Date,WHR
2012-06-07,60.009997999999996
2012-06-08,60.830002
2012-06-11,58.830002
2012-06-12,59.599998
2012-06-13,58.240002000000004
2012-06-14,58.040001000000004
2012-06-15,59.110001000000004
2012-06-18,60.23
2012-06-19,62.139998999999996
2012-06-20,61.799999
2012-06-21,58.16
2012-06-22,56.73
2012-06-25,54.860001000000004
2012-06-26,55.439999
2012-06-27,56.849998
2012-06-28,57.439999
2012-06-29,61.16
2012-07-02,61.529999
2012-07-03,62.939999
2012-07-05,63.259997999999996
2012-07-06,62.82
2012-07-09,61.900002
2012-07-10,60.66
2012-07-11,61.900002
2012-07-12,61.700001
2012-07-13,62.82
2012-07-16,61.98
2012-07-17,63.439999
2012-07-18,65.040001
2012-07-19,68.459999
2012-07-20,67.610001
2012-07-23,67.309998
2012-07-24,62.25
2012-07-25,64.610001
2012-07-26,66.900002
2012-07-27,68.610001
2012-07-30,68.230003
2012-07-31,67.559998
2012-08-01,67.400002
2012-08-02,66.849998
2012-08-03,69.540001
2012-08-06,70.019997
2012-08-07,70.860001
2012-08-08,71.66999799999999
2012-08-09,71.220001
2012-08-10,71.839996
2012-08-13,71.730003
2012-08-14,71.519997
2012-08-15,71.769997
2012-08-16,73.82
2012-08-17,75.269997
2012-08-20,73.650002
2012-08-21,73.43
2012-08-22,74.629997
2012-08-23,74.010002
2012-08-24,74.349998
2012-08-27,74.040001
2012-08-28,73.980003
2012-08-29,74.68
2012-08-30,74.309998
2012-08-31,75.459999
2012-09-04,76.040001
2012-09-05,75.25
2012-09-06,77.760002
2012-09-07,78.019997
2012-09-10,78.510002
2012-09-11,79.650002
2012-09-12,80.489998
2012-09-13,80.93
2012-09-14,83.339996
2012-09-17,83.33000200000001
2012-09-18,82.879997
2012-09-19,85.010002
2012-09-20,84.5
2012-09-21,85.220001
2012-09-24,85.68
2012-09-25,83.339996
2012-09-26,81.839996
2012-09-27,83.480003
2012-09-28,82.910004
2012-10-01,82.57
2012-10-02,83.839996
2012-10-03,84.91999799999999
2012-10-04,85.0
2012-10-05,85.57
2012-10-08,86.550003
2012-10-09,84.209999
2012-10-10,84.099998
2012-10-11,84.82
2012-10-12,83.58000200000001
2012-10-15,84.099998
2012-10-16,84.849998
2012-10-17,87.110001
2012-10-18,87.190002
2012-10-19,87.050003
2012-10-22,86.309998
2012-10-23,93.809998
2012-10-24,95.239998
2012-10-25,94.879997
2012-10-26,95.290001
2012-10-31,97.68
2012-11-01,100.559998
2012-11-02,98.150002
2012-11-05,98.160004
2012-11-06,98.150002
2012-11-07,97.800003
2012-11-08,97.349998
2012-11-09,96.610001
2012-11-12,96.480003
2012-11-13,96.949997
2012-11-14,95.139999
2012-11-15,93.959999
2012-11-16,96.160004
2012-11-19,98.120003
2012-11-20,100.910004
2012-11-21,101.029999
2012-11-23,102.730003
2012-11-26,100.989998
2012-11-27,100.190002
2012-11-28,102.589996
2012-11-29,102.519997
2012-11-30,101.839996
2012-12-03,100.959999
2012-12-04,100.41999799999999
2012-12-05,98.620003
2012-12-06,97.599998
2012-12-07,98.010002
2012-12-10,99.660004
2012-12-11,99.360001
2012-12-12,101.300003
2012-12-13,101.120003
2012-12-14,100.099998
2012-12-17,101.349998
2012-12-18,102.720001
2012-12-19,102.150002
2012-12-20,102.33000200000001
2012-12-21,101.379997
2012-12-24,100.599998
2012-12-26,99.739998
2012-12-27,101.160004
2012-12-28,99.019997
2012-12-31,101.75
2013-01-02,107.16999799999999
2013-01-03,106.900002
2013-01-04,105.989998
2013-01-07,104.370003
2013-01-08,105.010002
2013-01-09,105.809998
2013-01-10,105.779999
2013-01-11,105.050003
2013-01-14,105.43
2013-01-15,104.43
2013-01-16,102.800003
2013-01-17,107.400002
2013-01-18,102.309998
2013-01-22,103.91999799999999
2013-01-23,107.699997
2013-01-24,110.019997
2013-01-25,109.68
2013-01-28,106.290001
2013-01-29,109.360001
2013-01-30,108.720001
2013-01-31,115.379997
2013-02-01,112.739998
2013-02-04,111.610001
2013-02-05,110.889999
2013-02-06,108.400002
2013-02-07,107.0
2013-02-08,107.32
2013-02-11,106.470001
2013-02-12,110.809998
2013-02-13,110.980003
2013-02-14,111.0
2013-02-15,111.33000200000001
2013-02-19,112.610001
2013-02-20,107.57
2013-02-21,107.110001
2013-02-22,109.550003
2013-02-25,107.110001
2013-02-26,110.099998
2013-02-27,111.040001
2013-02-28,112.949997
2013-03-01,114.349998
2013-03-04,117.360001
2013-03-05,118.879997
2013-03-06,118.510002
2013-03-07,116.08000200000001
2013-03-08,117.75
2013-03-11,119.290001
2013-03-12,118.860001
2013-03-13,118.129997
2013-03-14,117.489998
2013-03-15,115.199997
2013-03-18,114.839996
2013-03-19,115.16999799999999
2013-03-20,116.279999
2013-03-21,113.839996
2013-03-22,114.389999
2013-03-25,113.760002
2013-03-26,114.290001
2013-03-27,116.230003
2013-03-28,118.459999
2013-04-01,116.07
2013-04-02,114.989998
2013-04-03,112.610001
2013-04-04,112.08000200000001
2013-04-05,113.400002
2013-04-08,114.459999
2013-04-09,115.230003
2013-04-10,117.959999
2013-04-11,119.589996
2013-04-12,119.0
2013-04-15,113.120003
2013-04-16,116.779999
2013-04-17,116.529999
2013-04-18,112.339996
2013-04-19,117.129997
2013-04-22,118.019997
2013-04-23,122.0
2013-04-24,119.25
2013-04-25,117.370003
2013-04-26,116.199997
2013-04-29,116.07
2013-04-30,114.279999
2013-05-01,112.900002
2013-05-02,116.0
2013-05-03,118.41999799999999
2013-05-06,119.0
2013-05-07,122.650002
2013-05-08,123.599998
2013-05-09,124.709999
2013-05-10,127.900002
2013-05-13,127.269997
2013-05-14,129.0
2013-05-15,129.669998
2013-05-16,128.100006
2013-05-17,130.71000700000002
2013-05-20,129.529999
2013-05-21,130.970001
2013-05-22,128.720001
2013-05-23,130.580002
2013-05-24,129.190002
2013-05-28,129.610001
2013-05-29,127.769997
2013-05-30,128.929993
2013-05-31,127.760002
2013-06-03,126.41999799999999
2013-06-04,122.629997
2013-06-05,119.720001
2013-06-06,122.879997
2013-06-07,124.550003
2013-06-10,126.279999
2013-06-11,124.099998
2013-06-12,122.849998
2013-06-13,127.82
2013-06-14,129.240005
2013-06-17,129.279999
2013-06-18,129.610001
2013-06-19,126.800003
2013-06-20,120.300003
2013-06-21,113.32
2013-06-24,111.769997
2013-06-25,114.0
2013-06-26,112.550003
2013-06-27,115.43
2013-06-28,114.360001
2013-07-01,115.900002
2013-07-02,116.349998
2013-07-03,114.989998
2013-07-05,114.5
2013-07-08,113.589996
2013-07-09,114.290001
2013-07-10,119.620003
2013-07-11,123.360001
2013-07-12,123.349998
2013-07-15,124.83000200000001
2013-07-16,121.08000200000001
2013-07-17,120.599998
2013-07-18,119.370003
2013-07-19,128.91000400000001
2013-07-22,131.679993
2013-07-23,131.03999299999998
2013-07-24,129.820007
2013-07-25,129.479996
2013-07-26,130.389999
2013-07-29,130.559998
2013-07-30,131.66000400000001
2013-07-31,133.940002
2013-08-01,136.669998
2013-08-02,137.720001
2013-08-05,137.050003
2013-08-06,131.809998
2013-08-07,132.770004
2013-08-08,133.009995
2013-08-09,133.259995
2013-08-12,135.059998
2013-08-13,134.419998
2013-08-14,132.46000700000002
2013-08-15,132.71000700000002
2013-08-16,133.66000400000001
2013-08-19,131.809998
2013-08-20,134.25
2013-08-21,131.699997
2013-08-22,136.860001
2013-08-23,134.300003
2013-08-26,133.100006
2013-08-27,128.740005
2013-08-28,128.83999599999999
2013-08-29,129.779999
2013-08-30,128.649994
2013-09-03,128.559998
2013-09-04,131.759995
2013-09-05,129.479996
2013-09-06,131.369995
2013-09-09,135.619995
2013-09-10,136.96000700000002
2013-09-11,135.78999299999998
2013-09-12,134.929993
2013-09-13,137.0
2013-09-16,141.240005
2013-09-17,143.029999
2013-09-18,149.809998
2013-09-19,149.71000700000002
2013-09-20,148.050003
2013-09-23,146.309998
2013-09-24,148.779999
2013-09-25,148.509995
2013-09-26,147.66000400000001
2013-09-27,147.41000400000001
2013-09-30,146.440002
2013-10-01,144.690002
2013-10-02,141.619995
2013-10-03,139.419998
2013-10-04,139.679993
2013-10-07,136.630005
2013-10-08,134.070007
2013-10-09,136.130005
2013-10-10,139.360001
2013-10-11,140.419998
2013-10-14,131.28999299999998
2013-10-15,132.050003
2013-10-16,133.740005
2013-10-17,134.699997
2013-10-18,133.429993
2013-10-21,130.970001
2013-10-22,146.190002
2013-10-23,144.399994
2013-10-24,147.259995
2013-10-25,146.179993
2013-10-28,145.990005
2013-10-29,148.929993
2013-10-30,147.029999
2013-10-31,146.009995
2013-11-01,147.059998
2013-11-04,150.259995
2013-11-05,147.850006
2013-11-06,146.529999
2013-11-07,143.949997
2013-11-08,145.25
2013-11-11,142.509995
2013-11-12,142.770004
2013-11-13,144.25
2013-11-14,149.050003
2013-11-15,150.83999599999999
2013-11-18,150.53999299999998
2013-11-19,149.259995
2013-11-20,145.619995
2013-11-21,150.229996
2013-11-22,150.279999
2013-11-25,151.270004
2013-11-26,153.110001
2013-11-27,152.320007
2013-11-29,152.759995
2013-12-02,149.28999299999998
2013-12-03,148.990005
2013-12-04,148.080002
2013-12-05,146.949997
2013-12-06,149.550003
2013-12-09,149.990005
2013-12-10,151.600006
2013-12-11,147.889999
2013-12-12,148.630005
2013-12-13,148.850006
2013-12-16,149.940002
2013-12-17,151.529999
2013-12-18,156.149994
2013-12-19,153.520004
2013-12-20,155.279999
2013-12-23,156.58999599999999
2013-12-24,156.940002
2013-12-26,157.800003
2013-12-27,156.96000700000002
2013-12-30,157.03999299999998
2013-12-31,156.860001
2014-01-02,156.029999
2014-01-03,156.899994
2014-01-06,154.449997
2014-01-07,154.580002
2014-01-08,157.600006
2014-01-09,159.009995
2014-01-10,156.639999
2014-01-13,153.5
2014-01-14,155.25
2014-01-15,157.600006
2014-01-16,159.070007
2014-01-17,156.83999599999999
2014-01-21,153.699997
2014-01-22,150.979996
2014-01-23,153.330002
2014-01-24,145.679993
2014-01-27,142.490005
2014-01-28,143.899994
2014-01-29,141.630005
2014-01-30,132.220001
2014-01-31,133.300003
2014-02-03,126.690002
2014-02-04,130.600006
2014-02-05,130.380005
2014-02-06,133.600006
2014-02-07,136.550003
2014-02-10,136.58999599999999
2014-02-11,137.970001
2014-02-12,137.929993
2014-02-13,138.429993
2014-02-14,138.559998
2014-02-18,136.66000400000001
2014-02-19,135.110001
2014-02-20,138.009995
2014-02-21,138.800003
2014-02-24,140.869995
2014-02-25,140.729996
2014-02-26,142.300003
2014-02-27,145.029999
2014-02-28,144.630005
2014-03-03,143.139999
2014-03-04,145.880005
2014-03-05,147.779999
2014-03-06,147.490005
2014-03-07,145.990005
2014-03-10,145.699997
2014-03-11,144.419998
2014-03-12,144.050003
2014-03-13,141.690002
2014-03-14,142.080002
2014-03-17,144.979996
2014-03-18,146.330002
2014-03-19,146.350006
2014-03-20,144.720001
2014-03-21,144.929993
2014-03-24,142.949997
2014-03-25,145.350006
2014-03-26,142.639999
2014-03-27,143.080002
2014-03-28,146.75
2014-03-31,149.46000700000002
2014-04-01,153.300003
2014-04-02,153.630005
2014-04-03,153.08999599999999
2014-04-04,152.0
2014-04-07,147.820007
2014-04-08,147.979996
2014-04-09,150.080002
2014-04-10,147.380005
2014-04-11,147.779999
2014-04-14,148.369995
2014-04-15,151.46000700000002
2014-04-16,154.759995
2014-04-17,153.75
2014-04-21,154.380005
2014-04-22,154.860001
2014-04-23,153.529999
2014-04-24,154.66000400000001
2014-04-25,155.419998
2014-04-28,154.380005
2014-04-29,152.259995
2014-04-30,153.380005
2014-05-01,152.199997
2014-05-02,152.5
2014-05-05,152.490005
2014-05-06,149.380005
2014-05-07,151.770004
2014-05-08,150.96000700000002
2014-05-09,151.529999
2014-05-12,155.880005
2014-05-13,151.550003
2014-05-14,144.529999
2014-05-15,144.130005
2014-05-16,145.979996
2014-05-19,145.479996
2014-05-20,144.41000400000001
2014-05-21,145.41000400000001
2014-05-22,145.889999
2014-05-23,147.259995
2014-05-27,143.71000700000002
2014-05-28,143.259995
2014-05-29,143.220001
2014-05-30,143.550003
2014-06-02,143.41000400000001
2014-06-03,143.5
2014-06-04,141.58999599999999
2014-06-05,143.199997
2014-06-06,144.070007
2014-06-09,141.929993
2014-06-10,143.350006
2014-06-11,140.96000700000002
2014-06-12,138.559998
2014-06-13,138.229996
2014-06-16,138.380005
2014-06-17,138.0
2014-06-18,139.78999299999998
2014-06-19,139.300003
2014-06-20,138.869995
2014-06-23,139.330002
2014-06-24,138.929993
2014-06-25,138.990005
2014-06-26,138.110001
2014-06-27,138.46000700000002
2014-06-30,139.220001
2014-07-01,141.869995
2014-07-02,140.259995
2014-07-03,142.53999299999998
2014-07-07,140.16000400000001
2014-07-08,142.729996
2014-07-09,141.110001
2014-07-10,139.21000700000002
2014-07-11,140.759995
2014-07-14,139.309998
2014-07-15,139.970001
2014-07-16,140.600006
2014-07-17,138.96000700000002
2014-07-18,139.5
2014-07-21,140.350006
2014-07-22,143.199997
2014-07-23,145.240005
2014-07-24,146.91000400000001
2014-07-25,148.889999
2014-07-28,147.630005
2014-07-29,145.5
2014-07-30,142.78999299999998
2014-07-31,142.639999
2014-08-01,143.509995
2014-08-04,145.779999
2014-08-05,143.889999
2014-08-06,145.800003
2014-08-07,142.580002
2014-08-08,148.149994
2014-08-11,147.720001
2014-08-12,145.75
2014-08-13,145.66000400000001
2014-08-14,149.919998
2014-08-15,148.440002
2014-08-18,150.25
2014-08-19,152.899994
2014-08-20,153.699997
2014-08-21,151.880005
2014-08-22,151.860001
2014-08-25,150.639999
2014-08-26,151.669998
2014-08-27,152.509995
2014-08-28,152.509995
2014-08-29,153.020004
2014-09-02,153.389999
2014-09-03,153.25
2014-09-04,153.990005
2014-09-05,152.009995
2014-09-08,152.580002
2014-09-09,151.259995
2014-09-10,153.520004
2014-09-11,153.369995
2014-09-12,152.110001
2014-09-15,153.169998
2014-09-16,152.600006
2014-09-17,154.309998
2014-09-18,153.889999
2014-09-19,155.820007
2014-09-22,153.610001
2014-09-23,152.490005
2014-09-24,153.820007
2014-09-25,150.529999
2014-09-26,150.78999299999998
2014-09-29,148.880005
2014-09-30,145.649994
2014-10-01,141.550003
2014-10-02,143.059998
2014-10-03,143.100006
2014-10-06,143.889999
2014-10-07,142.080002
2014-10-08,143.929993
2014-10-09,141.279999
2014-10-10,140.630005
2014-10-13,140.419998
2014-10-14,145.330002
2014-10-15,143.679993
2014-10-16,145.759995
2014-10-17,150.03999299999998
2014-10-20,153.21000700000002
2014-10-21,155.270004
2014-10-22,154.389999
2014-10-23,157.699997
2014-10-24,158.619995
2014-10-27,157.399994
2014-10-28,168.059998
2014-10-29,168.229996
2014-10-30,170.550003
2014-10-31,172.050003
2014-11-03,172.600006
2014-11-04,172.720001
2014-11-05,172.850006
2014-11-06,174.83999599999999
2014-11-07,175.809998
2014-11-10,173.78999299999998
2014-11-11,175.0
2014-11-12,175.21000700000002
2014-11-13,175.21000700000002
2014-11-14,173.270004
2014-11-17,175.550003
2014-11-18,177.220001
2014-11-19,179.889999
2014-11-20,182.059998
2014-11-21,183.669998
2014-11-24,184.759995
2014-11-25,184.610001
2014-11-26,183.53999299999998
2014-11-28,186.169998
2014-12-01,185.449997
2014-12-02,184.820007
2014-12-03,189.41000400000001
2014-12-04,188.259995
2014-12-05,188.830002
2014-12-08,186.58999599999999
2014-12-09,187.429993
2014-12-10,183.259995
2014-12-11,184.46000700000002
2014-12-12,180.639999
2014-12-15,183.360001
2014-12-16,174.429993
2014-12-17,188.929993
2014-12-18,190.520004
2014-12-19,189.729996
2014-12-22,190.28999299999998
2014-12-23,191.130005
2014-12-24,191.149994
2014-12-26,192.449997
2014-12-29,193.029999
2014-12-30,193.66000400000001
2014-12-31,193.740005
2015-01-02,193.009995
2015-01-05,189.029999
2015-01-06,187.470001
2015-01-07,191.880005
2015-01-08,196.830002
2015-01-09,197.229996
2015-01-12,198.96000700000002
2015-01-13,197.369995
2015-01-14,198.75
2015-01-15,195.479996
2015-01-16,200.169998
2015-01-20,197.880005
2015-01-21,197.66000400000001
2015-01-22,199.71000700000002
2015-01-23,200.919998
2015-01-26,203.070007
2015-01-27,201.869995
2015-01-28,201.41000400000001
2015-01-29,203.949997
2015-01-30,199.080002
2015-02-02,201.119995
2015-02-03,201.059998
2015-02-04,214.88000499999998
2015-02-05,211.33999599999999
2015-02-06,211.13999900000002
2015-02-09,206.28999299999998
2015-02-10,208.080002
2015-02-11,207.779999
2015-02-12,213.05000299999998
2015-02-13,213.229996
2015-02-17,213.50999500000003
2015-02-18,212.55000299999998
2015-02-19,212.330002
2015-02-20,213.270004
2015-02-23,213.19999700000002
2015-02-24,214.30000299999998
2015-02-25,214.149994
2015-02-26,212.80000299999998
2015-02-27,211.94999700000002
2015-03-02,215.0
2015-03-03,214.47000099999997
2015-03-04,211.49000499999997
2015-03-05,210.82000699999998
2015-03-06,203.419998
2015-03-09,205.699997
2015-03-10,202.550003
2015-03-11,196.669998
2015-03-12,199.509995
2015-03-13,197.619995
2015-03-16,198.690002
2015-03-17,196.929993
2015-03-18,198.919998
2015-03-19,194.139999
2015-03-20,197.949997
2015-03-23,197.16000400000001
2015-03-24,198.259995
2015-03-25,194.08999599999999
2015-03-26,196.050003
2015-03-27,198.5
2015-03-30,201.03999299999998
2015-03-31,202.059998
2015-04-01,201.389999
2015-04-02,200.380005
2015-04-06,201.020004
2015-04-07,197.729996
2015-04-08,196.139999
2015-04-09,196.16000400000001
2015-04-10,195.669998
2015-04-13,193.940002
2015-04-14,195.809998
2015-04-15,194.949997
2015-04-16,191.350006
2015-04-17,189.600006
2015-04-20,194.850006
2015-04-21,193.970001
2015-04-22,191.770004
2015-04-23,190.919998
2015-04-24,196.490005
2015-04-27,197.830002
2015-04-28,183.699997
2015-04-29,179.029999
2015-04-30,175.600006
2015-05-01,179.309998
2015-05-04,180.149994
2015-05-05,179.600006
2015-05-06,178.83999599999999
2015-05-07,182.520004
2015-05-08,185.649994
2015-05-11,186.979996
2015-05-12,186.449997
2015-05-13,187.66000400000001
2015-05-14,189.300003
2015-05-15,187.830002
2015-05-18,188.71000700000002
2015-05-19,190.029999
2015-05-20,189.100006
2015-05-21,192.050003
2015-05-22,192.009995
2015-05-26,188.309998
2015-05-27,187.559998
2015-05-28,187.520004
2015-05-29,184.25
2015-06-01,186.96000700000002
2015-06-02,188.229996
2015-06-03,189.25
2015-06-04,187.990005
2015-06-05,187.770004
2015-06-08,185.399994
2015-06-09,182.990005
2015-06-10,185.979996
2015-06-11,186.729996
2015-06-12,185.990005
2015-06-15,184.009995
2015-06-16,183.889999
2015-06-17,185.550003
2015-06-18,187.25
2015-06-19,187.570007
2015-06-22,184.929993
2015-06-23,185.259995
2015-06-24,182.720001
2015-06-25,178.270004
2015-06-26,177.809998
2015-06-29,173.770004
2015-06-30,173.050003
2015-07-01,171.0
2015-07-02,169.729996
2015-07-06,168.740005
2015-07-07,171.229996
2015-07-08,170.740005
2015-07-09,170.520004
2015-07-10,174.419998
2015-07-13,175.360001
2015-07-14,175.679993
2015-07-15,173.5
2015-07-16,170.0
2015-07-17,168.720001
2015-07-20,163.139999
2015-07-21,166.21000700000002
2015-07-22,178.360001
2015-07-23,179.429993
2015-07-24,176.100006
2015-07-27,171.83999599999999
2015-07-28,176.720001
2015-07-29,178.75
2015-07-30,178.119995
2015-07-31,177.729996
2015-08-03,175.970001
2015-08-04,174.880005
2015-08-05,173.83999599999999
2015-08-06,170.520004
2015-08-07,170.41000400000001
2015-08-10,174.860001
2015-08-11,171.470001
2015-08-12,172.78999299999998
2015-08-13,174.570007
2015-08-14,177.220001
2015-08-17,178.490005
2015-08-18,182.949997
2015-08-19,184.580002
2015-08-20,183.100006
2015-08-21,177.600006
2015-08-24,167.690002
2015-08-25,166.46000700000002
2015-08-26,168.08999599999999
2015-08-27,170.649994
2015-08-28,168.490005
2015-08-31,168.100006
2015-09-01,160.199997
2015-09-02,166.25
2015-09-03,165.33999599999999
2015-09-04,163.869995
2015-09-08,165.669998
2015-09-09,165.070007
2015-09-10,162.130005
2015-09-11,163.03999299999998
2015-09-14,161.550003
2015-09-15,167.46000700000002
2015-09-16,168.080002
2015-09-17,168.46000700000002
2015-09-18,164.100006
2015-09-21,162.66000400000001
2015-09-22,157.929993
2015-09-23,157.929993
2015-09-24,156.479996
2015-09-25,154.949997
2015-09-28,147.190002
2015-09-29,145.46000700000002
2015-09-30,147.259995
2015-10-01,148.08999599999999
2015-10-02,148.600006
2015-10-05,156.110001
2015-10-06,154.240005
2015-10-07,157.699997
2015-10-08,160.229996
2015-10-09,158.649994
2015-10-12,158.869995
2015-10-13,155.220001
2015-10-14,151.509995
2015-10-15,154.649994
2015-10-16,156.770004
2015-10-19,156.270004
2015-10-20,155.559998
2015-10-21,152.860001
2015-10-22,159.809998
2015-10-23,145.899994
2015-10-26,150.169998
2015-10-27,153.690002
2015-10-28,157.83999599999999
2015-10-29,162.699997
2015-10-30,160.139999
2015-11-02,161.199997
2015-11-03,160.889999
2015-11-04,160.990005
2015-11-05,158.66000400000001
2015-11-06,156.449997
2015-11-09,155.5
2015-11-10,156.850006
2015-11-11,158.919998
2015-11-12,155.5
2015-11-13,151.070007
2015-11-16,154.699997
2015-11-17,157.270004
2015-11-18,158.050003
2015-11-19,159.720001
2015-11-20,162.270004
2015-11-23,164.479996
2015-11-24,164.690002
2015-11-25,166.820007
2015-11-27,166.28999299999998
2015-11-30,162.520004
2015-12-01,163.259995
2015-12-02,161.41000400000001
2015-12-03,157.610001
2015-12-04,160.190002
2015-12-07,157.860001
2015-12-08,157.66000400000001
2015-12-09,148.25
2015-12-10,149.169998
2015-12-11,146.100006
2015-12-14,144.029999
2015-12-15,145.03999299999998
2015-12-16,153.100006
2015-12-17,147.029999
2015-12-18,142.270004
2015-12-21,146.580002
2015-12-22,146.940002
2015-12-23,150.139999
2015-12-24,149.570007
2015-12-28,148.979996
2015-12-29,150.16000400000001
2015-12-30,148.570007
2015-12-31,146.869995
2016-01-04,148.08999599999999
2016-01-05,144.899994
2016-01-06,141.199997
2016-01-07,137.649994
2016-01-08,135.559998
2016-01-11,134.41000400000001
2016-01-12,134.309998
2016-01-13,129.96000700000002
2016-01-14,134.029999
2016-01-15,128.639999
2016-01-19,127.209999
2016-01-20,130.630005
2016-01-21,133.369995
2016-01-22,133.580002
2016-01-25,133.220001
2016-01-26,134.25
2016-01-27,132.369995
2016-01-28,132.020004
2016-01-29,134.389999
2016-02-01,135.419998
2016-02-02,132.190002
2016-02-03,135.080002
2016-02-04,139.800003
2016-02-05,137.820007
2016-02-08,135.240005
2016-02-09,137.03999299999998
2016-02-10,134.360001
2016-02-11,129.740005
2016-02-12,132.190002
2016-02-16,135.449997
2016-02-17,138.850006
2016-02-18,140.479996
2016-02-19,142.91000400000001
2016-02-22,148.21000700000002
2016-02-23,150.139999
2016-02-24,151.279999
2016-02-25,151.869995
2016-02-26,154.550003
2016-02-29,155.320007
2016-03-01,157.520004
2016-03-02,158.820007
2016-03-03,158.050003
2016-03-04,161.16000400000001
2016-03-07,159.149994
2016-03-08,158.550003
2016-03-09,158.580002
2016-03-10,158.330002
2016-03-11,164.699997
2016-03-14,166.03999299999998
2016-03-15,168.83999599999999
2016-03-16,174.220001
2016-03-17,176.649994
2016-03-18,177.929993
2016-03-21,177.46000700000002
2016-03-22,177.169998
2016-03-23,175.009995
2016-03-24,175.08999599999999
2016-03-28,176.990005
2016-03-29,177.28999299999998
2016-03-30,177.350006
2016-03-31,180.33999599999999
2016-04-01,183.309998
2016-04-04,182.979996
2016-04-05,181.16000400000001
2016-04-06,182.350006
2016-04-07,180.440002
2016-04-08,182.58999599999999
2016-04-11,183.520004
2016-04-12,185.169998
2016-04-13,187.330002
2016-04-14,186.130005
2016-04-15,186.399994
2016-04-18,190.0
2016-04-19,190.149994
2016-04-20,188.46000700000002
2016-04-21,187.449997
2016-04-22,187.309998
2016-04-25,186.03999299999998
2016-04-26,179.429993
2016-04-27,178.25
2016-04-28,174.779999
2016-04-29,174.139999
2016-05-02,176.809998
2016-05-03,176.889999
2016-05-04,175.179993
2016-05-05,176.28999299999998
2016-05-06,176.699997
2016-05-09,175.08999599999999
2016-05-10,177.279999
2016-05-11,172.369995
2016-05-12,171.53999299999998
2016-05-13,168.720001
2016-05-16,167.580002
2016-05-17,169.75
2016-05-18,166.979996
2016-05-19,167.669998
2016-05-20,168.100006
2016-05-23,166.869995
2016-05-24,174.25
2016-05-25,174.389999
2016-05-26,172.25
2016-05-27,174.610001
2016-05-31,174.619995
2016-06-01,175.229996
2016-06-02,175.029999
2016-06-03,173.809998
2016-06-06,174.830002
2016-06-07,177.929993
2016-06-08,181.110001
2016-06-09,179.690002
2016-06-10,177.520004
2016-06-13,175.009995
2016-06-14,174.860001
2016-06-15,176.300003
2016-06-16,174.429993
2016-06-17,175.639999
2016-06-20,177.729996
2016-06-21,177.179993
2016-06-22,178.199997
2016-06-23,178.800003
2016-06-24,162.570007
2016-06-27,154.46000700000002
2016-06-28,161.03999299999998
2016-06-29,163.889999
2016-06-30,166.639999
2016-07-01,167.270004
2016-07-05,163.96000700000002
2016-07-06,166.419998
2016-07-07,167.880005
2016-07-08,171.380005
2016-07-11,172.720001
2016-07-12,173.720001
2016-07-13,173.78999299999998
2016-07-14,174.190002
2016-07-15,175.509995
2016-07-18,178.020004
2016-07-19,179.350006
2016-07-20,183.669998
2016-07-21,182.720001
2016-07-22,187.610001
2016-07-25,190.259995
2016-07-26,189.979996
2016-07-27,190.619995
2016-07-28,192.380005
2016-07-29,192.360001
2016-08-01,192.130005
2016-08-02,189.380005
2016-08-03,187.830002
2016-08-04,189.21000700000002
2016-08-05,189.559998
2016-08-08,189.559998
2016-08-09,189.240005
2016-08-10,186.779999
2016-08-11,187.119995
2016-08-12,185.970001
2016-08-15,184.860001
2016-08-16,183.020004
2016-08-17,182.130005
2016-08-18,184.580002
2016-08-19,182.869995
2016-08-22,183.759995
2016-08-23,186.240005
2016-08-24,181.570007
2016-08-25,180.580002
2016-08-26,181.020004
2016-08-29,181.33999599999999
2016-08-30,179.25
2016-08-31,178.639999
2016-09-01,177.649994
2016-09-02,177.979996
2016-09-06,178.610001
2016-09-07,182.25
2016-09-08,174.800003
2016-09-09,166.720001
2016-09-12,169.919998
2016-09-13,166.720001
2016-09-14,164.330002
2016-09-15,165.100006
2016-09-16,162.75
2016-09-19,161.830002
2016-09-20,160.440002
2016-09-21,162.690002
2016-09-22,164.350006
2016-09-23,162.169998
2016-09-26,160.610001
2016-09-27,162.809998
2016-09-28,162.28999299999998
2016-09-29,160.350006
2016-09-30,162.16000400000001
2016-10-03,162.070007
2016-10-04,162.270004
2016-10-05,164.100006
2016-10-06,166.259995
2016-10-07,163.490005
2016-10-10,161.559998
2016-10-11,161.029999
2016-10-12,160.830002
2016-10-13,160.779999
2016-10-14,160.75
2016-10-17,163.009995
2016-10-18,162.28999299999998
2016-10-19,166.470001
2016-10-20,166.070007
2016-10-21,167.179993
2016-10-24,170.46000700000002
2016-10-25,152.08999599999999
2016-10-26,149.520004
2016-10-27,147.690002
2016-10-28,150.820007
2016-10-31,149.820007
2016-11-01,150.570007
2016-11-02,150.759995
2016-11-03,150.990005
2016-11-04,152.78999299999998
2016-11-07,154.929993
2016-11-08,157.929993
2016-11-09,160.740005
2016-11-10,165.0
2016-11-11,162.949997
2016-11-14,162.929993
2016-11-15,165.270004
2016-11-16,162.119995
2016-11-17,163.270004
2016-11-18,161.050003
2016-11-21,162.809998
2016-11-22,163.979996
2016-11-23,165.320007
2016-11-25,165.610001
2016-11-28,162.630005
2016-11-29,163.580002
2016-11-30,162.440002
2016-12-01,162.610001
2016-12-02,166.83999599999999
2016-12-05,170.0
2016-12-06,169.399994
