Date,CLX
2010-04-27,63.669998
2010-04-28,64.07
2010-04-29,64.75
2010-04-30,64.699997
2010-05-03,64.050003
2010-05-04,63.040001000000004
2010-05-05,63.110001000000004
2010-05-06,62.419998
2010-05-07,61.5
2010-05-10,63.509997999999996
2010-05-11,63.139998999999996
2010-05-12,63.880001
2010-05-13,63.66
2010-05-14,63.73
2010-05-17,65.019997
2010-05-18,64.57
2010-05-19,63.91
2010-05-20,62.799999
2010-05-21,62.73
2010-05-24,62.66
2010-05-25,62.849998
2010-05-26,62.860001000000004
2010-05-27,63.369999
2010-05-28,62.82
2010-06-01,62.720001
2010-06-02,63.52
2010-06-03,64.040001
2010-06-04,63.07
2010-06-07,62.849998
2010-06-08,63.59
2010-06-09,63.779999
2010-06-10,64.58000200000001
2010-06-11,64.18
2010-06-14,64.160004
2010-06-15,65.0
2010-06-16,64.970001
2010-06-17,65.209999
2010-06-18,65.07
2010-06-21,64.860001
2010-06-22,64.41999799999999
2010-06-23,64.290001
2010-06-24,63.970001
2010-06-25,63.439999
2010-06-28,63.450001
2010-06-29,62.73
2010-06-30,62.16
2010-07-01,62.209998999999996
2010-07-02,61.740002000000004
2010-07-06,61.919998
2010-07-07,63.209998999999996
2010-07-08,63.959998999999996
2010-07-09,64.120003
2010-07-12,64.370003
2010-07-13,64.889999
2010-07-14,65.050003
2010-07-15,65.220001
2010-07-16,64.410004
2010-07-19,64.910004
2010-07-20,65.220001
2010-07-21,64.389999
2010-07-22,64.940002
2010-07-23,65.43
2010-07-26,65.75
2010-07-27,66.199997
2010-07-28,65.68
2010-07-29,64.900002
2010-07-30,64.879997
2010-08-02,64.699997
2010-08-03,64.470001
2010-08-04,64.900002
2010-08-05,64.91999799999999
2010-08-06,65.08000200000001
2010-08-09,65.870003
2010-08-10,65.879997
2010-08-11,64.629997
2010-08-12,64.519997
2010-08-13,64.309998
2010-08-16,64.25
2010-08-17,64.849998
2010-08-18,65.160004
2010-08-19,64.400002
2010-08-20,64.41999799999999
2010-08-23,64.300003
2010-08-24,64.610001
2010-08-25,64.410004
2010-08-26,64.150002
2010-08-27,64.68
2010-08-30,64.260002
2010-08-31,64.82
2010-09-01,65.370003
2010-09-02,65.849998
2010-09-03,66.150002
2010-09-07,66.120003
2010-09-08,66.33000200000001
2010-09-09,66.309998
2010-09-10,66.260002
2010-09-13,66.150002
2010-09-14,66.480003
2010-09-15,66.940002
2010-09-16,66.870003
2010-09-17,66.650002
2010-09-20,67.610001
2010-09-21,66.720001
2010-09-22,66.410004
2010-09-23,66.010002
2010-09-24,66.25
2010-09-27,66.279999
2010-09-28,66.610001
2010-09-29,66.959999
2010-09-30,66.760002
2010-10-01,67.0
2010-10-04,66.66999799999999
2010-10-05,66.690002
2010-10-06,67.16999799999999
2010-10-07,67.18
2010-10-08,68.150002
2010-10-11,68.309998
2010-10-12,68.43
2010-10-13,68.699997
2010-10-14,68.5
2010-10-15,67.949997
2010-10-18,68.230003
2010-10-19,67.629997
2010-10-20,67.970001
2010-10-21,68.0
2010-10-22,68.190002
2010-10-25,67.519997
2010-10-26,66.75
2010-10-27,66.360001
2010-10-28,66.339996
2010-10-29,66.550003
2010-11-01,66.309998
2010-11-02,63.52
2010-11-03,62.990002000000004
2010-11-04,62.139998999999996
2010-11-05,62.580002
2010-11-08,63.110001000000004
2010-11-09,62.759997999999996
2010-11-10,63.0
2010-11-11,63.27
2010-11-12,63.52
2010-11-15,63.639998999999996
2010-11-16,62.990002000000004
2010-11-17,62.779999
2010-11-18,62.93
2010-11-19,62.73
2010-11-22,62.860001000000004
2010-11-23,62.360001000000004
2010-11-24,62.459998999999996
2010-11-26,62.200001
2010-11-29,61.799999
2010-11-30,61.810001
2010-12-01,62.310001
2010-12-02,62.669998
2010-12-03,62.490002000000004
2010-12-06,62.060001
2010-12-07,62.18
2010-12-08,62.450001
2010-12-09,62.299999
2010-12-10,62.459998999999996
2010-12-13,62.43
2010-12-14,62.509997999999996
2010-12-15,62.25
2010-12-16,62.450001
2010-12-17,62.540001000000004
2010-12-20,63.150002
2010-12-21,63.310001
2010-12-22,63.709998999999996
2010-12-23,63.810001
2010-12-27,63.799999
2010-12-28,63.900002
2010-12-29,63.799999
2010-12-30,63.639998999999996
2010-12-31,63.279999
2011-01-03,61.57
2011-01-04,61.57
2011-01-05,61.939999
2011-01-06,62.48
2011-01-07,62.330002
2011-01-10,62.509997999999996
2011-01-11,62.610001000000004
2011-01-12,63.119999
2011-01-13,63.419998
2011-01-14,63.98
2011-01-18,63.900002
2011-01-19,63.369999
2011-01-20,63.970001
2011-01-21,63.740002000000004
2011-01-24,63.779999
2011-01-25,63.369999
2011-01-26,63.580002
2011-01-27,64.32
2011-01-28,63.790001000000004
2011-01-31,62.889998999999996
2011-02-01,63.509997999999996
2011-02-02,62.970001
2011-02-03,63.75
2011-02-04,65.660004
2011-02-07,65.709999
2011-02-08,66.529999
2011-02-09,66.139999
2011-02-10,66.25
2011-02-11,71.260002
2011-02-14,66.849998
2011-02-15,66.620003
2011-02-16,67.279999
2011-02-17,67.379997
2011-02-18,68.150002
2011-02-22,67.959999
2011-02-23,67.43
2011-02-24,67.410004
2011-02-25,67.980003
2011-02-28,67.760002
2011-03-01,67.860001
2011-03-02,67.75
2011-03-03,68.83000200000001
2011-03-04,68.389999
2011-03-07,67.910004
2011-03-08,68.220001
2011-03-09,68.129997
2011-03-10,67.779999
2011-03-11,68.08000200000001
2011-03-14,67.620003
2011-03-15,67.690002
2011-03-16,67.610001
2011-03-17,67.940002
2011-03-18,68.809998
2011-03-21,69.57
2011-03-22,69.150002
2011-03-23,68.839996
2011-03-24,69.650002
2011-03-25,69.480003
2011-03-28,69.68
2011-03-29,70.0
2011-03-30,70.029999
2011-03-31,70.07
2011-04-01,70.860001
2011-04-04,70.610001
2011-04-05,69.690002
2011-04-06,70.389999
2011-04-07,70.16999799999999
2011-04-08,69.41999799999999
2011-04-11,69.940002
2011-04-12,70.139999
2011-04-13,69.41999799999999
2011-04-14,69.639999
2011-04-15,69.639999
2011-04-18,69.230003
2011-04-19,68.790001
2011-04-20,69.269997
2011-04-21,69.519997
2011-04-25,68.540001
2011-04-26,68.559998
2011-04-27,69.230003
2011-04-28,69.790001
2011-04-29,69.660004
2011-05-02,69.989998
2011-05-03,67.470001
2011-05-04,67.889999
2011-05-05,68.440002
2011-05-06,68.629997
2011-05-09,69.459999
2011-05-10,69.519997
2011-05-11,69.629997
2011-05-12,70.83000200000001
2011-05-13,70.940002
2011-05-16,70.769997
2011-05-17,70.730003
2011-05-18,70.349998
2011-05-19,70.57
2011-05-20,69.949997
2011-05-23,70.129997
2011-05-24,70.349998
2011-05-25,69.709999
2011-05-26,69.43
2011-05-27,69.290001
2011-05-31,70.480003
2011-06-01,69.339996
2011-06-02,68.599998
2011-06-03,67.480003
2011-06-06,67.269997
2011-06-07,67.370003
2011-06-08,66.839996
2011-06-09,67.099998
2011-06-10,66.620003
2011-06-13,66.760002
2011-06-14,67.040001
2011-06-15,66.300003
2011-06-16,66.809998
2011-06-17,67.540001
2011-06-20,67.860001
2011-06-21,67.779999
2011-06-22,67.43
2011-06-23,67.230003
2011-06-24,66.290001
2011-06-27,66.25
2011-06-28,66.559998
2011-06-29,67.400002
2011-06-30,67.440002
2011-07-01,68.269997
2011-07-05,67.970001
2011-07-06,68.18
2011-07-07,68.360001
2011-07-08,68.120003
2011-07-11,70.050003
2011-07-12,70.139999
2011-07-13,68.989998
2011-07-14,68.43
2011-07-15,74.550003
2011-07-18,73.040001
2011-07-19,72.57
2011-07-20,74.339996
2011-07-21,74.220001
2011-07-22,74.360001
2011-07-25,72.690002
2011-07-26,73.300003
2011-07-27,73.629997
2011-07-28,72.690002
2011-07-29,71.589996
2011-08-01,71.120003
2011-08-02,70.290001
2011-08-03,68.879997
2011-08-04,64.82
2011-08-05,67.18
2011-08-08,64.08000200000001
2011-08-09,67.199997
2011-08-10,65.279999
2011-08-11,67.75
2011-08-12,67.650002
2011-08-15,69.949997
2011-08-16,68.989998
2011-08-17,66.849998
2011-08-18,64.120003
2011-08-19,64.0
2011-08-22,64.610001
2011-08-23,65.769997
2011-08-24,66.059998
2011-08-25,65.910004
2011-08-26,67.139999
2011-08-29,68.629997
2011-08-30,70.519997
2011-08-31,69.699997
2011-09-01,69.010002
2011-09-02,68.589996
2011-09-06,68.470001
2011-09-07,69.690002
2011-09-08,68.910004
2011-09-09,67.480003
2011-09-12,67.75
2011-09-13,68.150002
2011-09-14,68.370003
2011-09-15,68.709999
2011-09-16,69.470001
2011-09-19,68.83000200000001
2011-09-20,68.760002
2011-09-21,66.75
2011-09-22,66.129997
2011-09-23,69.400002
2011-09-26,66.440002
2011-09-27,67.370003
2011-09-28,66.199997
2011-09-29,66.900002
2011-09-30,66.33000200000001
2011-10-03,64.550003
2011-10-04,65.239998
2011-10-05,65.82
2011-10-06,67.370003
2011-10-07,66.529999
2011-10-10,67.269997
2011-10-11,67.160004
2011-10-12,66.809998
2011-10-13,66.709999
2011-10-14,68.099998
2011-10-17,67.199997
2011-10-18,67.860001
2011-10-19,67.690002
2011-10-20,68.309998
2011-10-21,69.559998
2011-10-24,67.800003
2011-10-25,67.349998
2011-10-26,68.629997
2011-10-27,67.43
2011-10-28,66.230003
2011-10-31,66.940002
2011-11-01,65.860001
2011-11-02,65.0
2011-11-03,63.970001
2011-11-04,65.0
2011-11-07,65.800003
2011-11-08,65.639999
2011-11-09,64.410004
2011-11-10,65.370003
2011-11-11,65.629997
2011-11-14,65.879997
2011-11-15,65.0
2011-11-16,64.91999799999999
2011-11-17,64.959999
2011-11-18,64.66999799999999
2011-11-21,64.150002
2011-11-22,64.25
2011-11-23,63.709998999999996
2011-11-25,63.970001
2011-11-28,64.589996
2011-11-29,65.0
2011-11-30,64.959999
2011-12-01,64.910004
2011-12-02,65.209999
2011-12-05,65.089996
2011-12-06,65.599998
2011-12-07,65.5
2011-12-08,64.940002
2011-12-09,65.029999
2011-12-12,64.989998
2011-12-13,64.68
2011-12-14,64.970001
2011-12-15,65.269997
2011-12-16,65.0
2011-12-19,64.980003
2011-12-20,65.410004
2011-12-21,65.5
2011-12-22,66.16999799999999
2011-12-23,66.589996
2011-12-27,66.809998
2011-12-28,66.43
2011-12-29,66.949997
2011-12-30,66.559998
2012-01-03,67.519997
2012-01-04,67.099998
2012-01-05,67.190002
2012-01-06,67.160004
2012-01-09,67.379997
2012-01-10,67.959999
2012-01-11,67.93
2012-01-12,68.370003
2012-01-13,68.029999
2012-01-17,68.93
2012-01-18,69.349998
2012-01-19,70.239998
2012-01-20,69.989998
2012-01-23,69.209999
2012-01-24,68.629997
2012-01-25,68.639999
2012-01-26,68.839996
2012-01-27,68.559998
2012-01-30,68.309998
2012-01-31,68.660004
2012-02-01,69.129997
2012-02-02,68.730003
2012-02-03,69.860001
2012-02-06,69.410004
2012-02-07,69.57
2012-02-08,68.379997
2012-02-09,68.449997
2012-02-10,67.75
2012-02-13,68.07
2012-02-14,68.089996
2012-02-15,68.370003
2012-02-16,68.610001
2012-02-17,68.489998
2012-02-21,67.709999
2012-02-22,67.610001
2012-02-23,68.110001
2012-02-24,67.790001
2012-02-27,67.290001
2012-02-28,67.809998
2012-02-29,67.610001
2012-03-01,67.75
2012-03-02,67.529999
2012-03-05,67.91999799999999
2012-03-06,67.800003
2012-03-07,67.559998
2012-03-08,67.809998
2012-03-09,67.910004
2012-03-12,68.139999
2012-03-13,68.629997
2012-03-14,68.410004
2012-03-15,68.75
2012-03-16,68.209999
2012-03-19,67.839996
2012-03-20,68.08000200000001
2012-03-21,68.290001
2012-03-22,68.209999
2012-03-23,67.989998
2012-03-26,68.32
2012-03-27,68.150002
2012-03-28,68.410004
2012-03-29,68.349998
2012-03-30,68.75
2012-04-02,69.32
2012-04-03,69.699997
2012-04-04,69.059998
2012-04-05,68.959999
2012-04-09,68.870003
2012-04-10,68.879997
2012-04-11,69.480003
2012-04-12,69.849998
2012-04-13,70.230003
2012-04-16,70.08000200000001
2012-04-17,70.339996
2012-04-18,70.389999
2012-04-19,70.0
2012-04-20,70.239998
2012-04-23,69.019997
2012-04-24,69.43
2012-04-25,69.82
2012-04-26,70.040001
2012-04-27,69.779999
2012-04-30,70.099998
2012-05-01,70.019997
2012-05-02,67.800003
2012-05-03,67.029999
2012-05-04,67.459999
2012-05-07,68.16999799999999
2012-05-08,68.489998
2012-05-09,68.360001
2012-05-10,68.519997
2012-05-11,68.559998
2012-05-14,69.07
2012-05-15,69.040001
2012-05-16,68.639999
2012-05-17,67.82
2012-05-18,67.639999
2012-05-21,68.290001
2012-05-22,68.410004
2012-05-23,69.0
2012-05-24,69.190002
2012-05-25,69.589996
2012-05-29,69.510002
2012-05-30,68.839996
2012-05-31,68.800003
2012-06-01,69.360001
2012-06-04,69.980003
2012-06-05,69.959999
2012-06-06,71.050003
2012-06-07,71.349998
2012-06-08,71.82
2012-06-11,71.43
2012-06-12,71.82
2012-06-13,72.019997
2012-06-14,73.059998
2012-06-15,72.559998
2012-06-18,72.849998
2012-06-19,72.230003
2012-06-20,71.889999
2012-06-21,71.029999
2012-06-22,71.139999
2012-06-25,70.57
2012-06-26,71.040001
2012-06-27,71.489998
2012-06-28,71.879997
2012-06-29,72.459999
2012-07-02,72.309998
2012-07-03,72.66999799999999
2012-07-05,72.550003
2012-07-06,72.18
2012-07-09,72.239998
2012-07-10,72.33000200000001
2012-07-11,72.220001
2012-07-12,72.400002
2012-07-13,73.08000200000001
2012-07-16,72.720001
2012-07-17,73.32
2012-07-18,73.230003
2012-07-19,73.370003
2012-07-20,72.739998
2012-07-23,72.650002
2012-07-24,72.279999
2012-07-25,72.120003
2012-07-26,72.870003
2012-07-27,73.120003
2012-07-30,73.040001
2012-07-31,72.709999
2012-08-01,72.160004
2012-08-02,72.220001
2012-08-03,71.760002
2012-08-06,71.480003
2012-08-07,70.949997
2012-08-08,71.389999
2012-08-09,71.480003
2012-08-10,71.849998
2012-08-13,71.82
2012-08-14,72.529999
2012-08-15,72.07
2012-08-16,72.209999
2012-08-17,72.389999
2012-08-20,72.309998
2012-08-21,72.099998
2012-08-22,72.059998
2012-08-23,71.970001
2012-08-24,72.309998
2012-08-27,72.360001
2012-08-28,72.190002
2012-08-29,72.089996
2012-08-30,72.300003
2012-08-31,72.75
2012-09-04,72.989998
2012-09-05,72.900002
2012-09-06,73.440002
2012-09-07,72.779999
2012-09-10,72.32
2012-09-11,72.110001
2012-09-12,71.690002
2012-09-13,71.949997
2012-09-14,70.589996
2012-09-17,70.099998
2012-09-18,70.949997
2012-09-19,71.449997
2012-09-20,71.75
2012-09-21,71.400002
2012-09-24,71.959999
2012-09-25,71.389999
2012-09-26,72.010002
2012-09-27,71.629997
2012-09-28,72.050003
2012-10-01,72.279999
2012-10-02,72.389999
2012-10-03,73.0
2012-10-04,73.529999
2012-10-05,73.739998
2012-10-08,74.349998
2012-10-09,73.959999
2012-10-10,73.980003
2012-10-11,73.779999
2012-10-12,73.809998
2012-10-15,74.33000200000001
2012-10-16,74.860001
2012-10-17,75.440002
2012-10-18,75.629997
2012-10-19,74.989998
2012-10-22,73.82
2012-10-23,73.190002
2012-10-24,72.800003
2012-10-25,72.809998
2012-10-26,72.099998
2012-10-31,72.300003
2012-11-01,72.790001
2012-11-02,73.050003
2012-11-05,72.91999799999999
2012-11-06,73.489998
2012-11-07,73.110001
2012-11-08,72.629997
2012-11-09,72.779999
2012-11-12,73.040001
2012-11-13,73.470001
2012-11-14,72.790001
2012-11-15,72.66999799999999
2012-11-16,74.290001
2012-11-19,74.099998
2012-11-20,74.400002
2012-11-21,74.339996
2012-11-23,74.650002
2012-11-26,74.489998
2012-11-27,74.629997
2012-11-28,75.16999799999999
2012-11-29,75.33000200000001
2012-11-30,76.349998
2012-12-03,76.16999799999999
2012-12-04,75.510002
2012-12-05,75.620003
2012-12-06,75.790001
2012-12-07,76.269997
2012-12-10,75.940002
2012-12-11,76.07
2012-12-12,75.75
2012-12-13,75.519997
2012-12-14,75.400002
2012-12-17,75.599998
2012-12-18,76.470001
2012-12-19,75.510002
2012-12-20,75.339996
2012-12-21,74.019997
2012-12-24,73.629997
2012-12-26,73.099998
2012-12-27,73.089996
2012-12-28,72.660004
2012-12-31,73.220001
2013-01-02,74.089996
2013-01-03,73.889999
2013-01-04,74.709999
2013-01-07,74.410004
2013-01-08,74.629997
2013-01-09,74.82
2013-01-10,75.480003
2013-01-11,75.68
2013-01-14,76.599998
2013-01-15,76.610001
2013-01-16,76.199997
2013-01-17,76.900002
2013-01-18,76.839996
2013-01-22,77.099998
2013-01-23,77.110001
2013-01-24,77.16999799999999
2013-01-25,77.540001
2013-01-28,77.839996
2013-01-29,78.82
2013-01-30,78.68
2013-01-31,78.410004
2013-02-01,79.160004
2013-02-04,79.720001
2013-02-05,79.989998
2013-02-06,80.910004
2013-02-07,80.839996
2013-02-08,80.730003
2013-02-11,80.5
2013-02-12,80.589996
2013-02-13,81.040001
2013-02-14,81.389999
2013-02-15,81.75
2013-02-19,82.540001
2013-02-20,82.440002
2013-02-21,82.370003
2013-02-22,83.129997
2013-02-25,82.32
2013-02-26,83.620003
2013-02-27,84.370003
2013-02-28,84.010002
2013-03-01,83.980003
2013-03-04,84.16999799999999
2013-03-05,84.769997
2013-03-06,84.779999
2013-03-07,84.160004
2013-03-08,84.209999
2013-03-11,84.5
2013-03-12,84.349998
2013-03-13,83.940002
2013-03-14,83.949997
2013-03-15,83.720001
2013-03-18,83.91999799999999
2013-03-19,84.480003
2013-03-20,85.459999
2013-03-21,85.360001
2013-03-22,86.459999
2013-03-25,86.379997
2013-03-26,87.540001
2013-03-27,87.32
2013-03-28,88.529999
2013-04-01,88.129997
2013-04-02,89.16999799999999
2013-04-03,87.0
2013-04-04,87.08000200000001
2013-04-05,86.610001
2013-04-08,87.360001
2013-04-09,86.900002
2013-04-10,87.730003
2013-04-11,88.690002
2013-04-12,88.760002
2013-04-15,87.610001
2013-04-16,89.529999
2013-04-17,88.510002
2013-04-18,88.839996
2013-04-19,89.529999
2013-04-22,89.25
2013-04-23,89.480003
2013-04-24,87.41999799999999
2013-04-25,87.059998
2013-04-26,86.66999799999999
2013-04-29,86.260002
2013-04-30,86.25
2013-05-01,85.0
2013-05-02,85.839996
2013-05-03,86.190002
2013-05-06,85.33000200000001
2013-05-07,85.959999
2013-05-08,85.959999
2013-05-09,85.730003
2013-05-10,86.150002
2013-05-13,86.220001
2013-05-14,88.110001
2013-05-15,88.050003
2013-05-16,87.57
2013-05-17,87.370003
2013-05-20,86.58000200000001
2013-05-21,86.199997
2013-05-22,86.099998
2013-05-23,85.980003
2013-05-24,86.610001
2013-05-28,87.099998
2013-05-29,84.839996
2013-05-30,84.790001
2013-05-31,83.08000200000001
2013-06-03,83.18
2013-06-04,84.220001
2013-06-05,83.099998
2013-06-06,83.889999
2013-06-07,84.470001
2013-06-10,84.57
2013-06-11,84.470001
2013-06-12,84.379997
2013-06-13,85.349998
2013-06-14,85.389999
2013-06-17,86.139999
2013-06-18,85.849998
2013-06-19,84.110001
2013-06-20,81.690002
2013-06-21,82.58000200000001
2013-06-24,81.910004
2013-06-25,82.279999
2013-06-26,83.260002
2013-06-27,83.910004
2013-06-28,83.139999
2013-07-01,83.800003
2013-07-02,83.25
2013-07-03,83.230003
2013-07-05,83.82
2013-07-08,84.309998
2013-07-09,85.129997
2013-07-10,84.699997
2013-07-11,85.339996
2013-07-12,85.839996
2013-07-15,86.300003
2013-07-16,86.839996
2013-07-17,86.25
2013-07-18,87.019997
2013-07-19,87.449997
2013-07-22,86.400002
2013-07-23,85.599998
2013-07-24,85.120003
2013-07-25,85.33000200000001
2013-07-26,85.970001
2013-07-29,85.91999799999999
2013-07-30,86.029999
2013-07-31,85.940002
2013-08-01,84.83000200000001
2013-08-02,85.32
2013-08-05,85.16999799999999
2013-08-06,85.589996
2013-08-07,86.120003
2013-08-08,86.349998
2013-08-09,85.980003
2013-08-12,86.160004
2013-08-13,86.389999
2013-08-14,85.41999799999999
2013-08-15,84.5
2013-08-16,84.089996
2013-08-19,83.970001
2013-08-20,84.389999
2013-08-21,83.68
2013-08-22,83.889999
2013-08-23,84.290001
2013-08-26,83.08000200000001
2013-08-27,82.690002
2013-08-28,81.970001
2013-08-29,82.410004
2013-08-30,82.699997
2013-09-03,82.720001
2013-09-04,82.970001
2013-09-05,82.339996
2013-09-06,82.33000200000001
2013-09-09,83.32
2013-09-10,83.58000200000001
2013-09-11,83.82
2013-09-12,84.019997
2013-09-13,83.910004
2013-09-16,84.480003
2013-09-17,84.449997
2013-09-18,84.41999799999999
2013-09-19,84.08000200000001
2013-09-20,82.599998
2013-09-23,82.83000200000001
2013-09-24,83.599998
2013-09-25,82.16999799999999
2013-09-26,82.779999
2013-09-27,82.209999
2013-09-30,81.720001
2013-10-01,82.139999
2013-10-02,82.68
2013-10-03,82.690002
2013-10-04,81.57
2013-10-07,81.620003
2013-10-08,81.489998
2013-10-09,81.970001
2013-10-10,83.510002
2013-10-11,84.309998
2013-10-14,84.480003
2013-10-15,83.800003
2013-10-16,85.68
2013-10-17,85.25
2013-10-18,85.75
2013-10-21,85.5
2013-10-22,87.389999
2013-10-23,87.449997
2013-10-24,88.389999
2013-10-25,88.639999
2013-10-28,89.260002
2013-10-29,90.510002
2013-10-30,90.139999
2013-10-31,90.190002
2013-11-01,89.610001
2013-11-04,89.709999
2013-11-05,90.160004
2013-11-06,91.5
2013-11-07,90.5
2013-11-08,89.879997
2013-11-11,90.239998
2013-11-12,91.040001
2013-11-13,92.41999799999999
2013-11-14,92.940002
2013-11-15,93.599998
2013-11-18,92.620003
2013-11-19,92.08000200000001
2013-11-20,92.510002
2013-11-21,93.910004
2013-11-22,93.699997
2013-11-25,92.639999
2013-11-26,93.010002
2013-11-27,93.160004
2013-11-29,93.16999799999999
2013-12-02,92.529999
2013-12-03,93.290001
2013-12-04,93.83000200000001
2013-12-05,92.949997
2013-12-06,95.83000200000001
2013-12-09,95.779999
2013-12-10,94.510002
2013-12-11,94.599998
2013-12-12,93.309998
2013-12-13,93.25
2013-12-16,93.339996
2013-12-17,92.239998
2013-12-18,93.400002
2013-12-19,92.540001
2013-12-20,92.959999
2013-12-23,92.489998
2013-12-24,92.660004
2013-12-26,92.690002
2013-12-27,93.279999
2013-12-30,93.699997
2013-12-31,92.760002
2014-01-02,91.160004
2014-01-03,91.489998
2014-01-06,91.110001
2014-01-07,90.489998
2014-01-08,88.989998
2014-01-09,89.129997
2014-01-10,89.279999
2014-01-13,89.099998
2014-01-14,89.66999799999999
2014-01-15,89.68
2014-01-16,90.120003
2014-01-17,89.970001
2014-01-21,90.110001
2014-01-22,89.900002
2014-01-23,89.25
2014-01-24,88.83000200000001
2014-01-27,87.449997
2014-01-28,88.400002
2014-01-29,87.08000200000001
2014-01-30,87.470001
2014-01-31,88.269997
2014-02-03,86.360001
2014-02-04,85.809998
2014-02-05,84.559998
2014-02-06,85.059998
2014-02-07,85.629997
2014-02-10,86.120003
2014-02-11,86.83000200000001
2014-02-12,86.540001
2014-02-13,86.959999
2014-02-14,88.110001
2014-02-18,87.349998
2014-02-19,86.870003
2014-02-20,86.949997
2014-02-21,87.010002
2014-02-24,87.059998
2014-02-25,86.809998
2014-02-26,86.470001
2014-02-27,86.769997
2014-02-28,87.279999
2014-03-03,86.660004
2014-03-04,87.559998
2014-03-05,86.559998
2014-03-06,86.629997
2014-03-07,86.440002
2014-03-10,86.709999
2014-03-11,86.58000200000001
2014-03-12,86.790001
2014-03-13,86.82
2014-03-14,87.370003
2014-03-17,87.83000200000001
2014-03-18,88.230003
2014-03-19,87.279999
2014-03-20,87.370003
2014-03-21,87.540001
2014-03-24,88.029999
2014-03-25,87.25
2014-03-26,87.900002
2014-03-27,88.050003
2014-03-28,88.089996
2014-03-31,88.010002
2014-04-01,87.910004
2014-04-02,87.889999
2014-04-03,88.25
2014-04-04,88.489998
2014-04-07,88.790001
2014-04-08,89.739998
2014-04-09,89.260002
2014-04-10,88.870003
2014-04-11,88.239998
2014-04-14,88.91999799999999
2014-04-15,89.879997
2014-04-16,90.510002
2014-04-17,90.839996
2014-04-21,90.019997
2014-04-22,88.970001
2014-04-23,88.989998
2014-04-24,89.120003
2014-04-25,90.029999
2014-04-28,91.57
2014-04-29,91.129997
2014-04-30,90.699997
2014-05-01,89.400002
2014-05-02,89.58000200000001
2014-05-05,87.309998
2014-05-06,87.349998
2014-05-07,87.870003
2014-05-08,88.010002
2014-05-09,88.510002
2014-05-12,88.199997
2014-05-13,88.93
2014-05-14,89.129997
2014-05-15,88.349998
2014-05-16,88.650002
2014-05-19,88.360001
2014-05-20,88.360001
2014-05-21,88.589996
2014-05-22,88.059998
2014-05-23,88.33000200000001
2014-05-27,88.239998
2014-05-28,88.470001
2014-05-29,89.480003
2014-05-30,89.620003
2014-06-02,88.860001
2014-06-03,88.5
2014-06-04,88.970001
2014-06-05,89.43
2014-06-06,89.5
2014-06-09,92.660004
2014-06-10,91.690002
2014-06-11,91.230003
2014-06-12,90.400002
2014-06-13,90.07
2014-06-16,90.139999
2014-06-17,90.57
2014-06-18,91.279999
2014-06-19,92.110001
2014-06-20,91.709999
2014-06-23,91.339996
2014-06-24,91.480003
2014-06-25,91.279999
2014-06-26,91.120003
2014-06-27,91.699997
2014-06-30,91.400002
2014-07-01,91.260002
2014-07-02,91.709999
2014-07-03,91.900002
2014-07-07,92.120003
2014-07-08,92.07
2014-07-09,92.809998
2014-07-10,93.029999
2014-07-11,92.769997
2014-07-14,93.129997
2014-07-15,92.489998
2014-07-16,92.629997
2014-07-17,92.040001
2014-07-18,92.25
2014-07-21,90.910004
2014-07-22,90.339996
2014-07-23,90.18
2014-07-24,90.540001
2014-07-25,89.480003
2014-07-28,89.379997
2014-07-29,88.66999799999999
2014-07-30,88.050003
2014-07-31,86.870003
2014-08-01,89.199997
2014-08-04,86.389999
2014-08-05,86.480003
2014-08-06,88.110001
2014-08-07,87.239998
2014-08-08,88.25
2014-08-11,89.010002
2014-08-12,88.489998
2014-08-13,88.510002
2014-08-14,88.480003
2014-08-15,88.440002
2014-08-18,88.93
2014-08-19,88.989998
2014-08-20,88.940002
2014-08-21,89.41999799999999
2014-08-22,89.209999
2014-08-25,89.059998
2014-08-26,88.940002
2014-08-27,88.879997
2014-08-28,88.650002
2014-08-29,88.599998
2014-09-02,88.660004
2014-09-03,88.739998
2014-09-04,88.809998
2014-09-05,89.809998
2014-09-08,89.290001
2014-09-09,89.5
2014-09-10,89.940002
2014-09-11,90.08000200000001
2014-09-12,88.980003
2014-09-15,89.489998
2014-09-16,90.18
2014-09-17,89.82
2014-09-18,89.900002
2014-09-19,90.57
2014-09-22,97.230003
2014-09-23,94.849998
2014-09-24,95.540001
2014-09-25,95.139999
2014-09-26,95.639999
2014-09-29,96.269997
2014-09-30,96.040001
2014-10-01,95.459999
2014-10-02,95.959999
2014-10-03,96.470001
2014-10-06,96.379997
2014-10-07,96.660004
2014-10-08,98.760002
2014-10-09,97.459999
2014-10-10,97.089996
2014-10-13,95.91999799999999
2014-10-14,97.029999
2014-10-15,97.239998
2014-10-16,96.129997
2014-10-17,96.300003
2014-10-20,97.730003
2014-10-21,98.800003
2014-10-22,99.050003
2014-10-23,98.43
2014-10-24,99.470001
2014-10-27,98.370003
2014-10-28,97.800003
2014-10-29,97.730003
2014-10-30,98.599998
2014-10-31,99.5
2014-11-03,99.83000200000001
2014-11-04,100.93
2014-11-05,100.730003
2014-11-06,100.360001
2014-11-07,100.790001
2014-11-10,101.66999799999999
2014-11-11,101.349998
2014-11-12,101.519997
2014-11-13,101.910004
2014-11-14,100.120003
2014-11-17,101.019997
2014-11-18,100.769997
2014-11-19,100.800003
2014-11-20,100.239998
