Date,PEAK
2006-11-10,29.143897999999997
2006-11-13,29.298725
2006-11-14,29.462659999999996
2006-11-15,29.417121999999996
2006-11-16,29.617487
2006-11-17,29.754099
2006-11-20,30.601093
2006-11-21,31.001821999999997
2006-11-22,31.539162
2006-11-24,31.821493
2006-11-27,31.557377000000002
2006-11-28,31.466303000000003
2006-11-29,32.331512
2006-11-30,33.032787
2006-12-01,33.169399
2006-12-04,33.324226
2006-12-05,33.588341
2006-12-06,33.214935
2006-12-07,33.096539
2006-12-08,32.941711
2006-12-11,33.078323
2006-12-12,32.777778999999995
2006-12-13,32.786884
2006-12-14,32.777778999999995
2006-12-15,32.850639
2006-12-18,32.5592
2006-12-19,32.568306
2006-12-20,33.041893
2006-12-21,32.768669
2006-12-22,32.513659999999994
2006-12-26,32.5592
2006-12-27,32.923496
2006-12-28,33.060108
2006-12-29,33.533699
2007-01-03,33.606556
2007-01-04,34.143898
2007-01-05,34.153003999999996
2007-01-08,34.708560999999996
2007-01-09,34.890709
2007-01-10,35.819672
2007-01-11,35.819672
2007-01-12,35.865208
2007-01-16,35.883423
2007-01-17,35.245903000000006
2007-01-18,35.400729999999996
2007-01-19,35.601093
2007-01-22,35.591984000000004
2007-01-23,35.765026
2007-01-24,35.701275
2007-01-25,36.07468
2007-01-26,36.174862
2007-01-29,36.684883
2007-01-30,37.176685
2007-01-31,37.568306
2007-02-01,37.540985
2007-02-02,37.4408
2007-02-05,37.495445000000004
2007-02-06,37.568306
2007-02-07,38.142078000000005
2007-02-08,37.795994
2007-02-09,37.249546
2007-02-12,36.375229
2007-02-13,36.693989
2007-02-14,36.275047
2007-02-15,35.974499
2007-02-16,35.901638
2007-02-20,36.457195
2007-02-21,35.965393
2007-02-22,35.373405
2007-02-23,34.726776
2007-02-26,34.353371
2007-02-27,33.260475
2007-02-28,33.424408
2007-03-01,33.315117
2007-03-02,33.260475
2007-03-05,31.912569
2007-03-06,33.415302000000004
2007-03-07,33.20583
2007-03-08,34.134792
2007-03-09,34.462658000000005
2007-03-12,34.854282
2007-03-13,33.515484
2007-03-14,33.078323
2007-03-15,33.469944
2007-03-16,33.169399
2007-03-19,33.442623
2007-03-20,33.315117
2007-03-21,33.56102
2007-03-22,33.342442
2007-03-23,33.451729
2007-03-26,33.242259999999995
2007-03-27,32.677597
2007-03-28,32.513659999999994
2007-03-29,32.367943
2007-03-30,32.814209000000005
2007-04-02,33.214935
2007-04-03,33.242259999999995
2007-04-04,33.224045000000004
2007-04-05,33.014571999999994
2007-04-09,33.260475
2007-04-10,33.515484
2007-04-11,33.387978000000004
2007-04-12,32.969035999999996
2007-04-13,33.069218
2007-04-16,33.315117
2007-04-17,33.570129
2007-04-18,33.724953
2007-04-19,33.497269
2007-04-20,33.242259999999995
2007-04-23,33.506374
2007-04-24,33.023678000000004
2007-04-25,32.741347999999995
2007-04-26,32.732239
2007-04-27,32.777778999999995
2007-04-30,32.231331
2007-05-01,31.748634000000003
2007-05-02,32.012749
2007-05-03,31.757741999999997
2007-05-04,31.302367999999998
2007-05-07,31.211294
2007-05-08,31.411657
2007-05-09,31.384334999999997
2007-05-10,30.628415999999998
2007-05-11,30.874316999999998
2007-05-14,30.300546999999998
2007-05-15,29.972677
2007-05-16,29.207651000000002
2007-05-17,28.888889000000002
2007-05-18,28.688523999999997
2007-05-21,28.588343
2007-05-22,28.970856
2007-05-23,28.588343
2007-05-24,28.369761999999998
2007-05-25,28.4153
2007-05-29,29.180328000000003
2007-05-30,30.045538
2007-05-31,29.754099
2007-06-01,29.517303000000002
2007-06-04,29.371584000000002
2007-06-05,28.734061999999998
2007-06-06,28.816028999999997
2007-06-07,27.814207
2007-06-08,27.786884000000004
2007-06-11,27.358833
2007-06-12,26.930782
2007-06-13,27.322405
2007-06-14,26.821493
2007-06-15,27.112932
2007-06-18,26.375227000000002
2007-06-19,26.411657
2007-06-20,26.038252
2007-06-21,26.366119
2007-06-22,26.229507
2007-06-25,25.974498999999998
2007-06-26,25.856102
2007-06-27,26.639345000000002
2007-06-28,26.712203999999996
2007-06-29,26.347906
2007-07-02,27.049181
2007-07-03,27.349728000000002
2007-07-05,27.732241
2007-07-06,28.087431
2007-07-09,28.051003
2007-07-10,27.431694
2007-07-11,27.094717
2007-07-12,27.422586
2007-07-13,27.805099
2007-07-16,27.34062
2007-07-17,27.149363
2007-07-18,27.176685
2007-07-19,27.185793
2007-07-20,26.657558
2007-07-23,25.75592
2007-07-24,25.0
2007-07-25,24.581057
2007-07-26,24.061932000000002
2007-07-27,23.460838
2007-07-30,23.888889000000002
2007-07-31,24.808743
2007-08-01,24.562841
2007-08-02,24.508195999999998
2007-08-03,23.533697
2007-08-06,24.153006
2007-08-07,24.990892000000002
2007-08-08,26.366119
2007-08-09,25.564663
2007-08-10,25.418943
2007-08-13,24.435337
2007-08-14,23.952641
2007-08-15,23.907104
2007-08-16,23.907104
2007-08-17,25.455374
2007-08-20,25.947176000000002
2007-08-21,25.701275
2007-08-22,26.457195000000002
2007-08-23,26.730419
2007-08-24,26.648451
2007-08-27,26.5847
2007-08-28,25.573771
2007-08-29,26.612021999999996
2007-08-30,27.258652
2007-08-31,27.704918
2007-09-04,27.969034000000004
2007-09-05,27.723133
2007-09-06,27.704918
2007-09-07,27.285975
2007-09-10,27.15847
2007-09-11,28.4153
2007-09-12,28.460838
2007-09-13,29.180328000000003
2007-09-14,30.264115999999998
2007-09-17,30.109289
2007-09-18,30.856102000000003
2007-09-19,30.054646
2007-09-20,29.435337
2007-09-21,29.599271999999996
2007-09-24,30.255009
2007-09-25,29.918034000000002
2007-09-26,29.808743
2007-09-27,29.990892
2007-09-28,30.209473
2007-10-01,31.165756
2007-10-02,31.867031
2007-10-03,30.883425
2007-10-04,31.038252000000004
2007-10-05,31.666665999999996
2007-10-08,31.657558
2007-10-09,31.693989000000002
2007-10-10,31.639345000000002
2007-10-11,31.648451
2007-10-12,31.548269
2007-10-15,30.938067999999998
2007-10-16,30.437159
2007-10-17,30.491804
2007-10-18,30.154827
2007-10-19,28.961747999999996
2007-10-22,29.845173
2007-10-23,30.555555
2007-10-24,30.391621
2007-10-25,30.719490000000004
2007-10-26,31.102003000000003
2007-10-29,31.156648999999998
2007-10-30,30.783243
2007-10-31,31.001821999999997
2007-11-01,29.098359999999996
2007-11-02,28.397084999999997
2007-11-05,28.196721999999998
2007-11-06,28.734061999999998
2007-11-07,27.868853
2007-11-08,28.306010999999998
2007-11-09,28.142076
2007-11-12,28.606558000000003
2007-11-13,30.163935
2007-11-14,29.781421999999996
2007-11-15,29.216757
2007-11-16,29.581057
2007-11-19,28.269581
2007-11-20,27.723133
2007-11-21,28.479053000000004
2007-11-23,29.098359999999996
2007-11-26,28.005465
2007-11-27,28.59745
2007-11-28,30.255009
2007-11-29,30.054646
2007-11-30,30.464481
2007-12-03,29.927141
2007-12-04,28.770493
2007-12-05,29.836065
2007-12-06,31.329690999999997
2007-12-07,31.375227000000002
2007-12-10,32.003643
2007-12-11,30.154827
2007-12-12,29.927141
2007-12-13,29.599271999999996
2007-12-14,28.706739000000002
2007-12-17,27.422586
2007-12-18,27.140255
2007-12-19,28.142076
2007-12-20,28.952640999999996
2007-12-21,29.335155
2007-12-24,31.238615000000003
2007-12-26,31.256829999999997
2007-12-27,31.147540999999997
2007-12-28,31.265938000000002
2007-12-31,31.675774
2008-01-02,31.329690999999997
2008-01-03,29.699453000000002
2008-01-04,28.087431
2008-01-07,28.041895
2008-01-08,27.049181
2008-01-09,27.34062
2008-01-10,28.433515999999997
2008-01-11,28.469946000000004
2008-01-14,28.734061999999998
2008-01-15,28.160292
2008-01-16,28.296903999999998
2008-01-17,27.868853
2008-01-18,27.468124
2008-01-22,28.406193
2008-01-23,30.765028000000004
2008-01-24,29.744991
2008-01-25,29.098359999999996
2008-01-28,29.462659999999996
2008-01-29,28.324226
2008-01-30,27.604736
2008-01-31,27.65938
2008-02-01,28.7796
2008-02-04,28.105646000000004
2008-02-05,26.511839000000002
2008-02-06,26.557377000000002
2008-02-07,27.750456
2008-02-08,27.422586
2008-02-11,26.721312
2008-02-12,26.320583000000003
2008-02-13,26.876139000000002
2008-02-14,26.375227000000002
2008-02-15,26.994535
2008-02-19,26.311476000000003
2008-02-20,27.149363
2008-02-21,26.010929
2008-02-22,26.739527000000002
2008-02-25,27.030965999999996
2008-02-26,26.867031
2008-02-27,26.648451
2008-02-28,26.621129999999997
2008-02-29,26.575591999999997
2008-03-03,26.775957000000002
2008-03-04,26.602915000000003
2008-03-05,26.347906
2008-03-06,25.163935000000002
2008-03-07,25.455374
2008-03-10,25.227686
2008-03-11,27.003643
2008-03-12,26.721312
2008-03-13,26.475409999999997
2008-03-14,27.249544
2008-03-17,27.431694
2008-03-18,28.670309000000003
2008-03-19,28.078322999999997
2008-03-20,28.907103999999997
2008-03-24,30.154827
2008-03-25,30.346085
2008-03-26,30.965390999999997
2008-03-27,31.010928999999997
2008-03-28,29.890711
2008-03-31,30.792348999999998
2008-04-01,31.484517999999998
2008-04-02,31.894353999999996
2008-04-03,32.741347999999995
2008-04-04,32.941711
2008-04-07,32.659382
2008-04-08,32.358833000000004
2008-04-09,32.094719
2008-04-10,32.868851
2008-04-11,32.513659999999994
2008-04-14,32.222221000000005
2008-04-15,32.513659999999994
2008-04-16,33.834244
2008-04-17,34.398907
2008-04-18,33.825138
2008-04-21,33.451729
2008-04-22,33.287796
2008-04-23,33.706741
2008-04-24,34.836067
2008-04-25,34.927139000000004
2008-04-28,34.927139000000004
2008-04-29,33.469944
2008-04-30,32.513659999999994
2008-05-01,32.604735999999995
2008-05-02,32.513659999999994
2008-05-05,32.377047999999995
2008-05-06,32.449909000000005
2008-05-07,31.256829999999997
2008-05-08,31.366119
2008-05-09,31.40255
2008-05-12,32.085609000000005
2008-05-13,31.97632
2008-05-14,32.085609000000005
2008-05-15,32.577412
2008-05-16,31.602915000000003
2008-05-19,32.185790999999995
2008-05-20,31.438979999999997
2008-05-21,30.537340000000004
2008-05-22,30.510016999999998
2008-05-23,30.737705
2008-05-27,31.193078999999997
2008-05-28,31.384334999999997
2008-05-29,31.502731
2008-05-30,31.202187
2008-06-02,30.965390999999997
2008-06-03,31.174864000000003
2008-06-04,31.102003000000003
2008-06-05,32.012749
2008-06-06,30.746813
2008-06-09,30.063753000000002
2008-06-10,30.446265999999998
2008-06-11,29.899818
2008-06-12,30.491804
2008-06-13,31.293260999999998
2008-06-16,31.411657
2008-06-17,30.109289
2008-06-18,29.590164
2008-06-19,30.437159
2008-06-20,29.799635
2008-06-23,29.262295
2008-06-24,29.353371000000003
2008-06-25,29.763206
2008-06-26,28.934425
2008-06-27,28.706739000000002
2008-06-30,28.970856
2008-07-01,29.071039000000003
2008-07-02,28.961747999999996
2008-07-03,28.679416999999997
2008-07-07,28.224042999999998
2008-07-08,29.872496
2008-07-09,27.768671
2008-07-10,28.570127000000003
2008-07-11,29.234971999999996
2008-07-14,28.360654999999998
2008-07-15,28.642985999999997
2008-07-16,30.919855
2008-07-17,31.785065000000003
2008-07-18,32.049178999999995
2008-07-21,31.948997
2008-07-22,32.595627
2008-07-23,32.950821000000005
2008-07-24,30.737705
2008-07-25,31.457195000000002
2008-07-28,30.865209999999998
2008-07-29,32.431694
2008-07-30,32.714027
2008-07-31,32.850639
2008-08-01,32.723133000000004
2008-08-04,32.47723
2008-08-05,33.533699
2008-08-06,31.484517999999998
2008-08-07,31.092896000000003
2008-08-08,32.823315
2008-08-11,33.479053
2008-08-12,31.839708
2008-08-13,31.684881
2008-08-14,32.358833000000004
2008-08-15,32.204006
2008-08-18,32.049178999999995
2008-08-19,31.393441999999997
2008-08-20,31.757741999999997
2008-08-21,31.174864000000003
2008-08-22,32.295082
2008-08-25,31.047359000000004
2008-08-26,31.739527000000002
2008-08-27,32.15847
2008-08-28,33.20583
2008-08-29,32.987251
2008-09-02,32.896175
2008-09-03,32.777778999999995
2008-09-04,31.457195000000002
2008-09-05,31.238615000000003
2008-09-08,32.012749
2008-09-09,30.819671999999997
2008-09-10,31.2204
2008-09-11,31.848815999999996
2008-09-12,32.122040000000005
2008-09-15,30.528233
2008-09-16,32.613842
2008-09-17,31.202187
2008-09-18,37.568306
2008-09-19,36.548271
2008-09-22,33.069218
2008-09-23,32.987251
2008-09-24,33.087433000000004
2008-09-25,34.043715999999996
2008-09-26,35.947178
2008-09-29,33.843353
2008-09-30,36.548271
2008-10-01,35.510017
2008-10-02,34.608379
2008-10-03,32.4408
2008-10-06,30.737705
2008-10-07,28.706739000000002
2008-10-08,27.595629
2008-10-09,25.418943
2008-10-10,29.453552000000002
2008-10-13,30.564663
2008-10-14,29.408014
2008-10-15,25.819672
2008-10-16,27.704918
2008-10-17,27.459017
2008-10-20,28.451731
2008-10-21,28.196721999999998
2008-10-22,25.965391
2008-10-23,26.885246000000002
2008-10-24,24.845173000000003
2008-10-27,23.825135999999997
2008-10-28,27.295082
2008-10-29,26.748634000000003
2008-10-30,27.267759
2008-10-31,27.249544
2008-11-03,25.091074
2008-11-04,27.322405
2008-11-05,24.362476
2008-11-06,22.386156
2008-11-07,24.562841
2008-11-10,22.959927
2008-11-11,20.947176000000002
2008-11-12,19.298725
2008-11-13,21.967213
2008-11-14,19.653914999999998
2008-11-17,18.961748
2008-11-18,18.142076
2008-11-19,16.029144
2008-11-20,14.3898
2008-11-21,15.391622
2008-11-24,18.897997
2008-11-25,19.143898
2008-11-26,19.626595000000002
2008-11-28,18.825135999999997
2008-12-01,15.819673000000002
2008-12-02,17.559198000000002
2008-12-03,18.06011
2008-12-04,16.994535
2008-12-05,19.790526999999997
2008-12-08,22.468124
2008-12-09,20.428051
2008-12-10,22.805099
2008-12-11,19.034609
2008-12-12,20.637524
2008-12-15,19.96357
2008-12-16,23.797813
2008-12-17,25.018214999999998
2008-12-18,22.076501999999998
2008-12-19,23.843351000000002
2008-12-22,22.950819
2008-12-23,23.214935
2008-12-24,23.670309
2008-12-26,24.089252
2008-12-29,23.214935
2008-12-30,24.298725
2008-12-31,25.291439
2009-01-02,23.916211999999998
2009-01-05,23.296904
2009-01-06,23.424408
2009-01-07,22.632058999999998
2009-01-08,22.030966
2009-01-09,20.473589
2009-01-12,19.790526999999997
2009-01-13,20.591986
2009-01-14,19.726776
2009-01-15,20.673952
2009-01-16,21.193079
2009-01-20,18.852459
2009-01-21,21.147541
2009-01-22,20.510017
2009-01-23,20.628416
2009-01-26,20.628416
2009-01-27,21.347906
2009-01-28,23.816029
2009-01-29,22.204007999999998
2009-01-30,21.256829999999997
2009-02-02,21.393442
2009-02-03,22.167578
2009-02-04,21.948997
2009-02-05,20.938067999999998
2009-02-06,22.741348000000002
2009-02-09,23.196722
2009-02-10,20.382513
2009-02-11,20.491804000000002
2009-02-12,19.626595000000002
2009-02-13,18.278688
2009-02-17,17.331512
2009-02-18,17.595629000000002
2009-02-19,16.530054
2009-02-20,18.360654999999998
2009-02-23,16.967213
2009-02-24,18.743170000000003
2009-02-25,18.460838
2009-02-26,17.185793
2009-02-27,16.639345000000002
2009-03-02,15.528234
2009-03-03,15.591985999999999
2009-03-04,15.947176999999998
2009-03-05,14.717669
2009-03-06,14.644809
2009-03-09,14.981785
2009-03-10,17.049181
2009-03-11,16.5847
2009-03-12,18.069218
2009-03-13,17.085608999999998
2009-03-16,15.819673000000002
2009-03-17,17.040073
2009-03-18,17.87796
2009-03-19,16.994535
2009-03-20,15.418942999999999
2009-03-23,18.324226
2009-03-24,16.748634
2009-03-25,16.748634
2009-03-26,16.566484
2009-03-27,15.810564999999999
2009-03-30,14.990892
2009-03-31,16.256829999999997
2009-04-01,15.737704999999998
2009-04-02,16.930782
2009-04-03,18.369761999999998
2009-04-06,18.460838
2009-04-07,16.648451
2009-04-08,16.821493
2009-04-09,19.28051
2009-04-13,19.353371
2009-04-14,17.550091000000002
2009-04-15,19.408014
2009-04-16,20.072859
2009-04-17,19.845173000000003
2009-04-20,17.586520999999998
2009-04-21,19.061932000000002
2009-04-22,18.105646
2009-04-23,19.380692
2009-04-24,20.072859
2009-04-27,19.444445
2009-04-28,20.072859
2009-04-29,20.983605999999998
2009-04-30,19.990892000000002
2009-05-01,19.089252
2009-05-04,21.020037
2009-05-05,19.936247
2009-05-06,20.264116
2009-05-07,19.362476
2009-05-08,20.928960999999997
2009-05-11,19.799635000000002
2009-05-12,19.981785000000002
2009-05-13,19.125683
2009-05-14,19.635702
2009-05-15,18.761385
2009-05-18,20.53734
2009-05-19,20.009107999999998
2009-05-20,19.49909
2009-05-21,19.635702
2009-05-22,19.24408
2009-05-26,20.53734
2009-05-27,19.535519
2009-05-28,20.300547
2009-05-29,21.156648999999998
2009-06-01,21.420765
2009-06-02,20.792348999999998
2009-06-03,20.983605999999998
2009-06-04,21.839707999999998
2009-06-05,21.375227
2009-06-08,21.639345000000002
2009-06-09,21.612022
2009-06-10,21.129326000000002
2009-06-11,20.646629
2009-06-12,21.320583
2009-06-15,19.663023000000003
2009-06-16,19.526411
2009-06-17,18.961748
2009-06-18,19.034609
2009-06-19,18.897997
2009-06-22,17.969034
2009-06-23,18.160292000000002
2009-06-24,18.788706
2009-06-25,19.107468
2009-06-26,19.216757
2009-06-29,19.198544000000002
2009-06-30,19.298725
2009-07-01,19.735884
2009-07-02,18.588343
2009-07-06,19.571949
2009-07-07,18.998178
2009-07-08,18.879782000000002
2009-07-09,18.4153
2009-07-10,18.551911999999998
2009-07-13,19.471767
2009-07-14,19.717669
2009-07-15,20.364298
2009-07-16,20.53734
2009-07-17,20.072859
2009-07-20,20.892532
2009-07-21,20.874317
2009-07-22,20.874317
2009-07-23,21.830601
2009-07-24,22.231329000000002
2009-07-27,22.495447
2009-07-28,22.686703
2009-07-29,22.377048000000002
2009-07-30,23.916211999999998
2009-07-31,23.460838
2009-08-03,23.897997
2009-08-04,24.080145
2009-08-05,24.043716
2009-08-06,24.153006
2009-08-07,25.573771
2009-08-10,25.209473000000003
2009-08-11,25.127504000000002
2009-08-12,25.619308
2009-08-13,25.673952
2009-08-14,25.974498999999998
2009-08-17,24.408014
2009-08-18,24.608379
2009-08-19,24.471767
2009-08-20,25.300547
2009-08-21,25.919855
2009-08-24,25.455374
2009-08-25,25.846994
2009-08-26,25.874317
2009-08-27,26.639345000000002
2009-08-28,26.5847
2009-08-31,25.938067999999998
2009-09-01,24.153006
2009-09-02,23.788706
2009-09-03,24.24408
2009-09-04,24.262295
2009-09-08,25.273224
2009-09-09,25.819672
2009-09-10,25.837887
2009-09-11,25.555555
2009-09-14,26.229507
2009-09-15,26.648451
2009-09-16,26.930782
2009-09-17,26.839708
2009-09-18,27.367941
2009-09-21,26.994535
2009-09-22,27.768671
2009-09-23,26.5847
2009-09-24,26.001822
2009-09-25,25.928960999999997
2009-09-28,26.903461
2009-09-29,26.420765000000003
2009-09-30,26.174864000000003
2009-10-01,25.209473000000003
2009-10-02,24.799635000000002
2009-10-05,25.364298
2009-10-06,25.382513
2009-10-07,25.400728
2009-10-08,26.092896
2009-10-09,26.712203999999996
2009-10-12,26.666665999999996
2009-10-13,26.693989000000002
2009-10-14,27.905283
2009-10-15,27.987249
2009-10-16,27.440802
2009-10-19,28.051003
2009-10-20,27.404371
2009-10-21,26.921677000000003
2009-10-22,27.459017
2009-10-23,27.285975
2009-10-26,27.431694
2009-10-27,27.313297
2009-10-28,26.193079
2009-10-29,27.595629
2009-10-30,26.948997
2009-11-02,27.295082
2009-11-03,27.030965999999996
2009-11-04,25.86521
2009-11-05,25.874317
2009-11-06,25.273224
2009-11-09,26.275045000000002
2009-11-10,26.029144
2009-11-11,26.621129999999997
2009-11-12,26.165756
2009-11-13,26.539162
2009-11-16,26.967213
2009-11-17,26.885246000000002
2009-11-18,27.349728000000002
2009-11-19,27.112932
2009-11-20,27.349728000000002
2009-11-23,27.750456
2009-11-24,27.741348
2009-11-25,27.832421999999998
2009-11-27,27.076502
2009-11-30,28.506373999999997
2009-12-01,28.7796
2009-12-02,28.998178000000003
2009-12-03,29.426229
2009-12-04,29.908926
2009-12-07,29.162113
2009-12-08,28.897996999999997
2009-12-09,28.743170000000003
2009-12-10,28.551911999999998
2009-12-11,28.661201000000002
2009-12-14,28.979963
2009-12-15,28.442622999999998
2009-12-16,28.460838
2009-12-17,28.069218
2009-12-18,27.987249
2009-12-21,28.23315
2009-12-22,28.406193
2009-12-23,28.59745
2009-12-24,28.979963
2009-12-28,28.934425
2009-12-29,28.369761999999998
2009-12-30,28.469946000000004
2009-12-31,27.814207
2010-01-04,27.386156
2010-01-05,27.313297
2010-01-06,27.149363
2010-01-07,27.522768
2010-01-08,27.704918
2010-01-11,28.014571999999998
2010-01-12,27.540983
2010-01-13,27.750456
2010-01-14,27.668488
2010-01-15,27.641167
2010-01-19,28.497269
2010-01-20,27.978142
2010-01-21,27.149363
2010-01-22,26.730419
2010-01-25,26.739527000000002
2010-01-26,25.938067999999998
2010-01-27,26.156648999999998
2010-01-28,26.020037
2010-01-29,25.819672
2010-02-01,26.347906
2010-02-02,26.958105
2010-02-03,26.621129999999997
