Date,DGX
2006-03-23,51.970001
2006-03-24,52.380001
2006-03-27,52.330002
2006-03-28,52.049999
2006-03-29,51.880001
2006-03-30,51.59
2006-03-31,51.299999
2006-04-03,51.200001
2006-04-04,51.369999
2006-04-05,51.279999
2006-04-06,50.73
2006-04-07,50.25
2006-04-10,50.09
2006-04-11,49.75
2006-04-12,49.91
2006-04-13,49.73
2006-04-17,49.48
2006-04-18,50.450001
2006-04-19,50.48
2006-04-20,55.189999
2006-04-21,54.810001
2006-04-24,54.869999
2006-04-25,56.18
2006-04-26,55.869999
2006-04-27,55.77
2006-04-28,55.73
2006-05-01,54.790001000000004
2006-05-02,54.939999
2006-05-03,55.110001000000004
2006-05-04,55.59
2006-05-05,56.700001
2006-05-08,56.459998999999996
2006-05-09,57.48
2006-05-10,58.369999
2006-05-11,57.700001
2006-05-12,57.900002
2006-05-15,58.419998
2006-05-16,58.650002
2006-05-17,58.639998999999996
2006-05-18,58.029999
2006-05-19,57.529999
2006-05-22,57.07
2006-05-23,57.099998
2006-05-24,56.490002000000004
2006-05-25,56.959998999999996
2006-05-26,56.240002000000004
2006-05-30,55.84
2006-05-31,55.740002000000004
2006-06-01,56.810001
2006-06-02,57.209998999999996
2006-06-05,56.919998
2006-06-06,57.299999
2006-06-07,56.950001
2006-06-08,57.18
2006-06-09,56.93
2006-06-12,56.709998999999996
2006-06-13,57.099998
2006-06-14,57.619999
2006-06-15,57.75
2006-06-16,57.310001
2006-06-19,57.25
2006-06-20,57.360001000000004
2006-06-21,58.459998999999996
2006-06-22,58.009997999999996
2006-06-23,57.950001
2006-06-26,58.27
2006-06-27,59.529999
2006-06-28,59.32
2006-06-29,59.52
2006-06-30,59.919998
2006-07-03,60.049999
2006-07-05,60.310001
2006-07-06,60.939999
2006-07-07,60.869999
2006-07-10,60.639998999999996
2006-07-11,60.049999
2006-07-12,60.119999
2006-07-13,59.259997999999996
2006-07-14,58.0
2006-07-17,58.5
2006-07-18,58.830002
2006-07-19,59.27
2006-07-20,59.119999
2006-07-21,59.849998
2006-07-24,61.259997999999996
2006-07-25,61.119999
2006-07-26,60.299999
2006-07-27,59.509997999999996
2006-07-28,59.41
2006-07-31,60.119999
2006-08-01,60.209998999999996
2006-08-02,60.650002
2006-08-03,60.84
2006-08-04,60.990002000000004
2006-08-07,61.389998999999996
2006-08-08,61.23
2006-08-09,61.18
2006-08-10,61.950001
2006-08-11,61.59
2006-08-14,61.950001
2006-08-15,62.57
2006-08-16,62.66
2006-08-17,62.709998999999996
2006-08-18,62.5
2006-08-21,62.419998
2006-08-22,63.310001
2006-08-23,63.049999
2006-08-24,63.549999
2006-08-25,63.5
2006-08-28,64.019997
2006-08-29,64.220001
2006-08-30,64.059998
2006-08-31,64.279999
2006-09-01,62.82
2006-09-05,62.540001000000004
2006-09-06,62.639998999999996
2006-09-07,62.610001000000004
2006-09-08,63.139998999999996
2006-09-11,62.720001
2006-09-12,63.009997999999996
2006-09-13,62.73
2006-09-14,62.32
2006-09-15,62.639998999999996
2006-09-18,61.779999
2006-09-19,61.700001
2006-09-20,62.0
2006-09-21,61.939999
2006-09-22,62.130001
2006-09-25,62.0
2006-09-26,62.669998
2006-09-27,62.259997999999996
2006-09-28,61.970001
2006-09-29,61.16
2006-10-02,60.900002
2006-10-03,50.0
2006-10-04,50.25
2006-10-05,50.900002
2006-10-06,51.299999
2006-10-09,50.130001
2006-10-10,49.740002000000004
2006-10-11,49.880001
2006-10-12,48.700001
2006-10-13,49.360001000000004
2006-10-16,49.810001
2006-10-17,49.849998
2006-10-18,50.0
2006-10-19,51.290001000000004
2006-10-20,51.439999
2006-10-23,50.830002
2006-10-24,50.470001
2006-10-25,49.630001
2006-10-26,49.25
2006-10-27,49.700001
2006-10-30,49.52
2006-10-31,49.740002000000004
2006-11-01,49.549999
2006-11-02,49.610001000000004
2006-11-03,49.560001
2006-11-06,50.110001000000004
2006-11-07,51.080002
2006-11-08,50.900002
2006-11-09,50.290001000000004
2006-11-10,50.32
2006-11-13,51.220001
2006-11-14,52.470001
2006-11-15,53.189999
2006-11-16,53.560001
2006-11-17,53.360001000000004
2006-11-20,52.799999
2006-11-21,52.0
2006-11-22,52.610001000000004
2006-11-24,52.240002000000004
2006-11-27,51.349998
2006-11-28,50.77
2006-11-29,51.389998999999996
2006-11-30,53.169998
2006-12-01,52.790001000000004
2006-12-04,53.060001
2006-12-05,53.290001000000004
2006-12-06,53.630001
2006-12-07,53.130001
2006-12-08,53.290001000000004
2006-12-11,53.790001000000004
2006-12-12,53.400002
2006-12-13,52.540001000000004
2006-12-14,52.459998999999996
2006-12-15,52.259997999999996
2006-12-18,51.880001
2006-12-19,51.779999
2006-12-20,52.599998
2006-12-21,53.07
2006-12-22,53.07
2006-12-26,53.209998999999996
2006-12-27,53.580002
2006-12-28,53.330002
2006-12-29,53.0
2007-01-03,51.490002000000004
2007-01-04,51.84
2007-01-05,51.34
2007-01-08,51.700001
2007-01-09,51.599998
2007-01-10,51.240002000000004
2007-01-11,50.779999
2007-01-12,50.139998999999996
2007-01-16,49.779999
2007-01-17,49.02
2007-01-18,50.110001000000004
2007-01-19,50.650002
2007-01-22,50.029999
2007-01-23,50.240002000000004
2007-01-24,51.060001
2007-01-25,51.299999
2007-01-26,51.439999
2007-01-29,52.27
2007-01-30,52.630001
2007-01-31,52.48
2007-02-01,53.060001
2007-02-02,53.349998
2007-02-05,52.700001
2007-02-06,52.700001
2007-02-07,52.93
2007-02-08,52.41
2007-02-09,52.189999
2007-02-12,52.259997999999996
2007-02-13,52.349998
2007-02-14,52.68
2007-02-15,53.919998
2007-02-16,52.849998
2007-02-20,52.700001
2007-02-21,52.419998
2007-02-22,52.73
2007-02-23,52.369999
2007-02-26,51.880001
2007-02-27,50.959998999999996
2007-02-28,51.009997999999996
2007-03-01,51.07
2007-03-02,49.919998
2007-03-05,49.25
2007-03-06,49.310001
2007-03-07,49.029999
2007-03-08,49.799999
2007-03-09,49.720001
2007-03-12,49.310001
2007-03-13,48.75
2007-03-14,48.73
2007-03-15,49.139998999999996
2007-03-16,48.970001
2007-03-19,49.650002
2007-03-20,49.490002000000004
2007-03-21,49.43
2007-03-22,49.07
2007-03-23,48.98
2007-03-26,49.720001
2007-03-27,49.650002
2007-03-28,49.669998
2007-03-29,49.919998
2007-03-30,49.869999
2007-04-02,50.080002
2007-04-03,51.07
2007-04-04,51.169998
2007-04-05,51.299999
2007-04-09,51.25
2007-04-10,52.220001
2007-04-11,52.029999
2007-04-12,52.779999
2007-04-13,54.310001
2007-04-16,51.689999
2007-04-17,50.599998
2007-04-18,51.369999
2007-04-19,50.400002
2007-04-20,49.970001
2007-04-23,49.599998
2007-04-24,49.48
2007-04-25,49.470001
2007-04-26,50.200001
2007-04-27,49.509997999999996
2007-04-30,48.889998999999996
2007-05-01,49.09
2007-05-02,49.060001
2007-05-03,48.599998
2007-05-04,48.919998
2007-05-07,49.259997999999996
2007-05-08,48.990002000000004
2007-05-09,49.220001
2007-05-10,49.009997999999996
2007-05-11,49.189999
2007-05-14,49.5
2007-05-15,49.139998999999996
2007-05-16,48.959998999999996
2007-05-17,48.169998
2007-05-18,48.529999
2007-05-21,48.73
2007-05-22,48.299999
2007-05-23,48.599998
2007-05-24,48.299999
2007-05-25,48.830002
2007-05-29,48.299999
2007-05-30,48.619999
2007-05-31,49.02
2007-06-01,49.0
2007-06-04,49.299999
2007-06-05,48.889998999999996
2007-06-06,48.650002
2007-06-07,50.93
2007-06-08,51.5
2007-06-11,51.189999
2007-06-12,51.240002000000004
2007-06-13,51.57
2007-06-14,51.5
2007-06-15,51.57
2007-06-18,51.990002000000004
2007-06-19,52.18
2007-06-20,52.0
2007-06-21,51.759997999999996
2007-06-22,51.25
2007-06-25,51.290001000000004
2007-06-26,51.290001000000004
2007-06-27,52.400002
2007-06-28,52.119999
2007-06-29,51.650002
2007-07-02,51.549999
2007-07-03,51.57
2007-07-05,55.0
2007-07-06,56.060001
2007-07-09,53.98
2007-07-10,53.84
2007-07-11,54.509997999999996
2007-07-12,54.669998
2007-07-13,55.25
2007-07-16,54.529999
2007-07-17,54.790001000000004
2007-07-18,54.169998
2007-07-19,54.009997999999996
2007-07-20,54.02
2007-07-23,52.799999
2007-07-24,56.419998
2007-07-25,56.02
2007-07-26,55.869999
2007-07-27,55.41
2007-07-30,55.810001
2007-07-31,55.470001
2007-08-01,55.950001
2007-08-02,55.959998999999996
2007-08-03,55.459998999999996
2007-08-06,56.32
2007-08-07,56.610001000000004
2007-08-08,57.209998999999996
2007-08-09,56.849998
2007-08-10,55.959998999999996
2007-08-13,54.860001000000004
2007-08-14,54.25
2007-08-15,53.669998
2007-08-16,53.439999
2007-08-17,54.119999
2007-08-20,54.43
2007-08-21,54.360001000000004
2007-08-22,54.889998999999996
2007-08-23,54.779999
2007-08-24,55.279999
2007-08-27,54.549999
2007-08-28,54.139998999999996
2007-08-29,55.040001000000004
2007-08-30,54.669998
2007-08-31,54.75
2007-09-04,54.830002
2007-09-05,55.77
2007-09-06,55.59
2007-09-07,54.669998
2007-09-10,54.509997999999996
2007-09-11,55.16
2007-09-12,55.220001
2007-09-13,55.529999
2007-09-14,55.529999
2007-09-17,55.450001
2007-09-18,55.93
2007-09-19,56.240002000000004
2007-09-20,56.0
2007-09-21,56.66
2007-09-24,56.639998999999996
2007-09-25,57.650002
2007-09-26,58.330002
2007-09-27,58.130001
2007-09-28,57.77
2007-10-01,57.669998
2007-10-02,57.189999
2007-10-03,56.790001000000004
2007-10-04,56.5
2007-10-05,56.82
2007-10-08,57.18
2007-10-09,57.369999
2007-10-10,57.360001000000004
2007-10-11,57.0
2007-10-12,57.119999
2007-10-15,56.580002
2007-10-16,55.880001
2007-10-17,56.389998999999996
2007-10-18,55.939999
2007-10-19,55.810001
2007-10-22,55.639998999999996
2007-10-23,56.91
2007-10-24,54.25
2007-10-25,54.720001
2007-10-26,54.34
2007-10-29,53.740002000000004
2007-10-30,53.139998999999996
2007-10-31,53.18
2007-11-01,52.77
2007-11-02,53.279999
2007-11-05,53.189999
2007-11-06,53.23
2007-11-07,52.720001
2007-11-08,53.549999
2007-11-09,53.869999
2007-11-12,54.380001
2007-11-13,54.869999
2007-11-14,54.799999
2007-11-15,54.48
2007-11-16,54.529999
2007-11-19,54.400002
2007-11-20,54.310001
2007-11-21,53.560001
2007-11-23,53.919998
2007-11-26,54.02
2007-11-27,54.740002000000004
2007-11-28,55.48
2007-11-29,55.220001
2007-11-30,55.060001
2007-12-03,54.689999
2007-12-04,54.740002000000004
2007-12-05,55.259997999999996
2007-12-06,55.049999
2007-12-07,54.400002
2007-12-10,54.200001
2007-12-11,54.150002
2007-12-12,54.110001000000004
2007-12-13,53.900002
2007-12-14,53.540001000000004
2007-12-17,53.0
2007-12-18,53.060001
2007-12-19,52.82
2007-12-20,53.02
2007-12-21,52.939999
2007-12-24,53.060001
2007-12-26,53.560001
2007-12-27,53.150002
2007-12-28,52.919998
2007-12-31,52.900002
2008-01-02,51.959998999999996
2008-01-03,52.110001000000004
2008-01-04,51.48
2008-01-07,51.650002
2008-01-08,51.34
2008-01-09,53.130001
2008-01-10,53.970001
2008-01-11,53.810001
2008-01-14,53.66
2008-01-15,52.220001
2008-01-16,52.689999
2008-01-17,51.669998
2008-01-18,51.66
2008-01-22,50.810001
2008-01-23,49.73
2008-01-24,49.09
2008-01-25,49.02
2008-01-28,49.700001
2008-01-29,49.970001
2008-01-30,50.09
2008-01-31,49.200001
2008-02-01,50.610001000000004
2008-02-04,49.990002000000004
2008-02-05,50.299999
2008-02-06,50.060001
2008-02-07,50.419998
2008-02-08,50.32
2008-02-11,50.189999
2008-02-12,50.84
2008-02-13,50.59
2008-02-14,50.32
2008-02-15,51.18
2008-02-19,50.619999
2008-02-20,52.16
2008-02-21,48.310001
2008-02-22,46.529999
2008-02-25,47.779999
2008-02-26,48.43
2008-02-27,47.970001
2008-02-28,47.880001
2008-02-29,47.669998
2008-03-03,47.509997999999996
2008-03-04,47.709998999999996
2008-03-05,47.080002
2008-03-06,46.400002
2008-03-07,46.080002
2008-03-10,46.200001
2008-03-11,47.189999
2008-03-12,46.919998
2008-03-13,46.34
2008-03-14,45.709998999999996
2008-03-17,44.330002
2008-03-18,46.310001
2008-03-19,45.09
2008-03-20,44.970001
2008-03-24,45.470001
2008-03-25,45.650002
2008-03-26,45.060001
2008-03-27,45.549999
2008-03-28,45.790001000000004
2008-03-31,45.27
2008-04-01,47.049999
2008-04-02,46.98
2008-04-03,46.740002000000004
2008-04-04,46.259997999999996
2008-04-07,45.580002
2008-04-08,45.529999
2008-04-09,46.650002
2008-04-10,46.650002
2008-04-11,46.040001000000004
2008-04-14,45.689999
2008-04-15,46.080002
2008-04-16,46.32
2008-04-17,46.220001
2008-04-18,45.619999
2008-04-21,49.119999
2008-04-22,48.299999
2008-04-23,48.700001
2008-04-24,48.720001
2008-04-25,48.990002000000004
2008-04-28,49.25
2008-04-29,50.16
2008-04-30,50.18
2008-05-01,50.490002000000004
2008-05-02,49.790001000000004
2008-05-05,49.75
2008-05-06,50.080002
2008-05-07,49.650002
2008-05-08,49.860001000000004
2008-05-09,49.939999
2008-05-12,50.259997999999996
2008-05-13,49.75
2008-05-14,49.560001
2008-05-15,49.970001
2008-05-16,50.07
2008-05-19,50.0
2008-05-20,50.439999
2008-05-21,50.700001
2008-05-22,51.0
2008-05-23,50.34
2008-05-27,50.48
2008-05-28,50.43
2008-05-29,50.720001
2008-05-30,50.41
2008-06-02,50.029999
2008-06-03,49.860001000000004
2008-06-04,49.91
2008-06-05,49.950001
2008-06-06,48.830002
2008-06-09,48.950001
2008-06-10,49.610001000000004
2008-06-11,49.110001000000004
2008-06-12,49.959998999999996
2008-06-13,50.310001
2008-06-16,49.650002
2008-06-17,49.09
2008-06-18,48.25
2008-06-19,48.540001000000004
2008-06-20,48.220001
2008-06-23,47.799999
2008-06-24,46.759997999999996
2008-06-25,48.240002000000004
2008-06-26,47.830002
2008-06-27,47.68
2008-06-30,48.470001
2008-07-01,47.610001000000004
2008-07-02,48.0
2008-07-03,48.259997999999996
2008-07-07,48.549999
2008-07-08,48.950001
2008-07-09,48.900002
2008-07-10,49.759997999999996
2008-07-11,49.080002
2008-07-14,48.73
2008-07-15,48.959998999999996
2008-07-16,49.580002
2008-07-17,50.669998
2008-07-18,51.700001
2008-07-21,51.349998
2008-07-22,54.0
2008-07-23,54.119999
2008-07-24,52.52
2008-07-25,52.950001
2008-07-28,53.119999
2008-07-29,52.66
2008-07-30,52.82
2008-07-31,53.16
2008-08-01,52.82
2008-08-04,53.189999
2008-08-05,53.860001000000004
2008-08-06,54.139998999999996
2008-08-07,54.439999
2008-08-08,54.75
2008-08-11,54.75
2008-08-12,54.389998999999996
2008-08-13,54.0
2008-08-14,54.299999
2008-08-15,54.950001
2008-08-18,54.459998999999996
2008-08-19,54.049999
2008-08-20,54.150002
2008-08-21,54.439999
2008-08-22,54.880001
2008-08-25,54.0
2008-08-26,54.200001
2008-08-27,54.209998999999996
2008-08-28,54.330002
2008-08-29,54.049999
2008-09-02,54.349998
2008-09-03,54.529999
2008-09-04,53.959998999999996
2008-09-05,53.16
2008-09-08,54.509997999999996
2008-09-09,54.77
2008-09-10,54.639998999999996
2008-09-11,54.77
2008-09-12,54.57
2008-09-15,53.59
2008-09-16,54.200001
2008-09-17,53.5
2008-09-18,56.25
2008-09-19,55.950001
2008-09-22,56.540001000000004
2008-09-23,55.360001000000004
2008-09-24,53.41
2008-09-25,53.48
2008-09-26,52.009997999999996
2008-09-29,50.25
2008-09-30,51.669998
2008-10-01,51.639998999999996
2008-10-02,50.830002
2008-10-03,50.200001
2008-10-06,47.380001
2008-10-07,46.470001
2008-10-08,46.209998999999996
2008-10-09,42.0
2008-10-10,40.380001
2008-10-13,42.630001
2008-10-14,45.02
2008-10-15,40.830002
2008-10-16,40.669998
2008-10-17,40.27
2008-10-20,42.599998
2008-10-21,44.93
2008-10-22,42.189999
2008-10-23,41.450001
2008-10-24,40.669998
2008-10-27,40.400002
2008-10-28,42.400002
2008-10-29,43.130001
2008-10-30,43.919998
2008-10-31,46.799999
2008-11-03,47.310001
2008-11-04,48.110001000000004
2008-11-05,46.27
2008-11-06,45.619999
2008-11-07,46.57
2008-11-10,46.450001
2008-11-11,46.310001
2008-11-12,44.93
2008-11-13,47.66
2008-11-14,47.990002000000004
2008-11-17,46.200001
2008-11-18,46.82
2008-11-19,43.939999
2008-11-20,40.959998999999996
2008-11-21,43.080002
2008-11-24,44.169998
2008-11-25,43.259997999999996
2008-11-26,44.779999
2008-11-28,46.57
2008-12-01,43.220001
2008-12-02,44.310001
2008-12-03,45.889998999999996
2008-12-04,45.68
2008-12-05,47.299999
2008-12-08,47.220001
2008-12-09,46.84
2008-12-10,46.740002000000004
2008-12-11,46.610001000000004
2008-12-12,47.310001
2008-12-15,47.290001000000004
2008-12-16,49.43
2008-12-17,49.419998
2008-12-18,49.84
2008-12-19,50.16
2008-12-22,50.52
2008-12-23,49.290001000000004
2008-12-24,49.25
2008-12-26,50.18
2008-12-29,50.130001
2008-12-30,51.82
2008-12-31,51.91
2009-01-02,52.860001000000004
2009-01-05,51.529999
2009-01-06,48.5
2009-01-07,49.200001
2009-01-08,48.919998
2009-01-09,48.02
2009-01-12,47.610001000000004
2009-01-13,48.349998
2009-01-14,47.27
2009-01-15,47.419998
2009-01-16,48.720001
2009-01-20,46.73
2009-01-21,47.889998999999996
2009-01-22,47.34
2009-01-23,46.580002
2009-01-26,51.169998
2009-01-27,50.810001
2009-01-28,51.25
2009-01-29,49.869999
2009-01-30,49.349998
2009-02-02,50.049999
2009-02-03,50.630001
2009-02-04,50.400002
2009-02-05,51.25
2009-02-06,52.16
2009-02-09,52.119999
2009-02-10,50.619999
2009-02-11,51.18
2009-02-12,51.130001
2009-02-13,52.029999
2009-02-17,50.52
2009-02-18,50.529999
2009-02-19,50.849998
2009-02-20,51.169998
2009-02-23,49.970001
2009-02-24,51.349998
2009-02-25,50.490002000000004
2009-02-26,48.130001
2009-02-27,45.830002
2009-03-02,44.970001
2009-03-03,45.150002
2009-03-04,46.290001000000004
2009-03-05,45.029999
2009-03-06,44.41
2009-03-09,43.459998999999996
2009-03-10,44.93
2009-03-11,44.200001
2009-03-12,46.009997999999996
2009-03-13,46.400002
2009-03-16,46.0
2009-03-17,45.77
2009-03-18,45.509997999999996
2009-03-19,44.360001000000004
2009-03-20,45.02
2009-03-23,46.110001000000004
2009-03-24,46.16
2009-03-25,46.77
2009-03-26,47.209998999999996
2009-03-27,46.610001000000004
2009-03-30,47.040001000000004
2009-03-31,47.48
2009-04-01,47.360001000000004
2009-04-02,48.169998
2009-04-03,47.790001000000004
2009-04-06,47.799999
2009-04-07,47.509997999999996
2009-04-08,47.560001
2009-04-09,48.52
2009-04-13,48.639998999999996
2009-04-14,48.66
2009-04-15,49.130001
2009-04-16,49.400002
2009-04-17,50.27
2009-04-20,50.5
2009-04-21,53.43
2009-04-22,52.470001
2009-04-23,50.369999
2009-04-24,50.23
2009-04-27,51.68
2009-04-28,51.720001
2009-04-29,51.419998
2009-04-30,51.330002
2009-05-01,50.5
2009-05-04,50.900002
2009-05-05,51.599998
2009-05-06,51.52
2009-05-07,52.049999
2009-05-08,52.240002000000004
2009-05-11,52.240002000000004
2009-05-12,52.360001000000004
2009-05-13,51.59
2009-05-14,51.889998999999996
2009-05-15,50.400002
2009-05-18,51.049999
2009-05-19,51.75
2009-05-20,51.25
2009-05-21,50.220001
2009-05-22,50.189999
2009-05-26,51.639998999999996
2009-05-27,51.279999
2009-05-28,51.610001000000004
2009-05-29,52.220001
2009-06-01,52.799999
2009-06-02,53.549999
2009-06-03,53.529999
2009-06-04,52.91
2009-06-05,52.139998999999996
2009-06-08,51.259997999999996
2009-06-09,51.200001
2009-06-10,51.220001
2009-06-11,51.560001
2009-06-12,51.889998999999996
2009-06-15,50.32
2009-06-16,50.599998
2009-06-17,52.25
2009-06-18,53.849998
2009-06-19,53.75
2009-06-22,52.810001
2009-06-23,52.919998
2009-06-24,54.279999
2009-06-25,55.889998999999996
2009-06-26,55.25
2009-06-29,56.139998999999996
2009-06-30,56.43
2009-07-01,56.73
2009-07-02,55.0
2009-07-06,55.900002
2009-07-07,55.869999
2009-07-08,56.07
2009-07-09,54.98
2009-07-10,54.139998999999996
2009-07-13,54.68
2009-07-14,54.740002000000004
2009-07-15,55.240002000000004
2009-07-16,56.07
2009-07-17,55.880001
2009-07-20,56.009997999999996
2009-07-21,55.779999
2009-07-22,55.139998999999996
2009-07-23,55.389998999999996
2009-07-24,55.939999
2009-07-27,55.52
2009-07-28,53.73
2009-07-29,55.209998999999996
2009-07-30,54.369999
2009-07-31,54.619999
2009-08-03,53.810001
2009-08-04,53.59
2009-08-05,52.630001
2009-08-06,53.099998
2009-08-07,53.290001000000004
2009-08-10,53.779999
2009-08-11,53.360001000000004
2009-08-12,53.619999
2009-08-13,53.970001
2009-08-14,53.73
2009-08-17,54.330002
2009-08-18,53.57
2009-08-19,53.880001
2009-08-20,54.57
2009-08-21,54.889998999999996
2009-08-24,55.299999
2009-08-25,55.380001
2009-08-26,55.310001
2009-08-27,55.34
2009-08-28,54.810001
2009-08-31,53.959998999999996
2009-09-01,52.93
2009-09-02,53.02
2009-09-03,53.650002
2009-09-04,54.220001
2009-09-08,53.349998
2009-09-09,53.82
2009-09-10,54.549999
2009-09-11,54.220001
2009-09-14,54.34
2009-09-15,53.240002000000004
2009-09-16,52.349998
2009-09-17,51.25
2009-09-18,51.0
2009-09-21,51.490002000000004
2009-09-22,53.220001
2009-09-23,53.279999
2009-09-24,52.41
2009-09-25,52.189999
2009-09-28,52.630001
2009-09-29,52.259997999999996
2009-09-30,52.189999
2009-10-01,51.689999
2009-10-02,52.080002
2009-10-05,52.529999
2009-10-06,52.970001
2009-10-07,53.34
2009-10-08,53.93
2009-10-09,54.93
2009-10-12,54.610001000000004
2009-10-13,54.290001000000004
2009-10-14,55.439999
2009-10-15,55.599998
2009-10-16,55.16
2009-10-19,56.709998999999996
2009-10-20,56.630001
2009-10-21,56.25
2009-10-22,56.849998
2009-10-23,56.32
2009-10-26,55.98
2009-10-27,56.150002
2009-10-28,55.900002
2009-10-29,56.810001
2009-10-30,55.93
2009-11-02,56.130001
2009-11-03,56.610001000000004
2009-11-04,56.59
2009-11-05,57.599998
2009-11-06,57.84
2009-11-09,58.689999
2009-11-10,58.540001000000004
2009-11-11,58.139998999999996
2009-11-12,58.16
2009-11-13,58.639998999999996
2009-11-16,59.419998
2009-11-17,59.07
2009-11-18,58.48
2009-11-19,58.130001
2009-11-20,58.150002
2009-11-23,58.790001000000004
2009-11-24,58.849998
2009-11-25,59.040001000000004
2009-11-27,58.27
2009-11-30,57.939999
2009-12-01,58.560001
2009-12-02,58.630001
2009-12-03,57.75
2009-12-04,58.240002000000004
2009-12-07,59.029999
2009-12-08,58.880001
2009-12-09,58.790001000000004
2009-12-10,59.259997999999996
2009-12-11,60.43
2009-12-14,61.439999
2009-12-15,62.07
2009-12-16,61.75
2009-12-17,60.880001
2009-12-18,60.93
2009-12-21,61.650002
2009-12-22,61.450001
2009-12-23,61.349998
2009-12-24,61.580002
2009-12-28,61.540001000000004
2009-12-29,61.610001000000004
2009-12-30,61.290001000000004
2009-12-31,60.380001
2010-01-04,61.16
2010-01-05,59.790001000000004
2010-01-06,58.869999
2010-01-07,59.439999
2010-01-08,59.439999
2010-01-11,59.59
2010-01-12,59.209998999999996
2010-01-13,59.939999
2010-01-14,60.900002
2010-01-15,60.25
2010-01-19,61.610001000000004
2010-01-20,60.639998999999996
2010-01-21,59.77
2010-01-22,58.799999
2010-01-25,57.439999
2010-01-26,57.52
2010-01-27,56.630001
2010-01-28,56.049999
2010-01-29,55.669998
2010-02-01,56.439999
2010-02-02,57.0
2010-02-03,56.48
2010-02-04,55.43
2010-02-05,55.599998
2010-02-08,55.0
2010-02-09,55.68
2010-02-10,55.759997999999996
2010-02-11,55.900002
2010-02-12,56.07
2010-02-16,56.689999
2010-02-17,57.389998999999996
2010-02-18,57.700001
2010-02-19,57.5
2010-02-22,57.369999
2010-02-23,56.700001
2010-02-24,56.82
2010-02-25,56.689999
2010-02-26,56.75
2010-03-01,56.84
2010-03-02,56.650002
2010-03-03,55.830002
2010-03-04,55.950001
2010-03-05,56.189999
2010-03-08,55.93
2010-03-09,55.720001
2010-03-10,55.75
2010-03-11,55.93
2010-03-12,55.970001
2010-03-15,56.32
2010-03-16,56.950001
2010-03-17,57.490002000000004
2010-03-18,57.689999
2010-03-19,57.299999
2010-03-22,57.950001
2010-03-23,57.279999
2010-03-24,57.450001
2010-03-25,57.950001
2010-03-26,57.889998999999996
2010-03-29,58.490002000000004
2010-03-30,58.639998999999996
2010-03-31,58.290001000000004
2010-04-01,59.07
2010-04-05,58.900002
2010-04-06,58.400002
2010-04-07,58.209998999999996
2010-04-08,58.009997999999996
2010-04-09,58.150002
2010-04-12,58.099998
2010-04-13,58.25
2010-04-14,58.189999
2010-04-15,59.25
2010-04-16,58.259997999999996
2010-04-19,59.860001000000004
2010-04-20,59.599998
2010-04-21,58.029999
2010-04-22,58.02
2010-04-23,57.830002
2010-04-26,57.400002
2010-04-27,56.349998
2010-04-28,56.689999
2010-04-29,57.25
2010-04-30,57.16
2010-05-03,56.740002000000004
2010-05-04,55.98
2010-05-05,56.59
2010-05-06,55.07
2010-05-07,54.5
2010-05-10,54.93
2010-05-11,54.889998999999996
2010-05-12,55.389998999999996
2010-05-13,55.25
2010-05-14,54.970001
2010-05-17,54.66
2010-05-18,54.299999
2010-05-19,54.290001000000004
2010-05-20,52.209998999999996
2010-05-21,52.25
2010-05-24,51.84
2010-05-25,51.48
2010-05-26,51.740002000000004
2010-05-27,52.869999
2010-05-28,52.75
2010-06-01,51.540001000000004
2010-06-02,52.540001000000004
2010-06-03,52.93
2010-06-04,51.529999
2010-06-07,51.810001
2010-06-08,51.82
2010-06-09,51.830002
2010-06-10,52.580002
2010-06-11,52.77
2010-06-14,52.91
2010-06-15,53.689999
2010-06-16,53.650002
2010-06-17,53.419998
2010-06-18,53.09
2010-06-21,53.09
2010-06-22,52.139998999999996
2010-06-23,51.59
2010-06-24,50.580002
2010-06-25,50.740002000000004
2010-06-28,51.080002
2010-06-29,50.049999
2010-06-30,49.77
2010-07-01,49.310001
2010-07-02,49.200001
2010-07-06,48.91
2010-07-07,49.77
2010-07-08,49.880001
2010-07-09,49.73
2010-07-12,49.470001
2010-07-13,50.509997999999996
2010-07-14,50.599998
2010-07-15,50.700001
2010-07-16,49.290001000000004
2010-07-19,49.419998
2010-07-20,49.950001
2010-07-21,46.700001
2010-07-22,44.560001
2010-07-23,44.709998999999996
2010-07-26,45.650002
2010-07-27,46.169998
2010-07-28,46.439999
2010-07-29,46.310001
2010-07-30,46.990002000000004
2010-08-02,48.119999
2010-08-03,47.470001
2010-08-04,48.279999
2010-08-05,48.200001
2010-08-06,48.110001000000004
2010-08-09,48.380001
2010-08-10,48.799999
2010-08-11,47.34
2010-08-12,47.41
2010-08-13,47.360001000000004
2010-08-16,47.080002
2010-08-17,47.700001
2010-08-18,47.619999
2010-08-19,46.259997999999996
2010-08-20,46.380001
2010-08-23,46.189999
2010-08-24,45.119999
2010-08-25,45.380001
2010-08-26,44.740002000000004
2010-08-27,44.650002
2010-08-30,44.330002
2010-08-31,43.5
2010-09-01,44.919998
2010-09-02,45.0
2010-09-03,45.93
2010-09-07,45.540001000000004
2010-09-08,45.450001
2010-09-09,46.610001000000004
2010-09-10,47.740002000000004
2010-09-13,47.02
2010-09-14,47.48
2010-09-15,48.43
2010-09-16,47.799999
2010-09-17,48.27
2010-09-20,49.709998999999996
2010-09-21,49.060001
