Date,RCL
2012-02-10,30.870001000000002
2012-02-13,30.65
2012-02-14,29.99
2012-02-15,29.92
2012-02-16,30.52
2012-02-17,30.809998999999998
2012-02-21,29.889999
2012-02-22,28.75
2012-02-23,29.07
2012-02-24,28.49
2012-02-27,28.07
2012-02-28,28.059998999999998
2012-02-29,28.49
2012-03-01,28.200001
2012-03-02,28.07
2012-03-05,27.5
2012-03-06,26.639999
2012-03-07,27.4
2012-03-08,27.91
2012-03-09,27.379998999999998
2012-03-12,28.209999
2012-03-13,29.17
2012-03-14,29.01
2012-03-15,29.93
2012-03-16,30.58
2012-03-19,30.540001
2012-03-20,30.32
2012-03-21,29.969998999999998
2012-03-22,29.41
2012-03-23,29.370001000000002
2012-03-26,30.299999
2012-03-27,30.15
2012-03-28,29.65
2012-03-29,29.309998999999998
2012-03-30,29.43
2012-04-02,29.129998999999998
2012-04-03,28.84
2012-04-04,28.030001000000002
2012-04-05,27.889999
2012-04-09,28.07
2012-04-10,26.719998999999998
2012-04-11,27.110001
2012-04-12,27.73
2012-04-13,27.299999
2012-04-16,26.959999
2012-04-17,27.66
2012-04-18,27.709999
2012-04-19,28.870001000000002
2012-04-20,26.92
2012-04-23,26.030001000000002
2012-04-24,26.059998999999998
2012-04-25,26.83
2012-04-26,27.700001
2012-04-27,27.99
2012-04-30,27.370001000000002
2012-05-01,28.030001000000002
2012-05-02,27.969998999999998
2012-05-03,27.51
2012-05-04,26.83
2012-05-07,26.959999
2012-05-08,26.77
2012-05-09,26.110001
2012-05-10,26.139999
2012-05-11,26.059998999999998
2012-05-14,25.48
2012-05-15,25.540001
2012-05-16,25.02
2012-05-17,24.139999
2012-05-18,23.459999
2012-05-21,24.27
2012-05-22,24.43
2012-05-23,24.799999
2012-05-24,24.309998999999998
2012-05-25,24.42
2012-05-29,24.77
2012-05-30,24.059998999999998
2012-05-31,23.549999
2012-06-01,22.530001000000002
2012-06-04,22.459999
2012-06-05,22.75
2012-06-06,23.860001
2012-06-07,23.9
2012-06-08,24.24
2012-06-11,23.48
2012-06-12,24.120001000000002
2012-06-13,23.620001000000002
2012-06-14,24.040001
2012-06-15,25.18
2012-06-18,24.790001
2012-06-19,25.4
2012-06-20,25.92
2012-06-21,25.07
2012-06-22,24.59
2012-06-25,23.889999
2012-06-26,24.33
2012-06-27,24.709999
2012-06-28,24.75
2012-06-29,26.030001000000002
2012-07-02,26.280001000000002
2012-07-03,26.309998999999998
2012-07-05,26.139999
2012-07-06,25.440001000000002
2012-07-09,24.82
2012-07-10,24.440001000000002
2012-07-11,24.110001
2012-07-12,23.620001000000002
2012-07-13,24.110001
2012-07-16,24.110001
2012-07-17,24.59
2012-07-18,24.639999
2012-07-19,25.040001
2012-07-20,24.4
2012-07-23,23.92
2012-07-24,24.02
2012-07-25,24.299999
2012-07-26,24.620001000000002
2012-07-27,24.620001000000002
2012-07-30,25.049999
2012-07-31,24.98
2012-08-01,24.690001000000002
2012-08-02,24.41
2012-08-03,25.34
2012-08-06,25.690001000000002
2012-08-07,26.1
2012-08-08,25.84
2012-08-09,25.690001000000002
2012-08-10,25.68
2012-08-13,25.620001000000002
2012-08-14,25.629998999999998
2012-08-15,25.74
2012-08-16,25.889999
2012-08-17,26.209999
2012-08-20,26.0
2012-08-21,26.049999
2012-08-22,25.99
2012-08-23,25.629998999999998
2012-08-24,25.57
2012-08-27,26.08
2012-08-28,26.940001000000002
2012-08-29,27.27
2012-08-30,26.9
2012-08-31,27.02
2012-09-04,26.93
2012-09-05,27.530001000000002
2012-09-06,28.719998999999998
2012-09-07,29.57
2012-09-10,29.129998999999998
2012-09-11,29.790001
2012-09-12,29.610001
2012-09-13,30.370001000000002
2012-09-14,30.860001
2012-09-17,30.200001
2012-09-18,30.25
2012-09-19,31.25
2012-09-20,30.950001
2012-09-21,31.15
2012-09-24,30.42
2012-09-25,30.59
2012-09-26,30.110001
2012-09-27,30.280001000000002
2012-09-28,30.209999
2012-10-01,30.41
2012-10-02,30.49
2012-10-03,30.690001000000002
2012-10-04,31.08
2012-10-05,31.52
2012-10-08,31.379998999999998
2012-10-09,31.02
2012-10-10,30.68
2012-10-11,31.0
2012-10-12,30.559998999999998
2012-10-15,30.65
2012-10-16,31.25
2012-10-17,32.299999
2012-10-18,32.57
2012-10-19,32.009997999999996
2012-10-22,32.23
2012-10-23,31.25
2012-10-24,31.15
2012-10-25,33.740002000000004
2012-10-26,33.59
2012-10-31,33.669998
2012-11-01,34.5
2012-11-02,34.740002000000004
2012-11-05,34.970001
2012-11-06,34.939999
2012-11-07,34.400002
2012-11-08,33.57
2012-11-09,34.439999
2012-11-12,34.290001000000004
2012-11-13,34.540001000000004
2012-11-14,34.040001000000004
2012-11-15,33.720001
2012-11-16,33.09
2012-11-19,33.77
2012-11-20,33.98
2012-11-21,33.849998
2012-11-23,34.93
2012-11-26,35.0
2012-11-27,34.830002
2012-11-28,34.799999
2012-11-29,35.220001
2012-11-30,35.25
2012-12-03,35.200001
2012-12-04,34.84
2012-12-05,34.369999
2012-12-06,34.830002
2012-12-07,35.009997999999996
2012-12-10,34.84
2012-12-11,35.0
2012-12-12,34.84
2012-12-13,34.389998999999996
2012-12-14,34.02
2012-12-17,34.990002000000004
2012-12-18,35.529999
2012-12-19,35.139998999999996
2012-12-20,34.57
2012-12-21,34.16
2012-12-24,33.75
2012-12-26,33.57
2012-12-27,33.619999
2012-12-28,33.23
2012-12-31,34.0
2013-01-02,35.389998999999996
2013-01-03,35.790001000000004
2013-01-04,35.790001000000004
2013-01-07,35.610001000000004
2013-01-08,35.220001
2013-01-09,35.599998
2013-01-10,35.709998999999996
2013-01-11,35.490002000000004
2013-01-14,35.959998999999996
2013-01-15,36.200001
2013-01-16,36.599998
2013-01-17,37.380001
2013-01-18,36.900002
2013-01-22,36.98
2013-01-23,37.93
2013-01-24,37.880001
2013-01-25,38.419998
2013-01-28,38.060001
2013-01-29,37.48
2013-01-30,37.200001
2013-01-31,36.200001
2013-02-01,36.790001000000004
2013-02-04,35.529999
2013-02-05,35.880001
2013-02-06,35.990002000000004
2013-02-07,35.93
2013-02-08,36.130001
2013-02-11,36.23
2013-02-12,36.439999
2013-02-13,35.610001000000004
2013-02-14,35.66
2013-02-15,35.669998
2013-02-19,35.34
2013-02-20,34.52
2013-02-21,33.830002
2013-02-22,33.73
2013-02-25,33.669998
2013-02-26,33.880001
2013-02-27,34.669998
2013-02-28,34.869999
2013-03-01,35.0
2013-03-04,35.060001
2013-03-05,34.700001
2013-03-06,34.5
2013-03-07,34.349998
2013-03-08,33.310001
2013-03-11,33.830002
2013-03-12,33.68
2013-03-13,33.52
2013-03-14,34.380001
2013-03-15,33.709998999999996
2013-03-18,33.540001000000004
2013-03-19,32.849998
2013-03-20,32.709998999999996
2013-03-21,32.099998
2013-03-22,32.029999
2013-03-25,31.84
2013-03-26,32.380001
2013-03-27,32.509997999999996
2013-03-28,33.220001
2013-04-01,32.619999
2013-04-02,32.810001
2013-04-03,32.18
2013-04-04,32.040001000000004
2013-04-05,32.279999
2013-04-08,32.720001
2013-04-09,33.0
2013-04-10,33.189999
2013-04-11,33.290001000000004
2013-04-12,33.279999
2013-04-15,32.610001000000004
2013-04-16,33.139998999999996
2013-04-17,33.540001000000004
2013-04-18,33.18
2013-04-19,33.389998999999996
2013-04-22,33.709998999999996
2013-04-23,34.43
2013-04-24,34.290001000000004
2013-04-25,36.07
2013-04-26,35.919998
2013-04-29,36.240002000000004
2013-04-30,36.529999
2013-05-01,36.310001
2013-05-02,36.549999
2013-05-03,36.990002000000004
2013-05-06,37.09
2013-05-07,37.52
2013-05-08,37.52
2013-05-09,37.27
2013-05-10,37.509997999999996
2013-05-13,37.419998
2013-05-14,37.880001
2013-05-15,38.080002
2013-05-16,37.880001
2013-05-17,37.540001000000004
2013-05-20,37.810001
2013-05-21,36.889998999999996
2013-05-22,36.18
2013-05-23,36.040001000000004
2013-05-24,36.130001
2013-05-28,35.709998999999996
2013-05-29,35.099998
2013-05-30,35.830002
2013-05-31,35.009997999999996
2013-06-03,34.900002
2013-06-04,34.369999
2013-06-05,33.5
2013-06-06,33.290001000000004
2013-06-07,33.990002000000004
2013-06-10,34.169998
2013-06-11,33.509997999999996
2013-06-12,33.389998999999996
2013-06-13,34.380001
2013-06-14,33.98
2013-06-17,34.169998
2013-06-18,34.259997999999996
2013-06-19,33.639998999999996
2013-06-20,32.23
2013-06-21,32.240002000000004
2013-06-24,31.82
2013-06-25,33.099998
2013-06-26,33.23
2013-06-27,33.470001
2013-06-28,33.34
2013-07-01,34.25
2013-07-02,33.959998999999996
2013-07-03,33.310001
2013-07-05,34.25
2013-07-08,34.150002
2013-07-09,34.75
2013-07-10,34.919998
2013-07-11,35.939999
2013-07-12,35.57
2013-07-15,35.299999
2013-07-16,35.799999
2013-07-17,36.830002
2013-07-18,36.77
2013-07-19,36.349998
2013-07-22,36.279999
2013-07-23,36.669998
2013-07-24,36.369999
2013-07-25,36.57
2013-07-26,37.049999
2013-07-29,36.68
2013-07-30,37.369999
2013-07-31,38.09
2013-08-01,39.220001
2013-08-02,39.09
2013-08-05,38.400002
2013-08-06,38.25
2013-08-07,37.939999
2013-08-08,38.299999
2013-08-09,37.77
2013-08-12,37.810001
2013-08-13,39.150002
2013-08-14,39.369999
2013-08-15,38.93
2013-08-16,38.650002
2013-08-19,37.73
2013-08-20,38.049999
2013-08-21,38.240002000000004
2013-08-22,38.73
2013-08-23,38.66
2013-08-26,38.720001
2013-08-27,36.689999
2013-08-28,35.889998999999996
2013-08-29,36.400002
2013-08-30,36.689999
2013-09-03,36.900002
2013-09-04,37.02
2013-09-05,37.099998
2013-09-06,37.139998999999996
2013-09-09,37.240002000000004
2013-09-10,38.23
2013-09-11,38.720001
2013-09-12,38.950001
2013-09-13,39.189999
2013-09-16,39.790001000000004
2013-09-17,40.060001
2013-09-18,40.290001000000004
2013-09-19,40.439999
2013-09-20,39.34
2013-09-23,39.380001
2013-09-24,38.66
2013-09-25,38.970001
2013-09-26,38.5
2013-09-27,38.400002
2013-09-30,38.279999
2013-10-01,38.939999
2013-10-02,38.939999
2013-10-03,38.080002
2013-10-04,38.77
2013-10-07,37.650002
2013-10-08,36.290001000000004
2013-10-09,36.509997999999996
2013-10-10,36.939999
2013-10-11,37.310001
2013-10-14,37.169998
2013-10-15,36.720001
2013-10-16,37.669998
2013-10-17,38.779999
2013-10-18,39.279999
2013-10-21,39.369999
2013-10-22,39.77
2013-10-23,39.75
2013-10-24,42.349998
2013-10-25,43.470001
2013-10-28,43.41
2013-10-29,43.060001
2013-10-30,42.380001
2013-10-31,42.040001000000004
2013-11-01,42.459998999999996
2013-11-04,42.860001000000004
2013-11-05,42.84
2013-11-06,43.66
2013-11-07,42.16
2013-11-08,43.02
2013-11-11,43.279999
2013-11-12,42.869999
2013-11-13,43.200001
2013-11-14,43.759997999999996
2013-11-15,43.759997999999996
2013-11-18,43.349998
2013-11-19,42.98
2013-11-20,42.59
2013-11-21,43.630001
2013-11-22,44.259997999999996
2013-11-25,43.73
2013-11-26,44.25
2013-11-27,44.259997999999996
2013-11-29,44.049999
2013-12-02,43.790001000000004
2013-12-03,43.310001
2013-12-04,43.259997999999996
2013-12-05,42.75
2013-12-06,43.360001000000004
2013-12-09,44.009997999999996
2013-12-10,44.0
2013-12-11,43.459998999999996
2013-12-12,43.0
2013-12-13,43.709998999999996
2013-12-16,44.130001
2013-12-17,44.200001
2013-12-18,44.740002000000004
2013-12-19,45.91
2013-12-20,46.959998999999996
2013-12-23,47.049999
2013-12-24,47.439999
2013-12-26,47.139998999999996
2013-12-27,47.139998999999996
2013-12-30,47.310001
2013-12-31,47.419998
2014-01-02,47.169998
2014-01-03,47.169998
2014-01-06,46.16
2014-01-07,46.060001
2014-01-08,46.560001
2014-01-09,47.639998999999996
2014-01-10,49.09
2014-01-13,48.759997999999996
2014-01-14,49.150002
2014-01-15,49.75
2014-01-16,49.889998999999996
2014-01-17,49.560001
2014-01-21,48.869999
2014-01-22,49.529999
2014-01-23,48.860001000000004
2014-01-24,47.130001
2014-01-27,48.040001000000004
2014-01-28,49.66
2014-01-29,48.990002000000004
2014-01-30,50.830002
2014-01-31,49.599998
2014-02-03,48.0
2014-02-04,48.549999
2014-02-05,48.689999
2014-02-06,50.619999
2014-02-07,50.610001000000004
2014-02-10,50.84
2014-02-11,52.310001
2014-02-12,51.720001
2014-02-13,52.220001
2014-02-14,52.259997999999996
2014-02-18,51.619999
2014-02-19,51.130001
2014-02-20,51.369999
2014-02-21,51.869999
2014-02-24,52.529999
2014-02-25,53.060001
2014-02-26,53.009997999999996
2014-02-27,53.32
2014-02-28,52.93
2014-03-03,51.220001
2014-03-04,51.66
2014-03-05,50.970001
2014-03-06,51.419998
2014-03-07,51.889998999999996
2014-03-10,51.290001000000004
2014-03-11,50.790001000000004
2014-03-12,51.110001000000004
2014-03-13,50.529999
2014-03-14,50.349998
2014-03-17,51.09
2014-03-18,53.119999
2014-03-19,53.080002
2014-03-20,54.439999
2014-03-21,54.369999
2014-03-24,53.080002
2014-03-25,52.880001
2014-03-26,51.939999
2014-03-27,52.610001000000004
2014-03-28,53.540001000000004
2014-03-31,54.560001
2014-04-01,56.119999
2014-04-02,56.57
2014-04-03,55.68
2014-04-04,54.529999
2014-04-07,52.759997999999996
2014-04-08,52.77
2014-04-09,53.880001
2014-04-10,53.169998
2014-04-11,51.799999
2014-04-14,51.040001000000004
2014-04-15,50.75
2014-04-16,51.110001000000004
2014-04-17,51.34
2014-04-21,51.029999
2014-04-22,52.080002
2014-04-23,52.630001
2014-04-24,52.43
2014-04-25,51.360001000000004
2014-04-28,51.310001
2014-04-29,52.630001
2014-04-30,53.130001
2014-05-01,52.599998
2014-05-02,53.0
2014-05-05,52.869999
2014-05-06,52.099998
2014-05-07,52.040001000000004
2014-05-08,51.580002
2014-05-09,51.369999
2014-05-12,52.599998
2014-05-13,51.93
2014-05-14,52.849998
2014-05-15,51.950001
2014-05-16,51.900002
2014-05-19,52.610001000000004
2014-05-20,53.0
2014-05-21,54.02
2014-05-22,53.860001000000004
2014-05-23,54.209998999999996
2014-05-27,54.150002
2014-05-28,54.23
2014-05-29,54.75
2014-05-30,55.290001000000004
2014-06-02,55.220001
2014-06-03,55.560001
2014-06-04,55.77
2014-06-05,56.32
2014-06-06,56.799999
2014-06-09,57.119999
2014-06-10,57.119999
2014-06-11,56.950001
2014-06-12,54.369999
2014-06-13,54.0
2014-06-16,53.68
2014-06-17,54.259997999999996
2014-06-18,55.389998999999996
2014-06-19,55.700001
2014-06-20,56.349998
2014-06-23,56.889998999999996
2014-06-24,56.16
2014-06-25,56.09
2014-06-26,56.040001000000004
2014-06-27,55.799999
2014-06-30,55.599998
2014-07-01,55.889998999999996
2014-07-02,56.32
2014-07-03,57.130001
2014-07-07,56.91
2014-07-08,55.16
2014-07-09,54.810001
2014-07-10,54.66
2014-07-11,54.970001
2014-07-14,55.080002
2014-07-15,54.959998999999996
2014-07-16,55.310001
2014-07-17,53.919998
2014-07-18,55.5
2014-07-21,55.389998999999996
2014-07-22,56.59
2014-07-23,56.23
2014-07-24,60.560001
2014-07-25,63.060001
2014-07-28,62.580002
2014-07-29,62.009997999999996
2014-07-30,61.799999
2014-07-31,59.650002
2014-08-01,59.470001
2014-08-04,61.380001
2014-08-05,60.900002
2014-08-06,61.029999
2014-08-07,59.57
2014-08-08,59.529999
2014-08-11,60.790001000000004
2014-08-12,61.02
2014-08-13,61.700001
2014-08-14,62.720001
2014-08-15,62.470001
2014-08-18,63.709998999999996
2014-08-19,63.66
2014-08-20,63.529999
2014-08-21,63.759997999999996
2014-08-22,63.580002
2014-08-25,63.66
2014-08-26,64.010002
2014-08-27,63.93
2014-08-28,63.32
2014-08-29,63.759997999999996
2014-09-02,64.370003
2014-09-03,65.0
2014-09-04,65.769997
2014-09-05,66.980003
2014-09-08,66.410004
2014-09-09,66.07
2014-09-10,66.370003
2014-09-11,67.599998
2014-09-12,67.209999
2014-09-15,66.43
2014-09-16,67.019997
2014-09-17,67.93
2014-09-18,68.360001
2014-09-19,68.239998
2014-09-22,67.699997
2014-09-23,66.860001
2014-09-24,67.650002
2014-09-25,66.43
2014-09-26,67.5
2014-09-29,66.93
2014-09-30,67.290001
2014-10-01,63.990002000000004
2014-10-02,64.0
2014-10-03,66.379997
2014-10-06,65.959999
2014-10-07,62.09
2014-10-08,62.040001000000004
2014-10-09,58.18
2014-10-10,57.82
2014-10-13,55.349998
2014-10-14,56.610001000000004
2014-10-15,54.939999
2014-10-16,56.360001000000004
2014-10-17,57.709998999999996
2014-10-20,61.23
2014-10-21,63.459998999999996
2014-10-22,63.419998
2014-10-23,62.290001000000004
2014-10-24,64.550003
2014-10-27,63.830002
2014-10-28,65.889999
2014-10-29,66.440002
2014-10-30,67.82
2014-10-31,67.970001
2014-11-03,68.400002
2014-11-04,66.290001
2014-11-05,67.33000200000001
2014-11-06,67.779999
2014-11-07,67.199997
2014-11-10,67.980003
2014-11-11,67.779999
2014-11-12,67.559998
2014-11-13,68.989998
2014-11-14,69.57
2014-11-17,68.540001
2014-11-18,69.82
2014-11-19,70.059998
2014-11-20,70.08000200000001
2014-11-21,70.41999799999999
2014-11-24,71.279999
2014-11-25,70.83000200000001
2014-11-26,70.239998
2014-11-28,73.739998
2014-12-01,72.290001
2014-12-02,76.75
2014-12-03,77.82
2014-12-04,77.459999
2014-12-05,78.370003
2014-12-08,79.230003
2014-12-09,79.18
2014-12-10,77.650002
2014-12-11,78.029999
2014-12-12,77.970001
2014-12-15,78.779999
2014-12-16,76.760002
2014-12-17,81.839996
2014-12-18,79.349998
2014-12-19,80.589996
2014-12-22,81.599998
2014-12-23,82.199997
2014-12-24,82.360001
2014-12-26,82.269997
2014-12-29,83.559998
2014-12-30,82.529999
2014-12-31,82.43
2015-01-02,82.949997
2015-01-05,81.709999
2015-01-06,81.949997
2015-01-07,83.190002
2015-01-08,84.510002
2015-01-09,83.91999799999999
2015-01-12,83.260002
2015-01-13,83.269997
2015-01-14,81.940002
2015-01-15,81.5
2015-01-16,82.989998
2015-01-20,83.0
2015-01-21,83.209999
2015-01-22,85.129997
2015-01-23,84.510002
2015-01-26,84.75
2015-01-27,84.709999
2015-01-28,81.800003
2015-01-29,77.290001
2015-01-30,75.550003
2015-02-02,74.739998
2015-02-03,75.0
2015-02-04,74.339996
2015-02-05,76.010002
2015-02-06,75.639999
2015-02-09,73.75
2015-02-10,75.82
2015-02-11,76.360001
2015-02-12,76.75
2015-02-13,75.559998
2015-02-17,74.260002
2015-02-18,75.58000200000001
2015-02-19,76.970001
2015-02-20,76.16999799999999
2015-02-23,76.809998
2015-02-24,76.900002
2015-02-25,77.589996
2015-02-26,76.800003
2015-02-27,76.41999799999999
2015-03-02,79.010002
2015-03-03,79.660004
2015-03-04,80.389999
2015-03-05,81.519997
2015-03-06,79.58000200000001
2015-03-09,79.120003
2015-03-10,77.629997
2015-03-11,76.18
2015-03-12,78.360001
2015-03-13,77.550003
2015-03-16,79.050003
2015-03-17,77.16999799999999
2015-03-18,78.800003
2015-03-19,79.980003
2015-03-20,79.980003
2015-03-23,78.360001
2015-03-24,78.349998
2015-03-25,75.300003
2015-03-26,75.0
2015-03-27,79.849998
2015-03-30,80.75
2015-03-31,81.849998
2015-04-01,82.209999
2015-04-02,82.449997
2015-04-06,82.300003
2015-04-07,80.720001
2015-04-08,81.470001
2015-04-09,82.010002
2015-04-10,81.239998
2015-04-13,79.989998
2015-04-14,80.08000200000001
2015-04-15,79.440002
2015-04-16,80.300003
2015-04-17,79.029999
2015-04-20,72.709999
2015-04-21,73.910004
2015-04-22,73.230003
2015-04-23,72.730003
2015-04-24,72.470001
2015-04-27,70.459999
2015-04-28,70.010002
2015-04-29,68.610001
2015-04-30,68.059998
2015-05-01,67.940002
2015-05-04,68.230003
2015-05-05,66.690002
2015-05-06,66.900002
2015-05-07,68.690002
2015-05-08,72.449997
2015-05-11,72.559998
2015-05-12,72.389999
2015-05-13,71.720001
2015-05-14,74.449997
2015-05-15,74.730003
2015-05-18,75.720001
2015-05-19,77.099998
2015-05-20,76.5
2015-05-21,75.93
2015-05-22,76.220001
2015-05-26,75.82
2015-05-27,77.470001
2015-05-28,76.32
2015-05-29,75.980003
2015-06-01,76.160004
2015-06-02,77.260002
2015-06-03,78.800003
2015-06-04,78.16999799999999
2015-06-05,78.769997
2015-06-08,78.190002
2015-06-09,77.620003
2015-06-10,76.629997
2015-06-11,77.629997
2015-06-12,76.800003
2015-06-15,76.639999
2015-06-16,77.050003
2015-06-17,77.019997
2015-06-18,79.620003
2015-06-19,79.800003
2015-06-22,81.379997
2015-06-23,80.5
2015-06-24,79.93
2015-06-25,79.949997
2015-06-26,79.800003
2015-06-29,76.910004
2015-06-30,78.690002
2015-07-01,79.0
2015-07-02,78.779999
2015-07-06,78.400002
2015-07-07,80.0
2015-07-08,78.470001
2015-07-09,78.510002
2015-07-10,82.410004
2015-07-13,83.139999
2015-07-14,83.620003
2015-07-15,83.589996
2015-07-16,84.949997
2015-07-17,84.279999
2015-07-20,84.75
2015-07-21,84.599998
2015-07-22,84.900002
2015-07-23,83.16999799999999
2015-07-24,82.599998
2015-07-27,81.690002
2015-07-28,82.699997
2015-07-29,83.910004
2015-07-30,82.739998
2015-07-31,89.849998
2015-08-03,90.589996
2015-08-04,89.150002
2015-08-05,89.949997
2015-08-06,90.0
2015-08-07,91.190002
2015-08-10,92.040001
2015-08-11,90.900002
2015-08-12,89.709999
2015-08-13,90.08000200000001
2015-08-14,89.889999
2015-08-17,90.480003
2015-08-18,90.389999
2015-08-19,90.040001
2015-08-20,87.290001
2015-08-21,85.709999
2015-08-24,83.989998
2015-08-25,85.059998
2015-08-26,88.900002
2015-08-27,89.709999
2015-08-28,88.860001
2015-08-31,88.160004
2015-09-01,86.300003
2015-09-02,89.150002
2015-09-03,89.290001
2015-09-04,88.540001
2015-09-08,91.540001
2015-09-09,91.849998
2015-09-10,92.309998
2015-09-11,92.860001
2015-09-14,93.639999
2015-09-15,95.690002
2015-09-16,96.709999
2015-09-17,96.470001
2015-09-18,95.489998
2015-09-21,97.199997
2015-09-22,92.400002
2015-09-23,93.720001
2015-09-24,91.559998
2015-09-25,91.07
2015-09-28,87.339996
2015-09-29,85.849998
2015-09-30,89.089996
2015-10-01,89.879997
2015-10-02,91.25
2015-10-05,93.389999
2015-10-06,90.309998
2015-10-07,91.089996
2015-10-08,91.91999799999999
2015-10-09,92.5
2015-10-12,92.900002
2015-10-13,91.790001
2015-10-14,87.099998
2015-10-15,90.959999
2015-10-16,91.82
2015-10-19,93.910004
2015-10-20,93.959999
2015-10-21,93.370003
2015-10-22,94.699997
2015-10-23,97.989998
2015-10-26,98.730003
2015-10-27,99.760002
2015-10-28,97.57
2015-10-29,97.959999
2015-10-30,98.349998
2015-11-02,98.370003
2015-11-03,96.660004
2015-11-04,97.949997
2015-11-05,99.239998
2015-11-06,99.410004
2015-11-09,97.769997
2015-11-10,98.75
2015-11-11,98.150002
2015-11-12,97.720001
2015-11-13,95.5
2015-11-16,94.360001
2015-11-17,93.82
2015-11-18,94.16999799999999
2015-11-19,94.349998
2015-11-20,94.019997
2015-11-23,94.93
2015-11-24,92.019997
2015-11-25,92.660004
2015-11-27,92.5
2015-11-30,92.610001
2015-12-01,94.379997
2015-12-02,94.75
2015-12-03,91.5
2015-12-04,94.269997
2015-12-07,93.650002
2015-12-08,93.43
2015-12-09,92.849998
2015-12-10,94.230003
2015-12-11,91.910004
2015-12-14,92.269997
2015-12-15,94.290001
2015-12-16,97.139999
2015-12-17,93.949997
2015-12-18,95.900002
2015-12-21,99.059998
2015-12-22,98.660004
2015-12-23,99.93
2015-12-24,99.91999799999999
2015-12-28,100.32
2015-12-29,102.629997
2015-12-30,102.730003
2015-12-31,101.209999
2016-01-04,98.139999
2016-01-05,96.540001
2016-01-06,95.309998
2016-01-07,92.43
2016-01-08,91.779999
2016-01-11,93.599998
2016-01-12,94.019997
2016-01-13,89.040001
2016-01-14,87.900002
2016-01-15,82.91999799999999
2016-01-19,81.08000200000001
2016-01-20,82.440002
2016-01-21,85.480003
2016-01-22,85.760002
2016-01-25,83.370003
2016-01-26,84.519997
2016-01-27,81.41999799999999
2016-01-28,78.33000200000001
2016-01-29,81.959999
2016-02-01,84.519997
2016-02-02,71.699997
2016-02-03,73.83000200000001
2016-02-04,73.58000200000001
2016-02-05,69.58000200000001
2016-02-08,66.290001
2016-02-09,68.019997
2016-02-10,69.389999
2016-02-11,67.970001
2016-02-12,68.769997
2016-02-16,72.510002
2016-02-17,73.300003
2016-02-18,69.870003
2016-02-19,70.849998
2016-02-22,73.720001
2016-02-23,74.010002
2016-02-24,72.790001
2016-02-25,74.470001
2016-02-26,75.190002
2016-02-29,74.370003
2016-03-01,76.540001
2016-03-02,75.18
2016-03-03,75.690002
2016-03-04,74.010002
2016-03-07,73.629997
2016-03-08,70.650002
2016-03-09,70.139999
2016-03-10,69.989998
2016-03-11,72.82
2016-03-14,72.529999
2016-03-15,72.599998
2016-03-16,74.629997
2016-03-17,74.980003
2016-03-18,77.620003
2016-03-21,78.230003
2016-03-22,75.989998
2016-03-23,73.300003
2016-03-24,74.470001
2016-03-28,75.43
2016-03-29,76.050003
2016-03-30,80.349998
2016-03-31,82.150002
2016-04-01,81.879997
2016-04-04,82.510002
2016-04-05,80.339996
2016-04-06,81.559998
2016-04-07,80.269997
2016-04-08,80.599998
2016-04-11,79.529999
2016-04-12,80.699997
2016-04-13,84.41999799999999
2016-04-14,82.900002
2016-04-15,81.050003
2016-04-18,79.379997
2016-04-19,79.190002
2016-04-20,79.190002
2016-04-21,76.800003
2016-04-22,73.800003
2016-04-25,75.0
2016-04-26,76.239998
2016-04-27,77.980003
2016-04-28,76.019997
2016-04-29,77.400002
2016-05-02,78.720001
2016-05-03,77.300003
2016-05-04,75.900002
2016-05-05,75.610001
2016-05-06,74.800003
2016-05-09,75.730003
2016-05-10,75.379997
2016-05-11,75.120003
2016-05-12,77.019997
2016-05-13,75.639999
2016-05-16,76.66999799999999
2016-05-17,76.050003
2016-05-18,78.199997
2016-05-19,76.800003
2016-05-20,78.900002
2016-05-23,78.260002
2016-05-24,79.809998
2016-05-25,77.5
2016-05-26,75.459999
2016-05-27,77.769997
2016-05-31,77.389999
2016-06-01,76.959999
2016-06-02,77.629997
2016-06-03,76.370003
2016-06-06,76.190002
2016-06-07,76.489998
2016-06-08,76.019997
2016-06-09,76.239998
2016-06-10,73.93
2016-06-13,72.879997
2016-06-14,71.989998
2016-06-15,73.809998
2016-06-16,73.620003
2016-06-17,74.639999
2016-06-20,76.129997
2016-06-21,76.459999
2016-06-22,76.120003
2016-06-23,77.150002
2016-06-24,70.08000200000001
2016-06-27,65.949997
2016-06-28,65.629997
2016-06-29,67.83000200000001
2016-06-30,67.150002
2016-07-01,69.110001
2016-07-05,67.309998
2016-07-06,66.400002
2016-07-07,66.790001
2016-07-08,68.379997
2016-07-11,69.559998
2016-07-12,72.989998
2016-07-13,72.58000200000001
2016-07-14,71.879997
2016-07-15,70.389999
2016-07-18,71.040001
2016-07-19,70.099998
2016-07-20,71.91999799999999
2016-07-21,72.360001
2016-07-22,72.980003
2016-07-25,73.040001
2016-07-26,73.040001
2016-07-27,73.260002
2016-07-28,73.239998
2016-07-29,72.440002
2016-08-01,71.860001
2016-08-02,67.349998
2016-08-03,68.769997
2016-08-04,73.300003
2016-08-05,74.480003
2016-08-08,73.980003
2016-08-09,68.980003
2016-08-10,69.860001
2016-08-11,71.040001
2016-08-12,70.800003
2016-08-15,71.5
2016-08-16,71.58000200000001
2016-08-17,71.519997
2016-08-18,70.120003
2016-08-19,69.43
2016-08-22,69.839996
2016-08-23,71.66999799999999
