Date,SLG
2011-08-05,69.93
2011-08-08,63.259997999999996
2011-08-09,70.879997
2011-08-10,70.68
2011-08-11,74.16999799999999
2011-08-12,72.449997
2011-08-15,74.129997
2011-08-16,72.309998
2011-08-17,72.610001
2011-08-18,68.25
2011-08-19,65.769997
2011-08-22,65.879997
2011-08-23,66.07
2011-08-24,66.230003
2011-08-25,63.990002000000004
2011-08-26,65.739998
2011-08-29,69.470001
2011-08-30,70.190002
2011-08-31,72.239998
2011-09-01,71.589996
2011-09-02,70.489998
2011-09-06,68.050003
2011-09-07,71.58000200000001
2011-09-08,69.639999
2011-09-09,66.949997
2011-09-12,65.980003
2011-09-13,66.0
2011-09-14,68.199997
2011-09-15,70.959999
2011-09-16,71.980003
2011-09-19,69.16999799999999
2011-09-20,68.83000200000001
2011-09-21,64.139999
2011-09-22,59.950001
2011-09-23,60.5
2011-09-26,61.900002
2011-09-27,63.279999
2011-09-28,60.700001
2011-09-29,61.5
2011-09-30,58.150002
2011-10-03,55.139998999999996
2011-10-04,58.389998999999996
2011-10-05,57.610001000000004
2011-10-06,58.700001
2011-10-07,56.740002000000004
2011-10-10,60.32
2011-10-11,59.650002
2011-10-12,60.650002
2011-10-13,60.560001
2011-10-14,62.32
2011-10-17,60.220001
2011-10-18,63.0
2011-10-19,62.049999
2011-10-20,63.169998
2011-10-21,65.139999
2011-10-24,67.800003
2011-10-25,65.730003
2011-10-26,67.540001
2011-10-27,71.33000200000001
2011-10-28,71.129997
2011-10-31,68.989998
2011-11-01,66.57
2011-11-02,67.739998
2011-11-03,68.360001
2011-11-04,68.43
2011-11-07,69.389999
2011-11-08,70.82
2011-11-09,66.480003
2011-11-10,67.349998
2011-11-11,68.809998
2011-11-14,66.910004
2011-11-15,67.599998
2011-11-16,65.300003
2011-11-17,65.139999
2011-11-18,65.889999
2011-11-21,63.68
2011-11-22,63.5
2011-11-23,60.540001000000004
2011-11-25,60.919998
2011-11-28,62.389998999999996
2011-11-29,60.630001
2011-11-30,65.839996
2011-12-01,64.32
2011-12-02,65.480003
2011-12-05,67.529999
2011-12-06,67.699997
2011-12-07,68.279999
2011-12-08,66.050003
2011-12-09,67.800003
2011-12-12,65.480003
2011-12-13,64.07
2011-12-14,63.349998
2011-12-15,64.5
2011-12-16,65.349998
2011-12-19,64.199997
2011-12-20,65.959999
2011-12-21,65.730003
2011-12-22,66.349998
2011-12-23,66.440002
2011-12-27,66.739998
2011-12-28,65.139999
2011-12-29,66.75
2011-12-30,66.639999
2012-01-03,68.160004
2012-01-04,68.190002
2012-01-05,69.440002
2012-01-06,69.779999
2012-01-09,69.529999
2012-01-10,71.239998
2012-01-11,72.150002
2012-01-12,71.029999
2012-01-13,70.559998
2012-01-17,71.529999
2012-01-18,71.370003
2012-01-19,72.5
2012-01-20,74.269997
2012-01-23,73.839996
2012-01-24,73.529999
2012-01-25,74.66999799999999
2012-01-26,73.82
2012-01-27,73.970001
2012-01-30,72.75
2012-01-31,73.529999
2012-02-01,74.559998
2012-02-02,75.860001
2012-02-03,77.57
2012-02-06,77.220001
2012-02-07,76.58000200000001
2012-02-08,75.83000200000001
2012-02-09,75.550003
2012-02-10,74.83000200000001
2012-02-13,75.610001
2012-02-14,74.629997
2012-02-15,75.519997
2012-02-16,75.91999799999999
2012-02-17,75.690002
2012-02-21,74.75
2012-02-22,74.769997
2012-02-23,75.75
2012-02-24,75.529999
2012-02-27,75.68
2012-02-28,75.800003
2012-02-29,76.050003
2012-03-01,76.5
2012-03-02,76.16999799999999
2012-03-05,77.309998
2012-03-06,76.230003
2012-03-07,77.050003
2012-03-08,76.290001
2012-03-09,77.099998
2012-03-12,77.099998
2012-03-13,79.269997
2012-03-14,78.889999
2012-03-15,78.910004
2012-03-16,78.57
2012-03-19,78.290001
2012-03-20,78.620003
2012-03-21,77.41999799999999
2012-03-22,76.5
2012-03-23,76.639999
2012-03-26,77.629997
2012-03-27,77.019997
2012-03-28,77.480003
2012-03-29,76.949997
2012-03-30,77.550003
2012-04-02,77.690002
2012-04-03,77.190002
2012-04-04,75.349998
2012-04-05,74.269997
2012-04-09,73.43
2012-04-10,71.83000200000001
2012-04-11,72.879997
2012-04-12,74.349998
2012-04-13,73.059998
2012-04-16,73.959999
2012-04-17,75.489998
2012-04-18,75.660004
2012-04-19,75.559998
2012-04-20,76.290001
2012-04-23,75.629997
2012-04-24,77.120003
2012-04-25,78.610001
2012-04-26,81.709999
2012-04-27,82.16999799999999
2012-04-30,82.440002
2012-05-01,83.309998
2012-05-02,82.650002
2012-05-03,81.93
2012-05-04,80.58000200000001
2012-05-07,81.040001
2012-05-08,81.379997
2012-05-09,81.019997
2012-05-10,81.18
2012-05-11,80.739998
2012-05-14,79.290001
2012-05-15,78.410004
2012-05-16,77.800003
2012-05-17,74.58000200000001
2012-05-18,72.470001
2012-05-21,74.940002
2012-05-22,75.089996
2012-05-23,75.110001
2012-05-24,75.120003
2012-05-25,74.510002
2012-05-29,76.08000200000001
2012-05-30,73.900002
2012-05-31,75.010002
2012-06-01,72.300003
2012-06-04,70.910004
2012-06-05,72.559998
2012-06-06,74.989998
2012-06-07,74.199997
2012-06-08,75.620003
2012-06-11,72.800003
2012-06-12,73.970001
2012-06-13,72.949997
2012-06-14,73.879997
2012-06-15,74.489998
2012-06-18,75.75
2012-06-19,76.629997
2012-06-20,76.309998
2012-06-21,74.849998
2012-06-22,75.139999
2012-06-25,73.940002
2012-06-26,75.720001
2012-06-27,76.0
2012-06-28,77.25
2012-06-29,80.239998
2012-07-02,80.690002
2012-07-03,81.989998
2012-07-05,81.5
2012-07-06,81.540001
2012-07-09,81.349998
2012-07-10,79.199997
2012-07-11,78.449997
2012-07-12,78.550003
2012-07-13,79.699997
2012-07-16,79.360001
2012-07-17,80.18
2012-07-18,79.519997
2012-07-19,78.220001
2012-07-20,78.370003
2012-07-23,77.0
2012-07-24,76.370003
2012-07-25,76.449997
2012-07-26,77.57
2012-07-27,77.879997
2012-07-30,79.18
2012-07-31,78.75
2012-08-01,80.199997
2012-08-02,80.440002
2012-08-03,81.75
2012-08-06,81.879997
2012-08-07,80.800003
2012-08-08,80.400002
2012-08-09,80.879997
2012-08-10,80.779999
2012-08-13,80.779999
2012-08-14,80.43
2012-08-15,80.940002
2012-08-16,81.110001
2012-08-17,81.099998
2012-08-20,80.809998
2012-08-21,80.68
2012-08-22,80.989998
2012-08-23,80.83000200000001
2012-08-24,80.940002
2012-08-27,80.459999
2012-08-28,81.220001
2012-08-29,81.0
2012-08-30,79.91999799999999
2012-08-31,80.599998
2012-09-04,81.91999799999999
2012-09-05,81.279999
2012-09-06,81.989998
2012-09-07,82.389999
2012-09-10,81.790001
2012-09-11,81.690002
2012-09-12,82.269997
2012-09-13,83.599998
2012-09-14,85.139999
2012-09-17,83.910004
2012-09-18,82.58000200000001
2012-09-19,82.010002
2012-09-20,81.050003
2012-09-21,81.540001
2012-09-24,81.160004
2012-09-25,80.339996
2012-09-26,79.290001
2012-09-27,80.459999
2012-09-28,80.07
2012-10-01,78.860001
2012-10-02,79.629997
2012-10-03,79.139999
2012-10-04,78.519997
2012-10-05,78.480003
2012-10-08,78.129997
2012-10-09,77.779999
2012-10-10,78.099998
2012-10-11,79.059998
2012-10-12,78.16999799999999
2012-10-15,78.91999799999999
2012-10-16,78.599998
2012-10-17,78.459999
2012-10-18,79.610001
2012-10-19,78.550003
2012-10-22,78.239998
2012-10-23,77.790001
2012-10-24,77.5
2012-10-25,76.010002
2012-10-26,75.400002
2012-10-31,75.300003
2012-11-01,76.110001
2012-11-02,77.459999
2012-11-05,76.440002
2012-11-06,76.910004
2012-11-07,75.709999
2012-11-08,74.040001
2012-11-09,73.370003
2012-11-12,74.43
2012-11-13,74.309998
2012-11-14,71.480003
2012-11-15,71.529999
2012-11-16,71.370003
2012-11-19,72.83000200000001
2012-11-20,73.239998
2012-11-21,73.220001
2012-11-23,73.910004
2012-11-26,74.339996
2012-11-27,74.190002
2012-11-28,74.68
2012-11-29,74.379997
2012-11-30,75.379997
2012-12-03,75.949997
2012-12-04,75.690002
2012-12-05,75.089996
2012-12-06,75.730003
2012-12-07,76.239998
2012-12-10,75.989998
2012-12-11,76.230003
2012-12-12,75.870003
2012-12-13,75.559998
2012-12-14,76.07
2012-12-17,76.41999799999999
2012-12-18,77.220001
2012-12-19,76.769997
2012-12-20,77.660004
2012-12-21,76.610001
2012-12-24,76.989998
2012-12-26,76.150002
2012-12-27,76.440002
2012-12-28,75.629997
2012-12-31,76.650002
2013-01-02,78.43
2013-01-03,78.160004
2013-01-04,78.480003
2013-01-07,78.980003
2013-01-08,78.620003
2013-01-09,78.949997
2013-01-10,79.059998
2013-01-11,79.120003
2013-01-14,78.82
2013-01-15,79.339996
2013-01-16,79.33000200000001
2013-01-17,79.32
2013-01-18,80.230003
2013-01-22,80.639999
2013-01-23,80.339996
2013-01-24,80.75
2013-01-25,81.440002
2013-01-28,81.519997
2013-01-29,81.82
2013-01-30,80.32
2013-01-31,80.379997
2013-02-01,80.739998
2013-02-04,80.760002
2013-02-05,81.129997
2013-02-06,81.059998
2013-02-07,81.019997
2013-02-08,81.889999
2013-02-11,81.790001
2013-02-12,82.790001
2013-02-13,82.760002
2013-02-14,82.150002
2013-02-15,82.699997
2013-02-19,83.489998
2013-02-20,82.160004
2013-02-21,81.089996
2013-02-22,81.639999
2013-02-25,80.129997
2013-02-26,80.66999799999999
2013-02-27,81.309998
2013-02-28,81.620003
2013-03-01,82.66999799999999
2013-03-04,82.769997
2013-03-05,82.93
2013-03-06,83.870003
2013-03-07,84.0
2013-03-08,84.449997
2013-03-11,85.25
2013-03-12,85.43
2013-03-13,85.760002
2013-03-14,86.18
2013-03-15,85.739998
2013-03-18,85.599998
2013-03-19,84.949997
2013-03-20,85.989998
2013-03-21,85.459999
2013-03-22,86.07
2013-03-25,86.160004
2013-03-26,86.290001
2013-03-27,86.16999799999999
2013-03-28,86.110001
2013-04-01,86.349998
2013-04-02,87.059998
2013-04-03,86.540001
2013-04-04,88.150002
2013-04-05,88.440002
2013-04-08,88.730003
2013-04-09,88.190002
2013-04-10,88.349998
2013-04-11,88.489998
2013-04-12,88.309998
2013-04-15,85.940002
2013-04-16,87.699997
2013-04-17,86.58000200000001
2013-04-18,85.989998
2013-04-19,87.699997
2013-04-22,86.839996
2013-04-23,88.099998
2013-04-24,88.720001
2013-04-25,88.650002
2013-04-26,88.379997
2013-04-29,88.699997
2013-04-30,90.699997
2013-05-01,88.610001
2013-05-02,88.91999799999999
2013-05-03,89.769997
2013-05-06,90.959999
2013-05-07,90.83000200000001
2013-05-08,90.91999799999999
2013-05-09,90.029999
2013-05-10,90.33000200000001
2013-05-13,90.809998
2013-05-14,90.879997
2013-05-15,91.339996
2013-05-16,91.120003
2013-05-17,92.129997
2013-05-20,93.239998
2013-05-21,94.209999
2013-05-22,92.07
2013-05-23,91.18
2013-05-24,90.970001
2013-05-28,90.43
2013-05-29,89.620003
2013-05-30,88.220001
2013-05-31,86.980003
2013-06-03,86.720001
2013-06-04,86.129997
2013-06-05,85.550003
2013-06-06,87.099998
2013-06-07,86.910004
2013-06-10,87.879997
2013-06-11,86.66999799999999
2013-06-12,87.010002
2013-06-13,89.66999799999999
2013-06-14,91.360001
2013-06-17,91.57
2013-06-18,91.720001
2013-06-19,89.059998
2013-06-20,84.360001
2013-06-21,85.190002
2013-06-24,84.839996
2013-06-25,85.639999
2013-06-26,86.639999
2013-06-27,88.760002
2013-06-28,88.190002
2013-07-01,87.870003
2013-07-02,89.510002
2013-07-03,90.269997
2013-07-05,90.489998
2013-07-08,90.809998
2013-07-09,91.5
2013-07-10,91.089996
2013-07-11,93.589996
2013-07-12,93.660004
2013-07-15,93.75
2013-07-16,93.120003
2013-07-17,93.129997
2013-07-18,94.239998
2013-07-19,94.93
2013-07-22,95.220001
2013-07-23,95.610001
2013-07-24,93.610001
2013-07-25,92.879997
2013-07-26,92.900002
2013-07-29,91.709999
2013-07-30,91.209999
2013-07-31,90.650002
2013-08-01,90.75
2013-08-02,89.849998
2013-08-05,89.93
2013-08-06,89.550003
2013-08-07,89.410004
2013-08-08,89.779999
2013-08-09,90.139999
2013-08-12,89.709999
2013-08-13,88.82
2013-08-14,89.449997
2013-08-15,88.510002
2013-08-16,86.129997
2013-08-19,85.400002
2013-08-20,87.389999
2013-08-21,86.519997
2013-08-22,87.150002
2013-08-23,87.949997
2013-08-26,87.769997
2013-08-27,87.599998
2013-08-28,87.379997
2013-08-29,87.58000200000001
2013-08-30,87.190002
2013-09-03,86.010002
2013-09-04,86.339996
2013-09-05,85.58000200000001
2013-09-06,86.809998
2013-09-09,89.290001
2013-09-10,89.91999799999999
2013-09-11,90.82
2013-09-12,89.220001
2013-09-13,90.209999
2013-09-16,90.82
2013-09-17,90.449997
2013-09-18,93.220001
2013-09-19,92.83000200000001
2013-09-20,91.32
2013-09-23,90.43
2013-09-24,88.949997
2013-09-25,88.690002
2013-09-26,88.839996
2013-09-27,88.589996
2013-09-30,88.839996
2013-10-01,90.199997
2013-10-02,90.129997
2013-10-03,88.389999
2013-10-04,88.839996
2013-10-07,88.5
2013-10-08,87.629997
2013-10-09,88.08000200000001
2013-10-10,89.989998
2013-10-11,92.269997
2013-10-14,92.010002
2013-10-15,92.33000200000001
2013-10-16,93.41999799999999
2013-10-17,94.66999799999999
2013-10-18,94.709999
2013-10-21,94.120003
2013-10-22,95.019997
2013-10-23,95.33000200000001
2013-10-24,96.599998
2013-10-25,98.089996
2013-10-28,98.150002
2013-10-29,95.349998
2013-10-30,95.239998
2013-10-31,94.57
2013-11-01,95.66999799999999
2013-11-04,95.339996
2013-11-05,93.739998
2013-11-06,92.91999799999999
2013-11-07,91.43
2013-11-08,91.300003
2013-11-11,91.860001
2013-11-12,90.889999
2013-11-13,91.389999
2013-11-14,92.120003
2013-11-15,92.699997
2013-11-18,91.970001
2013-11-19,91.199997
2013-11-20,90.410004
2013-11-21,91.040001
2013-11-22,91.709999
2013-11-25,91.58000200000001
2013-11-26,90.959999
2013-11-27,91.68
2013-11-29,90.470001
2013-12-02,90.529999
2013-12-03,91.07
2013-12-04,91.5
2013-12-05,92.41999799999999
2013-12-06,94.239998
2013-12-09,93.489998
2013-12-10,92.480003
2013-12-11,90.150002
2013-12-12,90.099998
2013-12-13,89.760002
2013-12-16,89.529999
2013-12-17,90.16999799999999
2013-12-18,92.349998
2013-12-19,92.550003
2013-12-20,91.900002
2013-12-23,92.809998
2013-12-24,92.660004
2013-12-26,92.400002
2013-12-27,92.050003
2013-12-30,92.08000200000001
2013-12-31,92.379997
2014-01-02,91.980003
2014-01-03,92.809998
2014-01-06,92.309998
2014-01-07,93.139999
2014-01-08,93.050003
2014-01-09,92.489998
2014-01-10,92.809998
2014-01-13,92.150002
2014-01-14,92.83000200000001
2014-01-15,93.68
2014-01-16,93.5
2014-01-17,92.989998
2014-01-21,93.849998
2014-01-22,94.440002
2014-01-23,93.93
2014-01-24,92.040001
2014-01-27,91.339996
2014-01-28,92.91999799999999
2014-01-29,92.019997
2014-01-30,93.739998
2014-01-31,93.769997
2014-02-03,90.959999
2014-02-04,93.660004
2014-02-05,93.5
2014-02-06,94.029999
2014-02-07,94.410004
2014-02-10,95.639999
2014-02-11,96.019997
2014-02-12,96.260002
2014-02-13,96.019997
2014-02-14,96.66999799999999
2014-02-18,97.07
2014-02-19,97.230003
2014-02-20,96.800003
2014-02-21,96.900002
2014-02-24,96.800003
2014-02-25,99.699997
2014-02-26,98.970001
2014-02-27,98.58000200000001
2014-02-28,99.33000200000001
2014-03-03,99.129997
2014-03-04,100.510002
2014-03-05,99.940002
2014-03-06,99.639999
2014-03-07,98.889999
2014-03-10,97.779999
2014-03-11,98.699997
2014-03-12,98.699997
2014-03-13,97.83000200000001
2014-03-14,98.5
2014-03-17,98.800003
2014-03-18,99.940002
2014-03-19,97.66999799999999
2014-03-20,98.110001
2014-03-21,99.160004
2014-03-24,98.339996
2014-03-25,99.43
2014-03-26,98.0
2014-03-27,98.709999
2014-03-28,99.470001
2014-03-31,100.620003
2014-04-01,101.470001
2014-04-02,101.209999
2014-04-03,100.68
2014-04-04,101.150002
2014-04-07,101.379997
2014-04-08,101.900002
2014-04-09,101.190002
2014-04-10,99.760002
2014-04-11,99.309998
2014-04-14,100.099998
2014-04-15,102.059998
2014-04-16,102.620003
2014-04-17,101.489998
2014-04-21,102.110001
2014-04-22,102.290001
2014-04-23,101.959999
2014-04-24,103.379997
2014-04-25,102.209999
2014-04-28,103.75
2014-04-29,103.510002
2014-04-30,104.709999
2014-05-01,105.559998
2014-05-02,106.099998
2014-05-05,106.029999
2014-05-06,106.07
2014-05-07,107.589996
2014-05-08,107.889999
2014-05-09,108.489998
2014-05-12,108.949997
2014-05-13,108.400002
2014-05-14,108.300003
2014-05-15,107.989998
2014-05-16,108.57
2014-05-19,108.370003
2014-05-20,108.370003
2014-05-21,108.25
2014-05-22,107.779999
2014-05-23,108.900002
2014-05-27,109.099998
2014-05-28,108.489998
2014-05-29,109.0
2014-05-30,109.489998
2014-06-02,110.389999
2014-06-03,110.120003
2014-06-04,110.629997
2014-06-05,112.790001
2014-06-06,112.480003
2014-06-09,111.32
2014-06-10,110.239998
2014-06-11,110.519997
2014-06-12,110.150002
2014-06-13,110.699997
2014-06-16,110.199997
2014-06-17,110.0
2014-06-18,110.650002
2014-06-19,111.57
2014-06-20,111.019997
2014-06-23,110.75
2014-06-24,110.660004
2014-06-25,110.059998
2014-06-26,109.0
2014-06-27,109.32
2014-06-30,109.410004
2014-07-01,109.639999
2014-07-02,108.900002
2014-07-03,108.339996
2014-07-07,108.260002
2014-07-08,108.690002
2014-07-09,108.610001
2014-07-10,109.75
2014-07-11,109.220001
2014-07-14,109.5
2014-07-15,110.279999
2014-07-16,110.25
2014-07-17,109.389999
2014-07-18,110.610001
2014-07-21,110.260002
2014-07-22,111.720001
2014-07-23,111.629997
2014-07-24,111.860001
2014-07-25,109.75
2014-07-28,110.309998
2014-07-29,109.010002
2014-07-30,109.370003
2014-07-31,107.800003
2014-08-01,107.33000200000001
2014-08-04,108.16999799999999
2014-08-05,106.769997
2014-08-06,106.800003
2014-08-07,106.760002
2014-08-08,107.349998
2014-08-11,107.82
2014-08-12,107.989998
2014-08-13,110.07
2014-08-14,110.129997
2014-08-15,109.83000200000001
2014-08-18,110.959999
2014-08-19,111.139999
2014-08-20,111.120003
2014-08-21,110.290001
2014-08-22,109.739998
2014-08-25,109.18
2014-08-26,109.400002
2014-08-27,109.599998
2014-08-28,109.220001
2014-08-29,109.349998
2014-09-02,109.230003
2014-09-03,109.07
2014-09-04,108.620003
2014-09-05,108.879997
2014-09-08,109.290001
2014-09-09,109.230003
2014-09-10,107.800003
2014-09-11,108.25
2014-09-12,103.980003
2014-09-15,103.449997
2014-09-16,103.989998
2014-09-17,105.139999
2014-09-18,105.309998
2014-09-19,105.25
2014-09-22,103.599998
2014-09-23,102.83000200000001
2014-09-24,102.199997
2014-09-25,101.339996
2014-09-26,102.629997
2014-09-29,102.489998
2014-09-30,101.32
2014-10-01,101.32
2014-10-02,101.57
2014-10-03,102.120003
2014-10-06,102.510002
2014-10-07,101.230003
2014-10-08,104.260002
2014-10-09,104.08000200000001
2014-10-10,105.309998
2014-10-13,105.769997
2014-10-14,108.199997
2014-10-15,106.699997
2014-10-16,107.66999799999999
2014-10-17,108.25
2014-10-20,109.790001
2014-10-21,110.879997
2014-10-22,110.599998
2014-10-23,112.730003
2014-10-24,112.16999799999999
2014-10-27,112.730003
2014-10-28,113.370003
2014-10-29,113.239998
2014-10-30,114.940002
2014-10-31,115.699997
2014-11-03,116.5
2014-11-04,116.800003
2014-11-05,116.800003
2014-11-06,115.0
2014-11-07,114.059998
2014-11-10,115.410004
2014-11-11,114.129997
2014-11-12,112.16999799999999
2014-11-13,113.650002
2014-11-14,113.139999
2014-11-17,113.209999
2014-11-18,114.33000200000001
2014-11-19,114.220001
2014-11-20,114.25
2014-11-21,114.370003
2014-11-24,114.650002
2014-11-25,114.43
2014-11-26,115.870003
2014-11-28,116.139999
2014-12-01,116.349998
2014-12-02,118.269997
2014-12-03,118.779999
2014-12-04,119.129997
2014-12-05,119.529999
2014-12-08,120.449997
2014-12-09,122.279999
2014-12-10,122.480003
2014-12-11,122.220001
2014-12-12,120.389999
2014-12-15,119.059998
2014-12-16,118.720001
2014-12-17,122.260002
2014-12-18,123.099998
2014-12-19,121.779999
2014-12-22,122.66999799999999
2014-12-23,121.93
2014-12-24,120.980003
2014-12-26,122.040001
2014-12-29,121.57
2014-12-30,121.489998
2014-12-31,119.019997
2015-01-02,121.32
2015-01-05,121.980003
2015-01-06,122.91999799999999
2015-01-07,124.339996
2015-01-08,124.949997
2015-01-09,125.199997
2015-01-12,127.720001
2015-01-13,127.41999799999999
2015-01-14,128.169998
2015-01-15,128.309998
2015-01-16,128.0
2015-01-20,127.75
2015-01-21,127.720001
2015-01-22,128.639999
2015-01-23,128.509995
2015-01-26,130.559998
2015-01-27,130.309998
2015-01-28,130.020004
2015-01-29,129.610001
2015-01-30,126.0
2015-02-02,126.239998
2015-02-03,127.610001
2015-02-04,127.389999
2015-02-05,129.380005
2015-02-06,127.58000200000001
2015-02-09,126.589996
2015-02-10,127.410004
2015-02-11,127.459999
2015-02-12,129.240005
2015-02-13,128.58999599999999
2015-02-17,128.41000400000001
2015-02-18,129.929993
2015-02-19,127.16999799999999
2015-02-20,128.639999
2015-02-23,129.75
2015-02-24,126.879997
2015-02-25,127.120003
2015-02-26,125.760002
2015-02-27,126.93
2015-03-02,127.889999
2015-03-03,128.110001
2015-03-04,127.360001
2015-03-05,127.910004
2015-03-06,123.540001
2015-03-09,125.16999799999999
2015-03-10,124.230003
2015-03-11,124.0
2015-03-12,127.349998
2015-03-13,127.41999799999999
2015-03-16,128.389999
2015-03-17,129.139999
2015-03-18,130.600006
2015-03-19,130.419998
2015-03-20,134.0
2015-03-23,133.419998
2015-03-24,131.630005
2015-03-25,129.279999
2015-03-26,128.279999
2015-03-27,127.739998
2015-03-30,129.550003
2015-03-31,128.380005
2015-04-01,127.949997
2015-04-02,129.880005
2015-04-06,131.639999
2015-04-07,129.479996
2015-04-08,130.009995
2015-04-09,127.099998
2015-04-10,127.849998
2015-04-13,127.540001
2015-04-14,128.320007
2015-04-15,126.870003
2015-04-16,127.739998
2015-04-17,126.68
2015-04-20,127.029999
2015-04-21,128.119995
2015-04-22,128.509995
2015-04-23,127.349998
2015-04-24,128.820007
2015-04-27,129.149994
2015-04-28,127.75
2015-04-29,124.059998
2015-04-30,122.360001
2015-05-01,122.720001
2015-05-04,123.650002
2015-05-05,120.190002
2015-05-06,119.33000200000001
2015-05-07,121.160004
2015-05-08,123.010002
2015-05-11,121.129997
2015-05-12,121.529999
2015-05-13,120.269997
2015-05-14,122.790001
2015-05-15,123.720001
2015-05-18,121.870003
2015-05-19,120.370003
2015-05-20,120.610001
2015-05-21,119.290001
2015-05-22,119.209999
2015-05-26,119.18
2015-05-27,120.480003
2015-05-28,119.940002
2015-05-29,118.660004
2015-06-01,121.0
2015-06-02,119.760002
2015-06-03,118.82
2015-06-04,117.629997
2015-06-05,116.269997
2015-06-08,115.410004
2015-06-09,114.57
2015-06-10,115.040001
2015-06-11,115.900002
2015-06-12,114.940002
2015-06-15,114.129997
2015-06-16,114.989998
2015-06-17,115.629997
2015-06-18,116.529999
2015-06-19,115.360001
2015-06-22,114.370003
2015-06-23,113.83000200000001
2015-06-24,113.510002
2015-06-25,112.139999
2015-06-26,111.720001
2015-06-29,110.029999
2015-06-30,109.889999
2015-07-01,111.959999
2015-07-02,112.739998
2015-07-06,113.559998
2015-07-07,114.959999
2015-07-08,114.099998
2015-07-09,113.93
2015-07-10,114.93
2015-07-13,114.260002
2015-07-14,114.400002
2015-07-15,114.400002
2015-07-16,115.220001
2015-07-17,114.519997
2015-07-20,114.66999799999999
2015-07-21,114.58000200000001
2015-07-22,114.82
2015-07-23,112.739998
2015-07-24,113.199997
2015-07-27,113.290001
2015-07-28,113.66999799999999
2015-07-29,114.610001
2015-07-30,114.209999
2015-07-31,115.139999
2015-08-03,115.660004
2015-08-04,114.720001
2015-08-05,113.849998
2015-08-06,113.809998
2015-08-07,113.620003
2015-08-10,113.699997
2015-08-11,114.489998
2015-08-12,114.730003
2015-08-13,115.690002
2015-08-14,115.940002
2015-08-17,116.970001
2015-08-18,116.690002
2015-08-19,116.059998
2015-08-20,113.980003
2015-08-21,111.58000200000001
2015-08-24,105.25
2015-08-25,101.889999
2015-08-26,105.010002
2015-08-27,106.309998
2015-08-28,106.559998
2015-08-31,103.510002
2015-09-01,101.33000200000001
2015-09-02,102.599998
2015-09-03,103.160004
2015-09-04,100.949997
2015-09-08,102.800003
2015-09-09,101.83000200000001
2015-09-10,103.040001
2015-09-11,105.050003
2015-09-14,104.720001
2015-09-15,106.279999
2015-09-16,108.260002
2015-09-17,110.58000200000001
2015-09-18,110.199997
2015-09-21,111.110001
2015-09-22,109.25
2015-09-23,110.349998
2015-09-24,109.410004
2015-09-25,109.730003
2015-09-28,107.639999
2015-09-29,108.949997
2015-09-30,108.160004
2015-10-01,108.559998
2015-10-02,109.650002
2015-10-05,111.779999
2015-10-06,112.129997
2015-10-07,113.82
2015-10-08,114.199997
2015-10-09,114.230003
2015-10-12,114.599998
2015-10-13,113.91999799999999
2015-10-14,113.83000200000001
2015-10-15,116.32
2015-10-16,117.610001
2015-10-19,119.0
2015-10-20,118.339996
2015-10-21,117.519997
2015-10-22,119.239998
2015-10-23,117.68
2015-10-26,118.239998
2015-10-27,118.610001
2015-10-28,118.610001
2015-10-29,119.18
2015-10-30,118.620003
2015-11-02,121.800003
2015-11-03,119.91999799999999
2015-11-04,119.82
2015-11-05,120.139999
2015-11-06,116.239998
2015-11-09,114.75
2015-11-10,117.040001
2015-11-11,117.18
2015-11-12,115.989998
2015-11-13,115.209999
2015-11-16,116.050003
2015-11-17,116.660004
2015-11-18,117.970001
2015-11-19,118.379997
2015-11-20,119.309998
2015-11-23,118.889999
2015-11-24,117.559998
2015-11-25,118.290001
2015-11-27,118.91999799999999
2015-11-30,118.08000200000001
2015-12-01,120.540001
2015-12-02,117.720001
2015-12-03,116.269997
2015-12-04,117.82
2015-12-07,115.980003
2015-12-08,115.08000200000001
2015-12-09,115.120003
2015-12-10,112.980003
2015-12-11,111.870003
2015-12-14,111.449997
2015-12-15,112.699997
2015-12-16,114.309998
2015-12-17,112.75
2015-12-18,110.220001
2015-12-21,110.0
2015-12-22,110.440002
2015-12-23,113.120003
2015-12-24,113.050003
2015-12-28,113.449997
2015-12-29,114.07
2015-12-30,114.029999
2015-12-31,112.980003
2016-01-04,110.08000200000001
2016-01-05,110.91999799999999
2016-01-06,109.25
2016-01-07,106.389999
2016-01-08,104.269997
2016-01-11,104.709999
2016-01-12,102.970001
2016-01-13,102.150002
2016-01-14,101.82
2016-01-15,100.139999
2016-01-19,100.059998
2016-01-20,96.629997
2016-01-21,96.75
2016-01-22,102.110001
2016-01-25,101.660004
2016-01-26,103.18
2016-01-27,101.66999799999999
2016-01-28,93.41999799999999
2016-01-29,96.610001
2016-02-01,92.970001
2016-02-02,89.879997
2016-02-03,89.07
2016-02-04,91.050003
2016-02-05,87.75
2016-02-08,83.879997
2016-02-09,81.190002
2016-02-10,82.720001
2016-02-11,80.540001
2016-02-12,81.010002
2016-02-16,82.730003
2016-02-17,83.690002
2016-02-18,85.16999799999999
2016-02-19,87.32
2016-02-22,90.099998
2016-02-23,88.639999
2016-02-24,88.510002
2016-02-25,90.040001
2016-02-26,89.339996
2016-02-29,88.18
2016-03-01,93.370003
2016-03-02,94.309998
2016-03-03,95.33000200000001
2016-03-04,94.980003
2016-03-07,93.839996
