Date,ORLY
2007-06-04,38.0
2007-06-05,37.639998999999996
2007-06-06,37.150002
2007-06-07,36.48
2007-06-08,37.119999
2007-06-11,36.990002000000004
2007-06-12,36.439999
2007-06-13,36.669998
2007-06-14,36.740002000000004
2007-06-15,37.119999
2007-06-18,37.330002
2007-06-19,36.810001
2007-06-20,36.68
2007-06-21,36.75
2007-06-22,36.169998
2007-06-25,36.150002
2007-06-26,35.810001
2007-06-27,36.43
2007-06-28,36.66
2007-06-29,36.549999
2007-07-02,36.810001
2007-07-03,36.689999
2007-07-05,36.73
2007-07-06,36.970001
2007-07-09,36.310001
2007-07-10,35.549999
2007-07-11,35.650002
2007-07-12,35.990002000000004
2007-07-13,35.900002
2007-07-16,35.110001000000004
2007-07-17,34.919998
2007-07-18,34.990002000000004
2007-07-19,34.889998999999996
2007-07-20,34.610001000000004
2007-07-23,34.790001000000004
2007-07-24,34.400002
2007-07-25,33.66
2007-07-26,33.490002000000004
2007-07-27,33.689999
2007-07-30,33.990002000000004
2007-07-31,33.310001
2007-08-01,33.299999
2007-08-02,33.75
2007-08-03,32.610001000000004
2007-08-06,33.630001
2007-08-07,34.509997999999996
2007-08-08,36.0
2007-08-09,36.599998
2007-08-10,34.48
2007-08-13,34.150002
2007-08-14,33.41
2007-08-15,32.189999
2007-08-16,31.629998999999998
2007-08-17,32.700001
2007-08-20,33.32
2007-08-21,33.52
2007-08-22,34.389998999999996
2007-08-23,33.990002000000004
2007-08-24,34.889998999999996
2007-08-27,35.07
2007-08-28,34.02
2007-08-29,35.32
2007-08-30,34.799999
2007-08-31,35.540001000000004
2007-09-04,35.860001000000004
2007-09-05,35.400002
2007-09-06,35.099998
2007-09-07,34.48
2007-09-10,34.0
2007-09-11,34.029999
2007-09-12,33.580002
2007-09-13,33.830002
2007-09-14,34.009997999999996
2007-09-17,33.990002000000004
2007-09-18,35.77
2007-09-19,35.009997999999996
2007-09-20,34.540001000000004
2007-09-21,34.220001
2007-09-24,33.990002000000004
2007-09-25,33.82
2007-09-26,33.970001
2007-09-27,34.299999
2007-09-28,33.41
2007-10-01,32.82
2007-10-02,33.240002000000004
2007-10-03,33.450001
2007-10-04,33.130001
2007-10-05,33.540001000000004
2007-10-08,33.709998999999996
2007-10-09,34.610001000000004
2007-10-10,34.119999
2007-10-11,33.860001000000004
2007-10-12,34.0
2007-10-15,33.93
2007-10-16,33.459998999999996
2007-10-17,33.240002000000004
2007-10-18,33.400002
2007-10-19,32.849998
2007-10-22,32.889998999999996
2007-10-23,33.220001
2007-10-24,32.580002
2007-10-25,32.810001
2007-10-26,32.919998
2007-10-29,32.740002000000004
2007-10-30,32.779999
2007-10-31,33.02
2007-11-01,32.580002
2007-11-02,32.599998
2007-11-05,32.169998
2007-11-06,32.259997999999996
2007-11-07,31.57
2007-11-08,31.84
2007-11-09,30.92
2007-11-12,31.18
2007-11-13,32.240002000000004
2007-11-14,32.200001
2007-11-15,32.119999
2007-11-16,32.23
2007-11-19,31.709999
2007-11-20,31.5
2007-11-21,31.0
2007-11-23,31.200001
2007-11-26,30.790001
2007-11-27,31.75
2007-11-28,33.09
2007-11-29,32.630001
2007-11-30,32.860001000000004
2007-12-03,33.0
2007-12-04,33.759997999999996
2007-12-05,34.099998
2007-12-06,34.630001
2007-12-07,34.490002000000004
2007-12-10,34.07
2007-12-11,31.91
2007-12-12,31.559998999999998
2007-12-13,31.33
2007-12-14,31.120001000000002
2007-12-17,30.549999
2007-12-18,31.360001
2007-12-19,30.93
2007-12-20,31.27
2007-12-21,32.009997999999996
2007-12-24,32.369999
2007-12-26,32.32
2007-12-27,32.200001
2007-12-28,32.540001000000004
2007-12-31,32.43
2008-01-02,32.330002
2008-01-03,31.129998999999998
2008-01-04,30.129998999999998
2008-01-07,29.389999
2008-01-08,26.969998999999998
2008-01-09,27.049999
2008-01-10,26.15
2008-01-11,25.5
2008-01-14,25.74
2008-01-15,25.709999
2008-01-16,25.74
2008-01-17,24.969998999999998
2008-01-18,25.1
2008-01-22,26.49
2008-01-23,28.129998999999998
2008-01-24,27.870001000000002
2008-01-25,27.85
2008-01-28,28.84
2008-01-29,28.82
2008-01-30,28.16
2008-01-31,29.43
2008-02-01,30.620001000000002
2008-02-04,29.969998999999998
2008-02-05,29.07
2008-02-06,28.85
2008-02-07,29.68
2008-02-08,29.68
2008-02-11,29.809998999999998
2008-02-12,29.51
2008-02-13,29.4
2008-02-14,28.700001
2008-02-15,28.35
2008-02-19,27.719998999999998
2008-02-20,27.99
2008-02-21,27.51
2008-02-22,27.82
2008-02-25,28.26
2008-02-26,28.82
2008-02-27,28.65
2008-02-28,28.110001
2008-02-29,26.959999
2008-03-03,27.26
2008-03-04,27.629998999999998
2008-03-05,27.59
2008-03-06,26.879998999999998
2008-03-07,26.73
2008-03-10,26.459999
2008-03-11,27.059998999999998
2008-03-12,27.120001000000002
2008-03-13,27.129998999999998
2008-03-14,26.66
2008-03-17,26.0
2008-03-18,28.389999
2008-03-19,27.969998999999998
2008-03-20,29.33
2008-03-24,30.4
2008-03-25,29.870001000000002
2008-03-26,28.91
2008-03-27,28.620001000000002
2008-03-28,27.77
2008-03-31,28.52
2008-04-01,29.41
2008-04-02,28.469998999999998
2008-04-03,28.389999
2008-04-04,28.049999
2008-04-07,27.860001
2008-04-08,27.809998999999998
2008-04-09,27.139999
2008-04-10,27.610001
2008-04-11,27.09
2008-04-14,27.209999
2008-04-15,27.280001000000002
2008-04-16,27.67
2008-04-17,27.4
2008-04-18,27.780001000000002
2008-04-21,27.629998999999998
2008-04-22,27.549999
2008-04-23,26.790001
2008-04-24,27.57
2008-04-25,28.280001000000002
2008-04-28,29.17
2008-04-29,28.870001000000002
2008-04-30,28.870001000000002
2008-05-01,30.049999
2008-05-02,29.780001000000002
2008-05-05,29.209999
2008-05-06,29.040001
2008-05-07,28.450001
2008-05-08,28.299999
2008-05-09,28.120001000000002
2008-05-12,28.809998999999998
2008-05-13,28.610001
2008-05-14,28.790001
2008-05-15,28.780001000000002
2008-05-16,27.700001
2008-05-19,27.59
2008-05-20,27.0
2008-05-21,26.379998999999998
2008-05-22,26.540001
2008-05-23,26.32
2008-05-27,26.540001
2008-05-28,26.450001
2008-05-29,26.43
2008-05-30,26.15
2008-06-02,25.73
2008-06-03,25.99
2008-06-04,25.780001000000002
2008-06-05,26.41
2008-06-06,25.219998999999998
2008-06-09,24.959999
2008-06-10,25.6
2008-06-11,24.66
2008-06-12,25.25
2008-06-13,25.620001000000002
2008-06-16,26.0
2008-06-17,25.549999
2008-06-18,25.040001
2008-06-19,25.67
2008-06-20,24.690001000000002
2008-06-23,23.719998999999998
2008-06-24,23.6
2008-06-25,23.99
2008-06-26,23.280001000000002
2008-06-27,22.790001
2008-06-30,22.35
2008-07-01,23.02
2008-07-02,22.719998999999998
2008-07-03,22.35
2008-07-07,22.34
2008-07-08,23.139999
2008-07-09,23.280001000000002
2008-07-10,22.98
2008-07-11,22.65
2008-07-14,22.75
2008-07-15,22.51
2008-07-16,23.48
2008-07-17,24.360001
2008-07-18,24.049999
2008-07-21,23.370001000000002
2008-07-22,24.040001
2008-07-23,26.27
2008-07-24,25.290001
2008-07-25,24.719998999999998
2008-07-28,24.629998999999998
2008-07-29,25.51
2008-07-30,25.440001000000002
2008-07-31,25.540001
2008-08-01,26.040001
2008-08-04,26.35
2008-08-05,27.43
2008-08-06,27.469998999999998
2008-08-07,27.540001
2008-08-08,28.84
2008-08-11,29.059998999999998
2008-08-12,28.879998999999998
2008-08-13,28.42
2008-08-14,28.879998999999998
2008-08-15,29.5
2008-08-18,28.790001
2008-08-19,28.08
2008-08-20,28.799999
2008-08-21,28.91
2008-08-22,29.809998999999998
2008-08-25,28.870001000000002
2008-08-26,28.469998999999998
2008-08-27,29.0
2008-08-28,29.52
2008-08-29,29.120001000000002
2008-09-02,29.620001000000002
2008-09-03,30.030001000000002
2008-09-04,29.15
2008-09-05,29.389999
2008-09-08,29.879998999999998
2008-09-09,29.030001000000002
2008-09-10,28.99
2008-09-11,29.040001
2008-09-12,28.67
2008-09-15,29.16
2008-09-16,28.780001000000002
2008-09-17,27.969998999999998
2008-09-18,28.32
2008-09-19,28.41
2008-09-22,27.77
2008-09-23,27.73
2008-09-24,28.23
2008-09-25,28.51
2008-09-26,28.26
2008-09-29,26.75
2008-09-30,26.77
2008-10-01,26.700001
2008-10-02,26.26
2008-10-03,25.85
2008-10-06,24.780001000000002
2008-10-07,23.33
2008-10-08,23.290001
2008-10-09,22.25
2008-10-10,22.809998999999998
2008-10-13,24.02
2008-10-14,23.139999
2008-10-15,21.370001000000002
2008-10-16,22.43
2008-10-17,22.469998999999998
2008-10-20,23.780001000000002
2008-10-21,23.030001000000002
2008-10-22,22.75
2008-10-23,21.93
2008-10-24,21.1
2008-10-27,20.870001000000002
2008-10-28,23.15
2008-10-29,23.389999
2008-10-30,25.059998999999998
2008-10-31,27.110001
2008-11-03,26.76
2008-11-04,27.0
2008-11-05,25.139999
2008-11-06,24.59
2008-11-07,24.98
2008-11-10,24.83
2008-11-11,24.719998999999998
2008-11-12,22.98
2008-11-13,25.200001
2008-11-14,23.24
2008-11-17,23.190001000000002
2008-11-18,23.5
2008-11-19,22.620001000000002
2008-11-20,21.959999
2008-11-21,23.639999
2008-11-24,25.360001
2008-11-25,24.940001000000002
2008-11-26,25.77
2008-11-28,26.07
2008-12-01,23.83
2008-12-02,25.74
2008-12-03,26.549999
2008-12-04,26.549999
2008-12-05,29.32
2008-12-08,28.799999
2008-12-09,28.370001000000002
2008-12-10,28.1
2008-12-11,28.42
2008-12-12,28.549999
2008-12-15,28.49
2008-12-16,30.09
2008-12-17,30.610001
2008-12-18,30.809998999999998
2008-12-19,30.129998999999998
2008-12-22,29.65
2008-12-23,29.379998999999998
2008-12-24,29.559998999999998
2008-12-26,29.469998999999998
2008-12-29,29.24
2008-12-30,30.16
2008-12-31,30.74
2009-01-02,31.43
2009-01-05,30.639999
2009-01-06,30.209999
2009-01-07,28.879998999999998
2009-01-08,29.139999
2009-01-09,28.280001000000002
2009-01-12,28.16
2009-01-13,28.33
2009-01-14,27.0
2009-01-15,28.299999
2009-01-16,28.540001
2009-01-20,27.620001000000002
2009-01-21,28.049999
2009-01-22,28.620001000000002
2009-01-23,29.02
2009-01-26,30.09
2009-01-27,30.049999
2009-01-28,31.049999
2009-01-29,30.549999
2009-01-30,29.07
2009-02-02,29.1
2009-02-03,29.950001
2009-02-04,29.290001
2009-02-05,29.6
2009-02-06,30.719998999999998
2009-02-09,30.91
2009-02-10,28.690001000000002
2009-02-11,28.559998999999998
2009-02-12,28.83
2009-02-13,28.610001
2009-02-17,27.26
2009-02-18,27.74
2009-02-19,32.84
2009-02-20,32.709998999999996
2009-02-23,31.73
2009-02-24,33.299999
2009-02-25,33.25
2009-02-26,32.84
2009-02-27,33.360001000000004
2009-03-02,32.23
2009-03-03,32.439999
2009-03-04,32.490002000000004
2009-03-05,32.509997999999996
2009-03-06,32.139998999999996
2009-03-09,31.780001000000002
2009-03-10,33.75
2009-03-11,34.02
2009-03-12,35.279999
2009-03-13,34.900002
2009-03-16,33.52
2009-03-17,35.0
2009-03-18,35.0
2009-03-19,35.630001
2009-03-20,34.91
2009-03-23,33.759997999999996
2009-03-24,33.419998
2009-03-25,34.099998
2009-03-26,35.369999
2009-03-27,34.779999
2009-03-30,35.049999
2009-03-31,35.009997999999996
2009-04-01,35.400002
2009-04-02,36.029999
2009-04-03,36.5
2009-04-06,36.830002
2009-04-07,35.77
2009-04-08,36.810001
2009-04-09,37.880001
2009-04-13,36.91
2009-04-14,36.889998999999996
2009-04-15,36.66
2009-04-16,38.029999
2009-04-17,38.709998999999996
2009-04-20,37.950001
2009-04-21,38.509997999999996
2009-04-22,38.450001
2009-04-23,38.459998999999996
2009-04-24,37.720001
2009-04-27,38.220001
2009-04-28,38.639998999999996
2009-04-29,37.240002000000004
2009-04-30,38.849998
2009-05-01,37.549999
2009-05-04,38.41
2009-05-05,37.990002000000004
2009-05-06,37.5
2009-05-07,36.509997999999996
2009-05-08,36.009997999999996
2009-05-11,36.84
2009-05-12,36.09
2009-05-13,35.080002
2009-05-14,35.419998
2009-05-15,36.169998
2009-05-18,37.02
2009-05-19,37.549999
2009-05-20,36.5
2009-05-21,36.09
2009-05-22,35.970001
2009-05-26,37.48
2009-05-27,36.279999
2009-05-28,36.169998
2009-05-29,36.049999
2009-06-01,37.330002
2009-06-02,38.599998
2009-06-03,38.490002000000004
2009-06-04,37.990002000000004
2009-06-05,37.75
2009-06-08,37.919998
2009-06-09,38.040001000000004
2009-06-10,37.439999
2009-06-11,36.360001000000004
2009-06-12,36.040001000000004
2009-06-15,35.669998
2009-06-16,35.41
2009-06-17,37.0
2009-06-18,37.32
2009-06-19,37.490002000000004
2009-06-22,37.439999
2009-06-23,36.82
2009-06-24,36.650002
2009-06-25,37.720001
2009-06-26,37.599998
2009-06-29,38.200001
2009-06-30,38.080002
2009-07-01,38.25
2009-07-02,37.43
2009-07-06,38.209998999999996
2009-07-07,38.009997999999996
2009-07-08,39.939999
2009-07-09,39.59
2009-07-10,39.380001
2009-07-13,40.0
2009-07-14,40.139998999999996
2009-07-15,40.880001
2009-07-16,41.09
2009-07-17,40.73
2009-07-20,41.07
2009-07-21,41.029999
2009-07-22,41.060001
2009-07-23,41.099998
2009-07-24,41.07
2009-07-27,40.07
2009-07-28,40.849998
2009-07-29,40.549999
2009-07-30,42.220001
2009-07-31,40.66
2009-08-03,39.650002
2009-08-04,39.09
2009-08-05,38.959998999999996
2009-08-06,38.209998999999996
2009-08-07,39.259997999999996
2009-08-10,38.220001
2009-08-11,38.07
2009-08-12,37.73
2009-08-13,37.919998
2009-08-14,37.02
2009-08-17,37.099998
2009-08-18,37.73
2009-08-19,37.970001
2009-08-20,38.189999
2009-08-21,38.23
2009-08-24,37.290001000000004
2009-08-25,38.630001
2009-08-26,38.599998
2009-08-27,38.529999
2009-08-28,38.709998999999996
2009-08-31,38.279999
2009-09-01,37.470001
2009-09-02,37.580002
2009-09-03,37.73
2009-09-04,37.549999
2009-09-08,38.610001000000004
2009-09-09,37.889998999999996
2009-09-10,37.349998
2009-09-11,36.610001000000004
2009-09-14,36.68
2009-09-15,36.91
2009-09-16,37.52
2009-09-17,37.09
2009-09-18,37.419998
2009-09-21,37.490002000000004
2009-09-22,37.509997999999996
2009-09-23,36.310001
2009-09-24,36.759997999999996
2009-09-25,36.23
2009-09-28,36.639998999999996
2009-09-29,36.169998
2009-09-30,36.139998999999996
2009-10-01,35.810001
2009-10-02,35.43
2009-10-05,35.830002
2009-10-06,36.080002
2009-10-07,34.810001
2009-10-08,34.41
2009-10-09,34.18
2009-10-12,34.919998
2009-10-13,34.580002
2009-10-14,36.389998999999996
2009-10-15,37.450001
2009-10-16,37.240002000000004
2009-10-19,37.099998
2009-10-20,36.080002
2009-10-21,35.43
2009-10-22,35.810001
2009-10-23,35.02
2009-10-26,34.919998
2009-10-27,34.689999
2009-10-28,33.68
2009-10-29,37.689999
2009-10-30,37.279999
2009-11-02,37.43
2009-11-03,37.450001
2009-11-04,37.25
2009-11-05,37.779999
2009-11-06,38.439999
2009-11-09,39.560001
2009-11-10,39.369999
2009-11-11,40.259997999999996
2009-11-12,39.310001
2009-11-13,39.740002000000004
2009-11-16,39.939999
2009-11-17,39.549999
2009-11-18,39.450001
2009-11-19,38.970001
2009-11-20,38.900002
2009-11-23,39.240002000000004
2009-11-24,38.959998999999996
2009-11-25,39.580002
2009-11-27,38.990002000000004
2009-11-30,38.779999
2009-12-01,39.18
2009-12-02,39.110001000000004
2009-12-03,38.43
2009-12-04,38.490002000000004
2009-12-07,38.34
2009-12-08,38.07
2009-12-09,37.740002000000004
2009-12-10,37.610001000000004
2009-12-11,37.57
2009-12-14,37.919998
2009-12-15,37.52
2009-12-16,37.630001
2009-12-17,37.349998
2009-12-18,37.549999
2009-12-21,38.169998
2009-12-22,38.330002
2009-12-23,38.389998999999996
2009-12-24,38.540001000000004
2009-12-28,38.330002
2009-12-29,38.299999
2009-12-30,38.48
2009-12-31,38.119999
2010-01-04,38.5
2010-01-05,38.560001
2010-01-06,38.389998999999996
2010-01-07,38.27
2010-01-08,37.93
2010-01-11,38.130001
2010-01-12,38.849998
2010-01-13,38.98
2010-01-14,38.790001000000004
2010-01-15,38.209998999999996
2010-01-19,38.610001000000004
2010-01-20,37.950001
2010-01-21,37.84
2010-01-22,37.860001000000004
2010-01-25,38.580002
2010-01-26,38.459998999999996
2010-01-27,38.27
2010-01-28,37.73
2010-01-29,37.799999
2010-02-01,38.240002000000004
2010-02-02,38.849998
2010-02-03,38.93
2010-02-04,38.279999
2010-02-05,38.470001
2010-02-08,38.189999
2010-02-09,38.880001
2010-02-10,39.02
2010-02-11,39.52
2010-02-12,39.799999
2010-02-16,39.849998
2010-02-17,40.790001000000004
2010-02-18,38.360001000000004
2010-02-19,38.91
2010-02-22,38.720001
2010-02-23,38.599998
2010-02-24,39.290001000000004
2010-02-25,39.5
2010-02-26,39.299999
2010-03-01,39.57
2010-03-02,39.529999
2010-03-03,39.259997999999996
2010-03-04,39.52
2010-03-05,39.720001
2010-03-08,39.77
2010-03-09,39.740002000000004
2010-03-10,40.259997999999996
2010-03-11,40.330002
2010-03-12,40.43
2010-03-15,40.459998999999996
2010-03-16,41.110001000000004
2010-03-17,41.889998999999996
2010-03-18,41.91
2010-03-19,42.0
2010-03-22,42.759997999999996
2010-03-23,43.0
2010-03-24,42.040001000000004
2010-03-25,41.959998999999996
2010-03-26,42.029999
2010-03-29,41.759997999999996
2010-03-30,41.830002
2010-03-31,41.709998999999996
2010-04-01,41.93
2010-04-05,42.07
2010-04-06,41.91
2010-04-07,41.73
2010-04-08,41.610001000000004
2010-04-09,41.830002
2010-04-12,41.880001
2010-04-13,42.150002
2010-04-14,43.529999
2010-04-15,43.82
2010-04-16,43.580002
2010-04-19,43.84
2010-04-20,44.349998
2010-04-21,44.669998
2010-04-22,46.029999
2010-04-23,46.27
2010-04-26,46.560001
2010-04-27,45.880001
2010-04-28,46.34
2010-04-29,49.599998
2010-04-30,48.869999
2010-05-03,49.720001
2010-05-04,48.450001
2010-05-05,48.310001
2010-05-06,46.919998
2010-05-07,46.349998
2010-05-10,48.369999
2010-05-11,48.23
2010-05-12,48.939999
2010-05-13,48.07
2010-05-14,47.919998
2010-05-17,48.400002
2010-05-18,48.09
2010-05-19,48.779999
2010-05-20,47.77
2010-05-21,47.889998999999996
2010-05-24,47.599998
2010-05-25,49.490002000000004
2010-05-26,49.16
2010-05-27,50.669998
2010-05-28,51.02
2010-06-01,50.619999
2010-06-02,51.389998999999996
2010-06-03,51.400002
2010-06-04,49.630001
2010-06-07,48.490002000000004
2010-06-08,49.400002
2010-06-09,48.950001
2010-06-10,49.48
2010-06-11,49.810001
2010-06-14,50.32
2010-06-15,51.130001
2010-06-16,50.619999
2010-06-17,50.380001
2010-06-18,49.93
2010-06-21,49.66
2010-06-22,49.07
2010-06-23,49.900002
2010-06-24,48.869999
2010-06-25,49.150002
2010-06-28,48.610001000000004
2010-06-29,47.830002
2010-06-30,47.560001
2010-07-01,48.0
2010-07-02,47.68
2010-07-06,46.75
2010-07-07,46.799999
2010-07-08,46.349998
2010-07-09,46.07
2010-07-12,46.189999
2010-07-13,47.599998
2010-07-14,47.52
2010-07-15,48.32
2010-07-16,47.09
2010-07-19,47.91
2010-07-20,48.740002000000004
2010-07-21,47.029999
2010-07-22,48.0
2010-07-23,49.040001000000004
2010-07-26,49.939999
2010-07-27,48.98
2010-07-28,49.389998999999996
2010-07-29,48.990002000000004
2010-07-30,49.279999
2010-08-02,49.080002
2010-08-03,48.16
2010-08-04,47.75
2010-08-05,47.849998
2010-08-06,47.139998999999996
2010-08-09,47.27
2010-08-10,46.830002
2010-08-11,46.27
2010-08-12,46.970001
2010-08-13,46.84
2010-08-16,47.130001
2010-08-17,47.799999
2010-08-18,48.080002
2010-08-19,47.470001
2010-08-20,47.82
2010-08-23,47.099998
2010-08-24,47.169998
2010-08-25,47.330002
2010-08-26,47.209998999999996
2010-08-27,47.610001000000004
2010-08-30,46.93
2010-08-31,47.27
2010-09-01,48.869999
2010-09-02,49.650002
2010-09-03,50.130001
2010-09-07,49.580002
2010-09-08,50.259997999999996
2010-09-09,50.16
2010-09-10,50.119999
2010-09-13,51.18
2010-09-14,51.080002
2010-09-15,51.52
2010-09-16,51.66
2010-09-17,51.950001
2010-09-20,52.66
2010-09-21,52.389998999999996
2010-09-22,53.34
2010-09-23,52.73
2010-09-24,53.470001
2010-09-27,52.990002000000004
2010-09-28,53.900002
2010-09-29,54.07
2010-09-30,53.200001
2010-10-01,53.360001000000004
2010-10-04,53.389998999999996
2010-10-05,54.060001
2010-10-06,53.650002
2010-10-07,53.799999
2010-10-08,53.490002000000004
2010-10-11,52.849998
2010-10-12,53.360001000000004
2010-10-13,52.84
2010-10-14,53.259997999999996
2010-10-15,53.689999
2010-10-18,53.119999
2010-10-19,53.009997999999996
2010-10-20,53.73
2010-10-21,53.639998999999996
2010-10-22,54.02
2010-10-25,54.599998
2010-10-26,54.349998
2010-10-27,54.400002
2010-10-28,57.119999
2010-10-29,58.5
2010-11-01,57.650002
2010-11-02,57.169998
2010-11-03,57.509997999999996
2010-11-04,58.200001
2010-11-05,58.43
2010-11-08,58.709998999999996
2010-11-09,58.290001000000004
2010-11-10,59.150002
2010-11-11,60.360001000000004
2010-11-12,59.630001
2010-11-15,59.32
2010-11-16,58.380001
2010-11-17,58.82
2010-11-18,59.439999
2010-11-19,59.5
2010-11-22,60.240002000000004
2010-11-23,59.869999
2010-11-24,60.709998999999996
2010-11-26,60.669998
2010-11-29,59.919998
2010-11-30,60.18
2010-12-01,60.709998999999996
2010-12-02,61.75
2010-12-03,61.610001000000004
2010-12-06,61.189999
2010-12-07,60.540001000000004
2010-12-08,61.130001
2010-12-09,61.540001000000004
2010-12-10,61.450001
2010-12-13,61.27
2010-12-14,61.810001
2010-12-15,62.009997999999996
2010-12-16,63.040001000000004
2010-12-17,62.77
2010-12-20,62.540001000000004
2010-12-21,61.93
2010-12-22,61.209998999999996
2010-12-23,60.240002000000004
2010-12-27,60.540001000000004
2010-12-28,60.639998999999996
2010-12-29,60.639998999999996
2010-12-30,60.950001
2010-12-31,60.419998
2011-01-03,60.689999
2011-01-04,58.110001000000004
2011-01-05,58.27
2011-01-06,56.439999
2011-01-07,56.43
2011-01-10,56.759997999999996
2011-01-11,56.25
2011-01-12,57.16
2011-01-13,56.709998999999996
2011-01-14,57.310001
2011-01-18,56.91
2011-01-19,57.400002
2011-01-20,57.880001
2011-01-21,57.5
2011-01-24,57.25
2011-01-25,56.290001000000004
2011-01-26,56.990002000000004
2011-01-27,57.73
2011-01-28,56.509997999999996
2011-01-31,56.830002
2011-02-01,56.919998
2011-02-02,55.650002
2011-02-03,56.5
2011-02-04,57.580002
2011-02-07,57.740002000000004
2011-02-08,58.209998999999996
2011-02-09,58.310001
2011-02-10,57.389998999999996
2011-02-11,57.630001
2011-02-14,57.330002
2011-02-15,57.700001
2011-02-16,58.279999
2011-02-17,55.25
2011-02-18,55.25
2011-02-22,55.02
2011-02-23,54.419998
2011-02-24,54.580002
2011-02-25,55.34
2011-02-28,55.580002
2011-03-01,55.150002
2011-03-02,55.91
2011-03-03,56.549999
2011-03-04,56.380001
2011-03-07,55.380001
2011-03-08,56.0
2011-03-09,55.959998999999996
2011-03-10,55.73
2011-03-11,56.02
2011-03-14,55.57
2011-03-15,55.330002
2011-03-16,55.07
2011-03-17,55.459998999999996
2011-03-18,55.470001
2011-03-21,56.450001
2011-03-22,56.509997999999996
2011-03-23,57.130001
2011-03-24,57.889998999999996
2011-03-25,58.119999
2011-03-28,56.720001
2011-03-29,56.830002
2011-03-30,57.849998
2011-03-31,57.459998999999996
2011-04-01,57.880001
2011-04-04,57.669998
2011-04-05,58.23
2011-04-06,57.490002000000004
2011-04-07,57.200001
2011-04-08,56.5
2011-04-11,56.310001
2011-04-12,56.049999
2011-04-13,55.380001
2011-04-14,55.84
2011-04-15,56.34
2011-04-18,56.779999
2011-04-19,56.639998999999996
2011-04-20,58.09
2011-04-21,58.029999
2011-04-25,58.07
2011-04-26,57.970001
2011-04-27,58.450001
2011-04-28,58.549999
2011-04-29,59.060001
2011-05-02,59.549999
2011-05-03,59.669998
2011-05-04,59.650002
2011-05-05,59.869999
2011-05-06,59.700001
2011-05-09,59.66
2011-05-10,60.259997999999996
2011-05-11,60.77
2011-05-12,61.169998
2011-05-13,60.900002
2011-05-16,60.259997999999996
2011-05-17,59.509997999999996
2011-05-18,60.189999
2011-05-19,58.59
2011-05-20,57.889998999999996
2011-05-23,59.02
2011-05-24,59.169998
2011-05-25,59.5
2011-05-26,59.689999
2011-05-27,59.689999
2011-05-31,60.110001000000004
2011-06-01,59.5
2011-06-02,59.580002
2011-06-03,58.990002000000004
2011-06-06,58.919998
2011-06-07,59.490002000000004
2011-06-08,58.959998999999996
2011-06-09,59.799999
2011-06-10,59.27
2011-06-13,59.5
2011-06-14,60.080002
2011-06-15,59.970001
2011-06-16,61.169998
2011-06-17,62.02
2011-06-20,63.0
2011-06-21,63.75
2011-06-22,63.560001
2011-06-23,64.599998
2011-06-24,64.0
2011-06-27,64.400002
2011-06-28,64.989998
2011-06-29,64.599998
2011-06-30,65.510002
2011-07-01,66.209999
2011-07-05,66.040001
2011-07-06,65.699997
2011-07-07,65.769997
2011-07-08,65.41999799999999
2011-07-11,64.41999799999999
2011-07-12,64.639999
2011-07-13,64.339996
2011-07-14,63.689999
2011-07-15,63.09
2011-07-18,62.200001
2011-07-19,62.360001000000004
2011-07-20,61.889998999999996
2011-07-21,61.900002
2011-07-22,62.189999
2011-07-25,62.060001
2011-07-26,62.110001000000004
2011-07-27,61.450001
2011-07-28,59.540001000000004
2011-07-29,59.5
2011-08-01,58.689999
2011-08-02,56.98
2011-08-03,58.130001
2011-08-04,56.91
2011-08-05,58.349998
2011-08-08,57.509997999999996
2011-08-09,59.990002000000004
2011-08-10,57.529999
2011-08-11,59.02
2011-08-12,60.23
2011-08-15,60.740002000000004
2011-08-16,60.66
2011-08-17,61.060001
2011-08-18,61.360001000000004
2011-08-19,61.07
2011-08-22,61.84
2011-08-23,63.189999
2011-08-24,63.959998999999996
2011-08-25,62.93
2011-08-26,63.93
2011-08-29,65.239998
2011-08-30,65.150002
2011-08-31,64.879997
2011-09-01,65.720001
2011-09-02,65.75
2011-09-06,66.599998
2011-09-07,68.43
2011-09-08,67.410004
2011-09-09,67.290001
2011-09-12,66.760002
2011-09-13,68.110001
2011-09-14,69.75
2011-09-15,70.629997
2011-09-16,71.139999
2011-09-19,71.720001
2011-09-20,70.41999799999999
2011-09-21,69.790001
2011-09-22,68.610001
2011-09-23,69.139999
2011-09-26,69.360001
2011-09-27,68.559998
2011-09-28,68.809998
2011-09-29,67.349998
2011-09-30,66.629997
2011-10-03,64.970001
2011-10-04,67.260002
2011-10-05,66.910004
2011-10-06,67.57
2011-10-07,67.66999799999999
2011-10-10,69.57
2011-10-11,69.650002
2011-10-12,68.370003
2011-10-13,68.709999
2011-10-14,69.82
2011-10-17,69.0
2011-10-18,69.739998
2011-10-19,69.889999
2011-10-20,70.739998
2011-10-21,70.41999799999999
2011-10-24,71.059998
2011-10-25,70.910004
2011-10-26,70.199997
2011-10-27,76.129997
2011-10-28,76.07
2011-10-31,76.050003
2011-11-01,76.449997
2011-11-02,76.32
2011-11-03,77.360001
2011-11-04,76.900002
2011-11-07,76.91999799999999
2011-11-08,77.309998
2011-11-09,76.989998
2011-11-10,76.379997
2011-11-11,78.699997
2011-11-14,77.769997
2011-11-15,78.290001
2011-11-16,76.620003
2011-11-17,76.050003
