Date,PNC
2011-04-04,63.599998
2011-04-05,63.009997999999996
2011-04-06,63.77
2011-04-07,63.490002000000004
2011-04-08,63.23
2011-04-11,63.259997999999996
2011-04-12,63.130001
2011-04-13,62.540001000000004
2011-04-14,61.869999
2011-04-15,61.900002
2011-04-18,60.970001
2011-04-19,60.970001
2011-04-20,60.75
2011-04-21,61.619999
2011-04-25,61.18
2011-04-26,62.009997999999996
2011-04-27,62.25
2011-04-28,62.509997999999996
2011-04-29,62.34
2011-05-02,62.889998999999996
2011-05-03,64.129997
2011-05-04,63.509997999999996
2011-05-05,62.5
2011-05-06,62.52
2011-05-09,62.080002
2011-05-10,63.459998999999996
2011-05-11,63.439999
2011-05-12,63.189999
2011-05-13,61.799999
2011-05-16,61.900002
2011-05-17,62.759997999999996
2011-05-18,63.029999
2011-05-19,62.970001
2011-05-20,61.669998
2011-05-23,61.09
2011-05-24,60.68
2011-05-25,61.110001000000004
2011-05-26,61.740002000000004
2011-05-27,62.540001000000004
2011-05-31,62.419998
2011-06-01,59.970001
2011-06-02,60.189999
2011-06-03,59.34
2011-06-06,59.169998
2011-06-07,59.59
2011-06-08,59.200001
2011-06-09,59.139998999999996
2011-06-10,59.07
2011-06-13,59.25
2011-06-14,59.860001000000004
2011-06-15,58.5
2011-06-16,59.470001
2011-06-17,57.790001000000004
2011-06-20,56.66
2011-06-21,56.900002
2011-06-22,56.610001000000004
2011-06-23,56.689999
2011-06-24,56.610001000000004
2011-06-27,57.849998
2011-06-28,57.91
2011-06-29,58.939999
2011-06-30,59.610001000000004
2011-07-01,60.889998999999996
2011-07-05,60.27
2011-07-06,59.779999
2011-07-07,60.59
2011-07-08,59.830002
2011-07-11,58.48
2011-07-12,58.049999
2011-07-13,58.009997999999996
2011-07-14,57.259997999999996
2011-07-15,56.82
2011-07-18,55.93
2011-07-19,55.830002
2011-07-20,55.59
2011-07-21,56.77
2011-07-22,56.59
2011-07-25,56.509997999999996
2011-07-26,55.82
2011-07-27,54.5
2011-07-28,54.59
2011-07-29,54.290001000000004
2011-08-01,54.900002
2011-08-02,53.220001
2011-08-03,53.790001000000004
2011-08-04,51.330002
2011-08-05,51.18
2011-08-08,46.990002000000004
2011-08-09,49.32
2011-08-10,45.279999
2011-08-11,47.650002
2011-08-12,46.880001
2011-08-15,47.779999
2011-08-16,47.040001000000004
2011-08-17,47.310001
2011-08-18,45.0
2011-08-19,43.119999
2011-08-22,42.98
2011-08-23,45.0
2011-08-24,46.869999
2011-08-25,46.580002
2011-08-26,46.84
2011-08-29,49.310001
2011-08-30,49.259997999999996
2011-08-31,50.139998999999996
2011-09-01,48.540001000000004
2011-09-02,46.23
2011-09-06,46.0
2011-09-07,49.080002
2011-09-08,47.799999
2011-09-09,46.380001
2011-09-12,48.169998
2011-09-13,48.639998999999996
2011-09-14,49.759997999999996
2011-09-15,51.27
2011-09-16,51.34
2011-09-19,49.939999
2011-09-20,50.189999
2011-09-21,47.689999
2011-09-22,46.740002000000004
2011-09-23,47.290001000000004
2011-09-26,49.419998
2011-09-27,49.200001
2011-09-28,47.900002
2011-09-29,49.790001000000004
2011-09-30,48.189999
2011-10-03,46.240002000000004
2011-10-04,46.59
2011-10-05,47.209998999999996
2011-10-06,49.27
2011-10-07,47.75
2011-10-10,50.299999
2011-10-11,49.900002
2011-10-12,51.970001
2011-10-13,51.279999
2011-10-14,51.16
2011-10-17,49.009997999999996
2011-10-18,51.220001
2011-10-19,51.330002
2011-10-20,53.099998
2011-10-21,54.060001
2011-10-24,54.98
2011-10-25,53.02
2011-10-26,53.889998999999996
2011-10-27,55.970001
2011-10-28,55.07
2011-10-31,53.709998999999996
2011-11-01,51.380001
2011-11-02,52.599998
2011-11-03,53.41
2011-11-04,52.669998
2011-11-07,53.759997999999996
2011-11-08,54.560001
2011-11-09,51.810001
2011-11-10,52.650002
2011-11-11,53.869999
2011-11-14,52.810001
2011-11-15,53.610001000000004
2011-11-16,52.82
2011-11-17,52.02
2011-11-18,52.689999
2011-11-21,50.970001
2011-11-22,50.209998999999996
2011-11-23,48.880001
2011-11-25,49.07
2011-11-28,50.25
2011-11-29,50.830002
2011-11-30,54.209998999999996
2011-12-01,53.470001
2011-12-02,53.970001
2011-12-05,55.18
2011-12-06,54.970001
2011-12-07,55.959998999999996
2011-12-08,54.400002
2011-12-09,55.91
2011-12-12,54.619999
2011-12-13,53.849998
2011-12-14,54.049999
2011-12-15,53.900002
2011-12-16,55.09
2011-12-19,54.380001
2011-12-20,56.150002
2011-12-21,56.880001
2011-12-22,58.0
2011-12-23,58.57
2011-12-27,58.369999
2011-12-28,57.48
2011-12-29,58.299999
2011-12-30,57.669998
2012-01-03,59.029999
2012-01-04,59.220001
2012-01-05,59.810001
2012-01-06,59.91
2012-01-09,60.400002
2012-01-10,61.57
2012-01-11,61.650002
2012-01-12,62.09
2012-01-13,61.73
2012-01-17,61.240002000000004
2012-01-18,59.639998999999996
2012-01-19,59.400002
2012-01-20,59.630001
2012-01-23,59.73
2012-01-24,59.52
2012-01-25,59.619999
2012-01-26,58.900002
2012-01-27,59.080002
2012-01-30,59.02
2012-01-31,58.919998
2012-02-01,59.860001000000004
2012-02-02,59.810001
2012-02-03,62.200001
2012-02-06,61.07
2012-02-07,60.700001
2012-02-08,60.43
2012-02-09,60.389998999999996
2012-02-10,59.669998
2012-02-13,60.09
2012-02-14,59.560001
2012-02-15,59.509997999999996
2012-02-16,60.700001
2012-02-17,61.139998999999996
2012-02-21,61.259997999999996
2012-02-22,59.709998999999996
2012-02-23,59.68
2012-02-24,59.380001
2012-02-27,59.419998
2012-02-28,59.540001000000004
2012-02-29,59.52
2012-03-01,60.290001000000004
2012-03-02,59.610001000000004
2012-03-05,58.759997999999996
2012-03-06,57.139998999999996
2012-03-07,57.919998
2012-03-08,58.73
2012-03-09,59.400002
2012-03-12,59.5
2012-03-13,61.939999
2012-03-14,61.349998
2012-03-15,63.0
2012-03-16,63.419998
2012-03-19,63.639998999999996
2012-03-20,63.490002000000004
2012-03-21,63.450001
2012-03-22,62.599998
2012-03-23,63.360001000000004
2012-03-26,63.990002000000004
2012-03-27,63.110001000000004
2012-03-28,64.699997
2012-03-29,63.950001
2012-03-30,64.489998
2012-04-02,64.720001
2012-04-03,64.699997
2012-04-04,63.869999
2012-04-05,63.529999
2012-04-09,62.639998999999996
2012-04-10,61.75
2012-04-11,62.470001
2012-04-12,63.41
2012-04-13,61.279999
2012-04-16,62.139998999999996
2012-04-17,63.41
2012-04-18,63.779999
2012-04-19,64.599998
2012-04-20,65.379997
2012-04-23,64.980003
2012-04-24,65.57
2012-04-25,66.260002
2012-04-26,67.220001
2012-04-27,66.730003
2012-04-30,66.32
2012-05-01,67.33000200000001
2012-05-02,66.730003
2012-05-03,66.269997
2012-05-04,65.260002
2012-05-07,66.050003
2012-05-08,65.889999
2012-05-09,64.629997
2012-05-10,65.529999
2012-05-11,65.480003
2012-05-14,64.260002
2012-05-15,63.389998999999996
2012-05-16,62.52
2012-05-17,61.639998999999996
2012-05-18,61.330002
2012-05-21,62.259997999999996
2012-05-22,62.02
2012-05-23,61.91
2012-05-24,62.200001
2012-05-25,62.09
2012-05-29,62.799999
2012-05-30,61.349998
2012-05-31,61.419998
2012-06-01,58.07
2012-06-04,56.84
2012-06-05,57.23
2012-06-06,58.700001
2012-06-07,58.630001
2012-06-08,59.349998
2012-06-11,58.169998
2012-06-12,57.5
2012-06-13,57.810001
2012-06-14,57.900002
2012-06-15,59.009997999999996
2012-06-18,58.060001
2012-06-19,59.540001000000004
2012-06-20,59.860001000000004
2012-06-21,58.639998999999996
2012-06-22,59.150002
2012-06-25,58.560001
2012-06-26,58.860001000000004
2012-06-27,59.599998
2012-06-28,59.509997999999996
2012-06-29,61.110001000000004
2012-07-02,61.490002000000004
2012-07-03,62.139998999999996
2012-07-05,61.09
2012-07-06,60.700001
2012-07-09,60.240002000000004
2012-07-10,59.66
2012-07-11,61.41
2012-07-12,60.349998
2012-07-13,61.419998
2012-07-16,61.110001000000004
2012-07-17,61.59
2012-07-18,61.009997999999996
2012-07-19,61.310001
2012-07-20,59.139998999999996
2012-07-23,57.610001000000004
2012-07-24,57.369999
2012-07-25,57.669998
2012-07-26,58.439999
2012-07-27,59.560001
2012-07-30,59.82
2012-07-31,59.099998
2012-08-01,59.099998
2012-08-02,58.5
2012-08-03,60.25
2012-08-06,60.130001
2012-08-07,60.77
2012-08-08,61.040001000000004
2012-08-09,60.77
2012-08-10,60.73
2012-08-13,60.419998
2012-08-14,60.43
2012-08-15,60.970001
2012-08-16,61.549999
2012-08-17,62.049999
2012-08-20,61.689999
2012-08-21,62.200001
2012-08-22,62.16
2012-08-23,61.830002
2012-08-24,62.049999
2012-08-27,62.009997999999996
2012-08-28,61.970001
2012-08-29,62.57
2012-08-30,62.040001000000004
2012-08-31,62.16
2012-09-04,62.34
2012-09-05,61.84
2012-09-06,63.009997999999996
2012-09-07,63.799999
2012-09-10,63.880001
2012-09-11,63.959998999999996
2012-09-12,64.150002
2012-09-13,65.739998
2012-09-14,66.779999
2012-09-17,65.660004
2012-09-18,65.66999799999999
2012-09-19,66.160004
2012-09-20,65.739998
2012-09-21,65.849998
2012-09-24,65.589996
2012-09-25,64.540001
2012-09-26,63.509997999999996
2012-09-27,63.830002
2012-09-28,63.099998
2012-10-01,62.759997999999996
2012-10-02,63.939999
2012-10-03,64.379997
2012-10-04,64.75
2012-10-05,64.800003
2012-10-08,64.489998
2012-10-09,64.400002
2012-10-10,64.550003
2012-10-11,64.949997
2012-10-12,62.73
2012-10-15,62.93
2012-10-16,60.400002
2012-10-17,59.77
2012-10-18,59.84
2012-10-19,59.419998
2012-10-22,59.09
2012-10-23,58.639998999999996
2012-10-24,58.0
2012-10-25,58.439999
2012-10-26,57.759997999999996
2012-10-31,58.200001
2012-11-01,59.25
2012-11-02,59.189999
2012-11-05,58.73
2012-11-06,59.080002
2012-11-07,56.599998
2012-11-08,56.25
2012-11-09,56.259997999999996
2012-11-12,56.310001
2012-11-13,54.959998999999996
2012-11-14,53.689999
2012-11-15,54.369999
2012-11-16,54.34
2012-11-19,54.91
2012-11-20,54.799999
2012-11-21,54.810001
2012-11-23,55.75
2012-11-26,55.549999
2012-11-27,55.029999
2012-11-28,55.349998
2012-11-29,55.349998
2012-11-30,56.139998999999996
2012-12-03,55.310001
2012-12-04,55.080002
2012-12-05,55.889998999999996
2012-12-06,55.330002
2012-12-07,55.799999
2012-12-10,55.880001
2012-12-11,56.240002000000004
2012-12-12,56.700001
2012-12-13,56.540001000000004
2012-12-14,55.849998
2012-12-17,57.869999
2012-12-18,59.52
2012-12-19,58.630001
2012-12-20,59.169998
2012-12-21,58.310001
2012-12-24,58.57
2012-12-26,58.049999
2012-12-27,57.950001
2012-12-28,57.459998999999996
2012-12-31,58.310001
2013-01-02,59.540001000000004
2013-01-03,59.75
2013-01-04,60.48
2013-01-07,61.029999
2013-01-08,60.25
2013-01-09,60.169998
2013-01-10,61.139998999999996
2013-01-11,60.049999
2013-01-14,59.450001
2013-01-15,59.77
2013-01-16,59.779999
2013-01-17,62.009997999999996
2013-01-18,61.84
2013-01-22,62.119999
2013-01-23,61.84
2013-01-24,61.860001000000004
2013-01-25,61.970001
2013-01-28,61.970001
2013-01-29,61.91
2013-01-30,61.82
2013-01-31,61.799999
2013-02-01,63.200001
2013-02-04,62.490002000000004
2013-02-05,63.189999
2013-02-06,63.34
2013-02-07,63.650002
2013-02-08,63.349998
2013-02-11,64.0
2013-02-12,64.769997
2013-02-13,64.16999799999999
2013-02-14,63.869999
2013-02-15,63.869999
2013-02-19,63.509997999999996
2013-02-20,63.169998
2013-02-21,62.389998999999996
2013-02-22,62.900002
2013-02-25,60.82
2013-02-26,61.139998999999996
2013-02-27,61.68
2013-02-28,62.389998999999996
2013-03-01,62.779999
2013-03-04,63.52
2013-03-05,63.66
2013-03-06,64.160004
2013-03-07,64.809998
2013-03-08,65.019997
2013-03-11,65.870003
2013-03-12,65.41999799999999
2013-03-13,65.93
2013-03-14,66.260002
2013-03-15,66.800003
2013-03-18,66.25
2013-03-19,66.25
2013-03-20,66.699997
2013-03-21,66.029999
2013-03-22,66.209999
2013-03-25,66.139999
2013-03-26,66.279999
2013-03-27,66.190002
2013-03-28,66.5
2013-04-01,65.790001
2013-04-02,66.809998
2013-04-03,65.129997
2013-04-04,65.599998
2013-04-05,65.239998
2013-04-08,66.07
2013-04-09,66.349998
2013-04-10,67.190002
2013-04-11,67.309998
2013-04-12,65.809998
2013-04-15,63.75
2013-04-16,64.790001
2013-04-17,65.050003
2013-04-18,65.239998
2013-04-19,65.230003
2013-04-22,65.410004
2013-04-23,67.209999
2013-04-24,68.440002
2013-04-25,68.699997
2013-04-26,68.099998
2013-04-29,68.410004
2013-04-30,67.879997
2013-05-01,67.16999799999999
2013-05-02,67.18
2013-05-03,68.110001
2013-05-06,68.260002
2013-05-07,68.760002
2013-05-08,68.970001
2013-05-09,68.720001
2013-05-10,68.57
2013-05-13,68.760002
2013-05-14,70.16999799999999
2013-05-15,70.849998
2013-05-16,70.459999
2013-05-17,71.510002
2013-05-20,71.279999
2013-05-21,72.199997
2013-05-22,71.239998
2013-05-23,70.940002
2013-05-24,71.110001
2013-05-28,71.029999
2013-05-29,71.800003
2013-05-30,72.879997
2013-05-31,71.639999
2013-06-03,71.83000200000001
2013-06-04,71.089996
2013-06-05,69.83000200000001
2013-06-06,70.269997
2013-06-07,71.099998
2013-06-10,72.93
2013-06-11,71.75
2013-06-12,70.839996
2013-06-13,71.760002
2013-06-14,71.0
2013-06-17,71.290001
2013-06-18,71.739998
2013-06-19,70.879997
2013-06-20,71.050003
2013-06-21,71.709999
2013-06-24,70.529999
2013-06-25,72.699997
2013-06-26,73.18
2013-06-27,73.629997
2013-06-28,72.91999799999999
2013-07-01,73.489998
2013-07-02,73.849998
2013-07-03,73.970001
2013-07-05,75.91999799999999
2013-07-08,76.349998
2013-07-09,76.260002
2013-07-10,74.589996
2013-07-11,74.099998
2013-07-12,74.910004
2013-07-15,75.059998
2013-07-16,74.5
2013-07-17,73.550003
2013-07-18,75.910004
2013-07-19,77.190002
2013-07-22,77.18
2013-07-23,77.139999
2013-07-24,77.099998
2013-07-25,76.0
2013-07-26,75.900002
2013-07-29,75.870003
2013-07-30,75.540001
2013-07-31,76.050003
2013-08-01,77.650002
2013-08-02,77.43
2013-08-05,77.160004
2013-08-06,76.529999
2013-08-07,75.790001
2013-08-08,76.220001
2013-08-09,75.959999
2013-08-12,76.110001
2013-08-13,75.980003
2013-08-14,75.879997
2013-08-15,74.91999799999999
2013-08-16,74.910004
2013-08-19,73.93
2013-08-20,74.589996
2013-08-21,74.400002
2013-08-22,74.989998
2013-08-23,75.019997
2013-08-26,74.209999
2013-08-27,72.239998
2013-08-28,72.550003
2013-08-29,72.58000200000001
2013-08-30,72.269997
2013-09-03,72.480003
2013-09-04,72.540001
2013-09-05,73.349998
2013-09-06,73.190002
2013-09-09,72.949997
2013-09-10,73.650002
2013-09-11,73.559998
2013-09-12,73.110001
2013-09-13,73.25
2013-09-16,74.190002
2013-09-17,74.769997
2013-09-18,74.400002
2013-09-19,74.050003
2013-09-20,74.050003
2013-09-23,72.959999
2013-09-24,72.720001
2013-09-25,73.050003
2013-09-26,72.440002
2013-09-27,72.629997
2013-09-30,72.449997
2013-10-01,72.66999799999999
2013-10-02,72.68
2013-10-03,72.41999799999999
2013-10-04,72.970001
2013-10-07,71.879997
2013-10-08,70.940002
2013-10-09,70.870003
2013-10-10,72.620003
2013-10-11,72.959999
2013-10-14,72.980003
2013-10-15,72.510002
2013-10-16,73.870003
2013-10-17,74.68
2013-10-18,75.040001
2013-10-21,75.120003
2013-10-22,75.559998
2013-10-23,75.239998
2013-10-24,74.82
2013-10-25,75.360001
2013-10-28,75.5
2013-10-29,75.199997
2013-10-30,74.809998
2013-10-31,73.529999
2013-11-01,73.370003
2013-11-04,73.16999799999999
2013-11-05,73.290001
2013-11-06,73.879997
2013-11-07,72.900002
2013-11-08,75.519997
2013-11-11,75.41999799999999
2013-11-12,74.18
2013-11-13,74.269997
2013-11-14,74.68
2013-11-15,75.139999
2013-11-18,75.309998
2013-11-19,75.5
2013-11-20,75.199997
2013-11-21,76.33000200000001
2013-11-22,76.82
2013-11-25,76.32
2013-11-26,76.610001
2013-11-27,77.410004
2013-11-29,76.949997
2013-12-02,77.5
2013-12-03,75.620003
2013-12-04,75.720001
2013-12-05,75.019997
2013-12-06,76.16999799999999
2013-12-09,76.279999
2013-12-10,76.559998
2013-12-11,75.480003
2013-12-12,75.82
2013-12-13,75.379997
2013-12-16,75.480003
2013-12-17,74.650002
2013-12-18,75.639999
2013-12-19,76.0
2013-12-20,76.370003
2013-12-23,77.019997
2013-12-24,77.129997
2013-12-26,77.260002
2013-12-27,78.199997
2013-12-30,77.510002
2013-12-31,77.58000200000001
2014-01-02,76.599998
2014-01-03,76.959999
2014-01-06,76.860001
2014-01-07,77.43
2014-01-08,78.720001
2014-01-09,79.190002
2014-01-10,78.769997
2014-01-13,77.370003
2014-01-14,78.0
2014-01-15,78.839996
2014-01-16,80.93
2014-01-17,82.260002
2014-01-21,84.110001
2014-01-22,84.209999
2014-01-23,82.660004
2014-01-24,81.029999
2014-01-27,80.800003
2014-01-28,81.239998
2014-01-29,79.870003
2014-01-30,81.620003
2014-01-31,79.879997
2014-02-03,78.43
2014-02-04,78.879997
2014-02-05,78.809998
2014-02-06,79.83000200000001
2014-02-07,79.889999
2014-02-10,79.839996
2014-02-11,81.0
2014-02-12,81.019997
2014-02-13,81.139999
2014-02-14,81.620003
2014-02-18,81.550003
2014-02-19,79.66999799999999
2014-02-20,79.980003
2014-02-21,80.230003
2014-02-24,81.339996
2014-02-25,80.709999
2014-02-26,81.129997
2014-02-27,81.339996
2014-02-28,81.779999
2014-03-03,80.980003
2014-03-04,82.029999
2014-03-05,82.940002
2014-03-06,82.82
2014-03-07,83.980003
2014-03-10,84.089996
2014-03-11,83.220001
2014-03-12,83.459999
2014-03-13,82.790001
2014-03-14,82.860001
2014-03-17,84.16999799999999
2014-03-18,84.620003
2014-03-19,85.059998
2014-03-20,86.629997
2014-03-21,86.870003
2014-03-24,86.949997
2014-03-25,86.41999799999999
2014-03-26,85.32
2014-03-27,85.139999
2014-03-28,85.730003
2014-03-31,87.0
2014-04-01,87.260002
2014-04-02,87.610001
2014-04-03,87.410004
2014-04-04,86.25
2014-04-07,84.82
2014-04-08,84.629997
2014-04-09,84.589996
2014-04-10,82.209999
2014-04-11,81.139999
2014-04-14,81.589996
2014-04-15,82.150002
2014-04-16,84.379997
2014-04-17,83.769997
2014-04-21,83.699997
2014-04-22,84.660004
2014-04-23,84.730003
2014-04-24,84.260002
2014-04-25,83.870003
2014-04-28,82.959999
2014-04-29,83.41999799999999
2014-04-30,84.040001
2014-05-01,83.769997
2014-05-02,84.730003
2014-05-05,84.160004
2014-05-06,82.949997
2014-05-07,83.860001
2014-05-08,83.860001
2014-05-09,84.18
2014-05-12,85.470001
2014-05-13,84.779999
2014-05-14,83.290001
2014-05-15,82.639999
2014-05-16,82.779999
2014-05-19,83.209999
2014-05-20,82.629997
2014-05-21,83.519997
2014-05-22,84.089996
2014-05-23,84.510002
2014-05-27,84.699997
2014-05-28,84.519997
2014-05-29,84.760002
2014-05-30,85.269997
2014-06-02,85.620003
2014-06-03,85.43
2014-06-04,85.68
2014-06-05,86.629997
2014-06-06,87.32
2014-06-09,88.510002
2014-06-10,88.41999799999999
2014-06-11,88.029999
2014-06-12,87.349998
2014-06-13,87.809998
2014-06-16,87.690002
2014-06-17,88.360001
2014-06-18,88.629997
2014-06-19,88.550003
2014-06-20,89.41999799999999
2014-06-23,89.339996
2014-06-24,88.599998
2014-06-25,88.739998
2014-06-26,88.68
2014-06-27,89.309998
2014-06-30,89.050003
2014-07-01,89.360001
2014-07-02,88.949997
2014-07-03,89.970001
2014-07-07,89.07
2014-07-08,88.050003
2014-07-09,88.260002
2014-07-10,87.449997
2014-07-11,87.33000200000001
2014-07-14,87.120003
2014-07-15,88.239998
2014-07-16,85.18
2014-07-17,83.339996
2014-07-18,83.879997
2014-07-21,83.879997
2014-07-22,83.68
2014-07-23,83.970001
2014-07-24,84.57
2014-07-25,84.82
2014-07-28,83.860001
2014-07-29,83.459999
2014-07-30,84.110001
2014-07-31,82.559998
2014-08-01,82.010002
2014-08-04,82.300003
2014-08-05,81.849998
2014-08-06,81.529999
2014-08-07,81.230003
2014-08-08,81.720001
2014-08-11,81.699997
2014-08-12,81.800003
2014-08-13,82.25
2014-08-14,82.25
2014-08-15,82.040001
2014-08-18,82.900002
2014-08-19,82.980003
2014-08-20,83.529999
2014-08-21,84.550003
2014-08-22,84.349998
2014-08-25,85.129997
2014-08-26,85.110001
2014-08-27,84.940002
2014-08-28,84.540001
2014-08-29,84.75
2014-09-02,85.199997
2014-09-03,85.160004
2014-09-04,85.099998
2014-09-05,85.349998
2014-09-08,85.470001
2014-09-09,84.809998
2014-09-10,85.75
2014-09-11,85.769997
2014-09-12,86.220001
2014-09-15,86.300003
2014-09-16,86.510002
2014-09-17,87.18
2014-09-18,87.940002
2014-09-19,87.889999
2014-09-22,87.279999
2014-09-23,86.0
2014-09-24,86.66999799999999
2014-09-25,85.459999
2014-09-26,85.879997
2014-09-29,85.690002
2014-09-30,85.58000200000001
2014-10-01,84.58000200000001
2014-10-02,84.209999
2014-10-03,85.010002
2014-10-06,85.010002
2014-10-07,83.260002
2014-10-08,84.83000200000001
2014-10-09,83.019997
2014-10-10,81.730003
2014-10-13,81.050003
2014-10-14,81.589996
2014-10-15,78.0
2014-10-16,78.870003
2014-10-17,79.769997
2014-10-20,79.639999
2014-10-21,81.160004
2014-10-22,81.019997
2014-10-23,81.559998
2014-10-24,82.519997
2014-10-27,82.860001
2014-10-28,84.089996
2014-10-29,84.800003
2014-10-30,85.41999799999999
2014-10-31,86.389999
2014-11-03,86.540001
2014-11-04,86.949997
2014-11-05,87.639999
2014-11-06,88.379997
2014-11-07,88.449997
2014-11-10,88.68
2014-11-11,88.239998
2014-11-12,88.040001
2014-11-13,87.83000200000001
2014-11-14,87.410004
2014-11-17,87.279999
2014-11-18,87.43
2014-11-19,87.07
2014-11-20,86.93
2014-11-21,86.849998
2014-11-24,87.980003
2014-11-25,88.160004
2014-11-26,88.059998
2014-11-28,87.470001
2014-12-01,86.589996
2014-12-02,87.5
2014-12-03,88.33000200000001
2014-12-04,88.370003
2014-12-05,90.18
2014-12-08,90.33000200000001
2014-12-09,90.82
2014-12-10,88.769997
2014-12-11,88.949997
2014-12-12,87.739998
2014-12-15,87.440002
2014-12-16,86.849998
2014-12-17,89.440002
2014-12-18,92.360001
2014-12-19,91.709999
2014-12-22,91.849998
2014-12-23,92.93
2014-12-24,92.58000200000001
2014-12-26,92.510002
2014-12-29,92.66999799999999
2014-12-30,92.41999799999999
2014-12-31,91.230003
2015-01-02,90.82
2015-01-05,88.040001
2015-01-06,85.760002
2015-01-07,86.75
2015-01-08,88.41999799999999
2015-01-09,86.769997
2015-01-12,86.160004
2015-01-13,84.519997
2015-01-14,83.0
2015-01-15,82.41999799999999
2015-01-16,84.440002
2015-01-20,84.620003
2015-01-21,84.779999
2015-01-22,87.059998
2015-01-23,86.279999
2015-01-26,86.779999
2015-01-27,85.5
2015-01-28,83.650002
2015-01-29,85.540001
2015-01-30,84.540001
2015-02-02,86.18
2015-02-03,87.610001
2015-02-04,87.75
2015-02-05,88.82
2015-02-06,90.440002
2015-02-09,89.510002
2015-02-10,90.199997
2015-02-11,89.790001
2015-02-12,91.559998
2015-02-13,92.379997
2015-02-17,92.379997
2015-02-18,91.309998
2015-02-19,91.620003
2015-02-20,92.269997
2015-02-23,91.620003
2015-02-24,92.339996
2015-02-25,92.269997
2015-02-26,92.160004
2015-02-27,91.959999
2015-03-02,92.949997
2015-03-03,92.33000200000001
2015-03-04,92.07
2015-03-05,92.540001
2015-03-06,93.730003
2015-03-09,94.529999
2015-03-10,92.879997
2015-03-11,93.32
2015-03-12,96.629997
2015-03-13,95.690002
2015-03-16,95.959999
2015-03-17,95.82
2015-03-18,96.029999
2015-03-19,94.870003
2015-03-20,95.970001
2015-03-23,95.110001
2015-03-24,94.449997
2015-03-25,92.5
2015-03-26,92.489998
2015-03-27,92.040001
2015-03-30,93.849998
2015-03-31,93.239998
2015-04-01,92.5
2015-04-02,93.290001
2015-04-06,92.489998
2015-04-07,93.019997
2015-04-08,92.839996
2015-04-09,93.510002
2015-04-10,93.480003
2015-04-13,93.32
2015-04-14,93.620003
2015-04-15,92.199997
2015-04-16,91.760002
2015-04-17,90.93
2015-04-20,91.43
2015-04-21,91.199997
2015-04-22,91.410004
2015-04-23,91.400002
2015-04-24,91.0
2015-04-27,90.82
2015-04-28,91.410004
2015-04-29,91.860001
2015-04-30,91.730003
2015-05-01,92.0
2015-05-04,93.269997
2015-05-05,93.110001
2015-05-06,92.660004
2015-05-07,92.370003
2015-05-08,93.650002
2015-05-11,93.650002
2015-05-12,93.870003
2015-05-13,94.190002
2015-05-14,94.959999
2015-05-15,93.739998
2015-05-18,94.629997
2015-05-19,95.559998
2015-05-20,95.040001
2015-05-21,94.959999
2015-05-22,95.220001
2015-05-26,94.610001
2015-05-27,95.889999
2015-05-28,96.0
2015-05-29,95.690002
2015-06-01,94.620003
2015-06-02,94.639999
2015-06-03,96.019997
2015-06-04,94.949997
2015-06-05,96.510002
2015-06-08,96.290001
2015-06-09,97.57
2015-06-10,99.18
2015-06-11,98.779999
2015-06-12,98.41999799999999
2015-06-15,97.83000200000001
2015-06-16,98.540001
2015-06-17,97.459999
2015-06-18,97.889999
2015-06-19,97.129997
2015-06-22,98.209999
2015-06-23,99.0
2015-06-24,97.889999
2015-06-25,97.400002
2015-06-26,97.620003
2015-06-29,95.660004
2015-06-30,95.650002
2015-07-01,97.050003
2015-07-02,96.470001
2015-07-06,96.18
2015-07-07,95.699997
2015-07-08,94.139999
2015-07-09,94.900002
2015-07-10,96.300003
2015-07-13,96.93
2015-07-14,97.5
2015-07-15,98.32
2015-07-16,99.220001
2015-07-17,98.809998
2015-07-20,99.529999
2015-07-21,99.199997
2015-07-22,99.790001
2015-07-23,99.019997
2015-07-24,98.339996
2015-07-27,97.510002
2015-07-28,98.139999
2015-07-29,98.550003
2015-07-30,98.66999799999999
2015-07-31,98.18
2015-08-03,97.82
2015-08-04,97.91999799999999
2015-08-05,98.58000200000001
2015-08-06,98.540001
2015-08-07,97.800003
2015-08-10,99.860001
2015-08-11,97.91999799999999
2015-08-12,96.07
2015-08-13,96.400002
2015-08-14,97.589996
2015-08-17,98.050003
2015-08-18,99.0
2015-08-19,97.970001
2015-08-20,95.08000200000001
2015-08-21,92.279999
2015-08-24,88.83000200000001
2015-08-25,85.849998
2015-08-26,89.029999
2015-08-27,91.33000200000001
2015-08-28,91.230003
2015-08-31,91.120003
2015-09-01,87.190002
2015-09-02,88.940002
2015-09-03,89.550003
2015-09-04,87.660004
2015-09-08,90.980003
2015-09-09,89.959999
2015-09-10,90.529999
2015-09-11,90.349998
2015-09-14,90.660004
2015-09-15,91.970001
2015-09-16,91.769997
2015-09-17,89.82
2015-09-18,87.43
2015-09-21,88.870003
2015-09-22,87.790001
2015-09-23,87.949997
2015-09-24,87.800003
2015-09-25,89.290001
2015-09-28,87.349998
2015-09-29,87.849998
2015-09-30,89.199997
2015-10-01,89.059998
2015-10-02,88.160004
2015-10-05,90.589996
2015-10-06,89.949997
2015-10-07,90.559998
2015-10-08,90.970001
2015-10-09,89.82
2015-10-12,89.709999
2015-10-13,88.629997
2015-10-14,86.199997
2015-10-15,87.220001
2015-10-16,87.610001
2015-10-19,86.709999
2015-10-20,88.019997
