Date,BLK
2013-05-31,279.200012
2013-06-03,278.329987
2013-06-04,276.27999900000003
2013-06-05,266.97000099999997
2013-06-06,268.98999
2013-06-07,280.230011
2013-06-10,281.339996
2013-06-11,276.200012
2013-06-12,269.040009
2013-06-13,272.429993
2013-06-14,269.730011
2013-06-17,275.98999
2013-06-18,276.48999
2013-06-19,268.459991
2013-06-20,252.00999500000003
2013-06-21,248.669998
2013-06-24,245.63000499999998
2013-06-25,252.580002
2013-06-26,258.040009
2013-06-27,264.059998
2013-06-28,256.850006
2013-07-01,256.109985
2013-07-02,256.820007
2013-07-03,255.25999500000003
2013-07-05,257.26001
2013-07-08,257.019989
2013-07-09,263.380005
2013-07-10,264.709991
2013-07-11,269.890015
2013-07-12,269.73999
2013-07-15,269.809998
2013-07-16,268.350006
2013-07-17,272.290009
2013-07-18,278.910004
2013-07-19,280.72000099999997
2013-07-22,286.0
2013-07-23,284.950012
2013-07-24,283.950012
2013-07-25,284.980011
2013-07-26,286.380005
2013-07-29,283.119995
2013-07-30,282.440002
2013-07-31,281.959991
2013-08-01,285.269989
2013-08-02,286.619995
2013-08-05,285.72000099999997
2013-08-06,284.589996
2013-08-07,280.899994
2013-08-08,278.519989
2013-08-09,280.570007
2013-08-12,278.209991
2013-08-13,279.809998
2013-08-14,277.320007
2013-08-15,270.089996
2013-08-16,270.149994
2013-08-19,266.73999
2013-08-20,266.929993
2013-08-21,264.01001
2013-08-22,268.059998
2013-08-23,268.799988
2013-08-26,269.519989
2013-08-27,258.959991
2013-08-28,259.440002
2013-08-29,260.540009
2013-08-30,260.320007
2013-09-03,263.77999900000003
2013-09-04,266.100006
2013-09-05,262.769989
2013-09-06,261.230011
2013-09-09,263.049988
2013-09-10,266.51001
2013-09-11,261.75
2013-09-12,262.26001
2013-09-13,264.630005
2013-09-16,272.660004
2013-09-17,272.98999
2013-09-18,279.410004
2013-09-19,283.640015
2013-09-20,278.299988
2013-09-23,274.959991
2013-09-24,272.5
2013-09-25,270.23999
2013-09-26,272.679993
2013-09-27,270.950012
2013-09-30,270.619995
2013-10-01,270.089996
2013-10-02,271.209991
2013-10-03,269.929993
2013-10-04,272.01001
2013-10-07,267.190002
2013-10-08,262.75
2013-10-09,266.799988
2013-10-10,277.25
2013-10-11,280.48999
2013-10-14,282.269989
2013-10-15,282.269989
2013-10-16,290.47000099999997
2013-10-17,298.51001
2013-10-18,301.660004
2013-10-21,301.540009
2013-10-22,306.22000099999997
2013-10-23,303.02999900000003
2013-10-24,306.950012
2013-10-25,307.609985
2013-10-28,308.440002
2013-10-29,309.26001
2013-10-30,306.179993
2013-10-31,300.809998
2013-11-01,303.649994
2013-11-04,303.480011
2013-11-05,301.850006
2013-11-06,305.01001
2013-11-07,296.679993
2013-11-08,301.589996
2013-11-11,302.190002
2013-11-12,297.209991
2013-11-13,298.679993
2013-11-14,302.600006
2013-11-15,303.190002
2013-11-18,303.940002
2013-11-19,302.399994
2013-11-20,299.02999900000003
2013-11-21,303.429993
2013-11-22,303.76001
2013-11-25,301.619995
2013-11-26,303.440002
2013-11-27,307.600006
2013-11-29,302.75
2013-12-02,305.0
2013-12-03,298.410004
2013-12-04,297.459991
2013-12-05,295.549988
2013-12-06,301.829987
2013-12-09,302.709991
2013-12-10,299.399994
2013-12-11,292.320007
2013-12-12,291.769989
2013-12-13,297.799988
2013-12-16,304.76001
2013-12-17,302.630005
2013-12-18,309.690002
2013-12-19,308.390015
2013-12-20,314.339996
2013-12-23,315.420013
2013-12-24,316.200012
2013-12-26,315.390015
2013-12-27,316.380005
2013-12-30,316.079987
2013-12-31,316.47000099999997
2014-01-02,312.799988
2014-01-03,314.170013
2014-01-06,314.070007
2014-01-07,316.959991
2014-01-08,316.859985
2014-01-09,316.079987
2014-01-10,314.940002
2014-01-13,306.47000099999997
2014-01-14,310.519989
2014-01-15,312.75
2014-01-16,317.77999900000003
2014-01-17,316.72000099999997
2014-01-21,318.769989
2014-01-22,323.890015
2014-01-23,315.570007
2014-01-24,303.109985
2014-01-27,299.950012
2014-01-28,303.690002
2014-01-29,299.209991
2014-01-30,305.440002
2014-01-31,300.47000099999997
2014-02-03,286.390015
2014-02-04,289.75
2014-02-05,289.269989
2014-02-06,294.869995
2014-02-07,299.869995
2014-02-10,301.02999900000003
2014-02-11,305.149994
2014-02-12,303.51001
2014-02-13,304.540009
2014-02-14,303.02999900000003
2014-02-18,305.959991
2014-02-19,300.48999
2014-02-20,300.519989
2014-02-21,299.0
2014-02-24,302.589996
2014-02-25,300.200012
2014-02-26,297.630005
2014-02-27,305.809998
2014-02-28,304.839996
2014-03-03,300.350006
2014-03-04,307.22000099999997
2014-03-05,307.079987
2014-03-06,311.109985
2014-03-07,310.790009
2014-03-10,308.47000099999997
2014-03-11,308.790009
2014-03-12,308.880005
2014-03-13,299.25
2014-03-14,295.709991
2014-03-17,298.709991
2014-03-18,301.079987
2014-03-19,298.399994
2014-03-20,300.98999
2014-03-21,301.859985
2014-03-24,302.579987
2014-03-25,307.600006
2014-03-26,309.25
2014-03-27,306.5
2014-03-28,310.890015
2014-03-31,314.480011
2014-04-01,316.890015
2014-04-02,318.549988
2014-04-03,314.640015
2014-04-04,308.920013
2014-04-07,303.890015
2014-04-08,302.399994
2014-04-09,308.320007
2014-04-10,295.950012
2014-04-11,293.709991
2014-04-14,298.47000099999997
2014-04-15,300.709991
2014-04-16,310.149994
2014-04-17,308.380005
2014-04-21,305.880005
2014-04-22,308.269989
2014-04-23,307.600006
2014-04-24,303.619995
2014-04-25,300.450012
2014-04-28,298.5
2014-04-29,300.5
2014-04-30,301.0
2014-05-01,301.049988
2014-05-02,299.0
2014-05-05,298.5
2014-05-06,296.309998
2014-05-07,299.0
2014-05-08,300.380005
2014-05-09,302.339996
2014-05-12,304.579987
2014-05-13,302.959991
2014-05-14,301.799988
2014-05-15,297.019989
2014-05-16,297.52999900000003
2014-05-19,299.0
2014-05-20,296.429993
2014-05-21,299.899994
2014-05-22,300.570007
2014-05-23,300.690002
2014-05-27,304.630005
2014-05-28,301.47000099999997
2014-05-29,304.820007
2014-05-30,304.899994
2014-06-02,306.02999900000003
2014-06-03,308.609985
2014-06-04,310.75
2014-06-05,309.929993
2014-06-06,313.959991
2014-06-09,314.570007
2014-06-10,314.700012
2014-06-11,311.390015
2014-06-12,308.820007
2014-06-13,309.450012
2014-06-16,309.380005
2014-06-17,312.049988
2014-06-18,319.850006
2014-06-19,318.799988
2014-06-20,318.049988
2014-06-23,317.920013
2014-06-24,316.26001
2014-06-25,317.0
2014-06-26,315.22000099999997
2014-06-27,317.089996
2014-06-30,319.600006
2014-07-01,322.380005
2014-07-02,321.869995
2014-07-03,323.600006
2014-07-07,321.179993
2014-07-08,318.309998
2014-07-09,320.959991
2014-07-10,315.899994
2014-07-11,317.809998
2014-07-14,323.26001
2014-07-15,323.73999
2014-07-16,325.170013
2014-07-17,317.790009
2014-07-18,320.859985
2014-07-21,318.619995
2014-07-22,319.059998
2014-07-23,316.549988
2014-07-24,317.359985
2014-07-25,314.910004
2014-07-28,316.429993
2014-07-29,314.540009
2014-07-30,314.820007
2014-07-31,304.730011
2014-08-01,303.450012
2014-08-04,305.369995
2014-08-05,301.100006
2014-08-06,304.019989
2014-08-07,302.97000099999997
2014-08-08,307.799988
2014-08-11,308.440002
2014-08-12,310.880005
2014-08-13,313.0
2014-08-14,314.72000099999997
2014-08-15,315.109985
2014-08-18,319.730011
2014-08-19,321.549988
2014-08-20,324.72000099999997
2014-08-21,326.290009
2014-08-22,326.0
2014-08-25,332.959991
2014-08-26,336.47000099999997
2014-08-27,333.549988
2014-08-28,328.839996
2014-08-29,330.52999900000003
2014-09-02,328.820007
2014-09-03,331.209991
2014-09-04,331.730011
2014-09-05,332.73999
2014-09-08,332.410004
2014-09-09,328.440002
2014-09-10,329.859985
2014-09-11,328.51001
2014-09-12,329.070007
2014-09-15,326.950012
2014-09-16,328.170013
2014-09-17,329.73999
2014-09-18,333.609985
2014-09-19,331.75
2014-09-22,327.609985
2014-09-23,325.059998
2014-09-24,329.0
2014-09-25,321.519989
2014-09-26,335.070007
2014-09-29,330.649994
2014-09-30,328.320007
2014-10-01,323.23999
2014-10-02,323.589996
2014-10-03,327.079987
2014-10-06,326.119995
2014-10-07,318.850006
2014-10-08,324.890015
2014-10-09,315.209991
2014-10-10,308.869995
2014-10-13,303.910004
2014-10-14,306.73999
2014-10-15,310.369995
2014-10-16,310.690002
2014-10-17,315.679993
2014-10-20,313.130005
2014-10-21,319.160004
2014-10-22,315.880005
2014-10-23,322.079987
2014-10-24,324.869995
2014-10-27,324.790009
2014-10-28,329.380005
2014-10-29,331.98999
2014-10-30,333.230011
2014-10-31,341.109985
2014-11-03,338.799988
2014-11-04,341.52999900000003
2014-11-05,344.25
2014-11-06,347.630005
2014-11-07,351.480011
2014-11-10,350.700012
2014-11-11,351.190002
2014-11-12,349.899994
2014-11-13,348.579987
2014-11-14,347.709991
2014-11-17,346.980011
2014-11-18,347.940002
2014-11-19,346.359985
2014-11-20,347.540009
2014-11-21,355.910004
2014-11-24,355.790009
2014-11-25,357.019989
2014-11-26,357.609985
2014-11-28,359.079987
2014-12-01,355.02999900000003
2014-12-02,355.829987
2014-12-03,356.890015
2014-12-04,360.709991
2014-12-05,364.399994
2014-12-08,363.630005
2014-12-09,362.73999
2014-12-10,357.019989
2014-12-11,353.829987
2014-12-12,340.890015
2014-12-15,339.429993
2014-12-16,336.940002
2014-12-17,348.52999900000003
2014-12-18,358.839996
2014-12-19,360.149994
2014-12-22,361.170013
2014-12-23,364.209991
2014-12-24,363.670013
2014-12-26,363.630005
2014-12-29,363.459991
2014-12-30,362.079987
2014-12-31,357.559998
2015-01-02,356.730011
2015-01-05,347.5
2015-01-06,342.100006
2015-01-07,349.339996
2015-01-08,353.420013
2015-01-09,349.230011
2015-01-12,346.929993
2015-01-13,347.980011
2015-01-14,345.75
2015-01-15,342.450012
2015-01-16,348.070007
2015-01-20,346.589996
2015-01-21,349.5
2015-01-22,360.790009
2015-01-23,355.119995
2015-01-26,357.390015
2015-01-27,351.480011
2015-01-28,345.02999900000003
2015-01-29,346.940002
2015-01-30,340.51001
2015-02-02,347.640015
2015-02-03,352.950012
2015-02-04,350.77999900000003
2015-02-05,358.820007
2015-02-06,362.429993
2015-02-09,360.869995
2015-02-10,370.670013
2015-02-11,369.899994
2015-02-12,374.880005
2015-02-13,376.040009
2015-02-17,380.329987
2015-02-18,377.859985
2015-02-19,377.609985
2015-02-20,376.640015
2015-02-23,376.429993
2015-02-24,378.109985
2015-02-25,375.920013
2015-02-26,375.019989
2015-02-27,371.420013
2015-03-02,376.420013
2015-03-03,373.660004
2015-03-04,369.140015
2015-03-05,369.940002
2015-03-06,365.47000099999997
2015-03-09,364.589996
2015-03-10,356.190002
2015-03-11,358.410004
2015-03-12,368.709991
2015-03-13,367.73999
2015-03-16,374.079987
2015-03-17,374.26001
2015-03-18,377.76001
2015-03-19,369.950012
2015-03-20,378.640015
2015-03-23,374.329987
2015-03-24,369.100006
2015-03-25,363.920013
2015-03-26,362.149994
2015-03-27,361.630005
2015-03-30,368.100006
2015-03-31,365.839996
2015-04-01,362.570007
2015-04-02,366.399994
2015-04-06,366.980011
2015-04-07,368.619995
2015-04-08,369.709991
2015-04-09,371.52999900000003
2015-04-10,369.450012
2015-04-13,369.690002
2015-04-14,373.660004
2015-04-15,376.660004
2015-04-16,372.179993
2015-04-17,365.399994
2015-04-20,369.709991
2015-04-21,367.519989
2015-04-22,369.51001
2015-04-23,371.929993
2015-04-24,372.980011
2015-04-27,371.890015
2015-04-28,377.850006
2015-04-29,366.670013
2015-04-30,363.940002
2015-05-01,368.640015
2015-05-04,370.269989
2015-05-05,366.049988
2015-05-06,363.399994
2015-05-07,365.679993
2015-05-08,370.040009
2015-05-11,367.77999900000003
2015-05-12,365.170013
2015-05-13,365.130005
2015-05-14,371.47000099999997
2015-05-15,370.850006
2015-05-18,370.709991
2015-05-19,371.079987
2015-05-20,370.25
2015-05-21,368.22000099999997
2015-05-22,368.079987
2015-05-26,365.02999900000003
2015-05-27,368.679993
2015-05-28,369.51001
2015-05-29,365.77999900000003
2015-06-01,364.269989
2015-06-02,363.399994
2015-06-03,364.950012
2015-06-04,357.829987
2015-06-05,355.320007
2015-06-08,353.450012
2015-06-09,352.730011
2015-06-10,355.609985
2015-06-11,356.809998
2015-06-12,353.429993
2015-06-15,355.27999900000003
2015-06-16,357.27999900000003
2015-06-17,357.299988
2015-06-18,360.880005
2015-06-19,359.190002
2015-06-22,358.959991
2015-06-23,360.149994
2015-06-24,355.570007
2015-06-25,351.130005
2015-06-26,354.47000099999997
2015-06-29,344.540009
2015-06-30,345.980011
2015-07-01,347.399994
2015-07-02,345.399994
2015-07-06,342.809998
2015-07-07,342.609985
2015-07-08,334.119995
2015-07-09,336.890015
2015-07-10,339.459991
2015-07-13,344.26001
2015-07-14,342.730011
2015-07-15,346.48999
2015-07-16,354.27999900000003
2015-07-17,354.540009
2015-07-20,353.100006
2015-07-21,351.820007
2015-07-22,350.0
2015-07-23,346.440002
2015-07-24,341.410004
2015-07-27,336.23999
2015-07-28,336.839996
2015-07-29,339.839996
2015-07-30,338.75
2015-07-31,336.320007
2015-08-03,334.700012
2015-08-04,332.440002
2015-08-05,334.690002
2015-08-06,333.070007
2015-08-07,331.850006
2015-08-10,335.589996
2015-08-11,330.0
2015-08-12,327.130005
2015-08-13,325.910004
2015-08-14,328.140015
2015-08-17,329.329987
2015-08-18,328.72000099999997
2015-08-19,323.26001
2015-08-20,317.059998
2015-08-21,307.269989
2015-08-24,299.170013
2015-08-25,294.660004
2015-08-26,303.089996
2015-08-27,314.47000099999997
2015-08-28,311.230011
2015-08-31,302.47000099999997
2015-09-01,294.299988
2015-09-02,298.52999900000003
2015-09-03,300.26001
2015-09-04,294.23999
2015-09-08,301.429993
2015-09-09,296.769989
2015-09-10,301.309998
2015-09-11,303.309998
2015-09-14,301.059998
2015-09-15,307.899994
2015-09-16,313.51001
2015-09-17,311.630005
2015-09-18,308.869995
2015-09-21,312.390015
2015-09-22,304.329987
2015-09-23,303.26001
2015-09-24,300.51001
2015-09-25,302.980011
2015-09-28,294.059998
2015-09-29,293.519989
2015-09-30,297.47000099999997
2015-10-01,295.920013
2015-10-02,303.359985
2015-10-05,313.609985
2015-10-06,312.730011
2015-10-07,320.640015
2015-10-08,318.570007
2015-10-09,318.109985
2015-10-12,315.660004
2015-10-13,315.119995
2015-10-14,322.47000099999997
2015-10-15,325.630005
2015-10-16,330.829987
2015-10-19,327.880005
2015-10-20,327.149994
2015-10-21,321.980011
2015-10-22,335.350006
2015-10-23,340.790009
2015-10-26,337.019989
2015-10-27,335.570007
2015-10-28,346.320007
2015-10-29,349.859985
2015-10-30,351.97000099999997
2015-11-02,354.570007
2015-11-03,358.47000099999997
2015-11-04,356.48999
2015-11-05,357.299988
2015-11-06,356.700012
2015-11-09,349.570007
2015-11-10,350.269989
2015-11-11,350.5
2015-11-12,345.73999
2015-11-13,343.25
2015-11-16,352.329987
2015-11-17,353.420013
2015-11-18,360.630005
2015-11-19,359.089996
2015-11-20,362.459991
2015-11-23,363.25
2015-11-24,356.809998
2015-11-25,360.619995
2015-11-27,358.390015
2015-11-30,363.72000099999997
2015-12-01,361.730011
2015-12-02,358.920013
2015-12-03,352.0
2015-12-04,360.76001
2015-12-07,355.47000099999997
2015-12-08,348.940002
2015-12-09,344.570007
2015-12-10,345.25
2015-12-11,322.77999900000003
2015-12-14,319.600006
2015-12-15,329.540009
2015-12-16,331.0
2015-12-17,330.209991
2015-12-18,321.47000099999997
2015-12-21,325.549988
2015-12-22,330.51001
2015-12-23,339.640015
2015-12-24,337.399994
2015-12-28,342.450012
2015-12-29,343.600006
2015-12-30,342.049988
2015-12-31,340.519989
2016-01-04,333.100006
2016-01-05,333.959991
2016-01-06,330.160004
2016-01-07,315.730011
2016-01-08,307.77999900000003
2016-01-11,308.320007
2016-01-12,313.589996
2016-01-13,304.609985
2016-01-14,310.0
2016-01-15,296.579987
2016-01-19,294.0
2016-01-20,292.0
2016-01-21,289.899994
2016-01-22,300.559998
2016-01-25,289.72000099999997
2016-01-26,299.26001
2016-01-27,302.119995
2016-01-28,299.170013
2016-01-29,314.26001
2016-02-01,312.25
2016-02-02,301.209991
2016-02-03,304.059998
2016-02-04,313.700012
2016-02-05,307.75
2016-02-08,293.459991
2016-02-09,294.52999900000003
2016-02-10,298.559998
2016-02-11,294.209991
2016-02-12,306.799988
2016-02-16,314.47000099999997
2016-02-17,319.880005
2016-02-18,315.97000099999997
2016-02-19,314.290009
2016-02-22,316.450012
2016-02-23,309.859985
2016-02-24,307.980011
2016-02-25,313.619995
2016-02-26,313.920013
2016-02-29,311.959991
2016-03-01,322.570007
2016-03-02,326.730011
2016-03-03,323.140015
2016-03-04,323.76001
2016-03-07,326.730011
2016-03-08,320.399994
2016-03-09,328.309998
2016-03-10,324.98999
2016-03-11,339.649994
2016-03-14,337.820007
2016-03-15,334.130005
2016-03-16,334.070007
2016-03-17,341.940002
2016-03-18,342.559998
2016-03-21,341.980011
2016-03-22,340.22000099999997
2016-03-23,339.230011
2016-03-24,334.27999900000003
2016-03-28,336.910004
2016-03-29,339.910004
2016-03-30,341.369995
2016-03-31,340.570007
2016-04-01,342.52999900000003
2016-04-04,338.519989
2016-04-05,334.799988
2016-04-06,337.200012
2016-04-07,328.369995
2016-04-08,331.600006
2016-04-11,332.959991
2016-04-12,339.309998
2016-04-13,348.290009
2016-04-14,354.910004
2016-04-15,357.73999
2016-04-18,358.0
2016-04-19,364.660004
2016-04-20,366.920013
2016-04-21,364.089996
2016-04-22,365.47000099999997
2016-04-25,363.660004
2016-04-26,365.959991
2016-04-27,367.47000099999997
2016-04-28,358.829987
2016-04-29,356.329987
2016-05-02,361.5
2016-05-03,355.690002
2016-05-04,352.170013
2016-05-05,352.079987
2016-05-06,356.01001
2016-05-09,355.01001
2016-05-10,360.179993
2016-05-11,353.820007
2016-05-12,355.600006
2016-05-13,347.290009
2016-05-16,351.829987
2016-05-17,348.820007
2016-05-18,353.48999
2016-05-19,350.570007
2016-05-20,354.01001
2016-05-23,353.899994
2016-05-24,361.179993
2016-05-25,364.089996
2016-05-26,363.100006
2016-05-27,365.089996
2016-05-31,363.850006
2016-06-01,364.589996
2016-06-02,361.109985
2016-06-03,359.369995
2016-06-06,362.059998
2016-06-07,359.059998
2016-06-08,360.350006
2016-06-09,357.959991
2016-06-10,346.97000099999997
2016-06-13,344.589996
2016-06-14,339.790009
2016-06-15,339.549988
2016-06-16,339.459991
2016-06-17,341.880005
2016-06-20,348.429993
2016-06-21,348.0
2016-06-22,347.670013
2016-06-23,356.850006
2016-06-24,332.51001
2016-06-27,319.540009
2016-06-28,323.959991
2016-06-29,336.73999
2016-06-30,342.52999900000003
2016-07-01,341.27999900000003
2016-07-05,336.079987
2016-07-06,336.109985
2016-07-07,335.109985
2016-07-08,345.200012
2016-07-11,347.5
2016-07-12,357.369995
2016-07-13,357.5
2016-07-14,355.190002
2016-07-15,356.850006
2016-07-18,357.77999900000003
2016-07-19,356.579987
2016-07-20,359.77999900000003
2016-07-21,359.5
2016-07-22,363.049988
2016-07-25,361.420013
2016-07-26,361.929993
2016-07-27,363.309998
2016-07-28,363.369995
2016-07-29,366.25
2016-08-01,368.320007
2016-08-02,367.079987
2016-08-03,368.160004
2016-08-04,366.25
2016-08-05,374.75
2016-08-08,371.690002
2016-08-09,368.649994
2016-08-10,366.440002
2016-08-11,367.390015
2016-08-12,366.600006
2016-08-15,370.73999
2016-08-16,367.070007
2016-08-17,370.100006
2016-08-18,370.790009
2016-08-19,372.049988
2016-08-22,371.549988
2016-08-23,372.27999900000003
2016-08-24,369.119995
2016-08-25,368.5
2016-08-26,371.089996
2016-08-29,373.799988
2016-08-30,376.0
2016-08-31,372.809998
2016-09-01,372.170013
2016-09-02,373.850006
2016-09-06,371.589996
2016-09-07,373.540009
2016-09-08,372.380005
2016-09-09,362.179993
2016-09-12,368.100006
2016-09-13,360.910004
2016-09-14,360.700012
2016-09-15,365.5
2016-09-16,365.97000099999997
2016-09-19,367.959991
2016-09-20,365.709991
2016-09-21,370.369995
2016-09-22,373.869995
2016-09-23,365.649994
2016-09-26,360.700012
2016-09-27,361.790009
2016-09-28,361.679993
2016-09-29,357.230011
2016-09-30,362.459991
2016-10-03,360.070007
2016-10-04,356.02999900000003
2016-10-05,358.23999
2016-10-06,356.799988
2016-10-07,357.209991
2016-10-10,358.799988
2016-10-11,351.869995
2016-10-12,351.100006
2016-10-13,349.339996
2016-10-14,354.910004
2016-10-17,354.600006
2016-10-18,356.589996
2016-10-19,352.72000099999997
2016-10-20,349.170013
2016-10-21,345.549988
2016-10-24,343.140015
2016-10-25,341.540009
2016-10-26,340.149994
2016-10-27,340.27999900000003
2016-10-28,339.690002
2016-10-31,341.23999
2016-11-01,340.959991
2016-11-02,338.609985
2016-11-03,341.140015
2016-11-04,345.799988
2016-11-07,357.640015
2016-11-08,353.48999
2016-11-09,364.420013
2016-11-10,375.01001
2016-11-11,371.190002
2016-11-14,373.809998
2016-11-15,372.149994
2016-11-16,367.450012
2016-11-17,371.369995
2016-11-18,372.77999900000003
2016-11-21,374.570007
2016-11-22,373.059998
2016-11-23,372.98999
2016-11-25,373.670013
2016-11-28,368.649994
2016-11-29,368.549988
2016-11-30,370.790009
2016-12-01,377.200012
2016-12-02,371.359985
2016-12-05,374.350006
2016-12-06,373.97000099999997
2016-12-07,379.809998
2016-12-08,390.329987
2016-12-09,388.540009
2016-12-12,390.27999900000003
2016-12-13,392.640015
2016-12-14,390.0
2016-12-15,393.75
2016-12-16,392.619995
2016-12-19,389.769989
2016-12-20,398.450012
2016-12-21,393.52999900000003
2016-12-22,387.119995
2016-12-23,385.73999
2016-12-27,387.48999
2016-12-28,381.02999900000003
2016-12-29,379.0
2016-12-30,380.540009
2017-01-03,386.429993
2017-01-04,386.660004
2017-01-05,382.540009
2017-01-06,384.299988
2017-01-09,380.420013
2017-01-10,380.309998
2017-01-11,380.950012
2017-01-12,378.290009
2017-01-13,379.350006
2017-01-17,374.799988
2017-01-18,378.0
2017-01-19,377.350006
2017-01-20,381.399994
2017-01-23,378.059998
2017-01-24,381.380005
2017-01-25,388.329987
2017-01-26,379.420013
2017-01-27,375.059998
2017-01-30,375.179993
2017-01-31,373.980011
2017-02-01,373.0
2017-02-02,371.640015
2017-02-03,378.0
2017-02-06,377.420013
2017-02-07,376.890015
2017-02-08,374.559998
2017-02-09,378.570007
2017-02-10,382.890015
2017-02-13,385.829987
2017-02-14,384.980011
2017-02-15,393.040009
2017-02-16,391.97000099999997
2017-02-17,388.76001
2017-02-21,390.100006
2017-02-22,390.709991
2017-02-23,390.609985
2017-02-24,389.160004
2017-02-27,391.0
2017-02-28,387.459991
2017-03-01,397.809998
2017-03-02,391.649994
2017-03-03,390.170013
2017-03-06,387.660004
2017-03-07,385.350006
2017-03-08,384.549988
2017-03-09,384.269989
2017-03-10,384.579987
2017-03-13,384.890015
2017-03-14,383.290009
2017-03-15,388.22000099999997
2017-03-16,390.0
2017-03-17,382.850006
2017-03-20,380.450012
2017-03-21,375.160004
2017-03-22,375.47000099999997
2017-03-23,375.399994
2017-03-24,374.410004
2017-03-27,375.0
2017-03-28,380.630005
2017-03-29,379.410004
2017-03-30,383.040009
2017-03-31,383.51001
2017-04-03,382.089996
2017-04-04,380.799988
2017-04-05,380.910004
2017-04-06,384.100006
2017-04-07,386.019989
2017-04-10,385.890015
2017-04-11,384.049988
2017-04-12,381.440002
2017-04-13,379.0
2017-04-17,383.799988
2017-04-18,383.609985
2017-04-19,377.100006
2017-04-20,381.589996
2017-04-21,378.059998
2017-04-24,386.649994
2017-04-25,388.190002
2017-04-26,388.869995
2017-04-27,390.709991
2017-04-28,384.570007
2017-05-01,383.0
2017-05-02,384.5
2017-05-03,384.290009
2017-05-04,383.309998
2017-05-05,383.76001
2017-05-08,382.380005
2017-05-09,380.5
2017-05-10,382.269989
2017-05-11,382.869995
2017-05-12,385.119995
2017-05-15,389.359985
2017-05-16,391.299988
2017-05-17,383.670013
2017-05-18,388.480011
2017-05-19,393.320007
2017-05-22,396.27999900000003
2017-05-23,395.97000099999997
2017-05-24,396.309998
2017-05-25,406.359985
2017-05-26,407.019989
2017-05-30,406.820007
2017-05-31,409.23999
2017-06-01,413.380005
2017-06-02,414.709991
2017-06-05,414.22000099999997
2017-06-06,413.829987
2017-06-07,413.799988
2017-06-08,415.230011
2017-06-09,418.5
2017-06-12,418.309998
2017-06-13,419.309998
2017-06-14,421.48999000000003
2017-06-15,422.369995
2017-06-16,420.51000999999997
2017-06-19,428.380005
2017-06-20,424.69000199999994
2017-06-21,420.73999000000003
2017-06-22,423.170013
2017-06-23,421.619995
2017-06-26,424.69000199999994
2017-06-27,422.130005
2017-06-28,426.85000599999995
2017-06-29,423.23999000000003
2017-06-30,422.410004
2017-07-03,428.82000700000003
2017-07-05,428.76998899999995
2017-07-06,425.19000199999994
2017-07-07,432.380005
2017-07-10,436.23999000000003
2017-07-11,431.910004
2017-07-12,435.290009
2017-07-13,437.880005
2017-07-14,438.339996
2017-07-17,424.630005
2017-07-18,426.880005
2017-07-19,426.459991
2017-07-20,427.27999900000003
2017-07-21,428.64999400000005
2017-07-24,428.32000700000003
2017-07-25,431.35000599999995
2017-07-26,432.709991
2017-07-27,425.51000999999997
2017-07-28,424.0
2017-07-31,426.52999900000003
2017-08-01,429.98001100000005
2017-08-02,425.549988
2017-08-03,426.01000999999997
2017-08-04,426.51000999999997
2017-08-07,427.869995
2017-08-08,428.82000700000003
2017-08-09,431.339996
2017-08-10,422.69000199999994
2017-08-11,424.160004
2017-08-14,428.05999800000006
2017-08-15,428.25
2017-08-16,427.07000700000003
2017-08-17,419.94000199999994
2017-08-18,416.549988
2017-08-21,415.369995
2017-08-22,421.369995
2017-08-23,418.070007
2017-08-24,415.940002
2017-08-25,416.369995
2017-08-28,414.339996
2017-08-29,414.130005
2017-08-30,416.200012
2017-08-31,419.01001
2017-09-01,421.77999900000003
2017-09-05,413.649994
2017-09-06,412.190002
2017-09-07,414.25
2017-09-08,415.950012
2017-09-11,424.040009
2017-09-12,428.57000700000003
2017-09-13,425.51998899999995
2017-09-14,425.69000199999994
2017-09-15,428.72000099999997
2017-09-18,429.44000199999994
2017-09-19,432.39001500000006
2017-09-20,434.07000700000003
2017-09-21,433.630005
2017-09-22,435.48999000000003
2017-09-25,437.630005
2017-09-26,434.39999400000005
2017-09-27,438.39999400000005
2017-09-28,446.10998499999994
2017-09-29,447.089996
2017-10-02,449.950012
2017-10-03,450.790009
2017-10-04,457.910004
2017-10-05,464.42999299999997
2017-10-06,463.22000099999997
2017-10-09,462.450012
2017-10-10,465.48999000000003
2017-10-11,473.92999299999997
2017-10-12,480.589996
2017-10-13,475.48999000000003
2017-10-16,477.959991
2017-10-17,475.549988
2017-10-18,477.5
2017-10-19,476.790009
2017-10-20,476.619995
2017-10-23,474.39001500000006
2017-10-24,473.72000099999997
2017-10-25,469.14999400000005
2017-10-26,473.48001100000005
2017-10-27,475.130005
2017-10-30,472.290009
2017-10-31,470.829987
2017-11-01,469.290009
2017-11-02,474.920013
2017-11-03,479.10998499999994
2017-11-06,475.60998499999994
2017-11-07,473.369995
2017-11-08,472.200012
2017-11-09,466.60000599999995
2017-11-10,465.829987
2017-11-13,465.10998499999994
2017-11-14,470.450012
2017-11-15,470.5
2017-11-16,474.01998899999995
2017-11-17,473.98999000000003
2017-11-20,474.76998899999995
2017-11-21,481.35998499999994
2017-11-22,478.94000199999994
2017-11-24,479.73999000000003
2017-11-27,481.959991
2017-11-28,493.05999800000006
2017-11-29,500.82000700000003
