Date,REG
2008-02-07,61.41
2008-02-08,59.57
2008-02-11,57.25
2008-02-12,58.869999
2008-02-13,59.389998999999996
2008-02-14,57.59
2008-02-15,57.310001
2008-02-19,56.560001
2008-02-20,57.48
2008-02-21,56.889998999999996
2008-02-22,58.689999
2008-02-25,60.349998
2008-02-26,60.830002
2008-02-27,60.450001
2008-02-28,59.5
2008-02-29,59.349998
2008-03-03,59.91
2008-03-04,58.66
2008-03-05,58.98
2008-03-06,57.040001000000004
2008-03-07,57.189999
2008-03-10,56.689999
2008-03-11,60.02
2008-03-12,59.259997999999996
2008-03-13,59.650002
2008-03-14,58.900002
2008-03-17,59.150002
2008-03-18,62.689999
2008-03-19,63.259997999999996
2008-03-20,65.190002
2008-03-24,66.410004
2008-03-25,66.309998
2008-03-26,65.349998
2008-03-27,64.839996
2008-03-28,64.07
2008-03-31,64.760002
2008-04-01,68.339996
2008-04-02,70.16999799999999
2008-04-03,72.029999
2008-04-04,71.870003
2008-04-07,70.790001
2008-04-08,70.08000200000001
2008-04-09,67.400002
2008-04-10,68.510002
2008-04-11,67.540001
2008-04-14,66.980003
2008-04-15,67.940002
2008-04-16,69.849998
2008-04-17,70.519997
2008-04-18,70.550003
2008-04-21,68.959999
2008-04-22,68.970001
2008-04-23,69.849998
2008-04-24,71.809998
2008-04-25,72.279999
2008-04-28,71.860001
2008-04-29,71.800003
2008-04-30,71.57
2008-05-01,71.949997
2008-05-02,70.91999799999999
2008-05-05,70.900002
2008-05-06,71.370003
2008-05-07,69.050003
2008-05-08,68.209999
2008-05-09,67.660004
2008-05-12,69.019997
2008-05-13,69.25
2008-05-14,69.900002
2008-05-15,70.260002
2008-05-16,70.050003
2008-05-19,68.959999
2008-05-20,67.870003
2008-05-21,66.540001
2008-05-22,66.08000200000001
2008-05-23,65.610001
2008-05-27,66.150002
2008-05-28,66.220001
2008-05-29,67.019997
2008-05-30,66.489998
2008-06-02,65.239998
2008-06-03,66.16999799999999
2008-06-04,66.620003
2008-06-05,68.18
2008-06-06,65.209999
2008-06-09,63.970001
2008-06-10,64.309998
2008-06-11,62.889998999999996
2008-06-12,62.720001
2008-06-13,63.889998999999996
2008-06-16,64.699997
2008-06-17,62.48
2008-06-18,61.689999
2008-06-19,63.419998
2008-06-20,61.32
2008-06-23,59.619999
2008-06-24,60.73
2008-06-25,61.599998
2008-06-26,60.0
2008-06-27,58.959998999999996
2008-06-30,59.119999
2008-07-01,59.57
2008-07-02,57.66
2008-07-03,55.900002
2008-07-07,55.150002
2008-07-08,59.299999
2008-07-09,55.200001
2008-07-10,57.150002
2008-07-11,56.450001
2008-07-14,53.91
2008-07-15,52.869999
2008-07-16,55.959998999999996
2008-07-17,58.200001
2008-07-18,57.459998999999996
2008-07-21,58.330002
2008-07-22,60.220001
2008-07-23,62.150002
2008-07-24,57.290001000000004
2008-07-25,58.220001
2008-07-28,57.200001
2008-07-29,59.189999
2008-07-30,59.450001
2008-07-31,59.5
2008-08-01,58.77
2008-08-04,57.799999
2008-08-05,60.75
2008-08-06,59.990002000000004
2008-08-07,57.639998999999996
2008-08-08,59.77
2008-08-11,61.040001000000004
2008-08-12,60.0
2008-08-13,59.860001000000004
2008-08-14,61.669998
2008-08-15,61.91
2008-08-18,59.860001000000004
2008-08-19,58.5
2008-08-20,58.880001
2008-08-21,58.509997999999996
2008-08-22,61.080002
2008-08-25,58.560001
2008-08-26,59.32
2008-08-27,59.52
2008-08-28,62.529999
2008-08-29,61.970001
2008-09-02,61.93
2008-09-03,62.73
2008-09-04,60.66
2008-09-05,61.669998
2008-09-08,64.870003
2008-09-09,63.150002
2008-09-10,63.470001
2008-09-11,64.059998
2008-09-12,65.480003
2008-09-15,61.73
2008-09-16,65.550003
2008-09-17,62.849998
2008-09-18,70.800003
2008-09-19,70.949997
2008-09-22,63.75
2008-09-23,64.730003
2008-09-24,63.73
2008-09-25,64.559998
2008-09-26,65.949997
2008-09-29,61.950001
2008-09-30,66.690002
2008-10-01,65.07
2008-10-02,59.860001000000004
2008-10-03,55.75
2008-10-06,52.790001000000004
2008-10-07,49.939999
2008-10-08,49.5
2008-10-09,45.07
2008-10-10,50.529999
2008-10-13,52.07
2008-10-14,48.009997999999996
2008-10-15,41.279999
2008-10-16,41.630001
2008-10-17,41.630001
2008-10-20,41.93
2008-10-21,40.799999
2008-10-22,37.09
2008-10-23,35.919998
2008-10-24,32.880001
2008-10-27,30.629998999999998
2008-10-28,35.93
2008-10-29,34.360001000000004
2008-10-30,35.720001
2008-10-31,39.459998999999996
2008-11-03,37.950001
2008-11-04,41.279999
2008-11-05,37.02
2008-11-06,35.029999
2008-11-07,37.68
2008-11-10,33.66
2008-11-11,35.259997999999996
2008-11-12,33.66
2008-11-13,36.509997999999996
2008-11-14,32.709998999999996
2008-11-17,31.1
2008-11-18,31.01
2008-11-19,27.389999
2008-11-20,25.34
2008-11-21,27.030001000000002
2008-11-24,33.0
2008-11-25,32.740002000000004
2008-11-26,35.900002
2008-11-28,35.610001000000004
2008-12-01,27.719998999999998
2008-12-02,32.389998999999996
2008-12-03,34.5
2008-12-04,33.25
2008-12-05,36.349998
2008-12-08,41.450001
2008-12-09,35.75
2008-12-10,39.540001000000004
2008-12-11,32.889998999999996
2008-12-12,37.029999
2008-12-15,36.720001
2008-12-16,41.990002000000004
2008-12-17,44.57
2008-12-18,40.139998999999996
2008-12-19,43.669998
2008-12-22,45.029999
2008-12-23,45.900002
2008-12-24,44.400002
2008-12-26,44.18
2008-12-29,41.830002
2008-12-30,43.639998999999996
2008-12-31,46.700001
2009-01-02,44.060001
2009-01-05,42.459998999999996
2009-01-06,46.540001000000004
2009-01-07,43.950001
2009-01-08,42.540001000000004
2009-01-09,40.310001
2009-01-12,38.0
2009-01-13,40.02
2009-01-14,37.080002
2009-01-15,37.080002
2009-01-16,38.48
2009-01-20,34.25
2009-01-21,37.610001000000004
2009-01-22,36.439999
2009-01-23,37.18
2009-01-26,36.84
2009-01-27,38.110001000000004
2009-01-28,39.919998
2009-01-29,37.02
2009-01-30,35.299999
2009-02-02,35.369999
2009-02-03,35.029999
2009-02-04,33.490002000000004
2009-02-05,32.619999
2009-02-06,34.060001
2009-02-09,34.669998
2009-02-10,31.190001000000002
2009-02-11,32.32
2009-02-12,31.83
2009-02-13,29.27
2009-02-17,27.459999
2009-02-18,28.110001
2009-02-19,27.0
2009-02-20,29.030001000000002
2009-02-23,26.48
2009-02-24,29.360001
2009-02-25,28.76
2009-02-26,27.030001000000002
2009-02-27,26.98
2009-03-02,23.959999
2009-03-03,23.76
2009-03-04,24.389999
2009-03-05,22.530001000000002
2009-03-06,22.02
2009-03-09,22.540001
2009-03-10,26.93
2009-03-11,27.0
2009-03-12,29.450001
2009-03-13,28.07
2009-03-16,25.98
2009-03-17,28.24
2009-03-18,29.49
2009-03-19,28.809998999999998
2009-03-20,24.93
2009-03-23,29.24
2009-03-24,26.459999
2009-03-25,26.99
2009-03-26,27.780001000000002
2009-03-27,26.620001000000002
2009-03-30,24.57
2009-03-31,26.57
2009-04-01,26.549999
2009-04-02,28.99
2009-04-03,31.690001000000002
2009-04-06,32.580002
2009-04-07,31.02
2009-04-08,31.24
2009-04-09,36.689999
2009-04-13,36.389998999999996
2009-04-14,32.900002
2009-04-15,35.860001000000004
2009-04-16,36.98
2009-04-17,38.630001
2009-04-20,34.119999
2009-04-21,36.459998999999996
2009-04-22,36.07
2009-04-23,36.610001000000004
2009-04-24,37.970001
2009-04-27,34.799999
2009-04-28,35.599998
2009-04-29,36.779999
2009-04-30,37.450001
2009-05-01,34.82
2009-05-04,37.830002
2009-05-05,35.549999
2009-05-06,37.189999
2009-05-07,33.869999
2009-05-08,37.459998999999996
2009-05-11,35.709998999999996
2009-05-12,34.869999
2009-05-13,31.33
2009-05-14,32.060001
2009-05-15,30.85
2009-05-18,33.16
2009-05-19,32.450001
2009-05-20,33.040001000000004
2009-05-21,33.450001
2009-05-22,32.93
2009-05-26,34.98
2009-05-27,34.060001
2009-05-28,34.43
2009-05-29,35.630001
2009-06-01,36.959998999999996
2009-06-02,36.630001
2009-06-03,36.119999
2009-06-04,37.369999
2009-06-05,37.209998999999996
2009-06-08,37.099998
2009-06-09,37.290001000000004
2009-06-10,36.240002000000004
2009-06-11,35.5
2009-06-12,36.610001000000004
2009-06-15,34.5
2009-06-16,33.880001
2009-06-17,33.639998999999996
2009-06-18,33.779999
2009-06-19,34.66
2009-06-22,32.91
2009-06-23,32.59
2009-06-24,33.259997999999996
2009-06-25,33.869999
2009-06-26,34.720001
2009-06-29,34.580002
2009-06-30,34.91
2009-07-01,35.369999
2009-07-02,32.950001
2009-07-06,34.16
2009-07-07,32.23
2009-07-08,31.860001
2009-07-09,30.950001
2009-07-10,30.870001000000002
2009-07-13,32.130001
2009-07-14,32.139998999999996
2009-07-15,33.619999
2009-07-16,34.110001000000004
2009-07-17,29.43
2009-07-20,29.49
2009-07-21,28.5
2009-07-22,28.75
2009-07-23,29.450001
2009-07-24,30.389999
2009-07-27,30.76
2009-07-28,30.82
2009-07-29,30.389999
2009-07-30,32.110001000000004
2009-07-31,32.080002
2009-08-03,32.25
2009-08-04,33.599998
2009-08-05,35.029999
2009-08-06,33.470001
2009-08-07,35.150002
2009-08-10,34.310001
2009-08-11,33.310001
2009-08-12,33.119999
2009-08-13,33.549999
2009-08-14,32.970001
2009-08-17,31.48
2009-08-18,31.65
2009-08-19,31.469998999999998
2009-08-20,32.349998
2009-08-21,32.799999
2009-08-24,32.330002
2009-08-25,32.919998
2009-08-26,32.889998999999996
2009-08-27,33.209998999999996
2009-08-28,33.669998
2009-08-31,33.549999
2009-09-01,32.27
2009-09-02,31.120001000000002
2009-09-03,31.629998999999998
2009-09-04,32.07
2009-09-08,33.529999
2009-09-09,35.099998
2009-09-10,36.639998999999996
2009-09-11,37.139998999999996
2009-09-14,37.799999
2009-09-15,38.419998
2009-09-16,39.939999
2009-09-17,40.459998999999996
2009-09-18,41.049999
2009-09-21,39.650002
2009-09-22,40.529999
2009-09-23,38.43
2009-09-24,36.490002000000004
2009-09-25,36.279999
2009-09-28,37.360001000000004
2009-09-29,37.099998
2009-09-30,37.049999
2009-10-01,35.529999
2009-10-02,34.360001000000004
2009-10-05,34.799999
2009-10-06,34.799999
2009-10-07,34.709998999999996
2009-10-08,35.43
2009-10-09,35.560001
2009-10-12,34.900002
2009-10-13,34.200001
2009-10-14,35.720001
2009-10-15,35.799999
2009-10-16,34.84
2009-10-19,35.630001
2009-10-20,35.400002
2009-10-21,35.279999
2009-10-22,36.240002000000004
2009-10-23,36.049999
2009-10-26,35.799999
2009-10-27,35.200001
2009-10-28,33.130001
2009-10-29,34.73
2009-10-30,33.549999
2009-11-02,32.549999
2009-11-03,33.830002
2009-11-04,33.540001000000004
2009-11-05,33.150002
2009-11-06,32.630001
2009-11-09,34.450001
2009-11-10,34.049999
2009-11-11,34.77
2009-11-12,33.93
2009-11-13,34.189999
2009-11-16,33.900002
2009-11-17,33.709998999999996
2009-11-18,33.779999
2009-11-19,32.830002
2009-11-20,32.799999
2009-11-23,33.400002
2009-11-24,32.540001000000004
2009-11-25,32.549999
2009-11-27,31.620001000000002
2009-11-30,33.470001
2009-12-01,33.98
2009-12-02,33.540001000000004
2009-12-03,32.98
2009-12-04,33.509997999999996
2009-12-07,32.400002
2009-12-08,32.290001000000004
2009-12-09,33.09
2009-12-10,33.450001
2009-12-11,34.040001000000004
2009-12-14,34.220001
2009-12-15,33.689999
2009-12-16,33.939999
2009-12-17,33.48
2009-12-18,33.650002
2009-12-21,33.830002
2009-12-22,34.529999
2009-12-23,35.439999
2009-12-24,35.66
2009-12-28,35.82
2009-12-29,35.040001000000004
2009-12-30,35.209998999999996
2009-12-31,35.060001
2010-01-04,34.77
2010-01-05,35.02
2010-01-06,35.07
2010-01-07,35.34
2010-01-08,35.279999
2010-01-11,35.810001
2010-01-12,35.150002
2010-01-13,36.169998
2010-01-14,36.0
2010-01-15,36.43
2010-01-19,37.630001
2010-01-20,36.709998999999996
2010-01-21,35.790001000000004
2010-01-22,34.790001000000004
2010-01-25,34.299999
2010-01-26,34.169998
2010-01-27,34.240002000000004
2010-01-28,33.740002000000004
2010-01-29,33.490002000000004
2010-02-01,34.279999
2010-02-02,34.310001
2010-02-03,33.669998
2010-02-04,32.650002
2010-02-05,33.849998
2010-02-08,33.169998
2010-02-09,32.560001
2010-02-10,32.540001000000004
2010-02-11,32.66
2010-02-12,32.599998
2010-02-16,33.639998999999996
2010-02-17,33.68
2010-02-18,34.18
2010-02-19,34.290001000000004
2010-02-22,33.919998
2010-02-23,33.529999
2010-02-24,34.23
2010-02-25,34.400002
2010-02-26,34.669998
2010-03-01,35.32
2010-03-02,35.369999
2010-03-03,35.310001
2010-03-04,35.450001
2010-03-05,36.389998999999996
2010-03-08,36.779999
2010-03-09,37.040001000000004
2010-03-10,36.810001
2010-03-11,36.889998999999996
2010-03-12,37.57
2010-03-15,37.41
2010-03-16,38.669998
2010-03-17,39.369999
2010-03-18,38.990002000000004
2010-03-19,38.32
2010-03-22,38.889998999999996
2010-03-23,38.77
2010-03-24,38.779999
2010-03-25,39.049999
2010-03-26,38.599998
2010-03-29,38.299999
2010-03-30,37.880001
2010-03-31,37.470001
2010-04-01,37.459998999999996
2010-04-05,38.220001
2010-04-06,39.049999
2010-04-07,38.119999
2010-04-08,37.939999
2010-04-09,38.299999
2010-04-12,37.84
2010-04-13,39.52
2010-04-14,39.490002000000004
2010-04-15,39.07
2010-04-16,38.380001
2010-04-19,38.110001000000004
2010-04-20,38.549999
2010-04-21,39.450001
2010-04-22,39.860001000000004
2010-04-23,40.389998999999996
2010-04-26,40.619999
2010-04-27,39.41
2010-04-28,39.529999
2010-04-29,41.950001
2010-04-30,41.049999
2010-05-03,41.959998999999996
2010-05-04,40.23
2010-05-05,39.669998
2010-05-06,39.650002
2010-05-07,38.939999
2010-05-10,41.75
2010-05-11,41.380001
2010-05-12,41.610001000000004
2010-05-13,40.139998999999996
2010-05-14,38.369999
2010-05-17,37.970001
2010-05-18,37.07
2010-05-19,36.84
2010-05-20,35.360001000000004
2010-05-21,36.630001
2010-05-24,35.860001000000004
2010-05-25,35.82
2010-05-26,35.27
2010-05-27,37.110001000000004
2010-05-28,36.75
2010-06-01,36.310001
2010-06-02,36.689999
2010-06-03,36.220001
2010-06-04,34.040001000000004
2010-06-07,34.009997999999996
2010-06-08,35.080002
2010-06-09,34.98
2010-06-10,36.66
2010-06-11,37.5
2010-06-14,37.560001
2010-06-15,38.639998999999996
2010-06-16,38.34
2010-06-17,38.240002000000004
2010-06-18,38.060001
2010-06-21,38.150002
2010-06-22,36.669998
2010-06-23,36.790001000000004
2010-06-24,35.75
2010-06-25,36.830002
2010-06-28,36.169998
2010-06-29,34.799999
2010-06-30,34.400002
2010-07-01,34.200001
2010-07-02,33.25
2010-07-06,32.25
2010-07-07,33.799999
2010-07-08,34.049999
2010-07-09,34.610001000000004
2010-07-12,34.689999
2010-07-13,35.5
2010-07-14,35.310001
2010-07-15,34.799999
2010-07-16,33.599998
2010-07-19,34.189999
2010-07-20,34.5
2010-07-21,33.799999
2010-07-22,35.57
2010-07-23,36.209998999999996
2010-07-26,37.540001000000004
2010-07-27,37.740002000000004
2010-07-28,37.27
2010-07-29,37.400002
2010-07-30,37.740002000000004
2010-08-02,39.52
2010-08-03,38.950001
2010-08-04,39.389998999999996
2010-08-05,39.529999
2010-08-06,39.560001
2010-08-09,40.110001000000004
2010-08-10,39.720001
2010-08-11,38.240002000000004
2010-08-12,37.369999
2010-08-13,36.959998999999996
2010-08-16,36.619999
2010-08-17,37.439999
2010-08-18,37.77
2010-08-19,36.5
2010-08-20,36.380001
2010-08-23,36.200001
2010-08-24,35.990002000000004
2010-08-25,36.619999
2010-08-26,36.139998999999996
2010-08-27,36.689999
2010-08-30,36.27
2010-08-31,36.459998999999996
2010-09-01,37.860001000000004
2010-09-02,38.82
2010-09-03,39.34
2010-09-07,39.009997999999996
2010-09-08,39.240002000000004
2010-09-09,39.310001
2010-09-10,39.560001
2010-09-13,40.240002000000004
2010-09-14,39.830002
2010-09-15,39.700001
2010-09-16,39.400002
2010-09-17,39.279999
2010-09-20,39.939999
2010-09-21,39.299999
2010-09-22,39.23
2010-09-23,38.139998999999996
2010-09-24,39.310001
2010-09-27,38.380001
2010-09-28,39.200001
2010-09-29,38.810001
2010-09-30,39.470001
2010-10-01,39.599998
2010-10-04,40.599998
2010-10-05,41.209998999999996
2010-10-06,41.209998999999996
2010-10-07,41.23
2010-10-08,41.220001
2010-10-11,41.310001
2010-10-12,41.459998999999996
2010-10-13,42.18
2010-10-14,41.919998
2010-10-15,41.93
2010-10-18,42.18
2010-10-19,41.939999
2010-10-20,42.740002000000004
2010-10-21,42.759997999999996
2010-10-22,42.93
2010-10-25,42.790001000000004
2010-10-26,42.470001
2010-10-27,42.25
2010-10-28,42.369999
2010-10-29,42.18
2010-11-01,42.77
2010-11-02,43.599998
2010-11-03,43.5
2010-11-04,43.689999
2010-11-05,44.799999
2010-11-08,44.470001
2010-11-09,42.59
2010-11-10,43.27
2010-11-11,43.080002
2010-11-12,42.07
2010-11-15,41.57
2010-11-16,40.189999
2010-11-17,40.799999
2010-11-18,41.09
2010-11-19,41.360001000000004
2010-11-22,41.029999
2010-11-23,40.700001
2010-11-24,41.66
2010-11-26,41.419998
2010-11-29,41.41
2010-11-30,40.720001
2010-12-01,41.049999
2010-12-02,41.75
2010-12-03,41.549999
2010-12-06,41.950001
2010-12-07,42.509997999999996
2010-12-08,41.919998
2010-12-09,41.34
2010-12-10,41.450001
2010-12-13,41.16
2010-12-14,40.549999
2010-12-15,40.169998
2010-12-16,40.209998999999996
2010-12-17,40.73
2010-12-20,41.09
2010-12-21,41.27
2010-12-22,41.650002
2010-12-23,41.169998
2010-12-27,41.619999
2010-12-28,41.830002
2010-12-29,41.950001
2010-12-30,42.150002
2010-12-31,42.240002000000004
2011-01-03,43.040001000000004
2011-01-04,41.93
2011-01-05,42.150002
2011-01-06,41.950001
2011-01-07,41.529999
2011-01-10,41.529999
2011-01-11,41.580002
2011-01-12,41.73
2011-01-13,41.349998
2011-01-14,41.41
2011-01-18,41.98
2011-01-19,41.459998999999996
2011-01-20,41.619999
2011-01-21,41.380001
2011-01-24,41.790001000000004
2011-01-25,42.34
2011-01-26,42.099998
2011-01-27,43.09
2011-01-28,42.73
2011-01-31,43.110001000000004
2011-02-01,43.560001
2011-02-02,43.279999
2011-02-03,42.700001
2011-02-04,42.0
2011-02-07,42.290001000000004
2011-02-08,42.299999
2011-02-09,42.290001000000004
2011-02-10,43.169998
2011-02-11,43.09
2011-02-14,42.810001
2011-02-15,43.200001
2011-02-16,43.619999
2011-02-17,43.689999
2011-02-18,43.900002
2011-02-22,43.900002
2011-02-23,43.779999
2011-02-24,43.310001
2011-02-25,44.349998
2011-02-28,45.25
2011-03-01,43.790001000000004
2011-03-02,43.23
2011-03-03,43.869999
2011-03-04,43.490002000000004
2011-03-07,43.389998999999996
2011-03-08,44.299999
2011-03-09,44.18
2011-03-10,43.669998
2011-03-11,44.099998
2011-03-14,43.389998999999996
2011-03-15,42.880001
2011-03-16,41.970001
2011-03-17,42.5
2011-03-18,42.700001
2011-03-21,42.860001000000004
2011-03-22,42.439999
2011-03-23,41.34
2011-03-24,41.560001
2011-03-25,42.110001000000004
2011-03-28,42.189999
2011-03-29,42.189999
2011-03-30,43.189999
2011-03-31,43.48
2011-04-01,43.599998
2011-04-04,43.759997999999996
2011-04-05,43.580002
2011-04-06,43.82
2011-04-07,42.889998999999996
2011-04-08,42.549999
2011-04-11,42.490002000000004
2011-04-12,41.900002
2011-04-13,42.0
2011-04-14,42.830002
2011-04-15,43.209998999999996
2011-04-18,42.970001
2011-04-19,43.66
2011-04-20,44.599998
2011-04-21,44.650002
2011-04-25,45.0
2011-04-26,45.5
2011-04-27,46.049999
2011-04-28,46.849998
2011-04-29,47.060001
2011-05-02,47.080002
2011-05-03,46.900002
2011-05-04,46.77
2011-05-05,45.860001000000004
2011-05-06,45.43
2011-05-09,45.330002
2011-05-10,45.959998999999996
2011-05-11,45.360001000000004
2011-05-12,45.48
2011-05-13,45.259997999999996
2011-05-16,45.07
2011-05-17,45.16
2011-05-18,46.040001000000004
2011-05-19,46.060001
2011-05-20,45.080002
2011-05-23,44.740002000000004
2011-05-24,44.93
2011-05-25,45.360001000000004
2011-05-26,45.77
2011-05-27,46.0
2011-05-31,46.310001
2011-06-01,44.439999
2011-06-02,44.099998
2011-06-03,44.09
2011-06-06,43.439999
2011-06-07,43.860001000000004
2011-06-08,43.5
2011-06-09,42.810001
2011-06-10,41.619999
2011-06-13,41.689999
2011-06-14,42.0
2011-06-15,41.439999
2011-06-16,41.779999
2011-06-17,42.490002000000004
2011-06-20,42.93
2011-06-21,43.259997999999996
2011-06-22,43.41
2011-06-23,42.68
2011-06-24,42.650002
2011-06-27,42.830002
2011-06-28,43.200001
2011-06-29,44.0
2011-06-30,43.970001
2011-07-01,44.990002000000004
2011-07-05,45.509997999999996
2011-07-06,46.09
2011-07-07,46.75
2011-07-08,46.98
2011-07-11,46.490002000000004
2011-07-12,46.889998999999996
2011-07-13,46.540001000000004
2011-07-14,46.220001
2011-07-15,46.549999
2011-07-18,46.32
2011-07-19,47.290001000000004
2011-07-20,47.32
2011-07-21,46.970001
2011-07-22,47.200001
2011-07-25,46.630001
2011-07-26,46.759997999999996
2011-07-27,45.130001
2011-07-28,45.0
2011-07-29,44.919998
2011-08-01,44.41
2011-08-02,42.240002000000004
2011-08-03,41.68
2011-08-04,38.349998
2011-08-05,37.630001
2011-08-08,34.110001000000004
2011-08-09,37.02
2011-08-10,36.400002
2011-08-11,38.869999
2011-08-12,38.919998
2011-08-15,39.779999
2011-08-16,39.900002
2011-08-17,40.529999
2011-08-18,38.959998999999996
2011-08-19,38.59
2011-08-22,38.689999
2011-08-23,39.720001
2011-08-24,40.48
2011-08-25,39.669998
2011-08-26,40.040001000000004
2011-08-29,41.740002000000004
2011-08-30,41.75
2011-08-31,41.259997999999996
2011-09-01,40.27
2011-09-02,39.099998
2011-09-06,38.599998
2011-09-07,39.93
2011-09-08,39.200001
2011-09-09,37.540001000000004
2011-09-12,37.689999
2011-09-13,37.880001
2011-09-14,38.130001
2011-09-15,38.720001
2011-09-16,39.5
2011-09-19,38.450001
2011-09-20,38.080002
2011-09-21,35.990002000000004
2011-09-22,34.869999
2011-09-23,35.209998999999996
2011-09-26,35.91
2011-09-27,36.700001
2011-09-28,35.779999
2011-09-29,36.630001
2011-09-30,35.330002
2011-10-03,33.369999
2011-10-04,34.91
2011-10-05,34.400002
2011-10-06,35.689999
2011-10-07,34.459998999999996
2011-10-10,36.029999
2011-10-11,34.970001
2011-10-12,35.970001
2011-10-13,35.330002
2011-10-14,35.880001
2011-10-17,34.830002
2011-10-18,36.48
2011-10-19,35.830002
2011-10-20,36.52
2011-10-21,37.73
2011-10-24,38.889998999999996
2011-10-25,38.82
2011-10-26,38.790001000000004
2011-10-27,40.790001000000004
2011-10-28,41.299999
2011-10-31,40.959998999999996
2011-11-01,38.700001
2011-11-02,39.529999
2011-11-03,40.009997999999996
2011-11-04,39.669998
2011-11-07,39.32
2011-11-08,39.639998999999996
2011-11-09,37.490002000000004
2011-11-10,37.450001
2011-11-11,38.200001
2011-11-14,37.049999
2011-11-15,37.66
2011-11-16,37.349998
2011-11-17,36.709998999999996
2011-11-18,37.02
2011-11-21,35.830002
2011-11-22,35.720001
2011-11-23,34.459998999999996
2011-11-25,34.599998
2011-11-28,35.68
2011-11-29,35.669998
2011-11-30,37.16
2011-12-01,36.689999
2011-12-02,37.0
2011-12-05,37.32
2011-12-06,37.240002000000004
2011-12-07,38.130001
2011-12-08,36.27
2011-12-09,36.630001
2011-12-12,35.709998999999996
2011-12-13,35.5
2011-12-14,35.290001000000004
2011-12-15,35.650002
2011-12-16,36.18
2011-12-19,35.98
2011-12-20,37.049999
2011-12-21,36.950001
2011-12-22,37.740002000000004
2011-12-23,37.669998
2011-12-27,37.75
2011-12-28,37.310001
2011-12-29,37.759997999999996
2011-12-30,37.619999
2012-01-03,37.560001
2012-01-04,36.689999
2012-01-05,36.880001
2012-01-06,37.049999
2012-01-09,37.189999
2012-01-10,37.860001000000004
2012-01-11,38.66
2012-01-12,39.25
2012-01-13,39.119999
2012-01-17,39.32
2012-01-18,40.02
2012-01-19,40.259997999999996
2012-01-20,40.330002
2012-01-23,40.09
2012-01-24,40.5
2012-01-25,40.869999
2012-01-26,41.419998
2012-01-27,41.57
2012-01-30,41.509997999999996
2012-01-31,41.32
2012-02-01,41.200001
2012-02-02,42.18
2012-02-03,43.360001000000004
2012-02-06,43.490002000000004
2012-02-07,42.990002000000004
2012-02-08,43.189999
2012-02-09,42.82
2012-02-10,42.509997999999996
2012-02-13,42.84
2012-02-14,42.509997999999996
2012-02-15,42.639998999999996
2012-02-16,43.09
2012-02-17,43.25
2012-02-21,42.66
2012-02-22,42.209998999999996
2012-02-23,42.950001
2012-02-24,42.98
2012-02-27,42.779999
2012-02-28,42.560001
2012-02-29,42.790001000000004
2012-03-01,43.130001
2012-03-02,42.849998
2012-03-05,43.07
2012-03-06,42.439999
2012-03-07,42.619999
2012-03-08,42.07
2012-03-09,41.919998
2012-03-12,41.919998
2012-03-13,43.060001
2012-03-14,43.25
2012-03-15,43.639998999999996
2012-03-16,44.25
2012-03-19,44.630001
2012-03-20,44.619999
2012-03-21,44.509997999999996
2012-03-22,44.23
2012-03-23,44.25
2012-03-26,44.540001000000004
2012-03-27,44.43
2012-03-28,44.400002
2012-03-29,44.380001
2012-03-30,44.48
2012-04-02,44.509997999999996
2012-04-03,44.349998
2012-04-04,44.139998999999996
2012-04-05,43.68
2012-04-09,43.380001
2012-04-10,42.130001
2012-04-11,42.689999
2012-04-12,43.130001
2012-04-13,42.700001
2012-04-16,43.5
2012-04-17,44.23
2012-04-18,43.450001
2012-04-19,43.150002
2012-04-20,43.759997999999996
2012-04-23,43.369999
2012-04-24,43.93
2012-04-25,44.66
2012-04-26,44.57
2012-04-27,44.93
2012-04-30,44.959998999999996
2012-05-01,45.619999
2012-05-02,45.509997999999996
2012-05-03,46.82
2012-05-04,47.029999
2012-05-07,47.110001000000004
2012-05-08,47.459998999999996
2012-05-09,47.389998999999996
2012-05-10,47.310001
2012-05-11,47.830002
2012-05-14,46.75
2012-05-15,46.150002
2012-05-16,45.290001000000004
2012-05-17,43.849998
2012-05-18,42.950001
2012-05-21,44.07
2012-05-22,44.290001000000004
2012-05-23,44.110001000000004
2012-05-24,44.189999
2012-05-25,43.82
2012-05-29,44.349998
2012-05-30,43.34
2012-05-31,43.810001
2012-06-01,42.139998999999996
2012-06-04,42.23
2012-06-05,43.189999
2012-06-06,44.209998999999996
2012-06-07,43.889998999999996
2012-06-08,44.740002000000004
2012-06-11,43.689999
2012-06-12,44.470001
2012-06-13,44.27
2012-06-14,44.970001
2012-06-15,45.779999
2012-06-18,46.34
2012-06-19,46.169998
2012-06-20,46.360001000000004
2012-06-21,46.0
2012-06-22,46.43
2012-06-25,45.810001
2012-06-26,45.84
2012-06-27,45.599998
2012-06-28,46.52
2012-06-29,47.57
2012-07-02,47.810001
2012-07-03,47.75
2012-07-05,47.700001
2012-07-06,47.5
2012-07-09,47.669998
2012-07-10,47.169998
2012-07-11,47.330002
2012-07-12,47.34
2012-07-13,47.75
2012-07-16,47.990002000000004
2012-07-17,48.360001000000004
2012-07-18,48.110001000000004
2012-07-19,47.669998
2012-07-20,47.349998
2012-07-23,46.830002
2012-07-24,46.150002
2012-07-25,46.189999
2012-07-26,46.610001000000004
2012-07-27,47.310001
2012-07-30,47.759997999999996
2012-07-31,47.849998
