Date,LNC
2011-11-11,20.219998999999998
2011-11-14,19.809998999999998
2011-11-15,19.93
2011-11-16,20.049999
2011-11-17,19.309998999999998
2011-11-18,19.450001
2011-11-21,18.860001
2011-11-22,18.49
2011-11-23,17.629998999999998
2011-11-25,17.58
2011-11-28,18.52
2011-11-29,18.49
2011-11-30,20.18
2011-12-01,20.209999
2011-12-02,20.059998999999998
2011-12-05,20.42
2011-12-06,20.790001
2011-12-07,20.709999
2011-12-08,19.639999
2011-12-09,20.040001
2011-12-12,19.16
2011-12-13,18.6
2011-12-14,18.459999
2011-12-15,18.700001
2011-12-16,18.51
2011-12-19,17.84
2011-12-20,18.6
2011-12-21,18.700001
2011-12-22,19.129998999999998
2011-12-23,19.719998999999998
2011-12-27,19.379998999999998
2011-12-28,19.059998999999998
2011-12-29,19.469998999999998
2011-12-30,19.42
2012-01-03,20.219998999999998
2012-01-04,19.93
2012-01-05,20.200001
2012-01-06,20.059998999999998
2012-01-09,20.209999
2012-01-10,21.190001000000002
2012-01-11,21.68
2012-01-12,21.57
2012-01-13,21.07
2012-01-17,21.309998999999998
2012-01-18,22.139999
2012-01-19,22.280001000000002
2012-01-20,22.5
2012-01-23,22.700001
2012-01-24,22.860001
2012-01-25,21.940001000000002
2012-01-26,20.690001000000002
2012-01-27,20.98
2012-01-30,21.41
2012-01-31,21.540001
2012-02-01,22.120001000000002
2012-02-02,22.67
2012-02-03,23.84
2012-02-06,23.65
2012-02-07,23.82
2012-02-08,24.389999
2012-02-09,24.379998999999998
2012-02-10,24.17
2012-02-13,24.77
2012-02-14,24.0
2012-02-15,24.32
2012-02-16,25.559998999999998
2012-02-17,25.559998999999998
2012-02-21,25.790001
2012-02-22,24.99
2012-02-23,25.18
2012-02-24,25.08
2012-02-27,25.120001000000002
2012-02-28,25.110001
2012-02-29,24.84
2012-03-01,25.68
2012-03-02,24.969998999999998
2012-03-05,24.700001
2012-03-06,23.950001
2012-03-07,24.25
2012-03-08,24.209999
2012-03-09,24.700001
2012-03-12,24.52
2012-03-13,25.6
2012-03-14,26.120001000000002
2012-03-15,27.290001
2012-03-16,26.77
2012-03-19,27.07
2012-03-20,26.860001
2012-03-21,26.67
2012-03-22,26.040001
2012-03-23,26.450001
2012-03-26,27.059998999999998
2012-03-27,27.040001
2012-03-28,26.610001
2012-03-29,25.75
2012-03-30,26.360001
2012-04-02,26.559998999999998
2012-04-03,26.23
2012-04-04,25.629998999999998
2012-04-05,25.549999
2012-04-09,24.48
2012-04-10,23.57
2012-04-11,23.790001
2012-04-12,24.700001
2012-04-13,24.15
2012-04-16,24.18
2012-04-17,24.67
2012-04-18,24.190001000000002
2012-04-19,23.9
2012-04-20,23.66
2012-04-23,23.860001
2012-04-24,23.950001
2012-04-25,24.629998999999998
2012-04-26,24.639999
2012-04-27,24.67
2012-04-30,24.77
2012-05-01,24.92
2012-05-02,24.58
2012-05-03,23.74
2012-05-04,23.110001
2012-05-07,23.360001
2012-05-08,23.360001
2012-05-09,22.889999
2012-05-10,23.49
2012-05-11,23.58
2012-05-14,22.73
2012-05-15,22.200001
2012-05-16,21.48
2012-05-17,20.860001
2012-05-18,20.559998999999998
2012-05-21,21.200001
2012-05-22,21.559998999999998
2012-05-23,21.23
2012-05-24,21.309998999999998
2012-05-25,21.27
2012-05-29,21.73
2012-05-30,20.799999
2012-05-31,20.67
2012-06-01,19.4
2012-06-04,19.34
2012-06-05,19.73
2012-06-06,20.889999
2012-06-07,20.780001000000002
2012-06-08,20.98
2012-06-11,20.32
2012-06-12,20.98
2012-06-13,20.74
2012-06-14,21.209999
2012-06-15,21.23
2012-06-18,20.92
2012-06-19,21.719998999999998
2012-06-20,21.4
2012-06-21,20.639999
2012-06-22,20.809998999999998
2012-06-25,20.049999
2012-06-26,20.6
2012-06-27,21.049999
2012-06-28,20.93
2012-06-29,21.870001000000002
2012-07-02,21.42
2012-07-03,21.73
2012-07-05,21.26
2012-07-06,20.77
2012-07-09,20.629998999999998
2012-07-10,20.309998999999998
2012-07-11,20.690001000000002
2012-07-12,20.299999
2012-07-13,20.879998999999998
2012-07-16,20.5
2012-07-17,20.73
2012-07-18,20.9
2012-07-19,20.9
2012-07-20,20.08
2012-07-23,19.790001
2012-07-24,19.360001
2012-07-25,19.290001
2012-07-26,19.610001
2012-07-27,20.32
2012-07-30,20.200001
2012-07-31,20.049999
2012-08-01,19.84
2012-08-02,21.34
2012-08-03,22.030001000000002
2012-08-06,22.299999
2012-08-07,22.610001
2012-08-08,22.700001
2012-08-09,23.23
2012-08-10,22.940001000000002
2012-08-13,22.950001
2012-08-14,23.59
2012-08-15,23.6
2012-08-16,24.0
2012-08-17,23.889999
2012-08-20,23.870001000000002
2012-08-21,24.02
2012-08-22,23.83
2012-08-23,23.530001000000002
2012-08-24,23.780001000000002
2012-08-27,23.450001
2012-08-28,23.309998999999998
2012-08-29,23.299999
2012-08-30,23.26
2012-08-31,23.219998999999998
2012-09-04,23.309998999999998
2012-09-05,23.17
2012-09-06,24.16
2012-09-07,24.379998999999998
2012-09-10,24.32
2012-09-11,24.43
2012-09-12,24.67
2012-09-13,25.360001
2012-09-14,25.799999
2012-09-17,25.450001
2012-09-18,25.309998999999998
2012-09-19,25.25
2012-09-20,25.0
2012-09-21,24.799999
2012-09-24,24.790001
2012-09-25,24.26
2012-09-26,23.77
2012-09-27,24.129998999999998
2012-09-28,24.190001000000002
2012-10-01,24.0
2012-10-02,24.32
2012-10-03,24.139999
2012-10-04,24.639999
2012-10-05,24.389999
2012-10-08,24.469998999999998
2012-10-09,24.209999
2012-10-10,24.030001000000002
2012-10-11,24.27
2012-10-12,23.76
2012-10-15,24.0
2012-10-16,24.85
2012-10-17,25.629998999999998
2012-10-18,25.74
2012-10-19,25.33
2012-10-22,25.34
2012-10-23,24.77
2012-10-24,24.709999
2012-10-25,25.09
2012-10-26,24.68
2012-10-31,24.790001
2012-11-01,25.43
2012-11-02,25.200001
2012-11-05,25.34
2012-11-06,25.809998999999998
2012-11-07,23.790001
2012-11-08,23.280001000000002
2012-11-09,23.57
2012-11-12,23.440001000000002
2012-11-13,23.26
2012-11-14,23.15
2012-11-15,23.309998999999998
2012-11-16,23.799999
2012-11-19,24.200001
2012-11-20,24.139999
2012-11-21,24.24
2012-11-23,24.610001
2012-11-26,24.620001000000002
2012-11-27,24.32
2012-11-28,24.48
2012-11-29,24.629998999999998
2012-11-30,24.700001
2012-12-03,25.07
2012-12-04,25.26
2012-12-05,25.58
2012-12-06,25.52
2012-12-07,25.780001000000002
2012-12-10,25.74
2012-12-11,25.75
2012-12-12,25.77
2012-12-13,25.35
2012-12-14,25.290001
2012-12-17,26.0
2012-12-18,26.450001
2012-12-19,25.940001000000002
2012-12-20,26.450001
2012-12-21,25.9
2012-12-24,25.85
2012-12-26,25.73
2012-12-27,25.440001000000002
2012-12-28,25.23
2012-12-31,25.9
2013-01-02,27.41
2013-01-03,27.9
2013-01-04,28.110001
2013-01-07,27.799999
2013-01-08,27.370001000000002
2013-01-09,27.4
2013-01-10,27.84
2013-01-11,27.84
2013-01-14,27.57
2013-01-15,27.360001
2013-01-16,27.34
2013-01-17,27.98
2013-01-18,27.73
2013-01-22,28.370001000000002
2013-01-23,28.190001000000002
2013-01-24,28.26
2013-01-25,29.110001
2013-01-28,29.120001000000002
2013-01-29,29.26
2013-01-30,28.950001
2013-01-31,28.98
2013-02-01,29.5
2013-02-04,28.879998999999998
2013-02-05,29.42
2013-02-06,29.5
2013-02-07,29.18
2013-02-08,29.43
2013-02-11,29.530001000000002
2013-02-12,29.889999
2013-02-13,30.16
2013-02-14,30.450001
2013-02-15,30.33
2013-02-19,30.75
2013-02-20,29.620001000000002
2013-02-21,29.219998999999998
2013-02-22,29.73
2013-02-25,28.33
2013-02-26,28.49
2013-02-27,29.290001
2013-02-28,29.540001
2013-03-01,29.799999
2013-03-04,30.209999
2013-03-05,30.879998999999998
2013-03-06,31.299999
2013-03-07,31.629998999999998
2013-03-08,33.0
2013-03-11,33.139998999999996
2013-03-12,33.0
2013-03-13,33.240002000000004
2013-03-14,33.470001
2013-03-15,33.439999
2013-03-18,32.830002
2013-03-19,32.349998
2013-03-20,32.849998
2013-03-21,32.369999
2013-03-22,32.669998
2013-03-25,32.27
2013-03-26,32.599998
2013-03-27,32.450001
2013-03-28,32.610001000000004
2013-04-01,32.240002000000004
2013-04-02,32.599998
2013-04-03,31.85
2013-04-04,31.530001000000002
2013-04-05,30.870001000000002
2013-04-08,31.209999
2013-04-09,31.9
2013-04-10,33.099998
2013-04-11,33.310001
2013-04-12,32.880001
2013-04-15,31.610001
2013-04-16,32.619999
2013-04-17,31.41
2013-04-18,30.860001
2013-04-19,31.219998999999998
2013-04-22,31.49
2013-04-23,32.369999
2013-04-24,33.310001
2013-04-25,33.66
2013-04-26,33.27
2013-04-29,33.639998999999996
2013-04-30,34.009997999999996
2013-05-01,33.32
2013-05-02,31.98
2013-05-03,32.959998999999996
2013-05-06,33.889998999999996
2013-05-07,34.240002000000004
2013-05-08,34.650002
2013-05-09,34.299999
2013-05-10,34.860001000000004
2013-05-13,35.029999
2013-05-14,35.720001
2013-05-15,35.639998999999996
2013-05-16,34.709998999999996
2013-05-17,35.25
2013-05-20,35.32
2013-05-21,35.240002000000004
2013-05-22,34.900002
2013-05-23,34.799999
2013-05-24,34.48
2013-05-28,35.240002000000004
2013-05-29,35.529999
2013-05-30,36.360001000000004
2013-05-31,35.66
2013-06-03,35.299999
2013-06-04,34.799999
2013-06-05,33.880001
2013-06-06,34.650002
2013-06-07,35.889998999999996
2013-06-10,36.240002000000004
2013-06-11,35.369999
2013-06-12,34.759997999999996
2013-06-13,35.419998
2013-06-14,34.529999
2013-06-17,35.220001
2013-06-18,35.869999
2013-06-19,35.540001000000004
2013-06-20,35.48
2013-06-21,35.419998
2013-06-24,34.599998
2013-06-25,35.540001000000004
2013-06-26,35.950001
2013-06-27,36.439999
2013-06-28,36.470001
2013-07-01,37.360001000000004
2013-07-02,37.400002
2013-07-03,36.98
2013-07-05,38.98
2013-07-08,38.68
2013-07-09,39.439999
2013-07-10,39.990002000000004
2013-07-11,39.650002
2013-07-12,39.560001
2013-07-15,39.950001
2013-07-16,40.119999
2013-07-17,39.860001000000004
2013-07-18,41.470001
2013-07-19,40.889998999999996
2013-07-22,41.43
2013-07-23,41.549999
2013-07-24,41.32
2013-07-25,41.360001000000004
2013-07-26,41.549999
2013-07-29,41.419998
2013-07-30,41.18
2013-07-31,41.669998
2013-08-01,44.439999
2013-08-02,44.240002000000004
2013-08-05,43.869999
2013-08-06,43.400002
2013-08-07,43.27
2013-08-08,43.389998999999996
2013-08-09,43.310001
2013-08-12,42.810001
2013-08-13,43.150002
2013-08-14,42.950001
2013-08-15,42.630001
2013-08-16,43.549999
2013-08-19,42.75
2013-08-20,43.139998999999996
2013-08-21,43.220001
2013-08-22,44.450001
2013-08-23,44.189999
2013-08-26,44.09
2013-08-27,42.330002
2013-08-28,42.169998
2013-08-29,42.48
2013-08-30,42.040001000000004
2013-09-03,42.619999
2013-09-04,43.82
2013-09-05,43.849998
2013-09-06,43.73
2013-09-09,44.23
2013-09-10,44.98
2013-09-11,45.139998999999996
2013-09-12,44.279999
2013-09-13,44.43
2013-09-16,44.650002
2013-09-17,44.93
2013-09-18,43.82
2013-09-19,42.209998999999996
2013-09-20,42.25
2013-09-23,41.880001
2013-09-24,42.02
2013-09-25,42.380001
2013-09-26,42.599998
2013-09-27,42.150002
2013-09-30,41.990002000000004
2013-10-01,42.650002
2013-10-02,42.310001
2013-10-03,41.959998999999996
2013-10-04,43.099998
2013-10-07,42.400002
2013-10-08,41.709998999999996
2013-10-09,41.580002
2013-10-10,43.32
2013-10-11,43.799999
2013-10-14,43.939999
2013-10-15,43.77
2013-10-16,44.599998
2013-10-17,44.610001000000004
2013-10-18,45.459998999999996
2013-10-21,45.119999
2013-10-22,44.91
2013-10-23,43.790001000000004
2013-10-24,44.439999
2013-10-25,44.66
2013-10-28,44.32
2013-10-29,45.470001
2013-10-30,45.259997999999996
2013-10-31,45.41
2013-11-01,45.599998
2013-11-04,46.16
2013-11-05,46.66
2013-11-06,47.0
2013-11-07,46.139998999999996
2013-11-08,48.759997999999996
2013-11-11,48.639998999999996
2013-11-12,48.740002000000004
2013-11-13,49.189999
2013-11-14,49.990002000000004
2013-11-15,50.0
2013-11-18,50.209998999999996
2013-11-19,49.75
2013-11-20,49.540001000000004
2013-11-21,50.349998
2013-11-22,50.48
2013-11-25,50.689999
2013-11-26,50.939999
2013-11-27,51.540001000000004
2013-11-29,51.330002
2013-12-02,51.720001
2013-12-03,50.689999
2013-12-04,51.099998
2013-12-05,50.650002
2013-12-06,51.43
2013-12-09,51.700001
2013-12-10,51.09
2013-12-11,50.41
2013-12-12,50.580002
2013-12-13,50.939999
2013-12-16,51.009997999999996
2013-12-17,50.080002
2013-12-18,51.310001
2013-12-19,51.310001
2013-12-20,51.360001000000004
2013-12-23,51.549999
2013-12-24,51.830002
2013-12-26,51.950001
2013-12-27,51.650002
2013-12-30,51.32
2013-12-31,51.619999
2014-01-02,50.529999
2014-01-03,50.799999
2014-01-06,51.169998
2014-01-07,51.52
2014-01-08,51.959998999999996
2014-01-09,52.360001000000004
2014-01-10,52.130001
2014-01-13,51.060001
2014-01-14,51.68
2014-01-15,52.5
2014-01-16,51.740002000000004
2014-01-17,51.59
2014-01-21,51.349998
2014-01-22,51.57
2014-01-23,49.939999
2014-01-24,47.869999
2014-01-27,47.200001
2014-01-28,47.82
2014-01-29,46.869999
2014-01-30,48.0
2014-01-31,48.029999
2014-02-03,45.779999
2014-02-04,46.860001000000004
2014-02-05,47.110001000000004
2014-02-06,48.09
2014-02-07,49.279999
2014-02-10,48.549999
2014-02-11,49.189999
2014-02-12,49.41
2014-02-13,49.57
2014-02-14,49.18
2014-02-18,50.009997999999996
2014-02-19,49.599998
2014-02-20,49.810001
2014-02-21,49.950001
2014-02-24,50.77
2014-02-25,50.130001
2014-02-26,49.700001
2014-02-27,49.650002
2014-02-28,50.130001
2014-03-03,49.790001000000004
2014-03-04,51.09
2014-03-05,51.139998999999996
2014-03-06,51.93
2014-03-07,52.919998
2014-03-10,52.200001
2014-03-11,51.990002000000004
2014-03-12,51.790001000000004
2014-03-13,50.889998999999996
2014-03-14,50.41
2014-03-17,50.41
2014-03-18,50.5
2014-03-19,51.299999
2014-03-20,52.150002
2014-03-21,52.0
2014-03-24,51.990002000000004
2014-03-25,51.77
2014-03-26,51.02
2014-03-27,49.75
2014-03-28,49.91
2014-03-31,50.669998
2014-04-01,50.900002
2014-04-02,51.57
2014-04-03,51.549999
2014-04-04,50.380001
2014-04-07,48.43
2014-04-08,48.200001
2014-04-09,49.0
2014-04-10,47.119999
2014-04-11,45.669998
2014-04-14,46.07
2014-04-15,46.439999
2014-04-16,47.630001
2014-04-17,48.07
2014-04-21,47.869999
2014-04-22,48.5
2014-04-23,48.799999
2014-04-24,48.57
2014-04-25,47.509997999999996
2014-04-28,46.82
2014-04-29,48.130001
2014-04-30,48.509997999999996
2014-05-01,48.5
2014-05-02,49.18
2014-05-05,49.459998999999996
2014-05-06,48.400002
2014-05-07,48.939999
2014-05-08,49.849998
2014-05-09,49.650002
2014-05-12,50.869999
2014-05-13,51.060001
2014-05-14,49.990002000000004
2014-05-15,47.41
2014-05-16,47.25
2014-05-19,47.959998999999996
2014-05-20,47.549999
2014-05-21,48.07
2014-05-22,48.470001
2014-05-23,48.290001000000004
2014-05-27,48.84
2014-05-28,47.880001
2014-05-29,48.040001000000004
2014-05-30,47.959998999999996
2014-06-02,49.5
2014-06-03,49.959998999999996
2014-06-04,50.84
2014-06-05,50.5
2014-06-06,50.759997999999996
2014-06-09,50.950001
2014-06-10,51.200001
2014-06-11,50.68
2014-06-12,50.169998
2014-06-13,50.549999
2014-06-16,50.470001
2014-06-17,52.09
2014-06-18,52.09
2014-06-19,51.970001
2014-06-20,52.610001000000004
2014-06-23,52.139998999999996
2014-06-24,51.41
2014-06-25,51.41
2014-06-26,51.57
2014-06-27,51.48
2014-06-30,51.439999
2014-07-01,52.130001
2014-07-02,52.209998999999996
2014-07-03,53.279999
2014-07-07,52.799999
2014-07-08,51.799999
2014-07-09,52.209998999999996
2014-07-10,51.810001
2014-07-11,52.07
2014-07-14,52.619999
2014-07-15,52.68
2014-07-16,52.52
2014-07-17,51.669998
2014-07-18,52.650002
2014-07-21,52.290001000000004
2014-07-22,52.849998
2014-07-23,52.700001
2014-07-24,53.080002
2014-07-25,52.82
2014-07-28,52.900002
2014-07-29,52.209998999999996
2014-07-30,53.009997999999996
2014-07-31,52.389998999999996
2014-08-01,51.150002
2014-08-04,51.790001000000004
2014-08-05,51.279999
2014-08-06,51.09
2014-08-07,50.669998
2014-08-08,50.619999
2014-08-11,51.07
2014-08-12,51.360001000000004
2014-08-13,51.720001
2014-08-14,52.110001000000004
2014-08-15,51.43
2014-08-18,52.619999
2014-08-19,52.84
2014-08-20,53.330002
2014-08-21,53.830002
2014-08-22,53.43
2014-08-25,54.299999
2014-08-26,54.75
2014-08-27,54.82
2014-08-28,54.66
2014-08-29,55.040001000000004
2014-09-02,55.299999
2014-09-03,55.0
2014-09-04,54.549999
2014-09-05,54.470001
2014-09-08,54.290001000000004
2014-09-09,53.77
2014-09-10,54.23
2014-09-11,54.009997999999996
2014-09-12,54.849998
2014-09-15,54.169998
2014-09-16,54.68
2014-09-17,54.459998999999996
2014-09-18,55.689999
2014-09-19,55.639998999999996
2014-09-22,54.82
2014-09-23,54.369999
2014-09-24,55.049999
2014-09-25,53.639998999999996
2014-09-26,54.02
2014-09-29,53.889998999999996
2014-09-30,53.580002
2014-10-01,51.700001
2014-10-02,51.470001
2014-10-03,52.630001
2014-10-06,52.509997999999996
2014-10-07,51.209998999999996
2014-10-08,51.580002
2014-10-09,49.669998
2014-10-10,49.060001
2014-10-13,48.450001
2014-10-14,48.240002000000004
2014-10-15,46.470001
2014-10-16,46.869999
2014-10-17,48.16
2014-10-20,48.139998999999996
2014-10-21,49.77
2014-10-22,49.16
2014-10-23,49.740002000000004
2014-10-24,50.599998
2014-10-27,51.139998999999996
2014-10-28,52.110001000000004
2014-10-29,52.32
2014-10-30,52.900002
2014-10-31,54.759997999999996
2014-11-03,54.57
2014-11-04,54.68
2014-11-05,55.790001000000004
2014-11-06,55.93
2014-11-07,55.779999
2014-11-10,56.09
2014-11-11,56.279999
2014-11-12,56.060001
2014-11-13,56.349998
2014-11-14,56.240002000000004
2014-11-17,56.02
2014-11-18,56.310001
2014-11-19,56.310001
2014-11-20,56.689999
2014-11-21,57.689999
2014-11-24,58.18
2014-11-25,57.830002
2014-11-26,57.57
2014-11-28,56.630001
2014-12-01,55.610001000000004
2014-12-02,56.200001
2014-12-03,56.43
2014-12-04,56.099998
2014-12-05,57.41
2014-12-08,57.029999
2014-12-09,57.41
2014-12-10,56.07
2014-12-11,56.939999
2014-12-12,55.009997999999996
2014-12-15,54.810001
2014-12-16,53.950001
2014-12-17,55.59
2014-12-18,57.560001
2014-12-19,58.419998
2014-12-22,58.130001
2014-12-23,58.68
2014-12-24,58.580002
2014-12-26,58.5
2014-12-29,58.77
2014-12-30,58.799999
2014-12-31,57.669998
2015-01-02,57.419998
2015-01-05,55.650002
2015-01-06,53.869999
2015-01-07,54.619999
2015-01-08,55.669998
2015-01-09,54.360001000000004
2015-01-12,53.880001
2015-01-13,53.310001
2015-01-14,51.900002
2015-01-15,50.259997999999996
2015-01-16,51.43
2015-01-20,51.189999
2015-01-21,51.75
2015-01-22,52.990002000000004
2015-01-23,52.169998
2015-01-26,52.360001000000004
2015-01-27,51.689999
2015-01-28,50.639998999999996
2015-01-29,51.48
2015-01-30,49.98
2015-02-02,51.59
2015-02-03,53.209998999999996
2015-02-04,53.200001
2015-02-05,53.779999
2015-02-06,55.799999
2015-02-09,56.529999
2015-02-10,57.0
2015-02-11,57.82
2015-02-12,58.060001
2015-02-13,58.439999
2015-02-17,58.84
2015-02-18,57.93
2015-02-19,58.16
2015-02-20,58.509997999999996
2015-02-23,57.860001000000004
2015-02-24,58.459998999999996
2015-02-25,58.259997999999996
2015-02-26,58.110001000000004
2015-02-27,57.639998999999996
2015-03-02,58.77
2015-03-03,58.459998999999996
2015-03-04,58.029999
2015-03-05,58.330002
2015-03-06,58.919998
2015-03-09,59.049999
2015-03-10,56.380001
2015-03-11,56.610001000000004
2015-03-12,58.060001
2015-03-13,57.639998999999996
2015-03-16,58.689999
2015-03-17,58.389998999999996
2015-03-18,58.220001
2015-03-19,57.360001000000004
2015-03-20,58.220001
2015-03-23,57.959998999999996
2015-03-24,57.02
2015-03-25,56.5
2015-03-26,57.009997999999996
2015-03-27,56.549999
2015-03-30,57.540001000000004
2015-03-31,57.459998999999996
2015-04-01,56.869999
2015-04-02,57.459998999999996
2015-04-06,57.029999
2015-04-07,56.599998
2015-04-08,56.849998
2015-04-09,57.32
2015-04-10,56.810001
2015-04-13,57.09
2015-04-14,56.57
2015-04-15,58.439999
2015-04-16,58.049999
2015-04-17,56.790001000000004
2015-04-20,57.509997999999996
2015-04-21,57.540001000000004
2015-04-22,58.139998999999996
2015-04-23,58.18
2015-04-24,57.32
2015-04-27,56.630001
2015-04-28,57.23
2015-04-29,58.23
2015-04-30,56.490002000000004
2015-05-01,57.490002000000004
2015-05-04,58.0
2015-05-05,58.310001
2015-05-06,58.639998999999996
2015-05-07,58.790001000000004
2015-05-08,58.77
2015-05-11,59.060001
2015-05-12,58.77
2015-05-13,58.529999
2015-05-14,58.740002000000004
2015-05-15,58.099998
2015-05-18,58.77
2015-05-19,58.919998
2015-05-20,59.23
2015-05-21,58.990002000000004
2015-05-22,58.610001000000004
2015-05-26,57.220001
2015-05-27,57.799999
2015-05-28,57.700001
2015-05-29,57.009997999999996
2015-06-01,56.91
2015-06-02,57.369999
2015-06-03,58.48
2015-06-04,58.07
2015-06-05,59.43
2015-06-08,59.32
2015-06-09,59.790001000000004
2015-06-10,61.150002
2015-06-11,61.59
2015-06-12,61.220001
2015-06-15,60.630001
2015-06-16,60.810001
2015-06-17,60.27
2015-06-18,60.529999
2015-06-19,59.959998999999996
2015-06-22,61.009997999999996
2015-06-23,61.650002
2015-06-24,60.869999
2015-06-25,60.360001000000004
2015-06-26,60.919998
2015-06-29,58.650002
2015-06-30,59.220001
2015-07-01,59.73
2015-07-02,59.139998999999996
2015-07-06,58.540001000000004
2015-07-07,58.41
2015-07-08,56.23
2015-07-09,57.0
2015-07-10,58.43
2015-07-13,58.93
2015-07-14,58.540001000000004
2015-07-15,58.52
2015-07-16,59.099998
2015-07-17,58.400002
2015-07-20,58.200001
2015-07-21,58.639998999999996
2015-07-22,58.669998
2015-07-23,58.0
2015-07-24,57.950001
2015-07-27,57.099998
2015-07-28,57.41
2015-07-29,58.650002
2015-07-30,57.27
2015-07-31,56.32
2015-08-03,56.18
2015-08-04,56.240002000000004
2015-08-05,56.349998
2015-08-06,56.200001
2015-08-07,55.75
2015-08-10,57.439999
2015-08-11,56.07
2015-08-12,55.029999
2015-08-13,56.18
2015-08-14,56.5
2015-08-17,56.369999
2015-08-18,56.41
2015-08-19,55.360001000000004
2015-08-20,53.16
2015-08-21,50.68
2015-08-24,48.139998999999996
2015-08-25,47.27
2015-08-26,49.48
2015-08-27,51.459998999999996
2015-08-28,51.130001
2015-08-31,50.790001000000004
2015-09-01,48.299999
2015-09-02,49.150002
2015-09-03,49.41
2015-09-04,48.400002
2015-09-08,49.52
2015-09-09,49.18
2015-09-10,49.740002000000004
2015-09-11,49.93
2015-09-14,49.549999
2015-09-15,50.490002000000004
2015-09-16,50.740002000000004
2015-09-17,49.330002
2015-09-18,47.599998
2015-09-21,48.279999
2015-09-22,47.5
2015-09-23,47.43
2015-09-24,47.169998
2015-09-25,47.990002000000004
2015-09-28,46.07
2015-09-29,46.919998
2015-09-30,47.459998999999996
2015-10-01,47.529999
2015-10-02,47.189999
2015-10-05,48.66
2015-10-06,48.740002000000004
2015-10-07,49.240002000000004
2015-10-08,49.669998
2015-10-09,49.470001
2015-10-12,49.450001
2015-10-13,48.799999
2015-10-14,48.490002000000004
2015-10-15,49.669998
2015-10-16,50.09
2015-10-19,50.25
2015-10-20,50.68
2015-10-21,50.450001
2015-10-22,51.389998999999996
2015-10-23,52.34
2015-10-26,52.07
2015-10-27,51.279999
2015-10-28,53.209998999999996
2015-10-29,53.849998
2015-10-30,53.509997999999996
2015-11-02,54.650002
2015-11-03,54.790001000000004
2015-11-04,54.869999
2015-11-05,55.110001000000004
2015-11-06,56.950001
2015-11-09,55.82
2015-11-10,55.860001000000004
2015-11-11,55.639998999999996
2015-11-12,54.32
2015-11-13,54.330002
2015-11-16,55.209998999999996
2015-11-17,54.98
2015-11-18,55.849998
2015-11-19,55.59
2015-11-20,55.41
2015-11-23,54.759997999999996
2015-11-24,54.75
2015-11-25,54.75
2015-11-27,54.93
2015-11-30,54.990002000000004
2015-12-01,55.5
2015-12-02,54.93
2015-12-03,54.490002000000004
2015-12-04,55.799999
2015-12-07,54.57
2015-12-08,53.369999
2015-12-09,52.220001
2015-12-10,52.73
2015-12-11,50.619999
2015-12-14,50.369999
2015-12-15,51.299999
2015-12-16,51.939999
2015-12-17,50.240002000000004
2015-12-18,48.669998
2015-12-21,49.0
2015-12-22,49.799999
2015-12-23,50.73
2015-12-24,50.650002
2015-12-28,50.599998
2015-12-29,51.110001000000004
2015-12-30,50.830002
2015-12-31,50.259997999999996
2016-01-04,49.099998
2016-01-05,49.139998999999996
2016-01-06,46.919998
2016-01-07,45.360001000000004
2016-01-08,44.240002000000004
2016-01-11,43.200001
2016-01-12,43.5
2016-01-13,41.779999
2016-01-14,41.509997999999996
2016-01-15,40.419998
2016-01-19,39.689999
2016-01-20,38.200001
2016-01-21,38.57
2016-01-22,39.59
2016-01-25,38.529999
2016-01-26,39.130001
2016-01-27,38.880001
2016-01-28,38.57
2016-01-29,39.459998999999996
2016-02-01,39.23
2016-02-02,37.509997999999996
2016-02-03,37.509997999999996
2016-02-04,35.91
2016-02-05,35.779999
2016-02-08,33.400002
2016-02-09,33.799999
2016-02-10,34.279999
2016-02-11,30.780001000000002
2016-02-12,32.650002
2016-02-16,33.919998
2016-02-17,35.880001
2016-02-18,35.919998
2016-02-19,35.959998999999996
2016-02-22,36.720001
2016-02-23,35.869999
2016-02-24,35.5
2016-02-25,36.400002
2016-02-26,37.509997999999996
2016-02-29,36.529999
2016-03-01,38.889998999999996
2016-03-02,39.240002000000004
2016-03-03,39.799999
2016-03-04,39.529999
2016-03-07,39.439999
2016-03-08,38.049999
2016-03-09,38.110001000000004
2016-03-10,38.130001
2016-03-11,40.060001
2016-03-14,40.389998999999996
2016-03-15,39.939999
2016-03-16,40.290001000000004
2016-03-17,40.849998
2016-03-18,41.669998
2016-03-21,41.470001
2016-03-22,41.139998999999996
2016-03-23,40.32
2016-03-24,39.27
2016-03-28,39.869999
2016-03-29,39.59
2016-03-30,39.970001
2016-03-31,39.200001
2016-04-01,39.810001
2016-04-04,39.470001
2016-04-05,38.580002
2016-04-06,38.650002
2016-04-07,37.369999
2016-04-08,37.52
2016-04-11,38.259997999999996
2016-04-12,39.27
2016-04-13,40.990002000000004
2016-04-14,40.990002000000004
2016-04-15,40.700001
2016-04-18,41.02
2016-04-19,41.779999
2016-04-20,43.209998999999996
2016-04-21,43.540001000000004
2016-04-22,44.34
2016-04-25,43.790001000000004
2016-04-26,44.5
2016-04-27,44.630001
2016-04-28,43.73
2016-04-29,43.450001
2016-05-02,44.130001
2016-05-03,43.16
2016-05-04,42.639998999999996
2016-05-05,40.869999
2016-05-06,41.419998
2016-05-09,41.599998
2016-05-10,42.990002000000004
2016-05-11,42.950001
