Date,K
1987-04-30,14.4375
1987-05-01,14.46875
1987-05-04,14.46875
1987-05-05,14.875
1987-05-06,14.65625
1987-05-07,14.5625
1987-05-08,14.46875
1987-05-11,14.40625
1987-05-12,14.40625
1987-05-13,14.6875
1987-05-14,14.71875
1987-05-15,14.3125
1987-05-18,14.0625
1987-05-19,13.625
1987-05-20,13.96875
1987-05-21,14.03125
1987-05-22,14.15625
1987-05-26,14.78125
1987-05-27,15.0
1987-05-28,15.53125
1987-05-29,15.125
1987-06-01,15.28125
1987-06-02,15.28125
1987-06-03,15.46875
1987-06-04,15.4375
1987-06-05,15.40625
1987-06-08,15.65625
1987-06-09,15.59375
1987-06-10,16.0
1987-06-11,16.09375
1987-06-12,16.8125
1987-06-15,16.53125
1987-06-16,16.625
1987-06-17,16.65625
1987-06-18,16.46875
1987-06-19,16.9375
1987-06-22,17.15625
1987-06-23,17.15625
1987-06-24,16.96875
1987-06-25,16.8125
1987-06-26,16.3125
1987-06-29,16.59375
1987-06-30,16.4375
1987-07-01,16.34375
1987-07-02,16.625
1987-07-06,16.46875
1987-07-07,16.53125
1987-07-08,16.625
1987-07-09,16.53125
1987-07-10,16.59375
1987-07-13,16.5625
1987-07-14,16.4375
1987-07-15,16.40625
1987-07-16,16.15625
1987-07-17,16.21875
1987-07-20,15.9375
1987-07-21,15.46875
1987-07-22,15.5625
1987-07-23,15.46875
1987-07-24,15.1875
1987-07-27,15.4375
1987-07-28,15.5625
1987-07-29,15.90625
1987-07-30,16.03125
1987-07-31,15.8125
1987-08-03,15.40625
1987-08-04,15.3125
1987-08-05,15.6875
1987-08-06,15.9375
1987-08-07,16.28125
1987-08-10,16.5
1987-08-11,16.875
1987-08-12,16.65625
1987-08-13,16.4375
1987-08-14,16.375
1987-08-17,16.53125
1987-08-18,16.34375
1987-08-19,16.3125
1987-08-20,16.5625
1987-08-21,16.5
1987-08-24,16.5
1987-08-25,16.8125
1987-08-26,16.375
1987-08-27,16.25
1987-08-28,16.0625
1987-08-31,16.125
1987-09-01,15.5
1987-09-02,15.5
1987-09-03,15.4375
1987-09-04,15.3125
1987-09-08,15.34375
1987-09-09,15.4375
1987-09-10,15.78125
1987-09-11,16.21875
1987-09-14,16.125
1987-09-15,15.65625
1987-09-16,15.625
1987-09-17,15.53125
1987-09-18,15.4375
1987-09-21,15.3125
1987-09-22,15.5625
1987-09-23,15.46875
1987-09-24,15.34375
1987-09-25,15.1875
1987-09-28,15.53125
1987-09-29,15.5
1987-09-30,15.4375
1987-10-01,15.84375
1987-10-02,15.96875
1987-10-05,15.53125
1987-10-06,15.40625
1987-10-07,15.34375
1987-10-08,15.125
1987-10-09,15.03125
1987-10-12,14.78125
1987-10-13,14.96875
1987-10-14,14.4375
1987-10-15,13.90625
1987-10-16,13.3125
1987-10-19,9.8125
1987-10-20,12.125
1987-10-21,13.125
1987-10-22,13.15625
1987-10-23,13.375
1987-10-26,12.4375
1987-10-27,12.53125
1987-10-28,12.65625
1987-10-29,13.5625
1987-10-30,14.40625
1987-11-02,14.46875
1987-11-03,14.0625
1987-11-04,13.71875
1987-11-05,14.0
1987-11-06,13.625
1987-11-09,13.5625
1987-11-10,12.9375
1987-11-11,13.6875
1987-11-12,14.0
1987-11-13,13.5625
1987-11-16,13.75
1987-11-17,13.5
1987-11-18,13.59375
1987-11-19,13.15625
1987-11-20,13.34375
1987-11-23,13.28125
1987-11-24,13.59375
1987-11-25,13.625
1987-11-27,13.4375
1987-11-30,12.84375
1987-12-01,12.8125
1987-12-02,12.65625
1987-12-03,12.46875
1987-12-04,12.59375
1987-12-07,12.46875
1987-12-08,12.8125
1987-12-09,13.03125
1987-12-10,12.84375
1987-12-11,12.75
1987-12-14,13.25
1987-12-15,13.25
1987-12-16,13.15625
1987-12-17,13.15625
1987-12-18,13.5
1987-12-21,13.5
1987-12-22,13.375
1987-12-23,13.375
1987-12-24,13.34375
1987-12-28,12.9375
1987-12-29,12.75
1987-12-30,13.125
1987-12-31,13.09375
1988-01-04,13.46875
1988-01-05,13.5625
1988-01-06,13.1875
1988-01-07,13.4375
1988-01-08,12.3125
1988-01-11,12.6875
1988-01-12,12.9375
1988-01-13,12.84375
1988-01-14,12.8125
1988-01-15,12.75
1988-01-18,12.71875
1988-01-19,12.65625
1988-01-20,12.59375
1988-01-21,12.75
1988-01-22,12.84375
1988-01-25,13.03125
1988-01-26,12.875
1988-01-27,12.78125
1988-01-28,13.0
1988-01-29,13.21875
1988-02-01,13.53125
1988-02-02,13.78125
1988-02-03,13.375
1988-02-04,13.21875
1988-02-05,13.09375
1988-02-08,12.6875
1988-02-09,12.78125
1988-02-10,13.125
1988-02-11,12.96875
1988-02-12,13.09375
1988-02-16,13.125
1988-02-17,13.0
1988-02-18,12.96875
1988-02-19,12.96875
1988-02-22,13.125
1988-02-23,12.96875
1988-02-24,12.9375
1988-02-25,12.65625
1988-02-26,12.625
1988-02-29,12.875
1988-03-01,12.84375
1988-03-02,12.75
1988-03-03,12.84375
1988-03-04,12.8125
1988-03-07,12.9375
1988-03-08,13.03125
1988-03-09,12.9375
1988-03-10,12.875
1988-03-11,12.90625
1988-03-14,12.6875
1988-03-15,12.625
1988-03-16,12.71875
1988-03-17,12.9375
1988-03-18,13.1875
1988-03-21,13.125
1988-03-22,13.21875
1988-03-23,13.28125
1988-03-24,13.125
1988-03-25,12.71875
1988-03-28,12.96875
1988-03-29,13.0
1988-03-30,13.0
1988-03-31,13.03125
1988-04-04,12.9375
1988-04-05,13.15625
1988-04-06,13.46875
1988-04-07,13.5
1988-04-08,13.5625
1988-04-11,13.53125
1988-04-12,13.34375
1988-04-13,13.25
1988-04-14,12.9375
1988-04-15,12.75
1988-04-18,12.8125
1988-04-19,12.875
1988-04-20,12.8125
1988-04-21,12.9375
1988-04-22,13.125
1988-04-25,13.03125
1988-04-26,13.0625
1988-04-27,13.09375
1988-04-28,13.09375
1988-04-29,12.9375
1988-05-02,12.84375
1988-05-03,12.75
1988-05-04,12.71875
1988-05-05,12.71875
1988-05-06,12.78125
1988-05-09,12.78125
1988-05-10,12.90625
1988-05-11,12.65625
1988-05-12,12.65625
1988-05-13,12.75
1988-05-16,13.125
1988-05-17,12.875
1988-05-18,12.71875
1988-05-19,12.875
1988-05-20,13.0
1988-05-23,12.8125
1988-05-24,13.0
1988-05-25,13.15625
1988-05-26,13.1875
1988-05-27,13.125
1988-05-31,13.4375
1988-06-01,13.84375
1988-06-02,13.65625
1988-06-03,13.59375
1988-06-06,13.5625
1988-06-07,13.15625
1988-06-08,13.46875
1988-06-09,13.40625
1988-06-10,13.5
1988-06-13,13.53125
1988-06-14,13.8125
1988-06-15,13.8125
1988-06-16,13.4375
1988-06-17,13.375
1988-06-20,13.28125
1988-06-21,13.3125
1988-06-22,13.65625
1988-06-23,13.6875
1988-06-24,13.78125
1988-06-27,13.28125
1988-06-28,13.34375
1988-06-29,13.53125
1988-06-30,13.65625
1988-07-01,13.53125
1988-07-05,13.375
1988-07-06,13.5
1988-07-07,13.375
1988-07-08,13.34375
1988-07-11,13.4375
1988-07-12,13.34375
1988-07-13,13.28125
1988-07-14,13.34375
1988-07-15,13.4375
1988-07-18,13.34375
1988-07-19,13.28125
1988-07-20,13.34375
1988-07-21,13.15625
1988-07-22,13.125
1988-07-25,13.28125
1988-07-26,13.25
1988-07-27,13.3125
1988-07-28,13.5625
1988-07-29,13.84375
1988-08-01,13.9375
1988-08-02,14.1875
1988-08-03,14.46875
1988-08-04,14.40625
1988-08-05,14.21875
1988-08-08,14.1875
1988-08-09,14.0
1988-08-10,14.09375
1988-08-11,14.1875
1988-08-12,14.09375
1988-08-15,14.03125
1988-08-16,14.25
1988-08-17,14.5
1988-08-18,14.59375
1988-08-19,14.4375
1988-08-22,14.09375
1988-08-23,14.03125
1988-08-24,14.40625
1988-08-25,14.21875
1988-08-26,14.46875
1988-08-29,14.4375
1988-08-30,14.375
1988-08-31,14.34375
1988-09-01,14.28125
1988-09-02,14.375
1988-09-06,14.5
1988-09-07,14.71875
1988-09-08,14.84375
1988-09-09,15.0625
1988-09-12,14.96875
1988-09-13,15.15625
1988-09-14,15.15625
1988-09-15,15.03125
1988-09-16,15.0625
1988-09-19,15.09375
1988-09-20,15.25
1988-09-21,15.625
1988-09-22,15.4375
1988-09-23,15.59375
1988-09-26,15.65625
1988-09-27,15.59375
1988-09-28,15.5625
1988-09-29,15.59375
1988-09-30,15.25
1988-10-03,15.25
1988-10-04,15.59375
1988-10-05,15.625
1988-10-06,15.59375
1988-10-07,16.1875
1988-10-10,16.625
1988-10-11,16.125
1988-10-12,15.625
1988-10-13,15.6875
1988-10-14,15.875
1988-10-17,16.0
1988-10-18,16.09375
1988-10-19,16.125
1988-10-20,16.21875
1988-10-21,16.28125
1988-10-24,16.125
1988-10-25,16.0625
1988-10-26,15.90625
1988-10-27,15.5
1988-10-28,15.6875
1988-10-31,15.6875
1988-11-01,15.5
1988-11-02,15.59375
1988-11-03,15.71875
1988-11-04,15.46875
1988-11-07,15.21875
1988-11-08,15.375
1988-11-09,15.15625
1988-11-10,15.0625
1988-11-11,14.65625
1988-11-14,14.78125
1988-11-15,14.96875
1988-11-16,14.625
1988-11-17,14.9375
1988-11-18,15.03125
1988-11-21,15.0
1988-11-22,15.0
1988-11-23,15.0
1988-11-25,14.90625
1988-11-28,14.9375
1988-11-29,15.09375
1988-11-30,15.375
1988-12-01,15.375
1988-12-02,15.1875
1988-12-05,15.5
1988-12-06,15.75
1988-12-07,15.90625
1988-12-08,15.84375
1988-12-09,16.03125
1988-12-12,16.09375
1988-12-13,16.0
1988-12-14,15.96875
1988-12-15,15.6875
1988-12-16,15.875
1988-12-19,16.03125
1988-12-20,16.0625
1988-12-21,16.15625
1988-12-22,16.0
1988-12-23,16.03125
1988-12-27,15.9375
1988-12-28,16.03125
1988-12-29,16.15625
1988-12-30,16.0625
1989-01-03,15.9375
1989-01-04,16.125
1989-01-05,16.0
1989-01-06,15.96875
1989-01-09,16.15625
1989-01-10,16.09375
1989-01-11,16.375
1989-01-12,16.5
1989-01-13,16.1875
1989-01-16,16.21875
1989-01-17,16.28125
1989-01-18,16.46875
1989-01-19,16.5
1989-01-20,16.375
1989-01-23,16.25
1989-01-24,16.375
1989-01-25,16.1875
1989-01-26,16.21875
1989-01-27,16.3125
1989-01-30,16.5
1989-01-31,16.53125
1989-02-01,16.34375
1989-02-02,16.25
1989-02-03,16.09375
1989-02-06,16.1875
1989-02-07,16.125
1989-02-08,16.03125
1989-02-09,16.03125
1989-02-10,15.875
1989-02-13,16.09375
1989-02-14,15.8125
1989-02-15,15.6875
1989-02-16,15.5625
1989-02-17,15.96875
1989-02-21,15.96875
1989-02-22,15.59375
1989-02-23,15.5
1989-02-24,15.1875
1989-02-27,15.0625
1989-02-28,15.0
1989-03-01,14.84375
1989-03-02,15.0
1989-03-03,15.0625
1989-03-06,15.0625
1989-03-07,14.90625
1989-03-08,14.90625
1989-03-09,15.0625
1989-03-10,15.0
1989-03-13,15.0625
1989-03-14,15.09375
1989-03-15,14.90625
1989-03-16,15.0
1989-03-17,14.6875
1989-03-20,14.53125
1989-03-21,14.75
1989-03-22,14.625
1989-03-23,14.75
1989-03-27,14.875
1989-03-28,15.0
1989-03-29,15.0
1989-03-30,15.3125
1989-03-31,15.90625
1989-04-03,15.90625
1989-04-04,15.9375
1989-04-05,15.90625
1989-04-06,15.9375
1989-04-07,15.96875
1989-04-10,15.9375
1989-04-11,15.9375
1989-04-12,16.0625
1989-04-13,15.9375
1989-04-14,16.25
1989-04-17,16.1875
1989-04-18,16.46875
1989-04-19,16.5
1989-04-20,16.3125
1989-04-21,16.34375
1989-04-24,16.3125
1989-04-25,16.3125
1989-04-26,16.3125
1989-04-27,16.53125
1989-04-28,16.34375
1989-05-01,16.21875
1989-05-02,16.15625
1989-05-03,16.5625
1989-05-04,16.53125
1989-05-05,16.59375
1989-05-08,16.5625
1989-05-09,16.4375
1989-05-10,16.5
1989-05-11,16.5625
1989-05-12,16.96875
1989-05-15,17.3125
1989-05-16,17.15625
1989-05-17,17.09375
1989-05-18,17.3125
1989-05-19,17.46875
1989-05-22,17.75
1989-05-23,17.8125
1989-05-24,17.84375
1989-05-25,17.75
1989-05-26,17.5625
1989-05-30,17.375
1989-05-31,17.28125
1989-06-01,17.28125
1989-06-02,17.6875
1989-06-05,17.59375
1989-06-06,17.6875
1989-06-07,17.90625
1989-06-08,17.90625
1989-06-09,18.25
1989-06-12,17.96875
1989-06-13,17.90625
1989-06-14,17.875
1989-06-15,17.5
1989-06-16,17.5
1989-06-19,17.53125
1989-06-20,17.53125
1989-06-21,17.6875
1989-06-22,18.1875
1989-06-23,18.53125
1989-06-26,18.25
1989-06-27,18.125
1989-06-28,17.84375
1989-06-29,17.625
1989-06-30,17.65625
1989-07-03,17.75
1989-07-05,17.65625
1989-07-06,17.46875
1989-07-07,17.96875
1989-07-10,18.15625
1989-07-11,18.21875
1989-07-12,18.34375
1989-07-13,18.25
1989-07-14,18.59375
1989-07-17,18.625
1989-07-18,18.40625
1989-07-19,18.71875
1989-07-20,18.71875
1989-07-21,18.90625
1989-07-24,18.75
1989-07-25,19.03125
1989-07-26,19.34375
1989-07-27,19.6875
1989-07-28,19.6875
1989-07-31,19.9375
1989-08-01,20.375
1989-08-02,20.0625
1989-08-03,19.875
1989-08-04,19.75
1989-08-07,20.03125
1989-08-08,19.875
1989-08-09,19.5
1989-08-10,19.75
1989-08-11,19.25
1989-08-14,19.0625
1989-08-15,19.1875
1989-08-16,19.1875
1989-08-17,19.125
1989-08-18,19.21875
1989-08-21,19.03125
1989-08-22,19.09375
1989-08-23,19.34375
1989-08-24,19.90625
1989-08-25,20.0
1989-08-28,20.0
1989-08-29,19.75
1989-08-30,19.40625
1989-08-31,19.625
1989-09-01,19.6875
1989-09-05,19.46875
1989-09-06,19.28125
1989-09-07,19.0
1989-09-08,19.1875
1989-09-11,18.8125
1989-09-12,18.875
1989-09-13,18.5625
1989-09-14,18.5
1989-09-15,18.71875
1989-09-18,18.65625
1989-09-19,18.8125
1989-09-20,18.5625
1989-09-21,18.4375
1989-09-22,18.25
1989-09-25,18.03125
1989-09-26,17.65625
1989-09-27,17.625
1989-09-28,18.375
1989-09-29,18.40625
1989-10-02,17.84375
1989-10-03,18.0
1989-10-04,18.46875
1989-10-05,18.4375
1989-10-06,18.40625
1989-10-09,18.28125
1989-10-10,18.03125
1989-10-11,17.75
1989-10-12,17.6875
1989-10-13,16.3125
1989-10-16,17.46875
1989-10-17,17.84375
1989-10-18,17.6875
1989-10-19,17.78125
1989-10-20,17.75
1989-10-23,17.6875
1989-10-24,18.75
1989-10-25,18.3125
1989-10-26,18.125
1989-10-27,17.9375
1989-10-30,17.4375
1989-10-31,17.4375
1989-11-01,17.4375
1989-11-02,17.3125
1989-11-03,17.1875
1989-11-06,16.78125
1989-11-07,17.03125
1989-11-08,17.0
1989-11-09,17.34375
1989-11-10,17.25
1989-11-13,17.25
1989-11-14,17.25
1989-11-15,17.5625
1989-11-16,17.6875
1989-11-17,17.75
1989-11-20,17.71875
1989-11-21,17.71875
1989-11-22,17.96875
1989-11-24,18.0625
1989-11-27,18.09375
1989-11-28,18.09375
1989-11-29,17.65625
1989-11-30,17.75
1989-12-01,17.78125
1989-12-04,17.125
1989-12-05,16.78125
1989-12-06,16.40625
1989-12-07,16.5
1989-12-08,16.875
1989-12-11,17.03125
1989-12-12,17.34375
1989-12-13,17.4375
1989-12-14,17.375
1989-12-15,17.25
1989-12-18,17.0625
1989-12-19,16.90625
1989-12-20,17.0
1989-12-21,17.0
1989-12-22,17.03125
1989-12-26,16.90625
1989-12-27,16.8125
1989-12-28,16.875
1989-12-29,16.90625
1990-01-02,17.125
1990-01-03,16.90625
1990-01-04,16.84375
1990-01-05,16.78125
1990-01-08,16.71875
1990-01-09,16.625
1990-01-10,16.4375
1990-01-11,16.5
1990-01-12,16.375
1990-01-15,16.3125
1990-01-16,16.84375
1990-01-17,16.65625
1990-01-18,16.6875
1990-01-19,16.375
1990-01-22,16.125
1990-01-23,16.125
1990-01-24,16.0625
1990-01-25,16.0
1990-01-26,16.0
1990-01-29,15.875
1990-01-30,16.03125
1990-01-31,16.15625
1990-02-01,16.0625
1990-02-02,16.0625
1990-02-05,15.9375
1990-02-06,15.71875
1990-02-07,15.875
1990-02-08,15.8125
1990-02-09,16.09375
1990-02-12,15.875
1990-02-13,15.9375
1990-02-14,15.9375
1990-02-15,15.90625
1990-02-16,15.96875
1990-02-20,15.78125
1990-02-21,15.6875
1990-02-22,15.5625
1990-02-23,15.59375
1990-02-26,15.40625
1990-02-27,15.3125
1990-02-28,15.25
1990-03-01,15.0625
1990-03-02,14.875
1990-03-05,14.84375
1990-03-06,15.125
1990-03-07,15.125
1990-03-08,15.21875
1990-03-09,15.0
1990-03-12,15.03125
1990-03-13,14.9375
1990-03-14,14.96875
1990-03-15,15.0625
1990-03-16,15.21875
1990-03-19,15.21875
1990-03-20,15.5
1990-03-21,15.4375
1990-03-22,15.15625
1990-03-23,15.09375
1990-03-26,15.0
1990-03-27,15.15625
1990-03-28,15.09375
1990-03-29,15.25
1990-03-30,15.28125
1990-04-02,15.25
1990-04-03,15.5
1990-04-04,15.4375
1990-04-05,15.46875
1990-04-06,15.53125
1990-04-09,15.90625
1990-04-10,16.03125
1990-04-11,16.03125
1990-04-12,16.40625
1990-04-16,16.34375
1990-04-17,16.21875
1990-04-18,16.0625
1990-04-19,15.90625
1990-04-20,15.75
1990-04-23,15.5625
1990-04-24,15.71875
1990-04-25,15.6875
1990-04-26,15.5625
1990-04-27,15.28125
1990-04-30,15.34375
1990-05-01,15.5
1990-05-02,15.75
1990-05-03,15.84375
1990-05-04,15.96875
1990-05-07,16.28125
1990-05-08,16.5
1990-05-09,16.375
1990-05-10,16.40625
1990-05-11,16.71875
1990-05-14,16.78125
1990-05-15,16.84375
1990-05-16,16.6875
1990-05-17,16.4375
1990-05-18,16.3125
1990-05-21,16.40625
1990-05-22,16.34375
1990-05-23,16.375
1990-05-24,16.34375
1990-05-25,16.21875
1990-05-29,16.3125
1990-05-30,16.0
1990-05-31,16.3125
1990-06-01,16.53125
1990-06-04,17.0625
1990-06-05,18.0
1990-06-06,17.90625
1990-06-07,17.875
1990-06-08,17.75
1990-06-11,17.71875
1990-06-12,18.09375
1990-06-13,17.75
1990-06-14,17.34375
1990-06-15,16.9375
1990-06-18,16.65625
1990-06-19,16.6875
1990-06-20,16.625
1990-06-21,16.75
1990-06-22,16.4375
1990-06-25,15.84375
1990-06-26,15.90625
1990-06-27,16.15625
1990-06-28,16.625
1990-06-29,16.40625
1990-07-02,16.3125
1990-07-03,16.34375
1990-07-05,16.09375
1990-07-06,16.40625
1990-07-09,16.6875
1990-07-10,16.53125
1990-07-11,16.75
1990-07-12,16.9375
1990-07-13,17.34375
1990-07-16,17.53125
1990-07-17,17.375
1990-07-18,17.3125
1990-07-19,17.15625
1990-07-20,17.375
1990-07-23,17.15625
1990-07-24,17.21875
1990-07-25,17.4375
1990-07-26,17.40625
1990-07-27,17.3125
1990-07-30,17.46875
1990-07-31,17.1875
1990-08-01,17.21875
1990-08-02,16.96875
1990-08-03,16.71875
1990-08-06,16.03125
1990-08-07,15.875
1990-08-08,16.0
1990-08-09,16.09375
1990-08-10,15.875
1990-08-13,15.90625
1990-08-14,16.34375
1990-08-15,16.71875
1990-08-16,16.25
1990-08-17,16.125
1990-08-20,15.96875
1990-08-21,15.875
1990-08-22,15.59375
1990-08-23,15.15625
1990-08-24,15.40625
1990-08-27,15.75
1990-08-28,15.75
1990-08-29,16.03125
1990-08-30,15.78125
1990-08-31,15.75
1990-09-04,15.875
1990-09-05,15.90625
1990-09-06,15.75
1990-09-07,15.84375
1990-09-10,15.875
1990-09-11,16.03125
1990-09-12,16.09375
1990-09-13,15.9375
1990-09-14,15.71875
1990-09-17,15.78125
1990-09-18,15.8125
1990-09-19,15.90625
1990-09-20,15.78125
1990-09-21,15.65625
1990-09-24,15.3125
1990-09-25,15.59375
1990-09-26,15.46875
1990-09-27,15.46875
1990-09-28,15.71875
1990-10-01,16.3125
1990-10-02,16.5625
1990-10-03,16.28125
1990-10-04,16.5
1990-10-05,16.40625
1990-10-08,16.78125
1990-10-09,16.28125
1990-10-10,16.4375
1990-10-11,16.0625
1990-10-12,16.28125
1990-10-15,16.53125
1990-10-16,16.59375
1990-10-17,16.59375
1990-10-18,16.8125
1990-10-19,17.53125
1990-10-22,17.8125
1990-10-23,17.90625
1990-10-24,18.09375
1990-10-25,18.40625
1990-10-26,17.8125
1990-10-29,17.6875
1990-10-30,17.90625
1990-10-31,17.125
1990-11-01,17.3125
1990-11-02,17.1875
1990-11-05,17.46875
1990-11-06,17.21875
1990-11-07,17.0625
1990-11-08,17.1875
1990-11-09,17.59375
1990-11-12,17.75
1990-11-13,17.75
1990-11-14,18.09375
1990-11-15,17.625
1990-11-16,17.65625
1990-11-19,17.8125
1990-11-20,17.625
1990-11-21,17.5625
1990-11-23,17.625
1990-11-26,17.875
1990-11-27,17.9375
1990-11-28,18.03125
1990-11-29,17.875
1990-11-30,18.0625
1990-12-03,18.28125
1990-12-04,18.6875
1990-12-05,19.0
1990-12-06,18.9375
1990-12-07,19.03125
1990-12-10,19.0
1990-12-11,18.65625
1990-12-12,18.875
1990-12-13,19.0625
1990-12-14,19.125
1990-12-17,18.875
1990-12-18,19.15625
1990-12-19,19.375
1990-12-20,19.25
1990-12-21,19.1875
1990-12-24,19.09375
1990-12-26,19.09375
1990-12-27,19.0625
1990-12-28,18.96875
1990-12-31,18.96875
1991-01-02,18.75
1991-01-03,18.375
1991-01-04,17.9375
1991-01-07,17.5625
1991-01-08,17.875
1991-01-09,17.71875
1991-01-10,17.96875
1991-01-11,18.3125
1991-01-14,18.09375
1991-01-15,18.375
1991-01-16,18.5625
1991-01-17,19.09375
1991-01-18,19.65625
1991-01-21,19.71875
1991-01-22,19.625
1991-01-23,19.59375
1991-01-24,19.53125
1991-01-25,19.125
1991-01-28,19.40625
1991-01-29,19.40625
1991-01-30,19.375
1991-01-31,19.5
1991-02-01,19.125
1991-02-04,19.5
1991-02-05,19.78125
1991-02-06,20.0
1991-02-07,20.4375
1991-02-08,20.84375
1991-02-11,20.75
1991-02-12,20.6875
1991-02-13,20.6875
1991-02-14,20.5625
1991-02-15,20.75
1991-02-19,20.84375
1991-02-20,20.75
1991-02-21,20.71875
1991-02-22,20.78125
1991-02-25,20.875
1991-02-26,20.71875
1991-02-27,20.90625
1991-02-28,20.84375
1991-03-01,20.90625
1991-03-04,20.875
1991-03-05,21.15625
1991-03-06,20.9375
1991-03-07,20.78125
1991-03-08,20.6875
1991-03-11,20.5625
1991-03-12,21.28125
1991-03-13,21.3125
1991-03-14,21.21875
1991-03-15,21.28125
1991-03-18,21.78125
1991-03-19,22.125
1991-03-20,23.25
1991-03-21,23.03125
1991-03-22,23.03125
1991-03-25,22.9375
1991-03-26,23.3125
1991-03-27,23.21875
1991-03-28,23.34375
1991-04-01,23.09375
1991-04-02,23.4375
1991-04-03,23.5625
1991-04-04,23.53125
1991-04-05,23.3125
1991-04-08,23.8125
1991-04-09,23.46875
1991-04-10,23.25
1991-04-11,23.71875
1991-04-12,24.0
1991-04-15,23.84375
1991-04-16,24.03125
1991-04-17,24.53125
1991-04-18,23.875
1991-04-19,23.875
1991-04-22,23.5625
1991-04-23,23.34375
1991-04-24,23.1875
1991-04-25,22.75
1991-04-26,22.8125
1991-04-29,22.5
1991-04-30,22.75
1991-05-01,22.6875
1991-05-02,22.625
1991-05-03,24.0
1991-05-06,23.5625
1991-05-07,23.3125
1991-05-08,23.03125
1991-05-09,23.21875
1991-05-10,22.875
1991-05-13,23.125
1991-05-14,22.9375
1991-05-15,22.53125
1991-05-16,23.375
1991-05-17,23.46875
1991-05-20,23.59375
1991-05-21,23.65625
1991-05-22,23.5625
1991-05-23,23.875
1991-05-24,24.1875
1991-05-28,24.40625
1991-05-29,24.40625
1991-05-30,24.65625
1991-05-31,24.59375
1991-06-03,24.25
1991-06-04,24.25
1991-06-05,24.59375
1991-06-06,25.0
1991-06-07,24.0
1991-06-10,24.0
1991-06-11,23.84375
1991-06-12,23.625
1991-06-13,23.9375
1991-06-14,24.3125
1991-06-17,24.40625
1991-06-18,24.375
1991-06-19,24.375
1991-06-20,24.40625
1991-06-21,24.71875
1991-06-24,24.53125
1991-06-25,24.625
1991-06-26,24.5
1991-06-27,24.84375
1991-06-28,24.59375
1991-07-01,25.0625
1991-07-02,24.9375
1991-07-03,24.84375
1991-07-05,24.9375
1991-07-08,25.09375
1991-07-09,25.1875
1991-07-10,25.125
1991-07-11,25.46875
1991-07-12,25.625
1991-07-15,25.75
1991-07-16,25.46875
1991-07-17,25.5
1991-07-18,26.15625
1991-07-19,26.25
1991-07-22,26.0625
1991-07-23,25.75
1991-07-24,25.53125
1991-07-25,25.71875
1991-07-26,25.6875
1991-07-29,25.8125
1991-07-30,26.40625
1991-07-31,26.21875
1991-08-01,26.15625
1991-08-02,26.21875
1991-08-05,26.28125
1991-08-06,26.6875
1991-08-07,26.875
1991-08-08,27.0625
1991-08-09,26.75
1991-08-12,26.5
1991-08-13,26.75
1991-08-14,26.53125
1991-08-15,26.6875
1991-08-16,26.90625
1991-08-19,26.125
1991-08-20,26.15625
1991-08-21,26.90625
1991-08-22,27.125
1991-08-23,27.40625
1991-08-26,27.25
1991-08-27,27.15625
1991-08-28,27.3125
1991-08-29,27.15625
1991-08-30,27.09375
1991-09-03,26.9375
1991-09-04,26.84375
1991-09-05,26.0625
1991-09-06,26.1875
1991-09-09,26.15625
1991-09-10,26.0625
1991-09-11,25.875
1991-09-12,26.09375
1991-09-13,25.96875
1991-09-16,26.1875
1991-09-17,26.1875
1991-09-18,26.28125
1991-09-19,26.1875
1991-09-20,26.34375
1991-09-23,26.5625
1991-09-24,26.71875
1991-09-25,26.8125
1991-09-26,26.625
1991-09-27,26.9375
1991-09-30,27.09375
1991-10-01,27.25
1991-10-02,27.90625
1991-10-03,27.1875
1991-10-04,27.0625
1991-10-07,26.96875
1991-10-08,27.25
1991-10-09,27.03125
1991-10-10,26.96875
1991-10-11,27.125
1991-10-14,27.46875
1991-10-15,27.34375
1991-10-16,27.5
1991-10-17,27.65625
1991-10-18,27.25
1991-10-21,26.75
1991-10-22,26.25
1991-10-23,26.15625
1991-10-24,25.65625
1991-10-25,25.78125
1991-10-28,26.15625
1991-10-29,26.3125
1991-10-30,25.5625
1991-10-31,25.375
1991-11-01,25.375
1991-11-04,25.75
1991-11-05,25.84375
1991-11-06,26.0625
1991-11-07,26.25
1991-11-08,26.0
1991-11-11,26.15625
1991-11-12,26.75
1991-11-13,27.09375
1991-11-14,27.5
1991-11-15,26.3125
1991-11-18,26.625
1991-11-19,26.0
1991-11-20,25.75
1991-11-21,25.8125
1991-11-22,25.6875
1991-11-25,26.09375
1991-11-26,26.46875
1991-11-27,26.59375
1991-11-29,26.75
1991-12-02,27.46875
1991-12-03,28.03125
1991-12-04,27.96875
1991-12-05,27.90625
1991-12-06,27.78125
1991-12-09,27.625
1991-12-10,27.71875
1991-12-11,27.59375
1991-12-12,27.34375
1991-12-13,27.5
1991-12-16,28.21875
1991-12-17,28.875
1991-12-18,28.8125
1991-12-19,28.75
1991-12-20,28.8125
1991-12-23,30.1875
1991-12-24,29.9375
1991-12-26,31.1875
1991-12-27,31.75
1991-12-30,33.0625
1991-12-31,32.6875
1992-01-02,32.8125
1992-01-03,33.4375
1992-01-06,32.3125
1992-01-07,31.3125
1992-01-08,31.3125
1992-01-09,30.875
1992-01-10,30.8125
1992-01-13,30.3125
1992-01-14,31.5625
1992-01-15,31.0625
1992-01-16,30.9375
1992-01-17,29.875
