Date,CE
2018-09-11,114.860001
2018-09-12,112.489998
2018-09-13,113.18
2018-09-14,113.16999799999999
2018-09-17,113.389999
2018-09-18,113.459999
2018-09-19,114.629997
2018-09-20,116.860001
2018-09-21,116.220001
2018-09-24,116.639999
2018-09-25,116.0
2018-09-26,114.160004
2018-09-27,113.93
2018-09-28,114.0
2018-10-01,114.089996
2018-10-02,113.529999
2018-10-03,114.139999
2018-10-04,113.639999
2018-10-05,110.099998
2018-10-08,109.209999
2018-10-09,102.0
2018-10-10,100.489998
2018-10-11,98.309998
2018-10-12,98.68
2018-10-15,97.949997
2018-10-16,100.029999
2018-10-17,99.75
2018-10-18,97.16999799999999
2018-10-19,99.620003
2018-10-22,99.25
2018-10-23,100.089996
2018-10-24,93.360001
2018-10-25,96.410004
2018-10-26,95.989998
2018-10-29,93.82
2018-10-30,95.68
2018-10-31,96.940002
2018-11-01,99.540001
2018-11-02,101.58000200000001
2018-11-05,101.349998
2018-11-06,103.25
2018-11-07,106.309998
2018-11-08,104.91999799999999
2018-11-09,102.760002
2018-11-12,99.970001
2018-11-13,100.150002
2018-11-14,101.129997
2018-11-15,102.449997
2018-11-16,102.470001
2018-11-19,101.690002
2018-11-20,100.260002
2018-11-21,101.940002
2018-11-23,102.800003
2018-11-26,104.0
2018-11-27,100.220001
2018-11-28,100.489998
2018-11-29,100.550003
2018-11-30,100.93
2018-12-03,101.650002
2018-12-04,96.040001
2018-12-06,94.660004
2018-12-07,91.260002
2018-12-10,89.730003
2018-12-11,88.519997
2018-12-12,88.769997
2018-12-13,87.809998
2018-12-14,86.690002
2018-12-17,84.410004
2018-12-18,85.489998
2018-12-19,84.769997
2018-12-20,88.709999
2018-12-21,86.889999
2018-12-24,84.459999
2018-12-26,87.709999
2018-12-27,89.620003
2018-12-28,89.489998
2018-12-31,89.970001
2019-01-02,91.209999
2019-01-03,87.879997
2019-01-04,91.459999
2019-01-07,92.32
2019-01-08,93.610001
2019-01-09,94.040001
2019-01-10,94.43
2019-01-11,94.760002
2019-01-14,94.739998
2019-01-15,93.970001
2019-01-16,94.650002
2019-01-17,96.160004
2019-01-18,97.809998
2019-01-22,95.730003
2019-01-23,93.370003
2019-01-24,95.68
2019-01-25,97.269997
2019-01-28,97.650002
2019-01-29,96.260002
2019-01-30,97.809998
2019-01-31,95.760002
2019-02-01,98.709999
2019-02-04,99.339996
2019-02-05,98.720001
2019-02-06,98.489998
2019-02-07,96.019997
2019-02-08,96.029999
2019-02-11,95.980003
2019-02-12,99.279999
2019-02-13,98.82
2019-02-14,99.540001
2019-02-15,100.260002
2019-02-19,100.949997
2019-02-20,102.720001
2019-02-21,102.5
2019-02-22,103.739998
2019-02-25,104.120003
2019-02-26,102.68
2019-02-27,103.389999
2019-02-28,102.290001
2019-03-01,102.800003
2019-03-04,102.75
2019-03-05,102.720001
2019-03-06,103.059998
2019-03-07,101.58000200000001
2019-03-08,99.779999
2019-03-11,101.489998
2019-03-12,101.18
2019-03-13,101.82
2019-03-14,100.370003
2019-03-15,101.230003
2019-03-18,101.349998
2019-03-19,100.949997
2019-03-20,101.0
2019-03-21,102.68
2019-03-22,98.139999
2019-03-25,96.730003
2019-03-26,97.089996
2019-03-27,96.989998
2019-03-28,98.279999
2019-03-29,98.610001
2019-04-01,101.230003
2019-04-02,101.809998
2019-04-03,103.199997
2019-04-04,104.900002
2019-04-05,105.760002
2019-04-08,102.610001
2019-04-09,101.620003
2019-04-10,101.809998
2019-04-11,102.099998
2019-04-12,105.300003
2019-04-15,103.989998
2019-04-16,105.370003
2019-04-17,105.440002
2019-04-18,105.190002
2019-04-22,104.470001
2019-04-23,112.16999799999999
2019-04-24,110.889999
2019-04-25,108.699997
2019-04-26,108.559998
2019-04-29,107.83000200000001
2019-04-30,107.889999
2019-05-01,105.83000200000001
2019-05-02,106.209999
2019-05-03,108.769997
2019-05-06,107.82
2019-05-07,105.900002
2019-05-08,105.75
2019-05-09,103.599998
2019-05-10,103.360001
2019-05-13,99.150002
2019-05-14,100.440002
2019-05-15,101.199997
2019-05-16,101.809998
2019-05-17,101.639999
2019-05-20,99.540001
2019-05-21,100.309998
2019-05-22,100.110001
2019-05-23,98.620003
2019-05-24,99.379997
2019-05-28,99.629997
2019-05-29,99.599998
2019-05-30,98.589996
2019-05-31,94.93
2019-06-03,96.900002
2019-06-04,100.760002
2019-06-05,100.959999
2019-06-06,100.389999
2019-06-07,101.120003
2019-06-10,102.599998
2019-06-11,103.610001
2019-06-12,104.190002
2019-06-13,105.260002
2019-06-14,104.190002
2019-06-17,102.889999
2019-06-18,104.720001
2019-06-19,104.589996
2019-06-20,105.110001
2019-06-21,105.690002
2019-06-24,105.25
2019-06-25,104.43
2019-06-26,105.82
2019-06-27,106.139999
2019-06-28,107.800003
2019-07-01,109.639999
2019-07-02,107.459999
2019-07-03,106.83000200000001
2019-07-05,105.629997
2019-07-08,104.730003
2019-07-09,104.730003
2019-07-10,104.400002
2019-07-11,105.33000200000001
2019-07-12,107.010002
2019-07-15,107.07
2019-07-16,108.050003
2019-07-17,106.589996
2019-07-18,106.089996
2019-07-19,107.059998
2019-07-22,105.68
2019-07-23,110.309998
2019-07-24,112.260002
2019-07-25,111.510002
2019-07-26,111.160004
2019-07-29,112.120003
2019-07-30,112.519997
2019-07-31,112.16999799999999
2019-08-01,108.230003
2019-08-02,107.120003
2019-08-05,103.190002
2019-08-06,104.629997
2019-08-07,106.440002
2019-08-08,109.139999
2019-08-09,109.150002
2019-08-12,108.66999799999999
2019-08-13,111.0
2019-08-14,108.629997
2019-08-15,107.440002
2019-08-16,110.300003
2019-08-19,112.489998
2019-08-20,111.739998
2019-08-21,113.16999799999999
2019-08-22,113.739998
2019-08-23,107.25
2019-08-26,107.400002
2019-08-27,107.220001
2019-08-28,109.540001
2019-08-29,111.760002
2019-08-30,113.370003
2019-09-03,111.699997
2019-09-04,113.82
2019-09-05,117.629997
2019-09-06,118.07
2019-09-09,120.910004
2019-09-10,123.32
2019-09-11,124.309998
2019-09-12,124.199997
2019-09-13,125.489998
2019-09-16,124.449997
2019-09-17,123.980003
2019-09-18,123.739998
2019-09-19,123.800003
2019-09-20,122.68
2019-09-23,122.470001
2019-09-24,121.349998
2019-09-25,122.209999
2019-09-26,121.589996
2019-09-27,122.139999
2019-09-30,122.290001
2019-10-01,120.349998
2019-10-02,118.099998
2019-10-03,118.66999799999999
2019-10-04,119.529999
2019-10-07,119.440002
2019-10-08,117.849998
2019-10-09,118.720001
2019-10-10,118.360001
2019-10-11,121.870003
2019-10-14,120.440002
2019-10-15,122.040001
2019-10-16,121.519997
2019-10-17,121.959999
2019-10-18,121.650002
2019-10-21,121.309998
2019-10-22,119.300003
2019-10-23,121.760002
2019-10-24,123.519997
2019-10-25,123.650002
2019-10-28,121.559998
2019-10-29,123.279999
2019-10-30,122.279999
2019-10-31,121.150002
2019-11-01,122.5
2019-11-04,123.660004
2019-11-05,124.480003
2019-11-06,125.08000200000001
2019-11-07,125.739998
2019-11-08,127.309998
2019-11-11,126.730003
2019-11-12,126.940002
2019-11-13,125.410004
2019-11-14,126.309998
2019-11-15,125.959999
2019-11-18,125.480003
2019-11-19,125.889999
2019-11-20,124.239998
2019-11-21,123.870003
2019-11-22,124.790001
2019-11-25,126.410004
2019-11-26,127.389999
2019-11-27,126.529999
2019-11-29,125.57
2019-12-02,124.800003
2019-12-03,122.559998
2019-12-04,122.110001
2019-12-05,123.33000200000001
2019-12-06,125.209999
2019-12-09,123.860001
2019-12-10,120.949997
2019-12-11,122.790001
2019-12-12,125.360001
2019-12-13,124.470001
2019-12-16,123.68
2019-12-17,123.230003
2019-12-18,121.099998
2019-12-19,122.480003
2019-12-20,123.349998
2019-12-23,123.209999
2019-12-24,123.389999
2019-12-26,123.110001
2019-12-27,123.32
2019-12-30,122.699997
2019-12-31,123.120003
2020-01-02,121.43
2020-01-03,119.779999
2020-01-06,118.459999
2020-01-07,118.0
2020-01-08,117.08000200000001
2020-01-09,117.860001
2020-01-10,117.010002
2020-01-13,118.129997
2020-01-14,118.449997
2020-01-15,118.199997
2020-01-16,118.139999
2020-01-17,117.589996
2020-01-21,117.550003
2020-01-22,116.779999
2020-01-23,115.58000200000001
2020-01-24,114.510002
2020-01-27,111.339996
2020-01-28,112.260002
2020-01-29,111.93
2020-01-30,110.190002
2020-01-31,103.5
2020-02-03,104.760002
2020-02-04,107.33000200000001
2020-02-05,109.860001
2020-02-06,109.459999
2020-02-07,108.589996
2020-02-10,107.57
2020-02-11,108.620003
2020-02-12,111.41999799999999
2020-02-13,110.5
2020-02-14,110.019997
2020-02-18,107.75
2020-02-19,108.25
2020-02-20,108.900002
2020-02-21,107.980003
2020-02-24,103.949997
2020-02-25,97.809998
2020-02-26,96.870003
2020-02-27,91.730003
2020-02-28,93.739998
2020-03-02,96.370003
2020-03-03,94.650002
2020-03-04,97.879997
2020-03-05,94.75
2020-03-06,92.25
2020-03-09,79.41999799999999
2020-03-10,86.260002
2020-03-11,80.66999799999999
2020-03-12,73.269997
2020-03-13,78.410004
2020-03-16,66.129997
2020-03-17,70.43
2020-03-18,59.119999
2020-03-19,63.830002
2020-03-20,64.730003
2020-03-23,62.200001
2020-03-24,66.910004
2020-03-25,72.870003
2020-03-26,75.529999
2020-03-27,71.269997
2020-03-30,74.099998
2020-03-31,73.389999
2020-04-01,68.050003
2020-04-02,68.599998
2020-04-03,67.099998
2020-04-06,72.470001
2020-04-07,75.839996
2020-04-08,81.980003
2020-04-09,83.910004
2020-04-13,82.099998
2020-04-14,81.309998
2020-04-15,75.18
2020-04-16,72.260002
2020-04-17,78.160004
2020-04-20,76.019997
2020-04-21,73.459999
2020-04-22,75.5
2020-04-23,78.019997
2020-04-24,78.790001
2020-04-27,82.610001
2020-04-28,81.940002
2020-04-29,86.339996
2020-04-30,83.07
2020-05-01,79.309998
2020-05-04,77.839996
2020-05-05,78.010002
2020-05-06,77.58000200000001
2020-05-07,80.349998
2020-05-08,82.720001
2020-05-11,80.010002
2020-05-12,77.849998
2020-05-13,73.870003
2020-05-14,76.129997
2020-05-15,76.66999799999999
2020-05-18,84.309998
2020-05-19,83.879997
2020-05-20,86.099998
2020-05-21,86.120003
2020-05-22,85.480003
2020-05-26,91.370003
2020-05-27,94.099998
