Date,KALU
2020-03-06,89.470001
2020-03-09,80.459999
2020-03-10,87.639999
2020-03-11,82.43
2020-03-12,74.739998
2020-03-13,84.120003
2020-03-16,70.32
2020-03-17,70.870003
2020-03-18,64.16999799999999
2020-03-19,62.869999
2020-03-20,55.450001
2020-03-23,57.029999
2020-03-24,62.5
2020-03-25,63.02
2020-03-26,66.800003
2020-03-27,67.989998
2020-03-30,68.93
2020-03-31,69.279999
2020-04-01,63.580002
2020-04-02,63.419998
2020-04-03,60.27
2020-04-06,65.269997
2020-04-07,66.040001
2020-04-08,72.099998
2020-04-09,74.0
2020-04-13,72.5
2020-04-14,75.120003
2020-04-15,72.099998
2020-04-16,72.739998
2020-04-17,75.68
2020-04-20,77.459999
2020-04-21,73.120003
2020-04-22,73.800003
2020-04-23,72.349998
2020-04-24,71.720001
2020-04-27,72.699997
2020-04-28,71.66999799999999
2020-04-29,77.980003
2020-04-30,72.230003
2020-05-01,67.239998
2020-05-04,65.809998
2020-05-05,67.07
2020-05-06,64.66999799999999
2020-05-07,64.83000200000001
2020-05-08,69.470001
