Date,GD
1993-01-14,13.796875
1993-01-15,13.8125
1993-01-18,13.859375
1993-01-19,13.984375
1993-01-20,14.125
1993-01-21,14.0
1993-01-22,14.0
1993-01-25,14.09375
1993-01-26,14.1875
1993-01-27,14.375
1993-01-28,14.21875
1993-01-29,14.25
1993-02-01,14.359375
1993-02-02,14.34375
1993-02-03,14.46875
1993-02-04,14.578125
1993-02-05,14.5625
1993-02-08,14.328125
1993-02-09,14.1875
1993-02-10,14.078125
1993-02-11,14.25
1993-02-12,14.234375
1993-02-16,14.171875
1993-02-17,14.0625
1993-02-18,13.875
1993-02-19,13.8125
1993-02-22,13.75
1993-02-23,13.875
1993-02-24,14.234375
1993-02-25,14.703125
1993-02-26,14.71875
1993-03-01,14.78125
1993-03-02,14.78125
1993-03-03,14.625
1993-03-04,14.515625
1993-03-05,14.453125
1993-03-08,14.71875
1993-03-09,14.734375
1993-03-10,14.703125
1993-03-11,14.5
1993-03-12,14.46875
1993-03-15,14.59375
1993-03-16,14.78125
1993-03-17,14.65625
1993-03-18,14.8125
1993-03-19,14.8125
1993-03-22,14.71875
1993-03-23,14.578125
1993-03-24,14.625
1993-03-25,14.59375
1993-03-26,14.375
1993-03-29,14.46875
1993-03-30,12.28125
1993-03-31,12.28125
1993-04-01,12.40625
1993-04-02,12.296875
1993-04-05,12.328125
1993-04-06,12.40625
1993-04-07,12.359375
1993-04-08,12.1875
1993-04-12,12.0
1993-04-13,12.28125
1993-04-14,12.1875
1993-04-15,12.203125
1993-04-16,12.34375
1993-04-19,12.0
1993-04-20,11.96875
1993-04-21,12.140625
1993-04-22,12.09375
1993-04-23,12.140625
1993-04-26,12.0625
1993-04-27,11.96875
1993-04-28,11.96875
1993-04-29,11.953125
1993-04-30,11.921875
1993-05-03,11.953125
1993-05-04,11.9375
1993-05-05,11.90625
1993-05-06,11.984375
1993-05-07,11.9375
1993-05-10,11.9375
1993-05-11,11.984375
1993-05-12,12.0
1993-05-13,11.890625
1993-05-14,11.90625
1993-05-17,12.015625
1993-05-18,11.859375
1993-05-19,11.875
1993-05-20,11.8125
1993-05-21,11.78125
1993-05-24,11.828125
1993-05-25,11.8125
1993-05-26,11.890625
1993-05-27,11.875
1993-05-28,11.78125
1993-06-01,11.90625
1993-06-02,11.953125
1993-06-03,12.078125
1993-06-04,12.125
1993-06-07,12.09375
1993-06-08,12.0
1993-06-09,12.140625
1993-06-10,12.21875
1993-06-11,12.296875
1993-06-14,12.265625
1993-06-15,10.109375
1993-06-16,10.21875
1993-06-17,10.328125
1993-06-18,10.390625
1993-06-21,10.515625
1993-06-22,10.5
1993-06-23,10.484375
1993-06-24,10.6875
1993-06-25,10.875
1993-06-28,11.03125
1993-06-29,11.046875
1993-06-30,11.046875
1993-07-01,11.1875
1993-07-02,11.15625
1993-07-06,11.125
1993-07-07,11.0625
1993-07-08,11.09375
1993-07-09,11.1875
1993-07-12,11.234375
1993-07-13,11.078125
1993-07-14,11.0
1993-07-15,10.984375
1993-07-16,11.0625
1993-07-19,11.078125
1993-07-20,11.171875
1993-07-21,11.265625
1993-07-22,11.328125
1993-07-23,11.28125
1993-07-26,11.234375
1993-07-27,11.15625
1993-07-28,11.21875
1993-07-29,11.234375
1993-07-30,11.28125
1993-08-02,11.5
1993-08-03,11.59375
1993-08-04,11.625
1993-08-05,11.625
1993-08-06,11.640625
1993-08-09,11.796875
1993-08-10,11.828125
1993-08-11,11.8125
1993-08-12,11.859375
1993-08-13,11.984375
1993-08-16,12.125
1993-08-17,12.109375
1993-08-18,12.1875
1993-08-19,12.15625
1993-08-20,12.03125
1993-08-23,11.859375
1993-08-24,11.875
1993-08-25,11.84375
1993-08-26,11.8125
1993-08-27,11.8125
1993-08-30,11.796875
1993-08-31,11.859375
1993-09-01,12.109375
1993-09-02,12.09375
1993-09-03,12.046875
1993-09-07,12.015625
1993-09-08,11.953125
1993-09-09,11.875
1993-09-10,11.859375
1993-09-13,12.140625
1993-09-14,12.078125
1993-09-15,12.4375
1993-09-16,12.4375
1993-09-17,12.453125
1993-09-20,12.53125
1993-09-21,12.53125
1993-09-22,11.28125
1993-09-23,11.625
1993-09-24,11.671875
1993-09-27,11.546875
1993-09-28,11.46875
1993-09-29,11.453125
1993-09-30,11.515625
1993-10-01,11.875
1993-10-04,12.125
1993-10-05,11.921875
1993-10-06,12.21875
1993-10-07,12.109375
1993-10-08,12.21875
1993-10-11,12.109375
1993-10-12,12.109375
1993-10-13,12.03125
1993-10-14,11.984375
1993-10-15,11.984375
1993-10-18,12.125
1993-10-19,12.078125
1993-10-20,11.90625
1993-10-21,11.765625
1993-10-22,11.75
1993-10-25,11.734375
1993-10-26,11.671875
1993-10-27,11.53125
1993-10-28,11.71875
1993-10-29,11.96875
1993-11-01,11.984375
1993-11-02,11.859375
1993-11-03,11.640625
1993-11-04,11.609375
1993-11-05,11.515625
1993-11-08,11.578125
1993-11-09,11.5
1993-11-10,11.578125
1993-11-11,11.546875
1993-11-12,11.609375
1993-11-15,11.765625
1993-11-16,11.59375
1993-11-17,11.625
1993-11-18,11.609375
1993-11-19,11.53125
1993-11-22,11.4375
1993-11-23,11.375
1993-11-24,11.34375
1993-11-26,11.4375
1993-11-29,11.125
1993-11-30,11.25
1993-12-01,11.234375
1993-12-02,11.40625
1993-12-03,11.640625
1993-12-06,11.640625
1993-12-07,11.484375
1993-12-08,11.53125
1993-12-09,11.53125
1993-12-10,11.46875
1993-12-13,11.625
1993-12-14,11.59375
1993-12-15,11.671875
1993-12-16,11.75
1993-12-17,12.0
1993-12-20,11.796875
1993-12-21,11.609375
1993-12-22,12.125
1993-12-23,11.75
1993-12-27,11.78125
1993-12-28,11.75
1993-12-29,11.6875
1993-12-30,11.671875
1993-12-31,11.53125
1994-01-03,11.34375
1994-01-04,11.40625
1994-01-05,11.421875
1994-01-06,11.4375
1994-01-07,11.46875
1994-01-10,11.453125
1994-01-11,11.453125
1994-01-12,11.46875
1994-01-13,11.5
1994-01-14,11.5625
1994-01-17,11.546875
1994-01-18,11.59375
1994-01-19,11.640625
1994-01-20,11.8125
1994-01-21,11.53125
1994-01-24,11.296875
1994-01-25,11.40625
1994-01-26,11.453125
1994-01-27,11.5
1994-01-28,11.484375
1994-01-31,11.515625
1994-02-01,11.765625
1994-02-02,11.703125
1994-02-03,11.625
1994-02-04,11.609375
1994-02-07,11.671875
1994-02-08,11.78125
1994-02-09,11.734375
1994-02-10,11.640625
1994-02-11,11.765625
1994-02-14,11.828125
1994-02-15,11.890625
1994-02-16,11.75
1994-02-17,11.71875
1994-02-18,11.6875
1994-02-22,11.5625
1994-02-23,11.59375
1994-02-24,11.578125
1994-02-25,11.5625
1994-02-28,11.65625
1994-03-01,11.59375
1994-03-02,11.578125
1994-03-03,11.453125
1994-03-04,11.8125
1994-03-07,11.546875
1994-03-08,11.5
1994-03-09,11.5
1994-03-10,11.5
1994-03-11,11.5
1994-03-14,11.5
1994-03-15,11.5
1994-03-16,11.46875
1994-03-17,11.484375
1994-03-18,11.40625
1994-03-21,11.296875
1994-03-22,11.359375
1994-03-23,11.3125
1994-03-24,11.25
1994-03-25,11.125
1994-03-28,10.75
1994-03-29,10.390625
1994-03-30,10.484375
1994-03-31,10.609375
1994-04-04,10.234375
1994-04-05,10.4375
1994-04-06,10.4375
1994-04-07,10.78125
1994-04-08,10.671875
1994-04-11,10.59375
1994-04-12,10.46875
1994-04-13,10.375
1994-04-14,10.410156
1994-04-15,10.5
1994-04-18,10.40625
1994-04-19,10.25
1994-04-20,10.1875
1994-04-21,9.96875
1994-04-22,9.96875
1994-04-25,10.09375
1994-04-26,10.09375
1994-04-28,9.875
1994-04-29,10.125
1994-05-02,10.21875
1994-05-03,10.21875
1994-05-04,10.25
1994-05-05,10.28125
1994-05-06,10.25
1994-05-09,10.125
1994-05-10,10.0625
1994-05-11,10.0625
1994-05-12,10.1875
1994-05-13,10.15625
1994-05-16,10.25
1994-05-17,10.34375
1994-05-18,10.46875
1994-05-19,10.53125
1994-05-20,10.6875
1994-05-23,10.71875
1994-05-24,10.5
1994-05-25,10.625
1994-05-26,10.5
1994-05-27,10.59375
1994-05-31,10.59375
1994-06-01,10.6875
1994-06-02,10.6875
1994-06-03,10.84375
1994-06-06,10.9375
1994-06-07,11.03125
1994-06-08,10.96875
1994-06-09,10.90625
1994-06-10,10.9375
1994-06-13,11.09375
1994-06-14,11.15625
1994-06-15,11.25
1994-06-16,11.09375
1994-06-17,11.03125
1994-06-20,10.84375
1994-06-21,10.6875
1994-06-22,10.75
1994-06-23,10.53125
1994-06-24,10.375
1994-06-27,10.46875
1994-06-28,10.5
1994-06-29,10.28125
1994-06-30,10.21875
1994-07-01,10.4375
1994-07-05,10.3125
1994-07-06,10.28125
1994-07-07,10.21875
1994-07-08,10.125
1994-07-11,10.1875
1994-07-12,10.0625
1994-07-13,10.0625
1994-07-14,10.125
1994-07-15,10.40625
1994-07-18,10.0625
1994-07-19,10.0625
1994-07-20,10.0
1994-07-21,9.96875
1994-07-22,9.96875
1994-07-25,9.96875
1994-07-26,9.875
1994-07-27,10.0625
1994-07-28,9.96875
1994-07-29,10.0
1994-08-01,9.9375
1994-08-02,9.78125
1994-08-03,9.8125
1994-08-04,9.8125
1994-08-05,9.6875
1994-08-08,9.6875
1994-08-09,9.6875
1994-08-10,9.71875
1994-08-11,9.78125
1994-08-12,9.90625
1994-08-15,10.125
1994-08-16,10.4375
1994-08-17,10.5
1994-08-18,10.40625
1994-08-19,10.40625
1994-08-22,10.71875
1994-08-23,10.875
1994-08-24,11.03125
1994-08-25,10.9375
1994-08-26,11.0
1994-08-29,11.125
1994-08-30,11.21875
1994-08-31,11.28125
1994-09-01,11.5
1994-09-02,11.5625
1994-09-06,11.5
1994-09-07,11.3125
1994-09-08,11.28125
1994-09-09,11.5
1994-09-12,11.3125
1994-09-13,11.25
1994-09-14,11.375
1994-09-15,11.375
1994-09-16,11.28125
1994-09-19,11.1875
1994-09-20,11.0625
1994-09-21,10.84375
1994-09-22,11.15625
1994-09-23,11.0
1994-09-26,11.0
1994-09-27,10.96875
1994-09-28,11.125
1994-09-29,11.0
1994-09-30,10.9375
1994-10-03,11.03125
1994-10-04,10.9375
1994-10-05,10.96875
1994-10-06,10.96875
1994-10-07,11.03125
1994-10-10,10.9375
1994-10-11,10.96875
1994-10-12,11.0625
1994-10-13,11.03125
1994-10-14,11.0625
1994-10-17,11.0625
1994-10-18,11.0
1994-10-19,11.03125
1994-10-20,10.9375
1994-10-21,11.03125
1994-10-24,10.71875
1994-10-25,10.5625
1994-10-26,10.40625
1994-10-27,10.53125
1994-10-28,10.59375
1994-10-31,10.59375
1994-11-01,10.5625
1994-11-02,10.375
1994-11-03,10.375
1994-11-04,10.03125
1994-11-07,10.09375
1994-11-08,10.09375
1994-11-09,10.28125
1994-11-10,10.1875
1994-11-11,10.15625
1994-11-14,10.25
1994-11-15,10.28125
1994-11-16,10.5
1994-11-17,10.34375
1994-11-18,10.0625
1994-11-21,10.0
1994-11-22,9.8125
1994-11-23,9.71875
1994-11-25,9.75
1994-11-28,9.78125
1994-11-29,10.0
1994-11-30,10.0625
1994-12-01,9.9375
1994-12-02,10.15625
1994-12-05,10.09375
1994-12-06,9.96875
1994-12-07,9.90625
1994-12-08,9.8125
1994-12-09,9.65625
1994-12-12,10.59375
1994-12-13,10.46875
1994-12-14,10.90625
1994-12-15,10.75
1994-12-16,10.875
1994-12-19,10.875
1994-12-20,10.875
1994-12-21,10.84375
1994-12-22,10.65625
1994-12-23,10.8125
1994-12-27,10.90625
1994-12-28,10.875
1994-12-29,10.875
1994-12-30,10.875
1995-01-03,10.875
1995-01-04,11.0
1995-01-05,10.9375
1995-01-06,10.90625
1995-01-09,10.875
1995-01-10,10.9375
1995-01-11,10.875
1995-01-12,10.90625
1995-01-13,10.96875
1995-01-16,10.9375
1995-01-17,11.09375
1995-01-18,11.15625
1995-01-19,11.09375
1995-01-20,10.96875
1995-01-23,10.875
1995-01-24,10.90625
1995-01-25,10.90625
1995-01-26,10.90625
1995-01-27,10.96875
1995-01-30,10.90625
1995-01-31,10.78125
1995-02-01,10.59375
1995-02-02,10.65625
1995-02-03,10.75
1995-02-06,10.8125
1995-02-07,11.125
1995-02-08,11.09375
1995-02-09,11.1875
1995-02-10,11.125
1995-02-13,11.25
1995-02-14,11.25
1995-02-15,11.1875
1995-02-16,11.1875
1995-02-17,11.125
1995-02-21,11.15625
1995-02-22,11.4375
1995-02-23,11.53125
1995-02-24,11.78125
1995-02-27,11.5625
1995-02-28,11.8125
1995-03-01,11.65625
1995-03-02,11.71875
1995-03-03,11.6875
1995-03-06,11.5625
1995-03-07,11.3125
1995-03-08,11.40625
1995-03-09,11.375
1995-03-10,11.4375
1995-03-13,11.4375
1995-03-14,11.65625
1995-03-15,11.6875
1995-03-16,11.6875
1995-03-17,11.71875
1995-03-20,11.65625
1995-03-21,11.5
1995-03-22,11.625
1995-03-23,11.625
1995-03-24,11.625
1995-03-27,11.75
1995-03-28,11.65625
1995-03-29,11.71875
1995-03-30,11.6875
1995-03-31,11.75
1995-04-03,12.0
1995-04-04,12.0
1995-04-05,11.9375
1995-04-06,12.0
1995-04-07,12.0
1995-04-10,11.9375
1995-04-11,11.9375
1995-04-12,11.96875
1995-04-13,11.9375
1995-04-17,11.875
1995-04-18,11.6875
1995-04-19,11.75
1995-04-20,11.75
1995-04-21,11.71875
1995-04-24,11.71875
1995-04-25,11.6875
1995-04-26,11.6875
1995-04-27,11.375
1995-04-28,11.59375
1995-05-01,11.5
1995-05-02,11.5625
1995-05-03,11.46875
1995-05-04,11.375
1995-05-05,11.4375
1995-05-08,11.5625
1995-05-09,11.5625
1995-05-10,11.40625
1995-05-11,11.375
1995-05-12,11.46875
1995-05-15,11.6875
1995-05-16,11.6875
1995-05-17,11.5625
1995-05-18,11.25
1995-05-19,11.0625
1995-05-22,11.21875
1995-05-23,10.78125
1995-05-24,10.875
1995-05-25,10.875
1995-05-26,10.65625
1995-05-30,10.8125
1995-05-31,10.9375
1995-06-01,10.96875
1995-06-02,10.9375
1995-06-05,11.1875
1995-06-06,11.28125
1995-06-07,11.28125
1995-06-08,11.25
1995-06-09,11.0625
1995-06-12,11.0625
1995-06-13,11.375
1995-06-14,11.25
1995-06-15,11.21875
1995-06-16,11.34375
1995-06-19,11.28125
1995-06-20,11.25
1995-06-21,11.21875
1995-06-22,11.3125
1995-06-23,11.21875
1995-06-26,11.0625
1995-06-27,11.09375
1995-06-28,11.1875
1995-06-29,11.125
1995-06-30,11.09375
1995-07-03,11.15625
1995-07-05,11.25
1995-07-06,11.15625
1995-07-07,11.40625
1995-07-10,11.46875
1995-07-11,11.40625
1995-07-12,11.4375
1995-07-13,11.40625
1995-07-14,11.46875
1995-07-17,11.59375
1995-07-18,11.375
1995-07-19,11.4375
1995-07-20,11.75
1995-07-21,11.84375
1995-07-24,11.875
1995-07-25,12.03125
1995-07-26,12.125
1995-07-27,12.25
1995-07-28,12.28125
1995-07-31,12.1875
1995-08-01,12.21875
1995-08-02,12.1875
1995-08-03,12.15625
1995-08-04,12.1875
1995-08-07,12.25
1995-08-08,12.34375
1995-08-09,12.4375
1995-08-10,12.40625
1995-08-11,12.25
1995-08-14,12.25
1995-08-15,12.15625
1995-08-16,12.28125
1995-08-17,13.03125
1995-08-18,12.90625
1995-08-21,12.9375
1995-08-22,12.96875
1995-08-23,13.0
1995-08-24,13.0625
1995-08-25,13.1875
1995-08-28,13.21875
1995-08-29,13.0625
1995-08-30,13.15625
1995-08-31,13.15625
1995-09-01,13.25
1995-09-05,13.375
1995-09-06,13.59375
1995-09-07,13.5
1995-09-08,13.5625
1995-09-11,13.53125
1995-09-12,13.6875
1995-09-13,13.65625
1995-09-14,13.75
1995-09-15,13.78125
1995-09-18,13.71875
1995-09-19,13.9375
1995-09-20,13.875
1995-09-21,13.71875
1995-09-22,13.40625
1995-09-25,13.78125
1995-09-26,13.6875
1995-09-27,13.53125
1995-09-28,13.65625
1995-09-29,13.71875
1995-10-02,13.5
1995-10-03,13.4375
1995-10-04,13.34375
1995-10-05,13.21875
1995-10-06,13.0625
1995-10-09,13.0
1995-10-10,13.0
1995-10-11,12.9375
1995-10-12,13.15625
1995-10-13,13.4375
1995-10-16,13.40625
1995-10-17,13.5
1995-10-18,13.65625
1995-10-19,13.71875
1995-10-20,14.0625
1995-10-23,13.9375
1995-10-24,14.125
1995-10-25,13.9375
1995-10-26,13.84375
1995-10-27,13.625
1995-10-30,13.75
1995-10-31,13.84375
1995-11-01,13.9375
1995-11-02,13.84375
1995-11-03,13.875
1995-11-06,14.15625
1995-11-07,14.1875
1995-11-08,14.15625
1995-11-09,14.21875
1995-11-10,14.25
1995-11-13,14.4375
1995-11-14,14.59375
1995-11-15,14.78125
1995-11-16,14.90625
1995-11-17,15.0
1995-11-20,14.90625
1995-11-21,15.0
1995-11-22,15.0625
1995-11-24,15.09375
1995-11-27,14.96875
1995-11-28,14.96875
1995-11-29,15.0625
1995-11-30,14.90625
1995-12-01,15.0
1995-12-04,15.0625
1995-12-05,15.34375
1995-12-06,15.34375
1995-12-07,15.375
1995-12-08,15.1875
1995-12-11,15.0625
1995-12-12,15.125
1995-12-13,15.1875
1995-12-14,15.15625
1995-12-15,15.15625
1995-12-18,15.6875
1995-12-19,15.1875
1995-12-20,15.4375
1995-12-21,15.25
1995-12-22,15.25
1995-12-26,14.96875
1995-12-27,15.03125
1995-12-28,14.84375
1995-12-29,14.78125
1996-01-02,15.0625
1996-01-03,15.125
1996-01-04,14.84375
1996-01-05,14.90625
1996-01-08,15.15625
1996-01-09,15.09375
1996-01-10,14.75
1996-01-11,14.6875
1996-01-12,14.9375
1996-01-15,14.96875
1996-01-16,14.9375
1996-01-17,14.8125
1996-01-18,14.875
1996-01-19,14.90625
1996-01-22,14.6875
1996-01-23,14.65625
1996-01-24,14.6875
1996-01-25,14.625
1996-01-26,14.625
1996-01-29,14.625
1996-01-30,14.5625
1996-01-31,14.59375
1996-02-01,14.6875
1996-02-02,14.65625
1996-02-05,14.84375
1996-02-06,15.0625
1996-02-07,15.15625
1996-02-08,15.28125
1996-02-09,15.40625
1996-02-12,15.5
1996-02-13,15.53125
1996-02-14,15.5
1996-02-15,15.53125
1996-02-16,15.46875
1996-02-20,15.4375
1996-02-21,15.5
1996-02-22,15.625
1996-02-23,15.65625
1996-02-26,15.3125
1996-02-27,14.90625
1996-02-28,14.9375
1996-02-29,14.90625
1996-03-01,14.84375
1996-03-04,15.1875
1996-03-05,15.375
1996-03-06,15.21875
1996-03-07,15.375
1996-03-08,15.03125
1996-03-11,15.21875
1996-03-12,15.09375
1996-03-13,15.0625
1996-03-14,14.84375
1996-03-15,14.8125
1996-03-18,14.8125
1996-03-19,15.0625
1996-03-20,15.0
1996-03-21,15.09375
1996-03-22,14.9375
1996-03-25,14.9375
1996-03-26,15.125
1996-03-27,14.875
1996-03-28,14.71875
1996-03-29,14.625
1996-04-01,14.4375
1996-04-02,14.40625
1996-04-03,14.46875
1996-04-04,14.40625
1996-04-08,14.65625
1996-04-09,14.75
1996-04-10,14.5
1996-04-11,14.625
1996-04-12,14.71875
1996-04-15,14.8125
1996-04-16,14.75
1996-04-17,14.96875
1996-04-18,15.375
1996-04-19,15.0625
1996-04-22,15.5
1996-04-23,15.46875
1996-04-24,15.5625
1996-04-25,15.5625
1996-04-26,15.40625
1996-04-29,15.28125
1996-04-30,15.78125
1996-05-01,16.1875
1996-05-02,15.84375
1996-05-03,15.75
1996-05-06,15.71875
1996-05-07,15.5625
1996-05-08,15.71875
1996-05-09,16.125
1996-05-10,16.125
1996-05-13,16.1875
1996-05-14,16.125
1996-05-15,16.03125
1996-05-16,16.0
1996-05-17,16.09375
1996-05-20,15.9375
1996-05-21,15.8125
1996-05-22,16.09375
1996-05-23,15.875
1996-05-24,15.90625
1996-05-28,15.65625
1996-05-29,15.5
1996-05-30,15.5
1996-05-31,15.40625
1996-06-03,15.375
1996-06-04,15.4375
1996-06-05,15.9375
1996-06-06,15.5
1996-06-07,15.53125
1996-06-10,15.65625
1996-06-11,15.53125
1996-06-12,15.40625
1996-06-13,15.4375
1996-06-14,15.53125
1996-06-17,15.5
1996-06-18,15.4375
1996-06-19,15.65625
1996-06-20,15.84375
1996-06-21,16.0625
1996-06-24,15.96875
1996-06-25,16.0625
1996-06-26,15.8125
1996-06-27,15.625
1996-06-28,15.5
1996-07-01,15.78125
1996-07-02,16.03125
1996-07-03,16.1875
1996-07-05,15.84375
1996-07-08,15.75
1996-07-09,15.53125
1996-07-10,15.46875
1996-07-11,15.125
1996-07-12,15.34375
1996-07-15,15.03125
1996-07-16,14.78125
1996-07-17,14.8125
1996-07-18,15.40625
1996-07-19,15.625
1996-07-22,15.59375
1996-07-23,15.3125
1996-07-24,15.5
1996-07-25,15.5
1996-07-26,15.59375
1996-07-29,15.59375
1996-07-30,15.6875
1996-07-31,16.0
1996-08-01,16.09375
1996-08-02,16.0625
1996-08-05,16.1875
1996-08-06,16.15625
1996-08-07,16.15625
1996-08-08,16.34375
1996-08-09,16.375
1996-08-12,16.46875
1996-08-13,16.28125
1996-08-14,16.25
1996-08-15,16.5
1996-08-16,16.375
1996-08-19,16.28125
1996-08-20,16.46875
1996-08-21,16.4375
1996-08-22,16.5
1996-08-23,16.40625
1996-08-26,16.3125
1996-08-27,16.40625
1996-08-28,16.34375
1996-08-29,16.03125
1996-08-30,16.03125
1996-09-03,16.0625
1996-09-04,15.96875
1996-09-05,16.125
1996-09-06,16.21875
1996-09-09,16.25
1996-09-10,16.28125
1996-09-11,16.34375
1996-09-12,16.34375
1996-09-13,16.34375
1996-09-16,16.4375
1996-09-17,16.40625
1996-09-18,16.34375
1996-09-19,16.21875
1996-09-20,16.21875
1996-09-23,16.3125
1996-09-24,16.21875
1996-09-25,16.59375
1996-09-26,16.65625
1996-09-27,16.6875
1996-09-30,17.21875
1996-10-01,17.0
1996-10-02,17.1875
1996-10-03,17.875
1996-10-04,17.59375
1996-10-07,17.3125
1996-10-08,17.375
1996-10-09,17.21875
1996-10-10,17.15625
1996-10-11,17.15625
1996-10-14,17.25
1996-10-15,17.4375
1996-10-16,17.25
1996-10-17,17.25
1996-10-18,17.40625
1996-10-21,17.6875
1996-10-22,17.625
1996-10-23,17.4375
1996-10-24,17.25
1996-10-25,17.21875
1996-10-28,17.0625
1996-10-29,16.9375
1996-10-30,17.0625
1996-10-31,17.15625
1996-11-01,16.875
1996-11-04,16.90625
1996-11-05,16.75
1996-11-06,16.8125
1996-11-07,17.125
1996-11-08,17.1875
1996-11-11,17.34375
1996-11-12,17.53125
1996-11-13,17.875
1996-11-14,17.8125
1996-11-15,18.25
1996-11-18,18.15625
1996-11-19,18.34375
1996-11-20,18.59375
1996-11-21,18.59375
1996-11-22,18.75
1996-11-25,18.75
1996-11-26,18.59375
1996-11-27,18.53125
1996-11-29,18.4375
1996-12-02,18.25
1996-12-03,18.0
1996-12-04,17.84375
1996-12-05,17.75
1996-12-06,17.71875
1996-12-09,17.75
1996-12-10,17.71875
1996-12-11,17.46875
1996-12-12,17.25
1996-12-13,17.34375
1996-12-16,17.25
1996-12-17,17.1875
1996-12-18,17.40625
1996-12-19,17.8125
1996-12-20,17.78125
1996-12-23,17.625
1996-12-24,17.59375
1996-12-26,17.625
1996-12-27,17.59375
1996-12-30,17.5625
1996-12-31,17.6875
1997-01-02,17.34375
1997-01-03,17.40625
1997-01-06,17.46875
1997-01-07,17.5
1997-01-08,17.34375
1997-01-09,17.15625
1997-01-10,17.34375
1997-01-13,17.4375
1997-01-14,17.625
1997-01-15,17.4375
1997-01-16,17.59375
1997-01-17,17.84375
1997-01-20,17.75
1997-01-21,17.9375
1997-01-22,17.8125
1997-01-23,17.71875
1997-01-24,17.4375
1997-01-27,17.5
1997-01-28,17.4375
1997-01-29,17.40625
1997-01-30,17.5
1997-01-31,17.65625
1997-02-03,17.625
1997-02-04,17.46875
1997-02-05,17.46875
1997-02-06,17.3125
1997-02-07,17.5
1997-02-10,17.28125
1997-02-11,17.4375
1997-02-12,17.5625
1997-02-13,17.59375
1997-02-14,17.5625
1997-02-18,17.59375
1997-02-19,17.40625
1997-02-20,17.34375
1997-02-21,17.34375
1997-02-24,17.3125
1997-02-25,17.03125
1997-02-26,17.125
1997-02-27,16.84375
1997-02-28,16.8125
1997-03-03,16.5625
1997-03-04,16.4375
1997-03-05,16.65625
1997-03-06,16.5625
1997-03-07,16.65625
1997-03-10,16.65625
1997-03-11,16.5625
1997-03-12,16.53125
1997-03-13,16.40625
1997-03-14,16.59375
1997-03-17,16.84375
1997-03-18,16.75
1997-03-19,16.8125
1997-03-20,16.71875
1997-03-21,16.96875
1997-03-24,17.09375
1997-03-25,17.25
1997-03-26,16.9375
1997-03-27,17.03125
1997-03-31,16.90625
1997-04-01,16.6875
1997-04-02,16.3125
1997-04-03,16.125
1997-04-04,16.34375
1997-04-07,16.21875
1997-04-08,16.0625
1997-04-09,15.8125
1997-04-10,15.90625
1997-04-11,15.8125
1997-04-14,16.09375
1997-04-15,16.1875
1997-04-16,16.4375
1997-04-17,16.8125
1997-04-18,17.28125
1997-04-21,17.5625
1997-04-22,18.0625
1997-04-23,17.96875
1997-04-24,17.59375
1997-04-25,17.53125
1997-04-28,17.1875
1997-04-29,17.625
1997-04-30,17.8125
1997-05-01,17.84375
1997-05-02,18.3125
1997-05-05,18.25
1997-05-06,18.28125
1997-05-07,18.09375
1997-05-08,17.9375
1997-05-09,18.0
1997-05-12,18.3125
1997-05-13,18.3125
1997-05-14,18.21875
1997-05-15,18.3125
1997-05-16,17.9375
1997-05-19,18.0625
1997-05-20,18.25
1997-05-21,18.40625
1997-05-22,18.125
1997-05-23,18.21875
1997-05-27,18.4375
1997-05-28,18.40625
1997-05-29,18.46875
1997-05-30,18.71875
1997-06-02,18.4375
1997-06-03,18.4375
1997-06-04,18.5
1997-06-05,18.53125
1997-06-06,18.625
1997-06-09,18.5625
1997-06-10,18.71875
1997-06-11,18.6875
1997-06-12,19.125
1997-06-13,19.28125
1997-06-16,19.3125
1997-06-17,19.15625
1997-06-18,19.1875
1997-06-19,19.34375
1997-06-20,19.40625
1997-06-23,18.96875
1997-06-24,19.40625
1997-06-25,19.09375
1997-06-26,19.109375
1997-06-27,19.078125
1997-06-30,18.75
1997-07-01,18.546875
1997-07-02,18.734375
1997-07-03,18.90625
1997-07-07,18.890625
1997-07-08,19.0
1997-07-09,18.78125
1997-07-10,19.109375
1997-07-11,19.25
1997-07-14,19.328125
1997-07-15,19.46875
1997-07-16,19.515625
1997-07-17,19.984375
1997-07-18,20.0
1997-07-21,20.1875
1997-07-22,20.515625
1997-07-23,20.640625
1997-07-24,20.984375
1997-07-25,20.75
1997-07-28,21.0625
1997-07-29,21.5
1997-07-30,21.1875
1997-07-31,22.125
1997-08-01,21.03125
1997-08-04,21.046875
1997-08-05,21.0625
1997-08-06,21.140625
1997-08-07,21.40625
1997-08-08,21.328125
1997-08-11,21.65625
1997-08-12,21.1875
1997-08-13,21.109375
1997-08-14,20.921875
1997-08-15,20.5625
1997-08-18,20.46875
1997-08-19,20.609375
1997-08-20,20.8125
1997-08-21,20.609375
1997-08-22,20.765625
1997-08-25,20.890625
1997-08-26,20.78125
1997-08-27,20.71875
1997-08-28,20.15625
1997-08-29,19.96875
1997-09-02,20.875
1997-09-03,20.859375
1997-09-04,21.0625
1997-09-05,21.140625
1997-09-08,20.96875
1997-09-09,20.875
1997-09-10,20.546875
