Date,CB
2006-12-07,57.650002
2006-12-08,58.110001000000004
2006-12-11,58.709998999999996
2006-12-12,60.639998999999996
2006-12-13,61.029999
2006-12-14,60.84
2006-12-15,60.720001
2006-12-18,60.490002000000004
2006-12-19,60.509997999999996
2006-12-20,60.630001
2006-12-21,60.650002
2006-12-22,60.18
2006-12-26,60.830002
2006-12-27,61.16
2006-12-28,60.93
2006-12-29,60.57
2007-01-03,60.349998
2007-01-04,59.560001
2007-01-05,59.130001
2007-01-08,59.16
2007-01-09,58.549999
2007-01-10,58.540001000000004
2007-01-11,59.259997999999996
2007-01-12,58.799999
2007-01-16,58.75
2007-01-17,58.700001
2007-01-18,59.259997999999996
2007-01-19,59.299999
2007-01-22,58.5
2007-01-23,58.540001000000004
2007-01-24,59.16
2007-01-25,58.650002
2007-01-26,58.23
2007-01-29,58.299999
2007-01-30,58.599998
2007-01-31,57.779999
2007-02-01,58.470001
2007-02-02,58.720001
2007-02-05,59.310001
2007-02-06,59.849998
2007-02-07,59.580002
2007-02-08,59.029999
2007-02-09,58.23
2007-02-12,58.130001
2007-02-13,58.0
2007-02-14,58.299999
2007-02-15,58.549999
2007-02-16,58.66
2007-02-20,58.599998
2007-02-21,58.27
2007-02-22,58.290001000000004
2007-02-23,57.59
2007-02-26,57.209998999999996
2007-02-27,55.869999
2007-02-28,56.139998999999996
2007-03-01,55.810001
2007-03-02,55.419998
2007-03-05,54.790001000000004
2007-03-06,55.32
2007-03-07,54.830002
2007-03-08,55.169998
2007-03-09,55.009997999999996
2007-03-12,54.709998999999996
2007-03-13,53.220001
2007-03-14,53.93
2007-03-15,54.709998999999996
2007-03-16,54.970001
2007-03-19,55.59
2007-03-20,56.27
2007-03-21,56.400002
2007-03-22,56.27
2007-03-23,56.869999
2007-03-26,57.34
2007-03-27,57.529999
2007-03-28,57.080002
2007-03-29,57.380001
2007-03-30,57.060001
2007-04-02,57.209998999999996
2007-04-03,57.720001
2007-04-04,57.290001000000004
2007-04-05,57.290001000000004
2007-04-09,57.529999
2007-04-10,57.759997999999996
2007-04-11,57.330002
2007-04-12,57.709998999999996
2007-04-13,58.150002
2007-04-16,58.5
2007-04-17,58.450001
2007-04-18,58.139998999999996
2007-04-19,58.130001
2007-04-20,58.529999
2007-04-23,58.130001
2007-04-24,58.689999
2007-04-25,61.279999
2007-04-26,60.029999
2007-04-27,60.380001
2007-04-30,59.459998999999996
2007-05-01,59.849998
2007-05-02,60.59
2007-05-03,60.169998
2007-05-04,59.900002
2007-05-07,60.419998
2007-05-08,60.669998
2007-05-09,61.299999
2007-05-10,61.810001
2007-05-11,62.200001
2007-05-14,62.130001
2007-05-15,61.66
2007-05-16,61.919998
2007-05-17,61.419998
2007-05-18,61.740002000000004
2007-05-21,62.119999
2007-05-22,62.130001
2007-05-23,61.029999
2007-05-24,60.540001000000004
2007-05-25,61.330002
2007-05-29,61.0
2007-05-30,61.060001
2007-05-31,61.57
2007-06-01,61.450001
2007-06-04,61.669998
2007-06-05,61.970001
2007-06-06,61.560001
2007-06-07,60.700001
2007-06-08,61.279999
2007-06-11,62.34
2007-06-12,61.939999
2007-06-13,62.43
2007-06-14,62.150002
2007-06-15,62.369999
2007-06-18,62.169998
2007-06-19,62.540001000000004
2007-06-20,62.110001000000004
2007-06-21,62.02
2007-06-22,62.490002000000004
2007-06-25,62.389998999999996
2007-06-26,62.150002
2007-06-27,61.950001
2007-06-28,61.689999
2007-06-29,62.52
2007-07-02,63.77
2007-07-03,63.970001
2007-07-05,62.860001000000004
2007-07-06,62.599998
2007-07-09,62.610001000000004
2007-07-10,61.07
2007-07-11,60.919998
2007-07-12,61.650002
2007-07-13,61.77
2007-07-16,61.75
2007-07-17,61.439999
2007-07-18,60.939999
2007-07-19,61.970001
2007-07-20,60.549999
2007-07-23,60.740002000000004
2007-07-24,57.860001000000004
2007-07-25,60.639998999999996
2007-07-26,58.68
2007-07-27,57.330002
2007-07-30,59.66
2007-07-31,57.720001
2007-08-01,58.740002000000004
2007-08-02,57.529999
2007-08-03,54.720001
2007-08-06,58.470001
2007-08-07,59.669998
2007-08-08,58.220001
2007-08-09,56.630001
2007-08-10,56.650002
2007-08-13,56.82
2007-08-14,54.48
2007-08-15,54.23
2007-08-16,55.82
2007-08-17,57.5
2007-08-20,58.360001000000004
2007-08-21,58.84
2007-08-22,59.310001
2007-08-23,58.27
2007-08-24,60.0
2007-08-27,58.82
2007-08-28,56.73
2007-08-29,57.799999
2007-08-30,57.02
2007-08-31,57.759997999999996
2007-09-04,58.439999
2007-09-05,57.650002
2007-09-06,57.259997999999996
2007-09-07,56.16
2007-09-10,57.240002000000004
2007-09-11,57.73
2007-09-12,57.330002
2007-09-13,58.09
2007-09-14,57.950001
2007-09-17,58.459998999999996
2007-09-18,59.0
2007-09-19,59.73
2007-09-20,59.080002
2007-09-21,59.41
2007-09-24,58.799999
2007-09-25,58.740002000000004
2007-09-26,58.73
2007-09-27,59.549999
2007-09-28,60.57
2007-10-01,61.810001
2007-10-02,61.91
2007-10-03,61.91
2007-10-04,62.27
2007-10-05,62.200001
2007-10-08,62.900002
2007-10-09,63.330002
2007-10-10,62.259997999999996
2007-10-11,61.860001000000004
2007-10-12,63.0
2007-10-15,62.360001000000004
2007-10-16,61.220001
2007-10-17,61.25
2007-10-18,61.029999
2007-10-19,58.919998
2007-10-22,60.540001000000004
2007-10-23,60.450001
2007-10-24,58.889998999999996
2007-10-25,59.150002
2007-10-26,60.66
2007-10-29,61.459998999999996
2007-10-30,61.310001
2007-10-31,60.610001000000004
2007-11-01,57.93
2007-11-02,57.939999
2007-11-05,57.130001
2007-11-06,58.52
2007-11-07,56.830002
2007-11-08,57.240002000000004
2007-11-09,58.529999
2007-11-12,58.459998999999996
2007-11-13,60.02
2007-11-14,59.34
2007-11-15,58.830002
2007-11-16,58.16
2007-11-19,57.630001
2007-11-20,57.349998
2007-11-21,57.950001
2007-11-23,58.779999
2007-11-26,57.75
2007-11-27,59.169998
2007-11-28,60.0
2007-11-29,58.439999
2007-11-30,59.830002
2007-12-03,59.59
2007-12-04,58.970001
2007-12-05,59.619999
2007-12-06,61.060001
2007-12-07,60.84
2007-12-10,62.310001
2007-12-11,59.740002000000004
2007-12-12,60.049999
2007-12-13,60.790001000000004
2007-12-14,59.509997999999996
2007-12-17,61.009997999999996
2007-12-18,60.830002
2007-12-19,60.110001000000004
2007-12-20,60.75
2007-12-21,61.91
2007-12-24,63.150002
2007-12-26,62.860001000000004
2007-12-27,61.32
2007-12-28,61.900002
2007-12-31,61.779999
2008-01-02,61.040001000000004
2008-01-03,60.91
2008-01-04,60.740002000000004
2008-01-07,61.439999
2008-01-08,60.23
2008-01-09,61.16
2008-01-10,61.650002
2008-01-11,60.18
2008-01-14,60.599998
2008-01-15,60.439999
2008-01-16,60.57
2008-01-17,58.18
2008-01-18,56.490002000000004
2008-01-22,58.41
2008-01-23,59.98
2008-01-24,60.639998999999996
2008-01-25,57.639998999999996
2008-01-28,58.869999
2008-01-29,58.880001
2008-01-30,57.869999
2008-01-31,58.240002000000004
2008-02-01,59.32
2008-02-04,59.580002
2008-02-05,58.299999
2008-02-06,59.0
2008-02-07,59.310001
2008-02-08,57.299999
2008-02-11,56.580002
2008-02-12,56.439999
2008-02-13,56.959998999999996
2008-02-14,56.599998
2008-02-15,57.810001
2008-02-19,57.470001
2008-02-20,58.18
2008-02-21,56.919998
2008-02-22,58.419998
2008-02-25,58.34
2008-02-26,58.970001
2008-02-27,60.279999
2008-02-28,58.110001000000004
2008-02-29,56.240002000000004
2008-03-03,55.09
2008-03-04,54.220001
2008-03-05,54.650002
2008-03-06,54.389998999999996
2008-03-07,54.91
2008-03-10,54.189999
2008-03-11,56.27
2008-03-12,54.470001
2008-03-13,55.150002
2008-03-14,53.66
2008-03-17,53.759997999999996
2008-03-18,56.790001000000004
2008-03-19,54.869999
2008-03-20,58.139998999999996
2008-03-24,56.82
2008-03-25,56.09
2008-03-26,55.25
2008-03-27,55.029999
2008-03-28,54.470001
2008-03-31,55.060001
2008-04-01,57.73
2008-04-02,57.310001
2008-04-03,57.349998
2008-04-04,57.02
2008-04-07,57.799999
2008-04-08,56.889998999999996
2008-04-09,57.16
2008-04-10,56.779999
2008-04-11,56.189999
2008-04-14,56.57
2008-04-15,56.66
2008-04-16,57.919998
2008-04-17,58.509997999999996
2008-04-18,59.18
2008-04-21,58.580002
2008-04-22,58.5
2008-04-23,57.439999
2008-04-24,59.029999
2008-04-25,59.16
2008-04-28,58.889998999999996
2008-04-29,58.349998
2008-04-30,60.290001000000004
2008-05-01,61.549999
2008-05-02,61.5
2008-05-05,60.330002
2008-05-06,61.419998
2008-05-07,59.98
2008-05-08,60.330002
2008-05-09,59.740002000000004
2008-05-12,60.720001
2008-05-13,60.34
2008-05-14,61.119999
2008-05-15,61.630001
2008-05-16,61.279999
2008-05-19,61.389998999999996
2008-05-20,60.43
2008-05-21,59.16
2008-05-22,59.630001
2008-05-23,58.669998
2008-05-27,59.48
2008-05-28,58.889998999999996
2008-05-29,60.299999
2008-05-30,60.07
2008-06-02,59.59
2008-06-03,60.290001000000004
2008-06-04,61.07
2008-06-05,62.669998
2008-06-06,61.220001
2008-06-09,60.889998999999996
2008-06-10,60.810001
2008-06-11,59.029999
2008-06-12,60.25
2008-06-13,60.73
2008-06-16,60.029999
2008-06-17,58.98
2008-06-18,58.549999
2008-06-19,58.470001
2008-06-20,57.110001000000004
2008-06-23,56.459998999999996
2008-06-24,57.459998999999996
2008-06-25,57.439999
2008-06-26,55.740002000000004
2008-06-27,55.240002000000004
2008-06-30,55.09
2008-07-01,55.18
2008-07-02,54.610001000000004
2008-07-03,54.830002
2008-07-07,54.0
2008-07-08,55.639998999999996
2008-07-09,53.450001
2008-07-10,52.860001000000004
2008-07-11,49.299999
2008-07-14,49.220001
2008-07-15,45.299999
2008-07-16,47.029999
2008-07-17,49.0
2008-07-18,49.029999
2008-07-21,47.75
2008-07-22,48.09
2008-07-23,49.650002
2008-07-24,48.439999
2008-07-25,47.900002
2008-07-28,47.650002
2008-07-29,48.369999
2008-07-30,50.299999
2008-07-31,50.700001
2008-08-01,51.380001
2008-08-04,52.25
2008-08-05,53.630001
2008-08-06,52.990002000000004
2008-08-07,52.34
2008-08-08,54.110001000000004
2008-08-11,54.439999
2008-08-12,53.84
2008-08-13,53.07
2008-08-14,52.369999
2008-08-15,52.130001
2008-08-18,51.400002
2008-08-19,49.720001
2008-08-20,49.889998999999996
2008-08-21,50.779999
2008-08-22,51.66
2008-08-25,50.91
2008-08-26,50.25
2008-08-27,51.349998
2008-08-28,52.27
2008-08-29,52.610001000000004
2008-09-02,52.32
2008-09-03,52.349998
2008-09-04,51.560001
2008-09-05,52.299999
2008-09-08,53.720001
2008-09-09,51.880001
2008-09-10,51.599998
2008-09-11,51.73
2008-09-12,52.119999
2008-09-15,52.77
2008-09-16,57.25
2008-09-17,55.560001
2008-09-18,59.099998
2008-09-19,66.0
2008-09-22,59.790001000000004
2008-09-23,56.5
2008-09-24,56.060001
2008-09-25,60.0
2008-09-26,57.299999
2008-09-29,53.0
2008-09-30,54.130001
2008-10-01,53.970001
2008-10-02,54.0
2008-10-03,52.75
2008-10-06,52.400002
2008-10-07,50.5
2008-10-08,45.5
2008-10-09,38.25
2008-10-10,40.75
2008-10-13,45.84
2008-10-14,49.25
2008-10-15,44.43
2008-10-16,44.580002
2008-10-17,46.580002
2008-10-20,49.380001
2008-10-21,47.759997999999996
2008-10-22,45.299999
2008-10-23,47.529999
2008-10-24,48.509997999999996
2008-10-27,44.349998
2008-10-28,49.369999
2008-10-29,56.540001000000004
2008-10-30,55.75
2008-10-31,57.360001000000004
2008-11-03,55.23
2008-11-04,55.34
2008-11-05,52.369999
2008-11-06,51.23
2008-11-07,53.400002
2008-11-10,51.720001
2008-11-11,51.549999
2008-11-12,49.630001
2008-11-13,54.150002
2008-11-14,52.700001
2008-11-17,51.209998999999996
2008-11-18,50.41
2008-11-19,40.450001
2008-11-20,37.970001
2008-11-21,45.849998
2008-11-24,46.599998
2008-11-25,48.5
2008-11-26,49.639998999999996
2008-11-28,52.25
2008-12-01,44.25
2008-12-02,45.439999
2008-12-03,46.939999
2008-12-04,47.349998
2008-12-05,51.830002
2008-12-08,49.200001
2008-12-09,47.759997999999996
2008-12-10,47.959998999999996
2008-12-11,47.34
2008-12-12,47.110001000000004
2008-12-15,48.16
2008-12-16,51.459998999999996
2008-12-17,51.0
2008-12-18,51.759997999999996
2008-12-19,52.060001
2008-12-22,52.040001000000004
2008-12-23,51.66
2008-12-24,51.549999
2008-12-26,51.919998
2008-12-29,52.27
2008-12-30,52.290001000000004
2008-12-31,52.919998
2009-01-02,53.029999
2009-01-05,52.66
2009-01-06,51.349998
2009-01-07,49.25
2009-01-08,49.5
2009-01-09,49.75
2009-01-12,47.200001
2009-01-13,49.139998999999996
2009-01-14,47.669998
2009-01-15,48.689999
2009-01-16,49.77
2009-01-20,46.27
2009-01-21,47.75
2009-01-22,44.950001
2009-01-23,44.130001
2009-01-26,44.900002
2009-01-27,45.380001
2009-01-28,48.82
2009-01-29,45.119999
2009-01-30,43.66
2009-02-02,43.150002
2009-02-03,42.77
2009-02-04,43.639998999999996
2009-02-05,44.400002
2009-02-06,44.470001
2009-02-09,45.279999
2009-02-10,42.07
2009-02-11,43.810001
2009-02-12,44.77
2009-02-13,42.330002
2009-02-17,40.66
2009-02-18,40.200001
2009-02-19,40.75
2009-02-20,39.380001
2009-02-23,36.360001000000004
2009-02-24,38.810001
2009-02-25,38.529999
2009-02-26,38.509997999999996
2009-02-27,36.509997999999996
2009-03-02,35.84
2009-03-03,33.950001
2009-03-04,34.970001
2009-03-05,31.870001000000002
2009-03-06,32.5
2009-03-09,31.84
2009-03-10,34.16
2009-03-11,33.720001
2009-03-12,35.200001
2009-03-13,36.610001000000004
2009-03-16,36.470001
2009-03-17,38.700001
2009-03-18,39.889998999999996
2009-03-19,37.599998
2009-03-20,38.68
2009-03-23,40.400002
2009-03-24,38.25
2009-03-25,38.43
2009-03-26,40.009997999999996
2009-03-27,40.150002
2009-03-30,37.5
2009-03-31,40.400002
2009-04-01,40.82
2009-04-02,42.07
2009-04-03,43.869999
2009-04-06,43.66
2009-04-07,42.900002
2009-04-08,43.93
2009-04-09,45.529999
2009-04-13,47.509997999999996
2009-04-14,44.830002
2009-04-15,45.75
2009-04-16,46.41
2009-04-17,45.959998999999996
2009-04-20,43.630001
2009-04-21,46.32
2009-04-22,43.439999
2009-04-23,43.990002000000004
2009-04-24,44.0
2009-04-27,44.939999
2009-04-28,45.150002
2009-04-29,47.200001
2009-04-30,46.32
2009-05-01,45.84
2009-05-04,47.080002
2009-05-05,45.169998
2009-05-06,45.009997999999996
2009-05-07,43.73
2009-05-08,43.52
2009-05-11,42.380001
2009-05-12,42.860001000000004
2009-05-13,42.209998999999996
2009-05-14,43.959998999999996
2009-05-15,43.119999
2009-05-18,45.400002
2009-05-19,43.650002
2009-05-20,42.66
2009-05-21,43.790001000000004
2009-05-22,43.939999
2009-05-26,44.959998999999996
2009-05-27,43.25
2009-05-28,43.950001
2009-05-29,43.990002000000004
2009-06-01,44.470001
2009-06-02,45.5
2009-06-03,45.540001000000004
2009-06-04,46.07
2009-06-05,46.009997999999996
2009-06-08,46.16
2009-06-09,45.849998
2009-06-10,45.560001
2009-06-11,45.549999
2009-06-12,44.98
2009-06-15,43.75
2009-06-16,43.360001000000004
2009-06-17,42.98
2009-06-18,42.639998999999996
2009-06-19,42.900002
2009-06-22,42.509997999999996
2009-06-23,43.0
2009-06-24,43.919998
2009-06-25,44.57
2009-06-26,43.959998999999996
2009-06-29,43.950001
2009-06-30,44.23
2009-07-01,44.889998999999996
2009-07-02,42.990002000000004
2009-07-06,44.09
2009-07-07,42.639998999999996
2009-07-08,41.759997999999996
2009-07-09,41.939999
2009-07-10,41.799999
2009-07-13,43.630001
2009-07-14,43.459998999999996
2009-07-15,44.57
2009-07-16,45.380001
2009-07-17,44.439999
2009-07-20,43.93
2009-07-21,45.150002
2009-07-22,46.380001
2009-07-23,47.369999
2009-07-24,48.400002
2009-07-27,48.02
2009-07-28,48.810001
2009-07-29,47.970001
2009-07-30,47.380001
2009-07-31,49.060001
2009-08-03,50.049999
2009-08-04,50.490002000000004
2009-08-05,50.009997999999996
2009-08-06,50.259997999999996
2009-08-07,50.540001000000004
2009-08-10,49.610001000000004
2009-08-11,49.220001
2009-08-12,50.200001
2009-08-13,50.060001
2009-08-14,49.290001000000004
2009-08-17,47.91
2009-08-18,48.75
2009-08-19,49.91
2009-08-20,50.779999
2009-08-21,50.52
2009-08-24,49.91
2009-08-25,50.810001
2009-08-26,51.009997999999996
2009-08-27,52.360001000000004
2009-08-28,52.380001
2009-08-31,52.18
2009-09-01,50.689999
2009-09-02,50.41
2009-09-03,52.330002
2009-09-04,51.560001
2009-09-08,51.470001
2009-09-09,51.450001
2009-09-10,51.59
2009-09-11,51.240002000000004
2009-09-14,51.369999
2009-09-15,50.610001000000004
2009-09-16,51.880001
2009-09-17,50.849998
2009-09-18,50.029999
2009-09-21,50.25
2009-09-22,49.459998999999996
2009-09-23,49.84
2009-09-24,49.880001
2009-09-25,51.459998999999996
2009-09-28,52.970001
2009-09-29,53.41
2009-09-30,53.459998999999996
2009-10-01,53.75
2009-10-02,53.759997999999996
2009-10-05,53.82
2009-10-06,54.66
2009-10-07,55.009997999999996
2009-10-08,54.799999
2009-10-09,54.509997999999996
2009-10-12,54.220001
2009-10-13,53.720001
2009-10-14,54.73
2009-10-15,54.669998
2009-10-16,54.849998
2009-10-19,55.139998999999996
2009-10-20,54.790001000000004
2009-10-21,53.860001000000004
2009-10-22,54.779999
2009-10-23,54.380001
2009-10-26,53.43
2009-10-27,53.27
2009-10-28,51.91
2009-10-29,52.84
2009-10-30,51.360001000000004
2009-11-02,51.439999
2009-11-03,51.279999
2009-11-04,51.540001000000004
2009-11-05,51.009997999999996
2009-11-06,51.279999
2009-11-09,52.869999
2009-11-10,52.32
2009-11-11,52.259997999999996
2009-11-12,51.580002
2009-11-13,51.5
2009-11-16,51.150002
2009-11-17,51.400002
2009-11-18,50.970001
2009-11-19,50.279999
2009-11-20,49.73
2009-11-23,49.759997999999996
2009-11-24,49.82
2009-11-25,49.849998
2009-11-27,48.18
2009-11-30,48.709998999999996
2009-12-01,49.82
2009-12-02,49.919998
2009-12-03,48.439999
2009-12-04,48.810001
2009-12-07,49.220001
2009-12-08,49.099998
2009-12-09,49.700001
2009-12-10,50.09
2009-12-11,50.209998999999996
2009-12-14,50.299999
2009-12-15,49.34
2009-12-16,49.200001
2009-12-17,48.580002
2009-12-18,48.849998
2009-12-21,48.779999
2009-12-22,49.639998999999996
2009-12-23,49.950001
2009-12-24,50.049999
2009-12-28,50.400002
2009-12-29,50.330002
2009-12-30,50.52
2009-12-31,50.400002
2010-01-04,49.27
2010-01-05,48.16
2010-01-06,47.5
2010-01-07,47.77
2010-01-08,47.5
2010-01-11,48.009997999999996
2010-01-12,48.110001000000004
2010-01-13,48.27
2010-01-14,48.73
2010-01-15,48.209998999999996
2010-01-19,48.82
2010-01-20,48.740002000000004
2010-01-21,48.41
2010-01-22,47.889998999999996
2010-01-25,48.439999
2010-01-26,48.549999
2010-01-27,48.959998999999996
2010-01-28,48.830002
2010-01-29,49.27
2010-02-01,49.02
2010-02-02,49.560001
2010-02-03,49.66
2010-02-04,48.130001
2010-02-05,48.330002
2010-02-08,48.310001
2010-02-09,48.700001
2010-02-10,48.790001000000004
2010-02-11,48.779999
2010-02-12,48.810001
2010-02-16,49.490002000000004
2010-02-17,49.75
2010-02-18,50.32
2010-02-19,50.389998999999996
2010-02-22,50.700001
2010-02-23,50.290001000000004
2010-02-24,50.330002
2010-02-25,50.369999
2010-02-26,49.990002000000004
2010-03-01,50.43
2010-03-02,50.349998
2010-03-03,50.549999
2010-03-04,50.849998
2010-03-05,51.490002000000004
2010-03-08,51.82
2010-03-09,50.43
2010-03-10,49.939999
2010-03-11,50.240002000000004
2010-03-12,50.200001
2010-03-15,50.810001
2010-03-16,51.259997999999996
2010-03-17,51.5
2010-03-18,51.52
2010-03-19,52.700001
2010-03-22,52.43
2010-03-23,52.790001000000004
2010-03-24,52.880001
2010-03-25,52.669998
2010-03-26,52.759997999999996
2010-03-29,52.689999
2010-03-30,52.610001000000004
2010-03-31,52.299999
2010-04-01,52.82
2010-04-05,52.560001
2010-04-06,52.73
2010-04-07,53.560001
2010-04-08,53.299999
2010-04-09,53.439999
2010-04-12,53.049999
2010-04-13,53.400002
2010-04-14,53.889998999999996
2010-04-15,53.349998
2010-04-16,52.619999
2010-04-19,52.419998
2010-04-20,52.709998999999996
2010-04-21,52.450001
2010-04-22,52.200001
2010-04-23,53.130001
2010-04-26,52.650002
2010-04-27,52.400002
2010-04-28,53.650002
2010-04-29,53.139998999999996
2010-04-30,53.189999
2010-05-03,52.869999
2010-05-04,52.080002
2010-05-05,52.259997999999996
2010-05-06,50.619999
2010-05-07,50.540001000000004
2010-05-10,51.540001000000004
2010-05-11,51.630001
2010-05-12,53.790001000000004
2010-05-13,53.720001
2010-05-14,53.029999
2010-05-17,53.310001
2010-05-18,52.75
2010-05-19,52.830002
2010-05-20,49.959998999999996
2010-05-21,49.939999
2010-05-24,49.150002
2010-05-25,48.709998999999996
2010-05-26,48.43
2010-05-27,49.810001
2010-05-28,49.16
2010-06-01,48.560001
2010-06-02,49.330002
2010-06-03,50.09
2010-06-04,48.439999
2010-06-07,48.490002000000004
2010-06-08,49.369999
2010-06-09,49.43
2010-06-10,50.630001
2010-06-11,51.259997999999996
2010-06-14,51.389998999999996
2010-06-15,52.32
2010-06-16,52.110001000000004
2010-06-17,52.549999
2010-06-18,53.080002
2010-06-21,53.360001000000004
2010-06-22,53.5
2010-06-23,52.880001
2010-06-24,52.790001000000004
2010-06-25,53.200001
2010-06-28,53.380001
2010-06-29,51.77
2010-06-30,51.48
2010-07-01,51.200001
2010-07-02,50.830002
2010-07-06,50.860001000000004
2010-07-07,51.889998999999996
2010-07-08,52.220001
2010-07-09,54.689999
2010-07-12,55.02
2010-07-13,55.880001
2010-07-14,55.200001
2010-07-15,55.0
2010-07-16,53.700001
2010-07-19,53.32
2010-07-20,53.5
2010-07-21,52.470001
2010-07-22,52.91
2010-07-23,52.75
2010-07-26,52.82
2010-07-27,53.470001
2010-07-28,52.970001
2010-07-29,52.970001
2010-07-30,53.080002
2010-08-02,53.259997999999996
2010-08-03,53.32
2010-08-04,54.25
2010-08-05,53.740002000000004
2010-08-06,53.560001
2010-08-09,54.200001
2010-08-10,54.16
2010-08-11,52.43
2010-08-12,52.970001
2010-08-13,53.419998
2010-08-16,53.52
2010-08-17,54.549999
2010-08-18,54.400002
2010-08-19,53.32
2010-08-20,53.509997999999996
2010-08-23,53.48
2010-08-24,52.880001
2010-08-25,53.389998999999996
2010-08-26,53.439999
2010-08-27,54.34
2010-08-30,53.43
2010-08-31,53.470001
2010-09-01,54.619999
2010-09-02,54.529999
2010-09-03,55.240002000000004
2010-09-07,54.200001
2010-09-08,55.029999
2010-09-09,55.630001
2010-09-10,55.549999
2010-09-13,56.68
2010-09-14,57.360001000000004
2010-09-15,57.709998999999996
2010-09-16,57.790001000000004
2010-09-17,57.900002
2010-09-20,58.799999
2010-09-21,58.709998999999996
2010-09-22,57.630001
2010-09-23,56.849998
2010-09-24,58.049999
2010-09-27,57.57
2010-09-28,58.419998
2010-09-29,57.740002000000004
2010-09-30,58.25
2010-10-01,58.189999
2010-10-04,58.099998
2010-10-05,59.5
2010-10-06,59.099998
2010-10-07,59.009997999999996
2010-10-08,58.91
2010-10-11,59.18
2010-10-12,59.689999
2010-10-13,59.689999
2010-10-14,59.740002000000004
2010-10-15,59.669998
2010-10-18,60.400002
2010-10-19,59.41
2010-10-20,60.57
2010-10-21,60.43
2010-10-22,60.380001
2010-10-25,60.720001
2010-10-26,61.259997999999996
2010-10-27,60.450001
2010-10-28,59.689999
2010-10-29,59.419998
2010-11-01,60.299999
2010-11-02,60.57
2010-11-03,60.540001000000004
2010-11-04,62.259997999999996
2010-11-05,61.880001
2010-11-08,61.110001000000004
2010-11-09,60.240002000000004
2010-11-10,61.080002
2010-11-11,60.16
2010-11-12,59.799999
2010-11-15,60.07
2010-11-16,58.889998999999996
2010-11-17,58.990002000000004
2010-11-18,60.27
2010-11-19,60.450001
2010-11-22,60.139998999999996
2010-11-23,58.77
2010-11-24,59.68
2010-11-26,58.91
2010-11-29,59.27
2010-11-30,58.52
2010-12-01,59.48
2010-12-02,59.84
2010-12-03,59.43
2010-12-06,59.060001
2010-12-07,59.240002000000004
2010-12-08,59.400002
2010-12-09,59.5
2010-12-10,60.279999
2010-12-13,60.950001
2010-12-14,60.68
2010-12-15,60.779999
2010-12-16,61.490002000000004
2010-12-17,61.049999
2010-12-20,60.959998999999996
2010-12-21,61.799999
2010-12-22,62.139998999999996
2010-12-23,62.130001
2010-12-27,62.060001
2010-12-28,62.290001000000004
2010-12-29,62.279999
2010-12-30,62.369999
2010-12-31,62.25
2011-01-03,62.240002000000004
2011-01-04,62.200001
2011-01-05,61.990002000000004
2011-01-06,61.720001
2011-01-07,61.259997999999996
2011-01-10,60.459998999999996
2011-01-11,60.740002000000004
2011-01-12,60.849998
2011-01-13,60.869999
2011-01-14,60.790001000000004
2011-01-18,60.66
2011-01-19,60.57
2011-01-20,60.709998999999996
2011-01-21,60.509997999999996
2011-01-24,60.700001
2011-01-25,62.130001
2011-01-26,62.450001
2011-01-27,63.189999
2011-01-28,61.169998
2011-01-31,61.59
2011-02-01,62.16
2011-02-02,62.5
2011-02-03,63.290001000000004
2011-02-04,63.060001
2011-02-07,62.830002
2011-02-08,64.269997
2011-02-09,64.08000200000001
2011-02-10,63.75
2011-02-11,63.439999
2011-02-14,62.5
2011-02-15,62.380001
2011-02-16,62.880001
2011-02-17,63.34
2011-02-18,65.739998
2011-02-22,64.839996
2011-02-23,64.290001
2011-02-24,62.639998999999996
2011-02-25,63.279999
2011-02-28,63.25
2011-03-01,62.580002
2011-03-02,61.529999
2011-03-03,62.740002000000004
2011-03-04,62.689999
2011-03-07,62.110001000000004
2011-03-08,62.59
2011-03-09,62.279999
2011-03-10,61.049999
2011-03-11,61.389998999999996
2011-03-14,61.09
2011-03-15,60.150002
2011-03-16,60.290001000000004
2011-03-17,60.810001
2011-03-18,60.830002
2011-03-21,62.09
2011-03-22,61.75
2011-03-23,61.75
2011-03-24,62.139998999999996
2011-03-25,62.369999
2011-03-28,63.189999
2011-03-29,64.010002
2011-03-30,64.16999799999999
2011-03-31,64.699997
2011-04-01,65.839996
2011-04-04,66.959999
2011-04-05,66.43
2011-04-06,66.480003
2011-04-07,65.809998
2011-04-08,65.790001
2011-04-11,66.620003
2011-04-12,66.610001
2011-04-13,66.400002
2011-04-14,66.199997
2011-04-15,65.879997
2011-04-18,64.849998
2011-04-19,64.480003
2011-04-20,64.32
2011-04-21,65.32
2011-04-25,65.449997
2011-04-26,65.370003
2011-04-27,66.190002
2011-04-28,67.279999
2011-04-29,67.25
2011-05-02,66.800003
2011-05-03,67.510002
2011-05-04,66.470001
2011-05-05,66.800003
2011-05-06,67.239998
2011-05-09,67.360001
2011-05-10,68.449997
2011-05-11,67.910004
2011-05-12,68.489998
2011-05-13,67.800003
2011-05-16,67.629997
2011-05-17,68.589996
2011-05-18,69.349998
2011-05-19,69.199997
2011-05-20,68.610001
2011-05-23,67.889999
2011-05-24,67.779999
2011-05-25,67.620003
2011-05-26,67.650002
2011-05-27,68.58000200000001
2011-05-31,68.82
2011-06-01,67.959999
2011-06-02,68.349998
2011-06-03,68.099998
2011-06-06,67.239998
2011-06-07,67.309998
2011-06-08,66.279999
