Date,TVTY
2005-05-18,41.639998999999996
2005-05-19,40.900002
2005-05-20,40.299999
2005-05-23,40.610001000000004
2005-05-24,40.34
2005-05-25,40.18
2005-05-26,40.0
2005-05-27,40.080002
2005-05-31,39.27
2005-06-01,39.0
2005-06-02,40.619999
2005-06-03,41.470001
2005-06-06,42.110001000000004
2005-06-07,41.799999
2005-06-08,41.169998
2005-06-09,41.27
2005-06-10,40.849998
2005-06-13,41.580002
2005-06-14,41.799999
2005-06-15,42.549999
2005-06-16,42.799999
2005-06-17,42.23
2005-06-20,41.689999
2005-06-21,39.380001
2005-06-22,39.27
2005-06-23,38.360001000000004
2005-06-24,38.630001
2005-06-27,38.549999
2005-06-28,39.869999
2005-06-29,41.610001000000004
2005-06-30,42.27
2005-07-01,42.470001
2005-07-05,43.150002
2005-07-06,42.540001000000004
2005-07-07,43.150002
2005-07-08,43.509997999999996
2005-07-11,43.209998999999996
2005-07-12,42.380001
2005-07-13,42.23
2005-07-14,42.080002
2005-07-15,42.27
2005-07-18,42.139998999999996
2005-07-19,42.27
2005-07-20,42.709998999999996
2005-07-21,41.939999
2005-07-22,42.799999
2005-07-25,42.450001
2005-07-26,43.209998999999996
2005-07-27,43.5
2005-07-28,44.77
2005-07-29,44.57
2005-08-01,45.169998
2005-08-02,44.919998
2005-08-03,44.349998
2005-08-04,42.860001000000004
2005-08-05,42.380001
2005-08-08,42.540001000000004
2005-08-09,42.509997999999996
2005-08-10,42.599998
2005-08-11,43.240002000000004
2005-08-12,42.59
2005-08-15,42.310001
2005-08-16,42.009997999999996
2005-08-17,41.740002000000004
2005-08-18,42.18
2005-08-19,41.619999
2005-08-22,43.57
2005-08-23,43.439999
2005-08-24,43.369999
2005-08-25,43.34
2005-08-26,43.439999
2005-08-29,43.419998
2005-08-30,43.540001000000004
2005-08-31,43.700001
2005-09-01,43.990002000000004
2005-09-02,43.939999
2005-09-06,45.259997999999996
2005-09-07,45.939999
2005-09-08,46.610001000000004
2005-09-09,46.400002
2005-09-12,46.029999
2005-09-13,45.259997999999996
2005-09-14,44.779999
2005-09-15,45.080002
2005-09-16,45.549999
2005-09-19,45.41
2005-09-20,44.060001
2005-09-21,43.900002
2005-09-22,43.939999
2005-09-23,45.200001
2005-09-26,45.689999
2005-09-27,43.5
2005-09-28,41.080002
2005-09-29,41.880001
2005-09-30,42.400002
2005-10-03,42.599998
2005-10-04,42.59
2005-10-05,40.59
2005-10-06,38.869999
2005-10-07,39.400002
2005-10-10,38.27
2005-10-11,37.720001
2005-10-12,40.459998999999996
2005-10-13,39.610001000000004
2005-10-14,39.310001
2005-10-17,39.740002000000004
2005-10-18,39.09
2005-10-19,40.549999
2005-10-20,39.869999
2005-10-21,41.009997999999996
2005-10-24,41.25
2005-10-25,40.09
2005-10-26,38.360001000000004
2005-10-27,38.950001
2005-10-28,39.700001
2005-10-31,40.560001
2005-11-01,40.830002
2005-11-02,41.25
2005-11-03,41.34
2005-11-04,41.119999
2005-11-07,41.669998
2005-11-08,41.150002
2005-11-09,41.34
2005-11-10,41.77
2005-11-11,41.540001000000004
2005-11-14,41.599998
2005-11-15,41.080002
2005-11-16,40.830002
2005-11-17,41.490002000000004
2005-11-18,41.75
2005-11-21,41.889998999999996
2005-11-22,43.57
2005-11-23,43.27
2005-11-25,43.150002
2005-11-28,43.009997999999996
2005-11-29,43.830002
2005-11-30,44.41
2005-12-01,46.169998
2005-12-02,45.919998
2005-12-05,46.360001000000004
2005-12-06,47.220001
2005-12-07,46.119999
2005-12-08,46.84
2005-12-09,47.490002000000004
2005-12-12,47.169998
2005-12-13,47.459998999999996
2005-12-14,47.720001
2005-12-15,46.650002
2005-12-16,46.75
2005-12-19,45.68
2005-12-20,45.93
2005-12-21,46.0
2005-12-22,45.209998999999996
2005-12-23,46.110001000000004
2005-12-27,46.0
2005-12-28,46.450001
2005-12-29,46.110001000000004
2005-12-30,45.25
2006-01-03,45.970001
2006-01-04,46.439999
2006-01-05,45.939999
2006-01-06,46.77
2006-01-09,47.860001000000004
2006-01-10,47.950001
2006-01-11,46.240002000000004
2006-01-12,46.099998
2006-01-13,45.5
2006-01-17,44.540001000000004
2006-01-18,44.169998
2006-01-19,44.259997999999996
2006-01-20,43.689999
2006-01-23,42.610001000000004
2006-01-24,43.889998999999996
2006-01-25,43.349998
2006-01-26,44.990002000000004
2006-01-27,44.27
2006-01-30,44.07
2006-01-31,44.68
2006-02-01,45.900002
2006-02-02,45.220001
2006-02-03,44.110001000000004
2006-02-06,43.310001
2006-02-07,42.849998
2006-02-08,42.470001
2006-02-09,43.009997999999996
2006-02-10,43.950001
2006-02-13,43.360001000000004
2006-02-14,43.970001
2006-02-15,44.860001000000004
2006-02-16,46.080002
2006-02-17,45.560001
2006-02-21,44.599998
2006-02-22,44.98
2006-02-23,44.009997999999996
2006-02-24,43.25
2006-02-27,43.849998
2006-02-28,43.549999
2006-03-01,43.700001
2006-03-02,43.59
2006-03-03,43.549999
2006-03-06,42.68
2006-03-07,40.970001
2006-03-08,42.27
2006-03-09,41.5
2006-03-10,42.09
2006-03-13,42.060001
2006-03-14,42.25
2006-03-15,41.0
2006-03-16,40.049999
2006-03-17,39.830002
2006-03-20,39.52
2006-03-21,47.139998999999996
2006-03-22,47.150002
2006-03-23,49.34
2006-03-24,49.990002000000004
2006-03-27,50.580002
2006-03-28,51.240002000000004
2006-03-29,51.240002000000004
2006-03-30,50.880001
2006-03-31,50.939999
2006-04-03,51.310001
2006-04-04,51.25
2006-04-05,51.02
2006-04-06,49.93
2006-04-07,50.02
2006-04-10,49.59
2006-04-11,49.459998999999996
2006-04-12,49.48
2006-04-13,48.93
2006-04-17,48.919998
2006-04-18,51.009997999999996
2006-04-19,50.259997999999996
2006-04-20,51.52
2006-04-21,50.41
2006-04-24,49.540001000000004
2006-04-25,48.459998999999996
2006-04-26,48.580002
2006-04-27,47.5
2006-04-28,49.060001
2006-05-01,47.389998999999996
2006-05-02,47.799999
2006-05-03,47.049999
2006-05-04,47.549999
2006-05-05,49.110001000000004
2006-05-08,49.049999
2006-05-09,49.0
2006-05-10,48.02
2006-05-11,46.470001
2006-05-12,46.150002
2006-05-15,49.099998
2006-05-16,49.66
2006-05-17,48.950001
2006-05-18,47.77
2006-05-19,48.380001
2006-05-22,49.080002
2006-05-23,49.290001000000004
2006-05-24,49.549999
2006-05-25,51.419998
2006-05-26,52.799999
2006-05-30,50.619999
2006-05-31,53.139998999999996
2006-06-01,54.549999
2006-06-02,54.25
2006-06-05,52.43
2006-06-06,51.98
2006-06-07,52.98
2006-06-08,51.700001
2006-06-09,50.16
2006-06-12,48.139998999999996
2006-06-13,47.209998999999996
2006-06-14,47.27
2006-06-15,48.080002
2006-06-16,48.790001000000004
2006-06-19,48.029999
2006-06-20,47.560001
2006-06-21,49.619999
2006-06-22,50.080002
2006-06-23,50.77
2006-06-26,50.25
2006-06-27,50.34
2006-06-28,52.259997999999996
2006-06-29,52.669998
2006-06-30,52.639998999999996
2006-07-03,53.5
2006-07-05,52.77
2006-07-06,53.48
2006-07-07,52.380001
2006-07-10,52.18
2006-07-11,52.0
2006-07-12,52.23
2006-07-13,51.610001000000004
2006-07-14,50.349998
2006-07-17,50.540001000000004
2006-07-18,51.099998
2006-07-19,53.349998
2006-07-20,51.880001
2006-07-21,50.080002
2006-07-24,51.950001
2006-07-25,53.029999
2006-07-26,51.98
2006-07-27,52.450001
2006-07-28,54.459998999999996
2006-07-31,53.720001
2006-08-01,52.52
2006-08-02,52.84
2006-08-03,53.380001
2006-08-04,53.540001000000004
2006-08-07,53.060001
2006-08-08,52.580002
2006-08-09,51.950001
2006-08-10,52.540001000000004
2006-08-11,51.200001
2006-08-14,51.560001
2006-08-15,52.490002000000004
2006-08-16,53.23
2006-08-17,53.43
2006-08-18,52.790001000000004
2006-08-21,51.599998
2006-08-22,52.290001000000004
2006-08-23,51.099998
2006-08-24,52.029999
2006-08-25,49.990002000000004
2006-08-28,50.799999
2006-08-29,51.529999
2006-08-30,52.110001000000004
2006-08-31,51.619999
2006-09-01,49.919998
2006-09-05,49.889998999999996
2006-09-06,48.970001
2006-09-07,48.619999
2006-09-08,49.139998999999996
2006-09-11,48.77
2006-09-12,48.93
2006-09-13,48.970001
2006-09-14,48.91
2006-09-15,48.049999
2006-09-18,48.470001
2006-09-19,48.16
2006-09-20,47.919998
2006-09-21,47.740002000000004
2006-09-22,46.73
2006-09-25,46.32
2006-09-26,46.200001
2006-09-27,46.02
2006-09-28,45.41
2006-09-29,44.599998
2006-10-02,42.689999
2006-10-03,42.43
2006-10-04,43.950001
2006-10-05,43.25
2006-10-06,42.759997999999996
2006-10-09,41.540001000000004
2006-10-10,40.810001
2006-10-11,40.549999
2006-10-12,39.799999
2006-10-13,39.299999
2006-10-16,39.16
2006-10-17,39.310001
2006-10-18,44.630001
2006-10-19,45.389998999999996
2006-10-20,44.970001
2006-10-23,45.099998
2006-10-24,44.619999
2006-10-25,44.299999
2006-10-26,44.82
2006-10-27,44.209998999999996
2006-10-30,43.380001
2006-10-31,42.349998
2006-11-01,41.549999
2006-11-02,42.209998999999996
2006-11-03,41.720001
2006-11-06,42.900002
2006-11-07,43.0
2006-11-08,42.790001000000004
2006-11-09,41.560001
2006-11-10,41.16
2006-11-13,41.619999
2006-11-14,42.560001
2006-11-15,43.419998
2006-11-16,44.009997999999996
2006-11-17,44.450001
2006-11-20,45.200001
2006-11-21,46.400002
2006-11-22,46.09
2006-11-24,46.009997999999996
2006-11-27,44.799999
2006-11-28,45.23
2006-11-29,45.93
2006-11-30,45.990002000000004
2006-12-01,45.630001
2006-12-04,47.389998999999996
2006-12-05,48.450001
2006-12-06,48.220001
2006-12-07,47.549999
2006-12-08,48.360001000000004
2006-12-11,48.099998
2006-12-12,48.860001000000004
2006-12-13,47.84
2006-12-14,47.650002
2006-12-15,46.939999
2006-12-18,47.02
2006-12-19,47.369999
2006-12-20,47.150002
2006-12-21,47.650002
2006-12-22,48.369999
2006-12-26,49.080002
2006-12-27,48.48
2006-12-28,48.380001
2006-12-29,47.709998999999996
2007-01-03,46.0
2007-01-04,45.740002000000004
2007-01-05,44.669998
2007-01-08,43.849998
2007-01-09,43.540001000000004
2007-01-10,43.709998999999996
2007-01-11,43.970001
2007-01-12,45.110001000000004
2007-01-16,45.07
2007-01-17,44.060001
2007-01-18,43.759997999999996
2007-01-19,44.689999
2007-01-22,43.75
2007-01-23,43.57
2007-01-24,43.299999
2007-01-25,42.860001000000004
2007-01-26,43.689999
2007-01-29,44.080002
2007-01-30,44.639998999999996
2007-01-31,45.41
2007-02-01,45.779999
2007-02-02,45.360001000000004
2007-02-05,44.139998999999996
2007-02-06,43.830002
2007-02-07,44.07
2007-02-08,44.720001
2007-02-09,44.66
2007-02-12,44.82
2007-02-13,45.16
2007-02-14,44.950001
2007-02-15,45.139998999999996
2007-02-16,45.16
2007-02-20,45.580002
2007-02-21,46.209998999999996
2007-02-22,46.439999
2007-02-23,46.34
2007-02-26,44.889998999999996
2007-02-27,43.330002
2007-02-28,43.490002000000004
2007-03-01,43.259997999999996
2007-03-02,42.98
2007-03-05,41.599998
2007-03-06,43.279999
2007-03-07,45.779999
2007-03-08,46.459998999999996
2007-03-09,45.619999
2007-03-12,45.900002
2007-03-13,44.66
2007-03-14,44.98
2007-03-15,45.740002000000004
2007-03-16,45.41
2007-03-19,45.630001
2007-03-20,46.049999
2007-03-21,47.009997999999996
2007-03-22,47.43
2007-03-23,47.450001
2007-03-26,47.139998999999996
2007-03-27,47.110001000000004
2007-03-28,46.759997999999996
2007-03-29,46.439999
2007-03-30,46.75
2007-04-02,47.799999
2007-04-03,48.66
2007-04-04,48.290001000000004
2007-04-05,46.509997999999996
2007-04-09,45.540001000000004
2007-04-10,44.029999
2007-04-11,43.77
2007-04-12,44.790001000000004
2007-04-13,44.41
2007-04-16,45.099998
2007-04-17,45.360001000000004
2007-04-18,44.560001
2007-04-19,44.23
2007-04-20,44.43
2007-04-23,44.310001
2007-04-24,43.75
2007-04-25,43.619999
2007-04-26,43.330002
2007-04-27,43.110001000000004
2007-04-30,42.419998
2007-05-01,41.889998999999996
2007-05-02,42.209998999999996
2007-05-03,42.07
2007-05-04,42.959998999999996
2007-05-07,44.27
2007-05-08,44.310001
2007-05-09,44.52
2007-05-10,43.93
2007-05-11,44.669998
2007-05-14,44.43
2007-05-15,44.310001
2007-05-16,44.16
2007-05-17,43.950001
2007-05-18,45.189999
2007-05-21,47.040001000000004
2007-05-22,47.009997999999996
2007-05-23,47.0
2007-05-24,46.720001
2007-05-25,47.529999
2007-05-29,47.740002000000004
2007-05-30,45.5
2007-05-31,46.619999
2007-06-01,46.759997999999996
2007-06-04,47.349998
2007-06-05,46.900002
2007-06-06,46.830002
2007-06-07,47.779999
2007-06-08,47.639998999999996
2007-06-11,47.880001
2007-06-12,47.200001
2007-06-13,48.0
2007-06-14,48.470001
2007-06-15,49.0
2007-06-18,49.32
2007-06-19,48.790001000000004
2007-06-20,48.400002
2007-06-21,48.0
2007-06-22,47.720001
2007-06-25,47.77
2007-06-26,47.740002000000004
2007-06-27,49.0
2007-06-28,49.110001000000004
2007-06-29,47.369999
2007-07-02,48.220001
2007-07-03,48.599998
2007-07-05,49.639998999999996
2007-07-06,46.639998999999996
2007-07-09,46.580002
2007-07-10,45.0
2007-07-11,45.77
2007-07-12,47.009997999999996
2007-07-13,48.009997999999996
2007-07-16,48.02
2007-07-17,47.950001
2007-07-18,48.099998
2007-07-19,47.73
2007-07-20,46.990002000000004
2007-07-23,47.029999
2007-07-24,45.639998999999996
2007-07-25,45.459998999999996
2007-07-26,45.23
2007-07-27,44.450001
2007-07-30,44.66
2007-07-31,43.700001
2007-08-01,44.25
2007-08-02,46.220001
2007-08-03,45.84
2007-08-06,48.330002
2007-08-07,50.849998
2007-08-08,54.02
2007-08-09,54.66
2007-08-10,50.669998
2007-08-13,49.029999
2007-08-14,48.139998999999996
2007-08-15,49.0
2007-08-16,49.389998999999996
2007-08-17,50.0
2007-08-20,50.439999
2007-08-21,49.419998
2007-08-22,49.529999
2007-08-23,48.52
2007-08-24,48.98
2007-08-27,48.77
2007-08-28,48.099998
2007-08-29,49.169998
2007-08-30,49.75
2007-08-31,49.799999
2007-09-04,50.98
2007-09-05,50.380001
2007-09-06,50.43
2007-09-07,49.5
2007-09-10,49.240002000000004
2007-09-11,51.549999
2007-09-12,51.380001
2007-09-13,52.029999
2007-09-14,52.75
2007-09-17,51.529999
2007-09-18,53.889998999999996
2007-09-19,55.060001
2007-09-20,54.16
2007-09-21,55.209998999999996
2007-09-24,56.02
2007-09-25,55.720001
2007-09-26,56.869999
2007-09-27,54.75
2007-09-28,53.970001
2007-10-01,55.029999
2007-10-02,55.040001000000004
2007-10-03,56.459998999999996
2007-10-04,56.669998
2007-10-05,55.43
2007-10-08,55.009997999999996
2007-10-09,56.099998
2007-10-10,57.299999
2007-10-11,55.709998999999996
2007-10-12,54.25
2007-10-15,53.77
2007-10-16,54.459998999999996
2007-10-17,53.25
2007-10-18,57.580002
2007-10-19,56.869999
2007-10-22,57.639998999999996
2007-10-23,58.299999
2007-10-24,58.189999
2007-10-25,59.240002000000004
2007-10-26,58.060001
2007-10-29,58.150002
2007-10-30,59.09
2007-10-31,60.700001
2007-11-01,58.779999
2007-11-02,58.580002
2007-11-05,57.299999
2007-11-06,58.540001000000004
2007-11-07,57.110001000000004
2007-11-08,57.68
2007-11-09,56.66
2007-11-12,57.560001
2007-11-13,59.23
2007-11-14,58.740002000000004
2007-11-15,57.970001
2007-11-16,57.700001
2007-11-19,57.02
2007-11-20,55.32
2007-11-21,53.0
2007-11-23,53.630001
2007-11-26,53.009997999999996
2007-11-27,55.240002000000004
2007-11-28,57.02
2007-11-29,57.790001000000004
2007-11-30,58.369999
2007-12-03,58.380001
2007-12-04,57.779999
2007-12-05,58.290001000000004
2007-12-06,59.400002
2007-12-07,59.369999
2007-12-10,59.32
2007-12-11,57.970001
2007-12-12,57.560001
2007-12-13,57.09
2007-12-14,55.779999
2007-12-17,54.580002
2007-12-18,55.84
2007-12-19,55.52
2007-12-20,60.0
2007-12-21,59.189999
2007-12-24,60.349998
2007-12-26,60.689999
2007-12-27,60.0
2007-12-28,58.830002
2007-12-31,58.439999
2008-01-02,59.419998
2008-01-03,58.889998999999996
2008-01-04,58.470001
2008-01-07,64.5
2008-01-08,67.209999
2008-01-09,67.660004
2008-01-10,69.339996
2008-01-11,68.059998
2008-01-14,67.769997
2008-01-15,67.730003
2008-01-16,68.66999799999999
2008-01-17,67.5
2008-01-18,67.269997
2008-01-22,67.0
2008-01-23,66.970001
2008-01-24,65.139999
2008-01-25,63.759997999999996
2008-01-28,66.589996
2008-01-29,66.370003
2008-01-30,55.849998
2008-01-31,56.299999
2008-02-01,55.560001
2008-02-04,54.639998999999996
2008-02-05,54.849998
2008-02-06,54.459998999999996
2008-02-07,54.93
2008-02-08,52.959998999999996
2008-02-11,51.59
2008-02-12,46.639998999999996
2008-02-13,47.52
2008-02-14,46.450001
2008-02-15,46.34
2008-02-19,44.439999
2008-02-20,44.959998999999996
2008-02-21,44.419998
2008-02-22,44.939999
2008-02-25,45.349998
2008-02-26,31.93
2008-02-27,32.700001
2008-02-28,33.560001
2008-02-29,34.349998
2008-03-03,33.650002
2008-03-04,33.43
2008-03-05,35.419998
2008-03-06,35.119999
2008-03-07,34.549999
2008-03-10,34.27
2008-03-11,33.169998
2008-03-12,33.23
2008-03-13,32.419998
2008-03-14,32.860001000000004
2008-03-17,30.73
2008-03-18,32.0
2008-03-19,32.869999
2008-03-20,33.610001000000004
2008-03-24,34.040001000000004
2008-03-25,34.34
2008-03-26,34.310001
2008-03-27,35.360001000000004
2008-03-28,36.130001
2008-03-31,35.34
2008-04-01,37.040001000000004
2008-04-02,37.27
2008-04-03,36.029999
2008-04-04,35.619999
2008-04-07,34.919998
2008-04-08,35.349998
2008-04-09,34.990002000000004
2008-04-10,35.740002000000004
2008-04-11,35.400002
2008-04-14,35.139998999999996
2008-04-15,34.709998999999996
2008-04-16,36.529999
2008-04-17,36.09
2008-04-18,36.639998999999996
2008-04-21,36.66
2008-04-22,35.959998999999996
2008-04-23,36.799999
2008-04-24,36.849998
2008-04-25,37.029999
2008-04-28,36.52
2008-04-29,36.32
2008-04-30,36.529999
2008-05-01,36.139998999999996
2008-05-02,33.330002
2008-05-05,32.740002000000004
2008-05-06,31.190001000000002
2008-05-07,32.52
2008-05-08,31.91
2008-05-09,31.91
2008-05-12,31.24
2008-05-13,30.0
2008-05-14,31.629998999999998
2008-05-15,30.969998999999998
2008-05-16,30.040001
2008-05-19,30.26
2008-05-20,31.43
2008-05-21,31.25
2008-05-22,31.870001000000002
2008-05-23,31.32
2008-05-27,31.92
2008-05-28,31.49
2008-05-29,32.509997999999996
2008-05-30,32.299999
2008-06-02,31.49
2008-06-03,31.75
2008-06-04,31.99
2008-06-05,32.68
2008-06-06,31.620001000000002
2008-06-09,30.469998999999998
2008-06-10,30.540001
2008-06-11,30.139999
2008-06-12,30.66
2008-06-13,31.6
2008-06-16,32.419998
2008-06-17,31.83
2008-06-18,30.65
2008-06-19,33.900002
2008-06-20,33.220001
2008-06-23,32.389998999999996
2008-06-24,31.26
2008-06-25,31.379998999999998
2008-06-26,30.83
2008-06-27,30.389999
2008-06-30,29.6
2008-07-01,29.59
2008-07-02,28.41
2008-07-03,28.0
2008-07-07,28.200001
2008-07-08,28.889999
2008-07-09,27.469998999999998
2008-07-10,27.27
2008-07-11,26.85
2008-07-14,26.42
2008-07-15,26.73
2008-07-16,27.26
2008-07-17,27.610001
2008-07-18,27.559998999999998
2008-07-21,27.98
2008-07-22,28.66
2008-07-23,29.129998999999998
2008-07-24,28.09
2008-07-25,28.190001000000002
2008-07-28,27.049999
2008-07-29,26.76
2008-07-30,24.559998999999998
2008-07-31,25.41
2008-08-01,25.42
2008-08-04,25.309998999999998
2008-08-05,26.93
2008-08-06,26.32
2008-08-07,26.389999
2008-08-08,26.59
2008-08-11,27.110001
2008-08-12,26.76
2008-08-13,26.92
2008-08-14,26.889999
2008-08-15,27.049999
2008-08-18,27.030001000000002
2008-08-19,26.92
2008-08-20,26.799999
2008-08-21,26.629998999999998
2008-08-22,25.27
2008-08-25,19.73
2008-08-26,19.629998999999998
2008-08-27,19.52
2008-08-28,19.59
2008-08-29,19.049999
2008-09-02,19.209999
2008-09-03,19.49
2008-09-04,18.700001
2008-09-05,18.9
2008-09-08,19.459999
2008-09-09,19.18
2008-09-10,19.309998999999998
2008-09-11,18.389999
2008-09-12,18.959999
2008-09-15,18.629998999999998
2008-09-16,18.450001
2008-09-17,17.959999
2008-09-18,17.07
2008-09-19,16.82
2008-09-22,17.0
2008-09-23,16.9
2008-09-24,17.15
2008-09-25,16.559998999999998
2008-09-26,16.450001
2008-09-29,15.1
2008-09-30,16.17
2008-10-01,16.74
2008-10-02,15.97
2008-10-03,15.2
2008-10-06,13.09
2008-10-07,12.05
2008-10-08,11.15
2008-10-09,9.26
2008-10-10,10.46
2008-10-13,12.36
2008-10-14,12.11
2008-10-15,11.34
2008-10-16,11.52
2008-10-17,10.39
2008-10-20,10.95
2008-10-21,10.65
2008-10-22,9.74
2008-10-23,8.72
2008-10-24,8.41
2008-10-27,7.91
2008-10-28,8.34
2008-10-29,8.91
2008-10-30,9.53
2008-10-31,10.1
2008-11-03,11.06
2008-11-04,10.58
2008-11-05,10.9
2008-11-06,10.37
2008-11-07,10.28
2008-11-10,9.78
2008-11-11,9.29
2008-11-12,8.16
2008-11-13,9.06
2008-11-14,8.19
2008-11-17,8.08
2008-11-18,7.75
2008-11-19,6.99
2008-11-20,6.23
2008-11-21,5.92
2008-11-24,6.81
2008-11-25,7.07
2008-11-26,7.94
2008-11-28,8.09
2008-12-01,7.29
2008-12-02,8.06
2008-12-03,8.52
2008-12-04,8.2
2008-12-05,8.91
2008-12-08,9.22
2008-12-09,8.76
2008-12-10,9.18
2008-12-11,8.93
2008-12-12,9.36
2008-12-15,8.69
2008-12-16,9.13
2008-12-17,10.54
2008-12-18,10.94
2008-12-19,10.75
2008-12-22,10.02
2008-12-23,10.22
2008-12-24,10.38
2008-12-26,11.01
2008-12-29,10.9
2008-12-30,11.52
2008-12-31,11.48
2009-01-02,11.81
2009-01-05,11.67
2009-01-06,11.64
2009-01-07,10.51
2009-01-08,10.35
2009-01-09,13.53
2009-01-12,12.76
2009-01-13,12.48
2009-01-14,12.01
2009-01-15,12.48
2009-01-16,12.72
2009-01-20,12.08
2009-01-21,12.86
2009-01-22,12.78
2009-01-23,12.78
2009-01-26,13.04
2009-01-27,13.54
2009-01-28,14.79
2009-01-29,14.0
2009-01-30,13.82
2009-02-02,13.55
2009-02-03,13.92
2009-02-04,13.76
2009-02-05,13.75
2009-02-06,11.0
2009-02-09,10.77
2009-02-10,11.04
2009-02-11,11.31
2009-02-12,11.57
2009-02-13,11.43
2009-02-17,11.34
2009-02-18,11.25
2009-02-19,11.05
2009-02-20,11.1
2009-02-23,10.65
2009-02-24,11.01
2009-02-25,10.43
2009-02-26,9.91
2009-02-27,9.11
2009-03-02,7.45
2009-03-03,7.77
2009-03-04,8.07
2009-03-05,7.31
2009-03-06,7.42
2009-03-09,7.39
2009-03-10,7.69
2009-03-11,7.4
2009-03-12,7.43
2009-03-13,8.27
2009-03-16,8.0
2009-03-17,7.94
2009-03-18,8.27
2009-03-19,8.91
2009-03-20,8.83
2009-03-23,9.35
2009-03-24,8.91
2009-03-25,9.3
2009-03-26,9.67
2009-03-27,9.06
2009-03-30,8.62
2009-03-31,8.77
2009-04-01,8.76
2009-04-02,9.28
2009-04-03,9.22
2009-04-06,8.94
2009-04-07,8.58
2009-04-08,8.85
2009-04-09,9.04
2009-04-13,9.11
2009-04-14,8.82
2009-04-15,9.34
2009-04-16,9.68
2009-04-17,9.84
2009-04-20,9.46
2009-04-21,10.86
2009-04-22,10.75
2009-04-23,10.72
2009-04-24,10.64
2009-04-27,10.57
2009-04-28,10.55
2009-04-29,10.8
2009-04-30,10.43
2009-05-01,10.16
2009-05-04,10.48
2009-05-05,10.61
2009-05-06,10.82
2009-05-07,11.02
2009-05-08,11.76
2009-05-11,11.51
2009-05-12,11.2
2009-05-13,10.57
2009-05-14,11.09
2009-05-15,10.93
2009-05-18,10.99
2009-05-19,11.21
2009-05-20,12.08
2009-05-21,11.84
2009-05-22,11.71
2009-05-26,11.97
2009-05-27,11.72
2009-05-28,11.75
2009-05-29,11.97
2009-06-01,12.37
2009-06-02,13.08
2009-06-03,13.0
2009-06-04,13.16
2009-06-05,12.99
2009-06-08,12.79
2009-06-09,12.74
2009-06-10,12.75
2009-06-11,12.9
2009-06-12,12.83
2009-06-15,12.93
2009-06-16,13.01
2009-06-17,13.76
2009-06-18,14.02
2009-06-19,13.69
2009-06-22,13.23
2009-06-23,13.16
2009-06-24,13.37
2009-06-25,13.99
2009-06-26,14.5
2009-06-29,13.31
2009-06-30,13.45
2009-07-01,13.85
2009-07-02,13.4
2009-07-06,13.09
2009-07-07,13.01
2009-07-08,12.76
2009-07-09,12.54
2009-07-10,12.52
2009-07-13,12.75
2009-07-14,12.78
2009-07-15,12.97
2009-07-16,13.18
2009-07-17,13.16
2009-07-20,13.28
2009-07-21,13.49
2009-07-22,13.51
2009-07-23,13.58
2009-07-24,15.86
2009-07-27,16.18
2009-07-28,15.8
2009-07-29,15.42
2009-07-30,15.71
2009-07-31,14.74
2009-08-03,14.9
2009-08-04,14.68
2009-08-05,14.11
2009-08-06,13.55
2009-08-07,13.8
2009-08-10,13.89
2009-08-11,13.84
2009-08-12,13.53
2009-08-13,13.49
2009-08-14,13.11
2009-08-17,12.78
2009-08-18,13.11
2009-08-19,13.54
2009-08-20,13.4
2009-08-21,13.76
2009-08-24,14.03
2009-08-25,13.62
2009-08-26,13.56
2009-08-27,13.61
2009-08-28,13.25
2009-08-31,13.08
2009-09-01,13.07
2009-09-02,13.39
2009-09-03,13.84
2009-09-04,14.25
2009-09-08,14.37
2009-09-09,15.09
2009-09-10,16.040001
2009-09-11,15.69
2009-09-14,16.1
2009-09-15,15.8
2009-09-16,16.120001000000002
2009-09-17,16.35
2009-09-18,16.200001
2009-09-21,16.24
2009-09-22,16.629998999999998
2009-09-23,16.280001000000002
2009-09-24,16.129998999999998
2009-09-25,15.97
2009-09-28,16.190001000000002
2009-09-29,15.75
2009-09-30,15.32
2009-10-01,14.65
2009-10-02,14.5
2009-10-05,14.06
2009-10-06,14.86
2009-10-07,15.13
2009-10-08,15.32
2009-10-09,15.94
2009-10-12,16.09
2009-10-13,15.92
2009-10-14,16.66
2009-10-15,17.309998999999998
2009-10-16,16.940001000000002
2009-10-19,17.0
2009-10-20,16.809998999999998
2009-10-21,16.34
2009-10-22,16.15
2009-10-23,18.49
2009-10-26,16.75
2009-10-27,17.440001000000002
2009-10-28,17.34
2009-10-29,17.129998999999998
2009-10-30,16.08
2009-11-02,16.200001
2009-11-03,16.459999
2009-11-04,15.74
2009-11-05,16.120001000000002
2009-11-06,16.0
2009-11-09,16.280001000000002
2009-11-10,16.219998999999998
2009-11-11,16.379998999999998
2009-11-12,16.459999
2009-11-13,16.959999
2009-11-16,17.6
2009-11-17,17.82
2009-11-18,17.77
2009-11-19,16.99
2009-11-20,16.780001000000002
2009-11-23,17.200001
2009-11-24,17.23
2009-11-25,17.07
2009-11-27,16.49
2009-11-30,17.17
2009-12-01,17.540001
2009-12-02,17.870001000000002
2009-12-03,17.41
2009-12-04,17.98
2009-12-07,17.620001000000002
2009-12-08,17.540001
2009-12-09,17.1
2009-12-10,16.85
2009-12-11,16.860001
2009-12-14,17.1
2009-12-15,17.1
2009-12-16,16.950001
2009-12-17,16.690001000000002
2009-12-18,16.700001
