Date,RAIL
2019-01-23,7.34
2019-01-24,7.09
2019-01-25,7.16
2019-01-28,7.11
2019-01-29,7.08
2019-01-30,7.18
2019-01-31,7.12
2019-02-01,7.29
2019-02-04,7.52
2019-02-05,7.72
2019-02-06,7.74
2019-02-07,7.54
2019-02-08,7.61
2019-02-11,7.67
2019-02-12,7.81
2019-02-13,7.95
2019-02-14,7.96
2019-02-15,7.97
2019-02-19,8.23
2019-02-20,8.38
2019-02-21,8.3
2019-02-22,8.44
2019-02-25,8.39
2019-02-26,8.41
2019-02-27,7.95
2019-02-28,7.75
2019-03-01,8.01
2019-03-04,7.84
2019-03-05,7.51
2019-03-06,7.18
2019-03-07,7.15
2019-03-08,6.95
2019-03-11,6.95
2019-03-12,6.95
2019-03-13,7.24
2019-03-14,7.07
2019-03-15,7.15
2019-03-18,7.08
2019-03-19,6.95
2019-03-20,6.98
2019-03-21,6.9
2019-03-22,6.41
2019-03-25,6.38
2019-03-26,6.28
2019-03-27,6.3
2019-03-28,6.17
2019-03-29,6.16
2019-04-01,6.24
2019-04-02,6.31
2019-04-03,6.32
2019-04-04,6.46
2019-04-05,6.68
2019-04-08,6.71
2019-04-09,6.75
2019-04-10,7.0
2019-04-11,7.14
2019-04-12,7.14
2019-04-15,6.91
2019-04-16,7.02
2019-04-17,7.19
2019-04-18,7.4
2019-04-22,7.43
2019-04-23,7.59
2019-04-24,7.51
2019-04-25,6.92
2019-04-26,7.12
2019-04-29,7.16
2019-04-30,6.92
2019-05-01,7.12
2019-05-02,6.63
2019-05-03,6.76
2019-05-06,6.56
2019-05-07,6.31
2019-05-08,6.12
2019-05-09,6.37
2019-05-10,6.46
2019-05-13,6.39
2019-05-14,6.34
2019-05-15,6.37
2019-05-16,6.31
2019-05-17,6.16
2019-05-20,6.14
2019-05-21,6.12
2019-05-22,6.25
2019-05-23,6.09
2019-05-24,6.09
2019-05-28,6.08
2019-05-29,6.18
2019-05-30,6.08
2019-05-31,6.03
2019-06-03,6.21
2019-06-04,6.31
2019-06-05,6.25
2019-06-06,6.28
2019-06-07,6.16
2019-06-10,6.3
2019-06-11,6.29
2019-06-12,6.14
2019-06-13,6.19
2019-06-14,6.06
2019-06-17,6.01
2019-06-18,6.14
2019-06-19,6.05
2019-06-20,6.13
2019-06-21,6.04
2019-06-24,6.0
2019-06-25,6.0
2019-06-26,5.65
2019-06-27,5.69
2019-06-28,5.87
2019-07-01,6.07
2019-07-02,5.97
2019-07-03,5.9
2019-07-05,5.91
2019-07-08,5.93
2019-07-09,5.85
2019-07-10,5.64
2019-07-11,5.79
2019-07-12,5.78
2019-07-15,5.78
2019-07-16,5.94
2019-07-17,5.72
2019-07-18,5.35
2019-07-19,5.41
2019-07-22,5.4
2019-07-23,5.48
2019-07-24,5.5
2019-07-25,5.42
2019-07-26,5.34
2019-07-29,5.43
2019-07-30,5.55
2019-07-31,5.47
2019-08-01,5.46
2019-08-02,5.13
2019-08-05,4.96
2019-08-06,4.85
2019-08-07,4.77
2019-08-08,4.77
2019-08-09,4.78
2019-08-12,4.59
2019-08-13,4.44
2019-08-14,4.16
2019-08-15,3.98
2019-08-16,4.15
2019-08-19,4.11
2019-08-20,4.17
2019-08-21,4.24
2019-08-22,4.26
2019-08-23,4.07
2019-08-26,3.87
2019-08-27,3.85
2019-08-28,3.99
2019-08-29,4.18
2019-08-30,4.18
2019-09-03,4.16
2019-09-04,4.25
2019-09-05,4.32
2019-09-06,4.44
2019-09-09,4.55
2019-09-10,5.25
2019-09-11,5.53
2019-09-12,5.55
2019-09-13,5.57
2019-09-16,5.46
2019-09-17,5.15
2019-09-18,5.17
2019-09-19,5.13
2019-09-20,5.1
2019-09-23,4.98
2019-09-24,4.68
2019-09-25,4.71
2019-09-26,4.76
2019-09-27,4.85
2019-09-30,4.85
2019-10-01,4.64
2019-10-02,4.45
2019-10-03,4.65
2019-10-04,4.58
2019-10-07,4.35
2019-10-08,4.18
2019-10-09,4.13
2019-10-10,4.27
2019-10-11,4.29
2019-10-14,4.4
2019-10-15,4.37
2019-10-16,4.52
2019-10-17,4.67
2019-10-18,4.75
2019-10-21,4.73
2019-10-22,4.68
2019-10-23,4.56
2019-10-24,4.36
2019-10-25,4.24
2019-10-28,4.21
2019-10-29,4.2
2019-10-30,4.18
2019-10-31,3.34
2019-11-01,3.19
2019-11-04,3.15
2019-11-05,3.13
2019-11-06,2.93
2019-11-07,2.85
2019-11-08,2.67
2019-11-11,2.67
2019-11-12,2.63
2019-11-13,2.42
2019-11-14,2.31
2019-11-15,2.25
2019-11-18,2.15
2019-11-19,2.14
2019-11-20,1.96
2019-11-21,2.28
2019-11-22,2.1
2019-11-25,2.08
2019-11-26,2.03
2019-11-27,1.98
2019-11-29,1.94
2019-12-02,1.86
2019-12-03,1.88
2019-12-04,1.9
2019-12-05,1.92
2019-12-06,1.82
2019-12-09,1.89
2019-12-10,1.92
2019-12-11,1.91
2019-12-12,1.91
2019-12-13,1.93
2019-12-16,2.13
2019-12-17,2.26
2019-12-18,2.09
2019-12-19,2.07
2019-12-20,2.03
2019-12-23,2.13
2019-12-24,2.18
2019-12-26,2.27
2019-12-27,2.21
2019-12-30,2.06
2019-12-31,2.07
2020-01-02,2.15
2020-01-03,2.12
2020-01-06,1.97
2020-01-07,2.02
2020-01-08,1.88
2020-01-09,1.86
2020-01-10,1.77
2020-01-13,1.81
2020-01-14,1.8
2020-01-15,1.78
2020-01-16,1.86
2020-01-17,1.8
2020-01-21,1.81
2020-01-22,1.72
2020-01-23,1.69
2020-01-24,1.61
2020-01-27,1.54
2020-01-28,1.59
2020-01-29,1.59
2020-01-30,1.58
2020-01-31,1.61
2020-02-03,1.59
2020-02-04,1.67
2020-02-05,1.63
2020-02-06,1.62
2020-02-07,1.61
2020-02-10,1.62
2020-02-11,1.69
2020-02-12,1.76
2020-02-13,1.73
2020-02-14,1.67
2020-02-18,1.69
2020-02-19,1.67
2020-02-20,1.67
2020-02-21,1.6
2020-02-24,1.62
2020-02-25,1.54
2020-02-26,1.45
2020-02-27,1.66
2020-02-28,1.56
2020-03-02,1.59
2020-03-03,1.56
2020-03-04,1.64
2020-03-05,1.66
2020-03-06,1.53
2020-03-09,1.34
2020-03-10,1.31
2020-03-11,1.16
2020-03-12,0.93
2020-03-13,0.95
2020-03-16,0.89
2020-03-17,0.92
2020-03-18,0.76
2020-03-19,0.85
2020-03-20,0.76
2020-03-23,0.78
2020-03-24,0.81
2020-03-25,0.91
2020-03-26,1.01
2020-03-27,0.96
2020-03-30,0.93
2020-03-31,0.93
2020-04-01,0.93
2020-04-02,0.9
2020-04-03,0.91
2020-04-06,0.95
2020-04-07,0.94
2020-04-08,0.96
2020-04-09,1.1
2020-04-13,1.15
2020-04-14,1.17
2020-04-15,1.42
2020-04-16,1.29
2020-04-17,1.31
2020-04-20,1.32
2020-04-21,1.43
2020-04-22,1.43
2020-04-23,1.45
2020-04-24,1.43
2020-04-27,1.38
2020-04-28,1.44
2020-04-29,1.46
2020-04-30,1.5
2020-05-01,1.36
2020-05-04,1.19
2020-05-05,1.25
2020-05-06,1.19
2020-05-07,1.27
2020-05-08,1.34
