Date,PBR
2019-08-14,13.39
2019-08-15,13.35
2019-08-16,13.23
2019-08-19,13.12
2019-08-20,13.08
2019-08-21,13.81
2019-08-22,13.6
2019-08-23,12.97
2019-08-26,12.79
2019-08-27,12.92
2019-08-28,13.08
2019-08-29,13.4
2019-08-30,13.55
2019-09-03,13.4
2019-09-04,13.98
2019-09-05,14.14
2019-09-06,14.3
2019-09-09,14.52
2019-09-10,14.61
2019-09-11,14.57
2019-09-12,14.71
2019-09-13,14.54
2019-09-16,15.08
2019-09-17,14.94
2019-09-18,14.62
2019-09-19,14.53
2019-09-20,14.54
2019-09-23,14.56
2019-09-24,14.4
2019-09-25,14.46
2019-09-26,14.57
2019-09-27,14.6
2019-09-30,14.47
2019-10-01,14.35
2019-10-02,14.02
2019-10-03,14.15
2019-10-04,14.19
2019-10-07,13.82
2019-10-08,13.77
2019-10-09,14.11
2019-10-10,14.09
2019-10-11,14.4
2019-10-14,14.37
2019-10-15,14.4
2019-10-16,14.65
2019-10-17,14.43
2019-10-18,14.53
2019-10-21,14.64
2019-10-22,15.26
2019-10-23,15.58
2019-10-24,15.25
2019-10-25,15.85
2019-10-28,16.0
2019-10-29,16.040001
2019-10-30,16.24
2019-10-31,16.24
2019-11-01,16.440001000000002
2019-11-04,16.389999
2019-11-05,16.360001
2019-11-06,15.95
2019-11-07,16.33
2019-11-08,15.82
2019-11-11,16.0
2019-11-12,15.64
2019-11-13,15.4
2019-11-14,15.12
2019-11-15,15.44
2019-11-18,15.1
2019-11-19,14.85
2019-11-20,14.87
2019-11-21,15.2
2019-11-22,15.25
2019-11-25,15.22
2019-11-26,14.76
2019-11-27,14.8
2019-11-29,14.73
2019-12-02,14.73
2019-12-03,14.68
2019-12-04,14.84
2019-12-05,15.22
2019-12-06,15.51
2019-12-09,15.56
2019-12-10,15.59
2019-12-11,15.71
2019-12-12,16.059998999999998
2019-12-13,15.31
2019-12-16,15.39
2019-12-17,15.48
2019-12-18,15.88
2019-12-19,15.86
2019-12-20,15.56
2019-12-23,15.88
2019-12-24,15.87
2019-12-26,16.129998999999998
2019-12-27,15.92
2019-12-30,15.9
2019-12-31,15.94
2020-01-02,16.27
2020-01-03,15.99
2020-01-06,16.219998999999998
2020-01-07,16.059998999999998
2020-01-08,15.7
2020-01-09,15.75
2020-01-10,15.64
2020-01-13,15.48
2020-01-14,15.37
2020-01-15,14.87
2020-01-16,14.89
2020-01-17,15.16
2020-01-21,14.77
2020-01-22,14.77
2020-01-23,14.91
2020-01-24,14.77
2020-01-27,14.21
2020-01-28,14.5
2020-01-29,14.37
2020-01-30,14.49
2020-01-31,14.11
2020-02-03,14.2
2020-02-04,14.37
2020-02-05,14.43
2020-02-06,14.63
2020-02-07,14.58
2020-02-10,14.4
2020-02-11,14.82
2020-02-12,14.92
2020-02-13,14.63
2020-02-14,14.64
2020-02-18,14.56
2020-02-19,14.89
2020-02-20,14.4
2020-02-21,14.03
2020-02-24,13.08
2020-02-25,12.82
2020-02-26,12.55
2020-02-27,12.08
2020-02-28,12.1
2020-03-02,12.49
2020-03-03,12.16
2020-03-04,12.33
2020-03-05,11.74
2020-03-06,10.52
2020-03-09,7.26
2020-03-10,8.01
2020-03-11,6.85
2020-03-12,5.45
2020-03-13,6.58
2020-03-16,5.25
2020-03-17,5.4
2020-03-18,4.31
2020-03-19,5.06
2020-03-20,4.85
2020-03-23,4.46
2020-03-24,5.43
2020-03-25,5.8
2020-03-26,5.81
2020-03-27,5.19
2020-03-30,5.22
2020-03-31,5.5
2020-04-01,5.41
2020-04-02,5.81
2020-04-03,5.76
2020-04-06,6.14
2020-04-07,6.32
2020-04-08,6.81
2020-04-09,6.72
2020-04-13,6.71
2020-04-14,6.68
2020-04-15,6.32
2020-04-16,6.14
2020-04-17,6.45
2020-04-20,6.27
2020-04-21,6.05
2020-04-22,6.34
2020-04-23,6.31
2020-04-24,5.66
2020-04-27,6.0
2020-04-28,6.56
2020-04-29,7.14
2020-04-30,6.91
2020-05-01,6.57
2020-05-04,6.54
2020-05-05,6.73
2020-05-06,6.33
2020-05-07,6.33
2020-05-08,6.86
