Date,ATGE
2010-02-23,61.27
2010-02-24,62.57
2010-02-25,63.400002
2010-02-26,63.150002
2010-03-01,63.169998
2010-03-02,63.450001
2010-03-03,64.25
2010-03-04,65.260002
2010-03-05,66.790001
2010-03-08,65.93
2010-03-09,65.779999
2010-03-10,65.800003
2010-03-11,66.760002
2010-03-12,66.43
2010-03-15,66.089996
2010-03-16,67.029999
2010-03-17,67.0
2010-03-18,67.260002
2010-03-19,67.279999
2010-03-22,67.260002
2010-03-23,67.589996
2010-03-24,66.160004
2010-03-25,66.43
2010-03-26,66.260002
2010-03-29,66.120003
2010-03-30,66.050003
2010-03-31,65.199997
2010-04-01,64.790001
2010-04-05,64.800003
2010-04-06,65.120003
2010-04-07,65.07
2010-04-08,64.58000200000001
2010-04-09,64.860001
2010-04-12,65.059998
2010-04-13,71.730003
2010-04-14,70.440002
2010-04-15,70.650002
2010-04-16,70.860001
2010-04-19,72.099998
2010-04-20,71.870003
2010-04-21,72.83000200000001
2010-04-22,74.25
2010-04-23,69.459999
2010-04-26,65.449997
2010-04-27,66.68
2010-04-28,66.699997
2010-04-29,63.509997999999996
2010-04-30,62.389998999999996
2010-05-03,62.849998
2010-05-04,61.349998
2010-05-05,61.650002
2010-05-06,60.029999
2010-05-07,59.57
2010-05-10,61.490002000000004
2010-05-11,60.610001000000004
2010-05-12,60.900002
2010-05-13,60.310001
2010-05-14,59.16
2010-05-17,62.029999
2010-05-18,61.919998
2010-05-19,62.459998999999996
2010-05-20,61.540001000000004
2010-05-21,62.029999
2010-05-24,61.419998
2010-05-25,60.5
2010-05-26,59.560001
2010-05-27,58.060001
2010-05-28,57.490002000000004
2010-06-01,56.599998
2010-06-02,57.419998
2010-06-03,57.700001
2010-06-04,56.389998999999996
2010-06-07,54.790001000000004
2010-06-08,56.02
2010-06-09,55.509997999999996
2010-06-10,55.57
2010-06-11,57.099998
2010-06-14,55.189999
2010-06-15,56.34
2010-06-16,57.049999
2010-06-17,56.84
2010-06-18,57.23
2010-06-21,56.580002
2010-06-22,55.470001
2010-06-23,55.849998
2010-06-24,56.59
2010-06-25,55.330002
2010-06-28,54.790001000000004
2010-06-29,52.849998
2010-06-30,52.490002000000004
2010-07-01,50.41
2010-07-02,49.240002000000004
2010-07-06,49.529999
2010-07-07,50.279999
2010-07-08,51.040001000000004
2010-07-09,51.509997999999996
2010-07-12,51.0
2010-07-13,51.869999
2010-07-14,52.330002
2010-07-15,52.700001
2010-07-16,52.849998
2010-07-19,53.5
2010-07-20,53.610001000000004
2010-07-21,51.259997999999996
2010-07-22,51.509997999999996
2010-07-23,59.290001000000004
2010-07-26,55.490002000000004
2010-07-27,55.48
2010-07-28,54.599998
2010-07-29,54.169998
2010-07-30,53.799999
2010-08-02,54.5
2010-08-03,52.240002000000004
2010-08-04,52.439999
2010-08-05,50.959998999999996
2010-08-06,47.830002
2010-08-09,48.330002
2010-08-10,46.91
2010-08-11,45.790001000000004
2010-08-12,45.310001
2010-08-13,42.709998999999996
2010-08-16,38.970001
2010-08-17,38.41
2010-08-18,38.68
2010-08-19,38.82
2010-08-20,37.98
2010-08-23,38.02
2010-08-24,37.5
2010-08-25,38.439999
2010-08-26,38.310001
2010-08-27,38.709998999999996
2010-08-30,39.029999
2010-08-31,38.110001000000004
2010-09-01,39.540001000000004
2010-09-02,40.139998999999996
2010-09-03,41.299999
2010-09-07,40.060001
2010-09-08,41.09
2010-09-09,41.900002
2010-09-10,42.639998999999996
2010-09-13,44.02
2010-09-14,42.48
2010-09-15,42.669998
2010-09-16,43.299999
2010-09-17,44.77
2010-09-20,45.889998999999996
2010-09-21,44.790001000000004
2010-09-22,44.32
2010-09-23,44.740002000000004
2010-09-24,47.130001
2010-09-27,45.630001
2010-09-28,46.32
2010-09-29,46.889998999999996
2010-09-30,49.209998999999996
2010-10-01,49.43
2010-10-04,48.099998
2010-10-05,49.75
2010-10-06,50.34
2010-10-07,49.369999
2010-10-08,50.900002
2010-10-11,50.310001
2010-10-12,50.959998999999996
2010-10-13,50.57
2010-10-14,42.060001
2010-10-15,41.720001
2010-10-18,43.759997999999996
2010-10-19,44.16
2010-10-20,44.889998999999996
2010-10-21,44.639998999999996
2010-10-22,45.150002
2010-10-25,44.75
2010-10-26,42.740002000000004
2010-10-27,45.75
2010-10-28,46.509997999999996
2010-10-29,47.860001000000004
2010-11-01,48.18
2010-11-02,48.509997999999996
2010-11-03,47.889998999999996
2010-11-04,46.580002
2010-11-05,47.369999
2010-11-08,47.459998999999996
2010-11-09,46.900002
2010-11-10,46.790001000000004
2010-11-11,46.650002
2010-11-12,45.93
2010-11-15,45.790001000000004
2010-11-16,45.790001000000004
2010-11-17,45.52
2010-11-18,45.220001
2010-11-19,44.529999
2010-11-22,44.779999
2010-11-23,44.07
2010-11-24,43.990002000000004
2010-11-26,43.700001
2010-11-29,43.59
2010-11-30,42.939999
2010-12-01,42.75
2010-12-02,43.68
2010-12-03,43.759997999999996
2010-12-06,43.880001
2010-12-07,43.98
2010-12-08,44.360001000000004
2010-12-09,44.060001
2010-12-10,44.849998
2010-12-13,45.18
2010-12-14,44.599998
2010-12-15,44.240002000000004
2010-12-16,44.970001
2010-12-17,46.040001000000004
2010-12-20,47.32
2010-12-21,47.400002
2010-12-22,48.099998
2010-12-23,48.049999
2010-12-27,47.790001000000004
2010-12-28,47.610001000000004
2010-12-29,48.0
2010-12-30,48.049999
2010-12-31,47.98
2011-01-03,48.5
2011-01-04,47.630001
2011-01-05,48.310001
2011-01-06,47.91
2011-01-07,47.549999
2011-01-10,42.810001
2011-01-11,44.799999
2011-01-12,45.459998999999996
2011-01-13,46.220001
2011-01-14,46.389998999999996
2011-01-18,46.389998999999996
2011-01-19,46.009997999999996
2011-01-20,46.720001
2011-01-21,47.080002
2011-01-24,48.209998999999996
2011-01-25,47.380001
2011-01-26,53.360001000000004
2011-01-27,53.009997999999996
2011-01-28,51.689999
2011-01-31,52.110001000000004
2011-02-01,53.650002
2011-02-02,53.209998999999996
2011-02-03,53.470001
2011-02-04,52.990002000000004
2011-02-07,53.490002000000004
2011-02-08,53.18
2011-02-09,52.84
2011-02-10,53.529999
2011-02-11,53.279999
2011-02-14,52.959998999999996
2011-02-15,52.450001
2011-02-16,53.040001000000004
2011-02-17,53.75
2011-02-18,55.18
2011-02-22,54.5
2011-02-23,53.330002
2011-02-24,53.650002
2011-02-25,54.720001
2011-02-28,54.25
2011-03-01,53.07
2011-03-02,53.400002
2011-03-03,54.27
2011-03-04,53.970001
2011-03-07,53.349998
2011-03-08,53.529999
2011-03-09,52.990002000000004
2011-03-10,52.130001
2011-03-11,52.43
2011-03-14,51.830002
2011-03-15,51.509997999999996
2011-03-16,50.330002
2011-03-17,50.43
2011-03-18,51.200001
2011-03-21,52.540001000000004
2011-03-22,53.0
2011-03-23,53.48
2011-03-24,54.110001000000004
2011-03-25,54.610001000000004
2011-03-28,54.93
2011-03-29,54.41
2011-03-30,54.790001000000004
2011-03-31,55.07
2011-04-01,55.939999
2011-04-04,55.630001
2011-04-05,55.990002000000004
2011-04-06,55.98
2011-04-07,56.049999
2011-04-08,54.759997999999996
2011-04-11,54.009997999999996
2011-04-12,53.220001
2011-04-13,52.450001
2011-04-14,52.75
2011-04-15,51.93
2011-04-18,51.68
2011-04-19,49.549999
2011-04-20,48.279999
2011-04-21,49.290001000000004
2011-04-25,49.029999
2011-04-26,50.09
2011-04-27,53.700001
2011-04-28,52.369999
2011-04-29,52.900002
2011-05-02,53.029999
2011-05-03,53.150002
2011-05-04,52.709998999999996
2011-05-05,52.560001
2011-05-06,51.990002000000004
2011-05-09,52.619999
2011-05-10,53.209998999999996
2011-05-11,52.849998
2011-05-12,53.700001
2011-05-13,53.290001000000004
2011-05-16,52.970001
2011-05-17,52.369999
2011-05-18,52.68
2011-05-19,52.049999
2011-05-20,51.900002
2011-05-23,51.650002
2011-05-24,53.959998999999996
2011-05-25,53.459998999999996
2011-05-26,53.57
2011-05-27,54.080002
2011-05-31,53.849998
2011-06-01,53.990002000000004
2011-06-02,61.860001000000004
2011-06-03,60.360001000000004
2011-06-06,58.919998
2011-06-07,59.189999
2011-06-08,58.77
2011-06-09,58.360001000000004
2011-06-10,56.860001000000004
2011-06-13,56.959998999999996
2011-06-14,57.75
2011-06-15,56.470001
2011-06-16,56.540001000000004
2011-06-17,55.860001000000004
2011-06-20,56.009997999999996
2011-06-21,58.16
2011-06-22,57.23
2011-06-23,57.939999
2011-06-24,57.57
2011-06-27,56.580002
2011-06-28,58.07
2011-06-29,58.25
2011-06-30,59.130001
2011-07-01,60.630001
2011-07-05,60.599998
2011-07-06,60.75
2011-07-07,62.459998999999996
2011-07-08,62.59
2011-07-11,60.849998
2011-07-12,61.57
2011-07-13,62.389998999999996
2011-07-14,61.380001
2011-07-15,62.990002000000004
2011-07-18,63.099998
2011-07-19,65.910004
2011-07-20,66.550003
2011-07-21,65.449997
2011-07-22,65.989998
2011-07-25,65.839996
2011-07-26,65.449997
2011-07-27,64.199997
2011-07-28,61.860001000000004
2011-07-29,62.139998999999996
2011-08-01,60.75
2011-08-02,59.799999
2011-08-03,59.779999
2011-08-04,59.650002
2011-08-05,57.82
2011-08-08,52.639998999999996
2011-08-09,53.82
2011-08-10,51.720001
2011-08-11,53.389998999999996
2011-08-12,44.490002000000004
2011-08-15,44.27
2011-08-16,44.810001
2011-08-17,43.580002
2011-08-18,41.119999
2011-08-19,39.459998999999996
2011-08-22,39.849998
2011-08-23,41.349998
2011-08-24,41.869999
2011-08-25,41.139998999999996
2011-08-26,42.59
2011-08-29,43.09
2011-08-30,43.880001
2011-08-31,44.18
2011-09-01,42.52
2011-09-02,40.740002000000004
2011-09-06,41.450001
2011-09-07,42.82
2011-09-08,40.98
2011-09-09,40.619999
2011-09-12,41.18
2011-09-13,39.869999
2011-09-14,40.220001
2011-09-15,41.380001
2011-09-16,41.740002000000004
2011-09-19,40.540001000000004
2011-09-20,40.040001000000004
2011-09-21,38.599998
2011-09-22,35.59
2011-09-23,37.439999
2011-09-26,39.200001
2011-09-27,39.799999
2011-09-28,38.709998999999996
2011-09-29,38.27
2011-09-30,36.959998999999996
2011-10-03,35.209998999999996
2011-10-04,36.880001
2011-10-05,39.380001
2011-10-06,39.889998999999996
2011-10-07,40.189999
2011-10-10,41.369999
2011-10-11,41.860001000000004
2011-10-12,43.459998999999996
2011-10-13,42.75
2011-10-14,43.900002
2011-10-17,41.790001000000004
2011-10-18,42.66
2011-10-19,44.18
2011-10-20,43.900002
2011-10-21,45.349998
2011-10-24,46.439999
2011-10-25,46.080002
2011-10-26,38.360001000000004
2011-10-27,38.509997999999996
2011-10-28,38.860001000000004
2011-10-31,37.68
2011-11-01,37.919998
2011-11-02,36.889998999999996
2011-11-03,38.259997999999996
2011-11-04,37.93
2011-11-07,37.950001
2011-11-08,38.049999
2011-11-09,36.540001000000004
2011-11-10,36.279999
2011-11-11,36.459998999999996
2011-11-14,36.279999
2011-11-15,36.869999
2011-11-16,37.27
2011-11-17,36.029999
2011-11-18,34.990002000000004
2011-11-21,33.709998999999996
2011-11-22,33.720001
2011-11-23,33.139998999999996
2011-11-25,33.009997999999996
2011-11-28,33.610001000000004
2011-11-29,33.299999
2011-11-30,34.509997999999996
2011-12-01,34.709998999999996
2011-12-02,35.240002000000004
2011-12-05,35.700001
2011-12-06,35.360001000000004
2011-12-07,35.110001000000004
2011-12-08,34.240002000000004
2011-12-09,34.790001000000004
2011-12-12,34.349998
2011-12-13,33.189999
2011-12-14,32.990002000000004
2011-12-15,33.779999
2011-12-16,34.099998
2011-12-19,33.889998999999996
2011-12-20,35.330002
2011-12-21,36.52
2011-12-22,37.790001000000004
2011-12-23,38.5
2011-12-27,38.75
2011-12-28,38.09
2011-12-29,38.41
2011-12-30,38.459998999999996
2012-01-03,38.77
2012-01-04,38.869999
2012-01-05,39.049999
2012-01-06,41.400002
2012-01-09,41.299999
2012-01-10,41.869999
2012-01-11,42.09
2012-01-12,42.0
2012-01-13,41.669998
2012-01-17,41.639998999999996
2012-01-18,40.310001
2012-01-19,40.939999
2012-01-20,40.5
2012-01-23,40.23
2012-01-24,40.509997999999996
2012-01-25,41.07
2012-01-26,39.700001
2012-01-27,37.57
2012-01-30,37.279999
2012-01-31,37.759997999999996
2012-02-01,38.630001
2012-02-02,38.650002
2012-02-03,39.119999
2012-02-06,38.43
2012-02-07,38.52
2012-02-08,38.919998
2012-02-09,38.84
2012-02-10,38.560001
2012-02-13,38.610001000000004
2012-02-14,38.080002
2012-02-15,37.509997999999996
2012-02-16,36.98
2012-02-17,37.669998
2012-02-21,36.540001000000004
2012-02-22,36.57
2012-02-23,36.720001
2012-02-24,36.990002000000004
2012-02-27,36.799999
2012-02-28,35.41
2012-02-29,35.529999
2012-03-01,35.59
2012-03-02,34.810001
2012-03-05,34.630001
2012-03-06,34.09
2012-03-07,34.34
2012-03-08,34.619999
2012-03-09,35.279999
2012-03-12,34.790001000000004
2012-03-13,35.02
2012-03-14,34.610001000000004
2012-03-15,35.610001000000004
2012-03-16,36.16
2012-03-19,36.259997999999996
2012-03-20,36.040001000000004
2012-03-21,35.720001
2012-03-22,35.150002
2012-03-23,35.139998999999996
2012-03-26,35.759997999999996
2012-03-27,35.689999
2012-03-28,34.57
2012-03-29,34.330002
2012-03-30,33.869999
2012-04-02,34.48
2012-04-03,33.91
2012-04-04,33.09
2012-04-05,32.849998
2012-04-09,32.09
2012-04-10,31.43
2012-04-11,31.709999
2012-04-12,32.529999
2012-04-13,31.82
2012-04-16,31.59
2012-04-17,32.259997999999996
2012-04-18,32.0
2012-04-19,32.330002
2012-04-20,32.259997999999996
2012-04-23,31.08
2012-04-24,30.91
2012-04-25,30.950001
2012-04-26,32.380001
2012-04-27,32.110001000000004
2012-04-30,32.150002
2012-05-01,32.040001000000004
2012-05-02,31.870001000000002
2012-05-03,31.459999
2012-05-04,31.73
2012-05-07,31.709999
2012-05-08,31.01
2012-05-09,30.85
2012-05-10,30.67
2012-05-11,29.950001
2012-05-14,29.549999
2012-05-15,29.379998999999998
2012-05-16,29.450001
2012-05-17,29.049999
2012-05-18,28.639999
2012-05-21,28.84
2012-05-22,27.940001000000002
2012-05-23,28.23
2012-05-24,27.9
2012-05-25,28.219998999999998
2012-05-29,28.59
2012-05-30,27.51
2012-05-31,27.33
2012-06-01,27.01
2012-06-04,27.5
2012-06-05,28.02
2012-06-06,28.9
2012-06-07,28.690001000000002
2012-06-08,29.059998999999998
2012-06-11,28.299999
2012-06-12,27.549999
2012-06-13,26.58
2012-06-14,26.66
2012-06-15,26.84
2012-06-18,26.6
2012-06-19,26.85
2012-06-20,27.440001000000002
2012-06-21,26.85
2012-06-22,27.370001000000002
2012-06-25,27.690001000000002
2012-06-26,29.32
2012-06-27,29.65
2012-06-28,30.299999
2012-06-29,30.969998999999998
2012-07-02,31.17
2012-07-03,31.58
2012-07-05,31.51
2012-07-06,31.51
2012-07-09,30.809998999999998
2012-07-10,29.9
2012-07-11,29.91
2012-07-12,29.59
2012-07-13,29.15
2012-07-16,29.059998999999998
2012-07-17,28.59
2012-07-18,28.32
2012-07-19,28.190001000000002
2012-07-20,27.879998999999998
2012-07-23,27.559998999999998
2012-07-24,20.799999
2012-07-25,20.639999
2012-07-26,19.940001000000002
2012-07-27,19.790001
2012-07-30,19.040001
2012-07-31,19.629998999999998
2012-08-01,19.309998999999998
2012-08-02,18.66
2012-08-03,18.35
2012-08-06,19.51
2012-08-07,19.639999
2012-08-08,19.68
2012-08-09,19.870001000000002
2012-08-10,19.23
2012-08-13,19.629998999999998
2012-08-14,19.57
2012-08-15,19.860001
2012-08-16,20.02
2012-08-17,19.9
2012-08-20,19.93
2012-08-21,20.219998999999998
2012-08-22,20.01
2012-08-23,19.43
2012-08-24,19.02
2012-08-27,19.02
2012-08-28,19.120001000000002
2012-08-29,18.6
2012-08-30,18.98
2012-08-31,19.309998999999998
2012-09-04,19.200001
2012-09-05,20.200001
2012-09-06,20.5
2012-09-07,21.309998999999998
2012-09-10,20.59
2012-09-11,21.65
2012-09-12,21.690001000000002
2012-09-13,22.09
2012-09-14,23.02
2012-09-17,22.889999
2012-09-18,23.26
2012-09-19,23.32
2012-09-20,23.200001
2012-09-21,23.049999
2012-09-24,23.18
2012-09-25,22.34
2012-09-26,22.639999
2012-09-27,22.879998999999998
2012-09-28,22.76
2012-10-01,24.049999
2012-10-02,23.969998999999998
2012-10-03,23.459999
2012-10-04,23.799999
2012-10-05,23.879998999999998
2012-10-08,23.950001
2012-10-09,24.0
2012-10-10,23.559998999999998
2012-10-11,24.280001000000002
2012-10-12,23.719998999999998
2012-10-15,23.42
2012-10-16,23.209999
2012-10-17,22.18
2012-10-18,21.860001
2012-10-19,21.549999
2012-10-22,21.76
2012-10-23,21.85
2012-10-24,21.18
2012-10-25,20.82
2012-10-26,26.01
2012-10-31,26.26
2012-11-01,26.73
2012-11-02,26.690001000000002
2012-11-05,26.299999
2012-11-06,26.799999
2012-11-07,25.540001
2012-11-08,24.76
2012-11-09,24.91
2012-11-12,24.65
2012-11-13,24.530001000000002
2012-11-14,24.389999
2012-11-15,24.99
2012-11-16,25.389999
2012-11-19,25.77
2012-11-20,25.34
2012-11-21,25.379998999999998
2012-11-23,25.67
2012-11-26,26.120001000000002
2012-11-27,26.26
2012-11-28,26.09
2012-11-29,26.51
2012-11-30,26.07
2012-12-03,25.34
2012-12-04,25.889999
2012-12-05,26.27
2012-12-06,26.280001000000002
2012-12-07,26.629998999999998
2012-12-10,26.629998999999998
2012-12-11,25.780001000000002
2012-12-12,25.879998999999998
2012-12-13,25.799999
2012-12-14,25.059998999999998
2012-12-17,25.040001
2012-12-18,25.41
2012-12-19,24.620001000000002
2012-12-20,24.299999
2012-12-21,23.73
2012-12-24,23.26
2012-12-26,23.120001000000002
2012-12-27,23.360001
2012-12-28,23.42
2012-12-31,23.73
2013-01-02,23.82
2013-01-03,24.59
2013-01-04,25.25
2013-01-07,24.82
2013-01-08,25.24
2013-01-09,24.0
2013-01-10,23.9
2013-01-11,24.049999
2013-01-14,23.83
2013-01-15,24.389999
2013-01-16,24.0
2013-01-17,24.15
2013-01-18,24.07
2013-01-22,24.0
2013-01-23,24.0
2013-01-24,24.43
2013-01-25,24.51
2013-01-28,24.639999
2013-01-29,24.190001000000002
2013-01-30,24.4
2013-01-31,25.17
2013-02-01,25.620001000000002
2013-02-04,25.57
2013-02-05,25.530001000000002
2013-02-06,26.120001000000002
2013-02-07,30.41
2013-02-08,29.93
2013-02-11,29.950001
2013-02-12,30.0
2013-02-13,30.540001
2013-02-14,30.33
2013-02-15,30.690001000000002
2013-02-19,32.060001
2013-02-20,31.74
2013-02-21,31.120001000000002
2013-02-22,31.32
2013-02-25,30.610001
2013-02-26,29.959999
2013-02-27,30.01
2013-02-28,29.98
2013-03-01,30.0
2013-03-04,29.709999
2013-03-05,29.639999
2013-03-06,29.91
2013-03-07,30.24
2013-03-08,30.16
2013-03-11,30.33
2013-03-12,30.549999
2013-03-13,30.34
2013-03-14,30.25
2013-03-15,30.49
2013-03-18,31.1
2013-03-19,31.26
2013-03-20,31.74
2013-03-21,32.25
2013-03-22,32.549999
2013-03-25,32.34
2013-03-26,31.959999
2013-03-27,32.209998999999996
2013-03-28,31.75
2013-04-01,30.92
2013-04-02,31.1
2013-04-03,30.84
2013-04-04,31.040001
2013-04-05,30.57
2013-04-08,30.440001000000002
2013-04-09,30.52
2013-04-10,30.74
2013-04-11,31.32
2013-04-12,31.59
2013-04-15,30.809998999999998
2013-04-16,31.82
2013-04-17,32.029999
2013-04-18,32.43
2013-04-19,32.810001
2013-04-22,32.869999
2013-04-23,34.029999
2013-04-24,27.09
2013-04-25,28.67
2013-04-26,27.610001
2013-04-29,28.200001
2013-04-30,28.01
2013-05-01,27.59
2013-05-02,27.16
2013-05-03,27.799999
2013-05-06,27.809998999999998
2013-05-07,27.73
2013-05-08,28.209999
2013-05-09,28.190001000000002
2013-05-10,28.700001
2013-05-13,28.389999
2013-05-14,29.950001
2013-05-15,30.41
2013-05-16,30.530001000000002
2013-05-17,31.110001
2013-05-20,31.08
2013-05-21,31.200001
2013-05-22,30.83
2013-05-23,30.860001
2013-05-24,31.27
2013-05-28,31.18
2013-05-29,31.030001000000002
2013-05-30,31.6
2013-05-31,31.23
2013-06-03,30.6
2013-06-04,30.200001
2013-06-05,29.6
2013-06-06,29.559998999999998
2013-06-07,30.110001
2013-06-10,31.0
2013-06-11,30.23
2013-06-12,29.68
2013-06-13,29.41
2013-06-14,29.200001
2013-06-17,29.01
2013-06-18,29.299999
2013-06-19,29.35
2013-06-20,29.07
2013-06-21,29.25
2013-06-24,28.799999
2013-06-25,29.91
2013-06-26,29.93
2013-06-27,31.02
2013-06-28,31.02
2013-07-01,31.620001000000002
2013-07-02,31.77
2013-07-03,31.43
2013-07-05,31.870001000000002
2013-07-08,32.439999
2013-07-09,32.540001000000004
2013-07-10,33.25
2013-07-11,33.119999
2013-07-12,33.09
2013-07-15,33.32
2013-07-16,32.669998
2013-07-17,31.77
2013-07-18,31.91
2013-07-19,31.120001000000002
2013-07-22,31.0
2013-07-23,30.780001000000002
2013-07-24,30.040001
2013-07-25,30.15
2013-07-26,30.190001000000002
2013-07-29,30.23
2013-07-30,29.950001
2013-07-31,30.08
2013-08-01,30.629998999999998
2013-08-02,30.639999
2013-08-05,31.66
2013-08-06,31.84
2013-08-07,32.650002
2013-08-08,31.84
2013-08-09,29.549999
2013-08-12,29.1
2013-08-13,28.709999
2013-08-14,29.370001000000002
2013-08-15,29.01
2013-08-16,28.91
2013-08-19,28.33
2013-08-20,28.76
2013-08-21,28.32
2013-08-22,28.530001000000002
2013-08-23,29.41
2013-08-26,29.75
2013-08-27,29.16
2013-08-28,29.559998999999998
2013-08-29,30.209999
2013-08-30,30.01
2013-09-03,30.48
2013-09-04,31.26
2013-09-05,30.99
2013-09-06,31.01
2013-09-09,31.48
2013-09-10,31.59
2013-09-11,32.220001
2013-09-12,31.99
2013-09-13,31.780001000000002
2013-09-16,31.77
2013-09-17,31.690001000000002
2013-09-18,31.700001
2013-09-19,31.42
2013-09-20,30.780001000000002
2013-09-23,30.790001
2013-09-24,30.370001000000002
2013-09-25,30.33
2013-09-26,30.18
2013-09-27,30.32
2013-09-30,30.559998999999998
2013-10-01,31.040001
2013-10-02,30.959999
2013-10-03,30.530001000000002
2013-10-04,30.889999
2013-10-07,30.379998999999998
2013-10-08,30.09
2013-10-09,30.629998999999998
2013-10-10,31.66
2013-10-11,31.93
2013-10-14,32.560001
2013-10-15,32.200001
2013-10-16,32.279999
2013-10-17,32.990002000000004
2013-10-18,33.200001
2013-10-21,33.240002000000004
2013-10-22,33.779999
2013-10-23,35.02
2013-10-24,36.189999
2013-10-25,37.18
2013-10-28,37.07
2013-10-29,38.299999
2013-10-30,37.57
2013-10-31,35.900002
2013-11-01,34.91
2013-11-04,35.360001000000004
2013-11-05,35.209998999999996
2013-11-06,35.66
2013-11-07,35.0
2013-11-08,35.810001
2013-11-11,35.740002000000004
2013-11-12,35.84
2013-11-13,36.5
2013-11-14,35.889998999999996
2013-11-15,35.82
2013-11-18,35.419998
2013-11-19,35.389998999999996
2013-11-20,35.189999
2013-11-21,35.540001000000004
2013-11-22,35.57
2013-11-25,35.639998999999996
2013-11-26,35.330002
2013-11-27,35.139998999999996
2013-11-29,35.540001000000004
2013-12-02,35.57
2013-12-03,35.290001000000004
2013-12-04,35.27
2013-12-05,35.25
2013-12-06,35.459998999999996
2013-12-09,35.330002
2013-12-10,35.73
2013-12-11,35.189999
2013-12-12,34.110001000000004
2013-12-13,34.02
2013-12-16,34.32
2013-12-17,34.049999
2013-12-18,34.799999
2013-12-19,34.779999
2013-12-20,34.849998
2013-12-23,34.630001
2013-12-24,35.029999
2013-12-26,35.16
2013-12-27,35.360001000000004
2013-12-30,35.259997999999996
2013-12-31,35.5
2014-01-02,34.98
2014-01-03,34.439999
2014-01-06,34.27
2014-01-07,35.93
2014-01-08,38.189999
2014-01-09,37.759997999999996
2014-01-10,37.970001
2014-01-13,37.580002
2014-01-14,38.0
2014-01-15,38.52
2014-01-16,39.400002
2014-01-17,39.509997999999996
2014-01-21,39.759997999999996
2014-01-22,39.91
2014-01-23,39.43
2014-01-24,37.849998
2014-01-27,37.599998
2014-01-28,37.720001
2014-01-29,36.849998
2014-01-30,36.93
2014-01-31,36.139998999999996
2014-02-03,35.330002
2014-02-04,36.119999
2014-02-05,34.41
2014-02-06,35.299999
2014-02-07,35.049999
2014-02-10,34.619999
2014-02-11,35.049999
2014-02-12,35.560001
2014-02-13,36.16
2014-02-14,36.66
2014-02-18,37.279999
2014-02-19,37.389998999999996
2014-02-20,37.75
2014-02-21,40.259997999999996
2014-02-24,41.509997999999996
2014-02-25,41.970001
2014-02-26,42.029999
2014-02-27,42.419998
2014-02-28,42.009997999999996
2014-03-03,41.07
2014-03-04,41.25
2014-03-05,41.09
2014-03-06,41.029999
2014-03-07,40.98
2014-03-10,40.799999
2014-03-11,40.02
2014-03-12,39.869999
2014-03-13,40.02
2014-03-14,39.799999
2014-03-17,40.0
2014-03-18,40.790001000000004
2014-03-19,40.400002
2014-03-20,41.439999
2014-03-21,41.16
2014-03-24,40.540001000000004
2014-03-25,40.68
2014-03-26,40.32
2014-03-27,40.09
2014-03-28,40.27
2014-03-31,42.389998999999996
2014-04-01,43.009997999999996
2014-04-02,42.09
2014-04-03,42.279999
2014-04-04,41.639998999999996
2014-04-07,39.75
2014-04-08,40.200001
2014-04-09,40.209998999999996
2014-04-10,39.209998999999996
2014-04-11,38.490002000000004
2014-04-14,38.400002
2014-04-15,38.369999
2014-04-16,39.009997999999996
2014-04-17,39.900002
2014-04-21,40.619999
2014-04-22,40.93
2014-04-23,40.689999
2014-04-24,40.360001000000004
2014-04-25,45.990002000000004
2014-04-28,44.029999
2014-04-29,44.990002000000004
2014-04-30,45.029999
2014-05-01,44.66
2014-05-02,44.810001
2014-05-05,44.27
2014-05-06,44.360001000000004
2014-05-07,45.0
2014-05-08,43.869999
2014-05-09,44.049999
2014-05-12,44.450001
2014-05-13,44.009997999999996
2014-05-14,43.5
2014-05-15,43.599998
2014-05-16,43.639998999999996
2014-05-19,44.290001000000004
2014-05-20,43.98
2014-05-21,44.619999
2014-05-22,42.0
2014-05-23,42.060001
2014-05-27,42.169998
2014-05-28,41.849998
2014-05-29,41.959998999999996
2014-05-30,42.23
2014-06-02,42.029999
2014-06-03,41.389998999999996
2014-06-04,41.889998999999996
2014-06-05,42.650002
2014-06-06,42.48
2014-06-09,43.279999
2014-06-10,43.419998
2014-06-11,43.48
2014-06-12,43.110001000000004
2014-06-13,43.18
2014-06-16,43.310001
2014-06-17,44.130001
2014-06-18,43.860001000000004
2014-06-19,43.16
2014-06-20,43.259997999999996
2014-06-23,42.360001000000004
2014-06-24,42.27
2014-06-25,43.290001000000004
2014-06-26,42.630001
2014-06-27,42.490002000000004
2014-06-30,42.34
2014-07-01,43.57
2014-07-02,43.009997999999996
2014-07-03,43.919998
2014-07-07,43.189999
2014-07-08,42.490002000000004
2014-07-09,43.16
2014-07-10,44.209998999999996
2014-07-11,43.799999
2014-07-14,43.59
2014-07-15,43.299999
2014-07-16,42.650002
2014-07-17,42.169998
2014-07-18,42.48
2014-07-21,41.48
2014-07-22,41.5
2014-07-23,41.240002000000004
2014-07-24,41.049999
2014-07-25,40.310001
2014-07-28,40.25
2014-07-29,40.029999
2014-07-30,40.5
2014-07-31,39.970001
2014-08-01,40.91
2014-08-04,41.740002000000004
2014-08-05,41.779999
2014-08-06,40.919998
2014-08-07,40.59
2014-08-08,39.599998
2014-08-11,39.419998
2014-08-12,40.290001000000004
2014-08-13,41.209998999999996
2014-08-14,41.830002
