Date,OBE
2019-04-24,2.450002
2019-04-25,2.380002
2019-04-26,2.310002
2019-04-29,2.240002
2019-04-30,2.100002
2019-05-01,2.030002
2019-05-02,1.960002
2019-05-03,2.100002
2019-05-06,2.170002
2019-05-07,2.030002
2019-05-08,2.100002
2019-05-09,2.100002
2019-05-10,2.310002
2019-05-13,2.170002
2019-05-14,2.100002
2019-05-15,2.030002
2019-05-16,2.030002
2019-05-17,2.100002
2019-05-20,2.170002
2019-05-21,1.960002
2019-05-22,1.8200020000000001
2019-05-23,1.680002
2019-05-24,1.8200020000000001
2019-05-28,1.610002
2019-05-29,1.540002
2019-05-30,1.540002
2019-05-31,1.540002
2019-06-03,1.4700010000000001
2019-06-04,1.4700010000000001
2019-06-05,1.4700010000000001
2019-06-06,1.4700010000000001
2019-06-07,1.540002
2019-06-10,1.6
2019-06-11,1.44
2019-06-12,1.28
2019-06-13,1.12
2019-06-14,1.05
2019-06-17,1.11
2019-06-18,1.17
2019-06-19,1.11
2019-06-20,1.15
2019-06-21,1.15
2019-06-24,1.15
2019-06-25,1.17
2019-06-26,1.21
2019-06-27,1.23
2019-06-28,1.19
2019-07-01,1.15
2019-07-02,1.11
2019-07-03,1.09
2019-07-05,1.06
2019-07-08,1.06
2019-07-09,1.1
2019-07-10,1.1
2019-07-11,1.07
2019-07-12,1.07
2019-07-15,1.03
2019-07-16,1.0
2019-07-17,1.02
2019-07-18,0.99
2019-07-19,0.98
2019-07-22,0.99
2019-07-23,1.0
2019-07-24,1.01
2019-07-25,0.99
2019-07-26,0.95
2019-07-29,0.91
2019-07-30,1.0
2019-07-31,1.09
2019-08-01,1.0
2019-08-02,1.0
2019-08-05,1.04
2019-08-06,1.06
2019-08-07,1.06
2019-08-08,1.11
2019-08-09,1.16
2019-08-12,1.24
2019-08-13,1.26
2019-08-14,1.25
2019-08-15,1.2
2019-08-16,1.2
2019-08-19,1.14
2019-08-20,1.07
2019-08-21,1.03
2019-08-22,1.02
2019-08-23,1.0
2019-08-26,0.98
2019-08-27,1.01
2019-08-28,0.98
2019-08-29,1.0
2019-08-30,0.96
2019-09-03,0.92
2019-09-04,0.95
2019-09-05,1.0
2019-09-06,0.98
2019-09-09,1.03
2019-09-10,1.07
2019-09-11,1.01
2019-09-12,0.99
2019-09-13,0.94
2019-09-16,1.04
2019-09-17,0.99
2019-09-18,0.96
2019-09-19,0.95
2019-09-20,0.96
2019-09-23,0.96
2019-09-24,0.92
2019-09-25,0.9
2019-09-26,0.87
2019-09-27,0.86
2019-09-30,0.84
2019-10-01,0.83
2019-10-02,0.77
2019-10-03,0.78
2019-10-04,0.77
2019-10-07,0.74
2019-10-08,0.66
2019-10-09,0.61
2019-10-10,0.64
2019-10-11,0.67
2019-10-14,0.67
2019-10-15,0.64
2019-10-16,0.7
2019-10-17,0.69
2019-10-18,0.7
2019-10-21,0.7
2019-10-22,0.67
2019-10-23,0.66
2019-10-24,0.66
2019-10-25,0.68
2019-10-28,0.64
2019-10-29,0.63
2019-10-30,0.61
2019-10-31,0.6
2019-11-01,0.62
2019-11-04,0.67
2019-11-05,0.65
2019-11-06,0.62
2019-11-07,0.61
2019-11-08,0.65
2019-11-11,0.61
2019-11-12,0.6
2019-11-13,0.6
2019-11-14,0.6
2019-11-15,0.61
2019-11-18,0.58
2019-11-19,0.54
2019-11-20,0.53
2019-11-21,0.53
2019-11-22,0.52
2019-11-25,0.49
2019-11-26,0.49
2019-11-27,0.47
2019-11-29,0.48
2019-12-02,0.48
2019-12-03,0.46
2019-12-04,0.56
2019-12-05,0.56
2019-12-06,0.68
2019-12-09,0.84
2019-12-10,0.72
2019-12-11,0.73
2019-12-12,0.74
2019-12-13,0.69
2019-12-16,0.73
2019-12-17,0.73
2019-12-18,0.69
2019-12-19,0.7
2019-12-20,0.67
2019-12-23,0.65
2019-12-24,0.68
2019-12-26,0.72
2019-12-27,0.69
2019-12-30,0.67
2019-12-31,0.72
2020-01-02,0.72
2020-01-03,0.78
2020-01-06,0.85
2020-01-07,0.86
2020-01-08,0.83
2020-01-09,0.79
2020-01-10,0.8
2020-01-13,0.78
2020-01-14,0.86
2020-01-15,0.85
2020-01-16,0.85
2020-01-17,0.93
2020-01-21,0.87
2020-01-22,0.87
2020-01-23,0.83
2020-01-24,0.8
2020-01-27,0.78
2020-01-28,0.8
2020-01-29,0.81
2020-01-30,0.72
2020-01-31,0.68
2020-02-03,0.68
2020-02-04,0.69
2020-02-05,0.69
2020-02-06,0.68
2020-02-07,0.68
2020-02-10,0.68
2020-02-11,0.69
2020-02-12,0.69
2020-02-13,0.69
2020-02-14,0.67
2020-02-18,0.68
2020-02-19,0.7
2020-02-20,0.71
2020-02-21,0.69
2020-02-24,0.65
2020-02-25,0.6
2020-02-26,0.59
2020-02-27,0.54
2020-02-28,0.56
2020-03-02,0.54
2020-03-03,0.48
2020-03-04,0.49
2020-03-05,0.45
2020-03-06,0.41
2020-03-09,0.27
2020-03-10,0.27
2020-03-11,0.22
2020-03-12,0.23
2020-03-13,0.23
2020-03-16,0.2
2020-03-17,0.21
2020-03-18,0.19
2020-03-19,0.17
2020-03-20,0.2
2020-03-23,0.18
2020-03-24,0.18
2020-03-25,0.19
2020-03-26,0.19
2020-03-27,0.16
2020-03-30,0.1713
2020-03-31,0.1661
2020-04-01,0.163
2020-04-02,0.156
2020-04-03,0.1767
2020-04-06,0.1735
2020-04-07,0.1735
2020-04-08,
2020-04-09,
2020-04-13,
2020-04-14,
2020-04-15,
2020-04-16,
2020-04-17,
2020-04-20,
2020-04-21,
2020-04-22,
2020-04-23,
2020-04-24,
2020-04-27,
2020-04-28,
2020-04-29,
2020-04-30,
2020-05-01,
2020-05-04,
2020-05-05,
2020-05-06,
2020-05-07,
