Date,STI
1999-12-30,68.875
1999-12-31,68.8125
2000-01-03,64.6875
2000-01-04,62.3125
2000-01-05,61.625
2000-01-06,62.4375
2000-01-07,62.3125
2000-01-10,59.5
2000-01-11,59.125
2000-01-12,60.125
2000-01-13,61.5
2000-01-14,63.0
2000-01-18,61.75
2000-01-19,60.1875
2000-01-20,58.5625
2000-01-21,58.4375
2000-01-24,55.875
2000-01-25,56.8125
2000-01-26,58.25
2000-01-27,58.875
2000-01-28,57.1875
2000-01-31,59.5625
2000-02-01,59.0625
2000-02-02,57.75
2000-02-03,56.375
2000-02-04,55.0
2000-02-07,54.25
2000-02-08,56.125
2000-02-09,54.0
2000-02-10,53.25
2000-02-11,53.375
2000-02-14,52.625
2000-02-15,53.875
2000-02-16,52.9375
2000-02-17,52.5625
2000-02-18,51.4375
2000-02-22,51.9375
2000-02-23,50.625
2000-02-24,49.625
2000-02-25,49.8125
2000-02-28,51.125
2000-02-29,50.8125
2000-03-01,50.75
2000-03-02,50.0625
2000-03-03,50.75
2000-03-06,50.5
2000-03-07,48.4375
2000-03-08,47.625
2000-03-09,48.125
2000-03-10,47.375
2000-03-13,48.3125
2000-03-14,47.5625
2000-03-15,51.8125
2000-03-16,56.9375
2000-03-17,56.3125
2000-03-20,55.4375
2000-03-21,57.8125
2000-03-22,58.625
2000-03-23,60.6875
2000-03-24,60.0625
2000-03-27,58.6875
2000-03-28,60.4375
2000-03-29,59.0
2000-03-30,57.375
2000-03-31,57.75
2000-04-03,60.0
2000-04-04,58.9375
2000-04-05,58.75
2000-04-06,58.5625
2000-04-07,56.9375
2000-04-10,57.375
2000-04-11,57.3125
2000-04-12,59.75
2000-04-13,58.0
2000-04-14,52.75
2000-04-17,54.4375
2000-04-18,55.4375
2000-04-19,53.5625
2000-04-20,54.5625
2000-04-24,55.6875
2000-04-25,57.25
2000-04-26,54.9375
2000-04-27,53.25
2000-04-28,50.75
2000-05-01,51.5
2000-05-02,52.0
2000-05-03,50.375
2000-05-04,49.4375
2000-05-05,49.3125
2000-05-08,51.0625
2000-05-09,51.9375
2000-05-10,50.4375
2000-05-11,51.8125
2000-05-12,53.4375
2000-05-15,54.8125
2000-05-16,53.8125
2000-05-17,53.4375
2000-05-18,54.375
2000-05-19,53.5625
2000-05-22,55.625
2000-05-23,56.625
2000-05-24,58.6875
2000-05-25,57.6875
2000-05-26,58.875
2000-05-30,59.8125
2000-05-31,59.75
2000-06-01,61.625
2000-06-02,65.5625
2000-06-05,63.25
2000-06-06,60.625
2000-06-07,62.375
2000-06-08,61.25
2000-06-09,59.25
2000-06-12,59.59375
2000-06-13,59.0625
2000-06-14,58.1875
2000-06-15,53.875
2000-06-16,49.3125
2000-06-19,50.4375
2000-06-20,49.3125
2000-06-21,48.1875
2000-06-22,49.875
2000-06-23,49.125
2000-06-26,49.375
2000-06-27,49.5
2000-06-28,49.546875
2000-06-29,48.3125
2000-06-30,45.6875
2000-07-03,48.875
2000-07-05,48.25
2000-07-06,47.9375
2000-07-07,49.25
2000-07-10,48.3125
2000-07-11,48.0625
2000-07-12,48.75
2000-07-13,47.625
2000-07-14,47.8125
2000-07-17,46.75
2000-07-18,46.5
2000-07-19,46.6875
2000-07-20,48.5625
2000-07-21,48.3125
2000-07-24,49.125
2000-07-25,49.4375
2000-07-26,48.4375
2000-07-27,48.5625
2000-07-28,48.3125
2000-07-31,47.875
2000-08-01,48.5625
2000-08-02,48.375
2000-08-03,50.125
2000-08-04,52.1875
2000-08-07,52.1875
2000-08-08,53.25
2000-08-09,53.3125
2000-08-10,53.375
2000-08-11,53.3125
2000-08-14,53.5
2000-08-15,53.0
2000-08-16,52.5
2000-08-17,51.3125
2000-08-18,50.25
2000-08-21,50.5
2000-08-22,51.375
2000-08-23,50.625
2000-08-24,50.1875
2000-08-25,50.125
2000-08-28,50.4375
2000-08-29,49.6875
2000-08-30,49.5625
2000-08-31,49.390625
2000-09-01,48.9375
2000-09-05,49.3125
2000-09-06,51.4375
2000-09-07,52.1875
2000-09-08,53.625
2000-09-11,53.5
2000-09-12,52.75
2000-09-13,52.875
2000-09-14,52.125
2000-09-15,50.5625
2000-09-18,49.625
2000-09-19,50.375
2000-09-20,49.6875
2000-09-21,49.9375
2000-09-22,49.3125
2000-09-25,49.5
2000-09-26,48.625
2000-09-27,48.9375
2000-09-28,50.8125
2000-09-29,49.875
2000-10-02,50.0625
2000-10-03,51.0
2000-10-04,50.625
2000-10-05,49.25
2000-10-06,48.0625
2000-10-09,47.125
2000-10-10,46.0625
2000-10-11,45.0
2000-10-12,42.5625
2000-10-13,45.0625
2000-10-16,45.875
2000-10-17,43.875
2000-10-18,43.8125
2000-10-19,44.875
2000-10-20,44.5
2000-10-23,44.0
2000-10-24,45.25
2000-10-25,45.875
2000-10-26,45.0625
2000-10-27,46.0625
2000-10-30,48.4375
2000-10-31,48.8125
2000-11-01,48.3125
2000-11-02,48.625
2000-11-03,48.9375
2000-11-06,49.5
2000-11-07,50.0625
2000-11-08,50.1875
2000-11-09,52.8125
2000-11-10,51.9375
2000-11-13,51.3125
2000-11-14,51.125
2000-11-15,48.6875
2000-11-16,48.4375
2000-11-17,47.5
2000-11-20,46.25
2000-11-21,47.125
2000-11-22,46.4375
2000-11-24,47.1875
2000-11-27,47.875
2000-11-28,48.625
2000-11-29,51.0
2000-11-30,50.8125
2000-12-01,50.3125
2000-12-04,50.0625
2000-12-05,51.1875
2000-12-06,50.5625
2000-12-07,51.0625
2000-12-08,51.8125
2000-12-11,54.5625
2000-12-12,53.5625
2000-12-13,53.0
2000-12-14,52.5625
2000-12-15,52.9375
2000-12-18,56.0
2000-12-19,56.8125
2000-12-20,59.125
2000-12-21,60.5625
2000-12-22,62.125
2000-12-26,64.125
2000-12-27,63.5
2000-12-28,63.75
2000-12-29,63.0
2001-01-02,61.8125
2001-01-03,64.0
2001-01-04,65.25
2001-01-05,62.9375
2001-01-08,61.0625
2001-01-09,60.8125
2001-01-10,62.625
2001-01-11,62.3125
2001-01-12,60.9375
2001-01-16,62.4375
2001-01-17,62.6875
2001-01-18,61.3125
2001-01-19,59.9375
2001-01-22,62.0625
2001-01-23,63.5625
2001-01-24,63.9375
2001-01-25,63.75
2001-01-26,64.5625
2001-01-29,65.360001
2001-01-30,67.400002
2001-01-31,66.900002
2001-02-01,67.25
2001-02-02,66.410004
2001-02-05,67.290001
2001-02-06,66.339996
2001-02-07,66.900002
2001-02-08,67.150002
2001-02-09,66.959999
2001-02-12,67.800003
2001-02-13,67.43
2001-02-14,67.410004
2001-02-15,66.349998
2001-02-16,67.559998
2001-02-20,65.650002
2001-02-21,64.989998
2001-02-22,64.699997
2001-02-23,65.279999
2001-02-26,66.489998
2001-02-27,67.059998
2001-02-28,65.730003
2001-03-01,65.989998
2001-03-02,66.43
2001-03-05,66.08000200000001
2001-03-06,65.660004
2001-03-07,67.0
2001-03-08,67.75
2001-03-09,66.209999
2001-03-12,63.549999
2001-03-13,65.150002
2001-03-14,63.080002
2001-03-15,65.199997
2001-03-16,64.559998
2001-03-19,64.949997
2001-03-20,62.869999
2001-03-21,61.18
2001-03-22,59.529999
2001-03-23,61.299999
2001-03-26,62.0
2001-03-27,62.93
2001-03-28,62.950001
2001-03-29,62.5
2001-03-30,64.800003
2001-04-02,63.799999
2001-04-03,63.119999
2001-04-04,60.950001
2001-04-05,62.98
2001-04-06,61.959998999999996
2001-04-09,62.580002
2001-04-10,63.630001
2001-04-11,63.869999
2001-04-12,64.220001
2001-04-16,63.580002
2001-04-17,63.75
2001-04-18,66.0
2001-04-19,66.25
2001-04-20,65.970001
2001-04-23,65.400002
2001-04-24,64.980003
2001-04-25,64.550003
2001-04-26,63.740002000000004
2001-04-27,64.589996
2001-04-30,63.5
2001-05-01,64.400002
2001-05-02,64.739998
2001-05-03,64.790001
2001-05-04,65.480003
2001-05-07,65.300003
2001-05-08,64.230003
2001-05-09,64.58000200000001
2001-05-10,65.040001
2001-05-11,64.809998
2001-05-14,60.0
2001-05-15,60.080002
2001-05-16,61.490002000000004
2001-05-17,61.990002000000004
2001-05-18,61.240002000000004
2001-05-21,61.040001000000004
2001-05-22,61.84
2001-05-23,61.130001
2001-05-24,60.959998999999996
2001-05-25,60.700001
2001-05-29,60.389998999999996
2001-05-30,60.799999
2001-05-31,61.419998
2001-06-01,61.599998
2001-06-04,62.099998
2001-06-05,62.400002
2001-06-06,63.0
2001-06-07,62.950001
2001-06-08,62.060001
2001-06-11,61.580002
2001-06-12,61.369999
2001-06-13,61.66
2001-06-14,61.380001
2001-06-15,61.369999
2001-06-18,62.099998
2001-06-19,62.650002
2001-06-20,63.48
2001-06-21,65.370003
2001-06-22,65.010002
2001-06-25,65.58000200000001
2001-06-26,65.07
2001-06-27,64.599998
2001-06-28,64.900002
2001-06-29,64.779999
2001-07-02,65.75
2001-07-03,65.300003
2001-07-05,65.129997
2001-07-06,63.549999
2001-07-09,64.0
2001-07-10,62.860001000000004
2001-07-11,63.419998
2001-07-12,64.589996
2001-07-13,65.449997
2001-07-16,67.029999
2001-07-17,68.480003
2001-07-18,68.910004
2001-07-19,67.989998
2001-07-20,68.5
2001-07-23,67.900002
2001-07-24,68.120003
2001-07-25,68.900002
2001-07-26,68.889999
2001-07-27,68.870003
2001-07-30,69.139999
2001-07-31,69.25
2001-08-01,69.379997
2001-08-02,69.480003
2001-08-03,69.93
2001-08-06,69.660004
2001-08-07,70.440002
2001-08-08,70.18
2001-08-09,70.300003
2001-08-10,70.120003
2001-08-13,70.309998
2001-08-14,69.949997
2001-08-15,69.540001
2001-08-16,70.440002
2001-08-17,69.879997
2001-08-20,70.66999799999999
2001-08-21,71.519997
2001-08-22,71.75
2001-08-23,71.809998
2001-08-24,71.349998
2001-08-27,69.870003
2001-08-28,68.779999
2001-08-29,67.610001
2001-08-30,67.650002
2001-08-31,68.300003
2001-09-04,68.629997
2001-09-05,68.110001
2001-09-06,67.129997
2001-09-07,66.239998
2001-09-10,65.540001
2001-09-17,63.549999
2001-09-18,64.839996
2001-09-19,65.050003
2001-09-20,63.450001
2001-09-21,61.799999
2001-09-24,63.330002
2001-09-25,63.529999
2001-09-26,64.33000200000001
2001-09-27,65.730003
2001-09-28,66.599998
2001-10-01,65.949997
2001-10-02,67.230003
2001-10-03,67.18
2001-10-04,65.980003
2001-10-05,63.77
2001-10-08,60.150002
2001-10-09,61.0
2001-10-10,60.98
2001-10-11,60.5
2001-10-12,59.849998
2001-10-15,59.57
2001-10-16,60.189999
2001-10-17,59.380001
2001-10-18,58.099998
2001-10-19,58.849998
2001-10-22,59.48
2001-10-23,59.720001
2001-10-24,61.16
2001-10-25,61.599998
2001-10-26,62.150002
2001-10-29,60.099998
2001-10-30,60.0
2001-10-31,59.860001000000004
2001-11-01,60.830002
2001-11-02,61.09
2001-11-05,62.779999
2001-11-06,64.230003
2001-11-07,64.720001
2001-11-08,64.739998
2001-11-09,64.480003
2001-11-12,64.139999
2001-11-13,64.57
2001-11-14,64.129997
2001-11-15,63.799999
2001-11-16,63.779999
2001-11-19,64.5
2001-11-20,64.43
2001-11-21,63.98
2001-11-23,65.07
2001-11-26,65.370003
2001-11-27,64.82
2001-11-28,63.400002
2001-11-29,63.66
2001-11-30,63.259997999999996
2001-12-03,62.630001
2001-12-04,63.68
2001-12-05,64.400002
2001-12-06,64.480003
2001-12-07,64.25
2001-12-10,63.029999
2001-12-11,63.169998
2001-12-12,62.919998
2001-12-13,61.950001
2001-12-14,61.380001
2001-12-17,61.860001000000004
2001-12-18,62.029999
2001-12-19,62.07
2001-12-20,62.779999
2001-12-21,61.900002
2001-12-24,62.09
2001-12-26,62.650002
2001-12-27,62.610001000000004
2001-12-28,62.779999
2001-12-31,62.700001
2002-01-02,62.0
2002-01-03,62.299999
2002-01-04,62.299999
2002-01-07,62.380001
2002-01-08,60.990002000000004
2002-01-09,61.799999
2002-01-10,61.93
2002-01-11,61.59
2002-01-14,60.27
2002-01-15,61.02
2002-01-16,59.799999
2002-01-17,60.529999
2002-01-18,60.279999
2002-01-22,60.279999
2002-01-23,60.540001000000004
2002-01-24,61.099998
2002-01-25,63.169998
2002-01-28,62.970001
2002-01-29,60.939999
2002-01-30,61.09
2002-01-31,61.599998
2002-02-01,61.540001000000004
2002-02-04,59.810001
2002-02-05,59.639998999999996
2002-02-06,58.849998
2002-02-07,59.700001
2002-02-08,60.610001000000004
2002-02-11,61.290001000000004
2002-02-12,61.169998
2002-02-13,61.650002
2002-02-14,62.099998
2002-02-15,61.849998
2002-02-19,60.630001
2002-02-20,61.48
2002-02-21,60.849998
2002-02-22,61.32
2002-02-25,62.599998
2002-02-26,62.709998999999996
2002-02-27,62.400002
2002-02-28,62.790001000000004
2002-03-01,63.48
2002-03-04,65.41999799999999
2002-03-05,64.720001
2002-03-06,65.620003
2002-03-07,65.5
2002-03-08,66.290001
2002-03-11,67.889999
2002-03-12,67.010002
2002-03-13,66.489998
2002-03-14,66.18
2002-03-15,67.849998
2002-03-18,67.800003
2002-03-19,68.199997
2002-03-20,67.07
2002-03-21,67.0
2002-03-22,67.059998
2002-03-25,66.349998
2002-03-26,66.82
2002-03-27,67.389999
2002-03-28,66.730003
2002-04-01,66.339996
2002-04-02,66.870003
2002-04-03,65.910004
2002-04-04,66.110001
2002-04-05,66.66999799999999
2002-04-08,66.849998
2002-04-09,67.050003
2002-04-10,67.279999
2002-04-11,66.110001
2002-04-12,66.190002
2002-04-15,65.610001
2002-04-16,66.639999
2002-04-17,66.650002
2002-04-18,66.57
2002-04-19,67.099998
2002-04-22,66.75
2002-04-23,67.230003
2002-04-24,67.650002
2002-04-25,67.410004
2002-04-26,67.029999
2002-04-29,66.650002
2002-04-30,67.980003
2002-05-01,67.980003
2002-05-02,68.870003
2002-05-03,68.550003
2002-05-06,67.150002
2002-05-07,67.389999
2002-05-08,68.410004
2002-05-09,67.900002
2002-05-10,67.0
2002-05-13,68.0
2002-05-14,69.029999
2002-05-15,69.059998
2002-05-16,69.620003
2002-05-17,70.0
2002-05-20,68.639999
2002-05-21,68.699997
2002-05-22,68.75
2002-05-23,69.970001
2002-05-24,68.949997
2002-05-28,68.0
2002-05-29,67.879997
2002-05-30,67.980003
2002-05-31,68.300003
2002-06-03,67.349998
2002-06-04,66.91999799999999
2002-06-05,67.519997
2002-06-06,66.57
2002-06-07,67.059998
2002-06-10,67.550003
2002-06-11,66.75
2002-06-12,67.269997
2002-06-13,66.099998
2002-06-14,66.459999
2002-06-17,68.370003
2002-06-18,68.540001
2002-06-19,68.18
2002-06-20,67.260002
2002-06-21,67.07
2002-06-24,67.050003
2002-06-25,66.529999
2002-06-26,66.019997
2002-06-27,67.529999
2002-06-28,67.720001
2002-07-01,67.019997
2002-07-02,66.300003
2002-07-03,65.449997
2002-07-05,67.309998
2002-07-08,67.199997
2002-07-09,65.5
2002-07-10,64.370003
2002-07-11,64.620003
2002-07-12,63.700001
2002-07-15,63.119999
2002-07-16,63.18
2002-07-17,63.529999
2002-07-18,60.779999
2002-07-19,60.110001000000004
2002-07-22,59.279999
2002-07-23,58.23
2002-07-24,60.650002
2002-07-25,61.049999
2002-07-26,61.880001
2002-07-29,64.849998
2002-07-30,64.550003
2002-07-31,65.800003
2002-08-01,63.740002000000004
2002-08-02,63.169998
2002-08-05,60.560001
2002-08-06,62.560001
2002-08-07,63.549999
2002-08-08,66.300003
2002-08-09,66.129997
2002-08-12,66.059998
2002-08-13,64.66999799999999
2002-08-14,66.82
2002-08-15,67.349998
2002-08-16,67.449997
2002-08-19,68.260002
2002-08-20,66.68
2002-08-21,67.699997
2002-08-22,67.940002
2002-08-23,67.239998
2002-08-26,68.16999799999999
2002-08-27,68.650002
2002-08-28,67.260002
2002-08-29,67.349998
2002-08-30,67.510002
2002-09-03,64.800003
2002-09-04,66.089996
2002-09-05,66.949997
2002-09-06,67.400002
2002-09-09,68.699997
2002-09-10,67.699997
2002-09-11,66.860001
2002-09-12,64.779999
2002-09-13,65.150002
2002-09-16,65.18
2002-09-17,64.260002
2002-09-18,63.689999
2002-09-19,61.580002
2002-09-20,62.32
2002-09-23,62.349998
2002-09-24,60.25
2002-09-25,62.150002
2002-09-26,63.59
2002-09-27,62.009997999999996
2002-09-30,61.48
2002-10-01,63.25
2002-10-02,59.91
2002-10-03,56.82
2002-10-04,55.689999
2002-10-07,52.540001000000004
2002-10-08,54.439999
2002-10-09,51.790001000000004
2002-10-10,54.73
2002-10-11,56.950001
2002-10-14,57.73
2002-10-15,59.959998999999996
2002-10-16,59.419998
2002-10-17,60.5
2002-10-18,60.810001
2002-10-21,61.450001
2002-10-22,60.630001
2002-10-23,60.73
2002-10-24,60.869999
2002-10-25,62.02
2002-10-28,60.970001
2002-10-29,60.650002
2002-10-30,61.349998
2002-10-31,60.84
2002-11-01,62.23
2002-11-04,60.740002000000004
2002-11-05,61.490002000000004
2002-11-06,60.419998
2002-11-07,58.389998999999996
2002-11-08,57.669998
2002-11-11,57.200001
2002-11-12,58.209998999999996
2002-11-13,57.880001
2002-11-14,59.34
2002-11-15,60.07
2002-11-18,59.639998999999996
2002-11-19,59.080002
2002-11-20,60.060001
2002-11-21,61.0
2002-11-22,60.900002
2002-11-25,60.099998
2002-11-26,57.779999
2002-11-27,59.669998
2002-11-29,58.66
2002-12-02,58.380001
2002-12-03,57.549999
2002-12-04,57.529999
2002-12-05,57.18
2002-12-06,57.830002
2002-12-09,56.48
2002-12-10,57.43
2002-12-11,57.799999
2002-12-12,57.389998999999996
2002-12-13,56.630001
2002-12-16,58.75
2002-12-17,57.98
2002-12-18,57.759997999999996
2002-12-19,57.169998
2002-12-20,58.27
2002-12-23,57.349998
2002-12-24,57.130001
2002-12-26,57.459998999999996
2002-12-27,56.509997999999996
2002-12-30,57.259997999999996
2002-12-31,56.919998
2003-01-02,58.700001
2003-01-03,58.23
2003-01-06,59.849998
2003-01-07,59.049999
2003-01-08,58.290001000000004
2003-01-09,59.130001
2003-01-10,58.450001
2003-01-13,58.200001
2003-01-14,58.830002
2003-01-15,58.119999
2003-01-16,57.709998999999996
2003-01-17,58.450001
2003-01-21,58.130001
2003-01-22,57.41
2003-01-23,57.650002
2003-01-24,56.360001000000004
2003-01-27,55.959998999999996
2003-01-28,56.060001
2003-01-29,56.27
2003-01-30,55.540001000000004
2003-01-31,56.650002
2003-02-03,56.799999
2003-02-04,55.880001
2003-02-05,55.790001000000004
2003-02-06,55.23
2003-02-07,54.82
2003-02-10,55.220001
2003-02-11,54.279999
2003-02-12,53.990002000000004
2003-02-13,54.529999
2003-02-14,55.709998999999996
2003-02-18,56.220001
2003-02-19,56.200001
2003-02-20,55.939999
2003-02-21,56.700001
2003-02-24,55.610001000000004
2003-02-25,56.200001
2003-02-26,55.529999
2003-02-27,56.240002000000004
2003-02-28,56.25
2003-03-03,56.200001
2003-03-04,55.450001
2003-03-05,56.169998
2003-03-06,55.220001
2003-03-07,55.380001
2003-03-10,53.389998999999996
2003-03-11,52.939999
2003-03-12,52.75
2003-03-13,54.32
2003-03-14,53.57
2003-03-17,54.490002000000004
2003-03-18,54.32
2003-03-19,55.0
2003-03-20,55.169998
2003-03-21,56.040001000000004
2003-03-24,54.27
2003-03-25,54.82
2003-03-26,54.189999
2003-03-27,53.869999
2003-03-28,53.330002
2003-03-31,52.650002
2003-04-01,53.529999
2003-04-02,54.34
2003-04-03,53.470001
2003-04-04,53.75
2003-04-07,53.099998
2003-04-08,53.080002
2003-04-09,51.560001
2003-04-10,55.080002
2003-04-11,54.830002
2003-04-14,55.889998999999996
2003-04-15,56.580002
2003-04-16,55.57
2003-04-17,56.169998
2003-04-21,55.939999
2003-04-22,57.25
2003-04-23,57.400002
2003-04-24,57.080002
2003-04-25,56.650002
2003-04-28,57.5
2003-04-29,57.470001
2003-04-30,57.220001
2003-05-01,57.619999
2003-05-02,58.560001
2003-05-05,58.009997999999996
2003-05-06,58.650002
2003-05-07,58.700001
2003-05-08,57.75
2003-05-09,58.099998
2003-05-12,58.93
2003-05-13,59.27
2003-05-14,59.060001
2003-05-15,59.27
2003-05-16,59.32
2003-05-19,57.950001
2003-05-20,58.209998999999996
2003-05-21,58.639998999999996
2003-05-22,58.900002
2003-05-23,58.779999
2003-05-27,59.669998
2003-05-28,59.09
2003-05-29,58.360001000000004
2003-05-30,59.299999
2003-06-02,59.450001
2003-06-03,59.889998999999996
2003-06-04,60.599998
2003-06-05,60.939999
2003-06-06,60.709998999999996
2003-06-09,60.0
2003-06-10,60.380001
2003-06-11,61.040001000000004
2003-06-12,61.189999
2003-06-13,60.759997999999996
2003-06-16,61.849998
2003-06-17,61.290001000000004
2003-06-18,61.099998
2003-06-19,59.860001000000004
2003-06-20,60.169998
2003-06-23,59.52
2003-06-24,59.549999
2003-06-25,59.200001
2003-06-26,59.529999
2003-06-27,59.150002
2003-06-30,59.34
2003-07-01,59.950001
2003-07-02,60.369999
2003-07-03,59.82
2003-07-07,60.790001000000004
2003-07-08,61.549999
2003-07-09,60.98
2003-07-10,60.689999
2003-07-11,61.169998
2003-07-14,62.349998
2003-07-15,61.540001000000004
2003-07-16,61.139998999999996
2003-07-17,60.759997999999996
2003-07-18,61.509997999999996
2003-07-21,61.0
2003-07-22,61.700001
2003-07-23,61.709998999999996
2003-07-24,61.209998999999996
2003-07-25,61.900002
2003-07-28,61.919998
2003-07-29,61.459998999999996
2003-07-30,61.290001000000004
2003-07-31,60.900002
2003-08-01,59.959998999999996
2003-08-04,59.93
2003-08-05,58.82
2003-08-06,58.84
2003-08-07,59.330002
2003-08-08,59.66
2003-08-11,59.549999
2003-08-12,60.040001000000004
2003-08-13,59.700001
2003-08-14,60.240002000000004
2003-08-15,60.290001000000004
2003-08-18,60.950001
2003-08-19,61.119999
2003-08-20,61.09
2003-08-21,61.389998999999996
2003-08-22,60.360001000000004
2003-08-25,60.75
2003-08-26,60.919998
2003-08-27,60.5
2003-08-28,61.049999
2003-08-29,61.130001
2003-09-02,61.860001000000004
2003-09-03,61.400002
2003-09-04,61.139998999999996
2003-09-05,60.990002000000004
2003-09-08,61.599998
2003-09-09,61.290001000000004
2003-09-10,60.02
2003-09-11,60.200001
2003-09-12,60.740002000000004
2003-09-15,60.939999
2003-09-16,61.610001000000004
2003-09-17,61.610001000000004
2003-09-18,62.619999
2003-09-19,62.459998999999996
2003-09-22,62.200001
2003-09-23,61.990002000000004
2003-09-24,60.799999
2003-09-25,60.459998999999996
2003-09-26,60.349998
2003-09-29,60.529999
2003-09-30,60.369999
2003-10-01,62.049999
2003-10-02,61.990002000000004
2003-10-03,62.450001
2003-10-06,63.75
2003-10-07,63.73
2003-10-08,63.73
2003-10-09,63.119999
2003-10-10,63.09
2003-10-13,63.16
2003-10-14,63.5
2003-10-15,63.18
2003-10-16,63.470001
2003-10-17,63.080002
2003-10-20,63.580002
2003-10-21,63.75
2003-10-22,63.41
2003-10-23,63.75
2003-10-24,63.5
2003-10-27,67.220001
2003-10-28,68.900002
2003-10-29,67.860001
2003-10-30,67.650002
2003-10-31,67.07
2003-11-03,68.699997
2003-11-04,68.650002
2003-11-05,68.25
2003-11-06,68.480003
2003-11-07,68.970001
2003-11-10,68.620003
2003-11-11,68.870003
2003-11-12,69.900002
2003-11-13,69.970001
2003-11-14,69.559998
2003-11-17,69.5
2003-11-18,68.599998
2003-11-19,69.980003
2003-11-20,68.870003
2003-11-21,69.550003
2003-11-24,70.360001
2003-11-25,71.550003
2003-11-26,71.059998
2003-11-28,71.050003
2003-12-01,70.889999
2003-12-02,70.769997
2003-12-03,70.629997
2003-12-04,70.540001
2003-12-05,70.110001
2003-12-08,70.699997
2003-12-09,70.029999
2003-12-10,69.639999
2003-12-11,70.379997
2003-12-12,70.459999
2003-12-15,70.220001
2003-12-16,70.199997
2003-12-17,69.860001
2003-12-18,69.900002
2003-12-19,69.599998
2003-12-22,69.769997
2003-12-23,69.870003
2003-12-24,69.800003
2003-12-26,69.879997
2003-12-29,71.33000200000001
2003-12-30,71.529999
2003-12-31,71.5
2004-01-02,70.699997
2004-01-05,71.019997
2004-01-06,71.099998
2004-01-07,70.459999
2004-01-08,70.83000200000001
2004-01-09,70.970001
2004-01-12,70.779999
2004-01-13,69.5
2004-01-14,70.0
2004-01-15,72.629997
2004-01-16,72.690002
2004-01-20,72.720001
2004-01-21,72.68
2004-01-22,72.43
2004-01-23,73.08000200000001
2004-01-26,76.410004
2004-01-27,73.360001
2004-01-28,72.150002
2004-01-29,71.879997
2004-01-30,72.360001
2004-02-02,72.07
2004-02-03,72.400002
2004-02-04,71.970001
2004-02-05,71.860001
2004-02-06,73.089996
2004-02-09,72.82
2004-02-10,73.190002
2004-02-11,73.900002
2004-02-12,73.93
2004-02-13,73.779999
2004-02-17,73.68
2004-02-18,73.300003
2004-02-19,73.260002
2004-02-20,72.989998
2004-02-23,73.349998
2004-02-24,73.690002
2004-02-25,73.58000200000001
2004-02-26,72.5
2004-02-27,72.309998
2004-03-01,73.0
2004-03-02,72.230003
2004-03-03,73.68
2004-03-04,73.290001
2004-03-05,73.199997
2004-03-08,72.589996
2004-03-09,72.08000200000001
2004-03-10,70.400002
2004-03-11,69.260002
2004-03-12,70.540001
2004-03-15,69.550003
2004-03-16,70.529999
2004-03-17,70.650002
2004-03-18,70.389999
2004-03-19,69.0
2004-03-22,68.57
2004-03-23,68.620003
2004-03-24,68.58000200000001
2004-03-25,69.379997
2004-03-26,68.889999
2004-03-29,69.879997
2004-03-30,69.800003
2004-03-31,69.709999
2004-04-01,70.019997
2004-04-02,69.599998
2004-04-05,69.559998
2004-04-06,69.5
2004-04-07,69.849998
2004-04-08,70.150002
2004-04-12,69.93
2004-04-13,69.449997
2004-04-14,68.949997
2004-04-15,68.82
2004-04-16,69.309998
2004-04-19,68.620003
2004-04-20,68.059998
2004-04-21,68.459999
2004-04-22,69.5
2004-04-23,69.760002
2004-04-26,69.720001
2004-04-27,69.129997
2004-04-28,68.25
2004-04-29,68.0
2004-04-30,68.050003
2004-05-03,68.66999799999999
2004-05-04,69.150002
2004-05-05,69.699997
2004-05-06,69.160004
2004-05-07,66.879997
2004-05-10,61.799999
2004-05-11,63.119999
2004-05-12,63.200001
2004-05-13,63.060001
2004-05-14,62.900002
2004-05-17,62.189999
2004-05-18,61.830002
2004-05-19,62.0
2004-05-20,61.82
2004-05-21,62.580002
2004-05-24,63.34
2004-05-25,64.559998
2004-05-26,64.550003
2004-05-27,65.0
2004-05-28,65.08000200000001
2004-06-01,64.970001
2004-06-02,64.75
2004-06-03,64.989998
2004-06-04,65.339996
2004-06-07,65.68
2004-06-08,65.699997
2004-06-09,64.900002
2004-06-10,65.550003
2004-06-14,64.209999
2004-06-15,64.739998
2004-06-16,64.050003
2004-06-17,64.110001
2004-06-18,64.290001
2004-06-21,64.650002
2004-06-22,65.0
2004-06-23,65.029999
2004-06-24,64.779999
2004-06-25,64.519997
2004-06-28,64.349998
2004-06-29,64.639999
2004-06-30,64.989998
2004-07-01,64.379997
2004-07-02,64.33000200000001
2004-07-06,63.869999
2004-07-07,64.800003
2004-07-08,64.900002
2004-07-09,64.379997
2004-07-12,66.0
2004-07-13,66.110001
2004-07-14,65.75
2004-07-15,64.839996
2004-07-16,64.599998
2004-07-19,64.959999
2004-07-20,66.029999
2004-07-21,65.5
2004-07-22,65.33000200000001
2004-07-23,65.360001
2004-07-26,65.699997
2004-07-27,66.129997
2004-07-28,65.849998
2004-07-29,66.349998
2004-07-30,65.949997
2004-08-02,66.150002
2004-08-03,65.650002
2004-08-04,66.0
2004-08-05,65.410004
2004-08-06,65.199997
2004-08-09,64.839996
2004-08-10,65.33000200000001
2004-08-11,65.720001
2004-08-12,65.610001
2004-08-13,65.650002
2004-08-16,66.599998
2004-08-17,67.050003
2004-08-18,67.5
2004-08-19,67.360001
