Date,BP
1991-10-02,17.875
1991-10-03,17.875
1991-10-04,17.90625
1991-10-07,17.8125
1991-10-08,17.875
1991-10-09,17.75
1991-10-10,17.75
1991-10-11,17.75
1991-10-14,17.90625
1991-10-15,18.0625
1991-10-16,18.40625
1991-10-17,18.4375
1991-10-18,18.4375
1991-10-21,18.15625
1991-10-22,17.96875
1991-10-23,17.9375
1991-10-24,17.5625
1991-10-25,17.34375
1991-10-28,17.5
1991-10-29,17.65625
1991-10-30,17.53125
1991-10-31,17.375
1991-11-01,17.625
1991-11-04,17.625
1991-11-05,17.625
1991-11-06,17.84375
1991-11-07,17.875
1991-11-08,17.78125
1991-11-11,17.90625
1991-11-12,18.1875
1991-11-13,17.90625
1991-11-14,17.6875
1991-11-15,17.5
1991-11-18,17.375
1991-11-19,17.125
1991-11-20,17.1875
1991-11-21,17.15625
1991-11-22,17.0
1991-11-25,17.03125
1991-11-26,16.75
1991-11-27,16.5
1991-11-29,16.1875
1991-12-02,16.46875
1991-12-03,16.21875
1991-12-04,16.28125
1991-12-05,16.125
1991-12-06,16.0625
1991-12-09,15.9375
1991-12-10,15.71875
1991-12-11,15.53125
1991-12-12,15.84375
1991-12-13,16.375
1991-12-16,16.46875
1991-12-17,16.4375
1991-12-18,16.46875
1991-12-19,16.15625
1991-12-20,15.78125
1991-12-23,15.84375
1991-12-24,15.8125
1991-12-26,15.875
1991-12-27,15.8125
1991-12-30,15.875
1991-12-31,16.4375
1992-01-02,16.4375
1992-01-03,16.34375
1992-01-06,15.875
1992-01-07,15.75
1992-01-08,15.34375
1992-01-09,15.6875
1992-01-10,15.46875
1992-01-13,15.625
1992-01-14,16.125
1992-01-15,15.84375
1992-01-16,15.625
1992-01-17,15.625
1992-01-20,16.03125
1992-01-21,16.125
1992-01-22,15.75
1992-01-23,15.65625
1992-01-24,15.59375
1992-01-27,15.625
1992-01-28,15.90625
1992-01-29,15.65625
1992-01-30,15.625
1992-01-31,15.65625
1992-02-03,15.625
1992-02-04,15.625
1992-02-05,15.40625
1992-02-06,15.28125
1992-02-07,15.5625
1992-02-10,15.8125
1992-02-11,15.65625
1992-02-12,15.625
1992-02-13,14.84375
1992-02-14,14.5625
1992-02-18,13.96875
1992-02-19,13.5625
1992-02-20,13.875
1992-02-21,13.8125
1992-02-24,14.0
1992-02-25,14.0
1992-02-26,14.65625
1992-02-27,14.6875
1992-02-28,14.40625
1992-03-02,14.21875
1992-03-03,14.3125
1992-03-04,14.0625
1992-03-05,13.75
1992-03-06,13.6875
1992-03-09,13.9375
1992-03-10,14.0
1992-03-11,13.75
1992-03-12,13.625
1992-03-13,13.875
1992-03-16,13.90625
1992-03-17,14.03125
1992-03-18,13.90625
1992-03-19,13.78125
1992-03-20,13.65625
1992-03-23,13.5625
1992-03-24,13.34375
1992-03-25,13.375
1992-03-26,13.4375
1992-03-27,13.53125
1992-03-30,13.5
1992-03-31,13.375
1992-04-01,13.1875
1992-04-02,12.75
1992-04-03,13.28125
1992-04-06,13.71875
1992-04-07,13.09375
1992-04-08,13.1875
1992-04-09,13.46875
1992-04-10,13.4375
1992-04-13,13.4375
1992-04-14,13.65625
1992-04-15,13.8125
1992-04-16,13.8125
1992-04-20,13.65625
1992-04-21,13.6875
1992-04-22,13.53125
1992-04-23,13.5
1992-04-24,13.46875
1992-04-27,13.875
1992-04-28,14.1875
1992-04-29,14.21875
1992-04-30,14.625
1992-05-01,14.53125
1992-05-04,14.625
1992-05-05,14.28125
1992-05-06,14.34375
1992-05-07,14.09375
1992-05-08,13.78125
1992-05-11,14.15625
1992-05-12,14.3125
1992-05-13,14.34375
1992-05-14,14.34375
1992-05-15,14.15625
1992-05-18,14.5625
1992-05-19,14.625
1992-05-20,14.71875
1992-05-21,14.5
1992-05-22,14.5
1992-05-26,15.15625
1992-05-27,14.9375
1992-05-28,15.0625
1992-05-29,15.0625
1992-06-01,15.125
1992-06-02,14.875
1992-06-03,14.875
1992-06-04,14.96875
1992-06-05,15.25
1992-06-08,15.21875
1992-06-09,15.15625
1992-06-10,15.03125
1992-06-11,14.96875
1992-06-12,14.59375
1992-06-15,14.5
1992-06-16,14.375
1992-06-17,14.15625
1992-06-18,14.09375
1992-06-19,14.1875
1992-06-22,14.0
1992-06-23,13.71875
1992-06-24,13.59375
1992-06-25,12.09375
1992-06-26,12.125
1992-06-29,11.71875
1992-06-30,11.96875
1992-07-01,12.125
1992-07-02,12.40625
1992-07-06,12.4375
1992-07-07,12.375
1992-07-08,12.40625
1992-07-09,12.15625
1992-07-10,11.90625
1992-07-13,11.78125
1992-07-14,12.34375
1992-07-15,12.25
1992-07-16,12.1875
1992-07-17,11.96875
1992-07-20,11.78125
1992-07-21,11.8125
1992-07-22,11.8125
1992-07-23,12.03125
1992-07-24,12.03125
1992-07-27,11.9375
1992-07-28,12.28125
1992-07-29,12.71875
1992-07-30,12.5
1992-07-31,12.4375
1992-08-03,12.40625
1992-08-04,12.40625
1992-08-05,12.3125
1992-08-06,11.34375
1992-08-07,10.9375
1992-08-10,11.25
1992-08-11,11.1875
1992-08-12,11.1875
1992-08-13,11.21875
1992-08-14,11.125
1992-08-17,11.21875
1992-08-18,11.15625
1992-08-19,11.375
1992-08-20,11.25
1992-08-21,11.0
1992-08-24,11.15625
1992-08-25,11.15625
1992-08-26,11.34375
1992-08-27,11.5625
1992-08-28,11.90625
1992-08-31,11.875
1992-09-01,11.84375
1992-09-02,11.9375
1992-09-03,12.0
1992-09-04,11.875
1992-09-08,11.6875
1992-09-09,11.625
1992-09-10,11.65625
1992-09-11,11.65625
1992-09-14,11.78125
1992-09-15,11.53125
1992-09-16,11.65625
1992-09-17,11.5
1992-09-18,11.5
1992-09-21,11.25
1992-09-22,11.34375
1992-09-23,11.46875
1992-09-24,11.59375
1992-09-25,11.53125
1992-09-28,11.40625
1992-09-29,11.53125
1992-09-30,11.65625
1992-10-01,11.59375
1992-10-02,11.5
1992-10-05,11.1875
1992-10-06,11.28125
1992-10-07,11.25
1992-10-08,11.21875
1992-10-09,11.0625
1992-10-12,11.28125
1992-10-13,11.375
1992-10-14,11.34375
1992-10-15,11.3125
1992-10-16,11.28125
1992-10-19,11.40625
1992-10-20,11.65625
1992-10-21,11.4375
1992-10-22,11.5
1992-10-23,11.53125
1992-10-26,11.375
1992-10-27,11.28125
1992-10-28,11.28125
1992-10-29,11.09375
1992-10-30,11.0625
1992-11-02,10.9375
1992-11-03,10.8125
1992-11-04,10.34375
1992-11-05,10.59375
1992-11-06,10.5625
1992-11-09,10.65625
1992-11-10,10.9375
1992-11-11,10.96875
1992-11-12,11.0625
1992-11-13,10.96875
1992-11-16,10.71875
1992-11-17,10.625
1992-11-18,10.84375
1992-11-19,10.84375
1992-11-20,10.75
1992-11-23,10.6875
1992-11-24,10.6875
1992-11-25,10.625
1992-11-27,10.625
1992-11-30,10.84375
1992-12-01,11.0625
1992-12-02,11.0
1992-12-03,10.875
1992-12-04,10.84375
1992-12-07,10.96875
1992-12-08,10.90625
1992-12-09,10.59375
1992-12-10,10.5625
1992-12-11,10.5625
1992-12-14,10.6875
1992-12-15,10.71875
1992-12-16,10.65625
1992-12-17,10.8125
1992-12-18,10.90625
1992-12-21,10.84375
1992-12-22,10.96875
1992-12-23,11.25
1992-12-24,11.3125
1992-12-28,11.09375
1992-12-29,11.25
1992-12-30,11.3125
1992-12-31,11.4375
1993-01-04,11.1875
1993-01-05,11.1875
1993-01-06,11.15625
1993-01-07,11.0
1993-01-08,11.125
1993-01-11,11.21875
1993-01-12,11.1875
1993-01-13,11.125
1993-01-14,10.875
1993-01-15,10.6875
1993-01-18,10.84375
1993-01-19,10.84375
1993-01-20,10.78125
1993-01-21,10.71875
1993-01-22,10.6875
1993-01-25,11.15625
1993-01-26,11.28125
1993-01-27,11.0625
1993-01-28,11.15625
1993-01-29,11.125
1993-02-01,11.375
1993-02-02,11.34375
1993-02-03,11.75
1993-02-04,11.75
1993-02-05,11.71875
1993-02-08,11.9375
1993-02-09,11.78125
1993-02-10,11.59375
1993-02-11,11.96875
1993-02-12,11.78125
1993-02-16,11.65625
1993-02-17,11.625
1993-02-18,11.65625
1993-02-19,12.0
1993-02-22,12.15625
1993-02-23,12.09375
1993-02-24,12.0625
1993-02-25,11.9375
1993-02-26,12.0
1993-03-01,12.21875
1993-03-02,12.53125
1993-03-03,12.625
1993-03-04,12.71875
1993-03-05,12.71875
1993-03-08,12.78125
1993-03-09,12.59375
1993-03-10,12.5625
1993-03-11,12.375
1993-03-12,12.375
1993-03-15,12.59375
1993-03-16,13.03125
1993-03-17,13.40625
1993-03-18,13.5
1993-03-19,13.59375
1993-03-22,13.71875
1993-03-23,13.40625
1993-03-24,13.46875
1993-03-25,13.625
1993-03-26,13.8125
1993-03-29,14.03125
1993-03-30,14.0
1993-03-31,13.84375
1993-04-01,13.90625
1993-04-02,13.78125
1993-04-05,14.03125
1993-04-06,14.0625
1993-04-07,14.09375
1993-04-08,14.21875
1993-04-12,14.40625
1993-04-13,14.40625
1993-04-14,14.28125
1993-04-15,14.125
1993-04-16,14.125
1993-04-19,14.125
1993-04-20,14.15625
1993-04-21,14.0
1993-04-22,14.0
1993-04-23,13.8125
1993-04-26,13.53125
1993-04-27,13.53125
1993-04-28,13.5
1993-04-29,13.75
1993-04-30,14.0
1993-05-03,13.96875
1993-05-04,14.1875
1993-05-05,14.21875
1993-05-06,14.65625
1993-05-07,14.71875
1993-05-10,14.5625
1993-05-11,14.53125
1993-05-12,14.875
1993-05-13,15.03125
1993-05-14,14.96875
1993-05-17,14.90625
1993-05-18,14.78125
1993-05-19,14.625
1993-05-20,14.6875
1993-05-21,14.53125
1993-05-24,14.28125
1993-05-25,14.4375
1993-05-26,14.59375
1993-05-27,14.625
1993-05-28,14.375
1993-06-01,14.375
1993-06-02,14.40625
1993-06-03,14.46875
1993-06-04,14.15625
1993-06-07,14.25
1993-06-08,14.125
1993-06-09,14.40625
1993-06-10,14.5625
1993-06-11,14.40625
1993-06-14,14.375
1993-06-15,14.1875
1993-06-16,14.1875
1993-06-17,14.25
1993-06-18,14.0625
1993-06-21,14.1875
1993-06-22,14.0625
1993-06-23,13.5625
1993-06-24,13.65625
1993-06-25,13.65625
1993-06-28,13.8125
1993-06-29,13.90625
1993-06-30,14.0625
1993-07-01,13.9375
1993-07-02,13.4375
1993-07-06,13.34375
1993-07-07,13.34375
1993-07-08,13.4375
1993-07-09,13.46875
1993-07-12,13.46875
1993-07-13,13.625
1993-07-14,13.5625
1993-07-15,13.125
1993-07-16,12.90625
1993-07-19,13.03125
1993-07-20,13.25
1993-07-21,13.34375
1993-07-22,13.28125
1993-07-23,13.46875
1993-07-26,13.53125
1993-07-27,13.625
1993-07-28,13.71875
1993-07-29,13.84375
1993-07-30,13.90625
1993-08-02,14.0625
1993-08-03,14.0
1993-08-04,13.8125
1993-08-05,13.875
1993-08-06,14.0625
1993-08-09,14.09375
1993-08-10,13.8125
1993-08-11,13.6875
1993-08-12,13.6875
1993-08-13,13.59375
1993-08-16,13.875
1993-08-17,13.75
1993-08-18,14.0
1993-08-19,13.8125
1993-08-20,13.78125
1993-08-23,13.75
1993-08-24,14.03125
1993-08-25,14.28125
1993-08-26,14.6875
1993-08-27,14.625
1993-08-30,14.59375
1993-08-31,14.375
1993-09-01,14.375
1993-09-02,14.21875
1993-09-03,14.28125
1993-09-07,13.9375
1993-09-08,14.03125
1993-09-09,14.15625
1993-09-10,14.21875
1993-09-13,14.125
1993-09-14,14.25
1993-09-15,14.28125
1993-09-16,14.125
1993-09-17,13.84375
1993-09-20,13.8125
1993-09-21,13.9375
1993-09-22,14.03125
1993-09-23,13.84375
1993-09-24,14.03125
1993-09-27,14.40625
1993-09-28,14.53125
1993-09-29,14.75
1993-09-30,14.84375
1993-10-01,15.0
1993-10-04,14.84375
1993-10-05,14.9375
1993-10-06,15.0625
1993-10-07,15.03125
1993-10-08,15.09375
1993-10-11,15.125
1993-10-12,15.1875
1993-10-13,14.96875
1993-10-14,14.96875
1993-10-15,14.96875
1993-10-18,15.03125
1993-10-19,15.09375
1993-10-20,15.3125
1993-10-21,15.5
1993-10-22,15.25
1993-10-25,15.25
1993-10-26,15.15625
1993-10-27,15.09375
1993-10-28,15.53125
1993-10-29,15.5625
1993-11-01,15.78125
1993-11-02,15.5
1993-11-03,15.4375
1993-11-04,15.8125
1993-11-05,15.59375
1993-11-08,15.75
1993-11-09,15.78125
1993-11-10,15.84375
1993-11-11,15.71875
1993-11-12,15.875
1993-11-15,15.59375
1993-11-16,15.3125
1993-11-17,15.46875
1993-11-18,15.1875
1993-11-19,15.03125
1993-11-22,14.90625
1993-11-23,15.375
1993-11-24,15.25
1993-11-26,14.625
1993-11-29,14.53125
1993-11-30,14.8125
1993-12-01,14.9375
1993-12-02,14.71875
1993-12-03,14.6875
1993-12-06,14.6875
1993-12-07,14.78125
1993-12-08,14.5
1993-12-09,14.5
1993-12-10,14.40625
1993-12-13,14.53125
1993-12-14,14.53125
1993-12-15,14.6875
1993-12-16,15.1875
1993-12-17,15.71875
1993-12-20,15.90625
1993-12-21,15.78125
1993-12-22,16.03125
1993-12-23,16.125
1993-12-27,16.25
1993-12-28,16.25
1993-12-29,16.1875
1993-12-30,16.03125
1993-12-31,16.0
1994-01-03,15.84375
1994-01-04,15.78125
1994-01-05,16.0
1994-01-06,16.625
1994-01-07,16.6875
1994-01-10,16.46875
1994-01-11,16.3125
1994-01-12,16.28125
1994-01-13,16.125
1994-01-14,16.34375
1994-01-17,16.34375
1994-01-18,16.4375
1994-01-19,16.53125
1994-01-20,16.75
1994-01-21,16.84375
1994-01-24,16.6875
1994-01-25,16.5
1994-01-26,16.46875
1994-01-27,16.3125
1994-01-28,16.5625
1994-01-31,17.0625
1994-02-01,16.75
1994-02-02,17.21875
1994-02-03,17.03125
1994-02-04,16.4375
1994-02-07,16.8125
1994-02-08,16.875
1994-02-09,17.0625
1994-02-10,16.6875
1994-02-11,16.1875
1994-02-14,16.4375
1994-02-15,16.28125
1994-02-16,16.3125
1994-02-17,16.125
1994-02-18,15.96875
1994-02-22,16.15625
1994-02-23,16.3125
1994-02-24,16.0
1994-02-25,16.21875
1994-02-28,16.28125
1994-03-01,15.875
1994-03-02,16.0625
1994-03-03,16.0625
1994-03-04,16.125
1994-03-07,16.34375
1994-03-08,15.9375
1994-03-09,15.96875
1994-03-10,15.75
1994-03-11,15.875
1994-03-14,15.96875
1994-03-15,16.0625
1994-03-16,16.21875
1994-03-17,16.5
1994-03-18,16.34375
1994-03-21,16.5625
1994-03-22,16.8125
1994-03-23,16.9375
1994-03-24,16.65625
1994-03-25,16.65625
1994-03-28,16.125
1994-03-29,15.6875
1994-03-30,15.40625
1994-03-31,15.34375
1994-04-04,14.84375
1994-04-05,15.53125
1994-04-06,15.96875
1994-04-07,16.28125
1994-04-08,16.5
1994-04-11,16.53125
1994-04-12,16.5
1994-04-13,16.3125
1994-04-14,16.71875
1994-04-15,17.21875
1994-04-18,17.1875
1994-04-19,17.09375
1994-04-20,16.78125
1994-04-21,16.84375
1994-04-22,17.25
1994-04-25,17.4375
1994-04-26,17.5
1994-04-28,17.53125
1994-04-29,17.5
1994-05-02,17.40625
1994-05-03,17.25
1994-05-04,17.21875
1994-05-05,17.867188
1994-05-06,18.21875
1994-05-09,18.21875
1994-05-10,18.1875
1994-05-11,18.0
1994-05-12,18.125
1994-05-13,18.1875
1994-05-16,18.21875
1994-05-17,18.28125
1994-05-18,18.0
1994-05-19,17.96875
1994-05-20,17.96875
1994-05-23,17.90625
1994-05-24,18.03125
1994-05-25,17.8125
1994-05-26,17.78125
1994-05-27,17.5
1994-05-31,17.5625
1994-06-01,17.40625
1994-06-02,17.375
1994-06-03,17.25
1994-06-06,17.3125
1994-06-07,17.03125
1994-06-08,17.0
1994-06-09,16.9375
1994-06-10,17.75
1994-06-13,17.84375
1994-06-14,18.46875
1994-06-15,18.4375
1994-06-16,18.71875
1994-06-17,18.71875
1994-06-20,18.5
1994-06-21,18.25
1994-06-22,18.46875
1994-06-23,18.5
1994-06-24,18.25
1994-06-27,18.375
1994-06-28,18.21875
1994-06-29,18.25
1994-06-30,17.9375
1994-07-01,18.03125
1994-07-05,17.96875
1994-07-06,17.9375
1994-07-07,17.8125
1994-07-08,17.6875
1994-07-11,17.84375
1994-07-12,18.28125
1994-07-13,18.5625
1994-07-14,18.875
1994-07-15,18.6875
1994-07-18,18.75
1994-07-19,18.96875
1994-07-20,18.78125
1994-07-21,18.8125
1994-07-22,19.0
1994-07-25,18.875
1994-07-26,18.84375
1994-07-27,18.8125
1994-07-28,18.78125
1994-07-29,19.0
1994-08-01,19.0
1994-08-02,19.1875
1994-08-03,18.8125
1994-08-04,18.625
1994-08-05,18.78125
1994-08-08,18.875
1994-08-09,18.96875
1994-08-10,19.09375
1994-08-11,18.90625
1994-08-12,19.1875
1994-08-15,19.25
1994-08-16,19.28125
1994-08-17,19.09375
1994-08-18,19.125
1994-08-19,19.0625
1994-08-22,18.78125
1994-08-23,18.9375
1994-08-24,19.21875
1994-08-25,19.125
1994-08-26,19.0625
1994-08-29,19.0625
1994-08-30,18.96875
1994-08-31,19.0
1994-09-01,18.96875
1994-09-02,19.3125
1994-09-06,19.53125
1994-09-07,19.5625
1994-09-08,19.46875
1994-09-09,19.34375
1994-09-12,19.375
1994-09-13,19.5625
1994-09-14,19.59375
1994-09-15,19.71875
1994-09-16,19.625
1994-09-19,19.53125
1994-09-20,19.15625
1994-09-21,19.125
1994-09-22,18.78125
1994-09-23,18.8125
1994-09-26,18.875
1994-09-27,18.75
1994-09-28,18.875
1994-09-29,18.59375
1994-09-30,18.9375
1994-10-03,18.90625
1994-10-04,19.0
1994-10-05,19.15625
1994-10-06,19.40625
1994-10-07,19.75
1994-10-10,19.84375
1994-10-11,19.875
1994-10-12,19.84375
1994-10-13,20.15625
1994-10-14,20.15625
1994-10-17,20.308594
1994-10-18,19.96875
1994-10-19,19.75
1994-10-20,19.6875
1994-10-21,20.0
1994-10-24,19.96875
1994-10-25,20.1875
1994-10-26,20.21875
1994-10-27,20.5
1994-10-28,20.96875
1994-10-31,21.1875
1994-11-01,20.75
1994-11-02,20.65625
1994-11-03,20.78125
1994-11-04,20.375
1994-11-07,20.25
1994-11-08,20.4375
1994-11-09,20.53125
1994-11-10,20.28125
1994-11-11,20.03125
1994-11-14,20.0625
1994-11-15,20.15625
1994-11-16,20.28125
1994-11-17,20.09375
1994-11-18,19.84375
1994-11-21,19.625
1994-11-22,19.25
1994-11-23,19.34375
1994-11-25,19.5
1994-11-28,19.6875
1994-11-29,19.75
1994-11-30,19.84375
1994-12-01,19.5625
1994-12-02,19.53125
1994-12-05,19.28125
1994-12-06,19.25
1994-12-07,19.0625
1994-12-08,18.9375
1994-12-09,18.8125
1994-12-12,18.9375
1994-12-13,18.875
1994-12-14,19.4375
1994-12-15,19.375
1994-12-16,19.8125
1994-12-19,19.875
1994-12-20,19.9375
1994-12-21,20.0
1994-12-22,19.90625
1994-12-23,19.84375
1994-12-27,20.0625
1994-12-28,20.15625
1994-12-29,19.96875
1994-12-30,19.96875
1995-01-03,19.875
1995-01-04,19.8125
1995-01-05,19.875
1995-01-06,19.9375
1995-01-09,19.8125
1995-01-10,19.71875
1995-01-11,19.375
1995-01-12,19.46875
1995-01-13,19.71875
1995-01-16,20.03125
1995-01-17,19.9375
1995-01-18,19.78125
1995-01-19,19.84375
1995-01-20,19.71875
1995-01-23,19.53125
1995-01-24,19.5625
1995-01-25,19.625
1995-01-26,19.59375
1995-01-27,19.5625
1995-01-30,19.4375
1995-01-31,19.40625
1995-02-01,19.5625
1995-02-02,19.875
1995-02-03,19.71875
1995-02-06,19.53125
1995-02-07,19.53125
1995-02-08,19.53125
1995-02-09,19.6875
1995-02-10,19.875
1995-02-13,19.875
1995-02-14,19.65625
1995-02-15,19.5625
1995-02-16,19.53125
1995-02-17,19.625
1995-02-21,19.75
1995-02-22,19.78125
1995-02-23,19.6875
1995-02-24,19.46875
1995-02-27,19.0
1995-02-28,19.125
1995-03-01,19.0
1995-03-02,19.34375
1995-03-03,19.46875
1995-03-06,19.5625
1995-03-07,19.25
1995-03-08,19.25
1995-03-09,19.25
1995-03-10,19.125
1995-03-13,19.09375
1995-03-14,19.25
1995-03-15,19.375
1995-03-16,19.5625
1995-03-17,19.375
1995-03-20,19.75
1995-03-21,20.03125
1995-03-22,20.09375
1995-03-23,20.25
1995-03-24,20.375
1995-03-27,20.5
1995-03-28,20.59375
1995-03-29,20.84375
1995-03-30,20.875
1995-03-31,20.9375
1995-04-03,20.90625
1995-04-04,21.0
1995-04-05,20.84375
1995-04-06,20.5625
1995-04-07,20.9375
1995-04-10,20.875
1995-04-11,20.8125
1995-04-12,20.96875
1995-04-13,20.875
1995-04-17,21.0625
1995-04-18,21.09375
1995-04-19,21.15625
1995-04-20,21.625
1995-04-21,21.84375
1995-04-24,21.9375
1995-04-25,21.84375
1995-04-26,21.875
1995-04-27,21.78125
1995-04-28,21.53125
1995-05-01,22.03125
1995-05-02,22.09375
1995-05-03,22.28125
1995-05-04,22.125
1995-05-05,21.96875
1995-05-08,22.09375
1995-05-09,22.03125
1995-05-10,22.15625
1995-05-11,21.875
1995-05-12,21.625
1995-05-15,21.84375
1995-05-16,21.875
1995-05-17,21.8125
1995-05-18,21.40625
1995-05-19,21.3125
1995-05-22,21.53125
1995-05-23,21.4375
1995-05-24,21.71875
1995-05-25,21.75
1995-05-26,21.5
1995-05-30,21.40625
1995-05-31,21.34375
1995-06-01,21.375
1995-06-02,21.15625
1995-06-05,21.34375
1995-06-06,21.28125
1995-06-07,21.1875
1995-06-08,21.25
1995-06-09,21.09375
1995-06-12,21.25
1995-06-13,21.46875
1995-06-14,21.53125
1995-06-15,21.78125
1995-06-16,22.0
1995-06-19,22.03125
1995-06-20,22.125
1995-06-21,21.4375
1995-06-22,21.59375
1995-06-23,21.625
1995-06-26,21.03125
1995-06-27,21.1875
1995-06-28,21.03125
1995-06-29,21.5
1995-06-30,21.40625
1995-07-03,21.46875
1995-07-05,21.6875
1995-07-06,21.65625
1995-07-07,22.03125
1995-07-10,21.9375
1995-07-11,21.9375
1995-07-12,22.03125
1995-07-13,22.125
1995-07-14,21.90625
1995-07-17,21.9375
1995-07-18,21.8125
1995-07-19,21.625
1995-07-20,21.875
1995-07-21,21.96875
1995-07-24,22.25
1995-07-25,22.28125
1995-07-26,22.5625
1995-07-27,23.0
1995-07-28,23.03125
1995-07-31,22.6875
1995-08-01,22.75
1995-08-02,22.9375
1995-08-03,22.625
1995-08-04,22.59375
1995-08-07,22.46875
1995-08-08,22.6875
1995-08-09,22.8125
1995-08-10,23.09375
1995-08-11,22.875
1995-08-14,22.8125
1995-08-15,22.4375
1995-08-16,22.125
1995-08-17,22.4375
1995-08-18,22.28125
1995-08-21,22.4375
1995-08-22,22.34375
1995-08-23,22.375
1995-08-24,22.53125
1995-08-25,22.53125
1995-08-28,22.4375
1995-08-29,22.34375
1995-08-30,22.5
1995-08-31,22.53125
1995-09-01,23.09375
1995-09-05,23.25
1995-09-06,23.0625
1995-09-07,22.8125
1995-09-08,22.8125
1995-09-11,22.9375
1995-09-12,23.1875
1995-09-13,23.15625
1995-09-14,23.125
1995-09-15,23.25
1995-09-18,23.0
1995-09-19,23.03125
1995-09-20,23.03125
1995-09-21,23.3125
1995-09-22,22.84375
1995-09-25,22.5
1995-09-26,22.3125
1995-09-27,22.34375
1995-09-28,22.28125
1995-09-29,22.46875
1995-10-02,22.71875
1995-10-03,22.625
1995-10-04,22.875
1995-10-05,23.0
1995-10-06,22.65625
1995-10-09,22.15625
1995-10-10,21.8125
1995-10-11,21.6875
1995-10-12,22.125
1995-10-13,22.15625
1995-10-16,22.125
1995-10-17,22.46875
1995-10-18,22.75
1995-10-19,22.625
1995-10-20,22.3125
1995-10-23,22.3125
1995-10-24,22.5625
1995-10-25,22.5
1995-10-26,22.03125
1995-10-27,21.9375
1995-10-30,21.90625
1995-10-31,22.0625
1995-11-01,22.4375
1995-11-02,22.15625
1995-11-03,22.15625
1995-11-06,22.21875
1995-11-07,22.09375
1995-11-08,22.34375
1995-11-09,22.5625
1995-11-10,22.5625
1995-11-13,22.71875
1995-11-14,23.1875
1995-11-15,23.21875
1995-11-16,23.09375
1995-11-17,22.96875
1995-11-20,23.125
1995-11-21,23.625
1995-11-22,23.875
1995-11-24,23.71875
1995-11-27,23.84375
1995-11-28,23.53125
1995-11-29,23.5625
1995-11-30,23.90625
1995-12-01,24.46875
1995-12-04,24.625
1995-12-05,24.21875
1995-12-06,24.46875
1995-12-07,24.59375
1995-12-08,24.53125
1995-12-11,24.9375
1995-12-12,24.90625
1995-12-13,25.09375
1995-12-14,25.4375
1995-12-15,25.0
1995-12-18,24.53125
1995-12-19,24.65625
1995-12-20,24.78125
1995-12-21,25.125
1995-12-22,25.25
1995-12-26,25.3125
1995-12-27,25.6875
1995-12-28,25.5625
1995-12-29,25.53125
1996-01-02,25.625
1996-01-03,25.53125
1996-01-04,25.34375
1996-01-05,25.5
1996-01-08,25.90625
1996-01-09,25.40625
1996-01-10,24.96875
1996-01-11,24.6875
1996-01-12,24.6875
1996-01-15,24.25
1996-01-16,24.375
1996-01-17,24.125
1996-01-18,24.46875
1996-01-19,24.3125
1996-01-22,23.96875
1996-01-23,23.75
1996-01-24,23.875
1996-01-25,23.71875
1996-01-26,23.875
1996-01-29,24.15625
1996-01-30,24.375
1996-01-31,24.40625
1996-02-01,24.90625
1996-02-02,25.0
1996-02-05,25.03125
1996-02-06,25.09375
1996-02-07,24.9375
1996-02-08,24.96875
1996-02-09,25.21875
1996-02-12,25.75
1996-02-13,25.15625
1996-02-14,25.0625
1996-02-15,24.96875
1996-02-16,24.9375
1996-02-20,24.59375
1996-02-21,24.875
1996-02-22,24.9375
1996-02-23,24.65625
1996-02-26,24.5
1996-02-27,24.375
1996-02-28,24.5625
1996-02-29,25.09375
1996-03-01,25.46875
1996-03-04,25.4375
1996-03-05,25.375
1996-03-06,25.5
1996-03-07,25.5
1996-03-08,24.6875
1996-03-11,24.78125
1996-03-12,24.59375
1996-03-13,25.3125
1996-03-14,25.59375
1996-03-15,25.6875
1996-03-18,26.625
1996-03-19,26.96875
1996-03-20,26.4375
1996-03-21,26.25
1996-03-22,26.0
1996-03-25,25.90625
1996-03-26,26.75
1996-03-27,26.46875
1996-03-28,26.5625
1996-03-29,26.5625
1996-04-01,26.78125
1996-04-02,26.71875
1996-04-03,26.71875
1996-04-04,27.1875
1996-04-08,26.5
1996-04-09,26.875
1996-04-10,27.0
1996-04-11,27.46875
1996-04-12,27.25
1996-04-15,27.46875
1996-04-16,27.40625
1996-04-17,26.875
1996-04-18,26.6875
1996-04-19,27.0
1996-04-22,27.0625
1996-04-23,27.25
1996-04-24,27.15625
1996-04-25,27.15625
1996-04-26,27.4375
1996-04-29,27.5625
1996-04-30,27.3125
1996-05-01,26.875
1996-05-02,26.6875
1996-05-03,26.40625
1996-05-06,26.4375
1996-05-07,26.0
1996-05-08,25.9375
1996-05-09,26.125
1996-05-10,25.96875
1996-05-13,26.03125
1996-05-14,26.46875
1996-05-15,27.03125
1996-05-16,26.5
1996-05-17,26.40625
1996-05-20,26.71875
1996-05-21,26.46875
1996-05-22,26.53125
1996-05-23,26.5
1996-05-24,26.4375
1996-05-28,26.03125
1996-05-29,26.0625
1996-05-30,26.21875
