Date,X
2005-11-09,37.580002
2005-11-10,37.32
2005-11-11,39.32
2005-11-14,38.119999
2005-11-15,37.759997999999996
2005-11-16,38.34
2005-11-17,39.099998
2005-11-18,38.619999
2005-11-21,40.66
2005-11-22,39.77
2005-11-23,40.77
2005-11-25,40.900002
2005-11-28,42.490002000000004
2005-11-29,45.240002000000004
2005-11-30,47.599998
2005-12-01,48.91
2005-12-02,48.110001000000004
2005-12-05,50.599998
2005-12-06,50.419998
2005-12-07,49.889998999999996
2005-12-08,48.32
2005-12-09,47.900002
2005-12-12,47.869999
2005-12-13,48.029999
2005-12-14,47.299999
2005-12-15,46.389998999999996
2005-12-16,46.869999
2005-12-19,45.810001
2005-12-20,44.939999
2005-12-21,46.490002000000004
2005-12-22,46.59
2005-12-23,47.5
2005-12-27,47.509997999999996
2005-12-28,48.09
2005-12-29,48.73
2005-12-30,48.07
2006-01-03,49.439999
2006-01-04,49.84
2006-01-05,51.18
2006-01-06,51.169998
2006-01-09,51.650002
2006-01-10,51.330002
2006-01-11,50.119999
2006-01-12,49.540001000000004
2006-01-13,50.119999
2006-01-17,52.799999
2006-01-18,51.049999
2006-01-19,51.419998
2006-01-20,50.009997999999996
2006-01-23,51.599998
2006-01-24,55.740002000000004
2006-01-25,54.950001
2006-01-26,56.27
2006-01-27,58.73
2006-01-30,58.639998999999996
2006-01-31,59.75
2006-02-01,59.32
2006-02-02,57.349998
2006-02-03,57.919998
2006-02-06,61.57
2006-02-07,58.720001
2006-02-08,57.099998
2006-02-09,54.970001
2006-02-10,56.27
2006-02-13,54.279999
2006-02-14,55.98
2006-02-15,54.880001
2006-02-16,55.34
2006-02-17,55.099998
2006-02-21,55.330002
2006-02-22,55.790001000000004
2006-02-23,57.84
2006-02-24,57.75
2006-02-27,55.91
2006-02-28,54.5
2006-03-01,56.720001
2006-03-02,57.599998
2006-03-03,57.98
2006-03-06,56.810001
2006-03-07,55.099998
2006-03-08,55.599998
2006-03-09,55.049999
2006-03-10,57.169998
2006-03-13,55.439999
2006-03-14,57.68
2006-03-15,58.169998
2006-03-16,57.759997999999996
2006-03-17,58.93
2006-03-20,58.419998
2006-03-21,57.360001000000004
2006-03-22,59.860001000000004
2006-03-23,60.73
2006-03-24,61.540001000000004
2006-03-27,61.689999
2006-03-28,61.34
2006-03-29,63.220001
2006-03-30,62.009997999999996
2006-03-31,60.68
2006-04-03,62.189999
2006-04-04,62.43
2006-04-05,62.52
2006-04-06,64.800003
2006-04-07,63.599998
2006-04-10,63.299999
2006-04-11,62.139998999999996
2006-04-12,62.41
2006-04-13,63.060001
2006-04-17,64.730003
2006-04-18,67.809998
2006-04-19,69.0
2006-04-20,66.18
2006-04-21,67.150002
2006-04-24,68.480003
2006-04-25,66.400002
2006-04-26,68.949997
2006-04-27,66.18
2006-04-28,68.5
2006-05-01,71.75
2006-05-02,73.57
2006-05-03,74.470001
2006-05-04,74.940002
2006-05-05,75.099998
2006-05-08,74.790001
2006-05-09,74.739998
2006-05-10,76.599998
2006-05-11,73.720001
2006-05-12,70.33000200000001
2006-05-15,69.260002
2006-05-16,67.449997
2006-05-17,64.25
2006-05-18,63.689999
2006-05-19,64.0
2006-05-22,60.82
2006-05-23,60.540001000000004
2006-05-24,60.470001
2006-05-25,65.0
2006-05-26,67.470001
2006-05-30,64.449997
2006-05-31,66.379997
2006-06-01,68.400002
2006-06-02,69.510002
2006-06-05,65.019997
2006-06-06,63.91
2006-06-07,60.610001000000004
2006-06-08,60.990002000000004
2006-06-09,60.66
2006-06-12,57.849998
2006-06-13,56.990002000000004
2006-06-14,59.490002000000004
2006-06-15,64.0
2006-06-16,62.939999
2006-06-19,61.200001
2006-06-20,60.849998
2006-06-21,63.650002
2006-06-22,63.349998
2006-06-23,64.019997
2006-06-26,66.050003
2006-06-27,65.959999
2006-06-28,67.639999
2006-06-29,69.849998
2006-06-30,70.120003
2006-07-03,70.199997
2006-07-05,68.839996
2006-07-06,68.730003
2006-07-07,68.25
2006-07-10,68.720001
2006-07-11,69.529999
2006-07-12,69.220001
2006-07-13,65.5
2006-07-14,66.25
2006-07-17,63.549999
2006-07-18,64.269997
2006-07-19,65.91999799999999
2006-07-20,62.810001
2006-07-21,58.700001
2006-07-24,59.860001000000004
2006-07-25,62.41
2006-07-26,62.48
2006-07-27,61.639998999999996
2006-07-28,62.209998999999996
2006-07-31,63.07
2006-08-01,61.799999
2006-08-02,61.709998999999996
2006-08-03,60.450001
2006-08-04,59.150002
2006-08-07,59.720001
2006-08-08,57.68
2006-08-09,57.540001000000004
2006-08-10,59.220001
2006-08-11,56.439999
2006-08-14,57.119999
2006-08-15,59.439999
2006-08-16,61.779999
2006-08-17,60.549999
2006-08-18,60.27
2006-08-21,60.240002000000004
2006-08-22,60.950001
2006-08-23,59.810001
2006-08-24,58.919998
2006-08-25,59.68
2006-08-28,58.5
2006-08-29,58.549999
2006-08-30,57.470001
2006-08-31,58.169998
2006-09-01,59.560001
2006-09-05,62.439999
2006-09-06,60.68
2006-09-07,60.48
2006-09-08,60.040001000000004
2006-09-11,57.040001000000004
2006-09-12,58.41
2006-09-13,59.650002
2006-09-14,58.099998
2006-09-15,58.400002
2006-09-18,59.830002
2006-09-19,58.450001
2006-09-20,58.75
2006-09-21,57.150002
2006-09-22,55.759997999999996
2006-09-25,54.990002000000004
2006-09-26,57.57
2006-09-27,58.18
2006-09-28,57.099998
2006-09-29,57.68
2006-10-02,57.310001
2006-10-03,55.060001
2006-10-04,55.950001
2006-10-05,60.630001
2006-10-06,60.540001000000004
2006-10-09,63.389998999999996
2006-10-10,64.349998
2006-10-11,64.050003
2006-10-12,64.66999799999999
2006-10-13,65.440002
2006-10-16,67.940002
2006-10-17,66.91999799999999
2006-10-18,66.540001
2006-10-19,67.550003
2006-10-20,66.18
2006-10-23,66.58000200000001
2006-10-24,70.190002
2006-10-25,69.129997
2006-10-26,68.440002
2006-10-27,68.739998
2006-10-30,69.010002
2006-10-31,67.599998
2006-11-01,66.5
2006-11-02,65.900002
2006-11-03,65.800003
2006-11-06,67.709999
2006-11-07,67.08000200000001
2006-11-08,66.849998
2006-11-09,67.730003
2006-11-10,66.529999
2006-11-13,66.910004
2006-11-14,67.059998
2006-11-15,67.059998
2006-11-16,64.57
2006-11-17,70.57
2006-11-20,72.75
2006-11-21,74.230003
2006-11-22,75.410004
2006-11-24,75.269997
2006-11-27,72.129997
2006-11-28,71.41999799999999
2006-11-29,73.989998
2006-11-30,74.790001
2006-12-01,73.0
2006-12-04,76.489998
2006-12-05,75.029999
2006-12-06,75.540001
2006-12-07,77.290001
2006-12-08,78.75
2006-12-11,77.220001
2006-12-12,73.260002
2006-12-13,74.68
2006-12-14,73.639999
2006-12-15,75.040001
2006-12-18,72.68
2006-12-19,73.449997
2006-12-20,73.480003
2006-12-21,72.239998
2006-12-22,71.57
2006-12-26,72.290001
2006-12-27,73.889999
2006-12-28,73.889999
2006-12-29,73.139999
2007-01-03,71.309998
2007-01-04,70.639999
2007-01-05,69.720001
2007-01-08,70.660004
2007-01-09,70.199997
2007-01-10,70.839996
2007-01-11,71.959999
2007-01-12,73.290001
2007-01-16,72.279999
2007-01-17,71.980003
2007-01-18,70.019997
2007-01-19,72.230003
2007-01-22,72.059998
2007-01-23,75.110001
2007-01-24,77.25
2007-01-25,77.800003
2007-01-26,77.980003
2007-01-29,76.879997
2007-01-30,80.269997
2007-01-31,83.489998
2007-02-01,84.290001
2007-02-02,85.75
2007-02-05,86.25
2007-02-06,87.099998
2007-02-07,86.940002
2007-02-08,87.629997
2007-02-09,83.82
2007-02-12,85.610001
2007-02-13,87.510002
2007-02-14,87.900002
2007-02-15,90.089996
2007-02-16,90.650002
2007-02-20,90.900002
2007-02-21,93.849998
2007-02-22,93.25
2007-02-23,93.089996
2007-02-26,93.900002
2007-02-27,86.510002
2007-02-28,88.68
2007-03-01,87.730003
2007-03-02,86.010002
2007-03-05,84.959999
2007-03-06,87.66999799999999
2007-03-07,87.699997
2007-03-08,90.510002
2007-03-09,91.239998
2007-03-12,90.860001
2007-03-13,87.139999
2007-03-14,89.290001
2007-03-15,89.900002
2007-03-16,89.239998
2007-03-19,90.370003
2007-03-20,92.989998
2007-03-21,95.800003
2007-03-22,94.800003
2007-03-23,96.309998
2007-03-26,97.809998
2007-03-27,98.279999
2007-03-28,97.610001
2007-03-29,101.220001
2007-03-30,99.16999799999999
2007-04-02,100.849998
2007-04-03,100.849998
2007-04-04,101.959999
2007-04-05,102.720001
2007-04-09,103.239998
2007-04-10,101.629997
2007-04-11,102.760002
2007-04-12,104.690002
2007-04-13,105.57
2007-04-16,108.099998
2007-04-17,106.33000200000001
2007-04-18,105.68
2007-04-19,105.940002
2007-04-20,106.879997
2007-04-23,107.0
2007-04-24,103.040001
2007-04-25,104.83000200000001
2007-04-26,103.93
2007-04-27,103.040001
2007-04-30,101.540001
2007-05-01,101.66999799999999
2007-05-02,103.589996
2007-05-03,104.540001
2007-05-04,104.379997
2007-05-07,105.779999
2007-05-08,110.629997
2007-05-09,113.510002
2007-05-10,110.519997
2007-05-11,111.08000200000001
2007-05-14,110.269997
2007-05-15,111.279999
2007-05-16,110.07
2007-05-17,108.879997
2007-05-18,109.620003
2007-05-21,109.360001
2007-05-22,106.690002
2007-05-23,107.339996
2007-05-24,106.41999799999999
2007-05-25,108.879997
2007-05-29,110.099998
2007-05-30,112.699997
2007-05-31,113.160004
2007-06-01,116.800003
2007-06-04,115.949997
2007-06-05,117.519997
2007-06-06,118.660004
2007-06-07,115.800003
2007-06-08,125.050003
2007-06-11,116.199997
2007-06-12,112.610001
2007-06-13,114.910004
2007-06-14,116.050003
2007-06-15,116.120003
2007-06-18,114.059998
2007-06-19,114.449997
2007-06-20,112.519997
2007-06-21,114.279999
2007-06-22,113.410004
2007-06-25,111.93
2007-06-26,108.07
2007-06-27,107.75
2007-06-28,108.699997
2007-06-29,108.75
2007-07-02,111.860001
2007-07-03,111.629997
2007-07-05,112.559998
2007-07-06,113.269997
2007-07-09,113.07
2007-07-10,109.739998
2007-07-11,111.110001
2007-07-12,114.410004
2007-07-13,116.099998
2007-07-16,114.470001
2007-07-17,113.529999
2007-07-18,114.230003
2007-07-19,110.559998
2007-07-20,105.33000200000001
2007-07-23,105.989998
2007-07-24,106.410004
2007-07-25,104.040001
2007-07-26,99.690002
2007-07-27,97.730003
2007-07-30,100.410004
2007-07-31,98.290001
2007-08-01,95.610001
2007-08-02,95.639999
2007-08-03,91.529999
2007-08-06,91.949997
2007-08-07,92.209999
2007-08-08,92.5
2007-08-09,84.650002
2007-08-10,86.660004
2007-08-13,87.720001
2007-08-14,86.050003
2007-08-15,80.949997
2007-08-16,80.41999799999999
2007-08-17,82.239998
2007-08-20,84.33000200000001
2007-08-21,88.879997
2007-08-22,92.730003
2007-08-23,90.800003
2007-08-24,93.389999
2007-08-27,93.010002
2007-08-28,87.58000200000001
2007-08-29,90.160004
2007-08-30,90.019997
2007-08-31,94.480003
2007-09-04,95.25
2007-09-05,93.75
2007-09-06,95.760002
2007-09-07,93.900002
2007-09-10,91.050003
2007-09-11,91.889999
2007-09-12,89.260002
2007-09-13,90.290001
2007-09-14,91.639999
2007-09-17,91.190002
2007-09-18,97.75
2007-09-19,100.33000200000001
2007-09-20,103.519997
2007-09-21,105.07
2007-09-24,104.059998
2007-09-25,104.400002
2007-09-26,105.050003
2007-09-27,106.040001
2007-09-28,105.940002
2007-10-01,107.279999
2007-10-02,110.230003
2007-10-03,107.360001
2007-10-04,103.25
2007-10-05,105.290001
2007-10-08,105.480003
2007-10-09,107.510002
2007-10-10,108.129997
2007-10-11,106.709999
2007-10-12,106.07
2007-10-15,108.699997
2007-10-16,104.410004
2007-10-17,106.989998
2007-10-18,109.239998
2007-10-19,104.989998
2007-10-22,105.360001
2007-10-23,106.199997
2007-10-24,105.480003
2007-10-25,104.989998
2007-10-26,111.279999
2007-10-29,112.5
2007-10-30,104.620003
2007-10-31,107.900002
2007-11-01,100.099998
2007-11-02,101.199997
2007-11-05,100.870003
2007-11-06,104.220001
2007-11-07,98.860001
2007-11-08,98.279999
2007-11-09,94.059998
2007-11-12,87.970001
2007-11-13,90.849998
2007-11-14,92.050003
2007-11-15,90.470001
2007-11-16,89.58000200000001
2007-11-19,86.41999799999999
2007-11-20,87.0
2007-11-21,91.139999
2007-11-23,93.900002
2007-11-26,89.660004
2007-11-27,90.790001
2007-11-28,96.160004
2007-11-29,97.66999799999999
2007-11-30,97.699997
2007-12-03,95.209999
2007-12-04,94.0
2007-12-05,96.68
2007-12-06,100.599998
2007-12-07,103.639999
2007-12-10,108.260002
2007-12-11,106.0
2007-12-12,113.220001
2007-12-13,110.379997
2007-12-14,108.730003
2007-12-17,104.290001
2007-12-18,104.620003
2007-12-19,105.260002
2007-12-20,108.760002
2007-12-21,115.220001
2007-12-24,115.58000200000001
2007-12-26,120.029999
2007-12-27,117.16999799999999
2007-12-28,119.769997
2007-12-31,120.910004
2008-01-02,113.639999
2008-01-03,112.410004
2008-01-04,106.050003
2008-01-07,101.349998
2008-01-08,98.650002
2008-01-09,101.239998
2008-01-10,109.639999
2008-01-11,106.58000200000001
2008-01-14,112.32
2008-01-15,106.870003
2008-01-16,106.800003
2008-01-17,99.300003
2008-01-18,104.720001
2008-01-22,101.959999
2008-01-23,104.18
2008-01-24,108.449997
2008-01-25,108.989998
2008-01-28,110.07
2008-01-29,102.58000200000001
2008-01-30,102.059998
2008-01-31,101.959999
2008-02-01,107.209999
2008-02-04,102.540001
2008-02-05,98.16999799999999
2008-02-06,95.82
2008-02-07,96.900002
2008-02-08,98.989998
2008-02-11,100.269997
2008-02-12,99.480003
2008-02-13,104.730003
2008-02-14,103.889999
2008-02-15,104.099998
2008-02-19,106.870003
2008-02-20,112.290001
2008-02-21,107.510002
2008-02-22,108.5
2008-02-25,113.050003
2008-02-26,114.309998
2008-02-27,112.209999
2008-02-28,115.0
2008-02-29,108.449997
2008-03-03,107.730003
2008-03-04,109.18
2008-03-05,114.690002
2008-03-06,112.129997
2008-03-07,109.269997
2008-03-10,103.599998
2008-03-11,111.93
2008-03-12,113.059998
2008-03-13,117.33000200000001
2008-03-14,117.650002
2008-03-17,113.16999799999999
2008-03-18,120.269997
2008-03-19,109.860001
2008-03-20,114.540001
2008-03-24,118.5
2008-03-25,124.559998
2008-03-26,126.43
2008-03-27,121.519997
2008-03-28,125.690002
2008-03-31,126.870003
2008-04-01,132.649994
2008-04-02,134.75
2008-04-03,137.91000400000001
2008-04-04,140.699997
2008-04-07,143.720001
2008-04-08,145.550003
2008-04-09,141.630005
2008-04-10,145.75
2008-04-11,142.399994
2008-04-14,143.889999
2008-04-15,146.630005
2008-04-16,155.369995
2008-04-17,154.779999
2008-04-18,154.550003
2008-04-21,156.940002
2008-04-22,153.690002
2008-04-23,152.770004
2008-04-24,148.889999
2008-04-25,152.479996
2008-04-28,153.0
2008-04-29,151.350006
2008-04-30,153.949997
2008-05-01,151.66000400000001
2008-05-02,157.059998
2008-05-05,166.850006
2008-05-06,168.66000400000001
2008-05-07,167.720001
2008-05-08,173.309998
2008-05-09,171.119995
2008-05-12,171.779999
2008-05-13,173.41000400000001
2008-05-14,171.979996
2008-05-15,176.610001
2008-05-16,181.270004
2008-05-19,180.220001
2008-05-20,184.020004
2008-05-21,176.100006
2008-05-22,172.149994
2008-05-23,172.229996
2008-05-27,169.050003
2008-05-28,175.669998
2008-05-29,170.58999599999999
2008-05-30,172.71000700000002
2008-06-02,171.869995
2008-06-03,176.570007
2008-06-04,173.220001
2008-06-05,183.149994
2008-06-06,180.270004
2008-06-09,184.28999299999998
2008-06-10,176.41000400000001
2008-06-11,172.46000700000002
2008-06-12,166.580002
2008-06-13,174.610001
2008-06-16,172.830002
2008-06-17,169.850006
2008-06-18,174.800003
2008-06-19,182.169998
2008-06-20,182.78999299999998
2008-06-23,191.020004
2008-06-24,189.509995
2008-06-25,191.96000700000002
2008-06-26,185.330002
2008-06-27,186.929993
2008-06-30,184.779999
2008-07-01,175.350006
2008-07-02,153.399994
2008-07-03,155.800003
2008-07-07,157.75
2008-07-08,150.550003
2008-07-09,158.169998
2008-07-10,165.389999
2008-07-11,163.559998
2008-07-14,161.0
2008-07-15,155.050003
2008-07-16,154.009995
2008-07-17,145.190002
2008-07-18,142.490005
2008-07-21,150.360001
2008-07-22,146.009995
2008-07-23,140.58999599999999
2008-07-24,136.020004
2008-07-25,141.070007
2008-07-28,145.330002
2008-07-29,165.759995
2008-07-30,166.850006
2008-07-31,160.360001
2008-08-01,151.429993
2008-08-04,139.869995
2008-08-05,143.169998
2008-08-06,144.33999599999999
2008-08-07,143.509995
2008-08-08,137.699997
2008-08-11,128.46000700000002
2008-08-12,129.860001
2008-08-13,137.919998
2008-08-14,134.96000700000002
2008-08-15,130.880005
2008-08-18,131.440002
2008-08-19,136.119995
2008-08-20,142.41000400000001
2008-08-21,139.199997
2008-08-22,133.759995
2008-08-25,128.139999
2008-08-26,129.850006
2008-08-27,132.190002
2008-08-28,132.649994
2008-08-29,133.070007
2008-09-02,119.389999
2008-09-03,118.75
2008-09-04,112.66999799999999
2008-09-05,113.610001
2008-09-08,107.610001
2008-09-09,93.690002
2008-09-10,100.050003
2008-09-11,104.349998
2008-09-12,108.730003
2008-09-15,96.610001
2008-09-16,101.07
2008-09-17,90.199997
2008-09-18,94.059998
2008-09-19,103.0
2008-09-22,99.230003
2008-09-23,93.66999799999999
2008-09-24,90.099998
2008-09-25,89.519997
2008-09-26,87.260002
2008-09-29,72.33000200000001
2008-09-30,77.610001
2008-10-01,70.949997
2008-10-02,63.41
2008-10-03,63.5
2008-10-06,59.619999
2008-10-07,51.279999
2008-10-08,53.369999
2008-10-09,46.389998999999996
2008-10-10,44.59
2008-10-13,51.080002
2008-10-14,47.18
2008-10-15,38.82
2008-10-16,42.0
2008-10-17,41.240002000000004
2008-10-20,45.860001000000004
2008-10-21,42.349998
2008-10-22,35.970001
2008-10-23,35.509997999999996
2008-10-24,34.68
2008-10-27,30.82
2008-10-28,35.200001
2008-10-29,35.369999
2008-10-30,37.779999
2008-10-31,36.880001
2008-11-03,38.279999
2008-11-04,41.169998
2008-11-05,37.75
2008-11-06,32.209998999999996
2008-11-07,33.68
2008-11-10,34.02
2008-11-11,32.380001
2008-11-12,27.379998999999998
2008-11-13,31.23
2008-11-14,29.75
2008-11-17,28.639999
2008-11-18,29.1
2008-11-19,25.209999
2008-11-20,20.969998999999998
2008-11-21,24.91
2008-11-24,27.85
2008-11-25,27.57
2008-11-26,29.9
2008-11-28,30.4
2008-12-01,25.639999
2008-12-02,27.49
2008-12-03,27.629998999999998
2008-12-04,26.719998999999998
2008-12-05,28.76
2008-12-08,35.790001000000004
2008-12-09,34.98
2008-12-10,37.639998999999996
2008-12-11,37.220001
2008-12-12,39.029999
2008-12-15,37.169998
2008-12-16,40.25
2008-12-17,42.119999
2008-12-18,37.34
2008-12-19,37.130001
2008-12-22,34.099998
2008-12-23,34.459998999999996
2008-12-24,34.040001000000004
2008-12-26,35.200001
2008-12-29,34.849998
2008-12-30,37.549999
2008-12-31,37.200001
2009-01-02,39.509997999999996
2009-01-05,39.48
2009-01-06,40.139998999999996
2009-01-07,37.209998999999996
2009-01-08,38.34
2009-01-09,36.700001
2009-01-12,31.969998999999998
2009-01-13,32.799999
2009-01-14,30.34
2009-01-15,32.290001000000004
2009-01-16,32.580002
2009-01-20,30.1
2009-01-21,31.799999
2009-01-22,30.0
2009-01-23,30.790001
2009-01-26,29.459999
2009-01-27,31.49
2009-01-28,34.799999
2009-01-29,32.889998999999996
2009-01-30,30.030001000000002
2009-02-02,28.18
2009-02-03,29.02
2009-02-04,30.41
2009-02-05,31.43
2009-02-06,34.459998999999996
2009-02-09,35.049999
2009-02-10,31.16
2009-02-11,30.75
2009-02-12,31.540001
2009-02-13,30.610001
2009-02-17,27.33
2009-02-18,25.459999
2009-02-19,24.77
2009-02-20,24.799999
2009-02-23,21.530001000000002
2009-02-24,22.15
2009-02-25,20.92
2009-02-26,20.059998999999998
2009-02-27,19.67
2009-03-02,16.879998999999998
2009-03-03,17.209999
2009-03-04,18.93
2009-03-05,17.639999
2009-03-06,17.690001000000002
2009-03-09,17.42
2009-03-10,20.08
2009-03-11,19.33
2009-03-12,19.1
2009-03-13,18.18
2009-03-16,18.4
2009-03-17,17.809998999999998
2009-03-18,19.17
2009-03-19,20.940001000000002
2009-03-20,19.719998999999998
2009-03-23,22.08
2009-03-24,23.32
2009-03-25,23.469998999999998
2009-03-26,24.74
2009-03-27,24.35
2009-03-30,21.549999
2009-03-31,21.129998999999998
2009-04-01,22.620001000000002
2009-04-02,25.18
2009-04-03,25.870001000000002
2009-04-06,25.16
2009-04-07,23.389999
2009-04-08,23.85
2009-04-09,26.110001
2009-04-13,27.370001000000002
2009-04-14,26.08
2009-04-15,27.610001
2009-04-16,28.74
2009-04-17,29.959999
2009-04-20,26.58
2009-04-21,28.280001000000002
2009-04-22,28.35
2009-04-23,27.030001000000002
2009-04-24,29.030001000000002
2009-04-27,27.709999
2009-04-28,26.15
2009-04-29,25.5
2009-04-30,26.549999
2009-05-01,28.559998999999998
2009-05-04,31.459999
2009-05-05,30.809998999999998
2009-05-06,31.200001
2009-05-07,29.99
2009-05-08,31.299999
2009-05-11,29.299999
2009-05-12,28.870001000000002
2009-05-13,26.709999
2009-05-14,27.389999
2009-05-15,27.129998999999998
2009-05-18,28.530001000000002
2009-05-19,29.940001000000002
2009-05-20,31.24
2009-05-21,30.0
2009-05-22,29.49
2009-05-26,30.73
2009-05-27,31.780001000000002
2009-05-28,32.799999
2009-05-29,34.080002
2009-06-01,36.82
2009-06-02,36.43
2009-06-03,33.98
2009-06-04,35.580002
2009-06-05,36.209998999999996
2009-06-08,35.060001
2009-06-09,37.82
2009-06-10,40.130001
2009-06-11,41.830002
2009-06-12,39.32
2009-06-15,37.099998
2009-06-16,36.700001
2009-06-17,36.16
2009-06-18,36.82
2009-06-19,37.57
2009-06-22,34.119999
2009-06-23,34.540001000000004
2009-06-24,35.130001
2009-06-25,35.959998999999996
2009-06-26,36.91
2009-06-29,37.009997999999996
2009-06-30,35.740002000000004
2009-07-01,34.790001000000004
2009-07-02,34.0
2009-07-06,32.029999
2009-07-07,31.629998999999998
2009-07-08,30.5
2009-07-09,31.389999
2009-07-10,30.77
2009-07-13,31.639999
2009-07-14,32.57
2009-07-15,35.029999
2009-07-16,36.490002000000004
2009-07-17,37.419998
2009-07-20,39.48
2009-07-21,39.009997999999996
2009-07-22,38.130001
2009-07-23,39.630001
2009-07-24,40.720001
2009-07-27,41.27
2009-07-28,40.349998
2009-07-29,37.490002000000004
2009-07-30,38.610001000000004
2009-07-31,39.75
2009-08-03,43.029999
2009-08-04,43.509997999999996
2009-08-05,44.990002000000004
2009-08-06,43.400002
2009-08-07,44.939999
2009-08-10,43.849998
2009-08-11,43.200001
2009-08-12,45.049999
2009-08-13,47.32
2009-08-14,46.139998999999996
2009-08-17,42.32
2009-08-18,43.689999
2009-08-19,43.209998999999996
2009-08-20,43.709998999999996
2009-08-21,44.860001000000004
2009-08-24,45.0
2009-08-25,44.32
2009-08-26,43.240002000000004
2009-08-27,43.439999
2009-08-28,44.599998
2009-08-31,43.779999
2009-09-01,41.950001
2009-09-02,41.709998999999996
2009-09-03,42.16
2009-09-04,42.360001000000004
2009-09-08,43.279999
2009-09-09,44.299999
2009-09-10,45.75
2009-09-11,45.860001000000004
2009-09-14,46.720001
2009-09-15,48.98
2009-09-16,49.810001
2009-09-17,49.150002
2009-09-18,49.029999
2009-09-21,48.02
2009-09-22,50.240002000000004
2009-09-23,49.830002
2009-09-24,47.959998999999996
2009-09-25,46.630001
2009-09-28,46.310001
2009-09-29,45.560001
2009-09-30,44.369999
2009-10-01,42.259997999999996
2009-10-02,40.75
2009-10-05,42.630001
2009-10-06,42.650002
2009-10-07,42.59
2009-10-08,44.119999
2009-10-09,43.849998
2009-10-12,42.41
2009-10-13,43.810001
2009-10-14,45.040001000000004
2009-10-15,45.630001
2009-10-16,43.439999
2009-10-19,42.57
2009-10-20,42.279999
2009-10-21,42.110001000000004
2009-10-22,41.630001
2009-10-23,40.869999
2009-10-26,40.580002
2009-10-27,37.41
2009-10-28,35.529999
2009-10-29,36.740002000000004
2009-10-30,34.490002000000004
2009-11-02,34.48
2009-11-03,35.5
2009-11-04,35.549999
2009-11-05,36.810001
2009-11-06,37.380001
2009-11-09,38.709998999999996
2009-11-10,38.080002
2009-11-11,39.299999
2009-11-12,39.040001000000004
2009-11-13,39.490002000000004
2009-11-16,41.369999
2009-11-17,42.299999
2009-11-18,42.73
2009-11-19,41.279999
2009-11-20,41.32
2009-11-23,42.220001
2009-11-24,42.040001000000004
2009-11-25,43.669998
2009-11-27,43.049999
2009-11-30,44.66
2009-12-01,45.18
2009-12-02,45.419998
2009-12-03,44.950001
2009-12-04,44.389998999999996
2009-12-07,44.75
2009-12-08,44.23
2009-12-09,46.740002000000004
2009-12-10,46.07
2009-12-11,47.139998999999996
2009-12-14,48.610001000000004
2009-12-15,48.27
2009-12-16,49.669998
2009-12-17,48.73
2009-12-18,49.23
2009-12-21,52.349998
2009-12-22,53.099998
2009-12-23,55.009997999999996
2009-12-24,56.860001000000004
2009-12-28,56.490002000000004
2009-12-29,54.709998999999996
2009-12-30,55.509997999999996
2009-12-31,55.119999
2010-01-04,57.91
2010-01-05,57.830002
2010-01-06,60.400002
2010-01-07,60.91
2010-01-08,65.339996
2010-01-11,62.93
2010-01-12,62.93
2010-01-13,63.169998
2010-01-14,63.560001
2010-01-15,62.040001000000004
2010-01-19,65.440002
2010-01-20,63.259997999999996
2010-01-21,57.669998
2010-01-22,55.0
2010-01-25,56.23
2010-01-26,49.610001000000004
2010-01-27,46.599998
2010-01-28,45.580002
2010-01-29,44.43
2010-02-01,47.32
2010-02-02,48.049999
2010-02-03,46.82
2010-02-04,44.07
2010-02-05,44.779999
2010-02-08,44.09
2010-02-09,46.009997999999996
2010-02-10,44.369999
2010-02-11,47.009997999999996
2010-02-12,47.98
2010-02-16,51.139998999999996
2010-02-17,50.849998
2010-02-18,50.959998999999996
2010-02-19,53.290001000000004
2010-02-22,53.5
2010-02-23,51.09
2010-02-24,52.119999
2010-02-25,53.18
2010-02-26,52.939999
2010-03-01,54.580002
2010-03-02,55.299999
2010-03-03,56.380001
2010-03-04,56.639998999999996
2010-03-05,58.900002
2010-03-08,61.029999
2010-03-09,60.23
2010-03-10,59.959998999999996
2010-03-11,60.419998
2010-03-12,61.400002
2010-03-15,60.689999
2010-03-16,62.490002000000004
2010-03-17,60.939999
2010-03-18,59.93
2010-03-19,59.240002000000004
2010-03-22,60.34
2010-03-23,63.32
2010-03-24,63.529999
2010-03-25,62.369999
2010-03-26,63.959998999999996
2010-03-29,64.900002
2010-03-30,63.77
2010-03-31,63.52
2010-04-01,65.699997
2010-04-05,68.959999
2010-04-06,69.709999
2010-04-07,67.25
2010-04-08,66.260002
2010-04-09,64.620003
2010-04-12,63.919998
2010-04-13,64.150002
2010-04-14,64.019997
2010-04-15,61.959998999999996
2010-04-16,59.810001
2010-04-19,57.919998
2010-04-20,58.84
2010-04-21,57.98
2010-04-22,58.740002000000004
2010-04-23,59.240002000000004
2010-04-26,60.07
2010-04-27,56.630001
2010-04-28,58.439999
2010-04-29,57.130001
2010-04-30,54.66
2010-05-03,54.970001
2010-05-04,53.110001000000004
2010-05-05,53.830002
2010-05-06,52.299999
2010-05-07,52.220001
2010-05-10,55.59
2010-05-11,52.959998999999996
2010-05-12,55.029999
2010-05-13,55.98
2010-05-14,52.810001
2010-05-17,51.150002
2010-05-18,48.48
2010-05-19,49.299999
2010-05-20,45.68
2010-05-21,47.099998
2010-05-24,45.639998999999996
