Date,AB
1997-10-20,17.78125
1997-10-21,18.53125
1997-10-22,18.40625
1997-10-23,17.96875
1997-10-24,17.53125
1997-10-27,16.375
1997-10-28,17.21875
1997-10-29,17.40625
1997-10-30,17.0625
1997-10-31,17.25
1997-11-03,17.4375
1997-11-04,17.59375
1997-11-05,17.5
1997-11-06,17.5
1997-11-07,17.46875
1997-11-10,17.40625
1997-11-11,17.71875
1997-11-12,17.4375
1997-11-13,17.46875
1997-11-14,17.46875
1997-11-17,17.71875
1997-11-18,17.46875
1997-11-19,17.5
1997-11-20,17.5625
1997-11-21,17.5
1997-11-24,17.375
1997-11-25,17.53125
1997-11-26,17.4375
1997-11-28,17.375
1997-12-01,17.53125
1997-12-02,17.53125
1997-12-03,17.53125
1997-12-04,17.6875
1997-12-05,17.71875
1997-12-08,18.9375
1997-12-09,18.84375
1997-12-10,18.96875
1997-12-11,18.5
1997-12-12,18.34375
1997-12-15,18.375
1997-12-16,18.46875
1997-12-17,18.46875
1997-12-18,18.375
1997-12-19,18.125
1997-12-22,18.96875
1997-12-23,18.78125
1997-12-24,18.8125
1997-12-26,18.875
1997-12-29,19.25
1997-12-30,19.625
1997-12-31,19.90625
1998-01-02,20.09375
1998-01-05,20.5625
1998-01-06,20.21875
1998-01-07,20.125
1998-01-08,19.625
1998-01-09,19.375
1998-01-12,19.4375
1998-01-13,19.78125
1998-01-14,20.3125
1998-01-15,19.90625
1998-01-16,19.96875
1998-01-20,20.46875
1998-01-21,20.46875
1998-01-22,20.375
1998-01-23,20.4375
1998-01-26,20.53125
1998-01-27,20.78125
1998-01-28,20.9375
1998-01-29,21.0625
1998-01-30,21.0625
1998-02-02,21.5
1998-02-03,21.84375
1998-02-04,22.25
1998-02-05,22.5
1998-02-06,22.46875
1998-02-09,22.4375
1998-02-10,22.46875
1998-02-11,23.0
1998-02-12,22.625
1998-02-13,22.625
1998-02-17,22.9375
1998-02-18,23.71875
1998-02-19,23.8125
1998-02-20,24.21875
1998-02-23,24.84375
1998-02-24,24.78125
1998-02-25,24.90625
1998-02-26,24.84375
1998-02-27,25.0625
1998-03-02,25.125
1998-03-03,25.625
1998-03-04,25.8125
1998-03-05,25.625
1998-03-06,26.1875
1998-03-09,26.15625
1998-03-10,26.0625
1998-03-11,26.90625
1998-03-12,27.3125
1998-03-13,27.875
1998-03-16,27.75
1998-03-17,27.34375
1998-03-18,27.1875
1998-03-19,26.90625
1998-03-20,27.09375
1998-03-23,26.9375
1998-03-24,27.4375
1998-03-25,27.34375
1998-03-26,26.46875
1998-03-27,25.78125
1998-03-30,25.3125
1998-03-31,25.9375
1998-04-01,25.9375
1998-04-02,26.75
1998-04-03,27.3125
1998-04-06,27.0
1998-04-07,26.25
1998-04-08,26.8125
1998-04-09,27.125
1998-04-13,26.75
1998-04-14,26.75
1998-04-15,26.125
1998-04-16,25.9375
1998-04-17,26.3125
1998-04-20,26.9375
1998-04-21,26.8125
1998-04-22,26.25
1998-04-23,26.0
1998-04-24,25.5625
1998-04-27,24.5
1998-04-28,25.0625
1998-04-29,25.8125
1998-04-30,26.5625
1998-05-01,26.5625
1998-05-04,26.6875
1998-05-05,26.5
1998-05-06,26.0625
1998-05-07,26.1875
1998-05-08,26.25
1998-05-11,25.875
1998-05-12,25.4375
1998-05-13,25.0625
1998-05-14,25.25
1998-05-15,25.125
1998-05-18,25.25
1998-05-19,25.3125
1998-05-20,25.75
1998-05-21,25.9375
1998-05-22,26.0625
1998-05-26,25.5625
1998-05-27,25.5
1998-05-28,25.625
1998-05-29,25.4375
1998-06-01,25.25
1998-06-02,25.0625
1998-06-03,24.875
1998-06-04,25.0625
1998-06-05,25.0625
1998-06-08,25.125
1998-06-09,25.0625
1998-06-10,25.0625
1998-06-11,24.9375
1998-06-12,24.75
1998-06-15,24.5
1998-06-16,24.5
1998-06-17,24.9375
1998-06-18,24.875
1998-06-19,24.875
1998-06-22,24.8125
1998-06-23,25.125
1998-06-24,25.0625
1998-06-25,24.9375
1998-06-26,25.0625
1998-06-29,25.125
1998-06-30,25.3125
1998-07-01,26.0625
1998-07-02,26.6875
1998-07-06,27.5
1998-07-07,27.625
1998-07-08,27.0
1998-07-09,27.0625
1998-07-10,27.125
1998-07-13,26.875
1998-07-14,26.8125
1998-07-15,27.125
1998-07-16,27.125
1998-07-17,26.6875
1998-07-20,25.8125
1998-07-21,25.9375
1998-07-22,26.1875
1998-07-23,25.9375
1998-07-24,25.6875
1998-07-27,24.9375
1998-07-28,25.0625
1998-07-29,24.8125
1998-07-30,25.3125
1998-07-31,25.625
1998-08-03,25.75
1998-08-04,25.0
1998-08-05,22.5
1998-08-06,24.3125
1998-08-07,24.25
1998-08-10,24.375
1998-08-11,24.0
1998-08-12,23.875
1998-08-13,23.625
1998-08-14,23.75
1998-08-17,23.75
1998-08-18,25.0
1998-08-19,25.0
1998-08-20,24.375
1998-08-21,23.875
1998-08-24,23.625
1998-08-25,24.125
1998-08-26,24.125
1998-08-27,22.9375
1998-08-28,22.5625
1998-08-31,20.6875
1998-09-01,20.0
1998-09-02,21.5
1998-09-03,20.5
1998-09-04,20.0625
1998-09-08,21.6875
1998-09-09,21.5625
1998-09-10,20.5625
1998-09-11,21.0625
1998-09-14,22.3125
1998-09-15,22.25
1998-09-16,22.8125
1998-09-17,22.375
1998-09-18,22.375
1998-09-21,22.25
1998-09-22,22.4375
1998-09-23,23.375
1998-09-24,22.5625
1998-09-25,22.75
1998-09-28,23.0625
1998-09-29,23.6875
1998-09-30,23.0625
1998-10-01,21.8125
1998-10-02,22.0625
1998-10-05,21.375
1998-10-06,20.6875
1998-10-07,20.5
1998-10-08,20.25
1998-10-09,21.0625
1998-10-12,22.0625
1998-10-13,21.5
1998-10-14,21.6875
1998-10-15,23.0
1998-10-16,23.0
1998-10-19,23.75
1998-10-20,24.1875
1998-10-21,24.0625
1998-10-22,24.0
1998-10-23,23.625
1998-10-26,24.0625
1998-10-27,24.0625
1998-10-28,23.6875
1998-10-29,24.3125
1998-10-30,24.8125
1998-11-02,24.9375
1998-11-03,25.3125
1998-11-04,25.5
1998-11-05,26.375
1998-11-06,26.6875
1998-11-09,26.0625
1998-11-10,26.0625
1998-11-11,26.8125
1998-11-12,25.0
1998-11-13,25.875
1998-11-16,26.0
1998-11-17,26.375
1998-11-18,25.625
1998-11-19,25.25
1998-11-20,25.375
1998-11-23,26.625
1998-11-24,27.0625
1998-11-25,26.8125
1998-11-27,27.0
1998-11-30,26.9375
1998-12-01,26.3125
1998-12-02,26.5625
1998-12-03,26.3125
1998-12-04,26.375
1998-12-07,26.25
1998-12-08,26.25
1998-12-09,26.4375
1998-12-10,26.3125
1998-12-11,26.25
1998-12-14,25.75
1998-12-15,26.5
1998-12-16,26.1875
1998-12-17,26.3125
1998-12-18,26.6875
1998-12-21,26.8125
1998-12-22,26.125
1998-12-23,25.9375
1998-12-24,25.9375
1998-12-28,25.375
1998-12-29,25.1875
1998-12-30,25.8125
1998-12-31,25.75
1999-01-04,25.75
1999-01-05,25.6875
1999-01-06,25.9375
1999-01-07,25.5
1999-01-08,25.5
1999-01-11,25.1875
1999-01-12,25.875
1999-01-13,25.5625
1999-01-14,25.3125
1999-01-15,25.875
1999-01-19,25.625
1999-01-20,26.3125
1999-01-21,26.0
1999-01-22,25.875
1999-01-25,25.9375
1999-01-26,25.875
1999-01-27,26.0625
1999-01-28,26.25
1999-01-29,26.5
1999-02-01,26.5625
1999-02-02,26.5625
1999-02-03,26.25
1999-02-04,26.25
1999-02-05,25.625
1999-02-08,25.625
1999-02-09,25.0
1999-02-10,25.375
1999-02-11,25.125
1999-02-12,25.0625
1999-02-16,24.9375
1999-02-17,24.8125
1999-02-18,25.0
1999-02-19,25.1875
1999-02-22,25.8125
1999-02-23,25.9375
1999-02-24,25.8125
1999-02-25,25.4375
1999-02-26,24.8125
1999-03-01,25.5
1999-03-02,25.125
1999-03-03,25.75
1999-03-04,25.25
1999-03-05,25.9375
1999-03-08,26.0
1999-03-09,25.8125
1999-03-10,25.4375
1999-03-11,25.5
1999-03-12,25.625
1999-03-15,26.0
1999-03-16,25.9375
1999-03-17,25.5625
1999-03-18,26.125
1999-03-19,25.9375
1999-03-22,25.6875
1999-03-23,24.9375
1999-03-24,24.75
1999-03-25,25.25
1999-03-26,24.8125
1999-03-29,25.5
1999-03-30,25.4375
1999-03-31,25.3125
1999-04-01,25.0
1999-04-05,25.0
1999-04-06,24.25
1999-04-07,24.5625
1999-04-08,25.125
1999-04-09,25.0625
1999-04-12,25.125
1999-04-13,25.1875
1999-04-14,25.4375
1999-04-15,25.4375
1999-04-16,25.5
1999-04-19,25.375
1999-04-20,25.1875
1999-04-21,25.375
1999-04-22,25.875
1999-04-23,25.4375
1999-04-26,25.5625
1999-04-27,25.9375
1999-04-28,26.3125
1999-04-29,27.1875
1999-04-30,27.75
1999-05-03,27.875
1999-05-04,29.1875
1999-05-05,29.6875
1999-05-06,30.3125
1999-05-07,30.625
1999-05-10,29.9375
1999-05-11,29.125
1999-05-12,30.4375
1999-05-13,30.25
1999-05-14,29.8125
1999-05-17,29.125
1999-05-18,29.625
1999-05-19,29.5625
1999-05-20,29.9375
1999-05-21,30.25
1999-05-24,30.75
1999-05-25,30.75
1999-05-26,30.6875
1999-05-27,30.625
1999-05-28,30.3125
1999-06-01,30.625
1999-06-02,30.3125
1999-06-03,30.375
1999-06-04,30.25
1999-06-07,30.125
1999-06-08,30.375
1999-06-09,30.0
1999-06-10,30.0
1999-06-11,29.8125
1999-06-14,29.6875
1999-06-15,29.3125
1999-06-16,30.0
1999-06-17,30.3125
1999-06-18,30.5
1999-06-21,31.0
1999-06-22,30.5625
1999-06-23,30.9375
1999-06-24,30.4375
1999-06-25,30.375
1999-06-28,31.0625
1999-06-29,31.5625
1999-06-30,32.3125
1999-07-01,32.4375
1999-07-02,33.0
1999-07-06,32.25
1999-07-07,32.25
1999-07-08,32.0625
1999-07-09,32.25
1999-07-12,31.625
1999-07-13,31.4375
1999-07-14,31.375
1999-07-15,31.4375
1999-07-16,31.375
1999-07-19,31.25
1999-07-20,31.125
1999-07-21,30.6875
1999-07-22,30.375
1999-07-23,30.625
1999-07-26,30.25
1999-07-27,30.625
1999-07-28,30.5
1999-07-29,30.9375
1999-07-30,30.625
1999-08-02,30.75
1999-08-03,30.125
1999-08-04,30.1875
1999-08-05,28.9375
1999-08-06,28.625
1999-08-09,28.8125
1999-08-10,28.25
1999-08-11,28.4375
1999-08-12,28.375
1999-08-13,28.4375
1999-08-16,28.3125
1999-08-17,27.25
1999-08-18,27.6875
1999-08-19,26.8125
1999-08-20,26.625
1999-08-23,27.125
1999-08-24,26.3125
1999-08-25,26.5
1999-08-26,26.8125
1999-08-27,26.625
1999-08-30,25.5
1999-08-31,26.125
1999-09-01,26.5
1999-09-02,26.1875
1999-09-03,26.4375
1999-09-07,26.4375
1999-09-08,26.5625
1999-09-09,26.8125
1999-09-10,27.3125
1999-09-13,27.3125
1999-09-14,26.5625
1999-09-15,27.25
1999-09-16,26.5
1999-09-17,26.75
1999-09-20,27.125
1999-09-21,27.125
1999-09-22,27.0625
1999-09-23,27.1875
1999-09-24,27.25
1999-09-27,27.3125
1999-09-28,27.5
1999-09-29,27.125
1999-09-30,27.4375
1999-10-01,27.125
1999-10-04,27.0625
1999-10-05,27.625
1999-10-06,28.3125
1999-10-07,28.4375
1999-10-08,28.25
1999-10-11,27.5625
1999-10-12,27.0625
1999-10-13,25.9375
1999-10-14,25.25
1999-10-15,24.8125
1999-10-18,25.125
1999-10-19,25.125
1999-10-20,25.3125
1999-10-21,24.9375
1999-10-22,26.25
1999-10-25,26.0625
1999-10-26,25.9375
1999-10-27,25.75
1999-10-28,26.125
1999-10-29,27.4375
1999-11-01,28.75
1999-11-02,31.4375
1999-11-03,31.0
1999-11-04,32.3125
1999-11-05,32.625
1999-11-08,31.75
1999-11-09,31.6875
1999-11-10,31.1875
1999-11-11,30.4375
1999-11-12,32.1875
1999-11-15,31.625
1999-11-16,32.9375
1999-11-17,32.375
1999-11-18,32.25
1999-11-19,32.125
1999-11-22,31.3125
1999-11-23,31.0625
1999-11-24,30.8125
1999-11-26,30.9375
1999-11-29,30.0
1999-11-30,30.125
1999-12-01,30.3125
1999-12-02,30.1875
1999-12-03,30.875
1999-12-06,30.25
1999-12-07,31.0
1999-12-08,31.625
1999-12-09,30.875
1999-12-10,31.0
1999-12-13,31.0
1999-12-14,30.625
1999-12-15,29.5625
1999-12-16,30.0
1999-12-17,30.1875
1999-12-20,30.1875
1999-12-21,30.3125
1999-12-22,30.0625
1999-12-23,30.125
1999-12-27,30.25
1999-12-28,30.0625
1999-12-29,30.3125
1999-12-30,30.1875
1999-12-31,29.9375
2000-01-03,29.75
2000-01-04,29.625
2000-01-05,29.75
2000-01-06,30.25
2000-01-07,31.25
2000-01-10,30.6875
2000-01-11,31.1875
2000-01-12,32.1875
2000-01-13,34.625
2000-01-14,35.9375
2000-01-18,35.5
2000-01-19,36.25
2000-01-20,36.125
2000-01-21,37.0
2000-01-24,38.625
2000-01-25,39.375
2000-01-26,39.5
2000-01-27,38.125
2000-01-28,37.375
2000-01-31,37.625
2000-02-01,38.3125
2000-02-02,39.0
2000-02-03,39.25
2000-02-04,39.375
2000-02-07,39.375
2000-02-08,39.25
2000-02-09,38.6875
2000-02-10,38.125
2000-02-11,38.1875
2000-02-14,38.1875
2000-02-15,38.9375
2000-02-16,38.75
2000-02-17,38.5625
2000-02-18,37.9375
2000-02-22,37.125
2000-02-23,37.9375
2000-02-24,38.25
2000-02-25,37.3125
2000-02-28,36.6875
2000-02-29,37.4375
2000-03-01,37.125
2000-03-02,37.0625
2000-03-03,37.5625
2000-03-06,37.875
2000-03-07,36.5
2000-03-08,35.4375
2000-03-09,35.9375
2000-03-10,36.9375
2000-03-13,36.25
2000-03-14,36.0625
2000-03-15,36.625
2000-03-16,38.9375
2000-03-17,39.5625
2000-03-20,39.125
2000-03-21,38.75
2000-03-22,39.0
2000-03-23,42.875
2000-03-24,42.4375
2000-03-27,41.5
2000-03-28,40.875
2000-03-29,40.3125
2000-03-30,40.875
2000-03-31,41.4375
2000-04-03,41.25
2000-04-04,40.25
2000-04-05,41.5
2000-04-06,41.5
2000-04-07,42.125
2000-04-10,42.125
2000-04-11,42.375
2000-04-12,42.3125
2000-04-13,41.4375
2000-04-14,40.0
2000-04-17,39.9375
2000-04-18,40.625
2000-04-19,40.25
2000-04-20,41.3125
2000-04-24,41.6875
2000-04-25,44.5
2000-04-26,45.375
2000-04-27,45.1875
2000-04-28,44.8125
2000-05-01,44.125
2000-05-02,44.5
2000-05-03,42.8125
2000-05-04,41.875
2000-05-05,42.25
2000-05-08,42.8125
2000-05-09,43.4375
2000-05-10,42.9375
2000-05-11,43.6875
2000-05-12,44.1875
2000-05-15,45.0625
2000-05-16,45.25
2000-05-17,45.25
2000-05-18,45.9375
2000-05-19,44.5625
2000-05-22,44.625
2000-05-23,44.3125
2000-05-24,45.0625
2000-05-25,44.875
2000-05-26,44.9375
2000-05-30,45.0
2000-05-31,45.0625
2000-06-01,45.6875
2000-06-02,46.8125
2000-06-05,49.25
2000-06-06,48.4375
2000-06-07,48.6875
2000-06-08,48.3125
2000-06-09,48.25
2000-06-12,48.0625
2000-06-13,48.375
2000-06-14,48.625
2000-06-15,48.375
2000-06-16,48.1875
2000-06-19,50.125
2000-06-20,48.5
2000-06-21,48.0625
2000-06-22,47.25
2000-06-23,47.0625
2000-06-26,46.5
2000-06-27,46.75
2000-06-28,47.0625
2000-06-29,47.375
2000-06-30,47.4375
2000-07-03,47.5625
2000-07-05,47.25
2000-07-06,46.6875
2000-07-07,46.75
2000-07-10,46.8125
2000-07-11,47.0
2000-07-12,47.5
2000-07-13,47.5
2000-07-14,47.125
2000-07-17,47.0625
2000-07-18,46.75
2000-07-19,46.375
2000-07-20,47.0
2000-07-21,47.0625
2000-07-24,47.375
2000-07-25,47.6875
2000-07-26,47.375
2000-07-27,47.125
2000-07-28,47.25
2000-07-31,47.6875
2000-08-01,48.4375
2000-08-02,49.3125
2000-08-03,48.6875
2000-08-04,49.1875
2000-08-07,51.4375
2000-08-08,52.875
2000-08-09,52.875
2000-08-10,51.75
2000-08-11,52.0
2000-08-14,51.375
2000-08-15,51.5625
2000-08-16,50.625
2000-08-17,51.25
2000-08-18,51.625
2000-08-21,51.0625
2000-08-22,51.25
2000-08-23,51.3125
2000-08-24,51.1875
2000-08-25,51.125
2000-08-28,51.125
2000-08-29,53.25
2000-08-30,52.5625
2000-08-31,51.75
2000-09-01,51.4375
2000-09-05,51.125
2000-09-06,50.8125
2000-09-07,50.75
2000-09-08,51.125
2000-09-11,51.3125
2000-09-12,51.0625
2000-09-13,51.75
2000-09-14,53.75
2000-09-15,53.3125
2000-09-18,51.5
2000-09-19,52.6875
2000-09-20,52.375
2000-09-21,50.9375
2000-09-22,50.5
2000-09-25,50.5
2000-09-26,49.8125
2000-09-27,50.25
2000-09-28,50.3125
2000-09-29,50.125
2000-10-02,50.6875
2000-10-03,50.5625
2000-10-04,50.0
2000-10-05,49.8125
2000-10-06,48.125
2000-10-09,47.25
2000-10-10,47.8125
2000-10-11,46.6875
2000-10-12,44.125
2000-10-13,46.6875
2000-10-16,46.4375
2000-10-17,45.125
2000-10-18,44.875
2000-10-19,45.9375
2000-10-20,46.5
2000-10-23,46.0
2000-10-24,46.5
2000-10-25,45.8125
2000-10-26,43.8125
2000-10-27,45.75
2000-10-30,47.0
2000-10-31,48.0
2000-11-01,47.875
2000-11-02,48.0
2000-11-03,48.625
2000-11-06,48.6875
2000-11-07,49.4375
2000-11-08,50.125
2000-11-09,48.8125
2000-11-10,48.0625
2000-11-13,46.0625
2000-11-14,46.375
2000-11-15,47.375
2000-11-16,47.75
2000-11-17,47.8125
2000-11-20,47.875
2000-11-21,46.5
2000-11-22,46.4375
2000-11-24,47.0
2000-11-27,48.1875
2000-11-28,47.3125
2000-11-29,46.75
2000-11-30,45.5
2000-12-01,45.0
2000-12-04,45.625
2000-12-05,47.75
2000-12-06,49.125
2000-12-07,49.125
2000-12-08,51.9375
2000-12-11,53.75
2000-12-12,52.125
2000-12-13,51.6875
2000-12-14,49.75
2000-12-15,48.0625
2000-12-18,48.0625
2000-12-19,48.0625
2000-12-20,47.375
2000-12-21,46.8125
2000-12-22,46.9375
2000-12-26,46.9375
2000-12-27,48.75
2000-12-28,49.8125
2000-12-29,50.625
2001-01-02,47.8125
2001-01-03,51.5
2001-01-04,50.6875
2001-01-05,50.8125
2001-01-08,49.875
2001-01-09,50.3125
2001-01-10,50.5625
2001-01-11,50.8125
2001-01-12,50.3125
2001-01-16,52.0625
2001-01-17,53.375
2001-01-18,55.8125
2001-01-19,55.3125
2001-01-22,54.4375
2001-01-23,54.1875
2001-01-24,55.4375
2001-01-25,54.5
2001-01-26,55.875
2001-01-29,58.220001
2001-01-30,58.200001
2001-01-31,58.099998
2001-02-01,58.5
2001-02-02,51.200001
2001-02-05,50.57
2001-02-06,51.07
2001-02-07,52.220001
2001-02-08,51.52
2001-02-09,51.139998999999996
2001-02-12,51.0
2001-02-13,51.98
2001-02-14,51.040001000000004
2001-02-15,51.799999
2001-02-16,50.830002
2001-02-20,47.419998
2001-02-21,46.400002
2001-02-22,45.799999
2001-02-23,46.099998
2001-02-26,47.23
2001-02-27,47.049999
2001-02-28,46.759997999999996
2001-03-01,46.779999
2001-03-02,47.299999
2001-03-05,47.290001000000004
2001-03-06,47.669998
2001-03-07,47.669998
2001-03-08,47.279999
2001-03-09,45.900002
2001-03-12,43.200001
2001-03-13,43.869999
2001-03-14,41.599998
2001-03-15,43.189999
2001-03-16,42.099998
2001-03-19,42.84
2001-03-20,42.450001
2001-03-21,41.290001000000004
2001-03-22,39.34
2001-03-23,41.32
2001-03-26,41.470001
2001-03-27,42.349998
2001-03-28,40.950001
2001-03-29,40.400002
2001-03-30,41.200001
2001-04-02,40.650002
2001-04-03,38.68
2001-04-04,38.400002
2001-04-05,41.200001
2001-04-06,41.990002000000004
2001-04-09,41.939999
2001-04-10,44.0
2001-04-11,45.849998
2001-04-12,46.099998
2001-04-16,45.990002000000004
2001-04-17,46.48
2001-04-18,47.900002
2001-04-19,48.5
2001-04-20,48.84
2001-04-23,47.049999
2001-04-24,46.599998
2001-04-25,47.029999
2001-04-26,49.009997999999996
2001-04-27,49.080002
2001-04-30,46.099998
2001-05-01,47.549999
2001-05-02,49.0
2001-05-03,48.299999
2001-05-04,48.849998
2001-05-07,49.119999
2001-05-08,48.599998
2001-05-09,49.02
2001-05-10,48.900002
2001-05-11,48.77
2001-05-14,49.150002
2001-05-15,49.18
2001-05-16,50.5
2001-05-17,50.560001
2001-05-18,50.869999
2001-05-21,52.139998999999996
2001-05-22,52.200001
2001-05-23,51.650002
2001-05-24,51.799999
2001-05-25,52.02
2001-05-29,51.099998
2001-05-30,50.0
2001-05-31,50.900002
2001-06-01,51.25
2001-06-04,51.450001
2001-06-05,52.790001000000004
2001-06-06,52.709998999999996
2001-06-07,52.599998
2001-06-08,52.080002
2001-06-11,51.400002
2001-06-12,50.650002
2001-06-13,51.150002
2001-06-14,49.990002000000004
2001-06-15,50.380001
2001-06-18,49.950001
2001-06-19,50.200001
2001-06-20,50.0
2001-06-21,51.389998999999996
2001-06-22,51.599998
2001-06-25,51.900002
2001-06-26,51.599998
2001-06-27,52.299999
2001-06-28,53.0
2001-06-29,53.060001
2001-07-02,52.799999
2001-07-03,52.900002
2001-07-05,53.150002
2001-07-06,51.799999
2001-07-09,51.25
2001-07-10,50.880001
2001-07-11,49.799999
2001-07-12,50.580002
2001-07-13,51.950001
2001-07-16,51.389998999999996
2001-07-17,50.959998999999996
2001-07-18,50.509997999999996
2001-07-19,51.279999
2001-07-20,50.689999
2001-07-23,50.389998999999996
2001-07-24,49.98
2001-07-25,47.970001
2001-07-26,50.150002
2001-07-27,51.66
2001-07-30,51.889998999999996
2001-07-31,52.0
2001-08-01,52.880001
2001-08-02,51.400002
2001-08-03,52.709998999999996
2001-08-06,52.709998999999996
2001-08-07,53.75
2001-08-08,53.279999
2001-08-09,53.57
2001-08-10,53.27
2001-08-13,53.0
2001-08-14,52.700001
2001-08-15,53.150002
2001-08-16,52.68
2001-08-17,51.900002
2001-08-20,52.099998
2001-08-21,52.200001
2001-08-22,52.450001
2001-08-23,52.25
2001-08-24,52.759997999999996
2001-08-27,52.959998999999996
2001-08-28,51.970001
2001-08-29,52.400002
2001-08-30,51.990002000000004
2001-08-31,52.360001000000004
2001-09-04,52.240002000000004
2001-09-05,52.0
2001-09-06,50.650002
2001-09-07,49.650002
2001-09-10,48.389998999999996
2001-09-17,45.799999
2001-09-18,45.200001
2001-09-19,44.5
2001-09-20,41.849998
2001-09-21,40.75
2001-09-24,44.200001
2001-09-25,45.0
2001-09-26,45.0
2001-09-27,43.299999
2001-09-28,45.700001
2001-10-01,44.849998
2001-10-02,45.150002
2001-10-03,48.549999
2001-10-04,47.759997999999996
2001-10-05,46.900002
2001-10-08,46.0
2001-10-09,46.0
2001-10-10,48.0
2001-10-11,49.299999
2001-10-12,47.959998999999996
2001-10-15,48.400002
2001-10-16,48.119999
2001-10-17,47.790001000000004
2001-10-18,47.799999
2001-10-19,47.849998
2001-10-22,48.5
2001-10-23,48.509997999999996
2001-10-24,48.400002
2001-10-25,48.549999
2001-10-26,48.599998
2001-10-29,48.299999
2001-10-30,48.0
2001-10-31,47.650002
2001-11-01,48.040001000000004
2001-11-02,49.110001000000004
2001-11-05,50.200001
2001-11-06,49.700001
2001-11-07,49.849998
2001-11-08,50.709998999999996
2001-11-09,50.450001
2001-11-12,50.549999
2001-11-13,52.259997999999996
2001-11-14,52.310001
2001-11-15,51.450001
2001-11-16,50.990002000000004
2001-11-19,52.84
2001-11-20,52.709998999999996
2001-11-21,53.25
2001-11-23,54.049999
2001-11-26,54.240002000000004
2001-11-27,54.200001
2001-11-28,52.099998
2001-11-29,51.450001
2001-11-30,50.830002
2001-12-03,49.900002
2001-12-04,50.099998
2001-12-05,51.0
2001-12-06,51.450001
2001-12-07,50.25
2001-12-10,50.900002
2001-12-11,51.07
2001-12-12,50.779999
2001-12-13,51.0
2001-12-14,50.900002
2001-12-17,50.110001000000004
2001-12-18,49.299999
2001-12-19,48.889998999999996
2001-12-20,49.049999
2001-12-21,47.849998
2001-12-24,47.200001
2001-12-26,46.779999
2001-12-27,47.299999
2001-12-28,47.610001000000004
2001-12-31,48.32
2002-01-02,48.349998
2002-01-03,48.889998999999996
2002-01-04,50.049999
2002-01-07,50.299999
2002-01-08,50.130001
2002-01-09,50.110001000000004
2002-01-10,50.18
2002-01-11,50.200001
2002-01-14,50.099998
2002-01-15,49.080002
2002-01-16,48.099998
2002-01-17,48.349998
2002-01-18,46.790001000000004
2002-01-22,43.450001
2002-01-23,42.650002
2002-01-24,43.669998
2002-01-25,45.0
2002-01-28,44.0
2002-01-29,42.25
2002-01-30,41.599998
2002-01-31,42.400002
2002-02-01,43.639998999999996
2002-02-04,42.299999
2002-02-05,42.349998
2002-02-06,42.810001
2002-02-07,43.029999
2002-02-08,44.279999
2002-02-11,44.849998
2002-02-12,44.799999
2002-02-13,45.41
2002-02-14,45.529999
2002-02-15,44.150002
2002-02-19,42.720001
2002-02-20,43.200001
2002-02-21,44.0
2002-02-22,43.119999
2002-02-25,44.099998
2002-02-26,43.900002
2002-02-27,43.5
2002-02-28,45.139998999999996
2002-03-01,45.900002
2002-03-04,46.950001
2002-03-05,47.959998999999996
2002-03-06,48.119999
2002-03-07,47.799999
2002-03-08,48.099998
2002-03-11,47.939999
2002-03-12,47.400002
2002-03-13,46.040001000000004
2002-03-14,46.400002
2002-03-15,46.450001
2002-03-18,47.25
2002-03-19,46.900002
2002-03-20,46.619999
2002-03-21,46.700001
2002-03-22,46.099998
2002-03-25,45.150002
2002-03-26,45.75
2002-03-27,46.349998
2002-03-28,46.400002
2002-04-01,45.200001
2002-04-02,46.290001000000004
2002-04-03,46.169998
2002-04-04,46.720001
2002-04-05,46.310001
2002-04-08,46.66
2002-04-09,45.869999
2002-04-10,46.900002
2002-04-11,45.709998999999996
2002-04-12,46.200001
2002-04-15,46.060001
2002-04-16,46.939999
2002-04-17,47.32
2002-04-18,46.950001
2002-04-19,47.349998
2002-04-22,47.32
2002-04-23,47.110001000000004
2002-04-24,46.09
2002-04-25,44.889998999999996
2002-04-26,44.66
2002-04-29,44.52
2002-04-30,46.009997999999996
2002-05-01,46.439999
2002-05-02,45.389998999999996
2002-05-03,44.299999
2002-05-06,42.150002
2002-05-07,42.900002
2002-05-08,45.16
2002-05-09,43.799999
2002-05-10,41.799999
2002-05-13,43.0
2002-05-14,43.860001000000004
2002-05-15,44.029999
2002-05-16,40.880001
2002-05-17,42.389998999999996
2002-05-20,41.310001
2002-05-21,40.900002
2002-05-22,40.099998
2002-05-23,40.790001000000004
2002-05-24,40.23
2002-05-28,39.799999
2002-05-29,39.650002
2002-05-30,38.860001000000004
2002-05-31,39.02
2002-06-03,37.360001000000004
2002-06-04,36.09
2002-06-05,37.900002
2002-06-06,38.150002
2002-06-07,38.549999
2002-06-10,38.25
2002-06-11,37.279999
2002-06-12,36.900002
2002-06-13,36.220001
2002-06-14,36.5
2002-06-17,37.439999
2002-06-18,37.849998
2002-06-19,36.200001
2002-06-20,35.25
2002-06-21,34.869999
2002-06-24,33.889998999999996
2002-06-25,34.150002
2002-06-26,32.25
2002-06-27,33.299999
2002-06-28,34.25
2002-07-01,33.700001
2002-07-02,32.91
2002-07-03,32.709998999999996
2002-07-05,34.16
2002-07-08,33.48
2002-07-09,32.220001
2002-07-10,31.379998999999998
2002-07-11,31.879998999999998
2002-07-12,31.969998999999998
2002-07-15,31.790001
2002-07-16,31.25
