Date,HE
1989-03-01,14.75
1989-03-02,14.9375
1989-03-03,14.8125
1989-03-06,14.9375
1989-03-07,14.9375
1989-03-08,15.0625
1989-03-09,15.0
1989-03-10,15.125
1989-03-13,15.25
1989-03-14,15.25
1989-03-15,15.25
1989-03-16,15.375
1989-03-17,15.375
1989-03-20,15.1875
1989-03-21,15.1875
1989-03-22,15.125
1989-03-23,15.0625
1989-03-27,15.0625
1989-03-28,15.0625
1989-03-29,15.125
1989-03-30,15.125
1989-03-31,15.0
1989-04-03,15.125
1989-04-04,15.0
1989-04-05,15.125
1989-04-06,15.125
1989-04-07,15.125
1989-04-10,15.1875
1989-04-11,15.1875
1989-04-12,15.1875
1989-04-13,15.125
1989-04-14,15.125
1989-04-17,15.0625
1989-04-18,15.25
1989-04-19,15.1875
1989-04-20,15.0625
1989-04-21,15.25
1989-04-24,15.1875
1989-04-25,15.25
1989-04-26,15.3125
1989-04-27,15.3125
1989-04-28,15.3125
1989-05-01,15.3125
1989-05-02,15.4375
1989-05-03,15.5625
1989-05-04,15.5625
1989-05-05,15.5
1989-05-08,15.375
1989-05-09,15.25
1989-05-10,15.3125
1989-05-11,15.5
1989-05-12,15.6875
1989-05-15,15.625
1989-05-16,15.6875
1989-05-17,15.8125
1989-05-18,15.8125
1989-05-19,15.8125
1989-05-22,15.875
1989-05-23,15.8125
1989-05-24,15.8125
1989-05-25,15.9375
1989-05-26,16.0625
1989-05-30,16.25
1989-05-31,16.25
1989-06-01,16.125
1989-06-02,16.375
1989-06-05,16.5
1989-06-06,16.75
1989-06-07,16.8125
1989-06-08,16.8125
1989-06-09,16.75
1989-06-12,16.75
1989-06-13,16.5625
1989-06-14,16.5625
1989-06-15,16.625
1989-06-16,16.5
1989-06-19,16.5
1989-06-20,16.375
1989-06-21,16.3125
1989-06-22,16.5625
1989-06-23,16.625
1989-06-26,16.6875
1989-06-27,16.6875
1989-06-28,16.6875
1989-06-29,16.5625
1989-06-30,16.5
1989-07-03,16.5
1989-07-05,16.5
1989-07-06,16.5
1989-07-07,16.5
1989-07-10,16.6875
1989-07-11,16.75
1989-07-12,16.6875
1989-07-13,16.6875
1989-07-14,16.6875
1989-07-17,16.6875
1989-07-18,16.8125
1989-07-19,17.0
1989-07-20,16.875
1989-07-21,17.0
1989-07-24,17.0
1989-07-25,17.125
1989-07-26,17.375
1989-07-27,17.5625
1989-07-28,17.625
1989-07-31,17.6875
1989-08-01,17.75
1989-08-02,17.625
1989-08-03,17.5
1989-08-04,17.4375
1989-08-07,17.3125
1989-08-08,17.3125
1989-08-09,17.375
1989-08-10,17.375
1989-08-11,17.3125
1989-08-14,17.4375
1989-08-15,17.25
1989-08-16,17.25
1989-08-17,17.25
1989-08-18,17.3125
1989-08-21,17.25
1989-08-22,17.25
1989-08-23,17.1875
1989-08-24,17.25
1989-08-25,16.9375
1989-08-28,16.9375
1989-08-29,16.875
1989-08-30,16.75
1989-08-31,16.6875
1989-09-01,16.75
1989-09-05,16.6875
1989-09-06,16.75
1989-09-07,16.625
1989-09-08,16.6875
1989-09-11,16.625
1989-09-12,16.625
1989-09-13,16.5
1989-09-14,16.5625
1989-09-15,16.5
1989-09-18,16.4375
1989-09-19,16.5625
1989-09-20,16.625
1989-09-21,16.5
1989-09-22,16.625
1989-09-25,16.625
1989-09-26,16.8125
1989-09-27,16.75
1989-09-28,16.9375
1989-09-29,16.9375
1989-10-02,16.9375
1989-10-03,16.875
1989-10-04,17.0625
1989-10-05,17.1875
1989-10-06,17.1875
1989-10-09,17.25
1989-10-10,17.5
1989-10-11,17.4375
1989-10-12,17.4375
1989-10-13,17.25
1989-10-16,17.3125
1989-10-17,17.25
1989-10-18,17.4375
1989-10-19,17.5625
1989-10-20,17.5625
1989-10-23,17.5625
1989-10-24,17.4375
1989-10-25,17.4375
1989-10-26,17.5
1989-10-27,17.5
1989-10-30,17.5
1989-10-31,17.6875
1989-11-01,18.0
1989-11-02,18.125
1989-11-03,18.1875
1989-11-06,18.5
1989-11-07,18.4375
1989-11-08,18.4375
1989-11-09,18.4375
1989-11-10,18.5
1989-11-13,18.5
1989-11-14,18.625
1989-11-15,18.625
1989-11-16,18.6875
1989-11-17,18.6875
1989-11-20,18.75
1989-11-21,18.8125
1989-11-22,18.875
1989-11-24,19.0625
1989-11-27,19.1875
1989-11-28,19.125
1989-11-29,19.1875
1989-11-30,19.125
1989-12-01,19.25
1989-12-04,19.25
1989-12-05,19.3125
1989-12-06,19.25
1989-12-07,19.125
1989-12-08,19.0
1989-12-11,19.1875
1989-12-12,19.375
1989-12-13,19.875
1989-12-14,19.375
1989-12-15,19.0625
1989-12-18,18.875
1989-12-19,18.9375
1989-12-20,18.875
1989-12-21,19.0
1989-12-22,19.4375
1989-12-26,19.375
1989-12-27,19.625
1989-12-28,19.75
1989-12-29,20.125
1990-01-02,19.9375
1990-01-03,19.8125
1990-01-04,19.5
1990-01-05,19.4375
1990-01-08,19.125
1990-01-09,19.5
1990-01-10,19.4375
1990-01-11,19.3125
1990-01-12,19.1875
1990-01-15,19.0
1990-01-16,18.9375
1990-01-17,19.0
1990-01-18,18.75
1990-01-19,19.3125
1990-01-22,19.25
1990-01-23,19.3125
1990-01-24,19.25
1990-01-25,19.0625
1990-01-26,18.5625
1990-01-29,18.5625
1990-01-30,18.5
1990-01-31,18.375
1990-02-01,18.1875
1990-02-02,18.3125
1990-02-05,18.25
1990-02-06,18.0625
1990-02-07,18.0
1990-02-08,17.9375
1990-02-09,17.9375
1990-02-12,18.0
1990-02-13,18.375
1990-02-14,18.5
1990-02-15,18.375
1990-02-16,18.4375
1990-02-20,18.375
1990-02-21,18.1875
1990-02-22,18.125
1990-02-23,18.0625
1990-02-26,17.875
1990-02-27,18.0
1990-02-28,17.8125
1990-03-01,18.0625
1990-03-02,18.1875
1990-03-05,18.1875
1990-03-06,18.1875
1990-03-07,18.1875
1990-03-08,18.1875
1990-03-09,18.1875
1990-03-12,18.1875
1990-03-13,18.0625
1990-03-14,17.9375
1990-03-15,18.0
1990-03-16,18.0
1990-03-19,17.9375
1990-03-20,17.875
1990-03-21,18.0
1990-03-22,18.0
1990-03-23,18.0
1990-03-26,17.875
1990-03-27,17.875
1990-03-28,17.8125
1990-03-29,17.8125
1990-03-30,17.8125
1990-04-02,17.8125
1990-04-03,17.8125
1990-04-04,17.75
1990-04-05,17.875
1990-04-06,17.875
1990-04-09,17.6875
1990-04-10,17.8125
1990-04-11,18.0
1990-04-12,18.125
1990-04-16,18.375
1990-04-17,17.875
1990-04-18,17.125
1990-04-19,17.0
1990-04-20,17.125
1990-04-23,16.9375
1990-04-24,17.0
1990-04-25,17.0
1990-04-26,17.0
1990-04-27,16.8125
1990-04-30,16.75
1990-05-01,16.75
1990-05-02,16.9375
1990-05-03,17.0625
1990-05-04,16.875
1990-05-07,17.125
1990-05-08,17.0
1990-05-09,17.0625
1990-05-10,17.0625
1990-05-11,17.0
1990-05-14,17.125
1990-05-15,16.9375
1990-05-16,16.75
1990-05-17,16.875
1990-05-18,16.8125
1990-05-21,16.875
1990-05-22,16.8125
1990-05-23,16.75
1990-05-24,16.6875
1990-05-25,16.3125
1990-05-29,16.375
1990-05-30,16.1875
1990-05-31,16.3125
1990-06-01,16.375
1990-06-04,16.75
1990-06-05,16.6875
1990-06-06,16.5625
1990-06-07,16.5
1990-06-08,16.6875
1990-06-11,16.875
1990-06-12,16.9375
1990-06-13,17.0625
1990-06-14,16.875
1990-06-15,16.8125
1990-06-18,16.8125
1990-06-19,16.625
1990-06-20,16.5625
1990-06-21,16.5625
1990-06-22,16.625
1990-06-25,16.3125
1990-06-26,16.375
1990-06-27,16.5
1990-06-28,16.5
1990-06-29,16.5
1990-07-02,16.375
1990-07-03,16.3125
1990-07-05,16.375
1990-07-06,16.375
1990-07-09,16.375
1990-07-10,16.3125
1990-07-11,16.375
1990-07-12,16.4375
1990-07-13,16.25
1990-07-16,16.1875
1990-07-17,16.125
1990-07-18,16.125
1990-07-19,16.0625
1990-07-20,16.0625
1990-07-23,16.0625
1990-07-24,15.8125
1990-07-25,15.9375
1990-07-26,16.0
1990-07-27,15.875
1990-07-30,15.75
1990-07-31,16.0625
1990-08-01,16.1875
1990-08-02,16.25
1990-08-03,16.0625
1990-08-06,15.3125
1990-08-07,15.5625
1990-08-08,15.875
1990-08-09,15.8125
1990-08-10,15.75
1990-08-13,15.75
1990-08-14,15.75
1990-08-15,15.4375
1990-08-16,15.5
1990-08-17,15.375
1990-08-20,15.25
1990-08-21,15.125
1990-08-22,14.5
1990-08-23,13.75
1990-08-24,14.0
1990-08-27,14.75
1990-08-28,14.9375
1990-08-29,14.875
1990-08-30,14.9375
1990-08-31,15.0
1990-09-04,15.0
1990-09-05,14.875
1990-09-06,15.0
1990-09-07,15.0625
1990-09-10,14.875
1990-09-11,14.8125
1990-09-12,14.8125
1990-09-13,14.625
1990-09-14,14.6875
1990-09-17,14.625
1990-09-18,14.625
1990-09-19,14.5
1990-09-20,14.125
1990-09-21,14.125
1990-09-24,14.0625
1990-09-25,14.0625
1990-09-26,14.125
1990-09-27,13.875
1990-09-28,14.0625
1990-10-01,14.375
1990-10-02,14.3125
1990-10-03,14.0625
1990-10-04,14.125
1990-10-05,13.9375
1990-10-08,14.125
1990-10-09,14.0
1990-10-10,13.9375
1990-10-11,13.9375
1990-10-12,14.125
1990-10-15,14.0625
1990-10-16,13.875
1990-10-17,13.8125
1990-10-18,13.75
1990-10-19,13.9375
1990-10-22,13.875
1990-10-23,13.875
1990-10-24,13.875
1990-10-25,13.875
1990-10-26,13.875
1990-10-29,13.8125
1990-10-30,13.875
1990-10-31,13.875
1990-11-01,14.1875
1990-11-02,14.5
1990-11-05,14.625
1990-11-06,14.25
1990-11-07,14.125
1990-11-08,14.0625
1990-11-09,14.75
1990-11-12,15.0
1990-11-13,14.8125
1990-11-14,15.0
1990-11-15,14.9375
1990-11-16,15.0
1990-11-19,15.0625
1990-11-20,14.8125
1990-11-21,14.8125
1990-11-23,14.875
1990-11-26,14.8125
1990-11-27,14.75
1990-11-28,14.6875
1990-11-29,14.625
1990-11-30,14.6875
1990-12-03,14.75
1990-12-04,14.5
1990-12-05,14.5625
1990-12-06,14.625
1990-12-07,14.75
1990-12-10,14.875
1990-12-11,15.125
1990-12-12,15.625
1990-12-13,15.75
1990-12-14,15.625
1990-12-17,15.4375
1990-12-18,15.5625
1990-12-19,15.4375
1990-12-20,15.375
1990-12-21,15.375
1990-12-24,15.3125
1990-12-26,15.4375
1990-12-27,15.625
1990-12-28,16.0
1990-12-31,15.8125
1991-01-02,15.75
1991-01-03,15.6875
1991-01-04,15.625
1991-01-07,15.3125
1991-01-08,15.0625
1991-01-09,14.75
1991-01-10,14.9375
1991-01-11,15.0
1991-01-14,14.9375
1991-01-15,15.0
1991-01-16,15.0625
1991-01-17,15.625
1991-01-18,15.8125
1991-01-21,15.9375
1991-01-22,16.0
1991-01-23,16.0625
1991-01-24,16.0625
1991-01-25,16.0625
1991-01-28,16.0625
1991-01-29,16.0625
1991-01-30,16.0625
1991-01-31,16.125
1991-02-01,16.125
1991-02-04,16.375
1991-02-05,16.0625
1991-02-06,16.0
1991-02-07,15.875
1991-02-08,15.9375
1991-02-11,16.0
1991-02-12,16.25
1991-02-13,16.4375
1991-02-14,16.5
1991-02-15,16.6875
1991-02-19,16.625
1991-02-20,16.5625
1991-02-21,16.625
1991-02-22,16.375
1991-02-25,16.375
1991-02-26,16.25
1991-02-27,16.0625
1991-02-28,16.1875
1991-03-01,16.25
1991-03-04,16.3125
1991-03-05,16.4375
1991-03-06,16.375
1991-03-07,16.4375
1991-03-08,16.5
1991-03-11,16.375
1991-03-12,16.375
1991-03-13,16.5
1991-03-14,16.5
1991-03-15,16.375
1991-03-18,16.375
1991-03-19,16.3125
1991-03-20,16.3125
1991-03-21,16.375
1991-03-22,16.5
1991-03-25,16.5
1991-03-26,16.5
1991-03-27,16.5
1991-03-28,16.625
1991-04-01,16.625
1991-04-02,16.75
1991-04-03,16.25
1991-04-04,16.375
1991-04-05,16.375
1991-04-08,16.375
1991-04-09,16.4375
1991-04-10,16.4375
1991-04-11,16.25
1991-04-12,16.3125
1991-04-15,16.25
1991-04-16,16.375
1991-04-17,16.4375
1991-04-18,16.625
1991-04-19,16.6875
1991-04-22,16.875
1991-04-23,16.9375
1991-04-24,16.875
1991-04-25,16.875
1991-04-26,16.9375
1991-04-29,17.125
1991-04-30,17.4375
1991-05-01,17.625
1991-05-02,17.625
1991-05-03,17.625
1991-05-06,17.3125
1991-05-07,17.3125
1991-05-08,17.5
1991-05-09,17.5
1991-05-10,17.5
1991-05-13,17.625
1991-05-14,17.625
1991-05-15,17.5
1991-05-16,17.9375
1991-05-17,17.8125
1991-05-20,17.9375
1991-05-21,18.125
1991-05-22,18.0
1991-05-23,18.0625
1991-05-24,18.0625
1991-05-28,18.0625
1991-05-29,17.6875
1991-05-30,17.3125
1991-05-31,17.375
1991-06-03,17.4375
1991-06-04,17.5
1991-06-05,17.5
1991-06-06,17.5
1991-06-07,17.5
1991-06-10,17.4375
1991-06-11,17.3125
1991-06-12,17.3125
1991-06-13,17.1875
1991-06-14,16.875
1991-06-17,16.875
1991-06-18,16.375
1991-06-19,16.4375
1991-06-20,16.25
1991-06-21,16.125
1991-06-24,16.0
1991-06-25,15.75
1991-06-26,15.8125
1991-06-27,15.9375
1991-06-28,15.9375
1991-07-01,16.125
1991-07-02,16.0625
1991-07-03,16.0625
1991-07-05,16.125
1991-07-08,16.4375
1991-07-09,16.4375
1991-07-10,16.3125
1991-07-11,16.5
1991-07-12,16.625
1991-07-15,16.75
1991-07-16,16.8125
1991-07-17,16.6875
1991-07-18,16.6875
1991-07-19,16.6875
1991-07-22,16.6875
1991-07-23,16.625
1991-07-24,16.625
1991-07-25,16.625
1991-07-26,16.625
1991-07-29,16.75
1991-07-30,17.0
1991-07-31,17.0625
1991-08-01,17.0
1991-08-02,17.0625
1991-08-05,17.125
1991-08-06,16.9375
1991-08-07,16.9375
1991-08-08,17.0
1991-08-09,17.0625
1991-08-12,16.875
1991-08-13,16.875
1991-08-14,16.9375
1991-08-15,16.9375
1991-08-16,16.9375
1991-08-19,17.0
1991-08-20,17.0625
1991-08-21,17.0
1991-08-22,16.8125
1991-08-23,17.0
1991-08-26,16.9375
1991-08-27,17.0
1991-08-28,17.0
1991-08-29,16.9375
1991-08-30,16.9375
1991-09-03,16.9375
1991-09-04,16.9375
1991-09-05,16.9375
1991-09-06,17.0
1991-09-09,17.0625
1991-09-10,17.0625
1991-09-11,17.0625
1991-09-12,17.1875
1991-09-13,17.1875
1991-09-16,17.125
1991-09-17,17.125
1991-09-18,17.125
1991-09-19,17.125
1991-09-20,17.1875
1991-09-23,17.1875
1991-09-24,17.25
1991-09-25,17.4375
1991-09-26,17.4375
1991-09-27,17.625
1991-09-30,17.8125
1991-10-01,17.9375
1991-10-02,18.0
1991-10-03,18.0
1991-10-04,17.875
1991-10-07,18.0
1991-10-08,17.8125
1991-10-09,17.8125
1991-10-10,17.875
1991-10-11,17.6875
1991-10-14,17.9375
1991-10-15,18.1875
1991-10-16,18.4375
1991-10-17,18.5625
1991-10-18,18.375
1991-10-21,18.1875
1991-10-22,18.125
1991-10-23,17.8125
1991-10-24,17.8125
1991-10-25,17.6875
1991-10-28,17.75
1991-10-29,17.875
1991-10-30,17.9375
1991-10-31,18.0
1991-11-01,18.3125
1991-11-04,18.1875
1991-11-05,18.1875
1991-11-06,18.25
1991-11-07,18.4375
1991-11-08,18.4375
1991-11-11,18.5
1991-11-12,18.625
1991-11-13,18.8125
1991-11-14,18.8125
1991-11-15,18.75
1991-11-18,18.5625
1991-11-19,18.0625
1991-11-20,18.1875
1991-11-21,18.125
1991-11-22,18.0
1991-11-25,18.0625
1991-11-26,18.0
1991-11-27,17.9375
1991-11-29,18.0
1991-12-02,18.0
1991-12-03,17.9375
1991-12-04,18.0
1991-12-05,17.9375
1991-12-06,18.0625
1991-12-09,18.1875
1991-12-10,18.125
1991-12-11,18.0625
1991-12-12,18.0625
1991-12-13,18.125
1991-12-16,18.125
1991-12-17,18.0625
1991-12-18,18.0
1991-12-19,17.8125
1991-12-20,17.875
1991-12-23,18.0625
1991-12-24,17.9375
1991-12-26,18.125
1991-12-27,18.1875
1991-12-30,18.3125
1991-12-31,18.375
1992-01-02,18.4375
1992-01-03,18.5
1992-01-06,18.5
1992-01-07,18.5
1992-01-08,18.5
1992-01-09,18.4375
1992-01-10,18.375
1992-01-13,18.1875
1992-01-14,18.125
1992-01-15,18.25
1992-01-16,18.125
1992-01-17,18.125
1992-01-20,18.1875
1992-01-21,18.1875
1992-01-22,18.1875
1992-01-23,18.25
1992-01-24,18.4375
1992-01-27,18.3125
1992-01-28,18.3125
1992-01-29,18.25
1992-01-30,18.25
1992-01-31,18.3125
1992-02-03,18.375
1992-02-04,18.375
1992-02-05,18.25
1992-02-06,17.875
1992-02-07,17.8125
1992-02-10,17.8125
1992-02-11,17.75
1992-02-12,17.75
1992-02-13,17.875
1992-02-14,17.9375
1992-02-18,17.9375
1992-02-19,17.9375
1992-02-20,17.9375
1992-02-21,17.9375
1992-02-24,17.875
1992-02-25,17.9375
1992-02-26,18.0
1992-02-27,17.9375
1992-02-28,18.0625
1992-03-02,18.0
1992-03-03,18.0625
1992-03-04,18.0625
1992-03-05,18.0
1992-03-06,18.0
1992-03-09,17.875
1992-03-10,17.875
1992-03-11,17.75
1992-03-12,17.75
1992-03-13,17.6875
1992-03-16,17.8125
1992-03-17,17.875
1992-03-18,18.0625
1992-03-19,18.0625
1992-03-20,18.125
1992-03-23,18.125
1992-03-24,18.125
1992-03-25,18.125
1992-03-26,18.125
1992-03-27,18.125
1992-03-30,18.125
1992-03-31,18.125
1992-04-01,18.1875
1992-04-02,18.1875
1992-04-03,18.25
1992-04-06,18.375
1992-04-07,18.4375
1992-04-08,18.375
1992-04-09,18.5625
1992-04-10,18.75
1992-04-13,18.6875
1992-04-14,18.9375
1992-04-15,18.9375
1992-04-16,18.9375
1992-04-20,18.875
1992-04-21,18.75
1992-04-22,18.8125
1992-04-23,18.875
1992-04-24,18.8125
1992-04-27,18.875
1992-04-28,18.6875
1992-04-29,18.75
1992-04-30,18.5
1992-05-01,18.5
1992-05-04,18.6875
1992-05-05,18.4375
1992-05-06,18.4375
1992-05-07,18.4375
1992-05-08,18.4375
1992-05-11,18.6875
1992-05-12,18.4375
1992-05-13,18.75
1992-05-14,18.8125
1992-05-15,18.9375
1992-05-18,19.125
1992-05-19,19.0625
1992-05-20,19.4375
1992-05-21,19.5625
1992-05-22,19.375
1992-05-26,19.125
1992-05-27,19.0625
1992-05-28,19.0
1992-05-29,18.9375
1992-06-01,19.0
1992-06-02,19.25
1992-06-03,19.375
1992-06-04,19.4375
1992-06-05,19.5
1992-06-08,19.5
1992-06-09,19.5
1992-06-10,19.375
1992-06-11,19.25
1992-06-12,19.25
1992-06-15,19.375
1992-06-16,19.4375
1992-06-17,19.4375
1992-06-18,19.4375
1992-06-19,19.5
1992-06-22,19.625
1992-06-23,19.625
1992-06-24,19.8125
1992-06-25,19.75
1992-06-26,19.875
1992-06-29,19.8125
1992-06-30,19.875
1992-07-01,19.9375
1992-07-02,20.0625
1992-07-06,20.0
1992-07-07,19.9375
1992-07-08,19.9375
1992-07-09,19.9375
1992-07-10,20.125
1992-07-13,20.25
1992-07-14,20.375
1992-07-15,20.4375
1992-07-16,20.6875
1992-07-17,20.625
1992-07-20,20.6875
1992-07-21,20.6875
1992-07-22,20.6875
1992-07-23,20.5
1992-07-24,20.75
1992-07-27,20.9375
1992-07-28,21.625
1992-07-29,21.6875
1992-07-30,22.0
1992-07-31,22.3125
1992-08-03,21.9375
1992-08-04,21.8125
1992-08-05,21.5625
1992-08-06,21.1875
1992-08-07,21.125
1992-08-10,21.0625
1992-08-11,21.125
1992-08-12,21.0625
1992-08-13,21.25
1992-08-14,21.3125
1992-08-17,21.3125
1992-08-18,21.3125
1992-08-19,21.25
1992-08-20,21.3125
1992-08-21,21.25
1992-08-24,21.3125
1992-08-25,21.125
1992-08-26,21.1875
1992-08-27,21.25
1992-08-28,21.0625
1992-08-31,21.0
1992-09-01,20.8125
1992-09-02,20.75
1992-09-03,20.75
1992-09-04,21.0
1992-09-08,21.125
1992-09-09,21.3125
1992-09-10,21.3125
1992-09-11,21.0
1992-09-14,20.75
1992-09-15,20.625
1992-09-16,20.625
1992-09-17,20.625
1992-09-18,20.875
1992-09-21,20.75
1992-09-22,20.625
1992-09-23,20.625
1992-09-24,20.6875
1992-09-25,20.5625
1992-09-28,20.625
1992-09-29,20.6875
1992-09-30,20.875
1992-10-01,21.0
1992-10-02,20.75
1992-10-05,20.5
1992-10-06,20.5
1992-10-07,20.5625
1992-10-08,20.625
1992-10-09,20.5625
1992-10-12,20.5625
1992-10-13,20.5625
1992-10-14,20.5625
1992-10-15,20.625
1992-10-16,20.5625
1992-10-19,20.5625
1992-10-20,20.5625
1992-10-21,20.375
1992-10-22,20.4375
1992-10-23,20.4375
1992-10-26,20.25
1992-10-27,20.375
1992-10-28,20.375
1992-10-29,20.375
1992-10-30,20.4375
1992-11-02,20.5
1992-11-03,19.875
1992-11-04,19.8125
1992-11-05,19.6875
1992-11-06,19.75
1992-11-09,19.625
1992-11-10,19.6875
1992-11-11,19.6875
1992-11-12,19.625
1992-11-13,19.75
1992-11-16,19.8125
1992-11-17,19.9375
1992-11-18,20.0625
1992-11-19,20.0
1992-11-20,19.9375
1992-11-23,20.0
1992-11-24,19.8125
1992-11-25,19.8125
1992-11-27,19.75
1992-11-30,19.6875
1992-12-01,19.625
1992-12-02,19.5625
1992-12-03,19.625
1992-12-04,18.25
1992-12-07,17.625
1992-12-08,18.1875
1992-12-09,18.875
1992-12-10,18.8125
1992-12-11,18.875
1992-12-14,18.8125
1992-12-15,18.125
1992-12-16,18.0
1992-12-17,17.9375
1992-12-18,17.9375
1992-12-21,18.0
1992-12-22,18.125
1992-12-23,18.375
1992-12-24,18.5
1992-12-28,18.5
1992-12-29,18.625
1992-12-30,18.6875
1992-12-31,18.625
1993-01-04,18.4375
1993-01-05,18.3125
1993-01-06,18.25
1993-01-07,17.875
1993-01-08,17.9375
1993-01-11,17.8125
1993-01-12,18.0625
1993-01-13,18.0625
1993-01-14,18.25
1993-01-15,18.3125
1993-01-18,18.375
1993-01-19,18.5625
1993-01-20,18.4375
1993-01-21,18.625
1993-01-22,18.5
1993-01-25,18.375
1993-01-26,18.25
1993-01-27,18.1875
1993-01-28,18.1875
1993-01-29,18.1875
1993-02-01,18.1875
1993-02-02,18.1875
1993-02-03,18.5
1993-02-04,18.3125
1993-02-05,18.0625
1993-02-08,18.25
1993-02-09,18.1875
1993-02-10,18.1875
1993-02-11,18.25
1993-02-12,18.3125
1993-02-16,18.25
1993-02-17,18.1875
1993-02-18,18.25
1993-02-19,18.375
1993-02-22,18.5
1993-02-23,18.5
1993-02-24,18.5
1993-02-25,18.75
1993-02-26,18.8125
1993-03-01,19.0
1993-03-02,18.9375
1993-03-03,19.25
1993-03-04,19.375
1993-03-05,19.25
1993-03-08,19.3125
1993-03-09,19.1875
1993-03-10,19.25
1993-03-11,19.375
1993-03-12,19.1875
1993-03-15,19.125
1993-03-16,19.375
1993-03-17,19.375
1993-03-18,19.375
1993-03-19,19.1875
1993-03-22,19.1875
1993-03-23,19.0625
1993-03-24,19.0625
1993-03-25,19.125
1993-03-26,19.25
1993-03-29,19.1875
1993-03-30,19.125
1993-03-31,19.0625
1993-04-01,19.0625
1993-04-02,18.875
1993-04-05,18.75
1993-04-06,18.75
1993-04-07,18.6875
1993-04-08,18.75
1993-04-12,18.0
1993-04-13,17.75
1993-04-14,18.125
1993-04-15,18.0
1993-04-16,18.0625
1993-04-19,18.0
1993-04-20,17.6875
1993-04-21,17.625
1993-04-22,17.4375
1993-04-23,17.25
1993-04-26,16.75
1993-04-27,15.6875
1993-04-28,16.625
1993-04-29,16.8125
1993-04-30,17.375
1993-05-03,17.0625
1993-05-04,16.875
1993-05-05,16.9375
1993-05-06,17.0
1993-05-07,17.125
1993-05-10,17.1875
1993-05-11,17.3125
1993-05-12,17.3125
1993-05-13,17.1875
1993-05-14,17.125
1993-05-17,17.1875
1993-05-18,17.0625
1993-05-19,17.375
1993-05-20,17.5625
1993-05-21,17.75
1993-05-24,17.625
1993-05-25,17.875
1993-05-26,18.0
1993-05-27,17.9375
1993-05-28,18.0
1993-06-01,18.0625
1993-06-02,18.0
1993-06-03,18.0625
1993-06-04,18.0
1993-06-07,18.0
1993-06-08,18.125
1993-06-09,18.125
1993-06-10,18.0625
1993-06-11,18.0625
1993-06-14,18.0
1993-06-15,18.0
1993-06-16,18.0625
1993-06-17,18.1875
1993-06-18,18.25
1993-06-21,18.4375
1993-06-22,18.4375
1993-06-23,18.6875
1993-06-24,18.75
1993-06-25,18.8125
1993-06-28,19.0625
1993-06-29,19.125
1993-06-30,19.0
1993-07-01,19.125
1993-07-02,19.1875
1993-07-06,19.0
1993-07-07,19.0625
1993-07-08,19.0
1993-07-09,19.0625
1993-07-12,19.0
1993-07-13,19.25
1993-07-14,19.25
1993-07-15,19.125
1993-07-16,19.0625
1993-07-19,19.125
1993-07-20,19.1875
1993-07-21,19.1875
1993-07-22,19.0625
1993-07-23,19.0625
1993-07-26,19.0
1993-07-27,19.0625
1993-07-28,19.0
1993-07-29,19.0625
1993-07-30,19.0
1993-08-02,19.0625
1993-08-03,19.0
1993-08-04,18.6875
1993-08-05,18.6875
1993-08-06,18.6875
1993-08-09,18.75
1993-08-10,18.625
1993-08-11,18.6875
1993-08-12,18.625
1993-08-13,18.75
1993-08-16,18.875
1993-08-17,18.9375
1993-08-18,19.0625
1993-08-19,19.0625
1993-08-20,19.1875
1993-08-23,19.0625
1993-08-24,19.125
1993-08-25,19.1875
1993-08-26,19.125
1993-08-27,19.0625
1993-08-30,19.0625
1993-08-31,19.0625
1993-09-01,19.0625
1993-09-02,19.0625
1993-09-03,19.125
1993-09-07,19.0625
1993-09-08,19.125
1993-09-09,19.0625
1993-09-10,19.125
1993-09-13,19.125
1993-09-14,19.0625
1993-09-15,19.125
1993-09-16,19.125
1993-09-17,19.125
1993-09-20,19.0
1993-09-21,19.0625
1993-09-22,19.125
1993-09-23,19.125
1993-09-24,19.0625
1993-09-27,19.0
1993-09-28,19.0625
1993-09-29,19.125
1993-09-30,19.125
1993-10-01,19.0625
1993-10-04,19.125
1993-10-05,19.0625
1993-10-06,18.9375
1993-10-07,19.0625
1993-10-08,19.125
1993-10-11,19.0
1993-10-12,19.0625
1993-10-13,19.0
1993-10-14,19.0625
1993-10-15,19.125
1993-10-18,19.25
1993-10-19,19.0625
1993-10-20,19.0
1993-10-21,18.8125
1993-10-22,18.6875
1993-10-25,18.6875
1993-10-26,18.9375
1993-10-27,19.0
1993-10-28,18.9375
1993-10-29,18.9375
1993-11-01,18.75
1993-11-02,18.6875
1993-11-03,18.3125
1993-11-04,17.75
1993-11-05,17.5
1993-11-08,17.5625
1993-11-09,17.5
1993-11-10,17.625
1993-11-11,17.5
1993-11-12,17.5
1993-11-15,17.4375
1993-11-16,17.5
1993-11-17,17.625
1993-11-18,17.3125
1993-11-19,17.375
1993-11-22,17.3125
1993-11-23,17.375
1993-11-24,17.625
1993-11-26,17.875
1993-11-29,18.1875
1993-11-30,18.0
1993-12-01,18.0625
1993-12-02,18.125
1993-12-03,18.0625
1993-12-06,18.1875
1993-12-07,18.125
1993-12-08,18.125
1993-12-09,18.0625
1993-12-10,18.125
1993-12-13,18.125
1993-12-14,18.125
1993-12-15,18.0625
1993-12-16,18.0625
1993-12-17,18.125
1993-12-20,18.1875
1993-12-21,18.0625
1993-12-22,18.125
