Date,BIG
2005-04-27,10.31
2005-04-28,10.2
2005-04-29,10.18
2005-05-02,10.31
2005-05-03,10.25
2005-05-04,10.75
2005-05-05,11.12
2005-05-06,11.1
2005-05-09,11.21
2005-05-10,11.44
2005-05-11,11.28
2005-05-12,11.24
2005-05-13,10.93
2005-05-16,11.17
2005-05-17,12.75
2005-05-18,13.32
2005-05-19,13.39
2005-05-20,12.84
2005-05-23,12.64
2005-05-24,12.58
2005-05-25,12.58
2005-05-26,12.55
2005-05-27,12.66
2005-05-31,12.66
2005-06-01,12.88
2005-06-02,13.17
2005-06-03,12.88
2005-06-06,12.92
2005-06-07,12.91
2005-06-08,12.66
2005-06-09,13.24
2005-06-10,13.43
2005-06-13,13.54
2005-06-14,13.67
2005-06-15,13.79
2005-06-16,14.11
2005-06-17,14.1
2005-06-20,13.87
2005-06-21,13.62
2005-06-22,13.81
2005-06-23,13.65
2005-06-24,13.07
2005-06-27,12.94
2005-06-28,13.19
2005-06-29,13.31
2005-06-30,13.24
2005-07-01,13.12
2005-07-05,13.52
2005-07-06,13.3
2005-07-07,11.29
2005-07-08,11.15
2005-07-11,11.25
2005-07-12,11.25
2005-07-13,11.5
2005-07-14,11.55
2005-07-15,11.51
2005-07-18,11.62
2005-07-19,12.18
2005-07-20,12.38
2005-07-21,12.36
2005-07-22,12.7
2005-07-25,12.52
2005-07-26,12.83
2005-07-27,12.88
2005-07-28,13.13
2005-07-29,12.97
2005-08-01,13.04
2005-08-02,13.16
2005-08-03,12.88
2005-08-04,12.53
2005-08-05,12.21
2005-08-08,12.34
2005-08-09,12.53
2005-08-10,12.41
2005-08-11,12.72
2005-08-12,12.7
2005-08-15,12.79
2005-08-16,11.97
2005-08-17,12.61
2005-08-18,12.69
2005-08-19,12.63
2005-08-22,12.5
2005-08-23,12.27
2005-08-24,12.27
2005-08-25,12.25
2005-08-26,12.0
2005-08-29,11.8
2005-08-30,11.55
2005-08-31,11.81
2005-09-01,11.34
2005-09-02,11.2
2005-09-06,11.52
2005-09-07,11.58
2005-09-08,11.78
2005-09-09,11.79
2005-09-12,11.7
2005-09-13,11.48
2005-09-14,11.36
2005-09-15,11.41
2005-09-16,11.51
2005-09-19,11.23
2005-09-20,10.92
2005-09-21,10.6
2005-09-22,10.94
2005-09-23,11.06
2005-09-26,11.07
2005-09-27,11.03
2005-09-28,10.75
2005-09-29,10.92
2005-09-30,10.99
2005-10-03,10.99
2005-10-04,11.12
2005-10-05,10.61
2005-10-06,11.43
2005-10-07,11.59
2005-10-10,11.42
2005-10-11,11.12
2005-10-12,10.83
2005-10-13,10.93
2005-10-14,11.05
2005-10-17,11.34
2005-10-18,11.21
2005-10-19,11.45
2005-10-20,11.24
2005-10-21,11.56
2005-10-24,11.82
2005-10-25,11.37
2005-10-26,11.14
2005-10-27,10.82
2005-10-28,11.16
2005-10-31,11.57
2005-11-01,11.62
2005-11-02,11.85
2005-11-03,11.84
2005-11-04,11.85
2005-11-07,12.25
2005-11-08,12.23
2005-11-09,12.56
2005-11-10,12.94
2005-11-11,12.93
2005-11-14,12.39
2005-11-15,12.11
2005-11-16,12.28
2005-11-17,12.54
2005-11-18,12.65
2005-11-21,12.65
2005-11-22,12.81
2005-11-23,12.67
2005-11-25,12.64
2005-11-28,12.25
2005-11-29,12.19
2005-11-30,12.29
2005-12-01,12.39
2005-12-02,12.5
2005-12-05,12.34
2005-12-06,12.35
2005-12-07,12.26
2005-12-08,12.23
2005-12-09,12.3
2005-12-12,12.24
2005-12-13,12.22
2005-12-14,12.37
2005-12-15,12.0
2005-12-16,12.0
2005-12-19,11.75
2005-12-20,11.89
2005-12-21,11.97
2005-12-22,12.12
2005-12-23,12.28
2005-12-27,11.98
2005-12-28,12.33
2005-12-29,12.28
2005-12-30,12.01
2006-01-03,12.18
2006-01-04,12.19
2006-01-05,12.46
2006-01-06,12.36
2006-01-09,12.78
2006-01-10,12.8
2006-01-11,12.98
2006-01-12,12.76
2006-01-13,13.05
2006-01-17,12.64
2006-01-18,12.9
2006-01-19,13.03
2006-01-20,13.32
2006-01-23,13.02
2006-01-24,13.37
2006-01-25,13.42
2006-01-26,13.86
2006-01-27,13.74
2006-01-30,13.45
2006-01-31,13.37
2006-02-01,13.41
2006-02-02,13.77
2006-02-03,13.44
2006-02-06,13.33
2006-02-07,13.19
2006-02-08,13.5
2006-02-09,13.24
2006-02-10,13.44
2006-02-13,13.22
2006-02-14,13.61
2006-02-15,13.62
2006-02-16,13.76
2006-02-17,13.75
2006-02-21,14.04
2006-02-22,12.74
2006-02-23,12.79
2006-02-24,12.8
2006-02-27,12.84
2006-02-28,12.71
2006-03-01,13.21
2006-03-02,13.09
2006-03-03,12.98
2006-03-06,12.97
2006-03-07,12.81
2006-03-08,13.2
2006-03-09,12.97
2006-03-10,13.32
2006-03-13,13.0
2006-03-14,13.09
2006-03-15,13.21
2006-03-16,13.45
2006-03-17,14.0
2006-03-20,13.9
2006-03-21,13.86
2006-03-22,13.99
2006-03-23,14.26
2006-03-24,14.38
2006-03-27,14.1
2006-03-28,13.89
2006-03-29,14.06
2006-03-30,13.94
2006-03-31,13.96
2006-04-03,13.81
2006-04-04,14.07
2006-04-05,14.26
2006-04-06,14.0
2006-04-07,13.69
2006-04-10,13.56
2006-04-11,13.27
2006-04-12,13.4
2006-04-13,13.59
2006-04-17,13.69
2006-04-18,14.35
2006-04-19,14.1
2006-04-20,14.77
2006-04-21,14.54
2006-04-24,14.29
2006-04-25,14.38
2006-04-26,14.5
2006-04-27,14.46
2006-04-28,14.45
2006-05-01,13.99
2006-05-02,14.23
2006-05-03,14.35
2006-05-04,14.57
2006-05-05,14.8
2006-05-08,14.82
2006-05-09,14.78
2006-05-10,14.74
2006-05-11,14.45
2006-05-12,13.96
2006-05-15,14.04
2006-05-16,13.92
2006-05-17,13.8
2006-05-18,13.72
2006-05-19,13.84
2006-05-22,13.77
2006-05-23,13.51
2006-05-24,13.51
2006-05-25,16.309998999999998
2006-05-26,16.120001000000002
2006-05-30,15.87
2006-05-31,16.219998999999998
2006-06-01,16.530001000000002
2006-06-02,16.139999
2006-06-05,15.81
2006-06-06,16.1
2006-06-07,16.190001000000002
2006-06-08,16.790001
2006-06-09,16.33
2006-06-12,16.24
2006-06-13,15.82
2006-06-14,15.86
2006-06-15,16.280001000000002
2006-06-16,16.25
2006-06-19,15.99
2006-06-20,16.1
2006-06-21,16.370001000000002
2006-06-22,16.959999
2006-06-23,16.370001000000002
2006-06-26,16.290001
2006-06-27,16.1
2006-06-28,16.129998999999998
2006-06-29,16.98
2006-06-30,17.08
2006-07-03,16.870001000000002
2006-07-05,16.57
2006-07-06,16.82
2006-07-07,16.469998999999998
2006-07-10,16.66
2006-07-11,16.299999
2006-07-12,16.299999
2006-07-13,16.27
2006-07-14,16.0
2006-07-17,15.56
2006-07-18,15.35
2006-07-19,15.7
2006-07-20,15.97
2006-07-21,15.74
2006-07-24,15.97
2006-07-25,16.41
2006-07-26,16.049999
2006-07-27,15.86
2006-07-28,16.190001000000002
2006-07-31,16.16
2006-08-01,15.88
2006-08-02,16.08
2006-08-03,16.9
2006-08-04,16.9
2006-08-07,17.35
2006-08-08,17.16
2006-08-09,17.15
2006-08-10,17.389999
2006-08-11,17.459999
2006-08-14,17.59
2006-08-15,17.77
2006-08-16,18.5
2006-08-17,18.25
2006-08-18,18.209999
2006-08-21,18.440001000000002
2006-08-22,18.299999
2006-08-23,17.82
2006-08-24,17.889999
2006-08-25,18.0
2006-08-28,18.15
2006-08-29,18.299999
2006-08-30,18.290001
2006-08-31,18.35
2006-09-01,18.299999
2006-09-05,18.299999
2006-09-06,18.309998999999998
2006-09-07,18.34
2006-09-08,18.700001
2006-09-11,19.25
2006-09-12,19.73
2006-09-13,20.540001
2006-09-14,20.02
2006-09-15,19.57
2006-09-18,19.389999
2006-09-19,19.6
2006-09-20,19.879998999999998
2006-09-21,19.690001000000002
2006-09-22,19.25
2006-09-25,19.77
2006-09-26,19.93
2006-09-27,20.32
2006-09-28,20.16
2006-09-29,19.809998999999998
2006-10-02,20.049999
2006-10-03,20.459999
2006-10-04,20.459999
2006-10-05,20.43
2006-10-06,20.1
2006-10-09,19.889999
2006-10-10,19.959999
2006-10-11,20.33
2006-10-12,20.74
2006-10-13,20.85
2006-10-16,20.950001
2006-10-17,20.9
2006-10-18,20.559998999999998
2006-10-19,20.549999
2006-10-20,20.559998999999998
2006-10-23,20.809998999999998
2006-10-24,20.67
2006-10-25,20.440001000000002
2006-10-26,20.77
2006-10-27,20.17
2006-10-30,20.879998999999998
2006-10-31,21.08
2006-11-01,20.610001
2006-11-02,20.58
2006-11-03,20.35
2006-11-06,21.57
2006-11-07,21.6
2006-11-08,21.59
2006-11-09,21.280001000000002
2006-11-10,21.469998999999998
2006-11-13,21.41
2006-11-14,21.530001000000002
2006-11-15,22.15
2006-11-16,23.1
2006-11-17,22.33
2006-11-20,22.5
2006-11-21,23.4
2006-11-22,23.16
2006-11-24,23.18
2006-11-27,22.42
2006-11-28,22.33
2006-11-29,22.42
2006-11-30,22.309998999999998
2006-12-01,21.809998999999998
2006-12-04,22.9
2006-12-05,23.01
2006-12-06,23.42
2006-12-07,23.309998999999998
2006-12-08,23.389999
2006-12-11,23.68
2006-12-12,23.25
2006-12-13,23.120001000000002
2006-12-14,23.93
2006-12-15,23.98
2006-12-18,23.879998999999998
2006-12-19,23.459999
2006-12-20,23.32
2006-12-21,23.57
2006-12-22,23.32
2006-12-26,23.059998999999998
2006-12-27,23.35
2006-12-28,23.24
2006-12-29,22.92
2007-01-03,22.84
2007-01-04,23.139999
2007-01-05,23.219998999999998
2007-01-08,24.02
2007-01-09,24.5
2007-01-10,24.200001
2007-01-11,25.48
2007-01-12,25.92
2007-01-16,25.889999
2007-01-17,25.33
2007-01-18,25.75
2007-01-19,25.950001
2007-01-22,25.709999
2007-01-23,25.719998999999998
2007-01-24,25.950001
2007-01-25,25.4
2007-01-26,25.690001000000002
2007-01-29,26.01
2007-01-30,26.09
2007-01-31,25.93
2007-02-01,26.1
2007-02-02,26.0
2007-02-05,26.59
2007-02-06,26.6
2007-02-07,27.07
2007-02-08,27.42
2007-02-09,26.370001000000002
2007-02-12,26.18
2007-02-13,26.35
2007-02-14,26.41
2007-02-15,26.67
2007-02-16,26.41
2007-02-20,26.530001000000002
2007-02-21,26.9
2007-02-22,26.559998999999998
2007-02-23,26.700001
2007-02-26,26.549999
2007-02-27,25.209999
2007-02-28,25.01
2007-03-01,24.48
2007-03-02,24.07
2007-03-05,23.49
2007-03-06,24.09
2007-03-07,24.16
2007-03-08,24.75
2007-03-09,28.84
2007-03-12,29.809998999999998
2007-03-13,28.290001
2007-03-14,30.040001
2007-03-15,31.23
2007-03-16,30.610001
2007-03-19,31.48
2007-03-20,31.82
2007-03-21,32.400002
2007-03-22,32.419998
2007-03-23,33.169998
2007-03-26,32.490002000000004
2007-03-27,32.060001
2007-03-28,31.709999
2007-03-29,32.099998
2007-03-30,31.280001000000002
2007-04-02,32.34
2007-04-03,33.16
2007-04-04,33.509997999999996
2007-04-05,33.860001000000004
2007-04-09,33.939999
2007-04-10,34.259997999999996
2007-04-11,32.189999
2007-04-12,32.549999
2007-04-13,32.209998999999996
2007-04-16,32.599998
2007-04-17,32.360001000000004
2007-04-18,32.110001000000004
2007-04-19,32.25
2007-04-20,32.169998
2007-04-23,32.18
2007-04-24,32.27
2007-04-25,33.029999
2007-04-26,32.900002
2007-04-27,32.939999
2007-04-30,32.200001
2007-05-01,31.76
2007-05-02,32.18
2007-05-03,32.549999
2007-05-04,32.75
2007-05-07,32.799999
2007-05-08,33.080002
2007-05-09,33.68
2007-05-10,33.5
2007-05-11,33.700001
2007-05-14,33.130001
2007-05-15,32.66
2007-05-16,32.84
2007-05-17,32.439999
2007-05-18,33.029999
2007-05-21,33.139998999999996
2007-05-22,33.279999
2007-05-23,33.32
2007-05-24,32.889998999999996
2007-05-25,33.52
2007-05-29,34.34
2007-05-30,35.599998
2007-05-31,31.5
2007-06-01,31.129998999999998
2007-06-04,31.950001
2007-06-05,31.01
2007-06-06,31.08
2007-06-07,30.0
2007-06-08,30.530001000000002
2007-06-11,30.360001
2007-06-12,29.93
2007-06-13,30.1
2007-06-14,30.280001000000002
2007-06-15,30.219998999999998
2007-06-18,29.91
2007-06-19,29.48
2007-06-20,29.32
2007-06-21,29.889999
2007-06-22,29.68
2007-06-25,29.219998999999998
2007-06-26,28.9
2007-06-27,29.700001
2007-06-28,30.41
2007-06-29,29.42
2007-07-02,30.299999
2007-07-03,30.34
2007-07-05,30.049999
2007-07-06,31.0
2007-07-09,30.5
2007-07-10,29.559998999999998
2007-07-11,29.73
2007-07-12,30.780001000000002
2007-07-13,30.49
2007-07-16,29.42
2007-07-17,29.0
2007-07-18,28.719998999999998
2007-07-19,28.959999
2007-07-20,28.41
2007-07-23,28.450001
2007-07-24,27.85
2007-07-25,28.1
2007-07-26,28.01
2007-07-27,27.209999
2007-07-30,26.889999
2007-07-31,25.860001
2007-08-01,25.41
2007-08-02,26.24
2007-08-03,24.790001
2007-08-06,26.91
2007-08-07,26.639999
2007-08-08,26.610001
2007-08-09,24.9
2007-08-10,26.0
2007-08-13,25.76
2007-08-14,23.93
2007-08-15,24.01
2007-08-16,24.540001
2007-08-17,25.15
2007-08-20,25.879998999999998
2007-08-21,25.879998999999998
2007-08-22,26.52
2007-08-23,26.700001
2007-08-24,27.620001000000002
2007-08-27,26.26
2007-08-28,26.299999
2007-08-29,28.91
2007-08-30,28.98
2007-08-31,29.77
2007-09-04,30.08
2007-09-05,28.6
2007-09-06,28.9
2007-09-07,27.99
2007-09-10,28.219998999999998
2007-09-11,29.290001
2007-09-12,29.879998999999998
2007-09-13,30.58
2007-09-14,29.65
2007-09-17,29.299999
2007-09-18,30.959999
2007-09-19,30.34
2007-09-20,30.73
2007-09-21,31.24
2007-09-24,30.959999
2007-09-25,30.780001000000002
2007-09-26,31.48
2007-09-27,31.1
2007-09-28,29.84
2007-10-01,29.870001000000002
2007-10-02,30.43
2007-10-03,30.09
2007-10-04,29.940001000000002
2007-10-05,30.75
2007-10-08,30.129998999999998
2007-10-09,29.549999
2007-10-10,29.459999
2007-10-11,29.41
2007-10-12,29.719998999999998
2007-10-15,28.17
2007-10-16,28.629998999999998
2007-10-17,29.139999
2007-10-18,28.65
2007-10-19,26.83
2007-10-22,26.49
2007-10-23,26.33
2007-10-24,27.52
2007-10-25,23.02
2007-10-26,23.860001
2007-10-29,24.629998999999998
2007-10-30,24.48
2007-10-31,23.98
2007-11-01,22.67
2007-11-02,23.290001
2007-11-05,22.190001000000002
2007-11-06,21.83
2007-11-07,20.799999
2007-11-08,21.17
2007-11-09,20.780001000000002
2007-11-12,20.389999
2007-11-13,21.02
2007-11-14,21.200001
2007-11-15,20.42
2007-11-16,19.870001000000002
2007-11-19,19.370001000000002
2007-11-20,19.780001000000002
2007-11-21,20.4
2007-11-23,20.870001000000002
2007-11-26,20.32
2007-11-27,19.82
2007-11-28,20.860001
2007-11-29,20.49
2007-11-30,18.67
2007-12-03,17.57
2007-12-04,17.32
2007-12-05,17.540001
2007-12-06,18.02
2007-12-07,17.950001
2007-12-10,17.940001000000002
2007-12-11,16.969998999999998
2007-12-12,17.25
2007-12-13,17.059998999999998
2007-12-14,16.719998999999998
2007-12-17,16.780001000000002
2007-12-18,16.42
2007-12-19,16.09
2007-12-20,15.98
2007-12-21,16.530001000000002
2007-12-24,16.66
2007-12-26,15.65
2007-12-27,15.74
2007-12-28,15.77
2007-12-31,15.99
2008-01-02,15.54
2008-01-03,14.71
2008-01-04,13.97
2008-01-07,13.58
2008-01-08,13.19
2008-01-09,12.97
2008-01-10,13.17
2008-01-11,12.62
2008-01-14,13.58
2008-01-15,14.31
2008-01-16,14.49
2008-01-17,14.13
2008-01-18,14.41
2008-01-22,15.04
2008-01-23,16.219998999999998
2008-01-24,16.0
2008-01-25,15.34
2008-01-28,15.53
2008-01-29,15.86
2008-01-30,16.1
2008-01-31,17.360001
2008-02-01,17.51
2008-02-04,16.129998999999998
2008-02-05,15.55
2008-02-06,15.16
2008-02-07,16.799999
2008-02-08,16.49
2008-02-11,18.629998999999998
2008-02-12,18.17
2008-02-13,18.0
2008-02-14,17.41
2008-02-15,17.57
2008-02-19,17.43
2008-02-20,17.700001
2008-02-21,16.809998999999998
2008-02-22,17.07
2008-02-25,17.299999
2008-02-26,17.17
2008-02-27,17.700001
2008-02-28,17.809998999999998
2008-02-29,16.85
2008-03-03,17.200001
2008-03-04,17.379998999999998
2008-03-05,21.23
2008-03-06,20.02
2008-03-07,20.76
2008-03-10,19.700001
2008-03-11,20.76
2008-03-12,21.040001
2008-03-13,21.02
2008-03-14,20.4
2008-03-17,19.959999
2008-03-18,21.01
2008-03-19,20.799999
2008-03-20,21.799999
2008-03-24,23.690001000000002
2008-03-25,23.629998999999998
2008-03-26,23.309998999999998
2008-03-27,23.01
2008-03-28,22.42
2008-03-31,22.299999
2008-04-01,23.030001000000002
2008-04-02,22.969998999999998
2008-04-03,22.93
2008-04-04,23.24
2008-04-07,22.690001000000002
2008-04-08,22.1
2008-04-09,21.26
2008-04-10,21.690001000000002
2008-04-11,21.27
2008-04-14,21.82
2008-04-15,22.120001000000002
2008-04-16,22.549999
2008-04-17,22.440001000000002
2008-04-18,23.25
2008-04-21,23.540001
2008-04-22,22.6
2008-04-23,23.17
2008-04-24,25.0
2008-04-25,25.75
2008-04-28,26.73
2008-04-29,26.84
2008-04-30,27.030001000000002
2008-05-01,27.860001
2008-05-02,28.309998999999998
2008-05-05,27.780001000000002
2008-05-06,27.9
2008-05-07,27.690001000000002
2008-05-08,27.82
2008-05-09,27.799999
2008-05-12,28.43
2008-05-13,28.75
2008-05-14,29.030001000000002
2008-05-15,29.23
2008-05-16,28.610001
2008-05-19,28.02
2008-05-20,27.58
2008-05-21,26.610001
2008-05-22,27.02
2008-05-23,26.91
2008-05-27,27.48
2008-05-28,28.530001000000002
2008-05-29,30.66
2008-05-30,31.059998999999998
2008-06-02,30.790001
2008-06-03,31.280001000000002
2008-06-04,31.440001000000002
2008-06-05,32.400002
2008-06-06,30.65
2008-06-09,31.110001
2008-06-10,30.66
2008-06-11,31.879998999999998
2008-06-12,33.009997999999996
2008-06-13,33.82
2008-06-16,34.139998999999996
2008-06-17,34.0
2008-06-18,33.169998
2008-06-19,34.459998999999996
2008-06-20,33.040001000000004
2008-06-23,32.040001000000004
2008-06-24,31.82
2008-06-25,32.330002
2008-06-26,31.33
2008-06-27,32.200001
2008-06-30,31.24
2008-07-01,31.780001000000002
2008-07-02,32.139998999999996
2008-07-03,32.34
2008-07-07,32.189999
2008-07-08,32.439999
2008-07-09,32.450001
2008-07-10,31.18
2008-07-11,30.08
2008-07-14,27.129998999999998
2008-07-15,27.5
2008-07-16,29.42
2008-07-17,30.09
2008-07-18,29.08
2008-07-21,29.030001000000002
2008-07-22,29.17
2008-07-23,30.02
2008-07-24,29.16
2008-07-25,27.790001
2008-07-28,28.27
2008-07-29,29.700001
2008-07-30,30.49
2008-07-31,30.459999
2008-08-01,31.16
2008-08-04,32.32
2008-08-05,34.18
2008-08-06,32.07
2008-08-07,31.309998999999998
2008-08-08,32.959998999999996
2008-08-11,33.91
2008-08-12,33.880001
2008-08-13,33.18
2008-08-14,33.330002
2008-08-15,34.709998999999996
2008-08-18,33.959998999999996
2008-08-19,32.650002
2008-08-20,32.540001000000004
2008-08-21,32.619999
2008-08-22,33.459998999999996
2008-08-25,33.060001
2008-08-26,30.719998999999998
2008-08-27,29.450001
2008-08-28,29.549999
2008-08-29,29.57
2008-09-02,30.219998999999998
2008-09-03,31.1
2008-09-04,30.219998999999998
2008-09-05,30.9
2008-09-08,32.700001
2008-09-09,32.810001
2008-09-10,32.560001
2008-09-11,33.200001
2008-09-12,32.389998999999996
2008-09-15,31.559998999999998
2008-09-16,30.85
2008-09-17,29.219998999999998
2008-09-18,31.969998999999998
2008-09-19,31.59
2008-09-22,29.9
2008-09-23,29.4
2008-09-24,29.6
2008-09-25,30.200001
2008-09-26,30.379998999999998
2008-09-29,28.68
2008-09-30,27.83
2008-10-01,27.280001000000002
2008-10-02,27.190001000000002
2008-10-03,27.24
2008-10-06,26.66
2008-10-07,23.940001000000002
2008-10-08,23.860001
2008-10-09,22.17
2008-10-10,23.33
2008-10-13,25.58
2008-10-14,23.110001
2008-10-15,20.049999
2008-10-16,22.68
2008-10-17,22.690001000000002
2008-10-20,22.52
2008-10-21,22.870001000000002
2008-10-22,21.360001
2008-10-23,20.82
2008-10-24,20.65
2008-10-27,19.75
2008-10-28,22.280001000000002
2008-10-29,22.17
2008-10-30,22.700001
2008-10-31,24.43
2008-11-03,23.6
2008-11-04,24.84
2008-11-05,23.299999
2008-11-06,17.309998999999998
2008-11-07,17.950001
2008-11-10,16.58
2008-11-11,16.940001000000002
2008-11-12,15.79
2008-11-13,17.66
2008-11-14,15.41
2008-11-17,15.13
2008-11-18,15.69
2008-11-19,13.81
2008-11-20,13.56
2008-11-21,14.84
2008-11-24,15.99
2008-11-25,16.059998999999998
2008-11-26,17.700001
2008-11-28,17.52
2008-12-01,15.54
2008-12-02,16.07
2008-12-03,17.27
2008-12-04,16.280001000000002
2008-12-05,16.0
2008-12-08,15.45
2008-12-09,15.4
2008-12-10,15.87
2008-12-11,14.93
2008-12-12,15.47
2008-12-15,14.88
2008-12-16,15.62
2008-12-17,15.79
2008-12-18,15.56
2008-12-19,15.62
2008-12-22,14.59
2008-12-23,13.74
2008-12-24,14.25
2008-12-26,14.19
2008-12-29,13.65
2008-12-30,14.16
2008-12-31,14.49
2009-01-02,14.53
2009-01-05,15.22
2009-01-06,15.38
2009-01-07,15.16
2009-01-08,14.94
2009-01-09,14.1
2009-01-12,13.8
2009-01-13,14.01
2009-01-14,13.33
2009-01-15,14.3
2009-01-16,14.59
2009-01-20,13.7
2009-01-21,14.13
2009-01-22,14.11
2009-01-23,14.05
2009-01-26,13.95
2009-01-27,13.48
2009-01-28,14.05
2009-01-29,13.44
2009-01-30,13.45
2009-02-02,12.99
2009-02-03,13.96
2009-02-04,13.57
2009-02-05,13.74
2009-02-06,14.25
2009-02-09,15.21
2009-02-10,15.23
2009-02-11,15.32
2009-02-12,15.33
2009-02-13,14.7
2009-02-17,14.32
2009-02-18,14.16
2009-02-19,14.47
2009-02-20,14.14
2009-02-23,13.8
2009-02-24,14.62
2009-02-25,15.18
2009-02-26,15.05
2009-02-27,15.51
2009-03-02,14.75
2009-03-03,14.54
2009-03-04,17.15
2009-03-05,17.040001
2009-03-06,17.51
2009-03-09,17.709999
2009-03-10,18.58
2009-03-11,19.809998999999998
2009-03-12,20.059998999999998
2009-03-13,20.129998999999998
2009-03-16,19.610001
2009-03-17,20.48
2009-03-18,20.9
2009-03-19,20.58
2009-03-20,19.68
2009-03-23,20.950001
2009-03-24,20.58
2009-03-25,21.02
2009-03-26,22.120001000000002
2009-03-27,21.620001000000002
2009-03-30,21.17
2009-03-31,20.780001000000002
2009-04-01,21.059998999999998
2009-04-02,22.110001
2009-04-03,22.35
2009-04-06,21.790001
2009-04-07,21.370001000000002
2009-04-08,22.83
2009-04-09,24.200001
2009-04-13,24.02
2009-04-14,24.07
2009-04-15,24.41
2009-04-16,25.530001000000002
2009-04-17,25.92
2009-04-20,25.530001000000002
2009-04-21,25.969998999999998
2009-04-22,26.450001
2009-04-23,25.92
2009-04-24,26.809998999999998
2009-04-27,26.549999
2009-04-28,26.85
2009-04-29,26.68
2009-04-30,27.639999
2009-05-01,27.09
2009-05-04,28.35
2009-05-05,27.6
2009-05-06,27.0
2009-05-07,25.57
2009-05-08,25.5
2009-05-11,25.629998999999998
2009-05-12,24.68
2009-05-13,23.99
2009-05-14,24.08
2009-05-15,24.280001000000002
2009-05-18,24.65
2009-05-19,24.639999
2009-05-20,24.75
2009-05-21,24.139999
2009-05-22,23.98
2009-05-26,25.280001000000002
2009-05-27,23.65
2009-05-28,22.290001
2009-05-29,23.01
2009-06-01,23.77
2009-06-02,24.059998999999998
2009-06-03,24.040001
2009-06-04,23.620001000000002
2009-06-05,23.719998999999998
2009-06-08,24.1
2009-06-09,24.23
2009-06-10,23.809998999999998
2009-06-11,22.790001
2009-06-12,22.68
2009-06-15,22.52
2009-06-16,21.879998999999998
2009-06-17,21.41
2009-06-18,20.75
2009-06-19,20.24
2009-06-22,20.57
2009-06-23,20.110001
2009-06-24,20.030001000000002
2009-06-25,20.93
2009-06-26,21.16
2009-06-29,21.139999
2009-06-30,21.030001000000002
2009-07-01,21.059998999999998
2009-07-02,20.32
2009-07-06,20.0
2009-07-07,19.790001
2009-07-08,20.42
2009-07-09,19.99
2009-07-10,19.76
2009-07-13,20.440001000000002
2009-07-14,20.73
2009-07-15,20.889999
2009-07-16,21.129998999999998
2009-07-17,21.6
2009-07-20,22.049999
2009-07-21,21.59
2009-07-22,22.09
2009-07-23,23.110001
2009-07-24,22.82
2009-07-27,22.790001
2009-07-28,23.02
2009-07-29,23.07
2009-07-30,23.0
2009-07-31,23.040001
2009-08-03,23.07
2009-08-04,23.0
2009-08-05,23.629998999999998
2009-08-06,23.889999
2009-08-07,24.76
2009-08-10,24.379998999999998
2009-08-11,24.299999
2009-08-12,23.950001
2009-08-13,23.639999
2009-08-14,23.290001
2009-08-17,22.530001000000002
2009-08-18,23.15
2009-08-19,23.209999
2009-08-20,23.0
2009-08-21,23.809998999999998
2009-08-24,24.030001000000002
2009-08-25,25.6
2009-08-26,26.370001000000002
2009-08-27,25.75
2009-08-28,25.790001
2009-08-31,25.42
2009-09-01,24.92
2009-09-02,24.57
2009-09-03,24.75
2009-09-04,24.809998999999998
2009-09-08,25.040001
2009-09-09,25.66
2009-09-10,25.93
2009-09-11,25.76
2009-09-14,25.549999
2009-09-15,25.08
2009-09-16,25.030001000000002
2009-09-17,24.92
2009-09-18,25.02
2009-09-21,25.16
2009-09-22,25.18
2009-09-23,24.459999
2009-09-24,23.76
2009-09-25,23.799999
2009-09-28,24.120001000000002
2009-09-29,24.43
2009-09-30,25.02
2009-10-01,25.549999
2009-10-02,24.83
2009-10-05,25.42
2009-10-06,26.42
2009-10-07,26.389999
2009-10-08,26.629998999999998
2009-10-09,26.34
2009-10-12,26.01
2009-10-13,26.24
2009-10-14,26.629998999999998
2009-10-15,27.42
2009-10-16,27.09
2009-10-19,27.780001000000002
2009-10-20,27.52
2009-10-21,26.620001000000002
2009-10-22,26.719998999999998
2009-10-23,26.190001000000002
2009-10-26,26.4
2009-10-27,26.0
2009-10-28,25.26
2009-10-29,25.84
2009-10-30,25.049999
2009-11-02,25.23
2009-11-03,25.129998999999998
2009-11-04,24.809998999999998
2009-11-05,25.4
2009-11-06,25.07
2009-11-09,25.860001
2009-11-10,25.6
2009-11-11,25.799999
2009-11-12,25.280001000000002
2009-11-13,25.5
2009-11-16,25.860001
2009-11-17,25.280001000000002
2009-11-18,25.299999
2009-11-19,24.719998999999998
2009-11-20,24.15
2009-11-23,24.040001
2009-11-24,24.059998999999998
2009-11-25,24.200001
2009-11-27,24.01
2009-11-30,23.059998999999998
2009-12-01,23.459999
2009-12-02,23.91
2009-12-03,23.540001
2009-12-04,28.08
2009-12-07,28.16
2009-12-08,28.620001000000002
2009-12-09,28.43
2009-12-10,28.34
2009-12-11,28.75
2009-12-14,28.99
2009-12-15,29.280001000000002
2009-12-16,29.23
2009-12-17,28.860001
2009-12-18,29.360001
2009-12-21,29.530001000000002
2009-12-22,29.309998999999998
2009-12-23,29.18
2009-12-24,29.32
2009-12-28,29.049999
2009-12-29,29.4
2009-12-30,29.309998999999998
2009-12-31,28.98
2010-01-04,28.959999
2010-01-05,28.959999
2010-01-06,29.34
2010-01-07,29.67
2010-01-08,29.85
