Date,TV
2017-03-22,25.91
2017-03-23,25.82
2017-03-24,26.0
2017-03-27,26.34
2017-03-28,26.1
2017-03-29,26.02
2017-03-30,26.129998999999998
2017-03-31,25.940001000000002
2017-04-03,25.440001000000002
2017-04-04,25.860001
2017-04-05,25.799999
2017-04-06,25.74
2017-04-07,26.01
2017-04-10,26.190001000000002
2017-04-11,26.24
2017-04-12,26.040001
2017-04-13,25.77
2017-04-17,26.07
2017-04-18,26.07
2017-04-19,25.790001
2017-04-20,25.41
2017-04-21,25.139999
2017-04-24,25.41
2017-04-25,25.940001000000002
2017-04-26,25.379998999999998
2017-04-27,24.290001
2017-04-28,24.299999
2017-05-01,24.48
2017-05-02,24.82
2017-05-03,24.540001
2017-05-04,24.209999
2017-05-05,24.559998999999998
2017-05-08,24.620001000000002
2017-05-09,24.719998999999998
2017-05-10,24.940001000000002
2017-05-11,24.719998999999998
2017-05-12,24.690001000000002
2017-05-15,24.84
2017-05-16,24.709999
2017-05-17,24.18
2017-05-18,24.059998999999998
2017-05-19,24.209999
2017-05-22,24.290001
2017-05-23,24.33
2017-05-24,25.049999
2017-05-25,24.9
2017-05-26,25.139999
2017-05-30,24.379998999999998
2017-05-31,24.280001000000002
2017-06-01,24.35
2017-06-02,24.34
2017-06-05,24.719998999999998
2017-06-06,24.5
2017-06-07,24.389999
2017-06-08,24.25
2017-06-09,24.24
2017-06-12,24.5
2017-06-13,24.639999
2017-06-14,24.75
2017-06-15,24.469998999999998
2017-06-16,24.48
2017-06-19,24.09
2017-06-20,23.780001000000002
2017-06-21,23.790001
2017-06-22,23.99
2017-06-23,24.469998999999998
2017-06-26,24.91
2017-06-27,24.719998999999998
2017-06-28,25.16
2017-06-29,24.290001
2017-06-30,24.370001000000002
2017-07-03,24.65
2017-07-05,24.99
2017-07-06,24.85
2017-07-07,24.84
2017-07-10,25.93
2017-07-11,26.379998999999998
2017-07-12,25.809998999999998
2017-07-13,26.219998999999998
2017-07-14,26.049999
2017-07-17,26.280001000000002
2017-07-18,26.27
2017-07-19,26.17
2017-07-20,26.1
2017-07-21,26.209999
2017-07-24,26.389999
2017-07-25,26.5
2017-07-26,26.92
2017-07-27,26.49
2017-07-28,26.74
2017-07-31,26.620001000000002
2017-08-01,27.27
2017-08-02,26.790001
2017-08-03,26.52
2017-08-04,26.459999
2017-08-07,26.299999
2017-08-08,26.309998999999998
2017-08-09,26.200001
2017-08-10,26.01
2017-08-11,25.9
2017-08-14,25.9
2017-08-15,25.91
2017-08-16,25.879998999999998
2017-08-17,25.59
2017-08-18,25.440001000000002
2017-08-21,25.73
2017-08-22,25.700001
2017-08-23,25.77
2017-08-24,25.809998999999998
2017-08-25,26.33
2017-08-28,26.040001
2017-08-29,26.01
2017-08-30,25.959999
2017-08-31,25.83
2017-09-01,25.58
2017-09-05,24.940001000000002
2017-09-06,24.969998999999998
2017-09-07,24.83
2017-09-08,25.01
2017-09-11,25.190001000000002
2017-09-12,25.18
2017-09-13,25.23
2017-09-14,25.08
2017-09-15,25.049999
2017-09-18,25.16
2017-09-19,24.889999
2017-09-20,24.91
2017-09-21,25.01
2017-09-22,25.049999
2017-09-25,24.99
2017-09-26,24.799999
2017-09-27,24.559998999999998
2017-09-28,24.469998999999998
2017-09-29,24.67
2017-10-02,24.639999
2017-10-03,24.610001
2017-10-04,24.639999
2017-10-05,24.559998999999998
2017-10-06,24.059998999999998
2017-10-09,23.48
2017-10-10,23.42
2017-10-11,23.58
2017-10-12,23.17
2017-10-13,23.299999
2017-10-16,23.17
2017-10-17,23.65
2017-10-18,23.549999
2017-10-19,23.66
2017-10-20,23.84
2017-10-23,23.58
2017-10-24,23.58
2017-10-25,23.75
2017-10-26,23.879998999999998
2017-10-27,22.540001
2017-10-30,22.34
2017-10-31,21.889999
2017-11-01,21.620001000000002
2017-11-02,21.110001
2017-11-03,20.73
2017-11-06,20.690001000000002
2017-11-07,20.690001000000002
2017-11-08,20.51
2017-11-09,20.190001000000002
2017-11-10,19.700001
2017-11-13,19.98
2017-11-14,19.5
2017-11-15,19.25
2017-11-16,19.110001
2017-11-17,18.68
2017-11-20,18.59
2017-11-21,18.700001
2017-11-22,18.59
2017-11-24,18.41
2017-11-27,18.07
2017-11-28,17.52
2017-11-29,18.049999
2017-11-30,18.66
2017-12-01,18.299999
2017-12-04,18.780001000000002
2017-12-05,18.790001
2017-12-06,18.59
2017-12-07,18.59
2017-12-08,18.68
2017-12-11,18.639999
2017-12-12,18.719998999999998
2017-12-13,18.940001000000002
2017-12-14,19.08
2017-12-15,19.23
2017-12-18,19.190001000000002
2017-12-19,19.17
2017-12-20,19.120001000000002
2017-12-21,19.120001000000002
2017-12-22,18.92
2017-12-26,18.77
2017-12-27,18.76
2017-12-28,18.709999
2017-12-29,18.67
2018-01-02,19.25
2018-01-03,19.33
2018-01-04,19.16
2018-01-05,19.309998999999998
2018-01-08,19.360001
2018-01-09,18.950001
2018-01-10,18.809998999999998
2018-01-11,18.889999
2018-01-12,19.08
2018-01-16,19.5
2018-01-17,19.75
2018-01-18,20.110001
2018-01-19,20.129998999999998
2018-01-22,20.469998999999998
2018-01-23,20.620001000000002
2018-01-24,21.040001
2018-01-25,20.950001
2018-01-26,20.66
2018-01-29,20.700001
2018-01-30,20.459999
2018-01-31,20.700001
2018-02-01,20.950001
2018-02-02,20.530001000000002
2018-02-05,19.73
2018-02-06,19.969998999999998
2018-02-07,19.620001000000002
2018-02-08,18.6
2018-02-09,18.73
2018-02-12,18.99
2018-02-13,18.83
2018-02-14,19.0
2018-02-15,19.110001
2018-02-16,19.23
2018-02-20,19.23
2018-02-21,18.25
2018-02-22,18.48
2018-02-23,18.07
2018-02-26,18.219998999999998
2018-02-27,17.57
2018-02-28,17.01
2018-03-01,16.879998999999998
2018-03-02,17.0
2018-03-05,16.99
2018-03-06,16.879998999999998
2018-03-07,16.889999
2018-03-08,16.940001000000002
2018-03-09,17.01
2018-03-12,17.040001
2018-03-13,16.620001000000002
2018-03-14,16.41
2018-03-15,15.93
2018-03-16,15.69
2018-03-19,15.38
2018-03-20,14.56
2018-03-21,14.58
2018-03-22,15.3
2018-03-23,15.21
2018-03-26,15.5
2018-03-27,15.82
2018-03-28,15.81
2018-03-29,15.96
2018-04-02,16.07
2018-04-03,16.5
2018-04-04,17.459999
2018-04-05,17.530001000000002
2018-04-06,18.16
2018-04-09,18.02
2018-04-10,17.32
2018-04-11,17.34
2018-04-12,17.58
2018-04-13,17.59
2018-04-16,17.76
2018-04-17,18.139999
2018-04-18,18.190001000000002
2018-04-19,17.77
2018-04-20,17.709999
2018-04-23,17.58
2018-04-24,17.450001
2018-04-25,17.389999
2018-04-26,17.049999
2018-04-27,17.940001000000002
2018-04-30,17.92
2018-05-01,17.84
2018-05-02,17.540001
2018-05-03,17.280001000000002
2018-05-04,17.48
2018-05-07,17.610001
2018-05-08,17.91
2018-05-09,18.459999
2018-05-10,18.6
2018-05-11,18.620001000000002
2018-05-14,18.23
2018-05-15,17.92
2018-05-16,18.18
2018-05-17,17.799999
2018-05-18,17.77
2018-05-21,17.49
2018-05-22,17.75
2018-05-23,17.860001
2018-05-24,17.77
2018-05-25,17.709999
2018-05-29,17.07
2018-05-30,16.91
2018-05-31,16.76
2018-06-01,17.26
2018-06-04,17.190001000000002
2018-06-05,16.860001
2018-06-06,17.0
2018-06-07,17.129998999999998
2018-06-08,17.35
2018-06-11,17.280001000000002
2018-06-12,17.379998999999998
2018-06-13,17.450001
2018-06-14,18.120001000000002
2018-06-15,18.059998999999998
2018-06-18,17.860001
2018-06-19,17.74
2018-06-20,18.25
2018-06-21,17.5
2018-06-22,17.9
2018-06-25,18.129998999999998
2018-06-26,18.15
2018-06-27,18.33
2018-06-28,18.629998999999998
2018-06-29,18.950001
2018-07-02,18.440001000000002
2018-07-03,18.860001
2018-07-05,19.299999
2018-07-06,19.629998999999998
2018-07-09,19.6
2018-07-10,20.370001000000002
2018-07-11,20.799999
2018-07-12,20.48
2018-07-13,20.360001
2018-07-16,21.09
2018-07-17,20.98
2018-07-18,20.870001000000002
2018-07-19,20.26
2018-07-20,20.01
2018-07-23,19.879998999999998
2018-07-24,20.0
2018-07-25,19.969998999999998
2018-07-26,19.969998999999998
2018-07-27,19.99
2018-07-30,20.040001
2018-07-31,19.879998999999998
2018-08-01,19.9
2018-08-02,19.620001000000002
2018-08-03,19.92
2018-08-06,19.969998999999998
2018-08-07,19.959999
2018-08-08,19.98
2018-08-09,19.0
2018-08-10,18.67
2018-08-13,18.35
2018-08-14,18.66
2018-08-15,18.25
2018-08-16,18.450001
2018-08-17,18.18
2018-08-20,18.33
2018-08-21,18.4
2018-08-22,18.469998999999998
2018-08-23,18.290001
2018-08-24,18.280001000000002
2018-08-27,18.610001
2018-08-28,18.139999
2018-08-29,18.4
2018-08-30,17.709999
2018-08-31,18.01
2018-09-04,17.51
2018-09-05,17.35
2018-09-06,17.360001
2018-09-07,17.780001000000002
2018-09-10,17.549999
2018-09-11,17.690001000000002
2018-09-12,18.120001000000002
2018-09-13,18.42
2018-09-14,18.540001
2018-09-17,18.610001
2018-09-18,18.77
2018-09-19,18.77
2018-09-20,18.68
2018-09-21,18.52
2018-09-24,18.52
2018-09-25,18.360001
2018-09-26,17.91
2018-09-27,18.01
2018-09-28,17.74
2018-10-01,17.9
2018-10-02,17.870001000000002
2018-10-03,17.52
2018-10-04,16.74
2018-10-05,17.0
2018-10-08,17.15
2018-10-09,17.129998999999998
2018-10-10,16.280001000000002
2018-10-11,16.440001000000002
2018-10-12,16.530001000000002
2018-10-15,16.48
2018-10-16,16.68
2018-10-17,16.51
2018-10-18,15.81
2018-10-19,15.88
2018-10-22,15.21
2018-10-23,15.13
2018-10-24,14.54
2018-10-25,14.48
2018-10-26,14.16
2018-10-29,13.48
2018-10-30,14.28
2018-10-31,14.38
2018-11-01,15.3
2018-11-02,15.24
2018-11-05,15.8
2018-11-06,16.049999
2018-11-07,15.98
2018-11-08,15.08
2018-11-09,15.15
2018-11-12,14.62
2018-11-13,14.47
2018-11-14,14.25
2018-11-15,14.26
2018-11-16,14.91
2018-11-19,14.76
2018-11-20,14.43
2018-11-21,14.33
2018-11-23,14.23
2018-11-26,13.65
2018-11-27,13.95
2018-11-28,14.0
2018-11-29,14.06
2018-11-30,13.65
2018-12-03,13.73
2018-12-04,13.3
2018-12-06,13.69
2018-12-07,13.62
2018-12-10,13.17
2018-12-11,12.98
2018-12-12,13.18
2018-12-13,13.3
2018-12-14,13.42
2018-12-17,12.93
2018-12-18,12.99
2018-12-19,12.51
2018-12-20,12.49
2018-12-21,12.48
2018-12-24,12.25
2018-12-26,12.61
2018-12-27,12.63
2018-12-28,12.6
2018-12-31,12.58
2019-01-02,12.7
2019-01-03,12.3
2019-01-04,12.37
2019-01-07,12.62
2019-01-08,12.68
2019-01-09,12.7
2019-01-10,12.45
2019-01-11,12.3
2019-01-14,12.65
2019-01-15,12.94
2019-01-16,12.9
2019-01-17,12.57
2019-01-18,12.46
2019-01-22,11.97
2019-01-23,11.84
2019-01-24,12.11
2019-01-25,12.38
2019-01-28,12.39
2019-01-29,12.27
2019-01-30,12.07
2019-01-31,12.51
2019-02-01,12.74
2019-02-04,12.74
2019-02-05,12.99
2019-02-06,12.74
2019-02-07,12.51
2019-02-08,12.36
2019-02-11,12.25
2019-02-12,12.55
2019-02-13,12.35
2019-02-14,12.38
2019-02-15,12.55
2019-02-19,12.65
2019-02-20,12.8
2019-02-21,12.75
2019-02-22,11.8
2019-02-25,11.56
2019-02-26,11.89
2019-02-27,11.8
2019-02-28,11.68
2019-03-01,11.42
2019-03-04,11.28
2019-03-05,10.98
2019-03-06,10.44
2019-03-07,10.33
2019-03-08,10.3
2019-03-11,10.58
2019-03-12,10.91
2019-03-13,10.99
2019-03-14,11.0
2019-03-15,11.1
2019-03-18,11.14
2019-03-19,11.02
2019-03-20,11.02
2019-03-21,11.05
2019-03-22,10.62
2019-03-25,10.56
2019-03-26,10.69
2019-03-27,10.94
2019-03-28,10.7
2019-03-29,11.06
2019-04-01,11.32
2019-04-02,10.95
2019-04-03,10.95
2019-04-04,11.03
2019-04-05,11.01
2019-04-08,10.99
2019-04-09,10.99
2019-04-10,11.1
2019-04-11,10.82
2019-04-12,10.66
2019-04-15,10.47
2019-04-16,10.74
2019-04-17,10.79
2019-04-18,10.75
2019-04-22,10.57
2019-04-23,10.54
2019-04-24,10.29
2019-04-25,10.26
2019-04-26,10.53
2019-04-29,10.2
2019-04-30,10.14
2019-05-01,9.99
2019-05-02,9.93
2019-05-03,9.91
2019-05-06,9.76
2019-05-07,9.6
2019-05-08,9.53
2019-05-09,9.25
2019-05-10,9.2
2019-05-13,8.85
2019-05-14,9.06
2019-05-15,9.43
2019-05-16,9.45
2019-05-17,9.5
2019-05-20,9.5
2019-05-21,8.99
2019-05-22,9.09
2019-05-23,9.15
2019-05-24,9.38
2019-05-28,9.35
2019-05-29,9.48
2019-05-30,9.33
2019-05-31,9.29
2019-06-03,9.37
2019-06-04,9.5
2019-06-05,9.48
2019-06-06,9.48
2019-06-07,9.38
2019-06-10,9.39
2019-06-11,9.4
2019-06-12,9.37
2019-06-13,9.18
2019-06-14,8.94
2019-06-17,9.01
2019-06-18,9.16
2019-06-19,9.1
2019-06-20,9.05
2019-06-21,8.92
2019-06-24,8.66
2019-06-25,8.45
2019-06-26,8.46
2019-06-27,8.5
2019-06-28,8.44
2019-07-01,8.5
2019-07-02,8.48
2019-07-03,8.61
2019-07-05,8.76
2019-07-08,8.6
2019-07-09,8.74
2019-07-10,9.3
2019-07-11,9.47
2019-07-12,9.53
2019-07-15,9.59
2019-07-16,9.02
2019-07-17,9.08
2019-07-18,9.11
2019-07-19,9.15
2019-07-22,9.06
2019-07-23,9.1
2019-07-24,9.22
2019-07-25,9.39
2019-07-26,9.25
2019-07-29,9.32
2019-07-30,9.3
2019-07-31,9.51
2019-08-01,9.53
2019-08-02,9.56
2019-08-05,8.93
2019-08-06,8.83
2019-08-07,9.17
2019-08-08,9.0
2019-08-09,8.75
2019-08-12,8.53
2019-08-13,8.28
2019-08-14,7.73
2019-08-15,7.78
2019-08-16,7.9
2019-08-19,7.89
2019-08-20,7.9
2019-08-21,7.76
2019-08-22,7.67
2019-08-23,7.71
2019-08-26,7.82
2019-08-27,7.93
2019-08-28,8.08
2019-08-29,8.31
2019-08-30,8.84
2019-09-03,8.53
2019-09-04,8.85
2019-09-05,8.85
2019-09-06,9.18
2019-09-09,9.18
2019-09-10,9.35
2019-09-11,9.43
2019-09-12,9.36
2019-09-13,9.79
2019-09-16,9.96
2019-09-17,10.32
2019-09-18,10.5
2019-09-19,10.33
2019-09-20,10.54
2019-09-23,10.64
2019-09-24,10.54
2019-09-25,10.4
2019-09-26,9.58
2019-09-27,9.5
2019-09-30,9.78
2019-10-01,9.86
2019-10-02,9.48
2019-10-03,9.61
2019-10-04,9.84
2019-10-07,9.8
2019-10-08,9.84
2019-10-09,9.83
2019-10-10,10.25
2019-10-11,10.65
2019-10-14,11.08
2019-10-15,11.05
2019-10-16,11.12
2019-10-17,11.06
2019-10-18,10.99
2019-10-21,10.96
2019-10-22,10.87
2019-10-23,11.05
2019-10-24,10.77
2019-10-25,11.61
2019-10-28,11.65
2019-10-29,11.49
2019-10-30,11.25
2019-10-31,11.05
2019-11-01,11.3
2019-11-04,11.5
2019-11-05,11.5
2019-11-06,11.61
2019-11-07,11.75
2019-11-08,11.53
2019-11-11,11.44
2019-11-12,11.18
2019-11-13,11.24
2019-11-14,11.47
2019-11-15,11.26
2019-11-18,11.25
2019-11-19,11.14
2019-11-20,11.05
2019-11-21,11.11
2019-11-22,11.1
2019-11-25,11.15
2019-11-26,10.88
2019-11-27,10.96
2019-11-29,10.97
2019-12-02,10.69
2019-12-03,10.61
2019-12-04,10.73
2019-12-05,10.59
2019-12-06,10.64
2019-12-09,10.76
2019-12-10,10.88
2019-12-11,11.44
2019-12-12,11.74
2019-12-13,11.87
2019-12-16,11.75
2019-12-17,11.6
2019-12-18,11.49
2019-12-19,11.65
2019-12-20,11.6
2019-12-23,11.75
2019-12-24,11.68
2019-12-26,11.77
2019-12-27,11.86
2019-12-30,11.67
2019-12-31,11.73
2020-01-02,11.98
2020-01-03,11.88
2020-01-06,11.75
2020-01-07,11.52
2020-01-08,11.65
2020-01-09,11.55
2020-01-10,11.6
2020-01-13,11.63
2020-01-14,12.0
2020-01-15,11.9
2020-01-16,12.3
2020-01-17,12.41
2020-01-21,12.0
2020-01-22,12.35
2020-01-23,12.35
2020-01-24,12.07
2020-01-27,11.72
2020-01-28,11.98
2020-01-29,11.9
2020-01-30,11.22
2020-01-31,11.12
2020-02-03,11.1
2020-02-04,11.3
2020-02-05,11.01
2020-02-06,10.8
2020-02-07,10.64
2020-02-10,10.64
2020-02-11,11.08
2020-02-12,11.35
2020-02-13,11.14
2020-02-14,11.23
2020-02-18,11.22
2020-02-19,11.41
2020-02-20,11.34
2020-02-21,11.39
2020-02-24,11.22
2020-02-25,10.41
2020-02-26,10.27
2020-02-27,9.81
2020-02-28,9.4
2020-03-02,9.36
2020-03-03,9.15
2020-03-04,9.58
2020-03-05,8.99
2020-03-06,8.48
2020-03-09,7.29
2020-03-10,7.82
2020-03-11,7.35
2020-03-12,6.25
2020-03-13,6.55
2020-03-16,5.5
2020-03-17,6.21
2020-03-18,5.73
2020-03-19,5.67
2020-03-20,5.48
2020-03-23,4.98
2020-03-24,5.87
2020-03-25,5.98
2020-03-26,6.39
2020-03-27,5.44
2020-03-30,5.51
2020-03-31,5.8
2020-04-01,5.38
2020-04-02,5.19
2020-04-03,4.83
2020-04-06,5.25
2020-04-07,5.26
2020-04-08,5.24
2020-04-09,5.55
2020-04-13,5.55
2020-04-14,5.92
2020-04-15,5.4
2020-04-16,5.42
2020-04-17,5.7
2020-04-20,5.63
2020-04-21,5.24
2020-04-22,5.1
2020-04-23,5.1
2020-04-24,5.03
2020-04-27,5.19
2020-04-28,5.32
2020-04-29,5.59
2020-04-30,5.35
2020-05-01,5.02
2020-05-04,5.06
2020-05-05,5.01
2020-05-06,4.81
2020-05-07,4.84
2020-05-08,5.23
