Date,DVA
2018-11-07,76.08000200000001
2018-11-08,70.150002
2018-11-09,69.699997
2018-11-12,68.199997
2018-11-13,64.470001
2018-11-14,64.349998
2018-11-15,64.639999
2018-11-16,62.43
2018-11-19,60.450001
2018-11-20,58.689999
2018-11-21,59.630001
2018-11-23,59.66
2018-11-26,60.779999
2018-11-27,62.68
2018-11-28,65.610001
2018-11-29,65.660004
2018-11-30,66.059998
2018-12-03,66.379997
2018-12-04,64.07
2018-12-06,61.82
2018-12-07,58.959998999999996
2018-12-10,58.009997999999996
2018-12-11,57.57
2018-12-12,58.52
2018-12-13,59.400002
2018-12-14,58.02
2018-12-17,56.700001
2018-12-18,55.080002
2018-12-19,53.380001
2018-12-20,51.220001
2018-12-21,49.82
2018-12-24,48.73
2018-12-26,50.82
2018-12-27,50.68
2018-12-28,50.369999
2018-12-31,51.459998999999996
2019-01-02,51.73
2019-01-03,50.98
2019-01-04,54.0
2019-01-07,54.369999
2019-01-08,54.060001
2019-01-09,53.919998
2019-01-10,55.16
2019-01-11,56.07
2019-01-14,55.959998999999996
2019-01-15,56.77
2019-01-16,57.27
2019-01-17,56.720001
2019-01-18,57.369999
2019-01-22,56.849998
2019-01-23,56.959998999999996
2019-01-24,56.389998999999996
2019-01-25,57.09
2019-01-28,56.07
2019-01-29,56.610001000000004
2019-01-30,55.84
2019-01-31,56.130001
2019-02-01,56.299999
2019-02-04,56.599998
2019-02-05,56.849998
2019-02-06,56.150002
2019-02-07,57.029999
2019-02-08,56.130001
2019-02-11,55.990002000000004
2019-02-12,57.360001000000004
2019-02-13,57.919998
2019-02-14,58.09
2019-02-15,59.099998
2019-02-19,59.139998999999996
2019-02-20,59.060001
2019-02-21,59.209998999999996
2019-02-22,58.700001
2019-02-25,58.240002000000004
2019-02-26,57.990002000000004
2019-02-27,56.919998
2019-02-28,56.900002
2019-03-01,57.049999
2019-03-04,55.439999
2019-03-05,53.099998
2019-03-06,51.040001000000004
2019-03-07,50.540001000000004
2019-03-08,49.950001
2019-03-11,50.470001
2019-03-12,51.330002
2019-03-13,53.599998
2019-03-14,53.580002
2019-03-15,53.529999
2019-03-18,52.07
2019-03-19,53.91
2019-03-20,53.709998999999996
2019-03-21,55.0
2019-03-22,54.049999
2019-03-25,53.240002000000004
2019-03-26,53.09
2019-03-27,53.48
2019-03-28,53.52
2019-03-29,54.290001000000004
2019-04-01,54.919998
2019-04-02,54.599998
2019-04-03,55.27
2019-04-04,55.110001000000004
2019-04-05,55.950001
2019-04-08,55.240002000000004
2019-04-09,55.110001000000004
2019-04-10,55.900002
2019-04-11,54.630001
2019-04-12,54.540001000000004
2019-04-15,55.169998
2019-04-16,55.32
2019-04-17,51.049999
2019-04-18,52.23
2019-04-22,51.099998
2019-04-23,53.029999
2019-04-24,54.029999
2019-04-25,53.889998999999996
2019-04-26,55.610001000000004
2019-04-29,56.150002
2019-04-30,55.240002000000004
2019-05-01,55.599998
2019-05-02,56.509997999999996
2019-05-03,56.990002000000004
2019-05-06,57.790001000000004
2019-05-07,56.599998
2019-05-08,51.759997999999996
2019-05-09,52.380001
2019-05-10,52.110001000000004
2019-05-13,51.18
2019-05-14,51.240002000000004
2019-05-15,50.220001
2019-05-16,50.0
2019-05-17,49.23
2019-05-20,48.869999
2019-05-21,49.599998
2019-05-22,49.25
2019-05-23,48.150002
2019-05-24,47.560001
2019-05-28,46.919998
2019-05-29,44.389998999999996
2019-05-30,44.639998999999996
2019-05-31,43.419998
2019-06-03,45.299999
2019-06-04,47.0
2019-06-05,46.619999
2019-06-06,46.560001
2019-06-07,47.689999
2019-06-10,47.990002000000004
2019-06-11,48.23
2019-06-12,48.080002
2019-06-13,49.029999
2019-06-14,48.880001
2019-06-17,49.25
2019-06-18,49.740002000000004
2019-06-19,51.27
2019-06-20,52.41
2019-06-21,53.09
2019-06-24,53.41
2019-06-25,54.27
2019-06-26,54.84
2019-06-27,55.41
2019-06-28,56.259997999999996
2019-07-01,56.09
2019-07-02,56.740002000000004
2019-07-03,57.400002
2019-07-05,58.27
2019-07-08,55.509997999999996
2019-07-09,52.549999
2019-07-10,54.650002
2019-07-11,56.41
2019-07-12,56.900002
2019-07-15,56.950001
2019-07-16,57.700001
2019-07-17,56.650002
2019-07-18,56.740002000000004
2019-07-19,56.049999
2019-07-22,58.799999
2019-07-23,59.299999
2019-07-24,59.560001
2019-07-25,58.93
2019-07-26,59.400002
2019-07-29,59.66
2019-07-30,60.099998
2019-07-31,59.849998
2019-08-01,59.34
2019-08-02,60.099998
2019-08-05,58.630001
2019-08-06,58.959998999999996
2019-08-07,59.75
2019-08-08,59.790001000000004
2019-08-09,59.689999
2019-08-12,59.02
2019-08-13,59.389998999999996
2019-08-14,58.169998
2019-08-15,58.360001000000004
2019-08-16,57.82
2019-08-19,56.970001
2019-08-20,55.91
2019-08-21,56.580002
2019-08-22,55.959998999999996
2019-08-23,54.700001
2019-08-26,55.049999
2019-08-27,53.779999
2019-08-28,54.470001
2019-08-29,55.509997999999996
2019-08-30,56.369999
2019-09-03,58.540001000000004
2019-09-04,59.150002
2019-09-05,57.98
2019-09-06,59.369999
2019-09-09,61.169998
2019-09-10,61.66
2019-09-11,59.810001
2019-09-12,60.299999
2019-09-13,61.860001000000004
2019-09-16,63.279999
2019-09-17,61.650002
2019-09-18,61.299999
2019-09-19,59.75
2019-09-20,60.040001000000004
2019-09-23,59.349998
2019-09-24,57.369999
2019-09-25,57.779999
2019-09-26,56.0
2019-09-27,56.32
2019-09-30,57.07
2019-10-01,56.66
2019-10-02,55.599998
2019-10-03,55.869999
2019-10-04,56.0
2019-10-07,55.669998
2019-10-08,54.200001
2019-10-09,55.209998999999996
2019-10-10,55.82
2019-10-11,56.439999
2019-10-14,55.669998
2019-10-15,56.720001
2019-10-16,57.009997999999996
2019-10-17,57.849998
2019-10-18,58.689999
2019-10-21,58.66
2019-10-22,59.209998999999996
2019-10-23,59.119999
2019-10-24,58.049999
2019-10-25,57.830002
2019-10-28,57.84
2019-10-29,58.950001
2019-10-30,58.970001
2019-10-31,58.599998
2019-11-01,59.540001000000004
2019-11-04,61.48
2019-11-05,62.439999
2019-11-06,70.510002
2019-11-07,69.190002
2019-11-08,69.849998
2019-11-11,69.43
2019-11-12,69.93
2019-11-13,69.300003
2019-11-14,68.93
2019-11-15,70.83000200000001
2019-11-18,71.040001
2019-11-19,72.410004
2019-11-20,72.5
2019-11-21,72.089996
2019-11-22,72.480003
2019-11-25,73.389999
2019-11-26,72.58000200000001
2019-11-27,72.690002
2019-11-29,71.769997
2019-12-02,71.93
2019-12-03,72.290001
2019-12-04,72.559998
2019-12-05,72.510002
2019-12-06,72.699997
2019-12-09,72.110001
2019-12-10,72.309998
2019-12-11,72.629997
2019-12-12,73.239998
2019-12-13,72.709999
2019-12-16,72.480003
2019-12-17,71.58000200000001
2019-12-18,73.449997
2019-12-19,73.75
2019-12-20,73.699997
2019-12-23,74.230003
2019-12-24,75.019997
2019-12-26,74.769997
2019-12-27,74.75
2019-12-30,74.08000200000001
2019-12-31,75.029999
2020-01-02,75.25
2020-01-03,75.08000200000001
2020-01-06,75.550003
2020-01-07,75.110001
2020-01-08,75.529999
2020-01-09,75.58000200000001
2020-01-10,75.949997
2020-01-13,76.91999799999999
2020-01-14,77.75
2020-01-15,78.050003
2020-01-16,78.989998
2020-01-17,79.470001
2020-01-21,79.900002
2020-01-22,80.550003
2020-01-23,80.5
2020-01-24,83.190002
2020-01-27,82.029999
2020-01-28,82.900002
2020-01-29,83.08000200000001
2020-01-30,82.660004
2020-01-31,79.870003
2020-02-03,79.220001
2020-02-04,80.66999799999999
2020-02-05,82.16999799999999
2020-02-06,83.07
2020-02-07,81.339996
2020-02-10,82.75
2020-02-11,88.5
2020-02-12,87.0
2020-02-13,86.239998
2020-02-14,85.980003
2020-02-18,85.400002
2020-02-19,85.489998
2020-02-20,84.650002
2020-02-21,84.089996
2020-02-24,82.860001
2020-02-25,81.050003
2020-02-26,81.040001
2020-02-27,79.230003
2020-02-28,77.620003
2020-03-02,82.230003
2020-03-03,77.559998
2020-03-04,82.699997
2020-03-05,81.110001
2020-03-06,81.839996
2020-03-09,77.199997
2020-03-10,77.720001
2020-03-11,74.870003
2020-03-12,68.25
2020-03-13,75.949997
2020-03-16,71.739998
2020-03-17,75.129997
2020-03-18,75.25
2020-03-19,71.339996
2020-03-20,64.989998
2020-03-23,65.739998
2020-03-24,68.650002
2020-03-25,70.199997
2020-03-26,73.739998
2020-03-27,73.089996
2020-03-30,76.410004
2020-03-31,76.059998
2020-04-01,72.599998
2020-04-02,70.300003
2020-04-03,65.519997
2020-04-06,71.010002
2020-04-07,71.989998
2020-04-08,76.959999
2020-04-09,74.82
2020-04-13,73.589996
2020-04-14,76.82
2020-04-15,76.260002
2020-04-16,76.650002
2020-04-17,78.160004
2020-04-20,77.519997
2020-04-21,72.529999
2020-04-22,72.410004
2020-04-23,73.349998
2020-04-24,74.0
2020-04-27,78.949997
2020-04-28,78.610001
2020-04-29,81.589996
2020-04-30,79.010002
2020-05-01,76.510002
2020-05-04,75.120003
2020-05-05,78.870003
2020-05-06,82.349998
2020-05-07,80.160004
2020-05-08,80.760002
