Date,HAE
2005-10-20,23.43
2005-10-21,23.555
2005-10-24,23.969998999999998
2005-10-25,23.82
2005-10-26,23.540001
2005-10-27,23.875
2005-10-28,23.75
2005-10-31,24.225
2005-11-01,24.424999
2005-11-02,24.445
2005-11-03,24.475
2005-11-04,24.415001
2005-11-07,24.450001
2005-11-08,24.309998999999998
2005-11-09,24.635
2005-11-10,24.700001
2005-11-11,24.834999
2005-11-14,24.65
2005-11-15,24.135
2005-11-16,24.02
2005-11-17,24.4
2005-11-18,25.105
2005-11-21,25.195
2005-11-22,24.450001
2005-11-23,24.450001
2005-11-25,24.530001000000002
2005-11-28,24.5
2005-11-29,24.9
2005-11-30,25.565001000000002
2005-12-01,26.174999
2005-12-02,26.395
2005-12-05,25.695
2005-12-06,25.514999
2005-12-07,25.235001
2005-12-08,25.415001
2005-12-09,25.75
2005-12-12,25.6
2005-12-13,25.305
2005-12-14,25.295
2005-12-15,24.844998999999998
2005-12-16,24.455
2005-12-19,23.795
2005-12-20,23.865
2005-12-21,23.9
2005-12-22,24.325001
2005-12-23,24.33
2005-12-27,24.235001
2005-12-28,24.34
2005-12-29,24.715
2005-12-30,24.43
2006-01-03,24.4
2006-01-04,23.9
2006-01-05,23.639999
2006-01-06,23.715
2006-01-09,23.975
2006-01-10,23.799999
2006-01-11,23.280001000000002
2006-01-12,23.285
2006-01-13,23.129998999999998
2006-01-17,23.055
2006-01-18,22.965
2006-01-19,23.049999
2006-01-20,22.75
2006-01-23,22.82
2006-01-24,23.115
2006-01-25,23.01
2006-01-26,22.875
2006-01-27,22.565001000000002
2006-01-30,22.18
2006-01-31,26.0
2006-02-01,25.309998999999998
2006-02-02,24.799999
2006-02-03,24.530001000000002
2006-02-06,24.5
2006-02-07,24.139999
2006-02-08,24.045
2006-02-09,24.084999
2006-02-10,23.950001
2006-02-13,24.629998999999998
2006-02-14,25.219998999999998
2006-02-15,25.625
2006-02-16,26.26
2006-02-17,25.98
2006-02-21,25.945
2006-02-22,26.280001000000002
2006-02-23,26.475
2006-02-24,26.395
2006-02-27,26.58
2006-02-28,25.9
2006-03-01,26.575001
2006-03-02,26.540001
2006-03-03,26.055
2006-03-06,25.549999
2006-03-07,25.65
2006-03-08,25.860001
2006-03-09,25.834999
2006-03-10,26.040001
2006-03-13,25.76
2006-03-14,25.875
2006-03-15,26.25
2006-03-16,26.245001000000002
2006-03-17,26.065001000000002
2006-03-20,25.825001
2006-03-21,25.665001
2006-03-22,25.674999
2006-03-23,25.459999
2006-03-24,25.74
2006-03-27,25.584999
2006-03-28,25.25
2006-03-29,25.895
2006-03-30,25.975
2006-03-31,25.385
2006-04-03,24.98
2006-04-04,25.105
2006-04-05,24.67
2006-04-06,24.775
2006-04-07,25.235001
2006-04-10,26.055
2006-04-11,25.51
2006-04-12,25.815001000000002
2006-04-13,25.93
2006-04-17,26.084999
2006-04-18,26.91
2006-04-19,26.950001
2006-04-20,26.709999
2006-04-21,27.450001
2006-04-24,27.115
2006-04-25,26.35
2006-04-26,26.65
2006-04-27,26.959999
2006-04-28,27.25
2006-05-01,27.165001
2006-05-02,26.695
2006-05-03,27.1
2006-05-04,25.785
2006-05-05,26.504998999999998
2006-05-08,26.58
2006-05-09,26.375
2006-05-10,25.975
2006-05-11,25.504998999999998
2006-05-12,25.035
2006-05-15,25.26
2006-05-16,25.405001000000002
2006-05-17,25.495001000000002
2006-05-18,25.254998999999998
2006-05-19,25.5
2006-05-22,25.68
2006-05-23,25.5
2006-05-24,25.18
2006-05-25,25.555
2006-05-26,25.379998999999998
2006-05-30,24.84
2006-05-31,25.25
2006-06-01,25.879998999999998
2006-06-02,25.43
2006-06-05,25.035
2006-06-06,25.01
2006-06-07,24.9
2006-06-08,23.98
2006-06-09,23.68
2006-06-12,23.215
2006-06-13,22.780001000000002
2006-06-14,21.775
2006-06-15,22.924999
2006-06-16,23.25
2006-06-19,23.15
2006-06-20,23.455
2006-06-21,24.084999
2006-06-22,24.200001
2006-06-23,24.594998999999998
2006-06-26,24.215
2006-06-27,23.52
2006-06-28,23.504998999999998
2006-06-29,23.700001
2006-06-30,23.254998999999998
2006-07-03,23.655001000000002
2006-07-05,23.465
2006-07-06,23.389999
2006-07-07,23.110001
2006-07-10,23.254998999999998
2006-07-11,23.469998999999998
2006-07-12,23.290001
2006-07-13,22.955
2006-07-14,22.455
2006-07-17,22.5
2006-07-18,22.5
2006-07-19,22.84
2006-07-20,22.530001000000002
2006-07-21,22.5
2006-07-24,23.075001
2006-07-25,23.25
2006-07-26,23.275
2006-07-27,20.545
2006-07-28,20.924999
2006-07-31,21.934998999999998
2006-08-01,22.049999
2006-08-02,22.5
2006-08-03,22.629998999999998
2006-08-04,22.959999
2006-08-07,22.610001
2006-08-08,22.870001000000002
2006-08-09,22.629998999999998
2006-08-10,23.285
2006-08-11,23.200001
2006-08-14,23.08
2006-08-15,23.709999
2006-08-16,23.695
2006-08-17,23.754998999999998
2006-08-18,23.785
2006-08-21,23.77
2006-08-22,23.635
2006-08-23,23.52
2006-08-24,23.325001
2006-08-25,23.049999
2006-08-28,23.295
2006-08-29,23.49
2006-08-30,23.469998999999998
2006-08-31,23.290001
2006-09-01,23.555
2006-09-05,23.459999
2006-09-06,23.0
2006-09-07,22.799999
2006-09-08,22.780001000000002
2006-09-11,22.93
2006-09-12,23.445
2006-09-13,23.325001
2006-09-14,22.950001
2006-09-15,22.975
2006-09-18,23.09
2006-09-19,23.084999
2006-09-20,23.559998999999998
2006-09-21,23.5
2006-09-22,23.155001000000002
2006-09-25,23.375
2006-09-26,23.65
2006-09-27,23.655001000000002
2006-09-28,23.445
2006-09-29,23.4
2006-10-02,23.125
2006-10-03,23.139999
2006-10-04,23.549999
2006-10-05,23.855
2006-10-06,23.825001
2006-10-09,24.27
2006-10-10,24.15
2006-10-11,23.985001
2006-10-12,24.415001
2006-10-13,24.455
2006-10-16,24.469998999999998
2006-10-17,24.049999
2006-10-18,23.924999
2006-10-19,23.969998999999998
2006-10-20,23.99
2006-10-23,24.325001
2006-10-24,24.34
2006-10-25,23.995001000000002
2006-10-26,24.200001
2006-10-27,23.9
2006-10-30,23.74
2006-10-31,22.799999
2006-11-01,22.725
2006-11-02,22.665001
2006-11-03,22.450001
2006-11-06,22.549999
2006-11-07,22.445
2006-11-08,22.780001000000002
2006-11-09,22.254998999999998
2006-11-10,22.225
2006-11-13,22.004998999999998
2006-11-14,21.924999
2006-11-15,21.895
2006-11-16,22.695
2006-11-17,22.68
2006-11-20,22.525
2006-11-21,22.6
2006-11-22,22.695
2006-11-24,22.610001
2006-11-27,22.25
2006-11-28,22.355
2006-11-29,22.74
2006-11-30,22.639999
2006-12-01,22.690001000000002
2006-12-04,22.870001000000002
2006-12-05,22.75
2006-12-06,22.665001
2006-12-07,22.745001000000002
2006-12-08,22.57
2006-12-11,22.25
2006-12-12,22.27
2006-12-13,22.174999
2006-12-14,22.190001000000002
2006-12-15,22.15
2006-12-18,22.219998999999998
2006-12-19,22.184998999999998
2006-12-20,22.415001
2006-12-21,22.5
2006-12-22,22.485001
2006-12-26,22.620001000000002
2006-12-27,22.695
2006-12-28,22.57
2006-12-29,22.51
2007-01-03,22.690001000000002
2007-01-04,22.67
2007-01-05,22.405001000000002
2007-01-08,22.405001000000002
2007-01-09,22.540001
2007-01-10,22.344998999999998
2007-01-11,22.809998999999998
2007-01-12,23.145
2007-01-16,23.1
2007-01-17,23.219998999999998
2007-01-18,22.98
2007-01-19,23.049999
2007-01-22,23.030001000000002
2007-01-23,23.375
2007-01-24,23.985001
2007-01-25,24.195
2007-01-26,24.424999
2007-01-29,24.665001
2007-01-30,25.09
2007-01-31,24.120001000000002
2007-02-01,23.995001000000002
2007-02-02,23.879998999999998
2007-02-05,23.924999
2007-02-06,23.92
2007-02-07,24.0
2007-02-08,23.99
2007-02-09,23.815001000000002
2007-02-12,23.745001000000002
2007-02-13,23.540001
2007-02-14,23.43
2007-02-15,23.415001
2007-02-16,23.434998999999998
2007-02-20,23.625
2007-02-21,23.605
2007-02-22,23.555
2007-02-23,23.565001000000002
2007-02-26,23.469998999999998
2007-02-27,22.540001
2007-02-28,22.495001000000002
2007-03-01,22.525
2007-03-02,22.07
2007-03-05,21.815001000000002
2007-03-06,21.75
2007-03-07,22.030001000000002
2007-03-08,22.275
2007-03-09,22.4
2007-03-12,22.705
2007-03-13,22.275
2007-03-14,22.66
2007-03-15,23.045
2007-03-16,23.084999
2007-03-19,23.07
2007-03-20,23.059998999999998
2007-03-21,23.440001000000002
2007-03-22,23.684998999999998
2007-03-23,23.665001
2007-03-26,23.635
2007-03-27,23.450001
2007-03-28,23.355
2007-03-29,23.360001
2007-03-30,23.375
2007-04-02,23.450001
2007-04-03,23.785
2007-04-04,23.674999
2007-04-05,23.594998999999998
2007-04-09,23.395
2007-04-10,23.389999
2007-04-11,23.129998999999998
2007-04-12,23.315001000000002
2007-04-13,23.209999
2007-04-16,23.504998999999998
2007-04-17,23.445
2007-04-18,23.110001
2007-04-19,23.030001000000002
2007-04-20,23.815001000000002
2007-04-23,23.77
2007-04-24,23.98
2007-04-25,24.15
2007-04-26,24.205
2007-04-27,24.135
2007-04-30,23.92
2007-05-01,24.049999
2007-05-02,26.295
2007-05-03,25.26
2007-05-04,24.965
2007-05-07,24.799999
2007-05-08,24.799999
2007-05-09,25.025
2007-05-10,24.514999
2007-05-11,24.639999
2007-05-14,24.48
2007-05-15,24.27
2007-05-16,24.695
2007-05-17,24.465
2007-05-18,24.495001000000002
2007-05-21,24.790001
2007-05-22,24.825001
2007-05-23,24.725
2007-05-24,24.84
2007-05-25,24.950001
2007-05-29,24.799999
2007-05-30,24.924999
2007-05-31,24.82
2007-06-01,24.975
2007-06-04,25.030001000000002
2007-06-05,25.16
2007-06-06,25.455
2007-06-07,25.209999
2007-06-08,25.375
2007-06-11,25.379998999999998
2007-06-12,25.184998999999998
2007-06-13,25.450001
2007-06-14,25.360001
2007-06-15,26.48
2007-06-18,26.375
2007-06-19,25.955
2007-06-20,25.785
2007-06-21,26.15
2007-06-22,26.125
2007-06-25,26.049999
2007-06-26,26.209999
2007-06-27,26.684998999999998
2007-06-28,26.309998999999998
2007-06-29,26.305
2007-07-02,26.48
2007-07-03,26.6
2007-07-05,26.52
2007-07-06,26.58
2007-07-09,26.495001000000002
2007-07-10,25.795
2007-07-11,25.705
2007-07-12,25.91
2007-07-13,25.764999
2007-07-16,25.674999
2007-07-17,25.76
2007-07-18,25.49
2007-07-19,25.67
2007-07-20,25.264999
2007-07-23,25.514999
2007-07-24,25.25
2007-07-25,25.334999
2007-07-26,25.035
2007-07-27,24.495001000000002
2007-07-30,24.715
2007-07-31,24.709999
2007-08-01,25.16
2007-08-02,25.17
2007-08-03,24.4
2007-08-06,25.105
2007-08-07,25.440001000000002
2007-08-08,26.700001
2007-08-09,26.254998999999998
2007-08-10,26.0
2007-08-13,25.450001
2007-08-14,25.365
2007-08-15,25.855
2007-08-16,25.785
2007-08-17,26.025
2007-08-20,25.725
2007-08-21,25.465
2007-08-22,25.764999
2007-08-23,25.504998999999998
2007-08-24,26.07
2007-08-27,25.639999
2007-08-28,24.77
2007-08-29,25.0
2007-08-30,24.695
2007-08-31,24.82
2007-09-04,25.155001000000002
2007-09-05,24.855
2007-09-06,24.530001000000002
2007-09-07,24.334999
2007-09-10,24.155001000000002
2007-09-11,24.325001
2007-09-12,23.865
2007-09-13,23.959999
2007-09-14,23.940001000000002
2007-09-17,23.799999
2007-09-18,24.049999
2007-09-19,24.02
2007-09-20,24.01
2007-09-21,24.125
2007-09-24,24.065001000000002
2007-09-25,24.084999
2007-09-26,24.285
2007-09-27,24.605
2007-09-28,24.709999
2007-10-01,24.895
2007-10-02,24.924999
2007-10-03,24.844998999999998
2007-10-04,25.0
2007-10-05,25.504998999999998
2007-10-08,24.969998999999998
2007-10-09,25.035
2007-10-10,25.049999
2007-10-11,25.225
2007-10-12,25.43
2007-10-15,25.055
2007-10-16,24.875
2007-10-17,25.219998999999998
2007-10-18,25.195
2007-10-19,24.93
2007-10-22,25.209999
2007-10-23,25.639999
2007-10-24,25.665001
2007-10-25,25.33
2007-10-26,25.445
2007-10-29,25.07
2007-10-30,25.360001
2007-10-31,25.695
2007-11-01,26.09
2007-11-02,27.4
2007-11-05,28.565001000000002
2007-11-06,29.025
2007-11-07,28.299999
2007-11-08,28.190001000000002
2007-11-09,27.35
2007-11-12,27.280001000000002
2007-11-13,27.5
2007-11-14,27.305
2007-11-15,27.635
2007-11-16,28.299999
2007-11-19,28.285
2007-11-20,28.155001000000002
2007-11-21,28.264999
2007-11-23,28.235001
2007-11-26,28.365
2007-11-27,28.625
2007-11-28,29.584999
2007-11-29,29.165001
2007-11-30,29.004998999999998
2007-12-03,29.26
2007-12-04,28.995001000000002
2007-12-05,29.055
2007-12-06,29.73
2007-12-07,29.690001000000002
2007-12-10,29.975
2007-12-11,29.895
2007-12-12,30.059998999999998
2007-12-13,30.27
2007-12-14,29.67
2007-12-17,29.465
2007-12-18,29.905001000000002
2007-12-19,30.02
2007-12-20,30.945
2007-12-21,31.4
2007-12-24,31.290001
2007-12-26,31.405001000000002
2007-12-27,31.16
2007-12-28,31.205
2007-12-31,31.51
2008-01-02,30.92
2008-01-03,30.504998999999998
2008-01-04,30.33
2008-01-07,30.02
2008-01-08,28.875
2008-01-09,28.215
2008-01-10,27.815001000000002
2008-01-11,27.620001000000002
2008-01-14,28.24
2008-01-15,28.15
2008-01-16,28.475
2008-01-17,28.24
2008-01-18,27.674999
2008-01-22,28.17
2008-01-23,27.99
2008-01-24,27.504998999999998
2008-01-25,27.34
2008-01-28,27.4
2008-01-29,27.355
2008-01-30,27.625
2008-01-31,29.92
2008-02-01,29.184998999999998
2008-02-04,29.18
2008-02-05,28.594998999999998
2008-02-06,28.075001
2008-02-07,28.565001000000002
2008-02-08,28.59
2008-02-11,28.6
2008-02-12,29.290001
2008-02-13,28.6
2008-02-14,28.360001
2008-02-15,28.18
2008-02-19,28.889999
2008-02-20,29.02
2008-02-21,29.415001
2008-02-22,28.73
2008-02-25,29.495001000000002
2008-02-26,29.555
2008-02-27,29.805
2008-02-28,29.615
2008-02-29,29.049999
2008-03-03,29.775
2008-03-04,29.305
2008-03-05,29.264999
2008-03-06,28.905001000000002
2008-03-07,28.785
2008-03-10,28.705
2008-03-11,29.219998999999998
2008-03-12,28.885
2008-03-13,29.344998999999998
2008-03-14,29.025
2008-03-17,28.959999
2008-03-18,29.735001
2008-03-19,28.91
2008-03-20,30.0
2008-03-24,29.559998999999998
2008-03-25,29.709999
2008-03-26,29.625
2008-03-27,29.76
2008-03-28,29.35
2008-03-31,29.790001
2008-04-01,30.325001
2008-04-02,30.32
2008-04-03,30.01
2008-04-04,30.25
2008-04-07,30.045
2008-04-08,30.309998999999998
2008-04-09,30.025
2008-04-10,30.41
2008-04-11,28.924999
2008-04-14,28.254998999999998
2008-04-15,28.165001
2008-04-16,28.775
2008-04-17,28.305
2008-04-18,28.275
2008-04-21,28.16
2008-04-22,27.85
2008-04-23,28.030001000000002
2008-04-24,28.120001000000002
2008-04-25,28.530001000000002
2008-04-28,28.655001000000002
2008-04-29,28.775
2008-04-30,28.615
2008-05-01,26.73
2008-05-02,26.775
2008-05-05,26.905001000000002
2008-05-06,27.540001
2008-05-07,27.485001
2008-05-08,27.5
2008-05-09,27.424999
2008-05-12,27.4
2008-05-13,27.620001000000002
2008-05-14,27.775
2008-05-15,27.690001000000002
2008-05-16,27.530001000000002
2008-05-19,27.475
2008-05-20,27.790001
2008-05-21,27.655001000000002
2008-05-22,27.83
2008-05-23,27.709999
2008-05-27,27.950001
2008-05-28,27.665001
2008-05-29,27.83
2008-05-30,28.18
2008-06-02,27.91
2008-06-03,27.535
2008-06-04,28.870001000000002
2008-06-05,30.155001000000002
2008-06-06,29.334999
2008-06-09,29.09
2008-06-10,29.275
2008-06-11,28.855
2008-06-12,28.605
2008-06-13,29.0
2008-06-16,28.84
2008-06-17,29.01
2008-06-18,28.82
2008-06-19,29.4
2008-06-20,29.02
2008-06-23,28.83
2008-06-24,28.924999
2008-06-25,29.450001
2008-06-26,28.879998999999998
2008-06-27,28.875
2008-06-30,27.73
2008-07-01,27.26
2008-07-02,25.705
2008-07-03,25.93
2008-07-07,25.799999
2008-07-08,26.68
2008-07-09,26.025
2008-07-10,26.299999
2008-07-11,26.790001
2008-07-14,26.565001000000002
2008-07-15,26.530001000000002
2008-07-16,27.094998999999998
2008-07-17,26.950001
2008-07-18,26.83
2008-07-21,26.93
2008-07-22,27.545
2008-07-23,27.945
2008-07-24,27.825001
2008-07-25,28.385
2008-07-28,28.184998999999998
2008-07-29,29.035
2008-07-30,29.16
2008-07-31,29.030001000000002
2008-08-01,30.565001000000002
2008-08-04,31.459999
2008-08-05,31.6
2008-08-06,31.945
2008-08-07,31.965
2008-08-08,31.82
2008-08-11,31.735001
2008-08-12,31.495001000000002
2008-08-13,30.85
2008-08-14,30.924999
2008-08-15,30.75
2008-08-18,30.959999
2008-08-19,31.0
2008-08-20,30.5
2008-08-21,30.43
2008-08-22,31.459999
2008-08-25,30.184998999999998
2008-08-26,30.719998999999998
2008-08-27,31.07
2008-08-28,31.215
2008-08-29,31.360001
2008-09-02,31.555
2008-09-03,31.98
2008-09-04,31.870001000000002
2008-09-05,32.0
2008-09-08,32.494999
2008-09-09,32.290001000000004
2008-09-10,32.32
2008-09-11,32.349998
2008-09-12,32.294998
2008-09-15,31.514999
2008-09-16,32.555
2008-09-17,31.200001
2008-09-18,32.169998
2008-09-19,32.709998999999996
2008-09-22,31.809998999999998
2008-09-23,31.445
2008-09-24,30.725
2008-09-25,30.285
2008-09-26,30.455
2008-09-29,30.764999
2008-09-30,30.860001
2008-10-01,30.945
2008-10-02,30.26
2008-10-03,31.120001000000002
2008-10-06,29.684998999999998
2008-10-07,28.405001000000002
2008-10-08,28.52
2008-10-09,27.084999
2008-10-10,27.885
2008-10-13,28.950001
2008-10-14,29.275
2008-10-15,27.325001
2008-10-16,27.915001
2008-10-17,27.1
2008-10-20,28.135
2008-10-21,27.965
2008-10-22,26.99
2008-10-23,26.870001000000002
2008-10-24,24.795
2008-10-27,26.190001000000002
2008-10-28,27.895
2008-10-29,27.184998999999998
2008-10-30,28.09
2008-10-31,29.530001000000002
2008-11-03,29.455
2008-11-04,29.5
2008-11-05,28.23
2008-11-06,27.885
2008-11-07,28.764999
2008-11-10,29.055
2008-11-11,28.875
2008-11-12,27.799999
2008-11-13,28.825001
2008-11-14,27.209999
2008-11-17,27.965
2008-11-18,27.535
2008-11-19,25.885
2008-11-20,24.995001000000002
2008-11-21,26.764999
2008-11-24,27.674999
2008-11-25,28.26
2008-11-26,28.594998999999998
2008-11-28,28.594998999999998
2008-12-01,26.764999
2008-12-02,27.385
2008-12-03,28.014999
2008-12-04,27.85
2008-12-05,28.745001000000002
2008-12-08,28.790001
2008-12-09,28.184998999999998
2008-12-10,27.995001000000002
2008-12-11,27.4
2008-12-12,27.955
2008-12-15,27.174999
2008-12-16,28.1
2008-12-17,28.129998999999998
2008-12-18,28.440001000000002
2008-12-19,27.379998999999998
2008-12-22,27.885
2008-12-23,26.620001000000002
2008-12-24,27.0
2008-12-26,27.605
2008-12-29,27.434998999999998
2008-12-30,28.075001
2008-12-31,28.25
2009-01-02,28.004998999999998
2009-01-05,27.645
2009-01-06,27.559998999999998
2009-01-07,27.174999
2009-01-08,27.049999
2009-01-09,27.190001000000002
2009-01-12,27.51
2009-01-13,28.165001
2009-01-14,28.035
2009-01-15,28.75
2009-01-16,28.705
2009-01-20,28.155001000000002
2009-01-21,28.959999
2009-01-22,29.6
2009-01-23,29.450001
2009-01-26,30.245001000000002
2009-01-27,29.85
2009-01-28,29.959999
2009-01-29,29.719998999999998
2009-01-30,29.575001
2009-02-02,32.325001
2009-02-03,31.735001
2009-02-04,31.51
2009-02-05,31.469998999999998
2009-02-06,31.77
2009-02-09,31.514999
2009-02-10,30.924999
2009-02-11,30.5
2009-02-12,31.17
2009-02-13,30.504998999999998
2009-02-17,29.85
2009-02-18,29.01
2009-02-19,29.049999
2009-02-20,28.795
2009-02-23,28.049999
2009-02-24,27.945
2009-02-25,27.645
2009-02-26,26.975
2009-02-27,26.690001000000002
2009-03-02,26.0
2009-03-03,26.540001
2009-03-04,26.75
2009-03-05,26.280001000000002
2009-03-06,26.690001000000002
2009-03-09,26.09
2009-03-10,26.209999
2009-03-11,25.629998999999998
2009-03-12,26.315001000000002
2009-03-13,27.309998999999998
2009-03-16,27.26
2009-03-17,27.700001
2009-03-18,28.035
2009-03-19,27.1
2009-03-20,26.700001
2009-03-23,27.635
2009-03-24,27.045
2009-03-25,26.975
2009-03-26,27.775
2009-03-27,27.379998999999998
2009-03-30,27.780001000000002
2009-03-31,27.540001
2009-04-01,27.84
2009-04-02,26.870001000000002
2009-04-03,25.615
2009-04-06,25.385
2009-04-07,25.125
2009-04-08,25.344998999999998
2009-04-09,25.34
2009-04-13,25.514999
2009-04-14,25.469998999999998
2009-04-15,25.254998999999998
2009-04-16,25.549999
2009-04-17,25.735001
2009-04-20,25.74
2009-04-21,25.155001000000002
2009-04-22,24.565001000000002
2009-04-23,24.424999
2009-04-24,25.195
2009-04-27,25.129998999999998
2009-04-28,25.200001
2009-04-29,25.82
2009-04-30,25.815001000000002
2009-05-01,26.02
2009-05-04,24.684998999999998
2009-05-05,25.775
2009-05-06,25.59
2009-05-07,25.52
2009-05-08,25.594998999999998
2009-05-11,25.344998999999998
2009-05-12,26.125
2009-05-13,26.674999
2009-05-14,26.985001
2009-05-15,26.58
2009-05-18,26.545
2009-05-19,26.370001000000002
2009-05-20,26.385
2009-05-21,26.08
2009-05-22,26.025
2009-05-26,26.525
2009-05-27,26.549999
2009-05-28,26.455
2009-05-29,26.615
2009-06-01,27.33
2009-06-02,27.295
2009-06-03,27.445
2009-06-04,26.965
2009-06-05,26.48
2009-06-08,26.24
2009-06-09,26.709999
2009-06-10,26.775
2009-06-11,26.67
2009-06-12,26.620001000000002
2009-06-15,26.15
2009-06-16,26.530001000000002
2009-06-17,27.870001000000002
2009-06-18,28.875
2009-06-19,29.084999
2009-06-22,28.41
2009-06-23,27.860001
2009-06-24,27.73
2009-06-25,28.334999
2009-06-26,28.594998999999998
2009-06-29,28.52
2009-06-30,28.5
2009-07-01,28.74
2009-07-02,28.1
2009-07-06,27.610001
2009-07-07,27.495001000000002
2009-07-08,27.610001
2009-07-09,27.33
2009-07-10,27.5
2009-07-13,27.844998999999998
2009-07-14,27.73
2009-07-15,28.344998999999998
2009-07-16,28.58
2009-07-17,28.775
2009-07-20,28.275
2009-07-21,28.219998999999998
2009-07-22,28.030001000000002
2009-07-23,28.639999
2009-07-24,28.959999
2009-07-27,28.84
2009-07-28,29.325001
2009-07-29,29.395
2009-07-30,29.639999
2009-07-31,29.504998999999998
2009-08-03,28.0
2009-08-04,28.0
2009-08-05,27.780001000000002
2009-08-06,27.280001000000002
2009-08-07,27.045
2009-08-10,27.365
2009-08-11,27.325001
2009-08-12,27.34
2009-08-13,27.110001
2009-08-14,26.915001
2009-08-17,26.85
2009-08-18,26.565001000000002
2009-08-19,26.844998999999998
2009-08-20,27.0
2009-08-21,27.200001
2009-08-24,26.610001
2009-08-25,26.370001000000002
2009-08-26,26.42
2009-08-27,26.695
2009-08-28,26.445
2009-08-31,26.32
2009-09-01,26.355
2009-09-02,26.290001
2009-09-03,26.67
2009-09-04,27.040001
2009-09-08,26.924999
2009-09-09,27.08
2009-09-10,26.775
2009-09-11,26.49
2009-09-14,26.674999
2009-09-15,26.645
2009-09-16,27.120001000000002
2009-09-17,27.465
2009-09-18,27.825001
2009-09-21,28.26
2009-09-22,28.485001
2009-09-23,28.1
2009-09-24,27.65
2009-09-25,27.895
2009-09-28,28.195
2009-09-29,28.290001
2009-09-30,28.059998999999998
2009-10-01,27.48
2009-10-02,27.379998999999998
2009-10-05,27.540001
2009-10-06,27.715
2009-10-07,27.525
2009-10-08,27.625
2009-10-09,28.01
2009-10-12,27.780001000000002
2009-10-13,27.684998999999998
2009-10-14,27.764999
2009-10-15,27.67
2009-10-16,27.459999
2009-10-19,27.355
2009-10-20,26.969998999999998
2009-10-21,26.615
2009-10-22,27.139999
2009-10-23,27.325001
2009-10-26,26.82
2009-10-27,26.055
2009-10-28,26.135
2009-10-29,25.959999
2009-10-30,25.75
2009-11-02,26.885
2009-11-03,27.24
2009-11-04,27.105
2009-11-05,27.629998999999998
2009-11-06,27.59
2009-11-09,28.025
2009-11-10,27.48
2009-11-11,27.705
2009-11-12,26.844998999999998
2009-11-13,27.415001
2009-11-16,27.674999
2009-11-17,27.5
2009-11-18,27.9
2009-11-19,27.379998999999998
2009-11-20,26.77
2009-11-23,27.370001000000002
2009-11-24,27.49
2009-11-25,27.165001
2009-11-27,27.040001
2009-11-30,26.690001000000002
2009-12-01,26.67
2009-12-02,26.65
2009-12-03,26.690001000000002
2009-12-04,27.145
2009-12-07,27.16
2009-12-08,27.27
2009-12-09,27.26
2009-12-10,27.33
2009-12-11,27.299999
2009-12-14,27.655001000000002
2009-12-15,27.465
2009-12-16,27.309998999999998
2009-12-17,27.129998999999998
2009-12-18,27.405001000000002
2009-12-21,27.58
2009-12-22,27.809998999999998
2009-12-23,27.895
2009-12-24,27.865
2009-12-28,27.955
2009-12-29,28.075001
2009-12-30,28.07
2009-12-31,27.575001
2010-01-04,27.715
2010-01-05,27.165001
2010-01-06,27.245001000000002
2010-01-07,27.225
2010-01-08,27.545
2010-01-11,28.52
2010-01-12,28.315001000000002
2010-01-13,28.799999
2010-01-14,29.41
2010-01-15,29.24
2010-01-19,29.615
2010-01-20,29.719998999999998
2010-01-21,28.965
2010-01-22,28.834999
2010-01-25,28.450001
2010-01-26,28.424999
2010-01-27,28.764999
2010-01-28,28.370001000000002
2010-01-29,28.305
2010-02-01,26.594998999999998
2010-02-02,26.325001
2010-02-03,27.195
2010-02-04,26.785
2010-02-05,26.775
2010-02-08,26.629998999999998
2010-02-09,26.395
2010-02-10,26.66
2010-02-11,26.955
2010-02-12,27.129998999999998
2010-02-16,26.76
2010-02-17,26.865
2010-02-18,26.76
2010-02-19,26.945
2010-02-22,27.059998999999998
2010-02-23,26.799999
2010-02-24,27.24
2010-02-25,27.049999
2010-02-26,26.745001000000002
2010-03-01,26.85
2010-03-02,27.084999
2010-03-03,26.959999
2010-03-04,26.93
2010-03-05,27.129998999999998
2010-03-08,27.0
2010-03-09,27.290001
2010-03-10,27.584999
2010-03-11,27.865
2010-03-12,28.23
2010-03-15,27.735001
2010-03-16,27.905001000000002
2010-03-17,28.08
2010-03-18,28.389999
2010-03-19,28.075001
2010-03-22,28.5
2010-03-23,28.254998999999998
2010-03-24,28.365
2010-03-25,28.42
2010-03-26,28.49
2010-03-29,28.66
2010-03-30,28.875
2010-03-31,28.575001
2010-04-01,28.24
2010-04-05,28.23
2010-04-06,28.594998999999998
2010-04-07,28.4
2010-04-08,28.129998999999998
2010-04-09,28.315001000000002
2010-04-12,28.625
2010-04-13,29.014999
2010-04-14,29.355
2010-04-15,29.725
2010-04-16,30.004998999999998
2010-04-19,30.0
2010-04-20,30.290001
2010-04-21,30.309998999999998
2010-04-22,28.625
2010-04-23,28.665001
2010-04-26,28.385
2010-04-27,28.535
2010-04-28,28.985001
2010-04-29,29.65
2010-04-30,28.93
2010-05-03,28.684998999999998
2010-05-04,28.145
2010-05-05,28.325001
2010-05-06,28.110001
2010-05-07,27.870001000000002
2010-05-10,28.799999
2010-05-11,28.615
2010-05-12,29.059998999999998
2010-05-13,28.68
2010-05-14,28.155001000000002
2010-05-17,28.455
2010-05-18,28.145
2010-05-19,28.07
2010-05-20,27.245001000000002
2010-05-21,27.135
2010-05-24,27.455
