Date,PKX
2004-06-16,30.870001000000002
2004-06-17,30.969998999999998
2004-06-18,30.700001
2004-06-21,30.5
2004-06-22,30.790001
2004-06-23,31.52
2004-06-24,32.700001
2004-06-25,33.68
2004-06-28,33.09
2004-06-29,33.799999
2004-06-30,33.509997999999996
2004-07-01,33.029999
2004-07-02,32.77
2004-07-06,33.279999
2004-07-07,34.189999
2004-07-08,33.709998999999996
2004-07-09,33.900002
2004-07-12,34.650002
2004-07-13,34.75
2004-07-14,35.189999
2004-07-15,35.400002
2004-07-16,36.099998
2004-07-19,36.34
2004-07-20,35.970001
2004-07-21,35.599998
2004-07-22,35.450001
2004-07-23,35.540001000000004
2004-07-26,34.700001
2004-07-27,34.849998
2004-07-28,35.700001
2004-07-29,35.700001
2004-07-30,36.279999
2004-08-02,35.700001
2004-08-03,35.75
2004-08-04,35.889998999999996
2004-08-05,35.68
2004-08-06,35.0
2004-08-09,35.450001
2004-08-10,36.040001000000004
2004-08-11,35.98
2004-08-12,36.16
2004-08-13,36.049999
2004-08-16,35.950001
2004-08-17,36.0
2004-08-18,36.34
2004-08-19,36.669998
2004-08-20,36.75
2004-08-23,35.43
2004-08-24,35.080002
2004-08-25,35.049999
2004-08-26,34.599998
2004-08-27,35.080002
2004-08-30,35.5
2004-08-31,36.18
2004-09-01,36.77
2004-09-02,37.389998999999996
2004-09-03,37.700001
2004-09-07,37.860001000000004
2004-09-08,38.419998
2004-09-09,39.5
2004-09-10,40.139998999999996
2004-09-13,39.889998999999996
2004-09-14,39.099998
2004-09-15,39.619999
2004-09-16,40.0
2004-09-17,39.740002000000004
2004-09-20,39.200001
2004-09-21,38.900002
2004-09-22,37.970001
2004-09-23,37.630001
2004-09-24,37.669998
2004-09-27,37.450001
2004-09-28,38.16
2004-09-29,37.93
2004-09-30,37.849998
2004-10-01,38.93
2004-10-04,39.77
2004-10-05,39.52
2004-10-06,40.700001
2004-10-07,40.470001
2004-10-08,39.889998999999996
2004-10-11,39.849998
2004-10-12,39.400002
2004-10-13,37.529999
2004-10-14,37.369999
2004-10-15,37.869999
2004-10-18,37.610001000000004
2004-10-19,36.66
2004-10-20,36.650002
2004-10-21,36.810001
2004-10-22,36.490002000000004
2004-10-25,36.689999
2004-10-26,37.009997999999996
2004-10-27,37.599998
2004-10-28,36.790001000000004
2004-10-29,37.389998999999996
2004-11-01,37.5
2004-11-02,38.02
2004-11-03,38.549999
2004-11-04,38.82
2004-11-05,39.150002
2004-11-08,39.0
2004-11-09,39.060001
2004-11-10,39.610001000000004
2004-11-11,39.560001
2004-11-12,41.0
2004-11-15,41.75
2004-11-16,41.330002
2004-11-17,42.759997999999996
2004-11-18,41.759997999999996
2004-11-19,41.849998
2004-11-22,41.849998
2004-11-23,42.299999
2004-11-24,43.310001
2004-11-26,45.639998999999996
2004-11-29,46.16
2004-11-30,47.240002000000004
2004-12-01,46.869999
2004-12-02,46.700001
2004-12-03,47.5
2004-12-06,46.75
2004-12-07,44.049999
2004-12-08,42.900002
2004-12-09,42.950001
2004-12-10,42.400002
2004-12-13,43.349998
2004-12-14,43.5
2004-12-15,44.73
2004-12-16,43.650002
2004-12-17,43.700001
2004-12-20,44.189999
2004-12-21,44.5
2004-12-22,44.450001
2004-12-23,45.5
2004-12-27,45.860001000000004
2004-12-28,45.41
2004-12-29,44.720001
2004-12-30,43.759997999999996
2004-12-31,44.529999
2005-01-03,43.369999
2005-01-04,42.779999
2005-01-05,41.939999
2005-01-06,41.650002
2005-01-07,41.220001
2005-01-10,42.049999
2005-01-11,42.360001000000004
2005-01-12,43.040001000000004
2005-01-13,44.150002
2005-01-14,44.810001
2005-01-18,45.169998
2005-01-19,44.400002
2005-01-20,44.32
2005-01-21,44.669998
2005-01-24,44.299999
2005-01-25,44.560001
2005-01-26,44.5
2005-01-27,44.189999
2005-01-28,44.27
2005-01-31,45.0
2005-02-01,44.990002000000004
2005-02-02,44.75
2005-02-03,46.0
2005-02-04,46.310001
2005-02-07,46.580002
2005-02-08,46.700001
2005-02-09,45.950001
2005-02-10,45.509997999999996
2005-02-11,46.459998999999996
2005-02-14,47.299999
2005-02-15,47.200001
2005-02-16,48.110001000000004
2005-02-17,48.610001000000004
2005-02-18,49.5
2005-02-22,49.299999
2005-02-23,50.150002
2005-02-24,52.369999
2005-02-25,54.82
2005-02-28,54.25
2005-03-01,53.279999
2005-03-02,52.900002
2005-03-03,53.509997999999996
2005-03-04,54.849998
2005-03-07,54.830002
2005-03-08,53.869999
2005-03-09,52.57
2005-03-10,51.619999
2005-03-11,52.849998
2005-03-14,52.299999
2005-03-15,51.799999
2005-03-16,51.0
2005-03-17,52.220001
2005-03-18,51.880001
2005-03-21,52.040001000000004
2005-03-22,51.650002
2005-03-23,49.91
2005-03-24,49.720001
2005-03-28,49.509997999999996
2005-03-29,47.529999
2005-03-30,48.790001000000004
2005-03-31,49.360001000000004
2005-04-01,49.700001
2005-04-04,48.41
2005-04-05,48.900002
2005-04-06,48.950001
2005-04-07,49.509997999999996
2005-04-08,48.400002
2005-04-11,48.009997999999996
2005-04-12,49.0
2005-04-13,47.610001000000004
2005-04-14,46.259997999999996
2005-04-15,45.580002
2005-04-18,45.810001
2005-04-19,46.580002
2005-04-20,45.900002
2005-04-21,47.240002000000004
2005-04-22,46.360001000000004
2005-04-25,46.98
2005-04-26,46.880001
2005-04-27,45.73
2005-04-28,44.48
2005-04-29,45.529999
2005-05-02,46.110001000000004
2005-05-03,45.349998
2005-05-04,47.400002
2005-05-05,47.490002000000004
2005-05-06,47.639998999999996
2005-05-09,47.029999
2005-05-10,45.919998
2005-05-11,45.93
2005-05-12,44.48
2005-05-13,43.959998999999996
2005-05-16,44.150002
2005-05-17,44.040001000000004
2005-05-18,45.610001000000004
2005-05-19,45.450001
2005-05-20,45.650002
2005-05-23,45.349998
2005-05-24,45.209998999999996
2005-05-25,43.759997999999996
2005-05-26,44.610001000000004
2005-05-27,44.799999
2005-05-31,44.919998
2005-06-01,46.470001
2005-06-02,45.439999
2005-06-03,45.27
2005-06-06,45.150002
2005-06-07,44.950001
2005-06-08,44.400002
2005-06-09,44.16
2005-06-10,44.68
2005-06-13,44.75
2005-06-14,45.16
2005-06-15,45.779999
2005-06-16,46.549999
2005-06-17,46.450001
2005-06-20,45.59
2005-06-21,44.880001
2005-06-22,44.900002
2005-06-23,43.950001
2005-06-24,43.75
2005-06-27,44.450001
2005-06-28,45.169998
2005-06-29,44.09
2005-06-30,43.970001
2005-07-01,44.209998999999996
2005-07-05,44.119999
2005-07-06,44.849998
2005-07-07,44.610001000000004
2005-07-08,45.459998999999996
2005-07-11,46.740002000000004
2005-07-12,48.029999
2005-07-13,48.07
2005-07-14,48.41
2005-07-15,48.189999
2005-07-18,47.830002
2005-07-19,48.25
2005-07-20,48.889998999999996
2005-07-21,49.849998
2005-07-22,49.91
2005-07-25,49.389998999999996
2005-07-26,49.5
2005-07-27,49.200001
2005-07-28,49.799999
2005-07-29,49.900002
2005-08-01,50.41
2005-08-02,51.599998
2005-08-03,52.599998
2005-08-04,52.810001
2005-08-05,51.209998999999996
2005-08-08,52.0
2005-08-09,52.740002000000004
2005-08-10,53.290001000000004
2005-08-11,53.740002000000004
2005-08-12,53.73
2005-08-15,54.27
2005-08-16,53.169998
2005-08-17,52.5
2005-08-18,50.959998999999996
2005-08-19,51.200001
2005-08-22,51.959998999999996
2005-08-23,50.27
2005-08-24,49.130001
2005-08-25,50.689999
2005-08-26,49.73
2005-08-29,51.349998
2005-08-30,51.25
2005-08-31,52.25
2005-09-01,52.919998
2005-09-02,53.369999
2005-09-06,53.32
2005-09-07,53.66
2005-09-08,53.400002
2005-09-09,53.0
2005-09-12,52.349998
2005-09-13,51.75
2005-09-14,51.790001000000004
2005-09-15,53.470001
2005-09-16,55.349998
2005-09-19,55.759997999999996
2005-09-20,54.84
2005-09-21,54.91
2005-09-22,54.029999
2005-09-23,54.200001
2005-09-26,55.790001000000004
2005-09-27,55.91
2005-09-28,57.080002
2005-09-29,57.009997999999996
2005-09-30,56.560001
2005-10-03,56.009997999999996
2005-10-04,55.099998
2005-10-05,52.139998999999996
2005-10-06,51.75
2005-10-07,52.959998999999996
2005-10-10,51.799999
2005-10-11,52.549999
2005-10-12,50.25
2005-10-13,49.419998
2005-10-14,49.610001000000004
2005-10-17,49.93
2005-10-18,49.02
2005-10-19,48.889998999999996
2005-10-20,48.650002
2005-10-21,50.400002
2005-10-24,52.119999
2005-10-25,50.490002000000004
2005-10-26,50.299999
2005-10-27,49.490002000000004
2005-10-28,50.0
2005-10-31,51.290001000000004
2005-11-01,52.5
2005-11-02,53.52
2005-11-03,52.810001
2005-11-04,51.419998
2005-11-07,51.34
2005-11-08,50.91
2005-11-09,52.400002
2005-11-10,52.0
2005-11-11,52.77
2005-11-14,50.799999
2005-11-15,50.5
2005-11-16,50.66
2005-11-17,51.59
2005-11-18,50.700001
2005-11-21,51.470001
2005-11-22,49.77
2005-11-23,50.18
2005-11-25,49.93
2005-11-28,49.34
2005-11-29,50.200001
2005-11-30,49.759997999999996
2005-12-01,50.299999
2005-12-02,48.5
2005-12-05,48.330002
2005-12-06,48.34
2005-12-07,47.849998
2005-12-08,48.299999
2005-12-09,48.02
2005-12-12,48.599998
2005-12-13,49.169998
2005-12-14,48.91
2005-12-15,48.880001
2005-12-16,48.73
2005-12-19,49.110001000000004
2005-12-20,49.279999
2005-12-21,50.220001
2005-12-22,50.610001000000004
2005-12-23,50.900002
2005-12-27,49.580002
2005-12-28,49.700001
2005-12-29,49.91
2005-12-30,49.509997999999996
2006-01-03,50.25
2006-01-04,50.869999
2006-01-05,51.02
2006-01-06,52.02
2006-01-09,52.450001
2006-01-10,51.610001000000004
2006-01-11,51.509997999999996
2006-01-12,50.07
2006-01-13,49.580002
2006-01-17,48.970001
2006-01-18,49.490002000000004
2006-01-19,50.860001000000004
2006-01-20,49.330002
2006-01-23,51.400002
2006-01-24,53.200001
2006-01-25,52.720001
2006-01-26,55.099998
2006-01-27,57.650002
2006-01-30,56.830002
2006-01-31,57.389998999999996
2006-02-01,57.279999
2006-02-02,56.619999
2006-02-03,57.889998999999996
2006-02-06,59.290001000000004
2006-02-07,56.119999
2006-02-08,56.0
2006-02-09,54.880001
2006-02-10,54.549999
2006-02-13,52.75
2006-02-14,54.779999
2006-02-15,54.200001
2006-02-16,56.099998
2006-02-17,55.630001
2006-02-21,57.110001000000004
2006-02-22,57.41
2006-02-23,57.830002
2006-02-24,59.799999
2006-02-27,60.220001
2006-02-28,58.439999
2006-03-01,59.619999
2006-03-02,59.810001
2006-03-03,60.0
2006-03-06,60.049999
2006-03-07,58.939999
2006-03-08,58.310001
2006-03-09,59.34
2006-03-10,62.049999
2006-03-13,61.049999
2006-03-14,61.439999
2006-03-15,62.970001
2006-03-16,62.200001
2006-03-17,62.73
2006-03-20,63.400002
2006-03-21,60.709998999999996
2006-03-22,61.740002000000004
2006-03-23,61.57
2006-03-24,62.349998
2006-03-27,62.619999
2006-03-28,61.849998
2006-03-29,63.029999
2006-03-30,63.220001
2006-03-31,63.799999
2006-04-03,65.410004
2006-04-04,64.550003
2006-04-05,64.699997
2006-04-06,63.900002
2006-04-07,63.139998999999996
2006-04-10,62.630001
2006-04-11,61.75
2006-04-12,63.950001
2006-04-13,67.220001
2006-04-17,69.68
2006-04-18,70.779999
2006-04-19,70.860001
2006-04-20,68.349998
2006-04-21,69.360001
2006-04-24,69.050003
2006-04-25,69.699997
2006-04-26,72.5
2006-04-27,69.199997
2006-04-28,70.470001
2006-05-01,71.440002
2006-05-02,73.199997
2006-05-03,73.25
2006-05-04,73.150002
2006-05-05,74.199997
2006-05-08,73.75
2006-05-09,73.650002
2006-05-10,74.0
2006-05-11,74.410004
2006-05-12,71.83000200000001
2006-05-15,67.800003
2006-05-16,66.559998
2006-05-17,66.400002
2006-05-18,66.800003
2006-05-19,69.260002
2006-05-22,65.010002
2006-05-23,65.33000200000001
2006-05-24,63.639998999999996
2006-05-25,65.25
2006-05-26,65.589996
2006-05-30,63.169998
2006-05-31,64.300003
2006-06-01,65.699997
2006-06-02,65.230003
2006-06-05,61.91
2006-06-06,62.34
2006-06-07,60.5
2006-06-08,59.150002
2006-06-09,58.470001
2006-06-12,56.07
2006-06-13,56.209998999999996
2006-06-14,58.049999
2006-06-15,60.830002
2006-06-16,60.299999
2006-06-19,58.830002
2006-06-20,58.93
2006-06-21,60.880001
2006-06-22,60.150002
2006-06-23,61.110001000000004
2006-06-26,62.32
2006-06-27,62.73
2006-06-28,64.690002
2006-06-29,67.550003
2006-06-30,66.900002
2006-07-03,66.879997
2006-07-05,65.040001
2006-07-06,65.120003
2006-07-07,64.0
2006-07-10,65.0
2006-07-11,63.139998999999996
2006-07-12,62.349998
2006-07-13,60.150002
2006-07-14,60.389998999999996
2006-07-17,58.59
2006-07-18,59.130001
2006-07-19,61.709998999999996
2006-07-20,59.27
2006-07-21,59.009997999999996
2006-07-24,60.23
2006-07-25,60.650002
2006-07-26,59.919998
2006-07-27,59.48
2006-07-28,61.849998
2006-07-31,61.740002000000004
2006-08-01,60.810001
2006-08-02,61.689999
2006-08-03,61.349998
2006-08-04,60.82
2006-08-07,60.810001
2006-08-08,60.349998
2006-08-09,60.610001000000004
2006-08-10,60.849998
2006-08-11,59.299999
2006-08-14,59.0
2006-08-15,60.48
2006-08-16,61.040001000000004
2006-08-17,60.389998999999996
2006-08-18,61.09
2006-08-21,60.630001
2006-08-22,61.380001
2006-08-23,61.700001
2006-08-24,61.75
2006-08-25,62.5
2006-08-28,62.459998999999996
2006-08-29,63.349998
2006-08-30,61.720001
2006-08-31,62.110001000000004
2006-09-01,63.110001000000004
2006-09-05,63.560001
2006-09-06,62.389998999999996
2006-09-07,62.299999
2006-09-08,61.84
2006-09-11,59.59
2006-09-12,60.540001000000004
2006-09-13,61.240002000000004
2006-09-14,60.560001
2006-09-15,61.439999
2006-09-18,62.709998999999996
2006-09-19,62.360001000000004
2006-09-20,63.619999
2006-09-21,62.98
2006-09-22,63.110001000000004
2006-09-25,64.0
2006-09-26,64.760002
2006-09-27,64.599998
2006-09-28,64.629997
2006-09-29,64.93
2006-10-02,64.480003
2006-10-03,63.0
2006-10-04,63.799999
2006-10-05,65.699997
2006-10-06,64.790001
2006-10-09,64.809998
2006-10-10,64.800003
2006-10-11,64.029999
2006-10-12,67.019997
2006-10-13,67.970001
2006-10-16,68.389999
2006-10-17,67.400002
2006-10-18,67.230003
2006-10-19,67.5
2006-10-20,67.879997
2006-10-23,68.400002
2006-10-24,70.029999
2006-10-25,70.230003
2006-10-26,70.5
2006-10-27,69.550003
2006-10-30,69.849998
2006-10-31,70.519997
2006-11-01,70.349998
2006-11-02,71.199997
2006-11-03,72.379997
2006-11-06,73.209999
2006-11-07,73.790001
2006-11-08,73.91999799999999
2006-11-09,73.489998
2006-11-10,73.269997
2006-11-13,73.800003
2006-11-14,74.629997
2006-11-15,73.790001
2006-11-16,72.790001
2006-11-17,73.790001
2006-11-20,74.0
2006-11-21,75.949997
2006-11-22,76.860001
2006-11-24,77.0
2006-11-27,76.199997
2006-11-28,76.82
2006-11-29,78.110001
2006-11-30,78.860001
2006-12-01,79.260002
2006-12-04,80.18
2006-12-05,80.059998
2006-12-06,79.849998
2006-12-07,79.199997
2006-12-08,78.839996
2006-12-11,79.93
2006-12-12,78.300003
2006-12-13,80.209999
2006-12-14,82.209999
2006-12-15,83.900002
2006-12-18,84.029999
2006-12-19,82.980003
2006-12-20,84.879997
2006-12-21,83.839996
2006-12-22,82.599998
2006-12-26,83.730003
2006-12-27,84.0
2006-12-28,83.099998
2006-12-29,82.66999799999999
2007-01-03,79.43
2007-01-04,79.699997
2007-01-05,78.529999
2007-01-08,78.849998
2007-01-09,76.980003
2007-01-10,76.489998
2007-01-11,78.099998
2007-01-12,80.779999
2007-01-16,80.559998
2007-01-17,80.400002
2007-01-18,80.739998
2007-01-19,81.83000200000001
2007-01-22,82.059998
2007-01-23,84.75
2007-01-24,87.300003
2007-01-25,85.82
2007-01-26,85.900002
2007-01-29,86.839996
2007-01-30,87.75
2007-01-31,88.18
2007-02-01,91.510002
2007-02-02,91.5
2007-02-05,89.959999
2007-02-06,93.16999799999999
2007-02-07,92.190002
2007-02-08,90.82
2007-02-09,91.360001
2007-02-12,92.239998
2007-02-13,93.519997
2007-02-14,93.849998
2007-02-15,95.5
2007-02-16,96.129997
2007-02-20,98.0
2007-02-21,98.239998
2007-02-22,99.769997
2007-02-23,98.860001
2007-02-26,99.279999
2007-02-27,91.91999799999999
2007-02-28,92.699997
2007-03-01,91.440002
2007-03-02,93.650002
2007-03-05,89.870003
2007-03-06,94.160004
2007-03-07,94.269997
2007-03-08,98.879997
2007-03-09,99.699997
2007-03-12,102.959999
2007-03-13,98.730003
2007-03-14,100.160004
2007-03-15,103.0
2007-03-16,101.339996
2007-03-19,102.099998
2007-03-20,99.720001
2007-03-21,103.660004
2007-03-22,101.099998
2007-03-23,102.220001
2007-03-26,100.699997
2007-03-27,99.720001
2007-03-28,99.720001
2007-03-29,106.879997
2007-03-30,103.949997
2007-04-02,105.5
2007-04-03,106.370003
2007-04-04,105.83000200000001
2007-04-05,106.360001
2007-04-09,105.860001
2007-04-10,104.370003
2007-04-11,102.849998
2007-04-12,105.089996
2007-04-13,102.440002
2007-04-16,102.739998
2007-04-17,102.019997
2007-04-18,101.400002
2007-04-19,99.339996
2007-04-20,101.900002
2007-04-23,103.699997
2007-04-24,105.589996
2007-04-25,107.93
2007-04-26,106.58000200000001
2007-04-27,106.559998
2007-04-30,104.739998
2007-05-01,105.160004
2007-05-02,106.989998
2007-05-03,107.400002
2007-05-04,106.239998
2007-05-07,108.889999
2007-05-08,111.150002
2007-05-09,113.949997
2007-05-10,112.82
2007-05-11,115.400002
2007-05-14,115.309998
2007-05-15,114.099998
2007-05-16,113.18
2007-05-17,111.900002
2007-05-18,111.0
2007-05-21,111.440002
2007-05-22,113.209999
2007-05-23,115.379997
2007-05-24,112.800003
2007-05-25,115.16999799999999
2007-05-29,116.83000200000001
2007-05-30,115.989998
2007-05-31,119.300003
2007-06-01,122.599998
2007-06-04,125.779999
2007-06-05,123.129997
2007-06-06,120.949997
2007-06-07,120.209999
2007-06-08,124.57
2007-06-11,121.25
2007-06-12,119.870003
2007-06-13,124.099998
2007-06-14,127.699997
2007-06-15,129.600006
2007-06-18,128.279999
2007-06-19,129.330002
2007-06-20,125.910004
2007-06-21,124.75
2007-06-22,121.0
2007-06-25,119.33000200000001
2007-06-26,117.900002
2007-06-27,118.519997
2007-06-28,118.440002
2007-06-29,120.0
2007-07-02,125.699997
2007-07-03,125.989998
2007-07-05,126.83000200000001
2007-07-06,132.979996
2007-07-09,133.479996
2007-07-10,130.899994
2007-07-11,133.649994
2007-07-12,141.979996
2007-07-13,149.949997
2007-07-16,148.0
2007-07-17,148.779999
2007-07-18,144.169998
2007-07-19,145.53999299999998
2007-07-20,147.029999
2007-07-23,154.279999
2007-07-24,149.130005
2007-07-25,151.940002
2007-07-26,139.899994
2007-07-27,138.080002
2007-07-30,144.75
2007-07-31,142.449997
2007-08-01,139.0
2007-08-02,139.190002
2007-08-03,136.03999299999998
2007-08-06,137.350006
2007-08-07,139.78999299999998
2007-08-08,144.440002
2007-08-09,137.03999299999998
2007-08-10,133.949997
2007-08-13,136.259995
2007-08-14,130.08999599999999
2007-08-15,127.059998
2007-08-16,124.5
2007-08-17,129.880005
2007-08-20,128.16000400000001
2007-08-21,128.649994
2007-08-22,135.820007
2007-08-23,138.100006
2007-08-24,141.139999
2007-08-27,142.119995
2007-08-28,138.559998
2007-08-29,150.639999
2007-08-30,148.08999599999999
2007-08-31,153.309998
2007-09-04,155.399994
2007-09-05,151.149994
2007-09-06,157.690002
2007-09-07,150.860001
2007-09-10,148.699997
2007-09-11,156.850006
2007-09-12,153.320007
2007-09-13,162.149994
2007-09-14,164.360001
2007-09-17,163.509995
2007-09-18,170.679993
2007-09-19,176.679993
2007-09-20,179.029999
2007-09-21,182.009995
2007-09-24,184.53999299999998
2007-09-25,181.5
2007-09-26,184.360001
2007-09-27,181.130005
2007-09-28,178.770004
2007-10-01,190.720001
2007-10-02,195.889999
2007-10-03,193.75
2007-10-04,188.520004
2007-10-05,189.179993
2007-10-08,187.33999599999999
2007-10-09,190.600006
2007-10-10,190.5
2007-10-11,184.28999299999998
2007-10-12,186.240005
2007-10-15,181.0
2007-10-16,165.389999
2007-10-17,166.690002
2007-10-18,170.66000400000001
2007-10-19,159.350006
2007-10-22,157.899994
2007-10-23,166.399994
2007-10-24,171.899994
2007-10-25,174.779999
2007-10-26,185.179993
2007-10-29,189.389999
2007-10-30,182.350006
2007-10-31,183.75
2007-11-01,165.990005
2007-11-02,166.399994
2007-11-05,163.509995
2007-11-06,175.25
2007-11-07,164.03999299999998
2007-11-08,161.809998
2007-11-09,156.070007
2007-11-12,147.970001
2007-11-13,161.940002
2007-11-14,163.350006
2007-11-15,156.610001
2007-11-16,158.949997
2007-11-19,151.600006
2007-11-20,157.740005
2007-11-21,149.509995
2007-11-23,153.479996
2007-11-26,151.220001
2007-11-27,154.779999
2007-11-28,158.380005
2007-11-29,156.320007
2007-11-30,157.869995
2007-12-03,155.009995
2007-12-04,156.130005
2007-12-05,163.100006
2007-12-06,170.940002
2007-12-07,169.570007
2007-12-10,169.570007
2007-12-11,163.059998
2007-12-12,169.96000700000002
2007-12-13,164.21000700000002
2007-12-14,155.75
2007-12-17,147.169998
2007-12-18,150.830002
2007-12-19,151.300003
2007-12-20,147.399994
2007-12-21,153.0
2007-12-24,154.509995
2007-12-26,153.800003
2007-12-27,151.360001
2007-12-28,154.25
2007-12-31,150.41000400000001
2008-01-02,146.46000700000002
2008-01-03,147.740005
2008-01-04,142.479996
2008-01-07,141.759995
2008-01-08,140.350006
2008-01-09,144.899994
2008-01-10,144.770004
2008-01-11,139.369995
2008-01-14,145.28999299999998
2008-01-15,139.570007
2008-01-16,135.449997
2008-01-17,129.699997
2008-01-18,129.779999
2008-01-22,129.059998
2008-01-23,131.369995
2008-01-24,132.830002
2008-01-25,131.520004
2008-01-28,131.71000700000002
2008-01-29,133.570007
2008-01-30,131.490005
2008-01-31,135.5
2008-02-01,137.009995
2008-02-04,138.91000400000001
2008-02-05,127.940002
2008-02-06,125.5
2008-02-07,127.83000200000001
2008-02-08,129.630005
2008-02-11,129.740005
2008-02-12,132.199997
2008-02-13,133.990005
2008-02-14,133.610001
2008-02-15,136.520004
2008-02-19,135.020004
2008-02-20,136.399994
2008-02-21,131.229996
2008-02-22,131.270004
2008-02-25,139.100006
2008-02-26,143.979996
2008-02-27,146.130005
2008-02-28,143.58999599999999
2008-02-29,135.300003
2008-03-03,135.08999599999999
2008-03-04,133.809998
2008-03-05,135.399994
2008-03-06,131.309998
2008-03-07,128.490005
2008-03-10,124.050003
2008-03-11,128.320007
2008-03-12,125.599998
2008-03-13,120.790001
2008-03-14,111.5
2008-03-17,108.410004
2008-03-18,115.489998
2008-03-19,109.5
2008-03-20,111.889999
2008-03-24,118.199997
2008-03-25,123.18
2008-03-26,121.379997
2008-03-27,119.41999799999999
2008-03-28,118.43
2008-03-31,118.980003
2008-04-01,122.769997
2008-04-02,122.610001
2008-04-03,129.03999299999998
2008-04-04,134.070007
2008-04-07,130.350006
2008-04-08,127.730003
2008-04-09,125.690002
2008-04-10,123.129997
2008-04-11,121.230003
2008-04-14,116.160004
2008-04-15,115.849998
2008-04-16,116.949997
2008-04-17,112.800003
2008-04-18,116.459999
2008-04-21,117.699997
2008-04-22,115.440002
2008-04-23,125.160004
2008-04-24,122.0
2008-04-25,123.860001
2008-04-28,122.529999
2008-04-29,120.07
2008-04-30,123.400002
2008-05-01,123.550003
2008-05-02,124.639999
2008-05-05,125.400002
2008-05-06,128.25
2008-05-07,123.089996
2008-05-08,128.690002
2008-05-09,127.589996
2008-05-12,129.820007
2008-05-13,131.309998
2008-05-14,132.0
2008-05-15,143.899994
2008-05-16,144.380005
2008-05-19,141.509995
2008-05-20,140.199997
2008-05-21,132.66000400000001
2008-05-22,133.759995
2008-05-23,130.83999599999999
2008-05-27,133.259995
2008-05-28,134.600006
2008-05-29,135.08999599999999
2008-05-30,136.649994
2008-06-02,139.0
2008-06-03,142.169998
2008-06-04,142.75
2008-06-05,147.050003
2008-06-06,138.5
2008-06-09,141.100006
2008-06-10,140.149994
2008-06-11,134.949997
2008-06-12,131.66000400000001
2008-06-13,132.559998
2008-06-16,132.600006
2008-06-17,133.809998
2008-06-18,134.53999299999998
2008-06-19,135.800003
2008-06-20,129.729996
2008-06-23,128.080002
2008-06-24,126.050003
2008-06-25,130.16000400000001
2008-06-26,124.879997
2008-06-27,126.0
2008-06-30,129.779999
2008-07-01,124.629997
2008-07-02,117.599998
2008-07-03,116.230003
2008-07-07,117.940002
2008-07-08,119.889999
2008-07-09,121.800003
2008-07-10,124.489998
2008-07-11,125.650002
2008-07-14,127.41999799999999
2008-07-15,123.849998
2008-07-16,129.380005
2008-07-17,121.879997
2008-07-18,120.400002
2008-07-21,123.720001
2008-07-22,123.199997
2008-07-23,126.809998
2008-07-24,125.720001
2008-07-25,126.309998
2008-07-28,124.489998
2008-07-29,129.0
2008-07-30,133.729996
2008-07-31,132.649994
2008-08-01,127.75
2008-08-04,119.290001
2008-08-05,121.459999
2008-08-06,123.150002
2008-08-07,118.400002
2008-08-08,118.790001
2008-08-11,114.16999799999999
2008-08-12,113.370003
2008-08-13,115.980003
2008-08-14,115.540001
2008-08-15,113.360001
2008-08-18,111.879997
2008-08-19,110.470001
2008-08-20,114.849998
2008-08-21,111.66999799999999
2008-08-22,111.010002
2008-08-25,106.07
2008-08-26,106.510002
2008-08-27,108.68
2008-08-28,108.75
2008-08-29,107.099998
2008-09-02,104.260002
2008-09-03,100.68
2008-09-04,96.41999799999999
2008-09-05,96.129997
2008-09-08,99.379997
2008-09-09,93.18
2008-09-10,96.540001
2008-09-11,95.870003
2008-09-12,100.290001
2008-09-15,93.730003
2008-09-16,94.389999
2008-09-17,88.349998
2008-09-18,95.620003
2008-09-19,106.099998
2008-09-22,100.910004
2008-09-23,98.370003
2008-09-24,99.120003
2008-09-25,103.440002
2008-09-26,101.279999
2008-09-29,88.75
2008-09-30,93.370003
2008-10-01,88.779999
2008-10-02,80.029999
2008-10-03,80.720001
2008-10-06,73.25
2008-10-07,66.879997
2008-10-08,64.739998
2008-10-09,61.450001
2008-10-10,65.099998
2008-10-13,81.290001
2008-10-14,76.989998
2008-10-15,60.790001000000004
2008-10-16,59.939999
2008-10-17,59.310001
2008-10-20,65.269997
2008-10-21,57.830002
2008-10-22,49.66
2008-10-23,49.68
2008-10-24,42.889998999999996
2008-10-27,42.759997999999996
2008-10-28,56.049999
2008-10-29,57.43
2008-10-30,71.0
2008-10-31,67.190002
2008-11-03,68.809998
2008-11-04,71.470001
2008-11-05,64.839996
2008-11-06,55.73
2008-11-07,61.599998
2008-11-10,65.550003
2008-11-11,61.299999
2008-11-12,54.07
2008-11-13,59.799999
2008-11-14,53.310001
2008-11-17,52.880001
2008-11-18,53.049999
2008-11-19,47.669998
2008-11-20,43.34
2008-11-21,54.18
2008-11-24,55.32
2008-11-25,54.700001
2008-11-26,59.380001
2008-11-28,57.75
2008-12-01,51.779999
2008-12-02,54.630001
2008-12-03,56.330002
2008-12-04,55.84
2008-12-05,60.93
2008-12-08,67.690002
2008-12-09,67.449997
2008-12-10,73.57
2008-12-11,71.540001
2008-12-12,72.08000200000001
2008-12-15,70.769997
2008-12-16,77.379997
2008-12-17,75.730003
2008-12-18,74.43
2008-12-19,74.58000200000001
2008-12-22,72.5
2008-12-23,70.489998
2008-12-24,72.730003
2008-12-26,73.25
2008-12-29,73.82
2008-12-30,74.629997
