Date,XEC
2016-06-14,114.739998
2016-06-15,114.07
2016-06-16,111.370003
2016-06-17,115.019997
2016-06-20,116.410004
2016-06-21,118.860001
2016-06-22,118.459999
2016-06-23,120.290001
2016-06-24,113.900002
2016-06-27,109.5
2016-06-28,115.199997
2016-06-29,118.099998
2016-06-30,119.32
2016-07-01,119.620003
2016-07-05,115.389999
2016-07-06,116.470001
2016-07-07,114.779999
2016-07-08,118.43
2016-07-11,117.620003
2016-07-12,120.699997
2016-07-13,117.559998
2016-07-14,119.279999
2016-07-15,119.449997
2016-07-18,118.309998
2016-07-19,118.610001
2016-07-20,119.139999
2016-07-21,117.0
2016-07-22,118.379997
2016-07-25,113.690002
2016-07-26,114.75
2016-07-27,113.209999
2016-07-28,115.150002
2016-07-29,120.019997
2016-08-01,115.480003
2016-08-02,116.739998
2016-08-03,121.389999
2016-08-04,125.410004
2016-08-05,126.690002
2016-08-08,128.0
2016-08-09,127.93
2016-08-10,126.639999
2016-08-11,129.800003
2016-08-12,130.770004
2016-08-15,131.009995
2016-08-16,129.139999
2016-08-17,129.259995
2016-08-18,130.830002
2016-08-19,131.360001
2016-08-22,131.050003
2016-08-23,132.740005
2016-08-24,132.25
2016-08-25,133.0
2016-08-26,133.119995
2016-08-29,133.5
2016-08-30,134.240005
2016-08-31,132.179993
2016-09-01,134.619995
2016-09-02,134.919998
2016-09-06,135.259995
2016-09-07,134.570007
2016-09-08,135.5
2016-09-09,130.610001
2016-09-12,132.429993
2016-09-13,126.910004
2016-09-14,125.18
2016-09-15,127.650002
2016-09-16,127.440002
2016-09-19,126.989998
2016-09-20,126.099998
2016-09-21,128.679993
2016-09-22,127.980003
2016-09-23,123.800003
2016-09-26,124.58000200000001
2016-09-27,122.519997
2016-09-28,129.080002
2016-09-29,130.729996
2016-09-30,134.369995
2016-10-03,134.649994
2016-10-04,134.720001
2016-10-05,139.479996
2016-10-06,139.490005
2016-10-07,138.570007
2016-10-10,141.16000400000001
2016-10-11,139.16000400000001
2016-10-12,139.800003
2016-10-13,139.050003
2016-10-14,137.580002
2016-10-17,137.470001
2016-10-18,136.929993
2016-10-19,140.300003
2016-10-20,138.619995
2016-10-21,137.149994
2016-10-24,135.720001
2016-10-25,133.899994
2016-10-26,133.720001
2016-10-27,133.100006
2016-10-28,131.009995
2016-10-31,129.130005
2016-11-01,130.28999299999998
2016-11-02,128.330002
2016-11-03,121.529999
2016-11-04,120.110001
2016-11-07,122.389999
2016-11-08,120.690002
2016-11-09,125.699997
2016-11-10,125.309998
2016-11-11,124.510002
2016-11-14,125.029999
2016-11-15,128.83999599999999
2016-11-16,128.429993
2016-11-17,125.790001
2016-11-18,125.660004
2016-11-21,129.16000400000001
2016-11-22,129.75
2016-11-23,129.71000700000002
2016-11-25,128.0
2016-11-28,123.82
2016-11-29,123.989998
2016-11-30,137.880005
2016-12-01,137.509995
2016-12-02,139.080002
2016-12-05,141.059998
2016-12-06,143.25
2016-12-07,142.610001
2016-12-08,142.66000400000001
2016-12-09,141.58999599999999
2016-12-12,140.869995
2016-12-13,142.050003
2016-12-14,137.080002
2016-12-15,137.279999
2016-12-16,137.5
2016-12-19,137.58999599999999
2016-12-20,136.149994
2016-12-21,135.929993
2016-12-22,136.770004
2016-12-23,135.720001
2016-12-27,136.71000700000002
2016-12-28,136.440002
2016-12-29,136.320007
2016-12-30,135.899994
2017-01-03,138.78999299999998
2017-01-04,138.5
2017-01-05,140.110001
2017-01-06,140.009995
2017-01-09,139.360001
2017-01-10,141.33999599999999
2017-01-11,142.470001
2017-01-12,138.83999599999999
2017-01-13,139.649994
2017-01-17,138.940002
2017-01-18,138.33999599999999
2017-01-19,138.53999299999998
2017-01-20,137.979996
2017-01-23,137.179993
2017-01-24,138.300003
2017-01-25,139.919998
2017-01-26,141.16000400000001
2017-01-27,139.449997
2017-01-30,134.979996
2017-01-31,135.21000700000002
2017-02-01,133.5
2017-02-02,132.619995
2017-02-03,134.869995
2017-02-06,131.199997
2017-02-07,127.379997
2017-02-08,127.190002
2017-02-09,129.639999
2017-02-10,131.679993
2017-02-13,132.729996
2017-02-14,136.25
2017-02-15,134.360001
2017-02-16,133.059998
2017-02-17,132.020004
2017-02-21,130.699997
2017-02-22,128.300003
2017-02-23,127.58000200000001
2017-02-24,126.029999
2017-02-27,125.980003
2017-02-28,125.720001
2017-03-01,128.449997
2017-03-02,124.970001
2017-03-03,125.610001
2017-03-06,125.339996
2017-03-07,124.25
2017-03-08,119.459999
2017-03-09,120.910004
2017-03-10,119.230003
2017-03-13,120.589996
2017-03-14,120.879997
2017-03-15,123.0
2017-03-16,121.050003
2017-03-17,120.91999799999999
2017-03-20,120.129997
2017-03-21,118.470001
2017-03-22,118.050003
2017-03-23,117.120003
2017-03-24,116.650002
2017-03-27,117.260002
2017-03-28,119.470001
2017-03-29,121.559998
2017-03-30,121.08000200000001
2017-03-31,119.489998
2017-04-03,118.120003
2017-04-04,119.959999
2017-04-05,117.660004
2017-04-06,118.139999
2017-04-07,118.220001
2017-04-10,119.379997
2017-04-11,120.739998
2017-04-12,121.910004
2017-04-13,119.059998
2017-04-17,119.800003
2017-04-18,117.910004
2017-04-19,116.25
2017-04-20,116.93
2017-04-21,118.629997
2017-04-24,119.339996
2017-04-25,120.849998
2017-04-26,119.440002
2017-04-27,116.639999
2017-04-28,116.68
2017-05-01,116.33000200000001
2017-05-02,115.360001
2017-05-03,118.239998
2017-05-04,115.83000200000001
2017-05-05,120.300003
2017-05-08,121.910004
2017-05-09,119.010002
2017-05-10,120.07
2017-05-11,118.279999
2017-05-12,117.290001
2017-05-15,117.190002
2017-05-16,117.160004
2017-05-17,116.150002
2017-05-18,115.839996
2017-05-19,117.589996
2017-05-22,115.949997
2017-05-23,114.989998
2017-05-24,113.559998
2017-05-25,110.980003
2017-05-26,110.949997
2017-05-30,107.68
2017-05-31,107.559998
2017-06-01,107.25
2017-06-02,104.58000200000001
2017-06-05,102.709999
2017-06-06,103.940002
2017-06-07,99.83000200000001
2017-06-08,98.610001
2017-06-09,99.889999
2017-06-12,100.18
2017-06-13,101.139999
2017-06-14,97.510002
2017-06-15,93.879997
2017-06-16,93.82
2017-06-19,93.449997
2017-06-20,94.010002
2017-06-21,92.32
2017-06-22,91.33000200000001
2017-06-23,93.0
2017-06-26,93.099998
2017-06-27,92.599998
2017-06-28,93.32
2017-06-29,94.25
2017-06-30,94.010002
2017-07-03,96.839996
2017-07-05,94.25
2017-07-06,92.08000200000001
2017-07-07,91.599998
2017-07-10,92.220001
2017-07-11,93.449997
2017-07-12,92.139999
2017-07-13,92.980003
2017-07-14,93.82
2017-07-17,94.129997
2017-07-18,93.889999
2017-07-19,96.730003
2017-07-20,95.650002
2017-07-21,95.019997
2017-07-24,95.029999
2017-07-25,97.440002
2017-07-26,96.75
2017-07-27,99.18
2017-07-28,98.339996
2017-07-31,99.029999
2017-08-01,98.540001
2017-08-02,98.16999799999999
2017-08-03,92.889999
2017-08-04,94.0
2017-08-07,92.480003
2017-08-08,93.860001
2017-08-09,100.860001
2017-08-10,97.779999
2017-08-11,97.519997
2017-08-14,96.230003
2017-08-15,96.620003
2017-08-16,96.559998
2017-08-17,96.300003
2017-08-18,98.300003
2017-08-21,97.800003
2017-08-22,99.209999
2017-08-23,99.839996
2017-08-24,99.010002
2017-08-25,99.559998
2017-08-28,99.57
2017-08-29,98.370003
2017-08-30,98.43
2017-08-31,99.690002
2017-09-01,101.449997
2017-09-05,101.739998
2017-09-06,102.889999
2017-09-07,102.08000200000001
2017-09-08,99.480003
2017-09-11,100.32
2017-09-12,101.309998
2017-09-13,106.66999799999999
2017-09-14,106.709999
2017-09-15,106.720001
2017-09-18,107.25
2017-09-19,107.16999799999999
2017-09-20,109.32
2017-09-21,109.370003
2017-09-22,110.849998
2017-09-25,114.290001
2017-09-26,113.239998
2017-09-27,115.510002
2017-09-28,114.25
2017-09-29,113.66999799999999
2017-10-02,116.0
2017-10-03,115.620003
2017-10-04,115.629997
2017-10-05,116.059998
2017-10-06,115.639999
2017-10-09,115.739998
2017-10-10,114.839996
2017-10-11,115.5
2017-10-12,114.559998
2017-10-13,114.860001
2017-10-16,115.879997
2017-10-17,116.32
2017-10-18,115.029999
2017-10-19,115.32
2017-10-20,117.339996
2017-10-23,114.279999
2017-10-24,113.349998
2017-10-25,113.040001
2017-10-26,113.360001
2017-10-27,115.449997
2017-10-30,117.139999
2017-10-31,116.93
2017-11-01,121.209999
2017-11-02,120.870003
2017-11-03,122.529999
2017-11-06,125.360001
2017-11-07,125.970001
2017-11-08,125.339996
2017-11-09,125.760002
2017-11-10,125.050003
2017-11-13,121.870003
2017-11-14,117.519997
2017-11-15,115.529999
2017-11-16,115.610001
2017-11-17,116.57
2017-11-20,115.279999
2017-11-21,114.959999
2017-11-22,115.410004
2017-11-24,116.519997
2017-11-27,112.650002
2017-11-28,114.239998
2017-11-29,114.230003
2017-11-30,116.110001
2017-12-01,116.889999
2017-12-04,112.800003
2017-12-05,112.75
2017-12-06,110.099998
2017-12-07,110.879997
2017-12-08,111.900002
2017-12-11,112.720001
2017-12-12,113.57
2017-12-13,113.279999
2017-12-14,113.050003
2017-12-15,112.33000200000001
2017-12-18,113.660004
2017-12-19,113.050003
2017-12-20,114.879997
2017-12-21,118.779999
2017-12-22,119.949997
2017-12-26,122.18
2017-12-27,121.510002
2017-12-28,122.809998
2017-12-29,122.010002
2018-01-02,125.510002
2018-01-03,126.199997
2018-01-04,128.66000400000001
2018-01-05,127.82
2018-01-08,128.240005
2018-01-09,127.610001
2018-01-10,125.550003
2018-01-11,127.650002
2018-01-12,127.139999
2018-01-16,125.83000200000001
2018-01-17,126.449997
2018-01-18,124.639999
2018-01-19,124.040001
2018-01-22,126.800003
2018-01-23,125.050003
2018-01-24,124.230003
2018-01-25,120.25
2018-01-26,119.779999
2018-01-29,118.68
2018-01-30,114.33000200000001
2018-01-31,112.199997
2018-02-01,113.410004
2018-02-02,110.949997
2018-02-05,107.910004
2018-02-06,108.459999
2018-02-07,105.910004
2018-02-08,100.190002
2018-02-09,100.190002
2018-02-12,100.900002
2018-02-13,99.779999
2018-02-14,102.190002
2018-02-15,98.760002
2018-02-16,98.730003
2018-02-20,98.370003
2018-02-21,95.129997
2018-02-22,95.440002
2018-02-23,98.699997
2018-02-26,98.339996
2018-02-27,97.91999799999999
2018-02-28,96.089996
2018-03-01,95.349998
2018-03-02,95.849998
2018-03-05,96.690002
2018-03-06,93.410004
2018-03-07,92.690002
2018-03-08,93.690002
2018-03-09,92.889999
2018-03-12,95.379997
2018-03-13,92.559998
2018-03-14,93.540001
2018-03-15,92.139999
2018-03-16,92.480003
2018-03-19,91.650002
2018-03-20,91.620003
2018-03-21,94.66999799999999
2018-03-22,94.25
2018-03-23,93.209999
2018-03-26,94.769997
2018-03-27,93.629997
2018-03-28,92.75
2018-03-29,93.5
2018-04-02,89.809998
2018-04-03,91.43
2018-04-04,91.599998
2018-04-05,93.949997
2018-04-06,90.459999
2018-04-09,90.440002
2018-04-10,94.120003
2018-04-11,94.93
2018-04-12,93.540001
2018-04-13,93.980003
2018-04-16,96.720001
2018-04-17,96.32
2018-04-18,100.970001
2018-04-19,100.440002
2018-04-20,100.610001
2018-04-23,102.389999
2018-04-24,100.589996
2018-04-25,101.389999
2018-04-26,101.849998
2018-04-27,100.230003
2018-04-30,100.589996
2018-05-01,99.839996
2018-05-02,98.510002
2018-05-03,96.33000200000001
2018-05-04,97.309998
2018-05-07,97.300003
2018-05-08,100.059998
2018-05-09,97.730003
2018-05-10,97.82
2018-05-11,98.540001
2018-05-14,96.91999799999999
2018-05-15,98.410004
2018-05-16,98.989998
2018-05-17,99.389999
2018-05-18,98.300003
2018-05-21,98.989998
2018-05-22,99.349998
2018-05-23,95.639999
2018-05-24,94.949997
2018-05-25,92.08000200000001
2018-05-29,90.970001
2018-05-30,94.860001
2018-05-31,92.91999799999999
2018-06-01,88.089996
2018-06-04,85.300003
2018-06-05,83.989998
2018-06-06,83.66999799999999
2018-06-07,85.599998
2018-06-08,85.589996
2018-06-11,87.25
2018-06-12,89.879997
2018-06-13,88.699997
2018-06-14,86.550003
2018-06-15,85.059998
2018-06-18,89.91999799999999
2018-06-19,93.07
2018-06-20,95.089996
2018-06-21,93.769997
2018-06-22,97.690002
2018-06-25,95.18
2018-06-26,98.559998
2018-06-27,100.480003
2018-06-28,100.91999799999999
2018-06-29,101.739998
2018-07-02,97.660004
2018-07-03,97.980003
2018-07-05,98.58000200000001
2018-07-06,100.559998
2018-07-09,102.010002
2018-07-10,102.099998
2018-07-11,100.540001
2018-07-12,99.32
2018-07-13,99.970001
2018-07-16,97.91999799999999
2018-07-17,97.389999
2018-07-18,95.519997
2018-07-19,96.410004
2018-07-20,96.75
2018-07-23,96.760002
2018-07-24,97.93
2018-07-25,98.360001
2018-07-26,99.279999
2018-07-27,99.010002
2018-07-30,100.349998
2018-07-31,98.599998
2018-08-01,96.449997
2018-08-02,96.129997
2018-08-03,94.029999
2018-08-06,95.040001
2018-08-07,97.339996
2018-08-08,88.949997
2018-08-09,88.870003
2018-08-10,89.989998
2018-08-13,86.529999
2018-08-14,86.010002
2018-08-15,83.220001
2018-08-16,83.449997
2018-08-17,82.25
2018-08-20,82.370003
2018-08-21,83.720001
2018-08-22,84.0
2018-08-23,83.029999
2018-08-24,83.900002
2018-08-27,84.18
2018-08-28,83.610001
2018-08-29,83.83000200000001
2018-08-30,84.980003
2018-08-31,84.480003
2018-09-04,84.129997
2018-09-05,86.129997
2018-09-06,85.470001
2018-09-07,83.589996
2018-09-10,84.540001
2018-09-11,86.019997
2018-09-12,89.16999799999999
2018-09-13,89.370003
2018-09-14,91.690002
2018-09-17,91.18
2018-09-18,90.43
2018-09-19,92.870003
2018-09-20,90.440002
2018-09-21,92.339996
2018-09-24,94.620003
2018-09-25,94.540001
2018-09-26,93.120003
2018-09-27,93.970001
2018-09-28,92.940002
2018-10-01,95.449997
2018-10-02,96.230003
2018-10-03,98.519997
2018-10-04,98.120003
2018-10-05,99.18
2018-10-08,99.25
2018-10-09,100.440002
2018-10-10,97.08000200000001
2018-10-11,94.559998
2018-10-12,93.029999
2018-10-15,92.82
2018-10-16,93.239998
2018-10-17,92.25
2018-10-18,90.889999
2018-10-19,91.650002
2018-10-22,89.82
2018-10-23,86.5
2018-10-24,82.769997
2018-10-25,82.83000200000001
2018-10-26,81.93
2018-10-29,78.519997
2018-10-30,79.0
2018-10-31,79.470001
2018-11-01,80.870003
2018-11-02,80.739998
2018-11-05,83.410004
2018-11-06,83.150002
2018-11-07,93.190002
2018-11-08,90.610001
2018-11-09,90.32
2018-11-12,86.190002
2018-11-13,84.559998
2018-11-14,86.57
2018-11-15,88.900002
2018-11-16,88.760002
2018-11-19,88.029999
2018-11-20,83.139999
2018-11-21,83.860001
2018-11-23,79.949997
2018-11-26,81.620003
2018-11-27,81.41999799999999
2018-11-28,82.120003
2018-11-29,83.599998
2018-11-30,81.980003
2018-12-03,85.410004
2018-12-04,80.91999799999999
2018-12-06,75.400002
2018-12-07,75.220001
2018-12-10,72.370003
2018-12-11,72.269997
2018-12-12,72.809998
2018-12-13,71.480003
2018-12-14,68.540001
2018-12-17,66.41999799999999
2018-12-18,64.839996
2018-12-19,63.759997999999996
2018-12-20,61.869999
2018-12-21,60.360001000000004
2018-12-24,57.32
2018-12-26,61.990002000000004
2018-12-27,61.98
2018-12-28,61.25
2018-12-31,61.650002
2019-01-02,62.709998999999996
2019-01-03,61.84
2019-01-04,64.93
2019-01-07,66.360001
2019-01-08,67.43
2019-01-09,68.709999
2019-01-10,70.459999
2019-01-11,70.639999
2019-01-14,72.029999
2019-01-15,73.32
2019-01-16,73.91999799999999
2019-01-17,73.25
2019-01-18,74.739998
2019-01-22,73.470001
2019-01-23,72.379997
2019-01-24,73.269997
2019-01-25,75.699997
2019-01-28,74.709999
2019-01-29,75.029999
2019-01-30,76.370003
2019-01-31,75.339996
2019-02-01,76.16999799999999
2019-02-04,76.279999
2019-02-05,75.639999
2019-02-06,74.769997
2019-02-07,71.559998
2019-02-08,70.620003
2019-02-11,72.269997
2019-02-12,72.900002
2019-02-13,74.309998
2019-02-14,74.870003
2019-02-15,75.989998
2019-02-19,75.07
2019-02-20,76.41999799999999
2019-02-21,73.32
2019-02-22,74.18
2019-02-25,73.720001
2019-02-26,72.599998
2019-02-27,72.639999
2019-02-28,71.910004
2019-03-01,73.08000200000001
2019-03-04,74.489998
2019-03-05,73.540001
2019-03-06,72.18
2019-03-07,71.389999
2019-03-08,68.290001
2019-03-11,68.739998
2019-03-12,70.029999
2019-03-13,70.550003
2019-03-14,70.519997
2019-03-15,70.059998
2019-03-18,71.889999
2019-03-19,70.690002
2019-03-20,72.08000200000001
2019-03-21,72.43
2019-03-22,67.900002
2019-03-25,67.900002
2019-03-26,70.110001
2019-03-27,70.18
2019-03-28,70.66999799999999
2019-03-29,69.900002
2019-04-01,70.059998
2019-04-02,68.57
2019-04-03,65.690002
2019-04-04,66.480003
2019-04-05,68.83000200000001
2019-04-08,69.32
2019-04-09,66.82
2019-04-10,67.970001
2019-04-11,67.199997
2019-04-12,70.83000200000001
2019-04-15,69.589996
2019-04-16,69.57
2019-04-17,69.019997
2019-04-18,69.300003
2019-04-22,70.449997
2019-04-23,71.239998
2019-04-24,70.860001
2019-04-25,69.66999799999999
2019-04-26,68.690002
2019-04-29,68.519997
2019-04-30,68.660004
2019-05-01,66.879997
2019-05-02,65.400002
2019-05-03,66.83000200000001
2019-05-06,67.040001
2019-05-07,66.019997
2019-05-08,67.290001
2019-05-09,67.459999
2019-05-10,67.779999
2019-05-13,66.089996
2019-05-14,67.5
2019-05-15,68.010002
2019-05-16,69.25
2019-05-17,68.550003
2019-05-20,68.68
2019-05-21,71.410004
2019-05-22,68.589996
2019-05-23,64.08000200000001
2019-05-24,64.0
2019-05-28,63.02
2019-05-29,61.91
2019-05-30,59.119999
2019-05-31,57.189999
2019-06-03,57.720001
2019-06-04,58.900002
2019-06-05,55.73
2019-06-06,56.029999
2019-06-07,55.48
2019-06-10,56.349998
2019-06-11,56.209998999999996
2019-06-12,54.369999
2019-06-13,56.66
2019-06-14,54.599998
2019-06-17,55.599998
2019-06-18,56.580002
2019-06-19,55.66
2019-06-20,56.900002
2019-06-21,56.669998
2019-06-24,55.91
2019-06-25,55.560001
2019-06-26,57.18
2019-06-27,57.759997999999996
2019-06-28,59.330002
2019-07-01,60.049999
2019-07-02,58.560001
2019-07-03,58.740002000000004
2019-07-05,59.130001
2019-07-08,56.990002000000004
2019-07-09,57.139998999999996
2019-07-10,57.09
2019-07-11,54.919998
2019-07-12,55.869999
2019-07-15,53.380001
2019-07-16,51.529999
2019-07-17,49.759997999999996
2019-07-18,49.080002
2019-07-19,49.41
2019-07-22,49.619999
2019-07-23,50.349998
2019-07-24,50.5
2019-07-25,48.41
2019-07-26,48.23
2019-07-29,48.029999
2019-07-30,51.060001
2019-07-31,50.669998
2019-08-01,47.220001
2019-08-02,46.650002
2019-08-05,44.919998
2019-08-06,43.950001
2019-08-07,43.540001000000004
2019-08-08,44.139998999999996
2019-08-09,43.02
2019-08-12,41.0
2019-08-13,42.389998999999996
2019-08-14,38.34
2019-08-15,38.5
2019-08-16,41.049999
2019-08-19,41.900002
2019-08-20,40.5
2019-08-21,40.650002
2019-08-22,40.209998999999996
2019-08-23,38.110001000000004
2019-08-26,38.119999
2019-08-27,37.630001
2019-08-28,41.599998
2019-08-29,42.310001
2019-08-30,42.779999
2019-09-03,41.18
2019-09-04,42.18
2019-09-05,43.18
2019-09-06,42.27
2019-09-09,44.82
2019-09-10,45.060001
2019-09-11,46.0
2019-09-12,44.310001
2019-09-13,47.950001
2019-09-16,53.77
2019-09-17,50.84
2019-09-18,50.75
2019-09-19,50.82
2019-09-20,50.709998999999996
2019-09-23,50.790001000000004
2019-09-24,48.18
2019-09-25,46.889998999999996
2019-09-26,46.720001
2019-09-27,47.860001000000004
2019-09-30,47.939999
2019-10-01,45.32
2019-10-02,45.689999
2019-10-03,46.779999
2019-10-04,46.630001
2019-10-07,45.32
2019-10-08,43.93
2019-10-09,43.310001
2019-10-10,44.860001000000004
2019-10-11,45.32
2019-10-14,44.66
2019-10-15,43.490002000000004
2019-10-16,43.380001
2019-10-17,42.689999
2019-10-18,41.330002
2019-10-21,42.549999
2019-10-22,43.419998
2019-10-23,44.57
2019-10-24,44.759997999999996
2019-10-25,45.990002000000004
2019-10-28,44.57
2019-10-29,44.200001
2019-10-30,42.349998
2019-10-31,42.220001
2019-11-01,43.98
2019-11-04,47.07
2019-11-05,46.169998
2019-11-06,45.93
2019-11-07,45.93
2019-11-08,46.540001000000004
2019-11-11,45.540001000000004
2019-11-12,45.02
2019-11-13,45.77
2019-11-14,45.169998
2019-11-15,46.860001000000004
2019-11-18,46.549999
2019-11-19,45.189999
2019-11-20,45.98
2019-11-21,46.630001
2019-11-22,46.689999
2019-11-25,47.75
2019-11-26,45.16
2019-11-27,46.189999
2019-11-29,45.970001
2019-12-02,47.66
2019-12-03,45.41
2019-12-04,47.02
2019-12-05,46.16
2019-12-06,47.84
2019-12-09,47.669998
2019-12-10,47.66
2019-12-11,47.099998
2019-12-12,49.040001000000004
2019-12-13,48.07
2019-12-16,48.84
2019-12-17,50.259997999999996
2019-12-18,50.66
2019-12-19,51.060001
2019-12-20,51.200001
2019-12-23,52.439999
2019-12-24,52.560001
2019-12-26,52.240002000000004
2019-12-27,51.91
2019-12-30,51.849998
2019-12-31,52.490002000000004
2020-01-02,52.220001
2020-01-03,53.400002
2020-01-06,54.5
2020-01-07,55.130001
2020-01-08,53.810001
2020-01-09,54.450001
2020-01-10,54.009997999999996
2020-01-13,52.619999
2020-01-14,53.0
2020-01-15,51.639998999999996
2020-01-16,51.119999
2020-01-17,51.279999
2020-01-21,49.860001000000004
2020-01-22,48.509997999999996
2020-01-23,48.130001
2020-01-24,47.150002
2020-01-27,45.290001000000004
2020-01-28,46.139998999999996
2020-01-29,45.360001000000004
2020-01-30,45.77
2020-01-31,43.889998999999996
2020-02-03,41.369999
2020-02-04,41.990002000000004
2020-02-05,44.150002
2020-02-06,43.709998999999996
2020-02-07,43.060001
2020-02-10,40.82
2020-02-11,41.07
2020-02-12,40.889998999999996
2020-02-13,40.060001
2020-02-14,39.349998
2020-02-18,38.93
2020-02-19,40.66
2020-02-20,43.299999
2020-02-21,42.490002000000004
2020-02-24,39.389998999999996
2020-02-25,36.259997999999996
2020-02-26,33.869999
2020-02-27,30.65
2020-02-28,33.049999
2020-03-02,32.720001
2020-03-03,31.09
2020-03-04,30.58
2020-03-05,28.83
2020-03-06,24.389999
2020-03-09,15.07
2020-03-10,17.719998999999998
2020-03-11,16.58
2020-03-12,15.15
2020-03-13,18.1
2020-03-16,15.09
2020-03-17,13.25
2020-03-18,13.39
2020-03-19,16.379998999999998
2020-03-20,14.8
2020-03-23,13.56
2020-03-24,16.110001
2020-03-25,16.76
2020-03-26,16.969998999999998
2020-03-27,15.94
2020-03-30,14.86
2020-03-31,16.83
2020-04-01,15.0
2020-04-02,16.370001000000002
2020-04-03,16.889999
2020-04-06,16.719998999999998
2020-04-07,16.629998999999998
2020-04-08,18.030001000000002
2020-04-09,17.959999
2020-04-13,19.040001
2020-04-14,19.780001000000002
2020-04-15,19.83
2020-04-16,18.49
2020-04-17,20.530001000000002
2020-04-20,19.809998999999998
2020-04-21,19.459999
2020-04-22,20.26
2020-04-23,22.799999
2020-04-24,22.92
2020-04-27,22.610001
2020-04-28,23.15
2020-04-29,25.940001000000002
2020-04-30,25.42
2020-05-01,23.49
2020-05-04,23.93
2020-05-05,23.26
2020-05-06,23.200001
2020-05-07,23.889999
2020-05-08,24.07
