Date,FLIR
2002-10-14,4.31875
2002-10-15,4.56375
2002-10-16,4.28125
2002-10-17,5.17125
2002-10-18,5.215
2002-10-21,5.7375
2002-10-22,5.7125
2002-10-23,5.8425
2002-10-24,5.79375
2002-10-25,5.81
2002-10-28,5.8475
2002-10-29,5.815
2002-10-30,5.9025
2002-10-31,5.91625
2002-11-01,6.12125
2002-11-04,5.7775
2002-11-05,5.7325
2002-11-06,6.03875
2002-11-07,5.93
2002-11-08,5.77875
2002-11-11,5.66
2002-11-12,5.62125
2002-11-13,5.67375
2002-11-14,5.7675
2002-11-15,5.66
2002-11-18,5.45875
2002-11-19,5.28125
2002-11-20,5.3125
2002-11-21,5.42875
2002-11-22,5.5
2002-11-25,5.48
2002-11-26,5.24
2002-11-27,5.51875
2002-11-29,5.4375
2002-12-02,5.6375
2002-12-03,5.57375
2002-12-04,5.455
2002-12-05,5.47
2002-12-06,5.60625
2002-12-09,5.4825
2002-12-10,5.5825
2002-12-11,5.62875
2002-12-12,5.80125
2002-12-13,5.95875
2002-12-16,6.0625
2002-12-17,6.08
2002-12-18,6.115
2002-12-19,6.02125
2002-12-20,5.8125
2002-12-23,5.77
2002-12-24,5.82375
2002-12-26,5.89375
2002-12-27,5.9175
2002-12-30,5.98125
2002-12-31,6.1
2003-01-02,6.26375
2003-01-03,6.41375
2003-01-06,6.3975
2003-01-07,6.28875
2003-01-08,6.15875
2003-01-09,6.3875
2003-01-10,6.40625
2003-01-13,6.42625
2003-01-14,6.3875
2003-01-15,6.25
2003-01-16,6.1875
2003-01-17,5.945
2003-01-21,5.88125
2003-01-22,6.0
2003-01-23,5.9625
2003-01-24,5.88375
2003-01-27,5.91375
2003-01-28,6.16
2003-01-29,6.08625
2003-01-30,5.8375
2003-01-31,5.84
2003-02-03,5.81125
2003-02-04,5.9425
2003-02-05,5.68375
2003-02-06,5.80875
2003-02-07,5.8075
2003-02-10,5.85625
2003-02-11,5.95
2003-02-12,5.84625
2003-02-13,5.9
2003-02-14,5.745
2003-02-18,5.7475
2003-02-19,5.65
2003-02-20,5.6425
2003-02-21,5.625
2003-02-24,5.41125
2003-02-25,5.31125
2003-02-26,5.46875
2003-02-27,5.51125
2003-02-28,5.52625
2003-03-03,5.39375
2003-03-04,5.43625
2003-03-05,5.27875
2003-03-06,5.4175
2003-03-07,5.43125
2003-03-10,5.3225
2003-03-11,5.2125
2003-03-12,5.2375
2003-03-13,5.4625
2003-03-14,5.5
2003-03-17,5.9225
2003-03-18,5.84375
2003-03-19,5.9
2003-03-20,5.8925
2003-03-21,5.8875
2003-03-24,5.75875
2003-03-25,5.915
2003-03-26,5.8575
2003-03-27,5.875
2003-03-28,5.84875
2003-03-31,5.92625
2003-04-01,6.06
2003-04-02,6.15875
2003-04-03,6.0875
2003-04-04,6.1075
2003-04-07,6.0125
2003-04-08,5.995
2003-04-09,5.94375
2003-04-10,5.90125
2003-04-11,6.01375
2003-04-14,6.10875
2003-04-15,6.0675
2003-04-16,6.0525
2003-04-17,6.11375
2003-04-21,6.07125
2003-04-22,5.9025
2003-04-23,6.2025
2003-04-24,6.1175
2003-04-25,6.06625
2003-04-28,6.14875
2003-04-29,6.2975
2003-04-30,6.5125
2003-05-01,6.4375
2003-05-02,6.7825
2003-05-05,6.965
2003-05-06,6.64375
2003-05-07,6.39375
2003-05-08,6.335
2003-05-09,6.48375
2003-05-12,6.4825
2003-05-13,6.3725
2003-05-14,6.44625
2003-05-15,6.5675
2003-05-16,6.5725
2003-05-19,6.34375
2003-05-20,6.50875
2003-05-21,6.49625
2003-05-22,6.5375
2003-05-23,6.56625
2003-05-27,6.875
2003-05-28,6.8175
2003-05-29,7.01375
2003-05-30,7.13
2003-06-02,7.125
2003-06-03,7.1425
2003-06-04,7.05
2003-06-05,7.3
2003-06-06,7.7
2003-06-09,7.5
2003-06-10,7.595
2003-06-11,7.7375
2003-06-12,7.7125
2003-06-13,7.6075
2003-06-16,7.63
2003-06-17,7.715
2003-06-18,7.84
2003-06-19,7.8575
2003-06-20,7.665
2003-06-23,7.5125
2003-06-24,7.6125
2003-06-25,7.4325
2003-06-26,7.5
2003-06-27,7.6125
2003-06-30,7.5275
2003-07-01,7.565
2003-07-02,7.8625
2003-07-03,7.7375
2003-07-07,7.69
2003-07-08,7.8775
2003-07-09,7.985
2003-07-10,7.845
2003-07-11,7.875
2003-07-14,7.8875
2003-07-15,7.6575
2003-07-16,7.66
2003-07-17,7.4975
2003-07-18,7.675
2003-07-21,7.4675
2003-07-22,7.7375
2003-07-23,7.1975
2003-07-24,7.165
2003-07-25,6.8525
2003-07-28,7.025
2003-07-29,6.9825
2003-07-30,6.7475
2003-07-31,6.775
2003-08-01,6.675
2003-08-04,6.865
2003-08-05,6.63
2003-08-06,6.485
2003-08-07,6.5275
2003-08-08,6.5525
2003-08-11,6.49
2003-08-12,6.6725
2003-08-13,6.6
2003-08-14,6.7825
2003-08-15,6.8575
2003-08-18,6.855
2003-08-19,6.75
2003-08-20,6.625
2003-08-21,6.655
2003-08-22,6.7025
2003-08-25,6.6875
2003-08-26,6.325
2003-08-27,6.3975
2003-08-28,6.4975
2003-08-29,6.6125
2003-09-02,6.8025
2003-09-03,6.775
2003-09-04,6.82
2003-09-05,6.775
2003-09-08,6.8525
2003-09-09,6.825
2003-09-10,6.765
2003-09-11,6.81
2003-09-12,6.8775
2003-09-15,6.85
2003-09-16,6.9875
2003-09-17,7.0975
2003-09-18,7.1225
2003-09-19,6.95
2003-09-22,7.0025
2003-09-23,7.0325
2003-09-24,6.8825
2003-09-25,6.7
2003-09-26,6.4875
2003-09-29,6.535
2003-09-30,6.355
2003-10-01,6.4925
2003-10-02,6.475
2003-10-03,6.5975
2003-10-06,6.8075
2003-10-07,6.7275
2003-10-08,6.6225
2003-10-09,6.445
2003-10-10,6.4675
2003-10-13,6.425
2003-10-14,6.5475
2003-10-15,6.6
2003-10-16,6.71
2003-10-17,6.5575
2003-10-20,6.605
2003-10-21,6.7125
2003-10-22,6.96
2003-10-23,7.6825
2003-10-24,7.65
2003-10-27,7.69
2003-10-28,7.995
2003-10-29,7.9875
2003-10-30,7.8775
2003-10-31,7.8175
2003-11-03,7.8075
2003-11-04,7.9625
2003-11-05,7.97
2003-11-06,8.0125
2003-11-07,8.1075
2003-11-10,7.75
2003-11-11,7.5975
2003-11-12,7.8325
2003-11-13,8.0025
2003-11-14,8.085
2003-11-17,8.0525
2003-11-18,8.2
2003-11-19,8.255
2003-11-20,8.205
2003-11-21,8.475
2003-11-24,8.4575
2003-11-25,8.675
2003-11-26,8.62
2003-11-28,8.615
2003-12-01,8.7425
2003-12-02,8.8325
2003-12-03,8.825
2003-12-04,8.835
2003-12-05,8.74
2003-12-08,8.805
2003-12-09,8.735
2003-12-10,8.5875
2003-12-11,8.82
2003-12-12,8.8325
2003-12-15,8.67
2003-12-16,8.595
2003-12-17,8.66
2003-12-18,8.735
2003-12-19,8.8025
2003-12-22,8.7925
2003-12-23,9.01
2003-12-24,9.0125
2003-12-26,8.9825
2003-12-29,9.125
2003-12-30,9.165
2003-12-31,9.125
2004-01-02,9.045
2004-01-05,9.2925
2004-01-06,9.4175
2004-01-07,9.575
2004-01-08,9.7875
2004-01-09,9.8475
2004-01-12,9.995
2004-01-13,9.815
2004-01-14,10.0025
2004-01-15,9.9975
2004-01-16,10.06
2004-01-20,9.7375
2004-01-21,9.75
2004-01-22,9.475
2004-01-23,9.6525
2004-01-26,9.615
2004-01-27,9.2625
2004-01-28,9.14
2004-01-29,8.95
2004-01-30,9.05
2004-02-02,9.15
2004-02-03,8.88
2004-02-04,9.425
2004-02-05,9.5725
2004-02-06,9.875
2004-02-09,10.09
2004-02-10,10.085
2004-02-11,10.1375
2004-02-12,10.13
2004-02-13,9.8725
2004-02-17,9.97
2004-02-18,10.0125
2004-02-19,9.86
2004-02-20,9.865
2004-02-23,9.625
2004-02-24,9.605
2004-02-25,9.7125
2004-02-26,9.7225
2004-02-27,9.6075
2004-03-01,9.8925
2004-03-02,9.8375
2004-03-03,9.7925
2004-03-04,9.6675
2004-03-05,9.87
2004-03-08,9.5575
2004-03-09,9.26
2004-03-10,9.1975
2004-03-11,9.2
2004-03-12,9.3325
2004-03-15,9.1475
2004-03-16,9.285
2004-03-17,9.6125
2004-03-18,9.4125
2004-03-19,9.3825
2004-03-22,9.3525
2004-03-23,9.28
2004-03-24,9.225
2004-03-25,9.5225
2004-03-26,9.3875
2004-03-29,9.5275
2004-03-30,9.6925
2004-03-31,9.53
2004-04-01,9.7525
2004-04-02,9.865
2004-04-05,9.97
2004-04-06,9.8175
2004-04-07,9.8675
2004-04-08,9.9375
2004-04-12,10.55
2004-04-13,10.0
2004-04-14,9.8125
2004-04-15,9.7875
2004-04-16,9.6375
2004-04-19,9.79
2004-04-20,9.6
2004-04-21,11.1225
2004-04-22,11.41
2004-04-23,11.3925
2004-04-26,11.7175
2004-04-27,12.125
2004-04-28,12.35
2004-04-29,11.845
2004-04-30,11.71
2004-05-03,11.5225
2004-05-04,11.5275
2004-05-05,11.6
2004-05-06,11.4425
2004-05-07,11.215
2004-05-10,11.025
2004-05-11,11.2575
2004-05-12,11.14
2004-05-13,11.7525
2004-05-14,11.6975
2004-05-17,11.5675
2004-05-18,11.5625
2004-05-19,11.7175
2004-05-20,11.96
2004-05-21,11.9775
2004-05-24,12.22
2004-05-25,12.45
2004-05-26,12.44
2004-05-27,12.1425
2004-05-28,12.3
2004-06-01,12.2125
2004-06-02,12.265
2004-06-03,12.1325
2004-06-04,13.0625
2004-06-07,13.0775
2004-06-08,13.3825
2004-06-09,12.7025
2004-06-10,12.7125
2004-06-14,12.3125
2004-06-15,12.66
2004-06-16,12.7275
2004-06-17,12.7725
2004-06-18,12.5725
2004-06-21,12.3825
2004-06-22,12.445
2004-06-23,13.0925
2004-06-24,12.9275
2004-06-25,13.1875
2004-06-28,13.4875
2004-06-29,13.5775
2004-06-30,13.725
2004-07-01,13.55
2004-07-02,13.2475
2004-07-06,13.0275
2004-07-07,13.2
2004-07-08,13.265
2004-07-09,13.4275
2004-07-12,13.235
2004-07-13,13.33
2004-07-14,13.5475
2004-07-15,13.8475
2004-07-16,13.8775
2004-07-19,14.025
2004-07-20,14.1275
2004-07-21,13.835
2004-07-22,15.3175
2004-07-23,15.2025
2004-07-26,15.705
2004-07-27,15.475
2004-07-28,15.1725
2004-07-29,15.7725
2004-07-30,15.9075
2004-08-02,15.9575
2004-08-03,15.7725
2004-08-04,15.6
2004-08-05,15.42
2004-08-06,14.8075
2004-08-09,14.9775
2004-08-10,15.3975
2004-08-11,15.3
2004-08-12,15.175
2004-08-13,15.01
2004-08-16,15.1775
2004-08-17,15.475
2004-08-18,15.7075
2004-08-19,15.6975
2004-08-20,15.775
2004-08-23,16.477501
2004-08-24,15.89
2004-08-25,15.9875
2004-08-26,15.76
2004-08-27,15.6275
2004-08-30,15.08
2004-08-31,14.5925
2004-09-01,14.5
2004-09-02,14.9475
2004-09-03,14.975
2004-09-07,15.215
2004-09-08,15.0875
2004-09-09,15.2375
2004-09-10,15.3625
2004-09-13,15.61
2004-09-14,15.4
2004-09-15,15.24
2004-09-16,15.515
2004-09-17,15.7225
2004-09-20,15.78
2004-09-21,15.99
2004-09-22,15.8325
2004-09-23,15.62
2004-09-24,15.725
2004-09-27,15.35
2004-09-28,15.585
2004-09-29,14.8375
2004-09-30,14.625
2004-10-01,14.51
2004-10-04,14.875
2004-10-05,14.995
2004-10-06,14.855
2004-10-07,14.54
2004-10-08,13.63
2004-10-11,13.93
2004-10-12,13.525
2004-10-13,13.7375
2004-10-14,13.815
2004-10-15,13.625
2004-10-18,13.5625
2004-10-19,13.345
2004-10-20,13.715
2004-10-21,14.08
2004-10-22,13.6525
2004-10-25,13.505
2004-10-26,13.435
2004-10-27,13.4875
2004-10-28,13.3625
2004-10-29,13.3025
2004-11-01,13.4875
2004-11-02,13.845
2004-11-03,14.0725
2004-11-04,14.58
2004-11-05,14.435
2004-11-08,14.3175
2004-11-09,14.605
2004-11-10,14.7175
2004-11-11,15.28
2004-11-12,15.175
2004-11-15,15.2475
2004-11-16,14.945
2004-11-17,14.8775
2004-11-18,14.95
2004-11-19,14.5625
2004-11-22,14.595
2004-11-23,14.715
2004-11-24,14.585
2004-11-26,14.52
2004-11-29,14.705
2004-11-30,14.0875
2004-12-01,14.31
2004-12-02,14.3375
2004-12-03,14.145
2004-12-06,13.99
2004-12-07,13.6175
2004-12-08,13.8675
2004-12-09,14.065
2004-12-10,13.725
2004-12-13,13.575
2004-12-14,13.925
2004-12-15,13.97
2004-12-16,15.025
2004-12-17,15.03
2004-12-20,14.9675
2004-12-21,15.125
2004-12-22,15.57
2004-12-23,15.3825
2004-12-27,15.225
2004-12-28,15.72
2004-12-29,15.66
2004-12-30,15.7725
2004-12-31,15.9475
2005-01-03,15.7
2005-01-04,15.1
2005-01-05,15.1325
2005-01-06,15.0125
2005-01-07,15.02
2005-01-10,15.1325
2005-01-11,14.715
2005-01-12,14.6825
2005-01-13,14.65
2005-01-14,14.725
2005-01-18,15.075
2005-01-19,14.795
2005-01-20,14.6925
2005-01-21,14.435
2005-01-24,14.1375
2005-01-25,14.4675
2005-01-26,14.745
2005-01-27,14.995
2005-01-28,14.96
2005-01-31,15.2375
2005-02-01,15.4675
2005-02-02,15.2925
2005-02-03,15.565
2005-02-04,15.7
2005-02-07,15.86
2005-02-08,15.85
2005-02-09,15.55
2005-02-10,15.665
2005-02-11,15.93
2005-02-14,15.94
2005-02-15,15.875
2005-02-16,15.9
2005-02-17,15.5
2005-02-18,15.505
2005-02-22,15.22
2005-02-23,15.65
2005-02-24,15.585
2005-02-25,15.54
2005-02-28,15.625
2005-03-01,15.885
2005-03-02,15.71
2005-03-03,15.91
2005-03-04,16.674999
2005-03-07,17.065001000000002
2005-03-08,16.844998999999998
2005-03-09,16.865
2005-03-10,16.76
2005-03-11,16.67
2005-03-14,16.625
2005-03-15,16.575001
2005-03-16,16.254998999999998
2005-03-17,16.26
2005-03-18,16.084999
2005-03-21,15.875
2005-03-22,15.81
2005-03-23,15.625
2005-03-24,14.775
2005-03-28,14.665
2005-03-29,14.05
2005-03-30,15.425
2005-03-31,15.15
2005-04-01,15.3
2005-04-04,15.14
2005-04-05,15.09
2005-04-06,15.09
2005-04-07,15.075
2005-04-08,14.81
2005-04-11,14.715
2005-04-12,12.245
2005-04-13,12.585
2005-04-14,12.29
2005-04-15,12.23
2005-04-18,12.605
2005-04-19,12.955
2005-04-20,12.865
2005-04-21,13.025
2005-04-22,13.425
2005-04-25,13.28
2005-04-26,13.15
2005-04-27,13.185
2005-04-28,12.84
2005-04-29,13.3
2005-05-02,13.42
2005-05-03,13.24
2005-05-04,13.525
2005-05-05,13.425
2005-05-06,13.585
2005-05-09,13.33
2005-05-10,12.955
2005-05-11,13.005
2005-05-12,13.07
2005-05-13,12.915
2005-05-16,12.74
2005-05-17,12.55
2005-05-18,12.555
2005-05-19,12.82
2005-05-20,12.965
2005-05-23,13.15
2005-05-24,12.975
2005-05-25,12.885
2005-05-26,12.99
2005-05-27,13.14
2005-05-31,13.405
2005-06-01,13.895
2005-06-02,14.06
2005-06-03,14.015
2005-06-06,13.985
2005-06-07,14.14
2005-06-08,13.805
2005-06-09,13.665
2005-06-10,13.52
2005-06-13,13.75
2005-06-14,13.895
2005-06-15,14.625
2005-06-16,14.61
2005-06-17,14.825
2005-06-20,14.84
2005-06-21,14.805
2005-06-22,14.855
2005-06-23,14.595
2005-06-24,14.255
2005-06-27,14.22
2005-06-28,14.765
2005-06-29,15.185
2005-06-30,14.92
2005-07-01,15.025
2005-07-05,15.06
2005-07-06,14.98
2005-07-07,15.27
2005-07-08,15.28
2005-07-11,15.14
2005-07-12,14.98
2005-07-13,14.73
2005-07-14,14.69
2005-07-15,14.61
2005-07-18,14.48
2005-07-19,14.525
2005-07-20,14.49
2005-07-21,16.344998999999998
2005-07-22,16.49
2005-07-25,16.934998999999998
2005-07-26,16.75
2005-07-27,16.530001000000002
2005-07-28,16.549999
2005-07-29,16.445
2005-08-01,18.045
2005-08-02,17.620001000000002
2005-08-03,17.065001000000002
2005-08-04,16.594998999999998
2005-08-05,16.344998999999998
2005-08-08,16.15
2005-08-09,16.225
2005-08-10,16.375
2005-08-11,16.18
2005-08-12,16.004998999999998
2005-08-15,16.139999
2005-08-16,16.15
2005-08-17,16.205
2005-08-18,16.395
2005-08-19,16.35
2005-08-22,16.565001000000002
2005-08-23,16.535
2005-08-24,16.245001000000002
2005-08-25,16.26
2005-08-26,16.254998999999998
2005-08-29,16.094998999999998
2005-08-30,16.190001000000002
2005-08-31,16.145
2005-09-01,15.795
2005-09-02,15.395
2005-09-06,15.31
2005-09-07,15.51
2005-09-08,15.15
2005-09-09,15.0
2005-09-12,15.375
2005-09-13,15.185
2005-09-14,14.815
2005-09-15,14.805
2005-09-16,15.045
2005-09-19,14.905
2005-09-20,14.52
2005-09-21,14.445
2005-09-22,14.37
2005-09-23,14.565
2005-09-26,14.835
2005-09-27,14.84
2005-09-28,14.955
2005-09-29,14.94
2005-09-30,14.785
2005-10-03,14.775
2005-10-04,14.915
2005-10-05,14.34
2005-10-06,14.09
2005-10-07,13.93
2005-10-10,12.005
2005-10-11,11.99
2005-10-12,11.85
2005-10-13,12.065
2005-10-14,11.985
2005-10-17,11.625
2005-10-18,11.22
2005-10-19,10.975
2005-10-20,11.01
2005-10-21,10.94
2005-10-24,11.045
2005-10-25,11.12
2005-10-26,10.945
2005-10-27,10.655
2005-10-28,10.495
2005-10-31,10.48
2005-11-01,10.265
2005-11-02,10.66
2005-11-03,10.955
2005-11-04,11.6
2005-11-07,12.095
2005-11-08,11.875
2005-11-09,12.225
2005-11-10,12.19
2005-11-11,12.05
2005-11-14,11.84
2005-11-15,11.57
2005-11-16,11.41
2005-11-17,11.655
2005-11-18,11.535
2005-11-21,11.77
2005-11-22,11.8
2005-11-23,12.245
2005-11-25,12.225
2005-11-28,11.82
2005-11-29,11.915
2005-11-30,12.4
2005-12-01,10.965
2005-12-02,11.49
2005-12-05,11.375
2005-12-06,11.485
2005-12-07,11.25
2005-12-08,11.57
2005-12-09,11.405
2005-12-12,11.555
2005-12-13,11.605
2005-12-14,11.645
2005-12-15,11.685
2005-12-16,11.585
2005-12-19,11.505
2005-12-20,11.465
2005-12-21,11.46
2005-12-22,11.365
2005-12-23,11.4
2005-12-27,11.215
2005-12-28,11.225
2005-12-29,11.17
2005-12-30,11.165
2006-01-03,11.355
2006-01-04,11.645
2006-01-05,11.58
2006-01-06,11.54
2006-01-09,12.01
2006-01-10,12.055
2006-01-11,12.21
2006-01-12,12.435
2006-01-13,12.415
2006-01-17,12.315
2006-01-18,12.0
2006-01-19,11.97
2006-01-20,11.61
2006-01-23,11.52
2006-01-24,11.585
2006-01-25,11.55
2006-01-26,11.78
2006-01-27,11.815
2006-01-30,11.88
2006-01-31,11.85
2006-02-01,11.895
2006-02-02,11.85
2006-02-03,12.03
2006-02-06,12.45
2006-02-07,12.49
2006-02-08,12.51
2006-02-09,12.84
2006-02-10,12.92
2006-02-13,12.57
2006-02-14,12.525
2006-02-15,12.81
2006-02-16,12.86
2006-02-17,12.845
2006-02-21,12.5
2006-02-22,12.625
2006-02-23,12.94
2006-02-24,13.03
2006-02-27,13.115
2006-02-28,12.92
2006-03-01,12.93
2006-03-02,12.93
2006-03-03,12.915
2006-03-06,12.935
2006-03-07,13.08
2006-03-08,13.4
2006-03-09,13.495
2006-03-10,13.58
2006-03-13,13.85
2006-03-14,14.0
2006-03-15,13.945
2006-03-16,13.67
2006-03-17,13.575
2006-03-20,13.52
2006-03-21,13.77
2006-03-22,13.785
2006-03-23,13.725
2006-03-24,13.895
2006-03-27,14.24
2006-03-28,13.95
2006-03-29,13.955
2006-03-30,14.045
2006-03-31,14.205
2006-04-03,13.97
2006-04-04,14.16
2006-04-05,14.055
2006-04-06,14.15
2006-04-07,14.295
2006-04-10,14.275
2006-04-11,14.3
2006-04-12,14.125
2006-04-13,14.445
2006-04-17,14.875
2006-04-18,13.195
2006-04-19,12.635
2006-04-20,13.0
2006-04-21,13.005
2006-04-24,13.105
2006-04-25,13.045
2006-04-26,12.91
2006-04-27,12.485
2006-04-28,12.225
2006-05-01,11.875
2006-05-02,11.97
2006-05-03,12.04
2006-05-04,12.025
2006-05-05,12.175
2006-05-08,12.54
2006-05-09,12.5
2006-05-10,12.47
2006-05-11,12.1
2006-05-12,11.9
2006-05-15,11.865
2006-05-16,11.985
2006-05-17,12.13
2006-05-18,12.265
2006-05-19,12.285
2006-05-22,12.27
2006-05-23,12.58
2006-05-24,12.77
2006-05-25,13.04
2006-05-26,13.2
2006-05-30,12.885
2006-05-31,12.805
2006-06-01,13.03
2006-06-02,12.73
2006-06-05,12.58
2006-06-06,12.5
2006-06-07,12.895
2006-06-08,12.735
2006-06-09,12.44
2006-06-12,11.88
2006-06-13,11.84
2006-06-14,11.74
2006-06-15,11.815
2006-06-16,11.84
2006-06-19,11.785
2006-06-20,11.79
2006-06-21,11.825
2006-06-22,11.33
2006-06-23,11.355
2006-06-26,11.345
2006-06-27,10.905
2006-06-28,11.11
2006-06-29,11.52
2006-06-30,11.45
2006-07-03,11.415
2006-07-05,11.125
2006-07-06,11.155
2006-07-07,10.855
2006-07-10,10.82
2006-07-11,13.36
2006-07-12,13.355
2006-07-13,13.15
2006-07-14,12.92
2006-07-17,12.64
2006-07-18,12.805
2006-07-19,12.24
2006-07-20,11.96
2006-07-21,11.87
2006-07-24,12.435
2006-07-25,12.24
2006-07-26,12.0
2006-07-27,12.155
2006-07-28,12.21
2006-07-31,11.995
2006-08-01,11.72
2006-08-02,11.9
2006-08-03,11.995
2006-08-04,11.985
2006-08-07,11.77
2006-08-08,11.61
2006-08-09,11.625
2006-08-10,11.87
2006-08-11,11.81
2006-08-14,12.01
2006-08-15,12.53
2006-08-16,12.74
2006-08-17,13.075
2006-08-18,12.84
2006-08-21,12.69
2006-08-22,12.84
2006-08-23,12.675
2006-08-24,12.565
2006-08-25,12.675
2006-08-28,12.8
2006-08-29,12.85
2006-08-30,13.36
2006-08-31,13.85
2006-09-01,13.745
2006-09-05,13.86
2006-09-06,13.53
2006-09-07,13.49
2006-09-08,13.645
2006-09-11,13.635
2006-09-12,13.76
2006-09-13,13.8
2006-09-14,13.72
2006-09-15,13.615
2006-09-18,13.65
2006-09-19,13.635
2006-09-20,13.545
2006-09-21,13.52
2006-09-22,13.315
2006-09-25,13.505
2006-09-26,13.5
2006-09-27,13.345
2006-09-28,13.585
2006-09-29,13.58
2006-10-02,13.29
2006-10-03,13.265
2006-10-04,13.685
2006-10-05,13.795
2006-10-06,13.4
2006-10-09,13.365
2006-10-10,13.41
2006-10-11,13.33
2006-10-12,13.975
2006-10-13,14.105
2006-10-16,14.355
2006-10-17,14.08
2006-10-18,14.05
2006-10-19,14.465
2006-10-20,14.565
2006-10-23,14.44
2006-10-24,14.195
2006-10-25,14.7
2006-10-26,15.43
2006-10-27,15.61
2006-10-30,15.8
2006-10-31,15.97
2006-11-01,15.48
2006-11-02,15.535
2006-11-03,15.505
2006-11-06,15.815
2006-11-07,15.915
2006-11-08,16.190001000000002
2006-11-09,16.15
2006-11-10,16.125
2006-11-13,16.4
2006-11-14,16.82
2006-11-15,16.459999
2006-11-16,16.635
2006-11-17,16.5
2006-11-20,16.9
2006-11-21,16.915001
2006-11-22,16.844998999999998
2006-11-24,16.764999
2006-11-27,16.120001000000002
2006-11-28,16.145
2006-11-29,16.299999
2006-11-30,16.105
2006-12-01,16.045
2006-12-04,16.110001
2006-12-05,15.845
2006-12-06,15.97
2006-12-07,15.755
2006-12-08,15.775
2006-12-11,15.805
2006-12-12,15.62
2006-12-13,15.555
2006-12-14,15.895
2006-12-15,16.325001
2006-12-18,15.955
2006-12-19,15.845
2006-12-20,16.02
2006-12-21,15.95
2006-12-22,15.905
2006-12-26,16.215
2006-12-27,16.344998999999998
2006-12-28,16.174999
2006-12-29,15.915
2007-01-03,15.98
2007-01-04,16.184998999999998
2007-01-05,15.79
2007-01-08,15.895
2007-01-09,15.63
2007-01-10,15.785
2007-01-11,16.15
2007-01-12,16.245001000000002
2007-01-16,16.07
2007-01-17,16.110001
2007-01-18,15.63
2007-01-19,15.58
2007-01-22,15.53
2007-01-23,15.72
2007-01-24,15.865
2007-01-25,15.86
2007-01-26,15.955
2007-01-29,15.905
2007-01-30,15.02
2007-01-31,15.455
2007-02-01,15.605
2007-02-02,15.765
2007-02-05,15.79
2007-02-06,15.88
2007-02-07,15.3
2007-02-08,17.424999
2007-02-09,17.225
2007-02-12,17.065001000000002
2007-02-13,17.120001000000002
2007-02-14,17.379998999999998
2007-02-15,17.535
2007-02-16,17.66
2007-02-20,17.514999
2007-02-21,17.809998999999998
2007-02-22,17.93
2007-02-23,17.965
2007-02-26,17.91
2007-02-27,17.705
2007-02-28,17.379998999999998
2007-03-01,17.440001000000002
2007-03-02,16.674999
2007-03-05,16.58
2007-03-06,16.975
2007-03-07,16.950001
2007-03-08,17.26
2007-03-09,17.299999
2007-03-12,17.605
2007-03-13,17.02
2007-03-14,16.995001000000002
2007-03-15,17.030001000000002
2007-03-16,16.855
2007-03-19,16.9
2007-03-20,17.395
2007-03-21,17.610001
2007-03-22,17.285
2007-03-23,17.32
2007-03-26,17.309998999999998
2007-03-27,17.334999
2007-03-28,17.264999
2007-03-29,17.639999
2007-03-30,17.834999
2007-04-02,17.709999
2007-04-03,18.035
2007-04-04,17.950001
2007-04-05,18.545
2007-04-09,18.23
2007-04-10,18.59
2007-04-11,18.51
2007-04-12,18.754998999999998
2007-04-13,19.15
2007-04-16,19.395
2007-04-17,19.34
2007-04-18,19.594998999999998
2007-04-19,19.495001000000002
2007-04-20,19.875
2007-04-23,19.705
2007-04-24,19.65
2007-04-25,19.834999
2007-04-26,19.635
2007-04-27,20.969998999999998
2007-04-30,20.245001000000002
2007-05-01,20.75
2007-05-02,20.875
2007-05-03,21.309998999999998
2007-05-04,21.865
2007-05-07,21.540001
2007-05-08,21.344998999999998
2007-05-09,21.465
2007-05-10,21.165001
2007-05-11,20.955
2007-05-14,20.799999
2007-05-15,20.415001
2007-05-16,20.225
2007-05-17,20.110001
2007-05-18,20.4
2007-05-21,20.665001
2007-05-22,20.965
2007-05-23,20.485001
2007-05-24,20.17
2007-05-25,20.305
2007-05-29,20.5
2007-05-30,20.530001000000002
2007-05-31,20.68
2007-06-01,20.85
2007-06-04,20.865
2007-06-05,20.870001000000002
2007-06-06,20.555
2007-06-07,20.049999
2007-06-08,20.075001
2007-06-11,20.254998999999998
2007-06-12,19.895
2007-06-13,20.365
2007-06-14,21.1
2007-06-15,21.485001
2007-06-18,21.120001000000002
2007-06-19,21.620001000000002
2007-06-20,21.280001000000002
2007-06-21,21.775
2007-06-22,21.639999
2007-06-25,22.125
2007-06-26,22.225
2007-06-27,22.615
2007-06-28,23.07
2007-06-29,23.125
2007-07-02,23.620001000000002
2007-07-03,23.924999
2007-07-05,23.77
2007-07-06,23.66
2007-07-09,23.219998999999998
2007-07-10,23.004998999999998
2007-07-11,23.23
2007-07-12,23.785
2007-07-13,23.855
2007-07-16,24.405001000000002
2007-07-17,24.504998999999998
2007-07-18,24.695
2007-07-19,24.825001
2007-07-20,24.5
2007-07-23,24.83
2007-07-24,24.455
2007-07-25,24.525
2007-07-26,23.125
2007-07-27,22.4
2007-07-30,22.415001
2007-07-31,21.825001
2007-08-01,21.375
2007-08-02,21.605
2007-08-03,21.73
2007-08-06,22.405001000000002
2007-08-07,23.33
2007-08-08,25.075001
2007-08-09,26.209999
2007-08-10,25.190001000000002
2007-08-13,24.42
2007-08-14,23.67
2007-08-15,23.775
2007-08-16,24.934998999999998
