Date,GPI
2016-05-04,62.900002
2016-05-05,61.939999
2016-05-06,62.259997999999996
2016-05-09,63.119999
2016-05-10,64.25
2016-05-11,60.950001
2016-05-12,61.240002000000004
2016-05-13,60.330002
2016-05-16,60.110001000000004
2016-05-17,60.32
2016-05-18,60.169998
2016-05-19,57.970001
2016-05-20,59.029999
2016-05-23,57.84
2016-05-24,58.279999
2016-05-25,59.02
2016-05-26,59.610001000000004
2016-05-27,60.810001
2016-05-31,62.18
2016-06-01,62.549999
2016-06-02,62.779999
2016-06-03,60.119999
2016-06-06,60.25
2016-06-07,60.860001000000004
2016-06-08,61.240002000000004
2016-06-09,59.459998999999996
2016-06-10,58.130001
2016-06-13,56.669998
2016-06-14,55.560001
2016-06-15,55.75
2016-06-16,55.98
2016-06-17,56.73
2016-06-20,58.27
2016-06-21,55.91
2016-06-22,55.349998
2016-06-23,56.93
2016-06-24,53.27
2016-06-27,50.099998
2016-06-28,49.66
2016-06-29,50.02
2016-06-30,49.360001000000004
2016-07-01,51.110001000000004
2016-07-05,48.200001
2016-07-06,48.82
2016-07-07,49.34
2016-07-08,51.959998999999996
2016-07-11,52.560001
2016-07-12,54.48
2016-07-13,54.25
2016-07-14,55.32
2016-07-15,55.25
2016-07-18,57.689999
2016-07-19,57.709998999999996
2016-07-20,59.560001
2016-07-21,60.09
2016-07-22,60.139998999999996
2016-07-25,60.720001
2016-07-26,60.41
2016-07-27,59.009997999999996
2016-07-28,59.150002
2016-07-29,62.32
2016-08-01,62.759997999999996
2016-08-02,60.029999
2016-08-03,60.540001000000004
2016-08-04,60.900002
2016-08-05,61.490002000000004
2016-08-08,61.0
2016-08-09,59.990002000000004
2016-08-10,60.290001000000004
2016-08-11,61.389998999999996
2016-08-12,60.299999
2016-08-15,61.130001
2016-08-16,60.970001
2016-08-17,60.169998
2016-08-18,59.669998
2016-08-19,59.060001
2016-08-22,57.23
2016-08-23,57.400002
2016-08-24,56.599998
2016-08-25,57.259997999999996
2016-08-26,57.939999
2016-08-29,58.73
2016-08-30,59.610001000000004
2016-08-31,59.34
2016-09-01,59.700001
2016-09-02,60.91
2016-09-06,61.259997999999996
2016-09-07,62.540001000000004
2016-09-08,61.650002
2016-09-09,59.68
2016-09-12,61.259997999999996
2016-09-13,61.259997999999996
2016-09-14,61.77
2016-09-15,61.310001
2016-09-16,60.23
2016-09-19,59.849998
2016-09-20,59.389998999999996
2016-09-21,59.790001000000004
2016-09-22,61.59
2016-09-23,62.09
2016-09-26,61.799999
2016-09-27,61.209998999999996
2016-09-28,60.939999
2016-09-29,61.5
2016-09-30,63.880001
2016-10-03,62.799999
2016-10-04,63.400002
2016-10-05,65.449997
2016-10-06,64.870003
2016-10-07,63.869999
2016-10-10,63.75
2016-10-11,64.32
2016-10-12,64.83000200000001
2016-10-13,62.139998999999996
2016-10-14,62.73
2016-10-17,62.549999
2016-10-18,61.610001000000004
2016-10-19,63.060001
2016-10-20,59.150002
2016-10-21,59.66
2016-10-24,60.18
2016-10-25,59.16
2016-10-26,59.330002
2016-10-27,58.900002
2016-10-28,59.049999
2016-10-31,60.27
2016-11-01,58.57
2016-11-02,57.470001
2016-11-03,56.529999
2016-11-04,57.549999
2016-11-07,58.900002
2016-11-08,57.049999
2016-11-09,60.139998999999996
2016-11-10,62.720001
2016-11-11,64.720001
2016-11-14,67.860001
2016-11-15,68.370003
2016-11-16,68.529999
2016-11-17,68.779999
2016-11-18,69.900002
2016-11-21,70.510002
2016-11-22,70.989998
2016-11-23,72.32
2016-11-25,72.860001
2016-11-28,72.110001
2016-11-29,71.839996
2016-11-30,72.589996
2016-12-01,74.370003
2016-12-02,73.019997
2016-12-05,76.559998
2016-12-06,79.43
2016-12-07,80.980003
2016-12-08,82.349998
2016-12-09,81.41999799999999
2016-12-12,79.029999
2016-12-13,78.239998
2016-12-14,76.400002
2016-12-15,77.389999
2016-12-16,77.809998
2016-12-19,78.639999
2016-12-20,80.43
2016-12-21,81.07
2016-12-22,77.650002
2016-12-23,78.309998
2016-12-27,79.239998
2016-12-28,77.699997
2016-12-29,77.900002
2016-12-30,77.940002
2017-01-03,79.489998
2017-01-04,81.730003
2017-01-05,78.68
2017-01-06,78.779999
2017-01-09,78.43
2017-01-10,80.510002
2017-01-11,79.870003
2017-01-12,79.519997
2017-01-13,79.650002
2017-01-17,80.230003
2017-01-18,81.0
2017-01-19,81.08000200000001
2017-01-20,80.25
2017-01-23,79.440002
2017-01-24,80.860001
2017-01-25,81.82
2017-01-26,80.059998
2017-01-27,79.300003
2017-01-30,80.230003
2017-01-31,80.790001
2017-02-01,79.18
2017-02-02,78.790001
2017-02-03,80.0
2017-02-06,78.68
2017-02-07,78.389999
2017-02-08,76.769997
2017-02-09,77.940002
2017-02-10,78.440002
2017-02-13,78.379997
2017-02-14,79.129997
2017-02-15,81.08000200000001
2017-02-16,79.559998
2017-02-17,80.309998
2017-02-21,83.050003
2017-02-22,81.82
2017-02-23,79.33000200000001
2017-02-24,79.519997
2017-02-27,79.730003
2017-02-28,77.690002
2017-03-01,78.529999
2017-03-02,78.769997
2017-03-03,78.08000200000001
2017-03-06,76.66999799999999
2017-03-07,75.400002
2017-03-08,76.639999
2017-03-09,75.0
2017-03-10,75.309998
2017-03-13,76.08000200000001
2017-03-14,77.050003
2017-03-15,78.349998
2017-03-16,79.239998
2017-03-17,77.550003
2017-03-20,76.839996
2017-03-21,73.559998
2017-03-22,72.480003
2017-03-23,72.629997
2017-03-24,71.949997
2017-03-27,72.190002
2017-03-28,72.849998
2017-03-29,74.360001
2017-03-30,74.860001
2017-03-31,74.08000200000001
2017-04-03,69.0
2017-04-04,66.519997
2017-04-05,64.589996
2017-04-06,66.58000200000001
2017-04-07,66.389999
2017-04-10,67.839996
2017-04-11,68.75
2017-04-12,68.120003
2017-04-13,66.309998
2017-04-17,67.529999
2017-04-18,67.470001
2017-04-19,70.33000200000001
2017-04-20,71.16999799999999
2017-04-21,70.110001
2017-04-24,72.809998
2017-04-25,72.57
2017-04-26,74.050003
2017-04-27,74.910004
2017-04-28,68.949997
2017-05-01,67.879997
2017-05-02,64.389999
2017-05-03,65.120003
2017-05-04,64.260002
2017-05-05,64.870003
2017-05-08,64.239998
2017-05-09,62.360001000000004
2017-05-10,63.049999
2017-05-11,61.98
2017-05-12,62.220001
2017-05-15,63.150002
2017-05-16,64.07
2017-05-17,62.330002
2017-05-18,62.029999
2017-05-19,63.849998
2017-05-22,64.480003
2017-05-23,62.689999
2017-05-24,62.16
2017-05-25,60.740002000000004
2017-05-26,61.720001
2017-05-30,60.259997999999996
2017-05-31,60.150002
2017-06-01,62.299999
2017-06-02,61.040001000000004
2017-06-05,61.790001000000004
2017-06-06,62.09
2017-06-07,62.959998999999996
2017-06-08,58.869999
2017-06-09,61.439999
2017-06-12,62.990002000000004
2017-06-13,62.869999
2017-06-14,62.310001
2017-06-15,62.189999
2017-06-16,59.560001
2017-06-19,59.91
2017-06-20,59.07
2017-06-21,57.77
2017-06-22,58.380001
2017-06-23,57.470001
2017-06-26,60.560001
2017-06-27,61.380001
2017-06-28,61.779999
2017-06-29,63.18
2017-06-30,63.32
2017-07-03,64.790001
2017-07-05,63.299999
2017-07-06,61.950001
2017-07-07,63.009997999999996
2017-07-10,61.240002000000004
2017-07-11,61.380001
2017-07-12,62.43
2017-07-13,65.059998
2017-07-14,62.880001
2017-07-17,63.09
2017-07-18,61.299999
2017-07-19,62.369999
2017-07-20,62.34
2017-07-21,61.950001
2017-07-24,60.259997999999996
2017-07-25,60.389998999999996
2017-07-26,60.740002000000004
2017-07-27,60.970001
2017-07-28,61.049999
2017-07-31,59.549999
2017-08-01,59.509997999999996
2017-08-02,57.869999
2017-08-03,57.23
2017-08-04,57.529999
2017-08-07,57.810001
2017-08-08,56.82
2017-08-09,57.029999
2017-08-10,56.5
2017-08-11,56.209998999999996
2017-08-14,56.360001000000004
2017-08-15,55.900002
2017-08-16,55.34
2017-08-17,53.209998999999996
2017-08-18,53.919998
2017-08-21,54.939999
2017-08-22,54.860001000000004
2017-08-23,54.650002
2017-08-24,54.720001
2017-08-25,55.709998999999996
2017-08-28,54.150002
2017-08-29,54.939999
2017-08-30,57.59
2017-08-31,60.02
2017-09-01,61.68
2017-09-05,63.119999
2017-09-06,62.299999
2017-09-07,64.360001
2017-09-08,64.809998
2017-09-11,65.849998
2017-09-12,66.91999799999999
2017-09-13,66.529999
2017-09-14,65.699997
2017-09-15,66.239998
2017-09-18,64.690002
2017-09-19,66.300003
2017-09-20,66.16999799999999
2017-09-21,66.910004
2017-09-22,69.339996
2017-09-25,69.620003
2017-09-26,71.779999
2017-09-27,72.199997
2017-09-28,72.050003
2017-09-29,72.459999
2017-10-02,73.529999
2017-10-03,73.959999
2017-10-04,73.610001
2017-10-05,72.68
2017-10-06,71.720001
2017-10-09,70.82
2017-10-10,72.050003
2017-10-11,70.449997
2017-10-12,69.620003
2017-10-13,69.480003
2017-10-16,69.440002
2017-10-17,70.220001
2017-10-18,70.16999799999999
2017-10-19,69.220001
2017-10-20,69.639999
2017-10-23,69.029999
2017-10-24,70.58000200000001
2017-10-25,70.470001
2017-10-26,78.730003
2017-10-27,78.459999
2017-10-30,78.620003
2017-10-31,78.57
2017-11-01,79.300003
2017-11-02,80.449997
2017-11-03,80.360001
2017-11-06,81.029999
2017-11-07,79.190002
2017-11-08,79.32
2017-11-09,77.889999
2017-11-10,79.629997
2017-11-13,77.519997
2017-11-14,77.400002
2017-11-15,77.68
2017-11-16,77.260002
2017-11-17,77.010002
2017-11-20,78.690002
2017-11-21,78.440002
2017-11-22,78.290001
2017-11-24,78.529999
2017-11-27,78.550003
2017-11-28,81.110001
2017-11-29,83.400002
2017-11-30,81.029999
2017-12-01,81.019997
2017-12-04,82.489998
2017-12-05,80.989998
2017-12-06,79.620003
2017-12-07,80.389999
2017-12-08,81.08000200000001
2017-12-11,80.629997
2017-12-12,78.379997
2017-12-13,78.029999
2017-12-14,74.769997
2017-12-15,76.120003
2017-12-18,78.019997
2017-12-19,75.529999
2017-12-20,76.190002
2017-12-21,75.559998
2017-12-22,74.839996
2017-12-26,74.75
2017-12-27,73.029999
2017-12-28,72.809998
2017-12-29,70.970001
2018-01-02,72.510002
2018-01-03,72.360001
2018-01-04,73.239998
2018-01-05,76.400002
2018-01-08,78.559998
2018-01-09,79.519997
2018-01-10,78.410004
2018-01-11,80.599998
2018-01-12,82.470001
2018-01-16,79.68
2018-01-17,78.660004
2018-01-18,78.059998
2018-01-19,79.480003
2018-01-22,80.839996
2018-01-23,79.040001
2018-01-24,79.389999
2018-01-25,79.239998
2018-01-26,80.290001
2018-01-29,79.690002
2018-01-30,79.33000200000001
2018-01-31,78.449997
2018-02-01,77.089996
2018-02-02,72.190002
2018-02-05,67.610001
2018-02-06,71.400002
2018-02-07,72.849998
2018-02-08,75.040001
2018-02-09,77.129997
2018-02-12,77.83000200000001
2018-02-13,75.209999
2018-02-14,76.540001
2018-02-15,76.25
2018-02-16,76.099998
2018-02-20,74.589996
2018-02-21,74.639999
2018-02-22,75.099998
2018-02-23,75.650002
2018-02-26,75.43
2018-02-27,72.41999799999999
2018-02-28,68.839996
2018-03-01,67.300003
2018-03-02,68.959999
2018-03-05,71.41999799999999
2018-03-06,73.68
2018-03-07,73.25
2018-03-08,73.029999
2018-03-09,74.489998
2018-03-12,74.82
2018-03-13,74.730003
2018-03-14,74.050003
2018-03-15,72.16999799999999
2018-03-16,72.849998
2018-03-19,72.980003
2018-03-20,65.389999
2018-03-21,64.099998
2018-03-22,64.839996
2018-03-23,64.059998
2018-03-26,64.08000200000001
2018-03-27,62.610001000000004
2018-03-28,63.43
2018-03-29,65.339996
2018-04-02,60.639998999999996
2018-04-03,61.5
2018-04-04,63.860001000000004
2018-04-05,63.709998999999996
2018-04-06,62.18
2018-04-09,61.0
2018-04-10,63.349998
2018-04-11,61.830002
2018-04-12,62.0
2018-04-13,61.459998999999996
2018-04-16,63.619999
2018-04-17,64.809998
2018-04-18,65.209999
2018-04-19,64.660004
2018-04-20,63.509997999999996
2018-04-23,65.220001
2018-04-24,64.690002
2018-04-25,66.58000200000001
2018-04-26,64.389999
2018-04-27,65.83000200000001
2018-04-30,65.349998
2018-05-01,66.5
2018-05-02,66.910004
2018-05-03,67.559998
2018-05-04,67.860001
2018-05-07,67.68
2018-05-08,68.879997
2018-05-09,68.690002
2018-05-10,68.07
2018-05-11,68.239998
2018-05-14,69.41999799999999
2018-05-15,69.010002
2018-05-16,71.139999
2018-05-17,72.629997
2018-05-18,71.82
2018-05-21,71.550003
2018-05-22,69.519997
2018-05-23,69.019997
2018-05-24,69.800003
2018-05-25,70.269997
2018-05-29,69.849998
2018-05-30,70.68
2018-05-31,70.260002
2018-06-01,71.269997
2018-06-04,71.540001
2018-06-05,72.379997
2018-06-06,73.050003
2018-06-07,72.809998
2018-06-08,73.470001
2018-06-11,74.360001
2018-06-12,74.029999
2018-06-13,71.769997
2018-06-14,71.160004
2018-06-15,71.400002
2018-06-18,72.91999799999999
2018-06-19,72.529999
2018-06-20,73.279999
2018-06-21,73.269997
2018-06-22,74.91999799999999
2018-06-25,71.199997
2018-06-26,69.82
2018-06-27,67.25
2018-06-28,65.25
2018-06-29,63.0
2018-07-02,64.5
2018-07-03,66.510002
2018-07-05,69.779999
2018-07-06,70.139999
2018-07-09,72.239998
2018-07-10,68.25
2018-07-11,67.16999799999999
2018-07-12,65.519997
2018-07-13,65.660004
2018-07-16,65.379997
2018-07-17,66.790001
2018-07-18,66.239998
2018-07-19,67.769997
2018-07-20,67.529999
2018-07-23,67.91999799999999
2018-07-24,67.0
2018-07-25,65.050003
2018-07-26,64.949997
2018-07-27,68.959999
2018-07-30,70.790001
2018-07-31,69.989998
2018-08-01,70.260002
2018-08-02,69.989998
2018-08-03,70.75
2018-08-06,76.639999
2018-08-07,78.370003
2018-08-08,77.480003
2018-08-09,76.25
2018-08-10,76.16999799999999
2018-08-13,75.010002
2018-08-14,75.980003
2018-08-15,76.730003
2018-08-16,77.019997
2018-08-17,78.260002
2018-08-20,79.349998
2018-08-21,80.08000200000001
2018-08-22,80.239998
2018-08-23,79.989998
2018-08-24,78.529999
2018-08-27,79.540001
2018-08-28,79.940002
2018-08-29,78.360001
2018-08-30,76.949997
2018-08-31,77.089996
2018-09-04,76.839996
2018-09-05,74.889999
2018-09-06,73.779999
2018-09-07,72.809998
2018-09-10,73.849998
2018-09-11,74.480003
2018-09-12,72.279999
2018-09-13,73.839996
2018-09-14,75.16999799999999
2018-09-17,73.349998
2018-09-18,71.940002
2018-09-19,72.779999
2018-09-20,73.5
2018-09-21,70.900002
2018-09-24,69.150002
2018-09-25,67.720001
2018-09-26,66.029999
2018-09-27,65.639999
2018-09-28,64.900002
2018-10-01,64.739998
2018-10-02,63.509997999999996
2018-10-03,62.400002
2018-10-04,60.77
2018-10-05,59.439999
2018-10-08,59.610001000000004
2018-10-09,58.650002
2018-10-10,57.77
2018-10-11,55.98
2018-10-12,55.009997999999996
2018-10-15,55.490002000000004
2018-10-16,56.200001
2018-10-17,55.43
2018-10-18,53.360001000000004
2018-10-19,53.43
2018-10-22,53.16
2018-10-23,55.25
2018-10-24,55.130001
2018-10-25,56.549999
2018-10-26,57.549999
2018-10-29,59.099998
2018-10-30,58.490002000000004
2018-10-31,57.740002000000004
2018-11-01,59.880001
2018-11-02,59.009997999999996
2018-11-05,57.650002
2018-11-06,56.310001
2018-11-07,56.93
2018-11-08,57.830002
2018-11-09,56.650002
2018-11-12,57.34
2018-11-13,56.200001
2018-11-14,57.150002
2018-11-15,56.450001
2018-11-16,55.470001
2018-11-19,56.73
2018-11-20,56.16
2018-11-21,57.119999
2018-11-23,57.610001000000004
2018-11-26,58.27
2018-11-27,57.240002000000004
2018-11-28,57.439999
2018-11-29,55.970001
2018-11-30,56.200001
2018-12-03,55.630001
2018-12-04,53.34
2018-12-06,53.32
2018-12-07,52.48
2018-12-10,50.959998999999996
2018-12-11,50.889998999999996
2018-12-12,50.540001000000004
2018-12-13,50.060001
2018-12-14,50.630001
2018-12-17,51.419998
2018-12-18,51.0
2018-12-19,50.220001
2018-12-20,50.720001
2018-12-21,49.720001
2018-12-24,49.330002
2018-12-26,51.220001
2018-12-27,51.75
2018-12-28,52.240002000000004
2018-12-31,52.720001
2019-01-02,54.259997999999996
2019-01-03,53.700001
2019-01-04,55.450001
2019-01-07,57.23
2019-01-08,57.93
2019-01-09,59.709998999999996
2019-01-10,58.919998
2019-01-11,59.919998
2019-01-14,58.959998999999996
2019-01-15,59.310001
2019-01-16,60.060001
2019-01-17,60.439999
2019-01-18,61.380001
2019-01-22,61.200001
2019-01-23,59.82
2019-01-24,60.040001000000004
2019-01-25,60.380001
2019-01-28,61.0
2019-01-29,60.23
2019-01-30,61.009997999999996
2019-01-31,61.029999
2019-02-01,60.91
2019-02-04,61.889998999999996
2019-02-05,62.349998
2019-02-06,61.509997999999996
2019-02-07,57.880001
2019-02-08,56.799999
2019-02-11,57.75
2019-02-12,59.790001000000004
2019-02-13,59.669998
2019-02-14,59.450001
2019-02-15,61.77
2019-02-19,61.560001
2019-02-20,63.66
2019-02-21,62.060001
2019-02-22,63.02
2019-02-25,62.889998999999996
2019-02-26,62.860001000000004
2019-02-27,62.669998
2019-02-28,62.18
2019-03-01,62.110001000000004
2019-03-04,62.360001000000004
2019-03-05,63.52
2019-03-06,61.93
2019-03-07,60.759997999999996
2019-03-08,60.549999
2019-03-11,61.380001
2019-03-12,61.490002000000004
2019-03-13,62.0
2019-03-14,61.32
2019-03-15,61.41
2019-03-18,62.290001000000004
2019-03-19,61.830002
2019-03-20,61.580002
2019-03-21,63.009997999999996
2019-03-22,60.34
2019-03-25,61.5
2019-03-26,62.02
2019-03-27,63.77
2019-03-28,64.32
2019-03-29,64.699997
2019-04-01,66.5
2019-04-02,65.660004
2019-04-03,67.730003
2019-04-04,68.989998
2019-04-05,67.660004
2019-04-08,68.779999
2019-04-09,68.339996
2019-04-10,69.440002
2019-04-11,69.470001
2019-04-12,70.489998
2019-04-15,69.449997
2019-04-16,72.160004
2019-04-17,72.089996
2019-04-18,72.160004
2019-04-22,69.879997
2019-04-23,72.57
2019-04-24,74.660004
2019-04-25,76.309998
2019-04-26,79.449997
2019-04-29,77.889999
2019-04-30,78.309998
2019-05-01,77.470001
2019-05-02,76.839996
2019-05-03,78.010002
2019-05-06,79.870003
2019-05-07,79.389999
2019-05-08,78.550003
2019-05-09,77.870003
2019-05-10,77.980003
2019-05-13,75.75
2019-05-14,76.730003
2019-05-15,77.18
2019-05-16,77.730003
2019-05-17,76.599998
2019-05-20,75.339996
2019-05-21,77.370003
2019-05-22,75.970001
2019-05-23,75.599998
2019-05-24,76.480003
2019-05-28,75.730003
2019-05-29,74.5
2019-05-30,75.540001
2019-05-31,72.190002
2019-06-03,75.529999
2019-06-04,78.760002
2019-06-05,75.349998
2019-06-06,76.050003
2019-06-07,75.220001
2019-06-10,76.43
2019-06-11,77.220001
2019-06-12,77.620003
2019-06-13,77.800003
2019-06-14,77.339996
2019-06-17,78.25
2019-06-18,78.379997
2019-06-19,78.199997
2019-06-20,78.489998
2019-06-21,77.68
2019-06-24,76.709999
2019-06-25,75.91999799999999
2019-06-26,77.120003
2019-06-27,80.239998
2019-06-28,81.889999
2019-07-01,82.540001
2019-07-02,81.730003
2019-07-03,82.32
2019-07-05,81.510002
2019-07-08,80.360001
2019-07-09,81.18
2019-07-10,80.230003
2019-07-11,80.519997
2019-07-12,81.550003
2019-07-15,81.660004
2019-07-16,82.32
2019-07-17,82.910004
2019-07-18,82.58000200000001
2019-07-19,83.339996
2019-07-22,83.339996
2019-07-23,85.720001
2019-07-24,87.989998
2019-07-25,87.040001
2019-07-26,86.720001
2019-07-29,88.739998
2019-07-30,85.349998
2019-07-31,83.959999
2019-08-01,82.510002
2019-08-02,81.940002
2019-08-05,81.41999799999999
2019-08-06,82.550003
2019-08-07,80.980003
2019-08-08,82.769997
2019-08-09,81.480003
2019-08-12,80.559998
2019-08-13,82.849998
2019-08-14,77.739998
2019-08-15,75.599998
2019-08-16,77.910004
2019-08-19,79.010002
2019-08-20,77.93
2019-08-21,77.110001
2019-08-22,77.059998
2019-08-23,72.550003
2019-08-26,74.339996
2019-08-27,73.910004
2019-08-28,74.879997
2019-08-29,75.760002
2019-08-30,74.720001
2019-09-03,73.129997
2019-09-04,74.980003
2019-09-05,77.559998
2019-09-06,77.120003
2019-09-09,80.82
2019-09-10,86.050003
2019-09-11,88.41999799999999
2019-09-12,87.790001
2019-09-13,86.860001
2019-09-16,86.699997
2019-09-17,86.769997
2019-09-18,86.269997
2019-09-19,85.709999
2019-09-20,86.160004
2019-09-23,88.470001
2019-09-24,88.620003
2019-09-25,90.440002
2019-09-26,89.480003
2019-09-27,90.43
2019-09-30,92.309998
2019-10-01,89.58000200000001
2019-10-02,87.400002
2019-10-03,85.57
2019-10-04,86.57
2019-10-07,85.290001
2019-10-08,82.940002
2019-10-09,83.800003
2019-10-10,86.059998
2019-10-11,88.900002
2019-10-14,87.699997
2019-10-15,89.459999
2019-10-16,90.870003
2019-10-17,91.720001
2019-10-18,92.379997
2019-10-21,94.559998
2019-10-22,91.43
2019-10-23,93.889999
2019-10-24,105.0
2019-10-25,101.970001
2019-10-28,103.66999799999999
2019-10-29,103.32
2019-10-30,101.58000200000001
2019-10-31,99.440002
2019-11-01,101.050003
2019-11-04,101.300003
2019-11-05,100.699997
2019-11-06,99.66999799999999
2019-11-07,99.32
2019-11-08,98.599998
2019-11-11,99.019997
2019-11-12,98.91999799999999
2019-11-13,98.980003
2019-11-14,101.849998
2019-11-15,101.389999
2019-11-18,102.480003
2019-11-19,102.239998
2019-11-20,101.699997
2019-11-21,102.800003
2019-11-22,101.879997
2019-11-25,104.889999
2019-11-26,105.620003
2019-11-27,106.410004
2019-11-29,103.089996
2019-12-02,102.410004
2019-12-03,100.510002
2019-12-04,100.959999
2019-12-05,99.849998
2019-12-06,103.629997
2019-12-09,102.910004
2019-12-10,103.160004
2019-12-11,106.75
2019-12-12,109.25
2019-12-13,105.650002
2019-12-16,103.43
2019-12-17,104.519997
2019-12-18,105.129997
2019-12-19,105.08000200000001
2019-12-20,104.120003
2019-12-23,100.209999
2019-12-24,101.239998
2019-12-26,100.370003
2019-12-27,100.83000200000001
2019-12-30,99.779999
2019-12-31,100.0
2020-01-02,100.620003
2020-01-03,99.089996
2020-01-06,97.910004
2020-01-07,97.160004
2020-01-08,96.360001
2020-01-09,96.870003
2020-01-10,97.519997
2020-01-13,101.0
2020-01-14,100.349998
2020-01-15,99.550003
2020-01-16,101.93
2020-01-17,102.610001
2020-01-21,102.879997
2020-01-22,102.900002
2020-01-23,103.970001
2020-01-24,102.800003
2020-01-27,104.0
2020-01-28,104.489998
2020-01-29,104.440002
2020-01-30,104.16999799999999
2020-01-31,100.769997
2020-02-03,101.779999
2020-02-04,101.519997
2020-02-05,99.82
2020-02-06,93.33000200000001
2020-02-07,94.519997
2020-02-10,95.260002
2020-02-11,96.989998
2020-02-12,95.93
2020-02-13,97.900002
2020-02-14,98.540001
2020-02-18,101.18
2020-02-19,105.25
2020-02-20,108.620003
2020-02-21,106.150002
2020-02-24,103.160004
2020-02-25,100.449997
2020-02-26,93.650002
2020-02-27,85.93
2020-02-28,85.230003
2020-03-02,83.639999
2020-03-03,82.93
2020-03-04,87.860001
2020-03-05,85.510002
2020-03-06,81.550003
2020-03-09,68.550003
2020-03-10,65.83000200000001
2020-03-11,61.07
2020-03-12,50.869999
2020-03-13,51.740002000000004
2020-03-16,40.509997999999996
2020-03-17,38.439999
2020-03-18,32.389998999999996
2020-03-19,43.240002000000004
2020-03-20,41.75
2020-03-23,40.18
2020-03-24,45.290001000000004
2020-03-25,49.639998999999996
2020-03-26,51.279999
2020-03-27,46.369999
2020-03-30,44.450001
2020-03-31,44.259997999999996
2020-04-01,41.0
2020-04-02,37.98
2020-04-03,35.669998
2020-04-06,41.490002000000004
2020-04-07,45.150002
2020-04-08,50.619999
2020-04-09,53.040001000000004
2020-04-13,51.75
2020-04-14,53.0
2020-04-15,47.240002000000004
2020-04-16,46.939999
2020-04-17,49.939999
2020-04-20,47.529999
2020-04-21,45.029999
2020-04-22,43.25
2020-04-23,46.23
2020-04-24,48.889998999999996
2020-04-27,52.099998
2020-04-28,52.970001
2020-04-29,58.939999
2020-04-30,56.59
2020-05-01,53.889998999999996
2020-05-04,53.709998999999996
2020-05-05,54.43
2020-05-06,49.73
2020-05-07,50.990002000000004
2020-05-08,54.41
