Date,TGI
2006-05-22,24.105
2006-05-23,24.309998999999998
2006-05-24,24.27
2006-05-25,24.745001000000002
2006-05-26,24.025
2006-05-30,23.9
2006-05-31,23.615
2006-06-01,24.23
2006-06-02,24.35
2006-06-05,23.959999
2006-06-06,23.855
2006-06-07,23.99
2006-06-08,23.525
2006-06-09,23.23
2006-06-12,22.434998999999998
2006-06-13,22.105
2006-06-14,22.125
2006-06-15,22.775
2006-06-16,22.870001000000002
2006-06-19,22.475
2006-06-20,22.190001000000002
2006-06-21,23.075001
2006-06-22,22.775
2006-06-23,22.674999
2006-06-26,22.950001
2006-06-27,22.715
2006-06-28,22.92
2006-06-29,23.674999
2006-06-30,24.0
2006-07-03,24.08
2006-07-05,23.395
2006-07-06,23.93
2006-07-07,23.049999
2006-07-10,22.975
2006-07-11,23.4
2006-07-12,23.15
2006-07-13,22.33
2006-07-14,21.475
2006-07-17,21.209999
2006-07-18,21.785
2006-07-19,22.530001000000002
2006-07-20,21.92
2006-07-21,21.6
2006-07-24,22.389999
2006-07-25,22.84
2006-07-26,22.975
2006-07-27,23.465
2006-07-28,24.299999
2006-07-31,23.995001000000002
2006-08-01,23.575001
2006-08-02,23.450001
2006-08-03,23.450001
2006-08-04,23.195
2006-08-07,22.9
2006-08-08,22.254998999999998
2006-08-09,22.1
2006-08-10,22.125
2006-08-11,21.76
2006-08-14,21.93
2006-08-15,22.459999
2006-08-16,22.915001
2006-08-17,22.645
2006-08-18,22.469998999999998
2006-08-21,22.165001
2006-08-22,22.125
2006-08-23,21.450001
2006-08-24,21.48
2006-08-25,21.139999
2006-08-28,21.584999
2006-08-29,21.85
2006-08-30,21.84
2006-08-31,21.98
2006-09-01,21.959999
2006-09-05,22.540001
2006-09-06,22.02
2006-09-07,21.98
2006-09-08,21.950001
2006-09-11,22.094998999999998
2006-09-12,20.625
2006-09-13,20.424999
2006-09-14,20.52
2006-09-15,20.5
2006-09-18,20.65
2006-09-19,21.02
2006-09-20,21.35
2006-09-21,21.344998999999998
2006-09-22,21.225
2006-09-25,21.299999
2006-09-26,21.385
2006-09-27,21.325001
2006-09-28,21.424999
2006-09-29,21.174999
2006-10-02,20.924999
2006-10-03,20.594998999999998
2006-10-04,21.655001000000002
2006-10-05,21.75
2006-10-06,21.780001000000002
2006-10-09,21.700001
2006-10-10,21.535
2006-10-11,21.615
2006-10-12,22.299999
2006-10-13,22.620001000000002
2006-10-16,22.655001000000002
2006-10-17,22.885
2006-10-18,22.68
2006-10-19,22.780001000000002
2006-10-20,22.25
2006-10-23,22.360001
2006-10-24,22.370001000000002
2006-10-25,22.485001
2006-10-26,24.25
2006-10-27,23.875
2006-10-30,24.24
2006-10-31,24.075001
2006-11-01,23.85
2006-11-02,23.76
2006-11-03,23.754998999999998
2006-11-06,24.075001
2006-11-07,24.325001
2006-11-08,24.615
2006-11-09,24.370001000000002
2006-11-10,24.775
2006-11-13,24.68
2006-11-14,25.58
2006-11-15,25.790001
2006-11-16,25.875
2006-11-17,25.594998999999998
2006-11-20,25.68
2006-11-21,25.924999
2006-11-22,26.025
2006-11-24,25.879998999999998
2006-11-27,25.799999
2006-11-28,25.969998999999998
2006-11-29,26.455
2006-11-30,26.530001000000002
2006-12-01,26.76
2006-12-04,27.225
2006-12-05,27.344998999999998
2006-12-06,27.370001000000002
2006-12-07,26.855
2006-12-08,26.805
2006-12-11,26.809998999999998
2006-12-12,26.725
2006-12-13,26.725
2006-12-14,27.01
2006-12-15,27.084999
2006-12-18,26.715
2006-12-19,26.719998999999998
2006-12-20,26.584999
2006-12-21,26.469998999999998
2006-12-22,26.315001000000002
2006-12-26,26.344998999999998
2006-12-27,26.83
2006-12-28,26.549999
2006-12-29,26.215
2007-01-03,26.4
2007-01-04,26.465
2007-01-05,26.205
2007-01-08,26.959999
2007-01-09,26.865
2007-01-10,26.775
2007-01-11,27.0
2007-01-12,26.674999
2007-01-16,27.745001000000002
2007-01-17,26.885
2007-01-18,26.415001
2007-01-19,26.745001000000002
2007-01-22,26.15
2007-01-23,26.584999
2007-01-24,27.0
2007-01-25,27.075001
2007-01-26,27.514999
2007-01-29,28.040001
2007-01-30,28.25
2007-01-31,28.1
2007-02-01,28.465
2007-02-02,28.209999
2007-02-05,27.969998999999998
2007-02-06,27.975
2007-02-07,27.709999
2007-02-08,28.200001
2007-02-09,27.485001
2007-02-12,27.58
2007-02-13,27.725
2007-02-14,27.545
2007-02-15,27.549999
2007-02-16,27.549999
2007-02-20,28.059998999999998
2007-02-21,27.905001000000002
2007-02-22,27.665001
2007-02-23,27.545
2007-02-26,27.565001000000002
2007-02-27,26.5
2007-02-28,26.745001000000002
2007-03-01,26.549999
2007-03-02,26.344998999999998
2007-03-05,25.985001
2007-03-06,26.57
2007-03-07,26.525
2007-03-08,26.5
2007-03-09,26.934998999999998
2007-03-12,27.245001000000002
2007-03-13,26.43
2007-03-14,26.73
2007-03-15,27.215
2007-03-16,27.139999
2007-03-19,27.395
2007-03-20,27.34
2007-03-21,27.985001
2007-03-22,28.0
2007-03-23,27.764999
2007-03-26,28.209999
2007-03-27,27.9
2007-03-28,27.344998999999998
2007-03-29,27.424999
2007-03-30,27.67
2007-04-02,28.290001
2007-04-03,28.315001000000002
2007-04-04,28.355
2007-04-05,28.325001
2007-04-09,27.389999
2007-04-10,27.455
2007-04-11,28.299999
2007-04-12,28.59
2007-04-13,28.5
2007-04-16,28.969998999999998
2007-04-17,28.93
2007-04-18,29.01
2007-04-19,29.035
2007-04-20,29.049999
2007-04-23,28.855
2007-04-24,29.129998999999998
2007-04-25,29.200001
2007-04-26,29.334999
2007-04-27,29.700001
2007-04-30,30.405001000000002
2007-05-01,30.49
2007-05-02,30.879998999999998
2007-05-03,30.120001000000002
2007-05-04,31.665001
2007-05-07,31.280001000000002
2007-05-08,31.215
2007-05-09,31.315001000000002
2007-05-10,31.014999
2007-05-11,31.48
2007-05-14,31.25
2007-05-15,31.344998999999998
2007-05-16,32.174999
2007-05-17,32.810001
2007-05-18,32.834998999999996
2007-05-21,33.455002
2007-05-22,33.165001000000004
2007-05-23,32.75
2007-05-24,32.470001
2007-05-25,33.185001
2007-05-29,33.395
2007-05-30,33.424999
2007-05-31,33.040001000000004
2007-06-01,32.889998999999996
2007-06-04,32.575001
2007-06-05,32.634997999999996
2007-06-06,32.494999
2007-06-07,32.505001
2007-06-08,33.369999
2007-06-11,33.185001
2007-06-12,33.125
2007-06-13,33.535
2007-06-14,34.055
2007-06-15,34.470001
2007-06-18,34.224998
2007-06-19,33.860001000000004
2007-06-20,33.290001000000004
2007-06-21,33.490002000000004
2007-06-22,33.200001
2007-06-25,32.865002000000004
2007-06-26,32.720001
2007-06-27,32.470001
2007-06-28,32.860001000000004
2007-06-29,32.735001000000004
2007-07-02,33.279999
2007-07-03,33.465
2007-07-05,33.724998
2007-07-06,33.919998
2007-07-09,35.099998
2007-07-10,34.825001
2007-07-11,34.665001000000004
2007-07-12,35.389998999999996
2007-07-13,35.34
2007-07-16,35.125
2007-07-17,35.139998999999996
2007-07-18,35.150002
2007-07-19,35.84
2007-07-20,35.419998
2007-07-23,35.209998999999996
2007-07-24,34.755001
2007-07-25,34.990002000000004
2007-07-26,37.700001
2007-07-27,37.904999
2007-07-30,38.875
2007-07-31,38.105
2007-08-01,37.845001
2007-08-02,40.25
2007-08-03,39.615002000000004
2007-08-06,40.174999
2007-08-07,40.654999
2007-08-08,38.720001
2007-08-09,37.415001000000004
2007-08-10,39.66
2007-08-13,38.939999
2007-08-14,37.275002
2007-08-15,36.0
2007-08-16,35.150002
2007-08-17,36.875
2007-08-20,37.224998
2007-08-21,37.154999
2007-08-22,38.435001
2007-08-23,37.380001
2007-08-24,37.799999
2007-08-27,37.439999
2007-08-28,35.825001
2007-08-29,37.18
2007-08-30,36.450001
2007-08-31,36.605
2007-09-04,37.369999
2007-09-05,37.279999
2007-09-06,37.0
2007-09-07,36.125
2007-09-10,36.220001
2007-09-11,37.330002
2007-09-12,37.605
2007-09-13,38.23
2007-09-14,40.5
2007-09-17,40.43
2007-09-18,41.0
2007-09-19,40.805
2007-09-20,41.174999
2007-09-21,40.959998999999996
2007-09-24,40.369999
2007-09-25,40.830002
2007-09-26,41.43
2007-09-27,42.16
2007-09-28,40.855
2007-10-01,41.029999
2007-10-02,41.224998
2007-10-03,40.919998
2007-10-04,41.060001
2007-10-05,41.189999
2007-10-08,42.825001
2007-10-09,42.625
2007-10-10,41.639998999999996
2007-10-11,40.639998999999996
2007-10-12,40.75
2007-10-15,39.915001000000004
2007-10-16,40.075001
2007-10-17,39.875
2007-10-18,40.009997999999996
2007-10-19,39.174999
2007-10-22,37.965
2007-10-23,39.41
2007-10-24,39.5
2007-10-25,38.514998999999996
2007-10-26,38.16
2007-10-29,39.240002000000004
2007-10-30,39.685001
2007-10-31,39.810001
2007-11-01,38.125
2007-11-02,38.150002
2007-11-05,38.275002
2007-11-06,39.060001
2007-11-07,37.474998
2007-11-08,38.389998999999996
2007-11-09,37.25
2007-11-12,36.029999
2007-11-13,38.855
2007-11-14,38.080002
2007-11-15,37.615002000000004
2007-11-16,38.625
2007-11-19,38.755001
2007-11-20,37.84
2007-11-21,38.099998
2007-11-23,39.025002
2007-11-26,38.465
2007-11-27,39.169998
2007-11-28,39.950001
2007-11-29,40.125
2007-11-30,40.630001
2007-12-03,40.799999
2007-12-04,40.134997999999996
2007-12-05,41.224998
2007-12-06,41.005001
2007-12-07,41.130001
2007-12-10,41.014998999999996
2007-12-11,39.935001
2007-12-12,39.654999
2007-12-13,39.535
2007-12-14,39.439999
2007-12-17,37.775002
2007-12-18,38.404999
2007-12-19,38.494999
2007-12-20,39.5
2007-12-21,39.715
2007-12-24,40.540001000000004
2007-12-26,41.360001000000004
2007-12-27,41.16
2007-12-28,41.389998999999996
2007-12-31,41.174999
2008-01-02,40.505001
2008-01-03,40.59
2008-01-04,39.310001
2008-01-07,38.470001
2008-01-08,36.404999
2008-01-09,35.380001
2008-01-10,35.764998999999996
2008-01-11,33.830002
2008-01-14,32.459998999999996
2008-01-15,31.325001
2008-01-16,30.32
2008-01-17,29.35
2008-01-18,29.205
2008-01-22,28.9
2008-01-23,26.559998999999998
2008-01-24,28.73
2008-01-25,25.235001
2008-01-28,25.514999
2008-01-29,25.84
2008-01-30,25.965
2008-01-31,27.0
2008-02-01,27.375
2008-02-04,27.565001000000002
2008-02-05,27.799999
2008-02-06,27.959999
2008-02-07,28.540001
2008-02-08,28.0
2008-02-11,27.959999
2008-02-12,28.4
2008-02-13,29.66
2008-02-14,28.860001
2008-02-15,28.75
2008-02-19,28.91
2008-02-20,28.85
2008-02-21,28.98
2008-02-22,28.65
2008-02-25,28.610001
2008-02-26,28.6
2008-02-27,28.389999
2008-02-28,28.295
2008-02-29,28.295
2008-03-03,28.41
2008-03-04,28.254998999999998
2008-03-05,28.49
2008-03-06,28.205
2008-03-07,28.025
2008-03-10,26.995001000000002
2008-03-11,27.59
2008-03-12,27.295
2008-03-13,26.745001000000002
2008-03-14,26.395
2008-03-17,26.025
2008-03-18,27.934998999999998
2008-03-19,27.4
2008-03-20,27.110001
2008-03-24,28.110001
2008-03-25,28.129998999999998
2008-03-26,28.365
2008-03-27,28.155001000000002
2008-03-28,27.995001000000002
2008-03-31,28.465
2008-04-01,30.105
2008-04-02,29.055
2008-04-03,29.540001
2008-04-04,29.745001000000002
2008-04-07,28.695
2008-04-08,28.355
2008-04-09,28.719998999999998
2008-04-10,28.924999
2008-04-11,28.075001
2008-04-14,27.555
2008-04-15,27.575001
2008-04-16,28.834999
2008-04-17,28.440001000000002
2008-04-18,29.645
2008-04-21,29.469998999999998
2008-04-22,28.775
2008-04-23,28.875
2008-04-24,29.5
2008-04-25,29.764999
2008-04-28,29.43
2008-04-29,29.57
2008-04-30,29.434998999999998
2008-05-01,30.040001
2008-05-02,35.619999
2008-05-05,36.490002000000004
2008-05-06,36.18
2008-05-07,35.355
2008-05-08,34.669998
2008-05-09,34.650002
2008-05-12,34.599998
2008-05-13,34.865002000000004
2008-05-14,34.450001
2008-05-15,34.470001
2008-05-16,33.724998
2008-05-19,33.904999
2008-05-20,33.5
2008-05-21,31.565001000000002
2008-05-22,31.08
2008-05-23,30.49
2008-05-27,30.74
2008-05-28,30.705
2008-05-29,31.030001000000002
2008-05-30,31.094998999999998
2008-06-02,31.395
2008-06-03,30.42
2008-06-04,28.975
2008-06-05,27.940001000000002
2008-06-06,26.6
2008-06-09,26.775
2008-06-10,26.26
2008-06-11,25.764999
2008-06-12,25.75
2008-06-13,26.035
2008-06-16,26.035
2008-06-17,25.73
2008-06-18,25.844998999999998
2008-06-19,26.1
2008-06-20,25.5
2008-06-23,25.504998999999998
2008-06-24,25.299999
2008-06-25,24.4
2008-06-26,23.76
2008-06-27,23.280001000000002
2008-06-30,23.549999
2008-07-01,23.33
2008-07-02,21.59
2008-07-03,21.41
2008-07-07,21.525
2008-07-08,22.375
2008-07-09,21.26
2008-07-10,21.895
2008-07-11,20.305
2008-07-14,20.315001000000002
2008-07-15,19.665001
2008-07-16,20.5
2008-07-17,21.0
2008-07-18,21.5
2008-07-21,21.67
2008-07-22,23.075001
2008-07-23,23.934998999999998
2008-07-24,22.58
2008-07-25,24.865
2008-07-28,25.030001000000002
2008-07-29,26.67
2008-07-30,26.995001000000002
2008-07-31,26.48
2008-08-01,26.565001000000002
2008-08-04,25.91
2008-08-05,26.75
2008-08-06,27.014999
2008-08-07,26.275
2008-08-08,28.555
2008-08-11,27.885
2008-08-12,27.315001000000002
2008-08-13,27.6
2008-08-14,28.895
2008-08-15,28.525
2008-08-18,28.035
2008-08-19,27.575001
2008-08-20,27.860001
2008-08-21,26.975
2008-08-22,26.924999
2008-08-25,26.59
2008-08-26,26.5
2008-08-27,26.68
2008-08-28,27.52
2008-08-29,27.370001000000002
2008-09-02,27.450001
2008-09-03,27.844998999999998
2008-09-04,27.34
2008-09-05,28.02
2008-09-08,27.465
2008-09-09,26.77
2008-09-10,27.075001
2008-09-11,27.205
2008-09-12,27.195
2008-09-15,26.01
2008-09-16,25.49
2008-09-17,23.395
2008-09-18,24.33
2008-09-19,25.945
2008-09-22,24.639999
2008-09-23,25.205
2008-09-24,24.415001
2008-09-25,25.190001000000002
2008-09-26,24.65
2008-09-29,22.465
2008-09-30,22.855
2008-10-01,22.325001
2008-10-02,20.9
2008-10-03,20.325001
2008-10-06,19.120001000000002
2008-10-07,18.290001
2008-10-08,17.309998999999998
2008-10-09,16.950001
2008-10-10,16.639999
2008-10-13,18.584999
2008-10-14,18.285
2008-10-15,16.139999
2008-10-16,17.459999
2008-10-17,17.16
2008-10-20,18.705
2008-10-21,18.35
2008-10-22,17.26
2008-10-23,16.655001000000002
2008-10-24,18.18
2008-10-27,17.110001
2008-10-28,20.775
2008-10-29,22.43
2008-10-30,22.184998999999998
2008-10-31,21.93
2008-11-03,22.004998999999998
2008-11-04,21.684998999999998
2008-11-05,20.219998999999998
2008-11-06,19.299999
2008-11-07,19.629998999999998
2008-11-10,19.635
2008-11-11,19.280001000000002
2008-11-12,18.25
2008-11-13,20.025
2008-11-14,17.25
2008-11-17,16.555
2008-11-18,16.875
2008-11-19,16.209999
2008-11-20,14.075
2008-11-21,15.12
2008-11-24,15.58
2008-11-25,15.555
2008-11-26,16.58
2008-11-28,17.1
2008-12-01,15.5
2008-12-02,16.549999
2008-12-03,17.1
2008-12-04,16.365
2008-12-05,16.715
2008-12-08,18.219998999999998
2008-12-09,17.764999
2008-12-10,18.85
2008-12-11,18.075001
2008-12-12,18.84
2008-12-15,18.299999
2008-12-16,19.705
2008-12-17,20.299999
2008-12-18,20.59
2008-12-19,20.969998999999998
2008-12-22,20.915001
2008-12-23,19.82
2008-12-24,20.26
2008-12-26,20.485001
2008-12-29,19.945
2008-12-30,20.0
2008-12-31,21.23
2009-01-02,21.1
2009-01-05,20.129998999999998
2009-01-06,21.34
2009-01-07,20.780001000000002
2009-01-08,20.98
2009-01-09,20.504998999999998
2009-01-12,19.955
2009-01-13,19.934998999999998
2009-01-14,18.815001000000002
2009-01-15,19.205
2009-01-16,19.795
2009-01-20,18.790001
2009-01-21,20.34
2009-01-22,19.66
2009-01-23,19.9
2009-01-26,20.075001
2009-01-27,20.535
2009-01-28,21.455
2009-01-29,20.754998999999998
2009-01-30,22.639999
2009-02-02,22.18
2009-02-03,22.665001
2009-02-04,22.965
2009-02-05,22.440001000000002
2009-02-06,22.754998999999998
2009-02-09,22.65
2009-02-10,22.184998999999998
2009-02-11,22.145
2009-02-12,22.145
2009-02-13,22.41
2009-02-17,21.709999
2009-02-18,21.049999
2009-02-19,21.16
2009-02-20,19.959999
2009-02-23,19.23
2009-02-24,19.684998999999998
2009-02-25,18.785
2009-02-26,18.525
2009-02-27,18.059998999999998
2009-03-02,16.709999
2009-03-03,16.52
2009-03-04,17.035
2009-03-05,16.455
2009-03-06,16.26
2009-03-09,15.625
2009-03-10,16.535
2009-03-11,16.575001
2009-03-12,18.075001
2009-03-13,17.885
2009-03-16,18.645
2009-03-17,18.35
2009-03-18,18.879998999999998
2009-03-19,18.184998999999998
2009-03-20,17.370001000000002
2009-03-23,18.834999
2009-03-24,19.065001000000002
2009-03-25,19.555
2009-03-26,20.555
2009-03-27,19.65
2009-03-30,18.98
2009-03-31,19.1
2009-04-01,18.799999
2009-04-02,19.940001000000002
2009-04-03,20.475
2009-04-06,20.85
2009-04-07,20.700001
2009-04-08,20.83
2009-04-09,21.540001
2009-04-13,20.764999
2009-04-14,20.02
2009-04-15,20.469998999999998
2009-04-16,20.51
2009-04-17,19.674999
2009-04-20,18.834999
2009-04-21,19.219998999999998
2009-04-22,19.805
2009-04-23,20.504998999999998
2009-04-24,20.280001000000002
2009-04-27,20.32
2009-04-28,20.275
2009-04-29,21.475
2009-04-30,20.665001
2009-05-01,20.895
2009-05-04,21.48
2009-05-05,21.094998999999998
2009-05-06,20.225
2009-05-07,19.57
2009-05-08,20.615
2009-05-11,20.375
2009-05-12,20.360001
2009-05-13,19.26
2009-05-14,19.27
2009-05-15,19.370001000000002
2009-05-18,19.76
2009-05-19,19.66
2009-05-20,19.309998999999998
2009-05-21,18.615
2009-05-22,18.375
2009-05-26,19.045
2009-05-27,18.834999
2009-05-28,19.025
2009-05-29,19.705
2009-06-01,20.715
2009-06-02,20.889999
2009-06-03,20.754998999999998
2009-06-04,21.254998999999998
2009-06-05,22.02
2009-06-08,22.219998999999998
2009-06-09,22.004998999999998
2009-06-10,22.325001
2009-06-11,21.9
2009-06-12,22.049999
2009-06-15,21.07
2009-06-16,21.200001
2009-06-17,21.190001000000002
2009-06-18,21.73
2009-06-19,22.285
2009-06-22,21.875
2009-06-23,20.950001
2009-06-24,20.59
2009-06-25,20.785
2009-06-26,21.225
2009-06-29,21.059998999999998
2009-06-30,20.0
2009-07-01,20.26
2009-07-02,18.825001
2009-07-06,18.825001
2009-07-07,18.334999
2009-07-08,18.094998999999998
2009-07-09,17.955
2009-07-10,18.004998999999998
2009-07-13,18.059998999999998
2009-07-14,18.43
2009-07-15,19.225
2009-07-16,19.65
2009-07-17,19.459999
2009-07-20,19.629998999999998
2009-07-21,19.485001
2009-07-22,18.99
2009-07-23,19.565001000000002
2009-07-24,19.725
2009-07-27,19.860001
2009-07-28,19.940001000000002
2009-07-29,19.780001000000002
2009-07-30,20.075001
2009-07-31,19.969998999999998
2009-08-03,20.215
2009-08-04,20.48
2009-08-05,20.09
2009-08-06,19.945
2009-08-07,20.59
2009-08-10,20.34
2009-08-11,19.969998999999998
2009-08-12,20.459999
2009-08-13,20.995001000000002
2009-08-14,20.719998999999998
2009-08-17,20.219998999999998
2009-08-18,20.26
2009-08-19,20.385
2009-08-20,20.73
2009-08-21,21.34
2009-08-24,21.76
2009-08-25,21.995001000000002
2009-08-26,21.889999
2009-08-27,22.049999
2009-08-28,22.014999
2009-08-31,21.75
2009-09-01,21.83
2009-09-02,21.575001
2009-09-03,21.795
2009-09-04,22.209999
2009-09-08,22.495001000000002
2009-09-09,22.805
2009-09-10,23.254998999999998
2009-09-11,23.43
2009-09-14,23.219998999999998
2009-09-15,23.290001
2009-09-16,23.395
2009-09-17,23.83
2009-09-18,24.049999
2009-09-21,23.879998999999998
2009-09-22,24.344998999999998
2009-09-23,24.445
2009-09-24,23.870001000000002
2009-09-25,23.844998999999998
2009-09-28,24.639999
2009-09-29,24.530001000000002
2009-09-30,23.995001000000002
2009-10-01,23.545
2009-10-02,23.35
2009-10-05,23.285
2009-10-06,23.870001000000002
2009-10-07,23.825001
2009-10-08,23.91
2009-10-09,24.385
2009-10-12,24.295
2009-10-13,24.16
2009-10-14,24.799999
2009-10-15,24.700001
2009-10-16,24.815001000000002
2009-10-19,25.205
2009-10-20,24.725
2009-10-21,24.610001
2009-10-22,25.165001
2009-10-23,24.780001000000002
2009-10-26,24.245001000000002
2009-10-27,24.415001
2009-10-28,23.555
2009-10-29,23.735001
2009-10-30,23.405001000000002
2009-11-02,23.535
2009-11-03,23.915001
2009-11-04,24.35
2009-11-05,24.950001
2009-11-06,24.655001000000002
2009-11-09,24.945
2009-11-10,24.715
2009-11-11,24.895
2009-11-12,24.1
2009-11-13,24.575001
2009-11-16,25.195
2009-11-17,25.035
2009-11-18,25.030001000000002
2009-11-19,24.135
2009-11-20,24.385
2009-11-23,24.9
2009-11-24,24.6
2009-11-25,24.67
2009-11-27,24.0
2009-11-30,23.995001000000002
2009-12-01,24.344998999999998
2009-12-02,24.594998999999998
2009-12-03,24.174999
2009-12-04,24.700001
2009-12-07,25.094998999999998
2009-12-08,24.805
2009-12-09,24.475
2009-12-10,24.0
2009-12-11,24.485001
2009-12-14,24.780001000000002
2009-12-15,24.74
2009-12-16,24.684998999999998
2009-12-17,24.004998999999998
2009-12-18,24.035
2009-12-21,24.105
2009-12-22,24.09
2009-12-23,24.049999
2009-12-24,24.075001
2009-12-28,24.195
2009-12-29,24.559998999999998
2009-12-30,24.645
2009-12-31,24.125
2010-01-04,25.15
2010-01-05,25.4
2010-01-06,25.855
2010-01-07,26.190001000000002
2010-01-08,26.344998999999998
2010-01-11,26.51
2010-01-12,26.695
2010-01-13,28.915001
2010-01-14,28.514999
2010-01-15,27.52
2010-01-19,28.469998999999998
2010-01-20,27.625
2010-01-21,26.690001000000002
2010-01-22,26.065001000000002
2010-01-25,25.514999
2010-01-26,25.434998999999998
2010-01-27,26.264999
2010-01-28,25.559998999999998
2010-01-29,25.465
2010-02-01,25.709999
2010-02-02,25.719998999999998
2010-02-03,25.725
2010-02-04,24.184998999999998
2010-02-05,24.504998999999998
2010-02-08,24.5
2010-02-09,25.1
2010-02-10,25.075001
2010-02-11,25.625
2010-02-12,25.27
2010-02-16,25.389999
2010-02-17,25.514999
2010-02-18,25.790001
2010-02-19,25.870001000000002
2010-02-22,26.07
2010-02-23,25.625
2010-02-24,26.049999
2010-02-25,26.24
2010-02-26,26.17
2010-03-01,26.700001
2010-03-02,26.924999
2010-03-03,26.695
2010-03-04,26.745001000000002
2010-03-05,27.045
2010-03-08,27.41
2010-03-09,27.834999
2010-03-10,28.049999
2010-03-11,28.82
2010-03-12,29.110001
2010-03-15,29.184998999999998
2010-03-16,29.43
2010-03-17,30.120001000000002
2010-03-18,30.280001000000002
2010-03-19,30.184998999999998
2010-03-22,30.610001
2010-03-23,33.759997999999996
2010-03-24,34.66
2010-03-25,35.48
2010-03-26,35.465
2010-03-29,35.400002
2010-03-30,35.41
2010-03-31,35.044998
2010-04-01,34.685001
2010-04-05,34.424999
2010-04-06,33.764998999999996
2010-04-07,34.375
2010-04-08,34.5
2010-04-09,35.200001
2010-04-12,35.244999
2010-04-13,35.52
2010-04-14,35.705002
2010-04-15,36.240002000000004
2010-04-16,35.709998999999996
2010-04-19,36.105
2010-04-20,35.959998999999996
2010-04-21,37.285
2010-04-22,38.619999
2010-04-23,38.165001000000004
2010-04-26,38.25
2010-04-27,37.459998999999996
2010-04-28,37.080002
2010-04-29,40.290001000000004
2010-04-30,38.779999
2010-05-03,40.014998999999996
2010-05-04,38.314999
2010-05-05,37.830002
2010-05-06,35.57
2010-05-07,34.630001
2010-05-10,36.400002
2010-05-11,37.174999
2010-05-12,38.875
2010-05-13,38.424999
2010-05-14,37.174999
2010-05-17,35.935001
2010-05-18,35.895
2010-05-19,35.57
2010-05-20,32.98
2010-05-21,33.41
2010-05-24,33.945
2010-05-25,33.490002000000004
2010-05-26,33.334998999999996
2010-05-27,35.035
2010-05-28,34.705002
2010-06-01,33.334998999999996
2010-06-02,33.485001000000004
2010-06-03,33.34
2010-06-04,31.955
2010-06-07,30.754998999999998
2010-06-08,30.860001
2010-06-09,31.440001000000002
2010-06-10,32.555
2010-06-11,32.355
2010-06-14,32.939999
2010-06-15,33.674999
2010-06-16,34.025002
2010-06-17,34.34
2010-06-18,35.535
2010-06-21,35.695
2010-06-22,34.584998999999996
2010-06-23,34.790001000000004
2010-06-24,34.285
2010-06-25,34.759997999999996
2010-06-28,35.080002
2010-06-29,33.540001000000004
2010-06-30,33.314999
2010-07-01,33.084998999999996
2010-07-02,32.575001
2010-07-06,32.139998999999996
2010-07-07,33.665001000000004
2010-07-08,34.200001
2010-07-09,34.32
2010-07-12,33.66
2010-07-13,34.279999
2010-07-14,34.560001
2010-07-15,34.5
2010-07-16,32.895
2010-07-19,33.200001
2010-07-20,34.195
2010-07-21,34.375
2010-07-22,35.625
2010-07-23,37.075001
2010-07-26,38.450001
2010-07-27,38.514998999999996
2010-07-28,37.904999
2010-07-29,38.900002
2010-07-30,37.950001
2010-08-02,37.345001
2010-08-03,37.555
2010-08-04,37.615002000000004
2010-08-05,37.415001000000004
2010-08-06,36.59
2010-08-09,36.630001
2010-08-10,36.040001000000004
2010-08-11,34.43
2010-08-12,34.185001
2010-08-13,34.43
2010-08-16,35.34
2010-08-17,35.790001000000004
2010-08-18,35.275002
2010-08-19,35.0
2010-08-20,35.115002000000004
2010-08-23,34.224998
2010-08-24,33.445
2010-08-25,33.759997999999996
2010-08-26,33.744999
2010-08-27,35.005001
2010-08-30,33.759997999999996
2010-08-31,33.189999
2010-09-01,34.599998
2010-09-02,35.360001000000004
2010-09-03,36.055
2010-09-07,35.540001000000004
2010-09-08,35.900002
2010-09-09,34.919998
2010-09-10,35.610001000000004
2010-09-13,36.080002
2010-09-14,35.665001000000004
2010-09-15,35.264998999999996
2010-09-16,35.044998
2010-09-17,34.974998
2010-09-20,35.915001000000004
2010-09-21,36.264998999999996
2010-09-22,36.134997999999996
2010-09-23,35.52
2010-09-24,36.150002
2010-09-27,35.900002
2010-09-28,37.200001
2010-09-29,37.43
2010-09-30,37.294998
2010-10-01,37.805
2010-10-04,37.25
2010-10-05,38.305
2010-10-06,38.035
2010-10-07,37.970001
2010-10-08,38.884997999999996
2010-10-11,38.794998
2010-10-12,39.485001000000004
2010-10-13,40.264998999999996
2010-10-14,39.985001000000004
2010-10-15,39.779999
2010-10-18,39.645
2010-10-19,38.82
2010-10-20,39.459998999999996
2010-10-21,40.970001
2010-10-22,40.904999
2010-10-25,41.66
2010-10-26,41.619999
2010-10-27,41.165001000000004
2010-10-28,41.5
2010-10-29,41.794998
2010-11-01,41.634997999999996
2010-11-02,42.049999
2010-11-03,43.369999
2010-11-04,44.674999
2010-11-05,44.700001
2010-11-08,44.259997999999996
2010-11-09,44.040001000000004
2010-11-10,43.375
2010-11-11,42.735001000000004
2010-11-12,40.970001
2010-11-15,41.314999
2010-11-16,40.555
2010-11-17,40.939999
2010-11-18,41.985001000000004
2010-11-19,41.790001000000004
2010-11-22,41.860001000000004
2010-11-23,41.465
2010-11-24,43.27
2010-11-26,42.990002000000004
2010-11-29,42.285
2010-11-30,42.064999
2010-12-01,43.400002
2010-12-02,43.895
2010-12-03,44.349998
