Date,KBH
2000-12-20,15.53125
2000-12-21,15.40625
2000-12-22,16.09375
2000-12-26,16.75
2000-12-27,16.5
2000-12-28,17.25
2000-12-29,16.84375
2001-01-02,15.71875
2001-01-03,17.5625
2001-01-04,17.46875
2001-01-05,17.25
2001-01-08,16.4375
2001-01-09,16.90625
2001-01-10,17.21875
2001-01-11,17.1875
2001-01-12,17.0
2001-01-16,17.1875
2001-01-17,17.4375
2001-01-18,17.3125
2001-01-19,16.34375
2001-01-22,15.0
2001-01-23,15.53125
2001-01-24,15.84375
2001-01-25,16.3125
2001-01-26,15.5625
2001-01-29,15.62
2001-01-30,15.9
2001-01-31,16.004998999999998
2001-02-01,16.295
2001-02-02,16.125
2001-02-05,16.475
2001-02-06,17.055
2001-02-07,16.76
2001-02-08,16.02
2001-02-09,15.395
2001-02-12,15.485
2001-02-13,16.030001000000002
2001-02-14,15.735
2001-02-15,15.7
2001-02-16,15.285
2001-02-20,14.83
2001-02-21,14.4
2001-02-22,13.49
2001-02-23,13.435
2001-02-26,14.1
2001-02-27,14.04
2001-02-28,13.975
2001-03-01,13.61
2001-03-02,13.95
2001-03-05,14.325
2001-03-06,14.74
2001-03-07,14.61
2001-03-08,14.975
2001-03-09,14.305
2001-03-12,13.605
2001-03-13,13.73
2001-03-14,13.15
2001-03-15,13.745
2001-03-16,13.14
2001-03-19,13.53
2001-03-20,13.875
2001-03-21,14.5
2001-03-22,14.4
2001-03-23,14.845
2001-03-26,15.505
2001-03-27,15.845
2001-03-28,15.825
2001-03-29,16.24
2001-03-30,16.32
2001-04-02,15.71
2001-04-03,15.045
2001-04-04,14.99
2001-04-05,14.235
2001-04-06,13.285
2001-04-09,14.07
2001-04-10,14.495
2001-04-11,14.28
2001-04-12,13.925
2001-04-16,14.36
2001-04-17,14.17
2001-04-18,14.475
2001-04-19,14.58
2001-04-20,14.435
2001-04-23,14.265
2001-04-24,14.615
2001-04-25,15.555
2001-04-26,15.66
2001-04-27,15.565
2001-04-30,15.11
2001-05-01,14.94
2001-05-02,15.0
2001-05-03,14.31
2001-05-04,14.75
2001-05-07,15.07
2001-05-08,15.34
2001-05-09,14.96
2001-05-10,15.25
2001-05-11,14.625
2001-05-14,14.525
2001-05-15,14.88
2001-05-16,14.475
2001-05-17,14.25
2001-05-18,14.195
2001-05-21,13.65
2001-05-22,13.48
2001-05-23,12.975
2001-05-24,13.01
2001-05-25,12.75
2001-05-29,12.445
2001-05-30,12.6
2001-05-31,12.705
2001-06-01,13.205
2001-06-04,13.175
2001-06-05,13.175
2001-06-06,13.0
2001-06-07,13.555
2001-06-08,13.845
2001-06-11,13.51
2001-06-12,13.05
2001-06-13,13.035
2001-06-14,12.725
2001-06-15,12.915
2001-06-18,13.025
2001-06-19,13.075
2001-06-20,14.095
2001-06-21,14.63
2001-06-22,14.06
2001-06-25,14.375
2001-06-26,14.7
2001-06-27,15.15
2001-06-28,15.15
2001-06-29,15.085
2001-07-02,15.55
2001-07-03,15.785
2001-07-05,15.385
2001-07-06,15.2
2001-07-09,15.58
2001-07-10,15.565
2001-07-11,15.705
2001-07-12,16.375
2001-07-13,16.405001000000002
2001-07-16,16.325001
2001-07-17,16.15
2001-07-18,16.735001
2001-07-19,17.950001
2001-07-20,17.184998999999998
2001-07-23,16.514999
2001-07-24,16.23
2001-07-25,15.99
2001-07-26,16.23
2001-07-27,15.905
2001-07-30,16.075001
2001-07-31,16.295
2001-08-01,16.049999
2001-08-02,15.745
2001-08-03,15.6
2001-08-06,14.475
2001-08-07,14.135
2001-08-08,13.925
2001-08-09,14.285
2001-08-10,14.48
2001-08-13,13.675
2001-08-14,13.885
2001-08-15,13.68
2001-08-16,14.095
2001-08-17,13.975
2001-08-20,13.705
2001-08-21,13.555
2001-08-22,13.575
2001-08-23,14.215
2001-08-24,14.865
2001-08-27,14.65
2001-08-28,14.7
2001-08-29,15.57
2001-08-30,15.81
2001-08-31,16.184998999999998
2001-09-04,16.645
2001-09-05,16.475
2001-09-06,16.075001
2001-09-07,15.2
2001-09-10,14.755
2001-09-17,13.34
2001-09-18,13.75
2001-09-19,13.71
2001-09-20,13.2
2001-09-21,12.75
2001-09-24,13.635
2001-09-25,13.99
2001-09-26,14.075
2001-09-27,13.99
2001-09-28,14.205
2001-10-01,13.965
2001-10-02,14.175
2001-10-03,15.225
2001-10-04,14.86
2001-10-05,15.185
2001-10-08,14.92
2001-10-09,15.02
2001-10-10,16.17
2001-10-11,16.950001
2001-10-12,15.985
2001-10-15,15.675
2001-10-16,15.265
2001-10-17,14.62
2001-10-18,14.25
2001-10-19,14.6
2001-10-22,14.585
2001-10-23,14.685
2001-10-24,14.58
2001-10-25,14.71
2001-10-26,15.175
2001-10-29,14.465
2001-10-30,13.95
2001-10-31,14.775
2001-11-01,15.72
2001-11-02,15.45
2001-11-05,15.68
2001-11-06,15.835
2001-11-07,16.41
2001-11-08,15.975
2001-11-09,15.56
2001-11-12,16.309998999999998
2001-11-13,16.98
2001-11-14,17.025
2001-11-15,16.125
2001-11-16,16.245001000000002
2001-11-19,16.309998999999998
2001-11-20,15.64
2001-11-21,15.85
2001-11-23,16.07
2001-11-26,15.825
2001-11-27,15.655
2001-11-28,15.68
2001-11-29,15.9
2001-11-30,16.809998999999998
2001-12-03,16.690001000000002
2001-12-04,17.084999
2001-12-05,18.299999
2001-12-06,18.129998999999998
2001-12-07,18.084999
2001-12-10,17.865
2001-12-11,17.975
2001-12-12,18.91
2001-12-13,18.9
2001-12-14,19.129998999999998
2001-12-17,19.525
2001-12-18,19.815001000000002
2001-12-19,20.375
2001-12-20,19.959999
2001-12-21,19.5
2001-12-24,20.24
2001-12-26,20.445
2001-12-27,20.25
2001-12-28,20.49
2001-12-31,20.049999
2002-01-02,19.795
2002-01-03,19.57
2002-01-04,19.504998999999998
2002-01-07,19.48
2002-01-08,19.225
2002-01-09,19.504998999999998
2002-01-10,19.295
2002-01-11,18.844998999999998
2002-01-14,19.125
2002-01-15,19.450001
2002-01-16,19.275
2002-01-17,19.625
2002-01-18,19.76
2002-01-22,20.139999
2002-01-23,19.950001
2002-01-24,20.535
2002-01-25,20.715
2002-01-28,21.225
2002-01-29,21.43
2002-01-30,21.635
2002-01-31,21.530001000000002
2002-02-01,21.24
2002-02-04,21.514999
2002-02-05,21.07
2002-02-06,20.379998999999998
2002-02-07,19.84
2002-02-08,19.85
2002-02-11,20.565001000000002
2002-02-12,20.84
2002-02-13,20.75
2002-02-14,20.844998999999998
2002-02-15,20.65
2002-02-19,20.360001
2002-02-20,20.1
2002-02-21,20.35
2002-02-22,20.030001000000002
2002-02-25,20.92
2002-02-26,21.4
2002-02-27,21.475
2002-02-28,21.825001
2002-03-01,22.280001000000002
2002-03-04,22.594998999999998
2002-03-05,21.924999
2002-03-06,22.605
2002-03-07,22.24
2002-03-08,21.99
2002-03-11,22.370001000000002
2002-03-12,22.635
2002-03-13,22.25
2002-03-14,21.6
2002-03-15,21.370001000000002
2002-03-18,20.875
2002-03-19,21.23
2002-03-20,20.725
2002-03-21,20.25
2002-03-22,21.629998999999998
2002-03-25,20.9
2002-03-26,22.200001
2002-03-27,21.985001
2002-03-28,21.700001
2002-04-01,21.389999
2002-04-02,21.25
2002-04-03,21.799999
2002-04-04,21.73
2002-04-05,22.025
2002-04-08,22.875
2002-04-09,23.200001
2002-04-10,23.094998999999998
2002-04-11,22.815001000000002
2002-04-12,23.424999
2002-04-15,23.084999
2002-04-16,23.025
2002-04-17,23.105
2002-04-18,22.889999
2002-04-19,23.209999
2002-04-22,24.440001000000002
2002-04-23,25.165001
2002-04-24,24.879998999999998
2002-04-25,24.969998999999998
2002-04-26,24.35
2002-04-29,24.799999
2002-04-30,24.924999
2002-05-01,25.775
2002-05-02,26.215
2002-05-03,26.434998999999998
2002-05-06,25.575001
2002-05-07,26.125
2002-05-08,25.875
2002-05-09,25.77
2002-05-10,25.195
2002-05-13,25.469998999999998
2002-05-14,26.450001
2002-05-15,25.945
2002-05-16,25.25
2002-05-17,25.875
2002-05-20,25.879998999999998
2002-05-21,25.200001
2002-05-22,25.040001
2002-05-23,25.915001
2002-05-24,26.299999
2002-05-28,26.08
2002-05-29,25.684998999999998
2002-05-30,25.385
2002-05-31,25.764999
2002-06-03,25.01
2002-06-04,24.200001
2002-06-05,24.674999
2002-06-06,24.84
2002-06-07,25.305
2002-06-10,25.110001
2002-06-11,24.99
2002-06-12,24.725
2002-06-13,23.514999
2002-06-14,23.299999
2002-06-17,24.190001000000002
2002-06-18,24.684998999999998
2002-06-19,25.165001
2002-06-20,25.860001
2002-06-21,26.055
2002-06-24,26.315001000000002
2002-06-25,25.245001000000002
2002-06-26,25.815001000000002
2002-06-27,25.549999
2002-06-28,25.754998999999998
2002-07-01,26.25
2002-07-02,24.915001
2002-07-03,25.1
2002-07-05,25.950001
2002-07-08,25.975
2002-07-09,26.0
2002-07-10,24.84
2002-07-11,24.73
2002-07-12,24.275
2002-07-15,24.35
2002-07-16,22.780001000000002
2002-07-17,22.924999
2002-07-18,22.805
2002-07-19,21.475
2002-07-22,20.190001000000002
2002-07-23,21.275
2002-07-24,22.379998999999998
2002-07-25,22.165001
2002-07-26,21.815001000000002
2002-07-29,23.9
2002-07-30,23.65
2002-07-31,23.105
2002-08-01,22.745001000000002
2002-08-02,20.93
2002-08-05,21.004998999999998
2002-08-06,22.165001
2002-08-07,22.24
2002-08-08,23.105
2002-08-09,23.6
2002-08-12,23.325001
2002-08-13,23.004998999999998
2002-08-14,23.434998999999998
2002-08-15,24.76
2002-08-16,25.0
2002-08-19,25.700001
2002-08-20,25.344998999999998
2002-08-21,24.780001000000002
2002-08-22,25.725
2002-08-23,25.145
2002-08-26,25.59
2002-08-27,24.91
2002-08-28,24.629998999999998
2002-08-29,24.030001000000002
2002-08-30,23.975
2002-09-03,22.540001
2002-09-04,23.905001000000002
2002-09-05,24.450001
2002-09-06,24.625
2002-09-09,25.68
2002-09-10,25.379998999999998
2002-09-11,25.695
2002-09-12,25.049999
2002-09-13,25.825001
2002-09-16,26.120001000000002
2002-09-17,25.805
2002-09-18,25.120001000000002
2002-09-19,23.49
2002-09-20,24.344998999999998
2002-09-23,24.25
2002-09-24,23.514999
2002-09-25,24.129998999999998
2002-09-26,25.174999
2002-09-27,24.440001000000002
2002-09-30,24.42
2002-10-01,25.295
2002-10-02,24.805
2002-10-03,23.629998999999998
2002-10-04,22.535
2002-10-07,21.51
2002-10-08,22.334999
2002-10-09,21.049999
2002-10-10,21.82
2002-10-11,22.35
2002-10-14,22.129998999999998
2002-10-15,23.57
2002-10-16,22.799999
2002-10-17,24.969998999999998
2002-10-18,24.465
2002-10-21,25.615
2002-10-22,24.76
2002-10-23,25.200001
2002-10-24,24.465
2002-10-25,24.1
2002-10-28,23.125
2002-10-29,23.290001
2002-10-30,22.885
2002-10-31,23.6
2002-11-01,23.375
2002-11-04,23.629998999999998
2002-11-05,23.145
2002-11-06,23.575001
2002-11-07,22.23
2002-11-08,21.775
2002-11-11,21.73
2002-11-12,21.344998999999998
2002-11-13,21.35
2002-11-14,22.190001000000002
2002-11-15,22.75
2002-11-18,21.684998999999998
2002-11-19,21.445
2002-11-20,21.77
2002-11-21,22.1
2002-11-22,21.700001
2002-11-25,22.285
2002-11-26,21.775
2002-11-27,22.75
2002-11-29,22.344998999999998
2002-12-02,22.42
2002-12-03,20.764999
2002-12-04,21.129998999999998
2002-12-05,21.094998999999998
2002-12-06,21.52
2002-12-09,21.014999
2002-12-10,20.540001
2002-12-11,20.65
2002-12-12,21.110001
2002-12-13,20.594998999999998
2002-12-16,21.535
2002-12-17,21.6
2002-12-18,21.924999
2002-12-19,21.975
2002-12-20,22.139999
2002-12-23,21.805
2002-12-24,21.735001
2002-12-26,21.889999
2002-12-27,21.434998999999998
2002-12-30,21.245001000000002
2002-12-31,21.424999
2003-01-02,22.84
2003-01-03,22.004998999999998
2003-01-06,21.790001
2003-01-07,21.91
2003-01-08,22.32
2003-01-09,22.615
2003-01-10,22.615
2003-01-13,22.395
2003-01-14,22.24
2003-01-15,22.045
2003-01-16,23.309998999999998
2003-01-17,23.049999
2003-01-21,23.174999
2003-01-22,23.1
2003-01-23,23.5
2003-01-24,23.01
2003-01-27,22.309998999999998
2003-01-28,22.65
2003-01-29,22.84
2003-01-30,22.139999
2003-01-31,22.355
2003-02-03,22.535
2003-02-04,22.415001
2003-02-05,23.110001
2003-02-06,22.545
2003-02-07,22.209999
2003-02-10,22.870001000000002
2003-02-11,22.995001000000002
2003-02-12,22.629998999999998
2003-02-13,22.200001
2003-02-14,22.940001000000002
2003-02-18,23.85
2003-02-19,23.549999
2003-02-20,23.209999
2003-02-21,23.934998999999998
2003-02-24,23.625
2003-02-25,24.275
2003-02-26,23.875
2003-02-27,23.674999
2003-02-28,23.450001
2003-03-03,23.57
2003-03-04,22.174999
2003-03-05,21.93
2003-03-06,21.715
2003-03-07,22.25
2003-03-10,21.76
2003-03-11,21.615
2003-03-12,21.895
2003-03-13,22.610001
2003-03-14,22.745001000000002
2003-03-17,23.27
2003-03-18,23.0
2003-03-19,23.555
2003-03-20,23.67
2003-03-21,24.309998999999998
2003-03-24,23.370001000000002
2003-03-25,23.540001
2003-03-26,23.25
2003-03-27,23.195
2003-03-28,23.02
2003-03-31,22.725
2003-04-01,22.825001
2003-04-02,23.74
2003-04-03,23.754998999999998
2003-04-04,23.375
2003-04-07,23.295
2003-04-08,23.424999
2003-04-09,23.245001000000002
2003-04-10,23.264999
2003-04-11,23.295
2003-04-14,23.465
2003-04-15,23.65
2003-04-16,23.549999
2003-04-17,23.785
2003-04-21,23.875
2003-04-22,24.85
2003-04-23,24.959999
2003-04-24,24.58
2003-04-25,23.975
2003-04-28,24.5
2003-04-29,24.514999
2003-04-30,24.635
2003-05-01,23.99
2003-05-02,24.129998999999998
2003-05-05,24.0
2003-05-06,23.895
2003-05-07,24.725
2003-05-08,24.715
2003-05-09,25.25
2003-05-12,26.110001
2003-05-13,26.094998999999998
2003-05-14,25.825001
2003-05-15,26.075001
2003-05-16,25.84
2003-05-19,25.254998999999998
2003-05-20,25.375
2003-05-21,25.605
2003-05-22,27.68
2003-05-23,28.67
2003-05-27,28.635
2003-05-28,30.16
2003-05-29,29.975
2003-05-30,31.25
2003-06-02,31.030001000000002
2003-06-03,30.475
2003-06-04,31.535
2003-06-05,32.459998999999996
2003-06-06,31.315001000000002
2003-06-09,30.215
2003-06-10,30.950001
2003-06-11,33.505001
2003-06-12,33.5
2003-06-13,34.185001
2003-06-16,35.669998
2003-06-17,35.470001
2003-06-18,34.68
2003-06-19,34.974998
2003-06-20,32.125
2003-06-23,32.305
2003-06-24,32.395
2003-06-25,31.360001
2003-06-26,32.439999
2003-06-27,31.66
2003-06-30,30.99
2003-07-01,31.5
2003-07-02,31.98
2003-07-03,31.575001
2003-07-07,32.849998
2003-07-08,33.25
2003-07-09,32.59
2003-07-10,31.885
2003-07-11,31.855
2003-07-14,32.34
2003-07-15,30.555
2003-07-16,30.535
2003-07-17,29.834999
2003-07-18,29.875
2003-07-21,29.059998999999998
2003-07-22,29.605
2003-07-23,29.4
2003-07-24,28.959999
2003-07-25,29.195
2003-07-28,28.870001000000002
2003-07-29,28.575001
2003-07-30,28.959999
2003-07-31,28.305
2003-08-01,27.92
2003-08-04,28.125
2003-08-05,27.575001
2003-08-06,28.629998999999998
2003-08-07,28.84
2003-08-08,29.440001000000002
2003-08-11,28.975
2003-08-12,29.030001000000002
2003-08-13,28.139999
2003-08-14,28.325001
2003-08-15,28.469998999999998
2003-08-18,28.405001000000002
2003-08-19,29.049999
2003-08-20,28.785
2003-08-21,29.33
2003-08-22,28.735001
2003-08-25,28.84
2003-08-26,28.629998999999998
2003-08-27,28.155001000000002
2003-08-28,28.844998999999998
2003-08-29,28.610001
2003-09-02,28.705
2003-09-03,30.004998999999998
2003-09-04,30.0
2003-09-05,29.49
2003-09-08,29.594998999999998
2003-09-09,28.754998999999998
2003-09-10,27.105
2003-09-11,27.450001
2003-09-12,27.945
2003-09-15,28.795
2003-09-16,29.75
2003-09-17,29.025
2003-09-18,29.809998999999998
2003-09-19,29.450001
2003-09-22,28.424999
2003-09-23,29.200001
2003-09-24,28.955
2003-09-25,29.049999
2003-09-26,28.9
2003-09-29,29.370001000000002
2003-09-30,29.83
2003-10-01,32.099998
2003-10-02,31.905001000000002
2003-10-03,31.700001
2003-10-06,32.595001
2003-10-07,32.355
2003-10-08,32.974998
2003-10-09,33.34
2003-10-10,33.145
2003-10-13,33.875
2003-10-14,34.0
2003-10-15,32.799999
2003-10-16,32.919998
2003-10-17,32.615002000000004
2003-10-20,32.904999
2003-10-21,33.244999
2003-10-22,33.080002
2003-10-23,33.720001
2003-10-24,33.235001000000004
2003-10-27,33.615002000000004
2003-10-28,34.049999
2003-10-29,34.630001
2003-10-30,34.294998
2003-10-31,34.244999
2003-11-03,34.625
2003-11-04,34.785
2003-11-05,35.869999
2003-11-06,35.674999
2003-11-07,34.0
2003-11-10,33.185001
2003-11-11,33.779999
2003-11-12,34.365002000000004
2003-11-13,34.5
2003-11-14,33.924999
2003-11-17,33.799999
2003-11-18,33.424999
2003-11-19,33.5
2003-11-20,33.474998
2003-11-21,34.049999
2003-11-24,34.5
2003-11-25,34.66
2003-11-26,34.314999
2003-11-28,34.439999
2003-12-01,35.115002000000004
2003-12-02,34.939999
2003-12-03,34.404999
2003-12-04,33.860001000000004
2003-12-05,33.915001000000004
2003-12-08,35.119999
2003-12-09,34.209998999999996
2003-12-10,32.560001
2003-12-11,33.235001000000004
2003-12-12,33.380001
2003-12-15,32.950001
2003-12-16,32.904999
2003-12-17,33.0
2003-12-18,33.59
2003-12-19,35.0
2003-12-22,36.404999
2003-12-23,37.150002
2003-12-24,36.814999
2003-12-26,37.23
2003-12-29,36.939999
2003-12-30,36.5
2003-12-31,36.259997999999996
2004-01-02,35.27
2004-01-05,34.154999
2004-01-06,34.950001
2004-01-07,34.57
2004-01-08,33.154999
2004-01-09,33.610001000000004
2004-01-12,33.134997999999996
2004-01-13,32.98
2004-01-14,33.634997999999996
2004-01-15,34.240002000000004
2004-01-16,34.415001000000004
2004-01-20,33.904999
2004-01-21,35.450001
2004-01-22,35.75
2004-01-23,35.450001
2004-01-26,35.259997999999996
2004-01-27,35.580002
2004-01-28,33.279999
2004-01-29,33.529999
2004-01-30,33.77
2004-02-02,34.310001
2004-02-03,34.505001
2004-02-04,33.66
2004-02-05,33.494999
2004-02-06,34.935001
2004-02-09,34.349998
2004-02-10,34.150002
2004-02-11,35.075001
2004-02-12,34.779999
2004-02-13,34.599998
2004-02-17,35.299999
2004-02-18,34.790001000000004
2004-02-19,34.759997999999996
2004-02-20,33.855
2004-02-23,33.540001000000004
2004-02-24,33.689999
2004-02-25,34.169998
2004-02-26,35.224998
2004-02-27,36.174999
2004-03-01,38.235001000000004
2004-03-02,38.095001
2004-03-03,37.75
2004-03-04,38.595001
2004-03-05,39.355
2004-03-08,39.189999
2004-03-09,39.139998999999996
2004-03-10,38.235001000000004
2004-03-11,38.154999
2004-03-12,38.865002000000004
2004-03-15,39.080002
2004-03-16,39.625
2004-03-17,39.544998
2004-03-18,39.224998
2004-03-19,38.639998999999996
2004-03-22,38.360001000000004
2004-03-23,38.924999
2004-03-24,38.900002
2004-03-25,39.244999
2004-03-26,39.355
2004-03-29,39.415001000000004
2004-03-30,40.439999
2004-03-31,40.400002
2004-04-01,40.099998
2004-04-02,38.299999
2004-04-05,37.634997999999996
2004-04-06,38.18
2004-04-07,37.91
2004-04-08,37.299999
2004-04-12,36.93
2004-04-13,36.509997999999996
2004-04-14,36.369999
2004-04-15,36.255001
2004-04-16,36.75
2004-04-19,36.110001000000004
2004-04-20,35.060001
2004-04-21,35.599998
2004-04-22,36.470001
2004-04-23,35.904999
2004-04-26,35.869999
2004-04-27,36.5
2004-04-28,35.525002
2004-04-29,34.650002
2004-04-30,34.465
2004-05-03,34.700001
2004-05-04,34.674999
2004-05-05,34.700001
2004-05-06,33.779999
2004-05-07,32.055
2004-05-10,31.045
2004-05-11,31.120001000000002
2004-05-12,31.209999
2004-05-13,31.5
2004-05-14,32.075001
2004-05-17,31.440001000000002
2004-05-18,31.455
2004-05-19,30.530001000000002
2004-05-20,30.549999
2004-05-21,31.15
2004-05-24,32.055
2004-05-25,33.465
2004-05-26,32.700001
2004-05-27,32.919998
2004-05-28,32.939999
2004-06-01,32.66
2004-06-02,32.73
2004-06-03,32.334998999999996
2004-06-04,32.785
2004-06-07,34.139998999999996
2004-06-08,32.799999
2004-06-09,31.655001000000002
2004-06-10,31.645
2004-06-14,30.809998999999998
2004-06-15,31.695
2004-06-16,31.855
2004-06-17,32.884997999999996
2004-06-18,33.099998
2004-06-21,33.044998
2004-06-22,33.490002000000004
2004-06-23,34.165001000000004
2004-06-24,35.040001000000004
2004-06-25,34.549999
2004-06-28,33.775002
2004-06-29,33.674999
2004-06-30,34.314999
2004-07-01,33.900002
2004-07-02,34.560001
2004-07-06,33.869999
2004-07-07,33.895
2004-07-08,32.305
2004-07-09,32.48
2004-07-12,32.375
2004-07-13,33.095001
2004-07-14,32.595001
2004-07-15,32.720001
2004-07-16,33.540001000000004
2004-07-19,33.165001000000004
2004-07-20,32.75
2004-07-21,31.93
2004-07-22,32.650002
2004-07-23,32.285
2004-07-26,31.440001000000002
2004-07-27,31.424999
2004-07-28,31.555
2004-07-29,32.224998
2004-07-30,32.025002
2004-08-02,32.119999
2004-08-03,31.860001
2004-08-04,32.150002
2004-08-05,32.18
2004-08-06,32.415001000000004
2004-08-09,31.9
2004-08-10,32.84
2004-08-11,32.634997999999996
2004-08-12,31.825001
2004-08-13,32.290001000000004
2004-08-16,33.220001
2004-08-17,33.740002000000004
2004-08-18,34.055
2004-08-19,33.720001
2004-08-20,34.285
2004-08-23,34.654999
2004-08-24,34.400002
2004-08-25,34.119999
2004-08-26,34.439999
2004-08-27,34.540001000000004
2004-08-30,33.865002000000004
2004-08-31,34.384997999999996
2004-09-01,35.259997999999996
2004-09-02,35.18
2004-09-03,35.384997999999996
2004-09-07,37.165001000000004
2004-09-08,37.0
2004-09-09,37.544998
2004-09-10,37.575001
2004-09-13,38.349998
2004-09-14,38.634997999999996
2004-09-15,37.990002000000004
2004-09-16,38.345001
2004-09-17,38.605
2004-09-20,38.125
2004-09-21,41.68
2004-09-22,42.195
2004-09-23,41.950001
2004-09-24,41.759997999999996
2004-09-27,42.77
2004-09-28,41.855
2004-09-29,41.470001
2004-09-30,42.244999
2004-10-01,42.25
2004-10-04,40.445
2004-10-05,39.849998
2004-10-06,40.779999
2004-10-07,39.32
2004-10-08,39.360001000000004
2004-10-11,39.064999
2004-10-12,39.82
2004-10-13,38.685001
2004-10-14,38.75
2004-10-15,39.0
2004-10-18,38.75
2004-10-19,38.25
2004-10-20,38.049999
2004-10-21,38.525002
2004-10-22,38.25
2004-10-25,39.450001
2004-10-26,40.900002
2004-10-27,40.884997999999996
2004-10-28,41.134997999999996
2004-10-29,41.125
2004-11-01,41.830002
2004-11-02,42.525002
2004-11-03,42.639998999999996
2004-11-04,42.380001
2004-11-05,42.125
2004-11-08,42.264998999999996
2004-11-09,43.200001
2004-11-10,42.935001
2004-11-11,42.779999
2004-11-12,44.73
2004-11-15,45.165001000000004
2004-11-16,44.474998
2004-11-17,44.514998999999996
2004-11-18,44.639998999999996
2004-11-19,43.650002
2004-11-22,44.220001
2004-11-23,44.810001
2004-11-24,45.674999
2004-11-26,45.705002
2004-11-29,44.154999
2004-11-30,43.945
2004-12-01,45.16
2004-12-02,44.275002
2004-12-03,46.075001
2004-12-06,46.474998
2004-12-07,46.049999
2004-12-08,46.005001
2004-12-09,48.139998999999996
2004-12-10,50.919998
2004-12-13,50.700001
2004-12-14,50.5
2004-12-15,52.75
2004-12-16,52.794998
2004-12-17,51.799999
2004-12-20,51.735001000000004
2004-12-21,51.985001000000004
2004-12-22,51.904999
2004-12-23,50.875
2004-12-27,50.25
2004-12-28,51.639998999999996
2004-12-29,51.505001
2004-12-30,51.799999
2004-12-31,52.200001
2005-01-03,51.950001
2005-01-04,49.57
2005-01-05,49.325001
2005-01-06,50.23
2005-01-07,49.799999
2005-01-10,51.5
2005-01-11,51.950001
2005-01-12,51.744999
2005-01-13,53.0
2005-01-14,54.705002
2005-01-18,54.775002
2005-01-19,54.790001000000004
2005-01-20,53.025002
2005-01-21,52.950001
2005-01-24,52.915001000000004
2005-01-25,52.84
2005-01-26,53.759997999999996
2005-01-27,52.884997999999996
2005-01-28,53.845001
2005-01-31,54.325001
2005-02-01,55.875
2005-02-02,55.5
2005-02-03,56.0
2005-02-04,58.110001000000004
2005-02-07,58.099998
2005-02-08,59.014998999999996
2005-02-09,57.945
2005-02-10,58.220001
2005-02-11,56.400002
2005-02-14,56.790001000000004
2005-02-15,56.57
2005-02-16,57.785
2005-02-17,58.080002
2005-02-18,57.689999
2005-02-22,56.529999
2005-02-23,57.345001
2005-02-24,60.5
2005-02-25,63.189999
2005-02-28,62.400002
2005-03-01,62.154999
2005-03-02,61.424999
2005-03-03,59.755001
2005-03-04,62.875
2005-03-07,62.279999
2005-03-08,60.450001
2005-03-09,58.369999
2005-03-10,57.605
2005-03-11,57.810001
2005-03-14,57.09
2005-03-15,57.435001
2005-03-16,57.540001000000004
2005-03-17,56.439999
2005-03-18,57.279999
2005-03-21,58.349998
2005-03-22,59.299999
2005-03-23,59.130001
2005-03-24,59.505001
2005-03-28,59.105
2005-03-29,57.605
2005-03-30,57.915001000000004
2005-03-31,58.73
2005-04-01,59.5
2005-04-04,60.540001000000004
2005-04-05,60.099998
2005-04-06,59.459998999999996
2005-04-07,59.865002000000004
2005-04-08,59.375
2005-04-11,59.525002
2005-04-12,61.455002
2005-04-13,60.549999
2005-04-14,58.005001
2005-04-15,55.595001
2005-04-18,56.375
2005-04-19,56.73
2005-04-20,54.490002000000004
2005-04-21,55.625
2005-04-22,54.599998
2005-04-25,56.48
2005-04-26,56.68
2005-04-27,57.150002
2005-04-28,55.290001000000004
2005-04-29,57.0
2005-05-02,57.200001
2005-05-03,57.41
2005-05-04,57.919998
2005-05-05,58.869999
2005-05-06,59.240002000000004
2005-05-09,59.299999
2005-05-10,57.799999
2005-05-11,58.700001
2005-05-12,56.619999
2005-05-13,56.07
2005-05-16,58.290001000000004
2005-05-17,59.099998
2005-05-18,63.02
2005-05-19,63.209998999999996
2005-05-20,63.220001
2005-05-23,64.699997
2005-05-24,65.349998
2005-05-25,64.019997
2005-05-26,66.349998
2005-05-27,66.260002
2005-05-31,67.540001
2005-06-01,67.709999
2005-06-02,68.260002
2005-06-03,67.370003
2005-06-06,68.050003
2005-06-07,68.91999799999999
2005-06-08,67.779999
2005-06-09,67.68
2005-06-10,67.389999
2005-06-13,68.0
2005-06-14,69.629997
2005-06-15,70.959999
2005-06-16,72.25
2005-06-17,77.25
2005-06-20,74.699997
2005-06-21,74.620003
2005-06-22,73.790001
2005-06-23,73.209999
2005-06-24,72.0
2005-06-27,74.0
2005-06-28,76.050003
2005-06-29,75.089996
2005-06-30,76.230003
2005-07-01,75.730003
2005-07-05,75.0
2005-07-06,76.160004
2005-07-07,78.480003
2005-07-08,79.230003
2005-07-11,81.300003
2005-07-12,80.150002
2005-07-13,80.739998
2005-07-14,79.41999799999999
2005-07-15,82.470001
2005-07-18,82.300003
2005-07-19,84.0
2005-07-20,84.400002
2005-07-21,82.0
2005-07-22,83.449997
2005-07-25,80.0
2005-07-26,81.040001
2005-07-27,81.269997
2005-07-28,83.860001
2005-07-29,81.910004
2005-08-01,81.5
2005-08-02,81.32
2005-08-03,79.230003
2005-08-04,78.360001
2005-08-05,74.5
2005-08-08,72.449997
2005-08-09,73.0
2005-08-10,72.75
2005-08-11,73.699997
