Date,AMX
2010-03-30,25.405001000000002
2010-03-31,25.17
2010-04-01,25.299999
2010-04-05,25.764999
2010-04-06,25.860001
2010-04-07,25.49
2010-04-08,25.17
2010-04-09,25.605
2010-04-12,25.684998999999998
2010-04-13,25.74
2010-04-14,25.934998999999998
2010-04-15,26.16
2010-04-16,25.73
2010-04-19,25.485001
2010-04-20,25.58
2010-04-21,25.405001000000002
2010-04-22,25.530001000000002
2010-04-23,25.785
2010-04-26,25.785
2010-04-27,24.934998999999998
2010-04-28,25.195
2010-04-29,25.565001000000002
2010-04-30,25.74
2010-05-03,26.105
2010-05-04,25.23
2010-05-05,24.865
2010-05-06,23.885
2010-05-07,23.975
2010-05-10,25.24
2010-05-11,25.0
2010-05-12,25.405001000000002
2010-05-13,25.129998999999998
2010-05-14,24.615
2010-05-17,24.465
2010-05-18,24.105
2010-05-19,23.85
2010-05-20,22.870001000000002
2010-05-21,23.254998999999998
2010-05-24,23.27
2010-05-25,23.084999
2010-05-26,23.245001000000002
2010-05-27,24.200001
2010-05-28,23.67
2010-06-01,23.754998999999998
2010-06-02,24.334999
2010-06-03,24.264999
2010-06-04,23.735001
2010-06-07,23.725
2010-06-08,24.174999
2010-06-09,24.110001
2010-06-10,24.67
2010-06-11,24.559998999999998
2010-06-14,24.42
2010-06-15,25.145
2010-06-16,25.290001
2010-06-17,25.385
2010-06-18,25.299999
2010-06-21,25.379998999999998
2010-06-22,25.055
2010-06-23,25.545
2010-06-24,25.139999
2010-06-25,25.605
2010-06-28,25.445
2010-06-29,24.26
2010-06-30,23.75
2010-07-01,23.865
2010-07-02,23.870001000000002
2010-07-06,24.145
2010-07-07,24.834999
2010-07-08,24.695
2010-07-09,24.695
2010-07-12,24.290001
2010-07-13,24.825001
2010-07-14,24.91
2010-07-15,24.795
2010-07-16,24.0
2010-07-19,24.120001000000002
2010-07-20,24.5
2010-07-21,24.469998999999998
2010-07-22,25.620001000000002
2010-07-23,25.584999
2010-07-26,25.764999
2010-07-27,25.525
2010-07-28,25.395
2010-07-29,25.165001
2010-07-30,24.805
2010-08-02,25.504998999999998
2010-08-03,25.565001000000002
2010-08-04,25.754998999999998
2010-08-05,25.67
2010-08-06,25.41
2010-08-09,25.469998999999998
2010-08-10,25.225
2010-08-11,24.48
2010-08-12,24.504998999999998
2010-08-13,24.764999
2010-08-16,24.959999
2010-08-17,25.174999
2010-08-18,24.995001000000002
2010-08-19,24.725
2010-08-20,24.799999
2010-08-23,24.459999
2010-08-24,23.605
2010-08-25,23.355
2010-08-26,23.125
2010-08-27,23.639999
2010-08-30,23.09
2010-08-31,23.315001000000002
2010-09-01,24.299999
2010-09-02,24.5
2010-09-03,24.725
2010-09-07,24.475
2010-09-08,24.395
2010-09-09,24.434998999999998
2010-09-10,24.514999
2010-09-13,24.92
2010-09-14,24.924999
2010-09-15,25.045
2010-09-16,24.889999
2010-09-17,24.77
2010-09-20,25.559998999999998
2010-09-21,25.809998999999998
2010-09-22,26.01
2010-09-23,26.155001000000002
2010-09-24,26.455
2010-09-27,26.32
2010-09-28,26.6
2010-09-29,26.43
2010-09-30,26.665001
2010-10-01,27.105
2010-10-04,27.209999
2010-10-05,27.15
2010-10-06,27.5
2010-10-07,27.219998999999998
2010-10-08,27.690001000000002
2010-10-11,27.885
2010-10-12,27.790001
2010-10-13,28.200001
2010-10-14,28.08
2010-10-15,28.17
2010-10-18,28.445
2010-10-19,27.754998999999998
2010-10-20,28.440001000000002
2010-10-21,28.594998999999998
2010-10-22,28.780001000000002
2010-10-25,29.165001
2010-10-26,29.02
2010-10-27,28.475
2010-10-28,28.57
2010-10-29,28.629998999999998
2010-11-01,28.785
2010-11-02,29.040001
2010-11-03,28.995001000000002
2010-11-04,29.469998999999998
2010-11-05,29.74
2010-11-08,29.6
2010-11-09,28.809998999999998
2010-11-10,28.780001000000002
2010-11-11,28.665001
2010-11-12,28.57
2010-11-15,28.83
2010-11-16,28.065001000000002
2010-11-17,28.280001000000002
2010-11-18,28.875
2010-11-19,29.040001
2010-11-22,28.879998999999998
2010-11-23,28.115
2010-11-24,28.834999
2010-11-26,28.43
2010-11-29,28.264999
2010-11-30,28.23
2010-12-01,28.715
2010-12-02,28.879998999999998
2010-12-03,28.629998999999998
2010-12-06,28.715
2010-12-07,28.450001
2010-12-08,28.434998999999998
2010-12-09,28.035
2010-12-10,28.35
2010-12-13,28.445
2010-12-14,28.605
2010-12-15,28.105
2010-12-16,28.125
2010-12-17,28.295
2010-12-20,28.23
2010-12-21,28.43
2010-12-22,28.43
2010-12-23,28.295
2010-12-27,28.190001000000002
2010-12-28,28.385
2010-12-29,28.375
2010-12-30,28.379998999999998
2010-12-31,28.67
2011-01-03,28.975
2011-01-04,29.049999
2011-01-05,29.440001000000002
2011-01-06,29.41
2011-01-07,29.5
2011-01-10,29.385
2011-01-11,29.385
2011-01-12,28.955
2011-01-13,28.985001
2011-01-14,29.165001
2011-01-18,29.5
2011-01-19,29.299999
2011-01-20,29.24
2011-01-21,29.184998999999998
2011-01-24,29.445
2011-01-25,29.01
2011-01-26,29.0
2011-01-27,28.700001
2011-01-28,28.059998999999998
2011-01-31,28.495001000000002
2011-02-01,29.26
2011-02-02,29.25
2011-02-03,29.184998999999998
2011-02-04,28.754998999999998
2011-02-07,28.415001
2011-02-08,28.67
2011-02-09,28.195
2011-02-10,28.139999
2011-02-11,28.389999
2011-02-14,28.219998999999998
2011-02-15,28.094998999999998
2011-02-16,28.280001000000002
2011-02-17,28.584999
2011-02-18,28.790001
2011-02-22,28.049999
2011-02-23,27.67
2011-02-24,27.764999
2011-02-25,28.120001000000002
2011-02-28,28.709999
2011-03-01,28.16
2011-03-02,28.219998999999998
2011-03-03,28.42
2011-03-04,28.155001000000002
2011-03-07,27.9
2011-03-08,27.915001
2011-03-09,27.785
2011-03-10,27.215
2011-03-11,27.549999
2011-03-14,27.815001000000002
2011-03-15,27.27
2011-03-16,27.084999
2011-03-17,27.045
2011-03-18,26.815001000000002
2011-03-21,27.125
2011-03-22,27.355
2011-03-23,27.844998999999998
2011-03-24,28.17
2011-03-25,28.1
2011-03-28,28.195
2011-03-29,28.32
2011-03-30,28.700001
2011-03-31,29.049999
2011-04-01,29.440001000000002
2011-04-04,29.299999
2011-04-05,29.395
2011-04-06,29.5
2011-04-07,29.375
2011-04-08,29.235001
2011-04-11,29.379998999999998
2011-04-12,29.075001
2011-04-13,29.1
2011-04-14,28.950001
2011-04-15,29.135
2011-04-18,28.355
2011-04-19,28.075001
2011-04-20,28.33
2011-04-21,28.299999
2011-04-25,28.195
2011-04-26,28.264999
2011-04-27,28.360001
2011-04-28,28.145
2011-04-29,28.6
2011-05-02,28.280001000000002
2011-05-03,27.23
2011-05-04,26.35
2011-05-05,26.125
2011-05-06,25.860001
2011-05-09,25.985001
2011-05-10,26.295
2011-05-11,26.174999
2011-05-12,25.559998999999998
2011-05-13,25.4
2011-05-16,25.145
2011-05-17,24.780001000000002
2011-05-18,25.025
2011-05-19,25.075001
2011-05-20,25.504998999999998
2011-05-23,25.459999
2011-05-24,25.879998999999998
2011-05-25,25.834999
2011-05-26,26.049999
2011-05-27,26.18
2011-05-31,26.35
2011-06-01,25.895
2011-06-02,25.705
2011-06-03,24.545
2011-06-06,24.129998999999998
2011-06-07,24.459999
2011-06-08,24.209999
2011-06-09,24.475
2011-06-10,24.049999
2011-06-13,24.465
2011-06-14,24.934998999999998
2011-06-15,24.75
2011-06-16,24.639999
2011-06-17,24.9
2011-06-20,25.030001000000002
2011-06-21,25.299999
2011-06-22,25.559998999999998
2011-06-23,25.575001
2011-06-24,25.389999
2011-06-27,25.655001000000002
2011-06-28,26.09
2011-06-29,26.809998999999998
2011-06-30,26.940001000000002
2011-07-01,27.040001
2011-07-05,26.98
2011-07-06,26.700001
2011-07-07,26.73
2011-07-08,26.42
2011-07-11,26.18
2011-07-12,25.83
2011-07-13,26.129998999999998
2011-07-14,26.190001000000002
2011-07-15,26.110001
2011-07-18,25.969998999999998
2011-07-19,25.719998999999998
2011-07-20,25.34
2011-07-21,25.43
2011-07-22,25.969998999999998
2011-07-25,25.83
2011-07-26,25.99
2011-07-27,25.780001000000002
2011-07-28,25.93
2011-07-29,25.799999
2011-08-01,25.889999
2011-08-02,24.58
2011-08-03,24.360001
2011-08-04,23.34
2011-08-05,23.639999
2011-08-08,22.219998999999998
2011-08-09,23.120001000000002
2011-08-10,22.49
2011-08-11,23.82
2011-08-12,23.690001000000002
2011-08-15,23.99
2011-08-16,23.93
2011-08-17,24.459999
2011-08-18,23.360001
2011-08-19,23.35
2011-08-22,23.67
2011-08-23,24.139999
2011-08-24,23.98
2011-08-25,23.51
2011-08-26,23.709999
2011-08-29,24.24
2011-08-30,24.24
2011-08-31,25.559998999999998
2011-09-01,25.559998999999998
2011-09-02,24.85
2011-09-06,24.35
2011-09-07,24.780001000000002
2011-09-08,24.34
2011-09-09,23.389999
2011-09-12,23.299999
2011-09-13,23.280001000000002
2011-09-14,23.83
2011-09-15,24.34
2011-09-16,24.219998999999998
2011-09-19,24.08
2011-09-20,23.440001000000002
2011-09-21,22.75
2011-09-22,21.1
2011-09-23,21.879998999999998
2011-09-26,22.450001
2011-09-27,22.92
2011-09-28,22.27
2011-09-29,22.57
2011-09-30,22.08
2011-10-03,21.5
2011-10-04,21.83
2011-10-05,21.65
2011-10-06,21.73
2011-10-07,21.51
2011-10-10,22.52
2011-10-11,22.809998999999998
2011-10-12,23.43
2011-10-13,23.5
2011-10-14,23.860001
2011-10-17,23.0
2011-10-18,23.780001000000002
2011-10-19,23.35
2011-10-20,23.08
2011-10-21,23.870001000000002
2011-10-24,24.139999
2011-10-25,24.01
2011-10-26,24.559998999999998
2011-10-27,25.84
2011-10-28,26.42
2011-10-31,25.42
2011-11-01,24.57
2011-11-02,25.450001
2011-11-03,25.42
2011-11-04,25.51
2011-11-07,25.709999
2011-11-08,25.870001000000002
2011-11-09,25.07
2011-11-10,25.4
2011-11-11,25.950001
2011-11-14,25.83
2011-11-15,25.4
2011-11-16,24.66
2011-11-17,24.200001
2011-11-18,24.25
2011-11-21,23.309998999999998
2011-11-22,23.290001
2011-11-23,22.780001000000002
2011-11-25,22.17
2011-11-28,22.85
2011-11-29,23.370001000000002
2011-11-30,23.82
2011-12-01,23.530001000000002
2011-12-02,23.889999
2011-12-05,24.120001000000002
2011-12-06,24.02
2011-12-07,23.530001000000002
2011-12-08,22.620001000000002
2011-12-09,22.91
2011-12-12,22.35
2011-12-13,22.389999
2011-12-14,22.23
2011-12-15,22.200001
2011-12-16,22.23
2011-12-19,21.67
2011-12-20,22.17
2011-12-21,22.26
2011-12-22,22.68
2011-12-23,22.74
2011-12-27,22.5
2011-12-28,22.219998999999998
2011-12-29,22.629998999999998
2011-12-30,22.6
2012-01-03,23.190001000000002
2012-01-04,23.0
2012-01-05,22.51
2012-01-06,22.530001000000002
2012-01-09,22.530001000000002
2012-01-10,22.6
2012-01-11,22.690001000000002
2012-01-12,22.77
2012-01-13,22.190001000000002
2012-01-17,22.4
2012-01-18,23.07
2012-01-19,23.700001
2012-01-20,23.34
2012-01-23,23.24
2012-01-24,23.08
2012-01-25,23.58
2012-01-26,23.610001
2012-01-27,23.530001000000002
2012-01-30,23.5
2012-01-31,23.209999
2012-02-01,23.639999
2012-02-02,23.76
2012-02-03,24.58
2012-02-06,24.42
2012-02-07,24.42
2012-02-08,24.42
2012-02-09,24.530001000000002
2012-02-10,23.83
2012-02-13,23.709999
2012-02-14,23.440001000000002
2012-02-15,23.25
2012-02-16,23.469998999999998
2012-02-17,23.459999
2012-02-21,23.42
2012-02-22,23.209999
2012-02-23,23.82
2012-02-24,23.67
2012-02-27,23.190001000000002
2012-02-28,23.83
2012-02-29,23.940001000000002
2012-03-01,24.18
2012-03-02,23.950001
2012-03-05,23.780001000000002
2012-03-06,23.280001000000002
2012-03-07,23.440001000000002
2012-03-08,23.73
2012-03-09,23.559998999999998
2012-03-12,23.25
2012-03-13,23.969998999999998
2012-03-14,23.450001
2012-03-15,23.799999
2012-03-16,24.200001
2012-03-19,23.940001000000002
2012-03-20,23.83
2012-03-21,24.0
2012-03-22,23.83
2012-03-23,23.950001
2012-03-26,24.68
2012-03-27,24.610001
2012-03-28,24.639999
2012-03-29,24.690001000000002
2012-03-30,24.83
2012-04-02,24.82
2012-04-03,24.74
2012-04-04,24.290001
2012-04-05,24.030001000000002
2012-04-09,23.940001000000002
2012-04-10,23.41
2012-04-11,23.440001000000002
2012-04-12,24.16
2012-04-13,23.860001
2012-04-16,23.76
2012-04-17,24.200001
2012-04-18,24.1
2012-04-19,23.950001
2012-04-20,24.33
2012-04-23,24.940001000000002
2012-04-24,25.16
2012-04-25,25.139999
2012-04-26,25.15
2012-04-27,26.15
2012-04-30,26.65
2012-05-01,26.48
2012-05-02,27.120001000000002
2012-05-03,27.440001000000002
2012-05-04,27.040001
2012-05-07,28.25
2012-05-08,25.530001000000002
2012-05-09,25.389999
2012-05-10,25.32
2012-05-11,25.25
2012-05-14,24.700001
2012-05-15,24.52
2012-05-16,24.35
2012-05-17,24.24
2012-05-18,23.719998999999998
2012-05-21,23.959999
2012-05-22,24.030001000000002
2012-05-23,23.879998999999998
2012-05-24,23.99
2012-05-25,23.84
2012-05-29,24.34
2012-05-30,23.99
2012-05-31,23.559998999999998
2012-06-01,22.719998999999998
2012-06-04,23.209999
2012-06-05,23.040001
2012-06-06,23.43
2012-06-07,23.5
2012-06-08,23.65
2012-06-11,23.48
2012-06-12,24.23
2012-06-13,24.1
2012-06-14,24.09
2012-06-15,24.110001
2012-06-18,24.73
2012-06-19,25.469998999999998
2012-06-20,25.459999
2012-06-21,24.99
2012-06-22,25.15
2012-06-25,24.799999
2012-06-26,25.0
2012-06-27,25.35
2012-06-28,25.280001000000002
2012-06-29,26.059998999999998
2012-07-02,26.17
2012-07-03,26.309998999999998
2012-07-05,25.76
2012-07-06,25.620001000000002
2012-07-09,26.15
2012-07-10,25.83
2012-07-11,26.27
2012-07-12,25.959999
2012-07-13,26.530001000000002
2012-07-16,26.91
2012-07-17,27.51
2012-07-18,27.25
2012-07-19,26.940001000000002
2012-07-20,26.799999
2012-07-23,26.629998999999998
2012-07-24,26.09
2012-07-25,25.940001000000002
2012-07-26,26.82
2012-07-27,27.059998999999998
2012-07-30,26.879998999999998
2012-07-31,26.690001000000002
2012-08-01,26.309998999999998
2012-08-02,26.34
2012-08-03,26.540001
2012-08-06,26.299999
2012-08-07,26.24
2012-08-08,26.25
2012-08-09,26.07
2012-08-10,26.16
2012-08-13,25.6
2012-08-14,25.879998999999998
2012-08-15,26.379998999999998
2012-08-16,26.309998999999998
2012-08-17,26.23
2012-08-20,26.139999
2012-08-21,25.719998999999998
2012-08-22,25.32
2012-08-23,25.059998999999998
2012-08-24,25.49
2012-08-27,25.42
2012-08-28,25.620001000000002
2012-08-29,25.35
2012-08-30,25.200001
2012-08-31,25.59
2012-09-04,25.59
2012-09-05,25.549999
2012-09-06,25.76
2012-09-07,25.83
2012-09-10,25.200001
2012-09-11,25.299999
2012-09-12,25.24
2012-09-13,25.52
2012-09-14,25.73
2012-09-17,25.299999
2012-09-18,25.59
2012-09-19,25.639999
2012-09-20,25.110001
2012-09-21,25.24
2012-09-24,25.43
2012-09-25,25.17
2012-09-26,25.43
2012-09-27,25.82
2012-09-28,25.43
2012-10-01,25.639999
2012-10-02,25.639999
2012-10-03,25.469998999999998
2012-10-04,25.93
2012-10-05,26.35
2012-10-08,26.139999
2012-10-09,25.83
2012-10-10,25.780001000000002
2012-10-11,25.790001
2012-10-12,25.82
2012-10-15,26.17
2012-10-16,26.209999
2012-10-17,26.190001000000002
2012-10-18,26.540001
2012-10-19,26.280001000000002
2012-10-22,26.09
2012-10-23,25.950001
2012-10-24,26.049999
2012-10-25,25.48
2012-10-26,25.610001
2012-10-31,25.290001
2012-11-01,25.43
2012-11-02,26.209999
2012-11-05,25.379998999999998
2012-11-06,25.309998999999998
2012-11-07,24.440001000000002
2012-11-08,24.0
2012-11-09,23.799999
2012-11-12,23.65
2012-11-13,23.49
2012-11-14,23.200001
2012-11-15,23.18
2012-11-16,23.280001000000002
2012-11-19,23.26
2012-11-20,23.48
2012-11-21,23.66
2012-11-23,24.15
2012-11-26,23.799999
2012-11-27,23.57
2012-11-28,23.620001000000002
2012-11-29,23.799999
2012-11-30,23.59
2012-12-03,23.42
2012-12-04,23.299999
2012-12-05,22.879998999999998
2012-12-06,22.99
2012-12-07,22.98
