Date,TPR
2014-07-22,34.599998
2014-07-23,34.57
2014-07-24,35.07
2014-07-25,34.630001
2014-07-28,34.650002
2014-07-29,34.349998
2014-07-30,34.77
2014-07-31,34.560001
2014-08-01,33.700001
2014-08-04,34.310001
2014-08-05,35.799999
2014-08-06,35.099998
2014-08-07,34.82
2014-08-08,36.709998999999996
2014-08-11,36.18
2014-08-12,35.98
2014-08-13,35.700001
2014-08-14,36.310001
2014-08-15,36.060001
2014-08-18,36.259997999999996
2014-08-19,36.439999
2014-08-20,36.900002
2014-08-21,36.790001000000004
2014-08-22,37.360001000000004
2014-08-25,37.240002000000004
2014-08-26,37.18
2014-08-27,37.18
2014-08-28,36.779999
2014-08-29,36.830002
2014-09-02,36.75
2014-09-03,36.52
2014-09-04,37.27
2014-09-05,37.490002000000004
2014-09-08,37.349998
2014-09-09,36.66
2014-09-10,36.91
2014-09-11,37.34
2014-09-12,36.959998999999996
2014-09-15,36.93
2014-09-16,37.150002
2014-09-17,37.02
2014-09-18,37.330002
2014-09-19,37.049999
2014-09-22,36.43
2014-09-23,36.68
2014-09-24,37.080002
2014-09-25,36.279999
2014-09-26,36.330002
2014-09-29,36.16
2014-09-30,35.610001000000004
2014-10-01,34.869999
2014-10-02,35.209998999999996
2014-10-03,35.110001000000004
2014-10-06,34.720001
2014-10-07,34.240002000000004
2014-10-08,34.93
2014-10-09,34.040001000000004
2014-10-10,34.080002
2014-10-13,34.110001000000004
2014-10-14,35.619999
2014-10-15,35.540001000000004
2014-10-16,35.119999
2014-10-17,34.490002000000004
2014-10-20,35.18
2014-10-21,35.450001
2014-10-22,35.240002000000004
2014-10-23,35.939999
2014-10-24,35.970001
2014-10-27,36.150002
2014-10-28,34.0
2014-10-29,33.799999
2014-10-30,34.27
2014-10-31,34.380001
2014-11-03,33.939999
2014-11-04,33.0
2014-11-05,33.02
2014-11-06,33.459998999999996
2014-11-07,33.66
2014-11-10,33.900002
2014-11-11,34.290001000000004
2014-11-12,35.16
2014-11-13,34.700001
2014-11-14,35.189999
2014-11-17,35.110001000000004
2014-11-18,35.299999
2014-11-19,35.439999
2014-11-20,36.130001
2014-11-21,36.459998999999996
2014-11-24,37.41
2014-11-25,37.09
2014-11-26,36.66
2014-11-28,37.119999
2014-12-01,36.099998
2014-12-02,35.189999
2014-12-03,35.09
2014-12-04,34.700001
2014-12-05,34.5
2014-12-08,34.07
2014-12-09,34.040001000000004
2014-12-10,33.619999
2014-12-11,34.459998999999996
2014-12-12,35.200001
2014-12-15,35.07
2014-12-16,34.970001
2014-12-17,35.75
2014-12-18,36.43
2014-12-19,36.490002000000004
2014-12-22,37.0
2014-12-23,37.200001
2014-12-24,36.970001
2014-12-26,37.119999
2014-12-29,37.720001
2014-12-30,37.860001000000004
2014-12-31,37.560001
2015-01-02,37.310001
2015-01-05,36.73
2015-01-06,36.299999
2015-01-07,37.419998
2015-01-08,38.369999
2015-01-09,38.200001
2015-01-12,38.57
2015-01-13,37.880001
2015-01-14,36.959998999999996
2015-01-15,36.259997999999996
2015-01-16,36.110001000000004
2015-01-20,36.049999
2015-01-21,37.59
2015-01-22,38.25
2015-01-23,37.619999
2015-01-26,37.09
2015-01-27,36.77
2015-01-28,36.459998999999996
2015-01-29,38.939999
2015-01-30,37.189999
2015-02-02,37.540001000000004
2015-02-03,38.689999
2015-02-04,39.110001000000004
2015-02-05,38.959998999999996
2015-02-06,39.220001
2015-02-09,39.240002000000004
2015-02-10,39.610001000000004
2015-02-11,39.560001
2015-02-12,39.209998999999996
2015-02-13,39.849998
2015-02-17,39.459998999999996
2015-02-18,39.700001
2015-02-19,40.689999
2015-02-20,41.540001000000004
2015-02-23,41.709998999999996
2015-02-24,42.950001
2015-02-25,43.290001000000004
2015-02-26,43.41
2015-02-27,43.549999
2015-03-02,43.560001
2015-03-03,42.650002
2015-03-04,41.950001
2015-03-05,42.110001000000004
2015-03-06,41.43
2015-03-09,41.27
2015-03-10,40.75
2015-03-11,40.34
2015-03-12,40.560001
2015-03-13,41.240002000000004
2015-03-16,41.419998
2015-03-17,40.990002000000004
2015-03-18,41.5
2015-03-19,41.259997999999996
2015-03-20,41.580002
2015-03-23,42.009997999999996
2015-03-24,42.080002
2015-03-25,42.200001
2015-03-26,40.689999
2015-03-27,41.310001
2015-03-30,41.59
2015-03-31,41.43
2015-04-01,41.619999
2015-04-02,41.860001000000004
2015-04-06,42.48
2015-04-07,42.360001000000004
2015-04-08,42.779999
2015-04-09,43.0
2015-04-10,43.029999
2015-04-13,42.490002000000004
2015-04-14,42.040001000000004
2015-04-15,41.759997999999996
2015-04-16,43.009997999999996
2015-04-17,42.400002
2015-04-20,42.540001000000004
2015-04-21,41.490002000000004
2015-04-22,41.59
2015-04-23,42.369999
2015-04-24,42.650002
2015-04-27,42.330002
2015-04-28,39.650002
2015-04-29,38.509997999999996
2015-04-30,38.209998999999996
2015-05-01,37.869999
2015-05-04,38.169998
2015-05-05,38.07
2015-05-06,37.970001
2015-05-07,38.349998
2015-05-08,38.459998999999996
2015-05-11,38.419998
2015-05-12,38.310001
2015-05-13,38.130001
2015-05-14,37.759997999999996
2015-05-15,37.459998999999996
2015-05-18,37.610001000000004
2015-05-19,37.380001
2015-05-20,37.32
2015-05-21,38.080002
2015-05-22,37.529999
2015-05-26,36.560001
2015-05-27,35.360001000000004
2015-05-28,35.189999
2015-05-29,35.369999
2015-06-01,35.810001
2015-06-02,35.84
2015-06-03,35.869999
2015-06-04,35.630001
2015-06-05,35.799999
2015-06-08,35.41
2015-06-09,35.279999
2015-06-10,35.23
2015-06-11,35.07
2015-06-12,35.119999
2015-06-15,35.049999
2015-06-16,35.18
2015-06-17,35.330002
2015-06-18,35.799999
2015-06-19,35.91
2015-06-22,36.139998999999996
2015-06-23,36.23
2015-06-24,36.099998
2015-06-25,35.709998999999996
2015-06-26,36.119999
2015-06-29,34.990002000000004
2015-06-30,34.610001000000004
2015-07-01,35.130001
2015-07-02,35.0
2015-07-06,34.09
2015-07-07,34.16
2015-07-08,32.900002
2015-07-09,33.080002
2015-07-10,33.380001
2015-07-13,33.34
2015-07-14,33.43
2015-07-15,32.580002
2015-07-16,32.299999
2015-07-17,31.85
2015-07-20,31.719998999999998
2015-07-21,31.360001
2015-07-22,31.049999
2015-07-23,31.0
2015-07-24,30.469998999999998
2015-07-27,30.75
2015-07-28,30.879998999999998
2015-07-29,31.450001
2015-07-30,31.299999
2015-07-31,31.200001
2015-08-03,30.43
2015-08-04,31.41
2015-08-05,31.73
2015-08-06,31.559998999999998
2015-08-07,33.07
2015-08-10,33.07
2015-08-11,32.639998999999996
2015-08-12,31.190001000000002
2015-08-13,31.459999
2015-08-14,31.93
2015-08-17,32.02
2015-08-18,32.630001
2015-08-19,32.080002
2015-08-20,31.209999
2015-08-21,30.709999
2015-08-24,28.719998999999998
2015-08-25,28.4
2015-08-26,29.4
2015-08-27,30.1
2015-08-28,29.959999
2015-08-31,30.25
2015-09-01,29.59
2015-09-02,29.799999
2015-09-03,29.85
2015-09-04,29.16
2015-09-08,30.15
2015-09-09,29.059998999999998
2015-09-10,29.51
2015-09-11,29.440001000000002
2015-09-14,28.99
2015-09-15,29.379998999999998
2015-09-16,29.92
2015-09-17,29.85
2015-09-18,29.1
2015-09-21,29.290001
2015-09-22,28.92
2015-09-23,28.4
2015-09-24,28.73
2015-09-25,28.48
2015-09-28,27.440001000000002
2015-09-29,27.74
2015-09-30,28.93
2015-10-01,28.450001
2015-10-02,29.35
2015-10-05,30.309998999999998
2015-10-06,30.41
2015-10-07,30.35
2015-10-08,31.450001
2015-10-09,31.280001000000002
2015-10-12,30.83
2015-10-13,30.799999
2015-10-14,30.77
2015-10-15,29.860001
2015-10-16,29.690001000000002
2015-10-19,30.17
2015-10-20,30.059998999999998
2015-10-21,30.059998999999998
2015-10-22,30.15
2015-10-23,30.129998999999998
2015-10-26,30.32
2015-10-27,31.65
2015-10-28,31.0
2015-10-29,30.860001
2015-10-30,31.200001
2015-11-02,31.74
2015-11-03,32.549999
2015-11-04,32.279999
2015-11-05,32.720001
2015-11-06,32.060001
2015-11-09,30.879998999999998
2015-11-10,31.370001000000002
2015-11-11,30.24
2015-11-12,30.02
2015-11-13,29.23
2015-11-16,29.379998999999998
2015-11-17,28.93
2015-11-18,29.59
2015-11-19,29.66
2015-11-20,30.549999
2015-11-23,31.549999
2015-11-24,32.169998
2015-11-25,32.389998999999996
2015-11-27,31.82
2015-11-30,31.77
2015-12-01,31.57
2015-12-02,30.879998999999998
2015-12-03,29.870001000000002
2015-12-04,30.58
2015-12-07,31.07
2015-12-08,31.219998999999998
2015-12-09,30.51
2015-12-10,31.120001000000002
2015-12-11,30.379998999999998
2015-12-14,31.09
2015-12-15,32.34
2015-12-16,33.330002
2015-12-17,32.639998999999996
2015-12-18,31.99
2015-12-21,32.700001
2015-12-22,33.029999
2015-12-23,33.279999
2015-12-24,32.650002
2015-12-28,32.619999
2015-12-29,33.0
2015-12-30,32.669998
2015-12-31,32.73
2016-01-04,33.639998999999996
2016-01-05,33.970001
2016-01-06,32.790001000000004
2016-01-07,32.889998999999996
2016-01-08,31.950001
2016-01-11,32.77
2016-01-12,32.59
2016-01-13,31.52
2016-01-14,31.76
2016-01-15,31.43
2016-01-19,31.16
2016-01-20,31.459999
2016-01-21,32.470001
2016-01-22,32.43
2016-01-25,30.35
2016-01-26,33.330002
2016-01-27,34.189999
2016-01-28,35.82
2016-01-29,37.049999
2016-02-01,37.209998999999996
2016-02-02,37.150002
2016-02-03,36.419998
2016-02-04,36.09
2016-02-05,35.049999
2016-02-08,34.43
2016-02-09,34.049999
2016-02-10,33.650002
2016-02-11,33.630001
2016-02-12,34.529999
2016-02-16,35.580002
2016-02-17,35.970001
2016-02-18,36.310001
2016-02-19,35.82
2016-02-22,36.18
2016-02-23,36.950001
2016-02-24,37.889998999999996
2016-02-25,38.900002
2016-02-26,38.57
2016-02-29,38.939999
2016-03-01,39.330002
2016-03-02,38.869999
2016-03-03,38.790001000000004
2016-03-04,38.779999
2016-03-07,39.189999
2016-03-08,38.459998999999996
2016-03-09,38.810001
2016-03-10,39.09
2016-03-11,39.66
2016-03-14,39.400002
2016-03-15,38.860001000000004
2016-03-16,39.009997999999996
2016-03-17,39.720001
2016-03-18,39.27
2016-03-21,39.41
2016-03-22,38.860001000000004
2016-03-23,38.75
2016-03-24,38.68
2016-03-28,38.93
2016-03-29,39.41
2016-03-30,40.32
2016-03-31,40.09
2016-04-01,40.52
2016-04-04,40.150002
2016-04-05,39.709998999999996
2016-04-06,40.299999
2016-04-07,40.310001
2016-04-08,38.970001
2016-04-11,39.310001
2016-04-12,39.009997999999996
2016-04-13,39.450001
2016-04-14,38.720001
2016-04-15,38.98
2016-04-18,39.639998999999996
2016-04-19,40.07
2016-04-20,40.490002000000004
2016-04-21,39.990002000000004
2016-04-22,40.279999
2016-04-25,40.189999
2016-04-26,41.860001000000004
2016-04-27,42.0
2016-04-28,41.209998999999996
2016-04-29,40.27
2016-05-02,41.34
2016-05-03,40.709998999999996
2016-05-04,40.419998
2016-05-05,39.619999
2016-05-06,39.91
2016-05-09,40.689999
2016-05-10,40.610001000000004
2016-05-11,38.18
2016-05-12,38.009997999999996
2016-05-13,37.299999
2016-05-16,37.650002
2016-05-17,37.880001
2016-05-18,37.380001
2016-05-19,38.099998
2016-05-20,39.130001
2016-05-23,38.880001
2016-05-24,39.48
2016-05-25,39.509997999999996
2016-05-26,39.330002
2016-05-27,39.599998
2016-05-31,39.419998
2016-06-01,39.34
2016-06-02,39.77
2016-06-03,38.799999
2016-06-06,38.380001
2016-06-07,39.150002
2016-06-08,39.220001
2016-06-09,38.639998999999996
2016-06-10,37.849998
2016-06-13,37.799999
2016-06-14,37.450001
2016-06-15,38.32
2016-06-16,38.290001000000004
2016-06-17,38.84
2016-06-20,39.400002
2016-06-21,40.41
2016-06-22,40.290001000000004
2016-06-23,40.43
2016-06-24,38.48
2016-06-27,37.41
2016-06-28,38.540001000000004
2016-06-29,39.860001000000004
2016-06-30,40.740002000000004
2016-07-01,40.73
2016-07-05,39.970001
2016-07-06,40.02
2016-07-07,40.57
2016-07-08,41.560001
2016-07-11,41.98
2016-07-12,42.59
2016-07-13,42.009997999999996
2016-07-14,42.18
2016-07-15,42.299999
2016-07-18,43.369999
2016-07-19,43.279999
2016-07-20,43.040001000000004
2016-07-21,42.720001
2016-07-22,42.93
2016-07-25,43.259997999999996
2016-07-26,43.130001
2016-07-27,43.099998
2016-07-28,42.799999
2016-07-29,43.110001000000004
2016-08-01,43.459998999999996
2016-08-02,41.669998
2016-08-03,41.75
2016-08-04,41.400002
2016-08-05,42.029999
2016-08-08,41.450001
2016-08-09,40.52
2016-08-10,39.599998
2016-08-11,39.869999
2016-08-12,39.330002
2016-08-15,39.720001
2016-08-16,39.450001
2016-08-17,39.220001
2016-08-18,39.459998999999996
2016-08-19,40.310001
2016-08-22,39.759997999999996
2016-08-23,40.470001
2016-08-24,39.869999
2016-08-25,39.830002
2016-08-26,38.91
2016-08-29,38.990002000000004
2016-08-30,38.59
2016-08-31,38.18
2016-09-01,38.389998999999996
2016-09-02,38.150002
2016-09-06,37.84
2016-09-07,38.529999
2016-09-08,37.419998
2016-09-09,36.59
2016-09-12,37.25
2016-09-13,36.290001000000004
2016-09-14,35.470001
2016-09-15,35.869999
2016-09-16,35.040001000000004
2016-09-19,35.939999
2016-09-20,35.84
2016-09-21,36.029999
2016-09-22,36.619999
2016-09-23,36.040001000000004
2016-09-26,35.57
2016-09-27,35.650002
2016-09-28,35.900002
2016-09-29,36.209998999999996
2016-09-30,36.560001
2016-10-03,36.540001000000004
2016-10-04,36.77
2016-10-05,36.650002
2016-10-06,36.57
2016-10-07,36.5
2016-10-10,36.669998
2016-10-11,36.25
2016-10-12,36.529999
2016-10-13,36.290001000000004
2016-10-14,35.860001000000004
2016-10-17,34.880001
2016-10-18,35.220001
2016-10-19,35.830002
2016-10-20,35.91
2016-10-21,35.549999
2016-10-24,36.0
2016-10-25,35.650002
2016-10-26,35.720001
2016-10-27,35.52
2016-10-28,35.720001
2016-10-31,35.889998999999996
2016-11-01,36.68
2016-11-02,35.470001
2016-11-03,35.299999
2016-11-04,35.34
2016-11-07,36.27
2016-11-08,36.040001000000004
2016-11-09,36.360001000000004
2016-11-10,36.720001
2016-11-11,36.990002000000004
2016-11-14,37.98
2016-11-15,37.439999
2016-11-16,37.619999
2016-11-17,37.970001
2016-11-18,38.0
2016-11-21,38.150002
2016-11-22,38.48
2016-11-23,38.380001
2016-11-25,38.349998
2016-11-28,37.830002
2016-11-29,37.400002
2016-11-30,36.389998999999996
2016-12-01,36.279999
2016-12-02,36.23
2016-12-05,37.48
2016-12-06,37.860001000000004
2016-12-07,38.220001
2016-12-08,38.639998999999996
2016-12-09,38.580002
2016-12-12,38.080002
2016-12-13,38.09
2016-12-14,37.740002000000004
2016-12-15,36.360001000000004
2016-12-16,35.32
2016-12-19,35.279999
2016-12-20,35.82
2016-12-21,35.66
2016-12-22,34.240002000000004
2016-12-23,34.360001000000004
2016-12-27,34.439999
2016-12-28,35.139998999999996
2016-12-29,35.009997999999996
2016-12-30,35.02
2017-01-03,35.509997999999996
2017-01-04,36.240002000000004
2017-01-05,35.290001000000004
2017-01-06,35.540001000000004
2017-01-09,34.990002000000004
2017-01-10,35.48
2017-01-11,35.139998999999996
2017-01-12,35.110001000000004
2017-01-13,35.080002
2017-01-17,35.73
2017-01-18,35.349998
2017-01-19,35.099998
2017-01-20,35.310001
2017-01-23,35.439999
2017-01-24,36.75
2017-01-25,36.259997999999996
2017-01-26,35.900002
2017-01-27,35.580002
2017-01-30,35.98
2017-01-31,37.349998
2017-02-01,37.810001
2017-02-02,36.990002000000004
2017-02-03,36.77
2017-02-06,37.16
2017-02-07,36.880001
2017-02-08,37.470001
2017-02-09,37.529999
2017-02-10,38.07
2017-02-13,38.130001
2017-02-14,38.099998
2017-02-15,38.150002
2017-02-16,37.959998999999996
2017-02-17,38.209998999999996
2017-02-21,38.66
2017-02-22,38.630001
2017-02-23,37.950001
2017-02-24,38.02
2017-02-27,38.709998999999996
2017-02-28,38.09
2017-03-01,38.389998999999996
2017-03-02,38.43
2017-03-03,38.07
2017-03-06,38.02
2017-03-07,37.82
2017-03-08,38.700001
2017-03-09,38.48
2017-03-10,39.27
2017-03-13,38.91
2017-03-14,38.970001
2017-03-15,39.860001000000004
2017-03-16,39.669998
2017-03-17,39.740002000000004
2017-03-20,39.150002
2017-03-21,38.68
2017-03-22,38.540001000000004
2017-03-23,38.880001
2017-03-24,39.09
2017-03-27,40.029999
2017-03-28,40.91
2017-03-29,41.389998999999996
2017-03-30,41.689999
2017-03-31,41.330002
2017-04-03,40.619999
2017-04-04,39.560001
2017-04-05,39.34
2017-04-06,40.040001000000004
2017-04-07,39.630001
2017-04-10,39.619999
2017-04-11,40.060001
2017-04-12,40.139998999999996
2017-04-13,39.73
2017-04-17,39.720001
2017-04-18,39.52
2017-04-19,39.41
2017-04-20,39.779999
2017-04-21,39.110001000000004
2017-04-24,39.299999
2017-04-25,39.57
2017-04-26,39.419998
2017-04-27,39.82
2017-04-28,39.389998999999996
2017-05-01,38.740002000000004
2017-05-02,43.150002
2017-05-03,42.66
2017-05-04,42.560001
2017-05-05,42.66
2017-05-08,44.709998999999996
2017-05-09,45.200001
2017-05-10,45.939999
2017-05-11,45.73
2017-05-12,45.27
2017-05-15,45.41
2017-05-16,44.990002000000004
2017-05-17,44.75
2017-05-18,44.669998
2017-05-19,45.32
2017-05-22,45.740002000000004
2017-05-23,46.009997999999996
2017-05-24,46.110001000000004
2017-05-25,46.07
2017-05-26,46.330002
2017-05-30,46.07
2017-05-31,46.209998999999996
2017-06-01,46.16
2017-06-02,46.0
2017-06-05,46.560001
2017-06-06,46.5
2017-06-07,46.349998
2017-06-08,46.490002000000004
2017-06-09,46.720001
2017-06-12,46.369999
2017-06-13,46.139998999999996
2017-06-14,46.290001000000004
2017-06-15,46.07
2017-06-16,46.23
2017-06-19,46.549999
2017-06-20,45.700001
2017-06-21,46.549999
2017-06-22,46.48
2017-06-23,46.709998999999996
2017-06-26,47.259997999999996
2017-06-27,47.119999
2017-06-28,47.330002
2017-06-29,46.860001000000004
2017-06-30,47.34
2017-07-03,47.330002
2017-07-05,47.099998
2017-07-06,46.68
2017-07-07,47.68
2017-07-10,47.57
2017-07-11,47.009997999999996
2017-07-12,47.049999
2017-07-13,47.439999
2017-07-14,47.990002000000004
2017-07-17,47.939999
2017-07-18,47.75
2017-07-19,48.150002
2017-07-20,48.080002
2017-07-21,48.740002000000004
2017-07-24,48.549999
2017-07-25,48.52
2017-07-26,47.889998999999996
2017-07-27,47.970001
2017-07-28,48.689999
2017-07-31,47.139998999999996
2017-08-01,47.790001000000004
2017-08-02,46.220001
2017-08-03,46.150002
2017-08-04,47.009997999999996
2017-08-07,47.57
2017-08-08,47.830002
2017-08-09,47.759997999999996
2017-08-10,47.09
2017-08-11,47.549999
2017-08-14,47.919998
2017-08-15,40.639998999999996
2017-08-16,40.720001
2017-08-17,41.0
2017-08-18,40.380001
2017-08-21,40.889998999999996
2017-08-22,40.98
2017-08-23,40.950001
2017-08-24,41.32
2017-08-25,41.880001
2017-08-28,41.900002
2017-08-29,41.709998999999996
2017-08-30,41.200001
2017-08-31,41.700001
2017-09-01,41.970001
2017-09-05,41.369999
2017-09-06,41.52
2017-09-07,40.66
2017-09-08,40.43
2017-09-11,40.799999
2017-09-12,41.279999
2017-09-13,42.099998
2017-09-14,41.630001
2017-09-15,41.400002
2017-09-18,40.470001
2017-09-19,40.349998
2017-09-20,39.459998999999996
2017-09-21,39.610001000000004
2017-09-22,39.950001
2017-09-25,39.150002
2017-09-26,39.68
2017-09-27,40.240002000000004
2017-09-28,40.119999
2017-09-29,40.279999
2017-10-02,40.669998
2017-10-03,39.830002
2017-10-04,39.720001
2017-10-05,39.810001
2017-10-06,39.830002
2017-10-09,39.68
2017-10-10,40.0
2017-10-11,38.869999
2017-10-12,39.419998
2017-10-13,39.57
2017-10-16,39.32
2017-10-17,39.639998999999996
2017-10-18,39.470001
2017-10-19,39.470001
2017-10-20,40.349998
2017-10-23,39.799999
2017-10-24,40.259997999999996
2017-10-25,40.259997999999996
2017-10-26,40.389998999999996
2017-10-27,40.279999
2017-10-30,39.900002
2017-10-31,40.950001
2017-11-01,40.68
2017-11-02,41.349998
2017-11-03,41.150002
2017-11-06,41.48
2017-11-07,41.93
2017-11-08,40.080002
2017-11-09,40.16
2017-11-10,40.82
2017-11-13,40.439999
2017-11-14,40.200001
2017-11-15,40.259997999999996
2017-11-16,41.0
2017-11-17,41.66
2017-11-20,42.07
2017-11-21,41.25
2017-11-22,41.029999
2017-11-24,40.860001000000004
2017-11-27,40.59
2017-11-28,40.650002
2017-11-29,41.509997999999996
2017-11-30,41.689999
2017-12-01,41.540001000000004
2017-12-04,41.650002
2017-12-05,41.650002
2017-12-06,41.709998999999996
2017-12-07,41.98
2017-12-08,42.259997999999996
2017-12-11,41.389998999999996
2017-12-12,41.509997999999996
2017-12-13,42.27
2017-12-14,42.82
2017-12-15,42.830002
2017-12-18,43.490002000000004
2017-12-19,43.48
2017-12-20,43.279999
2017-12-21,44.27
2017-12-22,44.380001
2017-12-26,44.950001
2017-12-27,44.650002
2017-12-28,44.34
2017-12-29,44.23
2018-01-02,45.259997999999996
2018-01-03,45.27
2018-01-04,45.200001
2018-01-05,45.41
2018-01-08,45.290001000000004
2018-01-09,45.349998
2018-01-10,45.23
2018-01-11,45.52
2018-01-12,45.779999
2018-01-16,45.900002
2018-01-17,46.990002000000004
2018-01-18,47.310001
2018-01-19,47.759997999999996
2018-01-22,47.509997999999996
2018-01-23,47.580002
2018-01-24,47.540001000000004
2018-01-25,47.43
2018-01-26,47.740002000000004
2018-01-29,48.439999
2018-01-30,47.849998
2018-01-31,47.040001000000004
2018-02-01,46.959998999999996
2018-02-02,45.959998999999996
2018-02-05,44.970001
2018-02-06,49.02
2018-02-07,50.099998
2018-02-08,48.849998
2018-02-09,49.060001
2018-02-12,49.91
2018-02-13,50.139998999999996
2018-02-14,50.490002000000004
2018-02-15,50.630001
2018-02-16,50.060001
2018-02-20,49.41
2018-02-21,49.580002
2018-02-22,49.77
2018-02-23,50.650002
2018-02-26,51.16
2018-02-27,50.650002
2018-02-28,50.91
2018-03-01,50.27
2018-03-02,50.950001
2018-03-05,50.98
2018-03-06,51.200001
2018-03-07,50.689999
2018-03-08,51.959998999999996
2018-03-09,52.490002000000004
2018-03-12,52.459998999999996
2018-03-13,52.98
2018-03-14,52.48
2018-03-15,52.369999
2018-03-16,52.77
2018-03-19,52.209998999999996
2018-03-20,53.18
2018-03-21,52.970001
2018-03-22,51.950001
2018-03-23,51.740002000000004
2018-03-26,53.240002000000004
2018-03-27,53.110001000000004
2018-03-28,52.509997999999996
2018-03-29,52.610001000000004
2018-04-02,51.48
2018-04-03,51.810001
2018-04-04,52.619999
2018-04-05,54.0
2018-04-06,52.470001
2018-04-09,52.610001000000004
2018-04-10,53.07
2018-04-11,52.459998999999996
2018-04-12,52.68
2018-04-13,52.509997999999996
2018-04-16,53.189999
2018-04-17,53.700001
2018-04-18,53.330002
2018-04-19,53.290001000000004
2018-04-20,53.029999
2018-04-23,53.560001
2018-04-24,53.16
2018-04-25,53.439999
2018-04-26,54.610001000000004
2018-04-27,54.639998999999996
2018-04-30,53.77
2018-05-01,47.459998999999996
2018-05-02,46.369999
2018-05-03,46.09
2018-05-04,46.16
2018-05-07,45.41
2018-05-08,45.540001000000004
2018-05-09,45.400002
2018-05-10,45.950001
2018-05-11,46.040001000000004
2018-05-14,45.700001
2018-05-15,45.240002000000004
2018-05-16,44.34
2018-05-17,44.419998
2018-05-18,44.48
2018-05-21,44.990002000000004
2018-05-22,43.93
2018-05-23,44.610001000000004
2018-05-24,44.57
2018-05-25,44.290001000000004
2018-05-29,43.790001000000004
2018-05-30,43.959998999999996
2018-05-31,43.720001
2018-06-01,44.5
2018-06-04,45.150002
2018-06-05,44.759997999999996
2018-06-06,45.740002000000004
2018-06-07,45.830002
2018-06-08,46.240002000000004
2018-06-11,46.310001
2018-06-12,45.82
2018-06-13,45.470001
2018-06-14,45.529999
2018-06-15,46.41
2018-06-18,46.93
2018-06-19,46.880001
2018-06-20,47.040001000000004
2018-06-21,48.040001000000004
2018-06-22,47.27
2018-06-25,47.060001
2018-06-26,47.139998999999996
2018-06-27,46.220001
2018-06-28,46.82
2018-06-29,46.709998999999996
2018-07-02,46.369999
2018-07-03,46.450001
2018-07-05,46.259997999999996
2018-07-06,46.799999
2018-07-09,46.41
2018-07-10,46.5
2018-07-11,45.5
2018-07-12,45.630001
2018-07-13,46.529999
2018-07-16,47.029999
2018-07-17,47.389998999999996
2018-07-18,47.299999
2018-07-19,48.02
2018-07-20,48.32
2018-07-23,48.240002000000004
2018-07-24,47.970001
2018-07-25,48.049999
2018-07-26,47.990002000000004
2018-07-27,47.57
2018-07-30,47.529999
2018-07-31,47.119999
2018-08-01,46.470001
2018-08-02,46.529999
2018-08-03,46.529999
2018-08-06,45.41
2018-08-07,45.759997999999996
2018-08-08,47.049999
2018-08-09,47.540001000000004
2018-08-10,47.93
2018-08-13,47.459998999999996
2018-08-14,53.16
2018-08-15,52.07
2018-08-16,51.380001
2018-08-17,51.41
2018-08-20,52.189999
2018-08-21,52.029999
2018-08-22,51.650002
2018-08-23,51.389998999999996
2018-08-24,51.029999
2018-08-27,50.740002000000004
2018-08-28,51.360001000000004
2018-08-29,51.32
2018-08-30,50.610001000000004
2018-08-31,50.689999
2018-09-04,50.860001000000004
2018-09-05,50.43
2018-09-06,49.959998999999996
2018-09-07,49.18
2018-09-10,49.75
2018-09-11,50.119999
2018-09-12,50.529999
2018-09-13,49.959998999999996
2018-09-14,49.939999
2018-09-17,50.509997999999996
2018-09-18,50.82
2018-09-19,50.43
2018-09-20,50.34
2018-09-21,50.200001
2018-09-24,49.330002
2018-09-25,49.25
2018-09-26,49.689999
2018-09-27,50.139998999999996
2018-09-28,50.27
2018-10-01,50.34
2018-10-02,49.830002
2018-10-03,50.139998999999996
2018-10-04,48.43
2018-10-05,47.959998999999996
2018-10-08,48.259997999999996
2018-10-09,47.779999
2018-10-10,43.77
2018-10-11,42.68
2018-10-12,43.82
2018-10-15,43.060001
2018-10-16,44.470001
2018-10-17,43.990002000000004
2018-10-18,43.439999
2018-10-19,42.509997999999996
2018-10-22,42.619999
2018-10-23,42.439999
2018-10-24,41.700001
2018-10-25,41.52
2018-10-26,41.240002000000004
2018-10-29,40.799999
2018-10-30,40.32
2018-10-31,42.310001
2018-11-01,42.939999
2018-11-02,42.810001
2018-11-05,42.75
2018-11-06,42.450001
2018-11-07,42.43
2018-11-08,43.029999
2018-11-09,42.0
2018-11-12,41.27
2018-11-13,41.099998
2018-11-14,41.09
2018-11-15,41.009997999999996
2018-11-16,40.630001
2018-11-19,39.139998999999996
2018-11-20,38.07
2018-11-21,37.869999
2018-11-23,37.669998
2018-11-26,38.73
2018-11-27,37.34
2018-11-28,38.5
2018-11-29,38.009997999999996
2018-11-30,38.93
2018-12-03,39.540001000000004
2018-12-04,38.220001
2018-12-06,37.580002
2018-12-07,35.34
2018-12-10,35.84
2018-12-11,34.959998999999996
2018-12-12,36.040001000000004
2018-12-13,34.830002
2018-12-14,34.599998
2018-12-17,34.73
2018-12-18,34.68
2018-12-19,33.950001
2018-12-20,33.41
2018-12-21,32.810001
2018-12-24,32.299999
2018-12-26,33.889998999999996
2018-12-27,34.150002
2018-12-28,33.810001
2018-12-31,33.75
2019-01-02,34.41
2019-01-03,33.02
2019-01-04,34.27
2019-01-07,34.610001000000004
2019-01-08,35.419998
2019-01-09,37.0
