Date,ING
2018-05-21,15.6
2018-05-22,15.81
2018-05-23,15.6
2018-05-24,15.47
2018-05-25,15.32
2018-05-29,14.39
2018-05-30,14.76
2018-05-31,14.63
2018-06-01,14.96
2018-06-04,15.04
2018-06-05,14.77
2018-06-06,15.01
2018-06-07,14.96
2018-06-08,14.9
2018-06-11,15.22
2018-06-12,15.12
2018-06-13,15.06
2018-06-14,14.74
2018-06-15,14.62
2018-06-18,14.69
2018-06-19,14.6
2018-06-20,14.64
2018-06-21,14.48
2018-06-22,14.63
2018-06-25,14.63
2018-06-26,14.47
2018-06-27,14.18
2018-06-28,14.3
2018-06-29,14.32
2018-07-02,14.37
2018-07-03,14.32
2018-07-05,14.67
2018-07-06,14.75
2018-07-09,14.87
2018-07-10,14.79
2018-07-11,14.5
2018-07-12,14.58
2018-07-13,14.58
2018-07-16,14.73
2018-07-17,14.44
2018-07-18,14.45
2018-07-19,14.37
2018-07-20,14.6
2018-07-23,14.72
2018-07-24,15.04
2018-07-25,15.08
2018-07-26,15.1
2018-07-27,15.22
2018-07-30,15.25
2018-07-31,15.27
2018-08-01,15.15
2018-08-02,14.87
2018-08-03,14.97
2018-08-06,14.84
2018-08-07,14.82
2018-08-08,14.9
2018-08-09,14.87
2018-08-10,13.76
2018-08-13,13.39
2018-08-14,13.48
2018-08-15,13.39
2018-08-16,13.38
2018-08-17,13.35
2018-08-20,13.31
2018-08-21,13.79
2018-08-22,13.92
2018-08-23,13.77
2018-08-24,13.83
2018-08-27,14.06
2018-08-28,13.95
2018-08-29,13.99
2018-08-30,13.75
2018-08-31,13.58
2018-09-04,13.4
2018-09-05,13.42
2018-09-06,13.41
2018-09-07,12.85
2018-09-10,12.93
2018-09-11,12.74
2018-09-12,12.65
2018-09-13,12.83
2018-09-14,12.86
2018-09-17,12.95
2018-09-18,12.97
2018-09-19,13.19
2018-09-20,13.65
2018-09-21,13.67
2018-09-24,13.52
2018-09-25,13.64
2018-09-26,13.55
2018-09-27,13.49
2018-09-28,12.97
2018-10-01,12.9
2018-10-02,12.89
2018-10-03,12.96
2018-10-04,12.81
2018-10-05,12.71
2018-10-08,12.5
2018-10-09,12.45
2018-10-10,12.57
2018-10-11,12.43
2018-10-12,12.59
2018-10-15,12.56
2018-10-16,12.57
2018-10-17,12.5
2018-10-18,12.05
2018-10-19,12.19
2018-10-22,11.9
2018-10-23,11.88
2018-10-24,11.63
2018-10-25,11.76
2018-10-26,11.67
2018-10-29,11.71
2018-10-30,11.78
2018-10-31,11.81
2018-11-01,12.75
2018-11-02,12.9
2018-11-05,12.83
2018-11-06,12.79
2018-11-07,13.1
2018-11-08,12.86
2018-11-09,12.81
2018-11-12,12.48
2018-11-13,12.58
2018-11-14,12.62
2018-11-15,12.46
2018-11-16,12.36
2018-11-19,12.47
2018-11-20,12.03
2018-11-21,12.2
2018-11-23,12.08
2018-11-26,12.42
2018-11-27,12.27
2018-11-28,12.51
2018-11-29,12.27
2018-11-30,12.08
2018-12-03,12.28
2018-12-04,11.93
2018-12-06,11.59
2018-12-07,11.41
2018-12-10,11.17
2018-12-11,11.12
2018-12-12,11.5
2018-12-13,11.56
2018-12-14,11.43
2018-12-17,11.09
2018-12-18,11.14
2018-12-19,11.02
2018-12-20,10.62
2018-12-21,10.53
2018-12-24,10.38
2018-12-26,10.68
2018-12-27,10.59
2018-12-28,10.63
2018-12-31,10.66
2019-01-02,10.65
2019-01-03,10.69
2019-01-04,11.23
2019-01-07,11.31
2019-01-08,11.42
2019-01-09,11.33
2019-01-10,11.32
2019-01-11,11.31
2019-01-14,11.4
2019-01-15,11.41
2019-01-16,11.74
2019-01-17,11.6
2019-01-18,11.94
2019-01-22,11.77
2019-01-23,11.91
2019-01-24,11.78
2019-01-25,12.14
2019-01-28,12.13
2019-01-29,12.03
2019-01-30,12.13
2019-01-31,11.87
2019-02-01,11.83
2019-02-04,11.75
2019-02-05,11.94
2019-02-06,12.56
2019-02-07,12.36
2019-02-08,12.2
2019-02-11,12.26
2019-02-12,12.36
2019-02-13,12.32
2019-02-14,12.19
2019-02-15,12.5
2019-02-19,12.58
2019-02-20,12.66
2019-02-21,12.41
2019-02-22,12.58
2019-02-25,12.72
2019-02-26,12.9
2019-02-27,13.11
2019-02-28,13.22
2019-03-01,13.25
2019-03-04,13.15
2019-03-05,12.75
2019-03-06,12.32
2019-03-07,11.97
2019-03-08,11.76
2019-03-11,12.11
2019-03-12,12.08
2019-03-13,12.31
2019-03-14,12.36
2019-03-15,12.59
2019-03-18,12.46
2019-03-19,12.42
2019-03-20,12.23
2019-03-21,12.23
2019-03-22,11.82
2019-03-25,11.85
2019-03-26,11.89
2019-03-27,12.15
2019-03-28,12.04
2019-03-29,12.14
2019-04-01,12.5
2019-04-02,12.55
2019-04-03,12.73
2019-04-04,12.8
2019-04-05,12.7
2019-04-08,12.81
2019-04-09,12.73
2019-04-10,12.71
2019-04-11,12.92
2019-04-12,13.45
2019-04-15,13.5
2019-04-16,13.66
2019-04-17,13.64
2019-04-18,13.54
2019-04-22,13.45
2019-04-23,13.39
2019-04-24,13.16
2019-04-25,12.59
2019-04-26,12.66
2019-04-29,12.75
2019-04-30,12.76
2019-05-01,12.61
2019-05-02,12.6
2019-05-03,12.6
2019-05-06,12.42
2019-05-07,12.04
2019-05-08,12.04
2019-05-09,11.83
2019-05-10,11.88
2019-05-13,11.47
2019-05-14,11.54
2019-05-15,11.31
2019-05-16,11.41
2019-05-17,11.23
2019-05-20,11.15
2019-05-21,11.3
2019-05-22,11.03
2019-05-23,10.86
2019-05-24,11.0
2019-05-28,10.91
2019-05-29,10.9
2019-05-30,10.85
2019-05-31,10.76
2019-06-03,10.8
2019-06-04,11.23
2019-06-05,11.11
2019-06-06,11.08
2019-06-07,11.16
2019-06-10,11.37
2019-06-11,11.46
2019-06-12,11.25
2019-06-13,11.15
2019-06-14,11.02
2019-06-17,11.03
2019-06-18,11.28
2019-06-19,11.38
2019-06-20,11.29
2019-06-21,11.12
2019-06-24,11.08
2019-06-25,11.08
2019-06-26,11.35
2019-06-27,11.61
2019-06-28,11.57
2019-07-01,11.58
2019-07-02,11.5
2019-07-03,11.63
2019-07-05,11.78
2019-07-08,11.54
2019-07-09,11.46
2019-07-10,11.54
2019-07-11,11.72
2019-07-12,11.66
2019-07-15,11.65
2019-07-16,11.69
2019-07-17,11.5
2019-07-18,11.54
2019-07-19,11.29
2019-07-22,11.32
2019-07-23,11.48
2019-07-24,11.52
2019-07-25,11.59
2019-07-26,11.56
2019-07-29,11.45
2019-07-30,11.19
2019-07-31,11.1
2019-08-01,10.55
2019-08-02,10.3
2019-08-05,10.05
2019-08-06,10.11
2019-08-07,10.1
2019-08-08,10.14
2019-08-09,9.73
2019-08-12,9.48
2019-08-13,9.7
2019-08-14,9.3
2019-08-15,9.24
2019-08-16,9.51
2019-08-19,9.42
2019-08-20,9.36
2019-08-21,9.33
2019-08-22,9.5
2019-08-23,9.28
2019-08-26,9.42
2019-08-27,9.39
2019-08-28,9.35
2019-08-29,9.48
2019-08-30,9.55
2019-09-03,9.5
2019-09-04,9.63
2019-09-05,9.93
2019-09-06,10.0
2019-09-09,10.31
2019-09-10,10.6
2019-09-11,10.62
2019-09-12,10.64
2019-09-13,10.85
2019-09-16,10.67
2019-09-17,10.58
2019-09-18,10.48
2019-09-19,10.58
2019-09-20,10.69
2019-09-23,10.54
2019-09-24,10.33
2019-09-25,10.36
2019-09-26,10.36
2019-09-27,10.43
2019-09-30,10.45
2019-10-01,10.3
2019-10-02,9.99
2019-10-03,10.02
2019-10-04,10.12
2019-10-07,10.1
2019-10-08,9.94
2019-10-09,10.01
2019-10-10,10.44
2019-10-11,10.8
2019-10-14,10.89
2019-10-15,11.08
2019-10-16,11.32
2019-10-17,11.3
2019-10-18,11.39
2019-10-21,11.55
2019-10-22,11.52
2019-10-23,11.56
2019-10-24,11.49
2019-10-25,11.52
2019-10-28,11.55
2019-10-29,11.53
2019-10-30,11.33
2019-10-31,11.33
2019-11-01,11.43
2019-11-04,11.6
2019-11-05,11.77
2019-11-06,11.77
2019-11-07,12.08
2019-11-08,11.92
2019-11-11,11.91
2019-11-12,11.89
2019-11-13,11.66
2019-11-14,11.6
2019-11-15,11.69
2019-11-18,11.66
2019-11-19,11.72
2019-11-20,11.51
2019-11-21,11.56
2019-11-22,11.63
2019-11-25,11.64
2019-11-26,11.54
2019-11-27,11.6
2019-11-29,11.52
2019-12-02,11.45
2019-12-03,11.27
2019-12-04,11.47
2019-12-05,11.49
2019-12-06,11.57
2019-12-09,11.63
2019-12-10,11.53
2019-12-11,11.58
2019-12-12,11.92
2019-12-13,11.96
2019-12-16,12.02
2019-12-17,12.19
2019-12-18,12.16
2019-12-19,12.09
2019-12-20,12.01
2019-12-23,11.98
2019-12-24,11.96
2019-12-26,12.01
2019-12-27,12.03
2019-12-30,12.0
2019-12-31,12.05
2020-01-02,12.43
2020-01-03,12.2
2020-01-06,12.19
2020-01-07,12.21
2020-01-08,12.34
2020-01-09,12.25
2020-01-10,12.02
2020-01-13,11.99
2020-01-14,11.96
2020-01-15,11.78
2020-01-16,11.85
2020-01-17,11.81
2020-01-21,11.56
2020-01-22,11.54
2020-01-23,11.46
2020-01-24,11.27
2020-01-27,10.96
2020-01-28,11.1
2020-01-29,11.08
2020-01-30,11.16
2020-01-31,10.87
2020-02-03,10.87
2020-02-04,11.12
2020-02-05,11.33
2020-02-06,11.48
2020-02-07,11.55
2020-02-10,11.51
2020-02-11,11.66
2020-02-12,11.78
2020-02-13,11.66
2020-02-14,11.56
2020-02-18,11.25
2020-02-19,10.83
2020-02-20,10.9
2020-02-21,10.73
2020-02-24,10.25
2020-02-25,9.88
2020-02-26,9.88
2020-02-27,9.58
2020-02-28,9.49
2020-03-02,9.59
2020-03-03,9.21
2020-03-04,9.26
2020-03-05,8.75
2020-03-06,8.46
2020-03-09,7.24
2020-03-10,7.54
2020-03-11,6.94
2020-03-12,5.84
2020-03-13,6.15
2020-03-16,4.9
2020-03-17,5.04
2020-03-18,4.7
2020-03-19,4.81
2020-03-20,5.04
2020-03-23,5.15
2020-03-24,6.11
2020-03-25,6.38
2020-03-26,6.51
2020-03-27,6.04
2020-03-30,5.47
2020-03-31,5.15
2020-04-01,5.1
2020-04-02,5.1
2020-04-03,4.93
2020-04-06,5.48
2020-04-07,5.65
2020-04-08,5.76
2020-04-09,5.93
2020-04-13,5.77
2020-04-14,5.63
2020-04-15,5.1
2020-04-16,4.98
2020-04-17,5.26
2020-04-20,5.07
2020-04-21,4.93
2020-04-22,5.07
2020-04-23,5.16
2020-04-24,5.03
2020-04-27,5.31
2020-04-28,5.53
2020-04-29,5.89
2020-04-30,5.5
2020-05-01,5.22
2020-05-04,5.23
2020-05-05,5.13
2020-05-06,5.0
2020-05-07,5.22
2020-05-08,5.49
