Date,UPS
2018-03-16,110.910004
2018-03-19,108.459999
2018-03-20,108.029999
2018-03-21,107.650002
2018-03-22,104.449997
2018-03-23,101.660004
2018-03-26,103.699997
2018-03-27,102.16999799999999
2018-03-28,102.68
2018-03-29,104.660004
2018-04-02,103.839996
2018-04-03,105.540001
2018-04-04,106.410004
2018-04-05,107.18
2018-04-06,105.33000200000001
2018-04-09,104.599998
2018-04-10,106.019997
2018-04-11,106.089996
2018-04-12,106.989998
2018-04-13,107.25
2018-04-16,109.25
2018-04-17,109.519997
2018-04-18,110.900002
2018-04-19,109.68
2018-04-20,108.550003
2018-04-23,109.110001
2018-04-24,108.220001
2018-04-25,108.660004
2018-04-26,113.279999
2018-04-27,113.989998
2018-04-30,113.5
2018-05-01,112.449997
2018-05-02,111.150002
2018-05-03,109.809998
2018-05-04,111.309998
2018-05-07,112.120003
2018-05-08,111.269997
2018-05-09,111.400002
2018-05-10,113.989998
2018-05-11,115.449997
2018-05-14,116.339996
2018-05-15,115.610001
2018-05-16,116.32
2018-05-17,116.589996
2018-05-18,115.379997
2018-05-21,117.08000200000001
2018-05-22,115.360001
2018-05-23,115.279999
2018-05-24,115.629997
2018-05-25,115.489998
2018-05-29,113.83000200000001
2018-05-30,116.690002
2018-05-31,116.120003
2018-06-01,117.25
2018-06-04,116.970001
2018-06-05,116.809998
2018-06-06,117.019997
2018-06-07,116.190002
2018-06-08,116.599998
2018-06-11,116.849998
2018-06-12,118.339996
2018-06-13,117.33000200000001
2018-06-14,117.190002
2018-06-15,116.769997
2018-06-18,116.769997
2018-06-19,114.82
2018-06-20,113.650002
2018-06-21,113.41999799999999
2018-06-22,113.699997
2018-06-25,110.199997
2018-06-26,109.57
2018-06-27,108.379997
2018-06-28,105.879997
2018-06-29,106.230003
2018-07-02,105.879997
2018-07-03,105.760002
2018-07-05,106.290001
2018-07-06,106.029999
2018-07-09,108.589996
2018-07-10,108.510002
2018-07-11,107.33000200000001
2018-07-12,108.529999
2018-07-13,108.970001
2018-07-16,110.650002
2018-07-17,111.07
2018-07-18,112.160004
2018-07-19,112.839996
2018-07-20,112.07
2018-07-23,112.709999
2018-07-24,112.440002
2018-07-25,120.199997
2018-07-26,118.870003
2018-07-27,118.660004
2018-07-30,118.709999
2018-07-31,119.889999
2018-08-01,119.360001
2018-08-02,118.599998
2018-08-03,119.150002
2018-08-06,119.540001
2018-08-07,120.010002
2018-08-08,120.58000200000001
2018-08-09,120.870003
2018-08-10,119.269997
2018-08-13,118.160004
2018-08-14,118.980003
2018-08-15,120.050003
2018-08-16,121.110001
2018-08-17,121.800003
2018-08-20,122.550003
2018-08-21,123.010002
2018-08-22,121.870003
2018-08-23,121.709999
2018-08-24,122.739998
2018-08-27,123.849998
2018-08-28,122.75
2018-08-29,123.470001
2018-08-30,122.849998
2018-08-31,122.879997
2018-09-04,124.339996
2018-09-05,124.660004
2018-09-06,123.699997
2018-09-07,122.989998
2018-09-10,124.339996
2018-09-11,123.07
2018-09-12,123.300003
2018-09-13,119.699997
2018-09-14,120.389999
2018-09-17,119.089996
2018-09-18,118.239998
2018-09-19,118.25
2018-09-20,119.120003
2018-09-21,118.489998
2018-09-24,117.33000200000001
2018-09-25,116.260002
2018-09-26,116.699997
2018-09-27,116.730003
2018-09-28,116.75
2018-10-01,117.459999
2018-10-02,116.989998
2018-10-03,117.779999
2018-10-04,117.309998
2018-10-05,117.239998
2018-10-08,118.779999
2018-10-09,117.91999799999999
2018-10-10,116.650002
2018-10-11,113.760002
2018-10-12,115.639999
2018-10-15,115.769997
2018-10-16,117.480003
2018-10-17,118.010002
2018-10-18,114.730003
2018-10-19,116.489998
2018-10-22,115.639999
2018-10-23,114.239998
2018-10-24,107.93
2018-10-25,107.82
2018-10-26,105.309998
2018-10-29,105.129997
2018-10-30,107.07
2018-10-31,106.540001
2018-11-01,107.519997
2018-11-02,105.989998
2018-11-05,106.82
2018-11-06,108.650002
2018-11-07,111.129997
2018-11-08,111.5
2018-11-09,109.510002
2018-11-12,107.720001
2018-11-13,109.400002
2018-11-14,109.5
2018-11-15,110.449997
2018-11-16,110.089996
2018-11-19,111.290001
2018-11-20,108.510002
2018-11-21,108.769997
2018-11-23,108.690002
2018-11-26,110.639999
2018-11-27,111.510002
2018-11-28,113.550003
2018-11-29,113.260002
2018-11-30,115.290001
2018-12-03,115.269997
2018-12-04,106.769997
2018-12-06,108.040001
2018-12-07,105.32
2018-12-10,104.400002
2018-12-11,103.58000200000001
2018-12-12,101.209999
2018-12-13,100.779999
2018-12-14,98.660004
2018-12-17,96.870003
2018-12-18,97.279999
2018-12-19,94.32
2018-12-20,93.940002
2018-12-21,93.5
2018-12-24,89.889999
2018-12-26,96.610001
2018-12-27,97.779999
2018-12-28,96.529999
2018-12-31,97.529999
2019-01-02,97.209999
2019-01-03,94.449997
2019-01-04,97.739998
2019-01-07,97.410004
2019-01-08,97.41999799999999
2019-01-09,97.91999799999999
2019-01-10,98.910004
2019-01-11,97.910004
2019-01-14,99.139999
2019-01-15,97.559998
2019-01-16,96.989998
2019-01-17,99.58000200000001
2019-01-18,101.599998
2019-01-22,102.68
2019-01-23,100.91999799999999
2019-01-24,99.699997
2019-01-25,100.83000200000001
2019-01-28,100.33000200000001
2019-01-29,101.300003
2019-01-30,101.190002
2019-01-31,105.400002
2019-02-01,106.089996
2019-02-04,106.58000200000001
2019-02-05,107.660004
2019-02-06,108.82
2019-02-07,107.940002
2019-02-08,108.099998
2019-02-11,108.93
2019-02-12,110.660004
2019-02-13,112.010002
2019-02-14,111.800003
2019-02-15,110.870003
2019-02-19,110.769997
2019-02-20,111.07
2019-02-21,111.760002
2019-02-22,110.360001
2019-02-25,110.860001
2019-02-26,111.040001
2019-02-27,111.129997
2019-02-28,110.199997
2019-03-01,112.129997
2019-03-04,110.480003
2019-03-05,109.970001
2019-03-06,108.849998
2019-03-07,106.860001
2019-03-08,106.68
2019-03-11,108.83000200000001
2019-03-12,109.010002
2019-03-13,110.860001
2019-03-14,110.879997
2019-03-15,109.519997
2019-03-18,110.690002
2019-03-19,110.349998
2019-03-20,107.91999799999999
2019-03-21,109.800003
2019-03-22,107.349998
2019-03-25,106.900002
2019-03-26,108.410004
2019-03-27,108.980003
2019-03-28,110.300003
2019-03-29,111.739998
2019-04-01,114.43
2019-04-02,113.68
2019-04-03,114.349998
2019-04-04,113.970001
2019-04-05,114.33000200000001
2019-04-08,113.970001
2019-04-09,112.910004
2019-04-10,113.08000200000001
2019-04-11,113.489998
2019-04-12,114.459999
2019-04-15,113.639999
2019-04-16,113.940002
2019-04-17,114.489998
2019-04-18,114.150002
2019-04-22,113.620003
2019-04-23,113.599998
2019-04-24,114.43
2019-04-25,105.129997
2019-04-26,103.949997
2019-04-29,104.839996
2019-04-30,106.220001
2019-05-01,104.620003
2019-05-02,105.510002
2019-05-03,106.650002
2019-05-06,104.620003
2019-05-07,102.089996
2019-05-08,101.849998
2019-05-09,100.75
2019-05-10,100.629997
2019-05-13,99.349998
2019-05-14,99.760002
2019-05-15,101.540001
2019-05-16,101.309998
2019-05-17,99.400002
2019-05-20,98.519997
2019-05-21,99.410004
2019-05-22,97.5
2019-05-23,96.16999799999999
2019-05-24,95.849998
2019-05-28,94.07
2019-05-29,94.769997
2019-05-30,95.75
2019-05-31,92.91999799999999
2019-06-03,94.129997
2019-06-04,97.660004
2019-06-05,98.209999
2019-06-06,98.0
2019-06-07,98.230003
2019-06-10,100.089996
2019-06-11,100.010002
2019-06-12,100.400002
2019-06-13,102.019997
2019-06-14,101.620003
2019-06-17,101.400002
2019-06-18,102.150002
2019-06-19,101.559998
2019-06-20,103.400002
2019-06-21,102.16999799999999
2019-06-24,99.720001
2019-06-25,97.129997
2019-06-26,99.970001
2019-06-27,101.699997
2019-06-28,103.269997
2019-07-01,102.970001
2019-07-02,102.0
2019-07-03,103.199997
2019-07-05,102.41999799999999
2019-07-08,101.91999799999999
2019-07-09,101.730003
2019-07-10,101.620003
2019-07-11,103.33000200000001
2019-07-12,105.910004
2019-07-15,105.790001
2019-07-16,105.610001
2019-07-17,102.230003
2019-07-18,102.800003
2019-07-19,103.309998
2019-07-22,104.010002
2019-07-23,105.269997
2019-07-24,114.389999
2019-07-25,118.25
2019-07-26,120.58000200000001
2019-07-29,118.75
2019-07-30,119.809998
2019-07-31,119.470001
2019-08-01,116.980003
2019-08-02,117.199997
2019-08-05,114.849998
2019-08-06,115.0
2019-08-07,115.410004
2019-08-08,117.550003
2019-08-09,115.75
2019-08-12,114.889999
2019-08-13,115.83000200000001
2019-08-14,114.040001
2019-08-15,113.900002
2019-08-16,115.300003
2019-08-19,116.790001
2019-08-20,115.040001
2019-08-21,115.93
2019-08-22,115.220001
2019-08-23,111.279999
2019-08-26,114.360001
2019-08-27,114.129997
2019-08-28,116.33000200000001
2019-08-29,118.370003
2019-08-30,118.660004
2019-09-03,117.33000200000001
2019-09-04,119.470001
2019-09-05,121.199997
2019-09-06,120.08000200000001
2019-09-09,121.660004
2019-09-10,122.400002
2019-09-11,122.849998
2019-09-12,122.559998
2019-09-13,122.66999799999999
2019-09-16,122.57
2019-09-17,122.389999
2019-09-18,121.040001
2019-09-19,119.120003
2019-09-20,120.699997
2019-09-23,119.050003
2019-09-24,117.989998
2019-09-25,119.050003
2019-09-26,118.449997
2019-09-27,118.949997
2019-09-30,119.82
2019-10-01,115.809998
2019-10-02,115.239998
2019-10-03,115.900002
2019-10-04,117.489998
2019-10-07,115.57
2019-10-08,112.739998
2019-10-09,113.860001
2019-10-10,115.279999
2019-10-11,116.019997
2019-10-14,115.870003
2019-10-15,116.480003
2019-10-16,117.5
2019-10-17,118.389999
2019-10-18,117.349998
2019-10-21,118.519997
2019-10-22,116.099998
2019-10-23,115.150002
2019-10-24,114.010002
2019-10-25,115.720001
2019-10-28,116.25
2019-10-29,116.910004
2019-10-30,116.879997
2019-10-31,115.16999799999999
2019-11-01,119.510002
2019-11-04,123.019997
2019-11-05,121.389999
2019-11-06,121.949997
2019-11-07,123.489998
2019-11-08,124.300003
2019-11-11,123.139999
2019-11-12,123.010002
2019-11-13,123.019997
2019-11-14,124.08000200000001
2019-11-15,123.730003
2019-11-18,122.769997
2019-11-19,120.540001
2019-11-20,119.010002
2019-11-21,119.519997
2019-11-22,119.32
2019-11-25,120.300003
2019-11-26,121.199997
2019-11-27,119.870003
2019-11-29,119.730003
2019-12-02,118.220001
2019-12-03,116.93
2019-12-04,116.470001
2019-12-05,115.010002
2019-12-06,117.529999
2019-12-09,118.139999
2019-12-10,118.540001
2019-12-11,116.790001
2019-12-12,116.949997
2019-12-13,118.620003
2019-12-16,119.120003
2019-12-17,120.290001
2019-12-18,117.949997
2019-12-19,118.559998
2019-12-20,117.400002
2019-12-23,118.940002
2019-12-24,118.33000200000001
2019-12-26,119.040001
2019-12-27,118.940002
2019-12-30,116.440002
2019-12-31,117.059998
2020-01-02,116.790001
2020-01-03,116.720001
2020-01-06,116.199997
2020-01-07,116.0
2020-01-08,116.660004
2020-01-09,116.93
2020-01-10,115.870003
2020-01-13,116.75
2020-01-14,117.269997
2020-01-15,117.93
2020-01-16,118.610001
2020-01-17,118.599998
2020-01-21,117.389999
2020-01-22,117.260002
2020-01-23,116.93
2020-01-24,116.660004
2020-01-27,114.91999799999999
2020-01-28,115.370003
2020-01-29,115.760002
2020-01-30,108.0
2020-01-31,103.519997
2020-02-03,102.029999
2020-02-04,103.379997
2020-02-05,106.040001
2020-02-06,106.510002
2020-02-07,103.120003
2020-02-10,103.07
2020-02-11,104.870003
2020-02-12,105.540001
2020-02-13,105.239998
2020-02-14,105.949997
2020-02-18,106.41999799999999
2020-02-19,106.760002
2020-02-20,106.480003
2020-02-21,102.940002
2020-02-24,98.489998
2020-02-25,93.900002
2020-02-26,93.730003
2020-02-27,90.239998
2020-02-28,90.489998
2020-03-02,92.75
2020-03-03,91.300003
2020-03-04,95.82
2020-03-05,92.989998
2020-03-06,94.0
2020-03-09,87.18
2020-03-10,92.82
2020-03-11,87.989998
2020-03-12,86.16999799999999
2020-03-13,94.230003
2020-03-16,87.059998
2020-03-17,96.790001
2020-03-18,99.260002
2020-03-19,96.25
2020-03-20,93.459999
2020-03-23,91.900002
2020-03-24,95.260002
2020-03-25,94.5
2020-03-26,99.779999
2020-03-27,97.519997
2020-03-30,97.839996
2020-03-31,93.41999799999999
2020-04-01,90.389999
2020-04-02,93.040001
2020-04-03,90.0
2020-04-06,95.68
2020-04-07,92.910004
2020-04-08,98.790001
2020-04-09,98.690002
2020-04-13,98.41999799999999
2020-04-14,101.400002
2020-04-15,99.91999799999999
2020-04-16,102.220001
2020-04-17,102.75
2020-04-20,101.199997
2020-04-21,100.620003
2020-04-22,97.610001
2020-04-23,99.449997
2020-04-24,100.18
2020-04-27,102.550003
2020-04-28,96.43
2020-04-29,96.110001
2020-04-30,94.660004
2020-05-01,91.900002
2020-05-04,90.440002
2020-05-05,92.709999
2020-05-06,92.93
2020-05-07,92.83000200000001
2020-05-08,94.83000200000001
