Date,BIP
2012-01-17,17.232143
2012-01-18,17.071428
2012-01-19,17.083334
2012-01-20,17.089285
2012-01-23,17.130953
2012-01-24,16.976191
2012-01-25,17.142857
2012-01-26,17.136906
2012-01-27,17.130953
2012-01-30,17.226191
2012-01-31,17.363094
2012-02-01,17.380953
2012-02-02,17.023809
2012-02-03,17.005953
2012-02-06,16.845238000000002
2012-02-07,16.892857
2012-02-08,16.976191
2012-02-09,17.196428
2012-02-10,17.136906
2012-02-13,17.494047
2012-02-14,17.571428
2012-02-15,17.458334
2012-02-16,17.577381
2012-02-17,17.613094
2012-02-21,17.773809
2012-02-22,17.744047
2012-02-23,17.839285
2012-02-24,17.869047
2012-02-27,17.880953
2012-02-28,17.791666
2012-02-29,17.684525
2012-03-01,17.642857
2012-03-02,17.607143
2012-03-05,17.797619
2012-03-06,17.863094
2012-03-07,17.964285
2012-03-08,18.285715
2012-03-09,18.434525
2012-03-12,18.654761999999998
2012-03-13,18.827381
2012-03-14,18.5
2012-03-15,18.446428
2012-03-16,18.422619
2012-03-19,18.261906
2012-03-20,17.892857
2012-03-21,18.011906
2012-03-22,18.142857
2012-03-23,18.196428
2012-03-26,18.375
2012-03-27,18.380953
2012-03-28,18.392857
2012-03-29,18.511906
2012-03-30,18.809525
2012-04-02,18.815475
2012-04-03,18.827381
2012-04-04,18.625
2012-04-05,18.404761999999998
2012-04-09,18.017857
2012-04-10,17.654761999999998
2012-04-11,17.898809
2012-04-12,18.363094
2012-04-13,18.119047
2012-04-16,17.976191
2012-04-17,18.041666
2012-04-18,18.136906
2012-04-19,18.083334
2012-04-20,18.238094
2012-04-23,18.172619
2012-04-24,18.232143
2012-04-25,18.494047
2012-04-26,19.119047
2012-04-27,19.0
2012-04-30,18.773809
2012-05-01,18.714285
2012-05-02,18.577381
2012-05-03,18.607143
2012-05-04,18.541666
2012-05-07,18.607143
2012-05-08,18.327381
2012-05-09,18.505953
2012-05-10,18.488094
2012-05-11,18.458334
2012-05-14,18.238094
2012-05-15,18.309525
2012-05-16,18.553572
2012-05-17,18.458334
2012-05-18,18.142857
2012-05-21,18.416666
2012-05-22,18.494047
2012-05-23,18.595238000000002
2012-05-24,18.690475
