Date,INTU
2006-05-12,26.834999
2006-05-15,26.605
2006-05-16,26.035
2006-05-17,25.635
2006-05-18,26.139999
2006-05-19,25.83
2006-05-22,26.555
2006-05-23,25.879998999999998
2006-05-24,26.629998999999998
2006-05-25,26.855
2006-05-26,26.940001000000002
2006-05-30,27.08
2006-05-31,27.645
2006-06-01,27.879998999999998
2006-06-02,27.815001000000002
2006-06-05,27.5
2006-06-06,27.174999
2006-06-07,27.15
2006-06-08,26.780001000000002
2006-06-09,25.969998999999998
2006-06-12,25.719998999999998
2006-06-13,26.344998999999998
2006-06-14,26.440001000000002
2006-06-15,27.395
2006-06-16,27.275
2006-06-19,27.584999
2006-06-20,27.75
2006-06-21,28.375
2006-06-22,28.375
2006-06-23,28.465
2006-06-26,28.495001000000002
2006-06-27,29.004998999999998
2006-06-28,29.584999
2006-06-29,30.0
2006-06-30,30.27
2006-07-03,30.1
2006-07-05,30.205
2006-07-06,29.809998999999998
2006-07-07,29.23
2006-07-10,29.309998999999998
2006-07-11,29.66
2006-07-12,29.540001
2006-07-13,28.65
2006-07-14,28.42
2006-07-17,28.6
2006-07-18,28.639999
2006-07-19,29.959999
2006-07-20,29.15
2006-07-21,29.32
2006-07-24,30.549999
2006-07-25,31.35
2006-07-26,31.290001
2006-07-27,31.02
2006-07-28,31.15
2006-07-31,30.870001000000002
2006-08-01,29.92
2006-08-02,30.16
2006-08-03,30.68
2006-08-04,30.190001000000002
2006-08-07,29.780001000000002
2006-08-08,29.530001000000002
2006-08-09,29.99
2006-08-10,30.299999
2006-08-11,30.309998999999998
2006-08-14,30.4
2006-08-15,31.110001
2006-08-16,31.530001000000002
2006-08-17,31.370001000000002
2006-08-18,31.370001000000002
2006-08-21,31.1
2006-08-22,31.09
2006-08-23,30.690001000000002
2006-08-24,30.82
2006-08-25,30.82
2006-08-28,30.9
2006-08-29,30.639999
2006-08-30,30.75
2006-08-31,30.26
2006-09-01,30.799999
2006-09-05,31.33
2006-09-06,31.49
2006-09-07,30.620001000000002
2006-09-08,31.16
2006-09-11,31.209999
2006-09-12,32.099998
2006-09-13,32.279999
2006-09-14,32.630001
2006-09-15,33.029999
2006-09-18,32.919998
2006-09-19,33.130001
2006-09-20,33.150002
2006-09-21,32.490002000000004
2006-09-22,32.32
2006-09-25,32.639998999999996
2006-09-26,32.360001000000004
2006-09-27,32.709998999999996
2006-09-28,32.869999
2006-09-29,32.09
2006-10-02,32.0
2006-10-03,32.830002
2006-10-04,34.279999
2006-10-05,34.200001
2006-10-06,34.330002
2006-10-09,34.299999
2006-10-10,33.93
2006-10-11,34.200001
2006-10-12,35.049999
2006-10-13,35.330002
2006-10-16,35.27
2006-10-17,35.32
2006-10-18,35.779999
2006-10-19,35.419998
2006-10-20,35.27
2006-10-23,34.849998
2006-10-24,34.580002
2006-10-25,34.66
2006-10-26,35.02
2006-10-27,34.43
2006-10-30,35.07
2006-10-31,35.299999
2006-11-01,34.540001000000004
2006-11-02,34.509997999999996
2006-11-03,34.130001
2006-11-06,35.18
2006-11-07,34.360001000000004
2006-11-08,34.439999
2006-11-09,33.869999
2006-11-10,34.279999
2006-11-13,34.200001
2006-11-14,34.509997999999996
2006-11-15,34.41
2006-11-16,34.810001
2006-11-17,32.459998999999996
2006-11-20,31.93
2006-11-21,31.75
2006-11-22,31.549999
2006-11-24,31.790001
2006-11-27,31.83
2006-11-28,31.620001000000002
2006-11-29,31.889999
2006-11-30,31.52
2006-12-01,30.82
2006-12-04,31.360001
2006-12-05,31.110001
2006-12-06,31.32
2006-12-07,30.83
2006-12-08,30.85
2006-12-11,30.85
2006-12-12,30.59
2006-12-13,31.030001000000002
2006-12-14,31.450001
2006-12-15,31.51
2006-12-18,30.77
2006-12-19,30.690001000000002
2006-12-20,30.549999
2006-12-21,30.639999
2006-12-22,30.299999
2006-12-26,30.32
2006-12-27,30.780001000000002
2006-12-28,30.440001000000002
2006-12-29,30.51
2007-01-03,29.49
2007-01-04,29.9
2007-01-05,29.83
2007-01-08,28.83
2007-01-09,28.93
2007-01-10,29.389999
2007-01-11,29.67
2007-01-12,30.290001
2007-01-16,30.219998999999998
2007-01-17,30.58
2007-01-18,31.18
2007-01-19,31.360001
2007-01-22,31.030001000000002
2007-01-23,31.780001000000002
2007-01-24,31.969998999999998
2007-01-25,31.379998999999998
2007-01-26,31.120001000000002
2007-01-29,31.219998999999998
2007-01-30,30.92
2007-01-31,31.450001
2007-02-01,31.33
2007-02-02,31.18
2007-02-05,31.57
2007-02-06,31.309998999999998
2007-02-07,31.67
2007-02-08,31.85
2007-02-09,31.440001000000002
2007-02-12,31.0
2007-02-13,31.07
2007-02-14,31.49
2007-02-15,31.24
2007-02-16,30.959999
2007-02-20,31.049999
2007-02-21,31.25
2007-02-22,30.860001
2007-02-23,31.280001000000002
2007-02-26,30.879998999999998
2007-02-27,29.48
2007-02-28,29.51
2007-03-01,29.059998999999998
2007-03-02,29.120001000000002
2007-03-05,28.549999
2007-03-06,28.700001
2007-03-07,28.23
2007-03-08,27.98
2007-03-09,28.219998999999998
2007-03-12,28.120001000000002
2007-03-13,27.6
2007-03-14,28.15
2007-03-15,28.940001000000002
2007-03-16,28.73
2007-03-19,29.0
2007-03-20,29.309998999999998
2007-03-21,30.0
2007-03-22,27.540001
2007-03-23,27.389999
2007-03-26,27.370001000000002
2007-03-27,27.549999
2007-03-28,26.98
2007-03-29,27.049999
2007-03-30,27.360001
2007-04-02,27.120001000000002
2007-04-03,27.43
2007-04-04,27.34
2007-04-05,27.67
2007-04-09,28.16
2007-04-10,28.34
2007-04-11,28.370001000000002
2007-04-12,28.58
2007-04-13,28.629998999999998
2007-04-16,29.209999
2007-04-17,29.4
2007-04-18,29.450001
2007-04-19,29.530001000000002
2007-04-20,29.58
2007-04-23,29.67
2007-04-24,29.129998999999998
2007-04-25,29.370001000000002
2007-04-26,29.16
2007-04-27,29.110001
2007-04-30,28.450001
2007-05-01,28.219998999999998
2007-05-02,28.43
2007-05-03,28.540001
2007-05-04,28.280001000000002
2007-05-07,28.35
2007-05-08,28.25
2007-05-09,28.120001000000002
2007-05-10,27.969998999999998
2007-05-11,27.889999
2007-05-14,27.799999
2007-05-15,27.41
2007-05-16,28.0
2007-05-17,27.719998999999998
2007-05-18,31.559998999999998
2007-05-21,31.209999
2007-05-22,30.969998999999998
2007-05-23,30.82
2007-05-24,30.360001
2007-05-25,30.280001000000002
2007-05-29,30.290001
2007-05-30,30.530001000000002
2007-05-31,30.5
2007-06-01,30.77
2007-06-04,30.26
2007-06-05,29.940001000000002
2007-06-06,29.77
2007-06-07,29.08
2007-06-08,29.5
2007-06-11,29.84
2007-06-12,29.42
2007-06-13,29.719998999999998
2007-06-14,29.9
2007-06-15,29.83
2007-06-18,29.370001000000002
2007-06-19,29.41
2007-06-20,29.33
2007-06-21,29.940001000000002
2007-06-22,29.84
2007-06-25,29.879998999999998
2007-06-26,30.049999
2007-06-27,30.35
2007-06-28,30.41
2007-06-29,30.08
2007-07-02,29.610001
2007-07-03,29.75
2007-07-05,29.860001
2007-07-06,29.559998999999998
2007-07-09,29.459999
2007-07-10,29.59
2007-07-11,29.76
2007-07-12,30.450001
2007-07-13,30.18
2007-07-16,30.07
2007-07-17,29.940001000000002
2007-07-18,29.809998999999998
2007-07-19,29.85
2007-07-20,30.040001
2007-07-23,30.26
2007-07-24,29.969998999999998
2007-07-25,30.07
2007-07-26,29.459999
2007-07-27,28.99
2007-07-30,29.01
2007-07-31,28.639999
2007-08-01,28.76
2007-08-02,28.780001000000002
2007-08-03,28.1
2007-08-06,30.26
2007-08-07,29.610001
2007-08-08,28.33
2007-08-09,26.540001
2007-08-10,28.23
2007-08-13,28.120001000000002
2007-08-14,27.799999
2007-08-15,28.209999
2007-08-16,29.049999
2007-08-17,28.65
2007-08-20,27.98
2007-08-21,28.5
2007-08-22,28.940001000000002
2007-08-23,28.01
2007-08-24,27.9
2007-08-27,27.35
2007-08-28,26.629998999999998
2007-08-29,27.120001000000002
2007-08-30,27.17
2007-08-31,27.309998999999998
2007-09-04,27.77
2007-09-05,27.209999
2007-09-06,27.23
2007-09-07,26.67
2007-09-10,26.73
2007-09-11,27.32
2007-09-12,28.049999
2007-09-13,28.51
2007-09-14,28.459999
2007-09-17,28.379998999999998
2007-09-18,29.4
2007-09-19,29.76
2007-09-20,29.889999
2007-09-21,29.700001
2007-09-24,29.32
2007-09-25,29.389999
2007-09-26,29.389999
2007-09-27,29.5
2007-09-28,30.299999
2007-10-01,31.15
2007-10-02,31.040001
2007-10-03,31.139999
2007-10-04,31.209999
2007-10-05,31.74
2007-10-08,31.93
2007-10-09,32.23
2007-10-10,32.52
2007-10-11,32.380001
2007-10-12,32.700001
2007-10-15,31.84
2007-10-16,31.879998999999998
2007-10-17,32.07
2007-10-18,32.689999
2007-10-19,31.35
2007-10-22,31.629998999999998
2007-10-23,31.440001000000002
2007-10-24,31.379998999999998
2007-10-25,31.370001000000002
2007-10-26,31.33
2007-10-29,31.27
2007-10-30,31.16
2007-10-31,32.169998
2007-11-01,31.83
2007-11-02,32.540001000000004
2007-11-05,32.360001000000004
2007-11-06,32.16
2007-11-07,30.969998999999998
2007-11-08,30.42
2007-11-09,29.73
2007-11-12,30.59
2007-11-13,30.540001
2007-11-14,29.41
2007-11-15,29.26
2007-11-16,30.27
2007-11-19,29.74
2007-11-20,29.32
2007-11-21,29.01
2007-11-23,29.17
2007-11-26,28.4
2007-11-27,29.190001000000002
2007-11-28,30.01
2007-11-29,29.85
2007-11-30,29.32
2007-12-03,29.23
2007-12-04,29.129998999999998
2007-12-05,29.690001000000002
2007-12-06,29.75
2007-12-07,29.709999
2007-12-10,30.129998999999998
2007-12-11,29.639999
2007-12-12,29.85
2007-12-13,30.27
2007-12-14,29.780001000000002
2007-12-17,29.370001000000002
2007-12-18,29.77
2007-12-19,30.09
2007-12-20,30.43
2007-12-21,31.690001000000002
2007-12-24,31.700001
2007-12-26,32.099998
2007-12-27,31.6
2007-12-28,31.82
2007-12-31,31.610001
2008-01-02,31.129998999999998
2008-01-03,30.969998999999998
2008-01-04,30.129998999999998
2008-01-07,31.379998999999998
2008-01-08,30.549999
2008-01-09,30.709999
2008-01-10,30.889999
2008-01-11,30.299999
2008-01-14,30.51
2008-01-15,30.6
2008-01-16,31.780001000000002
2008-01-17,30.52
2008-01-18,30.59
2008-01-22,28.98
2008-01-23,29.459999
2008-01-24,29.540001
2008-01-25,29.610001
2008-01-28,29.6
2008-01-29,30.1
2008-01-30,30.450001
2008-01-31,30.690001000000002
2008-02-01,31.16
2008-02-04,31.110001
2008-02-05,29.870001000000002
2008-02-06,29.32
2008-02-07,29.26
2008-02-08,29.75
2008-02-11,30.0
2008-02-12,30.059998999999998
2008-02-13,31.49
2008-02-14,30.469998999999998
2008-02-15,30.379998999999998
2008-02-19,30.23
2008-02-20,30.459999
2008-02-21,29.790001
2008-02-22,27.049999
2008-02-25,27.360001
2008-02-26,27.73
2008-02-27,27.610001
2008-02-28,27.75
2008-02-29,26.559998999999998
2008-03-03,26.889999
2008-03-04,27.09
2008-03-05,27.17
2008-03-06,26.879998999999998
2008-03-07,26.76
2008-03-10,26.48
2008-03-11,26.58
2008-03-12,26.530001000000002
2008-03-13,26.370001000000002
2008-03-14,25.52
2008-03-17,25.42
2008-03-18,27.059998999999998
2008-03-19,27.110001
2008-03-20,26.809998999999998
2008-03-24,27.459999
2008-03-25,27.780001000000002
2008-03-26,27.700001
2008-03-27,27.07
2008-03-28,26.940001000000002
2008-03-31,27.01
2008-04-01,28.23
2008-04-02,28.41
2008-04-03,28.42
2008-04-04,28.26
2008-04-07,28.1
2008-04-08,27.9
2008-04-09,27.719998999999998
2008-04-10,28.02
2008-04-11,27.23
2008-04-14,27.049999
2008-04-15,27.48
2008-04-16,28.040001
2008-04-17,27.74
2008-04-18,29.0
2008-04-21,28.540001
2008-04-22,27.75
2008-04-23,28.18
2008-04-24,27.950001
2008-04-25,27.6
2008-04-28,27.66
2008-04-29,27.5
2008-04-30,26.969998999999998
2008-05-01,27.889999
2008-05-02,28.18
2008-05-05,27.68
2008-05-06,27.77
2008-05-07,27.190001000000002
2008-05-08,27.74
2008-05-09,26.889999
2008-05-12,27.59
2008-05-13,27.370001000000002
2008-05-14,27.639999
2008-05-15,27.959999
2008-05-16,27.780001000000002
2008-05-19,27.4
2008-05-20,27.209999
2008-05-21,28.139999
2008-05-22,28.48
2008-05-23,27.52
2008-05-27,28.620001000000002
2008-05-28,28.690001000000002
2008-05-29,28.93
2008-05-30,28.959999
2008-06-02,28.629998999999998
2008-06-03,28.879998999999998
2008-06-04,29.629998999999998
2008-06-05,30.01
2008-06-06,29.08
2008-06-09,29.040001
2008-06-10,28.879998999999998
2008-06-11,28.370001000000002
2008-06-12,28.73
2008-06-13,29.4
2008-06-16,29.92
2008-06-17,29.08
2008-06-18,28.709999
2008-06-19,29.360001
2008-06-20,28.57
2008-06-23,28.610001
2008-06-24,28.110001
2008-06-25,28.91
2008-06-26,28.370001000000002
2008-06-27,28.110001
2008-06-30,27.57
2008-07-01,27.9
2008-07-02,27.24
2008-07-03,27.790001
2008-07-07,27.82
2008-07-08,28.200001
2008-07-09,26.57
2008-07-10,26.879998999999998
2008-07-11,26.610001
2008-07-14,26.540001
2008-07-15,26.52
2008-07-16,27.190001000000002
2008-07-17,27.76
2008-07-18,28.01
2008-07-21,27.459999
2008-07-22,27.790001
2008-07-23,27.68
2008-07-24,27.110001
2008-07-25,27.34
2008-07-28,26.76
2008-07-29,27.370001000000002
2008-07-30,27.35
2008-07-31,27.33
2008-08-01,27.440001000000002
2008-08-04,27.93
2008-08-05,29.1
2008-08-06,29.299999
2008-08-07,29.530001000000002
2008-08-08,29.870001000000002
2008-08-11,30.32
2008-08-12,30.469998999999998
2008-08-13,30.110001
2008-08-14,30.639999
2008-08-15,30.57
2008-08-18,30.379998999999998
2008-08-19,29.84
2008-08-20,30.33
2008-08-21,30.030001000000002
2008-08-22,31.16
2008-08-25,30.51
2008-08-26,30.18
2008-08-27,30.389999
2008-08-28,30.959999
2008-08-29,30.07
2008-09-02,30.459999
2008-09-03,30.52
2008-09-04,29.6
2008-09-05,29.85
2008-09-08,30.549999
2008-09-09,30.299999
2008-09-10,30.17
2008-09-11,30.540001
2008-09-12,30.440001000000002
2008-09-15,29.66
2008-09-16,29.75
2008-09-17,29.18
2008-09-18,30.51
2008-09-19,31.74
2008-09-22,30.68
2008-09-23,30.879998999999998
2008-09-24,31.24
2008-09-25,31.469998999999998
2008-09-26,31.940001000000002
2008-09-29,29.92
2008-09-30,31.610001
2008-10-01,30.450001
2008-10-02,29.93
2008-10-03,27.83
2008-10-06,26.870001000000002
2008-10-07,25.26
2008-10-08,25.76
2008-10-09,24.57
2008-10-10,25.049999
2008-10-13,26.809998999999998
2008-10-14,25.68
2008-10-15,23.74
2008-10-16,24.93
2008-10-17,24.77
2008-10-20,25.98
2008-10-21,25.040001
2008-10-22,23.610001
2008-10-23,23.540001
2008-10-24,22.809998999999998
2008-10-27,22.450001
2008-10-28,24.32
2008-10-29,24.379998999999998
2008-10-30,24.790001
2008-10-31,25.059998999999998
2008-11-03,25.52
2008-11-04,25.52
2008-11-05,25.32
2008-11-06,23.91
2008-11-07,24.0
2008-11-10,23.74
2008-11-11,22.98
2008-11-12,21.5
2008-11-13,22.950001
2008-11-14,21.58
2008-11-17,21.309998999999998
2008-11-18,21.27
2008-11-19,20.549999
2008-11-20,20.610001
2008-11-21,22.6
2008-11-24,22.75
2008-11-25,21.82
2008-11-26,22.41
2008-11-28,22.16
2008-12-01,20.190001000000002
2008-12-02,21.879998999999998
2008-12-03,23.0
2008-12-04,22.33
2008-12-05,23.35
2008-12-08,23.75
2008-12-09,23.360001
2008-12-10,23.66
2008-12-11,22.379998999999998
2008-12-12,22.99
2008-12-15,22.83
2008-12-16,23.84
2008-12-17,23.190001000000002
2008-12-18,22.66
2008-12-19,23.25
2008-12-22,22.700001
2008-12-23,22.549999
2008-12-24,22.540001
2008-12-26,22.74
2008-12-29,22.65
2008-12-30,23.59
2008-12-31,23.790001
2009-01-02,24.4
2009-01-05,24.870001000000002
2009-01-06,25.34
2009-01-07,25.190001000000002
2009-01-08,25.34
2009-01-09,24.52
2009-01-12,24.18
2009-01-13,24.049999
2009-01-14,23.35
2009-01-15,23.82
2009-01-16,24.01
2009-01-20,22.780001000000002
2009-01-21,23.49
2009-01-22,23.1
2009-01-23,23.379998999999998
2009-01-26,23.219998999999998
2009-01-27,23.200001
2009-01-28,23.870001000000002
2009-01-29,23.6
2009-01-30,22.65
2009-02-02,23.049999
2009-02-03,23.6
2009-02-04,23.57
2009-02-05,23.9
2009-02-06,24.540001
2009-02-09,24.77
2009-02-10,23.24
2009-02-11,23.17
2009-02-12,23.25
2009-02-13,22.969998999999998
2009-02-17,21.719998999999998
2009-02-18,21.879998999999998
2009-02-19,21.27
2009-02-20,23.99
2009-02-23,23.07
2009-02-24,23.82
2009-02-25,23.709999
2009-02-26,22.940001000000002
2009-02-27,22.790001
2009-03-02,22.190001000000002
2009-03-03,22.83
2009-03-04,23.389999
2009-03-05,22.809998999999998
2009-03-06,23.23
2009-03-09,23.01
2009-03-10,24.43
2009-03-11,24.700001
2009-03-12,25.35
2009-03-13,25.34
2009-03-16,25.07
2009-03-17,26.01
2009-03-18,26.690001000000002
2009-03-19,26.690001000000002
2009-03-20,25.43
2009-03-23,26.809998999999998
2009-03-24,26.389999
2009-03-25,26.629998999999998
2009-03-26,27.57
2009-03-27,26.83
2009-03-30,26.82
2009-03-31,27.0
2009-04-01,27.33
2009-04-02,27.76
2009-04-03,27.73
2009-04-06,27.309998999999998
2009-04-07,26.66
2009-04-08,26.76
2009-04-09,26.639999
2009-04-13,25.790001
2009-04-14,25.389999
2009-04-15,25.35
2009-04-16,25.85
2009-04-17,25.58
2009-04-20,24.360001
2009-04-21,24.790001
2009-04-22,24.59
2009-04-23,24.280001000000002
2009-04-24,24.370001000000002
2009-04-27,23.27
2009-04-28,23.110001
2009-04-29,23.15
2009-04-30,23.129998999999998
2009-05-01,22.99
2009-05-04,23.379998999999998
2009-05-05,24.059998999999998
2009-05-06,24.280001000000002
2009-05-07,23.860001
2009-05-08,24.059998999999998
2009-05-11,24.23
2009-05-12,24.6
2009-05-13,24.1
2009-05-14,24.32
2009-05-15,23.98
2009-05-18,24.52
2009-05-19,25.16
2009-05-20,25.219998999999998
2009-05-21,27.27
2009-05-22,26.639999
2009-05-26,27.719998999999998
2009-05-27,26.68
2009-05-28,26.67
2009-05-29,27.219998999999998
2009-06-01,27.629998999999998
2009-06-02,27.719998999999998
2009-06-03,27.719998999999998
2009-06-04,27.629998999999998
2009-06-05,27.889999
2009-06-08,28.110001
2009-06-09,28.59
2009-06-10,28.43
2009-06-11,28.42
2009-06-12,28.639999
2009-06-15,27.809998999999998
2009-06-16,27.719998999999998
2009-06-17,28.27
2009-06-18,27.889999
2009-06-19,28.09
2009-06-22,27.23
2009-06-23,27.280001000000002
2009-06-24,27.709999
2009-06-25,28.27
2009-06-26,28.35
2009-06-29,28.27
2009-06-30,28.190001000000002
2009-07-01,28.42
2009-07-02,27.85
2009-07-06,27.950001
2009-07-07,27.040001
2009-07-08,27.059998999999998
2009-07-09,27.280001000000002
2009-07-10,27.459999
2009-07-13,27.780001000000002
2009-07-14,27.530001000000002
2009-07-15,28.379998999999998
2009-07-16,27.84
2009-07-17,27.950001
2009-07-20,28.299999
2009-07-21,28.27
2009-07-22,28.299999
2009-07-23,28.92
2009-07-24,29.23
2009-07-27,29.34
2009-07-28,29.610001
2009-07-29,29.690001000000002
2009-07-30,29.790001
2009-07-31,29.700001
2009-08-03,29.74
2009-08-04,30.0
2009-08-05,29.629998999999998
2009-08-06,29.719998999999998
2009-08-07,30.200001
2009-08-10,30.299999
2009-08-11,30.209999
2009-08-12,31.02
2009-08-13,30.860001
2009-08-14,30.389999
2009-08-17,30.139999
2009-08-18,30.43
2009-08-19,30.68
2009-08-20,30.85
2009-08-21,28.620001000000002
2009-08-24,28.5
2009-08-25,28.32
2009-08-26,28.200001
2009-08-27,28.23
2009-08-28,28.129998999999998
2009-08-31,27.77
2009-09-01,27.52
2009-09-02,27.690001000000002
2009-09-03,27.790001
2009-09-04,28.209999
2009-09-08,28.17
2009-09-09,28.24
2009-09-10,28.120001000000002
2009-09-11,27.84
2009-09-14,27.860001
2009-09-15,27.780001000000002
2009-09-16,27.889999
2009-09-17,27.639999
2009-09-18,27.77
2009-09-21,27.469998999999998
2009-09-22,27.870001000000002
2009-09-23,27.799999
2009-09-24,27.639999
2009-09-25,27.65
2009-09-28,28.23
2009-09-29,28.25
2009-09-30,28.5
2009-10-01,27.82
2009-10-02,27.77
2009-10-05,28.25
2009-10-06,28.27
2009-10-07,27.959999
2009-10-08,28.09
2009-10-09,28.66
2009-10-12,28.9
2009-10-13,29.549999
2009-10-14,29.92
2009-10-15,29.799999
2009-10-16,29.83
2009-10-19,29.969998999999998
2009-10-20,29.620001000000002
2009-10-21,29.6
2009-10-22,30.17
2009-10-23,29.870001000000002
2009-10-26,29.92
2009-10-27,29.92
2009-10-28,29.43
2009-10-29,29.73
2009-10-30,29.07
2009-11-02,29.139999
2009-11-03,29.1
2009-11-04,29.07
2009-11-05,29.690001000000002
2009-11-06,29.690001000000002
2009-11-09,30.27
2009-11-10,30.110001
2009-11-11,30.049999
2009-11-12,29.879998999999998
2009-11-13,29.9
2009-11-16,30.42
2009-11-17,30.34
2009-11-18,30.34
2009-11-19,30.27
2009-11-20,29.66
2009-11-23,29.93
2009-11-24,29.459999
2009-11-25,29.66
2009-11-27,29.27
2009-11-30,29.209999
2009-12-01,29.450001
2009-12-02,29.67
2009-12-03,29.32
2009-12-04,29.75
2009-12-07,29.6
2009-12-08,29.32
2009-12-09,29.73
2009-12-10,30.030001000000002
2009-12-11,29.76
2009-12-14,30.389999
2009-12-15,30.219998999999998
2009-12-16,30.23
2009-12-17,30.08
2009-12-18,30.469998999999998
2009-12-21,30.66
2009-12-22,30.73
2009-12-23,30.74
2009-12-24,30.940001000000002
2009-12-28,31.0
2009-12-29,30.959999
2009-12-30,31.059998999999998
2009-12-31,30.73
2010-01-04,30.809998999999998
2010-01-05,30.809998999999998
2010-01-06,30.379998999999998
2010-01-07,30.280001000000002
2010-01-08,31.08
2010-01-11,31.219998999999998
2010-01-12,31.219998999999998
2010-01-13,31.58
2010-01-14,31.780001000000002
2010-01-15,31.459999
2010-01-19,31.73
2010-01-20,31.219998999999998
2010-01-21,30.84
2010-01-22,30.1
2010-01-25,30.360001
2010-01-26,30.030001000000002
2010-01-27,30.01
2010-01-28,29.66
2010-01-29,29.610001
2010-02-01,29.91
2010-02-02,29.959999
2010-02-03,29.99
2010-02-04,29.26
2010-02-05,29.440001000000002
2010-02-08,29.360001
2010-02-09,29.309998999999998
2010-02-10,29.389999
2010-02-11,29.6
2010-02-12,29.389999
2010-02-16,29.790001
2010-02-17,29.91
2010-02-18,30.32
2010-02-19,32.720001
2010-02-22,32.360001000000004
2010-02-23,31.870001000000002
2010-02-24,32.27
2010-02-25,32.459998999999996
2010-02-26,32.360001000000004
2010-03-01,32.900002
2010-03-02,33.130001
2010-03-03,33.209998999999996
2010-03-04,33.43
2010-03-05,33.91
2010-03-08,33.98
2010-03-09,33.950001
2010-03-10,34.470001
2010-03-11,34.540001000000004
2010-03-12,34.610001000000004
2010-03-15,34.639998999999996
2010-03-16,34.639998999999996
2010-03-17,34.529999
2010-03-18,34.650002
2010-03-19,34.610001000000004
2010-03-22,34.900002
2010-03-23,34.599998
2010-03-24,34.740002000000004
2010-03-25,34.400002
2010-03-26,34.240002000000004
2010-03-29,34.32
2010-03-30,34.360001000000004
2010-03-31,34.32
2010-04-01,34.509997999999996
2010-04-05,34.880001
2010-04-06,34.970001
2010-04-07,34.580002
2010-04-08,34.509997999999996
2010-04-09,34.529999
2010-04-12,34.529999
2010-04-13,35.049999
2010-04-14,35.169998
2010-04-15,35.349998
2010-04-16,35.470001
2010-04-19,35.310001
2010-04-20,35.43
2010-04-21,35.720001
2010-04-22,35.990002000000004
2010-04-23,36.189999
2010-04-26,36.18
2010-04-27,35.759997999999996
2010-04-28,35.779999
2010-04-29,36.169998
2010-04-30,36.189999
2010-05-03,37.349998
2010-05-04,36.09
2010-05-05,36.639998999999996
2010-05-06,35.209998999999996
2010-05-07,34.009997999999996
2010-05-10,35.709998999999996
2010-05-11,35.959998999999996
2010-05-12,37.060001
2010-05-13,36.349998
2010-05-14,35.529999
2010-05-17,36.07
2010-05-18,36.599998
2010-05-19,35.57
2010-05-20,33.75
2010-05-21,35.009997999999996
2010-05-24,34.52
2010-05-25,34.82
2010-05-26,34.419998
2010-05-27,35.669998
2010-05-28,35.740002000000004
2010-06-01,35.240002000000004
2010-06-02,36.43
2010-06-03,36.869999
2010-06-04,35.41
2010-06-07,34.810001
2010-06-08,35.25
2010-06-09,35.139998999999996
2010-06-10,36.09
2010-06-11,36.32
2010-06-14,36.549999
2010-06-15,37.439999
2010-06-16,37.540001000000004
2010-06-17,37.73
2010-06-18,37.560001
2010-06-21,37.200001
2010-06-22,36.77
2010-06-23,36.740002000000004
2010-06-24,36.25
2010-06-25,36.349998
2010-06-28,36.029999
2010-06-29,34.98
2010-06-30,34.77
2010-07-01,34.57
2010-07-02,34.299999
2010-07-06,34.779999
2010-07-07,35.970001
2010-07-08,35.919998
2010-07-09,36.279999
2010-07-12,36.549999
2010-07-13,37.459998999999996
2010-07-14,37.25
2010-07-15,37.509997999999996
2010-07-16,36.610001000000004
2010-07-19,37.0
2010-07-20,37.610001000000004
2010-07-21,37.400002
2010-07-22,37.98
2010-07-23,38.650002
2010-07-26,39.380001
2010-07-27,39.560001
2010-07-28,39.580002
2010-07-29,39.580002
2010-07-30,39.75
2010-08-02,40.220001
2010-08-03,40.279999
2010-08-04,40.77
2010-08-05,40.43
2010-08-06,40.669998
2010-08-09,40.639998999999996
2010-08-10,40.43
2010-08-11,39.25
2010-08-12,38.610001000000004
2010-08-13,38.560001
2010-08-16,38.400002
2010-08-17,39.299999
2010-08-18,39.349998
2010-08-19,38.77
2010-08-20,44.599998
2010-08-23,42.830002
2010-08-24,42.68
2010-08-25,42.599998
2010-08-26,42.32
2010-08-27,42.939999
2010-08-30,42.220001
2010-08-31,42.740002000000004
2010-09-01,43.619999
2010-09-02,44.0
2010-09-03,44.009997999999996
2010-09-07,44.41
2010-09-08,44.330002
2010-09-09,43.98
2010-09-10,43.470001
2010-09-13,44.080002
2010-09-14,43.900002
2010-09-15,44.099998
2010-09-16,44.869999
2010-09-17,44.880001
2010-09-20,45.52
2010-09-21,45.830002
2010-09-22,45.689999
2010-09-23,45.07
2010-09-24,45.459998999999996
2010-09-27,44.959998999999996
2010-09-28,44.810001
2010-09-29,44.450001
2010-09-30,43.810001
2010-10-01,44.91
2010-10-04,44.150002
2010-10-05,45.459998999999996
2010-10-06,44.919998
2010-10-07,45.91
2010-10-08,45.830002
2010-10-11,45.860001000000004
2010-10-12,46.919998
2010-10-13,47.57
2010-10-14,47.310001
2010-10-15,46.630001
2010-10-18,45.990002000000004
2010-10-19,45.849998
2010-10-20,46.02
2010-10-21,46.119999
2010-10-22,47.209998999999996
2010-10-25,47.189999
2010-10-26,47.630001
2010-10-27,47.709998999999996
2010-10-28,48.23
2010-10-29,47.98
2010-11-01,48.16
2010-11-02,48.439999
2010-11-03,48.18
2010-11-04,48.700001
2010-11-05,48.450001
2010-11-08,48.549999
2010-11-09,48.52
2010-11-10,48.830002
2010-11-11,48.799999
2010-11-12,48.040001000000004
2010-11-15,48.23
2010-11-16,46.889998999999996
2010-11-17,47.549999
2010-11-18,48.200001
2010-11-19,44.93
2010-11-22,45.549999
