Date,XEL
1998-06-26,28.0625
1998-06-29,28.5625
1998-06-30,28.625
1998-07-01,28.5625
1998-07-02,28.9375
1998-07-06,29.125
1998-07-07,28.625
1998-07-08,28.625
1998-07-09,28.25
1998-07-10,28.1875
1998-07-13,27.875
1998-07-14,27.75
1998-07-15,27.5
1998-07-16,27.75
1998-07-17,27.5
1998-07-20,27.5625
1998-07-21,27.375
1998-07-22,27.625
1998-07-23,27.1875
1998-07-24,27.1875
1998-07-27,27.25
1998-07-28,26.9375
1998-07-29,26.625
1998-07-30,27.0625
1998-07-31,26.3125
1998-08-03,26.5625
1998-08-04,25.875
1998-08-05,26.25
1998-08-06,26.125
1998-08-07,26.375
1998-08-10,26.3125
1998-08-11,26.125
1998-08-12,27.0
1998-08-13,26.4375
1998-08-14,26.625
1998-08-17,26.75
1998-08-18,26.6875
1998-08-19,26.1875
1998-08-20,26.25
1998-08-21,26.8125
1998-08-24,27.1875
1998-08-25,26.9375
1998-08-26,27.0625
1998-08-27,26.8125
1998-08-28,27.125
1998-08-31,26.5
1998-09-01,26.8125
1998-09-02,26.75
1998-09-03,26.6875
1998-09-04,26.9375
1998-09-08,27.5625
1998-09-09,27.3125
1998-09-10,27.0625
1998-09-11,27.3125
1998-09-14,27.375
1998-09-15,28.0
1998-09-16,28.25
1998-09-17,27.75
1998-09-18,28.0625
1998-09-21,27.8125
1998-09-22,28.125
1998-09-23,28.6875
1998-09-24,27.875
1998-09-25,27.9375
1998-09-28,27.75
1998-09-29,27.75
1998-09-30,28.0625
1998-10-01,28.0625
1998-10-02,28.6875
1998-10-05,29.625
1998-10-06,29.4375
1998-10-07,29.875
1998-10-08,30.625
1998-10-09,29.1875
1998-10-12,27.625
1998-10-13,28.625
1998-10-14,29.1875
1998-10-15,29.75
1998-10-16,28.75
1998-10-19,28.375
1998-10-20,27.6875
1998-10-21,27.75
1998-10-22,27.625
1998-10-23,26.75
1998-10-26,26.3125
1998-10-27,26.5625
1998-10-28,27.0625
1998-10-29,26.875
1998-10-30,27.0
1998-11-02,27.5
1998-11-03,27.625
1998-11-04,27.375
1998-11-05,27.8125
1998-11-06,27.8125
1998-11-09,27.375
1998-11-10,28.1875
1998-11-11,27.4375
1998-11-12,28.125
1998-11-13,28.375
1998-11-16,28.0625
1998-11-17,27.9375
1998-11-18,28.0
1998-11-19,27.9375
1998-11-20,27.8125
1998-11-23,27.75
1998-11-24,27.9375
1998-11-25,27.875
1998-11-27,27.625
1998-11-30,27.1875
1998-12-01,27.375
1998-12-02,27.4375
1998-12-03,27.9375
1998-12-04,28.3125
1998-12-07,28.625
1998-12-08,28.9375
1998-12-09,28.5625
1998-12-10,28.25
1998-12-11,28.25
1998-12-14,28.3125
1998-12-15,28.3125
1998-12-16,28.0625
1998-12-17,28.6875
1998-12-18,28.25
1998-12-21,28.5
1998-12-22,28.0
1998-12-23,28.0
1998-12-24,28.1875
1998-12-28,27.9375
1998-12-29,28.0625
1998-12-30,27.625
1998-12-31,27.75
1999-01-04,27.4375
1999-01-05,27.5
1999-01-06,27.625
1999-01-07,27.5
1999-01-08,27.3125
1999-01-11,26.6875
1999-01-12,26.75
1999-01-13,26.625
1999-01-14,26.0
1999-01-15,26.625
1999-01-19,26.5
1999-01-20,26.375
1999-01-21,26.3125
1999-01-22,26.4375
1999-01-25,26.4375
1999-01-26,26.375
1999-01-27,26.3125
1999-01-28,27.0625
1999-01-29,26.9375
1999-02-01,27.1875
1999-02-02,27.125
1999-02-03,27.0625
1999-02-04,26.5
1999-02-05,26.5625
1999-02-08,26.75
1999-02-09,26.375
1999-02-10,26.4375
1999-02-11,26.1875
1999-02-12,25.75
1999-02-16,26.625
1999-02-17,26.5
1999-02-18,27.0625
1999-02-19,26.5625
1999-02-22,27.0
1999-02-23,26.5
1999-02-24,26.125
1999-02-25,25.6875
1999-02-26,25.8125
1999-03-01,25.6875
1999-03-02,26.0625
1999-03-03,26.5
1999-03-04,27.0625
1999-03-05,27.5
1999-03-08,27.0625
1999-03-09,26.5625
1999-03-10,26.375
1999-03-11,26.6875
1999-03-12,27.125
1999-03-15,27.1875
1999-03-16,26.6875
1999-03-17,26.75
1999-03-18,27.125
1999-03-19,26.875
1999-03-22,26.8125
1999-03-23,26.5
1999-03-24,27.25
1999-03-25,26.1875
1999-03-26,24.4375
1999-03-29,23.875
1999-03-30,23.3125
1999-03-31,23.1875
1999-04-01,23.625
1999-04-05,23.5625
1999-04-06,23.375
1999-04-07,23.0625
1999-04-08,23.25
1999-04-09,23.4375
1999-04-12,24.0
1999-04-13,23.1875
1999-04-14,23.1875
1999-04-15,22.75
1999-04-16,23.375
1999-04-19,23.75
1999-04-20,23.8125
1999-04-21,23.8125
1999-04-22,23.5625
1999-04-23,23.75
1999-04-26,24.0625
1999-04-27,23.875
1999-04-28,23.75
1999-04-29,23.75
1999-04-30,24.125
1999-05-03,24.5
1999-05-04,24.0625
1999-05-05,24.3125
1999-05-06,23.8125
1999-05-07,24.1875
1999-05-10,24.5625
1999-05-11,24.6875
1999-05-12,24.4375
1999-05-13,25.0
1999-05-14,24.6875
1999-05-17,25.0625
1999-05-18,25.1875
1999-05-19,25.5
1999-05-20,25.5
1999-05-21,25.625
1999-05-24,26.0
1999-05-25,26.3125
1999-05-26,26.3125
1999-05-27,25.875
1999-05-28,26.0625
1999-06-01,25.625
1999-06-02,25.5625
1999-06-03,25.5
1999-06-04,25.625
1999-06-07,25.5
1999-06-08,25.375
1999-06-09,25.3125
1999-06-10,25.0625
1999-06-11,24.8125
1999-06-14,25.125
1999-06-15,25.8125
1999-06-16,25.9375
1999-06-17,25.625
1999-06-18,25.3125
1999-06-21,25.4375
1999-06-22,25.375
1999-06-23,25.4375
1999-06-24,25.1875
1999-06-25,24.6875
1999-06-28,24.75
1999-06-29,24.5
1999-06-30,24.1875
1999-07-01,24.625
1999-07-02,24.5
1999-07-06,24.0625
1999-07-07,24.1875
1999-07-08,23.875
1999-07-09,23.8125
1999-07-12,23.5625
1999-07-13,23.75
1999-07-14,23.625
1999-07-15,23.5
1999-07-16,23.4375
1999-07-19,23.5
1999-07-20,23.4375
1999-07-21,23.5
1999-07-22,23.25
1999-07-23,23.1875
1999-07-26,23.1875
1999-07-27,23.125
1999-07-28,22.9375
1999-07-29,22.5625
1999-07-30,22.5
1999-08-02,22.875
1999-08-03,22.8125
1999-08-04,22.75
1999-08-05,22.875
1999-08-06,22.8125
1999-08-09,22.625
1999-08-10,22.4375
1999-08-11,22.3125
1999-08-12,22.0625
1999-08-13,21.9375
1999-08-16,21.9375
1999-08-17,21.9375
1999-08-18,21.625
1999-08-19,22.25
1999-08-20,23.0625
1999-08-23,23.3125
1999-08-24,23.4375
1999-08-25,23.6875
1999-08-26,23.5625
1999-08-27,23.75
1999-08-30,23.9375
1999-08-31,23.5625
1999-09-01,23.9375
1999-09-02,23.9375
1999-09-03,24.125
1999-09-07,23.625
1999-09-08,23.5
1999-09-09,23.25
1999-09-10,23.1875
1999-09-13,22.875
1999-09-14,22.75
1999-09-15,22.625
1999-09-16,22.5625
1999-09-17,22.8125
1999-09-20,22.625
1999-09-21,22.375
1999-09-22,22.25
1999-09-23,21.9375
1999-09-24,21.9375
1999-09-27,22.1875
1999-09-28,21.625
1999-09-29,21.1875
1999-09-30,21.5625
1999-10-01,21.9375
1999-10-04,22.4375
1999-10-05,22.0625
1999-10-06,21.9375
1999-10-07,21.75
1999-10-08,21.8125
1999-10-11,21.375
1999-10-12,21.375
1999-10-13,21.5
1999-10-14,21.6875
1999-10-15,21.3125
1999-10-18,21.625
1999-10-19,21.0
1999-10-20,21.25
1999-10-21,21.125
1999-10-22,21.0625
1999-10-25,21.0625
1999-10-26,20.875
1999-10-27,21.4375
1999-10-28,21.625
1999-10-29,21.5
1999-11-01,21.8125
1999-11-02,21.875
1999-11-03,21.5625
1999-11-04,21.625
1999-11-05,21.625
1999-11-08,21.4375
1999-11-09,21.0625
1999-11-10,20.875
1999-11-11,20.8125
1999-11-12,20.625
1999-11-15,20.625
1999-11-16,20.9375
1999-11-17,20.75
1999-11-18,20.5625
1999-11-19,20.25
1999-11-22,20.25
1999-11-23,20.0625
1999-11-24,20.125
1999-11-26,20.1875
1999-11-29,20.125
1999-11-30,20.4375
1999-12-01,20.375
1999-12-02,20.375
1999-12-03,20.5625
1999-12-06,20.625
1999-12-07,20.5625
1999-12-08,20.25
1999-12-09,20.125
1999-12-10,20.0
1999-12-13,20.0
1999-12-14,20.0625
1999-12-15,20.125
1999-12-16,20.1875
1999-12-17,19.8125
1999-12-20,19.8125
1999-12-21,20.0625
1999-12-22,20.0
1999-12-23,20.25
1999-12-27,20.3125
1999-12-28,20.125
1999-12-29,20.0625
1999-12-30,19.9375
1999-12-31,19.5
2000-01-03,19.0
2000-01-04,19.4375
2000-01-05,20.1875
2000-01-06,20.0
2000-01-07,20.0
2000-01-10,20.0
2000-01-11,20.0
2000-01-12,20.4375
2000-01-13,20.375
2000-01-14,20.4375
2000-01-18,19.8125
2000-01-19,19.8125
2000-01-20,19.625
2000-01-21,19.75
2000-01-24,19.6875
2000-01-25,19.5
2000-01-26,19.125
2000-01-27,19.3125
2000-01-28,19.25
2000-01-31,19.25
2000-02-01,19.25
2000-02-02,19.0625
2000-02-03,19.625
2000-02-04,19.3125
2000-02-07,19.0625
2000-02-08,19.0625
2000-02-09,19.1875
2000-02-10,18.8125
2000-02-11,18.875
2000-02-14,18.75
2000-02-15,18.4375
2000-02-16,18.5
2000-02-17,18.5625
2000-02-18,18.1875
2000-02-22,18.3125
2000-02-23,18.0625
2000-02-24,17.8125
2000-02-25,17.5625
2000-02-28,18.0
2000-02-29,17.5625
2000-03-01,17.1875
2000-03-02,17.0625
2000-03-03,17.5
2000-03-06,16.4375
2000-03-07,16.4375
2000-03-08,16.375
2000-03-09,16.25
2000-03-10,16.625
2000-03-13,16.9375
2000-03-14,17.5
2000-03-15,18.625
2000-03-16,19.9375
2000-03-17,19.875
2000-03-20,19.5
2000-03-21,19.0
2000-03-22,18.5625
2000-03-23,18.8125
2000-03-24,18.875
2000-03-27,18.875
2000-03-28,18.875
2000-03-29,19.125
2000-03-30,19.875
2000-03-31,19.875
2000-04-03,19.75
2000-04-04,20.3125
2000-04-05,20.5625
2000-04-06,20.25
2000-04-07,20.0625
2000-04-10,20.8125
2000-04-11,20.6875
2000-04-12,20.3125
2000-04-13,21.0625
2000-04-14,20.625
2000-04-17,20.3125
2000-04-18,20.25
2000-04-19,19.9375
2000-04-20,20.4375
2000-04-24,21.25
2000-04-25,21.875
2000-04-26,22.25
2000-04-27,22.0625
2000-04-28,21.8125
2000-05-01,22.125
2000-05-02,22.0625
2000-05-03,22.25
2000-05-04,22.4375
2000-05-05,21.9375
2000-05-08,21.9375
2000-05-09,22.0
2000-05-10,22.3125
2000-05-11,22.625
2000-05-12,22.4375
2000-05-15,22.6875
2000-05-16,22.4375
2000-05-17,22.0625
2000-05-18,22.5
2000-05-19,22.3125
2000-05-22,23.0625
2000-05-23,23.125
2000-05-24,23.6875
2000-05-25,22.25
2000-05-26,22.5625
2000-05-30,22.25
2000-05-31,22.125
2000-06-01,21.8125
2000-06-02,21.4375
2000-06-05,21.0
2000-06-06,21.0
2000-06-07,21.3125
2000-06-08,21.0625
2000-06-09,21.4375
2000-06-12,21.53125
2000-06-13,21.6875
2000-06-14,21.3125
2000-06-15,21.75
2000-06-16,21.5
2000-06-19,21.625
2000-06-20,21.25
2000-06-21,21.0
2000-06-22,20.6875
2000-06-23,21.0
2000-06-26,21.25
2000-06-27,20.3125
2000-06-28,20.953125
2000-06-29,20.5
2000-06-30,20.1875
2000-07-03,20.5
2000-07-05,20.3125
2000-07-06,20.8125
2000-07-07,21.0
2000-07-10,21.25
2000-07-11,21.25
2000-07-12,21.0
2000-07-13,21.0
2000-07-14,20.8125
2000-07-17,20.78125
2000-07-18,20.625
2000-07-19,21.6875
2000-07-20,22.0625
2000-07-21,21.875
2000-07-24,21.6875
2000-07-25,22.0625
2000-07-26,21.9375
2000-07-27,22.3125
2000-07-28,22.0625
2000-07-31,22.0625
2000-08-01,22.8125
2000-08-02,23.5
2000-08-03,24.0625
2000-08-04,24.25
2000-08-07,24.765625
2000-08-08,25.5
2000-08-09,25.4375
2000-08-10,25.828125
2000-08-11,26.265625
2000-08-14,26.375
2000-08-15,26.625
2000-08-16,26.625
2000-08-17,26.1875
2000-08-18,26.25
2000-08-21,26.3125
2000-08-22,26.5
2000-08-23,26.0
2000-08-24,25.375
2000-08-25,25.0625
2000-08-28,24.5625
2000-08-29,24.4375
2000-08-30,24.75
2000-08-31,25.078125
2000-09-01,25.375
2000-09-05,24.9375
2000-09-06,25.75
2000-09-07,25.75
2000-09-08,26.03125
2000-09-11,26.640625
2000-09-12,26.75
2000-09-13,26.5625
2000-09-14,26.5625
2000-09-15,26.640625
2000-09-18,26.171875
2000-09-19,26.203125
2000-09-20,26.0
2000-09-21,25.875
2000-09-22,26.125
2000-09-25,26.0625
2000-09-26,26.375
2000-09-27,26.890625
2000-09-28,27.25
2000-09-29,27.515625
2000-10-02,27.9375
2000-10-03,27.5625
2000-10-04,26.75
2000-10-05,25.9375
2000-10-06,27.0
2000-10-09,27.375
2000-10-10,27.5
2000-10-11,27.625
2000-10-12,27.3125
2000-10-13,27.5
2000-10-16,27.8125
2000-10-17,27.6875
2000-10-18,27.25
2000-10-19,26.75
2000-10-20,26.5625
2000-10-23,26.125
2000-10-24,25.9375
2000-10-25,25.125
2000-10-26,25.0625
2000-10-27,25.25
2000-10-30,25.4375
2000-10-31,25.5625
2000-11-01,26.3125
2000-11-02,25.8125
2000-11-03,25.75
2000-11-06,25.875
2000-11-07,25.6875
2000-11-08,25.75
2000-11-09,26.0
2000-11-10,25.9375
2000-11-13,25.9375
2000-11-14,25.75
2000-11-15,26.375
2000-11-16,26.5625
2000-11-17,26.6875
2000-11-20,26.5
2000-11-21,26.6875
2000-11-22,26.6875
2000-11-24,26.5625
2000-11-27,26.125
2000-11-28,26.4375
2000-11-29,26.9375
2000-11-30,27.25
2000-12-01,26.9375
2000-12-04,27.5
2000-12-05,27.5625
2000-12-06,27.1875
2000-12-07,27.625
2000-12-08,27.6875
2000-12-11,27.625
2000-12-12,28.0
2000-12-13,28.0
2000-12-14,27.4375
2000-12-15,27.1875
2000-12-18,27.6875
2000-12-19,27.875
2000-12-20,28.75
2000-12-21,28.875
2000-12-22,28.6875
2000-12-26,29.75
2000-12-27,29.75
2000-12-28,29.125
2000-12-29,29.0625
2001-01-02,28.3125
2001-01-03,27.3125
2001-01-04,25.375
2001-01-05,25.4375
2001-01-08,25.75
2001-01-09,25.9375
2001-01-10,25.75
2001-01-11,24.5625
2001-01-12,24.9375
2001-01-16,25.0
2001-01-17,25.125
2001-01-18,25.4375
2001-01-19,25.6875
2001-01-22,25.8125
2001-01-23,25.875
2001-01-24,26.0625
2001-01-25,26.375
2001-01-26,26.4375
2001-01-29,26.280001000000002
2001-01-30,26.0
2001-01-31,25.469998999999998
2001-02-01,25.379998999999998
2001-02-02,25.549999
2001-02-05,26.01
2001-02-06,25.809998999999998
2001-02-07,26.549999
2001-02-08,27.0
2001-02-09,27.25
2001-02-12,27.4
2001-02-13,27.549999
2001-02-14,27.450001
2001-02-15,26.950001
2001-02-16,27.35
2001-02-20,27.65
2001-02-21,27.91
2001-02-22,27.950001
2001-02-23,27.450001
2001-02-26,28.09
2001-02-27,28.209999
2001-02-28,28.200001
2001-03-01,28.15
2001-03-02,28.200001
2001-03-05,27.950001
2001-03-06,27.84
2001-03-07,27.83
2001-03-08,28.16
2001-03-09,28.0
2001-03-12,28.110001
2001-03-13,28.07
2001-03-14,27.540001
2001-03-15,28.09
2001-03-16,28.16
2001-03-19,28.200001
2001-03-20,27.870001000000002
2001-03-21,28.299999
2001-03-22,27.35
2001-03-23,27.309998999999998
2001-03-26,28.35
2001-03-27,29.09
2001-03-28,29.059998999999998
2001-03-29,29.27
2001-03-30,30.110001
2001-04-02,30.43
2001-04-03,30.049999
2001-04-04,30.040001
2001-04-05,30.0
2001-04-06,29.030001000000002
2001-04-09,29.85
2001-04-10,30.690001000000002
2001-04-11,30.049999
2001-04-12,29.83
2001-04-16,30.0
2001-04-17,31.200001
2001-04-18,31.15
2001-04-19,30.27
2001-04-20,30.6
2001-04-23,30.58
2001-04-24,30.83
2001-04-25,31.35
2001-04-26,31.639999
2001-04-27,31.35
2001-04-30,31.200001
2001-05-01,30.98
2001-05-02,30.5
2001-05-03,29.99
2001-05-04,30.0
2001-05-07,30.0
2001-05-08,29.67
2001-05-09,30.0
2001-05-10,29.959999
2001-05-11,30.17
2001-05-14,30.27
2001-05-15,30.139999
2001-05-16,30.35
2001-05-17,30.32
2001-05-18,30.540001
2001-05-21,31.129998999999998
2001-05-22,31.139999
2001-05-23,31.18
2001-05-24,31.040001
2001-05-25,30.24
2001-05-29,29.809998999999998
2001-05-30,29.85
2001-05-31,30.299999
2001-06-01,29.889999
2001-06-04,29.85
2001-06-05,29.09
2001-06-06,28.73
2001-06-07,28.73
2001-06-08,28.809998999999998
2001-06-11,29.299999
2001-06-12,29.35
2001-06-13,28.780001000000002
2001-06-14,27.73
2001-06-15,28.379998999999998
2001-06-18,28.299999
2001-06-19,28.530001000000002
2001-06-20,28.389999
2001-06-21,27.549999
2001-06-22,27.84
2001-06-25,27.75
2001-06-26,27.700001
2001-06-27,27.889999
2001-06-28,28.059998999999998
2001-06-29,28.450001
2001-07-02,28.9
2001-07-03,28.98
2001-07-05,28.860001
2001-07-06,28.9
2001-07-09,29.25
2001-07-10,29.469998999999998
2001-07-11,29.01
2001-07-12,28.889999
2001-07-13,28.870001000000002
2001-07-16,28.799999
2001-07-17,28.52
2001-07-18,28.4
2001-07-19,28.4
2001-07-20,27.790001
2001-07-23,26.690001000000002
2001-07-24,25.700001
2001-07-25,26.0
2001-07-26,26.75
2001-07-27,26.08
2001-07-30,26.48
2001-07-31,26.940001000000002
2001-08-01,26.98
2001-08-02,27.360001
2001-08-03,27.690001000000002
2001-08-06,26.93
2001-08-07,27.01
2001-08-08,26.51
2001-08-09,26.58
2001-08-10,26.9
2001-08-13,26.75
2001-08-14,26.98
2001-08-15,26.809998999999998
2001-08-16,27.35
2001-08-17,27.32
2001-08-20,27.48
2001-08-21,27.370001000000002
2001-08-22,27.440001000000002
2001-08-23,27.52
2001-08-24,27.82
2001-08-27,27.9
2001-08-28,27.860001
2001-08-29,27.700001
2001-08-30,27.440001000000002
2001-08-31,27.4
2001-09-04,27.66
2001-09-05,27.68
2001-09-06,28.1
2001-09-07,28.549999
2001-09-10,28.42
2001-09-17,28.24
2001-09-18,28.5
2001-09-19,27.84
2001-09-20,27.299999
2001-09-21,26.85
2001-09-24,27.450001
2001-09-25,27.139999
2001-09-26,26.780001000000002
2001-09-27,26.870001000000002
2001-09-28,28.15
2001-10-01,28.01
2001-10-02,28.450001
2001-10-03,28.950001
2001-10-04,28.700001
2001-10-05,29.26
2001-10-08,29.360001
2001-10-09,28.9
2001-10-10,29.139999
2001-10-11,29.02
2001-10-12,28.74
2001-10-15,28.9
2001-10-16,29.219998999999998
2001-10-17,28.969998999999998
2001-10-18,27.9
2001-10-19,28.65
2001-10-22,28.67
2001-10-23,28.690001000000002
2001-10-24,27.969998999999998
2001-10-25,28.870001000000002
2001-10-26,28.549999
2001-10-29,28.549999
2001-10-30,28.16
2001-10-31,28.280001000000002
2001-11-01,28.74
2001-11-02,28.58
2001-11-05,29.370001000000002
2001-11-06,29.5
2001-11-07,29.02
2001-11-08,29.469998999999998
2001-11-09,29.700001
2001-11-12,29.389999
2001-11-13,29.450001
2001-11-14,28.74
2001-11-15,28.700001
2001-11-16,28.690001000000002
2001-11-19,28.41
2001-11-20,28.76
2001-11-21,28.370001000000002
2001-11-23,28.440001000000002
2001-11-26,28.23
2001-11-27,28.59
2001-11-28,27.870001000000002
2001-11-29,27.59
2001-11-30,27.309998999999998
2001-12-03,27.5
2001-12-04,27.559998999999998
2001-12-05,27.25
2001-12-06,27.0
2001-12-07,27.309998999999998
2001-12-10,26.889999
2001-12-11,26.200001
2001-12-12,26.42
2001-12-13,26.620001000000002
2001-12-14,26.360001
2001-12-17,26.15
2001-12-18,26.91
2001-12-19,27.620001000000002
2001-12-20,27.549999
2001-12-21,27.469998999999998
2001-12-24,27.549999
2001-12-26,27.809998999999998
2001-12-27,28.190001000000002
2001-12-28,27.73
2001-12-31,27.74
2002-01-02,28.209999
2002-01-03,28.34
2002-01-04,28.120001000000002
2002-01-07,28.32
2002-01-08,28.02
2002-01-09,27.93
2002-01-10,27.99
2002-01-11,27.77
2002-01-14,28.040001
2002-01-15,28.190001000000002
2002-01-16,28.24
2002-01-17,27.870001000000002
2002-01-18,27.620001000000002
2002-01-22,27.200001
2002-01-23,27.17
2002-01-24,26.84
2002-01-25,27.01
2002-01-28,26.98
2002-01-29,26.700001
2002-01-30,26.4
2002-01-31,26.700001
2002-02-01,26.43
2002-02-04,26.0
2002-02-05,25.139999
2002-02-06,23.790001
2002-02-07,23.6
2002-02-08,23.450001
2002-02-11,23.68
2002-02-12,23.790001
2002-02-13,23.700001
2002-02-14,23.73
2002-02-15,22.9
2002-02-19,23.25
2002-02-20,23.049999
2002-02-21,23.02
2002-02-22,23.190001000000002
2002-02-25,22.950001
2002-02-26,23.040001
2002-02-27,23.219998999999998
2002-02-28,23.65
2002-03-01,24.200001
2002-03-04,24.629998999999998
2002-03-05,25.49
2002-03-06,25.66
2002-03-07,25.6
2002-03-08,25.450001
2002-03-11,25.690001000000002
2002-03-12,25.450001
2002-03-13,25.5
2002-03-14,25.49
2002-03-15,25.559998999999998
2002-03-18,25.93
2002-03-19,25.889999
2002-03-20,25.82
2002-03-21,26.540001
2002-03-22,26.200001
2002-03-25,26.209999
2002-03-26,24.93
2002-03-27,25.48
2002-03-28,25.35
2002-04-01,25.24
2002-04-02,25.66
2002-04-03,25.719998999999998
2002-04-04,25.48
2002-04-05,24.969998999999998
2002-04-08,24.879998999999998
2002-04-09,24.99
2002-04-10,25.41
2002-04-11,25.200001
2002-04-12,25.6
2002-04-15,25.17
2002-04-16,25.799999
2002-04-17,25.950001
2002-04-18,26.07
2002-04-19,25.940001000000002
2002-04-22,26.0
2002-04-23,26.280001000000002
2002-04-24,25.389999
2002-04-25,25.1
2002-04-26,25.0
2002-04-29,25.040001
2002-04-30,25.43
2002-05-01,25.610001
2002-05-02,25.98
2002-05-03,26.299999
2002-05-06,25.91
2002-05-07,25.84
2002-05-08,26.02
2002-05-09,25.93
2002-05-10,23.299999
2002-05-13,22.17
2002-05-14,21.280001000000002
2002-05-15,20.950001
2002-05-16,20.290001
2002-05-17,20.450001
2002-05-20,21.639999
2002-05-21,21.709999
2002-05-22,22.6
2002-05-23,23.120001000000002
2002-05-24,22.940001000000002
2002-05-28,22.82
2002-05-29,22.01
2002-05-30,21.25
2002-05-31,21.49
2002-06-03,21.200001
2002-06-04,21.15
2002-06-05,21.15
2002-06-06,20.450001
2002-06-07,20.1
2002-06-10,20.360001
2002-06-11,20.34
2002-06-12,20.110001
2002-06-13,20.0
2002-06-14,20.02
2002-06-17,20.25
2002-06-18,20.1
2002-06-19,18.620001000000002
2002-06-20,16.65
2002-06-21,15.9
2002-06-24,14.85
2002-06-25,14.72
2002-06-26,15.58
2002-06-27,16.6
2002-06-28,16.77
2002-07-01,15.93
2002-07-02,15.97
2002-07-03,15.17
2002-07-05,15.45
2002-07-08,15.22
2002-07-09,14.92
2002-07-10,14.01
2002-07-11,15.18
2002-07-12,14.33
2002-07-15,15.0
2002-07-16,14.65
2002-07-17,15.01
2002-07-18,14.47
2002-07-19,13.32
2002-07-22,13.95
2002-07-23,10.75
2002-07-24,11.81
2002-07-25,11.94
2002-07-26,7.55
2002-07-29,5.66
2002-07-30,6.29
2002-07-31,6.96
2002-08-01,7.01
2002-08-02,6.94
2002-08-05,6.52
2002-08-06,8.05
2002-08-07,7.8
2002-08-08,8.14
2002-08-09,9.03
2002-08-12,10.6
2002-08-13,9.84
2002-08-14,10.6
2002-08-15,10.15
2002-08-16,9.91
2002-08-19,10.04
2002-08-20,9.76
2002-08-21,9.98
2002-08-22,10.67
2002-08-23,9.8
2002-08-26,10.1
2002-08-27,10.34
2002-08-28,9.86
2002-08-29,9.69
2002-08-30,9.66
2002-09-03,9.09
2002-09-04,9.01
2002-09-05,9.04
2002-09-06,8.45
2002-09-09,8.43
2002-09-10,8.6
2002-09-11,8.95
2002-09-12,8.6
2002-09-13,9.28
2002-09-16,9.3
2002-09-17,9.08
2002-09-18,9.05
2002-09-19,9.1
2002-09-20,9.35
2002-09-23,9.15
2002-09-24,8.66
2002-09-25,9.03
2002-09-26,9.2
2002-09-27,9.1
2002-09-30,9.31
2002-10-01,9.8
2002-10-02,9.55
2002-10-03,9.07
2002-10-04,8.59
2002-10-07,9.13
2002-10-08,8.38
2002-10-09,7.56
2002-10-10,8.2
2002-10-11,8.59
2002-10-14,8.8
2002-10-15,9.0
2002-10-16,8.86
2002-10-17,9.23
2002-10-18,9.02
2002-10-21,11.01
2002-10-22,10.5
2002-10-23,10.5
2002-10-24,10.33
2002-10-25,10.55
2002-10-28,10.66
2002-10-29,10.56
2002-10-30,10.7
2002-10-31,10.4
2002-11-01,10.8
2002-11-04,11.42
2002-11-05,10.91
2002-11-06,11.24
2002-11-07,10.47
2002-11-08,10.5
2002-11-11,10.2
2002-11-12,9.15
2002-11-13,9.09
2002-11-14,9.26
2002-11-15,9.48
2002-11-18,9.4
2002-11-19,9.86
2002-11-20,10.5
2002-11-21,10.6
2002-11-22,10.74
2002-11-25,11.0
2002-11-26,10.55
2002-11-27,10.65
2002-11-29,10.74
2002-12-02,10.49
2002-12-03,10.31
2002-12-04,10.14
2002-12-05,10.28
2002-12-06,10.3
2002-12-09,10.04
2002-12-10,10.3
2002-12-11,10.28
2002-12-12,10.27
2002-12-13,10.45
2002-12-16,10.96
2002-12-17,11.04
2002-12-18,10.8
2002-12-19,10.76
2002-12-20,10.97
2002-12-23,11.05
2002-12-24,10.8
2002-12-26,11.08
2002-12-27,10.85
2002-12-30,10.96
2002-12-31,11.0
2003-01-02,11.35
2003-01-03,11.54
2003-01-06,12.25
2003-01-07,11.8
2003-01-08,12.6
2003-01-09,12.42
2003-01-10,12.26
2003-01-13,12.35
2003-01-14,12.25
2003-01-15,12.18
2003-01-16,12.05
2003-01-17,12.2
2003-01-21,12.32
2003-01-22,11.83
2003-01-23,11.82
2003-01-24,11.63
2003-01-27,11.19
2003-01-28,11.45
2003-01-29,11.3
2003-01-30,10.95
2003-01-31,11.02
2003-02-03,11.08
2003-02-04,11.02
2003-02-05,11.0
2003-02-06,11.08
2003-02-07,10.83
2003-02-10,11.21
2003-02-11,10.8
2003-02-12,10.65
2003-02-13,10.77
2003-02-14,10.59
2003-02-18,10.91
2003-02-19,10.96
2003-02-20,10.79
2003-02-21,10.86
2003-02-24,10.78
2003-02-25,11.02
2003-02-26,10.82
2003-02-27,11.16
2003-02-28,11.09
2003-03-03,11.04
2003-03-04,11.06
2003-03-05,11.33
2003-03-06,11.15
2003-03-07,11.17
2003-03-10,11.07
2003-03-11,11.0
2003-03-12,11.15
2003-03-13,11.33
2003-03-14,11.2
2003-03-17,11.48
2003-03-18,11.51
2003-03-19,11.2
2003-03-20,11.47
2003-03-21,11.94
2003-03-24,11.64
2003-03-25,11.93
2003-03-26,12.92
2003-03-27,12.97
2003-03-28,12.82
2003-03-31,12.81
2003-04-01,12.76
2003-04-02,12.94
2003-04-03,12.91
2003-04-04,12.86
2003-04-07,12.8
2003-04-08,12.84
2003-04-09,12.87
2003-04-10,12.86
2003-04-11,12.8
2003-04-14,12.94
2003-04-15,12.99
2003-04-16,12.98
