Date,COST
2009-11-27,60.029999
2009-11-30,59.91
2009-12-01,60.73
2009-12-02,60.869999
2009-12-03,59.02
2009-12-04,59.189999
2009-12-07,59.349998
2009-12-08,58.75
2009-12-09,58.66
2009-12-10,58.759997999999996
2009-12-11,59.32
2009-12-14,59.470001
2009-12-15,58.98
2009-12-16,58.77
2009-12-17,57.799999
2009-12-18,58.43
2009-12-21,59.27
2009-12-22,59.57
2009-12-23,60.07
2009-12-24,60.400002
2009-12-28,60.560001
2009-12-29,60.259997999999996
2009-12-30,60.049999
2009-12-31,59.169998
2010-01-04,59.41
2010-01-05,59.23
2010-01-06,60.0
2010-01-07,59.709998999999996
2010-01-08,59.279999
2010-01-11,59.349998
2010-01-12,59.029999
2010-01-13,59.400002
2010-01-14,58.720001
2010-01-15,58.790001000000004
2010-01-19,58.950001
2010-01-20,58.27
2010-01-21,57.52
2010-01-22,57.07
2010-01-25,57.549999
2010-01-26,57.93
2010-01-27,57.529999
2010-01-28,57.349998
2010-01-29,57.43
2010-02-01,57.91
2010-02-02,58.77
2010-02-03,58.419998
2010-02-04,58.52
2010-02-05,58.580002
2010-02-08,58.139998999999996
2010-02-09,58.759997999999996
2010-02-10,59.150002
2010-02-11,59.669998
2010-02-12,59.279999
2010-02-16,60.669998
2010-02-17,61.049999
2010-02-18,60.959998999999996
2010-02-19,61.139998999999996
2010-02-22,60.790001000000004
2010-02-23,60.509997999999996
2010-02-24,60.860001000000004
2010-02-25,61.400002
2010-02-26,60.970001
2010-03-01,61.650002
2010-03-02,61.380001
2010-03-03,60.68
2010-03-04,60.799999
2010-03-05,60.68
2010-03-08,60.669998
2010-03-09,60.130001
2010-03-10,59.84
2010-03-11,59.900002
2010-03-12,60.169998
2010-03-15,60.549999
2010-03-16,60.91
2010-03-17,61.330002
2010-03-18,61.27
2010-03-19,60.720001
2010-03-22,60.880001
2010-03-23,60.759997999999996
2010-03-24,60.07
2010-03-25,60.049999
2010-03-26,60.130001
2010-03-29,60.139998999999996
2010-03-30,60.169998
2010-03-31,59.709998999999996
2010-04-01,60.139998999999996
2010-04-05,60.82
2010-04-06,61.740002000000004
2010-04-07,61.720001
2010-04-08,60.98
2010-04-09,61.209998999999996
2010-04-12,60.349998
2010-04-13,59.889998999999996
2010-04-14,59.619999
2010-04-15,59.029999
2010-04-16,59.189999
2010-04-19,59.470001
2010-04-20,59.490002000000004
2010-04-21,59.509997999999996
2010-04-22,60.220001
2010-04-23,60.200001
2010-04-26,60.07
2010-04-27,59.169998
2010-04-28,58.849998
2010-04-29,59.349998
2010-04-30,59.080002
2010-05-03,59.310001
2010-05-04,59.880001
2010-05-05,60.360001000000004
2010-05-06,58.029999
2010-05-07,57.310001
2010-05-10,57.52
2010-05-11,57.939999
2010-05-12,57.880001
2010-05-13,57.669998
2010-05-14,57.740002000000004
2010-05-17,58.349998
2010-05-18,57.779999
2010-05-19,57.77
2010-05-20,56.59
2010-05-21,57.439999
2010-05-24,56.759997999999996
2010-05-25,56.5
2010-05-26,55.98
2010-05-27,58.740002000000004
2010-05-28,58.25
2010-06-01,57.98
2010-06-02,58.950001
2010-06-03,57.93
2010-06-04,56.169998
2010-06-07,55.849998
2010-06-08,56.66
2010-06-09,57.400002
2010-06-10,57.650002
2010-06-11,57.52
2010-06-14,57.52
2010-06-15,59.16
2010-06-16,58.34
2010-06-17,58.580002
2010-06-18,58.209998999999996
2010-06-21,57.779999
2010-06-22,57.610001000000004
2010-06-23,57.439999
2010-06-24,56.220001
2010-06-25,56.439999
2010-06-28,56.650002
2010-06-29,55.630001
2010-06-30,54.830002
2010-07-01,54.900002
2010-07-02,54.23
2010-07-06,54.0
2010-07-07,54.290001000000004
2010-07-08,55.709998999999996
2010-07-09,56.189999
2010-07-12,55.93
2010-07-13,56.509997999999996
2010-07-14,56.349998
2010-07-15,56.549999
2010-07-16,54.98
2010-07-19,54.82
2010-07-20,55.09
2010-07-21,53.610001000000004
2010-07-22,54.900002
2010-07-23,55.950001
2010-07-26,55.709998999999996
2010-07-27,57.209998999999996
2010-07-28,56.509997999999996
2010-07-29,56.209998999999996
2010-07-30,56.709998999999996
2010-08-02,56.84
2010-08-03,56.549999
2010-08-04,57.400002
2010-08-05,56.459998999999996
2010-08-06,56.540001000000004
2010-08-09,57.16
2010-08-10,56.98
2010-08-11,55.869999
2010-08-12,55.669998
2010-08-13,55.310001
2010-08-16,55.369999
2010-08-17,55.830002
2010-08-18,55.68
2010-08-19,55.009997999999996
2010-08-20,55.040001000000004
2010-08-23,54.900002
2010-08-24,55.599998
2010-08-25,57.07
2010-08-26,56.279999
2010-08-27,56.189999
2010-08-30,56.07
2010-08-31,56.5
2010-09-01,57.790001000000004
2010-09-02,58.59
2010-09-03,58.57
2010-09-07,58.639998999999996
2010-09-08,59.209998999999996
2010-09-09,58.939999
2010-09-10,59.540001000000004
2010-09-13,60.049999
2010-09-14,61.040001000000004
2010-09-15,61.189999
2010-09-16,61.240002000000004
2010-09-17,61.290001000000004
2010-09-20,61.279999
2010-09-21,61.27
2010-09-22,62.330002
2010-09-23,62.5
2010-09-24,64.050003
2010-09-27,63.73
2010-09-28,65.0
2010-09-29,64.66999799999999
2010-09-30,64.489998
2010-10-01,65.050003
2010-10-04,64.559998
2010-10-05,64.660004
2010-10-06,65.410004
2010-10-07,65.260002
2010-10-08,64.290001
2010-10-11,64.32
2010-10-12,63.34
2010-10-13,63.360001000000004
2010-10-14,63.18
2010-10-15,63.700001
2010-10-18,63.209998999999996
2010-10-19,62.209998999999996
2010-10-20,62.610001000000004
2010-10-21,63.599998
2010-10-22,64.029999
2010-10-25,64.110001
2010-10-26,63.68
2010-10-27,62.98
2010-10-28,62.799999
2010-10-29,62.77
2010-11-01,63.279999
2010-11-02,63.720001
2010-11-03,63.16
2010-11-04,65.480003
2010-11-05,65.400002
2010-11-08,64.809998
2010-11-09,64.220001
2010-11-10,64.449997
2010-11-11,65.349998
2010-11-12,65.199997
2010-11-15,65.480003
2010-11-16,65.739998
2010-11-17,67.019997
2010-11-18,66.410004
2010-11-19,66.559998
2010-11-22,67.260002
2010-11-23,66.900002
2010-11-24,67.540001
2010-11-26,67.220001
2010-11-29,66.970001
2010-11-30,67.610001
2010-12-01,68.309998
2010-12-02,69.010002
2010-12-03,68.389999
2010-12-06,69.190002
2010-12-07,69.639999
2010-12-08,69.25
2010-12-09,71.019997
2010-12-10,71.25
2010-12-13,70.739998
2010-12-14,71.209999
2010-12-15,71.050003
2010-12-16,72.120003
2010-12-17,71.839996
2010-12-20,72.309998
2010-12-21,72.32
2010-12-22,72.269997
2010-12-23,72.239998
2010-12-27,72.08000200000001
2010-12-28,72.709999
2010-12-29,72.699997
2010-12-30,72.849998
2010-12-31,72.209999
2011-01-03,72.470001
2011-01-04,72.33000200000001
2011-01-05,70.989998
2011-01-06,70.650002
2011-01-07,70.650002
2011-01-10,70.480003
2011-01-11,71.07
2011-01-12,71.489998
2011-01-13,71.599998
2011-01-14,72.510002
2011-01-18,72.599998
2011-01-19,72.07
2011-01-20,72.360001
2011-01-21,72.769997
2011-01-24,72.620003
2011-01-25,72.459999
2011-01-26,72.620003
2011-01-27,73.120003
2011-01-28,71.93
2011-01-31,71.839996
2011-02-01,72.43
2011-02-02,70.849998
2011-02-03,74.029999
2011-02-04,74.129997
2011-02-07,74.25
2011-02-08,74.800003
2011-02-09,74.66999799999999
2011-02-10,74.550003
2011-02-11,75.040001
2011-02-14,74.660004
2011-02-15,74.33000200000001
2011-02-16,74.959999
2011-02-17,74.839996
2011-02-18,75.43
2011-02-22,73.889999
2011-02-23,72.839996
2011-02-24,72.980003
2011-02-25,73.57
2011-02-28,74.790001
2011-03-01,73.620003
2011-03-02,71.760002
2011-03-03,72.489998
2011-03-04,72.809998
2011-03-07,72.190002
2011-03-08,73.620003
2011-03-09,74.160004
2011-03-10,73.379997
2011-03-11,72.550003
2011-03-14,71.839996
2011-03-15,71.559998
2011-03-16,69.760002
2011-03-17,70.459999
2011-03-18,70.660004
2011-03-21,71.040001
2011-03-22,71.550003
2011-03-23,70.91999799999999
2011-03-24,72.110001
2011-03-25,71.459999
2011-03-28,71.260002
2011-03-29,71.900002
2011-03-30,72.809998
2011-03-31,73.32
2011-04-01,74.25
2011-04-04,74.16999799999999
2011-04-05,74.93
2011-04-06,74.989998
2011-04-07,77.82
2011-04-08,76.410004
2011-04-11,76.199997
2011-04-12,76.449997
2011-04-13,76.410004
2011-04-14,76.339996
2011-04-15,76.970001
2011-04-18,76.900002
2011-04-19,76.709999
2011-04-20,78.559998
2011-04-21,78.870003
2011-04-25,78.660004
2011-04-26,79.779999
2011-04-27,81.099998
2011-04-28,81.459999
2011-04-29,80.889999
2011-05-02,81.040001
2011-05-03,80.510002
2011-05-04,80.139999
2011-05-05,79.610001
2011-05-06,80.449997
2011-05-09,81.400002
2011-05-10,82.230003
2011-05-11,81.699997
2011-05-12,83.32
2011-05-13,82.720001
2011-05-16,82.309998
2011-05-17,82.709999
2011-05-18,83.239998
2011-05-19,83.860001
2011-05-20,83.400002
2011-05-23,82.639999
2011-05-24,81.349998
2011-05-25,80.32
2011-05-26,80.809998
2011-05-27,81.529999
2011-05-31,82.480003
2011-06-01,80.209999
2011-06-02,79.0
2011-06-03,77.809998
2011-06-06,77.690002
2011-06-07,78.360001
2011-06-08,78.93
2011-06-09,79.029999
2011-06-10,78.300003
2011-06-13,78.449997
2011-06-14,79.239998
2011-06-15,77.93
2011-06-16,78.849998
2011-06-17,79.629997
2011-06-20,81.25
2011-06-21,81.389999
2011-06-22,80.519997
2011-06-23,80.400002
2011-06-24,79.129997
2011-06-27,79.849998
2011-06-28,79.989998
2011-06-29,80.029999
2011-06-30,81.239998
2011-07-01,81.540001
2011-07-05,81.290001
2011-07-06,82.639999
2011-07-07,82.059998
2011-07-08,81.410004
2011-07-11,80.68
2011-07-12,80.709999
2011-07-13,80.839996
2011-07-14,80.33000200000001
2011-07-15,79.860001
2011-07-18,79.110001
2011-07-19,80.809998
2011-07-20,80.690002
2011-07-21,81.519997
2011-07-22,81.66999799999999
2011-07-25,81.160004
2011-07-26,80.550003
2011-07-27,78.389999
2011-07-28,78.33000200000001
2011-07-29,78.25
2011-08-01,77.709999
2011-08-02,75.83000200000001
2011-08-03,77.08000200000001
2011-08-04,76.510002
2011-08-05,76.739998
2011-08-08,70.620003
2011-08-09,74.660004
2011-08-10,70.389999
2011-08-11,72.610001
2011-08-12,72.790001
2011-08-15,74.08000200000001
2011-08-16,75.139999
2011-08-17,76.120003
2011-08-18,74.360001
2011-08-19,74.360001
2011-08-22,74.41999799999999
2011-08-23,76.220001
2011-08-24,77.489998
2011-08-25,75.860001
2011-08-26,77.209999
2011-08-29,77.790001
2011-08-30,78.07
2011-08-31,78.540001
2011-09-01,79.480003
2011-09-02,78.559998
2011-09-06,78.400002
2011-09-07,80.610001
2011-09-08,80.760002
2011-09-09,78.900002
2011-09-12,79.720001
2011-09-13,80.709999
2011-09-14,81.900002
2011-09-15,83.010002
2011-09-16,84.239998
2011-09-19,85.029999
2011-09-20,85.07
2011-09-21,84.43
2011-09-22,83.18
2011-09-23,83.370003
2011-09-26,84.449997
2011-09-27,84.33000200000001
2011-09-28,83.790001
2011-09-29,82.980003
2011-09-30,82.129997
2011-10-03,81.629997
2011-10-04,81.650002
2011-10-05,80.25
2011-10-06,79.199997
2011-10-07,79.019997
2011-10-10,81.230003
2011-10-11,80.900002
2011-10-12,81.41999799999999
2011-10-13,81.66999799999999
2011-10-14,81.769997
2011-10-17,82.360001
2011-10-18,84.57
2011-10-19,84.379997
2011-10-20,84.260002
2011-10-21,85.300003
2011-10-24,84.480003
2011-10-25,83.230003
2011-10-26,83.730003
2011-10-27,85.220001
2011-10-28,84.93
2011-10-31,83.25
2011-11-01,83.349998
2011-11-02,84.43
2011-11-03,84.699997
2011-11-04,83.809998
2011-11-07,84.160004
2011-11-08,85.0
2011-11-09,83.410004
2011-11-10,82.720001
2011-11-11,83.040001
2011-11-14,83.449997
2011-11-15,84.480003
2011-11-16,82.940002
2011-11-17,81.980003
2011-11-18,81.720001
2011-11-21,81.290001
2011-11-22,81.809998
2011-11-23,80.760002
2011-11-25,80.82
2011-11-28,82.230003
2011-11-29,83.510002
2011-11-30,85.300003
2011-12-01,87.089996
2011-12-02,86.730003
2011-12-05,87.199997
2011-12-06,88.059998
2011-12-07,87.470001
2011-12-08,85.760002
2011-12-09,84.370003
2011-12-12,84.150002
2011-12-13,83.629997
2011-12-14,82.75
2011-12-15,82.57
2011-12-16,82.57
2011-12-19,82.059998
2011-12-20,83.639999
2011-12-21,83.790001
2011-12-22,83.769997
2011-12-23,84.660004
2011-12-27,84.58000200000001
2011-12-28,84.18
2011-12-29,84.339996
2011-12-30,83.32
2012-01-03,84.599998
2012-01-04,84.07
2012-01-05,83.260002
2012-01-06,81.129997
2012-01-09,79.010002
2012-01-10,79.150002
2012-01-11,79.989998
2012-01-12,79.949997
2012-01-13,80.610001
2012-01-17,81.41999799999999
2012-01-18,81.760002
2012-01-19,81.209999
2012-01-20,81.410004
2012-01-23,81.639999
2012-01-24,81.730003
2012-01-25,82.720001
2012-01-26,82.059998
2012-01-27,81.620003
2012-01-30,81.440002
2012-01-31,82.269997
2012-02-01,83.220001
2012-02-02,85.510002
2012-02-03,85.360001
2012-02-06,85.040001
2012-02-07,84.559998
2012-02-08,84.279999
2012-02-09,84.529999
2012-02-10,84.199997
2012-02-13,83.870003
2012-02-14,84.099998
2012-02-15,83.239998
2012-02-16,84.050003
2012-02-17,84.470001
2012-02-21,84.260002
2012-02-22,84.309998
2012-02-23,84.769997
2012-02-24,84.400002
2012-02-27,85.089996
2012-02-28,85.269997
2012-02-29,86.059998
2012-03-01,86.160004
2012-03-02,86.230003
2012-03-05,87.629997
2012-03-06,87.58000200000001
2012-03-07,87.889999
2012-03-08,88.300003
2012-03-09,89.339996
2012-03-12,89.43
2012-03-13,89.980003
2012-03-14,90.900002
2012-03-15,91.459999
2012-03-16,90.440002
2012-03-19,90.019997
2012-03-20,90.260002
2012-03-21,90.639999
2012-03-22,90.5
2012-03-23,90.269997
2012-03-26,91.519997
2012-03-27,91.279999
2012-03-28,90.620003
2012-03-29,89.839996
2012-03-30,90.800003
2012-04-02,91.839996
2012-04-03,90.389999
2012-04-04,89.040001
2012-04-05,88.650002
2012-04-09,87.879997
2012-04-10,86.889999
2012-04-11,87.32
2012-04-12,87.18
2012-04-13,86.32
2012-04-16,86.879997
2012-04-17,87.66999799999999
2012-04-18,88.07
2012-04-19,87.120003
2012-04-20,87.58000200000001
2012-04-23,86.620003
2012-04-24,86.43
2012-04-25,87.279999
2012-04-26,88.08000200000001
2012-04-27,88.690002
2012-04-30,88.18
2012-05-01,86.970001
2012-05-02,86.639999
2012-05-03,84.239998
2012-05-04,83.389999
2012-05-07,83.150002
2012-05-08,82.639999
2012-05-09,82.620003
2012-05-10,83.879997
2012-05-11,84.599998
2012-05-14,84.300003
2012-05-15,84.58000200000001
2012-05-16,84.910004
2012-05-17,83.470001
2012-05-18,82.940002
2012-05-21,83.730003
2012-05-22,83.379997
2012-05-23,83.309998
2012-05-24,84.480003
2012-05-25,84.480003
2012-05-29,86.639999
2012-05-30,85.809998
2012-05-31,86.389999
2012-06-01,85.489998
2012-06-04,86.559998
2012-06-05,86.769997
2012-06-06,87.779999
2012-06-07,88.129997
2012-06-08,88.739998
2012-06-11,87.910004
2012-06-12,88.5
2012-06-13,87.43
2012-06-14,89.83000200000001
2012-06-15,91.440002
2012-06-18,92.029999
2012-06-19,91.860001
2012-06-20,91.489998
2012-06-21,90.400002
2012-06-22,90.93
2012-06-25,90.870003
2012-06-26,91.690002
2012-06-27,91.32
2012-06-28,92.91999799999999
2012-06-29,95.0
2012-07-02,94.400002
2012-07-03,94.41999799999999
2012-07-05,94.0
2012-07-06,93.68
2012-07-09,93.970001
2012-07-10,93.800003
2012-07-11,94.5
2012-07-12,94.019997
2012-07-13,94.809998
2012-07-16,95.150002
2012-07-17,96.059998
2012-07-18,95.959999
2012-07-19,95.949997
2012-07-20,95.610001
2012-07-23,94.389999
2012-07-24,94.08000200000001
2012-07-25,93.75
2012-07-26,95.910004
2012-07-27,97.110001
2012-07-30,96.459999
2012-07-31,96.18
2012-08-01,95.940002
2012-08-02,95.699997
2012-08-03,97.209999
2012-08-06,96.5
2012-08-07,95.800003
2012-08-08,95.629997
2012-08-09,95.370003
2012-08-10,95.300003
2012-08-13,95.629997
2012-08-14,95.66999799999999
2012-08-15,96.470001
2012-08-16,96.480003
2012-08-17,96.139999
2012-08-20,96.019997
2012-08-21,95.290001
2012-08-22,95.529999
2012-08-23,94.739998
2012-08-24,96.25
2012-08-27,96.639999
2012-08-28,96.57
2012-08-29,97.110001
2012-08-30,98.589996
2012-08-31,97.870003
2012-09-04,98.150002
2012-09-05,98.220001
2012-09-06,99.980003
2012-09-07,99.720001
2012-09-10,100.449997
2012-09-11,99.519997
2012-09-12,100.889999
2012-09-13,102.75
2012-09-14,102.18
2012-09-17,102.25
2012-09-18,101.989998
2012-09-19,101.879997
2012-09-20,102.639999
2012-09-21,102.360001
2012-09-24,102.610001
2012-09-25,101.440002
2012-09-26,101.0
2012-09-27,100.300003
2012-09-28,100.160004
2012-10-01,100.510002
2012-10-02,99.489998
2012-10-03,99.620003
2012-10-04,101.480003
2012-10-05,101.790001
2012-10-08,101.349998
2012-10-09,99.639999
2012-10-10,101.559998
2012-10-11,98.32
2012-10-12,97.550003
2012-10-15,96.510002
2012-10-16,97.0
2012-10-17,96.779999
2012-10-18,96.33000200000001
2012-10-19,94.779999
2012-10-22,95.0
2012-10-23,95.18
2012-10-24,95.620003
2012-10-25,96.620003
2012-10-26,96.940002
2012-10-31,98.43
2012-11-01,97.129997
2012-11-02,96.120003
2012-11-05,97.730003
2012-11-06,98.790001
2012-11-07,97.300003
2012-11-08,94.739998
2012-11-09,95.459999
2012-11-12,95.980003
2012-11-13,95.690002
2012-11-14,94.470001
2012-11-15,95.699997
2012-11-16,95.690002
2012-11-19,96.57
2012-11-20,97.120003
2012-11-21,96.739998
2012-11-23,97.91999799999999
2012-11-26,96.260002
2012-11-27,96.510002
2012-11-28,102.58000200000001
2012-11-29,101.879997
2012-11-30,103.91999799999999
2012-12-03,104.589996
2012-12-04,104.400002
2012-12-05,105.949997
2012-12-06,98.470001
2012-12-07,98.559998
2012-12-10,98.949997
2012-12-11,98.309998
2012-12-12,97.720001
2012-12-13,97.849998
2012-12-14,96.91999799999999
2012-12-17,98.779999
2012-12-18,99.860001
2012-12-19,98.68
2012-12-20,99.199997
2012-12-21,99.489998
2012-12-24,99.440002
2012-12-26,98.68
2012-12-27,97.91999799999999
2012-12-28,96.970001
2012-12-31,98.730003
2013-01-02,101.449997
2013-01-03,102.489998
2013-01-04,102.160004
2013-01-07,101.370003
2013-01-08,101.18
2013-01-09,101.230003
2013-01-10,100.739998
2013-01-11,100.279999
2013-01-14,100.370003
2013-01-15,101.150002
2013-01-16,101.529999
2013-01-17,100.959999
2013-01-18,101.199997
2013-01-22,102.150002
2013-01-23,102.120003
2013-01-24,102.889999
2013-01-25,102.360001
2013-01-28,102.489998
2013-01-29,103.360001
2013-01-30,102.529999
2013-01-31,102.339996
2013-02-01,104.150002
2013-02-04,102.480003
2013-02-05,103.309998
2013-02-06,101.699997
2013-02-07,101.849998
2013-02-08,102.790001
2013-02-11,101.989998
2013-02-12,101.760002
2013-02-13,101.629997
2013-02-14,102.019997
2013-02-15,102.16999799999999
2013-02-19,101.900002
2013-02-20,101.08000200000001
2013-02-21,100.690002
2013-02-22,101.160004
2013-02-25,100.089996
2013-02-26,99.449997
2013-02-27,100.730003
2013-02-28,101.290001
2013-03-01,101.41999799999999
2013-03-04,103.43
2013-03-05,103.150002
2013-03-06,102.559998
2013-03-07,101.970001
2013-03-08,103.040001
2013-03-11,102.440002
2013-03-12,103.75
2013-03-13,103.41999799999999
2013-03-14,102.910004
2013-03-15,101.75
2013-03-18,101.68
2013-03-19,102.120003
2013-03-20,103.08000200000001
2013-03-21,103.519997
2013-03-22,105.110001
2013-03-25,105.470001
2013-03-26,105.970001
2013-03-27,106.639999
2013-03-28,106.110001
2013-04-01,105.809998
2013-04-02,107.68
2013-04-03,106.360001
2013-04-04,106.360001
2013-04-05,105.800003
2013-04-08,107.040001
2013-04-09,105.790001
2013-04-10,105.75
2013-04-11,106.010002
2013-04-12,106.129997
2013-04-15,104.209999
2013-04-16,105.550003
2013-04-17,104.769997
2013-04-18,103.610001
2013-04-19,104.449997
2013-04-22,105.160004
2013-04-23,107.25
2013-04-24,107.83000200000001
2013-04-25,109.129997
2013-04-26,109.269997
2013-04-29,108.629997
2013-04-30,108.43
2013-05-01,108.220001
2013-05-02,108.690002
2013-05-03,109.75
2013-05-06,109.089996
2013-05-07,109.709999
2013-05-08,109.610001
2013-05-09,109.139999
2013-05-10,109.989998
2013-05-13,110.010002
2013-05-14,111.389999
2013-05-15,112.82
2013-05-16,111.510002
2013-05-17,113.050003
2013-05-20,112.019997
2013-05-21,113.480003
2013-05-22,113.379997
2013-05-23,113.190002
2013-05-24,114.389999
2013-05-28,114.83000200000001
2013-05-29,112.949997
2013-05-30,111.879997
2013-05-31,109.629997
2013-06-03,110.879997
2013-06-04,110.660004
2013-06-05,109.16999799999999
2013-06-06,111.089996
2013-06-07,110.58000200000001
2013-06-10,110.309998
2013-06-11,110.019997
2013-06-12,109.400002
2013-06-13,110.879997
2013-06-14,111.0
2013-06-17,111.699997
2013-06-18,112.089996
2013-06-19,110.190002
2013-06-20,107.559998
2013-06-21,108.650002
2013-06-24,109.639999
2013-06-25,110.25
2013-06-26,111.18
2013-06-27,111.489998
2013-06-28,110.57
2013-07-01,110.43
2013-07-02,110.849998
2013-07-03,110.910004
2013-07-05,111.760002
2013-07-08,112.620003
2013-07-09,113.349998
2013-07-10,113.650002
2013-07-11,115.889999
2013-07-12,116.459999
2013-07-15,115.889999
2013-07-16,116.529999
2013-07-17,117.400002
2013-07-18,117.059998
2013-07-19,118.07
2013-07-22,118.050003
2013-07-23,119.099998
2013-07-24,117.900002
2013-07-25,117.449997
2013-07-26,116.57
2013-07-29,117.139999
2013-07-30,116.93
2013-07-31,117.41999799999999
2013-08-01,118.339996
2013-08-02,119.370003
2013-08-05,120.07
2013-08-06,119.5
2013-08-07,119.339996
2013-08-08,117.389999
2013-08-09,115.629997
2013-08-12,115.730003
2013-08-13,115.650002
2013-08-14,113.779999
2013-08-15,111.790001
2013-08-16,111.900002
2013-08-19,112.08000200000001
2013-08-20,112.839996
2013-08-21,111.959999
2013-08-22,112.239998
2013-08-23,113.07
2013-08-26,111.870003
2013-08-27,111.66999799999999
2013-08-28,110.459999
2013-08-29,111.389999
2013-08-30,111.870003
2013-09-03,111.980003
2013-09-04,111.5
2013-09-05,114.620003
2013-09-06,114.349998
2013-09-09,115.349998
2013-09-10,117.32
2013-09-11,119.25
2013-09-12,118.190002
2013-09-13,117.029999
2013-09-16,117.349998
2013-09-17,117.910004
2013-09-18,118.639999
2013-09-19,119.199997
2013-09-20,117.940002
2013-09-23,117.57
2013-09-24,116.339996
2013-09-25,115.410004
2013-09-26,116.400002
2013-09-27,115.720001
2013-09-30,115.16999799999999
2013-10-01,115.0
2013-10-02,114.82
2013-10-03,114.41999799999999
2013-10-04,114.440002
2013-10-07,113.410004
2013-10-08,112.209999
2013-10-09,114.589996
2013-10-10,115.699997
2013-10-11,115.900002
2013-10-14,116.260002
2013-10-15,115.360001
2013-10-16,117.360001
2013-10-17,118.260002
2013-10-18,117.639999
2013-10-21,117.379997
2013-10-22,117.809998
2013-10-23,117.160004
2013-10-24,116.239998
2013-10-25,116.440002
2013-10-28,117.349998
2013-10-29,118.75
2013-10-30,117.760002
2013-10-31,118.0
2013-11-01,119.620003
2013-11-04,120.339996
2013-11-05,120.129997
2013-11-06,124.07
2013-11-07,122.779999
2013-11-08,122.779999
2013-11-11,123.019997
2013-11-12,122.449997
2013-11-13,123.16999799999999
2013-11-14,123.739998
2013-11-15,124.290001
2013-11-18,123.309998
2013-11-19,123.629997
2013-11-20,122.760002
2013-11-21,123.889999
2013-11-22,125.209999
2013-11-25,125.16999799999999
2013-11-26,125.18
2013-11-27,125.379997
2013-11-29,125.43
2013-12-02,123.690002
2013-12-03,123.82
2013-12-04,122.970001
2013-12-05,120.949997
2013-12-06,122.059998
2013-12-09,121.660004
2013-12-10,120.040001
2013-12-11,118.57
2013-12-12,118.220001
2013-12-13,117.910004
2013-12-16,118.0
2013-12-17,117.550003
2013-12-18,118.5
2013-12-19,117.989998
2013-12-20,118.529999
2013-12-23,118.690002
2013-12-24,118.690002
2013-12-26,118.629997
2013-12-27,118.529999
2013-12-30,118.769997
2013-12-31,119.019997
2014-01-02,117.809998
2014-01-03,117.290001
2014-01-06,116.400002
2014-01-07,115.860001
2014-01-08,114.050003
2014-01-09,118.510002
2014-01-10,117.849998
2014-01-13,114.769997
2014-01-14,116.230003
2014-01-15,116.239998
2014-01-16,115.559998
2014-01-17,116.290001
2014-01-21,114.93
2014-01-22,113.75
2014-01-23,112.800003
2014-01-24,112.129997
2014-01-27,113.08000200000001
2014-01-28,114.379997
2014-01-29,112.230003
2014-01-30,112.730003
2014-01-31,112.360001
2014-02-03,110.18
2014-02-04,110.889999
2014-02-05,110.510002
2014-02-06,114.260002
2014-02-07,114.040001
2014-02-10,113.849998
2014-02-11,114.989998
2014-02-12,114.809998
2014-02-13,115.809998
2014-02-14,116.099998
2014-02-18,115.360001
2014-02-19,114.910004
2014-02-20,115.059998
2014-02-21,113.190002
2014-02-24,113.940002
2014-02-25,115.459999
2014-02-26,115.879997
2014-02-27,116.220001
2014-02-28,116.800003
2014-03-03,115.75
2014-03-04,116.650002
2014-03-05,116.470001
2014-03-06,113.260002
2014-03-07,113.5
2014-03-10,114.589996
2014-03-11,114.709999
2014-03-12,115.209999
2014-03-13,114.410004
2014-03-14,113.449997
2014-03-17,113.459999
2014-03-18,113.849998
2014-03-19,112.849998
2014-03-20,113.160004
2014-03-21,113.83000200000001
2014-03-24,113.370003
2014-03-25,113.93
2014-03-26,112.489998
2014-03-27,112.029999
2014-03-28,111.660004
2014-03-31,111.68
2014-04-01,111.860001
2014-04-02,111.550003
2014-04-03,111.699997
2014-04-04,110.650002
2014-04-07,110.790001
2014-04-08,112.660004
2014-04-09,113.050003
2014-04-10,112.08000200000001
2014-04-11,112.08000200000001
2014-04-14,112.559998
2014-04-15,112.059998
2014-04-16,113.489998
2014-04-17,113.5
2014-04-21,114.099998
2014-04-22,113.559998
2014-04-23,114.790001
2014-04-24,115.029999
2014-04-25,115.010002
2014-04-28,115.589996
2014-04-29,115.400002
2014-04-30,115.68
2014-05-01,115.559998
2014-05-02,115.150002
2014-05-05,114.489998
2014-05-06,112.83000200000001
2014-05-07,111.980003
2014-05-08,114.730003
2014-05-09,115.389999
2014-05-12,116.510002
2014-05-13,116.290001
2014-05-14,115.129997
2014-05-15,114.349998
2014-05-16,115.610001
2014-05-19,116.370003
2014-05-20,115.129997
2014-05-21,114.519997
2014-05-22,114.730003
2014-05-23,114.940002
2014-05-27,113.870003
2014-05-28,114.239998
2014-05-29,114.139999
2014-05-30,116.019997
2014-06-02,115.68
2014-06-03,115.510002
2014-06-04,116.309998
2014-06-05,117.75
2014-06-06,118.230003
2014-06-09,117.779999
2014-06-10,117.099998
2014-06-11,116.239998
2014-06-12,115.440002
2014-06-13,115.300003
2014-06-16,115.43
2014-06-17,115.449997
2014-06-18,116.269997
2014-06-19,116.260002
2014-06-20,115.360001
2014-06-23,115.220001
2014-06-24,116.309998
2014-06-25,116.269997
2014-06-26,115.639999
2014-06-27,115.489998
2014-06-30,115.160004
2014-07-01,115.440002
