"Date","AAPL","ABM","ABT","ADBE","ADSK","AIG","AIN","AIZ","AJG","ALEX","AMD","AMTD","APA","AT","ATR","AVA","AVP","BAX","BBY","BDK","BEC","BEN","BG","BKC","BOH","BOKF","BR","BUD","C","CACI","CBT","CCL","CFG","CLH","CMP","COST","COV","CRI","CRL","CSCO","CSL","CTAS","CTXS","CVA","CVBF","CVS","CVX","CW","DBD","DENN","DEO","DKS","DYN","EA","EAT","EBAY","EFX","ENS","EOG","FELE","FEYE","FII","FLIR","FLO","FLS","FST","FTNT","GFI","GIL","GPK","GWR","GWW","HAE","HBI","HE","HEES","HOLX","HUM","HURN","ICLR","IFF","INTC","IPXL","IRDM","JPM","KBR","KMB","KMI","KSS","KW","LAZ","LECO","LII","LIZ","LKQ","LOGM","LVS","MASI","MAT","MATX","MDLZ","MDU","MLNX","MON","MSA","MSFT","MU","MVL","NEM","NKTR","NLC","NLY","NOK","NOMD","NSC","NTR","NUAN","NVDA","NWL","OI","ORI","OXY","PENN","PFE","PHG","PII","PLCE","POWI","PTV","QCOM","RAMP","RBA","RBC","RF","RIG","RYN","SCHN","SCS","SEE","SEIC","SERV","SHW","SKX","SMG","STE","STT","SUM","SWK","SYF","SYNA","SYY","TAP","TERP","THS","TOT","TRMB","TRV","UMPQ","UNP","USB","UVV","VICI","VRNT","VRSN","VZ","WDC","WFC","WLTW","WM","WWW","XYL","YUM","ZBRA"
2017-11-01,2.07,0,0,0,0,0,0,0,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18,0,0,2.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11,0,0,0,0,0,0,0,3.34,0,0,0,0,0,0,0,0,0,0,2.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76,2.09,0,2,4.19,0,0,0,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67,0,0,2.68,0,0,0,0,2.85,0,0,0,0,0,0,0,2.86,0,0
2017-12-01,2.07,0,0,0,0,0,0,0,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18,0,0,2.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11,0,0,0,0,0,0,0,3.34,0,0,0,0,0,0,0,0,0,0,2.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76,2.09,0,2,4.19,0,0,0,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67,0,0,2.68,0,0,0,0,2.85,0,0,0,0,0,0,0,2.86,0,0
2018-01-01,0,0,0,0,0,0,0,0,0,2.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72,0,0,0,0,0,0,0,0,3.07,0,0,0,0,0,1.86,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51,2.41,0,2.09,3.43,0,0,0,2.51,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42,0,0,2.77,0,0,0,0,2.91,0,0,0,0,0,0,0,2.92,0,0
2018-02-01,0,0,0,0,0,0,0,0,0,2.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72,0,0,0,0,0,0,0,0,3.07,0,0,0,0,0,1.86,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51,2.41,0,2.09,3.43,0,0,0,2.51,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42,0,0,2.77,0,0,0,0,2.91,0,0,0,0,0,0,0,2.92,0,0
2018-03-01,0,0,0,0,0,0,0,0,0,2.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72,0,0,0,0,0,0,0,0,3.07,0,0,0,0,0,1.86,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51,2.41,0,2.09,3.43,0,0,0,2.51,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42,0,0,2.77,0,0,0,0,2.91,0,0,0,0,0,0,0,2.92,0,0
2018-04-01,0,0,0,0,0,0,0,0,0,2.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0,0,0,0,2.2,0,0,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,3.06,2.01,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11,0,0,1.93,0,0,0,0,2.94,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05,0,0,2.81,0,0,0,0,2.84,0,0,0,0,0,0,0,0,0,0
2018-05-01,0,0,0,0,0,0,0,0,0,2.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0,0,0,0,2.2,0,0,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,3.06,2.01,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11,0,0,1.93,0,0,0,0,2.94,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05,0,0,2.81,0,0,0,0,2.84,0,0,0,0,0,0,0,0,0,0
2018-06-01,0,0,0,0,0,0,0,0,0,2.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0,0,0,0,2.2,0,0,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,3.06,2.01,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11,0,0,1.93,0,0,0,0,2.94,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05,0,0,2.81,0,0,0,0,2.84,0,0,0,0,0,0,0,0,0,0
2018-07-01,0,0,0,0,0,0,0,0,0,2.24,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39,0,0,0,0,2.08,0,0,2.39,0,0,0,0,0,0,0,0,0,0,0,0,2.23,0,0,0,0,0,0,0,0,2.21,0,0,0,0,0,2.79,0,0,0,0,0,0,0,0,3.17,2.21,0,0,0,0,0,0,0,0,0,0,0,0,3.11,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,2.68,0,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14,0,0,2.55,0,0,0,0,2.54,0,0,0,0,0,0,0,0,0,0
2018-08-01,0,0,0,0,0,0,0,0,0,2.24,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39,0,0,0,0,2.08,0,0,2.39,0,0,0,0,0,0,0,0,0,0,0,0,2.23,0,0,0,0,0,0,0,0,2.21,0,0,0,0,0,2.79,0,0,0,0,0,0,0,0,3.17,2.21,0,0,0,0,0,0,0,0,0,0,0,0,3.11,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,2.68,0,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14,0,0,2.55,0,0,0,0,2.54,0,0,0,0,0,0,0,0,0,0
2018-09-01,0,0,0,0,0,0,0,0,0,2.24,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39,0,0,0,0,2.08,0,0,2.39,0,0,0,0,0,0,0,0,0,0,0,0,2.23,0,0,0,0,0,0,0,0,2.21,0,0,0,0,0,2.79,0,0,0,0,0,0,0,0,3.17,2.21,0,0,0,0,0,0,0,0,0,0,0,0,3.11,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,2.68,0,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14,0,0,2.55,0,0,0,0,2.54,0,0,0,0,0,0,0,0,0,0
2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48,0,0,0,0,2.08,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,3.41,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,2.58,0,0,0,0,0,0,0,0,3.5,2.01,0,0,0,0,0,0,0,0,0,0,0,0,2.49,0,0,0,0,2.55,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47,0,0,2.34,0,0,0,0,2.83,0,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,2.56,0,0,0,2.08,2.82,0,0,0,0,0,0,0,0,0,0
2018-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48,0,0,0,0,2.08,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,3.41,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,2.58,0,0,0,0,0,0,0,0,3.5,2.01,0,0,0,0,0,0,0,0,0,0,0,0,2.49,0,0,0,0,2.55,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47,0,0,2.34,0,0,0,0,2.83,0,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,2.56,0,0,0,2.08,2.82,0,0,0,0,0,0,0,0,0,0
2018-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48,0,0,0,0,2.08,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,3.41,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,2.58,0,0,0,0,0,0,0,0,3.5,2.01,0,0,0,0,0,0,0,0,0,0,0,0,2.49,0,0,0,0,2.55,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47,0,0,2.34,0,0,0,0,2.83,0,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,2.56,0,0,0,2.08,2.82,0,0,0,0,0,0,0,0,0,0
2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36,0,0,0,0,0,0,0,0,0,0,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,3.69,2.13,0,0,0,0,0,0,0,0,0,0,0,0,2.97,0,0,0,0,2.18,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,2.17,0,0,0,0,3.11,0,2.15,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41,0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,2.24,0,0,0,2.3,3.59,0,0,0,0,0,0,0,0,0,0
2019-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36,0,0,0,0,0,0,0,0,0,0,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,3.69,2.13,0,0,0,0,0,0,0,0,0,0,0,0,2.97,0,0,0,0,2.18,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,2.17,0,0,0,0,3.11,0,2.15,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41,0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,2.24,0,0,0,2.3,3.59,0,0,0,0,0,0,0,0,0,0
2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36,0,0,0,0,0,0,0,0,0,0,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,3.69,2.13,0,0,0,0,0,0,0,0,0,0,0,0,2.97,0,0,0,0,2.18,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,2.17,0,0,0,0,3.11,0,2.15,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41,0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,2.24,0,0,0,2.3,3.59,0,0,0,0,0,0,0,0,0,0
2019-04-01,0,2.42,0,0,0,2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,0,0,0,0,2.44,0,0,2.21,0,0,0,0,0,0,0,2.46,0,0,2.24,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,2.23,0,0,0,0,0,0,0,2.62,3.58,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0,2.53,0,0,0,0,3.36,0,0,2.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99,2.92,0,0,0,0,0,0,0,0,0,0
2019-05-01,0,2.42,0,0,0,2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,0,0,0,0,2.44,0,0,2.21,0,0,0,0,0,0,0,2.46,0,0,2.24,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,2.23,0,0,0,0,0,0,0,2.62,3.58,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0,2.53,0,0,0,0,3.36,0,0,2.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99,2.92,0,0,0,0,0,0,0,0,0,0
2019-06-01,0,2.42,0,0,0,2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,0,0,0,0,2.44,0,0,2.21,0,0,0,0,0,0,0,2.46,0,0,2.24,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,2.23,0,0,0,0,0,0,0,2.62,3.58,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0,2.53,0,0,0,0,3.36,0,0,2.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99,2.92,0,0,0,0,0,0,0,0,0,0
2019-07-01,0,2.67,0,0,0,2.66,0,0,0,0,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,2.28,0,0,0,0,0,0,0,2.63,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,0,0,0,0,0,2.21,0,0,0,2.08,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83,0,0,2.37,0,0,0,0,0,0,0,0,0,2.58,3.15,0,0,0,0,0,0,0,3.43,2.31,0,0,0,0,0,0,0,0,0,0
2019-08-01,0,2.67,0,0,0,2.66,0,0,0,0,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,2.28,0,0,0,0,0,0,0,2.63,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,0,0,0,0,0,2.21,0,0,0,2.08,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83,0,0,2.37,0,0,0,0,0,0,0,0,0,2.58,3.15,0,0,0,0,0,0,0,3.43,2.31,0,0,0,0,0,0,0,0,0,0
2019-09-01,0,2.67,0,0,0,2.66,0,0,0,0,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,2.28,0,0,0,0,0,0,0,2.63,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,0,0,0,0,0,2.21,0,0,0,2.08,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83,0,0,2.37,0,0,0,0,0,0,0,0,0,2.58,3.15,0,0,0,0,0,0,0,3.43,2.31,0,0,0,0,0,0,0,0,0,0
2019-10-01,0,0,0,0,0,2.25,0,1.98,0,0,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,2.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,0,0,0,0,0,0,0,0,0,2.21,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,2.85,0,0,0,0,0,2.31,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99,0,0,2.27,0,0,1.92,0,0,0,0,0,0,3.09,2.91,0,0,0,0,0,0,0,3.7,2.3,0,0,0,0,0,0,0,0,0,0
2019-11-01,0,0,0,0,0,2.25,0,1.98,0,0,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,2.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,0,0,0,0,0,0,0,0,0,2.21,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,2.85,0,0,0,0,0,2.31,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99,0,0,2.27,0,0,1.92,0,0,0,0,0,0,3.09,2.91,0,0,0,0,0,0,0,3.7,2.3,0,0,0,0,0,0,0,0,0,0
2019-12-01,0,0,0,0,0,2.25,0,1.98,0,0,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,2.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,0,0,0,0,0,0,0,0,0,2.21,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,2.85,0,0,0,0,0,2.31,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99,0,0,2.27,0,0,1.92,0,0,0,0,0,0,3.09,2.91,0,0,0,0,0,0,0,3.7,2.3,0,0,0,0,0,0,0,0,0,0
