"Date","ACBI","ADES","ADS","AIG","AJRD","ALC","ALLY","AM","AWI","BAC","BANC","BCBP","BDX","BEN","BG","BHF","BMCH","BPOP","BRK","BSX","BUD","C","CAB","CACH","CARE","CBS","CCE","CF","CIT","CLR","CNO","COLB","COP","COT","COV","CPB","DAL","DD","DLB","DO","DOW","ECPG","EMC","EP","EQ","ESGR","FARM","FLA","FMC","FOSL","FTI","GBL","GLBR","GLF","GR","GT","HES","HPQ","HTH","HTV","HURN","INTC","IR","ISBC","ITT","JCP","JEF","KALU","KRNY","MDLZ","MDP","MVC","NFG","NPK","NWA","OABC","OKE","PAA","PAY","PFE","PM","PNC","RF","RUTH","SANW","SFD","SHLDQ","SLM","SNE","SPGI","T","TCO","TDS","TEL","TEVA","TFSL","TIF","TOWN","TPHS","TRA","TRB","TRC","TRH","TT","TWX","VPHM","WBC","WCBO","WLK","WMGI","WSBF","WWY","XPO","Y"
2019-02-01,2.1,0,1.59,0,0,0,0,0,0,0,2.28,0,0,0,2.6,0,2.77,1.72,0,0,0,0,0,0,2.12,0,0,0,3.61,0,0,0,0,0,0,0,0,0,4.26,0,0,0,0,0,0,0,0,0,2.79,0,0,0,0,0,0,0,0,0,0,0,0,13.51,0,1.89,0,0,0,0,1.54,0,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,0,0,3.46,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0
2019-03-01,2.1,0,1.59,0,0,0,0,0,0,0,2.28,0,0,0,2.6,0,2.77,1.72,0,0,0,0,0,0,2.12,0,0,0,3.61,0,0,0,0,0,0,0,0,0,4.26,0,0,0,0,0,0,0,0,0,2.79,0,0,0,0,0,0,0,0,0,0,0,0,13.51,0,1.89,0,0,0,0,1.54,0,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,0,0,3.46,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0
2019-04-01,2.11,0,1.46,0,0,0,0,0,0,0,2.42,0,0,0,0,0,0,1.71,0,0,0,0,0,0,2.14,0,0,0,4.14,1.47,0,0,0,0,0,1.51,0,0,4.58,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,12.66,0,1.87,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46,0,0,0,0,0,3.23,0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,2.11,0,0,0,2.15,0,0,0
2019-05-01,2.11,0,1.46,0,0,0,0,0,0,0,2.42,0,0,0,0,0,0,1.71,0,0,0,0,0,0,2.14,0,0,0,4.14,1.47,0,0,0,0,0,1.51,0,0,4.58,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,12.66,0,1.87,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46,0,0,0,0,0,3.23,0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,2.11,0,0,0,2.15,0,0,0
2019-06-01,2.11,0,1.46,0,0,0,0,0,0,0,2.42,0,0,0,0,0,0,1.71,0,0,0,0,0,0,2.14,0,0,0,4.14,1.47,0,0,0,0,0,1.51,0,0,4.58,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,12.66,0,1.87,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46,0,0,0,0,0,3.23,0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,2.11,0,0,0,2.15,0,0,0
2019-07-01,2.28,1.64,0,0,0,0,0,0,0,0,2.61,0,0,1.18,0,0,0,1.81,0,0,0,0,0,0,2.18,0,0,0,3.88,0,0,0,0,0,0,1.88,0,0,6.23,0,0,0,0,0,0,0,0,0,2.42,0,0,0,0,0,0,0,0,0,0,0,0,14.53,0,2.03,0,0,1.23,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,5.25,0,0,0,0,0,3,0,0,0,0,0,0,0,3.71,0,0,0,0,0,0,0,2.26,0,0,0,2.3,0,0,0
2019-08-01,2.28,1.64,0,0,0,0,0,0,0,0,2.61,0,0,1.18,0,0,0,1.81,0,0,0,0,0,0,2.18,0,0,0,3.88,0,0,0,0,0,0,1.88,0,0,6.23,0,0,0,0,0,0,0,0,0,2.42,0,0,0,0,0,0,0,0,0,0,0,0,14.53,0,2.03,0,0,1.23,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,5.25,0,0,0,0,0,3,0,0,0,0,0,0,0,3.71,0,0,0,0,0,0,0,2.26,0,0,0,2.3,0,0,0
2019-09-01,2.28,1.64,0,0,0,0,0,0,0,0,2.61,0,0,1.18,0,0,0,1.81,0,0,0,0,0,0,2.18,0,0,0,3.88,0,0,0,0,0,0,1.88,0,0,6.23,0,0,0,0,0,0,0,0,0,2.42,0,0,0,0,0,0,0,0,0,0,0,0,14.53,0,2.03,0,0,1.23,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,5.25,0,0,0,0,0,3,0,0,0,0,0,0,0,3.71,0,0,0,0,0,0,0,2.26,0,0,0,2.3,0,0,0
2019-10-01,2.44,0,0,0,0,0,0,0,0,0,3.21,1.97,0,0,0,0,0,1.99,0,0,0,0,0,0,1.93,0,0,0,3.96,1.3,0,0,0,0,0,1.51,0,0,5.75,0,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,16.9,0,2.15,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68,0,0,0,0,0,3.13,0,0,0,0,0,2.94,0,2.82,0,0,0,0,0,0,0,2.32,0,0,0,2.4,0,0,0
2019-11-01,2.44,0,0,0,0,0,0,0,0,0,3.21,1.97,0,0,0,0,0,1.99,0,0,0,0,0,0,1.93,0,0,0,3.96,1.3,0,0,0,0,0,1.51,0,0,5.75,0,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,16.9,0,2.15,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68,0,0,0,0,0,3.13,0,0,0,0,0,2.94,0,2.82,0,0,0,0,0,0,0,2.32,0,0,0,2.4,0,0,0
2019-12-01,2.44,0,0,0,0,0,0,0,0,0,3.21,1.97,0,0,0,0,0,1.99,0,0,0,0,0,0,1.93,0,0,0,3.96,1.3,0,0,0,0,0,1.51,0,0,5.75,0,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,16.9,0,2.15,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68,0,0,0,0,0,3.13,0,0,0,0,0,2.94,0,2.82,0,0,0,0,0,0,0,2.32,0,0,0,2.4,0,0,0
