Date,ICLR
2012-07-10,23.809998999999998
2012-07-11,23.379998999999998
2012-07-12,22.969998999999998
2012-07-13,23.059998999999998
2012-07-16,23.41
2012-07-17,23.84
2012-07-18,23.83
2012-07-19,23.719998999999998
2012-07-20,23.190001000000002
2012-07-23,23.09
2012-07-24,22.709999
2012-07-25,23.139999
2012-07-26,23.360001
2012-07-27,23.66
2012-07-30,23.940001000000002
2012-07-31,24.129998999999998
2012-08-01,24.08
2012-08-02,24.120001000000002
2012-08-03,24.190001000000002
2012-08-06,24.219998999999998
2012-08-07,23.959999
2012-08-08,24.32
2012-08-09,23.93
2012-08-10,23.6
2012-08-13,23.299999
2012-08-14,22.959999
2012-08-15,23.209999
2012-08-16,23.139999
2012-08-17,23.139999
2012-08-20,23.469998999999998
2012-08-21,23.440001000000002
2012-08-22,23.1
2012-08-23,23.16
2012-08-24,23.07
2012-08-27,23.290001
2012-08-28,23.35
2012-08-29,23.299999
2012-08-30,22.84
2012-08-31,22.92
2012-09-04,23.030001000000002
2012-09-05,23.309998999999998
2012-09-06,23.950001
2012-09-07,24.040001
2012-09-10,24.02
2012-09-11,24.5
2012-09-12,24.25
2012-09-13,24.299999
2012-09-14,24.15
2012-09-17,23.99
2012-09-18,24.23
2012-09-19,24.309998999999998
2012-09-20,24.73
2012-09-21,24.620001000000002
2012-09-24,24.16
2012-09-25,24.02
2012-09-26,23.82
2012-09-27,24.030001000000002
2012-09-28,24.370001000000002
2012-10-01,24.4
2012-10-02,24.51
2012-10-03,24.549999
2012-10-04,24.940001000000002
2012-10-05,24.67
2012-10-08,24.450001
2012-10-09,24.200001
2012-10-10,24.16
2012-10-11,24.309998999999998
2012-10-12,24.280001000000002
2012-10-15,24.65
2012-10-16,24.809998999999998
2012-10-17,24.809998999999998
2012-10-18,24.27
2012-10-19,23.73
2012-10-22,23.639999
2012-10-23,23.459999
2012-10-24,23.969998999999998
2012-10-25,24.07
2012-10-26,24.02
2012-10-31,23.540001
2012-11-01,24.139999
2012-11-02,26.469998999999998
2012-11-05,26.33
2012-11-06,26.4
2012-11-07,26.950001
2012-11-08,26.4
2012-11-09,26.709999
2012-11-12,27.32
2012-11-13,27.23
2012-11-14,26.860001
2012-11-15,26.83
2012-11-16,27.33
2012-11-19,27.969998999999998
2012-11-20,27.59
2012-11-21,27.389999
2012-11-23,27.58
2012-11-26,27.59
2012-11-27,27.790001
2012-11-28,27.65
2012-11-29,27.940001000000002
2012-11-30,27.59
2012-12-03,27.9
2012-12-04,27.66
2012-12-05,27.440001000000002
2012-12-06,27.73
2012-12-07,27.27
2012-12-10,27.67
2012-12-11,27.84
2012-12-12,28.08
2012-12-13,27.9
2012-12-14,28.209999
2012-12-17,28.309998999999998
2012-12-18,28.540001
2012-12-19,28.18
2012-12-20,28.43
2012-12-21,28.08
2012-12-24,27.9
2012-12-26,27.629998999999998
2012-12-27,27.66
2012-12-28,27.57
2012-12-31,27.76
2013-01-02,28.200001
2013-01-03,28.49
2013-01-04,28.82
2013-01-07,28.639999
2013-01-08,28.75
2013-01-09,28.690001000000002
2013-01-10,28.65
2013-01-11,28.290001
2013-01-14,28.870001000000002
2013-01-15,28.77
2013-01-16,28.639999
2013-01-17,28.67
2013-01-18,28.65
2013-01-22,28.51
2013-01-23,28.73
2013-01-24,28.959999
2013-01-25,29.209999
2013-01-28,29.15
2013-01-29,28.639999
2013-01-30,28.959999
2013-01-31,29.309998999999998
2013-02-01,29.299999
2013-02-04,29.030001000000002
2013-02-05,28.469998999999998
2013-02-06,28.07
2013-02-07,27.99
2013-02-08,28.08
2013-02-11,28.040001
2013-02-12,27.25
2013-02-13,27.459999
2013-02-14,27.959999
2013-02-15,28.43
2013-02-19,28.73
2013-02-20,29.190001000000002
2013-02-21,28.969998999999998
2013-02-22,29.58
2013-02-25,30.040001
2013-02-26,30.07
2013-02-27,30.76
2013-02-28,31.16
2013-03-01,31.49
2013-03-04,31.73
2013-03-05,31.99
2013-03-06,31.9
2013-03-07,31.73
2013-03-08,31.83
2013-03-11,31.74
2013-03-12,31.9
2013-03-13,31.49
2013-03-14,31.9
2013-03-15,31.959999
2013-03-18,31.950001
2013-03-19,32.009997999999996
2013-03-20,32.759997999999996
2013-03-21,32.709998999999996
2013-03-22,32.91
2013-03-25,32.400002
2013-03-26,32.25
2013-03-27,32.5
2013-03-28,32.290001000000004
2013-04-01,30.950001
2013-04-02,31.870001000000002
2013-04-03,31.25
2013-04-04,31.24
2013-04-05,30.66
2013-04-08,30.540001
2013-04-09,30.6
2013-04-10,30.9
2013-04-11,30.879998999999998
2013-04-12,30.530001000000002
2013-04-15,29.99
2013-04-16,30.190001000000002
2013-04-17,29.73
2013-04-18,29.33
2013-04-19,29.629998999999998
2013-04-22,29.42
2013-04-23,29.92
2013-04-24,29.200001
2013-04-25,31.879998999999998
2013-04-26,31.450001
2013-04-29,31.59
2013-04-30,32.119999
2013-05-01,32.369999
2013-05-02,32.5
2013-05-03,32.470001
2013-05-06,32.099998
2013-05-07,32.299999
2013-05-08,32.27
2013-05-09,32.25
2013-05-10,32.73
2013-05-13,33.009997999999996
2013-05-14,33.93
2013-05-15,33.439999
2013-05-16,32.91
2013-05-17,33.380001
2013-05-20,33.389998999999996
2013-05-21,33.360001000000004
2013-05-22,33.139998999999996
2013-05-23,33.43
2013-05-24,33.41
2013-05-28,34.84
2013-05-29,34.560001
2013-05-30,34.740002000000004
2013-05-31,34.34
2013-06-03,34.490002000000004
2013-06-04,34.16
2013-06-05,33.68
2013-06-06,34.0
2013-06-07,34.099998
2013-06-10,34.349998
2013-06-11,34.560001
2013-06-12,34.959998999999996
2013-06-13,35.52
2013-06-14,35.529999
2013-06-17,35.939999
2013-06-18,36.220001
2013-06-19,36.0
2013-06-20,35.029999
2013-06-21,35.400002
2013-06-24,35.400002
2013-06-25,35.200001
2013-06-26,34.93
2013-06-27,35.68
2013-06-28,35.43
2013-07-01,36.380001
2013-07-02,36.330002
2013-07-03,36.240002000000004
2013-07-05,36.650002
2013-07-08,36.93
2013-07-09,37.790001000000004
2013-07-10,37.880001
2013-07-11,38.049999
2013-07-12,37.93
2013-07-15,38.189999
2013-07-16,37.5
2013-07-17,37.59
2013-07-18,37.610001000000004
2013-07-19,37.43
2013-07-22,37.580002
2013-07-23,38.419998
2013-07-24,38.02
2013-07-25,38.919998
2013-07-26,39.470001
2013-07-29,39.450001
2013-07-30,39.200001
2013-07-31,39.220001
2013-08-01,39.709998999999996
2013-08-02,39.959998999999996
2013-08-05,40.150002
2013-08-06,40.09
2013-08-07,40.049999
2013-08-08,40.139998999999996
2013-08-09,40.099998
2013-08-12,40.259997999999996
2013-08-13,40.669998
2013-08-14,39.650002
2013-08-15,39.18
2013-08-16,38.939999
2013-08-19,38.810001
2013-08-20,38.790001000000004
2013-08-21,38.59
2013-08-22,39.099998
2013-08-23,38.98
2013-08-26,38.59
2013-08-27,37.580002
2013-08-28,37.099998
2013-08-29,37.07
2013-08-30,36.540001000000004
2013-09-03,36.68
2013-09-04,36.610001000000004
2013-09-05,36.400002
2013-09-06,36.639998999999996
2013-09-09,37.060001
2013-09-10,37.34
2013-09-11,38.200001
2013-09-12,38.619999
2013-09-13,38.509997999999996
2013-09-16,38.869999
2013-09-17,40.07
2013-09-18,39.540001000000004
2013-09-19,39.0
2013-09-20,38.5
2013-09-23,39.09
2013-09-24,39.080002
2013-09-25,39.48
2013-09-26,39.790001000000004
2013-09-27,40.540001000000004
2013-09-30,40.93
2013-10-01,41.110001000000004
2013-10-02,40.889998999999996
2013-10-03,40.720001
2013-10-04,40.889998999999996
2013-10-07,40.290001000000004
2013-10-08,39.07
2013-10-09,38.869999
2013-10-10,39.110001000000004
2013-10-11,39.610001000000004
2013-10-14,39.57
2013-10-15,39.57
2013-10-16,40.169998
2013-10-17,40.75
2013-10-18,40.900002
2013-10-21,40.599998
2013-10-22,40.0
2013-10-23,39.650002
2013-10-24,43.779999
2013-10-25,43.560001
2013-10-28,43.0
2013-10-29,42.900002
2013-10-30,39.939999
2013-10-31,40.490002000000004
2013-11-01,40.380001
2013-11-04,40.799999
2013-11-05,40.310001
2013-11-06,40.389998999999996
2013-11-07,40.830002
2013-11-08,41.169998
2013-11-11,41.130001
2013-11-12,41.040001000000004
2013-11-13,40.450001
2013-11-14,40.220001
2013-11-15,39.98
2013-11-18,39.119999
2013-11-19,38.849998
2013-11-20,39.200001
2013-11-21,38.75
2013-11-22,38.18
2013-11-25,37.939999
2013-11-26,38.290001000000004
2013-11-27,38.200001
2013-11-29,38.139998999999996
2013-12-02,37.529999
2013-12-03,37.16
2013-12-04,37.25
2013-12-05,37.900002
2013-12-06,39.580002
2013-12-09,39.52
2013-12-10,39.0
2013-12-11,38.110001000000004
2013-12-12,38.349998
2013-12-13,38.110001000000004
2013-12-16,38.860001000000004
2013-12-17,38.639998999999996
2013-12-18,38.959998999999996
2013-12-19,38.18
2013-12-20,38.93
2013-12-23,39.66
2013-12-24,39.720001
2013-12-26,39.810001
2013-12-27,39.799999
2013-12-30,40.09
2013-12-31,40.419998
2014-01-02,39.959998999999996
2014-01-03,39.509997999999996
2014-01-06,39.220001
2014-01-07,39.849998
2014-01-08,40.599998
2014-01-09,40.889998999999996
2014-01-10,41.200001
2014-01-13,41.150002
2014-01-14,42.119999
2014-01-15,42.380001
2014-01-16,41.73
2014-01-17,41.0
2014-01-21,41.310001
2014-01-22,42.41
2014-01-23,42.549999
2014-01-24,41.849998
2014-01-27,41.23
2014-01-28,41.68
2014-01-29,40.990002000000004
2014-01-30,42.360001000000004
2014-01-31,42.009997999999996
2014-02-03,42.0
2014-02-04,42.099998
2014-02-05,43.610001000000004
2014-02-06,44.0
2014-02-07,44.919998
2014-02-10,45.59
2014-02-11,45.060001
2014-02-12,44.09
2014-02-13,44.799999
2014-02-14,44.459998999999996
2014-02-18,44.799999
2014-02-19,44.32
2014-02-20,48.700001
2014-02-21,46.700001
2014-02-24,47.139998999999996
2014-02-25,46.439999
2014-02-26,46.110001000000004
2014-02-27,47.43
2014-02-28,46.84
2014-03-03,47.029999
2014-03-04,47.720001
2014-03-05,47.18
2014-03-06,46.18
2014-03-07,46.779999
2014-03-10,47.200001
2014-03-11,47.490002000000004
2014-03-12,48.080002
2014-03-13,48.0
2014-03-14,48.279999
2014-03-17,48.669998
2014-03-18,49.139998999999996
2014-03-19,49.220001
2014-03-20,49.029999
2014-03-21,47.389998999999996
2014-03-24,46.700001
2014-03-25,45.509997999999996
2014-03-26,45.16
2014-03-27,46.849998
2014-03-28,46.0
2014-03-31,47.549999
2014-04-01,47.799999
2014-04-02,48.970001
2014-04-03,48.220001
2014-04-04,44.959998999999996
2014-04-07,44.150002
2014-04-08,43.900002
2014-04-09,45.68
2014-04-10,43.889998999999996
2014-04-11,42.18
2014-04-14,42.439999
2014-04-15,43.07
2014-04-16,43.900002
2014-04-17,43.639998999999996
2014-04-21,44.080002
2014-04-22,43.75
2014-04-23,43.869999
2014-04-24,43.990002000000004
2014-04-25,42.689999
2014-04-28,39.52
2014-04-29,38.700001
2014-04-30,38.77
2014-05-01,39.869999
2014-05-02,40.0
2014-05-05,38.889998999999996
2014-05-06,38.110001000000004
2014-05-07,38.490002000000004
2014-05-08,37.919998
2014-05-09,39.459998999999996
2014-05-12,40.75
2014-05-13,41.950001
2014-05-14,40.84
2014-05-15,40.09
2014-05-16,40.25
2014-05-19,41.0
2014-05-20,40.119999
2014-05-21,39.91
2014-05-22,40.799999
2014-05-23,40.830002
2014-05-27,42.18
2014-05-28,42.060001
2014-05-29,42.0
2014-05-30,42.27
2014-06-02,42.560001
2014-06-03,43.029999
2014-06-04,43.549999
2014-06-05,44.689999
2014-06-06,44.220001
2014-06-09,44.610001000000004
2014-06-10,44.860001000000004
2014-06-11,44.669998
2014-06-12,44.400002
2014-06-13,44.439999
2014-06-16,45.389998999999996
2014-06-17,46.119999
2014-06-18,46.52
2014-06-19,46.900002
2014-06-20,47.57
2014-06-23,47.580002
2014-06-24,47.389998999999996
2014-06-25,46.400002
2014-06-26,46.16
2014-06-27,46.299999
2014-06-30,47.110001000000004
2014-07-01,48.009997999999996
2014-07-02,48.040001000000004
2014-07-03,48.5
2014-07-07,47.549999
2014-07-08,47.0
2014-07-09,46.77
2014-07-10,46.860001000000004
2014-07-11,46.610001000000004
2014-07-14,47.369999
2014-07-15,46.970001
2014-07-16,46.560001
2014-07-17,46.07
2014-07-18,47.43
2014-07-21,47.669998
2014-07-22,47.73
2014-07-23,47.849998
2014-07-24,47.490002000000004
2014-07-25,47.490002000000004
2014-07-28,47.119999
2014-07-29,47.900002
2014-07-30,52.110001000000004
2014-07-31,51.799999
2014-08-01,51.599998
2014-08-04,51.939999
2014-08-05,52.860001000000004
2014-08-06,51.27
2014-08-07,51.32
2014-08-08,51.349998
2014-08-11,50.970001
2014-08-12,50.790001000000004
2014-08-13,51.02
2014-08-14,51.810001
2014-08-15,52.189999
2014-08-18,53.110001000000004
2014-08-19,53.0
2014-08-20,52.68
2014-08-21,51.34
2014-08-22,51.34
2014-08-25,51.25
2014-08-26,51.16
2014-08-27,50.939999
2014-08-28,51.169998
2014-08-29,49.540001000000004
2014-09-02,50.889998999999996
2014-09-03,52.360001000000004
2014-09-04,53.619999
2014-09-05,53.669998
2014-09-08,53.400002
2014-09-09,54.459998999999996
2014-09-10,55.389998999999996
2014-09-11,55.900002
2014-09-12,55.869999
2014-09-15,55.310001
2014-09-16,55.810001
2014-09-17,56.759997999999996
2014-09-18,56.169998
2014-09-19,56.07
2014-09-22,56.490002000000004
2014-09-23,55.169998
2014-09-24,56.970001
2014-09-25,56.0
2014-09-26,56.189999
2014-09-29,57.509997999999996
2014-09-30,57.23
2014-10-01,56.02
2014-10-02,56.880001
2014-10-03,58.07
2014-10-06,57.470001
2014-10-07,57.080002
2014-10-08,57.790001000000004
2014-10-09,56.950001
2014-10-10,55.119999
2014-10-13,54.580002
2014-10-14,54.720001
2014-10-15,53.990002000000004
2014-10-16,54.110001000000004
2014-10-17,54.91
2014-10-20,55.939999
2014-10-21,56.91
2014-10-22,57.049999
2014-10-23,56.549999
2014-10-24,56.709998999999996
2014-10-27,56.32
2014-10-28,54.77
2014-10-29,53.880001
2014-10-30,52.689999
2014-10-31,52.610001000000004
2014-11-03,53.950001
2014-11-04,53.970001
2014-11-05,51.889998999999996
2014-11-06,52.27
2014-11-07,52.610001000000004
2014-11-10,53.34
2014-11-11,53.41
2014-11-12,54.34
2014-11-13,53.66
2014-11-14,52.900002
2014-11-17,52.950001
2014-11-18,53.330002
2014-11-19,53.720001
2014-11-20,54.169998
2014-11-21,54.529999
2014-11-24,54.439999
2014-11-25,54.400002
2014-11-26,55.049999
2014-11-28,55.540001000000004
2014-12-01,52.439999
2014-12-02,53.110001000000004
2014-12-03,55.009997999999996
2014-12-04,53.959998999999996
2014-12-05,52.939999
2014-12-08,52.18
2014-12-09,52.639998999999996
2014-12-10,50.75
2014-12-11,50.959998999999996
2014-12-12,50.860001000000004
2014-12-15,50.439999
2014-12-16,51.200001
2014-12-17,52.189999
2014-12-18,52.48
2014-12-19,52.810001
2014-12-22,52.310001
2014-12-23,51.939999
2014-12-24,52.66
2014-12-26,53.16
2014-12-29,52.360001000000004
2014-12-30,51.919998
2014-12-31,50.990002000000004
2015-01-02,51.610001000000004
2015-01-05,53.110001000000004
2015-01-06,53.509997999999996
2015-01-07,52.91
2015-01-08,53.700001
2015-01-09,53.939999
2015-01-12,53.75
2015-01-13,56.049999
2015-01-14,56.57
2015-01-15,56.32
2015-01-16,57.68
2015-01-20,56.91
2015-01-21,56.18
2015-01-22,56.77
2015-01-23,57.240002000000004
2015-01-26,57.889998999999996
2015-01-27,57.82
2015-01-28,57.709998999999996
2015-01-29,56.990002000000004
2015-01-30,56.400002
2015-02-02,57.009997999999996
2015-02-03,57.150002
2015-02-04,57.709998999999996
2015-02-05,57.970001
2015-02-06,57.560001
2015-02-09,56.84
2015-02-10,56.919998
2015-02-11,57.400002
2015-02-12,59.630001
2015-02-13,60.009997999999996
2015-02-17,60.119999
2015-02-18,60.59
2015-02-19,61.09
2015-02-20,60.310001
2015-02-23,61.939999
2015-02-24,61.549999
2015-02-25,67.75
2015-02-26,69.440002
2015-02-27,69.010002
2015-03-02,69.410004
2015-03-03,68.059998
2015-03-04,67.720001
2015-03-05,67.839996
2015-03-06,67.150002
2015-03-09,67.18
2015-03-10,67.550003
2015-03-11,67.699997
2015-03-12,68.199997
2015-03-13,67.260002
2015-03-16,68.5
2015-03-17,68.480003
2015-03-18,68.389999
2015-03-19,70.5
2015-03-20,71.290001
2015-03-23,71.559998
2015-03-24,70.769997
2015-03-25,68.349998
2015-03-26,69.610001
2015-03-27,70.459999
2015-03-30,70.93
2015-03-31,70.529999
2015-04-01,70.57
2015-04-02,69.870003
2015-04-06,69.83000200000001
2015-04-07,68.970001
2015-04-08,69.83000200000001
2015-04-09,69.370003
2015-04-10,69.68
2015-04-13,68.91999799999999
2015-04-14,68.290001
2015-04-15,67.589996
2015-04-16,68.839996
2015-04-17,68.980003
2015-04-20,69.58000200000001
2015-04-21,67.959999
2015-04-22,69.239998
2015-04-23,69.410004
2015-04-24,69.849998
2015-04-27,70.209999
2015-04-28,64.360001
2015-04-29,63.290001000000004
2015-04-30,64.339996
2015-05-01,65.709999
2015-05-04,66.08000200000001
2015-05-05,64.309998
2015-05-06,65.389999
2015-05-07,65.470001
2015-05-08,67.07
2015-05-11,65.489998
2015-05-12,65.849998
2015-05-13,64.699997
2015-05-14,65.790001
2015-05-15,66.260002
2015-05-18,67.940002
2015-05-19,67.970001
2015-05-20,67.33000200000001
2015-05-21,67.239998
2015-05-22,66.470001
2015-05-26,65.389999
2015-05-27,65.949997
2015-05-28,65.910004
2015-05-29,64.870003
2015-06-01,65.58000200000001
2015-06-02,65.209999
2015-06-03,65.199997
2015-06-04,66.519997
2015-06-05,68.150002
2015-06-08,67.589996
2015-06-09,67.25
2015-06-10,67.019997
2015-06-11,67.190002
2015-06-12,66.93
2015-06-15,66.970001
2015-06-16,67.610001
2015-06-17,68.529999
2015-06-18,68.379997
2015-06-19,69.110001
2015-06-22,70.949997
2015-06-23,71.660004
2015-06-24,69.769997
2015-06-25,68.93
2015-06-26,68.139999
2015-06-29,66.150002
2015-06-30,67.300003
2015-07-01,67.839996
2015-07-02,67.400002
2015-07-06,67.599998
2015-07-07,67.129997
2015-07-08,65.089996
2015-07-09,64.540001
2015-07-10,66.199997
2015-07-13,68.230003
2015-07-14,68.940002
2015-07-15,68.959999
2015-07-16,68.230003
2015-07-17,68.120003
2015-07-20,68.870003
2015-07-21,68.16999799999999
2015-07-22,68.120003
2015-07-23,67.900002
2015-07-24,66.739998
2015-07-27,64.949997
2015-07-28,75.199997
2015-07-29,78.58000200000001
2015-07-30,80.860001
2015-07-31,80.800003
2015-08-03,81.480003
2015-08-04,81.220001
2015-08-05,82.57
2015-08-06,81.16999799999999
2015-08-07,81.760002
2015-08-10,83.279999
2015-08-11,82.58000200000001
2015-08-12,82.690002
2015-08-13,82.519997
2015-08-14,82.309998
2015-08-17,80.57
2015-08-18,80.730003
2015-08-19,80.260002
2015-08-20,78.25
2015-08-21,77.16999799999999
2015-08-24,74.269997
2015-08-25,75.66999799999999
2015-08-26,78.949997
2015-08-27,78.75
2015-08-28,77.989998
2015-08-31,77.0
2015-09-01,75.07
2015-09-02,76.199997
2015-09-03,75.779999
2015-09-04,75.900002
2015-09-08,78.57
2015-09-09,77.620003
2015-09-10,77.260002
2015-09-11,78.010002
2015-09-14,77.93
2015-09-15,78.230003
2015-09-16,79.75
2015-09-17,81.400002
2015-09-18,79.980003
2015-09-21,80.089996
2015-09-22,77.739998
2015-09-23,77.43
2015-09-24,75.769997
2015-09-25,74.190002
2015-09-28,69.07
2015-09-29,70.389999
2015-09-30,70.970001
2015-10-01,72.110001
2015-10-02,72.25
2015-10-05,71.0
2015-10-06,67.860001
2015-10-07,69.709999
2015-10-08,69.150002
2015-10-09,70.139999
2015-10-12,70.779999
2015-10-13,69.550003
2015-10-14,69.889999
2015-10-15,71.41999799999999
2015-10-16,72.370003
2015-10-19,72.870003
2015-10-20,71.519997
2015-10-21,71.480003
2015-10-22,67.589996
2015-10-23,68.33000200000001
2015-10-26,70.379997
2015-10-27,64.440002
2015-10-28,67.089996
2015-10-29,65.029999
2015-10-30,63.869999
2015-11-02,67.68
2015-11-03,68.07
2015-11-04,68.83000200000001
2015-11-05,67.82
2015-11-06,68.099998
2015-11-09,69.510002
2015-11-10,69.199997
2015-11-11,67.879997
2015-11-12,66.449997
2015-11-13,65.589996
2015-11-16,66.300003
2015-11-17,67.949997
2015-11-18,68.32
2015-11-19,68.110001
2015-11-20,69.480003
2015-11-23,71.650002
2015-11-24,73.379997
2015-11-25,74.029999
2015-11-27,75.010002
2015-11-30,74.33000200000001
2015-12-01,74.849998
2015-12-02,74.470001
2015-12-03,72.889999
2015-12-04,73.720001
2015-12-07,74.059998
2015-12-08,74.68
2015-12-09,73.650002
2015-12-10,73.800003
2015-12-11,73.510002
2015-12-14,73.739998
2015-12-15,75.279999
2015-12-16,76.449997
2015-12-17,75.410004
2015-12-18,75.620003
2015-12-21,75.050003
2015-12-22,74.790001
2015-12-23,75.150002
2015-12-24,76.269997
2015-12-28,76.690002
2015-12-29,78.07
2015-12-30,78.139999
2015-12-31,77.699997
2016-01-04,74.589996
2016-01-05,73.910004
2016-01-06,74.129997
2016-01-07,72.089996
2016-01-08,72.400002
2016-01-11,69.389999
2016-01-12,72.07
2016-01-13,68.599998
2016-01-14,69.510002
2016-01-15,68.010002
2016-01-19,67.559998
2016-01-20,68.83000200000001
2016-01-21,67.709999
2016-01-22,69.010002
2016-01-25,68.699997
2016-01-26,69.32
2016-01-27,68.25
2016-01-28,66.699997
2016-01-29,66.07
2016-02-01,67.949997
2016-02-02,66.16999799999999
2016-02-03,67.93
2016-02-04,68.239998
2016-02-05,67.529999
2016-02-08,66.059998
2016-02-09,66.809998
2016-02-10,66.650002
2016-02-11,66.040001
2016-02-12,66.779999
2016-02-16,68.379997
2016-02-17,69.07
2016-02-18,68.690002
2016-02-19,70.25
2016-02-22,69.470001
2016-02-23,69.160004
2016-02-24,70.0
2016-02-25,68.75
2016-02-26,70.849998
2016-02-29,71.160004
2016-03-01,72.660004
2016-03-02,72.260002
2016-03-03,72.370003
2016-03-04,71.949997
2016-03-07,70.989998
2016-03-08,70.150002
2016-03-09,70.449997
2016-03-10,70.949997
2016-03-11,73.25
2016-03-14,72.849998
2016-03-15,70.449997
2016-03-16,70.639999
2016-03-17,70.480003
2016-03-18,71.699997
2016-03-21,71.480003
2016-03-22,72.779999
2016-03-23,71.25
2016-03-24,71.91999799999999
2016-03-28,71.839996
2016-03-29,73.66999799999999
2016-03-30,72.889999
2016-03-31,75.099998
2016-04-01,75.440002
2016-04-04,75.889999
2016-04-05,74.209999
2016-04-06,76.089996
2016-04-07,74.93
2016-04-08,74.849998
2016-04-11,73.019997
2016-04-12,72.690002
2016-04-13,74.58000200000001
2016-04-14,73.629997
2016-04-15,73.25
2016-04-18,74.32
2016-04-19,73.290001
2016-04-20,72.620003
2016-04-21,73.699997
2016-04-22,74.410004
2016-04-25,73.849998
2016-04-26,68.230003
2016-04-27,67.970001
2016-04-28,67.139999
2016-04-29,67.58000200000001
2016-05-02,66.730003
2016-05-03,64.870003
2016-05-04,64.25
2016-05-05,64.360001
2016-05-06,64.300003
2016-05-09,65.459999
2016-05-10,65.089996
2016-05-11,63.099998
2016-05-12,63.0
2016-05-13,63.580002
2016-05-16,63.869999
2016-05-17,63.23
2016-05-18,63.880001
2016-05-19,63.950001
2016-05-20,65.599998
2016-05-23,65.760002
2016-05-24,67.41999799999999
2016-05-25,68.610001
2016-05-26,68.470001
2016-05-27,68.900002
2016-05-31,70.440002
2016-06-01,71.940002
2016-06-02,72.089996
2016-06-03,68.519997
2016-06-06,69.0
2016-06-07,68.43
2016-06-08,69.900002
2016-06-09,68.760002
2016-06-10,67.540001
2016-06-13,66.18
2016-06-14,66.050003
2016-06-15,65.589996
2016-06-16,64.949997
2016-06-17,64.029999
2016-06-20,64.589996
2016-06-21,65.0
2016-06-22,66.870003
2016-06-23,67.410004
2016-06-24,67.620003
2016-06-27,65.720001
2016-06-28,66.959999
2016-06-29,69.110001
2016-06-30,70.010002
2016-07-01,70.639999
2016-07-05,69.699997
2016-07-06,71.099998
2016-07-07,70.970001
2016-07-08,72.75
2016-07-11,73.150002
2016-07-12,73.040001
2016-07-13,71.370003
2016-07-14,72.160004
2016-07-15,71.639999
2016-07-18,72.209999
2016-07-19,70.620003
2016-07-20,71.980003
2016-07-21,71.059998
2016-07-22,72.139999
2016-07-25,71.209999
2016-07-26,74.559998
2016-07-27,77.889999
2016-07-28,78.690002
2016-07-29,77.66999799999999
2016-08-01,76.970001
2016-08-02,76.379997
2016-08-03,75.879997
2016-08-04,76.620003
2016-08-05,76.440002
2016-08-08,75.360001
2016-08-09,76.18
2016-08-10,75.910004
2016-08-11,77.260002
2016-08-12,76.589996
2016-08-15,76.879997
2016-08-16,75.650002
2016-08-17,75.739998
2016-08-18,75.809998
2016-08-19,75.639999
2016-08-22,76.449997
2016-08-23,76.93
2016-08-24,75.019997
2016-08-25,75.050003
2016-08-26,75.290001
2016-08-29,76.230003
2016-08-30,76.75
2016-08-31,76.790001
2016-09-01,76.849998
2016-09-02,77.139999
2016-09-06,75.129997
2016-09-07,76.58000200000001
2016-09-08,76.41999799999999
2016-09-09,75.139999
2016-09-12,76.730003
2016-09-13,75.870003
2016-09-14,76.33000200000001
2016-09-15,76.599998
2016-09-16,75.690002
2016-09-19,75.209999
2016-09-20,76.18
2016-09-21,75.889999
2016-09-22,76.480003
2016-09-23,76.480003
2016-09-26,75.989998
2016-09-27,77.290001
2016-09-28,77.279999
2016-09-29,76.120003
2016-09-30,77.370003
2016-10-03,76.58000200000001
2016-10-04,76.57
2016-10-05,77.480003
2016-10-06,78.059998
2016-10-07,78.970001
2016-10-10,79.019997
2016-10-11,77.400002
2016-10-12,76.639999
2016-10-13,77.040001
2016-10-14,77.059998
2016-10-17,77.300003
2016-10-18,78.940002
2016-10-19,78.489998
2016-10-20,84.730003
2016-10-21,84.540001
2016-10-24,85.040001
2016-10-25,83.040001
2016-10-26,81.41999799999999
2016-10-27,80.480003
2016-10-28,80.32
2016-10-31,80.279999
2016-11-01,77.400002
2016-11-02,76.809998
2016-11-03,76.68
2016-11-04,76.449997
2016-11-07,76.650002
2016-11-08,77.970001
2016-11-09,82.269997
2016-11-10,82.239998
2016-11-11,80.190002
2016-11-14,80.83000200000001
2016-11-15,79.989998
2016-11-16,77.059998
2016-11-17,77.220001
2016-11-18,76.209999
2016-11-21,76.410004
2016-11-22,76.059998
2016-11-23,76.089996
2016-11-25,76.489998
2016-11-28,76.199997
2016-11-29,76.900002
2016-11-30,75.639999
2016-12-01,74.339996
2016-12-02,75.25
2016-12-05,75.910004
2016-12-06,76.370003
2016-12-07,76.029999
2016-12-08,76.489998
2016-12-09,76.43
2016-12-12,76.559998
2016-12-13,76.599998
2016-12-14,75.93
2016-12-15,77.529999
2016-12-16,75.010002
2016-12-19,74.620003
2016-12-20,75.589996
2016-12-21,76.760002
2016-12-22,76.559998
2016-12-23,75.459999
2016-12-27,75.260002
2016-12-28,74.470001
2016-12-29,75.07
2016-12-30,75.199997
2017-01-03,74.709999
2017-01-04,76.82
2017-01-05,76.209999
2017-01-06,78.650002
2017-01-09,80.370003
2017-01-10,81.959999
2017-01-11,82.199997
2017-01-12,83.510002
2017-01-13,82.089996
2017-01-17,80.75
2017-01-18,80.82
2017-01-19,80.739998
2017-01-20,80.07
2017-01-23,79.470001
2017-01-24,79.970001
2017-01-25,81.309998
