Date,LM
1988-08-10,2.3
1988-08-11,2.25
1988-08-12,2.275
1988-08-15,2.275
1988-08-16,2.275
1988-08-17,2.25
1988-08-18,2.275
1988-08-19,2.275
1988-08-22,2.325
1988-08-23,2.3
1988-08-24,2.3
1988-08-25,2.3
1988-08-26,2.3
1988-08-29,2.325
1988-08-30,2.325
1988-08-31,2.35
1988-09-01,2.325
1988-09-02,2.325
1988-09-06,2.325
1988-09-07,2.4
1988-09-08,2.375
1988-09-09,2.375
1988-09-12,2.375
1988-09-13,2.4
1988-09-14,2.35
1988-09-15,2.375
1988-09-16,2.375
1988-09-19,2.4
1988-09-20,2.4
1988-09-21,2.35
1988-09-22,2.4
1988-09-23,2.4
1988-09-26,2.375
1988-09-27,2.35
1988-09-28,2.35
1988-09-29,2.35
1988-09-30,2.35
1988-10-03,2.325
1988-10-04,2.325
1988-10-05,2.35
1988-10-06,2.375
1988-10-07,2.375
1988-10-10,2.35
1988-10-11,2.325
1988-10-12,2.325
1988-10-13,2.325
1988-10-14,2.35
1988-10-17,2.35
1988-10-18,2.3
1988-10-19,2.35
1988-10-20,2.35
1988-10-21,2.35
1988-10-24,2.325
1988-10-25,2.275
1988-10-26,2.275
1988-10-27,2.25
1988-10-28,2.3
1988-10-31,2.375
1988-11-01,2.3
1988-11-02,2.25
1988-11-03,2.25
1988-11-04,2.225
1988-11-07,2.225
1988-11-08,2.225
1988-11-09,2.15
1988-11-10,2.175
1988-11-11,2.075
1988-11-14,2.05
1988-11-15,2.075
1988-11-16,2.05
1988-11-17,2.1
1988-11-18,2.1
1988-11-21,2.05
1988-11-22,2.1
1988-11-23,2.1
1988-11-25,2.1
1988-11-28,2.1
1988-11-29,2.125
1988-11-30,2.1
1988-12-01,2.1
1988-12-02,2.075
1988-12-05,2.05
1988-12-06,2.125
1988-12-07,2.125
1988-12-08,2.125
1988-12-09,2.15
1988-12-12,2.2
1988-12-13,2.275
1988-12-14,2.275
1988-12-15,2.2
1988-12-16,2.175
1988-12-19,2.175
1988-12-20,2.2
1988-12-21,2.275
1988-12-22,2.175
1988-12-23,2.2
1988-12-27,2.25
1988-12-28,2.2
1988-12-29,2.2
1988-12-30,2.225
1989-01-03,2.1
1989-01-04,2.15
1989-01-05,2.2
1989-01-06,2.25
1989-01-09,2.325
1989-01-10,2.325
1989-01-11,2.3
1989-01-12,2.375
1989-01-13,2.375
1989-01-16,2.375
1989-01-17,2.375
1989-01-18,2.35
1989-01-19,2.4
1989-01-20,2.45
1989-01-23,2.425
1989-01-24,2.6
1989-01-25,2.6
1989-01-26,2.75
1989-01-27,2.75
1989-01-30,2.9
1989-01-31,2.9
1989-02-01,2.85
1989-02-02,2.875
1989-02-03,2.85
1989-02-06,2.825
1989-02-07,2.875
1989-02-08,2.875
1989-02-09,2.85
1989-02-10,2.825
1989-02-13,2.7
1989-02-14,2.75
1989-02-15,2.9
1989-02-16,2.85
1989-02-17,2.95
1989-02-21,2.875
1989-02-22,2.8
1989-02-23,2.75
1989-02-24,2.775
1989-02-27,2.775
1989-02-28,2.7
1989-03-01,2.725
1989-03-02,2.725
1989-03-03,2.7
1989-03-06,2.775
1989-03-07,2.775
1989-03-08,2.8
1989-03-09,2.825
1989-03-10,2.75
1989-03-13,2.85
1989-03-14,2.8
1989-03-15,2.8
1989-03-16,2.8
1989-03-17,2.75
1989-03-20,2.6
1989-03-21,2.6
1989-03-22,2.525
1989-03-23,2.525
1989-03-27,2.65
1989-03-28,2.675
1989-03-29,2.65
1989-03-30,2.6
1989-03-31,2.65
1989-04-03,2.675
1989-04-04,2.7
1989-04-05,2.675
1989-04-06,2.65
1989-04-07,2.575
1989-04-10,2.5
1989-04-11,2.5
1989-04-12,2.55
1989-04-13,2.525
1989-04-14,2.65
1989-04-17,2.65
1989-04-18,2.625
1989-04-19,2.625
1989-04-20,2.6
1989-04-21,2.6
1989-04-24,2.625
1989-04-25,2.6
1989-04-26,2.525
1989-04-27,2.6
1989-04-28,2.55
1989-05-01,2.55
1989-05-02,2.55
1989-05-03,2.5
1989-05-04,2.425
1989-05-05,2.4
1989-05-08,2.425
1989-05-09,2.425
1989-05-10,2.475
1989-05-11,2.45
1989-05-12,2.45
1989-05-15,2.45
1989-05-16,2.5
1989-05-17,2.475
1989-05-18,2.5
1989-05-19,2.475
1989-05-22,2.45
1989-05-23,2.45
1989-05-24,2.475
1989-05-25,2.45
1989-05-26,2.6
1989-05-30,2.65
1989-05-31,2.625
1989-06-01,2.675
1989-06-02,2.675
1989-06-05,2.675
1989-06-06,2.675
1989-06-07,2.7
1989-06-08,2.65
1989-06-09,2.65
1989-06-12,2.65
1989-06-13,2.65
1989-06-14,2.675
1989-06-15,2.65
1989-06-16,2.675
1989-06-19,2.65
1989-06-20,2.65
1989-06-21,2.675
1989-06-22,2.675
1989-06-23,2.65
1989-06-26,2.65
1989-06-27,2.6
1989-06-28,2.6
1989-06-29,2.475
1989-06-30,2.575
1989-07-03,2.6
1989-07-05,2.625
1989-07-06,2.7
1989-07-07,2.725
1989-07-10,2.7
1989-07-11,2.7
1989-07-12,2.8
1989-07-13,2.85
1989-07-14,2.775
1989-07-17,2.75
1989-07-18,2.8
1989-07-19,2.85
1989-07-20,3.025
1989-07-21,2.975
1989-07-24,2.95
1989-07-25,3.0
1989-07-26,2.975
1989-07-27,3.05
1989-07-28,3.05
1989-07-31,3.05
1989-08-01,3.075
1989-08-02,3.125
1989-08-03,3.1
1989-08-04,3.15
1989-08-07,3.1
1989-08-08,3.15
1989-08-09,3.175
1989-08-10,3.175
1989-08-11,3.125
1989-08-14,3.05
1989-08-15,3.075
1989-08-16,3.05
1989-08-17,3.1
1989-08-18,3.1
1989-08-21,3.1
1989-08-22,3.15
1989-08-23,3.125
1989-08-24,3.125
1989-08-25,3.175
1989-08-28,3.15
1989-08-29,3.15
1989-08-30,3.175
1989-08-31,3.175
1989-09-01,3.05
1989-09-05,3.1
1989-09-06,3.175
1989-09-07,3.1
1989-09-08,3.1
1989-09-11,3.1
1989-09-12,3.125
1989-09-13,3.125
1989-09-14,3.125
1989-09-15,3.15
1989-09-18,3.125
1989-09-19,3.125
1989-09-20,3.15
1989-09-21,3.175
1989-09-22,3.175
1989-09-25,3.125
1989-09-26,3.175
1989-09-27,3.175
1989-09-28,3.15
1989-09-29,3.15
1989-10-02,3.15
1989-10-03,3.075
1989-10-04,3.075
1989-10-05,3.1
1989-10-06,3.075
1989-10-09,3.05
1989-10-10,3.0
1989-10-11,3.0
1989-10-12,3.0
1989-10-13,2.9
1989-10-16,2.8
1989-10-17,2.8
1989-10-18,2.8
1989-10-19,2.875
1989-10-20,2.9
1989-10-23,3.0
1989-10-24,2.975
1989-10-25,2.95
1989-10-26,2.975
1989-10-27,2.95
1989-10-30,2.85
1989-10-31,2.95
1989-11-01,2.95
1989-11-02,2.925
1989-11-03,2.9
1989-11-06,2.875
1989-11-07,2.9
1989-11-08,2.9
1989-11-09,2.95
1989-11-10,2.975
1989-11-13,2.875
1989-11-14,2.875
1989-11-15,2.8
1989-11-16,2.825
1989-11-17,2.85
1989-11-20,2.825
1989-11-21,2.825
1989-11-22,2.875
1989-11-24,2.875
1989-11-27,2.8
1989-11-28,2.85
1989-11-29,2.85
1989-11-30,2.85
1989-12-01,2.85
1989-12-04,2.85
1989-12-05,2.85
1989-12-06,2.85
1989-12-07,2.8
1989-12-08,2.8
1989-12-11,2.75
1989-12-12,2.75
1989-12-13,2.775
1989-12-14,2.7
1989-12-15,2.65
1989-12-18,2.625
1989-12-19,2.7
1989-12-20,2.65
1989-12-21,2.625
1989-12-22,2.625
1989-12-26,2.55
1989-12-27,2.4
1989-12-28,2.45
1989-12-29,2.475
1990-01-02,2.6
1990-01-03,2.625
1990-01-04,2.625
1990-01-05,2.6
1990-01-08,2.575
1990-01-09,2.525
1990-01-10,2.55
1990-01-11,2.55
1990-01-12,2.5
1990-01-15,2.5
1990-01-16,2.5
1990-01-17,2.5
1990-01-18,2.575
1990-01-19,2.575
1990-01-22,2.575
1990-01-23,2.575
1990-01-24,2.6
1990-01-25,2.575
1990-01-26,2.575
1990-01-29,2.6
1990-01-30,2.575
1990-01-31,2.575
1990-02-01,2.6
1990-02-02,2.6
1990-02-05,2.675
1990-02-06,2.8
1990-02-07,2.75
1990-02-08,2.75
1990-02-09,2.825
1990-02-12,2.8
1990-02-13,2.825
1990-02-14,2.825
1990-02-15,2.8
1990-02-16,2.9
1990-02-20,2.9
1990-02-21,2.9
1990-02-22,2.9
1990-02-23,2.9
1990-02-26,2.85
1990-02-27,2.875
1990-02-28,2.85
1990-03-01,2.875
1990-03-02,2.9
1990-03-05,2.875
1990-03-06,2.9
1990-03-07,2.925
1990-03-08,2.925
1990-03-09,2.925
1990-03-12,2.925
1990-03-13,2.8
1990-03-14,2.8
1990-03-15,2.875
1990-03-16,2.825
1990-03-19,2.9
1990-03-20,3.025
1990-03-21,3.025
1990-03-22,2.9
1990-03-23,2.95
1990-03-26,2.95
1990-03-27,2.875
1990-03-28,2.95
1990-03-29,2.95
1990-03-30,2.95
1990-04-02,2.925
1990-04-03,2.925
1990-04-04,2.925
1990-04-05,2.95
1990-04-06,2.9
1990-04-09,2.85
1990-04-10,2.9
1990-04-11,2.9
1990-04-12,2.9
1990-04-16,2.925
1990-04-17,2.9
1990-04-18,2.925
1990-04-19,2.925
1990-04-20,2.9
1990-04-23,2.925
1990-04-24,3.0
1990-04-25,2.95
1990-04-26,2.95
1990-04-27,2.95
1990-04-30,2.9
1990-05-01,2.925
1990-05-02,2.875
1990-05-03,2.775
1990-05-04,2.625
1990-05-07,2.7
1990-05-08,2.65
1990-05-09,2.625
1990-05-10,2.8
1990-05-11,2.9
1990-05-14,2.95
1990-05-15,3.05
1990-05-16,3.125
1990-05-17,3.1
1990-05-18,3.025
1990-05-21,3.05
1990-05-22,3.025
1990-05-23,3.025
1990-05-24,3.025
1990-05-25,3.025
1990-05-29,3.0
1990-05-30,3.05
1990-05-31,3.1
1990-06-01,3.125
1990-06-04,3.25
1990-06-05,3.25
1990-06-06,3.325
1990-06-07,3.3
1990-06-08,3.3
1990-06-11,3.225
1990-06-12,3.175
1990-06-13,3.2
1990-06-14,3.175
1990-06-15,3.15
1990-06-18,3.15
1990-06-19,3.275
1990-06-20,3.25
1990-06-21,3.275
1990-06-22,3.3
1990-06-25,3.2
1990-06-26,3.2
1990-06-27,3.225
1990-06-28,3.3
1990-06-29,3.35
1990-07-02,3.25
1990-07-03,3.225
1990-07-05,3.225
1990-07-06,3.225
1990-07-09,3.225
1990-07-10,3.225
1990-07-11,3.2
1990-07-12,3.225
1990-07-13,3.25
1990-07-16,3.25
1990-07-17,3.2
1990-07-18,3.2
1990-07-19,3.2
1990-07-20,3.2
1990-07-23,3.2
1990-07-24,3.125
1990-07-25,3.175
1990-07-26,3.2
1990-07-27,3.1
1990-07-30,3.1
1990-07-31,3.0
1990-08-01,3.025
1990-08-02,3.05
1990-08-03,2.85
1990-08-06,2.775
1990-08-07,2.8
1990-08-08,2.75
1990-08-09,2.75
1990-08-10,2.75
1990-08-13,2.775
1990-08-14,2.8
1990-08-15,2.75
1990-08-16,2.725
1990-08-17,2.725
1990-08-20,2.625
1990-08-21,2.55
1990-08-22,2.55
1990-08-23,2.45
1990-08-24,2.4
1990-08-27,2.6
1990-08-28,2.575
1990-08-29,2.6
1990-08-30,2.6
1990-08-31,2.6
1990-09-04,2.65
1990-09-05,2.65
1990-09-06,2.65
1990-09-07,2.65
1990-09-10,2.7
1990-09-11,2.65
1990-09-12,2.6
1990-09-13,2.6
1990-09-14,2.575
1990-09-17,2.575
1990-09-18,2.55
1990-09-19,2.55
1990-09-20,2.55
1990-09-21,2.5
1990-09-24,2.5
1990-09-25,2.475
1990-09-26,2.325
1990-09-27,2.325
1990-09-28,2.4
1990-10-01,2.5
1990-10-02,2.475
1990-10-03,2.4
1990-10-04,2.4
1990-10-05,2.4
1990-10-08,2.375
1990-10-09,2.35
1990-10-10,2.325
1990-10-11,2.275
1990-10-12,2.275
1990-10-15,2.225
1990-10-16,2.225
1990-10-17,2.125
1990-10-18,2.15
1990-10-19,2.2
1990-10-22,2.25
1990-10-23,2.45
1990-10-24,2.475
1990-10-25,2.475
1990-10-26,2.475
1990-10-29,2.4
1990-10-30,2.375
1990-10-31,2.375
1990-11-01,2.425
1990-11-02,2.5
1990-11-05,2.475
1990-11-06,2.425
1990-11-07,2.425
1990-11-08,2.45
1990-11-09,2.425
1990-11-12,2.475
1990-11-13,2.475
1990-11-14,2.475
1990-11-15,2.45
1990-11-16,2.475
1990-11-19,2.45
1990-11-20,2.475
1990-11-21,2.475
1990-11-23,2.475
1990-11-26,2.475
1990-11-27,2.475
1990-11-28,2.45
1990-11-29,2.425
1990-11-30,2.4
1990-12-03,2.375
1990-12-04,2.4
1990-12-05,2.425
1990-12-06,2.425
1990-12-07,2.425
1990-12-10,2.45
1990-12-11,2.45
1990-12-12,2.475
1990-12-13,2.5
1990-12-14,2.45
1990-12-17,2.425
1990-12-18,2.4
1990-12-19,2.475
1990-12-20,2.45
1990-12-21,2.425
1990-12-24,2.4
1990-12-26,2.425
1990-12-27,2.425
1990-12-28,2.475
1990-12-31,2.6
1991-01-02,2.65
1991-01-03,2.6
1991-01-04,2.6
1991-01-07,2.6
1991-01-08,2.575
1991-01-09,2.575
1991-01-10,2.6
1991-01-11,2.575
1991-01-14,2.575
1991-01-15,2.575
1991-01-16,2.55
1991-01-17,2.55
1991-01-18,2.55
1991-01-21,2.525
1991-01-22,2.575
1991-01-23,2.55
1991-01-24,2.6
1991-01-25,2.6
1991-01-28,2.625
1991-01-29,2.625
1991-01-30,2.75
1991-01-31,2.775
1991-02-01,2.95
1991-02-04,3.05
1991-02-05,3.125
1991-02-06,3.125
1991-02-07,3.225
1991-02-08,3.2
1991-02-11,3.4
1991-02-12,3.425
1991-02-13,3.5
1991-02-14,3.4
1991-02-15,3.3
1991-02-19,3.325
1991-02-20,3.4
1991-02-21,3.4
1991-02-22,3.4
1991-02-25,3.4
1991-02-26,3.375
1991-02-27,3.4
1991-02-28,3.55
1991-03-01,3.65
1991-03-04,3.7
1991-03-05,3.675
1991-03-06,3.725
1991-03-07,3.775
1991-03-08,3.75
1991-03-11,3.8
1991-03-12,3.8
1991-03-13,3.8
1991-03-14,3.8
1991-03-15,3.65
1991-03-18,3.625
1991-03-19,3.6
1991-03-20,3.625
1991-03-21,3.6
1991-03-22,3.6
1991-03-25,3.625
1991-03-26,3.7
1991-03-27,3.75
1991-03-28,3.775
1991-04-01,3.8
1991-04-02,3.825
1991-04-03,3.95
1991-04-04,3.925
1991-04-05,3.725
1991-04-08,3.825
1991-04-09,3.8
1991-04-10,3.775
1991-04-11,3.7
1991-04-12,3.7
1991-04-15,3.8
1991-04-16,3.8
1991-04-17,3.8
1991-04-18,3.775
1991-04-19,3.775
1991-04-22,3.7
1991-04-23,3.65
1991-04-24,3.65
1991-04-25,3.55
1991-04-26,3.45
1991-04-29,3.425
1991-04-30,3.375
1991-05-01,3.375
1991-05-02,3.6
1991-05-03,3.525
1991-05-06,3.55
1991-05-07,3.525
1991-05-08,3.55
1991-05-09,3.575
1991-05-10,3.5
1991-05-13,3.55
1991-05-14,3.55
1991-05-15,3.55
1991-05-16,3.55
1991-05-17,3.6
1991-05-20,3.525
1991-05-21,3.525
1991-05-22,3.525
1991-05-23,3.525
1991-05-24,3.6
1991-05-28,3.6
1991-05-29,3.7
1991-05-30,3.8
1991-05-31,3.8
1991-06-03,3.85
1991-06-04,3.9
1991-06-05,3.975
1991-06-06,3.925
1991-06-07,3.925
1991-06-10,3.825
1991-06-11,3.8
1991-06-12,3.7
1991-06-13,3.7
1991-06-14,3.8
1991-06-17,3.8
1991-06-18,3.775
1991-06-19,3.725
1991-06-20,3.75
1991-06-21,3.725
1991-06-24,3.7
1991-06-25,3.7
1991-06-26,3.7
1991-06-27,3.725
1991-06-28,3.725
1991-07-01,3.75
1991-07-02,3.75
1991-07-03,3.6
1991-07-05,3.6
1991-07-08,3.65
1991-07-09,3.6
1991-07-10,3.65
1991-07-11,3.7
1991-07-12,3.65
1991-07-15,3.65
1991-07-16,3.75
1991-07-17,3.75
1991-07-18,3.725
1991-07-19,3.775
1991-07-22,3.8
1991-07-23,3.75
1991-07-24,3.65
1991-07-25,3.65
1991-07-26,3.625
1991-07-29,3.6
1991-07-30,3.6
1991-07-31,3.45
1991-08-01,3.475
1991-08-02,3.575
1991-08-05,3.525
1991-08-06,3.55
1991-08-07,3.6
1991-08-08,3.6
1991-08-09,3.6
1991-08-12,3.6
1991-08-13,3.625
1991-08-14,3.7
1991-08-15,3.7
1991-08-16,3.65
1991-08-19,3.525
1991-08-20,3.525
1991-08-21,3.575
1991-08-22,3.575
1991-08-23,3.575
1991-08-26,3.625
1991-08-27,3.65
1991-08-28,3.75
1991-08-29,3.75
1991-08-30,3.825
1991-09-03,3.9
1991-09-04,3.925
1991-09-05,3.925
1991-09-06,3.925
1991-09-09,3.925
1991-09-10,4.0
1991-09-11,3.95
1991-09-12,3.925
1991-09-13,3.975
1991-09-16,4.0
1991-09-17,4.05
1991-09-18,4.0
1991-09-19,4.125
1991-09-20,4.1
1991-09-23,4.2
1991-09-24,4.25
1991-09-25,4.275
1991-09-26,4.25
1991-09-27,4.2
1991-09-30,4.225
1991-10-01,4.2
1991-10-02,4.25
1991-10-03,4.125
1991-10-04,4.15
1991-10-07,4.15
1991-10-08,4.225
1991-10-09,4.125
1991-10-10,4.125
1991-10-11,4.15
1991-10-14,4.25
1991-10-15,4.375
1991-10-16,4.6
1991-10-17,4.5
1991-10-18,4.525
1991-10-21,4.5
1991-10-22,4.45
1991-10-23,4.375
1991-10-24,4.3
1991-10-25,4.225
1991-10-28,4.175
1991-10-29,4.125
1991-10-30,4.175
1991-10-31,4.15
1991-11-01,4.175
1991-11-04,4.15
1991-11-05,4.125
1991-11-06,4.2
1991-11-07,4.275
1991-11-08,4.275
1991-11-11,4.5
1991-11-12,4.675
1991-11-13,4.725
1991-11-14,4.65
1991-11-15,4.55
1991-11-18,4.4
1991-11-19,4.275
1991-11-20,4.25
1991-11-21,4.225
1991-11-22,4.15
1991-11-25,4.15
1991-11-26,4.1
1991-11-27,4.125
1991-11-29,4.15
1991-12-02,4.075
1991-12-03,4.2
1991-12-04,4.2
1991-12-05,4.25
1991-12-06,4.225
1991-12-09,4.3
1991-12-10,4.3
1991-12-11,4.275
1991-12-12,4.3
1991-12-13,4.3
1991-12-16,4.325
1991-12-17,4.25
1991-12-18,4.225
1991-12-19,4.225
1991-12-20,4.225
1991-12-23,4.25
1991-12-24,4.35
1991-12-26,4.4
1991-12-27,4.55
1991-12-30,4.7
1991-12-31,4.85
1992-01-02,4.775
1992-01-03,4.8
1992-01-06,4.75
1992-01-07,4.875
1992-01-08,5.025
1992-01-09,5.2
1992-01-10,5.2
1992-01-13,5.15
1992-01-14,5.2
1992-01-15,5.125
1992-01-16,5.2
1992-01-17,5.15
1992-01-20,5.175
1992-01-21,5.2
1992-01-22,5.25
1992-01-23,5.25
1992-01-24,5.2
1992-01-27,5.15
1992-01-28,5.1
1992-01-29,5.125
1992-01-30,5.075
1992-01-31,4.975
1992-02-03,4.975
1992-02-04,5.1
1992-02-05,5.15
1992-02-06,5.15
1992-02-07,5.15
1992-02-10,5.15
1992-02-11,5.15
1992-02-12,5.175
1992-02-13,5.225
1992-02-14,5.25
1992-02-18,5.325
1992-02-19,5.2
1992-02-20,5.225
1992-02-21,5.25
1992-02-24,5.175
1992-02-25,5.175
1992-02-26,5.175
1992-02-27,5.225
1992-02-28,5.175
1992-03-02,5.225
1992-03-03,5.225
1992-03-04,5.175
1992-03-05,5.175
1992-03-06,5.2
1992-03-09,5.25
1992-03-10,5.2
1992-03-11,5.125
1992-03-12,5.075
1992-03-13,5.05
1992-03-16,5.05
1992-03-17,5.15
1992-03-18,5.175
1992-03-19,5.2
1992-03-20,5.2
1992-03-23,5.175
1992-03-24,5.175
1992-03-25,5.15
1992-03-26,5.1
1992-03-27,5.075
1992-03-30,5.075
1992-03-31,4.975
1992-04-01,4.975
1992-04-02,4.9
1992-04-03,4.775
1992-04-06,4.725
1992-04-07,4.65
1992-04-08,4.5
1992-04-09,4.525
1992-04-10,4.6
1992-04-13,4.6
1992-04-14,4.6
1992-04-15,4.65
1992-04-16,4.55
1992-04-20,4.525
1992-04-21,4.45
1992-04-22,4.25
1992-04-23,4.175
1992-04-24,4.1
1992-04-27,4.125
1992-04-28,4.1
1992-04-29,4.15
1992-04-30,4.45
1992-05-01,4.525
1992-05-04,4.625
1992-05-05,4.6
1992-05-06,4.575
1992-05-07,4.5
1992-05-08,4.4
1992-05-11,4.4
1992-05-12,4.375
1992-05-13,4.375
1992-05-14,4.325
1992-05-15,4.3
1992-05-18,4.325
1992-05-19,4.3
1992-05-20,4.3
1992-05-21,4.275
1992-05-22,4.25
1992-05-26,4.225
1992-05-27,4.225
1992-05-28,4.15
1992-05-29,4.2
1992-06-01,4.2
1992-06-02,4.225
1992-06-03,4.2
1992-06-04,4.05
1992-06-05,4.075
1992-06-08,4.075
1992-06-09,4.075
1992-06-10,3.95
1992-06-11,3.975
1992-06-12,4.0
1992-06-15,3.95
1992-06-16,3.975
1992-06-17,3.9
1992-06-18,3.9
1992-06-19,3.875
1992-06-22,3.875
1992-06-23,3.875
1992-06-24,3.875
1992-06-25,3.875
1992-06-26,3.85
1992-06-29,3.875
1992-06-30,3.875
1992-07-01,3.9
1992-07-02,3.825
1992-07-06,3.85
1992-07-07,3.875
1992-07-08,3.825
1992-07-09,3.85
1992-07-10,3.9
1992-07-13,3.925
1992-07-14,3.95
1992-07-15,3.9
1992-07-16,3.9
1992-07-17,3.875
1992-07-20,3.95
1992-07-21,3.95
1992-07-22,3.975
1992-07-23,4.075
1992-07-24,4.175
1992-07-27,4.2
1992-07-28,4.275
1992-07-29,4.3
1992-07-30,4.35
1992-07-31,4.475
1992-08-03,4.525
1992-08-04,4.625
1992-08-05,4.675
1992-08-06,4.775
1992-08-07,4.85
1992-08-10,4.8
1992-08-11,4.8
1992-08-12,4.65
1992-08-13,4.625
1992-08-14,4.625
1992-08-17,4.725
1992-08-18,4.725
1992-08-19,4.7
1992-08-20,4.625
1992-08-21,4.625
1992-08-24,4.5
1992-08-25,4.5
1992-08-26,4.5
1992-08-27,4.5
1992-08-28,4.5
1992-08-31,4.5
1992-09-01,4.45
1992-09-02,4.475
1992-09-03,4.475
1992-09-04,4.45
1992-09-08,4.425
1992-09-09,4.35
1992-09-10,4.275
1992-09-11,4.175
1992-09-14,4.225
1992-09-15,4.25
1992-09-16,4.425
1992-09-17,4.375
1992-09-18,4.425
1992-09-21,4.55
1992-09-22,4.55
1992-09-23,4.55
1992-09-24,4.725
1992-09-25,4.725
1992-09-28,4.65
1992-09-29,4.625
1992-09-30,4.65
1992-10-01,4.6
1992-10-02,4.55
1992-10-05,4.475
1992-10-06,4.375
1992-10-07,4.325
1992-10-08,4.275
1992-10-09,4.25
1992-10-12,4.325
1992-10-13,4.35
1992-10-14,4.375
1992-10-15,4.35
1992-10-16,4.325
1992-10-19,4.375
1992-10-20,4.4
1992-10-21,4.375
1992-10-22,4.475
1992-10-23,4.5
1992-10-26,4.575
1992-10-27,4.625
1992-10-28,4.675
1992-10-29,4.7
1992-10-30,4.675
1992-11-02,4.7
1992-11-03,4.7
1992-11-04,4.725
1992-11-05,4.775
1992-11-06,4.75
1992-11-09,4.75
1992-11-10,4.825
1992-11-11,4.8
1992-11-12,4.9
1992-11-13,4.925
1992-11-16,5.05
1992-11-17,5.1
1992-11-18,5.05
1992-11-19,5.05
1992-11-20,5.025
1992-11-23,4.95
1992-11-24,4.9
1992-11-25,4.95
1992-11-27,4.975
1992-11-30,4.95
1992-12-01,5.0
1992-12-02,5.0
1992-12-03,5.0
1992-12-04,4.925
1992-12-07,5.025
1992-12-08,4.975
1992-12-09,5.05
1992-12-10,5.05
1992-12-11,5.05
1992-12-14,5.075
1992-12-15,5.05
1992-12-16,5.05
1992-12-17,5.075
1992-12-18,5.125
1992-12-21,5.225
1992-12-22,5.275
1992-12-23,5.3
1992-12-24,5.225
1992-12-28,5.1
1992-12-29,5.175
1992-12-30,5.2
1992-12-31,5.2
1993-01-04,5.25
1993-01-05,5.225
1993-01-06,5.225
1993-01-07,5.175
1993-01-08,5.2
1993-01-11,5.225
1993-01-12,5.175
1993-01-13,5.15
1993-01-14,5.175
1993-01-15,5.25
1993-01-18,5.225
1993-01-19,5.25
1993-01-20,5.25
1993-01-21,5.225
1993-01-22,5.3
1993-01-25,5.55
1993-01-26,5.875
1993-01-27,5.65
1993-01-28,5.675
1993-01-29,5.575
1993-02-01,5.6
1993-02-02,5.675
1993-02-03,5.7
1993-02-04,5.825
1993-02-05,5.925
1993-02-08,5.825
1993-02-09,5.8
1993-02-10,5.7
1993-02-11,5.725
1993-02-12,5.7
1993-02-16,5.575
1993-02-17,5.425
1993-02-18,5.15
1993-02-19,5.3
1993-02-22,5.3
1993-02-23,5.275
1993-02-24,5.225
1993-02-25,5.175
1993-02-26,5.175
1993-03-01,5.175
1993-03-02,5.125
1993-03-03,5.125
1993-03-04,5.125
1993-03-05,5.175
1993-03-08,5.225
1993-03-09,5.35
1993-03-10,5.475
1993-03-11,5.6
1993-03-12,5.575
1993-03-15,5.575
1993-03-16,5.6
1993-03-17,5.475
1993-03-18,5.55
1993-03-19,5.525
1993-03-22,5.4
1993-03-23,5.45
1993-03-24,5.425
1993-03-25,5.475
1993-03-26,5.475
1993-03-29,5.5
1993-03-30,5.525
1993-03-31,5.6
1993-04-01,5.575
1993-04-02,5.5
1993-04-05,5.525
1993-04-06,5.475
1993-04-07,5.45
1993-04-08,5.35
1993-04-12,5.4
1993-04-13,5.475
1993-04-14,5.55
1993-04-15,5.5
1993-04-16,5.5
1993-04-19,5.325
1993-04-20,5.25
1993-04-21,5.25
1993-04-22,5.2
1993-04-23,5.225
1993-04-26,5.125
1993-04-27,5.125
1993-04-28,5.1
1993-04-29,5.075
1993-04-30,5.025
1993-05-03,5.075
1993-05-04,5.0
1993-05-05,5.05
1993-05-06,5.05
1993-05-07,5.075
1993-05-10,5.05
1993-05-11,4.975
1993-05-12,5.025
1993-05-13,5.0
1993-05-14,4.975
1993-05-17,5.0
1993-05-18,4.925
1993-05-19,4.925
1993-05-20,5.0
1993-05-21,5.0
1993-05-24,4.925
1993-05-25,4.9
1993-05-26,5.025
1993-05-27,5.1
1993-05-28,5.05
1993-06-01,5.1
1993-06-02,5.1
1993-06-03,5.025
1993-06-04,5.025
1993-06-07,5.0
1993-06-08,5.05
1993-06-09,4.975
1993-06-10,4.975
1993-06-11,4.95
1993-06-14,4.975
1993-06-15,5.125
1993-06-16,5.125
1993-06-17,5.15
1993-06-18,5.1
1993-06-21,5.125
1993-06-22,5.15
1993-06-23,5.15
1993-06-24,5.2
1993-06-25,5.175
1993-06-28,5.325
1993-06-29,5.5
1993-06-30,5.5
1993-07-01,5.525
1993-07-02,5.475
1993-07-06,5.475
1993-07-07,5.525
1993-07-08,5.625
1993-07-09,5.625
1993-07-12,5.65
1993-07-13,5.65
1993-07-14,5.65
1993-07-15,5.775
1993-07-16,5.8
1993-07-19,5.8
1993-07-20,5.625
1993-07-21,5.55
1993-07-22,5.525
1993-07-23,5.525
1993-07-26,5.575
1993-07-27,5.55
1993-07-28,5.575
1993-07-29,5.6
1993-07-30,5.6
1993-08-02,5.65
1993-08-03,5.6
1993-08-04,5.6
1993-08-05,5.6
1993-08-06,5.65
1993-08-09,5.675
1993-08-10,5.725
1993-08-11,5.775
1993-08-12,5.75
1993-08-13,5.75
1993-08-16,5.725
1993-08-17,5.775
1993-08-18,5.8
1993-08-19,5.8
