Date,RS
2004-02-27,15.72
2004-03-01,16.145
2004-03-02,15.91
2004-03-03,15.625
2004-03-04,15.79
2004-03-05,16.084999
2004-03-08,15.84
2004-03-09,15.77
2004-03-10,15.095
2004-03-11,14.835
2004-03-12,15.39
2004-03-15,14.715
2004-03-16,14.68
2004-03-17,15.34
2004-03-18,15.09
2004-03-19,15.89
2004-03-22,15.0
2004-03-23,15.275
2004-03-24,15.695
2004-03-25,16.049999
2004-03-26,16.855
2004-03-29,17.370001000000002
2004-03-30,17.975
2004-03-31,17.575001
2004-04-01,17.285
2004-04-02,17.924999
2004-04-05,18.045
2004-04-06,17.98
2004-04-07,17.950001
2004-04-08,17.514999
2004-04-12,18.0
2004-04-13,16.91
2004-04-14,16.775
2004-04-15,17.504998999999998
2004-04-16,18.450001
2004-04-19,18.395
2004-04-20,18.540001
2004-04-21,17.905001000000002
2004-04-22,18.424999
2004-04-23,18.52
2004-04-26,18.24
2004-04-27,18.1
2004-04-28,17.16
2004-04-29,16.805
2004-04-30,16.51
2004-05-03,17.440001000000002
2004-05-04,17.549999
2004-05-05,17.59
2004-05-06,17.33
2004-05-07,16.045
2004-05-10,16.344998999999998
2004-05-11,16.625
2004-05-12,17.0
2004-05-13,16.52
2004-05-14,16.365
2004-05-17,15.98
2004-05-18,16.995001000000002
2004-05-19,17.02
2004-05-20,17.125
2004-05-21,17.355
2004-05-24,17.385
2004-05-25,18.25
2004-05-26,17.995001000000002
2004-05-27,17.860001
2004-05-28,18.295
2004-06-01,18.115
2004-06-02,18.110001
2004-06-03,17.565001000000002
2004-06-04,17.639999
2004-06-07,18.405001000000002
2004-06-08,18.225
2004-06-09,17.809998999999998
2004-06-10,17.91
2004-06-14,17.434998999999998
2004-06-15,18.139999
2004-06-16,18.370001000000002
2004-06-17,18.74
2004-06-18,18.74
2004-06-21,18.280001000000002
2004-06-22,18.58
2004-06-23,19.424999
2004-06-24,19.6
2004-06-25,19.775
2004-06-28,19.695
2004-06-29,19.950001
2004-06-30,20.16
2004-07-01,19.780001000000002
2004-07-02,19.805
2004-07-06,20.01
2004-07-07,20.690001000000002
2004-07-08,20.32
2004-07-09,20.655001000000002
2004-07-12,20.525
2004-07-13,20.945
2004-07-14,20.809998999999998
2004-07-15,20.5
2004-07-16,20.495001000000002
2004-07-19,20.115
2004-07-20,20.405001000000002
2004-07-21,19.264999
2004-07-22,19.110001
2004-07-23,18.584999
2004-07-26,18.879998999999998
2004-07-27,19.5
2004-07-28,19.504998999999998
2004-07-29,19.705
2004-07-30,19.91
2004-08-02,20.26
2004-08-03,19.514999
2004-08-04,19.290001
2004-08-05,18.934998999999998
2004-08-06,18.219998999999998
2004-08-09,18.165001
2004-08-10,19.105
2004-08-11,19.26
2004-08-12,18.535
2004-08-13,18.75
2004-08-16,19.195
2004-08-17,19.07
2004-08-18,19.18
2004-08-19,18.905001000000002
2004-08-20,19.07
2004-08-23,18.775
2004-08-24,18.860001
2004-08-25,19.040001
2004-08-26,18.870001000000002
2004-08-27,19.165001
2004-08-30,18.92
2004-08-31,18.965
2004-09-01,18.995001000000002
2004-09-02,19.639999
2004-09-03,19.424999
2004-09-07,19.895
2004-09-08,19.68
2004-09-09,20.370001000000002
2004-09-10,20.15
2004-09-13,20.34
2004-09-14,19.695
2004-09-15,19.355
2004-09-16,19.325001
2004-09-17,19.375
2004-09-20,19.135
2004-09-21,19.115
2004-09-22,18.639999
2004-09-23,18.385
2004-09-24,18.59
2004-09-27,18.950001
2004-09-28,19.955
2004-09-29,19.465
2004-09-30,19.85
2004-10-01,20.145
2004-10-04,20.475
2004-10-05,20.475
2004-10-06,20.950001
2004-10-07,20.110001
2004-10-08,19.875
2004-10-11,19.745001000000002
2004-10-12,19.559998999999998
2004-10-13,18.035
2004-10-14,17.92
2004-10-15,17.93
2004-10-18,17.775
2004-10-19,16.860001
2004-10-20,17.125
2004-10-21,17.375
2004-10-22,17.26
2004-10-25,17.450001
2004-10-26,17.875
2004-10-27,18.0
2004-10-28,16.940001000000002
2004-10-29,17.16
2004-11-01,17.105
2004-11-02,17.725
2004-11-03,18.205
2004-11-04,18.469998999999998
2004-11-05,18.325001
2004-11-08,18.375
2004-11-09,18.615
2004-11-10,18.610001
2004-11-11,18.799999
2004-11-12,19.299999
2004-11-15,19.295
2004-11-16,19.275
2004-11-17,19.504998999999998
2004-11-18,19.344998999999998
2004-11-19,19.219998999999998
2004-11-22,20.004998999999998
2004-11-23,19.775
2004-11-24,19.959999
2004-11-26,20.379998999999998
2004-11-29,20.385
2004-11-30,19.955
2004-12-01,20.245001000000002
2004-12-02,20.110001
2004-12-03,20.315001000000002
2004-12-06,19.75
2004-12-07,19.040001
2004-12-08,18.889999
2004-12-09,18.809998999999998
2004-12-10,19.110001
2004-12-13,19.325001
2004-12-14,18.764999
2004-12-15,19.469998999999998
2004-12-16,19.25
2004-12-17,19.299999
2004-12-20,19.450001
2004-12-21,20.004998999999998
2004-12-22,19.764999
2004-12-23,19.799999
2004-12-27,19.43
2004-12-28,19.82
2004-12-29,19.495001000000002
2004-12-30,19.385
2004-12-31,19.48
2005-01-03,19.014999
2005-01-04,18.785
2005-01-05,18.700001
2005-01-06,18.625
2005-01-07,18.24
2005-01-10,18.549999
2005-01-11,18.145
2005-01-12,18.295
2005-01-13,18.25
2005-01-14,18.434998999999998
2005-01-18,18.565001000000002
2005-01-19,18.305
2005-01-20,18.540001
2005-01-21,19.040001
2005-01-24,19.055
2005-01-25,19.184998999999998
2005-01-26,19.299999
2005-01-27,19.190001000000002
2005-01-28,19.025
2005-01-31,19.184998999999998
2005-02-01,19.504998999999998
2005-02-02,19.42
2005-02-03,19.615
2005-02-04,19.68
2005-02-07,19.625
2005-02-08,19.375
2005-02-09,19.014999
2005-02-10,18.834999
2005-02-11,18.950001
2005-02-14,19.174999
2005-02-15,18.690001000000002
2005-02-16,19.395
2005-02-17,21.700001
2005-02-18,22.0
2005-02-22,21.6
2005-02-23,22.030001000000002
2005-02-24,22.23
2005-02-25,23.15
2005-02-28,22.85
2005-03-01,22.889999
2005-03-02,22.879998999999998
2005-03-03,22.719998999999998
2005-03-04,23.68
2005-03-07,22.950001
2005-03-08,22.290001
2005-03-09,21.625
2005-03-10,21.254998999999998
2005-03-11,22.290001
2005-03-14,21.975
2005-03-15,21.885
2005-03-16,21.290001
2005-03-17,21.745001000000002
2005-03-18,21.24
2005-03-21,21.375
2005-03-22,21.34
2005-03-23,20.655001000000002
2005-03-24,20.725
2005-03-28,20.465
2005-03-29,19.549999
2005-03-30,19.545
2005-03-31,20.004998999999998
2005-04-01,19.975
2005-04-04,20.139999
2005-04-05,21.639999
2005-04-06,21.809998999999998
2005-04-07,21.75
2005-04-08,20.975
2005-04-11,21.415001
2005-04-12,21.360001
2005-04-13,20.83
2005-04-14,19.700001
2005-04-15,19.190001000000002
2005-04-18,19.975
2005-04-19,20.305
2005-04-20,19.860001
2005-04-21,20.254998999999998
2005-04-22,20.174999
2005-04-25,20.485001
2005-04-26,19.865
2005-04-27,19.370001000000002
2005-04-28,18.875
2005-04-29,18.865
2005-05-02,18.955
2005-05-03,19.135
2005-05-04,19.68
2005-05-05,19.475
2005-05-06,19.655001000000002
2005-05-09,19.695
2005-05-10,18.834999
2005-05-11,18.834999
2005-05-12,17.975
2005-05-13,17.52
2005-05-16,17.99
2005-05-17,18.309998999999998
2005-05-18,20.055
2005-05-19,19.934998999999998
2005-05-20,19.459999
2005-05-23,19.625
2005-05-24,19.254998999999998
2005-05-25,19.235001
2005-05-26,19.59
2005-05-27,19.635
2005-05-31,19.245001000000002
2005-06-01,19.424999
2005-06-02,19.620001000000002
2005-06-03,19.655001000000002
2005-06-06,19.725
2005-06-07,19.754998999999998
2005-06-08,19.82
2005-06-09,19.665001
2005-06-10,19.795
2005-06-13,20.0
2005-06-14,20.0
2005-06-15,20.129998999999998
2005-06-16,20.475
2005-06-17,20.475
2005-06-20,20.030001000000002
2005-06-21,19.75
2005-06-22,19.82
2005-06-23,18.92
2005-06-24,18.67
2005-06-27,18.775
2005-06-28,19.219998999999998
2005-06-29,19.17
2005-06-30,18.535
2005-07-01,18.76
2005-07-05,18.815001000000002
2005-07-06,18.9
2005-07-07,18.775
2005-07-08,19.299999
2005-07-11,19.709999
2005-07-12,19.700001
2005-07-13,19.709999
2005-07-14,19.4
2005-07-15,19.360001
2005-07-18,19.27
2005-07-19,19.950001
2005-07-20,20.475
2005-07-21,22.055
2005-07-22,22.764999
2005-07-25,22.799999
2005-07-26,23.27
2005-07-27,23.025
2005-07-28,23.365
2005-07-29,23.360001
2005-08-01,23.504998999999998
2005-08-02,23.879998999999998
2005-08-03,24.004998999999998
2005-08-04,23.889999
2005-08-05,23.549999
2005-08-08,24.125
2005-08-09,24.4
2005-08-10,24.209999
2005-08-11,24.639999
2005-08-12,24.475
2005-08-15,24.67
2005-08-16,24.18
2005-08-17,23.955
2005-08-18,23.51
2005-08-19,23.620001000000002
2005-08-22,24.4
2005-08-23,23.754998999999998
2005-08-24,23.5
2005-08-25,23.950001
2005-08-26,23.780001000000002
2005-08-29,23.85
2005-08-30,23.795
2005-08-31,24.0
2005-09-01,24.735001
2005-09-02,24.5
2005-09-06,24.0
2005-09-07,24.27
2005-09-08,24.15
2005-09-09,24.67
2005-09-12,24.855
2005-09-13,24.65
2005-09-14,24.555
2005-09-15,25.0
2005-09-16,25.115
2005-09-19,25.075001
2005-09-20,24.49
2005-09-21,24.764999
2005-09-22,24.809998999999998
2005-09-23,25.08
2005-09-26,25.355
2005-09-27,25.295
2005-09-28,25.709999
2005-09-29,26.08
2005-09-30,26.465
2005-10-03,26.584999
2005-10-04,26.334999
2005-10-05,25.559998999999998
2005-10-06,25.254998999999998
2005-10-07,25.59
2005-10-10,25.450001
2005-10-11,25.610001
2005-10-12,24.934998999999998
2005-10-13,24.889999
2005-10-14,24.969998999999998
2005-10-17,25.205
2005-10-18,24.575001
2005-10-19,25.5
2005-10-20,24.725
2005-10-21,26.135
2005-10-24,27.540001
2005-10-25,27.440001000000002
2005-10-26,27.440001000000002
2005-10-27,26.879998999999998
2005-10-28,27.67
2005-10-31,28.51
2005-11-01,28.945
2005-11-02,29.75
2005-11-03,30.27
2005-11-04,30.125
2005-11-07,30.25
2005-11-08,30.24
2005-11-09,30.16
2005-11-10,30.165001
2005-11-11,30.764999
2005-11-14,30.610001
2005-11-15,30.254998999999998
2005-11-16,30.780001000000002
2005-11-17,31.48
2005-11-18,31.139999
2005-11-21,32.055
2005-11-22,31.635
2005-11-23,31.73
2005-11-25,32.459998999999996
2005-11-28,31.315001000000002
2005-11-29,32.235001000000004
2005-11-30,32.255001
2005-12-01,33.32
2005-12-02,33.0
2005-12-05,33.32
2005-12-06,33.110001000000004
2005-12-07,33.185001
2005-12-08,32.66
2005-12-09,32.805
2005-12-12,32.814999
2005-12-13,32.494999
2005-12-14,32.549999
2005-12-15,31.99
2005-12-16,31.360001
2005-12-19,30.955
2005-12-20,31.280001000000002
2005-12-21,31.49
2005-12-22,31.4
2005-12-23,31.525
2005-12-27,30.6
2005-12-28,31.184998999999998
2005-12-29,31.004998999999998
2005-12-30,30.559998999999998
2006-01-03,31.5
2006-01-04,31.450001
2006-01-05,31.475
2006-01-06,31.559998999999998
2006-01-09,33.115002000000004
2006-01-10,33.529999
2006-01-11,32.744999
2006-01-12,32.305
2006-01-13,32.400002
2006-01-17,32.875
2006-01-18,33.555
2006-01-19,34.215
2006-01-20,36.34
2006-01-23,36.915001000000004
2006-01-24,38.549999
2006-01-25,38.544998
2006-01-26,39.084998999999996
2006-01-27,40.325001
2006-01-30,39.880001
2006-01-31,39.75
2006-02-01,39.205002
2006-02-02,41.395
2006-02-03,40.785
2006-02-06,41.5
2006-02-07,39.384997999999996
2006-02-08,39.145
2006-02-09,38.0
2006-02-10,38.84
2006-02-13,37.884997999999996
2006-02-14,39.07
2006-02-15,39.084998999999996
2006-02-16,41.060001
2006-02-17,41.455002
2006-02-21,42.099998
2006-02-22,42.400002
2006-02-23,43.259997999999996
2006-02-24,43.799999
2006-02-27,43.240002000000004
2006-02-28,41.195
2006-03-01,42.59
2006-03-02,43.200001
2006-03-03,43.16
2006-03-06,42.814999
2006-03-07,41.055
2006-03-08,40.740002000000004
2006-03-09,40.799999
2006-03-10,42.0
2006-03-13,41.650002
2006-03-14,42.025002
2006-03-15,42.875
2006-03-16,42.91
2006-03-17,43.174999
2006-03-20,43.200001
2006-03-21,43.195
2006-03-22,43.400002
2006-03-23,43.720001
2006-03-24,44.665001000000004
2006-03-27,44.945
2006-03-28,44.279999
2006-03-29,46.93
2006-03-30,46.805
2006-03-31,46.959998999999996
2006-04-03,47.970001
2006-04-04,46.904999
2006-04-05,46.860001000000004
2006-04-06,47.119999
2006-04-07,46.235001000000004
2006-04-10,46.830002
2006-04-11,45.805
2006-04-12,46.049999
2006-04-13,46.485001000000004
2006-04-17,46.790001000000004
2006-04-18,47.224998
2006-04-19,47.125
2006-04-20,46.5
2006-04-21,46.5
2006-04-24,47.02
2006-04-25,45.595001
2006-04-26,45.215
2006-04-27,43.505001
2006-04-28,44.474998
2006-05-01,45.005001
2006-05-02,45.290001000000004
2006-05-03,45.880001
2006-05-04,46.560001
2006-05-05,46.654999
2006-05-08,47.84
2006-05-09,48.77
2006-05-10,48.724998
2006-05-11,46.904999
2006-05-12,45.549999
2006-05-15,43.825001
2006-05-16,43.334998999999996
2006-05-17,42.029999
2006-05-18,42.150002
2006-05-19,42.215
2006-05-22,39.98
2006-05-23,40.639998999999996
2006-05-24,39.955002
2006-05-25,40.900002
2006-05-26,41.724998
2006-05-30,39.279999
2006-05-31,40.305
2006-06-01,41.365002000000004
2006-06-02,41.805
2006-06-05,39.580002
2006-06-06,39.665001000000004
2006-06-07,38.02
2006-06-08,37.625
2006-06-09,37.029999
2006-06-12,34.709998999999996
2006-06-13,33.759997999999996
2006-06-14,34.715
2006-06-15,36.855
2006-06-16,36.209998999999996
2006-06-19,35.455002
2006-06-20,35.125
2006-06-21,36.310001
2006-06-22,35.900002
2006-06-23,36.785
2006-06-26,36.665001000000004
2006-06-27,36.150002
2006-06-28,36.525002
2006-06-29,39.244999
2006-06-30,41.474998
2006-07-03,41.825001
2006-07-05,41.575001
2006-07-06,40.834998999999996
2006-07-07,40.555
2006-07-10,40.450001
2006-07-11,40.384997999999996
2006-07-12,39.474998
2006-07-13,38.294998
2006-07-14,38.5
2006-07-17,37.849998
2006-07-18,38.549999
2006-07-19,39.845001
2006-07-20,35.709998999999996
2006-07-21,36.549999
2006-07-24,36.689999
2006-07-25,38.110001000000004
2006-07-26,36.990002000000004
2006-07-27,36.310001
2006-07-28,36.040001000000004
2006-07-31,35.849998
2006-08-01,34.110001000000004
2006-08-02,34.66
2006-08-03,34.630001
2006-08-04,33.400002
2006-08-07,33.619999
2006-08-08,33.919998
2006-08-09,32.84
2006-08-10,32.75
2006-08-11,32.560001
2006-08-14,32.34
2006-08-15,33.18
2006-08-16,34.25
2006-08-17,33.459998999999996
2006-08-18,33.18
2006-08-21,32.790001000000004
2006-08-22,32.5
2006-08-23,31.18
2006-08-24,30.719998999999998
2006-08-25,30.450001
2006-08-28,30.139999
2006-08-29,33.259997999999996
2006-08-30,32.59
2006-08-31,32.77
2006-09-01,33.0
2006-09-05,33.169998
2006-09-06,32.34
2006-09-07,31.91
2006-09-08,31.5
2006-09-11,29.809998999999998
2006-09-12,30.27
2006-09-13,31.620001000000002
2006-09-14,30.719998999999998
2006-09-15,30.6
2006-09-18,31.049999
2006-09-19,30.370001000000002
2006-09-20,30.309998999999998
2006-09-21,30.25
2006-09-22,29.35
2006-09-25,29.219998999999998
2006-09-26,33.060001
2006-09-27,32.360001000000004
2006-09-28,32.16
2006-09-29,32.139998999999996
2006-10-02,32.450001
2006-10-03,31.25
2006-10-04,31.16
2006-10-05,32.889998999999996
2006-10-06,32.91
2006-10-09,33.610001000000004
2006-10-10,33.59
2006-10-11,33.66
2006-10-12,34.240002000000004
2006-10-13,34.77
2006-10-16,35.52
2006-10-17,35.470001
2006-10-18,34.830002
2006-10-19,35.59
2006-10-20,34.110001000000004
2006-10-23,34.630001
2006-10-24,34.98
2006-10-25,35.200001
2006-10-26,34.900002
2006-10-27,34.23
2006-10-30,34.290001000000004
2006-10-31,34.349998
2006-11-01,33.77
2006-11-02,33.290001000000004
2006-11-03,33.459998999999996
2006-11-06,34.32
2006-11-07,34.220001
2006-11-08,34.02
2006-11-09,34.0
2006-11-10,33.439999
2006-11-13,34.07
2006-11-14,34.419998
2006-11-15,33.970001
2006-11-16,32.799999
2006-11-17,33.630001
2006-11-20,35.549999
2006-11-21,38.110001000000004
2006-11-22,37.830002
2006-11-24,37.639998999999996
2006-11-27,36.450001
2006-11-28,36.240002000000004
2006-11-29,37.400002
2006-11-30,38.490002000000004
2006-12-01,37.849998
2006-12-04,39.34
2006-12-05,39.009997999999996
2006-12-06,39.509997999999996
2006-12-07,39.77
2006-12-08,40.419998
2006-12-11,40.75
2006-12-12,38.73
2006-12-13,39.09
2006-12-14,40.02
2006-12-15,39.509997999999996
2006-12-18,38.669998
2006-12-19,39.029999
2006-12-20,39.0
2006-12-21,38.77
2006-12-22,38.759997999999996
2006-12-26,39.299999
2006-12-27,40.02
2006-12-28,39.580002
2006-12-29,39.380001
2007-01-03,39.189999
2007-01-04,39.209998999999996
2007-01-05,38.360001000000004
2007-01-08,38.75
2007-01-09,38.689999
2007-01-10,39.150002
2007-01-11,38.900002
2007-01-12,39.23
2007-01-16,38.400002
2007-01-17,38.450001
2007-01-18,37.849998
2007-01-19,38.830002
2007-01-22,38.529999
2007-01-23,40.09
2007-01-24,40.619999
2007-01-25,41.419998
2007-01-26,41.48
2007-01-29,40.869999
2007-01-30,41.73
2007-01-31,41.639998999999996
2007-02-01,43.009997999999996
2007-02-02,42.799999
2007-02-05,42.709998999999996
2007-02-06,42.66
2007-02-07,43.029999
2007-02-08,42.950001
2007-02-09,42.459998999999996
2007-02-12,42.060001
2007-02-13,42.790001000000004
2007-02-14,43.099998
2007-02-15,44.57
2007-02-16,45.279999
2007-02-20,46.07
2007-02-21,46.610001000000004
2007-02-22,46.259997999999996
2007-02-23,46.27
2007-02-26,46.549999
2007-02-27,43.950001
2007-02-28,45.66
2007-03-01,44.860001000000004
2007-03-02,43.700001
2007-03-05,42.290001000000004
2007-03-06,43.599998
2007-03-07,43.860001000000004
2007-03-08,44.700001
2007-03-09,45.09
2007-03-12,44.84
2007-03-13,43.209998999999996
2007-03-14,43.599998
2007-03-15,43.959998999999996
2007-03-16,43.5
2007-03-19,43.950001
2007-03-20,46.200001
2007-03-21,46.369999
2007-03-22,46.48
2007-03-23,46.419998
2007-03-26,46.540001000000004
2007-03-27,46.049999
2007-03-28,45.91
2007-03-29,47.779999
2007-03-30,48.400002
2007-04-02,50.450001
2007-04-03,50.27
2007-04-04,50.740002000000004
2007-04-05,50.950001
2007-04-09,51.0
2007-04-10,51.099998
2007-04-11,51.009997999999996
2007-04-12,51.970001
2007-04-13,52.040001000000004
2007-04-16,52.810001
2007-04-17,52.200001
2007-04-18,51.84
2007-04-19,56.900002
2007-04-20,59.029999
2007-04-23,61.52
2007-04-24,60.279999
2007-04-25,61.23
2007-04-26,60.450001
2007-04-27,59.880001
2007-04-30,59.400002
2007-05-01,59.41
2007-05-02,60.209998999999996
2007-05-03,61.400002
2007-05-04,60.700001
2007-05-07,61.560001
2007-05-08,62.630001
2007-05-09,63.759997999999996
2007-05-10,62.110001000000004
2007-05-11,62.330002
2007-05-14,61.82
2007-05-15,61.330002
2007-05-16,61.18
2007-05-17,61.299999
2007-05-18,61.419998
2007-05-21,61.779999
2007-05-22,60.380001
2007-05-23,61.68
2007-05-24,59.200001
2007-05-25,59.970001
2007-05-29,59.860001000000004
2007-05-30,60.43
2007-05-31,61.369999
2007-06-01,62.400002
2007-06-04,62.040001000000004
2007-06-05,61.799999
2007-06-06,60.970001
2007-06-07,58.25
2007-06-08,58.52
2007-06-11,57.849998
2007-06-12,56.119999
2007-06-13,56.970001
2007-06-14,58.779999
2007-06-15,59.209998999999996
2007-06-18,58.849998
2007-06-19,58.459998999999996
2007-06-20,57.970001
2007-06-21,57.990002000000004
2007-06-22,57.07
2007-06-25,57.02
2007-06-26,55.919998
2007-06-27,55.540001000000004
2007-06-28,55.990002000000004
2007-06-29,56.259997999999996
2007-07-02,57.52
2007-07-03,57.07
2007-07-05,57.82
2007-07-06,58.509997999999996
2007-07-09,60.310001
2007-07-10,59.470001
2007-07-11,60.880001
2007-07-12,63.18
2007-07-13,62.740002000000004
2007-07-16,62.5
2007-07-17,62.950001
2007-07-18,61.02
2007-07-19,57.209998999999996
2007-07-20,57.330002
2007-07-23,57.169998
2007-07-24,56.619999
2007-07-25,55.82
2007-07-26,52.639998999999996
2007-07-27,51.82
2007-07-30,53.470001
2007-07-31,52.540001000000004
2007-08-01,52.330002
2007-08-02,52.299999
2007-08-03,50.200001
2007-08-06,49.700001
2007-08-07,49.91
2007-08-08,50.439999
2007-08-09,48.889998999999996
2007-08-10,49.349998
2007-08-13,49.130001
2007-08-14,47.779999
2007-08-15,46.68
2007-08-16,43.330002
2007-08-17,46.099998
2007-08-20,46.369999
2007-08-21,48.900002
2007-08-22,50.939999
2007-08-23,50.810001
2007-08-24,52.540001000000004
2007-08-27,52.790001000000004
2007-08-28,50.540001000000004
2007-08-29,52.0
2007-08-30,51.799999
2007-08-31,52.970001
2007-09-04,53.610001000000004
2007-09-05,53.029999
2007-09-06,54.0
2007-09-07,53.0
2007-09-10,52.0
2007-09-11,52.990002000000004
2007-09-12,52.400002
2007-09-13,52.950001
2007-09-14,53.509997999999996
2007-09-17,52.880001
2007-09-18,55.279999
2007-09-19,55.799999
2007-09-20,55.830002
2007-09-21,55.669998
2007-09-24,54.709998999999996
2007-09-25,54.75
2007-09-26,55.310001
2007-09-27,57.200001
2007-09-28,56.540001000000004
2007-10-01,57.330002
2007-10-02,57.599998
2007-10-03,56.799999
2007-10-04,56.52
2007-10-05,57.509997999999996
2007-10-08,57.970001
2007-10-09,58.02
2007-10-10,57.139998999999996
2007-10-11,55.82
2007-10-12,54.720001
2007-10-15,53.939999
2007-10-16,52.849998
2007-10-17,51.400002
2007-10-18,54.400002
2007-10-19,53.0
2007-10-22,52.939999
2007-10-23,53.639998999999996
2007-10-24,55.759997999999996
2007-10-25,56.349998
2007-10-26,57.799999
2007-10-29,59.040001000000004
2007-10-30,57.82
2007-10-31,58.349998
2007-11-01,56.75
2007-11-02,57.279999
2007-11-05,56.310001
2007-11-06,57.580002
2007-11-07,55.279999
2007-11-08,54.439999
2007-11-09,53.07
2007-11-12,49.970001
2007-11-13,51.32
2007-11-14,52.0
2007-11-15,49.950001
2007-11-16,49.91
2007-11-19,47.490002000000004
2007-11-20,47.77
2007-11-21,47.34
2007-11-23,49.939999
2007-11-26,48.599998
2007-11-27,49.029999
2007-11-28,50.849998
2007-11-29,50.119999
2007-11-30,51.59
2007-12-03,51.240002000000004
2007-12-04,50.77
2007-12-05,52.09
2007-12-06,53.810001
2007-12-07,55.400002
2007-12-10,55.889998999999996
2007-12-11,53.540001000000004
2007-12-12,54.119999
2007-12-13,53.790001000000004
2007-12-14,54.889998999999996
2007-12-17,53.830002
2007-12-18,53.599998
2007-12-19,52.689999
2007-12-20,53.720001
2007-12-21,54.98
2007-12-24,54.759997999999996
2007-12-26,55.669998
2007-12-27,54.209998999999996
2007-12-28,54.32
2007-12-31,54.200001
2008-01-02,53.34
2008-01-03,52.509997999999996
2008-01-04,50.040001000000004
2008-01-07,47.400002
2008-01-08,46.639998999999996
2008-01-09,45.279999
2008-01-10,47.18
2008-01-11,47.57
2008-01-14,49.790001000000004
2008-01-15,47.919998
2008-01-16,45.849998
2008-01-17,44.5
2008-01-18,45.380001
2008-01-22,44.599998
2008-01-23,44.869999
2008-01-24,46.880001
2008-01-25,47.049999
2008-01-28,47.939999
2008-01-29,49.18
2008-01-30,48.419998
2008-01-31,49.209998999999996
2008-02-01,50.580002
2008-02-04,49.759997999999996
2008-02-05,48.59
2008-02-06,47.630001
2008-02-07,49.0
2008-02-08,50.32
2008-02-11,48.900002
2008-02-12,49.75
2008-02-13,50.259997999999996
2008-02-14,50.139998999999996
2008-02-15,49.389998999999996
2008-02-19,51.330002
2008-02-20,51.669998
2008-02-21,52.77
2008-02-22,53.419998
2008-02-25,56.799999
2008-02-26,57.450001
2008-02-27,57.189999
2008-02-28,57.130001
2008-02-29,55.459998999999996
2008-03-03,56.040001000000004
2008-03-04,57.349998
2008-03-05,58.950001
2008-03-06,57.349998
2008-03-07,56.029999
2008-03-10,53.630001
2008-03-11,55.860001000000004
2008-03-12,56.240002000000004
2008-03-13,57.349998
2008-03-14,56.41
2008-03-17,54.75
2008-03-18,58.59
2008-03-19,55.32
2008-03-20,56.09
2008-03-24,58.889998999999996
2008-03-25,60.150002
2008-03-26,61.07
2008-03-27,59.07
2008-03-28,59.610001000000004
2008-03-31,59.860001000000004
2008-04-01,60.23
2008-04-02,60.810001
2008-04-03,61.73
2008-04-04,62.700001
2008-04-07,62.419998
2008-04-08,63.459998999999996
2008-04-09,61.779999
2008-04-10,63.060001
2008-04-11,61.740002000000004
2008-04-14,62.119999
2008-04-15,62.009997999999996
2008-04-16,64.269997
2008-04-17,62.299999
2008-04-18,62.049999
2008-04-21,62.299999
2008-04-22,61.119999
2008-04-23,60.310001
2008-04-24,59.779999
2008-04-25,61.580002
2008-04-28,61.990002000000004
2008-04-29,60.970001
2008-04-30,60.779999
2008-05-01,60.720001
2008-05-02,61.080002
2008-05-05,62.93
2008-05-06,62.380001
2008-05-07,61.25
2008-05-08,62.759997999999996
2008-05-09,62.259997999999996
2008-05-12,63.59
2008-05-13,65.75
2008-05-14,66.239998
2008-05-15,67.68
2008-05-16,68.150002
2008-05-19,66.849998
2008-05-20,67.370003
2008-05-21,66.279999
2008-05-22,66.970001
2008-05-23,66.300003
2008-05-27,65.650002
2008-05-28,67.940002
2008-05-29,66.790001
2008-05-30,67.970001
2008-06-02,68.940002
2008-06-03,68.529999
2008-06-04,67.33000200000001
2008-06-05,70.029999
2008-06-06,67.83000200000001
2008-06-09,70.199997
2008-06-10,68.860001
2008-06-11,67.290001
2008-06-12,66.480003
2008-06-13,68.910004
2008-06-16,69.68
2008-06-17,71.769997
2008-06-18,73.110001
2008-06-19,73.739998
2008-06-20,71.440002
2008-06-23,73.480003
2008-06-24,73.739998
2008-06-25,75.589996
2008-06-26,76.610001
2008-06-27,76.889999
2008-06-30,77.089996
2008-07-01,78.110001
2008-07-02,68.440002
2008-07-03,69.110001
2008-07-07,69.760002
2008-07-08,68.809998
2008-07-09,69.879997
2008-07-10,73.720001
2008-07-11,73.809998
2008-07-14,72.93
2008-07-15,71.160004
2008-07-16,71.790001
2008-07-17,66.129997
2008-07-18,65.059998
2008-07-21,65.75
2008-07-22,63.75
2008-07-23,61.650002
2008-07-24,57.209998999999996
2008-07-25,62.799999
2008-07-28,62.439999
2008-07-29,65.339996
2008-07-30,65.940002
2008-07-31,63.16
2008-08-01,60.720001
2008-08-04,58.02
2008-08-05,59.110001000000004
2008-08-06,60.189999
2008-08-07,58.619999
2008-08-08,56.740002000000004
2008-08-11,54.529999
2008-08-12,54.209998999999996
2008-08-13,58.84
2008-08-14,56.029999
2008-08-15,53.799999
2008-08-18,54.18
2008-08-19,56.740002000000004
2008-08-20,57.93
2008-08-21,57.849998
2008-08-22,57.310001
2008-08-25,55.299999
2008-08-26,54.919998
2008-08-27,55.610001000000004
2008-08-28,56.939999
2008-08-29,57.009997999999996
2008-09-02,52.57
2008-09-03,53.290001000000004
2008-09-04,49.419998
2008-09-05,50.07
2008-09-08,48.360001000000004
