Date,BNS
2017-12-26,64.709999
2017-12-27,64.639999
2017-12-28,65.08000200000001
2017-12-29,64.529999
2018-01-02,65.139999
2018-01-03,65.099998
2018-01-04,65.519997
2018-01-05,66.489998
2018-01-08,66.43
2018-01-09,66.449997
2018-01-10,65.860001
2018-01-11,65.82
2018-01-12,65.809998
2018-01-16,65.510002
2018-01-17,65.66999799999999
2018-01-18,65.760002
2018-01-19,65.589996
2018-01-22,66.089996
2018-01-23,66.040001
2018-01-24,66.349998
2018-01-25,66.209999
2018-01-26,66.309998
2018-01-29,66.08000200000001
2018-01-30,66.260002
2018-01-31,66.489998
2018-02-01,65.83000200000001
2018-02-02,64.389999
2018-02-05,62.290001000000004
2018-02-06,62.490002000000004
2018-02-07,61.77
2018-02-08,60.459998999999996
2018-02-09,60.790001000000004
2018-02-12,61.09
2018-02-13,61.029999
2018-02-14,62.18
2018-02-15,62.049999
2018-02-16,61.52
2018-02-20,61.029999
2018-02-21,61.509997999999996
2018-02-22,61.23
2018-02-23,61.889998999999996
2018-02-26,62.369999
2018-02-27,62.529999
2018-02-28,61.959998999999996
2018-03-01,61.810001
2018-03-02,61.220001
2018-03-05,60.869999
2018-03-06,61.549999
2018-03-07,61.59
2018-03-08,62.049999
2018-03-09,63.02
2018-03-12,62.91
2018-03-13,62.669998
2018-03-14,63.240002000000004
2018-03-15,62.889998999999996
2018-03-16,62.849998
2018-03-19,63.009997999999996
2018-03-20,62.630001
2018-03-21,63.25
2018-03-22,62.330002
2018-03-23,61.57
2018-03-26,61.599998
2018-03-27,60.91
2018-03-28,60.73
2018-03-29,61.700001
2018-04-02,60.259997999999996
2018-04-03,60.52
2018-04-04,60.189999
2018-04-05,60.990002000000004
2018-04-06,60.349998
2018-04-09,60.880001
2018-04-10,61.549999
2018-04-11,61.310001
2018-04-12,61.040001000000004
2018-04-13,60.66
2018-04-16,60.830002
2018-04-17,60.849998
2018-04-18,60.869999
2018-04-19,60.32
2018-04-20,60.279999
2018-04-23,60.32
2018-04-24,60.439999
2018-04-25,60.459998999999996
2018-04-26,61.040001000000004
2018-04-27,61.720001
2018-04-30,61.459998999999996
2018-05-01,61.360001000000004
2018-05-02,61.419998
2018-05-03,61.220001
2018-05-04,61.389998999999996
2018-05-07,61.549999
2018-05-08,61.459998999999996
2018-05-09,62.18
2018-05-10,62.689999
2018-05-11,62.57
2018-05-14,62.84
2018-05-15,62.560001
2018-05-16,63.110001000000004
2018-05-17,62.950001
2018-05-18,62.349998
2018-05-21,62.650002
2018-05-22,62.689999
2018-05-23,62.560001
2018-05-24,62.259997999999996
2018-05-25,61.790001000000004
2018-05-29,59.130001
2018-05-30,60.43
2018-05-31,60.330002
2018-06-01,59.380001
2018-06-04,59.450001
2018-06-05,58.849998
2018-06-06,59.02
2018-06-07,58.68
2018-06-08,59.009997999999996
2018-06-11,58.419998
2018-06-12,58.150002
2018-06-13,58.580002
2018-06-14,58.060001
2018-06-15,57.68
2018-06-18,57.700001
2018-06-19,57.130001
2018-06-20,57.310001
2018-06-21,57.709998999999996
2018-06-22,57.990002000000004
2018-06-25,57.049999
2018-06-26,56.959998999999996
2018-06-27,56.560001
2018-06-28,56.599998
2018-06-29,57.220001
2018-07-02,56.169998
2018-07-03,56.369999
2018-07-05,57.02
2018-07-06,57.290001000000004
2018-07-09,57.330002
2018-07-10,57.330002
2018-07-11,56.810001
2018-07-12,57.32
2018-07-13,57.349998
2018-07-16,57.790001000000004
2018-07-17,57.689999
2018-07-18,57.720001
2018-07-19,57.43
2018-07-20,57.91
2018-07-23,57.810001
2018-07-24,58.130001
2018-07-25,58.759997999999996
2018-07-26,58.450001
2018-07-27,58.66
2018-07-30,58.900002
2018-07-31,59.25
2018-08-01,59.290001000000004
2018-08-02,59.150002
2018-08-03,59.25
2018-08-06,59.09
2018-08-07,58.490002000000004
2018-08-08,58.869999
2018-08-09,59.02
2018-08-10,58.130001
2018-08-13,58.009997999999996
2018-08-14,58.77
2018-08-15,58.099998
2018-08-16,58.209998999999996
2018-08-17,59.290001000000004
2018-08-20,59.540001000000004
2018-08-21,59.400002
2018-08-22,59.990002000000004
2018-08-23,59.540001000000004
2018-08-24,59.740002000000004
2018-08-27,60.459998999999996
2018-08-28,59.439999
2018-08-29,58.84
2018-08-30,58.380001
2018-08-31,57.900002
2018-09-04,57.07
2018-09-05,56.889998999999996
2018-09-06,57.23
2018-09-07,56.91
2018-09-10,56.93
2018-09-11,57.68
2018-09-12,57.68
2018-09-13,57.77
2018-09-14,57.860001000000004
2018-09-17,58.369999
2018-09-18,59.029999
2018-09-19,59.41
2018-09-20,60.150002
2018-09-21,60.369999
2018-09-24,60.080002
2018-09-25,59.689999
2018-09-26,59.610001000000004
2018-09-27,59.580002
2018-09-28,59.630001
2018-10-01,59.470001
2018-10-02,58.84
2018-10-03,58.73
2018-10-04,58.080002
2018-10-05,58.110001000000004
2018-10-08,57.919998
2018-10-09,57.540001000000004
2018-10-10,56.610001000000004
2018-10-11,55.290001000000004
2018-10-12,55.009997999999996
2018-10-15,54.75
2018-10-16,55.439999
2018-10-17,55.470001
2018-10-18,54.610001000000004
2018-10-19,54.23
2018-10-22,54.09
2018-10-23,54.040001000000004
2018-10-24,52.98
2018-10-25,53.66
2018-10-26,53.450001
2018-10-29,52.939999
2018-10-30,53.380001
2018-10-31,53.709998999999996
2018-11-01,54.009997999999996
2018-11-02,54.27
2018-11-05,54.139998999999996
2018-11-06,54.209998999999996
2018-11-07,54.16
2018-11-08,54.279999
2018-11-09,53.59
2018-11-12,53.18
2018-11-13,53.540001000000004
2018-11-14,53.720001
2018-11-15,53.919998
2018-11-16,53.91
2018-11-19,53.700001
2018-11-20,52.279999
2018-11-21,53.080002
2018-11-23,52.799999
2018-11-26,52.990002000000004
2018-11-27,52.75
2018-11-28,54.16
2018-11-29,54.700001
2018-11-30,54.380001
2018-12-03,54.889998999999996
2018-12-04,54.049999
2018-12-06,53.48
2018-12-07,53.810001
2018-12-10,53.580002
2018-12-11,53.380001
2018-12-12,54.099998
2018-12-13,53.939999
2018-12-14,53.889998999999996
2018-12-17,53.43
2018-12-18,52.779999
2018-12-19,51.810001
2018-12-20,51.330002
2018-12-21,49.419998
2018-12-24,49.119999
2018-12-26,50.330002
2018-12-27,50.16
2018-12-28,50.380001
2018-12-31,49.869999
2019-01-02,50.290001000000004
2019-01-03,50.310001
2019-01-04,51.18
2019-01-07,51.700001
2019-01-08,52.16
2019-01-09,53.360001000000004
2019-01-10,53.77
2019-01-11,53.77
2019-01-14,53.619999
2019-01-15,53.959998999999996
2019-01-16,54.52
2019-01-17,55.099998
2019-01-18,55.240002000000004
2019-01-22,55.25
2019-01-23,54.970001
2019-01-24,55.049999
2019-01-25,55.619999
2019-01-28,55.68
2019-01-29,56.080002
2019-01-30,56.66
2019-01-31,56.939999
2019-02-01,56.41
2019-02-04,56.650002
2019-02-05,56.779999
2019-02-06,56.549999
2019-02-07,56.25
2019-02-08,56.130001
2019-02-11,55.98
2019-02-12,56.349998
2019-02-13,56.290001000000004
2019-02-14,55.939999
2019-02-15,56.470001
2019-02-19,56.650002
2019-02-20,57.41
2019-02-21,57.099998
2019-02-22,57.349998
2019-02-25,57.18
2019-02-26,55.509997999999996
2019-02-27,55.310001
2019-02-28,55.560001
2019-03-01,54.630001
2019-03-04,54.689999
2019-03-05,54.259997999999996
2019-03-06,54.09
2019-03-07,53.740002000000004
2019-03-08,53.900002
2019-03-11,54.16
2019-03-12,54.509997999999996
2019-03-13,54.759997999999996
2019-03-14,54.639998999999996
2019-03-15,54.779999
2019-03-18,55.189999
2019-03-19,55.220001
2019-03-20,54.77
2019-03-21,54.18
2019-03-22,53.139998999999996
2019-03-25,52.799999
2019-03-26,52.759997999999996
2019-03-27,52.77
2019-03-28,53.060001
2019-03-29,53.279999
2019-04-01,53.369999
2019-04-02,53.040001000000004
2019-04-03,53.240002000000004
2019-04-04,53.400002
2019-04-05,53.299999
2019-04-08,53.5
2019-04-09,53.330002
2019-04-10,53.529999
2019-04-11,53.34
2019-04-12,53.82
2019-04-15,53.869999
2019-04-16,54.32
2019-04-17,54.580002
2019-04-18,54.66
2019-04-22,54.380001
2019-04-23,54.459998999999996
2019-04-24,53.77
2019-04-25,54.049999
2019-04-26,54.549999
2019-04-29,54.720001
2019-04-30,55.060001
2019-05-01,54.759997999999996
2019-05-02,54.27
2019-05-03,54.669998
2019-05-06,54.650002
2019-05-07,54.099998
2019-05-08,53.73
2019-05-09,53.57
2019-05-10,53.950001
2019-05-13,52.77
2019-05-14,52.990002000000004
2019-05-15,52.919998
2019-05-16,53.119999
2019-05-17,53.080002
2019-05-20,53.169998
2019-05-21,53.509997999999996
2019-05-22,53.119999
2019-05-23,52.290001000000004
2019-05-24,52.540001000000004
2019-05-28,51.82
2019-05-29,51.610001000000004
2019-05-30,51.389998999999996
2019-05-31,50.700001
2019-06-03,51.380001
2019-06-04,52.259997999999996
2019-06-05,52.099998
2019-06-06,52.369999
2019-06-07,52.990002000000004
2019-06-10,53.27
2019-06-11,53.240002000000004
2019-06-12,52.650002
2019-06-13,52.720001
2019-06-14,52.639998999999996
2019-06-17,52.630001
2019-06-18,53.18
2019-06-19,53.639998999999996
2019-06-20,54.119999
2019-06-21,54.09
2019-06-24,54.349998
2019-06-25,54.139998999999996
2019-06-26,54.220001
2019-06-27,54.169998
2019-06-28,54.349998
2019-07-01,53.799999
2019-07-02,53.970001
2019-07-03,54.459998999999996
2019-07-05,54.27
2019-07-08,54.150002
2019-07-09,54.09
2019-07-10,54.09
2019-07-11,54.02
2019-07-12,53.52
2019-07-15,53.240002000000004
2019-07-16,53.080002
2019-07-17,52.91
2019-07-18,53.240002000000004
2019-07-19,53.119999
2019-07-22,52.900002
2019-07-23,53.110001000000004
2019-07-24,53.470001
2019-07-25,53.73
2019-07-26,53.580002
2019-07-29,53.77
2019-07-30,53.580002
2019-07-31,53.380001
2019-08-01,52.98
2019-08-02,52.610001000000004
2019-08-05,51.73
2019-08-06,51.580002
2019-08-07,51.869999
2019-08-08,52.450001
2019-08-09,52.32
2019-08-12,51.959998999999996
2019-08-13,52.209998999999996
2019-08-14,50.84
2019-08-15,50.610001000000004
2019-08-16,51.02
2019-08-19,51.400002
2019-08-20,51.02
2019-08-21,51.27
2019-08-22,51.529999
2019-08-23,50.98
2019-08-26,51.23
2019-08-27,51.48
2019-08-28,52.139998999999996
2019-08-29,53.0
2019-08-30,53.209998999999996
2019-09-03,52.75
2019-09-04,53.709998999999996
2019-09-05,54.110001000000004
2019-09-06,54.68
2019-09-09,55.139998999999996
2019-09-10,55.439999
2019-09-11,55.860001000000004
2019-09-12,56.200001
2019-09-13,56.470001
2019-09-16,56.220001
2019-09-17,56.450001
2019-09-18,56.18
2019-09-19,56.209998999999996
2019-09-20,56.259997999999996
2019-09-23,56.450001
2019-09-24,56.830002
2019-09-25,57.049999
2019-09-26,57.349998
2019-09-27,57.560001
2019-09-30,56.849998
2019-10-01,56.41
2019-10-02,55.48
2019-10-03,55.360001000000004
2019-10-04,55.82
2019-10-07,55.779999
2019-10-08,55.669998
2019-10-09,56.099998
2019-10-10,56.259997999999996
2019-10-11,56.93
2019-10-14,56.84
2019-10-15,57.240002000000004
2019-10-16,57.369999
2019-10-17,57.43
2019-10-18,57.59
2019-10-21,57.560001
2019-10-22,57.41
2019-10-23,57.43
2019-10-24,57.450001
2019-10-25,57.540001000000004
2019-10-28,57.560001
2019-10-29,57.669998
2019-10-30,57.529999
2019-10-31,57.330002
2019-11-01,57.68
2019-11-04,58.0
2019-11-05,57.98
2019-11-06,58.0
2019-11-07,57.990002000000004
2019-11-08,57.830002
2019-11-11,57.860001000000004
2019-11-12,57.700001
2019-11-13,57.41
2019-11-14,57.450001
2019-11-15,57.48
2019-11-18,57.75
2019-11-19,57.619999
2019-11-20,57.299999
2019-11-21,57.290001000000004
2019-11-22,56.849998
2019-11-25,56.990002000000004
2019-11-26,56.599998
2019-11-27,56.41
2019-11-29,56.119999
2019-12-02,56.139998999999996
2019-12-03,55.599998
2019-12-04,56.23
2019-12-05,56.82
2019-12-06,56.709998999999996
2019-12-09,56.669998
2019-12-10,56.369999
2019-12-11,56.57
2019-12-12,56.73
2019-12-13,55.970001
2019-12-16,56.279999
2019-12-17,56.580002
2019-12-18,56.130001
2019-12-19,55.889998999999996
2019-12-20,55.98
2019-12-23,55.759997999999996
2019-12-24,55.77
2019-12-26,55.84
2019-12-27,56.099998
2019-12-30,56.189999
2019-12-31,56.490002000000004
2020-01-02,56.720001
2020-01-03,56.650002
2020-01-06,55.860001000000004
2020-01-07,55.200001
2020-01-08,55.549999
2020-01-09,55.330002
2020-01-10,55.150002
2020-01-13,55.34
2020-01-14,55.169998
2020-01-15,55.369999
2020-01-16,55.630001
2020-01-17,55.470001
2020-01-21,55.529999
2020-01-22,55.82
2020-01-23,55.93
2020-01-24,55.790001000000004
2020-01-27,55.529999
2020-01-28,55.580002
2020-01-29,55.27
2020-01-30,55.110001000000004
2020-01-31,54.619999
2020-02-03,54.349998
2020-02-04,54.939999
2020-02-05,55.150002
2020-02-06,55.66
2020-02-07,55.91
2020-02-10,55.849998
2020-02-11,55.93
2020-02-12,56.299999
2020-02-13,56.27
2020-02-14,56.400002
2020-02-18,56.310001
2020-02-19,56.400002
2020-02-20,56.259997999999996
2020-02-21,56.16
2020-02-24,54.990002000000004
2020-02-25,54.41
2020-02-26,54.419998
2020-02-27,53.41
2020-02-28,52.349998
2020-03-02,52.93
2020-03-03,52.09
2020-03-04,52.77
2020-03-05,51.189999
2020-03-06,50.009997999999996
2020-03-09,43.389998999999996
2020-03-10,43.970001
2020-03-11,42.540001000000004
2020-03-12,36.799999
2020-03-13,42.810001
2020-03-16,37.59
2020-03-17,37.919998
2020-03-18,34.93
2020-03-19,35.040001000000004
2020-03-20,34.830002
2020-03-23,32.16
2020-03-24,36.470001
2020-03-25,39.950001
2020-03-26,41.400002
2020-03-27,38.740002000000004
2020-03-30,38.73
2020-03-31,40.599998
2020-04-01,38.299999
2020-04-02,38.84
2020-04-03,38.599998
2020-04-06,39.18
2020-04-07,39.689999
2020-04-08,40.200001
2020-04-09,41.060001
2020-04-13,40.18
2020-04-14,40.029999
2020-04-15,38.119999
2020-04-16,36.82
2020-04-17,38.84
2020-04-20,38.75
2020-04-21,37.080002
2020-04-22,37.419998
2020-04-23,37.540001000000004
2020-04-24,37.810001
2020-04-27,38.77
2020-04-28,39.619999
2020-04-29,41.639998999999996
2020-04-30,40.139998999999996
2020-05-01,38.650002
2020-05-04,38.080002
2020-05-05,37.82
2020-05-06,37.400002
2020-05-07,37.450001
2020-05-08,38.060001
