Date,YPF
2007-12-05,37.950001
2007-12-06,38.450001
2007-12-07,37.279999
2007-12-10,37.02
2007-12-11,37.25
2007-12-12,37.939999
2007-12-13,38.09
2007-12-14,37.549999
2007-12-17,37.419998
2007-12-18,37.5
2007-12-19,37.41
2007-12-20,38.740002000000004
2007-12-21,38.950001
2007-12-24,39.25
2007-12-26,42.82
2007-12-27,42.009997999999996
2007-12-28,42.919998
2007-12-31,43.150002
2008-01-02,43.77
2008-01-03,43.740002000000004
2008-01-04,43.119999
2008-01-07,43.119999
2008-01-08,43.799999
2008-01-09,42.599998
2008-01-10,42.959998999999996
2008-01-11,42.150002
2008-01-14,42.48
2008-01-15,40.610001000000004
2008-01-16,38.5
2008-01-17,38.77
2008-01-18,38.68
2008-01-22,38.0
2008-01-23,37.759997999999996
2008-01-24,38.700001
2008-01-25,38.77
2008-01-28,38.599998
2008-01-29,38.150002
2008-01-30,38.349998
2008-01-31,37.990002000000004
2008-02-01,38.209998999999996
2008-02-04,37.779999
2008-02-05,37.970001
2008-02-06,37.75
2008-02-07,38.009997999999996
2008-02-08,38.040001000000004
2008-02-11,37.799999
2008-02-12,37.990002000000004
2008-02-13,38.25
2008-02-14,38.23
2008-02-15,38.27
2008-02-19,38.57
2008-02-20,39.799999
2008-02-21,39.799999
2008-02-22,42.25
2008-02-25,41.75
2008-02-26,39.790001000000004
2008-02-27,39.0
2008-02-28,39.77
2008-02-29,39.75
2008-03-03,39.0
2008-03-04,39.25
2008-03-05,39.700001
2008-03-06,39.75
2008-03-07,40.75
2008-03-10,41.259997999999996
2008-03-11,42.200001
2008-03-12,43.330002
2008-03-13,43.59
2008-03-14,43.540001000000004
2008-03-17,41.5
2008-03-18,42.639998999999996
2008-03-19,41.700001
2008-03-20,40.0
2008-03-24,42.610001000000004
2008-03-25,43.459998999999996
2008-03-26,43.400002
2008-03-27,43.509997999999996
2008-03-28,43.599998
2008-03-31,43.900002
2008-04-01,43.75
2008-04-02,44.200001
2008-04-03,44.25
2008-04-04,44.490002000000004
2008-04-07,43.529999
2008-04-08,43.459998999999996
2008-04-09,43.720001
2008-04-10,43.5
2008-04-11,42.75
2008-04-14,42.900002
2008-04-15,42.869999
2008-04-16,43.259997999999996
2008-04-17,44.16
2008-04-18,44.34
2008-04-21,44.259997999999996
2008-04-22,45.41
2008-04-23,47.009997999999996
2008-04-24,46.5
2008-04-25,45.5
2008-04-28,45.040001000000004
2008-04-29,44.060001
2008-04-30,43.82
2008-05-01,44.650002
2008-05-02,45.0
2008-05-05,45.68
2008-05-06,46.639998999999996
2008-05-07,45.099998
2008-05-08,45.75
2008-05-09,45.599998
2008-05-12,45.32
2008-05-13,45.959998999999996
2008-05-14,46.25
2008-05-15,46.099998
2008-05-16,45.93
2008-05-19,46.0
2008-05-20,46.029999
2008-05-21,47.630001
2008-05-22,48.310001
2008-05-23,47.700001
2008-05-27,47.82
2008-05-28,48.029999
2008-05-29,47.700001
2008-05-30,47.599998
2008-06-02,47.799999
2008-06-03,47.709998999999996
2008-06-04,47.0
2008-06-05,47.0
2008-06-06,47.0
2008-06-09,47.470001
2008-06-10,47.34
2008-06-11,47.740002000000004
2008-06-12,47.57
2008-06-13,47.700001
2008-06-16,47.709998999999996
2008-06-17,47.650002
2008-06-18,47.66
2008-06-19,47.669998
2008-06-20,47.66
2008-06-23,47.650002
2008-06-24,47.650002
2008-06-25,47.849998
2008-06-26,47.650002
2008-06-27,47.740002000000004
2008-06-30,47.66
2008-07-01,47.650002
2008-07-02,47.709998999999996
2008-07-03,47.700001
2008-07-07,47.700001
2008-07-08,47.27
2008-07-09,47.5
2008-07-10,47.75
2008-07-11,47.560001
2008-07-14,47.619999
2008-07-15,47.509997999999996
2008-07-16,47.310001
2008-07-17,47.290001000000004
2008-07-18,47.169998
2008-07-21,47.650002
2008-07-22,47.529999
2008-07-23,47.0
2008-07-24,47.119999
2008-07-25,47.580002
2008-07-28,47.57
2008-07-29,47.5
2008-07-30,47.549999
2008-07-31,47.75
2008-08-01,47.75
2008-08-04,47.66
2008-08-05,47.299999
2008-08-06,47.73
2008-08-07,47.5
2008-08-08,47.360001000000004
2008-08-11,47.360001000000004
2008-08-12,47.450001
2008-08-13,48.0
2008-08-14,47.799999
2008-08-15,47.799999
2008-08-18,47.799999
2008-08-19,47.810001
2008-08-20,48.099998
2008-08-21,47.900002
2008-08-22,48.0
2008-08-25,48.009997999999996
2008-08-26,48.139998999999996
2008-08-27,48.099998
2008-08-28,48.099998
2008-08-29,48.209998999999996
2008-09-02,48.09
2008-09-03,47.700001
2008-09-04,48.209998999999996
2008-09-05,48.349998
2008-09-08,48.5
2008-09-09,48.5
2008-09-10,48.52
2008-09-11,48.540001000000004
2008-09-12,48.610001000000004
2008-09-15,48.0
2008-09-16,46.279999
2008-09-17,46.68
2008-09-18,47.189999
2008-09-19,48.25
2008-09-22,48.299999
2008-09-23,48.400002
2008-09-24,48.25
2008-09-25,48.400002
2008-09-26,48.25
2008-09-29,45.400002
2008-09-30,48.43
2008-10-01,47.0
2008-10-02,46.75
2008-10-03,47.0
2008-10-06,44.959998999999996
2008-10-07,44.799999
2008-10-08,46.0
2008-10-09,46.709998999999996
2008-10-10,45.25
2008-10-13,43.490002000000004
2008-10-14,44.360001000000004
2008-10-15,43.939999
2008-10-16,41.110001000000004
2008-10-17,41.369999
2008-10-20,42.349998
2008-10-21,43.040001000000004
2008-10-22,42.900002
2008-10-23,42.509997999999996
2008-10-24,42.150002
2008-10-27,42.0
2008-10-28,41.98
2008-10-29,41.950001
2008-10-30,43.959998999999996
2008-10-31,45.970001
2008-11-03,48.580002
2008-11-04,48.82
2008-11-05,48.25
2008-11-06,48.5
2008-11-07,47.310001
2008-11-10,44.27
2008-11-11,44.799999
2008-11-12,48.200001
2008-11-13,46.740002000000004
2008-11-14,46.549999
2008-11-17,46.099998
2008-11-18,48.700001
2008-11-19,47.549999
2008-11-20,45.5
2008-11-21,44.950001
2008-11-24,45.200001
2008-11-25,46.900002
2008-11-26,48.189999
2008-11-28,47.830002
2008-12-01,48.639998999999996
2008-12-02,48.52
2008-12-03,49.0
2008-12-04,48.240002000000004
2008-12-05,49.0
2008-12-08,47.75
2008-12-09,47.599998
2008-12-10,48.0
2008-12-11,47.700001
2008-12-12,48.5
2008-12-15,48.709998999999996
2008-12-16,48.799999
2008-12-17,48.75
2008-12-18,47.25
2008-12-19,46.970001
2008-12-22,46.41
2008-12-23,46.25
2008-12-24,46.0
2008-12-26,45.700001
2008-12-29,46.759997999999996
2008-12-30,46.16
2008-12-31,46.0
2009-01-02,45.900002
2009-01-05,45.0
2009-01-06,47.0
2009-01-07,46.25
2009-01-08,46.419998
2009-01-09,45.990002000000004
2009-01-12,45.630001
2009-01-13,45.849998
2009-01-14,45.75
2009-01-15,45.5
2009-01-16,45.66
2009-01-20,45.0
2009-01-21,44.950001
2009-01-22,44.25
2009-01-23,42.75
2009-01-26,43.0
2009-01-27,43.09
2009-01-28,43.299999
2009-01-29,43.689999
2009-01-30,43.5
2009-02-02,43.0
2009-02-03,42.66
2009-02-04,42.709998999999996
2009-02-05,42.560001
2009-02-06,43.150002
2009-02-09,43.0
2009-02-10,42.709998999999996
2009-02-11,42.16
2009-02-12,40.549999
2009-02-13,39.330002
2009-02-17,38.049999
2009-02-18,36.77
2009-02-19,35.66
2009-02-20,34.32
2009-02-23,32.950001
2009-02-24,30.08
2009-02-25,29.5
2009-02-26,29.299999
2009-02-27,29.0
2009-03-02,27.6
2009-03-03,25.07
2009-03-04,22.700001
2009-03-05,17.860001
2009-03-06,17.1
2009-03-09,17.030001000000002
2009-03-10,16.809998999999998
2009-03-11,17.200001
2009-03-12,16.91
2009-03-13,16.91
2009-03-16,17.0
2009-03-17,18.700001
2009-03-18,19.299999
2009-03-19,26.49
2009-03-20,24.049999
2009-03-23,25.879998999999998
2009-03-24,25.9
2009-03-25,26.75
2009-03-26,27.26
2009-03-27,26.98
2009-03-30,24.52
2009-03-31,24.9
2009-04-01,23.09
2009-04-02,23.59
2009-04-03,25.360001
2009-04-06,25.129998999999998
2009-04-07,25.950001
2009-04-08,25.950001
2009-04-09,25.309998999999998
2009-04-13,25.75
2009-04-14,26.15
2009-04-15,26.35
2009-04-16,26.059998999999998
2009-04-17,27.74
2009-04-20,28.24
2009-04-21,28.5
2009-04-22,27.76
2009-04-23,27.120001000000002
2009-04-24,27.75
2009-04-27,28.17
2009-04-28,28.6
2009-04-29,28.440001000000002
2009-04-30,28.52
2009-05-01,28.940001000000002
2009-05-04,29.299999
2009-05-05,28.860001
2009-05-06,30.52
2009-05-07,32.549999
2009-05-08,29.700001
2009-05-11,29.57
2009-05-12,29.129998999999998
2009-05-13,29.040001
2009-05-14,29.25
2009-05-15,29.110001
2009-05-18,30.030001000000002
2009-05-19,31.0
2009-05-20,31.77
2009-05-21,32.0
2009-05-22,32.130001
2009-05-26,33.549999
2009-05-27,33.310001
2009-05-28,33.279999
2009-05-29,34.299999
2009-06-01,35.0
2009-06-02,35.610001000000004
2009-06-03,35.380001
2009-06-04,35.360001000000004
2009-06-05,35.650002
2009-06-08,35.900002
2009-06-09,35.43
2009-06-10,34.52
2009-06-11,35.450001
2009-06-12,34.130001
2009-06-15,31.690001000000002
2009-06-16,31.68
2009-06-17,31.82
2009-06-18,32.5
2009-06-19,32.23
2009-06-22,28.92
2009-06-23,28.25
2009-06-24,29.74
2009-06-25,29.809998999999998
2009-06-26,29.52
2009-06-29,30.76
2009-06-30,30.549999
2009-07-01,30.790001
2009-07-02,31.99
2009-07-06,32.939999
2009-07-07,35.799999
2009-07-08,37.029999
2009-07-09,35.540001000000004
2009-07-10,34.689999
2009-07-13,32.990002000000004
2009-07-14,33.290001000000004
2009-07-15,34.810001
2009-07-16,35.5
2009-07-17,36.099998
2009-07-20,37.970001
2009-07-21,37.5
2009-07-22,34.25
2009-07-23,34.209998999999996
2009-07-24,34.75
2009-07-27,35.009997999999996
2009-07-28,35.130001
2009-07-29,35.360001000000004
2009-07-30,35.150002
2009-07-31,35.5
2009-08-03,36.400002
2009-08-04,36.900002
2009-08-05,36.919998
2009-08-06,36.75
2009-08-07,36.5
2009-08-10,36.830002
2009-08-11,39.349998
2009-08-12,37.5
2009-08-13,37.200001
2009-08-14,37.41
2009-08-17,37.639998999999996
2009-08-18,37.240002000000004
2009-08-19,37.560001
2009-08-20,37.77
2009-08-21,38.43
2009-08-24,39.93
2009-08-25,39.700001
2009-08-26,39.52
2009-08-27,39.68
2009-08-28,40.200001
2009-08-31,39.040001000000004
2009-09-01,38.049999
2009-09-02,37.27
2009-09-03,37.119999
2009-09-04,38.540001000000004
2009-09-08,37.740002000000004
2009-09-09,38.0
2009-09-10,38.439999
2009-09-11,38.48
2009-09-14,38.310001
2009-09-15,37.759997999999996
2009-09-16,39.5
2009-09-17,39.5
2009-09-18,39.5
2009-09-21,37.799999
2009-09-22,38.240002000000004
2009-09-23,38.720001
2009-09-24,38.700001
2009-09-25,38.5
2009-09-28,38.75
2009-09-29,38.23
2009-09-30,38.099998
2009-10-01,37.32
2009-10-02,37.0
2009-10-05,36.349998
2009-10-06,36.5
2009-10-07,37.73
2009-10-08,38.0
2009-10-09,39.630001
2009-10-12,39.369999
2009-10-13,39.939999
2009-10-14,40.060001
2009-10-15,40.5
2009-10-16,40.380001
2009-10-19,41.990002000000004
2009-10-20,41.02
2009-10-21,39.599998
2009-10-22,38.349998
2009-10-23,38.139998999999996
2009-10-26,37.919998
2009-10-27,37.950001
2009-10-28,37.959998999999996
2009-10-29,38.060001
2009-10-30,37.860001000000004
2009-11-02,38.200001
2009-11-03,37.990002000000004
2009-11-04,37.970001
2009-11-05,38.400002
2009-11-06,38.860001000000004
2009-11-09,37.0
2009-11-10,37.169998
2009-11-11,37.349998
2009-11-12,37.400002
2009-11-13,37.119999
2009-11-16,37.119999
2009-11-17,37.0
2009-11-18,37.299999
2009-11-19,37.740002000000004
2009-11-20,37.759997999999996
2009-11-23,37.990002000000004
2009-11-24,38.490002000000004
2009-11-25,38.700001
2009-11-27,38.470001
2009-11-30,37.27
2009-12-01,38.439999
2009-12-02,39.59
2009-12-03,39.0
2009-12-04,39.549999
2009-12-07,39.959998999999996
2009-12-08,39.75
2009-12-09,39.240002000000004
2009-12-10,39.599998
2009-12-11,40.060001
2009-12-14,40.18
2009-12-15,39.82
2009-12-16,39.290001000000004
2009-12-17,39.200001
2009-12-18,39.490002000000004
2009-12-21,38.970001
2009-12-22,39.950001
2009-12-23,41.950001
2009-12-24,42.200001
2009-12-28,41.599998
2009-12-29,43.189999
2009-12-30,44.080002
2009-12-31,43.75
2010-01-04,44.630001
2010-01-05,43.830002
2010-01-06,44.75
2010-01-07,44.32
2010-01-08,44.900002
2010-01-11,45.619999
2010-01-12,45.799999
2010-01-13,44.5
2010-01-14,45.040001000000004
2010-01-15,44.549999
2010-01-19,44.259997999999996
2010-01-20,43.0
2010-01-21,44.25
2010-01-22,43.529999
2010-01-25,42.009997999999996
2010-01-26,41.830002
2010-01-27,41.799999
2010-01-28,41.5
2010-01-29,41.740002000000004
2010-02-01,42.110001000000004
2010-02-02,41.869999
2010-02-03,41.98
2010-02-04,41.0
2010-02-05,40.110001000000004
2010-02-08,40.400002
2010-02-09,40.52
2010-02-10,41.400002
2010-02-11,41.0
2010-02-12,40.860001000000004
2010-02-16,40.5
2010-02-17,40.700001
2010-02-18,41.029999
2010-02-19,41.139998999999996
2010-02-22,40.720001
2010-02-23,41.419998
2010-02-24,41.970001
2010-02-25,40.950001
2010-02-26,41.049999
2010-03-01,40.68
2010-03-02,40.540001000000004
2010-03-03,42.240002000000004
2010-03-04,42.880001
2010-03-05,44.240002000000004
2010-03-08,44.200001
2010-03-09,43.849998
2010-03-10,43.849998
2010-03-11,43.849998
2010-03-12,43.849998
2010-03-15,43.869999
2010-03-16,43.869999
2010-03-17,43.849998
2010-03-18,43.200001
2010-03-19,42.799999
2010-03-22,43.139998999999996
2010-03-23,42.43
2010-03-24,42.830002
2010-03-25,42.43
2010-03-26,43.0
2010-03-29,43.139998999999996
2010-03-30,43.080002
2010-03-31,43.5
2010-04-01,43.450001
2010-04-05,44.009997999999996
2010-04-06,44.139998999999996
2010-04-07,43.970001
2010-04-08,43.68
2010-04-09,43.869999
2010-04-12,43.779999
2010-04-13,43.790001000000004
2010-04-14,43.630001
2010-04-15,43.880001
2010-04-16,43.700001
2010-04-19,43.75
2010-04-20,43.82
2010-04-21,44.52
2010-04-22,44.099998
2010-04-23,43.139998999999996
2010-04-26,43.040001000000004
2010-04-27,43.200001
2010-04-28,43.439999
2010-04-29,43.330002
2010-04-30,44.630001
2010-05-03,43.490002000000004
2010-05-04,43.830002
2010-05-05,43.950001
2010-05-06,42.009997999999996
2010-05-07,41.349998
2010-05-10,42.09
2010-05-11,42.380001
2010-05-12,43.119999
2010-05-13,42.75
2010-05-14,39.849998
2010-05-17,38.790001000000004
2010-05-18,39.810001
2010-05-19,38.32
2010-05-20,34.849998
2010-05-21,34.970001
2010-05-24,35.07
2010-05-25,33.889998999999996
2010-05-26,34.540001000000004
2010-05-27,35.5
2010-05-28,35.799999
2010-06-01,35.5
2010-06-02,35.599998
2010-06-03,35.400002
2010-06-04,35.599998
2010-06-07,35.66
2010-06-08,36.75
2010-06-09,37.970001
2010-06-10,38.98
2010-06-11,39.0
2010-06-14,40.099998
2010-06-15,39.529999
2010-06-16,39.860001000000004
2010-06-17,39.509997999999996
2010-06-18,39.509997999999996
2010-06-21,39.200001
2010-06-22,39.810001
2010-06-23,38.950001
2010-06-24,38.900002
2010-06-25,39.0
2010-06-28,38.939999
2010-06-29,39.16
2010-06-30,38.91
2010-07-01,38.220001
2010-07-02,38.810001
2010-07-06,37.52
2010-07-07,38.060001
2010-07-08,38.07
2010-07-09,38.75
2010-07-12,38.48
2010-07-13,39.23
2010-07-14,38.740002000000004
2010-07-15,38.52
2010-07-16,38.509997999999996
2010-07-19,40.799999
2010-07-20,39.18
2010-07-21,38.73
2010-07-22,39.900002
2010-07-23,39.900002
2010-07-26,39.900002
2010-07-27,39.970001
2010-07-28,39.939999
2010-07-29,39.669998
2010-07-30,40.630001
2010-08-02,41.560001
2010-08-03,42.099998
2010-08-04,42.200001
2010-08-05,43.450001
2010-08-06,42.5
2010-08-09,41.939999
2010-08-10,43.0
2010-08-11,42.200001
2010-08-12,42.560001
2010-08-13,42.259997999999996
2010-08-16,42.5
2010-08-17,41.599998
2010-08-18,41.200001
2010-08-19,40.779999
2010-08-20,41.0
2010-08-23,41.279999
2010-08-24,40.619999
2010-08-25,40.16
2010-08-26,40.330002
2010-08-27,40.509997999999996
2010-08-30,40.41
2010-08-31,39.810001
2010-09-01,42.139998999999996
2010-09-02,41.900002
2010-09-03,41.360001000000004
2010-09-07,40.869999
2010-09-08,38.799999
2010-09-09,39.25
2010-09-10,39.5
2010-09-13,40.0
2010-09-14,40.630001
2010-09-15,40.700001
2010-09-16,40.700001
2010-09-17,40.700001
2010-09-20,40.599998
2010-09-21,40.5
2010-09-22,39.48
2010-09-23,39.200001
2010-09-24,39.5
2010-09-27,39.400002
2010-09-28,39.049999
2010-09-29,39.400002
2010-09-30,38.990002000000004
2010-10-01,39.200001
2010-10-04,39.060001
2010-10-05,39.0
2010-10-06,39.700001
2010-10-07,39.5
2010-10-08,39.32
2010-10-11,39.299999
2010-10-12,39.23
2010-10-13,39.32
2010-10-14,39.0
2010-10-15,39.189999
2010-10-18,38.82
2010-10-19,38.610001000000004
2010-10-20,38.849998
2010-10-21,38.939999
2010-10-22,39.049999
2010-10-25,39.150002
2010-10-26,39.150002
2010-10-27,39.59
2010-10-28,39.599998
2010-10-29,39.84
2010-11-01,40.02
2010-11-02,40.450001
2010-11-03,40.799999
2010-11-04,40.540001000000004
2010-11-05,40.720001
2010-11-08,42.509997999999996
2010-11-09,42.990002000000004
2010-11-10,41.240002000000004
2010-11-11,41.5
2010-11-12,41.619999
2010-11-15,42.209998999999996
2010-11-16,41.459998999999996
2010-11-17,41.630001
2010-11-18,41.439999
2010-11-19,41.16
2010-11-22,40.240002000000004
2010-11-23,39.959998999999996
2010-11-24,40.439999
2010-11-26,40.299999
2010-11-29,40.0
2010-11-30,39.169998
2010-12-01,39.0
2010-12-02,39.150002
2010-12-03,39.43
2010-12-06,40.990002000000004
2010-12-07,42.23
2010-12-08,42.18
2010-12-09,43.16
2010-12-10,44.990002000000004
2010-12-13,44.299999
2010-12-14,42.990002000000004
2010-12-15,43.0
2010-12-16,43.0
2010-12-17,43.59
2010-12-20,43.580002
2010-12-21,44.419998
2010-12-22,45.779999
2010-12-23,50.34
2010-12-27,49.25
2010-12-28,49.5
2010-12-29,50.599998
2010-12-30,50.23
2010-12-31,50.369999
2011-01-03,51.150002
2011-01-04,53.529999
2011-01-05,54.580002
2011-01-06,54.099998
2011-01-07,52.400002
2011-01-10,52.75
2011-01-11,53.630001
2011-01-12,53.0
2011-01-13,52.619999
2011-01-14,51.73
2011-01-18,52.18
2011-01-19,51.48
2011-01-20,50.900002
2011-01-21,51.16
2011-01-24,50.75
2011-01-25,50.34
2011-01-26,51.0
2011-01-27,50.259997999999996
2011-01-28,48.720001
2011-01-31,50.349998
2011-02-01,50.25
2011-02-02,50.349998
2011-02-03,50.400002
2011-02-04,50.75
2011-02-07,50.720001
2011-02-08,50.369999
2011-02-09,49.700001
2011-02-10,48.700001
2011-02-11,48.799999
2011-02-14,48.889998999999996
2011-02-15,48.740002000000004
2011-02-16,48.349998
2011-02-17,48.599998
2011-02-18,49.549999
2011-02-22,50.450001
2011-02-23,50.400002
2011-02-24,49.77
2011-02-25,50.549999
2011-02-28,51.650002
2011-03-01,51.73
2011-03-02,51.959998999999996
2011-03-03,51.860001000000004
2011-03-04,52.32
2011-03-07,52.560001
2011-03-08,52.599998
2011-03-09,52.970001
2011-03-10,51.93
2011-03-11,51.5
2011-03-14,48.299999
2011-03-15,47.189999
2011-03-16,46.18
2011-03-17,46.0
2011-03-18,46.849998
2011-03-21,44.349998
2011-03-22,41.950001
2011-03-23,41.43
2011-03-24,41.52
2011-03-25,42.23
2011-03-28,42.139998999999996
2011-03-29,42.82
2011-03-30,43.450001
2011-03-31,44.540001000000004
2011-04-01,44.77
2011-04-04,45.099998
2011-04-05,45.75
2011-04-06,46.34
2011-04-07,45.5
2011-04-08,46.099998
2011-04-11,46.209998999999996
2011-04-12,45.639998999999996
2011-04-13,45.5
2011-04-14,44.93
2011-04-15,45.279999
2011-04-18,44.02
2011-04-19,43.759997999999996
2011-04-20,44.169998
2011-04-21,44.34
2011-04-25,44.25
2011-04-26,44.029999
2011-04-27,44.029999
2011-04-28,43.529999
2011-04-29,44.009997999999996
2011-05-02,43.84
2011-05-03,41.25
2011-05-04,41.09
2011-05-05,40.950001
2011-05-06,41.07
2011-05-09,43.599998
2011-05-10,45.610001000000004
2011-05-11,44.0
2011-05-12,43.57
2011-05-13,42.650002
2011-05-16,42.490002000000004
2011-05-17,43.07
2011-05-18,44.09
2011-05-19,44.349998
2011-05-20,44.360001000000004
2011-05-23,43.759997999999996
2011-05-24,44.490002000000004
2011-05-25,45.009997999999996
2011-05-26,45.439999
2011-05-27,45.560001
2011-05-31,46.200001
2011-06-01,44.369999
2011-06-02,44.669998
2011-06-03,44.419998
2011-06-06,44.0
2011-06-07,43.400002
2011-06-08,42.360001000000004
2011-06-09,43.099998
2011-06-10,42.130001
2011-06-13,42.52
2011-06-14,42.529999
2011-06-15,41.970001
2011-06-16,41.580002
2011-06-17,42.07
2011-06-20,42.029999
2011-06-21,42.59
2011-06-22,41.849998
2011-06-23,42.0
2011-06-24,41.5
2011-06-27,41.450001
2011-06-28,42.0
2011-06-29,43.459998999999996
2011-06-30,45.049999
2011-07-01,45.349998
2011-07-05,45.919998
2011-07-06,46.119999
2011-07-07,45.990002000000004
2011-07-08,45.75
2011-07-11,45.110001000000004
2011-07-12,42.98
2011-07-13,43.34
2011-07-14,42.830002
2011-07-15,43.029999
2011-07-18,42.189999
2011-07-19,42.049999
2011-07-20,42.32
2011-07-21,43.220001
2011-07-22,43.220001
2011-07-25,43.130001
2011-07-26,42.599998
2011-07-27,42.369999
2011-07-28,42.099998
2011-07-29,42.57
2011-08-01,42.419998
2011-08-02,41.73
2011-08-03,40.389998999999996
2011-08-04,38.279999
2011-08-05,38.610001000000004
2011-08-08,34.5
2011-08-09,35.860001000000004
2011-08-10,36.209998999999996
2011-08-11,37.450001
2011-08-12,37.5
2011-08-15,38.919998
2011-08-16,38.959998999999996
2011-08-17,39.349998
2011-08-18,37.57
2011-08-19,36.68
2011-08-22,36.82
2011-08-23,37.66
2011-08-24,37.98
2011-08-25,36.869999
2011-08-26,37.689999
2011-08-29,38.200001
2011-08-30,39.09
2011-08-31,39.43
2011-09-01,38.48
2011-09-02,37.939999
2011-09-06,37.25
2011-09-07,39.009997999999996
2011-09-08,38.189999
2011-09-09,37.34
2011-09-12,37.150002
2011-09-13,38.09
2011-09-14,39.07
2011-09-15,39.200001
2011-09-16,39.209998999999996
2011-09-19,38.110001000000004
2011-09-20,38.73
2011-09-21,38.130001
2011-09-22,35.459998999999996
2011-09-23,35.41
2011-09-26,35.740002000000004
2011-09-27,37.009997999999996
2011-09-28,35.490002000000004
2011-09-29,35.41
2011-09-30,34.209998999999996
2011-10-03,33.720001
2011-10-04,34.810001
2011-10-05,36.09
2011-10-06,37.209998999999996
2011-10-07,36.610001000000004
2011-10-10,38.23
2011-10-11,38.32
2011-10-12,38.48
2011-10-13,37.75
2011-10-14,38.490002000000004
2011-10-17,37.869999
2011-10-18,37.119999
2011-10-19,36.869999
2011-10-20,36.32
2011-10-21,37.099998
2011-10-24,37.400002
2011-10-25,36.790001000000004
2011-10-26,35.209998999999996
2011-10-27,35.380001
2011-10-28,34.790001000000004
2011-10-31,33.610001000000004
2011-11-01,32.299999
2011-11-02,32.0
2011-11-03,31.25
2011-11-04,31.49
2011-11-07,31.719998999999998
2011-11-08,35.950001
2011-11-09,33.959998999999996
2011-11-10,35.279999
2011-11-11,36.209998999999996
2011-11-14,36.060001
2011-11-15,36.689999
2011-11-16,36.650002
2011-11-17,36.009997999999996
2011-11-18,35.509997999999996
2011-11-21,34.09
2011-11-22,33.5
2011-11-23,32.98
2011-11-25,32.580002
2011-11-28,33.599998
2011-11-29,33.5
2011-11-30,35.009997999999996
2011-12-01,34.919998
2011-12-02,34.52
2011-12-05,35.02
2011-12-06,35.32
2011-12-07,35.25
2011-12-08,33.759997999999996
2011-12-09,34.529999
2011-12-12,34.349998
2011-12-13,34.0
2011-12-14,33.450001
2011-12-15,33.16
2011-12-16,32.970001
2011-12-19,32.450001
2011-12-20,33.830002
2011-12-21,34.049999
2011-12-22,34.139998999999996
2011-12-23,35.02
2011-12-27,35.450001
2011-12-28,34.669998
2011-12-29,35.459998999999996
2011-12-30,34.68
2012-01-03,35.450001
2012-01-04,35.549999
2012-01-05,35.540001000000004
2012-01-06,36.849998
2012-01-09,37.049999
2012-01-10,36.880001
2012-01-11,36.59
2012-01-12,37.290001000000004
2012-01-13,36.700001
2012-01-17,36.68
2012-01-18,38.009997999999996
2012-01-19,38.75
2012-01-20,39.27
2012-01-23,41.139998999999996
2012-01-24,40.389998999999996
2012-01-25,40.580002
2012-01-26,40.650002
2012-01-27,39.880001
2012-01-30,35.860001000000004
2012-01-31,35.0
2012-02-01,34.580002
2012-02-02,35.27
2012-02-03,32.200001
2012-02-06,32.509997999999996
2012-02-07,32.459998999999996
2012-02-08,35.900002
2012-02-09,34.860001000000004
2012-02-10,34.32
2012-02-13,33.689999
2012-02-14,32.759997999999996
2012-02-15,31.889999
2012-02-16,32.16
2012-02-17,33.029999
2012-02-21,33.48
2012-02-22,33.560001
2012-02-23,33.650002
2012-02-24,33.0
2012-02-27,31.15
2012-02-28,30.6
2012-02-29,26.23
2012-03-01,29.49
2012-03-02,28.76
2012-03-05,27.09
2012-03-06,27.01
2012-03-07,27.540001
2012-03-08,28.530001000000002
2012-03-09,27.24
2012-03-12,26.209999
2012-03-13,26.65
2012-03-14,26.76
2012-03-15,27.969998999999998
2012-03-16,27.75
2012-03-19,27.35
2012-03-20,27.440001000000002
2012-03-21,29.719998999999998
2012-03-22,28.209999
2012-03-23,28.629998999999998
2012-03-26,27.719998999999998
2012-03-27,27.34
2012-03-28,27.15
2012-03-29,28.6
2012-03-30,28.41
2012-04-02,24.01
2012-04-03,23.15
2012-04-04,23.040001
2012-04-05,22.52
2012-04-09,22.68
2012-04-10,22.219998999999998
2012-04-11,21.110001
2012-04-12,22.93
2012-04-13,21.950001
2012-04-16,19.5
2012-04-17,19.5
2012-04-18,13.12
2012-04-19,14.42
2012-04-20,14.59
2012-04-23,14.01
2012-04-24,13.65
2012-04-25,13.31
2012-04-26,13.99
2012-04-27,14.17
2012-04-30,14.58
2012-05-01,14.4
2012-05-02,14.39
2012-05-03,14.15
2012-05-04,15.35
2012-05-07,14.88
2012-05-08,14.89
2012-05-09,15.52
2012-05-10,15.9
2012-05-11,15.45
2012-05-14,14.3
2012-05-15,14.22
2012-05-16,13.18
2012-05-17,12.97
2012-05-18,12.35
2012-05-21,12.57
2012-05-22,12.45
2012-05-23,12.3
2012-05-24,13.26
2012-05-25,14.0
2012-05-29,14.5
2012-05-30,13.0
2012-05-31,12.79
2012-06-01,12.64
2012-06-04,12.45
2012-06-05,12.08
2012-06-06,12.32
2012-06-07,12.14
2012-06-08,12.03
2012-06-11,11.12
2012-06-12,10.25
2012-06-13,10.26
2012-06-14,10.45
2012-06-15,11.17
2012-06-18,11.39
2012-06-19,11.77
2012-06-20,11.7
2012-06-21,11.3
2012-06-22,11.65
2012-06-25,11.35
2012-06-26,11.55
2012-06-27,11.68
2012-06-28,11.76
2012-06-29,12.35
