Date,RCII
2009-06-10,19.059998999999998
2009-06-11,19.4
2009-06-12,19.08
2009-06-15,18.74
2009-06-16,18.17
2009-06-17,18.15
2009-06-18,17.98
2009-06-19,17.610001
2009-06-22,17.610001
2009-06-23,17.280001000000002
2009-06-24,17.49
2009-06-25,17.84
2009-06-26,17.85
2009-06-29,18.0
2009-06-30,17.83
2009-07-01,18.27
2009-07-02,17.389999
2009-07-06,17.139999
2009-07-07,16.879998999999998
2009-07-08,17.09
2009-07-09,17.549999
2009-07-10,17.860001
2009-07-13,18.33
2009-07-14,18.280001000000002
2009-07-15,19.01
2009-07-16,18.83
2009-07-17,18.75
2009-07-20,19.17
2009-07-21,19.02
2009-07-22,18.809998999999998
2009-07-23,19.42
2009-07-24,19.34
2009-07-27,19.370001000000002
2009-07-28,21.530001000000002
2009-07-29,20.709999
2009-07-30,20.809998999999998
2009-07-31,20.76
2009-08-03,21.48
2009-08-04,21.559998999999998
2009-08-05,21.25
2009-08-06,21.08
2009-08-07,21.700001
2009-08-10,21.49
2009-08-11,21.110001
2009-08-12,21.23
2009-08-13,21.01
2009-08-14,20.58
2009-08-17,19.940001000000002
2009-08-18,20.1
2009-08-19,20.450001
2009-08-20,20.559998999999998
2009-08-21,20.99
2009-08-24,20.82
2009-08-25,20.74
2009-08-26,20.51
2009-08-27,20.35
2009-08-28,20.33
2009-08-31,19.73
2009-09-01,19.129998999999998
2009-09-02,19.08
2009-09-03,19.01
2009-09-04,19.120001000000002
2009-09-08,19.190001000000002
2009-09-09,19.32
2009-09-10,19.09
2009-09-11,18.74
2009-09-14,18.92
2009-09-15,18.610001
2009-09-16,18.610001
2009-09-17,18.74
2009-09-18,18.719998999999998
2009-09-21,19.41
2009-09-22,19.32
2009-09-23,19.120001000000002
2009-09-24,18.959999
2009-09-25,18.73
2009-09-28,19.01
2009-09-29,19.040001
2009-09-30,18.879998999999998
2009-10-01,18.75
2009-10-02,18.67
2009-10-05,18.879998999999998
2009-10-06,19.26
2009-10-07,19.190001000000002
2009-10-08,19.41
2009-10-09,19.93
2009-10-12,19.74
2009-10-13,19.82
2009-10-14,20.34
2009-10-15,20.33
2009-10-16,20.33
2009-10-19,20.77
2009-10-20,20.16
2009-10-21,20.120001000000002
2009-10-22,20.67
2009-10-23,20.629998999999998
2009-10-26,20.42
2009-10-27,18.5
2009-10-28,18.370001000000002
2009-10-29,18.809998999999998
2009-10-30,18.360001
2009-11-02,18.65
2009-11-03,18.82
2009-11-04,18.459999
2009-11-05,18.969998999999998
2009-11-06,19.120001000000002
2009-11-09,19.629998999999998
2009-11-10,19.58
2009-11-11,19.5
2009-11-12,18.959999
2009-11-13,18.67
2009-11-16,18.870001000000002
2009-11-17,18.450001
2009-11-18,18.530001000000002
2009-11-19,18.200001
2009-11-20,18.190001000000002
2009-11-23,18.370001000000002
2009-11-24,18.23
2009-11-25,18.34
2009-11-27,17.91
2009-11-30,17.690001000000002
2009-12-01,17.889999
2009-12-02,17.65
2009-12-03,17.59
2009-12-04,18.24
2009-12-07,18.049999
2009-12-08,17.9
2009-12-09,17.99
2009-12-10,17.91
2009-12-11,18.209999
2009-12-14,18.629998999999998
2009-12-15,18.33
2009-12-16,18.43
2009-12-17,18.35
2009-12-18,18.49
2009-12-21,18.77
2009-12-22,18.52
2009-12-23,18.540001
2009-12-24,18.58
2009-12-28,18.58
2009-12-29,18.42
2009-12-30,18.18
2009-12-31,17.719998999999998
2010-01-04,18.110001
2010-01-05,17.83
2010-01-06,17.66
2010-01-07,18.040001
2010-01-08,19.01
2010-01-11,19.07
2010-01-12,19.1
2010-01-13,19.389999
2010-01-14,19.34
2010-01-15,19.450001
2010-01-19,19.639999
2010-01-20,19.290001
2010-01-21,19.41
2010-01-22,19.120001000000002
2010-01-25,19.440001000000002
2010-01-26,19.73
2010-01-27,19.799999
2010-01-28,19.700001
2010-01-29,20.0
2010-02-01,20.07
2010-02-02,22.209999
2010-02-03,22.200001
2010-02-04,21.879998999999998
2010-02-05,22.09
2010-02-08,21.610001
2010-02-09,21.809998999999998
2010-02-10,21.66
2010-02-11,21.709999
2010-02-12,21.76
2010-02-16,21.85
2010-02-17,22.15
2010-02-18,22.389999
2010-02-19,22.469998999999998
2010-02-22,22.469998999999998
2010-02-23,22.360001
2010-02-24,22.48
2010-02-25,22.6
2010-02-26,22.24
2010-03-01,22.43
2010-03-02,22.24
2010-03-03,22.280001000000002
2010-03-04,22.51
2010-03-05,23.209999
2010-03-08,23.219998999999998
2010-03-09,23.1
2010-03-10,23.17
2010-03-11,22.940001000000002
2010-03-12,22.950001
2010-03-15,23.049999
2010-03-16,23.1
2010-03-17,23.16
2010-03-18,23.33
2010-03-19,22.74
2010-03-22,23.73
2010-03-23,24.08
2010-03-24,23.700001
2010-03-25,23.48
2010-03-26,23.440001000000002
2010-03-29,23.57
2010-03-30,23.59
2010-03-31,23.65
2010-04-01,23.870001000000002
2010-04-05,23.92
2010-04-06,24.120001000000002
2010-04-07,23.780001000000002
2010-04-08,23.74
2010-04-09,23.709999
2010-04-12,23.450001
2010-04-13,23.5
2010-04-14,23.9
2010-04-15,24.02
2010-04-16,23.860001
2010-04-19,23.85
2010-04-20,24.02
2010-04-21,24.280001000000002
2010-04-22,24.52
2010-04-23,25.17
2010-04-26,25.709999
2010-04-27,28.049999
2010-04-28,27.040001
2010-04-29,27.440001000000002
2010-04-30,25.82
2010-05-03,26.02
2010-05-04,24.92
2010-05-05,24.98
2010-05-06,24.16
2010-05-07,24.209999
2010-05-10,25.360001
2010-05-11,25.559998999999998
2010-05-12,25.969998999999998
2010-05-13,24.58
2010-05-14,24.219998999999998
2010-05-17,24.9
2010-05-18,24.43
2010-05-19,24.799999
2010-05-20,23.639999
2010-05-21,24.27
2010-05-24,23.620001000000002
2010-05-25,23.9
2010-05-26,23.77
2010-05-27,24.469998999999998
2010-05-28,24.190001000000002
2010-06-01,23.43
2010-06-02,23.809998999999998
2010-06-03,24.129998999999998
2010-06-04,22.52
2010-06-07,21.950001
2010-06-08,22.4
2010-06-09,22.17
2010-06-10,22.49
2010-06-11,22.950001
2010-06-14,23.42
2010-06-15,23.790001
2010-06-16,23.4
2010-06-17,23.190001000000002
2010-06-18,23.110001
2010-06-21,22.33
2010-06-22,22.35
2010-06-23,22.41
2010-06-24,21.85
2010-06-25,21.969998999999998
2010-06-28,21.93
2010-06-29,20.73
2010-06-30,20.26
2010-07-01,20.530001000000002
2010-07-02,20.309998999999998
2010-07-06,19.940001000000002
2010-07-07,20.42
2010-07-08,20.290001
2010-07-09,20.719998999999998
2010-07-12,20.9
2010-07-13,22.110001
2010-07-14,22.18
2010-07-15,22.27
2010-07-16,21.15
2010-07-19,21.610001
2010-07-20,21.549999
2010-07-21,21.07
2010-07-22,22.360001
2010-07-23,22.75
2010-07-26,23.290001
2010-07-27,23.23
2010-07-28,22.09
2010-07-29,22.030001000000002
2010-07-30,21.99
2010-08-02,22.27
2010-08-03,21.540001
2010-08-04,21.52
2010-08-05,21.469998999999998
2010-08-06,21.99
2010-08-09,22.08
2010-08-10,21.690001000000002
2010-08-11,20.940001000000002
2010-08-12,20.860001
2010-08-13,20.33
2010-08-16,20.450001
2010-08-17,20.82
2010-08-18,20.969998999999998
2010-08-19,20.41
2010-08-20,20.469998999999998
2010-08-23,20.07
2010-08-24,19.82
2010-08-25,20.23
2010-08-26,19.98
2010-08-27,20.51
2010-08-30,19.959999
2010-08-31,20.08
2010-09-01,21.1
2010-09-02,21.540001
2010-09-03,21.99
2010-09-07,21.309998999999998
2010-09-08,21.6
2010-09-09,21.540001
2010-09-10,21.52
2010-09-13,22.15
2010-09-14,22.73
2010-09-15,22.35
2010-09-16,22.120001000000002
2010-09-17,21.879998999999998
2010-09-20,22.440001000000002
2010-09-21,22.129998999999998
2010-09-22,22.040001
2010-09-23,21.9
2010-09-24,22.66
2010-09-27,22.4
2010-09-28,22.459999
2010-09-29,22.190001000000002
2010-09-30,22.379998999999998
2010-10-01,22.360001
2010-10-04,22.200001
2010-10-05,22.540001
2010-10-06,22.51
2010-10-07,22.440001000000002
2010-10-08,22.860001
2010-10-11,22.9
2010-10-12,22.940001000000002
2010-10-13,22.870001000000002
2010-10-14,23.25
2010-10-15,23.459999
2010-10-18,23.73
2010-10-19,23.129998999999998
2010-10-20,23.52
2010-10-21,23.549999
2010-10-22,23.43
2010-10-25,23.26
2010-10-26,25.68
2010-10-27,25.209999
2010-10-28,25.059998999999998
2010-10-29,25.139999
2010-11-01,24.530001000000002
2010-11-02,25.360001
2010-11-03,25.48
2010-11-04,26.299999
2010-11-05,26.370001000000002
2010-11-08,26.5
2010-11-09,26.4
2010-11-10,26.809998999999998
2010-11-11,26.65
2010-11-12,26.34
2010-11-15,26.290001
2010-11-16,26.110001
2010-11-17,26.780001000000002
2010-11-18,27.15
2010-11-19,27.26
2010-11-22,27.889999
2010-11-23,27.32
2010-11-24,28.17
2010-11-26,28.51
2010-11-29,28.02
2010-11-30,27.83
2010-12-01,28.15
2010-12-02,28.440001000000002
2010-12-03,28.83
2010-12-06,28.610001
2010-12-07,29.18
2010-12-08,29.33
2010-12-09,29.610001
2010-12-10,30.33
2010-12-13,29.959999
2010-12-14,30.01
2010-12-15,30.299999
2010-12-16,30.950001
2010-12-17,31.65
2010-12-20,31.33
2010-12-21,31.34
2010-12-22,31.879998999999998
2010-12-23,32.669998
2010-12-27,32.240002000000004
2010-12-28,32.169998
2010-12-29,32.490002000000004
2010-12-30,32.57
2010-12-31,32.279999
2011-01-03,32.490002000000004
2011-01-04,31.360001
2011-01-05,31.43
2011-01-06,30.059998999999998
2011-01-07,29.99
2011-01-10,30.389999
2011-01-11,30.32
2011-01-12,30.43
2011-01-13,30.700001
2011-01-14,30.209999
2011-01-18,29.879998999999998
2011-01-19,28.93
2011-01-20,29.969998999999998
2011-01-21,29.49
2011-01-24,29.549999
2011-01-25,29.950001
2011-01-26,30.610001
2011-01-27,30.889999
2011-01-28,29.91
2011-01-31,29.74
2011-02-01,31.67
2011-02-02,31.27
2011-02-03,31.9
2011-02-04,32.290001000000004
2011-02-07,32.25
2011-02-08,32.790001000000004
2011-02-09,32.439999
2011-02-10,32.189999
2011-02-11,32.669998
2011-02-14,32.43
2011-02-15,32.040001000000004
2011-02-16,33.290001000000004
2011-02-17,33.580002
2011-02-18,33.209998999999996
2011-02-22,33.259997999999996
2011-02-23,32.220001
2011-02-24,32.139998999999996
2011-02-25,32.950001
2011-02-28,33.060001
2011-03-01,31.91
2011-03-02,32.93
2011-03-03,33.880001
2011-03-04,33.23
2011-03-07,32.790001000000004
2011-03-08,34.169998
2011-03-09,34.369999
2011-03-10,33.48
2011-03-11,33.490002000000004
2011-03-14,32.630001
2011-03-15,32.23
2011-03-16,32.25
2011-03-17,33.169998
2011-03-18,33.099998
2011-03-21,33.939999
2011-03-22,33.700001
2011-03-23,33.650002
2011-03-24,33.98
2011-03-25,34.310001
2011-03-28,33.900002
2011-03-29,34.439999
2011-03-30,35.200001
2011-03-31,34.91
2011-04-01,35.080002
2011-04-04,34.849998
2011-04-05,35.41
2011-04-06,35.700001
2011-04-07,35.84
2011-04-08,35.080002
2011-04-11,34.919998
2011-04-12,34.639998999999996
2011-04-13,34.68
2011-04-14,34.209998999999996
2011-04-15,34.380001
2011-04-18,34.200001
2011-04-19,33.91
2011-04-20,34.380001
2011-04-21,34.310001
2011-04-25,34.52
2011-04-26,30.209999
2011-04-27,30.299999
2011-04-28,30.52
2011-04-29,30.450001
2011-05-02,30.32
2011-05-03,30.879998999999998
2011-05-04,30.700001
2011-05-05,30.690001000000002
2011-05-06,30.6
2011-05-09,30.76
2011-05-10,31.33
2011-05-11,31.1
2011-05-12,32.07
2011-05-13,31.620001000000002
2011-05-16,30.68
2011-05-17,31.290001
2011-05-18,32.02
2011-05-19,32.150002
2011-05-20,31.48
2011-05-23,31.299999
2011-05-24,31.17
2011-05-25,31.309998999999998
2011-05-26,31.58
2011-05-27,32.07
2011-05-31,32.459998999999996
2011-06-01,31.120001000000002
2011-06-02,31.01
2011-06-03,30.27
2011-06-06,29.530001000000002
2011-06-07,29.370001000000002
2011-06-08,28.530001000000002
2011-06-09,28.92
2011-06-10,28.190001000000002
2011-06-13,28.51
2011-06-14,29.02
2011-06-15,28.290001
2011-06-16,28.18
2011-06-17,28.799999
2011-06-20,29.190001000000002
2011-06-21,29.66
2011-06-22,29.129998999999998
2011-06-23,29.16
2011-06-24,29.219998999999998
2011-06-27,29.389999
2011-06-28,30.18
2011-06-29,30.33
2011-06-30,30.559998999999998
2011-07-01,31.120001000000002
2011-07-05,31.129998999999998
2011-07-06,31.309998999999998
2011-07-07,32.009997999999996
2011-07-08,31.809998999999998
2011-07-11,31.629998999999998
2011-07-12,31.219998999999998
2011-07-13,31.049999
2011-07-14,30.34
2011-07-15,30.540001
2011-07-18,30.16
2011-07-19,31.01
2011-07-20,30.799999
2011-07-21,31.34
2011-07-22,30.17
2011-07-25,29.93
2011-07-26,27.9
2011-07-27,27.139999
2011-07-28,26.73
2011-07-29,27.049999
2011-08-01,26.77
2011-08-02,25.73
2011-08-03,25.99
2011-08-04,24.66
2011-08-05,24.34
2011-08-08,22.129998999999998
2011-08-09,23.02
2011-08-10,22.290001
2011-08-11,23.889999
2011-08-12,23.690001000000002
2011-08-15,24.709999
2011-08-16,24.309998999999998
2011-08-17,24.26
2011-08-18,23.6
2011-08-19,23.17
2011-08-22,23.74
2011-08-23,25.07
2011-08-24,25.77
2011-08-25,25.809998999999998
2011-08-26,26.68
2011-08-29,27.469998999999998
2011-08-30,27.780001000000002
2011-08-31,28.18
2011-09-01,27.66
2011-09-02,26.01
2011-09-06,25.870001000000002
2011-09-07,27.92
2011-09-08,27.17
2011-09-09,27.059998999999998
2011-09-12,27.59
2011-09-13,27.92
2011-09-14,28.690001000000002
2011-09-15,29.110001
2011-09-16,29.0
2011-09-19,28.66
2011-09-20,28.459999
2011-09-21,27.23
2011-09-22,26.58
2011-09-23,26.620001000000002
2011-09-26,27.59
2011-09-27,27.860001
2011-09-28,26.690001000000002
2011-09-29,28.049999
2011-09-30,27.450001
2011-10-03,26.030001000000002
2011-10-04,27.809998999999998
2011-10-05,28.219998999999998
2011-10-06,28.83
2011-10-07,29.120001000000002
2011-10-10,30.07
2011-10-11,30.459999
2011-10-12,30.809998999999998
2011-10-13,30.610001
2011-10-14,31.190001000000002
2011-10-17,30.17
2011-10-18,30.83
2011-10-19,30.360001
2011-10-20,30.51
2011-10-21,31.440001000000002
2011-10-24,32.209998999999996
2011-10-25,32.84
2011-10-26,33.43
2011-10-27,35.169998
2011-10-28,34.619999
2011-10-31,34.150002
2011-11-01,33.779999
2011-11-02,34.630001
2011-11-03,35.509997999999996
2011-11-04,35.259997999999996
2011-11-07,35.32
2011-11-08,35.889998999999996
2011-11-09,35.459998999999996
2011-11-10,35.470001
2011-11-11,36.139998999999996
2011-11-14,36.150002
2011-11-15,37.0
2011-11-16,35.830002
2011-11-17,35.02
2011-11-18,35.189999
2011-11-21,34.599998
2011-11-22,34.200001
2011-11-23,33.330002
2011-11-25,32.470001
2011-11-28,34.049999
2011-11-29,34.439999
2011-11-30,35.950001
2011-12-01,36.0
2011-12-02,36.0
2011-12-05,36.470001
2011-12-06,35.880001
2011-12-07,35.970001
2011-12-08,35.419998
2011-12-09,36.860001000000004
2011-12-12,36.279999
2011-12-13,34.990002000000004
2011-12-14,34.810001
2011-12-15,35.049999
2011-12-16,34.98
2011-12-19,35.18
2011-12-20,37.189999
2011-12-21,37.450001
2011-12-22,37.57
2011-12-23,37.669998
2011-12-27,38.040001000000004
2011-12-28,36.91
2011-12-29,37.66
2011-12-30,37.0
2012-01-03,37.259997999999996
2012-01-04,36.650002
2012-01-05,36.470001
2012-01-06,36.18
2012-01-09,36.25
2012-01-10,36.25
2012-01-11,36.360001000000004
2012-01-12,36.150002
2012-01-13,35.900002
2012-01-17,35.950001
2012-01-18,36.73
2012-01-19,36.599998
2012-01-20,36.490002000000004
2012-01-23,36.970001
2012-01-24,37.509997999999996
2012-01-25,37.959998999999996
2012-01-26,37.380001
2012-01-27,37.380001
2012-01-30,37.189999
2012-01-31,33.82
2012-02-01,34.25
2012-02-02,33.830002
2012-02-03,34.299999
2012-02-06,34.700001
2012-02-07,34.82
2012-02-08,34.849998
2012-02-09,34.619999
2012-02-10,34.810001
2012-02-13,35.330002
2012-02-14,35.459998999999996
2012-02-15,34.799999
2012-02-16,35.349998
2012-02-17,35.57
2012-02-21,35.18
2012-02-22,34.900002
2012-02-23,35.549999
2012-02-24,36.349998
2012-02-27,36.450001
2012-02-28,36.330002
2012-02-29,35.459998999999996
2012-03-01,35.799999
2012-03-02,34.389998999999996
2012-03-05,34.209998999999996
2012-03-06,33.16
2012-03-07,33.549999
2012-03-08,34.16
2012-03-09,34.799999
2012-03-12,34.650002
2012-03-13,34.139998999999996
2012-03-14,34.060001
2012-03-15,34.459998999999996
2012-03-16,34.060001
2012-03-19,34.990002000000004
2012-03-20,35.099998
2012-03-21,35.5
2012-03-22,35.41
2012-03-23,35.419998
2012-03-26,37.310001
2012-03-27,38.389998999999996
2012-03-28,37.669998
2012-03-29,38.139998999999996
2012-03-30,37.75
2012-04-02,37.970001
2012-04-03,38.119999
2012-04-04,37.700001
2012-04-05,37.259997999999996
2012-04-09,37.369999
2012-04-10,36.41
2012-04-11,36.540001000000004
2012-04-12,37.27
2012-04-13,36.970001
2012-04-16,37.240002000000004
2012-04-17,37.889998999999996
2012-04-18,38.119999
2012-04-19,37.049999
2012-04-20,36.759997999999996
2012-04-23,36.66
2012-04-24,35.080002
2012-04-25,34.799999
2012-04-26,35.669998
2012-04-27,35.209998999999996
2012-04-30,34.209998999999996
2012-05-01,34.509997999999996
2012-05-02,34.900002
2012-05-03,34.540001000000004
2012-05-04,34.150002
2012-05-07,33.869999
2012-05-08,33.77
2012-05-09,33.57
2012-05-10,33.919998
2012-05-11,33.459998999999996
2012-05-14,33.299999
2012-05-15,33.459998999999996
2012-05-16,33.34
2012-05-17,32.84
2012-05-18,32.810001
2012-05-21,33.18
2012-05-22,33.48
2012-05-23,33.700001
2012-05-24,33.41
2012-05-25,33.75
2012-05-29,34.360001000000004
2012-05-30,33.799999
2012-05-31,33.669998
2012-06-01,33.27
2012-06-04,33.16
2012-06-05,33.5
2012-06-06,34.650002
2012-06-07,34.369999
2012-06-08,34.400002
2012-06-11,33.860001000000004
2012-06-12,34.34
2012-06-13,33.650002
2012-06-14,34.740002000000004
2012-06-15,35.259997999999996
2012-06-18,35.09
2012-06-19,35.349998
2012-06-20,35.130001
2012-06-21,33.830002
2012-06-22,33.610001000000004
2012-06-25,32.740002000000004
2012-06-26,32.610001000000004
2012-06-27,32.82
2012-06-28,32.700001
2012-06-29,33.709998999999996
2012-07-02,33.880001
2012-07-03,34.470001
2012-07-05,35.060001
2012-07-06,34.630001
2012-07-09,34.450001
2012-07-10,34.369999
2012-07-11,33.380001
2012-07-12,32.93
2012-07-13,33.389998999999996
2012-07-16,33.23
2012-07-17,33.259997999999996
2012-07-18,33.43
2012-07-19,33.709998999999996
2012-07-20,33.080002
2012-07-23,32.740002000000004
2012-07-24,34.880001
2012-07-25,35.34
2012-07-26,35.799999
2012-07-27,36.529999
2012-07-30,36.18
2012-07-31,35.560001
2012-08-01,35.150002
2012-08-02,35.049999
2012-08-03,36.349998
2012-08-06,35.689999
2012-08-07,36.75
2012-08-08,36.490002000000004
2012-08-09,36.209998999999996
2012-08-10,35.860001000000004
2012-08-13,35.73
2012-08-14,35.689999
2012-08-15,36.25
2012-08-16,36.599998
2012-08-17,36.700001
2012-08-20,36.59
2012-08-21,36.75
2012-08-22,36.700001
2012-08-23,36.450001
2012-08-24,36.310001
2012-08-27,35.919998
2012-08-28,35.970001
2012-08-29,35.869999
2012-08-30,35.27
2012-08-31,35.279999
2012-09-04,35.73
2012-09-05,35.77
2012-09-06,35.91
2012-09-07,35.669998
2012-09-10,35.950001
2012-09-11,36.09
2012-09-12,36.439999
2012-09-13,36.700001
2012-09-14,37.099998
2012-09-17,36.919998
2012-09-18,37.029999
2012-09-19,36.970001
2012-09-20,37.040001000000004
2012-09-21,37.0
2012-09-24,36.169998
2012-09-25,35.490002000000004
2012-09-26,35.75
2012-09-27,34.900002
2012-09-28,35.040001000000004
2012-10-01,34.189999
2012-10-02,34.279999
2012-10-03,34.279999
2012-10-04,35.16
2012-10-05,35.43
2012-10-08,35.310001
2012-10-09,34.900002
2012-10-10,34.650002
2012-10-11,34.5
2012-10-12,34.25
2012-10-15,34.490002000000004
2012-10-16,34.75
2012-10-17,34.650002
2012-10-18,34.509997999999996
2012-10-19,33.68
2012-10-22,33.400002
2012-10-23,33.860001000000004
2012-10-24,32.970001
2012-10-25,33.209998999999996
2012-10-26,32.790001000000004
2012-10-31,33.34
2012-11-01,34.73
2012-11-02,34.68
2012-11-05,34.75
2012-11-06,34.959998999999996
2012-11-07,34.439999
2012-11-08,34.490002000000004
2012-11-09,34.310001
2012-11-12,34.110001000000004
2012-11-13,34.09
2012-11-14,34.130001
2012-11-15,34.259997999999996
2012-11-16,34.400002
2012-11-19,35.209998999999996
2012-11-20,34.849998
2012-11-21,34.299999
2012-11-23,34.639998999999996
2012-11-26,34.299999
2012-11-27,34.450001
2012-11-28,34.830002
2012-11-29,34.419998
2012-11-30,34.759997999999996
2012-12-03,34.619999
2012-12-04,35.049999
2012-12-05,35.240002000000004
2012-12-06,35.240002000000004
2012-12-07,35.400002
2012-12-10,35.240002000000004
2012-12-11,35.810001
2012-12-12,35.380001
2012-12-13,35.32
2012-12-14,35.16
2012-12-17,35.779999
2012-12-18,36.389998999999996
2012-12-19,36.049999
2012-12-20,35.939999
2012-12-21,35.299999
2012-12-24,35.110001000000004
2012-12-26,34.66
2012-12-27,34.02
2012-12-28,33.700001
2012-12-31,34.360001000000004
2013-01-02,35.099998
2013-01-03,34.560001
2013-01-04,34.860001000000004
2013-01-07,34.43
2013-01-08,34.02
2013-01-09,33.57
2013-01-10,33.439999
2013-01-11,33.720001
2013-01-14,34.029999
2013-01-15,34.400002
2013-01-16,34.25
2013-01-17,34.389998999999996
2013-01-18,34.400002
2013-01-22,34.759997999999996
2013-01-23,34.66
2013-01-24,34.91
2013-01-25,34.98
2013-01-28,35.43
2013-01-29,34.330002
2013-01-30,34.77
2013-01-31,35.68
2013-02-01,36.220001
2013-02-04,35.990002000000004
2013-02-05,36.41
2013-02-06,36.650002
2013-02-07,36.82
2013-02-08,37.119999
2013-02-11,37.439999
2013-02-12,37.279999
2013-02-13,37.560001
2013-02-14,37.560001
2013-02-15,37.48
2013-02-19,37.900002
2013-02-20,37.389998999999996
2013-02-21,37.27
2013-02-22,37.450001
2013-02-25,36.490002000000004
2013-02-26,36.110001000000004
2013-02-27,36.09
2013-02-28,36.279999
2013-03-01,36.48
2013-03-04,37.029999
2013-03-05,37.599998
2013-03-06,37.57
2013-03-07,37.540001000000004
2013-03-08,37.720001
2013-03-11,37.639998999999996
2013-03-12,37.5
2013-03-13,37.75
2013-03-14,37.830002
2013-03-15,37.740002000000004
2013-03-18,37.57
2013-03-19,37.580002
2013-03-20,38.119999
2013-03-21,37.580002
2013-03-22,37.43
2013-03-25,37.220001
2013-03-26,36.990002000000004
2013-03-27,36.98
2013-03-28,36.939999
2013-04-01,36.16
2013-04-02,36.119999
2013-04-03,35.779999
2013-04-04,36.029999
2013-04-05,35.98
2013-04-08,36.5
2013-04-09,36.220001
2013-04-10,36.68
2013-04-11,37.02
2013-04-12,36.810001
2013-04-15,35.59
2013-04-16,35.849998
2013-04-17,35.209998999999996
2013-04-18,34.849998
2013-04-19,35.439999
2013-04-22,35.900002
2013-04-23,33.810001
2013-04-24,33.900002
2013-04-25,33.900002
2013-04-26,34.09
2013-04-29,34.459998999999996
2013-04-30,34.93
2013-05-01,34.610001000000004
2013-05-02,34.84
2013-05-03,36.52
2013-05-06,36.369999
2013-05-07,36.389998999999996
2013-05-08,36.200001
2013-05-09,35.799999
2013-05-10,35.110001000000004
2013-05-13,34.860001000000004
2013-05-14,35.139998999999996
2013-05-15,35.18
2013-05-16,34.939999
2013-05-17,35.18
2013-05-20,35.52
2013-05-21,35.349998
2013-05-22,35.369999
2013-05-23,34.93
2013-05-24,35.110001000000004
2013-05-28,35.919998
2013-05-29,36.0
2013-05-30,36.799999
2013-05-31,36.580002
2013-06-03,36.66
2013-06-04,36.860001000000004
2013-06-05,37.0
2013-06-06,37.290001000000004
2013-06-07,37.759997999999996
2013-06-10,38.25
2013-06-11,38.330002
2013-06-12,38.25
2013-06-13,39.150002
2013-06-14,38.759997999999996
2013-06-17,38.5
2013-06-18,38.700001
2013-06-19,38.009997999999996
2013-06-20,37.16
2013-06-21,37.369999
2013-06-24,37.07
2013-06-25,36.82
2013-06-26,37.259997999999996
2013-06-27,37.639998999999996
2013-06-28,37.549999
2013-07-01,37.880001
2013-07-02,38.0
2013-07-03,38.41
2013-07-05,38.389998999999996
2013-07-08,39.32
2013-07-09,39.490002000000004
2013-07-10,39.82
2013-07-11,40.290001000000004
2013-07-12,40.189999
2013-07-15,40.389998999999996
2013-07-16,40.380001
2013-07-17,39.060001
2013-07-18,39.459998999999996
2013-07-19,39.27
2013-07-22,38.59
2013-07-23,37.889998999999996
2013-07-24,38.59
2013-07-25,39.34
2013-07-26,38.950001
2013-07-29,38.959998999999996
2013-07-30,39.25
2013-07-31,39.990002000000004
2013-08-01,40.5
2013-08-02,40.310001
2013-08-05,39.939999
2013-08-06,40.02
2013-08-07,39.060001
2013-08-08,38.98
2013-08-09,38.889998999999996
2013-08-12,38.610001000000004
2013-08-13,38.759997999999996
2013-08-14,38.529999
2013-08-15,38.349998
2013-08-16,38.290001000000004
2013-08-19,38.349998
2013-08-20,38.73
2013-08-21,38.470001
2013-08-22,38.689999
2013-08-23,38.400002
2013-08-26,38.189999
2013-08-27,37.66
2013-08-28,37.580002
2013-08-29,38.060001
2013-08-30,37.509997999999996
2013-09-03,37.209998999999996
2013-09-04,37.080002
2013-09-05,37.09
2013-09-06,36.790001000000004
2013-09-09,37.09
2013-09-10,37.82
2013-09-11,38.18
2013-09-12,37.66
2013-09-13,37.509997999999996
2013-09-16,37.560001
2013-09-17,38.049999
2013-09-18,38.200001
2013-09-19,38.029999
2013-09-20,37.66
2013-09-23,37.580002
2013-09-24,37.639998999999996
2013-09-25,37.790001000000004
2013-09-26,38.080002
2013-09-27,37.990002000000004
2013-09-30,38.110001000000004
2013-10-01,38.439999
2013-10-02,38.389998999999996
2013-10-03,37.77
2013-10-04,36.529999
2013-10-07,36.060001
2013-10-08,36.049999
2013-10-09,36.439999
2013-10-10,36.799999
2013-10-11,37.009997999999996
2013-10-14,37.290001000000004
2013-10-15,36.66
2013-10-16,36.689999
2013-10-17,36.560001
2013-10-18,35.889998999999996
2013-10-21,36.009997999999996
2013-10-22,34.93
2013-10-23,34.619999
2013-10-24,34.549999
2013-10-25,34.68
2013-10-28,34.57
2013-10-29,34.560001
2013-10-30,34.610001000000004
2013-10-31,34.240002000000004
2013-11-01,34.119999
2013-11-04,34.209998999999996
2013-11-05,33.970001
2013-11-06,33.689999
2013-11-07,33.509997999999996
2013-11-08,33.810001
2013-11-11,33.98
2013-11-12,34.259997999999996
2013-11-13,34.290001000000004
2013-11-14,34.279999
2013-11-15,34.349998
2013-11-18,34.189999
2013-11-19,34.119999
2013-11-20,33.810001
2013-11-21,34.029999
2013-11-22,34.040001000000004
2013-11-25,34.310001
2013-11-26,34.0
2013-11-27,34.09
2013-11-29,34.060001
2013-12-02,33.360001000000004
2013-12-03,33.09
2013-12-04,33.299999
2013-12-05,33.740002000000004
2013-12-06,34.029999
2013-12-09,34.27
2013-12-10,34.09
2013-12-11,33.77
