Date,DO
2009-10-22,107.010002
2009-10-23,105.800003
2009-10-26,105.110001
2009-10-27,104.209999
2009-10-28,100.629997
2009-10-29,98.769997
2009-10-30,95.25
2009-11-02,96.050003
2009-11-03,97.82
2009-11-04,97.150002
2009-11-05,98.650002
2009-11-06,97.199997
2009-11-09,100.970001
2009-11-10,100.519997
2009-11-11,101.379997
2009-11-12,99.779999
2009-11-13,100.010002
2009-11-16,103.66999799999999
2009-11-17,103.58000200000001
2009-11-18,103.18
2009-11-19,100.199997
2009-11-20,97.660004
2009-11-23,99.349998
2009-11-24,99.870003
2009-11-25,101.690002
2009-11-27,99.459999
2009-11-30,99.540001
2009-12-01,101.739998
2009-12-02,101.800003
2009-12-03,100.029999
2009-12-04,97.199997
2009-12-07,97.809998
2009-12-08,95.33000200000001
2009-12-09,96.029999
2009-12-10,96.5
2009-12-11,96.089996
2009-12-14,97.139999
2009-12-15,98.18
2009-12-16,99.739998
2009-12-17,98.5
2009-12-18,98.110001
2009-12-21,99.57
2009-12-22,98.849998
2009-12-23,100.709999
2009-12-24,100.889999
2009-12-28,101.5
2009-12-29,100.400002
2009-12-30,99.440002
2009-12-31,98.41999799999999
2010-01-04,101.16999799999999
2010-01-05,102.029999
2010-01-06,104.900002
2010-01-07,104.5
2010-01-08,106.339996
2010-01-11,104.239998
2010-01-12,103.010002
2010-01-13,103.900002
2010-01-14,103.900002
2010-01-15,102.839996
2010-01-19,103.519997
2010-01-20,101.110001
2010-01-21,98.050003
2010-01-22,94.379997
2010-01-25,96.050003
2010-01-26,95.120003
2010-01-27,95.099998
2010-01-28,93.800003
2010-01-29,91.529999
2010-02-01,94.889999
2010-02-02,96.360001
2010-02-03,95.779999
2010-02-04,89.790001
2010-02-05,88.459999
2010-02-08,88.239998
2010-02-09,90.0
2010-02-10,86.370003
2010-02-11,86.959999
2010-02-12,85.290001
2010-02-16,87.730003
2010-02-17,87.82
2010-02-18,88.089996
2010-02-19,89.120003
2010-02-22,88.410004
2010-02-23,86.940002
2010-02-24,87.349998
2010-02-25,87.309998
2010-02-26,87.32
2010-03-01,87.58000200000001
2010-03-02,87.239998
2010-03-03,87.910004
2010-03-04,87.089996
2010-03-05,87.93
2010-03-08,88.5
2010-03-09,88.760002
2010-03-10,89.379997
2010-03-11,89.58000200000001
2010-03-12,89.559998
2010-03-15,87.610001
2010-03-16,88.32
2010-03-17,87.370003
2010-03-18,85.07
2010-03-19,84.410004
2010-03-22,84.620003
2010-03-23,85.150002
2010-03-24,84.519997
2010-03-25,83.230003
2010-03-26,84.68
2010-03-29,85.82
2010-03-30,85.410004
2010-03-31,88.809998
2010-04-01,91.010002
2010-04-05,92.220001
2010-04-06,91.940002
2010-04-07,90.449997
2010-04-08,90.379997
2010-04-09,90.720001
2010-04-12,91.33000200000001
2010-04-13,90.959999
2010-04-14,93.010002
2010-04-15,91.540001
2010-04-16,87.209999
2010-04-19,87.790001
2010-04-20,91.199997
2010-04-21,90.300003
2010-04-22,85.43
2010-04-23,85.599998
2010-04-26,85.18
2010-04-27,84.519997
2010-04-28,85.940002
2010-04-29,82.739998
2010-04-30,79.099998
2010-05-03,78.690002
2010-05-04,77.239998
2010-05-05,77.349998
2010-05-06,73.91999799999999
2010-05-07,72.900002
2010-05-10,75.41999799999999
2010-05-11,75.07
2010-05-12,75.440002
2010-05-13,72.139999
2010-05-14,71.66999799999999
2010-05-17,71.5
2010-05-18,70.099998
2010-05-19,69.010002
2010-05-20,67.900002
2010-05-21,70.550003
2010-05-24,67.739998
2010-05-25,69.300003
2010-05-26,68.550003
2010-05-27,68.08000200000001
2010-05-28,63.099998
2010-06-01,58.509997999999996
2010-06-02,60.139998999999996
2010-06-03,60.490002000000004
2010-06-04,59.150002
2010-06-07,59.209998999999996
2010-06-08,56.939999
2010-06-09,57.099998
2010-06-10,61.349998
2010-06-11,60.990002000000004
2010-06-14,60.25
2010-06-15,63.150002
2010-06-16,62.830002
2010-06-17,62.790001000000004
2010-06-18,63.869999
2010-06-21,64.739998
2010-06-22,62.849998
2010-06-23,62.619999
2010-06-24,59.849998
2010-06-25,61.720001
2010-06-28,60.439999
2010-06-29,60.16
2010-06-30,62.189999
2010-07-01,63.84
2010-07-02,63.490002000000004
2010-07-06,62.900002
2010-07-07,64.260002
2010-07-08,65.260002
2010-07-09,64.400002
2010-07-12,64.089996
2010-07-13,65.33000200000001
2010-07-14,65.910004
2010-07-15,65.910004
2010-07-16,62.549999
2010-07-19,63.189999
2010-07-20,65.019997
2010-07-21,64.139999
2010-07-22,62.310001
2010-07-23,61.66
2010-07-26,62.830002
2010-07-27,62.830002
2010-07-28,61.220001
2010-07-29,59.810001
2010-07-30,59.490002000000004
2010-08-02,61.68
2010-08-03,63.34
2010-08-04,67.279999
2010-08-05,67.489998
2010-08-06,66.43
2010-08-09,65.650002
2010-08-10,64.83000200000001
2010-08-11,62.259997999999996
2010-08-12,61.02
2010-08-13,60.509997999999996
2010-08-16,61.369999
2010-08-17,62.189999
2010-08-18,61.23
2010-08-19,60.130001
2010-08-20,59.029999
2010-08-23,59.080002
2010-08-24,59.810001
2010-08-25,59.27
2010-08-26,58.419998
2010-08-27,60.0
2010-08-30,59.5
2010-08-31,58.18
2010-09-01,60.91
2010-09-02,60.810001
2010-09-03,60.48
2010-09-07,60.41
2010-09-08,61.009997999999996
2010-09-09,60.360001000000004
2010-09-10,62.259997999999996
2010-09-13,63.150002
2010-09-14,63.759997999999996
2010-09-15,62.200001
2010-09-16,61.509997999999996
2010-09-17,61.900002
2010-09-20,63.130001
2010-09-21,62.330002
2010-09-22,63.060001
2010-09-23,61.889998999999996
2010-09-24,62.82
2010-09-27,64.769997
2010-09-28,66.629997
2010-09-29,68.879997
2010-09-30,67.769997
2010-10-01,66.660004
2010-10-04,65.260002
2010-10-05,66.870003
2010-10-06,66.800003
2010-10-07,66.019997
2010-10-08,67.129997
2010-10-11,66.68
2010-10-12,69.370003
2010-10-13,70.940002
2010-10-14,71.709999
2010-10-15,71.650002
2010-10-18,72.0
2010-10-19,68.660004
2010-10-20,68.870003
2010-10-21,68.629997
2010-10-22,69.510002
2010-10-25,69.5
2010-10-26,68.769997
2010-10-27,67.800003
2010-10-28,66.300003
2010-10-29,66.160004
2010-11-01,66.849998
2010-11-02,67.809998
2010-11-03,68.639999
2010-11-04,69.730003
2010-11-05,69.800003
2010-11-08,72.290001
2010-11-09,73.059998
2010-11-10,74.120003
2010-11-11,72.239998
2010-11-12,70.470001
2010-11-15,68.75
2010-11-16,67.949997
2010-11-17,68.059998
2010-11-18,68.339996
2010-11-19,68.93
2010-11-22,67.529999
2010-11-23,65.849998
2010-11-24,65.730003
2010-11-26,65.239998
2010-11-29,66.110001
2010-11-30,64.760002
2010-12-01,65.910004
2010-12-02,66.75
2010-12-03,66.230003
2010-12-06,65.720001
2010-12-07,64.739998
2010-12-08,65.370003
2010-12-09,65.220001
2010-12-10,65.489998
2010-12-13,65.599998
2010-12-14,64.839996
2010-12-15,63.389998999999996
2010-12-16,63.759997999999996
2010-12-17,64.0
2010-12-20,64.059998
2010-12-21,64.18
2010-12-22,64.910004
2010-12-23,65.019997
2010-12-27,64.150002
2010-12-28,64.239998
2010-12-29,66.050003
2010-12-30,65.93
2010-12-31,66.870003
2011-01-03,65.690002
2011-01-04,64.739998
2011-01-05,68.139999
2011-01-06,67.290001
2011-01-07,70.57
2011-01-10,69.33000200000001
2011-01-11,70.300003
2011-01-12,71.650002
2011-01-13,72.139999
2011-01-14,74.900002
2011-01-18,75.010002
2011-01-19,73.940002
2011-01-20,74.489998
2011-01-21,73.370003
2011-01-24,72.379997
2011-01-25,72.32
2011-01-26,73.959999
2011-01-27,72.0
2011-01-28,70.190002
2011-01-31,71.709999
2011-02-01,71.25
2011-02-02,72.349998
2011-02-03,72.900002
2011-02-04,71.66999799999999
2011-02-07,72.120003
2011-02-08,71.82
2011-02-09,69.389999
2011-02-10,70.25
2011-02-11,69.910004
2011-02-14,73.089996
2011-02-15,72.379997
2011-02-16,73.83000200000001
2011-02-17,75.970001
2011-02-18,75.620003
2011-02-22,74.540001
2011-02-23,76.029999
2011-02-24,76.32
2011-02-25,77.599998
2011-02-28,78.230003
2011-03-01,77.0
2011-03-02,78.959999
2011-03-03,78.440002
2011-03-04,78.730003
2011-03-07,76.83000200000001
2011-03-08,75.870003
2011-03-09,75.910004
2011-03-10,72.370003
2011-03-11,74.110001
2011-03-14,74.360001
2011-03-15,74.199997
2011-03-16,71.0
2011-03-17,74.389999
2011-03-18,75.809998
2011-03-21,78.290001
2011-03-22,78.139999
2011-03-23,77.5
2011-03-24,78.33000200000001
2011-03-25,78.559998
2011-03-28,77.699997
2011-03-29,78.610001
2011-03-30,78.690002
2011-03-31,77.699997
2011-04-01,78.029999
2011-04-04,79.470001
2011-04-05,80.139999
2011-04-06,78.91999799999999
2011-04-07,78.589996
2011-04-08,78.489998
2011-04-11,78.75
2011-04-12,76.08000200000001
2011-04-13,75.959999
2011-04-14,75.690002
2011-04-15,74.989998
2011-04-18,74.800003
2011-04-19,75.309998
2011-04-20,76.400002
2011-04-21,78.0
2011-04-25,77.559998
2011-04-26,77.82
2011-04-27,76.279999
2011-04-28,75.459999
2011-04-29,75.870003
2011-05-02,73.75
2011-05-03,71.120003
2011-05-04,70.720001
2011-05-05,69.879997
2011-05-06,69.769997
2011-05-09,71.339996
2011-05-10,71.639999
2011-05-11,69.959999
2011-05-12,70.32
2011-05-13,70.739998
2011-05-16,70.32
2011-05-17,70.650002
2011-05-18,72.75
2011-05-19,72.059998
2011-05-20,71.849998
2011-05-23,70.980003
2011-05-24,72.16999799999999
2011-05-25,73.209999
2011-05-26,72.900002
2011-05-27,72.849998
2011-05-31,73.66999799999999
2011-06-01,71.93
2011-06-02,71.879997
2011-06-03,71.620003
2011-06-06,69.239998
2011-06-07,68.879997
2011-06-08,68.470001
2011-06-09,69.18
2011-06-10,68.220001
2011-06-13,67.33000200000001
2011-06-14,67.839996
2011-06-15,66.650002
2011-06-16,66.940002
2011-06-17,67.339996
2011-06-20,66.730003
2011-06-21,68.019997
2011-06-22,68.699997
2011-06-23,68.050003
2011-06-24,67.709999
2011-06-27,67.489998
2011-06-28,68.099998
2011-06-29,69.410004
2011-06-30,70.410004
2011-07-01,70.339996
2011-07-05,71.519997
2011-07-06,70.629997
2011-07-07,70.879997
2011-07-08,70.709999
2011-07-11,68.940002
2011-07-12,68.949997
2011-07-13,69.470001
2011-07-14,68.07
2011-07-15,70.459999
2011-07-18,70.16999799999999
2011-07-19,72.309998
2011-07-20,72.730003
2011-07-21,70.209999
2011-07-22,70.790001
2011-07-25,70.0
2011-07-26,69.800003
2011-07-27,69.220001
2011-07-28,67.82
2011-07-29,67.83000200000001
2011-08-01,67.269997
2011-08-02,65.629997
2011-08-03,65.610001
2011-08-04,60.619999
2011-08-05,62.240002000000004
2011-08-08,56.68
2011-08-09,60.419998
2011-08-10,58.639998999999996
2011-08-11,61.459998999999996
2011-08-12,61.810001
2011-08-15,63.0
2011-08-16,62.310001
2011-08-17,62.299999
2011-08-18,58.810001
2011-08-19,58.529999
2011-08-22,58.459998999999996
2011-08-23,60.169998
2011-08-24,59.93
2011-08-25,59.779999
2011-08-26,61.490002000000004
2011-08-29,64.239998
2011-08-30,64.07
2011-08-31,63.73
2011-09-01,63.32
2011-09-02,61.57
2011-09-06,61.27
2011-09-07,63.59
2011-09-08,63.450001
2011-09-09,61.66
2011-09-12,61.889998999999996
2011-09-13,62.32
2011-09-14,63.110001000000004
2011-09-15,63.849998
2011-09-16,63.310001
2011-09-19,62.93
2011-09-20,62.139998999999996
2011-09-21,60.220001
2011-09-22,57.380001
2011-09-23,57.66
2011-09-26,59.48
2011-09-27,58.650002
2011-09-28,56.139998999999996
2011-09-29,56.799999
2011-09-30,54.740002000000004
2011-10-03,52.900002
2011-10-04,53.970001
2011-10-05,55.400002
2011-10-06,56.599998
2011-10-07,55.919998
2011-10-10,58.25
2011-10-11,58.369999
2011-10-12,58.529999
2011-10-13,58.509997999999996
2011-10-14,60.150002
2011-10-17,58.459998999999996
2011-10-18,60.610001000000004
2011-10-19,59.75
2011-10-20,61.720001
2011-10-21,62.82
2011-10-24,64.57
2011-10-25,64.150002
2011-10-26,65.139999
2011-10-27,69.25
2011-10-28,68.510002
2011-10-31,65.540001
2011-11-01,63.419998
2011-11-02,64.360001
2011-11-03,65.760002
2011-11-04,65.589996
2011-11-07,65.220001
2011-11-08,66.510002
2011-11-09,64.050003
2011-11-10,64.699997
2011-11-11,65.389999
2011-11-14,64.449997
2011-11-15,64.610001
2011-11-16,64.099998
2011-11-17,62.740002000000004
2011-11-18,62.790001000000004
2011-11-21,61.049999
2011-11-22,60.48
2011-11-23,58.560001
2011-11-25,58.049999
2011-11-28,59.07
2011-11-29,58.490002000000004
2011-11-30,60.150002
2011-12-01,60.330002
2011-12-02,60.169998
2011-12-05,61.16
2011-12-06,61.279999
2011-12-07,60.41
2011-12-08,57.970001
2011-12-09,59.029999
2011-12-12,57.48
2011-12-13,56.970001
2011-12-14,55.650002
2011-12-15,54.630001
2011-12-16,54.290001000000004
2011-12-19,53.119999
2011-12-20,55.75
2011-12-21,56.029999
2011-12-22,56.32
2011-12-23,56.669998
2011-12-27,56.240002000000004
2011-12-28,55.529999
2011-12-29,56.0
2011-12-30,55.259997999999996
2012-01-03,56.779999
2012-01-04,56.080002
2012-01-05,55.610001000000004
2012-01-06,56.279999
2012-01-09,56.049999
2012-01-10,56.810001
2012-01-11,57.279999
2012-01-12,58.380001
2012-01-13,59.869999
2012-01-17,60.509997999999996
2012-01-18,61.57
2012-01-19,62.049999
2012-01-20,61.419998
2012-01-23,61.619999
2012-01-24,61.310001
2012-01-25,62.34
2012-01-26,62.580002
2012-01-27,62.759997999999996
2012-01-30,61.799999
2012-01-31,62.299999
2012-02-01,63.07
2012-02-02,63.279999
2012-02-03,63.130001
2012-02-06,63.349998
2012-02-07,62.869999
2012-02-08,63.209998999999996
2012-02-09,62.59
2012-02-10,62.759997999999996
2012-02-13,62.360001000000004
2012-02-14,62.950001
2012-02-15,62.310001
2012-02-16,63.990002000000004
2012-02-17,64.779999
2012-02-21,65.949997
2012-02-22,66.900002
2012-02-23,67.209999
2012-02-24,67.190002
2012-02-27,67.440002
2012-02-28,68.58000200000001
2012-02-29,68.470001
2012-03-01,68.489998
2012-03-02,68.860001
2012-03-05,69.07
2012-03-06,67.940002
2012-03-07,68.370003
2012-03-08,69.900002
2012-03-09,70.190002
2012-03-12,69.160004
2012-03-13,69.870003
2012-03-14,68.989998
2012-03-15,69.540001
2012-03-16,72.43
2012-03-19,71.959999
2012-03-20,70.93
2012-03-21,70.519997
2012-03-22,68.5
2012-03-23,69.029999
2012-03-26,69.209999
2012-03-27,67.589996
2012-03-28,66.629997
2012-03-29,66.290001
2012-03-30,66.75
2012-04-02,67.75
2012-04-03,66.870003
2012-04-04,65.949997
2012-04-05,65.809998
2012-04-09,65.279999
2012-04-10,63.73
2012-04-11,64.510002
2012-04-12,66.019997
2012-04-13,65.260002
2012-04-16,64.709999
2012-04-17,65.849998
2012-04-18,66.150002
2012-04-19,68.519997
2012-04-20,68.57
2012-04-23,68.389999
2012-04-24,67.910004
2012-04-25,68.620003
2012-04-26,69.389999
2012-04-27,68.0
2012-04-30,68.550003
2012-05-01,68.400002
2012-05-02,67.370003
2012-05-03,67.0
2012-05-04,64.900002
2012-05-07,65.059998
2012-05-08,64.57
2012-05-09,64.379997
2012-05-10,63.43
2012-05-11,62.740002000000004
2012-05-14,61.669998
2012-05-15,60.529999
2012-05-16,59.75
2012-05-17,60.009997999999996
2012-05-18,59.150002
2012-05-21,60.349998
2012-05-22,59.740002000000004
2012-05-23,60.389998999999996
2012-05-24,60.07
2012-05-25,60.560001
2012-05-29,61.349998
2012-05-30,59.470001
2012-05-31,58.18
2012-06-01,57.740002000000004
2012-06-04,57.34
2012-06-05,58.27
2012-06-06,59.700001
2012-06-07,59.950001
2012-06-08,60.099998
2012-06-11,59.540001000000004
2012-06-12,59.93
2012-06-13,58.540001000000004
2012-06-14,59.310001
2012-06-15,60.580002
2012-06-18,59.77
2012-06-19,60.610001000000004
2012-06-20,60.52
2012-06-21,57.610001000000004
2012-06-22,57.75
2012-06-25,56.18
2012-06-26,56.610001000000004
2012-06-27,58.900002
2012-06-28,57.740002000000004
2012-06-29,59.130001
2012-07-02,59.32
2012-07-03,60.759997999999996
2012-07-05,59.400002
2012-07-06,58.889998999999996
2012-07-09,59.439999
2012-07-10,58.849998
2012-07-11,61.169998
2012-07-12,61.25
2012-07-13,63.349998
2012-07-16,63.490002000000004
2012-07-17,63.240002000000004
2012-07-18,63.869999
2012-07-19,65.709999
2012-07-20,66.050003
2012-07-23,64.800003
2012-07-24,63.990002000000004
2012-07-25,64.440002
2012-07-26,65.900002
2012-07-27,67.190002
2012-07-30,66.760002
2012-07-31,65.41999799999999
2012-08-01,66.290001
2012-08-02,65.519997
2012-08-03,66.68
2012-08-06,67.120003
2012-08-07,67.83000200000001
2012-08-08,67.58000200000001
2012-08-09,68.43
2012-08-10,68.150002
2012-08-13,68.07
2012-08-14,67.629997
2012-08-15,67.410004
2012-08-16,67.809998
2012-08-17,68.519997
2012-08-20,68.620003
2012-08-21,67.559998
2012-08-22,67.389999
2012-08-23,66.480003
2012-08-24,66.690002
2012-08-27,66.620003
2012-08-28,66.300003
2012-08-29,66.620003
2012-08-30,66.220001
2012-08-31,67.019997
2012-09-04,66.440002
2012-09-05,66.360001
2012-09-06,67.18
2012-09-07,67.190002
2012-09-10,67.410004
2012-09-11,68.739998
2012-09-12,69.010002
2012-09-13,69.150002
2012-09-14,69.040001
2012-09-17,68.279999
2012-09-18,68.529999
2012-09-19,67.370003
2012-09-20,67.809998
2012-09-21,69.239998
2012-09-24,67.699997
2012-09-25,67.099998
2012-09-26,65.440002
2012-09-27,66.32
2012-09-28,65.809998
2012-10-01,66.440002
2012-10-02,66.07
2012-10-03,65.029999
2012-10-04,66.470001
2012-10-05,65.849998
2012-10-08,66.059998
2012-10-09,66.589996
2012-10-10,65.33000200000001
2012-10-11,66.230003
2012-10-12,66.58000200000001
2012-10-15,67.480003
2012-10-16,69.220001
2012-10-17,69.769997
2012-10-18,71.410004
2012-10-19,70.519997
2012-10-22,70.629997
2012-10-23,69.66999799999999
2012-10-24,69.58000200000001
2012-10-25,70.220001
2012-10-26,70.019997
2012-10-31,69.239998
2012-11-01,69.889999
2012-11-02,68.860001
2012-11-05,69.010002
2012-11-06,69.239998
2012-11-07,67.779999
2012-11-08,65.370003
2012-11-09,65.040001
2012-11-12,65.760002
2012-11-13,65.690002
2012-11-14,64.910004
2012-11-15,64.910004
2012-11-16,65.089996
2012-11-19,66.769997
2012-11-20,66.309998
2012-11-21,66.639999
2012-11-23,67.360001
2012-11-26,67.300003
2012-11-27,67.08000200000001
2012-11-28,67.089996
2012-11-29,68.120003
2012-11-30,69.0
2012-12-03,68.800003
2012-12-04,69.010002
2012-12-05,68.900002
2012-12-06,68.720001
2012-12-07,68.93
2012-12-10,68.68
2012-12-11,68.379997
2012-12-12,68.220001
2012-12-13,67.440002
2012-12-14,67.400002
2012-12-17,68.099998
2012-12-18,69.07
2012-12-19,69.589996
2012-12-20,70.260002
2012-12-21,69.260002
2012-12-24,68.889999
2012-12-26,68.150002
2012-12-27,67.629997
2012-12-28,67.230003
2012-12-31,67.959999
2013-01-02,69.779999
2013-01-03,70.349998
2013-01-04,71.510002
2013-01-07,71.099998
2013-01-08,70.940002
2013-01-09,71.190002
2013-01-10,72.300003
2013-01-11,72.269997
2013-01-14,71.379997
2013-01-15,71.440002
2013-01-16,71.800003
2013-01-17,72.690002
2013-01-18,73.349998
2013-01-22,73.089996
2013-01-23,74.199997
2013-01-24,73.980003
2013-01-25,74.660004
2013-01-28,74.730003
2013-01-29,75.489998
2013-01-30,75.110001
2013-01-31,75.089996
2013-02-01,76.290001
2013-02-04,76.480003
2013-02-05,73.58000200000001
2013-02-06,74.029999
2013-02-07,74.099998
2013-02-08,74.809998
2013-02-11,74.18
2013-02-12,74.410004
2013-02-13,74.849998
2013-02-14,75.769997
2013-02-15,74.75
2013-02-19,74.660004
2013-02-20,73.050003
2013-02-21,72.050003
2013-02-22,71.989998
2013-02-25,68.959999
2013-02-26,69.849998
2013-02-27,70.209999
2013-02-28,69.68
2013-03-01,69.32
2013-03-04,68.059998
2013-03-05,67.82
2013-03-06,67.650002
2013-03-07,67.449997
2013-03-08,67.82
2013-03-11,68.400002
2013-03-12,69.309998
2013-03-13,69.389999
2013-03-14,70.309998
2013-03-15,70.239998
2013-03-18,68.449997
2013-03-19,68.0
2013-03-20,68.389999
2013-03-21,68.18
2013-03-22,68.540001
2013-03-25,68.07
2013-03-26,68.959999
2013-03-27,69.760002
2013-03-28,69.559998
2013-04-01,69.220001
2013-04-02,68.540001
2013-04-03,67.379997
2013-04-04,68.839996
2013-04-05,68.699997
2013-04-08,68.900002
2013-04-09,68.860001
2013-04-10,69.779999
2013-04-11,70.0
2013-04-12,68.779999
2013-04-15,65.699997
2013-04-16,66.260002
2013-04-17,64.41999799999999
2013-04-18,65.910004
2013-04-19,65.339996
2013-04-22,66.410004
2013-04-23,67.32
2013-04-24,68.68
2013-04-25,68.889999
2013-04-26,68.639999
2013-04-29,69.110001
2013-04-30,69.099998
2013-05-01,67.910004
2013-05-02,69.050003
2013-05-03,70.050003
2013-05-06,69.809998
2013-05-07,70.5
2013-05-08,70.58000200000001
2013-05-09,70.370003
2013-05-10,70.150002
2013-05-13,69.989998
2013-05-14,70.360001
2013-05-15,70.660004
2013-05-16,70.400002
2013-05-17,72.400002
2013-05-20,72.839996
2013-05-21,72.459999
2013-05-22,70.870003
2013-05-23,70.870003
2013-05-24,70.269997
2013-05-28,70.529999
2013-05-29,70.410004
2013-05-30,70.900002
2013-05-31,68.809998
2013-06-03,69.139999
2013-06-04,68.910004
2013-06-05,68.559998
2013-06-06,68.489998
2013-06-07,69.110001
2013-06-10,68.629997
2013-06-11,67.510002
2013-06-12,66.58000200000001
2013-06-13,67.779999
2013-06-14,67.160004
2013-06-17,68.209999
2013-06-18,68.529999
2013-06-19,67.809998
2013-06-20,66.5
2013-06-21,66.910004
2013-06-24,66.220001
2013-06-25,67.139999
2013-06-26,67.610001
2013-06-27,68.639999
2013-06-28,68.790001
2013-07-01,68.779999
2013-07-02,68.370003
2013-07-03,67.900002
2013-07-05,69.25
2013-07-08,69.529999
2013-07-09,70.040001
2013-07-10,70.010002
2013-07-11,71.040001
2013-07-12,72.110001
2013-07-15,71.989998
2013-07-16,70.550003
2013-07-17,71.07
2013-07-18,72.239998
2013-07-19,72.650002
2013-07-22,72.199997
2013-07-23,72.150002
2013-07-24,71.5
2013-07-25,69.290001
2013-07-26,67.93
2013-07-29,67.440002
2013-07-30,67.870003
2013-07-31,67.440002
2013-08-01,68.790001
2013-08-02,67.959999
2013-08-05,67.610001
2013-08-06,67.349998
2013-08-07,68.610001
2013-08-08,68.879997
2013-08-09,68.199997
2013-08-12,67.699997
2013-08-13,67.620003
2013-08-14,67.16999799999999
2013-08-15,66.800003
2013-08-16,66.040001
2013-08-19,65.589996
2013-08-20,65.32
2013-08-21,64.389999
2013-08-22,65.400002
2013-08-23,65.839996
2013-08-26,65.529999
2013-08-27,65.0
2013-08-28,65.269997
2013-08-29,64.16999799999999
2013-08-30,64.029999
2013-09-03,63.459998999999996
2013-09-04,63.41
2013-09-05,63.900002
2013-09-06,64.33000200000001
2013-09-09,65.019997
2013-09-10,65.18
2013-09-11,65.290001
2013-09-12,64.879997
2013-09-13,64.410004
2013-09-16,64.389999
2013-09-17,65.010002
2013-09-18,65.43
2013-09-19,64.269997
2013-09-20,62.610001000000004
2013-09-23,62.950001
2013-09-24,62.130001
2013-09-25,63.380001
2013-09-26,63.279999
2013-09-27,62.77
2013-09-30,62.32
2013-10-01,62.41
2013-10-02,62.709998999999996
2013-10-03,62.43
2013-10-04,63.450001
2013-10-07,62.630001
2013-10-08,62.09
2013-10-09,62.07
2013-10-10,63.23
2013-10-11,63.57
2013-10-14,63.880001
2013-10-15,63.0
2013-10-16,63.139998999999996
2013-10-17,62.5
2013-10-18,63.150002
2013-10-21,63.299999
2013-10-22,64.629997
2013-10-23,63.23
2013-10-24,60.959998999999996
2013-10-25,61.27
2013-10-28,63.009997999999996
2013-10-29,62.59
2013-10-30,62.73
2013-10-31,61.93
2013-11-01,60.27
2013-11-04,60.48
2013-11-05,59.310001
2013-11-06,60.349998
2013-11-07,60.369999
2013-11-08,61.740002000000004
2013-11-11,61.59
2013-11-12,61.029999
2013-11-13,61.220001
2013-11-14,60.919998
2013-11-15,61.419998
2013-11-18,60.279999
2013-11-19,60.860001000000004
2013-11-20,61.060001
2013-11-21,60.700001
2013-11-22,60.889998999999996
2013-11-25,59.41
2013-11-26,59.349998
2013-11-27,59.939999
2013-11-29,60.049999
2013-12-02,59.919998
2013-12-03,59.740002000000004
2013-12-04,60.240002000000004
2013-12-05,59.32
2013-12-06,58.869999
2013-12-09,58.849998
2013-12-10,58.259997999999996
2013-12-11,56.849998
2013-12-12,56.400002
2013-12-13,56.189999
2013-12-16,56.150002
2013-12-17,56.09
2013-12-18,55.91
2013-12-19,55.619999
2013-12-20,55.830002
2013-12-23,55.389998999999996
2013-12-24,56.110001000000004
2013-12-26,55.93
2013-12-27,56.810001
2013-12-30,56.369999
2013-12-31,56.919998
2014-01-02,56.119999
2014-01-03,56.470001
2014-01-06,56.709998999999996
2014-01-07,56.700001
2014-01-08,55.740002000000004
2014-01-09,55.299999
2014-01-10,55.91
2014-01-13,54.57
2014-01-14,55.25
2014-01-15,54.93
2014-01-16,54.32
2014-01-17,54.099998
2014-01-21,54.490002000000004
2014-01-22,54.75
2014-01-23,51.880001
2014-01-24,51.040001000000004
2014-01-27,51.490002000000004
2014-01-28,50.689999
2014-01-29,49.16
2014-01-30,49.0
2014-01-31,48.540001000000004
2014-02-03,47.700001
2014-02-04,48.060001
2014-02-05,46.509997999999996
2014-02-06,47.310001
2014-02-07,46.07
2014-02-10,46.77
2014-02-11,47.549999
2014-02-12,47.200001
2014-02-13,47.580002
2014-02-14,47.040001000000004
2014-02-18,46.950001
2014-02-19,47.73
2014-02-20,48.07
2014-02-21,48.009997999999996
2014-02-24,48.349998
2014-02-25,47.990002000000004
2014-02-26,47.509997999999996
2014-02-27,47.189999
2014-02-28,47.299999
2014-03-03,46.919998
2014-03-04,46.82
2014-03-05,47.299999
2014-03-06,47.959998999999996
2014-03-07,48.450001
2014-03-10,47.91
2014-03-11,47.529999
2014-03-12,46.380001
2014-03-13,44.389998999999996
2014-03-14,44.200001
2014-03-17,43.91
2014-03-18,44.73
2014-03-19,45.200001
2014-03-20,45.610001000000004
2014-03-21,47.240002000000004
2014-03-24,46.09
2014-03-25,46.869999
2014-03-26,46.82
2014-03-27,47.09
2014-03-28,47.919998
2014-03-31,48.759997999999996
2014-04-01,47.860001000000004
2014-04-02,48.52
2014-04-03,48.34
2014-04-04,48.380001
2014-04-07,48.790001000000004
2014-04-08,49.759997999999996
2014-04-09,47.689999
2014-04-10,47.330002
2014-04-11,45.880001
2014-04-14,47.5
2014-04-15,47.810001
2014-04-16,47.189999
2014-04-17,48.400002
2014-04-21,48.669998
2014-04-22,48.639998999999996
2014-04-23,48.529999
2014-04-24,51.689999
2014-04-25,53.5
2014-04-28,53.049999
2014-04-29,53.330002
2014-04-30,54.610001000000004
2014-05-01,53.66
2014-05-02,53.240002000000004
2014-05-05,51.599998
2014-05-06,51.970001
2014-05-07,52.610001000000004
2014-05-08,51.810001
2014-05-09,51.02
2014-05-12,51.490002000000004
2014-05-13,51.290001000000004
2014-05-14,51.009997999999996
