Date,FE
2016-02-26,32.82
2016-02-29,33.470001
2016-03-01,33.450001
2016-03-02,33.709998999999996
2016-03-03,33.98
2016-03-04,34.560001
2016-03-07,35.110001000000004
2016-03-08,35.560001
2016-03-09,35.799999
2016-03-10,35.970001
2016-03-11,35.700001
2016-03-14,35.59
2016-03-15,35.59
2016-03-16,35.900002
2016-03-17,36.169998
2016-03-18,35.759997999999996
2016-03-21,35.849998
2016-03-22,35.759997999999996
2016-03-23,35.98
2016-03-24,36.16
2016-03-28,35.740002000000004
2016-03-29,36.34
2016-03-30,35.790001000000004
2016-03-31,35.970001
2016-04-01,36.029999
2016-04-04,35.68
2016-04-05,35.07
2016-04-06,34.59
2016-04-07,34.759997999999996
2016-04-08,35.119999
2016-04-11,35.360001000000004
2016-04-12,35.75
2016-04-13,35.650002
2016-04-14,35.41
2016-04-15,35.66
2016-04-18,35.849998
2016-04-19,35.5
2016-04-20,34.759997999999996
2016-04-21,33.91
2016-04-22,34.470001
2016-04-25,34.450001
2016-04-26,34.389998999999996
2016-04-27,36.049999
2016-04-28,32.470001
2016-04-29,32.59
2016-05-02,33.049999
2016-05-03,33.560001
2016-05-04,33.650002
2016-05-05,33.509997999999996
2016-05-06,33.09
2016-05-09,33.549999
2016-05-10,33.889998999999996
2016-05-11,33.950001
2016-05-12,33.970001
2016-05-13,33.48
2016-05-16,33.349998
2016-05-17,32.98
2016-05-18,32.150002
2016-05-19,32.349998
2016-05-20,32.290001000000004
2016-05-23,32.060001
2016-05-24,32.09
2016-05-25,32.110001000000004
2016-05-26,32.349998
2016-05-27,32.48
2016-05-31,32.810001
2016-06-01,33.07
2016-06-02,33.310001
2016-06-03,33.82
2016-06-06,33.779999
2016-06-07,34.07
2016-06-08,34.130001
2016-06-09,34.25
2016-06-10,33.700001
2016-06-13,33.66
2016-06-14,33.75
2016-06-15,33.650002
2016-06-16,33.990002000000004
2016-06-17,34.290001000000004
2016-06-20,33.740002000000004
2016-06-21,33.540001000000004
2016-06-22,33.040001000000004
2016-06-23,33.16
2016-06-24,32.880001
2016-06-27,33.110001000000004
2016-06-28,33.73
2016-06-29,34.189999
2016-06-30,34.91
2016-07-01,35.130001
2016-07-05,35.18
2016-07-06,35.619999
2016-07-07,35.330002
2016-07-08,36.02
2016-07-11,36.110001000000004
2016-07-12,36.189999
2016-07-13,36.439999
2016-07-14,35.849998
2016-07-15,36.189999
2016-07-18,36.290001000000004
2016-07-19,36.18
2016-07-20,35.98
2016-07-21,35.959998999999996
2016-07-22,36.509997999999996
2016-07-25,36.599998
2016-07-26,35.889998999999996
2016-07-27,35.200001
2016-07-28,35.369999
2016-07-29,34.919998
2016-08-01,34.310001
2016-08-02,33.310001
2016-08-03,33.060001
2016-08-04,32.93
2016-08-05,32.43
2016-08-08,32.869999
2016-08-09,32.84
2016-08-10,32.709998999999996
2016-08-11,32.880001
2016-08-12,33.119999
2016-08-15,32.889998999999996
2016-08-16,32.419998
2016-08-17,32.84
2016-08-18,33.119999
2016-08-19,32.689999
2016-08-22,32.630001
2016-08-23,32.919998
2016-08-24,33.0
2016-08-25,32.93
2016-08-26,32.32
2016-08-29,32.599998
2016-08-30,32.209998999999996
2016-08-31,32.73
2016-09-01,32.450001
2016-09-02,32.82
2016-09-06,33.049999
2016-09-07,33.130001
2016-09-08,33.639998999999996
2016-09-09,32.639998999999996
2016-09-12,33.279999
2016-09-13,32.700001
2016-09-14,32.619999
2016-09-15,32.84
2016-09-16,32.990002000000004
2016-09-19,33.740002000000004
2016-09-20,33.740002000000004
2016-09-21,34.57
2016-09-22,34.84
2016-09-23,34.490002000000004
2016-09-26,34.580002
2016-09-27,33.669998
2016-09-28,33.540001000000004
2016-09-29,33.169998
2016-09-30,33.080002
2016-10-03,32.299999
2016-10-04,31.629998999999998
2016-10-05,31.389999
2016-10-06,31.469998999999998
2016-10-07,31.32
2016-10-10,31.73
2016-10-11,31.219998999999998
2016-10-12,31.360001
2016-10-13,31.559998999999998
2016-10-14,31.51
2016-10-17,32.23
2016-10-18,33.16
2016-10-19,33.150002
2016-10-20,32.849998
2016-10-21,33.189999
2016-10-24,33.34
2016-10-25,33.619999
2016-10-26,33.959998999999996
2016-10-27,33.900002
2016-10-28,33.959998999999996
2016-10-31,34.290001000000004
2016-11-01,33.470001
2016-11-02,33.360001000000004
2016-11-03,33.290001000000004
2016-11-04,33.57
2016-11-07,34.41
2016-11-08,34.5
2016-11-09,33.490002000000004
2016-11-10,31.85
2016-11-11,31.620001000000002
2016-11-14,31.84
2016-11-15,32.09
2016-11-16,31.870001000000002
2016-11-17,31.959999
2016-11-18,31.4
2016-11-21,31.91
2016-11-22,31.9
2016-11-23,31.49
2016-11-25,32.139998999999996
2016-11-28,32.59
2016-11-29,32.549999
2016-11-30,31.290001
2016-12-01,30.99
2016-12-02,30.57
2016-12-05,30.5
2016-12-06,30.370001000000002
2016-12-07,30.059998999999998
2016-12-08,30.530001000000002
2016-12-09,30.73
2016-12-12,31.059998999999998
2016-12-13,31.610001
2016-12-14,31.290001
2016-12-15,31.32
2016-12-16,31.780001000000002
2016-12-19,31.65
2016-12-20,31.290001
2016-12-21,31.42
2016-12-22,31.219998999999998
2016-12-23,31.27
2016-12-27,31.280001000000002
2016-12-28,30.84
2016-12-29,31.120001000000002
2016-12-30,30.969998999999998
2017-01-03,30.950001
2017-01-04,30.969998999999998
2017-01-05,30.85
2017-01-06,31.129998999999998
2017-01-09,31.01
2017-01-10,30.370001000000002
2017-01-11,30.73
2017-01-12,30.68
2017-01-13,30.610001
2017-01-17,31.15
2017-01-18,30.76
2017-01-19,30.309998999999998
2017-01-20,30.040001
2017-01-23,29.610001
2017-01-24,29.58
2017-01-25,29.799999
2017-01-26,29.82
2017-01-27,29.99
2017-01-30,29.82
2017-01-31,30.32
2017-02-01,29.84
2017-02-02,29.950001
2017-02-03,29.889999
2017-02-06,29.879998999999998
2017-02-07,29.99
2017-02-08,30.040001
2017-02-09,29.879998999999998
2017-02-10,30.450001
2017-02-13,30.530001000000002
2017-02-14,30.360001
2017-02-15,30.4
2017-02-16,30.620001000000002
2017-02-17,31.01
2017-02-21,31.33
2017-02-22,30.790001
2017-02-23,31.389999
2017-02-24,32.32
2017-02-27,31.809998999999998
2017-02-28,32.43
2017-03-01,31.559998999999998
2017-03-02,31.639999
2017-03-03,31.74
2017-03-06,31.32
2017-03-07,31.18
2017-03-08,31.110001
2017-03-09,31.1
2017-03-10,31.26
2017-03-13,31.1
2017-03-14,31.0
2017-03-15,31.59
2017-03-16,31.129998999999998
2017-03-17,31.360001
2017-03-20,30.959999
2017-03-21,31.360001
2017-03-22,31.41
2017-03-23,31.200001
2017-03-24,31.34
2017-03-27,31.389999
2017-03-28,31.610001
2017-03-29,31.57
2017-03-30,31.370001000000002
2017-03-31,31.82
2017-04-03,31.459999
2017-04-04,31.73
2017-04-05,31.780001000000002
2017-04-06,31.76
2017-04-07,31.32
2017-04-10,31.6
2017-04-11,31.440001000000002
2017-04-12,31.610001
2017-04-13,31.27
2017-04-17,31.43
2017-04-18,31.469998999999998
2017-04-19,30.85
2017-04-20,30.66
2017-04-21,30.610001
2017-04-24,30.709999
2017-04-25,30.610001
2017-04-26,30.52
2017-04-27,30.52
2017-04-28,29.940001000000002
2017-05-01,29.459999
2017-05-02,29.030001000000002
2017-05-03,28.950001
2017-05-04,28.870001000000002
2017-05-05,28.83
2017-05-08,29.059998999999998
2017-05-09,28.76
2017-05-10,28.85
2017-05-11,28.809998999999998
2017-05-12,28.719998999999998
2017-05-15,28.93
2017-05-16,28.690001000000002
2017-05-17,28.59
2017-05-18,28.16
2017-05-19,28.24
2017-05-22,28.440001000000002
2017-05-23,28.5
2017-05-24,28.67
2017-05-25,28.860001
2017-05-26,28.92
2017-05-30,29.190001000000002
2017-05-31,29.24
2017-06-01,29.389999
2017-06-02,29.450001
2017-06-05,29.110001
2017-06-06,29.059998999999998
2017-06-07,29.139999
2017-06-08,28.870001000000002
2017-06-09,29.110001
2017-06-12,29.51
2017-06-13,29.370001000000002
2017-06-14,29.59
2017-06-15,29.790001
2017-06-16,29.93
2017-06-19,29.870001000000002
2017-06-20,29.870001000000002
2017-06-21,29.43
2017-06-22,29.18
2017-06-23,28.91
2017-06-26,30.09
2017-06-27,29.719998999999998
2017-06-28,29.1
2017-06-29,28.82
2017-06-30,29.16
2017-07-03,29.059998999999998
2017-07-05,29.209999
2017-07-06,29.309998999999998
2017-07-07,29.25
2017-07-10,29.309998999999998
2017-07-11,29.280001000000002
2017-07-12,29.73
2017-07-13,29.66
2017-07-14,30.200001
2017-07-17,30.24
2017-07-18,30.450001
2017-07-19,30.83
2017-07-20,31.23
2017-07-21,31.74
2017-07-24,31.25
2017-07-25,30.870001000000002
2017-07-26,31.1
2017-07-27,31.25
2017-07-28,32.150002
2017-07-31,31.91
2017-08-01,31.93
2017-08-02,32.209998999999996
2017-08-03,32.060001
2017-08-04,32.07
2017-08-07,31.790001
2017-08-08,31.950001
2017-08-09,31.610001
2017-08-10,32.040001000000004
2017-08-11,32.169998
2017-08-14,32.48
2017-08-15,32.700001
2017-08-16,32.689999
2017-08-17,32.650002
2017-08-18,32.830002
2017-08-21,32.919998
2017-08-22,32.900002
2017-08-23,32.93
2017-08-24,32.669998
2017-08-25,32.689999
2017-08-28,32.799999
2017-08-29,32.66
2017-08-30,32.599998
2017-08-31,32.580002
2017-09-01,32.419998
2017-09-05,32.52
2017-09-06,32.299999
2017-09-07,32.119999
2017-09-08,32.209998999999996
2017-09-11,32.509997999999996
2017-09-12,31.76
2017-09-13,31.48
2017-09-14,31.639999
2017-09-15,31.620001000000002
2017-09-18,31.25
2017-09-19,31.370001000000002
2017-09-20,31.190001000000002
2017-09-21,31.15
2017-09-22,30.889999
2017-09-25,31.110001
2017-09-26,30.83
2017-09-27,30.059998999999998
2017-09-28,30.07
2017-09-29,30.83
2017-10-02,30.85
2017-10-03,31.02
2017-10-04,31.35
2017-10-05,31.33
2017-10-06,31.379998999999998
2017-10-09,31.41
2017-10-10,31.59
2017-10-11,31.83
2017-10-12,32.450001
2017-10-13,32.490002000000004
2017-10-16,32.060001
2017-10-17,32.169998
2017-10-18,31.99
2017-10-19,32.299999
2017-10-20,32.130001
2017-10-23,32.130001
2017-10-24,32.009997999999996
2017-10-25,31.85
2017-10-26,31.780001000000002
2017-10-27,32.299999
2017-10-30,32.669998
2017-10-31,32.950001
2017-11-01,32.560001
2017-11-02,32.599998
2017-11-03,32.75
2017-11-06,32.77
2017-11-07,33.139998999999996
2017-11-08,33.73
2017-11-09,33.599998
2017-11-10,33.880001
2017-11-13,34.209998999999996
2017-11-14,35.049999
2017-11-15,34.779999
2017-11-16,34.639998999999996
2017-11-17,34.650002
2017-11-20,34.549999
2017-11-21,34.23
2017-11-22,34.240002000000004
2017-11-24,33.939999
2017-11-27,33.939999
2017-11-28,33.540001000000004
2017-11-29,33.669998
2017-11-30,34.139998999999996
2017-12-01,33.759997999999996
2017-12-04,32.580002
2017-12-05,32.349998
2017-12-06,32.369999
2017-12-07,32.720001
2017-12-08,32.830002
2017-12-11,33.139998999999996
2017-12-12,32.66
2017-12-13,32.27
2017-12-14,32.119999
2017-12-15,31.83
2017-12-18,31.51
2017-12-19,31.01
2017-12-20,30.59
2017-12-21,30.59
2017-12-22,30.48
2017-12-26,30.32
2017-12-27,30.32
2017-12-28,30.450001
2017-12-29,30.620001000000002
2018-01-02,30.82
2018-01-03,30.379998999999998
2018-01-04,30.32
2018-01-05,30.110001
2018-01-08,30.389999
2018-01-09,30.059998999999998
2018-01-10,29.82
2018-01-11,30.24
2018-01-12,30.07
2018-01-16,29.92
2018-01-17,29.92
2018-01-18,29.559998999999998
2018-01-19,29.4
2018-01-22,32.450001
2018-01-23,32.0
2018-01-24,31.1
2018-01-25,32.09
2018-01-26,32.09
2018-01-29,32.169998
2018-01-30,32.32
2018-01-31,32.900002
2018-02-01,32.619999
2018-02-02,32.110001000000004
2018-02-05,31.6
2018-02-06,30.889999
2018-02-07,30.809998999999998
2018-02-08,30.639999
2018-02-09,31.290001
2018-02-12,31.5
2018-02-13,32.099998
2018-02-14,31.950001
2018-02-15,32.790001000000004
2018-02-16,33.029999
2018-02-20,32.799999
2018-02-21,32.759997999999996
2018-02-22,32.919998
2018-02-23,33.799999
2018-02-26,33.669998
2018-02-27,32.900002
2018-02-28,32.330002
2018-03-01,32.310001
2018-03-02,32.279999
2018-03-05,32.630001
2018-03-06,31.85
2018-03-07,31.59
2018-03-08,31.799999
2018-03-09,32.650002
2018-03-12,32.700001
2018-03-13,32.990002000000004
2018-03-14,33.419998
2018-03-15,33.68
2018-03-16,33.889998999999996
2018-03-19,33.790001000000004
2018-03-20,33.740002000000004
2018-03-21,34.060001
2018-03-22,34.450001
2018-03-23,33.740002000000004
2018-03-26,33.990002000000004
2018-03-27,34.529999
2018-03-28,34.389998999999996
2018-03-29,34.009997999999996
2018-04-02,33.860001000000004
2018-04-03,34.029999
2018-04-04,34.18
2018-04-05,34.349998
2018-04-06,34.200001
2018-04-09,34.139998999999996
2018-04-10,34.389998999999996
2018-04-11,34.5
2018-04-12,34.09
2018-04-13,34.41
2018-04-16,34.610001000000004
2018-04-17,35.060001
2018-04-18,35.099998
2018-04-19,34.869999
2018-04-20,34.439999
2018-04-23,34.5
2018-04-24,34.290001000000004
2018-04-25,34.16
2018-04-26,34.290001000000004
2018-04-27,34.299999
2018-04-30,34.400002
2018-05-01,33.880001
2018-05-02,34.009997999999996
2018-05-03,33.880001
2018-05-04,34.110001000000004
2018-05-07,34.130001
2018-05-08,33.240002000000004
2018-05-09,33.52
2018-05-10,33.91
2018-05-11,34.060001
2018-05-14,33.75
2018-05-15,33.630001
2018-05-16,33.669998
2018-05-17,33.25
2018-05-18,33.18
2018-05-21,33.419998
2018-05-22,33.560001
2018-05-23,33.849998
2018-05-24,33.939999
2018-05-25,34.099998
2018-05-29,34.060001
2018-05-30,34.23
2018-05-31,34.419998
2018-06-01,34.200001
2018-06-04,33.82
2018-06-05,33.939999
2018-06-06,33.169998
2018-06-07,33.34
2018-06-08,33.32
2018-06-11,32.970001
2018-06-12,33.32
2018-06-13,33.630001
2018-06-14,34.27
2018-06-15,34.700001
2018-06-18,34.740002000000004
2018-06-19,34.919998
2018-06-20,34.889998999999996
2018-06-21,35.150002
2018-06-22,35.09
2018-06-25,36.200001
2018-06-26,36.060001
2018-06-27,36.470001
2018-06-28,36.189999
2018-06-29,35.91
2018-07-02,36.220001
2018-07-03,36.43
2018-07-05,36.66
2018-07-06,36.77
2018-07-09,35.32
2018-07-10,35.389998999999996
2018-07-11,35.900002
2018-07-12,35.650002
2018-07-13,35.84
2018-07-16,36.150002
2018-07-17,36.259997999999996
2018-07-18,35.66
2018-07-19,35.639998999999996
2018-07-20,35.310001
2018-07-23,34.830002
2018-07-24,34.549999
2018-07-25,34.720001
2018-07-26,35.209998999999996
2018-07-27,35.009997999999996
2018-07-30,34.900002
2018-07-31,35.43
2018-08-01,36.459998999999996
2018-08-02,36.419998
2018-08-03,36.549999
2018-08-06,36.240002000000004
2018-08-07,36.150002
2018-08-08,36.0
2018-08-09,36.299999
2018-08-10,36.240002000000004
2018-08-13,36.360001000000004
2018-08-14,36.380001
2018-08-15,36.650002
2018-08-16,37.07
2018-08-17,37.299999
2018-08-20,37.080002
2018-08-21,36.790001000000004
2018-08-22,36.549999
2018-08-23,36.779999
2018-08-24,37.049999
2018-08-27,36.84
2018-08-28,37.16
2018-08-29,37.470001
2018-08-30,37.380001
2018-08-31,37.380001
2018-09-04,37.57
2018-09-05,37.799999
2018-09-06,37.959998999999996
2018-09-07,37.509997999999996
2018-09-10,38.130001
2018-09-11,37.98
2018-09-12,37.75
2018-09-13,37.790001000000004
2018-09-14,37.830002
2018-09-17,37.93
2018-09-18,37.860001000000004
2018-09-19,36.799999
2018-09-20,36.860001000000004
2018-09-21,36.900002
2018-09-24,36.860001000000004
2018-09-25,36.380001
2018-09-26,35.91
2018-09-27,36.529999
2018-09-28,37.169998
2018-10-01,37.009997999999996
2018-10-02,37.43
2018-10-03,36.700001
2018-10-04,37.139998999999996
2018-10-05,37.98
2018-10-08,38.049999
2018-10-09,38.349998
2018-10-10,38.049999
2018-10-11,37.209998999999996
2018-10-12,37.25
2018-10-15,37.41
2018-10-16,37.799999
2018-10-17,37.919998
2018-10-18,38.060001
2018-10-19,38.849998
2018-10-22,38.619999
2018-10-23,38.240002000000004
2018-10-24,38.709998999999996
2018-10-25,37.889998999999996
2018-10-26,36.709998999999996
2018-10-29,37.259997999999996
2018-10-30,37.23
2018-10-31,37.279999
2018-11-01,37.169998
2018-11-02,37.119999
2018-11-05,37.48
2018-11-06,37.459998999999996
2018-11-07,37.75
2018-11-08,37.700001
2018-11-09,38.0
2018-11-12,38.790001000000004
2018-11-13,38.68
2018-11-14,38.330002
2018-11-15,38.82
2018-11-16,38.77
2018-11-19,38.540001000000004
2018-11-20,37.950001
2018-11-21,37.299999
2018-11-23,37.5
2018-11-26,37.689999
2018-11-27,37.889998999999996
2018-11-28,37.599998
2018-11-29,37.150002
2018-11-30,37.830002
2018-12-03,38.59
2018-12-04,38.549999
2018-12-06,39.080002
2018-12-07,39.23
2018-12-10,39.540001000000004
2018-12-11,39.610001000000004
2018-12-12,39.23
2018-12-13,39.439999
2018-12-14,39.119999
2018-12-17,37.720001
2018-12-18,37.630001
2018-12-19,37.360001000000004
2018-12-20,37.400002
2018-12-21,37.189999
2018-12-24,35.84
2018-12-26,36.599998
2018-12-27,37.029999
2018-12-28,37.259997999999996
2018-12-31,37.549999
2019-01-02,36.720001
2019-01-03,36.709998999999996
2019-01-04,37.169998
2019-01-07,37.639998999999996
2019-01-08,38.18
2019-01-09,37.950001
2019-01-10,38.580002
2019-01-11,38.369999
2019-01-14,38.0
2019-01-15,38.119999
2019-01-16,38.48
2019-01-17,38.709998999999996
2019-01-18,38.869999
2019-01-22,38.75
2019-01-23,39.369999
2019-01-24,39.279999
2019-01-25,38.790001000000004
2019-01-28,38.59
2019-01-29,38.560001
2019-01-30,38.75
2019-01-31,39.200001
2019-02-01,38.779999
2019-02-04,38.540001000000004
2019-02-05,38.689999
2019-02-06,38.66
2019-02-07,39.310001
2019-02-08,39.490002000000004
2019-02-11,39.349998
2019-02-12,39.52
2019-02-13,39.509997999999996
2019-02-14,39.450001
2019-02-15,39.59
2019-02-19,39.599998
2019-02-20,39.59
2019-02-21,40.049999
2019-02-22,40.720001
2019-02-25,40.43
2019-02-26,40.779999
2019-02-27,40.720001
2019-02-28,40.75
2019-03-01,40.900002
2019-03-04,40.740002000000004
2019-03-05,40.419998
2019-03-06,40.720001
2019-03-07,40.779999
2019-03-08,40.889998999999996
2019-03-11,41.360001000000004
2019-03-12,41.580002
2019-03-13,41.619999
2019-03-14,41.209998999999996
2019-03-15,41.23
2019-03-18,41.240002000000004
2019-03-19,40.41
2019-03-20,40.59
2019-03-21,41.240002000000004
2019-03-22,41.77
2019-03-25,41.860001000000004
2019-03-26,42.0
2019-03-27,41.720001
2019-03-28,41.400002
2019-03-29,41.610001000000004
2019-04-01,41.450001
2019-04-02,41.34
2019-04-03,41.09
2019-04-04,39.439999
2019-04-05,40.970001
2019-04-08,40.419998
2019-04-09,40.849998
2019-04-10,40.830002
2019-04-11,41.209998999999996
2019-04-12,41.369999
2019-04-15,41.279999
2019-04-16,40.459998999999996
2019-04-17,40.23
2019-04-18,40.5
2019-04-22,40.59
2019-04-23,40.740002000000004
2019-04-24,40.860001000000004
2019-04-25,41.150002
2019-04-26,41.48
2019-04-29,41.360001000000004
2019-04-30,42.029999
2019-05-01,41.950001
2019-05-02,41.970001
2019-05-03,42.5
2019-05-06,41.900002
2019-05-07,42.029999
2019-05-08,41.439999
2019-05-09,41.360001000000004
2019-05-10,42.130001
2019-05-13,42.450001
2019-05-14,42.099998
2019-05-15,41.830002
2019-05-16,42.16
2019-05-17,42.470001
2019-05-20,42.59
2019-05-21,42.389998999999996
2019-05-22,42.639998999999996
2019-05-23,43.150002
2019-05-24,42.860001000000004
2019-05-28,41.639998999999996
2019-05-29,40.990002000000004
2019-05-30,40.959998999999996
2019-05-31,41.240002000000004
2019-06-03,41.68
2019-06-04,41.84
2019-06-05,43.07
2019-06-06,43.389998999999996
2019-06-07,43.040001000000004
2019-06-10,43.02
2019-06-11,42.75
2019-06-12,43.369999
2019-06-13,43.349998
2019-06-14,43.970001
2019-06-17,43.700001
2019-06-18,43.509997999999996
2019-06-19,43.450001
2019-06-20,43.669998
2019-06-21,43.68
2019-06-24,43.610001000000004
2019-06-25,43.459998999999996
2019-06-26,42.529999
2019-06-27,42.509997999999996
2019-06-28,42.810001
2019-07-01,42.740002000000004
2019-07-02,43.43
2019-07-03,43.82
2019-07-05,43.73
2019-07-08,43.549999
2019-07-09,43.540001000000004
2019-07-10,43.490002000000004
2019-07-11,43.59
2019-07-12,43.41
2019-07-15,43.860001000000004
2019-07-16,43.549999
2019-07-17,43.73
2019-07-18,44.029999
2019-07-19,43.490002000000004
2019-07-22,43.599998
2019-07-23,43.32
2019-07-24,43.619999
2019-07-25,43.869999
2019-07-26,44.060001
2019-07-29,44.470001
2019-07-30,44.48
2019-07-31,43.970001
2019-08-01,44.380001
2019-08-02,44.25
2019-08-05,43.439999
2019-08-06,43.419998
2019-08-07,43.57
2019-08-08,44.25
2019-08-09,44.200001
2019-08-12,44.509997999999996
2019-08-13,44.18
2019-08-14,43.529999
2019-08-15,44.119999
2019-08-16,44.68
2019-08-19,45.130001
2019-08-20,44.93
2019-08-21,45.48
2019-08-22,45.700001
2019-08-23,44.990002000000004
2019-08-26,45.389998999999996
2019-08-27,45.43
2019-08-28,45.52
2019-08-29,45.939999
2019-08-30,46.0
2019-09-03,46.540001000000004
2019-09-04,46.84
2019-09-05,46.52
2019-09-06,46.68
2019-09-09,46.919998
2019-09-10,46.740002000000004
2019-09-11,47.59
2019-09-12,47.630001
2019-09-13,47.369999
2019-09-16,47.560001
2019-09-17,48.09
2019-09-18,48.110001000000004
2019-09-19,48.110001000000004
2019-09-20,47.389998999999996
2019-09-23,47.759997999999996
2019-09-24,48.450001
2019-09-25,48.830002
2019-09-26,48.73
2019-09-27,48.43
2019-09-30,48.23
2019-10-01,47.889998999999996
2019-10-02,47.310001
2019-10-03,47.740002000000004
2019-10-04,48.23
2019-10-07,48.029999
2019-10-08,47.619999
2019-10-09,47.82
2019-10-10,47.900002
2019-10-11,47.889998999999996
2019-10-14,47.41
2019-10-15,47.599998
2019-10-16,47.799999
2019-10-17,48.110001000000004
2019-10-18,48.380001
2019-10-21,48.5
2019-10-22,48.360001000000004
2019-10-23,48.41
2019-10-24,48.290001000000004
2019-10-25,48.009997999999996
2019-10-28,47.27
2019-10-29,47.580002
2019-10-30,47.84
2019-10-31,48.32
2019-11-01,48.360001000000004
2019-11-04,48.0
2019-11-05,47.32
2019-11-06,47.110001000000004
2019-11-07,46.720001
2019-11-08,46.59
2019-11-11,46.029999
2019-11-12,46.299999
2019-11-13,46.919998
2019-11-14,46.740002000000004
2019-11-15,47.040001000000004
2019-11-18,46.77
2019-11-19,46.43
2019-11-20,46.869999
2019-11-21,46.639998999999996
2019-11-22,47.34
2019-11-25,47.720001
2019-11-26,47.77
2019-11-27,47.790001000000004
2019-11-29,47.689999
2019-12-02,47.52
2019-12-03,47.740002000000004
2019-12-04,48.189999
2019-12-05,48.41
2019-12-06,48.380001
2019-12-09,48.119999
2019-12-10,47.990002000000004
2019-12-11,48.02
2019-12-12,47.849998
2019-12-13,47.950001
2019-12-16,48.509997999999996
2019-12-17,48.279999
2019-12-18,48.52
2019-12-19,48.709998999999996
2019-12-20,48.82
2019-12-23,48.389998999999996
2019-12-24,48.48
2019-12-26,48.509997999999996
2019-12-27,48.389998999999996
2019-12-30,48.490002000000004
2019-12-31,48.599998
2020-01-02,47.529999
2020-01-03,47.459998999999996
2020-01-06,47.549999
2020-01-07,47.52
2020-01-08,47.619999
2020-01-09,47.869999
2020-01-10,47.639998999999996
2020-01-13,47.77
2020-01-14,48.040001000000004
2020-01-15,48.450001
2020-01-16,48.779999
2020-01-17,49.060001
2020-01-21,49.299999
2020-01-22,49.889998999999996
2020-01-23,50.349998
2020-01-24,50.470001
2020-01-27,50.259997999999996
2020-01-28,50.689999
2020-01-29,50.970001
2020-01-30,50.98
2020-01-31,50.790001000000004
2020-02-03,51.5
2020-02-04,51.490002000000004
2020-02-05,51.91
2020-02-06,51.25
2020-02-07,51.23
2020-02-10,51.360001000000004
2020-02-11,51.540001000000004
2020-02-12,51.48
2020-02-13,51.98
2020-02-14,52.23
2020-02-18,52.27
2020-02-19,52.150002
2020-02-20,51.790001000000004
2020-02-21,51.57
2020-02-24,50.630001
2020-02-25,48.889998999999996
2020-02-26,48.299999
2020-02-27,46.23
2020-02-28,44.529999
2020-03-02,47.32
2020-03-03,45.919998
2020-03-04,48.5
2020-03-05,47.130001
2020-03-06,46.48
2020-03-09,42.93
2020-03-10,44.950001
2020-03-11,43.130001
2020-03-12,38.52
2020-03-13,41.240002000000004
2020-03-16,34.299999
2020-03-17,40.110001000000004
2020-03-18,37.200001
2020-03-19,35.990002000000004
2020-03-20,34.279999
2020-03-23,33.189999
2020-03-24,35.48
2020-03-25,35.5
2020-03-26,38.669998
2020-03-27,38.599998
2020-03-30,40.490002000000004
2020-03-31,40.07
2020-04-01,38.860001000000004
2020-04-02,40.0
2020-04-03,37.950001
2020-04-06,41.360001000000004
2020-04-07,40.470001
2020-04-08,43.23
2020-04-09,44.75
2020-04-13,43.93
2020-04-14,45.470001
2020-04-15,43.950001
2020-04-16,44.860001000000004
2020-04-17,46.209998999999996
2020-04-20,44.490002000000004
2020-04-21,43.200001
2020-04-22,44.220001
2020-04-23,43.029999
2020-04-24,42.32
2020-04-27,43.509997999999996
2020-04-28,42.639998999999996
2020-04-29,42.349998
2020-04-30,41.27
2020-05-01,40.84
2020-05-04,41.189999
2020-05-05,41.68
2020-05-06,40.0
2020-05-07,40.209998999999996
2020-05-08,40.599998
