Date,UTSI
2019-09-04,2.92
2019-09-05,3.01
2019-09-06,3.0
2019-09-09,2.99
2019-09-10,2.99
2019-09-11,2.98
2019-09-12,2.98
2019-09-13,2.99
2019-09-16,2.78
2019-09-17,2.98
2019-09-18,2.97
2019-09-19,2.98
2019-09-20,2.98
2019-09-23,3.0
2019-09-24,2.98
2019-09-25,2.98
2019-09-26,2.97
2019-09-27,3.0
2019-09-30,2.99
2019-10-01,2.96
2019-10-02,2.96
2019-10-03,2.98
2019-10-04,3.0
2019-10-07,2.98
2019-10-08,2.97
2019-10-09,2.98
2019-10-10,3.0
2019-10-11,3.0
2019-10-14,3.0
2019-10-15,3.0
2019-10-16,3.0
2019-10-17,3.0
2019-10-18,2.98
2019-10-21,2.97
2019-10-22,2.98
2019-10-23,3.0
2019-10-24,2.97
2019-10-25,2.97
2019-10-28,2.96
2019-10-29,2.94
2019-10-30,2.97
2019-10-31,3.0
2019-11-01,3.01
2019-11-04,3.0
2019-11-05,3.02
2019-11-06,2.99
2019-11-07,2.96
2019-11-08,2.87
2019-11-11,2.99
2019-11-12,2.96
2019-11-13,2.97
2019-11-14,3.0
2019-11-15,2.99
2019-11-18,2.98
2019-11-19,2.99
2019-11-20,2.98
2019-11-21,3.0
2019-11-22,2.98
2019-11-25,2.98
2019-11-26,2.99
2019-11-27,3.0
2019-11-29,3.0
2019-12-02,2.98
2019-12-03,2.98
2019-12-04,2.98
2019-12-05,2.96
2019-12-06,2.96
2019-12-09,2.98
2019-12-10,2.96
2019-12-11,2.95
2019-12-12,2.81
2019-12-13,2.96
2019-12-16,2.96
2019-12-17,2.94
2019-12-18,2.93
2019-12-19,2.95
2019-12-20,2.95
2019-12-23,2.93
2019-12-24,2.93
2019-12-26,2.9
2019-12-27,2.94
2019-12-30,2.92
2019-12-31,2.95
2020-01-02,2.93
2020-01-03,2.92
2020-01-06,2.91
2020-01-07,2.89
2020-01-08,2.88
2020-01-09,2.89
2020-01-10,2.92
2020-01-13,2.91
2020-01-14,2.89
2020-01-15,2.88
2020-01-16,2.86
2020-01-17,2.85
2020-01-21,2.82
2020-01-22,2.85
2020-01-23,2.8
2020-01-24,2.83
2020-01-27,2.84
2020-01-28,2.79
2020-01-29,2.78
2020-01-30,2.75
2020-01-31,2.74
2020-02-03,2.29
2020-02-04,2.68
2020-02-05,2.69
2020-02-06,2.7
2020-02-07,2.7
2020-02-10,2.64
2020-02-11,2.62
2020-02-12,2.65
2020-02-13,2.63
2020-02-14,2.66
2020-02-18,2.63
2020-02-19,2.63
2020-02-20,2.6
2020-02-21,2.58
2020-02-24,2.58
2020-02-25,2.58
2020-02-26,2.61
2020-02-27,2.57
2020-02-28,2.56
2020-03-02,2.52
2020-03-03,2.51
2020-03-04,2.5
2020-03-05,2.51
2020-03-06,2.5
2020-03-09,2.42
2020-03-10,2.43
2020-03-11,2.4
2020-03-12,2.4
2020-03-13,2.41
2020-03-16,2.31
2020-03-17,2.28
2020-03-18,2.13
2020-03-19,2.18
2020-03-20,2.17
2020-03-23,2.09
2020-03-24,2.04
2020-03-25,2.01
2020-03-26,1.97
2020-03-27,1.86
2020-03-30,1.8
2020-03-31,1.72
2020-04-01,1.64
2020-04-02,1.63
2020-04-03,1.74
2020-04-06,1.83
2020-04-07,1.92
2020-04-08,1.96
2020-04-09,1.91
2020-04-13,1.97
2020-04-14,2.03
2020-04-15,1.98
2020-04-16,2.05
2020-04-17,2.02
2020-04-20,2.0
2020-04-21,2.0
2020-04-22,1.97
2020-04-23,1.97
2020-04-24,1.97
2020-04-27,1.94
2020-04-28,1.95
2020-04-29,1.94
2020-04-30,1.93
2020-05-01,1.92
2020-05-04,1.9
2020-05-05,1.9
2020-05-06,1.89
2020-05-07,1.87
2020-05-08,1.84
