Date,MAN
2012-06-27,35.5
2012-06-28,35.400002
2012-06-29,36.650002
2012-07-02,36.389998999999996
2012-07-03,37.650002
2012-07-05,37.150002
2012-07-06,36.5
2012-07-09,35.849998
2012-07-10,34.889998999999996
2012-07-11,34.150002
2012-07-12,33.919998
2012-07-13,33.91
2012-07-16,33.27
2012-07-17,33.560001
2012-07-18,34.900002
2012-07-19,35.700001
2012-07-20,33.459998999999996
2012-07-23,32.41
2012-07-24,32.560001
2012-07-25,33.009997999999996
2012-07-26,33.91
2012-07-27,34.689999
2012-07-30,35.310001
2012-07-31,35.580002
2012-08-01,35.18
2012-08-02,34.169998
2012-08-03,36.060001
2012-08-06,36.630001
2012-08-07,37.459998999999996
2012-08-08,37.16
2012-08-09,37.73
2012-08-10,37.310001
2012-08-13,37.549999
2012-08-14,36.889998999999996
2012-08-15,37.169998
2012-08-16,37.48
2012-08-17,37.73
2012-08-20,37.84
2012-08-21,37.849998
2012-08-22,37.43
2012-08-23,37.130001
2012-08-24,36.82
2012-08-27,36.549999
2012-08-28,36.889998999999996
2012-08-29,37.27
2012-08-30,36.599998
2012-08-31,37.110001000000004
2012-09-04,37.41
2012-09-05,37.759997999999996
2012-09-06,39.220001
2012-09-07,40.099998
2012-09-10,39.959998999999996
2012-09-11,39.889998999999996
2012-09-12,39.799999
2012-09-13,40.560001
2012-09-14,41.650002
2012-09-17,40.43
2012-09-18,40.470001
2012-09-19,40.580002
2012-09-20,39.349998
2012-09-21,38.52
2012-09-24,38.919998
2012-09-25,37.830002
2012-09-26,37.369999
2012-09-27,37.459998999999996
2012-09-28,36.799999
2012-10-01,36.439999
2012-10-02,36.439999
2012-10-03,36.139998999999996
2012-10-04,36.939999
2012-10-05,36.700001
2012-10-08,36.41
2012-10-09,36.02
2012-10-10,35.91
2012-10-11,35.889998999999996
2012-10-12,35.18
2012-10-15,35.200001
2012-10-16,35.700001
2012-10-17,35.689999
2012-10-18,35.98
2012-10-19,39.529999
2012-10-22,39.209998999999996
2012-10-23,38.549999
2012-10-24,38.009997999999996
2012-10-25,38.0
2012-10-26,37.66
2012-10-31,37.939999
2012-11-01,39.150002
2012-11-02,38.529999
2012-11-05,38.110001000000004
2012-11-06,38.75
2012-11-07,37.279999
2012-11-08,36.57
2012-11-09,36.43
2012-11-12,36.560001
2012-11-13,36.700001
2012-11-14,35.619999
2012-11-15,36.310001
2012-11-16,36.32
2012-11-19,36.91
2012-11-20,37.0
2012-11-21,37.490002000000004
2012-11-23,38.139998999999996
2012-11-26,38.540001000000004
2012-11-27,37.950001
2012-11-28,38.34
2012-11-29,38.169998
2012-11-30,38.439999
2012-12-03,38.360001000000004
2012-12-04,38.639998999999996
2012-12-05,38.439999
2012-12-06,39.68
2012-12-07,40.18
2012-12-10,40.48
2012-12-11,41.189999
2012-12-12,40.869999
2012-12-13,41.470001
2012-12-14,41.470001
2012-12-17,42.080002
2012-12-18,42.740002000000004
2012-12-19,42.450001
2012-12-20,42.93
2012-12-21,42.34
2012-12-24,42.34
2012-12-26,42.439999
2012-12-27,42.09
2012-12-28,41.779999
2012-12-31,42.439999
2013-01-02,43.490002000000004
2013-01-03,44.02
2013-01-04,44.869999
2013-01-07,44.540001000000004
2013-01-08,44.639998999999996
2013-01-09,44.959998999999996
2013-01-10,45.209998999999996
2013-01-11,45.779999
2013-01-14,46.59
2013-01-15,46.700001
2013-01-16,46.540001000000004
2013-01-17,47.099998
2013-01-18,47.16
2013-01-22,47.240002000000004
2013-01-23,47.119999
2013-01-24,47.889998999999996
2013-01-25,48.119999
2013-01-28,48.59
2013-01-29,48.549999
2013-01-30,51.779999
2013-01-31,51.5
2013-02-01,52.27
2013-02-04,51.48
2013-02-05,52.139998999999996
2013-02-06,52.59
2013-02-07,51.540001000000004
2013-02-08,51.950001
2013-02-11,52.290001000000004
2013-02-12,52.41
2013-02-13,52.549999
2013-02-14,52.66
2013-02-15,54.73
2013-02-19,56.150002
2013-02-20,55.810001
2013-02-21,54.07
2013-02-22,55.049999
2013-02-25,53.630001
2013-02-26,53.77
2013-02-27,54.82
2013-02-28,54.599998
2013-03-01,53.77
2013-03-04,53.779999
2013-03-05,55.09
2013-03-06,55.380001
2013-03-07,55.84
2013-03-08,56.82
2013-03-11,57.029999
2013-03-12,56.849998
2013-03-13,57.040001000000004
2013-03-14,57.310001
2013-03-15,57.040001000000004
2013-03-18,56.040001000000004
2013-03-19,55.900002
2013-03-20,57.18
2013-03-21,54.82
2013-03-22,55.540001000000004
2013-03-25,56.009997999999996
2013-03-26,56.490002000000004
2013-03-27,56.299999
2013-03-28,56.720001
2013-04-01,56.720001
2013-04-02,55.59
2013-04-03,54.619999
2013-04-04,54.950001
2013-04-05,53.380001
2013-04-08,54.099998
2013-04-09,53.639998999999996
2013-04-10,55.52
2013-04-11,56.02
2013-04-12,55.610001000000004
2013-04-15,52.990002000000004
2013-04-16,53.650002
2013-04-17,51.830002
2013-04-18,51.509997999999996
2013-04-19,53.57
2013-04-22,53.02
2013-04-23,53.310001
2013-04-24,51.5
2013-04-25,52.330002
2013-04-26,52.060001
2013-04-29,52.639998999999996
2013-04-30,53.16
2013-05-01,51.27
2013-05-02,51.450001
2013-05-03,52.73
2013-05-06,53.34
2013-05-07,54.279999
2013-05-08,54.59
2013-05-09,54.799999
2013-05-10,55.759997999999996
2013-05-13,55.16
2013-05-14,56.849998
2013-05-15,57.43
2013-05-16,57.380001
2013-05-17,58.150002
2013-05-20,57.779999
2013-05-21,58.150002
2013-05-22,58.23
2013-05-23,57.200001
2013-05-24,56.450001
2013-05-28,57.5
2013-05-29,56.43
2013-05-30,56.360001000000004
2013-05-31,57.27
2013-06-03,56.91
2013-06-04,55.919998
2013-06-05,54.75
2013-06-06,55.919998
2013-06-07,56.990002000000004
2013-06-10,56.700001
2013-06-11,55.279999
2013-06-12,54.43
2013-06-13,56.470001
2013-06-14,55.869999
2013-06-17,56.009997999999996
2013-06-18,56.82
2013-06-19,56.18
2013-06-20,54.380001
2013-06-21,54.84
2013-06-24,53.990002000000004
2013-06-25,54.450001
2013-06-26,54.830002
2013-06-27,55.720001
2013-06-28,54.799999
2013-07-01,55.57
2013-07-02,55.299999
2013-07-03,54.650002
2013-07-05,56.790001000000004
2013-07-08,58.0
2013-07-09,59.09
2013-07-10,59.48
2013-07-11,59.77
2013-07-12,59.93
2013-07-15,60.360001000000004
2013-07-16,59.889998999999996
2013-07-17,60.669998
2013-07-18,61.84
2013-07-19,65.690002
2013-07-22,65.889999
2013-07-23,65.980003
2013-07-24,66.610001
2013-07-25,66.739998
2013-07-26,66.610001
2013-07-29,65.769997
2013-07-30,66.059998
2013-07-31,66.870003
2013-08-01,68.970001
2013-08-02,68.800003
2013-08-05,68.980003
2013-08-06,67.57
2013-08-07,67.019997
2013-08-08,68.08000200000001
2013-08-09,67.800003
2013-08-12,68.730003
2013-08-13,68.889999
2013-08-14,68.839996
2013-08-15,66.75
2013-08-16,67.32
2013-08-19,66.440002
2013-08-20,67.199997
2013-08-21,65.949997
2013-08-22,67.08000200000001
2013-08-23,67.010002
2013-08-26,66.93
2013-08-27,64.839996
2013-08-28,65.400002
2013-08-29,65.980003
2013-08-30,64.849998
2013-09-03,66.650002
2013-09-04,67.010002
2013-09-05,67.379997
2013-09-06,69.160004
2013-09-09,71.510002
2013-09-10,73.629997
2013-09-11,74.0
2013-09-12,73.849998
2013-09-13,73.769997
2013-09-16,74.190002
2013-09-17,75.18
2013-09-18,75.099998
2013-09-19,74.510002
2013-09-20,73.540001
2013-09-23,72.709999
2013-09-24,72.970001
2013-09-25,72.779999
2013-09-26,72.720001
2013-09-27,73.099998
2013-09-30,72.739998
2013-10-01,73.110001
2013-10-02,74.879997
2013-10-03,74.730003
2013-10-04,75.550003
2013-10-07,74.199997
2013-10-08,73.059998
2013-10-09,72.279999
2013-10-10,74.860001
2013-10-11,77.230003
2013-10-14,76.68
2013-10-15,76.43
2013-10-16,77.699997
2013-10-17,77.949997
2013-10-18,79.309998
2013-10-21,78.239998
2013-10-22,80.33000200000001
2013-10-23,77.760002
2013-10-24,78.709999
2013-10-25,79.0
2013-10-28,78.400002
2013-10-29,78.82
2013-10-30,77.529999
2013-10-31,78.099998
2013-11-01,79.730003
2013-11-04,81.440002
2013-11-05,80.440002
2013-11-06,79.790001
2013-11-07,77.720001
2013-11-08,80.0
2013-11-11,80.699997
2013-11-12,80.730003
2013-11-13,82.260002
2013-11-14,82.110001
2013-11-15,81.970001
2013-11-18,80.699997
2013-11-19,79.620003
2013-11-20,79.019997
2013-11-21,79.769997
2013-11-22,80.620003
2013-11-25,80.629997
2013-11-26,80.629997
2013-11-27,80.610001
2013-11-29,79.93
2013-12-02,79.93
2013-12-03,79.16999799999999
2013-12-04,80.110001
2013-12-05,80.120003
2013-12-06,81.059998
2013-12-09,81.370003
2013-12-10,81.230003
2013-12-11,81.010002
2013-12-12,81.68
2013-12-13,82.230003
2013-12-16,83.400002
2013-12-17,83.949997
2013-12-18,84.190002
2013-12-19,83.5
2013-12-20,85.129997
2013-12-23,85.599998
2013-12-24,86.16999799999999
2013-12-26,86.660004
2013-12-27,86.41999799999999
2013-12-30,86.559998
2013-12-31,85.860001
2014-01-02,85.529999
2014-01-03,85.720001
2014-01-06,84.989998
2014-01-07,86.18
2014-01-08,86.099998
2014-01-09,86.019997
2014-01-10,85.400002
2014-01-13,84.260002
2014-01-14,84.900002
2014-01-15,86.730003
2014-01-16,86.150002
2014-01-17,85.57
2014-01-21,85.900002
2014-01-22,86.019997
2014-01-23,84.339996
2014-01-24,80.139999
2014-01-27,79.019997
2014-01-28,80.599998
2014-01-29,79.360001
2014-01-30,78.0
2014-01-31,77.900002
2014-02-03,72.449997
2014-02-04,74.029999
2014-02-05,74.699997
2014-02-06,75.610001
2014-02-07,75.690002
2014-02-10,75.360001
2014-02-11,76.129997
2014-02-12,76.300003
2014-02-13,76.660004
2014-02-14,76.91999799999999
2014-02-18,77.75
2014-02-19,75.980003
2014-02-20,74.25
2014-02-21,74.690002
2014-02-24,74.239998
2014-02-25,75.110001
2014-02-26,75.650002
2014-02-27,77.389999
2014-02-28,78.160004
2014-03-03,76.83000200000001
2014-03-04,77.459999
2014-03-05,77.290001
2014-03-06,78.41999799999999
2014-03-07,79.370003
2014-03-10,78.760002
2014-03-11,77.120003
2014-03-12,77.0
2014-03-13,76.300003
2014-03-14,76.25
2014-03-17,76.58000200000001
2014-03-18,77.18
2014-03-19,77.5
2014-03-20,78.010002
2014-03-21,79.309998
2014-03-24,78.599998
2014-03-25,78.709999
2014-03-26,77.75
2014-03-27,76.410004
2014-03-28,76.82
2014-03-31,78.83000200000001
2014-04-01,81.720001
2014-04-02,80.800003
2014-04-03,80.309998
2014-04-04,79.089996
2014-04-07,77.040001
2014-04-08,76.57
2014-04-09,78.019997
2014-04-10,75.910004
2014-04-11,74.239998
2014-04-14,74.0
2014-04-15,74.220001
2014-04-16,75.870003
2014-04-17,77.099998
2014-04-21,77.260002
2014-04-22,77.879997
2014-04-23,83.410004
2014-04-24,82.800003
2014-04-25,79.889999
2014-04-28,79.230003
2014-04-29,80.220001
2014-04-30,81.339996
2014-05-01,82.239998
2014-05-02,81.470001
2014-05-05,81.519997
2014-05-06,81.110001
2014-05-07,82.010002
2014-05-08,81.879997
2014-05-09,81.730003
2014-05-12,83.709999
2014-05-13,83.230003
2014-05-14,82.239998
2014-05-15,80.16999799999999
2014-05-16,79.83000200000001
2014-05-19,80.0
2014-05-20,79.18
2014-05-21,79.989998
2014-05-22,80.5
2014-05-23,81.790001
2014-05-27,82.879997
2014-05-28,82.809998
2014-05-29,82.769997
2014-05-30,81.980003
2014-06-02,81.980003
2014-06-03,81.870003
2014-06-04,83.019997
2014-06-05,84.300003
2014-06-06,85.279999
2014-06-09,85.849998
2014-06-10,86.260002
2014-06-11,85.519997
2014-06-12,84.57
2014-06-13,84.220001
2014-06-16,83.93
2014-06-17,84.309998
2014-06-18,84.440002
2014-06-19,83.68
2014-06-20,84.540001
2014-06-23,83.599998
2014-06-24,83.66999799999999
2014-06-25,83.940002
2014-06-26,83.529999
2014-06-27,84.25
2014-06-30,84.849998
2014-07-01,85.269997
2014-07-02,85.050003
2014-07-03,86.150002
2014-07-07,84.089996
2014-07-08,83.050003
2014-07-09,83.110001
2014-07-10,82.300003
2014-07-11,82.660004
2014-07-14,83.339996
2014-07-15,82.510002
2014-07-16,82.129997
2014-07-17,80.82
2014-07-18,83.139999
2014-07-21,80.459999
2014-07-22,82.260002
2014-07-23,82.209999
2014-07-24,82.099998
2014-07-25,81.459999
2014-07-28,79.360001
2014-07-29,80.010002
2014-07-30,80.029999
2014-07-31,77.889999
2014-08-01,77.660004
2014-08-04,78.220001
2014-08-05,76.599998
2014-08-06,76.43
2014-08-07,75.279999
2014-08-08,76.58000200000001
2014-08-11,76.720001
2014-08-12,75.449997
2014-08-13,76.16999799999999
2014-08-14,76.470001
2014-08-15,75.610001
2014-08-18,77.769997
2014-08-19,78.75
2014-08-20,78.260002
2014-08-21,78.279999
2014-08-22,78.120003
2014-08-25,78.07
2014-08-26,78.239998
2014-08-27,78.269997
2014-08-28,77.33000200000001
2014-08-29,77.58000200000001
2014-09-02,77.68
2014-09-03,76.550003
2014-09-04,77.120003
2014-09-05,77.690002
2014-09-08,76.66999799999999
2014-09-09,75.980003
2014-09-10,76.209999
2014-09-11,75.75
2014-09-12,74.699997
2014-09-15,75.349998
2014-09-16,75.07
2014-09-17,75.57
2014-09-18,75.730003
2014-09-19,75.239998
2014-09-22,73.879997
2014-09-23,73.540001
2014-09-24,73.690002
2014-09-25,72.019997
2014-09-26,71.970001
2014-09-29,71.08000200000001
2014-09-30,70.099998
2014-10-01,68.43
2014-10-02,69.160004
2014-10-03,69.25
2014-10-06,70.0
2014-10-07,68.040001
2014-10-08,68.150002
2014-10-09,64.589996
2014-10-10,61.599998
2014-10-13,60.970001
2014-10-14,59.900002
2014-10-15,60.080002
2014-10-16,59.0
2014-10-17,60.91
2014-10-20,61.669998
2014-10-21,62.950001
2014-10-22,62.580002
2014-10-23,64.040001
2014-10-24,64.400002
2014-10-27,64.83000200000001
2014-10-28,66.510002
2014-10-29,65.66999799999999
2014-10-30,65.980003
2014-10-31,66.75
2014-11-03,65.900002
2014-11-04,65.58000200000001
2014-11-05,66.519997
2014-11-06,67.08000200000001
2014-11-07,67.550003
2014-11-10,67.699997
2014-11-11,67.199997
2014-11-12,67.230003
2014-11-13,65.650002
2014-11-14,66.08000200000001
2014-11-17,66.010002
2014-11-18,66.470001
2014-11-19,66.370003
2014-11-20,66.459999
2014-11-21,68.040001
2014-11-24,68.589996
2014-11-25,68.0
2014-11-26,68.57
2014-11-28,66.860001
2014-12-01,67.339996
2014-12-02,68.290001
2014-12-03,69.889999
2014-12-04,69.300003
2014-12-05,71.16999799999999
2014-12-08,70.849998
2014-12-09,69.260002
2014-12-10,66.879997
2014-12-11,66.349998
2014-12-12,64.589996
2014-12-15,64.43
2014-12-16,63.669998
2014-12-17,65.379997
2014-12-18,67.800003
2014-12-19,68.389999
2014-12-22,68.290001
2014-12-23,69.099998
2014-12-24,69.410004
2014-12-26,69.08000200000001
2014-12-29,69.290001
2014-12-30,69.260002
2014-12-31,68.16999799999999
2015-01-02,67.470001
2015-01-05,65.879997
2015-01-06,65.32
2015-01-07,66.480003
2015-01-08,68.41999799999999
2015-01-09,67.660004
2015-01-12,66.370003
2015-01-13,65.339996
2015-01-14,63.790001000000004
2015-01-15,64.410004
2015-01-16,66.010002
2015-01-20,65.599998
2015-01-21,67.41999799999999
2015-01-22,68.610001
2015-01-23,67.66999799999999
2015-01-26,67.089996
2015-01-27,66.760002
2015-01-28,64.269997
2015-01-29,64.900002
2015-01-30,72.879997
2015-02-02,71.300003
2015-02-03,74.82
2015-02-04,73.620003
2015-02-05,75.459999
2015-02-06,74.83000200000001
2015-02-09,75.0
2015-02-10,76.970001
2015-02-11,76.18
2015-02-12,76.739998
2015-02-13,77.510002
2015-02-17,78.269997
2015-02-18,78.440002
2015-02-19,79.040001
2015-02-20,79.5
2015-02-23,79.440002
2015-02-24,80.690002
2015-02-25,80.589996
2015-02-26,81.510002
2015-02-27,80.459999
2015-03-02,81.599998
2015-03-03,81.139999
2015-03-04,81.099998
2015-03-05,80.190002
2015-03-06,78.58000200000001
2015-03-09,82.010002
2015-03-10,81.959999
2015-03-11,81.58000200000001
2015-03-12,84.059998
2015-03-13,83.290001
2015-03-16,84.449997
2015-03-17,84.550003
2015-03-18,86.260002
2015-03-19,85.58000200000001
2015-03-20,86.650002
2015-03-23,86.699997
2015-03-24,86.449997
2015-03-25,84.410004
2015-03-26,84.5
2015-03-27,84.800003
2015-03-30,86.91999799999999
2015-03-31,86.150002
2015-04-01,85.400002
2015-04-02,86.559998
2015-04-06,86.730003
2015-04-07,86.07
2015-04-08,84.400002
2015-04-09,84.239998
2015-04-10,84.589996
2015-04-13,84.41999799999999
2015-04-14,84.519997
2015-04-15,84.970001
2015-04-16,83.33000200000001
2015-04-17,83.33000200000001
2015-04-20,85.0
2015-04-21,84.010002
2015-04-22,83.660004
2015-04-23,83.639999
2015-04-24,85.150002
2015-04-27,85.43
2015-04-28,85.41999799999999
2015-04-29,85.83000200000001
2015-04-30,85.33000200000001
2015-05-01,85.589996
2015-05-04,85.190002
2015-05-05,83.07
2015-05-06,82.760002
2015-05-07,83.209999
2015-05-08,84.709999
2015-05-11,85.459999
2015-05-12,84.07
2015-05-13,85.300003
2015-05-14,85.75
2015-05-15,86.190002
2015-05-18,87.08000200000001
2015-05-19,86.550003
2015-05-20,86.620003
2015-05-21,86.410004
2015-05-22,86.160004
2015-05-26,85.16999799999999
2015-05-27,86.120003
2015-05-28,85.41999799999999
2015-05-29,84.650002
2015-06-01,85.400002
2015-06-02,85.730003
2015-06-03,86.5
2015-06-04,85.349998
2015-06-05,84.779999
2015-06-08,85.889999
2015-06-09,86.099998
2015-06-10,87.209999
2015-06-11,88.449997
2015-06-12,87.839996
2015-06-15,87.480003
2015-06-16,88.790001
2015-06-17,88.760002
2015-06-18,90.32
2015-06-19,90.300003
2015-06-22,92.0
2015-06-23,91.599998
2015-06-24,91.0
2015-06-25,91.75
2015-06-26,91.720001
2015-06-29,88.900002
2015-06-30,89.379997
2015-07-01,90.07
2015-07-02,89.620003
2015-07-06,89.139999
2015-07-07,90.129997
2015-07-08,88.91999799999999
2015-07-09,89.66999799999999
2015-07-10,91.889999
2015-07-13,91.860001
2015-07-14,93.989998
2015-07-15,93.93
2015-07-16,94.910004
2015-07-17,94.010002
2015-07-20,94.629997
2015-07-21,90.379997
2015-07-22,92.269997
2015-07-23,90.690002
2015-07-24,89.230003
2015-07-27,88.66999799999999
2015-07-28,88.900002
2015-07-29,90.339996
2015-07-30,89.82
2015-07-31,90.480003
2015-08-03,90.660004
2015-08-04,90.970001
2015-08-05,90.949997
2015-08-06,90.849998
2015-08-07,90.93
2015-08-10,93.83000200000001
2015-08-11,93.220001
2015-08-12,93.300003
2015-08-13,94.470001
2015-08-14,95.290001
2015-08-17,96.559998
2015-08-18,95.209999
2015-08-19,94.379997
2015-08-20,91.709999
2015-08-21,88.739998
2015-08-24,82.550003
2015-08-25,82.440002
2015-08-26,84.980003
2015-08-27,87.790001
2015-08-28,87.089996
2015-08-31,86.900002
2015-09-01,84.800003
2015-09-02,86.739998
2015-09-03,87.489998
2015-09-04,85.940002
2015-09-08,88.559998
2015-09-09,87.16999799999999
2015-09-10,87.849998
2015-09-11,87.739998
2015-09-14,86.900002
2015-09-15,88.550003
2015-09-16,89.870003
2015-09-17,88.32
2015-09-18,85.160004
2015-09-21,86.339996
2015-09-22,84.540001
2015-09-23,84.68
2015-09-24,82.83000200000001
2015-09-25,83.059998
2015-09-28,79.25
2015-09-29,77.43
2015-09-30,81.889999
2015-10-01,82.059998
2015-10-02,80.480003
2015-10-05,82.529999
2015-10-06,80.83000200000001
2015-10-07,83.029999
2015-10-08,85.010002
2015-10-09,85.519997
2015-10-12,87.190002
2015-10-13,85.879997
2015-10-14,86.0
2015-10-15,87.610001
2015-10-16,87.120003
2015-10-19,87.33000200000001
2015-10-20,87.660004
2015-10-21,85.050003
2015-10-22,83.779999
2015-10-23,85.650002
2015-10-26,86.190002
2015-10-27,87.029999
2015-10-28,89.559998
2015-10-29,90.760002
2015-10-30,91.779999
2015-11-02,92.870003
2015-11-03,92.529999
2015-11-04,93.239998
2015-11-05,90.910004
2015-11-06,91.720001
2015-11-09,92.099998
2015-11-10,91.43
2015-11-11,91.379997
2015-11-12,88.849998
2015-11-13,86.980003
2015-11-16,88.33000200000001
2015-11-17,89.589996
2015-11-18,90.980003
2015-11-19,90.510002
2015-11-20,90.25
2015-11-23,90.099998
2015-11-24,90.449997
2015-11-25,90.519997
2015-11-27,90.599998
2015-11-30,90.279999
2015-12-01,91.940002
2015-12-02,90.279999
2015-12-03,88.75
2015-12-04,89.66999799999999
2015-12-07,89.08000200000001
2015-12-08,88.550003
2015-12-09,83.93
2015-12-10,85.07
2015-12-11,82.900002
2015-12-14,82.370003
2015-12-15,85.440002
2015-12-16,86.66999799999999
2015-12-17,84.150002
2015-12-18,82.550003
2015-12-21,84.33000200000001
2015-12-22,84.66999799999999
2015-12-23,85.889999
2015-12-24,85.879997
2015-12-28,85.059998
2015-12-29,85.790001
2015-12-30,85.540001
2015-12-31,84.290001
2016-01-04,81.82
2016-01-05,81.529999
2016-01-06,79.120003
2016-01-07,76.760002
2016-01-08,75.730003
2016-01-11,76.370003
2016-01-12,78.449997
2016-01-13,74.349998
2016-01-14,75.150002
2016-01-15,74.860001
2016-01-19,73.739998
2016-01-20,72.769997
2016-01-21,71.480003
2016-01-22,73.940002
2016-01-25,72.629997
2016-01-26,74.440002
2016-01-27,74.059998
2016-01-28,72.970001
2016-01-29,76.349998
2016-02-01,75.949997
2016-02-02,72.480003
2016-02-03,71.860001
2016-02-04,73.08000200000001
2016-02-05,73.360001
2016-02-08,72.209999
2016-02-09,73.309998
2016-02-10,72.550003
2016-02-11,70.33000200000001
2016-02-12,72.739998
2016-02-16,75.07
2016-02-17,75.769997
2016-02-18,77.239998
2016-02-19,76.989998
2016-02-22,78.199997
2016-02-23,76.370003
2016-02-24,77.489998
2016-02-25,77.440002
2016-02-26,78.410004
2016-02-29,77.440002
2016-03-01,78.949997
2016-03-02,79.260002
2016-03-03,80.300003
2016-03-04,80.32
2016-03-07,79.989998
2016-03-08,77.809998
2016-03-09,77.480003
2016-03-10,76.160004
2016-03-11,78.449997
2016-03-14,77.68
2016-03-15,77.269997
2016-03-16,77.980003
2016-03-17,79.059998
2016-03-18,79.599998
2016-03-21,79.400002
2016-03-22,79.93
2016-03-23,79.150002
2016-03-24,79.879997
2016-03-28,79.57
2016-03-29,80.0
2016-03-30,80.959999
2016-03-31,81.41999799999999
2016-04-01,82.860001
2016-04-04,81.110001
2016-04-05,80.010002
2016-04-06,80.08000200000001
2016-04-07,79.089996
2016-04-08,79.629997
2016-04-11,79.699997
2016-04-12,81.18
2016-04-13,83.019997
2016-04-14,83.059998
2016-04-15,82.970001
2016-04-18,83.639999
2016-04-19,84.099998
2016-04-20,85.379997
2016-04-21,79.08000200000001
2016-04-22,81.07
2016-04-25,81.110001
2016-04-26,81.529999
2016-04-27,79.370003
2016-04-28,78.739998
2016-04-29,77.029999
2016-05-02,77.190002
2016-05-03,77.150002
2016-05-04,77.129997
2016-05-05,76.91999799999999
2016-05-06,76.800003
2016-05-09,76.779999
2016-05-10,78.400002
2016-05-11,77.160004
2016-05-12,77.160004
2016-05-13,77.120003
2016-05-16,78.309998
2016-05-17,77.800003
2016-05-18,77.870003
2016-05-19,77.059998
2016-05-20,78.360001
2016-05-23,77.559998
2016-05-24,79.449997
2016-05-25,79.32
2016-05-26,79.029999
2016-05-27,79.489998
2016-05-31,79.75
2016-06-01,80.129997
2016-06-02,80.949997
2016-06-03,78.790001
2016-06-06,79.059998
2016-06-07,79.980003
2016-06-08,80.18
2016-06-09,79.190002
2016-06-10,76.599998
2016-06-13,75.010002
2016-06-14,73.510002
2016-06-15,72.83000200000001
2016-06-16,73.489998
2016-06-17,73.800003
2016-06-20,75.16999799999999
2016-06-21,75.709999
2016-06-22,76.300003
2016-06-23,76.83000200000001
2016-06-24,66.529999
2016-06-27,60.34
2016-06-28,59.900002
2016-06-29,62.59
2016-06-30,64.339996
2016-07-01,62.93
2016-07-05,61.310001
2016-07-06,60.669998
2016-07-07,60.880001
2016-07-08,62.849998
2016-07-11,63.93
2016-07-12,66.57
2016-07-13,66.230003
2016-07-14,67.279999
2016-07-15,67.599998
2016-07-18,68.269997
2016-07-19,67.459999
2016-07-20,68.870003
2016-07-21,70.269997
2016-07-22,70.400002
2016-07-25,69.980003
2016-07-26,70.279999
2016-07-27,69.18
2016-07-28,69.480003
2016-07-29,69.400002
2016-08-01,67.860001
2016-08-02,66.82
2016-08-03,67.910004
2016-08-04,68.269997
2016-08-05,69.410004
2016-08-08,68.93
2016-08-09,68.989998
2016-08-10,69.029999
2016-08-11,70.18
2016-08-12,69.550003
2016-08-15,70.480003
2016-08-16,69.440002
2016-08-17,70.120003
2016-08-18,70.089996
2016-08-19,70.32
2016-08-22,70.220001
2016-08-23,70.900002
2016-08-24,71.099998
2016-08-25,71.650002
2016-08-26,71.940002
2016-08-29,71.58000200000001
2016-08-30,71.120003
2016-08-31,71.459999
2016-09-01,71.33000200000001
2016-09-02,72.360001
2016-09-06,71.540001
2016-09-07,72.610001
2016-09-08,71.599998
2016-09-09,69.150002
2016-09-12,70.239998
2016-09-13,68.43
2016-09-14,67.760002
2016-09-15,68.410004
2016-09-16,67.769997
2016-09-19,68.010002
2016-09-20,67.629997
2016-09-21,69.209999
2016-09-22,70.150002
2016-09-23,69.779999
2016-09-26,69.519997
2016-09-27,70.559998
2016-09-28,71.529999
2016-09-29,70.470001
2016-09-30,72.260002
2016-10-03,72.940002
2016-10-04,73.599998
2016-10-05,73.900002
2016-10-06,74.160004
2016-10-07,73.08000200000001
2016-10-10,73.970001
2016-10-11,71.940002
2016-10-12,72.290001
2016-10-13,71.739998
2016-10-14,72.150002
2016-10-17,71.5
2016-10-18,71.769997
2016-10-19,72.489998
2016-10-20,72.910004
2016-10-21,79.989998
2016-10-24,78.730003
2016-10-25,78.25
2016-10-26,78.400002
2016-10-27,76.839996
2016-10-28,76.800003
2016-10-31,76.800003
2016-11-01,76.139999
2016-11-02,76.58000200000001
2016-11-03,76.66999799999999
2016-11-04,77.279999
2016-11-07,79.239998
2016-11-08,78.959999
2016-11-09,80.050003
2016-11-10,81.690002
2016-11-11,83.529999
2016-11-14,84.349998
2016-11-15,85.41999799999999
2016-11-16,85.93
2016-11-17,86.41999799999999
2016-11-18,85.43
2016-11-21,85.839996
2016-11-22,86.860001
2016-11-23,87.25
2016-11-25,87.720001
2016-11-28,86.690002
2016-11-29,85.120003
2016-11-30,85.410004
2016-12-01,85.58000200000001
2016-12-02,85.849998
2016-12-05,86.449997
2016-12-06,88.410004
2016-12-07,90.33000200000001
2016-12-08,92.83000200000001
2016-12-09,92.230003
2016-12-12,91.870003
2016-12-13,92.099998
2016-12-14,90.550003
2016-12-15,90.550003
2016-12-16,90.43
2016-12-19,91.029999
2016-12-20,90.519997
2016-12-21,90.489998
2016-12-22,89.980003
2016-12-23,90.389999
2016-12-27,90.699997
2016-12-28,89.599998
2016-12-29,89.220001
2016-12-30,88.870003
2017-01-03,90.989998
2017-01-04,92.0
2017-01-05,89.910004
2017-01-06,90.029999
2017-01-09,89.809998
2017-01-10,90.269997
2017-01-11,91.75
2017-01-12,91.760002
2017-01-13,93.279999
2017-01-17,92.989998
2017-01-18,93.629997
2017-01-19,92.25
2017-01-20,92.889999
2017-01-23,92.589996
