Date,FELE
2011-06-13,21.195
2011-06-14,21.605
2011-06-15,21.200001
2011-06-16,21.379998999999998
2011-06-17,21.629998999999998
2011-06-20,21.75
2011-06-21,22.24
2011-06-22,21.92
2011-06-23,22.145
2011-06-24,22.370001000000002
2011-06-27,22.52
2011-06-28,22.844998999999998
2011-06-29,23.045
2011-06-30,23.475
2011-07-01,23.969998999999998
2011-07-05,24.01
2011-07-06,24.5
2011-07-07,25.165001
2011-07-08,24.834999
2011-07-11,23.945
2011-07-12,23.495001000000002
2011-07-13,23.5
2011-07-14,23.24
2011-07-15,23.225
2011-07-18,22.83
2011-07-19,23.17
2011-07-20,23.0
2011-07-21,23.215
2011-07-22,23.33
2011-07-25,23.225
2011-07-26,22.469998999999998
2011-07-27,21.885
2011-07-28,21.934998999999998
2011-07-29,21.825001
2011-08-01,22.344998999999998
2011-08-02,21.780001000000002
2011-08-03,22.254998999999998
2011-08-04,21.225
2011-08-05,21.245001000000002
2011-08-08,19.955
2011-08-09,20.950001
2011-08-10,20.139999
2011-08-11,21.200001
2011-08-12,21.475
2011-08-15,22.049999
2011-08-16,21.695
2011-08-17,21.795
2011-08-18,19.965
2011-08-19,19.305
2011-08-22,18.965
2011-08-23,20.35
2011-08-24,20.735001
2011-08-25,19.780001000000002
2011-08-26,20.375
2011-08-29,21.549999
2011-08-30,21.5
2011-08-31,21.455
2011-09-01,20.799999
2011-09-02,19.635
2011-09-06,19.719998999999998
2011-09-07,20.34
2011-09-08,19.74
2011-09-09,19.035
2011-09-12,18.969998999999998
2011-09-13,19.280001000000002
2011-09-14,19.415001
2011-09-15,19.469998999999998
2011-09-16,19.33
2011-09-19,19.035
2011-09-20,18.285
2011-09-21,17.32
2011-09-22,16.695
2011-09-23,16.65
2011-09-26,17.57
2011-09-27,18.264999
2011-09-28,17.73
2011-09-29,18.674999
2011-09-30,18.139999
2011-10-03,17.655001000000002
2011-10-04,18.575001
2011-10-05,18.969998999999998
2011-10-06,19.4
2011-10-07,18.91
2011-10-10,19.9
2011-10-11,19.995001000000002
2011-10-12,20.48
2011-10-13,20.92
2011-10-14,21.27
2011-10-17,19.715
2011-10-18,21.705
2011-10-19,21.325001
2011-10-20,21.174999
2011-10-21,21.99
2011-10-24,22.895
2011-10-25,22.15
2011-10-26,22.709999
2011-10-27,24.219998999999998
2011-10-28,23.745001000000002
2011-10-31,22.959999
2011-11-01,21.860001
2011-11-02,24.915001
2011-11-03,25.695
2011-11-04,24.344998999999998
2011-11-07,24.355
2011-11-08,24.559998999999998
2011-11-09,23.389999
2011-11-10,23.275
2011-11-11,23.950001
2011-11-14,23.475
2011-11-15,24.125
2011-11-16,23.674999
2011-11-17,23.41
2011-11-18,23.295
2011-11-21,22.51
2011-11-22,22.075001
2011-11-23,21.040001
2011-11-25,20.790001
2011-11-28,21.969998999999998
2011-11-29,21.450001
2011-11-30,23.535
2011-12-01,23.035
2011-12-02,22.995001000000002
2011-12-05,23.01
2011-12-06,23.09
2011-12-07,22.92
2011-12-08,21.955
2011-12-09,22.715
2011-12-12,22.065001000000002
2011-12-13,21.84
2011-12-14,21.065001000000002
2011-12-15,20.74
2011-12-16,21.15
2011-12-19,20.799999
2011-12-20,21.889999
2011-12-21,22.025
2011-12-22,21.924999
2011-12-23,21.99
2011-12-27,22.5
2011-12-28,21.385
2011-12-29,21.610001
2011-12-30,21.780001000000002
2012-01-03,22.764999
2012-01-04,22.764999
2012-01-05,23.254998999999998
2012-01-06,23.120001000000002
2012-01-09,23.52
2012-01-10,24.030001000000002
2012-01-11,24.205
2012-01-12,24.59
2012-01-13,24.1
2012-01-17,24.25
2012-01-18,24.295
2012-01-19,24.535
2012-01-20,24.565001000000002
2012-01-23,24.450001
2012-01-24,24.745001000000002
2012-01-25,24.74
2012-01-26,24.860001
2012-01-27,25.025
2012-01-30,25.014999
2012-01-31,25.030001000000002
2012-02-01,25.91
2012-02-02,25.959999
2012-02-03,26.75
2012-02-06,26.530001000000002
2012-02-07,26.65
2012-02-08,26.745001000000002
2012-02-09,26.76
2012-02-10,26.26
2012-02-13,26.875
2012-02-14,26.49
2012-02-15,26.035
2012-02-16,26.559998999999998
2012-02-17,26.625
2012-02-21,26.4
2012-02-22,26.565001000000002
2012-02-23,26.49
2012-02-24,25.945
2012-02-27,25.754998999999998
2012-02-28,25.625
2012-02-29,25.004998999999998
2012-03-01,25.299999
2012-03-02,25.235001
2012-03-05,24.625
2012-03-06,23.795
2012-03-07,24.125
2012-03-08,25.235001
2012-03-09,25.565001000000002
2012-03-12,25.290001
2012-03-13,25.625
2012-03-14,25.525
2012-03-15,25.615
2012-03-16,25.615
2012-03-19,25.709999
2012-03-20,25.16
2012-03-21,25.295
2012-03-22,24.860001
2012-03-23,24.84
2012-03-26,25.615
2012-03-27,25.115
2012-03-28,24.67
2012-03-29,24.735001
2012-03-30,24.535
2012-04-02,24.99
2012-04-03,24.790001
2012-04-04,24.165001
2012-04-05,24.02
2012-04-09,23.860001
2012-04-10,23.76
2012-04-11,24.18
2012-04-12,24.879998999999998
2012-04-13,24.834999
2012-04-16,25.184998999999998
2012-04-17,25.485001
2012-04-18,24.809998999999998
2012-04-19,24.375
2012-04-20,24.92
2012-04-23,24.365
2012-04-24,24.780001000000002
2012-04-25,25.25
2012-04-26,25.315001000000002
2012-04-27,25.85
2012-04-30,25.075001
2012-05-01,25.295
2012-05-02,25.615
2012-05-03,24.805
2012-05-04,24.094998999999998
2012-05-07,24.26
2012-05-08,24.514999
2012-05-09,24.355
2012-05-10,24.799999
2012-05-11,24.615
2012-05-14,24.549999
2012-05-15,24.620001000000002
2012-05-16,24.530001000000002
2012-05-17,23.809998999999998
2012-05-18,23.805
2012-05-21,24.450001
2012-05-22,24.51
2012-05-23,25.110001
2012-05-24,25.065001000000002
2012-05-25,25.155001000000002
2012-05-29,25.450001
2012-05-30,24.844998999999998
2012-05-31,24.459999
2012-06-01,23.530001000000002
2012-06-04,23.254998999999998
2012-06-05,23.215
2012-06-06,24.375
2012-06-07,24.309998999999998
2012-06-08,24.76
2012-06-11,24.02
2012-06-12,24.495001000000002
2012-06-13,24.450001
2012-06-14,24.865
2012-06-15,24.5
2012-06-18,24.42
2012-06-19,25.305
2012-06-20,24.93
2012-06-21,24.235001
2012-06-22,24.375
2012-06-25,23.855
2012-06-26,23.775
2012-06-27,24.195
2012-06-28,24.545
2012-06-29,25.565001000000002
2012-07-02,25.264999
2012-07-03,26.01
2012-07-05,25.965
2012-07-06,25.545
2012-07-09,25.385
2012-07-10,24.975
2012-07-11,25.395
2012-07-12,26.0
2012-07-13,27.235001
2012-07-16,27.07
2012-07-17,28.92
2012-07-18,28.855
2012-07-19,28.665001
2012-07-20,28.48
2012-07-23,28.040001
2012-07-24,27.799999
2012-07-25,28.035
2012-07-26,28.245001000000002
2012-07-27,28.940001000000002
2012-07-30,28.575001
2012-07-31,28.205
2012-08-01,27.295
2012-08-02,27.184998999999998
2012-08-03,28.415001
2012-08-06,27.855
2012-08-07,27.940001000000002
2012-08-08,27.860001
2012-08-09,27.49
2012-08-10,27.790001
2012-08-13,27.415001
2012-08-14,27.309998999999998
2012-08-15,27.475
2012-08-16,28.004998999999998
2012-08-17,28.0
2012-08-20,27.955
2012-08-21,27.9
2012-08-22,27.48
2012-08-23,26.995001000000002
2012-08-24,27.235001
2012-08-27,27.155001000000002
2012-08-28,27.25
2012-08-29,27.375
2012-08-30,27.1
2012-08-31,27.115
2012-09-04,27.459999
2012-09-05,27.379998999999998
2012-09-06,28.379998999999998
2012-09-07,28.450001
2012-09-10,28.620001000000002
2012-09-11,28.43
2012-09-12,29.184998999999998
2012-09-13,29.965
2012-09-14,30.450001
2012-09-17,30.285
2012-09-18,30.535
2012-09-19,30.93
2012-09-20,30.9
2012-09-21,30.790001
2012-09-24,30.77
2012-09-25,30.370001000000002
2012-09-26,29.985001
2012-09-27,30.41
2012-09-28,30.245001000000002
2012-10-01,30.370001000000002
2012-10-02,30.174999
2012-10-03,30.205
2012-10-04,30.35
2012-10-05,30.055
2012-10-08,29.825001
2012-10-09,29.424999
2012-10-10,29.565001000000002
2012-10-11,29.815001000000002
2012-10-12,29.315001000000002
2012-10-15,29.615
2012-10-16,29.58
2012-10-17,29.965
2012-10-18,29.825001
2012-10-19,29.195
2012-10-22,29.025
2012-10-23,28.805
2012-10-24,28.879998999999998
2012-10-25,28.99
2012-10-26,29.344998999999998
2012-10-31,28.969998999999998
2012-11-01,29.375
2012-11-02,28.92
2012-11-05,29.504998999999998
2012-11-06,29.525
2012-11-07,28.709999
2012-11-08,28.674999
2012-11-09,28.6
2012-11-12,28.65
2012-11-13,28.525
2012-11-14,27.66
2012-11-15,27.379998999999998
2012-11-16,27.709999
2012-11-19,28.450001
2012-11-20,28.805
2012-11-21,29.275
2012-11-23,29.6
2012-11-26,30.040001
2012-11-27,29.285
2012-11-28,29.834999
2012-11-29,29.975
2012-11-30,29.780001000000002
2012-12-03,29.885
2012-12-04,30.030001000000002
2012-12-05,30.025
2012-12-06,29.434998999999998
2012-12-07,29.5
2012-12-10,29.879998999999998
2012-12-11,30.530001000000002
2012-12-12,29.754998999999998
2012-12-13,29.74
2012-12-14,29.514999
2012-12-17,30.07
2012-12-18,30.695
2012-12-19,30.785
2012-12-20,30.975
2012-12-21,30.24
2012-12-24,30.120001000000002
2012-12-26,29.975
2012-12-27,30.280001000000002
2012-12-28,30.025
2012-12-31,31.014999
2013-01-02,32.005001
2013-01-03,31.334999
2013-01-04,32.41
2013-01-07,32.169998
2013-01-08,32.470001
2013-01-09,32.68
2013-01-10,32.689999
2013-01-11,32.435001
2013-01-14,32.355
2013-01-15,32.529999
2013-01-16,32.634997999999996
2013-01-17,32.700001
2013-01-18,32.950001
2013-01-22,32.330002
2013-01-23,32.285
2013-01-24,32.755001
2013-01-25,32.880001
2013-01-28,32.924999
2013-01-29,33.720001
2013-01-30,33.439999
2013-01-31,33.259997999999996
2013-02-01,33.255001
2013-02-04,32.869999
2013-02-05,33.139998999999996
2013-02-06,33.119999
2013-02-07,32.665001000000004
2013-02-08,32.805
2013-02-11,32.98
2013-02-12,32.98
2013-02-13,33.134997999999996
2013-02-14,33.035
2013-02-15,32.945
2013-02-19,33.185001
2013-02-20,32.735001000000004
2013-02-21,32.064999
2013-02-22,32.775002
2013-02-25,31.915001
2013-02-26,32.360001000000004
2013-02-27,32.395
2013-02-28,32.535
2013-03-01,32.705002
2013-03-04,32.369999
2013-03-05,32.494999
2013-03-06,32.529999
2013-03-07,32.455002
2013-03-08,33.220001
2013-03-11,33.145
2013-03-12,32.919998
2013-03-13,33.279999
2013-03-14,33.724998
2013-03-15,34.139998999999996
2013-03-18,33.724998
2013-03-19,33.459998999999996
2013-03-20,34.060001
2013-03-21,33.709998999999996
2013-03-22,33.93
2013-03-25,33.82
2013-03-26,34.009997999999996
2013-03-27,33.669998
2013-03-28,33.57
2013-04-01,32.779999
2013-04-02,32.18
2013-04-03,31.52
2013-04-04,31.65
2013-04-05,31.25
2013-04-08,31.200001
2013-04-09,31.59
2013-04-10,32.68
2013-04-11,32.07
2013-04-12,31.719998999999998
2013-04-15,29.950001
2013-04-16,31.59
2013-04-17,30.719998999999998
2013-04-18,30.23
2013-04-19,30.700001
2013-04-22,30.65
2013-04-23,31.32
2013-04-24,31.74
2013-04-25,32.139998999999996
2013-04-26,31.610001
2013-04-29,31.82
2013-04-30,32.369999
2013-05-01,30.700001
2013-05-02,31.299999
2013-05-03,32.259997999999996
2013-05-06,32.59
2013-05-07,32.740002000000004
2013-05-08,32.619999
2013-05-09,32.470001
2013-05-10,32.98
2013-05-13,32.869999
2013-05-14,33.490002000000004
2013-05-15,33.490002000000004
2013-05-16,33.18
2013-05-17,33.650002
2013-05-20,33.970001
2013-05-21,33.650002
2013-05-22,33.150002
2013-05-23,33.099998
2013-05-24,33.16
2013-05-28,33.889998999999996
2013-05-29,33.419998
2013-05-30,33.900002
2013-05-31,33.810001
2013-06-03,34.139998999999996
2013-06-04,34.5
2013-06-05,33.970001
2013-06-06,34.240002000000004
2013-06-07,34.470001
2013-06-10,34.77
2013-06-11,34.439999
2013-06-12,34.259997999999996
2013-06-13,34.799999
2013-06-14,34.369999
2013-06-17,34.720001
2013-06-18,35.48
2013-06-19,34.970001
2013-06-20,33.970001
2013-06-21,33.84
2013-06-24,32.91
2013-06-25,33.169998
2013-06-26,33.34
2013-06-27,34.18
2013-06-28,33.650002
2013-07-01,34.830002
2013-07-02,35.200001
2013-07-03,35.23
2013-07-05,36.41
2013-07-08,36.709998999999996
2013-07-09,38.07
2013-07-10,37.599998
2013-07-11,37.779999
2013-07-12,37.919998
2013-07-15,38.02
2013-07-16,37.900002
2013-07-17,37.400002
2013-07-18,37.689999
2013-07-19,37.720001
2013-07-22,38.209998999999996
2013-07-23,37.919998
2013-07-24,37.619999
2013-07-25,38.0
2013-07-26,37.630001
2013-07-29,37.41
2013-07-30,37.119999
2013-07-31,37.259997999999996
2013-08-01,37.970001
2013-08-02,38.16
2013-08-05,37.860001000000004
2013-08-06,37.43
2013-08-07,37.02
2013-08-08,38.299999
2013-08-09,37.830002
2013-08-12,38.419998
2013-08-13,38.52
2013-08-14,37.900002
2013-08-15,37.060001
2013-08-16,37.119999
2013-08-19,37.110001000000004
2013-08-20,37.73
2013-08-21,37.299999
2013-08-22,38.110001000000004
2013-08-23,38.0
2013-08-26,38.09
2013-08-27,36.07
2013-08-28,36.02
2013-08-29,36.419998
2013-08-30,35.939999
2013-09-03,36.169998
2013-09-04,36.939999
2013-09-05,36.759997999999996
2013-09-06,36.619999
2013-09-09,37.240002000000004
2013-09-10,38.27
2013-09-11,38.209998999999996
2013-09-12,38.009997999999996
2013-09-13,38.32
2013-09-16,38.830002
2013-09-17,38.549999
2013-09-18,38.990002000000004
2013-09-19,38.939999
2013-09-20,39.189999
2013-09-23,39.259997999999996
2013-09-24,39.220001
2013-09-25,38.939999
2013-09-26,39.459998999999996
2013-09-27,38.91
2013-09-30,39.400002
2013-10-01,39.869999
2013-10-02,39.279999
2013-10-03,38.799999
2013-10-04,39.110001000000004
2013-10-07,38.450001
2013-10-08,37.400002
2013-10-09,37.209998999999996
2013-10-10,37.529999
2013-10-11,38.02
2013-10-14,38.189999
2013-10-15,37.639998999999996
2013-10-16,37.630001
2013-10-17,38.220001
2013-10-18,39.380001
2013-10-21,38.790001000000004
2013-10-22,38.560001
2013-10-23,38.209998999999996
2013-10-24,38.130001
2013-10-25,38.330002
2013-10-28,38.290001000000004
2013-10-29,38.900002
2013-10-30,38.119999
2013-10-31,37.849998
2013-11-01,37.599998
2013-11-04,38.220001
2013-11-05,37.959998999999996
2013-11-06,38.389998999999996
2013-11-07,37.830002
2013-11-08,39.16
2013-11-11,39.189999
2013-11-12,39.84
2013-11-13,40.41
2013-11-14,40.700001
2013-11-15,40.990002000000004
2013-11-18,41.150002
2013-11-19,41.310001
2013-11-20,41.470001
2013-11-21,43.139998999999996
2013-11-22,43.470001
2013-11-25,43.09
2013-11-26,43.709998999999996
2013-11-27,44.279999
2013-11-29,44.5
2013-12-02,43.220001
2013-12-03,42.310001
2013-12-04,42.23
2013-12-05,42.259997999999996
2013-12-06,42.419998
2013-12-09,42.880001
2013-12-10,42.82
2013-12-11,42.040001000000004
2013-12-12,42.02
2013-12-13,42.25
2013-12-16,43.490002000000004
2013-12-17,43.290001000000004
2013-12-18,43.990002000000004
2013-12-19,43.5
2013-12-20,44.59
2013-12-23,45.220001
2013-12-24,45.139998999999996
2013-12-26,45.619999
2013-12-27,45.509997999999996
2013-12-30,45.419998
2013-12-31,44.639998999999996
2014-01-02,44.049999
2014-01-03,44.080002
2014-01-06,43.889998999999996
2014-01-07,44.200001
2014-01-08,44.07
2014-01-09,43.919998
2014-01-10,44.09
2014-01-13,43.650002
2014-01-14,44.139998999999996
2014-01-15,44.209998999999996
2014-01-16,44.16
2014-01-17,43.310001
2014-01-21,43.310001
2014-01-22,43.279999
2014-01-23,42.889998999999996
2014-01-24,41.290001000000004
2014-01-27,40.27
2014-01-28,40.700001
2014-01-29,40.16
2014-01-30,40.330002
2014-01-31,39.84
2014-02-03,37.849998
2014-02-04,38.189999
2014-02-05,37.759997999999996
2014-02-06,38.279999
2014-02-07,38.73
2014-02-10,38.529999
2014-02-11,38.619999
2014-02-12,38.869999
2014-02-13,39.709998999999996
2014-02-14,40.25
2014-02-18,40.540001000000004
2014-02-19,39.439999
2014-02-20,43.189999
2014-02-21,42.310001
2014-02-24,42.57
2014-02-25,42.400002
2014-02-26,42.689999
2014-02-27,43.040001000000004
2014-02-28,43.59
2014-03-03,42.740002000000004
2014-03-04,43.27
2014-03-05,43.610001000000004
2014-03-06,43.540001000000004
2014-03-07,43.919998
2014-03-10,43.950001
2014-03-11,43.189999
2014-03-12,43.240002000000004
2014-03-13,42.669998
2014-03-14,42.599998
2014-03-17,43.139998999999996
2014-03-18,43.790001000000004
2014-03-19,43.27
2014-03-20,43.450001
2014-03-21,43.709998999999996
2014-03-24,42.939999
2014-03-25,43.080002
2014-03-26,41.759997999999996
2014-03-27,41.240002000000004
2014-03-28,41.650002
2014-03-31,42.52
2014-04-01,43.040001000000004
2014-04-02,43.580002
2014-04-03,43.07
2014-04-04,42.23
2014-04-07,40.900002
2014-04-08,41.32
2014-04-09,41.939999
2014-04-10,40.259997999999996
2014-04-11,39.709998999999996
2014-04-14,39.779999
2014-04-15,40.18
2014-04-16,40.98
2014-04-17,41.57
2014-04-21,40.439999
2014-04-22,41.110001000000004
2014-04-23,40.580002
2014-04-24,40.939999
2014-04-25,39.700001
2014-04-28,39.759997999999996
2014-04-29,39.98
2014-04-30,38.669998
2014-05-01,38.32
2014-05-02,38.400002
2014-05-05,38.5
2014-05-06,37.880001
2014-05-07,38.43
2014-05-08,37.709998999999996
2014-05-09,38.450001
2014-05-12,39.990002000000004
2014-05-13,38.939999
2014-05-14,37.720001
2014-05-15,37.27
2014-05-16,37.93
2014-05-19,38.200001
2014-05-20,37.200001
2014-05-21,37.389998999999996
2014-05-22,37.82
2014-05-23,38.169998
2014-05-27,38.220001
2014-05-28,38.110001000000004
2014-05-29,38.110001000000004
2014-05-30,38.299999
2014-06-02,38.400002
2014-06-03,38.220001
2014-06-04,38.240002000000004
2014-06-05,39.540001000000004
2014-06-06,39.950001
2014-06-09,40.740002000000004
2014-06-10,40.939999
2014-06-11,40.700001
2014-06-12,39.59
2014-06-13,39.540001000000004
2014-06-16,39.16
2014-06-17,39.740002000000004
2014-06-18,39.869999
2014-06-19,40.299999
2014-06-20,40.66
2014-06-23,40.16
2014-06-24,39.580002
2014-06-25,40.049999
2014-06-26,40.18
2014-06-27,40.43
2014-06-30,40.330002
2014-07-01,40.91
2014-07-02,40.119999
2014-07-03,40.5
2014-07-07,39.700001
2014-07-08,38.869999
2014-07-09,38.75
2014-07-10,38.049999
2014-07-11,38.0
2014-07-14,38.549999
2014-07-15,38.200001
2014-07-16,38.310001
2014-07-17,37.439999
2014-07-18,38.189999
2014-07-21,38.0
2014-07-22,38.619999
2014-07-23,38.66
2014-07-24,38.52
2014-07-25,38.669998
2014-07-28,38.139998999999996
2014-07-29,37.560001
2014-07-30,37.349998
2014-07-31,36.650002
2014-08-01,36.459998999999996
2014-08-04,36.619999
2014-08-05,36.599998
2014-08-06,36.52
2014-08-07,36.169998
2014-08-08,36.84
2014-08-11,37.290001000000004
2014-08-12,37.119999
2014-08-13,37.040001000000004
2014-08-14,37.389998999999996
2014-08-15,37.529999
2014-08-18,38.459998999999996
2014-08-19,38.43
2014-08-20,38.080002
2014-08-21,38.060001
2014-08-22,37.75
2014-08-25,38.18
2014-08-26,38.32
2014-08-27,38.369999
2014-08-28,37.860001000000004
2014-08-29,37.959998999999996
2014-09-02,38.57
2014-09-03,38.389998999999996
2014-09-04,38.310001
2014-09-05,38.400002
2014-09-08,38.299999
2014-09-09,37.970001
2014-09-10,37.950001
2014-09-11,38.139998999999996
2014-09-12,37.59
2014-09-15,37.470001
2014-09-16,37.27
2014-09-17,36.790001000000004
2014-09-18,36.990002000000004
2014-09-19,36.43
2014-09-22,35.939999
2014-09-23,35.419998
2014-09-24,35.639998999999996
2014-09-25,35.169998
2014-09-26,35.220001
2014-09-29,35.450001
2014-09-30,34.740002000000004
2014-10-01,34.52
2014-10-02,34.919998
2014-10-03,35.23
2014-10-06,34.93
2014-10-07,33.959998999999996
2014-10-08,35.5
2014-10-09,34.16
2014-10-10,33.93
2014-10-13,34.25
2014-10-14,34.98
2014-10-15,35.689999
2014-10-16,35.830002
2014-10-17,35.810001
2014-10-20,36.200001
2014-10-21,37.259997999999996
2014-10-22,36.209998999999996
2014-10-23,36.990002000000004
2014-10-24,37.009997999999996
2014-10-27,36.939999
2014-10-28,39.099998
2014-10-29,37.110001000000004
2014-10-30,36.689999
2014-10-31,37.34
2014-11-03,37.34
2014-11-04,36.880001
2014-11-05,36.889998999999996
2014-11-06,37.360001000000004
2014-11-07,37.290001000000004
2014-11-10,37.68
2014-11-11,37.599998
2014-11-12,37.700001
2014-11-13,36.869999
2014-11-14,37.119999
2014-11-17,36.68
2014-11-18,37.029999
2014-11-19,36.52
2014-11-20,37.200001
2014-11-21,37.09
2014-11-24,38.0
2014-11-25,38.490002000000004
2014-11-26,38.459998999999996
2014-11-28,37.560001
2014-12-01,38.099998
2014-12-02,38.75
2014-12-03,39.950001
2014-12-04,39.75
2014-12-05,39.919998
2014-12-08,38.959998999999996
2014-12-09,39.189999
2014-12-10,37.84
2014-12-11,37.259997999999996
2014-12-12,35.98
2014-12-15,35.310001
2014-12-16,35.16
2014-12-17,36.23
2014-12-18,36.369999
2014-12-19,35.959998999999996
2014-12-22,36.529999
2014-12-23,37.220001
2014-12-24,37.43
2014-12-26,37.869999
2014-12-29,37.950001
2014-12-30,37.759997999999996
2014-12-31,37.529999
2015-01-02,37.32
2015-01-05,35.900002
2015-01-06,34.919998
2015-01-07,34.82
2015-01-08,35.619999
2015-01-09,34.700001
2015-01-12,34.450001
2015-01-13,34.639998999999996
2015-01-14,34.349998
2015-01-15,33.740002000000004
2015-01-16,33.66
2015-01-20,33.540001000000004
2015-01-21,33.450001
2015-01-22,34.869999
2015-01-23,34.130001
2015-01-26,34.27
2015-01-27,34.310001
2015-01-28,33.860001000000004
2015-01-29,34.529999
2015-01-30,34.209998999999996
2015-02-02,35.07
2015-02-03,35.619999
2015-02-04,34.650002
2015-02-05,35.02
2015-02-06,35.540001000000004
2015-02-09,35.529999
2015-02-10,35.82
2015-02-11,35.0
2015-02-12,35.16
2015-02-13,35.57
2015-02-17,35.040001000000004
2015-02-18,35.119999
2015-02-19,34.990002000000004
2015-02-20,34.810001
2015-02-23,34.709998999999996
2015-02-24,35.759997999999996
2015-02-25,36.169998
2015-02-26,36.669998
2015-02-27,36.48
2015-03-02,36.560001
2015-03-03,36.23
2015-03-04,35.959998999999996
2015-03-05,36.330002
2015-03-06,36.200001
2015-03-09,36.27
2015-03-10,36.07
2015-03-11,36.259997999999996
2015-03-12,37.18
2015-03-13,36.43
2015-03-16,37.02
2015-03-17,38.060001
2015-03-18,39.119999
2015-03-19,38.5
2015-03-20,38.619999
2015-03-23,38.07
2015-03-24,38.389998999999996
2015-03-25,38.009997999999996
2015-03-26,37.950001
2015-03-27,38.279999
2015-03-30,38.400002
2015-03-31,38.139998999999996
2015-04-01,37.57
2015-04-02,38.02
2015-04-06,38.57
2015-04-07,38.389998999999996
2015-04-08,38.799999
2015-04-09,38.93
2015-04-10,38.970001
2015-04-13,38.900002
2015-04-14,38.669998
2015-04-15,39.560001
2015-04-16,39.029999
2015-04-17,38.41
2015-04-20,39.139998999999996
2015-04-21,38.73
2015-04-22,38.869999
2015-04-23,38.919998
2015-04-24,38.720001
2015-04-27,38.709998999999996
2015-04-28,37.23
2015-04-29,36.32
2015-04-30,36.16
2015-05-01,35.950001
2015-05-04,36.16
2015-05-05,35.5
2015-05-06,35.77
2015-05-07,35.73
2015-05-08,35.669998
2015-05-11,35.560001
2015-05-12,35.48
2015-05-13,35.66
2015-05-14,36.419998
2015-05-15,35.900002
2015-05-18,35.77
2015-05-19,35.360001000000004
2015-05-20,35.529999
2015-05-21,35.610001000000004
2015-05-22,35.450001
2015-05-26,35.060001
2015-05-27,35.68
2015-05-28,35.560001
2015-05-29,35.189999
2015-06-01,35.349998
2015-06-02,35.200001
2015-06-03,35.349998
2015-06-04,34.84
2015-06-05,34.630001
2015-06-08,34.619999
2015-06-09,34.290001000000004
2015-06-10,34.59
2015-06-11,34.66
2015-06-12,34.439999
2015-06-15,33.560001
2015-06-16,33.259997999999996
2015-06-17,33.220001
2015-06-18,33.560001
2015-06-19,33.209998999999996
2015-06-22,33.130001
2015-06-23,32.849998
2015-06-24,32.27
2015-06-25,32.130001
2015-06-26,32.529999
2015-06-29,32.139998999999996
2015-06-30,32.330002
2015-07-01,32.27
2015-07-02,32.209998999999996
2015-07-06,31.67
2015-07-07,30.959999
2015-07-08,31.0
2015-07-09,31.0
2015-07-10,30.040001
2015-07-13,28.34
2015-07-14,28.219998999999998
2015-07-15,27.75
2015-07-16,27.65
2015-07-17,27.5
2015-07-20,27.540001
2015-07-21,27.549999
2015-07-22,27.74
2015-07-23,27.940001000000002
2015-07-24,27.65
2015-07-27,27.07
2015-07-28,28.02
2015-07-29,28.040001
2015-07-30,27.98
2015-07-31,28.860001
2015-08-03,29.0
2015-08-04,28.610001
2015-08-05,29.07
2015-08-06,29.290001
2015-08-07,29.35
2015-08-10,29.860001
2015-08-11,30.01
2015-08-12,29.85
2015-08-13,30.129998999999998
2015-08-14,30.34
2015-08-17,30.200001
2015-08-18,29.82
2015-08-19,29.5
2015-08-20,29.190001000000002
2015-08-21,28.92
2015-08-24,28.08
2015-08-25,27.639999
2015-08-26,28.030001000000002
2015-08-27,28.540001
2015-08-28,29.23
2015-08-31,29.290001
2015-09-01,27.75
2015-09-02,27.809998999999998
2015-09-03,28.07
2015-09-04,27.5
2015-09-08,27.84
2015-09-09,28.27
2015-09-10,28.139999
2015-09-11,27.66
2015-09-14,28.25
2015-09-15,28.889999
2015-09-16,29.02
2015-09-17,28.809998999999998
2015-09-18,28.469998999999998
2015-09-21,27.9
2015-09-22,27.360001
2015-09-23,26.950001
2015-09-24,27.07
2015-09-25,27.190001000000002
2015-09-28,26.85
2015-09-29,26.75
2015-09-30,27.23
2015-10-01,26.9
2015-10-02,27.110001
2015-10-05,28.629998999999998
2015-10-06,28.76
2015-10-07,29.34
2015-10-08,29.719998999999998
2015-10-09,28.48
2015-10-12,28.059998999999998
2015-10-13,27.620001000000002
2015-10-14,27.18
2015-10-15,27.190001000000002
2015-10-16,26.91
2015-10-19,27.049999
2015-10-20,27.33
2015-10-21,27.02
2015-10-22,27.84
2015-10-23,28.290001
2015-10-26,27.73
2015-10-27,32.540001000000004
2015-10-28,33.830002
2015-10-29,33.169998
2015-10-30,32.959998999999996
2015-11-02,34.09
2015-11-03,35.110001000000004
2015-11-04,34.630001
2015-11-05,34.41
2015-11-06,33.98
2015-11-09,33.110001000000004
2015-11-10,32.970001
2015-11-11,32.240002000000004
2015-11-12,31.559998999999998
2015-11-13,31.67
2015-11-16,31.959999
2015-11-17,31.59
2015-11-18,31.870001000000002
2015-11-19,31.969998999999998
2015-11-20,32.630001
2015-11-23,32.200001
2015-11-24,32.200001
2015-11-25,32.439999
2015-11-27,32.68
2015-11-30,32.610001000000004
2015-12-01,32.279999
2015-12-02,31.280001000000002
2015-12-03,31.280001000000002
2015-12-04,31.6
2015-12-07,31.07
2015-12-08,29.84
2015-12-09,29.780001000000002
2015-12-10,29.99
2015-12-11,29.129998999999998
2015-12-14,28.530001000000002
2015-12-15,28.32
2015-12-16,28.790001
2015-12-17,28.0
2015-12-18,28.0
