Date,REGN
2015-03-27,454.5
2015-03-30,459.77999900000003
2015-03-31,451.48001100000005
2015-04-01,441.17999299999997
2015-04-02,438.26998899999995
2015-04-06,440.23001100000005
2015-04-07,441.64999400000005
2015-04-08,453.19000199999994
2015-04-09,455.040009
2015-04-10,461.39001500000006
2015-04-13,456.98001100000005
2015-04-14,455.07000700000003
2015-04-15,453.89001500000006
2015-04-16,457.420013
2015-04-17,447.51998899999995
2015-04-20,452.420013
2015-04-21,463.22000099999997
2015-04-22,472.630005
2015-04-23,480.079987
2015-04-24,480.089996
2015-04-27,473.48001100000005
2015-04-28,466.339996
2015-04-29,469.700012
2015-04-30,457.459991
2015-05-01,471.160004
2015-05-04,474.170013
2015-05-05,465.5
2015-05-06,470.01000999999997
2015-05-07,468.619995
2015-05-08,481.290009
2015-05-11,477.55999800000006
2015-05-12,479.39999400000005
2015-05-13,477.459991
2015-05-14,491.42999299999997
2015-05-15,489.01000999999997
2015-05-18,496.73999000000003
2015-05-19,504.14999400000005
2015-05-20,512.77002
2015-05-21,516.0
2015-05-22,513.880005
2015-05-26,506.630005
2015-05-27,515.369995
2015-05-28,512.119995
2015-05-29,512.5599980000001
2015-06-01,513.8099980000001
2015-06-02,508.89999400000005
2015-06-03,514.219971
2015-06-04,518.619995
2015-06-05,539.400024
2015-06-08,526.090027
2015-06-09,526.090027
2015-06-10,512.320007
2015-06-11,501.10000599999995
2015-06-12,492.290009
2015-06-15,499.05999800000006
2015-06-16,501.76000999999997
2015-06-17,512.8900150000001
2015-06-18,527.969971
2015-06-19,522.280029
2015-06-22,520.710022
2015-06-23,521.049988
2015-06-24,516.590027
2015-06-25,519.23999
2015-06-26,520.630005
2015-06-29,504.97000099999997
2015-06-30,510.130005
2015-07-01,506.51000999999997
2015-07-02,511.079987
2015-07-06,512.23999
2015-07-07,517.6099849999999
2015-07-08,509.299988
2015-07-09,509.02999900000003
2015-07-10,526.01001
2015-07-13,536.210022
2015-07-14,542.900024
2015-07-15,543.380005
2015-07-16,551.530029
2015-07-17,551.97998
2015-07-20,561.169983
2015-07-21,560.0
2015-07-22,556.530029
2015-07-23,556.6099849999999
2015-07-24,541.849976
2015-07-27,540.030029
2015-07-28,552.450012
2015-07-29,546.27002
2015-07-30,547.099976
2015-07-31,553.659973
2015-08-03,554.27002
2015-08-04,580.9400019999999
2015-08-05,592.400024
2015-08-06,582.469971
2015-08-07,579.039978
2015-08-10,581.0
2015-08-11,566.98999
2015-08-12,579.25
2015-08-13,574.099976
2015-08-14,576.299988
2015-08-17,576.76001
2015-08-18,569.669983
2015-08-19,568.909973
2015-08-20,546.650024
2015-08-21,527.179993
2015-08-24,504.579987
2015-08-25,499.01998899999995
2015-08-26,535.469971
2015-08-27,538.0
2015-08-28,536.700012
2015-08-31,513.5
2015-09-01,496.420013
2015-09-02,518.780029
2015-09-03,508.51000999999997
2015-09-04,499.98999000000003
2015-09-08,542.76001
2015-09-09,527.349976
2015-09-10,531.219971
2015-09-11,533.299988
2015-09-14,531.400024
2015-09-15,541.450012
2015-09-16,540.98999
2015-09-17,550.969971
2015-09-18,550.3599849999999
2015-09-21,529.380005
2015-09-22,530.179993
2015-09-23,536.5
2015-09-24,522.0
2015-09-25,490.670013
2015-09-28,453.98001100000005
2015-09-29,451.82000700000003
2015-09-30,465.14001500000006
2015-10-01,472.97000099999997
2015-10-02,479.07000700000003
2015-10-05,473.14001500000006
2015-10-06,459.82000700000003
2015-10-07,485.76000999999997
2015-10-08,491.209991
2015-10-09,503.920013
2015-10-12,526.830017
2015-10-13,508.040009
2015-10-14,509.27999900000003
2015-10-15,519.349976
2015-10-16,514.590027
2015-10-19,523.5599980000001
2015-10-20,514.669983
2015-10-21,518.530029
2015-10-22,525.1099849999999
2015-10-23,536.700012
2015-10-26,545.869995
2015-10-27,567.789978
2015-10-28,571.1400150000001
2015-10-29,560.02002
2015-10-30,557.3900150000001
2015-11-02,579.0
2015-11-03,578.0
2015-11-04,564.0
2015-11-05,564.159973
2015-11-06,562.0
2015-11-09,558.52002
2015-11-10,564.8599849999999
2015-11-11,566.409973
2015-11-12,552.530029
2015-11-13,548.900024
2015-11-16,558.380005
2015-11-17,570.909973
2015-11-18,587.090027
2015-11-19,581.349976
2015-11-20,579.570007
2015-11-23,570.849976
2015-11-24,567.469971
2015-11-25,561.6900019999999
2015-11-27,563.099976
2015-11-30,544.5
2015-12-01,545.73999
2015-12-02,546.880005
2015-12-03,535.72998
2015-12-04,558.659973
2015-12-07,546.6099849999999
2015-12-08,556.330017
2015-12-09,547.3900150000001
2015-12-10,548.169983
2015-12-11,534.51001
2015-12-14,539.9400019999999
2015-12-15,556.450012
2015-12-16,559.669983
2015-12-17,551.48999
2015-12-18,544.22998
2015-12-21,532.549988
2015-12-22,528.340027
2015-12-23,535.849976
2015-12-24,537.630005
2015-12-28,540.280029
2015-12-29,550.210022
2015-12-30,548.1900019999999
2015-12-31,542.869995
2016-01-04,516.549988
2016-01-05,508.98001100000005
2016-01-06,519.47998
2016-01-07,501.959991
2016-01-08,491.67999299999997
2016-01-11,480.82000700000003
2016-01-12,474.98001100000005
2016-01-13,459.57000700000003
2016-01-14,479.079987
2016-01-15,462.950012
2016-01-19,447.01998899999995
2016-01-20,461.950012
2016-01-21,461.57000700000003
2016-01-22,482.98999000000003
2016-01-25,473.119995
2016-01-26,463.55999800000006
2016-01-27,434.160004
2016-01-28,415.109985
2016-01-29,420.089996
2016-02-01,418.269989
2016-02-02,409.890015
2016-02-03,421.01000999999997
2016-02-04,412.589996
2016-02-05,396.609985
2016-02-08,390.52999900000003
2016-02-09,365.97000099999997
2016-02-10,367.480011
2016-02-11,367.23999
2016-02-12,379.01001
2016-02-16,391.76001
2016-02-17,397.26001
2016-02-18,387.299988
2016-02-19,394.980011
2016-02-22,395.790009
2016-02-23,386.829987
2016-02-24,393.630005
2016-02-25,393.98999
2016-02-26,394.230011
2016-02-29,384.019989
2016-03-01,410.209991
2016-03-02,407.809998
2016-03-03,401.940002
2016-03-04,403.820007
2016-03-07,408.27999900000003
2016-03-08,394.809998
2016-03-09,374.75
2016-03-10,377.559998
2016-03-11,377.119995
2016-03-14,373.269989
2016-03-15,367.22000099999997
2016-03-16,368.459991
2016-03-17,365.47000099999997
2016-03-18,364.51001
2016-03-21,371.040009
2016-03-22,378.309998
2016-03-23,365.380005
2016-03-24,370.799988
2016-03-28,363.850006
2016-03-29,367.369995
2016-03-30,359.679993
2016-03-31,360.440002
2016-04-01,405.25
2016-04-04,405.299988
2016-04-05,403.649994
2016-04-06,427.200012
2016-04-07,418.480011
2016-04-08,404.940002
2016-04-11,396.140015
2016-04-12,408.070007
2016-04-13,410.519989
2016-04-14,406.829987
2016-04-15,406.730011
2016-04-18,422.380005
2016-04-19,413.77999900000003
2016-04-20,399.75
2016-04-21,409.570007
2016-04-22,404.380005
2016-04-25,406.920013
2016-04-26,406.660004
2016-04-27,390.27999900000003
2016-04-28,391.299988
2016-04-29,376.709991
2016-05-02,384.519989
2016-05-03,371.320007
2016-05-04,360.640015
2016-05-05,377.730011
2016-05-06,369.950012
2016-05-09,375.47000099999997
2016-05-10,385.869995
2016-05-11,371.859985
2016-05-12,365.640015
2016-05-13,369.459991
2016-05-16,391.950012
2016-05-17,386.380005
2016-05-18,390.27999900000003
2016-05-19,383.299988
2016-05-20,386.0
2016-05-23,392.640015
2016-05-24,397.700012
2016-05-25,394.48999
2016-05-26,393.540009
2016-05-27,396.22000099999997
2016-05-31,398.929993
2016-06-01,404.309998
2016-06-02,407.130005
2016-06-03,400.75
2016-06-06,403.890015
2016-06-07,394.47000099999997
2016-06-08,388.97000099999997
2016-06-09,381.079987
2016-06-10,372.02999900000003
2016-06-13,367.230011
2016-06-14,366.48999
2016-06-15,367.910004
2016-06-16,366.519989
2016-06-17,354.209991
2016-06-20,352.660004
2016-06-21,345.140015
2016-06-22,351.920013
2016-06-23,357.140015
2016-06-24,339.480011
2016-06-27,331.049988
2016-06-28,339.77999900000003
2016-06-29,347.859985
2016-06-30,349.230011
2016-07-01,358.5
2016-07-05,359.609985
2016-07-06,371.570007
2016-07-07,371.450012
2016-07-08,378.350006
2016-07-11,375.73999
2016-07-12,368.75
2016-07-13,364.5
2016-07-14,365.269989
2016-07-15,373.809998
2016-07-18,381.540009
2016-07-19,377.149994
2016-07-20,384.700012
2016-07-21,389.519989
2016-07-22,391.339996
2016-07-25,394.899994
2016-07-26,398.269989
2016-07-27,415.089996
2016-07-28,411.040009
2016-07-29,425.119995
2016-08-01,434.0
2016-08-02,434.89999400000005
2016-08-03,441.369995
2016-08-04,433.39999400000005
2016-08-05,423.0
2016-08-08,421.040009
2016-08-09,419.23999
2016-08-10,415.480011
2016-08-11,421.35000599999995
2016-08-12,421.540009
2016-08-15,422.869995
2016-08-16,413.640015
2016-08-17,411.679993
2016-08-18,410.869995
2016-08-19,404.299988
2016-08-22,418.649994
2016-08-23,420.60998499999994
2016-08-24,405.25
2016-08-25,400.25
2016-08-26,402.97000099999997
2016-08-29,399.380005
2016-08-30,395.22000099999997
2016-08-31,392.549988
2016-09-01,393.399994
2016-09-02,388.640015
2016-09-06,398.309998
2016-09-07,399.890015
2016-09-08,401.829987
2016-09-09,384.429993
2016-09-12,399.51001
2016-09-13,390.98999
2016-09-14,397.559998
2016-09-15,402.75
2016-09-16,408.630005
2016-09-19,402.829987
2016-09-20,406.23999
2016-09-21,406.519989
2016-09-22,408.01001
2016-09-23,410.390015
2016-09-26,404.119995
2016-09-27,421.450012
2016-09-28,419.100006
2016-09-29,406.359985
2016-09-30,402.019989
2016-10-03,402.820007
2016-10-04,397.200012
2016-10-05,392.600006
2016-10-06,388.600006
2016-10-07,390.059998
2016-10-10,393.859985
2016-10-11,386.049988
2016-10-12,373.47000099999997
2016-10-13,375.790009
2016-10-14,371.679993
2016-10-17,366.730011
2016-10-18,371.52999900000003
2016-10-19,368.359985
2016-10-20,371.23999
2016-10-21,363.52999900000003
2016-10-24,362.25
2016-10-25,366.929993
2016-10-26,363.079987
2016-10-27,365.350006
2016-10-28,355.829987
2016-10-31,345.019989
2016-11-01,346.549988
2016-11-02,343.660004
2016-11-03,336.01001
2016-11-04,341.390015
2016-11-07,365.390015
2016-11-08,367.769989
2016-11-09,418.420013
2016-11-10,423.0
2016-11-11,419.790009
2016-11-14,444.51998899999995
2016-11-15,428.64999400000005
2016-11-16,420.079987
2016-11-17,404.559998
2016-11-18,397.480011
2016-11-21,405.480011
2016-11-22,398.97000099999997
2016-11-23,402.410004
2016-11-25,398.160004
2016-11-28,390.380005
2016-11-29,387.26001
2016-11-30,379.23999
2016-12-01,375.559998
2016-12-02,372.709991
2016-12-05,369.820007
2016-12-06,368.950012
2016-12-07,362.01001
2016-12-08,369.149994
2016-12-09,372.829987
2016-12-12,387.100006
2016-12-13,382.0
2016-12-14,381.5
2016-12-15,378.01001
2016-12-16,378.850006
2016-12-19,371.75
2016-12-20,371.019989
2016-12-21,365.059998
2016-12-22,372.380005
2016-12-23,381.77999900000003
2016-12-27,385.950012
2016-12-28,378.75
2016-12-29,373.72000099999997
2016-12-30,367.089996
2017-01-03,379.700012
2017-01-04,383.109985
2017-01-05,380.920013
2017-01-06,358.679993
2017-01-09,355.059998
2017-01-10,373.0
2017-01-11,364.47000099999997
2017-01-12,364.440002
2017-01-13,368.160004
2017-01-17,363.23999
2017-01-18,362.950012
2017-01-19,363.410004
2017-01-20,362.559998
2017-01-23,354.359985
2017-01-24,347.959991
2017-01-25,348.929993
2017-01-26,340.75
2017-01-27,346.5
2017-01-30,344.5
2017-01-31,359.290009
2017-02-01,364.170013
2017-02-02,360.559998
2017-02-03,358.26001
2017-02-06,362.0
2017-02-07,357.690002
2017-02-08,353.25
2017-02-09,360.0
2017-02-10,359.869995
2017-02-13,375.660004
2017-02-14,376.519989
2017-02-15,384.0
2017-02-16,373.019989
2017-02-17,371.179993
2017-02-21,371.609985
2017-02-22,370.22000099999997
2017-02-23,360.959991
2017-02-24,361.01001
2017-02-27,373.049988
2017-02-28,373.5
2017-03-01,379.049988
2017-03-02,375.859985
2017-03-03,378.660004
2017-03-06,381.929993
2017-03-07,372.519989
2017-03-08,381.369995
2017-03-09,390.140015
2017-03-10,388.230011
2017-03-13,388.880005
2017-03-14,391.100006
2017-03-15,397.799988
2017-03-16,392.589996
2017-03-17,380.290009
2017-03-20,382.019989
2017-03-21,370.980011
2017-03-22,369.140015
2017-03-23,365.019989
2017-03-24,373.0
2017-03-27,383.679993
2017-03-28,382.549988
2017-03-29,394.140015
2017-03-30,386.179993
2017-03-31,387.51001
2017-04-03,383.190002
2017-04-04,382.920013
2017-04-05,377.359985
2017-04-06,379.480011
2017-04-07,380.549988
2017-04-10,373.26001
2017-04-11,367.070007
2017-04-12,366.329987
2017-04-13,370.369995
2017-04-17,373.450012
2017-04-18,366.059998
2017-04-19,370.959991
2017-04-20,376.399994
2017-04-21,370.119995
2017-04-24,371.929993
2017-04-25,372.320007
2017-04-26,371.390015
2017-04-27,366.619995
2017-04-28,388.48999
2017-05-01,396.170013
2017-05-02,402.040009
2017-05-03,407.02999900000003
2017-05-04,434.30999800000006
2017-05-05,429.0
2017-05-08,423.380005
2017-05-09,427.17999299999997
2017-05-10,431.57000700000003
2017-05-11,440.42999299999997
2017-05-12,442.049988
2017-05-15,450.410004
2017-05-16,454.75
2017-05-17,446.72000099999997
2017-05-18,457.329987
2017-05-19,450.01000999999997
2017-05-22,460.98999000000003
2017-05-23,461.369995
2017-05-24,458.23999000000003
2017-05-25,455.700012
2017-05-26,455.170013
2017-05-30,448.670013
2017-05-31,459.05999800000006
2017-06-01,466.01998899999995
2017-06-02,480.42999299999997
2017-06-05,480.26000999999997
2017-06-06,477.73001100000005
2017-06-07,482.0
2017-06-08,485.89999400000005
2017-06-09,475.790009
2017-06-12,476.23001100000005
2017-06-13,473.670013
2017-06-14,476.839996
2017-06-15,469.5
2017-06-16,459.910004
2017-06-19,471.670013
2017-06-20,495.329987
2017-06-21,522.02002
2017-06-22,526.530029
2017-06-23,517.330017
2017-06-26,515.909973
2017-06-27,502.119995
2017-06-28,513.1900019999999
2017-06-29,509.92999299999997
2017-06-30,491.14001500000006
2017-07-03,487.73001100000005
2017-07-05,497.0
2017-07-06,490.19000199999994
2017-07-07,496.5
2017-07-10,499.910004
2017-07-11,492.0
2017-07-12,496.98999000000003
2017-07-13,505.049988
2017-07-14,504.89999400000005
2017-07-17,498.10998499999994
2017-07-18,497.630005
2017-07-19,506.790009
2017-07-20,521.130005
2017-07-21,515.919983
2017-07-24,521.219971
2017-07-25,513.450012
2017-07-26,515.630005
2017-07-27,508.410004
2017-07-28,508.709991
2017-07-31,491.619995
2017-08-01,472.0
2017-08-02,476.82000700000003
2017-08-03,467.10998499999994
2017-08-04,468.76000999999997
2017-08-07,470.10000599999995
2017-08-08,469.67999299999997
2017-08-09,474.089996
2017-08-10,460.079987
2017-08-11,466.589996
2017-08-14,474.540009
2017-08-15,472.57000700000003
2017-08-16,468.540009
2017-08-17,464.01998899999995
2017-08-18,467.98001100000005
2017-08-21,469.73999000000003
2017-08-22,478.64999400000005
2017-08-23,477.14999400000005
2017-08-24,485.26000999999997
2017-08-25,477.799988
2017-08-28,479.22000099999997
2017-08-29,479.02999900000003
2017-08-30,487.119995
2017-08-31,496.89999400000005
2017-09-01,504.0
2017-09-05,494.35998499999994
2017-09-06,500.22000099999997
2017-09-07,471.920013
2017-09-08,471.48999000000003
2017-09-11,445.10998499999994
2017-09-12,444.48001100000005
2017-09-13,437.73999000000003
2017-09-14,441.26000999999997
2017-09-15,433.450012
2017-09-18,434.64001500000006
2017-09-19,431.380005
2017-09-20,438.170013
2017-09-21,433.450012
2017-09-22,432.72000099999997
2017-09-25,438.14999400000005
2017-09-26,434.97000099999997
2017-09-27,435.42999299999997
2017-09-28,435.10998499999994
2017-09-29,447.119995
2017-10-02,462.23999000000003
2017-10-03,455.630005
2017-10-04,456.049988
2017-10-05,463.39999400000005
2017-10-06,469.950012
2017-10-09,469.55999800000006
2017-10-10,461.130005
2017-10-11,452.97000099999997
2017-10-12,447.14999400000005
2017-10-13,442.959991
2017-10-16,445.67999299999997
2017-10-17,442.55999800000006
2017-10-18,439.369995
2017-10-19,440.94000199999994
2017-10-20,432.98001100000005
2017-10-23,432.76000999999997
2017-10-24,426.51000999999997
2017-10-25,421.92999299999997
2017-10-26,416.040009
2017-10-27,409.22000099999997
2017-10-30,406.519989
2017-10-31,402.619995
2017-11-01,397.0
2017-11-02,397.450012
2017-11-03,408.410004
2017-11-06,406.630005
2017-11-07,404.390015
2017-11-08,415.170013
2017-11-09,406.209991
2017-11-10,404.540009
2017-11-13,393.619995
2017-11-14,384.799988
2017-11-15,386.299988
2017-11-16,394.690002
2017-11-17,391.589996
2017-11-20,385.22000099999997
2017-11-21,384.440002
2017-11-22,387.540009
2017-11-24,384.850006
2017-11-27,374.52999900000003
2017-11-28,366.0
2017-11-29,358.630005
2017-11-30,361.859985
2017-12-01,373.47000099999997
2017-12-04,378.369995
2017-12-05,372.339996
2017-12-06,375.130005
2017-12-07,373.609985
2017-12-08,380.77999900000003
2017-12-11,381.320007
2017-12-12,381.72000099999997
2017-12-13,386.670013
2017-12-14,383.119995
2017-12-15,388.950012
2017-12-18,383.390015
2017-12-19,385.72000099999997
2017-12-20,382.890015
2017-12-21,384.140015
2017-12-22,381.0
2017-12-26,387.429993
2017-12-27,384.089996
2017-12-28,382.820007
2017-12-29,375.959991
2018-01-02,382.600006
2018-01-03,393.77999900000003
2018-01-04,382.950012
2018-01-05,385.100006
2018-01-08,372.519989
2018-01-09,368.649994
2018-01-10,366.459991
2018-01-11,368.26001
2018-01-12,366.959991
2018-01-16,370.209991
2018-01-17,374.070007
2018-01-18,371.27999900000003
2018-01-19,371.52999900000003
2018-01-22,375.859985
2018-01-23,381.709991
2018-01-24,383.320007
2018-01-25,391.839996
2018-01-26,374.359985
2018-01-29,382.880005
2018-01-30,379.769989
2018-01-31,366.649994
2018-02-01,345.790009
2018-02-02,347.859985
2018-02-05,331.980011
2018-02-06,338.799988
2018-02-07,334.609985
2018-02-08,322.619995
2018-02-09,336.380005
2018-02-12,342.670013
2018-02-13,324.570007
2018-02-14,330.690002
2018-02-15,333.179993
2018-02-16,332.149994
2018-02-20,323.040009
2018-02-21,317.51001
2018-02-22,315.820007
2018-02-23,323.859985
2018-02-26,324.890015
2018-02-27,320.97000099999997
2018-02-28,320.440002
2018-03-01,321.77999900000003
2018-03-02,330.47000099999997
2018-03-05,333.910004
2018-03-06,333.480011
2018-03-07,334.410004
2018-03-08,340.77999900000003
2018-03-09,341.700012
2018-03-12,344.549988
2018-03-13,337.75
2018-03-14,341.420013
2018-03-15,334.929993
2018-03-16,343.299988
2018-03-19,339.079987
2018-03-20,333.859985
2018-03-21,334.869995
2018-03-22,327.690002
2018-03-23,321.290009
2018-03-26,330.709991
2018-03-27,329.23999
2018-03-28,338.480011
2018-03-29,344.359985
2018-04-02,330.559998
2018-04-03,332.200012
2018-04-04,337.350006
2018-04-05,328.589996
2018-04-06,319.609985
2018-04-09,319.700012
2018-04-10,328.040009
2018-04-11,322.77999900000003
2018-04-12,325.079987
2018-04-13,321.559998
2018-04-16,318.200012
2018-04-17,322.630005
2018-04-18,321.390015
2018-04-19,315.829987
2018-04-20,314.25
2018-04-23,316.01001
2018-04-24,312.0
2018-04-25,316.170013
2018-04-26,323.97000099999997
2018-04-27,313.049988
2018-04-30,303.679993
2018-05-01,301.22000099999997
2018-05-02,296.140015
2018-05-03,292.410004
2018-05-04,291.25
2018-05-07,288.540009
2018-05-08,285.859985
2018-05-09,284.600006
2018-05-10,288.899994
2018-05-11,306.940002
2018-05-14,309.540009
2018-05-15,300.450012
2018-05-16,303.209991
2018-05-17,308.0
2018-05-18,301.809998
2018-05-21,296.600006
2018-05-22,294.679993
2018-05-23,295.309998
2018-05-24,294.609985
2018-05-25,293.73999
2018-05-29,296.5
2018-05-30,300.890015
2018-05-31,300.320007
2018-06-01,306.880005
2018-06-04,312.089996
2018-06-05,311.850006
2018-06-06,315.130005
2018-06-07,308.72000099999997
2018-06-08,308.100006
2018-06-11,311.950012
2018-06-12,309.52999900000003
2018-06-13,308.27999900000003
2018-06-14,315.670013
2018-06-15,315.299988
2018-06-18,315.609985
2018-06-19,327.070007
2018-06-20,336.929993
2018-06-21,329.040009
2018-06-22,331.97000099999997
2018-06-25,327.109985
2018-06-26,327.230011
2018-06-27,336.609985
2018-06-28,341.820007
2018-06-29,344.98999
2018-07-02,351.140015
2018-07-03,353.859985
2018-07-05,360.950012
2018-07-06,369.589996
2018-07-09,371.309998
2018-07-10,366.269989
2018-07-11,365.209991
2018-07-12,366.429993
2018-07-13,367.640015
2018-07-16,364.75
2018-07-17,365.429993
2018-07-18,365.980011
2018-07-19,367.73999
2018-07-20,367.109985
2018-07-23,366.209991
2018-07-24,372.769989
2018-07-25,374.48999
2018-07-26,373.589996
2018-07-27,367.600006
2018-07-30,371.51001
2018-07-31,368.01001
2018-08-01,371.02999900000003
2018-08-02,397.0
2018-08-03,394.880005
2018-08-06,390.049988
2018-08-07,391.420013
2018-08-08,374.269989
2018-08-09,372.140015
2018-08-10,368.77999900000003
2018-08-13,366.450012
2018-08-14,366.230011
2018-08-15,361.869995
2018-08-16,371.77999900000003
2018-08-17,374.26001
2018-08-20,374.799988
2018-08-21,378.559998
2018-08-22,380.170013
2018-08-23,379.190002
2018-08-24,376.329987
2018-08-27,388.440002
2018-08-28,390.049988
2018-08-29,406.619995
2018-08-30,408.51001
2018-08-31,406.75
2018-09-04,403.929993
2018-09-05,406.940002
2018-09-06,397.929993
2018-09-07,395.420013
2018-09-10,395.040009
2018-09-11,393.769989
2018-09-12,388.880005
2018-09-13,397.709991
2018-09-14,392.170013
2018-09-17,386.48999
2018-09-18,388.329987
2018-09-19,383.700012
2018-09-20,387.25
2018-09-21,390.27999900000003
2018-09-24,390.190002
2018-09-25,390.049988
2018-09-26,391.52999900000003
2018-09-27,406.0
2018-09-28,404.040009
2018-10-01,394.230011
2018-10-02,400.570007
2018-10-03,403.040009
2018-10-04,392.049988
2018-10-05,391.769989
2018-10-08,394.149994
2018-10-09,392.52999900000003
2018-10-10,381.940002
2018-10-11,371.670013
2018-10-12,384.160004
2018-10-15,377.549988
2018-10-16,398.519989
2018-10-17,399.059998
2018-10-18,395.22000099999997
2018-10-19,389.829987
2018-10-22,387.799988
2018-10-23,380.690002
2018-10-24,351.390015
2018-10-25,336.940002
2018-10-26,335.820007
2018-10-29,336.179993
2018-10-30,339.700012
2018-10-31,339.23999
2018-11-01,355.109985
2018-11-02,352.589996
2018-11-05,354.929993
2018-11-06,357.609985
2018-11-07,364.25
2018-11-08,363.339996
2018-11-09,356.660004
2018-11-12,346.559998
2018-11-13,342.100006
2018-11-14,337.290009
2018-11-15,341.649994
2018-11-16,345.329987
2018-11-19,338.98999
2018-11-20,337.290009
2018-11-21,343.170013
2018-11-23,340.859985
2018-11-26,353.179993
2018-11-27,353.589996
2018-11-28,363.640015
2018-11-29,359.570007
2018-11-30,365.649994
2018-12-03,382.609985
2018-12-04,372.799988
2018-12-06,381.690002
2018-12-07,372.829987
2018-12-10,377.589996
2018-12-11,375.72000099999997
2018-12-12,377.959991
2018-12-13,378.51001
2018-12-14,381.170013
2018-12-17,375.5
2018-12-18,369.0
2018-12-19,360.700012
2018-12-20,356.230011
2018-12-21,344.600006
2018-12-24,340.640015
2018-12-26,363.290009
2018-12-27,364.790009
2018-12-28,362.619995
2018-12-31,373.5
2019-01-02,372.440002
2019-01-03,372.079987
2019-01-04,397.549988
2019-01-07,396.630005
2019-01-08,397.26001
2019-01-09,399.579987
2019-01-10,408.059998
2019-01-11,408.630005
2019-01-14,400.730011
2019-01-15,405.019989
2019-01-16,404.540009
2019-01-17,417.380005
2019-01-18,418.839996
2019-01-22,404.75
2019-01-23,401.209991
2019-01-24,407.929993
2019-01-25,418.290009
2019-01-28,413.950012
2019-01-29,417.149994
2019-01-30,419.910004
2019-01-31,429.26998899999995
2019-02-01,430.14999400000005
2019-02-04,425.39999400000005
2019-02-05,421.040009
2019-02-06,406.559998
2019-02-07,406.459991
2019-02-08,406.859985
2019-02-11,408.51001
2019-02-12,416.339996
2019-02-13,412.089996
2019-02-14,414.97000099999997
2019-02-15,423.97000099999997
2019-02-19,420.60000599999995
2019-02-20,422.51000999999997
2019-02-21,418.619995
2019-02-22,422.51998899999995
2019-02-25,420.380005
2019-02-26,426.14999400000005
2019-02-27,433.329987
2019-02-28,430.73999000000003
2019-03-01,439.57000700000003
2019-03-04,433.829987
2019-03-05,437.130005
2019-03-06,423.69000199999994
2019-03-07,409.579987
2019-03-08,402.640015
2019-03-11,412.049988
2019-03-12,417.619995
2019-03-13,409.01001
2019-03-14,407.5
2019-03-15,414.47000099999997
2019-03-18,407.600006
2019-03-19,406.98999
2019-03-20,405.5
2019-03-21,402.589996
2019-03-22,391.799988
2019-03-25,395.0
2019-03-26,405.619995
2019-03-27,402.869995
2019-03-28,404.829987
2019-03-29,410.619995
2019-04-01,410.049988
2019-04-02,414.820007
2019-04-03,407.0
2019-04-04,406.52999900000003
2019-04-05,408.940002
2019-04-08,401.26001
2019-04-09,395.730011
2019-04-10,408.230011
2019-04-11,393.480011
2019-04-12,382.940002
2019-04-15,375.5
2019-04-16,367.690002
2019-04-17,342.97000099999997
2019-04-18,333.339996
2019-04-22,334.02999900000003
2019-04-23,344.140015
2019-04-24,340.459991
2019-04-25,349.98999
2019-04-26,343.660004
2019-04-29,344.149994
2019-04-30,343.140015
2019-05-01,340.790009
2019-05-02,335.410004
2019-05-03,336.890015
2019-05-06,344.230011
2019-05-07,322.399994
2019-05-08,329.0
2019-05-09,324.170013
2019-05-10,312.859985
2019-05-13,305.149994
2019-05-14,304.619995
2019-05-15,305.850006
2019-05-16,308.040009
2019-05-17,304.940002
2019-05-20,302.570007
2019-05-21,309.950012
2019-05-22,320.089996
2019-05-23,315.26001
2019-05-24,312.559998
2019-05-28,307.929993
2019-05-29,307.77999900000003
2019-05-30,307.959991
2019-05-31,301.72000099999997
2019-06-03,303.950012
2019-06-04,302.059998
2019-06-05,300.0
2019-06-06,299.600006
2019-06-07,306.72000099999997
2019-06-10,304.25
2019-06-11,306.839996
2019-06-12,306.160004
2019-06-13,307.420013
2019-06-14,305.23999
2019-06-17,310.980011
2019-06-18,306.630005
2019-06-19,310.829987
2019-06-20,320.480011
2019-06-21,320.26001
2019-06-24,312.549988
2019-06-25,312.899994
2019-06-26,305.079987
2019-06-27,310.670013
2019-06-28,313.0
2019-07-01,316.559998
2019-07-02,315.52999900000003
2019-07-03,318.390015
2019-07-05,307.0
2019-07-08,302.839996
2019-07-09,307.97000099999997
2019-07-10,301.429993
2019-07-11,291.820007
2019-07-12,292.559998
2019-07-15,298.200012
2019-07-16,298.369995
2019-07-17,299.420013
2019-07-18,303.089996
2019-07-19,298.109985
2019-07-22,296.519989
2019-07-23,309.26001
2019-07-24,313.630005
2019-07-25,303.420013
2019-07-26,309.179993
2019-07-29,306.040009
2019-07-30,311.130005
2019-07-31,304.76001
2019-08-01,309.429993
2019-08-02,305.23999
2019-08-05,299.570007
2019-08-06,300.26001
2019-08-07,302.22000099999997
2019-08-08,309.869995
2019-08-09,304.890015
2019-08-12,295.869995
2019-08-13,304.859985
2019-08-14,293.52999900000003
2019-08-15,293.109985
2019-08-16,296.850006
2019-08-19,298.380005
2019-08-20,296.02999900000003
2019-08-21,297.77999900000003
2019-08-22,295.019989
2019-08-23,286.850006
2019-08-26,284.730011
2019-08-27,281.410004
2019-08-28,287.640015
2019-08-29,290.570007
2019-08-30,290.049988
2019-09-03,285.119995
2019-09-04,286.5
2019-09-05,289.369995
