Date,CHL
2016-05-05,56.459998999999996
2016-05-06,55.619999
2016-05-09,55.150002
2016-05-10,56.360001000000004
2016-05-11,55.700001
2016-05-12,55.610001000000004
2016-05-13,54.27
2016-05-16,55.619999
2016-05-17,54.939999
2016-05-18,54.139998999999996
2016-05-19,53.68
2016-05-20,54.419998
2016-05-23,54.360001000000004
2016-05-24,55.18
2016-05-25,56.099998
2016-05-26,56.220001
2016-05-27,55.900002
2016-05-31,56.450001
2016-06-01,57.040001000000004
2016-06-02,57.279999
2016-06-03,56.75
2016-06-06,56.860001000000004
2016-06-07,58.119999
2016-06-08,58.110001000000004
2016-06-09,57.630001
2016-06-10,56.869999
2016-06-13,55.700001
2016-06-14,55.709998999999996
2016-06-15,55.290001000000004
2016-06-16,55.18
2016-06-17,54.990002000000004
2016-06-20,55.540001000000004
2016-06-21,55.959998999999996
2016-06-22,55.919998
2016-06-23,56.919998
2016-06-24,54.299999
2016-06-27,54.220001
2016-06-28,55.48
2016-06-29,57.27
2016-06-30,57.900002
2016-07-01,57.919998
2016-07-05,57.150002
2016-07-06,56.310001
2016-07-07,56.48
2016-07-08,57.259997999999996
2016-07-11,57.48
2016-07-12,58.57
2016-07-13,59.349998
2016-07-14,59.790001000000004
2016-07-15,59.68
2016-07-18,60.25
2016-07-19,59.75
2016-07-20,60.549999
2016-07-21,62.439999
2016-07-22,62.290001000000004
2016-07-25,62.360001000000004
2016-07-26,62.830002
2016-07-27,62.48
2016-07-28,62.439999
2016-07-29,62.09
2016-08-01,62.59
2016-08-02,62.240002000000004
2016-08-03,61.919998
2016-08-04,61.639998999999996
2016-08-05,62.259997999999996
2016-08-08,62.5
2016-08-09,62.490002000000004
2016-08-10,61.560001
2016-08-11,62.84
2016-08-12,63.360001000000004
2016-08-15,63.669998
2016-08-16,62.599998
2016-08-17,62.540001000000004
2016-08-18,63.720001
2016-08-19,63.330002
2016-08-22,62.91
2016-08-23,62.740002000000004
2016-08-24,62.580002
2016-08-25,62.41
2016-08-26,61.709998999999996
2016-08-29,62.209998999999996
2016-08-30,61.209998999999996
2016-08-31,60.709998999999996
2016-09-01,60.939999
2016-09-02,61.900002
2016-09-06,61.34
2016-09-07,60.790001000000004
2016-09-08,61.93
2016-09-09,61.650002
2016-09-12,61.779999
2016-09-13,60.91
2016-09-14,61.490002000000004
2016-09-15,61.619999
2016-09-16,61.029999
2016-09-19,61.029999
2016-09-20,61.279999
2016-09-21,62.349998
2016-09-22,62.66
2016-09-23,61.880001
2016-09-26,61.150002
2016-09-27,61.540001000000004
2016-09-28,62.130001
2016-09-29,61.889998999999996
2016-09-30,61.52
2016-10-03,62.049999
2016-10-04,62.02
2016-10-05,63.099998
2016-10-06,62.790001000000004
2016-10-07,62.389998999999996
2016-10-10,63.119999
2016-10-11,60.959998999999996
2016-10-12,61.540001000000004
2016-10-13,60.759997999999996
2016-10-14,60.959998999999996
2016-10-17,59.57
2016-10-18,60.380001
2016-10-19,60.07
2016-10-20,59.220001
2016-10-21,58.939999
2016-10-24,58.610001000000004
2016-10-25,58.299999
2016-10-26,58.16
2016-10-27,57.200001
2016-10-28,56.959998999999996
2016-10-31,57.43
2016-11-01,57.009997999999996
2016-11-02,56.43
2016-11-03,56.330002
2016-11-04,55.919998
2016-11-07,57.080002
2016-11-08,57.18
2016-11-09,56.139998999999996
2016-11-10,55.400002
2016-11-11,54.32
2016-11-14,54.119999
2016-11-15,54.66
2016-11-16,54.009997999999996
2016-11-17,54.389998999999996
2016-11-18,54.290001000000004
2016-11-21,54.060001
2016-11-22,54.18
2016-11-23,53.900002
2016-11-25,54.080002
2016-11-28,54.369999
2016-11-29,54.290001000000004
2016-11-30,54.689999
2016-12-01,55.07
2016-12-02,54.84
2016-12-05,54.27
2016-12-06,54.209998999999996
2016-12-07,55.09
2016-12-08,54.41
2016-12-09,54.259997999999996
2016-12-12,53.380001
2016-12-13,53.369999
2016-12-14,52.84
2016-12-15,52.779999
2016-12-16,52.02
2016-12-19,52.200001
2016-12-20,52.68
2016-12-21,52.790001000000004
2016-12-22,52.490002000000004
2016-12-23,51.919998
2016-12-27,52.049999
2016-12-28,52.18
2016-12-29,52.529999
2016-12-30,52.43
2017-01-03,52.869999
2017-01-04,53.41
2017-01-05,54.91
2017-01-06,54.080002
2017-01-09,54.150002
2017-01-10,54.490002000000004
2017-01-11,54.830002
2017-01-12,54.740002000000004
2017-01-13,55.150002
2017-01-17,55.27
2017-01-18,55.540001000000004
2017-01-19,55.509997999999996
2017-01-20,55.599998
2017-01-23,55.990002000000004
2017-01-24,56.299999
2017-01-25,56.32
2017-01-26,56.810001
2017-01-27,56.759997999999996
2017-01-30,56.709998999999996
2017-01-31,57.0
2017-02-01,56.91
2017-02-02,56.919998
2017-02-03,56.459998999999996
2017-02-06,57.139998999999996
2017-02-07,56.990002000000004
2017-02-08,57.130001
2017-02-09,56.82
2017-02-10,57.009997999999996
2017-02-13,57.389998999999996
2017-02-14,56.799999
2017-02-15,56.490002000000004
2017-02-16,56.439999
2017-02-17,56.110001000000004
2017-02-21,56.459998999999996
2017-02-22,56.5
2017-02-23,56.009997999999996
2017-02-24,56.18
2017-02-27,55.93
2017-02-28,55.259997999999996
2017-03-01,55.779999
2017-03-02,54.990002000000004
2017-03-03,55.290001000000004
2017-03-06,54.650002
2017-03-07,54.689999
2017-03-08,54.849998
2017-03-09,54.759997999999996
2017-03-10,54.709998999999996
2017-03-13,54.810001
2017-03-14,53.990002000000004
2017-03-15,54.599998
2017-03-16,55.560001
2017-03-17,56.330002
2017-03-20,58.52
2017-03-21,57.66
2017-03-22,58.240002000000004
2017-03-23,56.389998999999996
2017-03-24,56.0
2017-03-27,55.66
2017-03-28,55.470001
2017-03-29,55.25
2017-03-30,55.16
2017-03-31,55.23
2017-04-03,55.48
2017-04-04,55.810001
2017-04-05,55.639998999999996
2017-04-06,55.209998999999996
2017-04-07,55.169998
2017-04-10,54.82
2017-04-11,54.349998
2017-04-12,54.580002
2017-04-13,54.25
2017-04-17,54.540001000000004
2017-04-18,53.810001
2017-04-19,53.540001000000004
2017-04-20,53.91
2017-04-21,53.869999
2017-04-24,53.25
2017-04-25,53.549999
2017-04-26,53.529999
2017-04-27,53.400002
2017-04-28,53.32
2017-05-01,53.380001
2017-05-02,53.200001
2017-05-03,53.360001000000004
2017-05-04,53.529999
2017-05-05,54.580002
2017-05-08,54.290001000000004
2017-05-09,54.73
2017-05-10,54.919998
2017-05-11,54.599998
2017-05-12,54.59
2017-05-15,55.169998
2017-05-16,55.200001
2017-05-17,54.66
2017-05-18,54.880001
2017-05-19,55.419998
2017-05-22,55.689999
2017-05-23,55.75
2017-05-24,55.720001
2017-05-25,55.810001
2017-05-26,55.580002
2017-05-30,55.560001
2017-05-31,55.110001000000004
2017-06-01,55.439999
2017-06-02,54.990002000000004
2017-06-05,54.830002
2017-06-06,54.77
2017-06-07,54.68
2017-06-08,54.59
2017-06-09,53.75
2017-06-12,53.529999
2017-06-13,53.84
2017-06-14,53.880001
2017-06-15,53.68
2017-06-16,53.889998999999996
2017-06-19,54.299999
2017-06-20,53.43
2017-06-21,53.540001000000004
2017-06-22,53.580002
2017-06-23,53.610001000000004
2017-06-26,53.389998999999996
2017-06-27,53.259997999999996
2017-06-28,53.330002
2017-06-29,52.689999
2017-06-30,53.09
2017-07-03,52.93
2017-07-05,52.060001
2017-07-06,51.34
2017-07-07,51.75
2017-07-10,51.75
2017-07-11,51.93
2017-07-12,52.189999
2017-07-13,52.610001000000004
2017-07-14,53.16
2017-07-17,53.110001000000004
2017-07-18,53.259997999999996
2017-07-19,53.299999
2017-07-20,52.720001
2017-07-21,54.16
2017-07-24,54.099998
2017-07-25,53.610001000000004
2017-07-26,53.849998
2017-07-27,53.029999
2017-07-28,53.419998
2017-07-31,53.43
2017-08-01,53.389998999999996
2017-08-02,53.150002
2017-08-03,53.360001000000004
2017-08-04,53.259997999999996
2017-08-07,53.549999
2017-08-08,53.77
2017-08-09,54.0
2017-08-10,55.080002
2017-08-11,56.549999
2017-08-14,56.080002
2017-08-15,55.689999
2017-08-16,56.07
2017-08-17,55.080002
2017-08-18,55.360001000000004
2017-08-21,56.110001000000004
2017-08-22,56.380001
2017-08-23,56.290001000000004
2017-08-24,55.98
2017-08-25,56.150002
2017-08-28,56.09
2017-08-29,53.43
2017-08-30,53.220001
2017-08-31,53.080002
2017-09-01,53.0
2017-09-05,52.130001
2017-09-06,52.549999
2017-09-07,53.0
2017-09-08,52.689999
2017-09-11,53.16
2017-09-12,52.880001
2017-09-13,52.5
2017-09-14,51.93
2017-09-15,52.450001
2017-09-18,52.130001
2017-09-19,51.919998
2017-09-20,51.34
2017-09-21,51.080002
2017-09-22,50.639998999999996
2017-09-25,50.709998999999996
2017-09-26,51.049999
2017-09-27,50.93
2017-09-28,50.580002
2017-09-29,50.57
2017-10-02,50.400002
2017-10-03,50.720001
2017-10-04,50.349998
2017-10-05,50.540001000000004
2017-10-06,50.130001
2017-10-09,50.299999
2017-10-10,50.830002
2017-10-11,50.349998
2017-10-12,50.389998999999996
2017-10-13,50.599998
2017-10-16,50.57
2017-10-17,50.66
2017-10-18,50.610001000000004
2017-10-19,50.169998
2017-10-20,51.029999
2017-10-23,50.700001
2017-10-24,50.540001000000004
2017-10-25,50.23
2017-10-26,50.380001
2017-10-27,50.639998999999996
2017-10-30,50.32
2017-10-31,50.450001
2017-11-01,50.77
2017-11-02,50.759997999999996
2017-11-03,50.849998
2017-11-06,50.66
2017-11-07,50.75
2017-11-08,51.080002
2017-11-09,50.98
2017-11-10,51.59
2017-11-13,51.189999
2017-11-14,50.799999
2017-11-15,50.52
2017-11-16,50.41
2017-11-17,50.16
2017-11-20,50.23
2017-11-21,50.369999
2017-11-22,50.59
2017-11-24,51.310001
2017-11-27,51.110001000000004
2017-11-28,51.580002
2017-11-29,51.02
2017-11-30,50.84
2017-12-01,50.419998
2017-12-04,50.169998
2017-12-05,50.110001000000004
2017-12-06,49.790001000000004
2017-12-07,49.16
2017-12-08,49.16
2017-12-11,48.91
2017-12-12,48.939999
2017-12-13,49.16
2017-12-14,49.080002
2017-12-15,49.18
2017-12-18,49.459998999999996
2017-12-19,49.25
2017-12-20,49.470001
2017-12-21,49.52
2017-12-22,49.759997999999996
2017-12-26,49.959998999999996
2017-12-27,50.02
2017-12-28,49.970001
2017-12-29,50.540001000000004
2018-01-02,50.759997999999996
2018-01-03,50.049999
2018-01-04,50.080002
2018-01-05,50.310001
2018-01-08,50.32
2018-01-09,49.810001
2018-01-10,49.419998
2018-01-11,49.869999
2018-01-12,49.849998
2018-01-16,50.689999
2018-01-17,50.689999
2018-01-18,52.150002
2018-01-19,51.52
2018-01-22,51.970001
2018-01-23,52.330002
2018-01-24,52.98
2018-01-25,52.880001
2018-01-26,53.0
2018-01-29,52.610001000000004
2018-01-30,52.439999
2018-01-31,52.66
2018-02-01,52.32
2018-02-02,51.259997999999996
2018-02-05,49.869999
2018-02-06,50.959998999999996
2018-02-07,49.360001000000004
2018-02-08,48.630001
2018-02-09,47.990002000000004
2018-02-12,47.970001
2018-02-13,47.029999
2018-02-14,47.439999
2018-02-15,47.950001
2018-02-16,47.889998999999996
2018-02-20,47.48
2018-02-21,47.849998
2018-02-22,47.73
2018-02-23,47.889998999999996
2018-02-26,47.639998999999996
2018-02-27,46.970001
2018-02-28,46.490002000000004
2018-03-01,46.220001
2018-03-02,46.299999
2018-03-05,45.75
2018-03-06,45.259997999999996
2018-03-07,45.330002
2018-03-08,46.009997999999996
2018-03-09,46.349998
2018-03-12,46.099998
2018-03-13,45.490002000000004
2018-03-14,45.790001000000004
2018-03-15,45.759997999999996
2018-03-16,46.220001
2018-03-19,46.029999
2018-03-20,46.169998
2018-03-21,45.810001
2018-03-22,45.509997999999996
2018-03-23,44.560001
2018-03-26,45.18
2018-03-27,45.75
2018-03-28,45.650002
2018-03-29,45.75
2018-04-02,45.34
2018-04-03,46.619999
2018-04-04,45.52
2018-04-05,45.5
2018-04-06,45.639998999999996
2018-04-09,46.560001
2018-04-10,47.18
2018-04-11,47.0
2018-04-12,47.02
2018-04-13,47.040001000000004
2018-04-16,46.880001
2018-04-17,46.630001
2018-04-18,46.57
2018-04-19,46.43
2018-04-20,46.52
2018-04-23,46.439999
2018-04-24,47.07
2018-04-25,46.5
2018-04-26,46.5
2018-04-27,47.549999
2018-04-30,47.459998999999996
2018-05-01,47.389998999999996
2018-05-02,47.380001
2018-05-03,47.060001
2018-05-04,47.060001
2018-05-07,46.939999
2018-05-08,46.889998999999996
2018-05-09,46.66
2018-05-10,46.939999
2018-05-11,46.93
2018-05-14,47.23
2018-05-15,46.91
2018-05-16,46.93
2018-05-17,46.509997999999996
2018-05-18,46.560001
2018-05-21,46.84
2018-05-22,47.02
2018-05-23,46.200001
2018-05-24,45.639998999999996
2018-05-25,45.630001
2018-05-29,45.169998
2018-05-30,44.66
2018-05-31,44.919998
2018-06-01,45.25
2018-06-04,46.049999
2018-06-05,46.139998999999996
2018-06-06,46.450001
2018-06-07,46.389998999999996
2018-06-08,45.82
2018-06-11,45.700001
2018-06-12,45.84
2018-06-13,45.369999
2018-06-14,45.169998
2018-06-15,44.939999
2018-06-18,44.599998
2018-06-19,44.380001
2018-06-20,44.110001000000004
2018-06-21,43.700001
2018-06-22,44.150002
2018-06-25,43.740002000000004
2018-06-26,44.59
2018-06-27,43.779999
2018-06-28,44.599998
2018-06-29,44.389998999999996
2018-07-02,44.27
2018-07-03,43.959998999999996
2018-07-05,44.25
2018-07-06,44.82
2018-07-09,45.330002
2018-07-10,45.470001
2018-07-11,45.029999
2018-07-12,44.700001
2018-07-13,44.099998
2018-07-16,43.98
2018-07-17,43.759997999999996
2018-07-18,43.529999
2018-07-19,43.459998999999996
2018-07-20,43.950001
2018-07-23,44.16
2018-07-24,44.689999
2018-07-25,44.75
2018-07-26,44.490002000000004
2018-07-27,44.630001
2018-07-30,44.560001
2018-07-31,45.43
2018-08-01,44.369999
2018-08-02,44.209998999999996
2018-08-03,44.57
2018-08-06,44.34
2018-08-07,44.77
2018-08-08,45.060001
2018-08-09,45.48
2018-08-10,45.41
2018-08-13,44.82
2018-08-14,45.25
2018-08-15,45.150002
2018-08-16,46.32
2018-08-17,47.209998999999996
2018-08-20,47.700001
2018-08-21,47.080002
2018-08-22,46.950001
2018-08-23,46.060001
2018-08-24,46.599998
2018-08-27,47.279999
2018-08-28,47.220001
2018-08-29,47.939999
2018-08-30,47.57
2018-08-31,47.990002000000004
2018-09-04,48.57
2018-09-05,47.77
2018-09-06,47.869999
2018-09-07,47.919998
2018-09-10,48.189999
2018-09-11,48.529999
2018-09-12,48.34
2018-09-13,48.669998
2018-09-14,48.700001
2018-09-17,48.549999
2018-09-18,48.689999
2018-09-19,48.150002
2018-09-20,48.75
2018-09-21,48.419998
2018-09-24,48.09
2018-09-25,48.080002
2018-09-26,48.290001000000004
2018-09-27,48.009997999999996
2018-09-28,48.93
2018-10-01,48.84
2018-10-02,47.860001000000004
2018-10-03,47.779999
2018-10-04,48.169998
2018-10-05,49.369999
2018-10-08,49.57
2018-10-09,49.720001
2018-10-10,50.209998999999996
2018-10-11,49.18
2018-10-12,49.25
2018-10-15,49.02
2018-10-16,49.919998
2018-10-17,49.470001
2018-10-18,49.52
2018-10-19,49.549999
2018-10-22,49.07
2018-10-23,47.709998999999996
2018-10-24,47.040001000000004
2018-10-25,47.290001000000004
2018-10-26,45.810001
2018-10-29,45.380001
2018-10-30,45.740002000000004
2018-10-31,46.549999
2018-11-01,47.619999
2018-11-02,46.43
2018-11-05,46.549999
2018-11-06,46.91
2018-11-07,47.040001000000004
2018-11-08,47.470001
2018-11-09,46.040001000000004
2018-11-12,46.619999
2018-11-13,47.610001000000004
2018-11-14,48.040001000000004
2018-11-15,48.919998
2018-11-16,49.360001000000004
2018-11-19,48.709998999999996
2018-11-20,48.099998
2018-11-21,47.860001000000004
2018-11-23,48.080002
2018-11-26,49.73
2018-11-27,49.259997999999996
2018-11-28,49.73
2018-11-29,48.73
2018-11-30,49.740002000000004
2018-12-03,48.09
2018-12-04,47.900002
2018-12-06,48.689999
2018-12-07,49.279999
2018-12-10,49.009997999999996
2018-12-11,48.290001000000004
2018-12-12,49.09
2018-12-13,49.169998
2018-12-14,47.57
2018-12-17,47.639998999999996
2018-12-18,47.779999
2018-12-19,48.02
2018-12-20,48.209998999999996
2018-12-21,47.459998999999996
2018-12-24,46.43
2018-12-26,47.490002000000004
2018-12-27,47.599998
2018-12-28,47.599998
2018-12-31,48.0
2019-01-02,47.509997999999996
2019-01-03,47.389998999999996
2019-01-04,49.23
2019-01-07,49.91
2019-01-08,50.330002
2019-01-09,50.779999
2019-01-10,50.900002
2019-01-11,51.049999
2019-01-14,51.119999
2019-01-15,51.400002
2019-01-16,51.400002
2019-01-17,51.099998
2019-01-18,51.419998
2019-01-22,50.990002000000004
2019-01-23,51.869999
2019-01-24,52.360001000000004
2019-01-25,51.759997999999996
2019-01-28,52.419998
2019-01-29,52.060001
2019-01-30,52.59
2019-01-31,52.470001
2019-02-01,52.689999
2019-02-04,52.959998999999996
2019-02-05,53.360001000000004
2019-02-06,53.02
2019-02-07,52.669998
2019-02-08,52.57
2019-02-11,52.169998
2019-02-12,52.509997999999996
2019-02-13,52.59
2019-02-14,53.009997999999996
2019-02-15,53.279999
2019-02-19,52.77
2019-02-20,52.91
2019-02-21,52.880001
2019-02-22,53.73
2019-02-25,52.779999
2019-02-26,52.950001
2019-02-27,53.02
2019-02-28,52.689999
2019-03-01,53.119999
2019-03-04,51.98
2019-03-05,52.029999
2019-03-06,51.77
2019-03-07,51.619999
2019-03-08,51.860001000000004
2019-03-11,53.220001
2019-03-12,53.540001000000004
2019-03-13,53.709998999999996
2019-03-14,54.200001
2019-03-15,54.939999
2019-03-18,55.439999
2019-03-19,55.41
2019-03-20,55.700001
2019-03-21,52.900002
2019-03-22,51.889998999999996
2019-03-25,51.919998
2019-03-26,51.57
2019-03-27,51.84
2019-03-28,51.220001
2019-03-29,50.990002000000004
2019-04-01,50.0
2019-04-02,50.080002
2019-04-03,50.689999
2019-04-04,50.66
2019-04-05,50.73
2019-04-08,49.900002
2019-04-09,49.52
2019-04-10,49.279999
2019-04-11,49.009997999999996
2019-04-12,49.139998999999996
2019-04-15,48.5
2019-04-16,48.779999
2019-04-17,48.669998
2019-04-18,48.209998999999996
2019-04-22,47.950001
2019-04-23,47.389998999999996
2019-04-24,47.259997999999996
2019-04-25,47.080002
2019-04-26,47.639998999999996
2019-04-29,47.560001
2019-04-30,47.669998
2019-05-01,47.560001
2019-05-02,47.25
2019-05-03,47.380001
2019-05-06,47.259997999999996
2019-05-07,46.650002
2019-05-08,46.540001000000004
2019-05-09,46.580002
2019-05-10,46.59
2019-05-13,45.810001
2019-05-14,46.099998
2019-05-15,45.720001
2019-05-16,45.77
2019-05-17,46.139998999999996
2019-05-20,46.0
2019-05-21,46.450001
2019-05-22,46.029999
2019-05-23,45.09
2019-05-24,45.619999
2019-05-28,44.720001
2019-05-29,44.549999
2019-05-30,44.57
2019-05-31,43.82
2019-06-03,44.84
2019-06-04,44.990002000000004
2019-06-05,44.650002
2019-06-06,44.790001000000004
2019-06-07,45.119999
2019-06-10,44.689999
2019-06-11,44.509997999999996
2019-06-12,43.75
2019-06-13,44.200001
2019-06-14,43.470001
2019-06-17,43.59
2019-06-18,44.27
2019-06-19,44.549999
2019-06-20,45.310001
2019-06-21,45.360001000000004
2019-06-24,44.990002000000004
2019-06-25,44.75
2019-06-26,44.950001
2019-06-27,45.5
2019-06-28,45.290001000000004
2019-07-01,45.540001000000004
2019-07-02,45.610001000000004
2019-07-03,45.880001
2019-07-05,45.419998
2019-07-08,45.290001000000004
2019-07-09,45.220001
2019-07-10,45.060001
2019-07-11,44.810001
2019-07-12,44.650002
2019-07-15,45.240002000000004
2019-07-16,45.049999
2019-07-17,44.970001
2019-07-18,45.099998
2019-07-19,44.919998
2019-07-22,44.0
2019-07-23,44.290001000000004
2019-07-24,43.869999
2019-07-25,43.41
2019-07-26,43.48
2019-07-29,43.290001000000004
2019-07-30,42.849998
2019-07-31,42.599998
2019-08-01,41.990002000000004
2019-08-02,41.599998
2019-08-05,40.139998999999996
2019-08-06,40.700001
2019-08-07,40.18
2019-08-08,40.509997999999996
2019-08-09,41.34
2019-08-12,40.59
2019-08-13,40.5
2019-08-14,39.810001
2019-08-15,41.799999
2019-08-16,42.0
2019-08-19,42.139998999999996
2019-08-20,42.5
2019-08-21,42.57
2019-08-22,42.029999
2019-08-23,41.650002
2019-08-26,42.25
2019-08-27,41.66
2019-08-28,41.09
2019-08-29,41.549999
2019-08-30,41.310001
2019-09-03,41.27
2019-09-04,42.07
2019-09-05,41.869999
2019-09-06,41.939999
2019-09-09,41.959998999999996
2019-09-10,42.23
2019-09-11,42.849998
2019-09-12,42.82
2019-09-13,42.759997999999996
2019-09-16,42.490002000000004
2019-09-17,42.18
2019-09-18,41.84
2019-09-19,41.32
2019-09-20,41.02
2019-09-23,41.040001000000004
2019-09-24,41.279999
2019-09-25,41.389998999999996
2019-09-26,40.759997999999996
2019-09-27,40.799999
2019-09-30,41.400002
2019-10-01,41.529999
2019-10-02,41.400002
2019-10-03,42.130001
2019-10-04,41.73
2019-10-07,41.75
2019-10-08,41.57
2019-10-09,41.599998
2019-10-10,41.84
2019-10-11,42.470001
2019-10-14,42.009997999999996
2019-10-15,41.73
2019-10-16,41.400002
2019-10-17,42.139998999999996
2019-10-18,42.060001
2019-10-21,41.73
2019-10-22,41.549999
2019-10-23,41.23
2019-10-24,41.310001
2019-10-25,41.049999
2019-10-28,41.220001
2019-10-29,40.720001
2019-10-30,40.540001000000004
2019-10-31,40.380001
2019-11-01,41.099998
2019-11-04,40.779999
2019-11-05,41.02
2019-11-06,40.830002
2019-11-07,40.959998999999996
2019-11-08,40.860001000000004
2019-11-11,40.209998999999996
2019-11-12,39.700001
2019-11-13,39.200001
2019-11-14,38.900002
2019-11-15,39.130001
2019-11-18,39.009997999999996
2019-11-19,39.419998
2019-11-20,39.310001
2019-11-21,39.029999
2019-11-22,38.959998999999996
2019-11-25,39.48
2019-11-26,39.220001
2019-11-27,38.950001
2019-11-29,37.73
2019-12-02,37.73
2019-12-03,37.599998
2019-12-04,37.84
2019-12-05,37.810001
2019-12-06,37.709998999999996
2019-12-09,38.07
2019-12-10,38.09
2019-12-11,38.389998999999996
2019-12-12,38.810001
2019-12-13,39.209998999999996
2019-12-16,39.860001000000004
2019-12-17,39.950001
2019-12-18,39.919998
2019-12-19,40.040001000000004
2019-12-20,41.200001
2019-12-23,41.41
2019-12-24,41.549999
2019-12-26,41.73
2019-12-27,42.07
2019-12-30,42.189999
2019-12-31,42.27
2020-01-02,42.439999
2020-01-03,41.740002000000004
2020-01-06,41.369999
2020-01-07,41.009997999999996
2020-01-08,41.23
2020-01-09,41.630001
2020-01-10,41.490002000000004
2020-01-13,42.470001
2020-01-14,42.77
2020-01-15,42.380001
2020-01-16,42.73
2020-01-17,43.099998
2020-01-21,43.380001
2020-01-22,44.41
2020-01-23,44.380001
2020-01-24,44.790001000000004
2020-01-27,44.16
2020-01-28,44.299999
2020-01-29,43.540001000000004
2020-01-30,42.259997999999996
2020-01-31,41.040001000000004
2020-02-03,41.16
2020-02-04,41.580002
2020-02-05,41.77
2020-02-06,43.099998
2020-02-07,42.919998
2020-02-10,42.889998999999996
2020-02-11,43.029999
2020-02-12,43.189999
2020-02-13,42.450001
2020-02-14,42.099998
2020-02-18,42.57
2020-02-19,43.150002
2020-02-20,42.860001000000004
2020-02-21,42.5
2020-02-24,41.560001
2020-02-25,41.009997999999996
2020-02-26,40.84
2020-02-27,40.080002
2020-02-28,39.82
2020-03-02,39.68
2020-03-03,39.110001000000004
2020-03-04,40.099998
2020-03-05,39.720001
2020-03-06,38.91
2020-03-09,37.139998999999996
2020-03-10,38.52
2020-03-11,36.709998999999996
2020-03-12,33.889998999999996
2020-03-13,34.450001
2020-03-16,32.419998
2020-03-17,33.360001000000004
2020-03-18,31.309998999999998
2020-03-19,31.299999
2020-03-20,34.119999
2020-03-23,34.869999
2020-03-24,37.369999
2020-03-25,36.439999
2020-03-26,37.419998
2020-03-27,35.740002000000004
2020-03-30,36.82
2020-03-31,37.669998
2020-04-01,36.130001
2020-04-02,38.060001
2020-04-03,39.110001000000004
2020-04-06,40.169998
2020-04-07,40.130001
2020-04-08,39.869999
2020-04-09,39.279999
2020-04-13,39.619999
2020-04-14,40.080002
2020-04-15,39.240002000000004
2020-04-16,39.049999
2020-04-17,39.040001000000004
2020-04-20,39.009997999999996
2020-04-21,38.220001
2020-04-22,39.73
2020-04-23,39.34
2020-04-24,39.669998
2020-04-27,40.509997999999996
2020-04-28,40.279999
2020-04-29,40.580002
2020-04-30,39.970001
2020-05-01,38.759997999999996
2020-05-04,38.669998
2020-05-05,38.759997999999996
2020-05-06,38.189999
2020-05-07,38.16
2020-05-08,38.48
