Date,AKR
2008-02-19,22.9
2008-02-20,23.120001000000002
2008-02-21,22.549999
2008-02-22,23.17
2008-02-25,23.91
2008-02-26,23.790001
2008-02-27,23.190001000000002
2008-02-28,23.0
2008-02-29,22.91
2008-03-03,23.26
2008-03-04,23.07
2008-03-05,23.059998999999998
2008-03-06,22.389999
2008-03-07,22.639999
2008-03-10,22.23
2008-03-11,23.530001000000002
2008-03-12,23.940001000000002
2008-03-13,24.24
2008-03-14,23.9
2008-03-17,23.530001000000002
2008-03-18,24.15
2008-03-19,23.82
2008-03-20,24.49
2008-03-24,24.709999
2008-03-25,25.07
2008-03-26,24.629998999999998
2008-03-27,24.200001
2008-03-28,24.07
2008-03-31,24.15
2008-04-01,25.35
2008-04-02,25.76
2008-04-03,26.42
2008-04-04,25.940001000000002
2008-04-07,25.68
2008-04-08,25.379998999999998
2008-04-09,24.77
2008-04-10,24.84
2008-04-11,24.73
2008-04-14,24.549999
2008-04-15,24.450001
2008-04-16,24.639999
2008-04-17,25.0
2008-04-18,25.23
2008-04-21,25.02
2008-04-22,24.860001
2008-04-23,25.17
2008-04-24,25.629998999999998
2008-04-25,25.68
2008-04-28,25.969998999999998
2008-04-29,25.43
2008-04-30,25.639999
2008-05-01,25.85
2008-05-02,25.360001
2008-05-05,25.42
2008-05-06,25.35
2008-05-07,25.25
2008-05-08,25.040001
2008-05-09,24.719998999999998
2008-05-12,25.09
2008-05-13,25.42
2008-05-14,25.540001
2008-05-15,25.85
2008-05-16,25.49
2008-05-19,25.280001000000002
2008-05-20,24.85
2008-05-21,24.74
2008-05-22,24.540001
2008-05-23,24.58
2008-05-27,24.620001000000002
2008-05-28,24.75
2008-05-29,24.610001
2008-05-30,24.74
2008-06-02,24.6
2008-06-03,24.799999
2008-06-04,25.25
2008-06-05,25.65
2008-06-06,24.57
2008-06-09,24.24
2008-06-10,24.34
2008-06-11,24.16
2008-06-12,24.34
2008-06-13,24.870001000000002
2008-06-16,25.139999
2008-06-17,24.5
2008-06-18,24.23
2008-06-19,24.709999
2008-06-20,24.27
2008-06-23,23.950001
2008-06-24,23.459999
2008-06-25,23.74
2008-06-26,23.129998999999998
2008-06-27,23.02
2008-06-30,23.15
2008-07-01,23.469998999999998
2008-07-02,23.26
2008-07-03,22.99
2008-07-07,22.700001
2008-07-08,23.75
2008-07-09,22.540001
2008-07-10,22.65
2008-07-11,22.889999
2008-07-14,22.17
2008-07-15,22.129998999999998
2008-07-16,22.91
2008-07-17,22.860001
2008-07-18,22.58
2008-07-21,22.540001
2008-07-22,22.620001000000002
2008-07-23,22.77
2008-07-24,21.870001000000002
2008-07-25,22.049999
2008-07-28,21.700001
2008-07-29,22.469998999999998
2008-07-30,22.450001
2008-07-31,22.690001000000002
2008-08-01,22.6
2008-08-04,22.68
2008-08-05,23.870001000000002
2008-08-06,23.790001
2008-08-07,23.67
2008-08-08,24.65
2008-08-11,24.690001000000002
2008-08-12,23.9
2008-08-13,23.790001
2008-08-14,23.780001000000002
2008-08-15,23.5
2008-08-18,23.08
2008-08-19,22.74
2008-08-20,22.530001000000002
2008-08-21,22.65
2008-08-22,23.440001000000002
2008-08-25,22.9
2008-08-26,22.940001000000002
2008-08-27,23.01
2008-08-28,23.860001
2008-08-29,23.75
2008-09-02,23.870001000000002
2008-09-03,23.950001
2008-09-04,23.57
2008-09-05,23.5
2008-09-08,24.549999
2008-09-09,24.08
2008-09-10,24.190001000000002
2008-09-11,24.65
2008-09-12,24.75
2008-09-15,23.790001
2008-09-16,24.68
2008-09-17,23.91
2008-09-18,24.73
2008-09-19,25.290001
2008-09-22,24.280001000000002
2008-09-23,24.32
2008-09-24,24.26
2008-09-25,24.780001000000002
2008-09-26,25.09
2008-09-29,24.450001
2008-09-30,25.280001000000002
2008-10-01,25.030001000000002
2008-10-02,24.32
2008-10-03,23.370001000000002
2008-10-06,22.950001
2008-10-07,22.040001
2008-10-08,20.99
2008-10-09,18.639999
2008-10-10,18.639999
2008-10-13,20.57
2008-10-14,19.290001
2008-10-15,17.34
2008-10-16,18.26
2008-10-17,18.559998999999998
2008-10-20,18.6
2008-10-21,17.67
2008-10-22,16.709999
2008-10-23,16.25
2008-10-24,14.97
2008-10-27,14.16
2008-10-28,15.91
2008-10-29,16.049999
2008-10-30,16.73
2008-10-31,18.07
2008-11-03,17.5
2008-11-04,17.950001
2008-11-05,16.18
2008-11-06,15.82
2008-11-07,15.98
2008-11-10,14.97
2008-11-11,14.0
2008-11-12,13.59
2008-11-13,14.04
2008-11-14,12.34
2008-11-17,12.35
2008-11-18,11.8
2008-11-19,10.7
2008-11-20,10.01
2008-11-21,10.41
2008-11-24,11.94
2008-11-25,12.64
2008-11-26,13.82
2008-11-28,13.98
2008-12-01,11.54
2008-12-02,12.5
2008-12-03,12.97
2008-12-04,12.98
2008-12-05,13.56
2008-12-08,14.91
2008-12-09,13.76
2008-12-10,14.76
2008-12-11,13.76
2008-12-12,14.23
2008-12-15,13.81
2008-12-16,15.59
2008-12-17,15.62
2008-12-18,14.89
2008-12-19,15.51
2008-12-22,14.98
2008-12-23,14.25
2008-12-24,14.06
2008-12-26,14.07
2008-12-29,12.91
2008-12-30,13.79
2008-12-31,14.27
2009-01-02,14.16
2009-01-05,13.66
2009-01-06,14.43
2009-01-07,14.39
2009-01-08,14.5
2009-01-09,13.8
2009-01-12,13.12
2009-01-13,13.47
2009-01-14,12.81
2009-01-15,13.15
2009-01-16,13.15
2009-01-20,11.6
2009-01-21,12.1
2009-01-22,11.66
2009-01-23,11.77
2009-01-26,11.73
2009-01-27,11.79
2009-01-28,12.92
2009-01-29,12.06
2009-01-30,11.67
2009-02-02,11.7
2009-02-03,11.7
2009-02-04,11.56
2009-02-05,11.23
2009-02-06,12.05
2009-02-09,12.39
2009-02-10,11.56
2009-02-11,11.55
2009-02-12,11.1
2009-02-13,10.5
2009-02-17,9.68
2009-02-18,9.46
2009-02-19,9.08
2009-02-20,9.26
2009-02-23,9.14
2009-02-24,10.15
2009-02-25,10.01
2009-02-26,10.15
2009-02-27,10.04
2009-03-02,9.71
2009-03-03,10.05
2009-03-04,10.31
2009-03-05,9.3
2009-03-06,8.9
2009-03-09,8.82
2009-03-10,9.98
2009-03-11,10.21
2009-03-12,11.45
2009-03-13,11.29
2009-03-16,10.54
2009-03-17,11.49
2009-03-18,12.0
2009-03-19,11.48
2009-03-20,9.65
2009-03-23,10.87
2009-03-24,10.53
2009-03-25,10.85
2009-03-26,11.52
2009-03-27,10.6
2009-03-30,10.19
2009-03-31,10.61
2009-04-01,10.8
2009-04-02,11.15
2009-04-03,11.94
2009-04-06,12.13
2009-04-07,11.2
2009-04-08,11.15
2009-04-09,12.19
2009-04-13,12.57
2009-04-14,12.21
2009-04-15,12.53
2009-04-16,12.75
2009-04-17,13.76
2009-04-20,13.05
2009-04-21,13.99
2009-04-22,13.39
2009-04-23,13.97
2009-04-24,14.34
2009-04-27,13.75
2009-04-28,13.35
2009-04-29,14.12
2009-04-30,14.5
2009-05-01,13.48
2009-05-04,14.59
2009-05-05,14.27
2009-05-06,14.43
2009-05-07,13.24
2009-05-08,14.39
2009-05-11,13.66
2009-05-12,13.11
2009-05-13,12.07
2009-05-14,12.55
2009-05-15,12.33
2009-05-18,12.94
2009-05-19,13.2
2009-05-20,13.25
2009-05-21,13.15
2009-05-22,13.12
2009-05-26,13.82
2009-05-27,13.27
2009-05-28,13.08
2009-05-29,13.42
2009-06-01,14.2
2009-06-02,14.0
2009-06-03,14.28
2009-06-04,15.06
2009-06-05,14.93
2009-06-08,14.74
2009-06-09,14.15
2009-06-10,14.07
2009-06-11,13.75
2009-06-12,14.17
2009-06-15,13.57
2009-06-16,13.47
2009-06-17,13.6
2009-06-18,13.72
2009-06-19,14.0
2009-06-22,13.31
2009-06-23,13.3
2009-06-24,13.4
2009-06-25,13.27
2009-06-26,13.1
2009-06-29,13.03
2009-06-30,13.05
2009-07-01,13.37
2009-07-02,13.15
2009-07-06,13.01
2009-07-07,12.56
2009-07-08,12.24
2009-07-09,11.93
2009-07-10,11.81
2009-07-13,11.91
2009-07-14,12.1
2009-07-15,12.43
2009-07-16,12.51
2009-07-17,12.37
2009-07-20,12.59
2009-07-21,12.35
2009-07-22,12.32
2009-07-23,12.59
2009-07-24,12.95
2009-07-27,13.11
2009-07-28,13.15
2009-07-29,13.21
2009-07-30,13.83
2009-07-31,13.7
2009-08-03,13.77
2009-08-04,14.5
2009-08-05,15.68
2009-08-06,15.27
2009-08-07,15.67
2009-08-10,15.14
2009-08-11,14.84
2009-08-12,14.77
2009-08-13,14.87
2009-08-14,14.59
2009-08-17,13.87
2009-08-18,13.86
2009-08-19,13.86
2009-08-20,14.62
2009-08-21,14.93
2009-08-24,15.04
2009-08-25,15.2
2009-08-26,15.27
2009-08-27,15.41
2009-08-28,15.46
2009-08-31,15.31
2009-09-01,14.8
2009-09-02,14.27
2009-09-03,14.5
2009-09-04,14.54
2009-09-08,14.91
2009-09-09,15.04
2009-09-10,15.34
2009-09-11,15.17
2009-09-14,15.34
2009-09-15,15.58
2009-09-16,15.96
2009-09-17,15.99
2009-09-18,16.23
2009-09-21,15.95
2009-09-22,16.27
2009-09-23,15.7
2009-09-24,15.23
2009-09-25,15.13
2009-09-28,15.66
2009-09-29,15.33
2009-09-30,15.07
2009-10-01,14.17
2009-10-02,14.14
2009-10-05,14.17
2009-10-06,14.37
2009-10-07,14.35
2009-10-08,14.67
2009-10-09,14.84
2009-10-12,14.57
2009-10-13,14.71
2009-10-14,15.25
2009-10-15,15.3
2009-10-16,15.02
2009-10-19,15.31
2009-10-20,15.05
2009-10-21,15.05
2009-10-22,15.47
2009-10-23,15.62
2009-10-26,15.88
2009-10-27,16.040001
2009-10-28,16.110001
2009-10-29,16.5
2009-10-30,15.9
2009-11-02,15.78
2009-11-03,15.9
2009-11-04,15.52
2009-11-05,16.030001000000002
2009-11-06,15.96
2009-11-09,16.610001
2009-11-10,16.35
2009-11-11,16.82
2009-11-12,16.25
2009-11-13,16.67
2009-11-16,17.549999
2009-11-17,17.0
2009-11-18,16.93
2009-11-19,16.42
2009-11-20,16.469998999999998
2009-11-23,16.58
2009-11-24,16.280001000000002
2009-11-25,16.16
2009-11-27,15.79
2009-11-30,16.27
2009-12-01,16.32
2009-12-02,16.559998999999998
2009-12-03,16.34
2009-12-04,16.75
2009-12-07,16.559998999999998
2009-12-08,16.34
2009-12-09,16.16
2009-12-10,16.139999
2009-12-11,16.389999
2009-12-14,16.690001000000002
2009-12-15,16.26
2009-12-16,16.57
2009-12-17,16.68
2009-12-18,16.74
2009-12-21,16.82
2009-12-22,16.92
2009-12-23,17.0
2009-12-24,17.129998999999998
2009-12-28,17.360001
2009-12-29,16.85
2009-12-30,16.940001000000002
2009-12-31,16.870001000000002
2010-01-04,16.959999
2010-01-05,16.860001
2010-01-06,16.799999
2010-01-07,17.02
2010-01-08,16.700001
2010-01-11,16.82
2010-01-12,16.690001000000002
2010-01-13,17.4
2010-01-14,17.24
2010-01-15,17.139999
2010-01-19,17.75
2010-01-20,17.41
2010-01-21,16.889999
2010-01-22,16.469998999999998
2010-01-25,16.24
2010-01-26,15.97
2010-01-27,16.280001000000002
2010-01-28,16.059998999999998
2010-01-29,15.93
2010-02-01,16.360001
2010-02-02,16.370001000000002
2010-02-03,15.88
2010-02-04,15.48
2010-02-05,15.5
2010-02-08,15.26
2010-02-09,15.24
2010-02-10,15.37
2010-02-11,15.71
2010-02-12,15.71
2010-02-16,16.08
2010-02-17,16.32
2010-02-18,16.49
2010-02-19,16.6
2010-02-22,16.66
2010-02-23,16.59
2010-02-24,16.809998999999998
2010-02-25,16.9
2010-02-26,16.73
2010-03-01,16.879998999999998
2010-03-02,17.110001
2010-03-03,16.969998999999998
2010-03-04,17.040001
2010-03-05,17.42
2010-03-08,17.700001
2010-03-09,17.629998999999998
2010-03-10,17.59
2010-03-11,17.620001000000002
2010-03-12,17.629998999999998
2010-03-15,17.549999
2010-03-16,17.9
2010-03-17,18.190001000000002
2010-03-18,18.17
2010-03-19,17.98
2010-03-22,18.09
2010-03-23,17.940001000000002
2010-03-24,17.860001
2010-03-25,18.120001000000002
2010-03-26,18.209999
2010-03-29,17.91
2010-03-30,18.09
2010-03-31,17.860001
2010-04-01,17.959999
2010-04-05,18.34
2010-04-06,18.49
2010-04-07,18.309998999999998
2010-04-08,18.1
2010-04-09,18.33
2010-04-12,18.26
2010-04-13,18.709999
2010-04-14,18.809998999999998
2010-04-15,18.25
2010-04-16,17.99
2010-04-19,18.1
2010-04-20,18.200001
2010-04-21,18.59
2010-04-22,18.690001000000002
2010-04-23,19.120001000000002
2010-04-26,19.389999
2010-04-27,18.66
2010-04-28,18.950001
2010-04-29,19.790001
2010-04-30,19.08
2010-05-03,19.709999
2010-05-04,18.75
2010-05-05,18.049999
2010-05-06,17.58
2010-05-07,17.26
2010-05-10,18.540001
2010-05-11,18.6
2010-05-12,19.110001
2010-05-13,18.709999
2010-05-14,18.139999
2010-05-17,18.34
2010-05-18,17.9
2010-05-19,17.610001
2010-05-20,16.76
2010-05-21,17.32
2010-05-24,17.129998999999998
2010-05-25,17.16
2010-05-26,17.24
2010-05-27,18.24
2010-05-28,17.889999
2010-06-01,17.799999
2010-06-02,18.27
2010-06-03,18.16
2010-06-04,17.33
2010-06-07,17.25
2010-06-08,17.700001
2010-06-09,17.879998999999998
2010-06-10,18.4
2010-06-11,18.620001000000002
2010-06-14,18.91
2010-06-15,19.23
2010-06-16,18.85
2010-06-17,18.879998999999998
2010-06-18,18.83
2010-06-21,18.950001
2010-06-22,18.030001000000002
2010-06-23,17.889999
2010-06-24,17.360001
2010-06-25,17.549999
2010-06-28,17.209999
2010-06-29,16.93
2010-06-30,16.82
2010-07-01,16.68
2010-07-02,16.629998999999998
2010-07-06,16.02
2010-07-07,16.65
2010-07-08,16.59
2010-07-09,16.610001
2010-07-12,16.610001
2010-07-13,16.98
2010-07-14,17.17
2010-07-15,17.01
2010-07-16,16.42
2010-07-19,16.83
2010-07-20,17.1
2010-07-21,17.0
2010-07-22,17.84
2010-07-23,17.92
2010-07-26,18.360001
2010-07-27,18.25
2010-07-28,18.59
2010-07-29,18.559998999999998
2010-07-30,18.540001
2010-08-02,19.139999
2010-08-03,18.73
2010-08-04,18.74
2010-08-05,18.459999
2010-08-06,18.41
2010-08-09,18.540001
2010-08-10,18.360001
2010-08-11,17.879998999999998
2010-08-12,17.68
2010-08-13,17.530001000000002
2010-08-16,17.66
2010-08-17,17.99
2010-08-18,17.98
2010-08-19,17.540001
2010-08-20,17.639999
2010-08-23,17.34
2010-08-24,17.5
2010-08-25,17.879998999999998
2010-08-26,17.77
2010-08-27,17.969998999999998
2010-08-30,17.780001000000002
2010-08-31,17.940001000000002
2010-09-01,18.540001
2010-09-02,18.809998999999998
2010-09-03,19.110001
2010-09-07,18.870001000000002
2010-09-08,18.879998999999998
2010-09-09,18.719998999999998
2010-09-10,18.77
2010-09-13,19.16
2010-09-14,19.139999
2010-09-15,19.23
2010-09-16,19.030001000000002
2010-09-17,19.110001
2010-09-20,19.76
2010-09-21,19.379998999999998
2010-09-22,19.110001
2010-09-23,18.59
2010-09-24,19.309998999999998
2010-09-27,18.940001000000002
2010-09-28,18.91
2010-09-29,19.030001000000002
2010-09-30,19.0
2010-10-01,19.08
2010-10-04,19.030001000000002
2010-10-05,19.469998999999998
2010-10-06,19.459999
2010-10-07,19.58
2010-10-08,19.540001
2010-10-11,19.49
2010-10-12,19.65
2010-10-13,20.02
2010-10-14,19.690001000000002
2010-10-15,19.51
2010-10-18,19.799999
2010-10-19,19.42
2010-10-20,19.82
2010-10-21,19.75
2010-10-22,19.75
2010-10-25,19.74
2010-10-26,19.52
2010-10-27,19.24
2010-10-28,19.02
2010-10-29,19.08
2010-11-01,19.25
2010-11-02,19.280001000000002
2010-11-03,19.120001000000002
2010-11-04,19.780001000000002
2010-11-05,19.969998999999998
2010-11-08,19.9
2010-11-09,19.540001
2010-11-10,19.690001000000002
2010-11-11,19.549999
2010-11-12,19.41
2010-11-15,19.219998999999998
2010-11-16,18.610001
2010-11-17,18.639999
2010-11-18,18.77
2010-11-19,18.690001000000002
2010-11-22,18.59
2010-11-23,18.110001
2010-11-24,18.41
2010-11-26,18.42
2010-11-29,18.280001000000002
2010-11-30,18.26
2010-12-01,18.4
2010-12-02,18.59
2010-12-03,18.4
2010-12-06,18.35
2010-12-07,18.620001000000002
2010-12-08,18.280001000000002
2010-12-09,18.219998999999998
2010-12-10,18.139999
2010-12-13,17.950001
2010-12-14,17.940001000000002
2010-12-15,17.870001000000002
2010-12-16,17.74
2010-12-17,18.120001000000002
2010-12-20,18.309998999999998
2010-12-21,18.43
2010-12-22,18.360001
2010-12-23,18.18
2010-12-27,18.32
2010-12-28,18.27
2010-12-29,18.07
2010-12-30,18.219998999999998
2010-12-31,18.24
2011-01-03,18.65
2011-01-04,18.42
2011-01-05,18.299999
2011-01-06,18.0
2011-01-07,17.860001
2011-01-10,18.08
2011-01-11,18.0
2011-01-12,18.09
2011-01-13,18.1
2011-01-14,18.25
2011-01-18,18.23
2011-01-19,18.0
2011-01-20,18.09
2011-01-21,18.1
2011-01-24,18.200001
2011-01-25,18.49
2011-01-26,18.42
2011-01-27,18.639999
2011-01-28,18.32
2011-01-31,18.48
2011-02-01,18.68
2011-02-02,18.52
2011-02-03,18.559998999999998
2011-02-04,18.5
2011-02-07,18.540001
2011-02-08,18.4
2011-02-09,18.59
2011-02-10,18.67
2011-02-11,19.15
2011-02-14,19.139999
2011-02-15,19.15
2011-02-16,19.360001
2011-02-17,19.74
2011-02-18,19.67
2011-02-22,19.459999
2011-02-23,19.299999
2011-02-24,19.1
2011-02-25,19.58
2011-02-28,19.799999
2011-03-01,19.299999
2011-03-02,19.08
2011-03-03,19.25
2011-03-04,19.049999
2011-03-07,18.940001000000002
2011-03-08,19.25
2011-03-09,19.24
2011-03-10,18.91
2011-03-11,18.889999
2011-03-14,18.73
2011-03-15,18.66
2011-03-16,18.25
2011-03-17,18.639999
2011-03-18,19.07
2011-03-21,19.200001
2011-03-22,19.01
2011-03-23,18.73
2011-03-24,18.73
2011-03-25,18.75
2011-03-28,18.73
2011-03-29,18.59
2011-03-30,18.799999
2011-03-31,18.92
2011-04-01,18.76
2011-04-04,18.77
2011-04-05,18.940001000000002
2011-04-06,19.110001
2011-04-07,18.790001
2011-04-08,18.719998999999998
2011-04-11,18.66
2011-04-12,18.629998999999998
2011-04-13,18.65
2011-04-14,19.24
2011-04-15,19.540001
2011-04-18,19.549999
2011-04-19,19.799999
2011-04-20,19.969998999999998
2011-04-21,20.1
2011-04-25,20.290001
2011-04-26,20.549999
2011-04-27,20.66
2011-04-28,20.99
2011-04-29,20.85
2011-05-02,20.959999
2011-05-03,20.82
2011-05-04,20.65
2011-05-05,20.440001000000002
2011-05-06,20.24
2011-05-09,20.4
2011-05-10,20.889999
2011-05-11,20.42
2011-05-12,20.76
2011-05-13,20.59
2011-05-16,20.49
2011-05-17,20.51
2011-05-18,20.67
2011-05-19,20.59
2011-05-20,20.17
2011-05-23,20.040001
2011-05-24,20.09
2011-05-25,20.17
2011-05-26,20.27
2011-05-27,20.42
2011-05-31,20.65
2011-06-01,20.030001000000002
2011-06-02,19.940001000000002
2011-06-03,19.93
2011-06-06,19.77
2011-06-07,20.09
2011-06-08,20.17
2011-06-09,19.98
2011-06-10,19.41
2011-06-13,19.450001
2011-06-14,19.75
2011-06-15,19.41
2011-06-16,19.66
2011-06-17,20.1
2011-06-20,20.43
2011-06-21,20.549999
2011-06-22,20.530001000000002
2011-06-23,20.16
2011-06-24,20.18
2011-06-27,20.33
2011-06-28,20.110001
2011-06-29,20.190001000000002
2011-06-30,20.33
2011-07-01,20.65
2011-07-05,20.870001000000002
2011-07-06,21.1
2011-07-07,21.299999
2011-07-08,21.35
2011-07-11,21.139999
2011-07-12,21.200001
2011-07-13,21.049999
2011-07-14,20.91
2011-07-15,21.23
2011-07-18,21.209999
2011-07-19,21.58
2011-07-20,21.9
2011-07-21,21.969998999999998
2011-07-22,21.889999
2011-07-25,21.549999
2011-07-26,21.440001000000002
2011-07-27,20.950001
2011-07-28,20.98
2011-07-29,20.99
2011-08-01,20.799999
2011-08-02,20.299999
2011-08-03,20.33
2011-08-04,19.4
2011-08-05,18.969998999999998
2011-08-08,17.82
2011-08-09,19.35
2011-08-10,18.809998999999998
2011-08-11,19.940001000000002
2011-08-12,20.049999
2011-08-15,20.75
2011-08-16,20.549999
2011-08-17,20.67
2011-08-18,19.92
2011-08-19,19.620001000000002
2011-08-22,19.75
2011-08-23,20.450001
2011-08-24,20.65
2011-08-25,20.360001
2011-08-26,20.719998999999998
2011-08-29,21.35
2011-08-30,21.309998999999998
2011-08-31,21.08
2011-09-01,20.620001000000002
2011-09-02,20.379998999999998
2011-09-06,20.690001000000002
2011-09-07,21.309998999999998
2011-09-08,21.1
2011-09-09,20.629998999999998
2011-09-12,20.43
2011-09-13,20.4
2011-09-14,20.459999
2011-09-15,20.540001
2011-09-16,20.6
2011-09-19,20.129998999999998
2011-09-20,20.190001000000002
2011-09-21,19.379998999999998
2011-09-22,19.17
2011-09-23,19.379998999999998
2011-09-26,19.59
2011-09-27,19.82
2011-09-28,18.870001000000002
2011-09-29,19.23
2011-09-30,18.700001
2011-10-03,17.85
2011-10-04,18.629998999999998
2011-10-05,18.290001
2011-10-06,18.940001000000002
2011-10-07,18.459999
2011-10-10,19.34
2011-10-11,18.799999
2011-10-12,19.030001000000002
2011-10-13,18.610001
2011-10-14,18.82
2011-10-17,18.440001000000002
2011-10-18,19.1
2011-10-19,18.809998999999998
2011-10-20,18.9
2011-10-21,19.33
2011-10-24,19.82
2011-10-25,19.51
2011-10-26,19.610001
2011-10-27,20.59
2011-10-28,20.610001
2011-10-31,20.719998999999998
2011-11-01,19.860001
2011-11-02,20.610001
2011-11-03,20.48
2011-11-04,20.219998999999998
2011-11-07,20.26
2011-11-08,20.42
2011-11-09,19.450001
2011-11-10,19.57
2011-11-11,20.049999
2011-11-14,19.469998999999998
2011-11-15,19.709999
2011-11-16,19.459999
2011-11-17,19.41
2011-11-18,19.530001000000002
2011-11-21,19.030001000000002
2011-11-22,19.0
2011-11-23,18.459999
2011-11-25,18.280001000000002
2011-11-28,18.74
2011-11-29,18.700001
2011-11-30,19.58
2011-12-01,19.4
2011-12-02,19.27
2011-12-05,19.58
2011-12-06,19.43
2011-12-07,19.49
2011-12-08,18.9
2011-12-09,19.35
2011-12-12,19.280001000000002
2011-12-13,19.01
2011-12-14,19.02
2011-12-15,19.41
2011-12-16,19.59
2011-12-19,19.459999
2011-12-20,20.08
2011-12-21,20.09
2011-12-22,20.18
2011-12-23,20.23
2011-12-27,20.35
2011-12-28,19.860001
2011-12-29,20.1
2011-12-30,20.139999
2012-01-03,20.110001
2012-01-04,19.66
2012-01-05,19.709999
2012-01-06,19.549999
2012-01-09,19.459999
2012-01-10,19.780001000000002
2012-01-11,19.98
2012-01-12,19.77
2012-01-13,19.66
2012-01-17,19.75
2012-01-18,19.9
2012-01-19,19.91
2012-01-20,20.120001000000002
2012-01-23,20.49
2012-01-24,20.73
2012-01-25,20.84
2012-01-26,21.120001000000002
2012-01-27,21.15
2012-01-30,20.9
2012-01-31,21.02
2012-02-01,21.42
2012-02-02,21.700001
2012-02-03,22.17
2012-02-06,22.110001
2012-02-07,21.92
2012-02-08,22.059998999999998
2012-02-09,21.83
2012-02-10,21.83
2012-02-13,22.030001000000002
2012-02-14,21.82
2012-02-15,21.59
2012-02-16,21.9
2012-02-17,21.959999
2012-02-21,21.59
2012-02-22,21.360001
2012-02-23,21.59
2012-02-24,21.610001
2012-02-27,21.530001000000002
2012-02-28,21.309998999999998
2012-02-29,21.190001000000002
2012-03-01,21.379998999999998
2012-03-02,21.27
2012-03-05,21.389999
2012-03-06,21.27
2012-03-07,21.370001000000002
2012-03-08,21.32
2012-03-09,21.459999
2012-03-12,21.719998999999998
2012-03-13,22.18
2012-03-14,21.969998999999998
2012-03-15,22.17
2012-03-16,22.27
2012-03-19,22.68
2012-03-20,22.610001
2012-03-21,22.57
2012-03-22,22.379998999999998
2012-03-23,22.309998999999998
2012-03-26,22.58
2012-03-27,22.66
2012-03-28,22.74
2012-03-29,22.51
2012-03-30,22.540001
2012-04-02,22.77
2012-04-03,22.620001000000002
2012-04-04,22.389999
2012-04-05,22.26
2012-04-09,21.98
2012-04-10,21.559998999999998
2012-04-11,21.74
2012-04-12,22.0
2012-04-13,21.959999
2012-04-16,22.24
2012-04-17,22.41
2012-04-18,22.219998999999998
2012-04-19,22.200001
2012-04-20,22.469998999999998
2012-04-23,22.129998999999998
2012-04-24,22.48
2012-04-25,22.889999
2012-04-26,23.07
2012-04-27,23.27
2012-04-30,23.18
2012-05-01,23.200001
2012-05-02,23.33
2012-05-03,23.309998999999998
2012-05-04,23.15
2012-05-07,23.27
2012-05-08,23.219998999999998
2012-05-09,23.16
2012-05-10,23.190001000000002
2012-05-11,23.370001000000002
2012-05-14,22.99
2012-05-15,22.950001
2012-05-16,22.58
2012-05-17,22.08
2012-05-18,21.780001000000002
2012-05-21,22.02
2012-05-22,22.02
2012-05-23,22.049999
2012-05-24,22.25
2012-05-25,22.34
2012-05-29,22.709999
2012-05-30,22.389999
2012-05-31,22.370001000000002
2012-06-01,21.99
2012-06-04,21.969998999999998
2012-06-05,22.379998999999998
2012-06-06,22.92
2012-06-07,22.74
2012-06-08,22.9
2012-06-11,22.379998999999998
2012-06-12,22.68
2012-06-13,22.450001
2012-06-14,22.83
2012-06-15,22.860001
2012-06-18,22.9
2012-06-19,23.0
2012-06-20,22.959999
2012-06-21,22.780001000000002
2012-06-22,22.76
2012-06-25,22.690001000000002
2012-06-26,22.620001000000002
2012-06-27,22.6
2012-06-28,22.77
2012-06-29,23.18
2012-07-02,23.620001000000002
2012-07-03,23.82
2012-07-05,23.75
2012-07-06,23.75
2012-07-09,23.82
2012-07-10,23.58
2012-07-11,23.469998999999998
2012-07-12,23.459999
2012-07-13,23.559998999999998
2012-07-16,23.700001
2012-07-17,23.799999
2012-07-18,23.799999
2012-07-19,23.52
2012-07-20,23.4
2012-07-23,23.190001000000002
2012-07-24,23.17
2012-07-25,23.200001
2012-07-26,23.280001000000002
2012-07-27,23.549999
2012-07-30,23.91
2012-07-31,23.940001000000002
2012-08-01,23.9
2012-08-02,23.889999
2012-08-03,24.129998999999998
2012-08-06,24.0
2012-08-07,23.84
2012-08-08,23.790001
2012-08-09,23.780001000000002
2012-08-10,23.73
2012-08-13,23.83
2012-08-14,23.84
2012-08-15,24.0
2012-08-16,24.15
2012-08-17,24.33
2012-08-20,24.23
2012-08-21,24.290001
2012-08-22,24.379998999999998
2012-08-23,24.200001
2012-08-24,24.309998999999998
2012-08-27,24.639999
2012-08-28,24.75
2012-08-29,24.77
2012-08-30,24.73
2012-08-31,24.9
2012-09-04,24.9
2012-09-05,24.82
2012-09-06,25.0
2012-09-07,25.110001
2012-09-10,25.07
2012-09-11,25.209999
2012-09-12,25.280001000000002
2012-09-13,25.559998999999998
2012-09-14,25.66
2012-09-17,25.799999
2012-09-18,25.92
2012-09-19,25.639999
2012-09-20,25.440001000000002
2012-09-21,25.52
2012-09-24,25.43
2012-09-25,25.129998999999998
2012-09-26,25.07
2012-09-27,25.1
2012-09-28,24.82
2012-10-01,24.49
2012-10-02,24.49
2012-10-03,24.629998999999998
2012-10-04,24.74
2012-10-05,24.65
2012-10-08,24.65
2012-10-09,24.82
2012-10-10,24.959999
2012-10-11,25.110001
2012-10-12,25.08
2012-10-15,25.360001
2012-10-16,25.52
2012-10-17,25.42
2012-10-18,25.58
2012-10-19,25.540001
2012-10-22,25.530001000000002
