Date,VEON
2010-09-20,14.8
2010-09-21,14.8
2010-09-22,14.59
2010-09-23,14.45
2010-09-24,14.37
2010-09-27,14.5
2010-09-28,14.51
2010-09-29,14.51
2010-09-30,14.85
2010-10-01,14.72
2010-10-04,14.4
2010-10-05,14.1
2010-10-06,13.96
2010-10-07,14.22
2010-10-08,14.4
2010-10-11,14.47
2010-10-12,14.48
2010-10-13,14.8
2010-10-14,14.83
2010-10-15,14.91
2010-10-18,14.95
2010-10-19,14.84
2010-10-20,14.84
2010-10-21,14.63
2010-10-22,14.69
2010-10-25,14.91
2010-10-26,15.11
2010-10-27,14.86
2010-10-28,14.91
2010-10-29,15.33
2010-11-01,15.42
2010-11-02,15.44
2010-11-03,15.81
2010-11-04,16.25
2010-11-05,15.99
2010-11-08,15.72
2010-11-09,15.89
2010-11-10,15.71
2010-11-11,15.57
2010-11-12,15.46
2010-11-15,15.62
2010-11-16,15.43
2010-11-17,15.53
2010-11-18,15.82
2010-11-19,15.8
2010-11-22,15.7
2010-11-23,15.39
2010-11-24,15.39
2010-11-26,15.4
2010-11-29,15.49
2010-11-30,15.67
2010-12-01,15.47
2010-12-02,15.5
2010-12-03,15.06
2010-12-06,14.55
2010-12-07,14.72
2010-12-08,14.62
2010-12-09,14.42
2010-12-10,14.38
2010-12-13,14.3
2010-12-14,14.23
2010-12-15,14.44
2010-12-16,14.56
2010-12-17,14.84
2010-12-20,15.23
2010-12-21,14.76
2010-12-22,14.94
2010-12-23,14.69
2010-12-27,14.9
2010-12-28,14.96
2010-12-29,14.95
2010-12-30,15.07
2010-12-31,15.04
2011-01-03,15.3
2011-01-04,15.5
2011-01-05,15.69
2011-01-06,15.54
2011-01-07,15.37
2011-01-10,15.49
2011-01-11,15.44
2011-01-12,15.65
2011-01-13,15.34
2011-01-14,15.34
2011-01-18,14.62
2011-01-19,14.44
2011-01-20,14.18
2011-01-21,13.76
2011-01-24,14.26
2011-01-25,14.23
2011-01-26,14.36
2011-01-27,14.33
2011-01-28,13.96
2011-01-31,13.84
2011-02-01,14.12
2011-02-02,14.25
2011-02-03,14.12
2011-02-04,14.25
2011-02-07,14.3
2011-02-08,14.41
2011-02-09,13.92
2011-02-10,13.99
2011-02-11,14.39
2011-02-14,14.29
2011-02-15,14.2
2011-02-16,14.37
2011-02-17,14.42
2011-02-18,14.25
2011-02-22,14.04
2011-02-23,13.73
2011-02-24,13.92
2011-02-25,13.93
2011-02-28,14.12
2011-03-01,14.09
2011-03-02,13.98
2011-03-03,14.04
2011-03-04,14.37
2011-03-07,14.2
2011-03-08,14.63
2011-03-09,14.65
2011-03-10,14.28
2011-03-11,14.64
2011-03-14,14.29
2011-03-15,13.96
2011-03-16,13.66
2011-03-17,13.94
2011-03-18,13.71
2011-03-21,13.93
2011-03-22,13.94
2011-03-23,13.99
2011-03-24,14.05
2011-03-25,13.92
2011-03-28,13.7
2011-03-29,14.13
2011-03-30,14.07
2011-03-31,14.12
2011-04-01,14.55
2011-04-04,14.54
2011-04-05,14.44
2011-04-06,14.13
2011-04-07,14.13
2011-04-08,14.47
2011-04-11,14.3
2011-04-12,14.19
2011-04-13,14.4
2011-04-14,14.39
2011-04-15,14.55
2011-04-18,14.15
2011-04-19,14.17
2011-04-20,14.29
2011-04-21,14.3
2011-04-25,14.24
2011-04-26,14.35
2011-04-27,14.51
2011-04-28,14.55
2011-04-29,14.57
2011-05-02,14.66
2011-05-03,14.38
2011-05-04,14.14
2011-05-05,14.0
2011-05-06,14.23
2011-05-09,14.31
2011-05-10,14.41
2011-05-11,14.34
2011-05-12,14.14
2011-05-13,13.99
2011-05-16,14.09
2011-05-17,13.95
2011-05-18,14.02
2011-05-19,14.06
2011-05-20,13.94
2011-05-23,13.61
2011-05-24,13.83
2011-05-25,13.74
2011-05-26,13.79
2011-05-27,13.79
2011-05-31,14.08
2011-06-01,14.05
2011-06-02,14.15
2011-06-03,14.06
2011-06-06,13.81
2011-06-07,13.86
2011-06-08,13.87
2011-06-09,14.03
2011-06-10,13.67
2011-06-13,13.42
2011-06-14,13.4
2011-06-15,13.35
2011-06-16,13.18
2011-06-17,13.21
2011-06-20,13.09
2011-06-21,13.18
2011-06-22,13.0
2011-06-23,12.88
2011-06-24,12.67
2011-06-27,12.98
2011-06-28,12.89
2011-06-29,12.85
2011-06-30,12.76
2011-07-01,12.78
2011-07-05,12.77
2011-07-06,12.94
2011-07-07,12.98
2011-07-08,12.85
2011-07-11,12.44
2011-07-12,12.18
2011-07-13,12.28
2011-07-14,12.02
2011-07-15,11.89
2011-07-18,11.82
2011-07-19,12.02
2011-07-20,12.06
2011-07-21,12.25
2011-07-22,12.34
2011-07-25,12.5
2011-07-26,12.7
2011-07-27,12.53
2011-07-28,12.47
2011-07-29,12.4
2011-08-01,12.52
2011-08-02,12.18
2011-08-03,12.3
2011-08-04,11.76
2011-08-05,11.76
2011-08-08,10.94
2011-08-09,10.78
2011-08-10,10.13
2011-08-11,10.31
2011-08-12,10.42
2011-08-15,10.92
2011-08-16,10.92
2011-08-17,11.1
2011-08-18,10.69
2011-08-19,10.48
2011-08-22,10.59
2011-08-23,10.91
2011-08-24,11.12
2011-08-25,10.82
2011-08-26,10.74
2011-08-29,11.01
2011-08-30,11.09
2011-08-31,11.43
2011-09-01,11.45
2011-09-02,11.24
2011-09-06,10.87
2011-09-07,10.58
2011-09-08,10.68
2011-09-09,10.28
2011-09-12,10.26
2011-09-13,10.23
2011-09-14,10.45
2011-09-15,10.54
2011-09-16,10.42
2011-09-19,10.55
2011-09-20,10.6
2011-09-21,10.24
2011-09-22,9.65
2011-09-23,9.73
2011-09-26,9.93
2011-09-27,10.05
2011-09-28,9.7
2011-09-29,9.91
2011-09-30,9.53
2011-10-03,9.32
2011-10-04,9.16
2011-10-05,9.44
2011-10-06,9.78
2011-10-07,9.68
2011-10-10,10.02
2011-10-11,9.85
2011-10-12,10.22
2011-10-13,10.09
2011-10-14,10.16
2011-10-17,9.94
2011-10-18,10.34
2011-10-19,10.35
2011-10-20,10.33
2011-10-21,10.7
2011-10-24,11.11
2011-10-25,10.92
2011-10-26,11.37
2011-10-27,11.74
2011-10-28,11.5
2011-10-31,10.98
2011-11-01,10.57
2011-11-02,10.89
2011-11-03,11.26
2011-11-04,11.32
2011-11-07,11.4
2011-11-08,11.31
2011-11-09,10.79
2011-11-10,10.87
2011-11-11,11.26
2011-11-14,11.0
2011-11-15,11.04
2011-11-16,11.13
2011-11-17,11.05
2011-11-18,11.16
2011-11-21,10.97
2011-11-22,11.37
2011-11-23,11.25
2011-11-25,11.23
2011-11-28,11.73
2011-11-29,11.38
2011-11-30,11.92
2011-12-01,11.82
2011-12-02,11.54
2011-12-05,11.81
2011-12-06,11.15
2011-12-07,11.05
2011-12-08,10.42
2011-12-09,10.33
2011-12-12,10.0
2011-12-13,9.75
2011-12-14,9.61
2011-12-15,9.49
2011-12-16,9.38
2011-12-19,9.38
2011-12-20,9.57
2011-12-21,9.49
2011-12-22,9.54
2011-12-23,9.5
2011-12-27,9.45
2011-12-28,9.38
2011-12-29,9.45
2011-12-30,9.47
2012-01-03,9.78
2012-01-04,9.57
2012-01-05,10.01
2012-01-06,9.92
2012-01-09,10.11
2012-01-10,10.18
2012-01-11,10.35
2012-01-12,10.41
2012-01-13,10.49
2012-01-17,10.46
2012-01-18,10.59
2012-01-19,10.35
2012-01-20,10.25
2012-01-23,10.29
2012-01-24,10.27
2012-01-25,10.36
2012-01-26,10.38
2012-01-27,10.35
2012-01-30,10.52
2012-01-31,10.66
2012-02-01,10.85
2012-02-02,11.0
2012-02-03,11.27
2012-02-06,11.36
2012-02-07,11.35
2012-02-08,11.32
2012-02-09,11.38
2012-02-10,11.16
2012-02-13,11.25
2012-02-14,11.26
2012-02-15,11.98
2012-02-16,11.79
2012-02-17,12.21
2012-02-21,12.03
2012-02-22,12.12
2012-02-23,12.19
2012-02-24,12.5
2012-02-27,12.39
2012-02-28,12.16
2012-02-29,12.17
2012-03-01,12.31
2012-03-02,12.16
2012-03-05,12.13
2012-03-06,11.7
2012-03-07,12.0
2012-03-08,12.06
2012-03-09,11.84
2012-03-12,11.82
2012-03-13,11.3
2012-03-14,11.39
2012-03-15,11.42
2012-03-16,11.04
2012-03-19,10.87
2012-03-20,10.43
2012-03-21,10.86
2012-03-22,11.23
2012-03-23,11.17
2012-03-26,11.01
2012-03-27,10.95
2012-03-28,11.2
2012-03-29,11.26
2012-03-30,11.16
2012-04-02,11.25
2012-04-03,11.0
2012-04-04,11.08
2012-04-05,11.12
2012-04-09,10.92
2012-04-10,10.58
2012-04-11,10.6
2012-04-12,10.75
2012-04-13,10.49
2012-04-16,10.46
2012-04-17,10.45
2012-04-18,10.29
2012-04-19,10.2
2012-04-20,10.19
2012-04-23,9.82
2012-04-24,9.96
2012-04-25,10.24
2012-04-26,10.14
2012-04-27,10.16
2012-04-30,10.19
2012-05-01,10.29
2012-05-02,10.15
2012-05-03,9.81
2012-05-04,9.64
2012-05-07,9.72
2012-05-08,9.59
2012-05-09,9.4
2012-05-10,9.47
2012-05-11,9.47
2012-05-14,9.09
2012-05-15,9.08
2012-05-16,9.16
2012-05-17,8.72
2012-05-18,8.71
2012-05-21,8.77
2012-05-22,8.68
2012-05-23,8.65
2012-05-24,8.73
2012-05-25,7.31
2012-05-29,8.11
2012-05-30,7.54
2012-05-31,7.37
2012-06-01,7.23
2012-06-04,7.24
2012-06-05,7.24
2012-06-06,7.62
2012-06-07,7.93
2012-06-08,7.94
2012-06-11,7.66
2012-06-12,7.96
2012-06-13,7.56
2012-06-14,7.67
2012-06-15,7.78
2012-06-18,8.0
2012-06-19,8.14
2012-06-20,8.12
2012-06-21,7.72
2012-06-22,7.83
2012-06-25,7.6
2012-06-26,7.79
2012-06-27,8.01
2012-06-28,7.83
2012-06-29,8.11
2012-07-02,7.96
2012-07-03,8.19
2012-07-05,7.92
2012-07-06,7.78
2012-07-09,7.78
2012-07-10,7.75
2012-07-11,8.03
2012-07-12,7.95
2012-07-13,8.11
2012-07-16,8.2
2012-07-17,8.37
2012-07-18,8.46
2012-07-19,8.72
2012-07-20,8.51
2012-07-23,7.93
2012-07-24,7.83
2012-07-25,7.88
2012-07-26,8.25
2012-07-27,8.48
2012-07-30,8.49
2012-07-31,8.39
2012-08-01,8.7
2012-08-02,8.7
2012-08-03,8.95
2012-08-06,9.01
2012-08-07,8.97
2012-08-08,9.13
2012-08-09,9.22
2012-08-10,9.41
2012-08-13,9.28
2012-08-14,9.38
2012-08-15,10.2
2012-08-16,10.02
2012-08-17,10.8
2012-08-20,10.47
2012-08-21,10.42
2012-08-22,10.37
2012-08-23,10.31
2012-08-24,10.37
2012-08-27,10.4
2012-08-28,10.46
2012-08-29,10.49
2012-08-30,10.43
2012-08-31,10.63
2012-09-04,10.65
2012-09-05,10.99
2012-09-06,11.32
2012-09-07,11.68
2012-09-10,11.53
2012-09-11,11.73
2012-09-12,11.7
2012-09-13,11.99
2012-09-14,11.95
2012-09-17,11.83
2012-09-18,11.95
2012-09-19,11.87
2012-09-20,11.67
2012-09-21,11.69
2012-09-24,11.52
2012-09-25,11.6
2012-09-26,11.53
2012-09-27,11.78
2012-09-28,11.9
2012-10-01,11.86
2012-10-02,12.04
2012-10-03,12.26
2012-10-04,11.98
2012-10-05,11.76
2012-10-08,11.6
2012-10-09,11.4
2012-10-10,11.27
2012-10-11,11.35
2012-10-12,11.39
2012-10-15,11.24
2012-10-16,11.03
2012-10-17,11.03
2012-10-18,11.16
2012-10-19,11.09
2012-10-22,11.32
2012-10-23,10.87
2012-10-24,10.74
2012-10-25,10.71
2012-10-26,10.71
2012-10-31,11.02
2012-11-01,11.38
2012-11-02,11.33
2012-11-05,11.21
2012-11-06,11.3
2012-11-07,11.07
2012-11-08,10.85
2012-11-09,10.7
2012-11-12,10.67
2012-11-13,10.71
2012-11-14,10.95
2012-11-15,10.66
2012-11-16,10.63
2012-11-19,10.73
2012-11-20,10.81
2012-11-21,10.69
2012-11-23,10.76
2012-11-26,10.5
2012-11-27,10.11
2012-11-28,10.22
2012-11-29,10.25
2012-11-30,10.58
2012-12-03,10.33
2012-12-04,10.8
2012-12-05,10.72
2012-12-06,10.82
2012-12-07,10.97
2012-12-10,11.26
2012-12-11,11.25
2012-12-12,11.06
2012-12-13,11.1
2012-12-14,11.01
2012-12-17,11.39
2012-12-18,11.5
2012-12-19,11.25
2012-12-20,11.22
2012-12-21,10.85
2012-12-24,10.55
2012-12-26,10.73
2012-12-27,10.75
2012-12-28,10.42
2012-12-31,10.49
2013-01-02,10.69
2013-01-03,10.75
2013-01-04,10.96
2013-01-07,10.98
2013-01-08,10.57
2013-01-09,10.71
2013-01-10,10.68
2013-01-11,10.59
2013-01-14,10.75
2013-01-15,10.99
2013-01-16,11.77
2013-01-17,11.9
2013-01-18,11.9
2013-01-22,12.09
2013-01-23,12.08
2013-01-24,12.22
2013-01-25,12.03
2013-01-28,12.03
2013-01-29,11.93
2013-01-30,11.9
2013-01-31,12.01
2013-02-01,12.21
2013-02-04,12.26
2013-02-05,12.36
2013-02-06,12.3
2013-02-07,12.18
2013-02-08,12.34
2013-02-11,12.55
2013-02-12,12.35
2013-02-13,12.4
2013-02-14,12.19
2013-02-15,12.27
2013-02-19,12.38
2013-02-20,12.1
2013-02-21,11.79
2013-02-22,12.13
2013-02-25,11.79
2013-02-26,11.61
2013-02-27,11.81
2013-02-28,11.94
2013-03-01,11.95
2013-03-04,11.81
2013-03-05,12.12
2013-03-06,12.5
2013-03-07,12.41
2013-03-08,12.24
2013-03-11,12.26
2013-03-12,12.08
2013-03-13,12.01
2013-03-14,11.99
2013-03-15,11.77
2013-03-18,11.47
2013-03-19,11.57
2013-03-20,11.77
2013-03-21,11.71
2013-03-22,11.85
2013-03-25,11.67
2013-03-26,11.64
2013-03-27,11.8
2013-03-28,11.89
2013-04-01,11.94
2013-04-02,12.28
2013-04-03,11.89
2013-04-04,11.55
2013-04-05,11.69
2013-04-08,11.73
2013-04-09,11.94
2013-04-10,11.98
2013-04-11,12.03
2013-04-12,12.28
2013-04-15,12.0
2013-04-16,12.13
2013-04-17,11.98
2013-04-18,12.37
2013-04-19,12.42
2013-04-22,12.3
2013-04-23,12.23
2013-04-24,12.25
2013-04-25,11.53
2013-04-26,11.27
2013-04-29,11.08
2013-04-30,10.95
2013-05-01,10.92
2013-05-02,10.72
2013-05-03,10.7
2013-05-06,10.72
2013-05-07,10.8
2013-05-08,11.21
2013-05-09,11.13
2013-05-10,11.29
2013-05-13,11.25
2013-05-14,11.31
2013-05-15,10.95
2013-05-16,10.7
2013-05-17,10.7
2013-05-20,10.81
2013-05-21,10.91
2013-05-22,10.63
2013-05-23,10.48
2013-05-24,10.39
2013-05-28,10.42
2013-05-29,10.3
2013-05-30,10.1
2013-05-31,9.95
2013-06-03,9.93
2013-06-04,9.83
2013-06-05,9.76
2013-06-06,9.65
2013-06-07,9.91
2013-06-10,9.97
2013-06-11,9.89
2013-06-12,9.89
2013-06-13,10.04
2013-06-14,10.24
2013-06-17,10.21
2013-06-18,10.39
2013-06-19,10.29
2013-06-20,9.99
2013-06-21,9.85
2013-06-24,9.68
2013-06-25,9.74
2013-06-26,9.83
2013-06-27,10.2
2013-06-28,10.06
2013-07-01,10.08
2013-07-02,9.96
2013-07-03,9.79
2013-07-05,9.97
2013-07-08,9.91
2013-07-09,9.89
2013-07-10,9.96
2013-07-11,10.16
2013-07-12,10.38
2013-07-15,10.45
2013-07-16,10.4
2013-07-17,10.41
2013-07-18,10.37
2013-07-19,10.45
2013-07-22,10.4
2013-07-23,10.64
2013-07-24,10.55
2013-07-25,10.37
2013-07-26,10.28
2013-07-29,10.16
2013-07-30,10.03
2013-07-31,10.01
2013-08-01,10.08
2013-08-02,10.01
2013-08-05,9.98
2013-08-06,9.88
2013-08-07,10.32
2013-08-08,10.64
2013-08-09,10.7
2013-08-12,10.61
2013-08-13,10.74
2013-08-14,10.72
2013-08-15,10.75
2013-08-16,10.84
2013-08-19,10.78
2013-08-20,10.8
2013-08-21,10.76
2013-08-22,10.81
2013-08-23,11.02
2013-08-26,11.07
2013-08-27,10.8
2013-08-28,10.82
2013-08-29,10.79
2013-08-30,10.73
2013-09-03,10.72
2013-09-04,10.73
2013-09-05,11.03
2013-09-06,10.94
2013-09-09,11.05
2013-09-10,11.22
2013-09-11,11.36
2013-09-12,11.17
2013-09-13,11.18
2013-09-16,11.21
2013-09-17,11.17
2013-09-18,11.24
2013-09-19,11.29
2013-09-20,11.29
2013-09-23,11.16
2013-09-24,11.28
2013-09-25,11.25
2013-09-26,11.22
2013-09-27,11.26
2013-09-30,11.75
2013-10-01,12.45
2013-10-02,12.57
2013-10-03,12.4
2013-10-04,12.4
2013-10-07,12.45
2013-10-08,12.29
2013-10-09,12.34
2013-10-10,12.48
2013-10-11,12.28
2013-10-14,12.37
2013-10-15,12.37
2013-10-16,12.87
2013-10-17,12.93
2013-10-18,13.11
2013-10-21,13.17
2013-10-22,13.78
2013-10-23,14.11
2013-10-24,14.01
2013-10-25,14.24
2013-10-28,14.06
2013-10-29,14.22
2013-10-30,14.55
2013-10-31,14.39
2013-11-01,14.31
2013-11-04,14.54
2013-11-05,14.33
2013-11-06,13.5
2013-11-07,13.4
2013-11-08,13.49
2013-11-11,13.14
2013-11-12,12.73
2013-11-13,12.82
2013-11-14,12.47
2013-11-15,12.41
2013-11-18,12.4
2013-11-19,12.3
2013-11-20,12.05
2013-11-21,12.19
2013-11-22,12.38
2013-11-25,12.01
2013-11-26,12.14
2013-11-27,12.18
2013-11-29,12.28
2013-12-02,12.24
2013-12-03,12.36
2013-12-04,12.06
2013-12-05,11.75
2013-12-06,12.06
2013-12-09,11.96
2013-12-10,12.04
2013-12-11,11.99
2013-12-12,12.08
2013-12-13,12.14
2013-12-16,12.27
2013-12-17,12.34
2013-12-18,12.34
2013-12-19,12.24
2013-12-20,12.3
2013-12-23,12.63
2013-12-24,12.77
2013-12-26,12.8
2013-12-27,12.97
2013-12-30,12.81
2013-12-31,12.94
2014-01-02,12.8
2014-01-03,12.4
2014-01-06,12.32
2014-01-07,12.52
2014-01-08,12.34
2014-01-09,12.07
2014-01-10,12.05
2014-01-13,12.24
2014-01-14,12.45
2014-01-15,12.5
2014-01-16,12.39
2014-01-17,12.43
2014-01-21,12.34
2014-01-22,12.38
2014-01-23,12.42
2014-01-24,11.6
2014-01-27,11.63
2014-01-28,10.14
2014-01-29,9.65
2014-01-30,9.68
2014-01-31,9.69
2014-02-03,9.44
2014-02-04,9.48
2014-02-05,9.45
2014-02-06,9.6
2014-02-07,10.03
2014-02-10,9.98
2014-02-11,9.98
2014-02-12,9.98
2014-02-13,10.04
2014-02-14,10.2
2014-02-18,10.13
2014-02-19,10.0
2014-02-20,10.22
2014-02-21,10.33
2014-02-24,10.33
2014-02-25,10.22
2014-02-26,10.07
2014-02-27,10.2
2014-02-28,10.16
2014-03-03,9.65
2014-03-04,9.82
2014-03-05,9.8
2014-03-06,9.49
2014-03-07,8.99
2014-03-10,9.09
2014-03-11,8.85
2014-03-12,8.79
2014-03-13,8.54
2014-03-14,8.76
2014-03-17,8.77
2014-03-18,8.96
2014-03-19,9.06
2014-03-20,8.97
2014-03-21,8.89
2014-03-24,8.57
2014-03-25,8.65
2014-03-26,8.87
2014-03-27,8.78
2014-03-28,8.73
2014-03-31,9.03
2014-04-01,9.05
2014-04-02,9.05
2014-04-03,8.93
2014-04-04,8.55
2014-04-07,8.46
2014-04-08,8.47
2014-04-09,8.42
2014-04-10,8.22
2014-04-11,8.3
2014-04-14,8.19
2014-04-15,7.96
2014-04-16,8.29
2014-04-17,9.0
2014-04-21,9.25
2014-04-22,9.05
2014-04-23,8.8
2014-04-24,8.67
2014-04-25,8.19
2014-04-28,8.31
2014-04-29,8.34
2014-04-30,8.4
2014-05-01,8.36
2014-05-02,8.28
2014-05-05,8.06
2014-05-06,8.13
2014-05-07,8.34
2014-05-08,8.09
2014-05-09,8.22
2014-05-12,8.31
2014-05-13,8.26
2014-05-14,7.81
2014-05-15,7.59
2014-05-16,7.73
2014-05-19,7.88
2014-05-20,7.83
2014-05-21,7.9
2014-05-22,7.91
2014-05-23,8.11
2014-05-27,8.27
2014-05-28,8.3
2014-05-29,8.36
2014-05-30,8.37
2014-06-02,8.48
2014-06-03,8.39
2014-06-04,8.66
2014-06-05,8.8
2014-06-06,8.9
2014-06-09,8.93
2014-06-10,8.88
2014-06-11,8.72
2014-06-12,8.78
2014-06-13,8.44
2014-06-16,8.33
2014-06-17,8.37
2014-06-18,8.47
2014-06-19,8.61
2014-06-20,8.56
2014-06-23,8.68
2014-06-24,8.48
2014-06-25,8.51
2014-06-26,8.56
2014-06-27,8.51
2014-06-30,8.4
2014-07-01,8.45
2014-07-02,8.56
2014-07-03,8.7
2014-07-07,8.64
2014-07-08,8.66
2014-07-09,8.69
2014-07-10,8.68
2014-07-11,8.67
2014-07-14,8.57
2014-07-15,8.44
2014-07-16,8.98
2014-07-17,8.7
2014-07-18,8.53
2014-07-21,8.11
2014-07-22,8.12
2014-07-23,8.16
2014-07-24,8.29
2014-07-25,8.33
2014-07-28,8.4
2014-07-29,8.26
2014-07-30,8.38
2014-07-31,8.34
2014-08-01,8.16
2014-08-04,8.2
2014-08-05,8.08
2014-08-06,8.2
2014-08-07,8.0
2014-08-08,8.2
2014-08-11,8.24
2014-08-12,8.3
2014-08-13,8.33
2014-08-14,8.45
2014-08-15,8.54
2014-08-18,8.59
2014-08-19,8.59
2014-08-20,8.62
2014-08-21,8.64
2014-08-22,8.57
2014-08-25,8.59
2014-08-26,8.72
2014-08-27,8.89
2014-08-28,8.73
2014-08-29,8.52
2014-09-02,8.56
2014-09-03,8.75
2014-09-04,8.9
2014-09-05,8.99
2014-09-08,8.79
2014-09-09,8.85
2014-09-10,8.76
2014-09-11,8.56
2014-09-12,8.62
2014-09-15,8.38
2014-09-16,8.46
2014-09-17,8.48
2014-09-18,8.41
2014-09-19,7.98
2014-09-22,7.96
2014-09-23,8.04
2014-09-24,8.05
2014-09-25,7.71
2014-09-26,7.63
2014-09-29,7.15
2014-09-30,7.22
2014-10-01,6.9
2014-10-02,6.66
2014-10-03,6.66
2014-10-06,6.62
2014-10-07,6.39
2014-10-08,6.4
2014-10-09,6.02
2014-10-10,5.72
2014-10-13,5.8
2014-10-14,5.87
2014-10-15,5.87
2014-10-16,5.74
2014-10-17,5.83
2014-10-20,5.87
2014-10-21,5.98
2014-10-22,5.99
2014-10-23,6.01
2014-10-24,6.01
2014-10-27,5.94
2014-10-28,6.32
2014-10-29,6.2
2014-10-30,6.42
2014-10-31,6.48
2014-11-03,6.44
2014-11-04,6.36
2014-11-05,6.36
2014-11-06,5.92
2014-11-07,6.0
2014-11-10,5.89
2014-11-11,5.85
2014-11-12,6.0
2014-11-13,5.9
2014-11-14,5.9
2014-11-17,5.86
2014-11-18,5.86
2014-11-19,5.75
2014-11-20,5.8
2014-11-21,5.97
2014-11-24,6.06
2014-11-25,5.88
2014-11-26,5.77
2014-11-28,5.25
2014-12-01,5.12
2014-12-02,5.0
2014-12-03,5.05
2014-12-04,4.73
2014-12-05,4.63
2014-12-08,4.29
2014-12-09,4.16
2014-12-10,4.01
2014-12-11,3.92
2014-12-12,3.74
2014-12-15,3.37
2014-12-16,3.29
2014-12-17,3.67
2014-12-18,3.89
2014-12-19,4.12
2014-12-22,4.19
2014-12-23,4.33
2014-12-24,4.08
2014-12-26,4.19
2014-12-29,4.36
2014-12-30,4.42
2014-12-31,4.18
2015-01-02,4.28
2015-01-05,4.04
2015-01-06,4.07
2015-01-07,4.04
2015-01-08,4.09
2015-01-09,3.9
2015-01-12,3.82
2015-01-13,3.83
2015-01-14,3.77
2015-01-15,3.72
2015-01-16,3.69
2015-01-20,3.9
2015-01-21,3.98
2015-01-22,3.94
2015-01-23,3.93
2015-01-26,3.8
2015-01-27,3.61
2015-01-28,3.44
2015-01-29,3.43
2015-01-30,3.6
2015-02-02,4.12
2015-02-03,4.67
2015-02-04,4.37
2015-02-05,4.57
2015-02-06,4.49
2015-02-09,4.47
2015-02-10,4.54
2015-02-11,4.63
2015-02-12,4.86
2015-02-13,5.37
2015-02-17,5.23
2015-02-18,5.17
2015-02-19,5.23
2015-02-20,5.22
2015-02-23,4.95
2015-02-24,4.81
2015-02-25,5.13
2015-02-26,5.23
2015-02-27,5.48
2015-03-02,5.31
2015-03-03,5.52
2015-03-04,5.49
2015-03-05,5.59
2015-03-06,5.49
2015-03-09,5.39
2015-03-10,5.48
2015-03-11,5.4
2015-03-12,5.37
2015-03-13,5.28
2015-03-16,5.26
2015-03-17,5.35
2015-03-18,5.54
2015-03-19,5.26
2015-03-20,5.34
2015-03-23,5.39
2015-03-24,5.55
2015-03-25,5.61
2015-03-26,5.27
2015-03-27,5.21
2015-03-30,5.35
2015-03-31,5.24
2015-04-01,5.24
2015-04-02,5.37
2015-04-06,5.76
2015-04-07,5.87
2015-04-08,5.71
2015-04-09,5.84
2015-04-10,5.7
2015-04-13,5.79
2015-04-14,5.84
2015-04-15,5.88
2015-04-16,5.95
2015-04-17,5.67
2015-04-20,5.65
2015-04-21,5.75
2015-04-22,5.76
2015-04-23,5.91
2015-04-24,5.75
2015-04-27,5.84
2015-04-28,5.75
2015-04-29,5.72
2015-04-30,5.67
2015-05-01,5.46
2015-05-04,5.34
2015-05-05,5.34
2015-05-06,5.28
2015-05-07,5.24
2015-05-08,5.41
2015-05-11,5.27
2015-05-12,5.54
2015-05-13,5.79
2015-05-14,6.04
2015-05-15,6.35
2015-05-18,6.35
2015-05-19,6.12
2015-05-20,6.13
2015-05-21,6.31
2015-05-22,6.24
2015-05-26,6.15
2015-05-27,6.29
2015-05-28,6.14
2015-05-29,6.21
2015-06-01,6.13
2015-06-02,6.29
2015-06-03,6.37
2015-06-04,5.97
2015-06-05,5.58
2015-06-08,5.33
2015-06-09,5.24
2015-06-10,5.36
2015-06-11,5.29
2015-06-12,5.24
2015-06-15,5.31
2015-06-16,5.26
2015-06-17,5.19
2015-06-18,5.54
2015-06-19,5.4
2015-06-22,5.53
2015-06-23,5.4
2015-06-24,5.24
2015-06-25,5.16
2015-06-26,5.1
2015-06-29,4.95
2015-06-30,4.97
2015-07-01,5.06
2015-07-02,5.06
2015-07-06,4.86
2015-07-07,4.92
2015-07-08,4.62
2015-07-09,4.79
2015-07-10,4.86
2015-07-13,5.07
2015-07-14,5.1
2015-07-15,4.93
2015-07-16,5.17
2015-07-17,5.15
2015-07-20,5.04
2015-07-21,5.2
2015-07-22,5.18
2015-07-23,5.26
2015-07-24,5.29
2015-07-27,5.08
2015-07-28,5.13
2015-07-29,5.94
2015-07-30,5.75
2015-07-31,5.78
2015-08-03,5.6
2015-08-04,5.71
2015-08-05,5.84
2015-08-06,5.43
2015-08-07,5.74
2015-08-10,5.97
2015-08-11,5.83
2015-08-12,5.67
2015-08-13,5.56
2015-08-14,5.43
2015-08-17,5.41
2015-08-18,5.49
2015-08-19,5.23
2015-08-20,5.03
2015-08-21,4.51
2015-08-24,4.24
2015-08-25,4.3
2015-08-26,4.55
2015-08-27,4.73
2015-08-28,4.64
2015-08-31,4.67
2015-09-01,4.47
2015-09-02,4.59
2015-09-03,4.65
2015-09-04,4.52
2015-09-08,4.71
2015-09-09,4.58
2015-09-10,4.68
2015-09-11,4.69
2015-09-14,4.66
2015-09-15,4.89
2015-09-16,4.92
2015-09-17,4.97
2015-09-18,4.9
2015-09-21,4.97
2015-09-22,4.67
2015-09-23,4.6
2015-09-24,4.55
2015-09-25,4.53
2015-09-28,4.2
2015-09-29,4.09
2015-09-30,4.12
2015-10-01,3.91
2015-10-02,4.05
2015-10-05,4.08
2015-10-06,4.04
2015-10-07,4.12
