Date,EOG
2003-12-11,11.2775
2003-12-12,11.43
2003-12-15,11.28
2003-12-16,11.4225
2003-12-17,11.555
2003-12-18,11.8025
2003-12-19,11.7325
2003-12-22,11.625
2003-12-23,11.5175
2003-12-24,11.695
2003-12-26,11.7125
2003-12-29,11.775
2003-12-30,11.7225
2003-12-31,11.5425
2004-01-02,11.455
2004-01-05,11.65
2004-01-06,11.6025
2004-01-07,11.4575
2004-01-08,11.4275
2004-01-09,11.4575
2004-01-12,11.35
2004-01-13,11.3825
2004-01-14,11.555
2004-01-15,11.1975
2004-01-16,11.33
2004-01-20,11.68
2004-01-21,11.5675
2004-01-22,11.5075
2004-01-23,11.7225
2004-01-26,11.7375
2004-01-27,11.6525
2004-01-28,11.475
2004-01-29,11.325
2004-01-30,11.325
2004-02-02,11.275
2004-02-03,11.3225
2004-02-04,11.1125
2004-02-05,10.725
2004-02-06,10.815
2004-02-09,10.79
2004-02-10,10.9425
2004-02-11,10.81
2004-02-12,11.0275
2004-02-13,10.94
2004-02-17,10.9925
2004-02-18,10.88
2004-02-19,10.8
2004-02-20,10.75
2004-02-23,10.76
2004-02-24,10.85
2004-02-25,10.925
2004-02-26,11.0025
2004-02-27,11.1225
2004-03-01,11.3125
2004-03-02,11.3575
2004-03-03,11.3925
2004-03-04,11.1975
2004-03-05,11.38
2004-03-08,11.435
2004-03-09,11.295
2004-03-10,11.1275
2004-03-11,10.965
2004-03-12,11.17
2004-03-15,11.2775
2004-03-16,11.2625
2004-03-17,11.37
2004-03-18,11.35
2004-03-19,11.1825
2004-03-22,11.235
2004-03-23,11.1875
2004-03-24,10.8375
2004-03-25,10.865
2004-03-26,10.995
2004-03-29,11.1375
2004-03-30,11.3125
2004-03-31,11.4725
2004-04-01,11.4
2004-04-02,11.47
2004-04-05,11.465
2004-04-06,11.5025
2004-04-07,11.5025
2004-04-08,11.7675
2004-04-12,11.97
2004-04-13,11.8475
2004-04-14,11.88
2004-04-15,12.13
2004-04-16,12.285
2004-04-19,12.5225
2004-04-20,12.255
2004-04-21,12.06
2004-04-22,12.24
2004-04-23,12.17
2004-04-26,12.2975
2004-04-27,12.605
2004-04-28,12.5275
2004-04-29,12.2375
2004-04-30,12.3125
2004-05-03,13.0375
2004-05-04,13.505
2004-05-05,13.5
2004-05-06,13.545
2004-05-07,13.4725
2004-05-10,13.05
2004-05-11,13.1325
2004-05-12,13.25
2004-05-13,13.28
2004-05-14,13.5425
2004-05-17,13.6625
2004-05-18,13.45
2004-05-19,13.23
2004-05-20,13.1125
2004-05-21,13.1675
2004-05-24,13.455
2004-05-25,13.6375
2004-05-26,13.5225
2004-05-27,13.28
2004-05-28,13.3575
2004-06-01,13.6525
2004-06-02,13.4575
2004-06-03,13.2275
2004-06-04,13.0275
2004-06-07,13.355
2004-06-08,13.255
2004-06-09,13.1475
2004-06-10,13.6675
2004-06-14,13.65
2004-06-15,14.13
2004-06-16,14.4825
2004-06-17,14.5675
2004-06-18,14.54
2004-06-21,14.5875
2004-06-22,14.7375
2004-06-23,15.2725
2004-06-24,15.2225
2004-06-25,15.0225
2004-06-28,14.7325
2004-06-29,14.8325
2004-06-30,14.9275
2004-07-01,15.075
2004-07-02,15.2025
2004-07-06,15.4125
2004-07-07,15.575
2004-07-08,15.535
2004-07-09,15.64
2004-07-12,15.5775
2004-07-13,15.4275
2004-07-14,15.6375
2004-07-15,15.775
2004-07-16,15.83
2004-07-19,15.81
2004-07-20,15.7
2004-07-21,15.28
2004-07-22,15.355
2004-07-23,15.2025
2004-07-26,14.9675
2004-07-27,15.3125
2004-07-28,15.65
2004-07-29,15.76
2004-07-30,15.8875
2004-08-02,15.885
2004-08-03,16.2225
2004-08-04,15.3525
2004-08-05,15.0625
2004-08-06,14.6
2004-08-09,14.8
2004-08-10,14.885
2004-08-11,14.5025
2004-08-12,14.265
2004-08-13,14.375
2004-08-16,14.3725
2004-08-17,13.85
2004-08-18,14.0325
2004-08-19,14.225
2004-08-20,14.3
2004-08-23,14.1025
2004-08-24,14.05
2004-08-25,14.02
2004-08-26,14.25
2004-08-27,14.3625
2004-08-30,14.2475
2004-08-31,14.4425
2004-09-01,14.715
2004-09-02,14.73
2004-09-03,14.6825
2004-09-07,14.745
2004-09-08,14.725
2004-09-09,14.925
2004-09-10,14.91
2004-09-13,15.2875
2004-09-14,15.79
2004-09-15,15.67
2004-09-16,15.7725
2004-09-17,15.895
2004-09-20,15.8675
2004-09-21,16.352501
2004-09-22,16.184998999999998
2004-09-23,15.9275
2004-09-24,16.2125
2004-09-27,16.127501000000002
2004-09-28,16.465
2004-09-29,16.2425
2004-09-30,16.4625
2004-10-01,16.799999
2004-10-04,16.879998999999998
2004-10-05,17.3125
2004-10-06,17.567498999999998
2004-10-07,17.405001000000002
2004-10-08,17.424999
2004-10-11,17.3125
2004-10-12,17.045
2004-10-13,16.370001000000002
2004-10-14,16.700001
2004-10-15,16.647499
2004-10-18,16.475
2004-10-19,16.5
2004-10-20,17.067498999999998
2004-10-21,17.217501000000002
2004-10-22,17.190001000000002
2004-10-25,17.219998999999998
2004-10-26,17.43
2004-10-27,16.967501000000002
2004-10-28,16.2575
2004-10-29,16.639999
2004-11-01,16.415001
2004-11-02,16.105
2004-11-03,16.450001
2004-11-04,16.775
2004-11-05,16.897499
2004-11-08,16.305
2004-11-09,16.3125
2004-11-10,16.540001
2004-11-11,16.3825
2004-11-12,17.092501000000002
2004-11-15,16.875
2004-11-16,16.752501000000002
2004-11-17,17.0
2004-11-18,17.3225
2004-11-19,17.834999
2004-11-22,18.379998999999998
2004-11-23,18.512501
2004-11-24,18.8675
2004-11-26,18.9575
2004-11-29,18.825001
2004-11-30,18.7675
2004-12-01,18.275
2004-12-02,17.620001000000002
2004-12-03,18.040001
2004-12-06,17.915001
2004-12-07,17.455
2004-12-08,17.655001000000002
2004-12-09,17.827499
2004-12-10,17.424999
2004-12-13,17.889999
2004-12-14,18.012501
2004-12-15,18.315001000000002
2004-12-16,17.9625
2004-12-17,18.297501
2004-12-20,18.362499
2004-12-21,18.469998999999998
2004-12-22,18.0
2004-12-23,18.1
2004-12-27,17.6
2004-12-28,17.825001
2004-12-29,17.817498999999998
2004-12-30,17.725
2004-12-31,17.84
2005-01-03,16.637501
2005-01-04,16.375
2005-01-05,16.237499
2005-01-06,16.477501
2005-01-07,16.370001000000002
2005-01-10,16.627501000000002
2005-01-11,16.737499
2005-01-12,16.950001
2005-01-13,17.135
2005-01-14,17.487499
2005-01-18,17.905001000000002
2005-01-19,17.725
2005-01-20,17.780001000000002
2005-01-21,17.9125
2005-01-24,18.032498999999998
2005-01-25,17.977501
2005-01-26,18.235001
2005-01-27,18.3925
2005-01-28,18.5
2005-01-31,18.5625
2005-02-01,18.987499
2005-02-02,19.155001000000002
2005-02-03,19.32
2005-02-04,19.1625
2005-02-07,19.24
2005-02-08,19.422501
2005-02-09,19.559998999999998
2005-02-10,20.0
2005-02-11,20.3125
2005-02-14,20.5375
2005-02-15,20.5425
2005-02-16,21.247498999999998
2005-02-17,20.889999
2005-02-18,21.3925
2005-02-22,21.65
2005-02-23,21.610001
2005-02-24,22.0825
2005-02-25,22.875
2005-02-28,22.780001000000002
2005-03-01,21.987499
2005-03-02,22.49
2005-03-03,22.940001000000002
2005-03-04,23.395
2005-03-07,23.094998999999998
2005-03-08,23.530001000000002
2005-03-09,23.309998999999998
2005-03-10,22.43
2005-03-11,22.690001000000002
2005-03-14,22.885
2005-03-15,22.440001000000002
2005-03-16,22.65
2005-03-17,23.165001
2005-03-18,24.105
2005-03-21,23.83
2005-03-22,23.299999
2005-03-23,22.514999
2005-03-24,22.745001000000002
2005-03-28,22.639999
2005-03-29,22.375
2005-03-30,23.184998999999998
2005-03-31,24.370001000000002
2005-04-01,25.129998999999998
2005-04-04,25.035
2005-04-05,24.985001
2005-04-06,25.014999
2005-04-07,24.559998999999998
2005-04-08,23.645
2005-04-11,24.280001000000002
2005-04-12,23.695
2005-04-13,22.905001000000002
2005-04-14,22.85
2005-04-15,21.809998999999998
2005-04-18,22.389999
2005-04-19,23.299999
2005-04-20,22.775
2005-04-21,23.535
2005-04-22,23.674999
2005-04-25,24.155001000000002
2005-04-26,23.875
2005-04-27,23.889999
2005-04-28,23.645
2005-04-29,23.775
2005-05-02,24.705
2005-05-03,24.26
2005-05-04,24.395
2005-05-05,24.969998999999998
2005-05-06,24.860001
2005-05-09,24.98
2005-05-10,24.514999
2005-05-11,24.469998999999998
2005-05-12,22.74
2005-05-13,22.495001000000002
2005-05-16,22.415001
2005-05-17,23.055
2005-05-18,23.215
2005-05-19,23.6
2005-05-20,23.93
2005-05-23,24.625
2005-05-24,24.91
2005-05-25,25.0
2005-05-26,25.27
2005-05-27,25.450001
2005-05-31,24.945
2005-06-01,25.795
2005-06-02,25.785
2005-06-03,25.834999
2005-06-06,26.055
2005-06-07,25.459999
2005-06-08,26.23
2005-06-09,27.075001
2005-06-10,27.084999
2005-06-13,27.370001000000002
2005-06-14,27.705
2005-06-15,27.795
2005-06-16,28.02
2005-06-17,28.075001
2005-06-20,28.665001
2005-06-21,28.25
2005-06-22,28.424999
2005-06-23,28.360001
2005-06-24,27.950001
2005-06-27,28.370001000000002
2005-06-28,28.0
2005-06-29,28.235001
2005-06-30,28.4
2005-07-01,29.24
2005-07-05,29.975
2005-07-06,29.504998999999998
2005-07-07,30.174999
2005-07-08,30.23
2005-07-11,30.215
2005-07-12,30.674999
2005-07-13,30.379998999999998
2005-07-14,29.565001000000002
2005-07-15,29.34
2005-07-18,29.065001000000002
2005-07-19,30.075001
2005-07-20,30.34
2005-07-21,30.115
2005-07-22,31.764999
2005-07-25,32.150002
2005-07-26,32.674999
2005-07-27,31.895
2005-07-28,30.424999
2005-07-29,30.549999
2005-08-01,30.610001
2005-08-02,31.325001
2005-08-03,31.0
2005-08-04,31.195
2005-08-05,30.975
2005-08-08,31.049999
2005-08-09,30.875
2005-08-10,31.575001
2005-08-11,32.049999
2005-08-12,31.844998999999998
2005-08-15,31.49
2005-08-16,30.594998999999998
2005-08-17,29.875
2005-08-18,30.025
2005-08-19,30.540001
2005-08-22,30.705
2005-08-23,30.5
2005-08-24,30.844998999999998
2005-08-25,30.83
2005-08-26,30.23
2005-08-29,30.870001000000002
2005-08-30,31.6
2005-08-31,31.915001
2005-09-01,33.235001000000004
2005-09-02,32.625
2005-09-06,33.09
2005-09-07,33.195
2005-09-08,33.744999
2005-09-09,35.255001
2005-09-12,34.990002000000004
2005-09-13,34.224998
2005-09-14,34.599998
2005-09-15,35.049999
2005-09-16,35.330002
2005-09-19,36.349998
2005-09-20,35.855
2005-09-21,37.02
2005-09-22,36.945
2005-09-23,36.220001
2005-09-26,37.264998999999996
2005-09-27,37.43
2005-09-28,37.970001
2005-09-29,37.904999
2005-09-30,37.450001
2005-10-03,39.044998
2005-10-04,37.490002000000004
2005-10-05,35.709998999999996
2005-10-06,33.700001
2005-10-07,34.535
2005-10-10,33.889998999999996
2005-10-11,35.18
2005-10-12,34.145
2005-10-13,32.950001
2005-10-14,33.465
2005-10-17,34.404999
2005-10-18,32.220001
2005-10-19,33.165001000000004
2005-10-20,30.535
2005-10-21,30.625
2005-10-24,32.060001
2005-10-25,33.509997999999996
2005-10-26,33.025002
2005-10-27,31.945
2005-10-28,33.009997999999996
2005-10-31,33.889998999999996
2005-11-01,33.965
2005-11-02,35.25
2005-11-03,35.915001000000004
2005-11-04,34.23
2005-11-07,33.235001000000004
2005-11-08,33.18
2005-11-09,32.895
2005-11-10,31.625
2005-11-11,32.07
2005-11-14,31.754998999999998
2005-11-15,33.064999
2005-11-16,34.855
2005-11-17,34.785
2005-11-18,34.435001
2005-11-21,36.07
2005-11-22,36.415001000000004
2005-11-23,35.709998999999996
2005-11-25,36.450001
2005-11-28,34.445
2005-11-29,35.52
2005-11-30,35.875
2005-12-01,37.34
2005-12-02,37.595001
2005-12-05,37.884997999999996
2005-12-06,37.93
2005-12-07,38.174999
2005-12-08,39.325001
2005-12-09,38.34
2005-12-12,39.400002
2005-12-13,39.580002
2005-12-14,40.419998
2005-12-15,40.369999
2005-12-16,38.825001
2005-12-19,38.505001
2005-12-20,38.779999
2005-12-21,38.435001
2005-12-22,38.025002
2005-12-23,37.990002000000004
2005-12-27,36.325001
2005-12-28,37.125
2005-12-29,36.685001
2005-12-30,36.685001
2006-01-03,39.485001000000004
2006-01-04,39.525002
2006-01-05,38.040001000000004
2006-01-06,38.900002
2006-01-09,39.080002
2006-01-10,39.0
2006-01-11,39.189999
2006-01-12,39.150002
2006-01-13,40.095001
2006-01-17,41.27
2006-01-18,40.255001
2006-01-19,42.014998999999996
2006-01-20,42.404999
2006-01-23,42.285
2006-01-24,41.619999
2006-01-25,40.615002000000004
2006-01-26,40.07
2006-01-27,40.195
2006-01-30,41.709998999999996
2006-01-31,42.27
2006-02-01,41.474998
2006-02-02,40.355
2006-02-03,39.555
2006-02-06,40.125
2006-02-07,37.0
2006-02-08,36.970001
2006-02-09,35.150002
2006-02-10,34.685001
2006-02-13,34.130001
2006-02-14,34.505001
2006-02-15,34.669998
2006-02-16,36.029999
2006-02-17,35.775002
2006-02-21,36.314999
2006-02-22,35.275002
2006-02-23,34.924999
2006-02-24,35.075001
2006-02-27,34.145
2006-02-28,33.700001
2006-03-01,34.174999
2006-03-02,34.66
2006-03-03,35.174999
2006-03-06,33.310001
2006-03-07,32.625
2006-03-08,33.375
2006-03-09,32.650002
2006-03-10,32.740002000000004
2006-03-13,33.845001
2006-03-14,34.654999
2006-03-15,35.195
2006-03-16,36.474998
2006-03-17,36.279999
2006-03-20,34.25
2006-03-21,34.235001000000004
2006-03-22,34.720001
2006-03-23,35.264998999999996
2006-03-24,35.974998
2006-03-27,35.955002
2006-03-28,36.279999
2006-03-29,36.875
2006-03-30,37.014998999999996
2006-03-31,36.0
2006-04-03,35.950001
2006-04-04,36.549999
2006-04-05,37.200001
2006-04-06,37.290001000000004
2006-04-07,36.035
2006-04-10,36.950001
2006-04-11,36.435001
2006-04-12,36.049999
2006-04-13,35.985001000000004
2006-04-17,36.84
2006-04-18,38.59
2006-04-19,39.299999
2006-04-20,38.325001
2006-04-21,38.689999
2006-04-24,37.599998
2006-04-25,36.665001000000004
2006-04-26,35.834998999999996
2006-04-27,35.220001
2006-04-28,35.115002000000004
2006-05-01,35.904999
2006-05-02,36.459998999999996
2006-05-03,35.945
2006-05-04,35.724998
2006-05-05,38.154999
2006-05-08,37.275002
2006-05-09,37.325001
2006-05-10,37.860001000000004
2006-05-11,36.68
2006-05-12,34.465
2006-05-15,33.035
2006-05-16,33.25
2006-05-17,31.875
2006-05-18,31.030001000000002
2006-05-19,31.35
2006-05-22,31.445
2006-05-23,31.08
2006-05-24,30.645
2006-05-25,31.25
2006-05-26,31.809998999999998
2006-05-30,31.450001
2006-05-31,32.830002
2006-06-01,32.974998
2006-06-02,32.955002
2006-06-05,31.459999
2006-06-06,32.044998
2006-06-07,30.625
2006-06-08,30.4
2006-06-09,29.875
2006-06-12,28.74
2006-06-13,28.68
2006-06-14,30.219998999999998
2006-06-15,31.315001000000002
2006-06-16,31.52
2006-06-19,29.525
2006-06-20,29.545
2006-06-21,30.43
2006-06-22,30.325001
2006-06-23,32.285
2006-06-26,32.799999
2006-06-27,33.040001000000004
2006-06-28,33.215
2006-06-29,34.220001
2006-06-30,34.669998
2006-07-03,35.445
2006-07-05,35.814999
2006-07-06,35.540001000000004
2006-07-07,34.535
2006-07-10,34.779999
2006-07-11,35.25
2006-07-12,35.125
2006-07-13,34.75
2006-07-14,35.075001
2006-07-17,33.724998
2006-07-18,33.439999
2006-07-19,33.994999
2006-07-20,33.25
2006-07-21,32.200001
2006-07-24,33.685001
2006-07-25,34.689999
2006-07-26,35.915001000000004
2006-07-27,35.310001
2006-07-28,36.029999
2006-07-31,37.075001
2006-08-01,35.715
2006-08-02,35.41
2006-08-03,34.674999
2006-08-04,34.794998
2006-08-07,34.950001
2006-08-08,34.575001
2006-08-09,35.16
2006-08-10,34.950001
2006-08-11,34.07
2006-08-14,33.064999
2006-08-15,33.099998
2006-08-16,32.66
2006-08-17,32.720001
2006-08-18,33.169998
2006-08-21,33.259997999999996
2006-08-22,33.57
2006-08-23,32.895
2006-08-24,33.705002
2006-08-25,34.564999
2006-08-28,33.915001000000004
2006-08-29,32.814999
2006-08-30,32.595001
2006-08-31,32.41
2006-09-01,32.970001
2006-09-05,33.305
2006-09-06,31.575001
2006-09-07,31.5
2006-09-08,30.445
2006-09-11,29.885
2006-09-12,29.91
2006-09-13,30.389999
2006-09-14,29.360001
2006-09-15,29.92
2006-09-18,31.344998999999998
2006-09-19,30.950001
2006-09-20,30.495001000000002
2006-09-21,31.25
2006-09-22,31.094998999999998
2006-09-25,31.65
2006-09-26,32.105
2006-09-27,32.650002
2006-09-28,31.945
2006-09-29,32.525002
2006-10-02,32.275002
2006-10-03,31.049999
2006-10-04,31.475
2006-10-05,31.74
2006-10-06,31.655001000000002
2006-10-09,31.41
2006-10-10,31.85
2006-10-11,31.15
2006-10-12,31.855
2006-10-13,32.470001
2006-10-16,33.615002000000004
2006-10-17,33.099998
2006-10-18,33.029999
2006-10-19,33.630001
2006-10-20,33.125
2006-10-23,33.055
2006-10-24,34.465
2006-10-25,35.169998
2006-10-26,34.669998
2006-10-27,34.005001
2006-10-30,33.5
2006-10-31,33.264998999999996
2006-11-01,33.009997999999996
2006-11-02,32.875
2006-11-03,33.564999
2006-11-06,33.445
2006-11-07,33.125
2006-11-08,33.825001
2006-11-09,34.605
2006-11-10,33.73
2006-11-13,33.48
2006-11-14,33.834998999999996
2006-11-15,34.235001000000004
2006-11-16,32.965
2006-11-17,34.150002
2006-11-20,34.110001000000004
2006-11-21,34.775002
2006-11-22,34.779999
2006-11-24,34.735001000000004
2006-11-27,34.465
2006-11-28,35.485001000000004
2006-11-29,36.029999
2006-11-30,35.264998999999996
2006-12-01,35.314999
2006-12-04,34.584998999999996
2006-12-05,34.665001000000004
2006-12-06,34.674999
2006-12-07,34.470001
2006-12-08,34.334998999999996
2006-12-11,34.195
2006-12-12,34.134997999999996
2006-12-13,34.314999
2006-12-14,34.91
2006-12-15,34.310001
2006-12-18,32.740002000000004
2006-12-19,33.215
2006-12-20,32.505001
2006-12-21,32.5
2006-12-22,32.154999
2006-12-26,31.58
2006-12-27,31.834999
2006-12-28,31.84
2006-12-29,31.225
2007-01-03,30.33
2007-01-04,30.35
2007-01-05,31.34
2007-01-08,31.125
2007-01-09,30.725
2007-01-10,30.49
2007-01-11,29.98
2007-01-12,31.139999
2007-01-16,31.014999
2007-01-17,31.084999
2007-01-18,30.85
2007-01-19,32.365002000000004
2007-01-22,32.465
2007-01-23,33.744999
2007-01-24,33.68
2007-01-25,32.48
2007-01-26,32.785
2007-01-29,32.514998999999996
2007-01-30,34.029999
2007-01-31,34.564999
2007-02-01,34.794998
2007-02-02,34.345001
2007-02-05,33.974998
2007-02-06,33.57
2007-02-07,33.275002
2007-02-08,33.305
2007-02-09,33.285
2007-02-12,32.52
2007-02-13,32.884997999999996
2007-02-14,33.060001
2007-02-15,32.895
2007-02-16,33.5
2007-02-20,33.200001
2007-02-21,33.650002
2007-02-22,34.255001
2007-02-23,33.93
2007-02-26,34.790001000000004
2007-02-27,33.799999
2007-02-28,33.869999
2007-03-01,33.525002
2007-03-02,32.959998999999996
2007-03-05,32.400002
2007-03-06,33.099998
2007-03-07,33.605
2007-03-08,33.485001000000004
2007-03-09,33.455002
2007-03-12,33.060001
2007-03-13,32.935001
2007-03-14,33.695
2007-03-15,33.365002000000004
2007-03-16,32.82
2007-03-19,33.389998999999996
2007-03-20,33.965
2007-03-21,34.860001000000004
2007-03-22,35.599998
2007-03-23,35.724998
2007-03-26,36.240002000000004
2007-03-27,35.985001000000004
2007-03-28,35.834998999999996
2007-03-29,35.935001
2007-03-30,35.669998
2007-04-02,36.299999
2007-04-03,36.535
2007-04-04,37.075001
2007-04-05,37.375
2007-04-09,37.195
2007-04-10,37.955002
2007-04-11,37.605
2007-04-12,38.580002
2007-04-13,38.490002000000004
2007-04-16,38.674999
2007-04-17,37.955002
2007-04-18,37.325001
2007-04-19,36.740002000000004
2007-04-20,36.990002000000004
2007-04-23,37.105
2007-04-24,37.195
2007-04-25,37.700001
2007-04-26,37.25
2007-04-27,37.125
2007-04-30,36.720001
2007-05-01,37.889998999999996
2007-05-02,38.705002
2007-05-03,39.009997999999996
2007-05-04,38.459998999999996
2007-05-07,38.564999
2007-05-08,38.375
2007-05-09,37.970001
2007-05-10,37.27
2007-05-11,37.955002
2007-05-14,38.555
2007-05-15,37.900002
2007-05-16,37.825001
2007-05-17,38.349998
2007-05-18,39.235001000000004
2007-05-21,39.264998999999996
2007-05-22,38.764998999999996
2007-05-23,38.759997999999996
2007-05-24,37.91
2007-05-25,38.305
2007-05-29,37.915001000000004
2007-05-30,38.860001000000004
2007-05-31,38.450001
2007-06-01,38.57
2007-06-04,39.455002
2007-06-05,38.970001
2007-06-06,38.220001
2007-06-07,37.445
2007-06-08,37.669998
2007-06-11,37.830002
2007-06-12,37.904999
2007-06-13,38.724998
2007-06-14,40.005001
2007-06-15,40.244999
2007-06-18,40.130001
2007-06-19,39.724998
2007-06-20,38.389998999999996
2007-06-21,39.450001
2007-06-22,38.310001
2007-06-25,37.215
2007-06-26,36.330002
2007-06-27,36.93
2007-06-28,36.224998
2007-06-29,36.529999
2007-07-02,37.064999
2007-07-03,37.34
2007-07-05,37.330002
2007-07-06,37.470001
2007-07-09,37.285
2007-07-10,37.080002
2007-07-11,37.209998999999996
2007-07-12,37.294998
2007-07-13,37.455002
2007-07-16,36.525002
2007-07-17,36.345001
2007-07-18,37.564999
2007-07-19,38.099998
2007-07-20,37.514998999999996
2007-07-23,36.044998
2007-07-24,35.139998999999996
2007-07-25,35.619999
2007-07-26,34.974998
2007-07-27,34.555
2007-07-30,35.544998
2007-07-31,35.049999
2007-08-01,35.794998
2007-08-02,36.57
2007-08-03,35.235001000000004
2007-08-06,35.259997999999996
2007-08-07,35.994999
2007-08-08,36.625
2007-08-09,36.564999
2007-08-10,35.994999
2007-08-13,35.744999
2007-08-14,35.169998
2007-08-15,34.34
2007-08-16,34.5
2007-08-17,35.790001000000004
2007-08-20,34.889998999999996
2007-08-21,34.044998
2007-08-22,33.349998
2007-08-23,33.535
2007-08-24,33.945
2007-08-27,33.419998
2007-08-28,32.849998
2007-08-29,33.360001000000004
2007-08-30,33.369999
2007-08-31,33.68
2007-09-04,34.564999
2007-09-05,34.695
2007-09-06,35.349998
2007-09-07,34.950001
2007-09-10,35.16
2007-09-11,35.645
2007-09-12,36.259997999999996
2007-09-13,35.860001000000004
2007-09-14,36.174999
2007-09-17,35.924999
2007-09-18,36.924999
2007-09-19,37.110001000000004
2007-09-20,36.915001000000004
2007-09-21,37.244999
2007-09-24,36.880001
2007-09-25,36.435001
2007-09-26,36.185001
2007-09-27,36.189999
2007-09-28,36.165001000000004
2007-10-01,36.634997999999996
2007-10-02,37.349998
2007-10-03,37.240002000000004
2007-10-04,38.275002
2007-10-05,38.705002
2007-10-08,38.255001
2007-10-09,39.130001
2007-10-10,39.775002
2007-10-11,40.450001
2007-10-12,40.685001
2007-10-15,40.830002
2007-10-16,40.84
2007-10-17,40.759997999999996
2007-10-18,41.084998999999996
2007-10-19,39.900002
2007-10-22,39.195
2007-10-23,38.715
2007-10-24,39.275002
2007-10-25,40.384997999999996
2007-10-26,40.955002
2007-10-29,41.255001
2007-10-30,42.974998
2007-10-31,44.299999
2007-11-01,43.299999
2007-11-02,43.735001000000004
2007-11-05,43.5
2007-11-06,44.235001000000004
2007-11-07,43.349998
2007-11-08,44.060001
2007-11-09,43.705002
2007-11-12,42.145
2007-11-13,42.830002
2007-11-14,43.625
2007-11-15,42.549999
2007-11-16,42.639998999999996
2007-11-19,41.990002000000004
2007-11-20,41.860001000000004
2007-11-21,41.224998
2007-11-23,41.82
2007-11-26,41.450001
2007-11-27,41.25
2007-11-28,41.845001
2007-11-29,41.605
2007-11-30,41.389998999999996
2007-12-03,41.404999
2007-12-04,41.384997999999996
2007-12-05,42.619999
2007-12-06,44.41
2007-12-07,44.080002
2007-12-10,44.360001000000004
2007-12-11,43.985001000000004
2007-12-12,45.445
2007-12-13,45.215
2007-12-14,44.174999
2007-12-17,43.665001000000004
2007-12-18,43.674999
2007-12-19,44.154999
2007-12-20,44.849998
2007-12-21,45.215
2007-12-24,45.509997999999996
2007-12-26,45.139998999999996
2007-12-27,44.810001
2007-12-28,45.459998999999996
2007-12-31,44.625
2008-01-02,45.645
2008-01-03,46.59
2008-01-04,44.485001000000004
2008-01-07,44.310001
2008-01-08,43.435001
2008-01-09,44.59
2008-01-10,44.509997999999996
2008-01-11,44.465
2008-01-14,46.584998999999996
2008-01-15,45.494999
2008-01-16,44.305
2008-01-17,41.994999
2008-01-18,42.564999
2008-01-22,41.73
2008-01-23,41.330002
2008-01-24,42.794998
2008-01-25,41.990002000000004
2008-01-28,42.705002
2008-01-29,42.509997999999996
2008-01-30,43.279999
2008-01-31,43.665001000000004
2008-02-01,44.724998
2008-02-04,45.330002
2008-02-05,43.75
2008-02-06,43.91
2008-02-07,45.044998
2008-02-08,47.060001
2008-02-11,49.215
2008-02-12,48.965
2008-02-13,50.075001
2008-02-14,48.810001
2008-02-15,48.014998999999996
2008-02-19,49.205002
2008-02-20,50.259997999999996
2008-02-21,48.834998999999996
2008-02-22,49.674999
2008-02-25,52.064999
2008-02-26,54.115002000000004
2008-02-27,52.84
2008-02-28,62.365002000000004
2008-02-29,59.494999
2008-03-03,61.084998999999996
2008-03-04,59.950001
2008-03-05,60.305
2008-03-06,58.805
2008-03-07,58.23
2008-03-10,57.279999
2008-03-11,60.950001
2008-03-12,59.465
2008-03-13,63.48
2008-03-14,63.049999
2008-03-17,60.205002
2008-03-18,61.735001000000004
2008-03-19,56.560001
2008-03-20,56.134997999999996
2008-03-24,57.005001
2008-03-25,58.110001000000004
2008-03-26,60.205002
2008-03-27,58.959998999999996
2008-03-28,59.439999
2008-03-31,60.0
2008-04-01,60.435001
2008-04-02,60.68
2008-04-03,60.720001
2008-04-04,61.889998999999996
2008-04-07,63.09
2008-04-08,64.379997
2008-04-09,63.845001
2008-04-10,64.910004
2008-04-11,63.16
2008-04-14,63.945
2008-04-15,65.57
2008-04-16,66.5
2008-04-17,65.980003
2008-04-18,67.084999
2008-04-21,68.70500200000001
2008-04-22,68.625
2008-04-23,68.625
2008-04-24,65.875
2008-04-25,67.875
2008-04-28,67.019997
2008-04-29,64.18
2008-04-30,65.239998
2008-05-01,63.424999
2008-05-02,63.875
2008-05-05,66.269997
2008-05-06,68.940002
2008-05-07,67.510002
2008-05-08,69.894997
2008-05-09,69.25
2008-05-12,68.0
2008-05-13,69.275002
2008-05-14,67.434998
2008-05-15,67.985001
2008-05-16,70.495003
2008-05-19,69.949997
2008-05-20,71.70500200000001
2008-05-21,69.400002
2008-05-22,68.349998
2008-05-23,67.485001
2008-05-27,66.565002
2008-05-28,67.20500200000001
2008-05-29,63.900002
2008-05-30,64.315002
2008-06-02,63.669998
2008-06-03,62.035
2008-06-04,62.044998
2008-06-05,65.644997
2008-06-06,64.404999
2008-06-09,65.945
2008-06-10,64.230003
2008-06-11,64.195
2008-06-12,64.290001
2008-06-13,65.154999
2008-06-16,64.714996
2008-06-17,66.004997
2008-06-18,66.514999
2008-06-19,65.150002
2008-06-20,65.20500200000001
2008-06-23,67.769997
2008-06-24,65.224998
2008-06-25,63.919998
2008-06-26,63.095001
2008-06-27,65.095001
2008-06-30,65.599998
2008-07-01,65.769997
2008-07-02,62.285
2008-07-03,60.355
2008-07-07,57.73
2008-07-08,58.669998
2008-07-09,55.595001
2008-07-10,58.244999
