Date,RDN
2006-10-16,61.200001
2006-10-17,61.369999
2006-10-18,61.459998999999996
2006-10-19,55.610001000000004
2006-10-20,55.259997999999996
2006-10-23,55.77
2006-10-24,54.099998
2006-10-25,54.459998999999996
2006-10-26,55.25
2006-10-27,54.209998999999996
2006-10-30,54.060001
2006-10-31,53.299999
2006-11-01,52.970001
2006-11-02,53.299999
2006-11-03,53.470001
2006-11-06,53.82
2006-11-07,54.009997999999996
2006-11-08,53.959998999999996
2006-11-09,53.290001000000004
2006-11-10,52.740002000000004
2006-11-13,53.209998999999996
2006-11-14,53.169998
2006-11-15,53.52
2006-11-16,54.77
2006-11-17,54.32
2006-11-20,53.68
2006-11-21,52.919998
2006-11-22,53.130001
2006-11-24,52.990002000000004
2006-11-27,51.830002
2006-11-28,51.66
2006-11-29,53.02
2006-11-30,53.209998999999996
2006-12-01,53.48
2006-12-04,53.900002
2006-12-05,53.75
2006-12-06,54.009997999999996
2006-12-07,55.009997999999996
2006-12-08,54.189999
2006-12-11,53.580002
2006-12-12,53.68
2006-12-13,53.23
2006-12-14,53.73
2006-12-15,53.57
2006-12-18,53.459998999999996
2006-12-19,53.790001000000004
2006-12-20,54.450001
2006-12-21,54.16
2006-12-22,53.93
2006-12-26,54.41
2006-12-27,54.810001
2006-12-28,54.34
2006-12-29,53.91
2007-01-03,55.18
2007-01-04,55.549999
2007-01-05,55.25
2007-01-08,54.700001
2007-01-09,54.439999
2007-01-10,54.509997999999996
2007-01-11,56.299999
2007-01-12,56.32
2007-01-16,56.23
2007-01-17,56.290001000000004
2007-01-18,56.75
2007-01-19,56.709998999999996
2007-01-22,56.669998
2007-01-23,57.23
2007-01-24,60.540001000000004
2007-01-25,59.259997999999996
2007-01-26,59.389998999999996
2007-01-29,59.200001
2007-01-30,59.349998
2007-01-31,60.220001
2007-02-01,60.790001000000004
2007-02-02,61.279999
2007-02-05,60.84
2007-02-06,66.510002
2007-02-07,65.050003
2007-02-08,62.950001
2007-02-09,62.220001
2007-02-12,60.919998
2007-02-13,61.900002
2007-02-14,62.93
2007-02-15,62.810001
2007-02-16,62.720001
2007-02-20,63.18
2007-02-21,62.439999
2007-02-22,61.330002
2007-02-23,60.52
2007-02-26,59.549999
2007-02-27,57.75
2007-02-28,57.450001
2007-03-01,56.369999
2007-03-02,55.060001
2007-03-05,53.939999
2007-03-06,55.509997999999996
2007-03-07,56.169998
2007-03-08,56.060001
2007-03-09,55.84
2007-03-12,55.880001
2007-03-13,54.060001
2007-03-14,53.169998
2007-03-15,55.41
2007-03-16,54.130001
2007-03-19,53.959998999999996
2007-03-20,55.259997999999996
2007-03-21,57.869999
2007-03-22,56.439999
2007-03-23,56.68
2007-03-26,56.419998
2007-03-27,55.380001
2007-03-28,54.459998999999996
2007-03-29,54.41
2007-03-30,54.880001
2007-04-02,53.630001
2007-04-03,54.43
2007-04-04,53.59
2007-04-05,52.540001000000004
2007-04-09,52.439999
2007-04-10,53.509997999999996
2007-04-11,53.009997999999996
2007-04-12,53.240002000000004
2007-04-13,54.82
2007-04-16,55.400002
2007-04-17,56.93
2007-04-18,58.59
2007-04-19,58.73
2007-04-20,59.529999
2007-04-23,58.32
2007-04-24,57.860001000000004
2007-04-25,59.689999
2007-04-26,60.830002
2007-04-27,60.25
2007-04-30,58.110001000000004
2007-05-01,58.32
2007-05-02,58.91
2007-05-03,59.27
2007-05-04,59.459998999999996
2007-05-07,59.459998999999996
2007-05-08,59.52
2007-05-09,61.650002
2007-05-10,61.810001
2007-05-11,62.549999
2007-05-14,62.360001000000004
2007-05-15,61.84
2007-05-16,62.549999
2007-05-17,62.360001000000004
2007-05-18,62.869999
2007-05-21,62.970001
2007-05-22,62.75
2007-05-23,63.34
2007-05-24,61.950001
2007-05-25,62.5
2007-05-29,62.790001000000004
2007-05-30,62.790001000000004
2007-05-31,61.900002
2007-06-01,62.150002
2007-06-04,62.560001
2007-06-05,62.060001
2007-06-06,61.389998999999996
2007-06-07,59.16
2007-06-08,59.869999
2007-06-11,60.439999
2007-06-12,58.959998999999996
2007-06-13,58.389998999999996
2007-06-14,59.310001
2007-06-15,58.950001
2007-06-18,58.919998
2007-06-19,58.75
2007-06-20,56.700001
2007-06-21,57.349998
2007-06-22,57.029999
2007-06-25,55.970001
2007-06-26,55.48
2007-06-27,55.150002
2007-06-28,54.98
2007-06-29,54.0
2007-07-02,54.490002000000004
2007-07-03,53.880001
2007-07-05,53.34
2007-07-06,55.130001
2007-07-09,55.400002
2007-07-10,53.23
2007-07-11,53.549999
2007-07-12,53.75
2007-07-13,53.439999
2007-07-16,52.98
2007-07-17,52.849998
2007-07-18,52.290001000000004
2007-07-19,51.630001
2007-07-20,49.450001
2007-07-23,48.580002
2007-07-24,45.330002
2007-07-25,44.889998999999996
2007-07-26,42.650002
2007-07-27,41.52
2007-07-30,40.200001
2007-07-31,33.709998999999996
2007-08-01,27.51
2007-08-02,26.4
2007-08-03,22.65
2007-08-06,23.23
2007-08-07,20.620001000000002
2007-08-08,21.0
2007-08-09,19.450001
2007-08-10,19.6
2007-08-13,18.540001
2007-08-14,17.889999
2007-08-15,16.57
2007-08-16,16.959999
2007-08-17,19.15
2007-08-20,21.799999
2007-08-21,22.92
2007-08-22,22.299999
2007-08-23,20.93
2007-08-24,21.82
2007-08-27,20.299999
2007-08-28,18.48
2007-08-29,17.92
2007-08-30,17.200001
2007-08-31,17.639999
2007-09-04,18.110001
2007-09-05,18.27
2007-09-06,17.42
2007-09-07,17.26
2007-09-10,17.049999
2007-09-11,18.77
2007-09-12,19.190001000000002
2007-09-13,20.24
2007-09-14,20.34
2007-09-17,20.639999
2007-09-18,22.98
2007-09-19,25.01
2007-09-20,23.23
2007-09-21,23.26
2007-09-24,22.450001
2007-09-25,21.540001
2007-09-26,22.73
2007-09-27,23.040001
2007-09-28,23.280001000000002
2007-10-01,24.84
2007-10-02,25.99
2007-10-03,23.530001000000002
2007-10-04,23.790001
2007-10-05,24.09
2007-10-08,23.77
2007-10-09,24.26
2007-10-10,24.66
2007-10-11,24.33
2007-10-12,23.93
2007-10-15,24.09
2007-10-16,21.57
2007-10-17,17.360001
2007-10-18,16.16
2007-10-19,14.01
2007-10-22,14.05
2007-10-23,13.87
2007-10-24,13.08
2007-10-25,9.99
2007-10-26,11.96
2007-10-29,13.07
2007-10-30,12.22
2007-10-31,12.59
2007-11-01,10.88
2007-11-02,9.83
2007-11-05,9.2
2007-11-06,10.35
2007-11-07,9.22
2007-11-08,10.2
2007-11-09,12.62
2007-11-12,11.15
2007-11-13,12.86
2007-11-14,13.07
2007-11-15,12.6
2007-11-16,12.46
2007-11-19,11.46
2007-11-20,10.74
2007-11-21,10.57
2007-11-23,10.57
2007-11-26,9.76
2007-11-27,9.29
2007-11-28,9.6
2007-11-29,10.09
2007-11-30,11.34
2007-12-03,11.48
2007-12-04,10.42
2007-12-05,10.55
2007-12-06,11.67
2007-12-07,11.78
2007-12-10,13.07
2007-12-11,11.61
2007-12-12,11.54
2007-12-13,11.05
2007-12-14,10.62
2007-12-17,10.67
2007-12-18,11.11
2007-12-19,10.96
2007-12-20,10.86
2007-12-21,11.07
2007-12-24,11.66
2007-12-26,12.24
2007-12-27,11.89
2007-12-28,11.7
2007-12-31,11.68
2008-01-02,11.61
2008-01-03,10.83
2008-01-04,10.11
2008-01-07,10.11
2008-01-08,9.28
2008-01-09,8.38
2008-01-10,8.75
2008-01-11,8.89
2008-01-14,9.4
2008-01-15,8.82
2008-01-16,7.87
2008-01-17,6.37
2008-01-18,6.0
2008-01-22,6.04
2008-01-23,7.1
2008-01-24,8.02
2008-01-25,8.18
2008-01-28,8.74
2008-01-29,8.97
2008-01-30,8.42
2008-01-31,9.13
2008-02-01,9.9
2008-02-04,9.19
2008-02-05,8.48
2008-02-06,8.3
2008-02-07,8.79
2008-02-08,8.33
2008-02-11,8.48
2008-02-12,8.14
2008-02-13,7.33
2008-02-14,6.92
2008-02-15,8.12
2008-02-19,7.53
2008-02-20,7.77
2008-02-21,7.35
2008-02-22,7.63
2008-02-25,8.06
2008-02-26,7.96
2008-02-27,7.45
2008-02-28,7.23
2008-02-29,7.12
2008-03-03,6.81
2008-03-04,6.07
2008-03-05,5.7
2008-03-06,5.55
2008-03-07,5.53
2008-03-10,5.25
2008-03-11,5.66
2008-03-12,5.49
2008-03-13,5.51
2008-03-14,5.15
2008-03-17,4.5
2008-03-18,6.0
2008-03-19,6.8
2008-03-20,7.0
2008-03-24,8.25
2008-03-25,8.61
2008-03-26,8.24
2008-03-27,7.27
2008-03-28,6.73
2008-03-31,6.57
2008-04-01,6.77
2008-04-02,6.86
2008-04-03,6.48
2008-04-04,5.97
2008-04-07,6.36
2008-04-08,5.88
2008-04-09,5.14
2008-04-10,5.07
2008-04-11,5.03
2008-04-14,4.74
2008-04-15,5.05
2008-04-16,5.0
2008-04-17,5.48
2008-04-18,5.48
2008-04-21,5.32
2008-04-22,5.03
2008-04-23,4.6
2008-04-24,5.13
2008-04-25,5.11
2008-04-28,5.3
2008-04-29,5.57
2008-04-30,5.4
2008-05-01,6.18
2008-05-02,6.1
2008-05-05,5.9
2008-05-06,6.12
2008-05-07,5.76
2008-05-08,5.54
2008-05-09,5.43
2008-05-12,5.55
2008-05-13,5.02
2008-05-14,5.05
2008-05-15,5.6
2008-05-16,5.47
2008-05-19,5.36
2008-05-20,5.34
2008-05-21,4.96
2008-05-22,5.32
2008-05-23,5.18
2008-05-27,5.62
2008-05-28,5.68
2008-05-29,5.76
2008-05-30,5.73
2008-06-02,5.56
2008-06-03,5.91
2008-06-04,5.31
2008-06-05,5.38
2008-06-06,5.01
2008-06-09,4.2
2008-06-10,4.23
2008-06-11,3.76
2008-06-12,3.52
2008-06-13,3.0
2008-06-16,3.15
2008-06-17,2.92
2008-06-18,2.98
2008-06-19,2.6
2008-06-20,2.36
2008-06-23,2.0
2008-06-24,2.05
2008-06-25,2.0
2008-06-26,1.67
2008-06-27,1.43
2008-06-30,1.45
2008-07-01,1.09
2008-07-02,0.77
2008-07-03,1.02
2008-07-07,1.36
2008-07-08,1.71
2008-07-09,1.57
2008-07-10,1.47
2008-07-11,1.1
2008-07-14,0.9
2008-07-15,0.87
2008-07-16,0.95
2008-07-17,1.25
2008-07-18,1.17
2008-07-21,1.17
2008-07-22,1.26
2008-07-23,1.9
2008-07-24,2.03
2008-07-25,1.82
2008-07-28,1.55
2008-07-29,1.93
2008-07-30,1.82
2008-07-31,1.74
2008-08-01,2.55
2008-08-04,2.31
2008-08-05,2.67
2008-08-06,2.79
2008-08-07,2.48
2008-08-08,2.74
2008-08-11,2.96
2008-08-12,2.95
2008-08-13,3.22
2008-08-14,3.65
2008-08-15,4.44
2008-08-18,4.71
2008-08-19,3.97
2008-08-20,3.31
2008-08-21,3.01
2008-08-22,3.34
2008-08-25,3.48
2008-08-26,3.24
2008-08-27,3.15
2008-08-28,3.77
2008-08-29,3.83
2008-09-02,4.1
2008-09-03,4.96
2008-09-04,4.73
2008-09-05,4.79
2008-09-08,4.19
2008-09-09,3.18
2008-09-10,3.6
2008-09-11,4.0
2008-09-12,4.57
2008-09-15,3.9
2008-09-16,4.17
2008-09-17,3.7
2008-09-18,5.0
2008-09-19,6.23
2008-09-22,4.96
2008-09-23,4.99
2008-09-24,4.85
2008-09-25,4.91
2008-09-26,5.25
2008-09-29,4.36
2008-09-30,5.04
2008-10-01,5.1
2008-10-02,4.74
2008-10-03,4.39
2008-10-06,4.41
2008-10-07,3.6
2008-10-08,3.55
2008-10-09,2.46
2008-10-10,2.45
2008-10-13,3.15
2008-10-14,3.61
2008-10-15,3.09
2008-10-16,4.32
2008-10-17,3.91
2008-10-20,3.95
2008-10-21,3.73
2008-10-22,3.32
2008-10-23,2.68
2008-10-24,2.54
2008-10-27,2.1
2008-10-28,2.1
2008-10-29,2.93
2008-10-30,2.98
2008-10-31,3.6
2008-11-03,3.56
2008-11-04,3.53
2008-11-05,4.25
2008-11-06,3.86
2008-11-07,3.74
2008-11-10,3.32
2008-11-11,3.89
2008-11-12,3.21
2008-11-13,3.36
2008-11-14,2.64
2008-11-17,2.72
2008-11-18,2.52
2008-11-19,2.15
2008-11-20,1.67
2008-11-21,1.5
2008-11-24,1.97
2008-11-25,1.99
2008-11-26,2.54
2008-11-28,2.71
2008-12-01,1.97
2008-12-02,2.38
2008-12-03,2.72
2008-12-04,3.28
2008-12-05,3.46
2008-12-08,3.3
2008-12-09,3.35
2008-12-10,3.38
2008-12-11,3.02
2008-12-12,2.7
2008-12-15,2.62
2008-12-16,2.97
2008-12-17,3.08
2008-12-18,3.32
2008-12-19,3.39
2008-12-22,3.13
2008-12-23,3.05
2008-12-24,3.01
2008-12-26,3.14
2008-12-29,3.1
2008-12-30,3.22
2008-12-31,3.68
2009-01-02,3.89
2009-01-05,3.97
2009-01-06,4.2
2009-01-07,3.94
2009-01-08,4.28
2009-01-09,4.09
2009-01-12,3.7
2009-01-13,3.81
2009-01-14,3.51
2009-01-15,3.42
2009-01-16,3.53
2009-01-20,3.0
2009-01-21,2.85
2009-01-22,2.54
2009-01-23,2.41
2009-01-26,2.58
2009-01-27,2.75
2009-01-28,3.47
2009-01-29,3.66
2009-01-30,3.22
2009-02-02,2.98
2009-02-03,2.86
2009-02-04,2.85
2009-02-05,2.92
2009-02-06,3.22
2009-02-09,3.39
2009-02-10,3.03
2009-02-11,3.25
2009-02-12,3.35
2009-02-13,3.12
2009-02-17,2.6
2009-02-18,2.43
2009-02-19,2.37
2009-02-20,1.99
2009-02-23,1.78
2009-02-24,2.43
2009-02-25,2.04
2009-02-26,1.92
2009-02-27,1.91
2009-03-02,1.7
2009-03-03,1.25
2009-03-04,1.26
2009-03-05,1.03
2009-03-06,0.96
2009-03-09,1.12
2009-03-10,1.39
2009-03-11,1.24
2009-03-12,1.35
2009-03-13,1.35
2009-03-16,1.5
2009-03-17,1.75
2009-03-18,1.84
2009-03-19,1.69
2009-03-20,1.53
2009-03-23,1.64
2009-03-24,1.54
2009-03-25,1.68
2009-03-26,1.97
2009-03-27,1.82
2009-03-30,1.55
2009-03-31,1.82
2009-04-01,1.89
2009-04-02,2.05
2009-04-03,2.06
2009-04-06,2.11
2009-04-07,2.25
2009-04-08,2.11
2009-04-09,2.32
2009-04-13,2.3
2009-04-14,2.03
2009-04-15,1.95
2009-04-16,2.15
2009-04-17,2.09
2009-04-20,1.73
2009-04-21,1.9
2009-04-22,1.75
2009-04-23,1.64
2009-04-24,1.75
2009-04-27,1.65
2009-04-28,1.68
2009-04-29,1.74
2009-04-30,1.73
2009-05-01,2.0
2009-05-04,2.2
2009-05-05,2.75
2009-05-06,2.7
2009-05-07,2.63
2009-05-08,3.3
2009-05-11,3.43
2009-05-12,3.14
2009-05-13,2.68
2009-05-14,2.97
2009-05-15,2.79
2009-05-18,3.15
2009-05-19,3.23
2009-05-20,3.15
2009-05-21,2.98
2009-05-22,2.9
2009-05-26,3.0
2009-05-27,2.79
2009-05-28,2.81
2009-05-29,2.83
2009-06-01,3.09
2009-06-02,3.28
2009-06-03,3.4
2009-06-04,3.61
2009-06-05,3.55
2009-06-08,3.43
2009-06-09,3.3
2009-06-10,3.27
2009-06-11,3.28
2009-06-12,3.14
2009-06-15,3.09
2009-06-16,2.9
2009-06-17,2.58
2009-06-18,2.65
2009-06-19,2.68
2009-06-22,2.37
2009-06-23,2.26
2009-06-24,2.58
2009-06-25,2.72
2009-06-26,2.81
2009-06-29,2.73
2009-06-30,2.72
2009-07-01,2.9
2009-07-02,2.78
2009-07-06,2.49
2009-07-07,2.29
2009-07-08,2.11
2009-07-09,2.02
2009-07-10,1.86
2009-07-13,2.04
2009-07-14,2.02
2009-07-15,2.18
2009-07-16,2.26
2009-07-17,2.5
2009-07-20,2.43
2009-07-21,2.35
2009-07-22,2.43
2009-07-23,2.66
2009-07-24,2.83
2009-07-27,2.91
2009-07-28,2.91
2009-07-29,3.11
2009-07-30,3.45
2009-07-31,3.33
2009-08-03,3.58
2009-08-04,3.67
2009-08-05,6.72
2009-08-06,7.04
2009-08-07,6.83
2009-08-10,7.2
2009-08-11,6.81
2009-08-12,6.72
2009-08-13,7.07
2009-08-14,7.45
2009-08-17,7.2
2009-08-18,7.87
2009-08-19,8.42
2009-08-20,8.27
2009-08-21,8.53
2009-08-24,8.89
2009-08-25,9.42
2009-08-26,9.36
2009-08-27,9.28
2009-08-28,9.4
2009-08-31,9.17
2009-09-01,8.7
2009-09-02,7.96
2009-09-03,8.35
2009-09-04,8.6
2009-09-08,9.17
2009-09-09,9.77
2009-09-10,10.27
2009-09-11,10.25
2009-09-14,10.53
2009-09-15,11.29
2009-09-16,11.8
2009-09-17,11.88
2009-09-18,12.15
2009-09-21,11.47
2009-09-22,12.06
2009-09-23,11.72
2009-09-24,10.53
2009-09-25,10.43
2009-09-28,11.79
2009-09-29,11.17
2009-09-30,10.58
2009-10-01,9.03
2009-10-02,9.12
2009-10-05,9.2
2009-10-06,9.09
2009-10-07,8.9
2009-10-08,8.82
2009-10-09,8.44
2009-10-12,8.48
2009-10-13,8.16
2009-10-14,8.74
2009-10-15,8.6
2009-10-16,7.1
2009-10-19,6.74
2009-10-20,6.31
2009-10-21,6.16
2009-10-22,6.76
2009-10-23,6.17
2009-10-26,5.6
2009-10-27,5.35
2009-10-28,5.04
2009-10-29,6.06
2009-10-30,5.79
2009-11-02,5.32
2009-11-03,5.92
2009-11-04,6.09
2009-11-05,5.94
2009-11-06,6.14
2009-11-09,6.41
2009-11-10,5.66
2009-11-11,5.84
2009-11-12,5.37
2009-11-13,5.45
2009-11-16,5.27
2009-11-17,5.04
2009-11-18,5.69
2009-11-19,5.28
2009-11-20,5.07
2009-11-23,5.11
2009-11-24,4.96
2009-11-25,4.73
2009-11-27,4.47
2009-11-30,4.47
2009-12-01,5.49
2009-12-02,5.19
2009-12-03,5.47
2009-12-04,6.06
2009-12-07,6.36
2009-12-08,6.28
2009-12-09,6.08
2009-12-10,5.94
2009-12-11,6.3
2009-12-14,6.58
2009-12-15,6.18
2009-12-16,6.45
2009-12-17,6.21
2009-12-18,6.16
2009-12-21,6.46
2009-12-22,8.12
2009-12-23,7.1
2009-12-24,7.55
2009-12-28,7.16
2009-12-29,7.58
2009-12-30,7.32
2009-12-31,7.31
2010-01-04,7.81
2010-01-05,8.2
2010-01-06,8.27
2010-01-07,8.77
2010-01-08,8.91
2010-01-11,9.13
2010-01-12,8.25
2010-01-13,8.55
2010-01-14,8.36
2010-01-15,7.86
2010-01-19,7.82
2010-01-20,7.69
2010-01-21,7.25
2010-01-22,6.69
2010-01-25,6.7
2010-01-26,6.99
2010-01-27,6.83
2010-01-28,6.73
2010-01-29,6.43
2010-02-01,6.72
2010-02-02,7.2
2010-02-03,7.15
2010-02-04,6.37
2010-02-05,6.41
2010-02-08,6.41
2010-02-09,6.7
2010-02-10,6.98
2010-02-11,7.16
2010-02-12,7.84
2010-02-16,8.05
2010-02-17,7.92
2010-02-18,8.37
2010-02-19,8.17
2010-02-22,8.58
2010-02-23,9.38
2010-02-24,9.04
2010-02-25,10.17
2010-02-26,9.82
2010-03-01,9.95
2010-03-02,10.35
2010-03-03,10.28
2010-03-04,10.17
2010-03-05,10.53
2010-03-08,10.7
2010-03-09,11.11
2010-03-10,11.58
2010-03-11,11.65
2010-03-12,11.56
2010-03-15,11.26
2010-03-16,11.46
2010-03-17,11.72
2010-03-18,11.71
2010-03-19,11.31
2010-03-22,11.59
2010-03-23,11.89
2010-03-24,14.52
2010-03-25,13.09
2010-03-26,13.96
2010-03-29,14.31
2010-03-30,14.61
2010-03-31,15.64
2010-04-01,16.379998999999998
2010-04-05,17.24
2010-04-06,16.84
2010-04-07,16.16
2010-04-08,16.469998999999998
2010-04-09,16.66
2010-04-12,16.709999
2010-04-13,16.280001000000002
2010-04-14,17.93
2010-04-15,18.139999
2010-04-16,17.889999
2010-04-19,17.610001
2010-04-20,16.9
2010-04-21,17.59
2010-04-22,17.66
2010-04-23,18.33
2010-04-26,17.639999
2010-04-27,15.81
2010-04-28,14.72
2010-04-29,15.38
2010-04-30,14.19
2010-05-03,14.63
2010-05-04,12.83
2010-05-05,11.31
2010-05-06,9.83
2010-05-07,9.4
2010-05-10,10.26
2010-05-11,9.83
2010-05-12,10.42
2010-05-13,10.3
2010-05-14,9.82
2010-05-17,9.87
2010-05-18,9.4
2010-05-19,9.67
2010-05-20,8.53
2010-05-21,8.86
2010-05-24,8.28
2010-05-25,8.7
2010-05-26,8.99
2010-05-27,10.02
2010-05-28,10.28
2010-06-01,9.38
2010-06-02,9.65
2010-06-03,10.22
2010-06-04,9.18
2010-06-07,8.3
2010-06-08,8.22
2010-06-09,8.14
2010-06-10,8.98
2010-06-11,8.92
2010-06-14,9.23
2010-06-15,10.23
2010-06-16,9.82
2010-06-17,9.44
2010-06-18,9.43
2010-06-21,9.02
2010-06-22,8.57
2010-06-23,8.2
2010-06-24,8.62
2010-06-25,8.85
2010-06-28,8.33
2010-06-29,7.44
2010-06-30,7.24
2010-07-01,6.99
2010-07-02,6.84
2010-07-06,6.8
2010-07-07,7.58
2010-07-08,7.93
2010-07-09,8.2
2010-07-12,8.07
2010-07-13,8.69
2010-07-14,8.59
2010-07-15,8.49
2010-07-16,7.46
2010-07-19,7.6
2010-07-20,8.36
2010-07-21,8.21
2010-07-22,8.88
2010-07-23,9.09
2010-07-26,9.38
2010-07-27,9.2
2010-07-28,8.87
2010-07-29,8.77
2010-07-30,8.6
2010-08-02,9.03
2010-08-03,7.26
2010-08-04,7.05
2010-08-05,7.44
2010-08-06,7.42
2010-08-09,7.35
2010-08-10,7.18
2010-08-11,6.81
2010-08-12,6.6
2010-08-13,6.49
2010-08-16,6.63
2010-08-17,7.03
2010-08-18,7.06
2010-08-19,6.66
2010-08-20,6.89
2010-08-23,6.6
2010-08-24,6.32
2010-08-25,6.31
2010-08-26,6.21
2010-08-27,6.64
2010-08-30,6.26
2010-08-31,6.33
2010-09-01,6.86
2010-09-02,7.12
2010-09-03,7.51
2010-09-07,7.15
2010-09-08,7.55
2010-09-09,7.56
2010-09-10,7.6
2010-09-13,7.9
2010-09-14,7.65
2010-09-15,7.62
2010-09-16,7.47
2010-09-17,7.42
2010-09-20,7.72
2010-09-21,7.62
2010-09-22,7.33
2010-09-23,7.19
2010-09-24,7.55
2010-09-27,7.47
2010-09-28,7.87
2010-09-29,7.97
2010-09-30,7.82
2010-10-01,7.81
2010-10-04,7.56
2010-10-05,7.9
2010-10-06,8.16
2010-10-07,8.19
2010-10-08,8.91
2010-10-11,8.38
2010-10-12,8.42
2010-10-13,8.34
2010-10-14,8.91
2010-10-15,8.77
2010-10-18,8.88
2010-10-19,9.22
2010-10-20,9.12
2010-10-21,8.97
2010-10-22,8.94
2010-10-25,8.67
2010-10-26,8.7
2010-10-27,8.49
2010-10-28,7.65
2010-10-29,7.59
2010-11-01,7.45
2010-11-02,8.56
2010-11-03,8.61
2010-11-04,9.17
2010-11-05,9.95
2010-11-08,8.82
2010-11-09,8.27
2010-11-10,8.46
2010-11-11,8.14
2010-11-12,7.69
2010-11-15,7.68
2010-11-16,7.54
2010-11-17,7.34
2010-11-18,7.57
2010-11-19,7.52
2010-11-22,7.32
2010-11-23,7.12
2010-11-24,7.3
2010-11-26,7.13
2010-11-29,7.27
2010-11-30,7.09
2010-12-01,7.34
2010-12-02,7.63
2010-12-03,7.51
2010-12-06,7.41
2010-12-07,7.4
2010-12-08,7.93
2010-12-09,7.83
2010-12-10,7.96
2010-12-13,8.01
2010-12-14,7.88
2010-12-15,7.81
2010-12-16,7.79
2010-12-17,7.78
2010-12-20,7.74
2010-12-21,8.06
2010-12-22,8.13
2010-12-23,8.04
2010-12-27,8.11
2010-12-28,8.02
2010-12-29,8.19
2010-12-30,8.18
2010-12-31,8.07
2011-01-03,8.63
2011-01-04,8.68
2011-01-05,9.03
2011-01-06,8.9
2011-01-07,8.97
2011-01-10,8.87
2011-01-11,9.35
2011-01-12,9.39
2011-01-13,9.39
2011-01-14,9.58
2011-01-18,9.64
2011-01-19,8.19
2011-01-20,7.89
2011-01-21,7.86
2011-01-24,7.7
2011-01-25,7.48
2011-01-26,7.4
2011-01-27,7.45
2011-01-28,7.03
2011-01-31,7.18
2011-02-01,7.5
2011-02-02,7.35
2011-02-03,7.11
2011-02-04,6.82
2011-02-07,6.8
2011-02-08,7.2
2011-02-09,6.98
2011-02-10,7.08
2011-02-11,8.03
2011-02-14,7.77
2011-02-15,7.69
2011-02-16,7.6
2011-02-17,7.5
2011-02-18,7.38
2011-02-22,7.01
2011-02-23,6.85
2011-02-24,7.05
2011-02-25,7.04
2011-02-28,7.06
2011-03-01,6.7
2011-03-02,7.03
2011-03-03,7.27
2011-03-04,7.16
2011-03-07,7.05
2011-03-08,7.36
2011-03-09,7.41
2011-03-10,7.08
2011-03-11,7.0
2011-03-14,6.91
2011-03-15,6.78
2011-03-16,6.36
2011-03-17,6.39
2011-03-18,6.71
2011-03-21,6.77
2011-03-22,6.61
2011-03-23,6.54
2011-03-24,6.64
2011-03-25,6.74
2011-03-28,7.01
2011-03-29,7.02
2011-03-30,6.94
2011-03-31,6.81
2011-04-01,6.82
2011-04-04,6.75
2011-04-05,6.67
2011-04-06,6.9
2011-04-07,6.81
2011-04-08,6.54
2011-04-11,6.5
2011-04-12,6.37
2011-04-13,6.37
2011-04-14,6.22
2011-04-15,6.28
2011-04-18,6.0
2011-04-19,5.99
2011-04-20,5.4
2011-04-21,5.52
2011-04-25,5.64
2011-04-26,5.76
2011-04-27,5.89
2011-04-28,5.98
2011-04-29,5.93
2011-05-02,5.99
2011-05-03,6.03
2011-05-04,5.9
2011-05-05,5.68
2011-05-06,5.57
2011-05-09,5.54
2011-05-10,5.69
2011-05-11,5.53
2011-05-12,5.33
2011-05-13,5.18
2011-05-16,5.0
2011-05-17,4.68
2011-05-18,4.71
2011-05-19,4.68
2011-05-20,4.39
2011-05-23,4.32
2011-05-24,4.65
2011-05-25,4.74
2011-05-26,4.79
2011-05-27,4.79
2011-05-31,4.98
2011-06-01,4.55
2011-06-02,4.62
2011-06-03,4.4
2011-06-06,4.25
2011-06-07,4.1
2011-06-08,3.59
2011-06-09,3.58
2011-06-10,3.66
2011-06-13,3.59
2011-06-14,3.92
2011-06-15,3.8
2011-06-16,3.83
2011-06-17,3.9
2011-06-20,3.93
2011-06-21,4.22
2011-06-22,4.22
2011-06-23,4.21
2011-06-24,3.92
2011-06-27,3.81
2011-06-28,3.93
2011-06-29,4.15
2011-06-30,4.23
2011-07-01,4.27
2011-07-05,4.25
2011-07-06,4.65
2011-07-07,4.81
2011-07-08,4.72
2011-07-11,4.28
2011-07-12,4.24
2011-07-13,4.39
2011-07-14,4.16
2011-07-15,4.06
2011-07-18,3.5
2011-07-19,3.48
2011-07-20,3.61
2011-07-21,3.37
2011-07-22,3.31
2011-07-25,3.52
2011-07-26,3.54
2011-07-27,3.36
2011-07-28,3.32
2011-07-29,3.17
2011-08-01,3.08
2011-08-02,3.55
2011-08-03,3.46
2011-08-04,2.9
2011-08-05,2.76
2011-08-08,1.98
2011-08-09,2.56
2011-08-10,2.36
2011-08-11,2.65
2011-08-12,2.52
2011-08-15,2.73
2011-08-16,2.61
2011-08-17,2.59
2011-08-18,2.33
2011-08-19,2.26
2011-08-22,2.06
2011-08-23,2.0
2011-08-24,2.41
2011-08-25,2.7
2011-08-26,2.96
2011-08-29,3.51
2011-08-30,3.47
2011-08-31,3.33
2011-09-01,3.21
2011-09-02,3.03
2011-09-06,3.03
2011-09-07,3.49
2011-09-08,3.28
2011-09-09,2.84
2011-09-12,2.79
2011-09-13,2.65
2011-09-14,2.76
2011-09-15,2.82
2011-09-16,2.71
2011-09-19,2.56
2011-09-20,2.55
