Date,CORE
2019-05-10,38.990002000000004
2019-05-13,37.540001000000004
2019-05-14,38.110001000000004
2019-05-15,37.43
2019-05-16,38.200001
2019-05-17,38.200001
2019-05-20,38.130001
2019-05-21,38.560001
2019-05-22,38.41
2019-05-23,37.57
2019-05-24,38.169998
2019-05-28,38.98
2019-05-29,37.439999
2019-05-30,36.759997999999996
2019-05-31,36.880001
2019-06-03,37.02
2019-06-04,37.810001
2019-06-05,39.25
2019-06-06,38.75
2019-06-07,39.009997999999996
2019-06-10,38.41
2019-06-11,38.990002000000004
2019-06-12,38.73
2019-06-13,39.110001000000004
2019-06-14,37.93
2019-06-17,37.82
2019-06-18,37.599998
2019-06-19,37.330002
2019-06-20,37.880001
2019-06-21,36.43
2019-06-24,36.5
2019-06-25,37.75
2019-06-26,38.119999
2019-06-27,39.0
2019-06-28,39.720001
2019-07-01,39.119999
2019-07-02,39.470001
2019-07-03,40.16
2019-07-05,40.810001
2019-07-08,39.900002
2019-07-09,39.75
2019-07-10,39.849998
2019-07-11,39.150002
2019-07-12,39.349998
2019-07-15,38.830002
2019-07-16,38.290001000000004
2019-07-17,37.950001
2019-07-18,38.23
2019-07-19,37.939999
2019-07-22,37.639998999999996
2019-07-23,37.880001
2019-07-24,38.400002
2019-07-25,37.389998999999996
2019-07-26,38.07
2019-07-29,38.25
2019-07-30,37.720001
2019-07-31,37.43
2019-08-01,35.48
2019-08-02,35.060001
2019-08-05,34.119999
2019-08-06,35.200001
2019-08-07,34.110001000000004
2019-08-08,35.549999
2019-08-09,33.75
2019-08-12,33.799999
2019-08-13,33.650002
2019-08-14,32.080002
2019-08-15,32.41
2019-08-16,33.419998
2019-08-19,32.970001
2019-08-20,32.599998
2019-08-21,32.27
2019-08-22,32.470001
2019-08-23,32.43
2019-08-26,32.669998
2019-08-27,31.99
2019-08-28,32.5
2019-08-29,32.759997999999996
2019-08-30,32.389998999999996
2019-09-03,32.029999
2019-09-04,32.34
2019-09-05,33.209998999999996
2019-09-06,32.869999
2019-09-09,32.639998999999996
2019-09-10,32.799999
2019-09-11,33.360001000000004
2019-09-12,34.060001
2019-09-13,33.060001
2019-09-16,32.240002000000004
2019-09-17,32.25
2019-09-18,31.309998999999998
2019-09-19,31.0
2019-09-20,31.08
2019-09-23,30.91
2019-09-24,30.65
2019-09-25,30.82
2019-09-26,31.17
2019-09-27,30.940001000000002
2019-09-30,32.119999
2019-10-01,31.469998999999998
2019-10-02,30.559998999999998
2019-10-03,28.6
2019-10-04,29.059998999999998
2019-10-07,28.68
2019-10-08,28.52
2019-10-09,28.92
2019-10-10,28.43
2019-10-11,28.85
2019-10-14,28.67
2019-10-15,28.48
2019-10-16,28.32
2019-10-17,28.889999
2019-10-18,28.85
2019-10-21,28.280001000000002
2019-10-22,28.82
2019-10-23,29.24
2019-10-24,28.6
2019-10-25,28.309998999999998
2019-10-28,29.34
2019-10-29,29.0
2019-10-30,28.82
2019-10-31,30.52
2019-11-01,31.42
2019-11-04,31.75
2019-11-05,32.599998
2019-11-06,33.0
2019-11-07,26.99
2019-11-08,28.42
2019-11-11,26.84
2019-11-12,26.209999
2019-11-13,26.110001
2019-11-14,26.34
2019-11-15,26.370001000000002
2019-11-18,26.41
2019-11-19,26.26
2019-11-20,25.809998999999998
2019-11-21,26.1
2019-11-22,26.620001000000002
2019-11-25,27.1
2019-11-26,26.51
2019-11-27,26.75
2019-11-29,26.950001
2019-12-02,25.83
2019-12-03,25.540001
2019-12-04,25.559998999999998
2019-12-05,25.93
2019-12-06,26.059998999999998
2019-12-09,25.790001
2019-12-10,25.65
2019-12-11,25.52
2019-12-12,25.889999
2019-12-13,25.6
2019-12-16,25.959999
2019-12-17,26.24
2019-12-18,26.549999
2019-12-19,26.469998999999998
2019-12-20,26.139999
2019-12-23,26.51
2019-12-24,26.67
2019-12-26,26.940001000000002
2019-12-27,26.9
2019-12-30,27.01
2019-12-31,27.190001000000002
2020-01-02,25.959999
2020-01-03,26.25
2020-01-06,26.450001
2020-01-07,25.83
2020-01-08,25.719998999999998
2020-01-09,25.09
2020-01-10,25.030001000000002
2020-01-13,25.16
2020-01-14,24.98
2020-01-15,25.01
2020-01-16,25.59
2020-01-17,25.690001000000002
2020-01-21,25.16
2020-01-22,25.32
2020-01-23,25.360001
2020-01-24,24.84
2020-01-27,24.940001000000002
2020-01-28,24.610001
2020-01-29,24.41
2020-01-30,24.129998999999998
2020-01-31,23.440001000000002
2020-02-03,23.450001
2020-02-04,23.16
2020-02-05,23.74
2020-02-06,23.99
2020-02-07,23.620001000000002
2020-02-10,23.18
2020-02-11,24.24
2020-02-12,23.75
2020-02-13,23.84
2020-02-14,23.75
2020-02-18,23.719998999999998
2020-02-19,23.15
2020-02-20,23.76
2020-02-21,23.67
2020-02-24,23.73
2020-02-25,22.969998999999998
2020-02-26,23.139999
2020-02-27,21.73
2020-02-28,23.01
2020-03-02,27.66
2020-03-03,27.219998999999998
2020-03-04,27.4
2020-03-05,27.23
2020-03-06,27.07
2020-03-09,26.879998999999998
2020-03-10,26.879998999999998
2020-03-11,24.77
2020-03-12,23.530001000000002
2020-03-13,23.799999
2020-03-16,22.5
2020-03-17,24.450001
2020-03-18,22.309998999999998
2020-03-19,22.389999
2020-03-20,22.809998999999998
2020-03-23,24.92
2020-03-24,26.610001
2020-03-25,24.040001
2020-03-26,26.83
2020-03-27,26.5
2020-03-30,27.459999
2020-03-31,28.57
2020-04-01,25.92
2020-04-02,26.77
2020-04-03,26.01
2020-04-06,28.129998999999998
2020-04-07,27.450001
2020-04-08,28.26
2020-04-09,29.639999
2020-04-13,29.18
2020-04-14,27.450001
2020-04-15,27.059998999999998
2020-04-16,27.01
2020-04-17,27.959999
2020-04-20,27.469998999999998
2020-04-21,27.33
2020-04-22,28.02
2020-04-23,27.959999
2020-04-24,27.879998999999998
2020-04-27,28.969998999999998
2020-04-28,29.23
2020-04-29,29.58
2020-04-30,28.74
2020-05-01,28.18
2020-05-04,28.92
2020-05-05,27.23
2020-05-06,26.700001
2020-05-07,25.860001
2020-05-08,27.4
